Date,PACIFIC MID GROWTH Mid Cap
2010-09-07,739.585
2010-09-08,729.376
2010-09-09,738.349
2010-09-10,739.898
2010-09-13,750.552
2010-09-14,754.675
2010-09-15,750.55
2010-09-16,743.894
2010-09-17,750.021
2010-09-20,752.239
2010-09-21,751.944
2010-09-22,756.097
2010-09-23,755.92
2010-09-24,751.409
2010-09-27,760.492
2010-09-28,761.497
2010-09-29,767.665
2010-09-30,756.306
2010-10-01,758.048
2010-10-04,755.426
2010-10-05,761.503
2010-10-06,774.837
2010-10-07,780.289
2010-10-08,778.105
2010-10-11,778.599
2010-10-12,765.129
2010-10-13,769.539
2010-10-14,783.343
2010-10-15,775.504
2010-10-18,777.272
2010-10-19,773.149
2010-10-20,773.521
2010-10-21,770.015
2010-10-22,771.046
2010-10-25,778.099
2010-10-26,767.817
2010-10-27,760.172
2010-10-28,763.926
2010-10-29,764.785
2010-11-01,766.937
2010-11-02,769.512
2010-11-03,768.028
2010-11-04,787.029
2010-11-05,796.627
2010-11-08,804.117
2010-11-09,804.985
2010-11-10,793.545
2010-11-11,797.154
2010-11-12,787.843
2010-11-15,785.566
2010-11-16,776.09
2010-11-17,774.934
2010-11-18,786.045
2010-11-19,788.533
2010-11-22,794.517
2010-11-23,790.839
2010-11-24,785.47
2010-11-25,789.303
2010-11-26,779.141
2010-11-29,780.34
2010-11-30,774.712
2010-12-01,776.843
2010-12-02,793.35
2010-12-03,806.773
2010-12-06,809.038
2010-12-07,808.348
2010-12-08,802.312
2010-12-09,808.097
2010-12-10,804.822
2010-12-13,814.647
2010-12-14,821.423
2010-12-15,816.587
2010-12-16,815.01
2010-12-17,816.756
2010-12-20,816.838
2010-12-21,825.381
2010-12-22,827.019
2010-12-23,830.138
2010-12-24,827.65
2010-12-27,830.857
2010-12-28,837.808
2010-12-29,842.144
2010-12-30,840.552
2010-12-31,844.947
2011-01-03,842.027
2011-01-04,846.111
2011-01-05,837.282
2011-01-06,843.591
2011-01-07,847.993
2011-01-10,847.324
2011-01-11,841.901
2011-01-12,845.182
2011-01-13,857.478
2011-01-14,850.514
2011-01-17,850.472
2011-01-18,853.59
2011-01-19,864.849
2011-01-20,844.734
2011-01-21,837.006
2011-01-24,842.506
2011-01-25,848.61
2011-01-26,846.933
2011-01-27,847.416
2011-01-28,845.897
2011-01-31,840.586
2011-02-01,852.074
2011-02-02,860.015
2011-02-03,857.77
2011-02-04,862.208
2011-02-07,861.748
2011-02-08,865.656
2011-02-09,856.067
2011-02-10,849.535
2011-02-11,845.871
2011-02-14,854.443
2011-02-15,854.055
2011-02-16,853.458
2011-02-17,859.738
2011-02-18,860.977
2011-02-21,859.061
2011-02-22,846.392
2011-02-23,844.376
2011-02-24,841.45
2011-02-25,850.081
2011-02-28,856.044
2011-03-01,864.483
2011-03-02,853.643
2011-03-03,853.421
2011-03-04,861.863
2011-03-07,854.826
2011-03-08,849.164
2011-03-09,849.543
2011-03-10,833.025
2011-03-11,830.2
2011-03-14,795.608
2011-03-15,742.779
2011-03-16,781.36
2011-03-17,788.086
2011-03-18,791.385
2011-03-21,795.565
2011-03-22,815.997
2011-03-23,811.697
2011-03-24,818.147
2011-03-25,823.031
2011-03-28,817.52
2011-03-29,816.766
2011-03-30,831.104
2011-03-31,836.146
2011-04-01,825.241
2011-04-04,832.299
2011-04-05,822.964
2011-04-06,818.027
2011-04-07,820.094
2011-04-08,831.542
2011-04-11,830.406
2011-04-12,819.408
2011-04-13,823.263
2011-04-14,827.371
2011-04-15,825.528
2011-04-18,827.882
2011-04-19,820.352
2011-04-20,833.873
2011-04-21,844.814
2011-04-22,846.743
2011-04-25,841.765
2011-04-26,841.305
2011-04-27,837.616
2011-04-28,856.12
2011-04-29,854.929
2011-05-02,864.284
2011-05-03,860.931
2011-05-04,856.466
2011-05-05,857.306
2011-05-06,852.903
2011-05-09,847.782
2011-05-10,853.657
2011-05-11,854.754
2011-05-12,843.207
2011-05-13,840.466
2011-05-16,829.352
2011-05-17,825.339
2011-05-18,834.919
2011-05-19,834.274
2011-05-20,833.752
2011-05-23,817.202
2011-05-24,817.768
2011-05-25,812.665
2011-05-26,828.705
2011-05-27,833.773
2011-05-30,835.213
2011-05-31,844.811
2011-06-01,849.696
2011-06-02,834.353
2011-06-03,831.619
2011-06-06,830.409
2011-06-07,831.441
2011-06-08,830.541
2011-06-09,829.504
2011-06-10,829.485
2011-06-13,827.151
2011-06-14,831.891
2011-06-15,829.016
2011-06-16,812.097
2011-06-17,813.434
2011-06-20,810.798
2011-06-21,823.267
2011-06-22,835.591
2011-06-23,825.973
2011-06-24,831.732
2011-06-27,817.931
2011-06-28,822.07
2011-06-29,836.035
2011-06-30,846.984
2011-07-01,845.019
2011-07-04,852.691
2011-07-05,847.784
2011-07-06,853.87
2011-07-07,853.221
2011-07-08,862.626
2011-07-11,854.773
2011-07-12,850.269
2011-07-13,862.006
2011-07-14,858.008
2011-07-15,857.793
2011-07-18,855.641
2011-07-19,856.761
2011-07-20,867.996
2011-07-21,872.9
2011-07-22,884.832
2011-07-25,876.379
2011-07-26,885.827
2011-07-27,883.784
2011-07-28,873.242
2011-07-29,869.151
2011-08-01,887.43
2011-08-02,870.969
2011-08-03,851.61
2011-08-04,828.02
2011-08-05,799.871
2011-08-08,780.014
2011-08-09,772.736
2011-08-10,787.658
2011-08-11,781.554
2011-08-12,785.848
2011-08-15,803.065
2011-08-16,804.599
2011-08-17,807.951
2011-08-18,791.992
2011-08-19,769.534
2011-08-22,756.176
2011-08-23,771.724
2011-08-24,765.181
2011-08-25,770.751
2011-08-26,777.027
2011-08-29,788.099
2011-08-30,798.976
2011-08-31,807.725
2011-09-01,808.413
2011-09-02,798.968
2011-09-05,780.502
2011-09-06,763.31
2011-09-07,780.114
2011-09-08,784.403
2011-09-09,774.126
2011-09-12,752.628
2011-09-13,760.523
2011-09-14,745.922
2011-09-15,757.703
2011-09-16,775.28
2011-09-19,769.646
2011-09-20,759.601
2011-09-21,759.288
2011-09-22,735.748
2011-09-23,733.048
2011-09-26,715.427
2011-09-27,739.952
2011-09-28,746.521
2011-09-29,749.252
2011-09-30,745.81
2011-10-03,730.17
2011-10-04,718.345
2011-10-05,717.776
2011-10-06,738.64
2011-10-07,750.558
2011-10-10,755.929
2011-10-11,763.928
2011-10-12,761.369
2011-10-13,771.589
2011-10-14,760.913
2011-10-17,776.185
2011-10-18,759.564
2011-10-19,763.756
2011-10-20,753.59
2011-10-21,762.473
2011-10-24,782.342
2011-10-25,779.724
2011-10-26,774.18
2011-10-27,798.855
2011-10-28,804.618
2011-10-31,779.821
2011-11-01,759.689
2011-11-02,750.901
2011-11-03,749.214
2011-11-04,762.868
2011-11-07,765.398
2011-11-08,760.461
2011-11-09,764.648
2011-11-10,744.76
2011-11-11,753.632
2011-11-14,759.463
2011-11-15,752.949
2011-11-16,742.929
2011-11-17,743.452
2011-11-18,735.803
2011-11-21,725.895
2011-11-22,723.574
2011-11-23,715.341
2011-11-24,707.714
2011-11-25,702.37
2011-11-28,712.746
2011-11-29,725.16
2011-11-30,732.194
2011-12-01,740.68
2011-12-02,747.239
2011-12-05,752.646
2011-12-06,739.262
2011-12-07,748.959
2011-12-08,746.864
2011-12-09,739.85
2011-12-12,744.392
2011-12-13,738.248
2011-12-14,729.664
2011-12-15,720.117
2011-12-16,724.549
2011-12-19,714.297
2011-12-20,723.71
2011-12-21,729.759
2011-12-22,724.419
2011-12-23,727.462
2011-12-26,730.221
2011-12-27,730.511
2011-12-28,726.69
2011-12-29,728.343
2011-12-30,740.938
2012-01-02,740.938
2012-01-03,746.462
2012-01-04,755.173
2012-01-05,743.351
2012-01-06,735.922
2012-01-09,737.354
2012-01-10,743.0
2012-01-11,744.434
2012-01-12,741.149
2012-01-13,745.187
2012-01-16,742.282
2012-01-17,751.728
2012-01-18,755.305
2012-01-19,756.504
2012-01-20,763.531
2012-01-23,766.606
2012-01-24,758.935
2012-01-25,762.456
2012-01-26,770.673
2012-01-27,775.022
2012-01-30,774.905
2012-01-31,779.562
2012-02-01,783.599
2012-02-02,788.069
2012-02-03,783.008
2012-02-06,787.9
2012-02-07,787.371
2012-02-08,793.361
2012-02-09,791.873
2012-02-10,785.133
2012-02-13,790.117
2012-02-14,784.247
2012-02-15,792.859
2012-02-16,783.781
2012-02-17,785.149
2012-02-20,790.233
2012-02-21,790.554
2012-02-22,791.755
2012-02-23,795.381
2012-02-24,793.883
2012-02-27,794.203
2012-02-28,800.172
2012-02-29,799.932
2012-03-01,794.836
2012-03-02,797.016
2012-03-05,793.363
2012-03-06,791.039
2012-03-07,785.842
2012-03-08,792.817
2012-03-09,794.657
2012-03-12,791.965
2012-03-13,791.157
2012-03-14,788.622
2012-03-15,795.103
2012-03-16,796.404
2012-03-19,797.687
2012-03-20,791.46
2012-03-21,788.516
2012-03-22,796.366
2012-03-23,793.371
2012-03-26,789.933
2012-03-27,801.696
2012-03-28,803.33
2012-03-29,806.216
2012-03-30,808.009
2012-04-02,809.41
2012-04-03,805.501
2012-04-04,791.383
2012-04-05,789.512
2012-04-06,785.256
2012-04-09,786.083
2012-04-10,787.671
2012-04-11,781.937
2012-04-12,787.097
2012-04-13,791.601
2012-04-16,788.523
2012-04-17,788.542
2012-04-18,796.049
2012-04-19,791.087
2012-04-20,790.252
2012-04-23,790.915
2012-04-24,787.072
2012-04-25,791.112
2012-04-26,800.023
2012-04-27,797.413
2012-04-30,803.397
2012-05-01,796.28
2012-05-02,799.126
2012-05-03,795.564
2012-05-04,795.215
2012-05-07,774.157
2012-05-08,776.2
2012-05-09,761.196
2012-05-10,761.444
2012-05-11,754.355
2012-05-14,750.933
2012-05-15,742.833
2012-05-16,729.274
2012-05-17,735.98
2012-05-18,718.693
2012-05-21,719.045
2012-05-22,723.66
2012-05-23,713.455
2012-05-24,712.11
2012-05-25,711.099
2012-05-28,711.995
2012-05-29,719.46
2012-05-30,718.057
2012-05-31,719.122
2012-06-01,708.994
2012-06-04,699.303
2012-06-05,709.77
2012-06-06,716.695
2012-06-07,725.265
2012-06-08,713.991
2012-06-11,724.459
2012-06-12,722.463
2012-06-13,726.088
2012-06-14,723.306
2012-06-15,729.249
2012-06-18,740.413
2012-06-19,739.643
2012-06-20,745.177
2012-06-21,737.845
2012-06-22,729.549
2012-06-25,729.073
2012-06-26,728.731
2012-06-27,735.786
2012-06-28,743.931
2012-06-29,754.529
2012-07-02,757.996
2012-07-03,760.02
2012-07-04,763.193
2012-07-05,759.786
2012-07-06,758.186
2012-07-09,749.569
2012-07-10,750.708
2012-07-11,750.029
2012-07-12,744.791
2012-07-13,749.816
2012-07-16,755.532
2012-07-17,754.721
2012-07-18,754.143
2012-07-19,763.775
2012-07-20,756.675
2012-07-23,745.151
2012-07-24,745.156
2012-07-25,738.353
2012-07-26,745.464
2012-07-27,751.525
2012-07-30,759.77
2012-07-31,763.993
2012-08-01,758.087
2012-08-02,757.076
2012-08-03,749.517
2012-08-06,763.565
2012-08-07,764.965
2012-08-08,770.691
2012-08-09,772.801
2012-08-10,771.95
2012-08-13,771.444
2012-08-14,773.156
2012-08-15,770.956
2012-08-16,774.546
2012-08-17,776.825
2012-08-20,779.606
2012-08-21,781.783
2012-08-22,779.482
2012-08-23,789.025
2012-08-24,780.677
2012-08-27,780.91
2012-08-28,778.881
2012-08-29,779.779
2012-08-30,774.556
2012-08-31,770.613
2012-09-03,769.262
2012-09-04,764.457
2012-09-05,758.562
2012-09-06,758.515
2012-09-07,776.166
2012-09-10,773.705
2012-09-11,776.272
2012-09-12,786.932
2012-09-13,792.966
2012-09-14,795.627
2012-09-17,790.677
2012-09-18,790.537
2012-09-19,796.447
2012-09-20,788.333
2012-09-21,793.894
2012-09-24,793.915
2012-09-25,796.951
2012-09-26,793.153
2012-09-27,798.11
2012-09-28,794.524
2012-10-01,786.93
2012-10-02,785.162
2012-10-03,778.916
2012-10-04,783.778
2012-10-05,787.313
2012-10-08,789.814
2012-10-09,786.4
2012-10-10,778.945
2012-10-11,773.43
2012-10-12,778.681
2012-10-15,776.735
2012-10-16,782.3
2012-10-17,793.055
2012-10-18,795.835
2012-10-19,797.11
2012-10-22,793.982
2012-10-23,789.956
2012-10-24,786.578
2012-10-25,791.115
2012-10-26,789.23
2012-10-29,788.659
2012-10-30,786.675
2012-10-31,789.029
2012-11-01,787.65
2012-11-02,789.894
2012-11-05,788.805
2012-11-06,785.88
2012-11-07,786.68
2012-11-08,780.738
2012-11-09,778.493
2012-11-12,773.614
2012-11-13,771.296
2012-11-14,765.592
2012-11-15,764.425
2012-11-16,766.455
2012-11-19,774.871
2012-11-20,772.084
2012-11-21,770.419
2012-11-22,778.301
2012-11-23,781.254
2012-11-26,785.438
2012-11-27,789.779
2012-11-28,785.757
2012-11-29,789.783
2012-11-30,791.187
2012-12-03,792.973
2012-12-04,795.89
2012-12-05,794.311
2012-12-06,797.052
2012-12-07,796.401
2012-12-10,797.577
2012-12-11,796.566
2012-12-12,796.033
2012-12-13,791.862
2012-12-14,793.209
2012-12-17,794.3
2012-12-18,796.454
2012-12-19,806.677
2012-12-20,809.035
2012-12-21,806.446
2012-12-24,802.157
2012-12-25,804.686
2012-12-26,804.465
2012-12-27,804.967
2012-12-28,807.242
2012-12-31,803.408
2013-01-01,803.408
2013-01-02,805.806
2013-01-03,810.768
2013-01-04,815.763
2013-01-07,816.247
2013-01-08,817.475
2013-01-09,821.274
2013-01-10,824.01
2013-01-11,822.29
2013-01-14,821.84
2013-01-15,830.711
2013-01-16,826.708
2013-01-17,822.058
2013-01-18,828.311
2013-01-21,826.845
2013-01-22,833.93
2013-01-23,828.192
2013-01-24,823.344
2013-01-25,828.37
2013-01-28,826.502
2013-01-29,829.412
2013-01-30,837.362
2013-01-31,836.284
2013-02-01,830.559
2013-02-04,830.056
2013-02-05,813.527
2013-02-06,825.375
2013-02-07,825.671
2013-02-08,824.427
2013-02-11,818.764
2013-02-12,826.33
2013-02-13,820.074
2013-02-14,827.219
2013-02-15,816.334
2013-02-18,824.612
2013-02-19,829.94
2013-02-20,833.886
2013-02-21,831.145
2013-02-22,835.959
2013-02-25,840.153
2013-02-26,840.094
2013-02-27,838.401
2013-02-28,851.087
2013-03-01,846.829
2013-03-04,848.835
2013-03-05,849.041
2013-03-06,859.438
2013-03-07,854.313
2013-03-08,850.845
2013-03-11,858.095
2013-03-12,857.091
2013-03-13,851.313
2013-03-14,855.83
2013-03-15,873.926
2013-03-18,860.042
2013-03-19,870.221
2013-03-20,866.185
2013-03-21,875.738
2013-03-22,867.326
2013-03-25,875.068
2013-03-26,874.422
2013-03-27,880.436
2013-03-28,879.675
2013-03-29,883.682
2013-04-01,865.761
2013-04-02,860.889
2013-04-03,875.63
2013-04-04,863.294
2013-04-05,869.433
2013-04-08,874.317
2013-04-09,880.818
2013-04-10,887.889
2013-04-11,894.068
2013-04-12,893.851
2013-04-15,886.97
2013-04-16,884.77
2013-04-17,893.457
2013-04-18,878.57
2013-04-19,875.556
2013-04-22,889.353
2013-04-23,893.443
2013-04-24,905.128
2013-04-25,908.746
2013-04-26,913.493
2013-04-29,914.033
2013-04-30,928.715
2013-05-01,921.611
2013-05-02,911.026
2013-05-03,908.146
2013-05-06,907.741
2013-05-07,925.79
2013-05-08,938.213
2013-05-09,931.397
2013-05-10,928.769
2013-05-13,934.438
2013-05-14,935.152
2013-05-15,941.205
2013-05-16,936.749
2013-05-17,932.059
2013-05-20,940.036
2013-05-21,934.991
2013-05-22,930.323
2013-05-23,895.547
2013-05-24,899.438
2013-05-27,882.82
2013-05-28,879.832
2013-05-29,899.043
2013-05-30,876.758
2013-05-31,877.495
2013-06-03,864.058
2013-06-04,876.418
2013-06-05,854.937
2013-06-06,842.273
2013-06-07,841.377
2013-06-10,861.417
2013-06-11,867.318
2013-06-12,874.133
2013-06-13,850.704
2013-06-14,861.361
2013-06-17,879.691
2013-06-18,873.231
2013-06-19,891.087
2013-06-20,849.392
2013-06-21,855.314
2013-06-24,849.777
2013-06-25,842.15
2013-06-26,840.536
2013-06-27,854.601
2013-06-28,867.473
2013-07-01,873.932
2013-07-02,884.245
2013-07-03,884.135
2013-07-04,885.884
2013-07-05,885.592
2013-07-08,876.832
2013-07-09,887.391
2013-07-10,895.393
2013-07-11,907.956
2013-07-12,904.253
2013-07-15,901.107
2013-07-16,912.04
2013-07-17,906.818
2013-07-18,906.457
2013-07-19,900.757
2013-07-22,910.665
2013-07-23,911.635
2013-07-24,906.361
2013-07-25,900.266
2013-07-26,894.503
2013-07-29,875.829
2013-07-30,880.025
2013-07-31,865.871
2013-08-01,876.651
2013-08-02,901.028
2013-08-05,894.295
2013-08-06,906.116
2013-08-07,886.581
2013-08-08,885.157
2013-08-09,883.638
2013-08-12,876.444
2013-08-13,879.763
2013-08-14,887.884
2013-08-15,875.739
2013-08-16,874.175
2013-08-19,874.768
2013-08-20,864.85
2013-08-21,859.838
2013-08-22,850.777
2013-08-23,865.605
2013-08-26,865.887
2013-08-27,867.377
2013-08-28,850.535
2013-08-29,847.677
2013-08-30,848.513
2013-09-02,854.542
2013-09-03,870.304
2013-09-04,875.865
2013-09-05,872.437
2013-09-06,872.894
2013-09-09,887.488
2013-09-10,893.812
2013-09-11,900.948
2013-09-12,903.252
2013-09-13,901.34
2013-09-16,910.576
2013-09-17,906.174
2013-09-18,914.597
2013-09-19,930.871
2013-09-20,927.05
2013-09-23,932.58
2013-09-24,927.425
2013-09-25,927.398
2013-09-26,936.325
2013-09-27,941.064
2013-09-30,929.668
2013-10-01,928.358
2013-10-02,921.053
2013-10-03,918.974
2013-10-04,915.001
2013-10-07,902.772
2013-10-08,906.318
2013-10-09,911.164
2013-10-10,912.514
2013-10-11,926.933
2013-10-14,926.937
2013-10-15,927.335
2013-10-16,926.474
2013-10-17,943.705
2013-10-18,947.624
2013-10-21,951.664
2013-10-22,952.411
2013-10-23,944.327
2013-10-24,946.844
2013-10-25,933.84
2013-10-28,942.253
2013-10-29,933.433
2013-10-30,938.492
2013-10-31,935.468
2013-11-01,918.658
2013-11-04,918.228
2013-11-05,918.68
2013-11-06,921.166
2013-11-07,913.117
2013-11-08,904.056
2013-11-11,906.822
2013-11-12,914.874
2013-11-13,911.324
2013-11-14,919.818
2013-11-15,932.272
2013-11-18,933.947
2013-11-19,930.376
2013-11-20,926.384
2013-11-21,921.538
2013-11-22,921.394
2013-11-25,925.894
2013-11-26,925.046
2013-11-27,914.667
2013-11-28,922.374
2013-11-29,922.397
2013-12-02,919.456
2013-12-03,924.524
2013-12-04,910.151
2013-12-05,905.622
2013-12-06,903.787
2013-12-09,910.609
2013-12-10,913.058
2013-12-11,908.104
2013-12-12,896.496
2013-12-13,895.279
2013-12-16,887.62
2013-12-17,894.638
2013-12-18,898.438
2013-12-19,900.9
2013-12-20,904.049
2013-12-23,906.424
2013-12-24,903.451
2013-12-25,903.954
2013-12-26,911.915
2013-12-27,915.068
2013-12-30,922.097
2013-12-31,923.037
2014-01-01,923.037
2014-01-02,923.254
2014-01-03,927.531
2014-01-06,921.329
2014-01-07,914.817
2014-01-08,929.366
2014-01-09,924.624
2014-01-10,929.904
2014-01-13,937.329
2014-01-14,913.477
2014-01-15,924.532
2014-01-16,926.2
2014-01-17,925.139
2014-01-20,923.42
2014-01-21,926.182
2014-01-22,930.403
2014-01-23,923.474
2014-01-24,917.309
2014-01-27,897.122
2014-01-28,892.651
2014-01-29,917.709
2014-01-30,892.945
2014-01-31,895.222
2014-02-03,891.089
2014-02-04,851.637
2014-02-05,862.42
2014-02-06,861.69
2014-02-07,875.308
2014-02-10,886.253
2014-02-11,887.109
2014-02-12,898.283
2014-02-13,887.224
2014-02-14,883.418
2014-02-17,892.151
2014-02-18,904.11
2014-02-19,904.676
2014-02-20,890.265
2014-02-21,906.152
2014-02-24,908.749
2014-02-25,921.338
2014-02-26,915.982
2014-02-27,911.312
2014-02-28,908.643
2014-03-03,902.889
2014-03-04,902.609
2014-03-05,909.696
2014-03-06,915.425
2014-03-07,921.109
2014-03-10,914.702
2014-03-11,915.429
2014-03-12,899.425
2014-03-13,906.246
2014-03-14,882.365
2014-03-17,876.668
2014-03-18,887.627
2014-03-19,884.665
2014-03-20,862.211
2014-03-21,865.237
2014-03-24,878.217
2014-03-25,875.749
2014-03-26,885.395
2014-03-27,896.001
2014-03-28,897.147
2014-03-31,908.446
2014-04-01,901.9
2014-04-02,906.656
2014-04-03,907.793
2014-04-04,912.876
2014-04-07,905.081
2014-04-08,900.304
2014-04-09,893.053
2014-04-10,897.904
2014-04-11,887.236
2014-04-14,879.447
2014-04-15,879.599
2014-04-16,895.07
2014-04-17,895.381
2014-04-18,901.155
2014-04-21,898.063
2014-04-22,892.659
2014-04-23,900.157
2014-04-24,897.33
2014-04-25,903.181
2014-04-28,892.426
2014-04-29,890.535
2014-04-30,893.881
2014-05-01,902.069
2014-05-02,903.379
2014-05-05,903.746
2014-05-06,909.936
2014-05-07,891.969
2014-05-08,897.488
2014-05-09,899.157
2014-05-12,893.487
2014-05-13,905.842
2014-05-14,911.47
2014-05-15,912.559
2014-05-16,904.946
2014-05-19,898.446
2014-05-20,899.471
2014-05-21,896.152
2014-05-22,909.04
2014-05-23,914.512
2014-05-26,923.238
2014-05-27,922.383
2014-05-28,930.407
2014-05-29,934.636
2014-05-30,932.545
2014-06-02,941.803
2014-06-03,942.923
2014-06-04,943.317
2014-06-05,944.905
2014-06-06,947.777
2014-06-09,947.193
2014-06-10,945.344
2014-06-11,952.891
2014-06-12,954.638
2014-06-13,953.862
2014-06-16,949.47
2014-06-17,950.188
2014-06-18,956.623
2014-06-19,971.81
2014-06-20,966.404
2014-06-23,970.472
2014-06-24,970.749
2014-06-25,968.644
2014-06-26,974.98
2014-06-27,966.524
2014-06-30,974.566
2014-07-01,981.424
2014-07-02,985.232
2014-07-03,981.089
2014-07-04,984.651
2014-07-07,982.968
2014-07-08,984.735
2014-07-09,976.866
2014-07-10,973.935
2014-07-11,973.021
2014-07-14,978.157
2014-07-15,980.749
2014-07-16,981.538
2014-07-17,983.557
2014-07-18,978.291
2014-07-21,980.102
2014-07-22,986.35
2014-07-23,988.591
2014-07-24,984.561
2014-07-25,991.844
2014-07-28,994.388
2014-07-29,993.055
2014-07-30,990.848
2014-07-31,990.345
2014-08-01,991.086
2014-08-04,989.84
2014-08-05,977.507
2014-08-06,978.793
2014-08-07,983.813
2014-08-08,966.882
2014-08-11,980.119
2014-08-12,987.49
2014-08-13,986.307
2014-08-14,992.044
2014-08-15,991.048
2014-08-18,991.818
2014-08-19,994.464
2014-08-20,992.475
2014-08-21,994.744
2014-08-22,988.62
2014-08-25,995.234
2014-08-26,992.059
2014-08-27,995.231
2014-08-28,991.947
2014-08-29,988.794
2014-09-01,988.992
2014-09-02,990.157
2014-09-03,996.124
2014-09-04,989.537
2014-09-05,988.074
2014-09-08,984.342
2014-09-09,975.354
2014-09-10,971.7
2014-09-11,968.991
2014-09-12,963.717
2014-09-15,962.225
2014-09-16,958.175
2014-09-17,953.64
2014-09-18,952.372
2014-09-19,959.676
2014-09-22,956.021
2014-09-23,957.379
2014-09-24,958.178
2014-09-25,969.593
2014-09-26,958.988
2014-09-29,960.804
2014-09-30,953.871
2014-10-01,947.784
2014-10-02,934.178
2014-10-03,928.392
2014-10-06,940.911
2014-10-07,942.115
2014-10-08,930.234
2014-10-09,925.701
2014-10-10,909.9
2014-10-13,911.554
2014-10-14,898.12
2014-10-15,912.25
2014-10-16,894.147
2014-10-17,882.642
2014-10-20,909.951
2014-10-21,902.667
2014-10-22,921.257
2014-10-23,913.458
2014-10-24,920.424
2014-10-27,931.636
2014-10-28,929.96
2014-10-29,941.254
2014-10-30,939.168
2014-10-31,946.779
2014-11-03,932.222
2014-11-04,956.512
2014-11-05,947.719
2014-11-06,938.519
2014-11-07,941.767
2014-11-10,942.245
2014-11-11,946.023
2014-11-12,952.804
2014-11-13,955.271
2014-11-14,957.686
2014-11-17,934.785
2014-11-18,951.317
2014-11-19,944.7
2014-11-20,941.095
2014-11-21,947.145
2014-11-24,942.25
2014-11-25,947.052
2014-11-26,949.071
2014-11-27,939.973
2014-11-28,941.276
2014-12-01,947.118
2014-12-02,947.379
2014-12-03,945.963
2014-12-04,952.198
2014-12-05,942.461
2014-12-08,946.486
2014-12-09,950.014
2014-12-10,934.67
2014-12-11,925.214
2014-12-12,935.895
2014-12-15,924.953
2014-12-16,917.665
2014-12-17,914.979
2014-12-18,920.925
2014-12-19,936.05
2014-12-22,936.587
2014-12-23,929.212
2014-12-24,937.626
2014-12-25,935.375
2014-12-26,941.982
2014-12-29,942.236
2014-12-30,938.175
2014-12-31,934.553
2015-01-01,934.553
2015-01-02,932.7
2015-01-05,933.701
2015-01-06,916.071
2015-01-07,908.417
2015-01-08,921.077
2015-01-09,929.41
2015-01-12,928.736
2015-01-13,928.619
2015-01-14,927.906
2015-01-15,940.005
2015-01-16,923.837
2015-01-19,931.092
2015-01-20,936.473
2015-01-21,940.917
2015-01-22,936.396
2015-01-23,941.44
2015-01-26,936.075
2015-01-27,958.703
2015-01-28,959.888
2015-01-29,948.777
2015-01-30,955.054
2015-02-02,950.82
2015-02-03,938.567
2015-02-04,951.537
2015-02-05,947.135
2015-02-06,941.922
2015-02-09,948.613
2015-02-10,944.278
2015-02-11,936.787
2015-02-12,954.348
2015-02-13,958.636
2015-02-16,958.259
2015-02-17,958.959
2015-02-18,972.149
2015-02-19,980.611
2015-02-20,987.073
2015-02-23,992.227
2015-02-24,991.714
2015-02-25,999.138
2015-02-26,999.361
2015-02-27,1005.439
2015-03-02,1002.29
2015-03-03,1009.186
2015-03-04,1003.184
2015-03-05,1000.548
2015-03-06,1002.824
2015-03-09,994.815
2015-03-10,990.818
2015-03-11,990.055
2015-03-12,1006.202
2015-03-13,1008.231
2015-03-16,1006.768
2015-03-17,1013.103
2015-03-18,1022.401
2015-03-19,1021.048
2015-03-20,1033.501
2015-03-23,1042.325
2015-03-24,1039.399
2015-03-25,1046.957
2015-03-26,1030.471
2015-03-27,1027.701
2015-03-30,1020.024
2015-03-31,1016.633
2015-04-01,1008.556
2015-04-02,1018.739
2015-04-03,1024.104
2015-04-06,1030.756
2015-04-07,1030.617
2015-04-08,1041.999
2015-04-09,1040.934
2015-04-10,1039.603
2015-04-13,1033.008
2015-04-14,1045.418
2015-04-15,1038.612
2015-04-16,1046.035
2015-04-17,1030.689
2015-04-20,1022.605
2015-04-21,1037.964
2015-04-22,1039.81
2015-04-23,1041.693
2015-04-24,1049.365
2015-04-27,1053.302
2015-04-28,1060.412
2015-04-29,1056.982
2015-04-30,1032.559
2015-05-01,1024.075
2015-05-04,1024.963
2015-05-05,1027.925
2015-05-06,1029.946
2015-05-07,1018.967
2015-05-08,1019.722
2015-05-11,1023.829
2015-05-12,1030.047
2015-05-13,1046.134
2015-05-14,1038.366
2015-05-15,1047.623
2015-05-18,1049.464
2015-05-19,1045.617
2015-05-20,1050.553
2015-05-21,1054.013
2015-05-22,1050.212
2015-05-25,1055.084
2015-05-26,1042.914
2015-05-27,1034.726
2015-05-28,1033.696
2015-05-29,1037.217
2015-06-01,1036.151
2015-06-02,1038.976
2015-06-03,1033.897
2015-06-04,1028.094
2015-06-05,1019.032
2015-06-08,1017.617
2015-06-09,1009.989
2015-06-10,1018.727
2015-06-11,1025.103
2015-06-12,1029.69
2015-06-15,1028.081
2015-06-16,1023.592
2015-06-17,1017.42
2015-06-18,1022.593
2015-06-19,1034.527
2015-06-22,1037.85
2015-06-23,1044.128
2015-06-24,1038.872
2015-06-25,1035.809
2015-06-26,1027.652
2015-06-29,1011.25
2015-06-30,1017.186
2015-07-01,1026.394
2015-07-02,1034.752
2015-07-03,1033.527
2015-07-06,1017.17
2015-07-07,1029.184
2015-07-08,1004.398
