Date,ISRAEL Standard (Large+Mid Cap)
2005-11-10,103.114
2005-11-11,102.742
2005-11-14,103.246
2005-11-15,103.476
2005-11-16,102.963
2005-11-17,104.763
2005-11-18,104.823
2005-11-21,104.089
2005-11-22,104.795
2005-11-23,106.805
2005-11-24,106.934
2005-11-25,107.14
2005-11-28,107.638
2005-11-29,107.833
2005-11-30,107.864
2005-12-01,107.567
2005-12-02,107.818
2005-12-05,109.319
2005-12-06,109.989
2005-12-07,110.603
2005-12-08,111.83
2005-12-09,111.734
2005-12-12,112.84
2005-12-13,112.383
2005-12-14,112.658
2005-12-15,114.17
2005-12-16,114.066
2005-12-19,112.414
2005-12-20,112.389
2005-12-21,114.0
2005-12-22,114.569
2005-12-23,114.944
2005-12-26,114.665
2005-12-27,114.003
2005-12-28,112.684
2005-12-29,113.214
2005-12-30,112.479
2006-01-02,114.323
2006-01-03,114.712
2006-01-04,115.272
2006-01-05,111.901
2006-01-06,112.352
2006-01-09,113.24
2006-01-10,113.032
2006-01-11,113.783
2006-01-12,114.549
2006-01-13,114.565
2006-01-16,115.408
2006-01-17,113.433
2006-01-18,113.17
2006-01-19,114.186
2006-01-20,113.745
2006-01-23,113.445
2006-01-24,113.0
2006-01-25,113.531
2006-01-26,113.482
2006-01-27,113.418
2006-01-30,111.683
2006-01-31,112.016
2006-02-01,112.644
2006-02-02,111.529
2006-02-03,111.156
2006-02-06,108.736
2006-02-07,107.659
2006-02-08,107.197
2006-02-09,108.206
2006-02-10,108.215
2006-02-13,109.123
2006-02-14,107.823
2006-02-15,107.546
2006-02-16,108.304
2006-02-17,108.39
2006-02-20,108.154
2006-02-21,107.244
2006-02-22,107.02
2006-02-23,107.812
2006-02-24,107.925
2006-02-27,110.225
2006-02-28,109.335
2006-03-01,110.737
2006-03-02,111.549
2006-03-03,111.461
2006-03-06,110.29
2006-03-07,108.504
2006-03-08,108.331
2006-03-09,108.253
2006-03-10,108.25
2006-03-13,109.261
2006-03-14,109.493
2006-03-15,109.837
2006-03-16,111.081
2006-03-17,111.814
2006-03-20,112.42
2006-03-21,111.82
2006-03-22,112.242
2006-03-23,111.909
2006-03-24,111.603
2006-03-27,111.255
2006-03-28,111.101
2006-03-29,109.393
2006-03-30,108.894
2006-03-31,108.652
2006-04-03,109.649
2006-04-04,111.43
2006-04-05,111.465
2006-04-06,111.286
2006-04-07,111.055
2006-04-10,109.356
2006-04-11,109.022
2006-04-12,108.852
2006-04-13,108.75
2006-04-14,108.75
2006-04-17,110.025
2006-04-18,110.585
2006-04-19,110.983
2006-04-20,110.56
2006-04-21,110.707
2006-04-24,110.822
2006-04-25,111.102
2006-04-26,111.561
2006-04-27,112.495
2006-04-28,113.12
2006-05-01,114.876
2006-05-02,114.673
2006-05-03,114.443
2006-05-04,116.715
2006-05-05,117.167
2006-05-08,118.223
2006-05-09,118.199
2006-05-10,113.7
2006-05-11,112.898
2006-05-12,112.511
2006-05-15,110.794
2006-05-16,111.673
2006-05-17,111.283
2006-05-18,110.917
2006-05-19,110.932
2006-05-22,105.739
2006-05-23,107.542
2006-05-24,105.659
2006-05-25,104.86
2006-05-26,104.956
2006-05-29,108.299
2006-05-30,106.773
2006-05-31,105.603
2006-06-01,105.273
2006-06-02,105.457
2006-06-05,106.101
2006-06-06,103.463
2006-06-07,104.834
2006-06-08,104.261
2006-06-09,104.569
2006-06-12,103.212
2006-06-13,101.655
2006-06-14,102.262
2006-06-15,102.732
2006-06-16,103.174
2006-06-19,101.988
2006-06-20,101.27
2006-06-21,100.247
2006-06-22,96.141
2006-06-23,95.816
2006-06-26,96.69
2006-06-27,96.164
2006-06-28,95.221
2006-06-29,95.398
2006-06-30,95.93
2006-07-03,97.793
2006-07-04,99.763
2006-07-05,97.945
2006-07-06,98.675
2006-07-07,98.772
2006-07-10,98.605
2006-07-11,97.919
2006-07-12,94.178
2006-07-13,90.577
2006-07-14,90.07
2006-07-17,91.607
2006-07-18,92.547
2006-07-19,92.895
2006-07-20,93.674
2006-07-21,93.084
2006-07-24,90.963
2006-07-25,93.854
2006-07-26,94.017
2006-07-27,95.607
2006-07-28,95.691
2006-07-31,97.361
2006-08-01,96.635
2006-08-02,98.985
2006-08-03,98.932
2006-08-04,99.092
2006-08-07,98.925
2006-08-08,100.878
2006-08-09,100.272
2006-08-10,97.787
2006-08-11,97.911
2006-08-14,99.651
2006-08-15,100.134
2006-08-16,100.362
2006-08-17,102.251
2006-08-18,102.234
2006-08-21,101.08
2006-08-22,100.969
2006-08-23,100.97
2006-08-24,100.895
2006-08-25,100.547
2006-08-28,100.349
2006-08-29,100.697
2006-08-30,101.27
2006-08-31,101.572
2006-09-01,101.684
2006-09-04,101.624
2006-09-05,101.642
2006-09-06,100.85
2006-09-07,99.727
2006-09-08,99.974
2006-09-11,99.543
2006-09-12,100.974
2006-09-13,102.718
2006-09-14,102.768
2006-09-15,102.888
2006-09-18,103.453
2006-09-19,103.196
2006-09-20,103.729
2006-09-21,101.533
2006-09-22,101.237
2006-09-25,102.096
2006-09-26,102.8
2006-09-27,102.3
2006-09-28,102.597
2006-09-29,102.433
2006-10-02,102.327
2006-10-03,103.111
2006-10-04,105.044
2006-10-05,106.538
2006-10-06,107.053
2006-10-09,108.033
2006-10-10,107.835
2006-10-11,107.976
2006-10-12,108.307
2006-10-13,108.682
2006-10-16,108.732
2006-10-17,108.412
2006-10-18,107.375
2006-10-19,107.793
2006-10-20,106.958
2006-10-23,106.454
2006-10-24,105.251
2006-10-25,105.808
2006-10-26,106.671
2006-10-27,106.23
2006-10-30,105.881
2006-10-31,105.464
2006-11-01,106.732
2006-11-02,104.655
2006-11-03,104.663
2006-11-06,106.225
2006-11-07,105.836
2006-11-08,105.312
2006-11-09,105.462
2006-11-10,106.026
2006-11-13,105.347
2006-11-14,105.659
2006-11-15,104.277
2006-11-16,105.466
2006-11-17,105.225
2006-11-20,105.243
2006-11-21,106.073
2006-11-22,107.247
2006-11-23,106.677
2006-11-24,106.651
2006-11-27,107.353
2006-11-28,107.871
2006-11-29,108.634
2006-11-30,108.088
2006-12-01,107.975
2006-12-04,107.812
2006-12-05,108.439
2006-12-06,108.744
2006-12-07,108.87
2006-12-08,108.897
2006-12-11,108.1
2006-12-12,107.869
2006-12-13,108.191
2006-12-14,108.91
2006-12-15,108.54
2006-12-18,109.296
2006-12-19,108.323
2006-12-20,108.907
2006-12-21,108.8
2006-12-22,108.723
2006-12-25,107.261
2006-12-26,107.015
2006-12-27,107.367
2006-12-28,106.751
2006-12-29,106.506
2007-01-01,107.072
2007-01-02,107.837
2007-01-03,108.946
2007-01-04,107.386
2007-01-05,107.171
2007-01-08,108.327
2007-01-09,108.377
2007-01-10,106.935
2007-01-11,108.144
2007-01-12,108.892
2007-01-15,109.569
2007-01-16,109.472
2007-01-17,109.989
2007-01-18,110.567
2007-01-19,110.643
2007-01-22,111.671
2007-01-23,111.982
2007-01-24,112.957
2007-01-25,111.35
2007-01-26,111.248
2007-01-29,111.958
2007-01-30,111.864
2007-01-31,112.248
2007-02-01,113.456
2007-02-02,113.815
2007-02-05,113.932
2007-02-06,113.812
2007-02-07,113.887
2007-02-08,113.962
2007-02-09,113.843
2007-02-12,113.099
2007-02-13,116.784
2007-02-14,118.949
2007-02-15,119.492
2007-02-16,119.679
2007-02-19,119.874
2007-02-20,118.911
2007-02-21,119.96
2007-02-22,120.201
2007-02-23,120.087
2007-02-26,118.723
2007-02-27,115.532
2007-02-28,114.219
2007-03-01,112.596
2007-03-02,112.616
2007-03-05,111.417
2007-03-06,113.385
2007-03-07,113.524
2007-03-08,114.699
2007-03-09,114.77
2007-03-12,115.522
2007-03-13,114.595
2007-03-14,112.954
2007-03-15,113.27
2007-03-16,113.409
2007-03-19,113.365
2007-03-20,114.065
2007-03-21,114.781
2007-03-22,115.956
2007-03-23,116.087
2007-03-26,116.308
2007-03-27,117.575
2007-03-28,116.354
2007-03-29,117.745
2007-03-30,117.865
2007-04-02,118.714
2007-04-03,118.789
2007-04-04,121.758
2007-04-05,121.547
2007-04-06,121.547
2007-04-09,121.673
2007-04-10,122.2
2007-04-11,122.507
2007-04-12,122.496
2007-04-13,122.429
2007-04-16,123.751
2007-04-17,123.103
2007-04-18,123.251
2007-04-19,122.907
2007-04-20,122.888
2007-04-23,123.317
2007-04-24,123.403
2007-04-25,124.431
2007-04-26,126.886
2007-04-27,127.152
2007-04-30,126.024
2007-05-01,126.847
2007-05-02,128.193
2007-05-03,128.168
2007-05-04,128.368
2007-05-07,129.194
2007-05-08,129.198
2007-05-09,130.464
2007-05-10,130.841
2007-05-11,130.613
2007-05-14,132.947
2007-05-15,133.507
2007-05-16,134.262
2007-05-17,132.925
2007-05-18,132.039
2007-05-21,131.198
2007-05-22,132.218
2007-05-23,132.113
2007-05-24,130.826
2007-05-25,130.685
2007-05-28,131.855
2007-05-29,132.197
2007-05-30,130.63
2007-05-31,130.372
2007-06-01,130.392
2007-06-04,131.372
2007-06-05,131.973
2007-06-06,130.168
2007-06-07,128.43
2007-06-08,127.875
2007-06-11,127.902
2007-06-12,127.014
2007-06-13,127.589
2007-06-14,129.084
2007-06-15,130.241
2007-06-18,130.424
2007-06-19,129.619
2007-06-20,128.653
2007-06-21,128.085
2007-06-22,127.928
2007-06-25,128.446
2007-06-26,127.937
2007-06-27,128.335
2007-06-28,129.264
2007-06-29,129.479
2007-07-02,131.158
2007-07-03,132.637
2007-07-04,132.143
2007-07-05,131.154
2007-07-06,130.926
2007-07-09,132.268
2007-07-10,131.009
2007-07-11,130.745
2007-07-12,132.63
2007-07-13,132.475
2007-07-16,133.99
2007-07-17,134.422
2007-07-18,135.276
2007-07-19,135.998
2007-07-20,136.01
2007-07-23,134.934
2007-07-24,137.275
2007-07-25,136.169
2007-07-26,133.268
2007-07-27,131.675
2007-07-30,129.655
2007-07-31,132.128
2007-08-01,128.508
2007-08-02,130.285
2007-08-03,129.598
2007-08-06,127.1
2007-08-07,128.508
2007-08-08,131.028
2007-08-09,129.202
2007-08-10,129.742
2007-08-13,131.24
2007-08-14,130.458
2007-08-15,129.177
2007-08-16,125.443
2007-08-17,126.009
2007-08-20,126.334
2007-08-21,125.625
2007-08-22,127.795
2007-08-23,128.06
2007-08-24,128.012
2007-08-27,129.659
2007-08-28,129.905
2007-08-29,130.151
2007-08-30,129.901
2007-08-31,130.404
2007-09-03,130.952
2007-09-04,132.235
2007-09-05,132.24
2007-09-06,131.928
2007-09-07,131.766
2007-09-10,130.632
2007-09-11,132.146
2007-09-12,132.222
2007-09-13,132.166
2007-09-14,132.041
2007-09-17,132.326
2007-09-18,133.461
2007-09-19,136.819
2007-09-20,136.569
2007-09-21,136.7
2007-09-24,138.452
2007-09-25,139.607
2007-09-26,139.741
2007-09-27,139.903
2007-09-28,140.179
2007-10-01,142.234
2007-10-02,142.486
2007-10-03,142.399
2007-10-04,142.544
2007-10-05,142.941
2007-10-08,142.587
2007-10-09,143.144
2007-10-10,142.662
2007-10-11,143.885
2007-10-12,143.878
2007-10-15,143.564
2007-10-16,144.395
2007-10-17,145.026
2007-10-18,144.432
2007-10-19,144.164
2007-10-22,142.46
2007-10-23,143.482
2007-10-24,142.537
2007-10-25,143.646
2007-10-26,145.054
2007-10-29,147.055
2007-10-30,145.541
2007-10-31,146.069
2007-11-01,144.375
2007-11-02,144.641
2007-11-05,144.654
2007-11-06,146.6
2007-11-07,145.599
2007-11-08,143.935
2007-11-09,143.356
2007-11-12,141.371
2007-11-13,142.695
2007-11-14,143.071
2007-11-15,141.711
2007-11-16,142.151
2007-11-19,141.283
2007-11-20,142.138
2007-11-21,139.534
2007-11-22,139.82
2007-11-23,139.59
2007-11-26,139.684
2007-11-27,138.457
2007-11-28,140.602
2007-11-29,142.164
2007-11-30,142.263
2007-12-03,143.708
2007-12-04,143.685
2007-12-05,144.461
2007-12-06,144.929
2007-12-07,144.869
2007-12-10,145.837
2007-12-11,143.895
2007-12-12,145.668
2007-12-13,144.961
2007-12-14,142.941
2007-12-17,139.426
2007-12-18,140.527
2007-12-19,141.196
2007-12-20,141.968
2007-12-21,143.387
2007-12-24,148.729
2007-12-25,149.095
2007-12-26,148.431
2007-12-27,149.141
2007-12-28,150.075
2007-12-31,148.231
2008-01-01,149.628
2008-01-02,149.758
2008-01-03,150.724
2008-01-04,150.438
2008-01-07,148.743
2008-01-08,151.671
2008-01-09,152.861
2008-01-10,147.942
2008-01-11,148.358
2008-01-14,150.879
2008-01-15,148.186
2008-01-16,147.224
2008-01-17,146.755
2008-01-18,145.962
2008-01-21,143.851
2008-01-22,143.792
2008-01-23,139.87
2008-01-24,139.498
2008-01-25,139.485
2008-01-28,138.898
2008-01-29,141.604
2008-01-30,141.629
2008-01-31,142.162
2008-02-01,143.589
2008-02-04,145.288
2008-02-05,143.735
2008-02-06,143.463
2008-02-07,142.037
2008-02-08,141.851
2008-02-11,142.957
2008-02-12,144.494
2008-02-13,147.127
2008-02-14,147.516
2008-02-15,147.662
2008-02-18,147.083
2008-02-19,147.683
2008-02-20,147.339
2008-02-21,150.159
2008-02-22,151.092
2008-02-25,153.043
2008-02-26,152.553
2008-02-27,153.671
2008-02-28,152.158
2008-02-29,149.954
2008-03-03,148.283
2008-03-04,147.69
2008-03-05,150.479
2008-03-06,149.318
2008-03-07,149.079
2008-03-10,146.702
2008-03-11,147.978
2008-03-12,150.599
2008-03-13,146.892
2008-03-14,145.791
2008-03-17,139.061
2008-03-18,143.453
2008-03-19,146.047
2008-03-20,142.934
2008-03-21,142.934
2008-03-24,142.91
2008-03-25,145.521
2008-03-26,144.064
2008-03-27,142.807
2008-03-28,141.83
2008-03-31,141.094
2008-04-01,142.047
2008-04-02,145.476
2008-04-03,143.7
2008-04-04,142.321
2008-04-07,144.601
2008-04-08,144.299
2008-04-09,144.944
2008-04-10,145.721
2008-04-11,145.297
2008-04-14,147.419
2008-04-15,149.128
2008-04-16,151.015
2008-04-17,152.593
2008-04-18,154.146
2008-04-21,154.205
2008-04-22,154.564
2008-04-23,155.075
2008-04-24,154.525
2008-04-25,153.567
2008-04-28,151.833
2008-04-29,151.227
2008-04-30,153.883
2008-05-01,152.77
2008-05-02,152.319
2008-05-05,154.74
2008-05-06,153.437
2008-05-07,152.191
2008-05-08,152.348
2008-05-09,151.467
2008-05-12,151.659
2008-05-13,151.72
2008-05-14,154.206
2008-05-15,154.428
2008-05-16,156.892
2008-05-19,157.524
2008-05-20,155.182
2008-05-21,157.825
2008-05-22,156.936
2008-05-23,156.658
2008-05-26,156.202
2008-05-27,158.638
2008-05-28,158.851
2008-05-29,160.189
2008-05-30,161.283
2008-06-02,159.46
2008-06-03,159.751
2008-06-04,157.092
2008-06-05,158.536
2008-06-06,159.13
2008-06-09,159.905
2008-06-10,153.718
2008-06-11,154.238
2008-06-12,153.387
2008-06-13,152.63
2008-06-16,156.287
2008-06-17,160.988
2008-06-18,159.714
2008-06-19,159.965
2008-06-20,160.148
2008-06-23,158.861
2008-06-24,157.535
2008-06-25,157.813
2008-06-26,156.841
2008-06-27,156.846
2008-06-30,157.603
2008-07-01,159.501
2008-07-02,159.01
2008-07-03,154.793
2008-07-04,155.245
2008-07-07,151.677
2008-07-08,150.262
2008-07-09,153.667
2008-07-10,148.852
2008-07-11,148.131
2008-07-14,144.619
2008-07-15,144.072
2008-07-16,141.842
2008-07-17,143.807
2008-07-18,142.074
2008-07-21,144.493
2008-07-22,144.587
2008-07-23,145.059
2008-07-24,145.145
2008-07-25,146.432
2008-07-28,146.896
2008-07-29,145.375
2008-07-30,144.695
2008-07-31,146.078
2008-08-01,144.394
2008-08-04,141.477
2008-08-05,143.425
2008-08-06,143.916
2008-08-07,144.348
2008-08-08,143.62
2008-08-11,143.621
2008-08-12,142.109
2008-08-13,141.296
2008-08-14,144.257
2008-08-15,144.855
2008-08-18,146.83
2008-08-19,145.636
2008-08-20,146.914
2008-08-21,147.038
2008-08-22,147.694
2008-08-25,145.905
2008-08-26,145.635
2008-08-27,145.057
2008-08-28,143.828
2008-08-29,145.136
2008-09-01,141.052
2008-09-02,142.342
2008-09-03,140.247
2008-09-04,141.409
2008-09-05,140.435
2008-09-08,141.608
2008-09-09,138.469
2008-09-10,137.019
2008-09-11,134.479
2008-09-12,135.609
2008-09-15,135.206
2008-09-16,131.312
2008-09-17,127.381
2008-09-18,128.314
2008-09-19,129.149
2008-09-22,133.595
2008-09-23,132.036
2008-09-24,132.433
2008-09-25,136.776
2008-09-26,135.11
2008-09-29,133.208
2008-09-30,133.336
2008-10-01,132.73
2008-10-02,129.928
2008-10-03,129.575
2008-10-06,118.755
2008-10-07,119.557
2008-10-08,117.509
2008-10-09,117.446
2008-10-10,117.165
2008-10-13,117.242
2008-10-14,118.275
2008-10-15,112.662
2008-10-16,106.745
2008-10-17,106.326
2008-10-20,106.271
2008-10-21,105.188
2008-10-22,107.605
2008-10-23,108.986
2008-10-24,108.607
2008-10-27,103.556
2008-10-28,103.961
2008-10-29,106.028
2008-10-30,108.252
2008-10-31,109.531
2008-11-03,112.818
2008-11-04,115.382
2008-11-05,112.443
2008-11-06,107.681
2008-11-07,108.126
2008-11-10,113.968
2008-11-11,110.32
2008-11-12,108.371
2008-11-13,105.69
2008-11-14,105.576
2008-11-17,103.982
2008-11-18,104.48
2008-11-19,103.517
2008-11-20,99.228
2008-11-21,100.457
2008-11-24,98.81
2008-11-25,102.28
2008-11-26,102.746
2008-11-27,100.857
2008-11-28,100.78
2008-12-01,101.068
2008-12-02,101.633
2008-12-03,100.444
2008-12-04,102.049
2008-12-05,102.309
2008-12-08,108.113
2008-12-09,107.927
2008-12-10,106.343
2008-12-11,106.452
2008-12-12,105.981
2008-12-15,103.152
2008-12-16,105.043
2008-12-17,108.982
2008-12-18,109.642
2008-12-19,109.089
2008-12-22,104.551
2008-12-23,103.423
2008-12-24,100.799
2008-12-25,100.688
2008-12-26,101.202
2008-12-29,101.673
2008-12-30,103.421
2008-12-31,104.863
2009-01-01,105.74
2009-01-02,106.252
2009-01-05,106.536
2009-01-06,107.609
2009-01-07,105.869
2009-01-08,104.967
2009-01-09,105.084
2009-01-12,106.989
2009-01-13,106.62
2009-01-14,104.035
2009-01-15,105.669
2009-01-16,107.168
2009-01-19,106.403
2009-01-20,105.846
2009-01-21,104.453
2009-01-22,103.024
2009-01-23,102.178
2009-01-26,102.92
2009-01-27,102.773
2009-01-28,104.196
2009-01-29,102.474
2009-01-30,102.042
2009-02-02,101.858
2009-02-03,103.99
2009-02-04,105.935
2009-02-05,105.582
2009-02-06,106.861
2009-02-09,107.619
2009-02-10,107.94
2009-02-11,106.818
2009-02-12,107.38
2009-02-13,107.637
2009-02-16,107.346
2009-02-17,107.162
2009-02-18,110.141
2009-02-19,110.581
2009-02-20,110.213
2009-02-23,109.358
2009-02-24,107.199
2009-02-25,108.219
2009-02-26,108.615
2009-02-27,109.644
2009-03-02,104.608
2009-03-03,104.738
2009-03-04,105.139
2009-03-05,103.851
2009-03-06,103.708
2009-03-09,104.904
2009-03-10,105.626
2009-03-11,105.261
2009-03-12,105.842
2009-03-13,105.858
2009-03-16,108.792
2009-03-17,108.878
2009-03-18,108.439
2009-03-19,108.092
2009-03-20,108.208
2009-03-23,110.596
2009-03-24,111.35
2009-03-25,111.424
2009-03-26,113.168
2009-03-27,112.262
2009-03-30,110.71
2009-03-31,110.782
2009-04-01,111.389
2009-04-02,115.583
2009-04-03,115.596
2009-04-06,114.14
2009-04-07,114.9
2009-04-08,114.93
2009-04-09,115.88
2009-04-10,115.88
2009-04-13,118.059
2009-04-14,117.453
2009-04-15,117.092
2009-04-16,116.757
2009-04-17,117.09
2009-04-20,113.855
2009-04-21,111.804
2009-04-22,111.98
2009-04-23,112.069
2009-04-24,112.779
2009-04-27,114.066
2009-04-28,113.977
2009-04-29,115.157
2009-04-30,115.415
2009-05-01,115.607
2009-05-04,118.086
2009-05-05,118.116
2009-05-06,118.103
2009-05-07,118.64
2009-05-08,119.683
2009-05-11,118.554
2009-05-12,119.873
2009-05-13,117.963
2009-05-14,118.572
2009-05-15,118.361
2009-05-18,118.62
2009-05-19,121.199
2009-05-20,123.88
2009-05-21,123.206
2009-05-22,124.528
2009-05-25,124.168
2009-05-26,123.239
2009-05-27,124.754
2009-05-28,124.975
2009-05-29,126.593
2009-06-01,129.112
2009-06-02,128.741
2009-06-03,125.808
2009-06-04,127.299
2009-06-05,126.547
2009-06-08,127.461
2009-06-09,129.765
2009-06-10,129.644
2009-06-11,129.83
2009-06-12,129.693
2009-06-15,126.943
2009-06-16,127.769
2009-06-17,125.135
2009-06-18,124.539
2009-06-19,124.591
2009-06-22,123.751
2009-06-23,123.25
2009-06-24,126.1
2009-06-25,123.991
2009-06-26,124.384
2009-06-29,128.686
2009-06-30,128.336
2009-07-01,130.642
2009-07-02,130.293
2009-07-03,129.99
2009-07-06,127.593
2009-07-07,128.666
2009-07-08,127.481
2009-07-09,126.514
2009-07-10,125.976
2009-07-13,126.784
2009-07-14,128.063
2009-07-15,130.172
2009-07-16,131.579
2009-07-17,131.142
2009-07-20,131.559
2009-07-21,133.343
2009-07-22,133.128
2009-07-23,133.829
2009-07-24,133.971
2009-07-27,137.92
2009-07-28,141.559
2009-07-29,142.449
2009-07-30,143.234
2009-07-31,143.582
2009-08-03,144.552
2009-08-04,142.414
2009-08-05,143.641
2009-08-06,142.951
2009-08-07,143.327
2009-08-10,140.439
2009-08-11,139.257
2009-08-12,140.331
2009-08-13,144.346
2009-08-14,143.696
2009-08-17,138.248
2009-08-18,139.474
2009-08-19,139.131
2009-08-20,140.976
2009-08-21,141.425
2009-08-24,144.162
2009-08-25,146.696
2009-08-26,145.129
2009-08-27,142.016
2009-08-28,142.176
2009-08-31,140.887
2009-09-01,141.573
2009-09-02,139.646
2009-09-03,141.166
2009-09-04,142.67
2009-09-07,141.761
2009-09-08,142.085
2009-09-09,143.233
2009-09-10,142.782
2009-09-11,143.442
2009-09-14,140.044
2009-09-15,141.931
2009-09-16,142.847
2009-09-17,143.269
2009-09-18,143.456
2009-09-21,142.442
2009-09-22,144.473
2009-09-23,143.317
2009-09-24,143.056
2009-09-25,142.508
2009-09-28,142.836
2009-09-29,144.067
2009-09-30,141.546
2009-10-01,142.87
2009-10-02,142.621
2009-10-05,143.708
2009-10-06,145.705
2009-10-07,145.876
2009-10-08,146.63
2009-10-09,146.639
2009-10-12,147.562
2009-10-13,146.293
2009-10-14,147.329
2009-10-15,147.374
2009-10-16,147.151
2009-10-19,146.149
2009-10-20,147.456
2009-10-21,148.289
2009-10-22,147.932
2009-10-23,148.121
2009-10-26,148.186
2009-10-27,147.037
2009-10-28,143.941
2009-10-29,144.104
2009-10-30,143.962
2009-11-02,143.4
2009-11-03,140.711
2009-11-04,143.141
2009-11-05,144.915
2009-11-06,145.651
2009-11-09,149.022
2009-11-10,149.757
2009-11-11,151.272
2009-11-12,149.45
2009-11-13,149.853
2009-11-16,151.663
2009-11-17,152.043
2009-11-18,151.401
2009-11-19,150.788
2009-11-20,150.317
2009-11-23,153.212
2009-11-24,154.056
2009-11-25,154.694
2009-11-26,151.353
2009-11-27,151.356
2009-11-30,152.581
2009-12-01,154.06
2009-12-02,154.649
2009-12-03,156.483
2009-12-04,155.934
2009-12-07,156.578
2009-12-08,155.517
2009-12-09,154.041
2009-12-10,155.868
2009-12-11,155.497
2009-12-14,156.16
2009-12-15,156.741
2009-12-16,156.737
2009-12-17,154.172
2009-12-18,153.674
2009-12-21,155.604
2009-12-22,157.879
2009-12-23,160.063
2009-12-24,161.629
2009-12-25,161.629
2009-12-28,161.335
2009-12-29,160.409
2009-12-30,159.935
2009-12-31,161.402
2010-01-01,161.402
2010-01-04,164.853
2010-01-05,167.473
2010-01-06,166.758
2010-01-07,166.44
2010-01-08,166.692
2010-01-11,170.116
2010-01-12,166.793
2010-01-13,167.701
2010-01-14,167.557
2010-01-15,167.703
2010-01-18,167.995
2010-01-19,167.524
2010-01-20,164.831
2010-01-21,166.072
2010-01-22,166.085
2010-01-25,162.168
2010-01-26,161.868
2010-01-27,161.158
2010-01-28,161.952
2010-01-29,161.896
2010-02-01,159.951
2010-02-02,161.275
2010-02-03,162.916
2010-02-04,162.02
2010-02-05,161.714
2010-02-08,159.895
2010-02-09,160.918
2010-02-10,161.121
2010-02-11,161.442
2010-02-12,160.864
2010-02-15,165.377
2010-02-16,165.201
2010-02-17,163.968
2010-02-18,163.473
2010-02-19,162.18
2010-02-22,164.96
2010-02-23,166.18
2010-02-24,166.748
2010-02-25,164.5
2010-02-26,165.364
2010-03-01,167.751
2010-03-02,168.243
2010-03-03,169.761
2010-03-04,170.63
2010-03-05,170.735
2010-03-08,172.07
2010-03-09,170.098
2010-03-10,172.526
2010-03-11,172.364
2010-03-12,172.698
2010-03-15,171.832
2010-03-16,170.797
2010-03-17,171.915
2010-03-18,174.001
2010-03-19,173.69
2010-03-22,175.639
2010-03-23,177.565
2010-03-24,177.042
2010-03-25,176.913
2010-03-26,176.715
2010-03-29,177.726
2010-03-30,178.094
2010-03-31,177.524
2010-04-01,177.237
2010-04-02,177.237
2010-04-05,177.484
2010-04-06,178.567
2010-04-07,177.358
2010-04-08,175.469
2010-04-09,176.004
2010-04-12,176.477
2010-04-13,175.09
2010-04-14,175.974
2010-04-15,173.611
2010-04-16,173.051
2010-04-19,171.12
2010-04-20,171.546
2010-04-21,172.388
2010-04-22,171.348
2010-04-23,172.154
2010-04-26,170.058
2010-04-27,168.952
2010-04-28,167.206
2010-04-29,164.383
2010-04-30,164.662
2010-05-03,165.701
2010-05-04,164.447
2010-05-05,160.344
2010-05-06,162.896
2010-05-07,162.379
2010-05-10,164.222
2010-05-11,161.773
2010-05-12,163.304
2010-05-13,161.682
2010-05-14,161.021
2010-05-17,159.319
2010-05-18,158.658
2010-05-19,157.646
2010-05-20,153.13
2010-05-21,153.986
2010-05-24,152.847
2010-05-25,153.347
2010-05-26,151.436
2010-05-27,150.334
2010-05-28,150.808
2010-05-31,146.496
2010-06-01,147.113
2010-06-02,147.931
2010-06-03,149.896
2010-06-04,149.44
2010-06-07,145.591
2010-06-08,143.81
2010-06-09,143.942
2010-06-10,145.47
2010-06-11,145.376
2010-06-14,148.828
2010-06-15,148.772
2010-06-16,148.535
2010-06-17,149.547
2010-06-18,149.762
2010-06-21,150.895
2010-06-22,147.838
2010-06-23,147.108
2010-06-24,144.888
2010-06-25,144.681
2010-06-28,144.696
2010-06-29,142.693
2010-06-30,144.58
2010-07-01,142.939
2010-07-02,142.805
2010-07-05,146.277
2010-07-06,147.47
2010-07-07,146.369
2010-07-08,147.803
2010-07-09,147.889
2010-07-12,150.695
2010-07-13,150.409
2010-07-14,150.239
2010-07-15,151.738
2010-07-16,152.259
2010-07-19,148.624
2010-07-20,148.35
2010-07-21,150.532
2010-07-22,151.618
2010-07-23,151.936
2010-07-26,145.886
2010-07-27,147.437
2010-07-28,145.2
2010-07-29,143.043
2010-07-30,143.1
2010-08-02,147.135
2010-08-03,147.685
2010-08-04,147.801
2010-08-05,146.234
2010-08-06,146.57
2010-08-09,149.081
2010-08-10,147.754
2010-08-11,147.504
2010-08-12,146.03
2010-08-13,145.752
2010-08-16,147.317
2010-08-17,149.429
2010-08-18,149.292
2010-08-19,148.541
2010-08-20,147.78
2010-08-23,148.347
2010-08-24,146.287
2010-08-25,144.709
2010-08-26,145.819
2010-08-27,145.257
2010-08-30,146.436
2010-08-31,146.773
2010-09-01,149.398
2010-09-02,149.263
2010-09-03,149.5
2010-09-06,152.177
2010-09-07,151.026
2010-09-08,151.599
2010-09-09,151.723
2010-09-10,151.788
2010-09-13,156.375
2010-09-14,156.462
2010-09-15,156.193
2010-09-16,153.83
2010-09-17,153.871
2010-09-20,158.168
2010-09-21,161.496
2010-09-22,162.27
