Date,ISRAEL Standard (Large+Mid Cap)
2010-09-23,386.44
2010-09-24,389.44
2010-09-27,382.248
2010-09-28,380.17
2010-09-29,383.72
2010-09-30,384.301
2010-10-01,384.248
2010-10-04,381.648
2010-10-05,386.295
2010-10-06,382.399
2010-10-07,383.071
2010-10-08,382.22
2010-10-11,384.744
2010-10-12,381.303
2010-10-13,390.318
2010-10-14,392.09
2010-10-15,392.963
2010-10-18,394.501
2010-10-19,389.359
2010-10-20,389.511
2010-10-21,389.349
2010-10-22,387.577
2010-10-25,389.004
2010-10-26,382.424
2010-10-27,380.443
2010-10-28,382.103
2010-10-29,382.787
2010-11-01,382.455
2010-11-02,377.393
2010-11-03,382.615
2010-11-04,385.782
2010-11-05,384.67
2010-11-08,379.645
2010-11-09,382.691
2010-11-10,380.479
2010-11-11,373.888
2010-11-12,371.929
2010-11-15,379.347
2010-11-16,376.618
2010-11-17,375.25
2010-11-18,381.345
2010-11-19,382.759
2010-11-22,381.313
2010-11-23,373.919
2010-11-24,376.534
2010-11-25,376.166
2010-11-26,373.657
2010-11-29,376.847
2010-11-30,376.213
2010-12-01,376.814
2010-12-02,376.911
2010-12-03,379.518
2010-12-06,377.761
2010-12-07,381.115
2010-12-08,377.763
2010-12-09,391.78
2010-12-10,392.653
2010-12-13,400.165
2010-12-14,400.965
2010-12-15,395.387
2010-12-16,394.627
2010-12-17,395.182
2010-12-20,391.246
2010-12-21,391.359
2010-12-22,391.697
2010-12-23,389.196
2010-12-24,389.684
2010-12-27,396.324
2010-12-28,395.121
2010-12-29,399.602
2010-12-30,402.388
2010-12-31,402.615
2011-01-03,404.397
2011-01-04,405.632
2011-01-05,403.968
2011-01-06,401.327
2011-01-07,400.289
2011-01-10,405.827
2011-01-11,411.257
2011-01-12,408.415
2011-01-13,411.053
2011-01-14,410.995
2011-01-17,408.757
2011-01-18,412.174
2011-01-19,411.772
2011-01-20,404.047
2011-01-21,403.756
2011-01-24,400.595
2011-01-25,401.893
2011-01-26,406.347
2011-01-27,409.198
2011-01-28,403.102
2011-01-31,391.389
2011-02-01,394.153
2011-02-02,400.526
2011-02-03,395.778
2011-02-04,392.837
2011-02-07,398.499
2011-02-08,393.161
2011-02-09,389.551
2011-02-10,385.722
2011-02-11,385.47
2011-02-14,387.74
2011-02-15,390.569
2011-02-16,397.003
2011-02-17,395.388
2011-02-18,395.923
2011-02-21,396.339
2011-02-22,389.805
2011-02-23,385.011
2011-02-24,376.72
2011-02-25,377.598
2011-02-28,382.107
2011-03-01,376.588
2011-03-02,376.735
2011-03-03,381.048
2011-03-04,381.36
2011-03-07,381.239
2011-03-08,376.146
2011-03-09,375.934
2011-03-10,377.164
2011-03-11,377.19
2011-03-14,372.251
2011-03-15,369.033
2011-03-16,367.687
2011-03-17,373.076
2011-03-18,375.038
2011-03-21,377.799
2011-03-22,377.776
2011-03-23,378.68
2011-03-24,383.65
2011-03-25,384.325
2011-03-28,390.629
2011-03-29,388.512
2011-03-30,390.859
2011-03-31,392.778
2011-04-01,392.586
2011-04-04,400.569
2011-04-05,394.419
2011-04-06,399.554
2011-04-07,397.576
2011-04-08,399.341
2011-04-11,399.841
2011-04-12,391.532
2011-04-13,393.684
2011-04-14,394.446
2011-04-15,394.44
2011-04-18,391.872
2011-04-19,395.157
2011-04-20,394.796
2011-04-21,393.747
2011-04-22,393.747
2011-04-25,392.736
2011-04-26,381.005
2011-04-27,379.12
2011-04-28,378.137
2011-04-29,381.252
2011-05-02,382.97
2011-05-03,377.519
2011-05-04,377.517
2011-05-05,374.495
2011-05-06,372.328
2011-05-09,372.553
2011-05-10,373.022
2011-05-11,374.59
2011-05-12,377.927
2011-05-13,377.932
2011-05-16,382.421
2011-05-17,378.723
2011-05-18,383.106
2011-05-19,384.633
2011-05-20,385.239
2011-05-23,379.472
2011-05-24,377.314
2011-05-25,372.43
2011-05-26,373.733
2011-05-27,375.008
2011-05-30,381.905
2011-05-31,390.228
2011-06-01,384.996
2011-06-02,382.047
2011-06-03,384.401
2011-06-06,383.513
2011-06-07,385.213
2011-06-08,384.584
2011-06-09,376.729
2011-06-10,374.37
2011-06-13,373.174
2011-06-14,377.423
2011-06-15,369.622
2011-06-16,370.027
2011-06-17,373.909
2011-06-20,363.734
2011-06-21,368.081
2011-06-22,370.832
2011-06-23,363.608
2011-06-24,365.15
2011-06-27,363.574
2011-06-28,367.227
2011-06-29,371.756
2011-06-30,372.789
2011-07-01,373.833
2011-07-04,380.301
2011-07-05,379.412
2011-07-06,376.364
2011-07-07,383.175
2011-07-08,381.782
2011-07-11,375.757
2011-07-12,377.238
2011-07-13,380.251
2011-07-14,380.877
2011-07-15,378.037
2011-07-18,369.719
2011-07-19,372.389
2011-07-20,375.511
2011-07-21,376.012
2011-07-22,376.62
2011-07-25,375.668
2011-07-26,373.532
2011-07-27,371.75
2011-07-28,363.439
2011-07-29,364.944
2011-08-01,348.022
2011-08-02,346.084
2011-08-03,338.208
2011-08-04,332.727
2011-08-05,329.464
2011-08-08,313.505
2011-08-09,309.681
2011-08-10,303.926
2011-08-11,304.958
2011-08-12,304.463
2011-08-15,311.034
2011-08-16,311.761
2011-08-17,315.669
2011-08-18,301.897
2011-08-19,302.078
2011-08-22,309.689
2011-08-23,306.732
2011-08-24,308.908
2011-08-25,303.515
2011-08-26,302.551
2011-08-29,313.202
2011-08-30,314.314
2011-08-31,319.487
2011-09-01,321.124
2011-09-02,318.786
2011-09-05,298.715
2011-09-06,291.896
2011-09-07,300.22
2011-09-08,297.304
2011-09-09,295.761
2011-09-12,277.554
2011-09-13,282.034
2011-09-14,287.605
2011-09-15,292.154
2011-09-16,293.772
2011-09-19,284.883
2011-09-20,289.807
2011-09-21,289.644
2011-09-22,278.215
2011-09-23,279.994
2011-09-26,278.845
2011-09-27,281.751
2011-09-28,280.691
2011-09-29,280.359
2011-09-30,278.224
2011-10-03,282.529
2011-10-04,270.268
2011-10-05,273.053
2011-10-06,283.448
2011-10-07,284.214
2011-10-10,287.4
2011-10-11,290.113
2011-10-12,292.757
2011-10-13,291.658
2011-10-14,292.096
2011-10-17,304.898
2011-10-18,303.631
2011-10-19,304.658
2011-10-20,301.686
2011-10-21,304.478
2011-10-24,304.114
2011-10-25,306.531
2011-10-26,305.102
2011-10-27,321.557
2011-10-28,323.992
2011-10-31,314.749
2011-11-01,302.331
2011-11-02,296.96
2011-11-03,305.642
2011-11-04,306.351
2011-11-07,308.164
2011-11-08,312.759
2011-11-09,302.765
2011-11-10,303.994
2011-11-11,304.97
2011-11-14,304.813
2011-11-15,301.333
2011-11-16,300.808
2011-11-17,301.34
2011-11-18,301.523
2011-11-21,286.717
2011-11-22,282.961
2011-11-23,279.848
2011-11-24,272.73
2011-11-25,272.762
2011-11-28,282.545
2011-11-29,280.346
2011-11-30,292.123
2011-12-01,295.562
2011-12-02,295.167
2011-12-05,299.065
2011-12-06,293.789
2011-12-07,291.773
2011-12-08,290.37
2011-12-09,290.235
2011-12-12,289.322
2011-12-13,293.983
2011-12-14,291.742
2011-12-15,299.942
2011-12-16,301.183
2011-12-19,305.128
2011-12-20,304.766
2011-12-21,300.094
2011-12-22,301.39
2011-12-23,301.43
2011-12-26,304.742
2011-12-27,305.015
2011-12-28,301.663
2011-12-29,292.446
2011-12-30,291.509
2012-01-02,302.01
2012-01-03,302.91
2012-01-04,306.218
2012-01-05,308.842
2012-01-06,308.553
2012-01-09,308.649
2012-01-10,315.455
2012-01-11,313.449
2012-01-12,313.366
2012-01-13,311.751
2012-01-16,311.046
2012-01-17,315.69
2012-01-18,317.451
2012-01-19,320.033
2012-01-20,320.91
2012-01-23,321.301
2012-01-24,320.034
2012-01-25,319.526
2012-01-26,322.851
2012-01-27,321.795
2012-01-30,314.913
2012-01-31,318.169
2012-02-01,321.746
2012-02-02,324.838
2012-02-03,325.736
2012-02-06,321.487
2012-02-07,320.548
2012-02-08,320.048
2012-02-09,320.596
2012-02-10,319.196
2012-02-13,315.354
2012-02-14,312.164
2012-02-15,315.256
2012-02-16,315.802
2012-02-17,318.09
2012-02-20,316.756
2012-02-21,316.512
2012-02-22,315.53
2012-02-23,312.627
2012-02-24,310.865
2012-02-27,307.405
2012-02-28,305.779
2012-02-29,311.032
2012-03-01,313.138
2012-03-02,311.009
2012-03-05,313.52
2012-03-06,308.606
2012-03-07,309.537
2012-03-08,312.607
2012-03-09,311.514
2012-03-12,309.398
2012-03-13,310.617
2012-03-14,310.439
2012-03-15,309.027
2012-03-16,311.244
2012-03-19,311.057
2012-03-20,309.58
2012-03-21,309.309
2012-03-22,309.743
2012-03-23,311.284
2012-03-26,317.77
2012-03-27,318.221
2012-03-28,318.306
2012-03-29,314.551
2012-03-30,316.893
2012-04-02,323.775
2012-04-03,325.817
2012-04-04,320.868
2012-04-05,321.204
2012-04-06,321.204
2012-04-09,318.845
2012-04-10,318.591
2012-04-11,314.913
2012-04-12,315.985
2012-04-13,316.222
2012-04-16,315.127
2012-04-17,320.708
2012-04-18,323.319
2012-04-19,320.739
2012-04-20,321.051
2012-04-23,318.014
2012-04-24,322.787
2012-04-25,322.353
2012-04-26,322.185
2012-04-27,322.727
2012-04-30,321.201
2012-05-01,323.392
2012-05-02,324.783
2012-05-03,324.563
2012-05-04,324.378
2012-05-07,314.552
2012-05-08,315.324
2012-05-09,306.916
2012-05-10,304.344
2012-05-11,304.005
2012-05-14,295.926
2012-05-15,291.613
2012-05-16,292.592
2012-05-17,289.022
2012-05-18,289.964
2012-05-21,281.635
2012-05-22,278.827
2012-05-23,276.244
2012-05-24,279.561
2012-05-25,279.173
2012-05-28,276.666
2012-05-29,276.111
2012-05-30,270.908
2012-05-31,282.595
2012-06-01,282.252
2012-06-04,278.312
2012-06-05,276.665
2012-06-06,279.93
2012-06-07,285.289
2012-06-08,284.553
2012-06-11,282.0
2012-06-12,280.308
2012-06-13,277.442
2012-06-14,273.923
2012-06-15,275.416
2012-06-18,271.841
2012-06-19,275.275
2012-06-20,273.68
2012-06-21,270.469
2012-06-22,269.465
2012-06-25,281.663
2012-06-26,276.272
2012-06-27,276.292
2012-06-28,271.267
2012-06-29,273.704
2012-07-02,278.901
2012-07-03,278.675
2012-07-04,280.31
2012-07-05,279.953
2012-07-06,279.579
2012-07-09,276.63
2012-07-10,276.004
2012-07-11,277.899
2012-07-12,276.453
2012-07-13,277.724
2012-07-16,281.31
2012-07-17,284.556
2012-07-18,286.436
2012-07-19,284.539
2012-07-20,284.521
2012-07-23,278.038
2012-07-24,277.291
2012-07-25,278.318
2012-07-26,278.181
2012-07-27,280.399
2012-07-30,284.789
2012-07-31,285.127
2012-08-01,285.235
2012-08-02,278.478
2012-08-03,280.317
2012-08-06,272.854
2012-08-07,281.999
2012-08-08,281.433
2012-08-09,281.022
2012-08-10,280.6
2012-08-13,278.143
2012-08-14,280.598
2012-08-15,279.408
2012-08-16,282.104
2012-08-17,281.392
2012-08-20,280.981
2012-08-21,284.731
2012-08-22,283.665
2012-08-23,283.023
2012-08-24,281.743
2012-08-27,282.205
2012-08-28,279.322
2012-08-29,279.374
2012-08-30,277.361
2012-08-31,279.064
2012-09-03,278.643
2012-09-04,276.853
2012-09-05,276.7
2012-09-06,277.04
2012-09-07,280.322
2012-09-10,285.217
2012-09-11,284.623
2012-09-12,286.068
2012-09-13,282.931
2012-09-14,287.58
2012-09-17,287.366
2012-09-18,287.167
2012-09-19,285.609
2012-09-20,283.977
2012-09-21,284.236
2012-09-24,287.414
2012-09-25,288.561
2012-09-26,286.349
2012-09-27,291.737
2012-09-28,291.294
2012-10-01,292.192
2012-10-02,299.913
2012-10-03,300.947
2012-10-04,299.268
2012-10-05,300.801
2012-10-08,298.754
2012-10-09,292.533
2012-10-10,291.485
2012-10-11,293.574
2012-10-12,294.864
2012-10-15,294.461
2012-10-16,295.9
2012-10-17,300.284
2012-10-18,299.554
2012-10-19,298.289
2012-10-22,296.816
2012-10-23,290.291
2012-10-24,291.606
2012-10-25,293.897
2012-10-26,293.138
2012-10-29,287.766
2012-10-30,292.644
2012-10-31,293.776
2012-11-01,295.564
2012-11-02,294.114
2012-11-05,298.959
2012-11-06,296.844
2012-11-07,294.193
2012-11-08,293.988
2012-11-09,293.631
2012-11-12,289.241
2012-11-13,289.14
2012-11-14,285.194
2012-11-15,282.67
2012-11-16,281.456
2012-11-19,286.582
2012-11-20,287.748
2012-11-21,290.712
2012-11-22,290.956
2012-11-23,292.312
2012-11-26,295.873
2012-11-27,296.246
2012-11-28,299.181
2012-11-29,297.772
2012-11-30,298.526
2012-12-03,295.56
2012-12-04,297.797
2012-12-05,301.912
2012-12-06,299.242
2012-12-07,298.735
2012-12-10,304.643
2012-12-11,309.16
2012-12-12,303.419
2012-12-13,294.875
2012-12-14,294.587
2012-12-17,286.861
2012-12-18,290.3
2012-12-19,292.044
2012-12-20,287.5
2012-12-21,287.807
2012-12-24,283.184
2012-12-25,280.795
2012-12-26,281.923
2012-12-27,280.176
2012-12-28,279.64
2012-12-31,280.121
2013-01-01,284.857
2013-01-02,286.616
2013-01-03,279.717
2013-01-04,278.069
2013-01-07,283.126
2013-01-08,282.292
2013-01-09,283.593
2013-01-10,288.943
2013-01-11,290.792
2013-01-14,288.738
2013-01-15,288.419
2013-01-16,287.03
2013-01-17,285.769
2013-01-18,285.152
2013-01-21,283.269
2013-01-22,283.174
2013-01-23,285.392
2013-01-24,286.608
2013-01-25,286.365
2013-01-28,285.373
2013-01-29,283.505
2013-01-30,281.69
2013-01-31,281.714
2013-02-01,284.97
2013-02-04,285.536
2013-02-05,288.964
2013-02-06,287.615
2013-02-07,286.499
2013-02-08,287.595
2013-02-11,292.302
2013-02-12,293.194
2013-02-13,294.79
2013-02-14,293.2
2013-02-15,292.485
2013-02-18,289.903
2013-02-19,292.869
2013-02-20,298.534
2013-02-21,292.339
2013-02-22,290.334
2013-02-25,291.719
2013-02-26,288.07
2013-02-27,288.682
2013-02-28,288.377
2013-03-01,286.559
2013-03-04,285.177
2013-03-05,288.894
2013-03-06,291.9
2013-03-07,298.826
2013-03-08,300.639
2013-03-11,301.781
2013-03-12,304.092
2013-03-13,303.479
2013-03-14,306.181
2013-03-15,307.388
2013-03-18,303.505
2013-03-19,302.807
2013-03-20,301.966
2013-03-21,302.18
2013-03-22,303.43
2013-03-25,305.37
2013-03-26,305.639
2013-03-27,301.625
2013-03-28,300.037
2013-03-29,300.037
2013-04-01,299.728
2013-04-02,303.139
2013-04-03,302.469
2013-04-04,300.651
2013-04-05,301.003
2013-04-08,300.388
2013-04-09,297.314
2013-04-10,295.761
2013-04-11,297.788
2013-04-12,297.952
2013-04-15,297.149
2013-04-16,297.752
2013-04-17,293.799
2013-04-18,291.803
2013-04-19,291.755
2013-04-22,289.375
2013-04-23,290.518
2013-04-24,291.148
2013-04-25,293.348
2013-04-26,293.96
2013-04-29,292.481
2013-04-30,295.353
2013-05-01,291.331
2013-05-02,291.16
2013-05-03,292.18
2013-05-06,293.316
2013-05-07,294.061
2013-05-08,294.418
2013-05-09,293.556
2013-05-10,291.375
2013-05-13,291.075
2013-05-14,287.701
2013-05-15,286.173
2013-05-16,296.277
2013-05-17,293.711
2013-05-20,298.863
2013-05-21,299.062
2013-05-22,296.811
2013-05-23,290.878
2013-05-24,291.133
2013-05-27,292.818
2013-05-28,296.222
2013-05-29,293.735
2013-05-30,293.154
2013-05-31,291.904
2013-06-03,291.985
2013-06-04,293.63
2013-06-05,292.482
2013-06-06,295.166
2013-06-07,295.35
2013-06-10,299.505
2013-06-11,298.7
2013-06-12,297.828
2013-06-13,294.267
2013-06-14,295.611
2013-06-17,296.814
2013-06-18,297.155
2013-06-19,296.738
2013-06-20,289.922
2013-06-21,289.628
2013-06-24,287.002
2013-06-25,288.421
2013-06-26,287.959
2013-06-27,288.733
2013-06-28,287.555
2013-07-01,289.093
2013-07-02,291.109
2013-07-03,287.627
2013-07-04,289.088
2013-07-05,287.135
2013-07-08,290.376
2013-07-09,290.149
2013-07-10,290.138
2013-07-11,294.064
2013-07-12,294.738
2013-07-15,297.833
2013-07-16,299.108
2013-07-17,296.581
2013-07-18,299.798
2013-07-19,300.91
2013-07-22,301.243
2013-07-23,303.679
2013-07-24,304.35
2013-07-25,301.486
2013-07-26,301.982
2013-07-29,296.758
2013-07-30,289.395
2013-07-31,291.136
2013-08-01,289.589
2013-08-02,289.207
2013-08-05,286.625
2013-08-06,285.863
2013-08-07,287.501
2013-08-08,290.294
2013-08-09,290.233
2013-08-12,292.566
2013-08-13,292.076
2013-08-14,292.069
2013-08-15,291.047
2013-08-16,291.66
2013-08-19,294.233
2013-08-20,293.063
2013-08-21,287.366
2013-08-22,284.175
2013-08-23,284.27
2013-08-26,283.217
2013-08-27,278.241
2013-08-28,279.158
2013-08-29,282.846
2013-08-30,283.468
2013-09-02,282.236
2013-09-03,281.526
2013-09-04,281.155
2013-09-05,280.366
2013-09-06,280.885
2013-09-09,281.847
2013-09-10,285.517
2013-09-11,288.781
2013-09-12,288.553
2013-09-13,288.345
2013-09-16,292.61
2013-09-17,291.373
2013-09-18,291.934
2013-09-19,295.8
2013-09-20,293.654
2013-09-23,294.419
2013-09-24,294.634
2013-09-25,293.287
2013-09-26,292.97
2013-09-27,293.176
2013-09-30,294.789
2013-10-01,296.491
2013-10-02,294.691
2013-10-03,294.789
2013-10-04,294.931
2013-10-07,299.149
2013-10-08,301.735
2013-10-09,302.403
2013-10-10,306.681
2013-10-11,307.494
2013-10-14,311.018
2013-10-15,307.49
2013-10-16,306.78
2013-10-17,307.263
2013-10-18,307.193
2013-10-21,310.07
2013-10-22,310.837
2013-10-23,307.323
2013-10-24,306.486
2013-10-25,306.299
2013-10-28,309.728
2013-10-29,311.091
2013-10-30,299.46
2013-10-31,295.573
2013-11-01,294.206
2013-11-04,292.513
2013-11-05,292.993
2013-11-06,293.713
2013-11-07,295.206
2013-11-08,295.54
2013-11-11,294.929
2013-11-12,296.704
2013-11-13,297.535
2013-11-14,300.092
2013-11-15,299.96
2013-11-18,303.173
2013-11-19,305.129
2013-11-20,311.53
2013-11-21,309.349
2013-11-22,309.41
2013-11-25,312.806
2013-11-26,312.021
2013-11-27,313.956
2013-11-28,313.997
2013-11-29,314.26
2013-12-02,316.713
2013-12-03,315.626
2013-12-04,314.54
2013-12-05,314.758
2013-12-06,316.147
2013-12-09,312.737
2013-12-10,317.76
2013-12-11,315.297
2013-12-12,308.936
2013-12-13,309.346
2013-12-16,310.06
2013-12-17,308.534
2013-12-18,309.206
2013-12-19,308.622
2013-12-20,308.332
2013-12-23,312.871
2013-12-24,310.834
2013-12-25,313.033
2013-12-26,312.45
2013-12-27,313.825
2013-12-30,311.425
2013-12-31,313.474
2014-01-01,316.119
2014-01-02,313.077
2014-01-03,311.689
2014-01-06,310.735
2014-01-07,312.775
2014-01-08,315.42
2014-01-09,316.15
2014-01-10,317.325
2014-01-13,320.801
2014-01-14,318.307
2014-01-15,332.277
2014-01-16,331.201
2014-01-17,330.779
2014-01-20,330.539
2014-01-21,334.388
2014-01-22,332.318
2014-01-23,328.021
2014-01-24,326.889
2014-01-27,323.107
2014-01-28,327.47
2014-01-29,331.053
2014-01-30,328.537
2014-01-31,326.022
2014-02-03,324.415
2014-02-04,324.351
2014-02-05,324.993
2014-02-06,329.285
2014-02-07,329.089
2014-02-10,327.369
2014-02-11,324.812
2014-02-12,326.666
2014-02-13,326.612
2014-02-14,326.152
2014-02-17,328.901
2014-02-18,333.507
2014-02-19,337.299
2014-02-20,344.431
2014-02-21,345.242
2014-02-24,344.903
2014-02-25,347.205
2014-02-26,348.141
2014-02-27,348.223
2014-02-28,349.925
2014-03-03,353.023
2014-03-04,354.26
2014-03-05,357.85
2014-03-06,363.181
2014-03-07,362.793
2014-03-10,357.859
2014-03-11,358.925
2014-03-12,354.36
2014-03-13,354.313
2014-03-14,354.487
2014-03-17,357.792
2014-03-18,359.402
2014-03-19,364.594
2014-03-20,362.647
2014-03-21,362.897
2014-03-24,357.416
2014-03-25,360.851
2014-03-26,363.891
2014-03-27,359.379
2014-03-28,359.245
2014-03-31,372.116
2014-04-01,377.819
2014-04-02,383.624
2014-04-03,381.443
2014-04-04,380.555
2014-04-07,381.648
2014-04-08,368.636
2014-04-09,374.347
2014-04-10,378.289
2014-04-11,378.535
2014-04-14,368.594
2014-04-15,368.434
2014-04-16,368.396
2014-04-17,365.471
2014-04-18,365.471
2014-04-21,365.129
2014-04-22,374.805
2014-04-23,371.145
2014-04-24,365.972
2014-04-25,366.641
2014-04-28,362.112
2014-04-29,362.243
2014-04-30,365.083
2014-05-01,366.643
2014-05-02,366.722
2014-05-05,363.891
2014-05-06,364.963
2014-05-07,363.589
2014-05-08,370.904
2014-05-09,369.862
2014-05-12,365.431
2014-05-13,370.584
2014-05-14,370.28
2014-05-15,367.789
2014-05-16,367.284
2014-05-19,367.851
2014-05-20,365.271
2014-05-21,367.181
2014-05-22,370.33
2014-05-23,370.606
2014-05-26,374.94
2014-05-27,375.186
2014-05-28,374.446
2014-05-29,368.874
2014-05-30,368.81
2014-06-02,372.543
2014-06-03,371.98
2014-06-04,371.847
2014-06-05,370.955
2014-06-06,371.979
2014-06-09,374.846
2014-06-10,375.957
2014-06-11,377.993
2014-06-12,375.454
2014-06-13,375.889
2014-06-16,375.037
2014-06-17,374.382
2014-06-18,377.472
2014-06-19,385.011
2014-06-20,384.229
2014-06-23,382.674
2014-06-24,379.105
2014-06-25,377.68
2014-06-26,378.191
2014-06-27,378.009
2014-06-30,381.079
2014-07-01,382.282
2014-07-02,385.949
2014-07-03,388.051
2014-07-04,388.091
2014-07-07,385.579
2014-07-08,380.351
2014-07-09,383.287
2014-07-10,381.76
2014-07-11,382.139
2014-07-14,390.034
2014-07-15,390.648
2014-07-16,389.678
2014-07-17,385.3
2014-07-18,383.317
2014-07-21,387.055
2014-07-22,389.871
2014-07-23,389.302
2014-07-24,390.119
2014-07-25,388.608
2014-07-28,386.514
2014-07-29,387.438
2014-07-30,388.506
2014-07-31,384.709
2014-08-01,385.035
2014-08-04,385.203
2014-08-05,384.837
2014-08-06,378.571
2014-08-07,377.207
2014-08-08,377.006
2014-08-11,370.544
2014-08-12,372.509
2014-08-13,370.966
2014-08-14,372.491
2014-08-15,370.788
2014-08-18,371.576
2014-08-19,372.92
2014-08-20,374.752
2014-08-21,381.769
2014-08-22,380.235
2014-08-25,375.557
2014-08-26,372.109
2014-08-27,376.553
2014-08-28,375.07
2014-08-29,374.602
2014-09-01,375.115
2014-09-02,377.254
2014-09-03,375.639
2014-09-04,376.518
2014-09-05,375.442
2014-09-08,374.219
2014-09-09,372.062
2014-09-10,369.418
2014-09-11,370.087
2014-09-12,370.057
2014-09-15,372.225
2014-09-16,373.143
2014-09-17,373.983
2014-09-18,376.967
2014-09-19,376.264
2014-09-22,375.941
2014-09-23,373.989
2014-09-24,373.026
2014-09-25,372.929
2014-09-26,371.86
2014-09-29,383.24
2014-09-30,382.539
2014-10-01,381.207
2014-10-02,383.775
2014-10-03,381.33
2014-10-06,383.53
2014-10-07,380.899
2014-10-08,379.538
2014-10-09,382.202
2014-10-10,378.958
2014-10-13,370.543
2014-10-14,359.646
2014-10-15,363.531
2014-10-16,363.801
2014-10-17,361.605
2014-10-20,368.896
2014-10-21,369.398
2014-10-22,376.358
2014-10-23,375.996
2014-10-24,375.339
2014-10-27,376.27
2014-10-28,381.125
2014-10-29,380.233
2014-10-30,380.749
2014-10-31,378.224
2014-11-03,386.401
2014-11-04,390.221
2014-11-05,393.29
2014-11-06,394.808
2014-11-07,393.512
2014-11-10,394.534
2014-11-11,392.728
2014-11-12,395.205
2014-11-13,395.045
2014-11-14,393.3
2014-11-17,393.579
2014-11-18,391.998
2014-11-19,392.022
2014-11-20,390.668
2014-11-21,389.528
2014-11-24,385.936
2014-11-25,386.29
2014-11-26,388.86
2014-11-27,388.664
2014-11-28,388.604
2014-12-01,388.276
2014-12-02,385.21
2014-12-03,388.931
2014-12-04,392.495
2014-12-05,390.055
2014-12-08,390.518
2014-12-09,388.932
2014-12-10,388.64
2014-12-11,390.934
2014-12-12,392.664
2014-12-15,382.258
2014-12-16,386.247
2014-12-17,380.876
2014-12-18,385.271
2014-12-19,387.763
2014-12-22,390.219
2014-12-23,390.245
2014-12-24,388.242
2014-12-25,386.33
2014-12-26,387.07
2014-12-29,388.265
2014-12-30,385.149
2014-12-31,387.692
2015-01-01,388.547
2015-01-02,384.134
2015-01-05,378.421
2015-01-06,376.234
2015-01-07,381.337
2015-01-08,390.332
2015-01-09,391.689
2015-01-12,386.659
2015-01-13,390.62
2015-01-14,389.466
2015-01-15,389.705
2015-01-16,389.264
2015-01-19,390.797
2015-01-20,394.742
2015-01-21,391.291
2015-01-22,390.585
2015-01-23,384.67
2015-01-26,391.782
2015-01-27,391.378
2015-01-28,391.503
2015-01-29,383.157
2015-01-30,383.269
2015-02-02,379.915
2015-02-03,384.572
2015-02-04,384.171
2015-02-05,390.004
2015-02-06,387.393
2015-02-09,384.714
2015-02-10,384.387
2015-02-11,384.797
2015-02-12,383.7
2015-02-13,383.425
2015-02-16,387.555
2015-02-17,388.885
2015-02-18,389.231
2015-02-19,389.678
2015-02-20,388.097
2015-02-23,389.37
2015-02-24,386.448
2015-02-25,384.83
2015-02-26,386.598
2015-02-27,383.423
2015-03-02,389.509
2015-03-03,387.569
2015-03-04,386.252
2015-03-05,386.198
2015-03-06,383.081
2015-03-09,390.019
2015-03-10,384.145
2015-03-11,394.719
2015-03-12,404.33
2015-03-13,400.887
2015-03-16,405.157
2015-03-17,405.446
2015-03-18,407.373
2015-03-19,413.229
2015-03-20,410.632
2015-03-23,423.304
2015-03-24,423.358
2015-03-25,422.088
2015-03-26,420.301
2015-03-27,419.558
2015-03-30,421.524
2015-03-31,422.953
2015-04-01,420.364
2015-04-02,427.46
2015-04-03,427.46
2015-04-06,431.931
2015-04-07,438.958
2015-04-08,434.005
2015-04-09,432.011
2015-04-10,427.896
2015-04-13,441.139
2015-04-14,436.958
2015-04-15,438.845
2015-04-16,442.803
2015-04-17,444.89
2015-04-20,430.449
2015-04-21,436.246
2015-04-22,437.353
2015-04-23,437.725
2015-04-24,440.242
2015-04-27,429.465
2015-04-28,419.631
2015-04-29,422.478
2015-04-30,419.054
2015-05-01,417.223
2015-05-04,422.559
2015-05-05,419.959
2015-05-06,419.627
2015-05-07,414.491
2015-05-08,414.458
2015-05-11,420.877
2015-05-12,419.797
2015-05-13,419.064
2015-05-14,420.484
2015-05-15,421.973
2015-05-18,422.668
2015-05-19,424.515
2015-05-20,422.284
2015-05-21,430.184
2015-05-22,428.199
2015-05-25,423.289
2015-05-26,418.241
2015-05-27,418.845
2015-05-28,420.23
2015-05-29,420.279
2015-06-01,420.238
2015-06-02,418.647
2015-06-03,423.237
2015-06-04,426.965
2015-06-05,423.532
2015-06-08,426.983
2015-06-09,424.218
2015-06-10,425.927
2015-06-11,429.411
2015-06-12,427.428
2015-06-15,427.824
2015-06-16,425.165
2015-06-17,425.872
2015-06-18,421.592
2015-06-19,421.157
2015-06-22,427.665
2015-06-23,426.331
2015-06-24,426.444
2015-06-25,420.789
2015-06-26,419.401
2015-06-29,415.6
2015-06-30,417.404
2015-07-01,425.295
2015-07-02,430.119
2015-07-03,431.045
2015-07-06,429.583
2015-07-07,427.346
2015-07-08,425.58
2015-07-09,429.938
2015-07-10,432.45
2015-07-13,435.321
2015-07-14,442.378
2015-07-15,441.387
2015-07-16,443.101
2015-07-17,439.62
2015-07-20,442.941
2015-07-21,443.72
2015-07-22,438.492
2015-07-23,434.688
2015-07-24,435.24
2015-07-27,464.289
2015-07-28,474.245
2015-07-29,478.673
2015-07-30,468.767
2015-07-31,471.743
2015-08-03,467.633
2015-08-04,472.12
2015-08-05,475.204
