Date,SINGAPORE SMALL CAP Small Cap
2010-09-23,533.482
2010-09-24,534.691
2010-09-27,538.11
2010-09-28,532.097
2010-09-29,536.17
2010-09-30,537.604
2010-10-01,542.689
2010-10-04,544.836
2010-10-05,546.203
2010-10-06,548.622
2010-10-07,546.933
2010-10-08,546.548
2010-10-11,549.559
2010-10-12,545.269
2010-10-13,555.47
2010-10-14,557.198
2010-10-15,557.798
2010-10-18,552.72
2010-10-19,547.631
2010-10-20,550.036
2010-10-21,553.021
2010-10-22,550.641
2010-10-25,556.71
2010-10-26,553.453
2010-10-27,548.356
2010-10-28,554.125
2010-10-29,558.206
2010-11-01,562.601
2010-11-02,565.507
2010-11-03,567.531
2010-11-04,572.563
2010-11-05,570.912
2010-11-08,578.429
2010-11-09,582.561
2010-11-10,578.422
2010-11-11,577.061
2010-11-12,566.281
2010-11-15,558.188
2010-11-16,559.578
2010-11-17,559.955
2010-11-18,557.455
2010-11-19,556.974
2010-11-22,558.075
2010-11-23,544.272
2010-11-24,548.204
2010-11-25,552.682
2010-11-26,546.137
2010-11-29,544.246
2010-11-30,545.358
2010-12-01,552.581
2010-12-02,557.505
2010-12-03,556.124
2010-12-06,556.41
2010-12-07,558.567
2010-12-08,553.59
2010-12-09,556.858
2010-12-10,555.924
2010-12-13,559.607
2010-12-14,564.065
2010-12-15,562.578
2010-12-16,553.057
2010-12-17,556.059
2010-12-20,551.766
2010-12-21,556.085
2010-12-22,559.219
2010-12-23,561.187
2010-12-24,564.076
2010-12-27,563.772
2010-12-28,568.86
2010-12-29,573.463
2010-12-30,577.02
2010-12-31,579.7
2011-01-03,585.309
2011-01-04,585.868
2011-01-05,584.635
2011-01-06,589.022
2011-01-07,586.225
2011-01-10,582.358
2011-01-11,586.034
2011-01-12,594.66
2011-01-13,595.323
2011-01-14,590.452
2011-01-17,588.987
2011-01-18,591.821
2011-01-19,595.666
2011-01-20,584.014
2011-01-21,587.37
2011-01-24,584.912
2011-01-25,583.279
2011-01-26,588.104
2011-01-27,584.878
2011-01-28,579.741
2011-01-31,574.042
2011-02-01,583.36
2011-02-02,588.955
2011-02-03,587.354
2011-02-04,587.668
2011-02-07,586.632
2011-02-08,587.843
2011-02-09,581.481
2011-02-10,572.998
2011-02-11,567.811
2011-02-14,568.705
2011-02-15,563.271
2011-02-16,565.271
2011-02-17,565.587
2011-02-18,566.345
2011-02-21,560.258
2011-02-22,545.528
2011-02-23,546.129
2011-02-24,539.624
2011-02-25,546.519
2011-02-28,545.843
2011-03-01,555.497
2011-03-02,550.551
2011-03-03,555.39
2011-03-04,560.183
2011-03-07,560.002
2011-03-08,562.079
2011-03-09,563.408
2011-03-10,557.319
2011-03-11,551.957
2011-03-14,548.604
2011-03-15,527.145
2011-03-16,533.99
2011-03-17,527.183
2011-03-18,532.001
2011-03-21,542.859
2011-03-22,547.603
2011-03-23,549.132
2011-03-24,556.874
2011-03-25,559.042
2011-03-28,557.821
2011-03-29,557.903
2011-03-30,562.444
2011-03-31,562.391
2011-04-01,567.807
2011-04-04,571.858
2011-04-05,570.706
2011-04-06,574.2
2011-04-07,574.875
2011-04-08,579.247
2011-04-11,576.33
2011-04-12,571.041
2011-04-13,574.823
2011-04-14,578.516
2011-04-15,578.475
2011-04-18,572.514
2011-04-19,572.898
2011-04-20,580.161
2011-04-21,584.907
2011-04-22,584.907
2011-04-25,583.303
2011-04-26,584.013
2011-04-27,584.103
2011-04-28,587.143
2011-04-29,590.866
2011-05-02,590.916
2011-05-03,584.954
2011-05-04,578.81
2011-05-05,574.9
2011-05-06,577.735
2011-05-09,581.591
2011-05-10,584.636
2011-05-11,584.673
2011-05-12,575.909
2011-05-13,577.586
2011-05-16,571.27
2011-05-17,570.534
2011-05-18,577.238
2011-05-19,576.373
2011-05-20,576.878
2011-05-23,565.744
2011-05-24,573.873
2011-05-25,573.284
2011-05-26,574.566
2011-05-27,579.167
2011-05-30,580.337
2011-05-31,581.087
2011-06-01,582.111
2011-06-02,578.226
2011-06-03,581.019
2011-06-06,577.877
2011-06-07,580.713
2011-06-08,577.596
2011-06-09,576.864
2011-06-10,571.393
2011-06-13,565.362
2011-06-14,568.853
2011-06-15,564.843
2011-06-16,557.357
2011-06-17,555.286
2011-06-20,556.321
2011-06-21,564.073
2011-06-22,561.087
2011-06-23,557.533
2011-06-24,563.119
2011-06-27,560.022
2011-06-28,564.276
2011-06-29,568.896
2011-06-30,574.327
2011-07-01,576.461
2011-07-04,579.534
2011-07-05,577.679
2011-07-06,578.821
2011-07-07,580.518
2011-07-08,584.555
2011-07-11,580.474
2011-07-12,574.131
2011-07-13,579.843
2011-07-14,578.915
2011-07-15,573.751
2011-07-18,568.638
2011-07-19,572.447
2011-07-20,577.331
2011-07-21,579.302
2011-07-22,585.815
2011-07-25,584.27
2011-07-26,588.581
2011-07-27,588.342
2011-07-28,591.321
2011-07-29,588.197
2011-08-01,590.229
2011-08-02,583.551
2011-08-03,577.075
2011-08-04,568.299
2011-08-05,548.908
2011-08-08,529.055
2011-08-09,529.799
2011-08-10,518.369
2011-08-11,510.14
2011-08-12,514.868
2011-08-15,525.147
2011-08-16,523.509
2011-08-17,527.772
2011-08-18,519.081
2011-08-19,506.404
2011-08-22,501.037
2011-08-23,508.566
2011-08-24,503.891
2011-08-25,507.065
2011-08-26,506.24
2011-08-29,516.084
2011-08-30,515.372
2011-08-31,533.538
2011-09-01,530.353
2011-09-02,529.342
2011-09-05,518.776
2011-09-06,517.496
2011-09-07,523.144
2011-09-08,521.178
2011-09-09,513.002
2011-09-12,498.88
2011-09-13,497.485
2011-09-14,495.568
2011-09-15,498.535
2011-09-16,504.005
2011-09-19,487.696
2011-09-20,490.834
2011-09-21,483.991
2011-09-22,464.384
2011-09-23,459.76
2011-09-26,443.188
2011-09-27,460.91
2011-09-28,452.454
2011-09-29,447.814
2011-09-30,442.367
2011-10-03,427.86
2011-10-04,415.679
2011-10-05,421.143
2011-10-06,427.963
2011-10-07,435.038
2011-10-10,443.025
2011-10-11,447.635
2011-10-12,458.813
2011-10-13,461.555
2011-10-14,472.429
2011-10-17,476.688
2011-10-18,465.32
2011-10-19,470.9
2011-10-20,464.631
2011-10-21,467.814
2011-10-24,473.647
2011-10-25,475.467
2011-10-26,471.252
2011-10-27,495.095
2011-10-28,505.137
2011-10-31,492.028
2011-11-01,473.231
2011-11-02,480.887
2011-11-03,475.685
2011-11-04,481.313
2011-11-07,479.568
2011-11-08,481.222
2011-11-09,475.401
2011-11-10,462.939
2011-11-11,467.773
2011-11-14,468.199
2011-11-15,464.845
2011-11-16,465.613
2011-11-17,463.22
2011-11-18,457.765
2011-11-21,448.741
2011-11-22,451.057
2011-11-23,445.095
2011-11-24,443.029
2011-11-25,437.538
2011-11-28,444.686
2011-11-29,445.877
2011-11-30,448.639
2011-12-01,450.609
2011-12-02,452.701
2011-12-05,456.983
2011-12-06,453.239
2011-12-07,457.295
2011-12-08,447.833
2011-12-09,441.633
2011-12-12,437.365
2011-12-13,437.382
2011-12-14,433.355
2011-12-15,432.248
2011-12-16,433.023
2011-12-19,427.019
2011-12-20,429.527
2011-12-21,434.568
2011-12-22,434.122
2011-12-23,436.386
2011-12-26,436.386
2011-12-27,435.941
2011-12-28,435.579
2011-12-29,433.835
2011-12-30,437.04
2012-01-02,437.04
2012-01-03,449.778
2012-01-04,447.459
2012-01-05,447.193
2012-01-06,448.882
2012-01-09,448.32
2012-01-10,454.605
2012-01-11,456.202
2012-01-12,455.822
2012-01-13,459.752
2012-01-16,458.092
2012-01-17,465.847
2012-01-18,465.609
2012-01-19,470.076
2012-01-20,475.076
2012-01-23,477.783
2012-01-24,476.416
2012-01-25,482.724
2012-01-26,488.917
2012-01-27,492.124
2012-01-30,487.801
2012-01-31,492.973
2012-02-01,493.685
2012-02-02,502.2
2012-02-03,507.389
2012-02-06,508.576
2012-02-07,511.978
2012-02-08,517.693
2012-02-09,517.925
2012-02-10,510.214
2012-02-13,514.216
2012-02-14,510.603
2012-02-15,520.522
2012-02-16,512.312
2012-02-17,518.561
2012-02-20,525.267
2012-02-21,524.369
2012-02-22,522.788
2012-02-23,519.581
2012-02-24,523.15
2012-02-27,519.282
2012-02-28,521.518
2012-02-29,525.869
2012-03-01,520.69
2012-03-02,523.285
2012-03-05,517.38
2012-03-06,507.795
2012-03-07,509.386
2012-03-08,518.394
2012-03-09,518.564
2012-03-12,513.613
2012-03-13,522.055
2012-03-14,520.404
2012-03-15,520.704
2012-03-16,528.023
2012-03-19,525.042
2012-03-20,522.615
2012-03-21,521.785
2012-03-22,518.664
2012-03-23,520.882
2012-03-26,521.971
2012-03-27,526.765
2012-03-28,525.234
2012-03-29,522.254
2012-03-30,525.316
2012-04-02,530.157
2012-04-03,532.018
2012-04-04,527.578
2012-04-05,526.99
2012-04-06,526.99
2012-04-09,520.707
2012-04-10,522.189
2012-04-11,522.796
2012-04-12,524.905
2012-04-13,530.094
2012-04-16,528.245
2012-04-17,526.044
2012-04-18,528.878
2012-04-19,527.388
2012-04-20,529.317
2012-04-23,524.665
2012-04-24,528.209
2012-04-25,528.457
2012-04-26,530.339
2012-04-27,529.494
2012-04-30,530.087
2012-05-01,530.752
2012-05-02,534.552
2012-05-03,532.544
2012-05-04,530.03
2012-05-07,520.015
2012-05-08,522.73
2012-05-09,518.883
2012-05-10,519.376
2012-05-11,515.464
2012-05-14,507.692
2012-05-15,509.049
2012-05-16,497.624
2012-05-17,497.089
2012-05-18,487.028
2012-05-21,491.403
2012-05-22,497.759
2012-05-23,488.477
2012-05-24,489.288
2012-05-25,487.845
2012-05-28,488.999
2012-05-29,493.47
2012-05-30,485.447
2012-05-31,487.31
2012-06-01,482.003
2012-06-04,474.499
2012-06-05,474.75
2012-06-06,486.332
2012-06-07,486.59
2012-06-08,479.742
2012-06-11,486.468
2012-06-12,486.414
2012-06-13,491.176
2012-06-14,488.574
2012-06-15,495.59
2012-06-18,498.286
2012-06-19,502.791
2012-06-20,504.413
2012-06-21,501.113
2012-06-22,500.21
2012-06-25,497.351
2012-06-26,501.968
2012-06-27,507.236
2012-06-28,504.167
2012-06-29,515.099
2012-07-02,520.984
2012-07-03,527.6
2012-07-04,525.601
2012-07-05,528.668
2012-07-06,528.502
2012-07-09,523.662
2012-07-10,529.53
2012-07-11,532.885
2012-07-12,527.016
2012-07-13,533.316
2012-07-16,534.536
2012-07-17,537.226
2012-07-18,539.394
2012-07-19,541.497
2012-07-20,537.26
2012-07-23,529.194
2012-07-24,531.514
2012-07-25,534.179
2012-07-26,539.575
2012-07-27,541.427
2012-07-30,545.546
2012-07-31,547.372
2012-08-01,549.58
2012-08-02,549.039
2012-08-03,554.028
2012-08-06,558.288
2012-08-07,554.353
2012-08-08,551.439
2012-08-09,551.372
2012-08-10,553.533
2012-08-13,551.071
2012-08-14,556.07
2012-08-15,554.254
2012-08-16,554.826
2012-08-17,553.98
2012-08-20,554.378
2012-08-21,557.902
2012-08-22,556.744
2012-08-23,562.128
2012-08-24,560.033
2012-08-27,563.156
2012-08-28,562.11
2012-08-29,562.357
2012-08-30,559.022
2012-08-31,564.498
2012-09-03,568.378
2012-09-04,567.568
2012-09-05,564.807
2012-09-06,569.007
2012-09-07,577.539
2012-09-10,577.793
2012-09-11,581.002
2012-09-12,584.159
2012-09-13,585.332
2012-09-14,595.039
2012-09-17,595.22
2012-09-18,592.305
2012-09-19,596.379
2012-09-20,593.076
2012-09-21,597.427
2012-09-24,594.869
2012-09-25,597.394
2012-09-26,594.41
2012-09-27,599.565
2012-09-28,600.458
2012-10-01,600.807
2012-10-02,602.155
2012-10-03,595.672
2012-10-04,602.428
2012-10-05,606.386
2012-10-08,601.093
2012-10-09,599.99
2012-10-10,598.555
2012-10-11,599.245
2012-10-12,604.646
2012-10-15,606.398
2012-10-16,611.029
2012-10-17,614.678
2012-10-18,615.609
2012-10-19,611.265
2012-10-22,610.484
2012-10-23,606.695
2012-10-24,608.367
2012-10-25,612.006
2012-10-26,611.63
2012-10-29,609.887
2012-10-30,605.848
2012-10-31,605.588
2012-11-01,602.93
2012-11-02,604.824
2012-11-05,602.056
2012-11-06,602.066
2012-11-07,607.54
2012-11-08,604.18
2012-11-09,601.17
2012-11-12,602.75
2012-11-13,603.169
2012-11-14,601.565
2012-11-15,592.721
2012-11-16,592.781
2012-11-19,597.108
2012-11-20,597.41
2012-11-21,599.426
2012-11-22,600.108
2012-11-23,603.32
2012-11-26,605.847
2012-11-27,604.271
2012-11-28,605.875
2012-11-29,612.061
2012-11-30,615.529
2012-12-03,614.604
2012-12-04,614.714
2012-12-05,614.934
2012-12-06,614.319
2012-12-07,619.273
2012-12-10,618.947
2012-12-11,620.432
2012-12-12,623.147
2012-12-13,625.486
2012-12-14,626.498
2012-12-17,627.621
2012-12-18,631.808
2012-12-19,631.734
2012-12-20,631.045
2012-12-21,627.187
2012-12-24,629.435
2012-12-25,629.435
2012-12-26,632.613
2012-12-27,632.78
2012-12-28,635.188
2012-12-31,636.365
2013-01-01,636.365
2013-01-02,645.423
2013-01-03,645.093
2013-01-04,642.376
2013-01-07,648.855
2013-01-08,646.417
2013-01-09,652.628
2013-01-10,659.549
2013-01-11,658.775
2013-01-14,652.548
2013-01-15,650.218
2013-01-16,650.706
2013-01-17,651.484
2013-01-18,652.654
2013-01-21,652.271
2013-01-22,652.175
2013-01-23,657.027
2013-01-24,659.453
2013-01-25,660.484
2013-01-28,662.116
2013-01-29,664.478
2013-01-30,667.027
2013-01-31,664.797
2013-02-01,665.56
2013-02-04,667.728
2013-02-05,664.904
2013-02-06,668.882
2013-02-07,665.772
2013-02-08,667.025
2013-02-11,665.116
2013-02-12,665.626
2013-02-13,671.246
2013-02-14,674.234
2013-02-15,679.834
2013-02-18,679.048
2013-02-19,680.046
2013-02-20,682.851
2013-02-21,674.764
2013-02-22,675.149
2013-02-25,675.501
2013-02-26,670.907
2013-02-27,672.122
2013-02-28,674.319
2013-03-01,671.118
2013-03-04,658.768
2013-03-05,661.3
2013-03-06,664.778
2013-03-07,664.511
2013-03-08,662.009
2013-03-11,660.1
2013-03-12,663.761
2013-03-13,660.48
2013-03-14,661.834
2013-03-15,662.554
2013-03-18,658.602
2013-03-19,659.429
2013-03-20,661.521
2013-03-21,667.333
2013-03-22,669.385
2013-03-25,672.986
2013-03-26,678.024
2013-03-27,680.954
2013-03-28,682.238
2013-03-29,682.238
2013-04-01,681.363
2013-04-02,683.992
2013-04-03,684.731
2013-04-04,682.403
2013-04-05,681.751
2013-04-08,677.195
2013-04-09,683.197
2013-04-10,688.739
2013-04-11,691.288
2013-04-12,691.984
2013-04-15,690.361
2013-04-16,691.535
2013-04-17,692.625
2013-04-18,688.993
2013-04-19,694.196
2013-04-22,693.216
2013-04-23,688.963
2013-04-24,689.329
2013-04-25,695.666
2013-04-26,697.399
2013-04-29,699.371
2013-04-30,699.556
2013-05-01,698.648
2013-05-02,697.256
2013-05-03,694.812
2013-05-06,697.367
2013-05-07,698.254
2013-05-08,705.947
2013-05-09,706.548
2013-05-10,702.704
2013-05-13,701.98
2013-05-14,704.055
2013-05-15,704.857
2013-05-16,701.235
2013-05-17,697.712
2013-05-20,701.149
2013-05-21,694.426
2013-05-22,694.631
2013-05-23,674.184
2013-05-24,674.611
2013-05-27,680.086
2013-05-28,682.57
2013-05-29,672.27
2013-05-30,663.518
2013-05-31,660.432
2013-06-03,662.827
2013-06-04,674.768
2013-06-05,670.708
2013-06-06,667.171
2013-06-07,666.304
2013-06-10,655.946
2013-06-11,646.784
2013-06-12,646.146
2013-06-13,631.561
2013-06-14,638.966
2013-06-17,640.478
2013-06-18,641.74
2013-06-19,647.299
2013-06-20,620.456
2013-06-21,615.865
2013-06-24,600.166
2013-06-25,606.011
2013-06-26,612.777
2013-06-27,617.404
2013-06-28,622.777
2013-07-01,622.419
2013-07-02,625.508
2013-07-03,617.855
2013-07-04,621.801
2013-07-05,618.879
2013-07-08,612.143
2013-07-09,617.281
2013-07-10,618.751
2013-07-11,634.49
2013-07-12,634.081
2013-07-15,631.467
2013-07-16,632.855
2013-07-17,630.693
2013-07-18,629.441
2013-07-19,628.972
2013-07-22,633.174
2013-07-23,635.399
2013-07-24,636.919
2013-07-25,636.888
2013-07-26,638.673
2013-07-29,635.559
2013-07-30,632.912
2013-07-31,627.557
2013-08-01,629.994
2013-08-02,630.564
2013-08-05,631.376
2013-08-06,630.003
2013-08-07,630.602
2013-08-08,634.483
2013-08-09,635.467
2013-08-12,633.968
2013-08-13,630.182
2013-08-14,625.403
2013-08-15,623.795
2013-08-16,624.655
2013-08-19,614.899
2013-08-20,606.045
2013-08-21,606.724
2013-08-22,604.872
2013-08-23,609.492
2013-08-26,607.475
2013-08-27,599.235
2013-08-28,596.377
2013-08-29,600.138
2013-08-30,599.745
2013-09-02,608.381
2013-09-03,610.206
2013-09-04,609.085
2013-09-05,607.346
2013-09-06,611.44
2013-09-09,616.592
2013-09-10,620.315
2013-09-11,624.03
2013-09-12,627.878
2013-09-13,624.605
2013-09-16,638.566
2013-09-17,637.819
2013-09-18,647.326
2013-09-19,670.25
2013-09-20,663.413
2013-09-23,664.376
2013-09-24,661.839
2013-09-25,663.044
2013-09-26,662.916
2013-09-27,666.851
2013-09-30,660.886
2013-10-01,666.446
2013-10-02,666.11
2013-10-03,659.504
2013-10-04,628.287
2013-10-07,603.701
2013-10-08,606.691
2013-10-09,605.679
2013-10-10,611.979
2013-10-11,612.8
2013-10-14,611.633
2013-10-15,612.396
2013-10-16,610.066
2013-10-17,615.005
2013-10-18,617.936
2013-10-21,621.894
2013-10-22,624.942
2013-10-23,625.592
2013-10-24,627.666
2013-10-25,628.911
2013-10-28,625.253
2013-10-29,626.393
2013-10-30,627.935
2013-10-31,626.396
2013-11-01,626.564
2013-11-04,625.359
2013-11-05,624.499
2013-11-06,625.074
2013-11-07,621.784
2013-11-08,620.502
2013-11-11,618.276
2013-11-12,614.027
2013-11-13,608.451
2013-11-14,610.073
2013-11-15,612.235
2013-11-18,613.766
2013-11-19,613.44
2013-11-20,612.646
2013-11-21,607.445
2013-11-22,606.922
2013-11-25,605.071
2013-11-26,607.141
2013-11-27,603.641
2013-11-28,604.738
2013-11-29,606.194
2013-12-02,605.93
2013-12-03,606.368
2013-12-04,602.19
2013-12-05,599.434
2013-12-06,600.155
2013-12-09,600.472
2013-12-10,598.076
2013-12-11,592.288
2013-12-12,589.517
2013-12-13,591.096
2013-12-16,590.467
2013-12-17,589.855
2013-12-18,589.339
2013-12-19,586.878
2013-12-20,589.627
2013-12-23,591.629
2013-12-24,592.757
2013-12-25,592.757
2013-12-26,595.474
2013-12-27,598.489
2013-12-30,599.322
2013-12-31,601.339
2014-01-01,601.339
2014-01-02,601.626
2014-01-03,597.833
2014-01-06,596.442
2014-01-07,595.032
2014-01-08,598.229
2014-01-09,594.964
2014-01-10,597.257
2014-01-13,594.791
2014-01-14,591.708
2014-01-15,589.761
2014-01-16,589.872
2014-01-17,588.466
2014-01-20,586.137
2014-01-21,587.428
2014-01-22,589.723
2014-01-23,586.466
2014-01-24,583.323
2014-01-27,580.206
2014-01-28,580.207
2014-01-29,580.951
2014-01-30,578.337
2014-01-31,576.798
2014-02-03,575.694
2014-02-04,574.824
2014-02-05,573.876
2014-02-06,576.11
2014-02-07,579.302
2014-02-10,576.751
2014-02-11,581.696
2014-02-12,582.435
2014-02-13,582.786
2014-02-14,587.269
2014-02-17,591.539
2014-02-18,593.72
2014-02-19,594.028
2014-02-20,592.878
2014-02-21,592.227
2014-02-24,592.417
2014-02-25,594.148
2014-02-26,592.579
2014-02-27,594.554
2014-02-28,593.305
2014-03-03,586.956
2014-03-04,589.75
2014-03-05,591.227
2014-03-06,596.512
2014-03-07,597.161
2014-03-10,594.063
2014-03-11,595.779
2014-03-12,595.294
2014-03-13,597.032
2014-03-14,596.216
2014-03-17,598.569
2014-03-18,600.094
2014-03-19,596.385
2014-03-20,587.724
2014-03-21,590.975
2014-03-24,595.358
2014-03-25,594.86
2014-03-26,597.187
2014-03-27,600.925
2014-03-28,605.513
2014-03-31,605.873
2014-04-01,605.69
2014-04-02,606.098
2014-04-03,608.142
2014-04-04,610.902
2014-04-07,608.415
2014-04-08,613.174
2014-04-09,618.342
2014-04-10,617.227
2014-04-11,616.057
2014-04-14,615.794
2014-04-15,618.154
2014-04-16,624.585
2014-04-17,627.457
2014-04-18,627.457
2014-04-21,626.154
2014-04-22,626.975
2014-04-23,624.524
2014-04-24,632.945
2014-04-25,632.23
2014-04-28,630.283
2014-04-29,630.008
2014-04-30,631.095
2014-05-01,632.556
2014-05-02,635.279
2014-05-05,637.512
2014-05-06,639.739
2014-05-07,637.694
2014-05-08,640.259
2014-05-09,636.705
2014-05-12,635.74
2014-05-13,635.257
2014-05-14,639.73
2014-05-15,638.509
2014-05-16,639.954
2014-05-19,642.479
2014-05-20,642.354
2014-05-21,643.425
2014-05-22,643.755
2014-05-23,645.355
2014-05-26,645.878
2014-05-27,646.581
2014-05-28,648.705
2014-05-29,653.51
2014-05-30,652.965
2014-06-02,651.185
2014-06-03,649.192
2014-06-04,647.204
2014-06-05,647.847
2014-06-06,652.941
2014-06-09,654.998
2014-06-10,653.334
2014-06-11,651.677
2014-06-12,653.146
2014-06-13,653.146
2014-06-16,653.856
2014-06-17,650.439
2014-06-18,654.692
2014-06-19,655.887
2014-06-20,656.236
2014-06-23,654.263
2014-06-24,655.225
2014-06-25,654.392
2014-06-26,656.674
2014-06-27,657.279
2014-06-30,657.899
2014-07-01,657.455
2014-07-02,659.143
2014-07-03,662.969
2014-07-04,665.553
2014-07-07,663.883
2014-07-08,663.031
2014-07-09,663.101
2014-07-10,664.3
2014-07-11,666.181
2014-07-14,665.84
2014-07-15,663.503
2014-07-16,666.975
2014-07-17,667.404
2014-07-18,666.579
2014-07-21,669.969
2014-07-22,671.439
2014-07-23,673.618
2014-07-24,672.215
2014-07-25,672.413
2014-07-28,671.952
2014-07-29,671.109
2014-07-30,667.24
2014-07-31,666.406
2014-08-01,664.278
2014-08-04,660.099
2014-08-05,660.903
2014-08-06,658.242
2014-08-07,656.37
2014-08-08,649.757
2014-08-11,653.237
2014-08-12,652.627
2014-08-13,654.665
2014-08-14,658.114
2014-08-15,658.46
2014-08-18,660.074
2014-08-19,661.73
2014-08-20,660.612
2014-08-21,662.191
2014-08-22,664.04
2014-08-25,663.929
2014-08-26,662.044
2014-08-27,664.926
2014-08-28,663.504
2014-08-29,665.032
2014-09-01,665.482
2014-09-02,662.693
2014-09-03,664.876
2014-09-04,662.683
2014-09-05,662.526
2014-09-08,663.062
2014-09-09,659.207
2014-09-10,656.685
2014-09-11,656.32
2014-09-12,654.333
2014-09-15,648.164
2014-09-16,641.846
2014-09-17,644.66
2014-09-18,643.494
2014-09-19,644.082
2014-09-22,639.727
2014-09-23,640.258
2014-09-24,638.764
2014-09-25,638.721
2014-09-26,634.086
2014-09-29,634.42
2014-09-30,631.442
2014-10-01,635.329
2014-10-02,633.121
2014-10-03,629.929
2014-10-06,631.925
2014-10-07,630.727
2014-10-08,627.19
2014-10-09,632.845
2014-10-10,624.198
2014-10-13,619.509
2014-10-14,616.678
2014-10-15,614.057
2014-10-16,604.896
2014-10-17,609.239
2014-10-20,614.905
2014-10-21,616.06
2014-10-22,615.769
2014-10-23,620.819
2014-10-24,622.013
2014-10-27,621.704
2014-10-28,623.536
2014-10-29,627.538
2014-10-30,624.253
2014-10-31,625.317
2014-11-03,623.408
2014-11-04,622.82
2014-11-05,621.032
2014-11-06,619.154
2014-11-07,619.878
2014-11-10,621.825
2014-11-11,618.704
2014-11-12,620.701
2014-11-13,620.099
2014-11-14,615.181
2014-11-17,611.624
2014-11-18,614.43
2014-11-19,611.746
2014-11-20,612.597
2014-11-21,617.613
2014-11-24,615.803
2014-11-25,617.501
2014-11-26,620.416
2014-11-27,618.69
2014-11-28,615.598
2014-12-01,606.219
2014-12-02,603.088
2014-12-03,602.346
2014-12-04,600.039
2014-12-05,595.556
2014-12-08,593.353
2014-12-09,592.652
2014-12-10,596.645
2014-12-11,593.251
2014-12-12,595.324
2014-12-15,591.31
2014-12-16,591.81
2014-12-17,589.28
2014-12-18,588.088
2014-12-19,585.845
2014-12-22,590.427
2014-12-23,588.04
2014-12-24,591.051
2014-12-25,591.051
2014-12-26,590.924
2014-12-29,592.659
2014-12-30,594.148
2014-12-31,594.245
2015-01-01,594.245
2015-01-02,596.701
2015-01-05,593.503
2015-01-06,592.527
2015-01-07,590.17
2015-01-08,597.0
2015-01-09,599.791
2015-01-12,596.697
2015-01-13,596.059
2015-01-14,596.021
2015-01-15,599.902
2015-01-16,597.923
2015-01-19,595.397
2015-01-20,597.368
2015-01-21,602.44
2015-01-22,607.45
2015-01-23,607.728
2015-01-26,610.999
2015-01-27,614.301
2015-01-28,609.983
2015-01-29,608.343
2015-01-30,607.739
2015-02-02,610.609
2015-02-03,611.186
2015-02-04,611.522
2015-02-05,613.059
2015-02-06,610.645
2015-02-09,608.55
2015-02-10,607.602
2015-02-11,603.549
2015-02-12,603.342
2015-02-13,604.793
2015-02-16,599.673
2015-02-17,600.438
2015-02-18,601.637
2015-02-19,602.191
2015-02-20,601.903
2015-02-23,600.751
2015-02-24,602.144
2015-02-25,607.097
2015-02-26,605.193
2015-02-27,602.177
2015-03-02,598.765
2015-03-03,600.761
2015-03-04,598.484
2015-03-05,595.801
2015-03-06,592.462
2015-03-09,588.59
2015-03-10,583.845
2015-03-11,580.823
2015-03-12,584.513
2015-03-13,580.492
2015-03-16,580.007
2015-03-17,576.779
2015-03-18,573.336
2015-03-19,574.913
2015-03-20,580.05
2015-03-23,588.842
2015-03-24,590.553
2015-03-25,593.358
2015-03-26,595.724
2015-03-27,596.302
2015-03-30,594.528
2015-03-31,595.429
2015-04-01,599.332
2015-04-02,602.803
2015-04-03,602.803
2015-04-06,607.931
2015-04-07,604.385
2015-04-08,607.895
2015-04-09,608.648
2015-04-10,608.225
2015-04-13,605.38
2015-04-14,615.988
2015-04-15,615.937
2015-04-16,621.104
2015-04-17,624.537
2015-04-20,621.521
2015-04-21,622.084
2015-04-22,623.599
2015-04-23,623.958
2015-04-24,633.384
2015-04-27,639.705
2015-04-28,642.07
2015-04-29,637.554
2015-04-30,636.151
2015-05-01,634.331
2015-05-04,631.233
2015-05-05,626.987
2015-05-06,632.417
2015-05-07,621.998
2015-05-08,623.643
2015-05-11,622.083
2015-05-12,620.732
2015-05-13,625.088
2015-05-14,628.169
2015-05-15,631.115
2015-05-18,629.775
2015-05-19,625.397
2015-05-20,624.08
2015-05-21,621.357
2015-05-22,624.153
2015-05-25,622.82
2015-05-26,615.667
2015-05-27,612.009
2015-05-28,611.21
2015-05-29,615.251
2015-06-01,613.16
2015-06-02,611.807
2015-06-03,615.008
2015-06-04,610.69
2015-06-05,604.39
2015-06-08,599.421
2015-06-09,595.012
2015-06-10,601.209
2015-06-11,600.477
2015-06-12,600.738
2015-06-15,597.718
2015-06-16,598.811
2015-06-17,600.859
2015-06-18,608.044
2015-06-19,611.59
2015-06-22,610.188
2015-06-23,606.839
2015-06-24,606.732
2015-06-25,603.396
2015-06-26,601.422
2015-06-29,595.867
2015-06-30,600.106
2015-07-01,599.13
2015-07-02,600.571
2015-07-03,601.537
2015-07-06,597.806
2015-07-07,593.989
2015-07-08,588.147
2015-07-09,587.695
2015-07-10,588.988
2015-07-13,588.867
2015-07-14,588.574
2015-07-15,587.223
2015-07-16,589.766
2015-07-17,589.421
2015-07-20,589.38
2015-07-21,591.775
2015-07-22,590.217
2015-07-23,589.717
2015-07-24,588.703
2015-07-27,583.424
2015-07-28,581.379
2015-07-29,581.16
2015-07-30,575.376
2015-07-31,575.758
2015-08-03,565.517
2015-08-04,567.23
2015-08-05,563.111
