Date,GERMANY IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-07,630.611
2010-09-08,635.745
2010-09-09,640.316
2010-09-10,638.863
2010-09-13,651.221
2010-09-14,657.376
2010-09-15,658.147
2010-09-16,658.732
2010-09-17,649.194
2010-09-20,659.29
2010-09-21,658.686
2010-09-22,665.895
2010-09-23,659.401
2010-09-24,677.746
2010-09-27,675.397
2010-09-28,678.518
2010-09-29,676.06
2010-09-30,677.579
2010-10-01,681.544
2010-10-04,670.775
2010-10-05,686.619
2010-10-06,697.003
2010-10-07,700.187
2010-10-08,701.165
2010-10-11,701.51
2010-10-12,695.494
2010-10-13,717.728
2010-10-14,727.224
2010-10-15,727.542
2010-10-18,728.534
2010-10-19,717.148
2010-10-20,730.681
2010-10-21,741.438
2010-10-22,736.144
2010-10-25,742.766
2010-10-26,734.505
2010-10-27,726.797
2010-10-28,737.103
2010-10-29,736.793
2010-11-01,735.926
2010-11-02,750.027
2010-11-03,745.462
2010-11-04,770.004
2010-11-05,762.413
2010-11-08,754.298
2010-11-09,758.693
2010-11-10,738.639
2010-11-11,735.204
2010-11-12,737.983
2010-11-15,741.061
2010-11-16,724.692
2010-11-17,729.318
2010-11-18,746.518
2010-11-19,751.457
2010-11-22,746.299
2010-11-23,721.976
2010-11-24,731.445
2010-11-25,735.417
2010-11-26,721.969
2010-11-29,698.819
2010-11-30,693.356
2010-12-01,713.47
2010-12-02,729.343
2010-12-03,737.842
2010-12-06,732.746
2010-12-07,742.048
2010-12-08,735.936
2010-12-09,738.128
2010-12-10,743.238
2010-12-13,755.827
2010-12-14,756.06
2010-12-15,751.052
2010-12-16,744.534
2010-12-17,736.328
2010-12-20,736.435
2010-12-21,744.479
2010-12-22,741.662
2010-12-23,739.159
2010-12-24,742.072
2010-12-27,736.556
2010-12-28,736.552
2010-12-29,739.525
2010-12-30,739.456
2010-12-31,746.888
2011-01-03,752.515
2011-01-04,748.21
2011-01-05,736.247
2011-01-06,734.591
2011-01-07,727.347
2011-01-10,715.828
2011-01-11,720.366
2011-01-12,744.348
2011-01-13,764.66
2011-01-14,766.725
2011-01-17,761.802
2011-01-18,776.182
2011-01-19,775.718
2011-01-20,770.24
2011-01-21,787.709
2011-01-24,792.705
2011-01-25,787.509
2011-01-26,792.585
2011-01-27,799.824
2011-01-28,786.834
2011-01-31,789.767
2011-02-01,809.425
2011-02-02,810.032
2011-02-03,800.456
2011-02-04,799.645
2011-02-07,805.659
2011-02-08,815.367
2011-02-09,816.74
2011-02-10,810.609
2011-02-11,808.476
2011-02-14,804.779
2011-02-15,811.638
2011-02-16,815.033
2011-02-17,818.509
2011-02-18,826.143
2011-02-21,814.957
2011-02-22,813.985
2011-02-23,806.837
2011-02-24,799.164
2011-02-25,800.255
2011-02-28,812.079
2011-03-01,805.984
2011-03-02,804.714
2011-03-03,812.489
2011-03-04,810.657
2011-03-07,811.404
2011-03-08,804.675
2011-03-09,802.562
2011-03-10,787.841
2011-03-11,781.524
2011-03-14,772.862
2011-03-15,747.858
2011-03-16,731.351
2011-03-17,754.161
2011-03-18,759.137
2011-03-21,780.741
2011-03-22,779.948
2011-03-23,777.228
2011-03-24,794.275
2011-03-25,791.843
2011-03-28,790.207
2011-03-29,786.412
2011-03-30,800.55
2011-03-31,804.154
2011-04-01,817.145
2011-04-04,821.768
2011-04-05,819.668
2011-04-06,833.929
2011-04-07,828.748
2011-04-08,843.909
2011-04-11,844.525
2011-04-12,834.813
2011-04-13,843.328
2011-04-14,835.512
2011-04-15,835.696
2011-04-18,801.781
2011-04-19,808.04
2011-04-20,842.321
2011-04-21,850.484
2011-04-22,850.484
2011-04-25,849.872
2011-04-26,861.506
2011-04-27,868.857
2011-04-28,892.755
2011-04-29,897.979
2011-05-02,901.183
2011-05-03,895.558
2011-05-04,883.222
2011-05-05,865.353
2011-05-06,873.557
2011-05-09,847.665
2011-05-10,863.729
2011-05-11,859.182
2011-05-12,844.888
2011-05-13,840.405
2011-05-16,838.874
2011-05-17,821.977
2011-05-18,831.759
2011-05-19,837.433
2011-05-20,820.921
2011-05-23,796.915
2011-05-24,803.2
2011-05-25,804.95
2011-05-26,801.218
2011-05-27,816.091
2011-05-30,814.423
2011-05-31,837.347
2011-06-01,830.412
2011-06-02,814.208
2011-06-03,825.933
2011-06-06,822.981
2011-06-07,831.932
2011-06-08,822.322
2011-06-09,827.603
2011-06-10,810.155
2011-06-13,811.538
2011-06-14,832.121
2011-06-15,808.871
2011-06-16,799.388
2011-06-17,816.104
2011-06-20,813.043
2011-06-21,834.078
2011-06-22,838.353
2011-06-23,806.417
2011-06-24,800.635
2011-06-27,803.483
2011-06-28,814.898
2011-06-29,833.104
2011-06-30,851.692
2011-07-01,857.58
2011-07-04,860.461
2011-07-05,856.236
2011-07-06,845.051
2011-07-07,850.858
2011-07-08,833.964
2011-07-11,795.989
2011-07-12,788.819
2011-07-13,808.184
2011-07-14,802.601
2011-07-15,796.547
2011-07-18,777.477
2011-07-19,796.798
2011-07-20,803.383
2011-07-21,826.686
2011-07-22,828.999
2011-07-25,826.589
2011-07-26,835.469
2011-07-27,816.706
2011-07-28,806.017
2011-07-29,806.088
2011-08-01,772.057
2011-08-02,756.067
2011-08-03,742.885
2011-08-04,712.075
2011-08-05,692.481
2011-08-08,659.382
2011-08-09,655.945
2011-08-10,613.729
2011-08-11,637.583
2011-08-12,660.215
2011-08-15,676.581
2011-08-16,669.643
2011-08-17,667.168
2011-08-18,622.018
2011-08-19,610.964
2011-08-22,610.683
2011-08-23,615.763
2011-08-24,633.229
2011-08-25,618.99
2011-08-26,609.414
2011-08-29,634.34
2011-08-30,626.229
2011-08-31,639.403
2011-09-01,625.8
2011-09-02,600.19
2011-09-05,562.436
2011-09-06,551.208
2011-09-07,572.632
2011-09-08,574.165
2011-09-09,534.697
2011-09-12,514.146
2011-09-13,530.447
2011-09-14,547.486
2011-09-15,575.331
2011-09-16,579.086
2011-09-19,554.638
2011-09-20,573.852
2011-09-21,557.719
2011-09-22,519.169
2011-09-23,526.516
2011-09-26,546.942
2011-09-27,587.335
2011-09-28,579.834
2011-09-29,594.593
2011-09-30,569.573
2011-10-03,551.119
2011-10-04,535.011
2011-10-05,565.861
2011-10-06,590.608
2011-10-07,594.493
2011-10-10,620.807
2011-10-11,619.853
2011-10-12,643.22
2011-10-13,626.544
2011-10-14,637.898
2011-10-17,619.811
2011-10-18,615.338
2011-10-19,627.703
2011-10-20,602.208
2011-10-21,634.2
2011-10-24,644.004
2011-10-25,643.35
2011-10-26,634.757
2011-10-27,693.025
2011-10-28,692.061
2011-10-31,656.318
2011-11-01,606.44
2011-11-02,624.704
2011-11-03,641.506
2011-11-04,621.738
2011-11-07,617.802
2011-11-08,622.205
2011-11-09,596.685
2011-11-10,602.271
2011-11-11,632.422
2011-11-14,619.422
2011-11-15,606.269
2011-11-16,606.257
2011-11-17,597.956
2011-11-18,594.939
2011-11-21,570.787
2011-11-22,562.466
2011-11-23,547.163
2011-11-24,543.595
2011-11-25,548.712
2011-11-28,581.255
2011-11-29,587.708
2011-11-30,625.195
2011-12-01,619.141
2011-12-02,623.647
2011-12-05,630.514
2011-12-06,617.097
2011-12-07,612.812
2011-12-08,594.576
2011-12-09,612.634
2011-12-12,582.402
2011-12-13,574.591
2011-12-14,557.964
2011-12-15,566.354
2011-12-16,564.309
2011-12-19,559.065
2011-12-20,582.821
2011-12-21,577.983
2011-12-22,586.497
2011-12-23,588.802
2011-12-26,588.802
2011-12-27,589.804
2011-12-28,570.233
2011-12-29,577.544
2011-12-30,586.133
2012-01-02,606.006
2012-01-03,618.082
2012-01-04,601.632
2012-01-05,590.881
2012-01-06,582.89
2012-01-09,577.326
2012-01-10,597.904
2012-01-11,594.106
2012-01-12,603.749
2012-01-13,593.004
2012-01-16,601.395
2012-01-17,615.65
2012-01-18,619.428
2012-01-19,633.13
2012-01-20,633.368
2012-01-23,643.009
2012-01-24,636.869
2012-01-25,636.298
2012-01-26,658.196
2012-01-27,654.054
2012-01-30,644.157
2012-01-31,645.626
2012-02-01,669.154
2012-02-02,671.09
2012-02-03,680.092
2012-02-06,677.252
2012-02-07,685.925
2012-02-08,688.559
2012-02-09,695.071
2012-02-10,677.938
2012-02-13,685.151
2012-02-14,678.787
2012-02-15,676.507
2012-02-16,674.207
2012-02-17,692.594
2012-02-20,708.443
2012-02-21,702.49
2012-02-22,693.818
2012-02-23,692.321
2012-02-24,708.021
2012-02-27,702.105
2012-02-28,705.625
2012-02-29,700.213
2012-03-01,706.062
2012-03-02,697.63
2012-03-05,692.722
2012-03-06,661.875
2012-03-07,666.178
2012-03-08,690.925
2012-03-09,686.218
2012-03-12,689.759
2012-03-13,698.354
2012-03-14,704.715
2012-03-15,712.209
2012-03-16,718.382
2012-03-19,724.039
2012-03-20,711.914
2012-03-21,712.698
2012-03-22,703.781
2012-03-23,710.019
2012-03-26,722.406
2012-03-27,722.733
2012-03-28,711.853
2012-03-29,696.217
2012-03-30,705.12
2012-04-02,713.742
2012-04-03,709.012
2012-04-04,678.237
2012-04-05,674.38
2012-04-06,674.38
2012-04-09,674.767
2012-04-10,656.895
2012-04-11,666.179
2012-04-12,674.169
2012-04-13,652.827
2012-04-16,654.727
2012-04-17,678.924
2012-04-18,669.934
2012-04-19,662.622
2012-04-20,675.127
2012-04-23,647.443
2012-04-24,660.055
2012-04-25,669.92
2012-04-26,675.539
2012-04-27,684.684
2012-04-30,677.809
2012-05-01,677.271
2012-05-02,668.77
2012-05-03,667.483
2012-05-04,653.792
2012-05-07,653.391
2012-05-08,639.599
2012-05-09,638.061
2012-05-10,645.302
2012-05-11,649.528
2012-05-14,629.373
2012-05-15,619.835
2012-05-16,615.957
2012-05-17,606.515
2012-05-18,604.765
2012-05-21,612.483
2012-05-22,623.116
2012-05-23,600.104
2012-05-24,603.74
2012-05-25,604.162
2012-05-28,602.083
2012-05-29,606.715
2012-05-30,589.147
2012-05-31,586.406
2012-06-01,567.177
2012-06-04,568.964
2012-06-05,565.043
2012-06-06,579.009
2012-06-07,584.746
2012-06-08,579.718
2012-06-11,580.637
2012-06-12,579.934
2012-06-13,584.005
2012-06-14,585.49
2012-06-15,597.443
2012-06-18,594.72
2012-06-19,610.354
2012-06-20,618.463
2012-06-21,609.813
2012-06-22,602.167
2012-06-25,584.847
2012-06-26,584.688
2012-06-27,594.773
2012-06-28,586.893
2012-06-29,626.216
2012-07-02,630.211
2012-07-03,638.563
2012-07-04,631.098
2012-07-05,620.544
2012-07-06,605.46
2012-07-09,604.295
2012-07-10,607.108
2012-07-11,608.214
2012-07-12,599.517
2012-07-13,614.86
2012-07-16,616.118
2012-07-17,614.021
2012-07-18,625.875
2012-07-19,631.043
2012-07-20,611.135
2012-07-23,588.27
2012-07-24,581.061
2012-07-25,584.719
2012-07-26,609.744
2012-07-27,622.811
2012-07-30,625.749
2012-07-31,630.345
2012-08-01,629.059
2012-08-02,606.897
2012-08-03,644.121
2012-08-06,654.038
2012-08-07,661.076
2012-08-08,656.877
2012-08-09,653.13
2012-08-10,652.832
2012-08-13,650.84
2012-08-14,654.047
2012-08-15,649.134
2012-08-16,659.787
2012-08-17,662.134
2012-08-20,662.56
2012-08-21,675.971
2012-08-22,669.939
2012-08-23,669.203
2012-08-24,666.831
2012-08-27,674.162
2012-08-28,672.799
2012-08-29,670.666
2012-08-30,658.569
2012-08-31,671.995
2012-09-03,674.24
2012-09-04,666.344
2012-09-05,669.919
2012-09-06,691.654
2012-09-07,708.71
2012-09-10,709.391
2012-09-11,722.736
2012-09-12,728.222
2012-09-13,725.757
2012-09-14,752.175
2012-09-17,749.129
2012-09-18,734.85
2012-09-19,739.899
2012-09-20,732.155
2012-09-21,740.294
2012-09-24,732.025
2012-09-25,735.641
2012-09-26,711.962
2012-09-27,714.15
2012-09-28,706.489
2012-10-01,718.247
2012-10-02,719.76
2012-10-03,720.576
2012-10-04,725.578
2012-10-05,736.448
2012-10-08,720.448
2012-10-09,710.272
2012-10-10,709.004
2012-10-11,717.813
2012-10-12,713.885
2012-10-15,714.222
2012-10-16,732.261
2012-10-17,742.822
2012-10-18,746.986
2012-10-19,736.134
2012-10-22,735.951
2012-10-23,716.281
2012-10-24,715.253
2012-10-25,712.655
2012-10-26,714.607
2012-10-29,707.241
2012-10-30,720.196
2012-10-31,719.449
2012-11-01,725.734
2012-11-02,721.682
2012-11-05,715.086
2012-11-06,721.653
2012-11-07,704.437
2012-11-08,700.365
2012-11-09,693.831
2012-11-12,694.376
2012-11-13,691.291
2012-11-14,684.254
2012-11-15,682.572
2012-11-16,666.616
2012-11-19,687.996
2012-11-20,689.835
2012-11-21,690.89
2012-11-22,700.019
2012-11-23,709.382
2012-11-26,706.763
2012-11-27,708.005
2012-11-28,706.592
2012-11-29,717.612
2012-11-30,719.383
2012-12-03,724.199
2012-12-04,725.927
2012-12-05,728.906
2012-12-06,728.936
2012-12-07,724.723
2012-12-10,723.983
2012-12-11,735.597
2012-12-12,741.612
2012-12-13,741.095
2012-12-14,743.047
2012-12-17,747.772
2012-12-18,757.077
2012-12-19,762.857
2012-12-20,762.05
2012-12-21,754.846
2012-12-24,756.02
2012-12-25,756.02
2012-12-26,757.567
2012-12-27,760.747
2012-12-28,755.559
2012-12-31,753.444
2013-01-01,753.444
2013-01-02,776.397
2013-01-03,767.524
2013-01-04,768.032
2013-01-07,770.018
2013-01-08,764.227
2013-01-09,766.306
2013-01-10,778.098
2013-01-11,786.241
2013-01-14,787.453
2013-01-15,782.065
2013-01-16,776.72
2013-01-17,785.501
2013-01-18,778.404
2013-01-21,784.267
2013-01-22,776.539
2013-01-23,774.673
2013-01-24,786.336
2013-01-25,797.748
2013-01-28,795.071
2013-01-29,799.56
2013-01-30,800.646
2013-01-31,797.336
2013-02-01,807.387
2013-02-04,778.367
2013-02-05,780.312
2013-02-06,775.899
2013-02-07,767.573
2013-02-08,774.657
2013-02-11,774.096
2013-02-12,781.801
2013-02-13,785.169
2013-02-14,772.147
2013-02-15,767.014
2013-02-18,771.606
2013-02-19,781.844
2013-02-20,776.425
2013-02-21,751.404
2013-02-22,755.63
2013-02-25,770.968
2013-02-26,744.647
2013-02-27,755.664
2013-02-28,759.062
2013-03-01,748.242
2013-03-04,745.873
2013-03-05,764.988
2013-03-06,766.416
2013-03-07,772.64
2013-03-08,773.832
2013-03-11,774.166
2013-03-12,772.188
2013-03-13,766.032
2013-03-14,775.243
2013-03-15,777.854
2013-03-18,767.917
2013-03-19,755.948
2013-03-20,765.261
2013-03-21,763.729
2013-03-22,767.372
2013-03-25,754.685
2013-03-26,751.907
2013-03-27,736.76
2013-03-28,737.831
2013-03-29,737.831
2013-04-01,738.176
2013-04-02,753.018
2013-04-03,743.512
2013-04-04,740.045
2013-04-05,737.932
2013-04-08,736.524
2013-04-09,739.194
2013-04-10,761.966
2013-04-11,769.801
2013-04-12,755.344
2013-04-15,748.024
2013-04-16,747.584
2013-04-17,726.822
2013-04-18,721.92
2013-04-19,722.471
2013-04-22,723.166
2013-04-23,740.771
2013-04-24,749.94
2013-04-25,757.457
2013-04-26,753.501
2013-04-29,764.622
2013-04-30,775.155
2013-05-01,775.684
2013-05-02,774.449
2013-05-03,791.617
2013-05-06,786.737
2013-05-07,794.959
2013-05-08,807.383
2013-05-09,803.497
2013-05-10,797.084
2013-05-13,797.44
2013-05-14,803.185
2013-05-15,800.686
2013-05-16,804.992
2013-05-17,805.957
2013-05-20,817.159
2013-05-21,817.109
2013-05-22,823.679
2013-05-23,805.448
2013-05-24,805.022
2013-05-27,813.791
2013-05-28,817.259
2013-05-29,812.832
2013-05-30,827.41
2013-05-31,816.116
2013-06-03,814.256
2013-06-04,817.286
2013-06-05,806.82
2013-06-06,801.511
2013-06-07,818.793
2013-06-10,821.874
2013-06-11,817.757
2013-06-12,810.94
2013-06-13,803.889
2013-06-14,811.079
2013-06-17,818.755
2013-06-18,823.66
2013-06-19,819.597
2013-06-20,778.104
2013-06-21,760.45
2013-06-24,749.142
2013-06-25,760.417
2013-06-26,766.434
2013-06-27,769.595
2013-06-28,767.839
2013-07-01,773.849
2013-07-02,767.709
2013-07-03,755.535
2013-07-04,770.059
2013-07-05,747.823
2013-07-08,765.38
2013-07-09,768.381
2013-07-10,773.216
2013-07-11,794.086
2013-07-12,799.883
2013-07-15,802.108
2013-07-16,805.2
2013-07-17,807.806
2013-07-18,817.617
2013-07-19,822.158
2013-07-22,827.76
2013-07-23,828.613
2013-07-24,837.261
2013-07-25,826.58
2013-07-26,824.231
2013-07-29,824.353
2013-07-30,824.695
2013-07-31,824.624
2013-08-01,835.78
2013-08-02,837.489
2013-08-05,833.105
2013-08-06,826.526
2013-08-07,826.483
2013-08-08,839.931
2013-08-09,841.039
2013-08-12,841.297
2013-08-13,844.045
2013-08-14,847.312
2013-08-15,839.249
2013-08-16,847.18
2013-08-19,843.721
2013-08-20,839.441
2013-08-21,834.666
2013-08-22,844.49
2013-08-23,851.194
2013-08-26,849.735
2013-08-27,829.754
2013-08-28,819.569
2013-08-29,816.353
2013-08-30,806.086
2013-09-02,821.786
2013-09-03,815.238
2013-09-04,821.594
2013-09-05,826.053
2013-09-06,834.843
2013-09-09,842.128
2013-09-10,861.389
2013-09-11,870.354
2013-09-12,871.358
2013-09-13,869.357
2013-09-16,887.294
2013-09-17,885.575
2013-09-18,888.791
2013-09-19,906.503
2013-09-20,900.709
2013-09-23,896.65
2013-09-24,900.458
2013-09-25,899.969
2013-09-26,898.226
2013-09-27,901.473
2013-09-30,893.695
2013-10-01,904.366
2013-10-02,903.813
2013-10-03,901.747
2013-10-04,904.774
2013-10-07,902.326
2013-10-08,901.886
2013-10-09,893.784
2013-10-10,913.604
2013-10-11,916.498
2013-10-14,919.579
2013-10-15,923.281
2013-10-16,927.322
2013-10-17,934.712
2013-10-18,941.526
2013-10-21,938.512
2013-10-22,951.484
2013-10-23,947.244
2013-10-24,958.385
2013-10-25,957.037
2013-10-28,954.18
2013-10-29,958.858
2013-10-30,958.47
2013-10-31,951.261
2013-11-01,941.489
2013-11-04,944.452
2013-11-05,936.211
2013-11-06,942.748
2013-11-07,935.892
2013-11-08,931.448
2013-11-11,937.985
2013-11-12,935.253
2013-11-13,930.569
2013-11-14,943.186
2013-11-15,945.788
2013-11-18,958.283
2013-11-19,954.472
2013-11-20,950.025
2013-11-21,948.595
2013-11-22,956.177
2013-11-25,961.895
2013-11-26,964.832
2013-11-27,970.959
2013-11-28,975.79
2013-11-29,978.214
2013-12-02,975.127
2013-12-03,956.954
2013-12-04,945.79
2013-12-05,944.128
2013-12-06,956.301
2013-12-09,961.556
2013-12-10,957.773
2013-12-11,953.952
2013-12-12,944.972
2013-12-13,941.94
2013-12-16,961.841
2013-12-17,952.974
2013-12-18,962.237
2013-12-19,970.862
2013-12-20,978.546
2013-12-23,988.848
2013-12-24,985.998
2013-12-25,985.998
2013-12-26,987.838
2013-12-27,1005.624
2013-12-30,1004.054
2013-12-31,1001.51
2014-01-01,1001.51
2014-01-02,977.618
2014-01-03,977.047
2014-01-06,978.475
2014-01-07,987.232
2014-01-08,983.691
2014-01-09,977.003
2014-01-10,989.313
2014-01-13,994.601
2014-01-14,1001.491
2014-01-15,1015.609
2014-01-16,1013.937
2014-01-17,1013.345
2014-01-20,1010.818
2014-01-21,1010.05
2014-01-22,1008.778
2014-01-23,1008.809
2014-01-24,985.544
2014-01-27,980.145
2014-01-28,989.967
2014-01-29,979.226
2014-01-30,976.206
2014-01-31,965.049
2014-02-03,952.024
2014-02-04,946.259
2014-02-05,949.675
2014-02-06,971.017
2014-02-07,979.128
2014-02-10,979.523
2014-02-11,999.634
2014-02-12,1000.672
2014-02-13,1012.293
2014-02-14,1019.596
2014-02-17,1021.12
2014-02-18,1024.258
2014-02-19,1024.076
2014-02-20,1019.081
2014-02-21,1026.324
2014-02-24,1028.618
2014-02-25,1029.219
2014-02-26,1020.649
2014-02-27,1013.422
2014-02-28,1030.871
2014-03-03,994.36
2014-03-04,1016.66
2014-03-05,1015.111
2014-03-06,1021.733
2014-03-07,1003.423
2014-03-10,994.304
2014-03-11,1000.034
2014-03-12,990.693
2014-03-13,974.446
2014-03-14,974.412
2014-03-17,991.079
2014-03-18,997.473
2014-03-19,999.311
2014-03-20,991.246
2014-03-21,994.609
2014-03-24,978.362
2014-03-25,992.551
2014-03-26,1006.15
2014-03-27,1001.777
2014-03-28,1017.314
2014-03-31,1017.837
2014-04-01,1026.513
2014-04-02,1024.678
2014-04-03,1020.448
2014-04-04,1028.046
2014-04-07,1013.166
2014-04-08,1014.666
2014-04-09,1021.319
2014-04-10,1020.05
2014-04-11,1008.585
2014-04-14,1002.841
2014-04-15,984.832
2014-04-16,999.775
2014-04-17,1014.703
2014-04-18,1014.703
2014-04-21,1012.393
2014-04-22,1031.867
2014-04-23,1026.59
2014-04-24,1026.127
2014-04-25,1012.751
2014-04-28,1015.072
2014-04-29,1025.469
2014-04-30,1029.177
2014-05-01,1029.177
2014-05-02,1025.965
2014-05-05,1025.103
2014-05-06,1022.344
2014-05-07,1027.395
2014-05-08,1034.287
2014-05-09,1024.387
2014-05-12,1035.676
2014-05-13,1036.546
2014-05-14,1034.299
2014-05-15,1024.428
2014-05-16,1018.666
2014-05-19,1024.04
2014-05-20,1020.795
2014-05-21,1025.824
2014-05-22,1028.609
2014-05-23,1033.505
2014-05-26,1047.567
2014-05-27,1047.388
2014-05-28,1047.551
2014-05-29,1049.138
2014-05-30,1050.273
2014-06-02,1048.835
2014-06-03,1047.023
2014-06-04,1047.133
2014-06-05,1050.352
2014-06-06,1059.606
2014-06-09,1059.087
2014-06-10,1056.053
2014-06-11,1048.932
2014-06-12,1049.913
2014-06-13,1045.451
2014-06-16,1044.186
2014-06-17,1046.242
2014-06-18,1050.533
2014-06-19,1065.752
2014-06-20,1058.432
2014-06-23,1053.078
2014-06-24,1053.786
2014-06-25,1048.823
2014-06-26,1038.406
2014-06-27,1042.679
2014-06-30,1047.994
2014-07-01,1051.209
2014-07-02,1049.614
2014-07-03,1058.517
2014-07-04,1055.223
2014-07-07,1043.781
2014-07-08,1030.487
2014-07-09,1036.748
2014-07-10,1018.949
2014-07-11,1018.739
2014-07-14,1033.98
2014-07-15,1025.362
2014-07-16,1037.769
2014-07-17,1023.124
2014-07-18,1017.563
2014-07-21,1007.091
2014-07-22,1017.004
2014-07-23,1018.35
2014-07-24,1022.509
2014-07-25,1005.886
2014-07-28,1000.4
2014-07-29,1004.729
2014-07-30,991.156
2014-07-31,973.523
2014-08-01,959.331
2014-08-04,953.344
2014-08-05,947.8
2014-08-06,939.359
2014-08-07,930.34
2014-08-08,931.089
2014-08-11,946.759
2014-08-12,934.843
2014-08-13,951.545
2014-08-14,953.461
2014-08-15,943.053
2014-08-18,954.435
2014-08-19,957.215
2014-08-20,953.73
2014-08-21,963.446
2014-08-22,953.516
2014-08-25,967.747
2014-08-26,975.281
2014-08-27,974.943
2014-08-28,961.824
2014-08-29,961.419
2014-09-01,959.197
2014-09-02,961.611
2014-09-03,975.425
2014-09-04,970.791
2014-09-05,971.643
2014-09-08,969.787
2014-09-09,962.199
2014-09-10,960.332
2014-09-11,961.024
2014-09-12,957.489
2014-09-15,957.724
2014-09-16,955.412
2014-09-17,959.979
2014-09-18,964.353
2014-09-19,963.474
2014-09-22,957.991
2014-09-23,945.275
2014-09-24,945.442
2014-09-25,927.327
2014-09-26,919.108
2014-09-29,912.099
2014-09-30,912.867
2014-10-01,899.903
2014-10-02,885.523
2014-10-03,875.585
2014-10-06,880.092
2014-10-07,872.126
2014-10-08,868.816
2014-10-09,868.211
2014-10-10,840.328
2014-10-13,848.082
2014-10-14,848.094
2014-10-15,831.055
2014-10-16,830.97
2014-10-17,855.762
2014-10-20,846.311
2014-10-21,859.874
2014-10-22,861.645
2014-10-23,869.193
2014-10-24,865.273
2014-10-27,857.346
2014-10-28,875.914
2014-10-29,878.944
2014-10-30,871.919
2014-10-31,886.101
2014-11-03,876.212
2014-11-04,874.093
2014-11-05,881.447
2014-11-06,882.404
2014-11-07,875.963
2014-11-10,884.209
2014-11-11,885.08
2014-11-12,874.358
2014-11-13,875.643
2014-11-14,877.168
2014-11-17,880.688
2014-11-18,900.625
2014-11-19,903.17
2014-11-20,902.481
2014-11-21,917.028
2014-11-24,925.545
2014-11-25,937.198
2014-11-26,947.097
2014-11-27,946.624
2014-11-28,943.851
2014-12-01,942.441
2014-12-02,936.498
2014-12-03,934.992
2014-12-04,933.461
2014-12-05,943.553
2014-12-08,935.938
2014-12-09,926.102
2014-12-10,925.088
2014-12-11,927.439
2014-12-12,908.097
2014-12-15,881.299
2014-12-16,908.23
2014-12-17,900.385
2014-12-18,917.663
2014-12-19,911.94
2014-12-22,918.023
2014-12-23,919.87
2014-12-24,920.852
2014-12-25,920.852
2014-12-26,919.417
2014-12-29,918.913
2014-12-30,905.78
2014-12-31,901.014
2015-01-01,901.014
2015-01-02,893.168
2015-01-05,858.663
2015-01-06,856.16
2015-01-07,854.544
2015-01-08,880.055
2015-01-09,867.315
2015-01-12,872.962
2015-01-13,883.156
2015-01-14,873.081
2015-01-15,875.904
2015-01-16,880.434
2015-01-19,897.967
2015-01-20,898.794
2015-01-21,904.54
2015-01-22,906.769
2015-01-23,909.091
2015-01-26,920.306
2015-01-27,916.654
2015-01-28,917.549
2015-01-29,920.297
2015-01-30,910.879
2015-02-02,929.919
2015-02-03,945.139
2015-02-04,943.906
2015-02-05,946.183
2015-02-06,937.286
2015-02-09,921.368
2015-02-10,926.849
2015-02-11,925.429
2015-02-12,945.572
2015-02-13,954.735
2015-02-16,951.618
2015-02-17,948.371
2015-02-18,952.114
2015-02-19,958.14
2015-02-20,960.148
2015-02-23,964.367
2015-02-24,969.854
2015-02-25,972.746
2015-02-26,966.706
2015-02-27,972.693
2015-03-02,971.567
2015-03-03,957.576
2015-03-04,955.981
2015-03-05,961.404
2015-03-06,949.932
2015-03-09,949.913
2015-03-10,930.051
2015-03-11,943.576
2015-03-12,948.853
2015-03-13,946.608
2015-03-16,971.514
2015-03-17,959.896
2015-03-18,959.048
2015-03-19,954.174
2015-03-20,982.121
2015-03-23,983.655
2015-03-24,991.449
2015-03-25,990.219
2015-03-26,982.7
2015-03-27,981.277
2015-03-30,992.168
2015-03-31,974.306
2015-04-01,980.006
2015-04-02,989.489
2015-04-03,989.489
2015-04-06,1003.218
2015-04-07,1000.974
2015-04-08,988.344
2015-04-09,987.284
2015-04-10,996.263
2015-04-13,989.512
2015-04-14,992.641
2015-04-15,985.472
2015-04-16,973.939
2015-04-17,957.78
2015-04-20,971.351
2015-04-21,970.558
2015-04-22,962.96
2015-04-23,959.83
2015-04-24,970.961
2015-04-27,988.633
2015-04-28,981.968
2015-04-29,967.685
2015-04-30,972.536
2015-05-01,974.011
2015-05-04,982.557
2015-05-05,960.614
2015-05-06,977.163
2015-05-07,970.662
2015-05-08,991.896
2015-05-11,983.043
2015-05-12,973.595
2015-05-13,972.689
2015-05-14,992.131
2015-05-15,987.417
2015-05-18,991.362
2015-05-19,993.294
2015-05-20,990.075
2015-05-21,992.023
2015-05-22,979.551
2015-05-25,979.551
2015-05-26,951.515
2015-05-27,958.997
2015-05-28,952.344
2015-05-29,934.685
2015-06-01,929.712
2015-06-02,944.612
2015-06-03,964.385
2015-06-04,958.231
2015-06-05,933.418
2015-06-08,931.149
2015-06-09,929.74
2015-06-10,954.692
2015-06-11,954.843
2015-06-12,945.322
2015-06-15,925.773
2015-06-16,925.752
2015-06-17,919.625
2015-06-18,941.24
2015-06-19,930.236
2015-06-22,969.827
2015-06-23,958.562
2015-06-24,952.178
2015-06-25,952.176
2015-06-26,952.267
2015-06-29,919.218
2015-06-30,907.847
2015-07-01,924.437
2015-07-02,919.392
