Date,GERMANY IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,563.847
2005-11-09,561.771
2005-11-10,562.327
2005-11-11,567.924
2005-11-14,567.9
2005-11-15,568.131
2005-11-16,564.919
2005-11-17,570.525
2005-11-18,572.426
2005-11-21,579.339
2005-11-22,578.115
2005-11-23,584.846
2005-11-24,583.791
2005-11-25,581.84
2005-11-28,582.349
2005-11-29,582.614
2005-11-30,582.603
2005-12-01,586.857
2005-12-02,590.324
2005-12-05,589.193
2005-12-06,593.901
2005-12-07,587.916
2005-12-08,593.896
2005-12-09,594.054
2005-12-12,602.254
2005-12-13,602.077
2005-12-14,603.953
2005-12-15,600.565
2005-12-16,611.583
2005-12-19,610.808
2005-12-20,606.708
2005-12-21,607.127
2005-12-22,609.696
2005-12-23,612.563
2005-12-26,612.563
2005-12-27,615.133
2005-12-28,618.434
2005-12-29,616.256
2005-12-30,607.68
2006-01-02,612.94
2006-01-03,624.745
2006-01-04,638.935
2006-01-05,637.092
2006-01-06,642.476
2006-01-09,638.899
2006-01-10,634.425
2006-01-11,642.046
2006-01-12,639.211
2006-01-13,633.219
2006-01-16,637.923
2006-01-17,628.25
2006-01-18,621.93
2006-01-19,627.556
2006-01-20,617.055
2006-01-23,626.257
2006-01-24,624.919
2006-01-25,633.34
2006-01-26,649.071
2006-01-27,654.374
2006-01-30,652.301
2006-01-31,654.996
2006-02-01,658.634
2006-02-02,648.64
2006-02-03,645.21
2006-02-06,645.565
2006-02-07,645.721
2006-02-08,644.906
2006-02-09,654.481
2006-02-10,648.267
2006-02-13,655.966
2006-02-14,654.983
2006-02-15,655.926
2006-02-16,657.171
2006-02-17,660.675
2006-02-20,661.275
2006-02-21,658.54
2006-02-22,663.403
2006-02-23,666.206
2006-02-24,664.335
2006-02-27,668.874
2006-02-28,659.157
2006-03-01,667.428
2006-03-02,660.67
2006-03-03,654.037
2006-03-06,658.502
2006-03-07,649.504
2006-03-08,643.132
2006-03-09,649.576
2006-03-10,656.268
2006-03-13,661.29
2006-03-14,668.51
2006-03-15,672.625
2006-03-16,678.068
2006-03-17,677.214
2006-03-20,679.232
2006-03-21,676.064
2006-03-22,679.318
2006-03-23,674.075
2006-03-24,679.073
2006-03-27,673.775
2006-03-28,674.06
2006-03-29,672.799
2006-03-30,687.66
2006-03-31,682.176
2006-04-03,689.271
2006-04-04,697.076
2006-04-05,700.311
2006-04-06,697.369
2006-04-07,680.837
2006-04-10,685.181
2006-04-11,675.323
2006-04-12,672.542
2006-04-13,672.302
2006-04-14,672.302
2006-04-17,682.98
2006-04-18,681.275
2006-04-19,694.633
2006-04-20,702.071
2006-04-21,707.928
2006-04-24,707.827
2006-04-25,710.88
2006-04-26,717.311
2006-04-27,718.216
2006-04-28,714.357
2006-05-01,715.605
2006-05-02,721.393
2006-05-03,709.795
2006-05-04,720.947
2006-05-05,733.265
2006-05-08,733.659
2006-05-09,738.332
2006-05-10,738.169
2006-05-11,730.957
2006-05-12,717.515
2006-05-15,705.569
2006-05-16,705.813
2006-05-17,676.94
2006-05-18,678.539
2006-05-19,673.849
2006-05-22,663.132
2006-05-23,680.477
2006-05-24,664.765
2006-05-25,679.932
2006-05-26,687.236
2006-05-29,685.799
2006-05-30,675.883
2006-05-31,683.578
2006-06-01,683.131
2006-06-02,687.443
2006-06-05,680.828
2006-06-06,658.448
2006-06-07,661.052
2006-06-08,634.507
2006-06-09,645.223
2006-06-12,633.215
2006-06-13,618.02
2006-06-14,622.656
2006-06-15,636.784
2006-06-16,631.199
2006-06-19,631.284
2006-06-20,638.045
2006-06-21,642.559
2006-06-22,643.714
2006-06-23,640.474
2006-06-26,641.466
2006-06-27,637.176
2006-06-28,633.875
2006-06-29,649.407
2006-06-30,675.76
2006-07-03,680.536
2006-07-04,682.334
2006-07-05,665.054
2006-07-06,674.935
2006-07-07,677.952
2006-07-10,676.485
2006-07-11,666.974
2006-07-12,666.208
2006-07-13,655.55
2006-07-14,639.928
2006-07-17,632.736
2006-07-18,629.042
2006-07-19,651.046
2006-07-20,656.333
2006-07-21,648.706
2006-07-24,661.534
2006-07-25,659.301
2006-07-26,661.335
2006-07-27,680.302
2006-07-28,687.774
2006-07-31,683.721
2006-08-01,671.002
2006-08-02,685.05
2006-08-03,679.874
2006-08-04,695.966
2006-08-07,683.379
2006-08-08,686.095
2006-08-09,693.06
2006-08-10,677.135
2006-08-11,675.122
2006-08-14,680.776
2006-08-15,690.805
2006-08-16,697.791
2006-08-17,701.393
2006-08-18,697.383
2006-08-21,700.268
2006-08-22,696.526
2006-08-23,691.047
2006-08-24,695.745
2006-08-25,693.513
2006-08-28,700.324
2006-08-29,697.222
2006-08-30,702.751
2006-08-31,701.032
2006-09-01,704.089
2006-09-04,710.864
2006-09-05,704.598
2006-09-06,695.602
2006-09-07,688.0
2006-09-08,688.016
2006-09-11,690.072
2006-09-12,696.865
2006-09-13,700.184
2006-09-14,704.738
2006-09-15,700.788
2006-09-18,701.628
2006-09-19,696.205
2006-09-20,707.032
2006-09-21,709.77
2006-09-22,704.613
2006-09-25,704.332
2006-09-26,704.989
2006-09-27,708.227
2006-09-28,706.328
2006-09-29,707.539
2006-10-02,711.465
2006-10-03,710.348
2006-10-04,715.475
2006-10-05,718.22
2006-10-06,711.895
2006-10-09,711.534
2006-10-10,713.707
2006-10-11,715.529
2006-10-12,720.458
2006-10-13,719.734
2006-10-16,722.468
2006-10-17,714.143
2006-10-18,720.838
2006-10-19,726.158
2006-10-20,728.034
2006-10-23,729.704
2006-10-24,730.272
2006-10-25,736.364
2006-10-26,745.109
2006-10-27,747.491
2006-10-30,745.864
2006-10-31,751.654
2006-11-01,755.557
2006-11-02,747.461
2006-11-03,745.579
2006-11-06,757.352
2006-11-07,764.834
2006-11-08,760.793
2006-11-09,762.987
2006-11-10,765.338
2006-11-13,767.981
2006-11-14,767.529
2006-11-15,773.342
2006-11-16,774.656
2006-11-17,769.59
2006-11-20,772.744
2006-11-21,773.701
2006-11-22,782.047
2006-11-23,782.182
2006-11-24,780.465
2006-11-27,768.497
2006-11-28,770.105
2006-11-29,781.975
2006-11-30,780.355
2006-12-01,776.549
2006-12-04,782.1
2006-12-05,790.525
2006-12-06,792.362
2006-12-07,796.356
2006-12-08,798.136
2006-12-11,798.748
2006-12-12,801.185
2006-12-13,805.669
2006-12-14,808.0
2006-12-15,808.058
2006-12-18,808.673
2006-12-19,811.174
2006-12-20,817.573
2006-12-21,815.188
2006-12-22,806.369
2006-12-25,806.369
2006-12-26,805.112
2006-12-27,817.605
2006-12-28,819.476
2006-12-29,819.82
2007-01-01,819.82
2007-01-02,835.284
2007-01-03,832.778
2007-01-04,824.296
2007-01-05,808.299
2007-01-08,809.037
2007-01-09,807.119
2007-01-10,795.662
2007-01-11,805.941
2007-01-12,814.087
2007-01-15,817.308
2007-01-16,815.068
2007-01-17,814.218
2007-01-18,812.738
2007-01-19,821.377
2007-01-22,815.427
2007-01-23,818.402
2007-01-24,825.784
2007-01-25,817.866
2007-01-26,809.153
2007-01-29,815.314
2007-01-30,822.317
2007-01-31,826.117
2007-02-01,835.576
2007-02-02,837.545
2007-02-05,833.469
2007-02-06,837.535
2007-02-07,843.188
2007-02-08,839.853
2007-02-09,842.195
2007-02-12,832.721
2007-02-13,840.664
2007-02-14,858.478
2007-02-15,860.833
2007-02-16,858.945
2007-02-19,864.622
2007-02-20,867.479
2007-02-21,861.066
2007-02-22,865.328
2007-02-23,874.464
2007-02-26,881.213
2007-02-27,856.439
2007-02-28,841.183
2007-03-01,825.548
2007-03-02,820.41
2007-03-05,806.79
2007-03-06,816.281
2007-03-07,823.21
2007-03-08,833.543
2007-03-09,833.912
2007-03-12,838.019
2007-03-13,827.64
2007-03-14,805.714
2007-03-15,824.59
2007-03-16,828.307
2007-03-19,840.569
2007-03-20,842.526
2007-03-21,845.562
2007-03-22,868.346
2007-03-23,873.993
2007-03-26,864.971
2007-03-27,870.985
2007-03-28,866.487
2007-03-29,876.666
2007-03-30,877.008
2007-04-02,884.86
2007-04-03,899.329
2007-04-04,900.843
2007-04-05,906.851
2007-04-06,906.851
2007-04-09,902.127
2007-04-10,914.235
2007-04-11,912.326
2007-04-12,916.842
2007-04-13,924.784
2007-04-16,940.795
2007-04-17,943.611
2007-04-18,937.152
2007-04-19,932.162
2007-04-20,943.356
2007-04-23,938.874
2007-04-24,936.211
2007-04-25,950.386
2007-04-26,952.833
2007-04-27,955.213
2007-04-30,959.518
2007-05-01,955.933
2007-05-02,961.139
2007-05-03,960.382
2007-05-04,968.737
2007-05-07,971.601
2007-05-08,952.828
2007-05-09,958.172
2007-05-10,948.934
2007-05-11,957.997
2007-05-14,956.956
2007-05-15,967.457
2007-05-16,962.899
2007-05-17,959.875
2007-05-18,970.933
2007-05-21,971.252
2007-05-22,977.518
2007-05-23,991.885
2007-05-24,977.761
2007-05-25,981.77
2007-05-28,981.77
2007-05-29,988.513
2007-05-30,982.615
2007-05-31,1000.0
2007-06-01,1012.439
2007-06-04,1013.524
2007-06-05,1008.291
2007-06-06,981.33
2007-06-07,964.738
2007-06-08,954.186
2007-06-11,969.039
2007-06-12,960.931
2007-06-13,958.566
2007-06-14,978.277
2007-06-15,1001.139
2007-06-18,1004.903
2007-06-19,1004.691
2007-06-20,1014.177
2007-06-21,994.984
2007-06-22,996.864
2007-06-25,996.147
2007-06-26,989.328
2007-06-27,977.884
2007-06-28,994.205
2007-06-29,1006.657
2007-07-02,1008.586
2007-07-03,1017.546
2007-07-04,1020.711
2007-07-05,1005.199
2007-07-06,1016.749
2007-07-09,1020.643
2007-07-10,1015.256
2007-07-11,1009.04
2007-07-12,1025.031
2007-07-13,1030.142
2007-07-16,1033.566
2007-07-17,1025.125
2007-07-18,1007.963
2007-07-19,1014.79
2007-07-20,1001.681
2007-07-23,1009.154
2007-07-24,990.345
2007-07-25,970.77
2007-07-26,950.797
2007-07-27,940.969
2007-07-30,937.11
2007-07-31,961.054
2007-08-01,944.966
2007-08-02,956.198
2007-08-03,949.833
2007-08-06,948.303
2007-08-07,958.675
2007-08-08,972.755
2007-08-09,942.318
2007-08-10,923.659
2007-08-13,942.216
2007-08-14,933.333
2007-08-15,925.278
2007-08-16,901.22
2007-08-17,923.118
2007-08-20,923.984
2007-08-21,923.829
2007-08-22,938.509
2007-08-23,941.953
2007-08-24,943.576
2007-08-27,943.612
2007-08-28,935.807
2007-08-29,937.974
2007-08-30,943.539
2007-08-31,957.708
2007-09-03,960.64
2007-09-04,969.231
2007-09-05,957.245
2007-09-06,963.992
2007-09-07,946.793
2007-09-10,940.383
2007-09-11,952.947
2007-09-12,958.264
2007-09-13,963.729
2007-09-14,960.179
2007-09-17,954.485
2007-09-18,964.998
2007-09-19,993.225
2007-09-20,997.0
2007-09-21,1007.81
2007-09-24,1006.454
2007-09-25,1007.332
2007-09-26,1013.955
2007-09-27,1024.849
2007-09-28,1031.986
2007-10-01,1039.871
2007-10-02,1038.974
2007-10-03,1040.77
2007-10-04,1040.795
2007-10-05,1048.954
2007-10-08,1041.8
2007-10-09,1045.769
2007-10-10,1051.432
2007-10-11,1063.994
2007-10-12,1058.145
2007-10-15,1055.029
2007-10-16,1048.92
2007-10-17,1051.139
2007-10-18,1048.88
2007-10-19,1039.787
2007-10-22,1022.107
2007-10-23,1033.913
2007-10-24,1033.3
2007-10-25,1054.061
2007-10-26,1063.584
2007-10-29,1071.583
2007-10-30,1072.938
2007-10-31,1085.637
2007-11-01,1061.7
2007-11-02,1055.894
2007-11-05,1045.246
2007-11-06,1053.255
2007-11-07,1053.666
2007-11-08,1049.885
2007-11-09,1044.194
2007-11-12,1038.021
2007-11-13,1038.634
2007-11-14,1050.221
2007-11-15,1032.796
2007-11-16,1023.455
2007-11-19,1007.736
2007-11-20,1027.919
2007-11-21,1008.987
2007-11-22,1015.669
2007-11-23,1020.067
2007-11-26,1016.262
2007-11-27,1014.381
2007-11-28,1035.811
2007-11-29,1041.99
2007-11-30,1050.942
2007-12-03,1046.261
2007-12-04,1041.805
2007-12-05,1048.279
2007-12-06,1043.251
2007-12-07,1058.586
2007-12-10,1071.579
2007-12-11,1066.006
2007-12-12,1069.707
2007-12-13,1039.409
2007-12-14,1028.43
2007-12-17,1008.866
2007-12-18,1013.136
2007-12-19,1005.838
2007-12-20,1005.195
2007-12-21,1022.545
2007-12-24,1024.822
2007-12-25,1024.822
2007-12-26,1031.866
2007-12-27,1043.67
2007-12-28,1055.905
2007-12-31,1049.873
2008-01-01,1049.873
2008-01-02,1044.453
2008-01-03,1036.714
2008-01-04,1022.064
2008-01-07,1018.685
2008-01-08,1017.135
2008-01-09,1005.153
2008-01-10,1002.764
2008-01-11,1010.53
2008-01-14,1019.006
2008-01-15,988.191
2008-01-16,971.635
2008-01-17,959.75
2008-01-18,935.812
2008-01-21,864.734
2008-01-22,872.2
2008-01-23,828.121
2008-01-24,892.377
2008-01-25,889.206
2008-01-28,897.911
2008-01-29,905.264
2008-01-30,904.32
2008-01-31,898.686
2008-02-01,915.365
2008-02-04,915.231
2008-02-05,872.012
2008-02-06,882.578
2008-02-07,863.352
2008-02-08,864.534
2008-02-11,856.399
2008-02-12,888.53
2008-02-13,889.321
2008-02-14,890.699
2008-02-15,882.248
2008-02-18,900.61
2008-02-19,911.137
2008-02-20,891.824
2008-02-21,907.016
2008-02-22,893.31
2008-02-25,907.233
2008-02-26,928.945
2008-02-27,944.001
2008-02-28,935.434
2008-02-29,920.603
2008-03-03,911.57
2008-03-04,894.431
2008-03-05,914.52
2008-03-06,904.077
2008-03-07,893.583
2008-03-10,882.891
2008-03-11,890.181
2008-03-12,913.272
2008-03-13,900.661
2008-03-14,893.588
2008-03-17,867.968
2008-03-18,899.436
2008-03-19,885.237
2008-03-20,871.849
2008-03-21,871.849
2008-03-24,870.605
2008-03-25,916.728
2008-03-26,921.961
2008-03-27,939.27
2008-03-28,939.224
2008-03-31,938.829
2008-04-01,955.349
2008-04-02,967.064
2008-04-03,958.422
2008-04-04,967.425
2008-04-07,972.853
2008-04-08,963.799
2008-04-09,958.419
2008-04-10,957.367
2008-04-11,945.281
2008-04-14,936.546
2008-04-15,936.779
2008-04-16,964.036
2008-04-17,958.441
2008-04-18,971.091
2008-04-21,969.529
2008-04-22,963.696
2008-04-23,959.451
2008-04-24,948.55
2008-04-25,957.693
2008-04-28,964.956
2008-04-29,954.11
2008-04-30,957.304
2008-05-01,950.017
2008-05-02,964.532
2008-05-05,970.512
2008-05-06,969.336
2008-05-07,970.665
2008-05-08,971.067
2008-05-09,963.651
2008-05-12,971.642
2008-05-13,967.546
2008-05-14,969.168
2008-05-15,969.222
2008-05-16,979.307
2008-05-19,985.807
2008-05-20,978.728
2008-05-21,969.527
2008-05-22,970.094
2008-05-23,959.287
2008-05-26,957.981
2008-05-27,953.777
2008-05-28,955.527
2008-05-29,952.313
2008-05-30,957.365
2008-06-02,944.364
2008-06-03,942.43
2008-06-04,934.923
2008-06-05,937.229
2008-06-06,927.828
2008-06-09,926.317
2008-06-10,903.615
2008-06-11,891.504
2008-06-12,894.898
2008-06-13,898.454
2008-06-16,900.665
2008-06-17,911.943
2008-06-18,901.346
2008-06-19,895.99
2008-06-20,890.322
2008-06-23,878.569
2008-06-24,876.471
2008-06-25,885.504
2008-06-26,873.65
2008-06-27,862.772
2008-06-30,860.265
2008-07-01,843.904
2008-07-02,850.966
2008-07-03,849.742
2008-07-04,837.368
2008-07-07,846.493
2008-07-08,838.036
2008-07-09,851.133
2008-07-10,844.835
2008-07-11,830.884
2008-07-14,830.92
2008-07-15,811.733
2008-07-16,810.28
2008-07-17,837.127
2008-07-18,855.94
2008-07-21,863.673
2008-07-22,859.704
2008-07-23,871.197
2008-07-24,850.301
2008-07-25,842.197
2008-07-28,831.234
2008-07-29,825.428
2008-07-30,830.6
2008-07-31,834.986
2008-08-01,822.632
2008-08-04,820.259
2008-08-05,839.18
2008-08-06,842.036
2008-08-07,836.783
2008-08-08,826.052
2008-08-11,833.919
2008-08-12,827.847
2008-08-13,799.329
2008-08-14,800.12
2008-08-15,790.056
2008-08-18,788.779
2008-08-19,767.304
2008-08-20,773.475
2008-08-21,770.691
2008-08-22,783.75
2008-08-25,777.241
2008-08-26,774.76
2008-08-27,776.181
2008-08-28,789.243
2008-08-29,791.313
2008-09-01,782.31
2008-09-02,791.1
2008-09-03,782.175
2008-09-04,755.026
2008-09-05,729.121
2008-09-08,746.127
2008-09-09,740.962
2008-09-10,732.712
2008-09-11,720.517
2008-09-12,738.111
2008-09-15,703.87
2008-09-16,680.221
2008-09-17,667.06
2008-09-18,660.695
2008-09-19,718.484
2008-09-22,717.677
2008-09-23,717.067
2008-09-24,715.665
2008-09-25,733.239
2008-09-26,714.722
2008-09-29,661.07
2008-09-30,644.027
2008-10-01,640.651
2008-10-02,622.726
2008-10-03,642.818
2008-10-06,579.814
2008-10-07,572.913
2008-10-08,533.826
2008-10-09,522.143
2008-10-10,467.433
2008-10-13,529.512
2008-10-14,552.453
2008-10-15,511.135
2008-10-16,475.102
2008-10-17,498.027
2008-10-20,502.362
2008-10-21,496.378
2008-10-22,461.176
2008-10-23,455.199
2008-10-24,427.264
2008-10-27,374.305
2008-10-28,365.028
2008-10-29,432.161
2008-10-30,449.42
2008-10-31,453.579
2008-11-03,469.421
2008-11-04,505.776
2008-11-05,498.963
2008-11-06,450.068
2008-11-07,463.417
2008-11-10,474.697
2008-11-11,441.524
2008-11-12,424.058
2008-11-13,426.816
2008-11-14,438.083
2008-11-17,424.127
2008-11-18,423.779
2008-11-19,399.259
2008-11-20,384.804
2008-11-21,375.842
2008-11-24,432.4
2008-11-25,441.79
2008-11-26,435.765
2008-11-27,448.013
2008-11-28,446.637
2008-12-01,412.8
2008-12-02,431.514
2008-12-03,432.06
2008-12-04,435.421
2008-12-05,417.675
2008-12-08,459.221
2008-12-09,464.257
2008-12-10,473.239
2008-12-11,480.383
2008-12-12,473.174
2008-12-15,482.193
2008-12-16,492.932
2008-12-17,510.739
2008-12-18,519.584
2008-12-19,494.068
2008-12-22,490.749
2008-12-23,493.788
2008-12-24,495.364
2008-12-25,495.364
2008-12-26,497.755
2008-12-29,516.611
2008-12-30,527.013
2008-12-31,517.922
2009-01-01,517.922
2009-01-02,534.846
2009-01-05,524.701
2009-01-06,510.897
2009-01-07,507.731
2009-01-08,502.022
2009-01-09,488.304
2009-01-12,480.197
2009-01-13,464.847
2009-01-14,444.017
2009-01-15,427.161
2009-01-16,435.878
2009-01-19,425.085
2009-01-20,410.74
2009-01-21,408.614
2009-01-22,405.954
2009-01-23,397.213
2009-01-26,422.573
2009-01-27,422.678
2009-01-28,445.251
2009-01-29,431.276
2009-01-30,414.929
2009-02-02,403.898
2009-02-03,421.757
2009-02-04,431.208
2009-02-05,430.154
2009-02-06,442.903
2009-02-09,453.656
2009-02-10,434.863
2009-02-11,430.895
2009-02-12,416.32
2009-02-13,421.59
2009-02-16,411.199
2009-02-17,388.601
2009-02-18,385.106
2009-02-19,393.45
2009-02-20,370.296
2009-02-23,365.227
2009-02-24,361.776
2009-02-25,354.676
2009-02-26,371.605
2009-02-27,363.247
2009-03-02,344.654
2009-03-03,341.92
2009-03-04,362.094
2009-03-05,338.891
2009-03-06,340.919
2009-03-09,340.063
2009-03-10,361.992
2009-03-11,367.943
2009-03-12,372.78
2009-03-13,375.888
2009-03-16,391.318
2009-03-17,386.222
2009-03-18,390.226
2009-03-19,416.424
2009-03-20,410.535
2009-03-23,424.056
2009-03-24,422.032
2009-03-25,427.594
2009-03-26,430.942
2009-03-27,419.453
2009-03-30,390.523
2009-03-31,404.238
2009-04-01,409.386
2009-04-02,447.617
2009-04-03,448.47
2009-04-06,445.408
2009-04-07,437.535
2009-04-08,441.687
2009-04-09,456.532
2009-04-10,456.532
2009-04-13,460.403
2009-04-14,466.132
2009-04-15,461.665
2009-04-16,469.64
2009-04-17,473.801
2009-04-20,447.162
2009-04-21,447.584
2009-04-22,459.653
2009-04-23,454.173
2009-04-24,475.443
2009-04-27,472.979
2009-04-28,460.958
2009-04-29,479.563
2009-04-30,488.75
2009-05-01,488.823
2009-05-04,506.982
2009-05-05,506.259
2009-05-06,507.074
2009-05-07,501.563
2009-05-08,515.011
2009-05-11,510.355
2009-05-12,507.624
2009-05-13,487.015
2009-05-14,488.495
2009-05-15,489.811
2009-05-18,497.995
2009-05-19,514.351
2009-05-20,528.128
2009-05-21,512.708
2009-05-22,523.556
2009-05-25,523.197
2009-05-26,531.158
2009-05-27,533.174
2009-05-28,524.948
2009-05-29,533.623
2009-06-01,557.49
2009-06-02,560.964
2009-06-03,546.107
2009-06-04,545.696
2009-06-05,541.624
2009-06-08,526.606
2009-06-09,530.407
2009-06-10,537.2
2009-06-11,545.455
2009-06-12,540.098
2009-06-15,514.954
2009-06-16,516.123
2009-06-17,503.985
2009-06-18,512.259
2009-06-19,513.063
2009-06-22,495.151
2009-06-23,501.242
2009-06-24,514.529
2009-06-25,507.743
2009-06-26,510.2
2009-06-29,523.471
2009-06-30,514.973
2009-07-01,530.178
2009-07-02,506.463
2009-07-03,503.498
2009-07-06,494.606
2009-07-07,491.537
2009-07-08,485.151
2009-07-09,493.72
2009-07-10,486.81
2009-07-13,503.331
2009-07-14,511.253
2009-07-15,532.099
2009-07-16,536.487
2009-07-17,537.45
2009-07-20,548.337
2009-07-21,555.379
2009-07-22,556.495
2009-07-23,571.577
2009-07-24,567.442
2009-07-27,571.288
2009-07-28,561.337
2009-07-29,566.741
2009-07-30,575.08
2009-07-31,576.763
2009-08-03,596.906
2009-08-04,596.535
2009-08-05,591.683
2009-08-06,592.345
2009-08-07,594.966
2009-08-10,591.42
2009-08-11,576.948
2009-08-12,588.863
2009-08-13,599.876
2009-08-14,592.467
2009-08-17,573.918
2009-08-18,582.186
2009-08-19,589.422
2009-08-20,599.487
2009-08-21,621.482
2009-08-24,630.233
2009-08-25,636.951
2009-08-26,628.1
2009-08-27,624.896
2009-08-28,637.857
2009-08-31,629.349
2009-09-01,611.243
2009-09-02,606.697
2009-09-03,606.739
2009-09-04,615.312
2009-09-07,628.015
2009-09-08,638.669
2009-09-09,649.665
2009-09-10,650.691
2009-09-11,655.387
2009-09-14,653.125
2009-09-15,654.257
2009-09-16,668.047
2009-09-17,674.581
2009-09-18,671.836
2009-09-21,662.713
2009-09-22,674.498
2009-09-23,673.578
2009-09-24,658.172
2009-09-25,654.236
2009-09-28,671.747
2009-09-29,664.651
2009-09-30,665.162
2009-10-01,647.351
2009-10-02,637.559
2009-10-05,642.99
2009-10-06,668.673
2009-10-07,663.928
2009-10-08,677.709
2009-10-09,676.778
2009-10-12,685.666
2009-10-13,678.758
2009-10-14,698.419
2009-10-15,696.078
2009-10-16,680.564
2009-10-19,694.467
2009-10-20,690.776
2009-10-21,696.081
2009-10-22,687.147
2009-10-23,684.523
2009-10-26,668.013
2009-10-27,659.519
2009-10-28,642.145
2009-10-29,655.92
2009-10-30,632.655
2009-11-02,636.348
2009-11-03,619.333
2009-11-04,639.288
2009-11-05,645.667
2009-11-06,646.039
2009-11-09,669.431
2009-11-10,664.557
2009-11-11,671.574
2009-11-12,664.964
2009-11-13,666.895
2009-11-16,685.198
2009-11-17,673.203
2009-11-18,682.675
2009-11-19,667.88
2009-11-20,660.559
2009-11-23,683.792
2009-11-24,677.836
2009-11-25,687.692
2009-11-26,661.509
2009-11-27,669.711
2009-11-30,664.963
2009-12-01,687.597
2009-12-02,689.153
2009-12-03,686.039
2009-12-04,682.046
2009-12-07,675.373
2009-12-08,660.899
2009-12-09,655.783
2009-12-10,662.413
2009-12-11,662.369
2009-12-14,668.923
2009-12-15,665.839
2009-12-16,676.922
2009-12-17,658.403
2009-12-18,652.538
2009-12-21,665.883
2009-12-22,665.301
2009-12-23,670.865
2009-12-24,672.012
2009-12-25,672.012
2009-12-28,679.52
2009-12-29,681.933
2009-12-30,669.859
2009-12-31,672.037
2010-01-01,672.037
2010-01-04,688.366
2010-01-05,687.076
2010-01-06,685.169
2010-01-07,680.786
2010-01-08,685.145
2010-01-11,695.44
2010-01-12,684.138
2010-01-13,683.561
2010-01-14,682.511
2010-01-15,665.615
2010-01-18,670.597
2010-01-19,672.704
2010-01-20,650.454
2010-01-21,639.344
2010-01-22,636.788
2010-01-25,632.235
2010-01-26,632.413
2010-01-27,630.383
2010-01-28,615.605
2010-01-29,618.141
2010-02-01,623.564
2010-02-02,633.12
2010-02-03,626.256
2010-02-04,603.566
2010-02-05,587.796
2010-02-08,594.929
2010-02-09,598.414
2010-02-10,601.72
2010-02-11,594.25
2010-02-12,592.755
2010-02-15,594.964
2010-02-16,607.923
2010-02-17,612.927
2010-02-18,616.866
2010-02-19,614.151
2010-02-22,615.729
2010-02-23,605.404
2010-02-24,607.994
2010-02-25,595.026
2010-02-26,608.897
2010-03-01,611.982
2010-03-02,621.53
2010-03-03,633.414
2010-03-04,626.566
2010-03-05,635.804
2010-03-08,639.004
2010-03-09,636.425
2010-03-10,646.775
2010-03-11,647.479
2010-03-12,653.377
2010-03-15,643.603
2010-03-16,655.758
2010-03-17,662.088
2010-03-18,653.658
2010-03-19,646.433
2010-03-22,646.339
2010-03-23,649.259
2010-03-24,642.432
2010-03-25,652.943
2010-03-26,655.872
2010-03-29,664.308
2010-03-30,661.22
2010-03-31,667.838
2010-04-01,678.044
2010-04-02,678.044
2010-04-05,676.491
2010-04-06,674.789
2010-04-07,668.979
2010-04-08,662.68
2010-04-09,676.878
2010-04-12,686.097
2010-04-13,678.563
2010-04-14,687.031
2010-04-15,686.38
2010-04-16,669.177
2010-04-19,665.161
2010-04-20,674.303
2010-04-21,666.315
2010-04-22,653.737
2010-04-23,661.969
2010-04-26,668.386
2010-04-27,647.92
2010-04-28,634.534
2010-04-29,643.731
2010-04-30,645.288
2010-05-03,643.315
2010-05-04,619.38
2010-05-05,605.122
2010-05-06,589.17
2010-05-07,565.058
2010-05-10,608.481
2010-05-11,602.136
2010-05-12,617.363
2010-05-13,617.603
2010-05-14,589.096
2010-05-17,584.846
2010-05-18,596.796
2010-05-19,578.052
2010-05-20,566.255
2010-05-21,572.781
2010-05-24,561.917
2010-05-25,542.46
2010-05-26,550.22
2010-05-27,571.279
2010-05-28,574.869
2010-05-31,572.66
2010-06-01,574.546
2010-06-02,569.833
2010-06-03,576.483
2010-06-04,557.13
2010-06-07,548.426
2010-06-08,544.206
2010-06-09,558.656
2010-06-10,567.071
2010-06-11,567.061
2010-06-14,583.651
2010-06-15,590.442
2010-06-16,593.392
2010-06-17,597.962
2010-06-18,597.709
2010-06-21,604.671
2010-06-22,596.734
2010-06-23,588.547
2010-06-24,584.06
2010-06-25,578.372
2010-06-28,589.01
2010-06-29,561.479
2010-06-30,566.145
2010-07-01,565.828
2010-07-02,570.956
2010-07-05,566.152
2010-07-06,583.838
2010-07-07,588.472
2010-07-08,596.726
2010-07-09,597.371
2010-07-12,596.518
2010-07-13,610.825
2010-07-14,615.248
2010-07-15,616.975
2010-07-16,607.112
2010-07-19,604.819
2010-07-20,597.713
2010-07-21,597.51
2010-07-22,617.755
2010-07-23,615.663
2010-07-26,625.033
2010-07-27,630.233
2010-07-28,628.72
2010-07-29,628.607
2010-07-30,627.144
2010-08-02,651.344
2010-08-03,654.29
2010-08-04,653.282
2010-08-05,653.332
2010-08-06,653.207
2010-08-09,660.33
2010-08-10,645.735
2010-08-11,622.917
2010-08-12,618.814
2010-08-13,611.6
2010-08-16,614.345
2010-08-17,624.445
2010-08-18,621.243
2010-08-19,610.912
2010-08-20,595.268
2010-08-23,594.585
2010-08-24,587.963
2010-08-25,581.591
2010-08-26,588.643
2010-08-27,592.508
2010-08-30,587.914
2010-08-31,590.651
2010-09-01,610.861
2010-09-02,610.863
2010-09-03,617.991
2010-09-06,620.842
