Date,WORLD IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-03,806.775
2010-09-06,810.031
2010-09-07,801.919
2010-09-08,805.56
2010-09-09,809.961
2010-09-10,811.911
2010-09-13,823.453
2010-09-14,827.1
2010-09-15,828.82
2010-09-16,827.766
2010-09-17,828.983
2010-09-20,840.101
2010-09-21,838.927
2010-09-22,840.447
2010-09-23,836.958
2010-09-24,851.389
2010-09-27,850.784
2010-09-28,854.509
2010-09-29,855.762
2010-09-30,852.047
2010-10-01,854.725
2010-10-04,848.433
2010-10-05,864.935
2010-10-06,868.469
2010-10-07,868.618
2010-10-08,872.564
2010-10-11,873.537
2010-10-12,872.273
2010-10-13,883.852
2010-10-14,887.499
2010-10-15,888.305
2010-10-18,889.392
2010-10-19,874.123
2010-10-20,883.503
2010-10-21,886.507
2010-10-22,886.587
2010-10-25,893.223
2010-10-26,889.225
2010-10-27,882.482
2010-10-28,887.118
2010-10-29,888.322
2010-11-01,890.063
2010-11-02,898.485
2010-11-03,898.855
2010-11-04,920.411
2010-11-05,922.287
2010-11-08,921.586
2010-11-09,919.87
2010-11-10,914.45
2010-11-11,912.928
2010-11-12,902.307
2010-11-15,901.41
2010-11-16,884.683
2010-11-17,886.941
2010-11-18,902.276
2010-11-19,903.827
2010-11-22,904.441
2010-11-23,890.089
2010-11-24,900.582
2010-11-25,902.69
2010-11-26,894.062
2010-11-29,887.181
2010-11-30,882.183
2010-12-01,898.784
2010-12-02,914.268
2010-12-03,922.66
2010-12-06,922.457
2010-12-07,925.583
2010-12-08,921.288
2010-12-09,922.703
2010-12-10,926.655
2010-12-13,932.52
2010-12-14,933.832
2010-12-15,928.296
2010-12-16,929.041
2010-12-17,929.212
2010-12-20,930.688
2010-12-21,938.932
2010-12-22,939.69
2010-12-23,939.475
2010-12-24,940.095
2010-12-27,939.235
2010-12-28,940.457
2010-12-29,943.964
2010-12-30,942.974
2010-12-31,944.819
2011-01-03,950.165
2011-01-04,948.395
2011-01-05,945.539
2011-01-06,944.586
2011-01-07,943.575
2011-01-10,941.023
2011-01-11,946.713
2011-01-12,956.797
2011-01-13,960.042
2011-01-14,961.317
2011-01-17,960.532
2011-01-18,967.395
2011-01-19,960.101
2011-01-20,946.142
2011-01-21,947.502
2011-01-24,955.208
2011-01-25,954.718
2011-01-26,963.668
2011-01-27,964.692
2011-01-28,949.669
2011-01-31,954.483
2011-02-01,969.677
2011-02-02,972.178
2011-02-03,971.205
2011-02-04,973.622
2011-02-07,979.15
2011-02-08,984.96
2011-02-09,980.996
2011-02-10,977.857
2011-02-11,981.958
2011-02-14,986.138
2011-02-15,984.242
2011-02-16,988.868
2011-02-17,993.582
2011-02-18,994.493
2011-02-21,991.753
2011-02-22,975.319
2011-02-23,967.449
2011-02-24,966.158
2011-02-25,979.573
2011-02-28,985.762
2011-03-01,978.383
2011-03-02,977.792
2011-03-03,989.273
2011-03-04,987.491
2011-03-07,979.01
2011-03-08,979.83
2011-03-09,978.057
2011-03-10,958.218
2011-03-11,959.654
2011-03-14,949.562
2011-03-15,928.789
2011-03-16,922.153
2011-03-17,935.146
2011-03-18,940.775
2011-03-21,956.61
2011-03-22,958.199
2011-03-23,959.971
2011-03-24,970.393
2011-03-25,972.072
2011-03-28,968.732
2011-03-29,973.304
2011-03-30,983.476
2011-03-31,984.12
2011-04-01,987.982
2011-04-04,992.189
2011-04-05,991.806
2011-04-06,994.102
2011-04-07,990.254
2011-04-08,993.932
2011-04-11,991.456
2011-04-12,979.841
2011-04-13,985.495
2011-04-14,985.348
2011-04-15,986.998
2011-04-18,973.008
2011-04-19,979.403
2011-04-20,999.725
2011-04-21,1009.883
2011-04-22,1009.991
2011-04-25,1007.125
2011-04-26,1012.787
2011-04-27,1015.327
2011-04-28,1023.907
2011-04-29,1026.772
2011-05-02,1028.4
2011-05-03,1020.069
2011-05-04,1011.496
2011-05-05,1001.628
2011-05-06,1005.42
2011-05-09,1004.144
2011-05-10,1013.498
2011-05-11,1006.418
2011-05-12,1002.186
2011-05-13,996.457
2011-05-16,990.559
2011-05-17,984.521
2011-05-18,995.094
2011-05-19,998.115
2011-05-20,992.898
2011-05-23,975.66
2011-05-24,977.576
2011-05-25,981.595
2011-05-26,988.996
2011-05-27,997.958
2011-05-30,998.497
2011-05-31,1010.019
2011-06-01,997.152
2011-06-02,990.529
2011-06-03,985.042
2011-06-06,977.581
2011-06-07,979.0
2011-06-08,969.415
2011-06-09,974.232
2011-06-10,958.983
2011-06-13,957.355
2011-06-14,970.502
2011-06-15,955.182
2011-06-16,945.411
2011-06-17,948.253
2011-06-20,949.403
2011-06-21,966.359
2011-06-22,964.743
2011-06-23,954.46
2011-06-24,950.636
2011-06-27,955.581
2011-06-28,968.312
2011-06-29,980.909
2011-06-30,993.113
2011-07-01,1002.655
2011-07-04,1006.661
2011-07-05,1007.531
2011-07-06,1007.222
2011-07-07,1016.341
2011-07-08,1010.896
2011-07-11,990.153
2011-07-12,984.217
2011-07-13,995.233
2011-07-14,986.868
2011-07-15,991.112
2011-07-18,979.834
2011-07-19,996.162
2011-07-20,999.424
2011-07-21,1010.449
2011-07-22,1016.303
2011-07-25,1012.124
2011-07-26,1012.752
2011-07-27,994.21
2011-07-28,989.56
2011-07-29,984.799
2011-08-01,979.533
2011-08-02,957.261
2011-08-03,953.608
2011-08-04,909.493
2011-08-05,897.012
2011-08-08,848.832
2011-08-09,875.913
2011-08-10,853.895
2011-08-11,880.846
2011-08-12,893.002
2011-08-15,909.904
2011-08-16,903.152
2011-08-17,904.345
2011-08-18,861.43
2011-08-19,849.169
2011-08-22,849.081
2011-08-23,871.111
2011-08-24,877.788
2011-08-25,867.015
2011-08-26,877.787
2011-08-29,899.104
2011-08-30,905.435
2011-08-31,916.152
2011-09-01,910.291
2011-09-02,890.222
2011-09-05,874.774
2011-09-06,867.746
2011-09-07,891.951
2011-09-08,888.925
2011-09-09,863.105
2011-09-12,854.897
2011-09-13,864.261
2011-09-14,873.01
2011-09-15,888.812
2011-09-16,894.217
2011-09-19,881.048
2011-09-20,883.269
2011-09-21,865.407
2011-09-22,827.03
2011-09-23,830.003
2011-09-26,837.825
2011-09-27,860.884
2011-09-28,846.012
2011-09-29,846.999
2011-09-30,826.397
2011-10-03,803.869
2011-10-04,805.617
2011-10-05,822.503
2011-10-06,844.472
2011-10-07,845.842
2011-10-10,868.536
2011-10-11,872.338
2011-10-12,883.551
2011-10-13,882.017
2011-10-14,896.179
2011-10-17,884.437
2011-10-18,888.438
2011-10-19,882.492
2011-10-20,875.707
2011-10-21,896.617
2011-10-24,913.605
2011-10-25,901.664
2011-10-26,904.56
2011-10-27,941.334
2011-10-28,946.411
2011-10-31,919.534
2011-11-01,890.024
2011-11-02,901.633
2011-11-03,916.064
2011-11-04,915.612
2011-11-07,916.141
2011-11-08,924.319
2011-11-09,897.301
2011-11-10,894.296
2011-11-11,914.735
2011-11-14,907.41
2011-11-15,907.165
2011-11-16,897.633
2011-11-17,883.59
2011-11-18,878.471
2011-11-21,858.46
2011-11-22,857.715
2011-11-23,839.174
2011-11-24,837.622
2011-11-25,834.6
2011-11-28,862.167
2011-11-29,866.8
2011-11-30,900.051
2011-12-01,900.528
2011-12-02,901.046
2011-12-05,909.07
2011-12-06,903.795
2011-12-07,905.287
2011-12-08,889.783
2011-12-09,898.576
2011-12-12,886.245
2011-12-13,877.174
2011-12-14,859.774
2011-12-15,861.369
2011-12-16,865.01
2011-12-19,857.012
2011-12-20,879.317
2011-12-21,876.957
2011-12-22,881.638
2011-12-23,888.073
2011-12-26,888.554
2011-12-27,890.103
2011-12-28,878.891
2011-12-29,885.288
2011-12-30,889.21
2012-01-02,891.323
2012-01-03,906.385
2012-01-04,904.846
2012-01-05,901.536
2012-01-06,898.355
2012-01-09,899.469
2012-01-10,910.157
2012-01-11,907.605
2012-01-12,910.31
2012-01-13,905.845
2012-01-16,907.089
2012-01-17,914.426
2012-01-18,923.97
2012-01-19,931.562
2012-01-20,931.828
2012-01-23,936.548
2012-01-24,933.575
2012-01-25,941.58
2012-01-26,947.575
2012-01-27,946.337
2012-01-30,941.766
2012-01-31,943.79
2012-02-01,956.391
2012-02-02,959.044
2012-02-03,969.818
2012-02-06,969.843
2012-02-07,972.507
2012-02-08,974.075
2012-02-09,977.254
2012-02-10,967.596
2012-02-13,975.419
2012-02-14,972.366
2012-02-15,972.996
2012-02-16,977.055
2012-02-17,980.697
2012-02-20,986.989
2012-02-21,985.38
2012-02-22,983.156
2012-02-23,988.761
2012-02-24,993.155
2012-02-27,991.292
2012-02-28,995.363
2012-02-29,991.938
2012-03-01,996.027
2012-03-02,990.552
2012-03-05,984.623
2012-03-06,964.736
2012-03-07,970.146
2012-03-08,986.541
2012-03-09,988.802
2012-03-12,986.304
2012-03-13,999.51
2012-03-14,996.509
2012-03-15,1002.926
2012-03-16,1007.672
2012-03-19,1011.677
2012-03-20,1003.933
2012-03-21,1002.256
2012-03-22,996.32
2012-03-23,999.65
2012-03-26,1012.574
2012-03-27,1012.22
2012-03-28,1005.8
2012-03-29,1001.678
2012-03-30,1006.672
2012-04-02,1017.685
2012-04-03,1014.244
2012-04-04,993.863
2012-04-05,994.277
2012-04-06,993.471
2012-04-09,986.865
2012-04-10,970.87
2012-04-11,976.784
2012-04-12,992.022
2012-04-13,981.063
2012-04-16,977.687
2012-04-17,993.343
2012-04-18,992.625
2012-04-19,988.285
2012-04-20,990.619
2012-04-23,976.219
2012-04-24,978.855
2012-04-25,993.08
2012-04-26,999.985
2012-04-27,1005.141
2012-04-30,1001.5
2012-05-01,1002.625
2012-05-02,1001.575
2012-05-03,995.392
2012-05-04,978.678
2012-05-07,974.397
2012-05-08,965.252
2012-05-09,959.241
2012-05-10,960.698
2012-05-11,960.229
2012-05-14,946.477
2012-05-15,939.525
2012-05-16,932.493
2012-05-17,920.965
2012-05-18,909.811
2012-05-21,924.107
2012-05-22,929.587
2012-05-23,922.09
2012-05-24,923.804
2012-05-25,921.863
2012-05-28,923.761
2012-05-29,934.21
2012-05-30,918.834
2012-05-31,914.622
2012-06-01,892.67
2012-06-04,891.167
2012-06-05,897.049
2012-06-06,916.499
2012-06-07,921.061
2012-06-08,919.611
2012-06-11,914.93
2012-06-12,920.777
2012-06-13,917.607
2012-06-14,920.539
2012-06-15,929.563
2012-06-18,935.588
2012-06-19,946.73
2012-06-20,947.842
2012-06-21,929.019
2012-06-22,928.098
2012-06-25,915.348
2012-06-26,917.2
2012-06-27,924.659
2012-06-28,921.879
2012-06-29,950.274
2012-07-02,954.721
2012-07-03,964.976
2012-07-04,964.636
2012-07-05,961.028
2012-07-06,950.36
2012-07-09,945.95
2012-07-10,941.031
2012-07-11,937.79
2012-07-12,929.231
2012-07-13,942.961
2012-07-16,942.45
2012-07-17,944.541
2012-07-18,952.849
2012-07-19,962.8
2012-07-20,951.282
2012-07-23,935.312
2012-07-24,929.108
2012-07-25,927.824
2012-07-26,947.273
2012-07-27,964.056
2012-07-30,965.681
2012-07-31,962.804
2012-08-01,959.701
2012-08-02,951.973
2012-08-03,969.437
2012-08-06,976.588
2012-08-07,982.778
2012-08-08,982.232
2012-08-09,984.748
2012-08-10,984.794
2012-08-13,983.725
2012-08-14,984.559
2012-08-15,985.662
2012-08-16,994.284
2012-08-17,996.959
2012-08-20,996.57
2012-08-21,999.165
2012-08-22,995.812
2012-08-23,994.687
2012-08-24,995.117
2012-08-27,995.751
2012-08-28,994.265
2012-08-29,994.134
2012-08-30,985.11
2012-08-31,990.828
2012-09-03,992.416
2012-09-04,989.079
2012-09-05,987.946
2012-09-06,1006.032
2012-09-07,1015.802
2012-09-10,1010.486
2012-09-11,1013.121
2012-09-12,1016.607
2012-09-13,1026.442
2012-09-14,1040.7
2012-09-17,1037.584
2012-09-18,1034.965
2012-09-19,1038.606
2012-09-20,1032.391
2012-09-21,1034.691
2012-09-24,1028.545
2012-09-25,1023.796
2012-09-26,1011.916
2012-09-27,1021.534
2012-09-28,1016.041
2012-10-01,1020.467
2012-10-02,1020.925
2012-10-03,1020.392
2012-10-04,1027.754
2012-10-05,1030.743
2012-10-08,1023.99
2012-10-09,1012.549
2012-10-10,1006.664
2012-10-11,1008.785
2012-10-12,1008.115
2012-10-15,1012.771
2012-10-16,1024.857
2012-10-17,1029.926
2012-10-18,1026.756
2012-10-19,1013.56
2012-10-22,1013.322
2012-10-23,999.163
2012-10-24,998.271
2012-10-25,1001.244
2012-10-26,1000.078
2012-10-29,998.541
2012-10-30,1001.207
2012-10-31,1000.697
2012-11-01,1010.275
2012-11-02,1004.076
2012-11-05,1004.346
2012-11-06,1009.478
2012-11-07,995.084
2012-11-08,984.597
2012-11-09,985.25
2012-11-12,983.826
2012-11-13,982.394
2012-11-14,970.986
2012-11-15,967.658
2012-11-16,968.651
2012-11-19,990.784
2012-11-20,991.743
2012-11-21,993.846
2012-11-22,998.787
2012-11-23,1009.886
2012-11-26,1009.348
2012-11-27,1007.976
2012-11-28,1011.471
2012-11-29,1020.22
2012-11-30,1020.187
2012-12-03,1019.363
2012-12-04,1018.868
2012-12-05,1016.283
2012-12-06,1019.748
2012-12-07,1020.056
2012-12-10,1021.874
2012-12-11,1027.652
2012-12-12,1027.776
2012-12-13,1023.514
2012-12-14,1021.227
2012-12-17,1028.348
2012-12-18,1038.018
2012-12-19,1038.566
2012-12-20,1039.91
2012-12-21,1031.94
2012-12-24,1030.211
2012-12-25,1030.841
2012-12-26,1026.953
2012-12-27,1028.139
2012-12-28,1021.951
2012-12-31,1032.34
2013-01-01,1032.379
2013-01-02,1054.294
2013-01-03,1052.019
2013-01-04,1054.918
2013-01-07,1052.884
2013-01-08,1050.024
2013-01-09,1053.712
2013-01-10,1060.418
2013-01-11,1063.045
2013-01-14,1060.499
2013-01-15,1062.908
2013-01-16,1061.076
2013-01-17,1066.788
2013-01-18,1068.392
2013-01-21,1069.056
2013-01-22,1072.349
2013-01-23,1073.424
2013-01-24,1073.492
2013-01-25,1080.702
2013-01-28,1078.014
2013-01-29,1080.947
2013-01-30,1080.125
2013-01-31,1078.243
2013-02-01,1088.571
2013-02-04,1076.252
2013-02-05,1080.53
2013-02-06,1083.553
2013-02-07,1079.95
2013-02-08,1087.207
2013-02-11,1081.588
2013-02-12,1086.165
2013-02-13,1087.039
2013-02-14,1086.872
2013-02-15,1084.449
2013-02-18,1085.048
2013-02-19,1093.314
2013-02-20,1085.84
2013-02-21,1072.925
2013-02-22,1080.883
2013-02-25,1072.158
2013-02-26,1070.407
2013-02-27,1079.844
2013-02-28,1084.791
2013-03-01,1082.739
2013-03-04,1085.248
2013-03-05,1097.188
2013-03-06,1098.182
2013-03-07,1100.954
2013-03-08,1103.11
2013-03-11,1107.412
2013-03-12,1105.981
2013-03-13,1105.151
2013-03-14,1112.738
2013-03-15,1116.622
2013-03-18,1107.132
2013-03-19,1103.78
2013-03-20,1109.518
2013-03-21,1103.222
2013-03-22,1107.252
2013-03-25,1104.539
2013-03-26,1109.488
2013-03-27,1108.905
2013-03-28,1114.542
2013-03-29,1114.626
2013-04-01,1107.599
2013-04-02,1112.097
2013-04-03,1105.933
2013-04-04,1102.235
2013-04-05,1098.782
2013-04-08,1105.986
2013-04-09,1108.387
2013-04-10,1122.654
2013-04-11,1131.576
2013-04-12,1126.953
2013-04-15,1105.033
2013-04-16,1112.042
2013-04-17,1097.477
2013-04-18,1090.342
2013-04-19,1096.56
2013-04-22,1100.056
2013-04-23,1112.239
2013-04-24,1116.901
2013-04-25,1124.852
2013-04-26,1123.867
2013-04-29,1131.584
2013-04-30,1138.49
2013-05-01,1131.524
2013-05-02,1134.829
2013-05-03,1145.08
2013-05-06,1145.608
2013-05-07,1152.799
2013-05-08,1163.207
2013-05-09,1159.124
2013-05-10,1161.16
2013-05-13,1162.324
2013-05-14,1168.893
2013-05-15,1171.138
2013-05-16,1168.591
2013-05-17,1171.938
2013-05-20,1175.33
2013-05-21,1176.862
2013-05-22,1169.612
2013-05-23,1155.427
2013-05-24,1155.98
2013-05-27,1153.231
2013-05-28,1159.227
2013-05-29,1152.906
2013-05-30,1155.339
2013-05-31,1142.076
2013-06-03,1140.355
2013-06-04,1140.087
2013-06-05,1123.426
2013-06-06,1126.914
2013-06-07,1139.021
2013-06-10,1142.242
2013-06-11,1134.587
2013-06-12,1130.959
2013-06-13,1135.001
2013-06-14,1135.467
2013-06-17,1144.922
2013-06-18,1150.069
2013-06-19,1145.278
2013-06-20,1105.7
2013-06-21,1102.593
2013-06-24,1086.564
2013-06-25,1095.236
2013-06-26,1104.792
2013-06-27,1114.125
2013-06-28,1112.972
2013-07-01,1123.925
2013-07-02,1125.082
2013-07-03,1123.525
2013-07-04,1129.029
2013-07-05,1130.818
2013-07-08,1135.946
2013-07-09,1144.078
2013-07-10,1148.635
2013-07-11,1167.404
2013-07-12,1169.283
2013-07-15,1170.348
2013-07-16,1169.295
2013-07-17,1171.828
2013-07-18,1176.463
2013-07-19,1177.984
2013-07-22,1182.783
2013-07-23,1179.9
2013-07-24,1178.972
2013-07-25,1180.239
2013-07-26,1178.385
2013-07-29,1172.441
2013-07-30,1175.786
2013-07-31,1174.573
2013-08-01,1189.951
2013-08-02,1198.056
2013-08-05,1197.552
2013-08-06,1195.695
2013-08-07,1187.642
2013-08-08,1193.538
2013-08-09,1192.261
2013-08-12,1190.685
2013-08-13,1194.046
2013-08-14,1194.124
2013-08-15,1178.317
2013-08-16,1179.4
2013-08-19,1176.084
2013-08-20,1177.014
2013-08-21,1170.023
2013-08-22,1176.725
2013-08-23,1183.113
2013-08-26,1182.389
2013-08-27,1165.539
2013-08-28,1161.312
2013-08-29,1163.659
2013-08-30,1156.151
2013-09-02,1162.917
2013-09-03,1168.893
2013-09-04,1177.527
2013-09-05,1178.185
2013-09-06,1181.673
2013-09-09,1193.652
2013-09-10,1203.496
2013-09-11,1207.819
2013-09-12,1205.839
2013-09-13,1206.451
2013-09-16,1215.425
2013-09-17,1216.826
2013-09-18,1228.545
2013-09-19,1239.113
2013-09-20,1232.408
2013-09-23,1228.304
2013-09-24,1227.274
2013-09-25,1224.588
2013-09-26,1229.712
2013-09-27,1228.961
2013-09-30,1221.481
2013-10-01,1230.004
2013-10-02,1226.809
2013-10-03,1220.026
2013-10-04,1222.867
2013-10-07,1212.854
2013-10-08,1200.223
2013-10-09,1195.275
2013-10-10,1215.793
2013-10-11,1225.288
2013-10-14,1229.739
2013-10-15,1225.39
2013-10-16,1234.483
2013-10-17,1246.41
2013-10-18,1258.268
2013-10-21,1259.933
2013-10-22,1268.225
2013-10-23,1262.441
2013-10-24,1268.639
2013-10-25,1267.517
2013-10-28,1268.846
2013-10-29,1270.409
2013-10-30,1267.644
2013-10-31,1261.851
2013-11-01,1257.395
2013-11-04,1261.726
2013-11-05,1259.334
2013-11-06,1262.916
2013-11-07,1246.866
2013-11-08,1253.552
2013-11-11,1257.784
2013-11-12,1257.054
2013-11-13,1260.778
2013-11-14,1270.109
2013-11-15,1276.841
2013-11-18,1275.49
2013-11-19,1270.287
2013-11-20,1266.535
2013-11-21,1271.619
2013-11-22,1277.678
2013-11-25,1278.929
2013-11-26,1280.513
2013-11-27,1283.407
2013-11-28,1286.755
2013-11-29,1287.495
2013-12-02,1281.613
2013-12-03,1275.696
2013-12-04,1269.072
2013-12-05,1267.918
2013-12-06,1276.624
2013-12-09,1280.197
2013-12-10,1277.818
2013-12-11,1267.104
2013-12-12,1258.421
2013-12-13,1258.959
2013-12-16,1266.585
2013-12-17,1263.313
2013-12-18,1278.941
2013-12-19,1281.669
2013-12-20,1290.01
2013-12-23,1299.942
2013-12-24,1300.966
2013-12-25,1301.176
2013-12-26,1306.122
2013-12-27,1311.65
2013-12-30,1313.878
2013-12-31,1318.284
2014-01-01,1318.313
2014-01-02,1307.263
2014-01-03,1308.003
2014-01-06,1302.733
2014-01-07,1308.286
2014-01-08,1312.422
2014-01-09,1309.22
2014-01-10,1317.119
2014-01-13,1308.14
2014-01-14,1314.769
2014-01-15,1320.466
2014-01-16,1320.059
2014-01-17,1318.121
2014-01-20,1318.147
2014-01-21,1322.199
2014-01-22,1325.367
2014-01-23,1315.99
2014-01-24,1288.369
2014-01-27,1275.536
2014-01-28,1281.262
2014-01-29,1273.765
2014-01-30,1278.799
2014-01-31,1272.623
2014-02-03,1250.374
2014-02-04,1250.369
2014-02-05,1252.129
2014-02-06,1269.11
2014-02-07,1285.287
2014-02-10,1290.26
2014-02-11,1303.401
2014-02-12,1306.652
2014-02-13,1312.129
2014-02-14,1316.311
2014-02-17,1319.179
2014-02-18,1326.477
2014-02-19,1321.063
2014-02-20,1321.86
2014-02-21,1325.203
2014-02-24,1333.461
2014-02-25,1335.768
2014-02-26,1333.346
2014-02-27,1337.233
2014-02-28,1341.355
2014-03-03,1325.228
2014-03-04,1344.922
2014-03-05,1346.416
2014-03-06,1351.729
2014-03-07,1347.985
2014-03-10,1343.729
2014-03-11,1339.827
2014-03-12,1334.876
2014-03-13,1322.386
2014-03-14,1314.194
2014-03-17,1324.224
2014-03-18,1334.762
2014-03-19,1328.885
2014-03-20,1323.973
2014-03-21,1320.232
2014-03-24,1311.578
2014-03-25,1316.543
2014-03-26,1312.806
2014-03-27,1312.405
2014-03-28,1317.24
2014-03-31,1327.475
2014-04-01,1338.311
2014-04-02,1341.713
2014-04-03,1337.495
2014-04-04,1325.783
2014-04-07,1309.586
2014-04-08,1313.362
2014-04-09,1325.522
2014-04-10,1307.114
2014-04-11,1290.475
2014-04-14,1294.562
2014-04-15,1296.386
2014-04-16,1312.457
2014-04-17,1316.601
2014-04-18,1317.443
2014-04-21,1319.773
2014-04-22,1329.605
2014-04-23,1326.083
2014-04-24,1328.358
2014-04-25,1316.845
2014-04-28,1314.655
2014-04-29,1322.205
2014-04-30,1327.179
2014-05-01,1331.924
2014-05-02,1332.319
2014-05-05,1334.08
2014-05-06,1327.96
2014-05-07,1324.235
2014-05-08,1324.456
2014-05-09,1323.853
2014-05-12,1336.067
2014-05-13,1337.659
2014-05-14,1334.124
2014-05-15,1323.754
2014-05-16,1325.7
2014-05-19,1329.664
2014-05-20,1323.615
2014-05-21,1330.871
2014-05-22,1338.183
2014-05-23,1343.409
2014-05-26,1347.745
2014-05-27,1354.183
2014-05-28,1352.248
2014-05-29,1358.652
2014-05-30,1359.596
2014-06-02,1361.242
2014-06-03,1359.49
2014-06-04,1362.707
2014-06-05,1369.812
2014-06-06,1376.731
2014-06-09,1378.591
2014-06-10,1377.789
2014-06-11,1375.19
2014-06-12,1369.2
2014-06-13,1368.861
2014-06-16,1369.085
2014-06-17,1371.213
2014-06-18,1377.996
2014-06-19,1385.469
2014-06-20,1384.789
2014-06-23,1383.204
2014-06-24,1376.569
2014-06-25,1378.98
2014-06-26,1379.874
2014-06-27,1383.899
2014-06-30,1387.892
2014-07-01,1398.446
2014-07-02,1400.211
2014-07-03,1407.084
2014-07-04,1406.614
2014-07-07,1397.282
2014-07-08,1384.936
2014-07-09,1389.021
2014-07-10,1378.514
2014-07-11,1379.913
2014-07-14,1389.396
2014-07-15,1382.082
2014-07-16,1387.189
2014-07-17,1374.326
2014-07-18,1383.311
2014-07-21,1379.964
2014-07-22,1389.874
2014-07-23,1393.547
2014-07-24,1394.518
2014-07-25,1386.83
2014-07-28,1385.759
2014-07-29,1383.489
2014-07-30,1383.238
2014-07-31,1360.465
2014-08-01,1354.451
2014-08-04,1358.315
2014-08-05,1350.714
2014-08-06,1346.738
2014-08-07,1340.563
2014-08-08,1345.817
2014-08-11,1356.797
2014-08-12,1353.854
2014-08-13,1362.129
2014-08-14,1368.347
2014-08-15,1368.298
2014-08-18,1380.454
2014-08-19,1388.271
2014-08-20,1388.774
2014-08-21,1391.835
2014-08-22,1389.296
2014-08-25,1396.575
2014-08-26,1400.255
2014-08-27,1400.847
2014-08-28,1395.389
2014-08-29,1398.708
2014-09-01,1398.417
2014-09-02,1399.817
2014-09-03,1400.969
2014-09-04,1397.429
2014-09-05,1399.006
2014-09-08,1395.37
2014-09-09,1386.256
2014-09-10,1389.192
2014-09-11,1390.711
2014-09-12,1385.114
2014-09-15,1380.203
2014-09-16,1384.614
2014-09-17,1386.906
2014-09-18,1393.27
2014-09-19,1389.445
2014-09-22,1375.817
2014-09-23,1368.608
2014-09-24,1375.857
2014-09-25,1359.101
2014-09-26,1365.022
2014-09-29,1362.267
2014-09-30,1357.94
2014-10-01,1340.935
2014-10-02,1334.194
2014-10-03,1340.89
2014-10-06,1342.977
2014-10-07,1326.86
2014-10-08,1336.227
2014-10-09,1319.583
2014-10-10,1296.036
2014-10-13,1283.046
2014-10-14,1282.342
2014-10-15,1274.343
2014-10-16,1275.324
2014-10-17,1291.589
2014-10-20,1303.898
2014-10-21,1325.877
2014-10-22,1321.004
2014-10-23,1333.462
2014-10-24,1338.977
2014-10-27,1338.571
2014-10-28,1354.763
2014-10-29,1355.998
2014-10-30,1359.597
2014-10-31,1374.291
2014-11-03,1367.909
2014-11-04,1366.399
2014-11-05,1370.693
2014-11-06,1374.28
2014-11-07,1373.116
2014-11-10,1379.7
2014-11-11,1382.547
2014-11-12,1383.523
2014-11-13,1385.431
2014-11-14,1386.219
2014-11-17,1381.895
2014-11-18,1393.828
2014-11-19,1390.289
2014-11-20,1392.799
2014-11-21,1401.452
2014-11-24,1407.244
2014-11-25,1409.803
2014-11-26,1414.109
2014-11-27,1412.988
2014-11-28,1409.527
2014-12-01,1397.891
2014-12-02,1401.736
2014-12-03,1405.993
2014-12-04,1405.015
2014-12-05,1406.74
2014-12-08,1396.917
2014-12-09,1396.907
2014-12-10,1377.451
2014-12-11,1378.387
2014-12-12,1362.48
2014-12-15,1347.378
2014-12-16,1344.896
2014-12-17,1359.33
2014-12-18,1386.247
2014-12-19,1394.413
2014-12-22,1398.78
2014-12-23,1396.988
2014-12-24,1399.712
2014-12-25,1399.35
2014-12-26,1403.857
2014-12-29,1406.584
2014-12-30,1397.979
2014-12-31,1390.097
2015-01-01,1390.101
2015-01-02,1385.079
2015-01-05,1360.763
2015-01-06,1345.081
2015-01-07,1352.591
2015-01-08,1378.87
2015-01-09,1372.336
2015-01-12,1366.548
2015-01-13,1368.543
2015-01-14,1359.596
2015-01-15,1354.598
2015-01-16,1364.139
2015-01-19,1370.037
2015-01-20,1372.701
2015-01-21,1379.291
2015-01-22,1391.601
2015-01-23,1393.113
2015-01-26,1398.67
2015-01-27,1394.325
2015-01-28,1383.98
2015-01-29,1388.691
2015-01-30,1377.424
2015-02-02,1387.771
2015-02-03,1401.834
2015-02-04,1403.409
2015-02-05,1413.749
2015-02-06,1407.56
2015-02-09,1402.113
2015-02-10,1413.332
2015-02-11,1412.406
2015-02-12,1429.119
2015-02-13,1438.016
2015-02-16,1438.346
2015-02-17,1440.627
2015-02-18,1446.037
2015-02-19,1450.662
2015-02-20,1458.135
2015-02-23,1461.949
2015-02-24,1463.942
2015-02-25,1467.026
2015-02-26,1466.858
2015-02-27,1465.063
2015-03-02,1470.817
2015-03-03,1463.872
2015-03-04,1458.85
2015-03-05,1462.411
2015-03-06,1446.308
2015-03-09,1446.176
2015-03-10,1423.241
2015-03-11,1422.346
2015-03-12,1438.805
2015-03-13,1432.991
2015-03-16,1450.216
2015-03-17,1448.295
2015-03-18,1461.697
2015-03-19,1462.75
2015-03-20,1479.698
2015-03-23,1480.115
2015-03-24,1477.094
2015-03-25,1460.741
2015-03-26,1451.675
2015-03-27,1455.259
2015-03-30,1466.247
2015-03-31,1453.47
2015-04-01,1450.494
2015-04-02,1460.439
2015-04-03,1461.463
2015-04-06,1473.079
2015-04-07,1471.845
2015-04-08,1478.721
2015-04-09,1483.561
2015-04-10,1489.036
2015-04-13,1483.26
2015-04-14,1487.746
2015-04-15,1489.682
2015-04-16,1491.607
