Date,WORLD ex USA SMALL GROWTH Small Cap
2005-11-10,641.767
2005-11-11,644.906
2005-11-14,642.363
2005-11-15,638.201
2005-11-16,636.908
2005-11-17,645.027
2005-11-18,646.496
2005-11-21,649.767
2005-11-22,649.925
2005-11-23,654.942
2005-11-24,653.38
2005-11-25,652.496
2005-11-28,655.908
2005-11-29,656.837
2005-11-30,659.488
2005-12-01,663.659
2005-12-02,669.913
2005-12-05,675.067
2005-12-06,676.168
2005-12-07,676.795
2005-12-08,676.73
2005-12-09,681.645
2005-12-12,690.498
2005-12-13,691.631
2005-12-14,696.576
2005-12-15,694.008
2005-12-16,698.208
2005-12-19,697.735
2005-12-20,697.238
2005-12-21,698.557
2005-12-22,703.333
2005-12-23,705.635
2005-12-26,708.043
2005-12-27,706.31
2005-12-28,711.36
2005-12-29,713.599
2005-12-30,709.813
2006-01-02,711.212
2006-01-03,725.77
2006-01-04,738.373
2006-01-05,740.556
2006-01-06,748.738
2006-01-09,748.414
2006-01-10,743.867
2006-01-11,748.879
2006-01-12,753.556
2006-01-13,756.108
2006-01-16,760.188
2006-01-17,743.128
2006-01-18,726.278
2006-01-19,742.341
2006-01-20,740.383
2006-01-23,736.225
2006-01-24,743.024
2006-01-25,749.015
2006-01-26,753.551
2006-01-27,759.884
2006-01-30,759.207
2006-01-31,762.828
2006-02-01,764.193
2006-02-02,763.117
2006-02-03,757.989
2006-02-06,762.893
2006-02-07,761.024
2006-02-08,751.33
2006-02-09,757.344
2006-02-10,751.171
2006-02-13,736.587
2006-02-14,737.735
2006-02-15,738.553
2006-02-16,736.715
2006-02-17,733.7
2006-02-20,729.939
2006-02-21,738.574
2006-02-22,739.723
2006-02-23,750.458
2006-02-24,753.088
2006-02-27,755.159
2006-02-28,753.44
2006-03-01,753.393
2006-03-02,752.92
2006-03-03,750.126
2006-03-06,752.383
2006-03-07,739.868
2006-03-08,732.982
2006-03-09,742.517
2006-03-10,743.4
2006-03-13,754.877
2006-03-14,762.889
2006-03-15,766.266
2006-03-16,768.785
2006-03-17,774.344
2006-03-20,777.783
2006-03-21,772.638
2006-03-22,776.549
2006-03-23,772.808
2006-03-24,777.917
2006-03-27,781.76
2006-03-28,783.67
2006-03-29,783.193
2006-03-30,795.072
2006-03-31,792.465
2006-04-03,801.122
2006-04-04,807.572
2006-04-05,808.51
2006-04-06,815.04
2006-04-07,809.237
2006-04-10,808.785
2006-04-11,804.404
2006-04-12,799.042
2006-04-13,799.655
2006-04-14,799.731
2006-04-17,804.935
2006-04-18,812.242
2006-04-19,821.092
2006-04-20,818.215
2006-04-21,824.676
2006-04-24,824.137
2006-04-25,829.334
2006-04-26,834.808
2006-04-27,835.472
2006-04-28,836.626
2006-05-01,841.531
2006-05-02,848.983
2006-05-03,848.038
2006-05-04,854.396
2006-05-05,865.075
2006-05-08,872.514
2006-05-09,875.809
2006-05-10,875.522
2006-05-11,874.296
2006-05-12,860.766
2006-05-15,836.276
2006-05-16,826.935
2006-05-17,815.629
2006-05-18,798.759
2006-05-19,794.608
2006-05-22,770.715
2006-05-23,785.292
2006-05-24,774.932
2006-05-25,781.991
2006-05-26,796.191
2006-05-29,802.125
2006-05-30,795.984
2006-05-31,794.728
2006-06-01,790.658
2006-06-02,803.928
2006-06-05,800.702
2006-06-06,773.636
2006-06-07,762.52
2006-06-08,731.281
2006-06-09,745.232
2006-06-12,740.186
2006-06-13,712.033
2006-06-14,717.122
2006-06-15,740.164
2006-06-16,746.237
2006-06-19,741.662
2006-06-20,739.507
2006-06-21,741.434
2006-06-22,747.049
2006-06-23,746.166
2006-06-26,747.35
2006-06-27,749.81
2006-06-28,742.102
2006-06-29,751.473
2006-06-30,777.138
2006-07-03,783.219
2006-07-04,787.759
2006-07-05,774.344
2006-07-06,777.397
2006-07-07,778.841
2006-07-10,774.598
2006-07-11,768.924
2006-07-12,762.42
2006-07-13,753.126
2006-07-14,739.611
2006-07-17,725.66
2006-07-18,711.029
2006-07-19,720.643
2006-07-20,733.958
2006-07-21,727.781
2006-07-24,727.495
2006-07-25,733.617
2006-07-26,733.178
2006-07-27,745.727
2006-07-28,751.976
2006-07-31,758.909
2006-08-01,756.697
2006-08-02,766.568
2006-08-03,761.353
2006-08-04,769.2
2006-08-07,759.858
2006-08-08,761.562
2006-08-09,765.165
2006-08-10,758.202
2006-08-11,758.25
2006-08-14,759.8
2006-08-15,766.047
2006-08-16,777.803
2006-08-17,780.365
2006-08-18,779.373
2006-08-21,782.694
2006-08-22,781.166
2006-08-23,780.816
2006-08-24,778.087
2006-08-25,775.003
2006-08-28,773.446
2006-08-29,776.447
2006-08-30,781.122
2006-08-31,784.694
2006-09-01,790.262
2006-09-04,800.286
2006-09-05,799.874
2006-09-06,792.931
2006-09-07,781.934
2006-09-08,780.755
2006-09-11,767.124
2006-09-12,766.682
2006-09-13,768.395
2006-09-14,773.51
2006-09-15,770.862
2006-09-18,773.207
2006-09-19,774.707
2006-09-20,772.331
2006-09-21,776.519
2006-09-22,773.308
2006-09-25,768.165
2006-09-26,770.279
2006-09-27,779.689
2006-09-28,782.078
2006-09-29,783.107
2006-10-02,787.108
2006-10-03,779.89
2006-10-04,775.87
2006-10-05,786.336
2006-10-06,778.58
2006-10-09,779.721
2006-10-10,778.005
2006-10-11,772.827
2006-10-12,776.282
2006-10-13,782.34
2006-10-16,791.39
2006-10-17,788.034
2006-10-18,792.659
2006-10-19,801.027
2006-10-20,803.258
2006-10-23,803.424
2006-10-24,803.684
2006-10-25,809.221
2006-10-26,815.032
2006-10-27,815.454
2006-10-30,810.095
2006-10-31,816.598
2006-11-01,818.5
2006-11-02,815.515
2006-11-03,813.99
2006-11-06,818.649
2006-11-07,826.891
2006-11-08,819.183
2006-11-09,821.378
2006-11-10,824.954
2006-11-13,819.311
2006-11-14,825.356
2006-11-15,826.593
2006-11-16,826.268
2006-11-17,821.143
2006-11-20,812.385
2006-11-21,817.352
2006-11-22,831.743
2006-11-23,832.818
2006-11-24,837.023
2006-11-27,833.644
2006-11-28,831.358
2006-11-29,844.893
2006-11-30,854.639
2006-12-01,859.362
2006-12-04,862.502
2006-12-05,864.466
2006-12-06,868.245
2006-12-07,869.046
2006-12-08,869.127
2006-12-11,867.238
2006-12-12,868.025
2006-12-13,871.138
2006-12-14,874.122
2006-12-15,873.667
2006-12-18,872.468
2006-12-19,870.757
2006-12-20,877.726
2006-12-21,875.56
2006-12-22,874.387
2006-12-25,872.93
2006-12-26,873.994
2006-12-27,878.712
2006-12-28,880.924
2006-12-29,883.912
2007-01-01,883.912
2007-01-02,894.079
2007-01-03,886.166
2007-01-04,875.459
2007-01-05,867.895
2007-01-08,869.61
2007-01-09,871.022
2007-01-10,862.581
2007-01-11,865.855
2007-01-12,873.975
2007-01-15,883.989
2007-01-16,883.148
2007-01-17,886.271
2007-01-18,887.017
2007-01-19,890.726
2007-01-22,894.465
2007-01-23,898.049
2007-01-24,900.543
2007-01-25,898.387
2007-01-26,891.91
2007-01-29,893.565
2007-01-30,896.263
2007-01-31,898.487
2007-02-01,909.255
2007-02-02,909.597
2007-02-05,910.747
2007-02-06,915.963
2007-02-07,919.716
2007-02-08,915.563
2007-02-09,918.537
2007-02-12,913.893
2007-02-13,919.048
2007-02-14,931.309
2007-02-15,936.234
2007-02-16,935.109
2007-02-19,939.866
2007-02-20,938.031
2007-02-21,935.903
2007-02-22,940.018
2007-02-23,945.979
2007-02-26,951.448
2007-02-27,928.028
2007-02-28,911.576
2007-03-01,905.064
2007-03-02,903.284
2007-03-05,874.049
2007-03-06,890.902
2007-03-07,899.059
2007-03-08,910.795
2007-03-09,911.005
2007-03-12,918.772
2007-03-13,911.495
2007-03-14,891.719
2007-03-15,905.171
2007-03-16,907.994
2007-03-19,915.737
2007-03-20,921.345
2007-03-21,927.015
2007-03-22,940.401
2007-03-23,939.375
2007-03-26,942.061
2007-03-27,940.128
2007-03-28,941.11
2007-03-29,943.016
2007-03-30,946.282
2007-04-02,947.578
2007-04-03,953.698
2007-04-04,961.435
2007-04-05,965.051
2007-04-06,964.439
2007-04-09,962.56
2007-04-10,971.693
2007-04-11,969.714
2007-04-12,969.928
2007-04-13,971.1
2007-04-16,979.409
2007-04-17,978.933
2007-04-18,980.83
2007-04-19,972.006
2007-04-20,977.921
2007-04-23,978.467
2007-04-24,974.164
2007-04-25,979.794
2007-04-26,978.741
2007-04-27,982.056
2007-04-30,982.937
2007-05-01,978.301
2007-05-02,984.259
2007-05-03,983.813
2007-05-04,990.639
2007-05-07,998.905
2007-05-08,989.815
2007-05-09,992.863
2007-05-10,987.965
2007-05-11,985.666
2007-05-14,985.125
2007-05-15,985.39
2007-05-16,981.215
2007-05-17,978.691
2007-05-18,980.179
2007-05-21,982.913
2007-05-22,989.687
2007-05-23,996.983
2007-05-24,987.667
2007-05-25,985.356
2007-05-28,989.793
2007-05-29,992.868
2007-05-30,986.834
2007-05-31,1000.0
2007-06-01,1005.923
2007-06-04,1010.011
2007-06-05,1011.152
2007-06-06,999.627
2007-06-07,985.815
2007-06-08,975.194
2007-06-11,979.999
2007-06-12,973.647
2007-06-13,971.417
2007-06-14,983.656
2007-06-15,995.088
2007-06-18,998.954
2007-06-19,997.981
2007-06-20,1001.234
2007-06-21,994.322
2007-06-22,994.239
2007-06-25,987.938
2007-06-26,984.17
2007-06-27,977.432
2007-06-28,990.941
2007-06-29,1000.031
2007-07-02,1012.314
2007-07-03,1019.099
2007-07-04,1023.994
2007-07-05,1022.562
2007-07-06,1027.661
2007-07-09,1031.263
2007-07-10,1030.5
2007-07-11,1028.457
2007-07-12,1036.483
2007-07-13,1041.754
2007-07-16,1040.573
2007-07-17,1037.256
2007-07-18,1034.544
2007-07-19,1041.905
2007-07-20,1041.403
2007-07-23,1036.985
2007-07-24,1029.831
2007-07-25,1013.753
2007-07-26,993.334
2007-07-27,974.964
2007-07-30,982.404
2007-07-31,996.331
2007-08-01,978.276
2007-08-02,982.698
2007-08-03,982.596
2007-08-06,970.018
2007-08-07,968.496
2007-08-08,983.046
2007-08-09,973.859
2007-08-10,946.063
2007-08-13,949.548
2007-08-14,941.805
2007-08-15,919.205
2007-08-16,884.085
2007-08-17,881.517
2007-08-20,894.308
2007-08-21,898.827
2007-08-22,913.47
2007-08-23,926.3
2007-08-24,930.997
2007-08-27,936.352
2007-08-28,926.304
2007-08-29,923.163
2007-08-30,929.787
2007-08-31,946.468
2007-09-03,951.477
2007-09-04,955.615
2007-09-05,944.886
2007-09-06,947.823
2007-09-07,945.352
2007-09-10,931.84
2007-09-11,944.914
2007-09-12,947.485
2007-09-13,942.74
2007-09-14,936.972
2007-09-17,926.078
2007-09-18,924.768
2007-09-19,951.082
2007-09-20,957.093
2007-09-21,958.199
2007-09-24,961.77
2007-09-25,957.775
2007-09-26,963.45
2007-09-27,977.36
2007-09-28,985.773
2007-10-01,990.165
2007-10-02,993.766
2007-10-03,997.104
2007-10-04,997.172
2007-10-05,1007.334
2007-10-08,1003.528
2007-10-09,1010.048
2007-10-10,1017.391
2007-10-11,1029.954
2007-10-12,1024.96
2007-10-15,1026.615
2007-10-16,1011.231
2007-10-17,1017.26
2007-10-18,1024.083
2007-10-19,1016.299
2007-10-22,992.334
2007-10-23,1010.644
2007-10-24,1009.552
2007-10-25,1018.524
2007-10-26,1027.414
2007-10-29,1039.577
2007-10-30,1036.83
2007-10-31,1054.126
2007-11-01,1048.231
2007-11-02,1042.632
2007-11-05,1029.796
2007-11-06,1040.614
2007-11-07,1039.16
2007-11-08,1028.287
2007-11-09,1015.059
2007-11-12,988.272
2007-11-13,988.146
2007-11-14,1005.584
2007-11-15,989.208
2007-11-16,978.26
2007-11-19,953.594
2007-11-20,958.388
2007-11-21,935.729
2007-11-22,936.182
2007-11-23,947.061
2007-11-26,954.492
2007-11-27,949.912
2007-11-28,959.84
2007-11-29,970.025
2007-11-30,975.077
2007-12-03,974.356
2007-12-04,961.822
2007-12-05,964.86
2007-12-06,967.52
2007-12-07,975.504
2007-12-10,978.832
2007-12-11,979.994
2007-12-12,979.513
2007-12-13,956.177
2007-12-14,943.217
2007-12-17,915.099
2007-12-18,916.32
2007-12-19,912.374
2007-12-20,910.895
2007-12-21,922.536
2007-12-24,924.934
2007-12-25,927.162
2007-12-26,935.022
2007-12-27,940.423
2007-12-28,946.085
2007-12-31,948.211
2008-01-01,948.211
2008-01-02,952.846
2008-01-03,948.205
2008-01-04,930.198
2008-01-07,910.096
2008-01-08,912.221
2008-01-09,898.576
2008-01-10,887.757
2008-01-11,880.014
2008-01-14,889.58
2008-01-15,865.587
2008-01-16,832.881
2008-01-17,837.623
2008-01-18,832.629
2008-01-21,788.777
2008-01-22,785.63
2008-01-23,786.055
2008-01-24,819.22
2008-01-25,838.062
2008-01-28,831.186
2008-01-29,844.874
2008-01-30,840.783
2008-01-31,846.102
2008-02-01,863.988
2008-02-04,877.164
2008-02-05,852.799
2008-02-06,840.925
2008-02-07,828.49
2008-02-08,829.188
2008-02-11,826.388
2008-02-12,841.058
2008-02-13,842.004
2008-02-14,858.551
2008-02-15,855.6
2008-02-18,861.544
2008-02-19,872.148
2008-02-20,857.305
2008-02-21,875.552
2008-02-22,873.58
2008-02-25,885.265
2008-02-26,892.615
2008-02-27,907.676
2008-02-28,904.231
2008-02-29,895.896
2008-03-03,879.289
2008-03-04,872.841
2008-03-05,878.307
2008-03-06,883.595
2008-03-07,867.085
2008-03-10,848.533
2008-03-11,855.233
2008-03-12,872.301
2008-03-13,865.974
2008-03-14,859.401
2008-03-17,840.821
2008-03-18,847.55
2008-03-19,838.957
2008-03-20,823.697
2008-03-21,827.982
2008-03-24,826.457
2008-03-25,856.979
2008-03-26,868.574
2008-03-27,878.211
2008-03-28,878.175
2008-03-31,880.573
2008-04-01,879.843
2008-04-02,888.356
2008-04-03,890.221
2008-04-04,897.346
2008-04-07,903.528
2008-04-08,890.52
2008-04-09,887.194
2008-04-10,883.26
2008-04-11,883.329
2008-04-14,874.596
2008-04-15,879.908
2008-04-16,900.184
2008-04-17,899.105
2008-04-18,898.588
2008-04-21,907.049
2008-04-22,907.021
2008-04-23,905.249
2008-04-24,893.566
2008-04-25,901.501
2008-04-28,907.34
2008-04-29,902.32
2008-04-30,907.801
2008-05-01,901.875
2008-05-02,913.528
2008-05-05,918.464
2008-05-06,924.281
2008-05-07,924.189
2008-05-08,931.761
2008-05-09,922.998
2008-05-12,928.286
2008-05-13,926.047
2008-05-14,929.25
2008-05-15,937.099
2008-05-16,946.647
2008-05-19,953.153
2008-05-20,948.994
2008-05-21,950.818
2008-05-22,950.006
2008-05-23,945.59
2008-05-26,938.046
2008-05-27,931.379
2008-05-28,928.339
2008-05-29,930.836
2008-05-30,934.479
2008-06-02,934.304
2008-06-03,931.132
2008-06-04,927.786
2008-06-05,929.02
2008-06-06,932.58
2008-06-09,921.751
2008-06-10,899.415
2008-06-11,896.572
2008-06-12,887.091
2008-06-13,888.127
2008-06-16,896.038
2008-06-17,905.29
2008-06-18,899.495
2008-06-19,891.317
2008-06-20,886.547
2008-06-23,877.775
2008-06-24,874.991
2008-06-25,878.379
2008-06-26,876.222
2008-06-27,874.657
2008-06-30,875.374
2008-07-01,862.985
2008-07-02,852.316
2008-07-03,836.573
2008-07-04,834.175
2008-07-07,835.236
2008-07-08,819.54
2008-07-09,827.244
2008-07-10,823.915
2008-07-11,820.963
2008-07-14,822.568
2008-07-15,815.455
2008-07-16,809.769
2008-07-17,823.405
2008-07-18,818.972
2008-07-21,827.675
2008-07-22,828.989
2008-07-23,832.239
2008-07-24,824.09
2008-07-25,815.12
2008-07-28,814.81
2008-07-29,806.702
2008-07-30,821.245
2008-07-31,823.149
2008-08-01,812.558
2008-08-04,801.666
2008-08-05,793.034
2008-08-06,801.785
2008-08-07,795.943
2008-08-08,783.52
2008-08-11,786.284
2008-08-12,775.419
2008-08-13,764.834
2008-08-14,767.838
2008-08-15,764.832
2008-08-18,766.889
2008-08-19,755.162
2008-08-20,761.041
2008-08-21,771.374
2008-08-22,770.21
2008-08-25,770.513
2008-08-26,764.469
2008-08-27,767.837
2008-08-28,773.265
2008-08-29,784.938
2008-09-01,773.71
2008-09-02,762.605
2008-09-03,751.329
2008-09-04,734.044
2008-09-05,718.13
2008-09-08,728.305
2008-09-09,708.462
2008-09-10,699.821
2008-09-11,688.174
2008-09-12,707.183
2008-09-15,692.587
2008-09-16,670.538
2008-09-17,667.19
2008-09-18,669.394
2008-09-19,702.368
2008-09-22,707.364
2008-09-23,700.191
2008-09-24,695.671
2008-09-25,694.451
2008-09-26,679.777
2008-09-29,646.834
2008-09-30,633.88
2008-10-01,632.584
2008-10-02,610.372
2008-10-03,603.678
2008-10-06,556.956
2008-10-07,546.939
2008-10-08,513.243
2008-10-09,513.586
2008-10-10,477.471
2008-10-13,502.77
2008-10-14,533.159
2008-10-15,512.198
2008-10-16,478.323
2008-10-17,488.402
2008-10-20,500.593
2008-10-21,500.565
2008-10-22,472.071
2008-10-23,461.7
2008-10-24,438.512
2008-10-27,410.541
2008-10-28,421.143
2008-10-29,450.181
2008-10-30,470.361
2008-10-31,470.85
2008-11-03,479.912
2008-11-04,508.354
2008-11-05,512.889
2008-11-06,483.47
2008-11-07,479.484
2008-11-10,491.717
2008-11-11,472.479
2008-11-12,460.363
2008-11-13,452.248
2008-11-14,454.183
2008-11-17,447.52
2008-11-18,441.648
2008-11-19,431.9
2008-11-20,413.007
2008-11-21,415.349
2008-11-24,431.774
2008-11-25,440.031
2008-11-26,437.87
2008-11-27,445.652
2008-11-28,448.258
2008-12-01,433.447
2008-12-02,430.453
2008-12-03,431.262
2008-12-04,429.875
2008-12-05,422.122
2008-12-08,442.018
2008-12-09,443.984
2008-12-10,451.347
2008-12-11,459.589
2008-12-12,450.845
2008-12-15,465.027
2008-12-16,465.58
2008-12-17,478.126
2008-12-18,478.179
2008-12-19,463.413
2008-12-22,460.184
2008-12-23,461.109
2008-12-24,460.496
2008-12-25,462.08
2008-12-26,463.755
2008-12-29,473.482
2008-12-30,477.031
2008-12-31,474.737
2009-01-01,474.737
2009-01-02,485.339
2009-01-05,485.109
2009-01-06,486.749
2009-01-07,489.979
2009-01-08,487.806
2009-01-09,484.688
2009-01-12,476.717
2009-01-13,462.649
2009-01-14,456.824
2009-01-15,449.499
2009-01-16,459.344
2009-01-19,454.653
2009-01-20,441.76
2009-01-21,442.784
2009-01-22,444.493
2009-01-23,435.37
2009-01-26,445.088
2009-01-27,452.807
2009-01-28,460.286
2009-01-29,455.42
2009-01-30,450.592
2009-02-02,441.554
2009-02-03,446.723
2009-02-04,453.277
2009-02-05,451.125
2009-02-06,455.664
2009-02-09,460.478
2009-02-10,455.457
2009-02-11,451.961
2009-02-12,445.808
2009-02-13,451.299
2009-02-16,447.863
2009-02-17,435.376
2009-02-18,429.775
2009-02-19,431.653
2009-02-20,420.362
2009-02-23,418.622
2009-02-24,411.825
2009-02-25,413.673
2009-02-26,415.939
2009-02-27,415.318
2009-03-02,400.207
2009-03-03,394.418
2009-03-04,404.117
2009-03-05,402.273
2009-03-06,397.535
2009-03-09,389.206
2009-03-10,396.376
2009-03-11,401.342
2009-03-12,400.694
2009-03-13,408.798
2009-03-16,418.683
2009-03-17,417.775
2009-03-18,419.157
2009-03-19,440.965
2009-03-20,435.284
2009-03-23,444.258
2009-03-24,448.088
2009-03-25,451.211
2009-03-26,454.149
2009-03-27,448.885
2009-03-30,435.345
2009-03-31,438.327
2009-04-01,444.944
2009-04-02,462.676
2009-04-03,463.657
2009-04-06,460.968
2009-04-07,455.288
2009-04-08,452.461
2009-04-09,463.241
2009-04-10,463.086
2009-04-13,467.207
2009-04-14,475.01
2009-04-15,475.776
2009-04-16,479.63
2009-04-17,481.413
2009-04-20,469.877
2009-04-21,467.689
2009-04-22,472.132
2009-04-23,478.622
2009-04-24,486.843
2009-04-27,484.576
2009-04-28,476.722
2009-04-29,487.91
2009-04-30,494.153
2009-05-01,495.73
2009-05-04,507.22
2009-05-05,513.381
2009-05-06,516.934
2009-05-07,523.849
2009-05-08,531.285
2009-05-11,531.226
2009-05-12,534.786
2009-05-13,526.54
2009-05-14,523.203
2009-05-15,530.463
2009-05-18,531.132
2009-05-19,543.923
2009-05-20,555.639
2009-05-21,550.753
2009-05-22,555.735
2009-05-25,557.913
2009-05-26,558.952
2009-05-27,561.662
2009-05-28,559.38
2009-05-29,568.321
2009-06-01,579.566
2009-06-02,588.172
2009-06-03,581.213
2009-06-04,578.459
2009-06-05,573.424
2009-06-08,566.515
2009-06-09,574.2
2009-06-10,582.079
2009-06-11,590.284
2009-06-12,586.771
2009-06-15,576.165
2009-06-16,571.371
2009-06-17,565.889
2009-06-18,566.26
2009-06-19,568.16
2009-06-22,558.584
2009-06-23,555.698
2009-06-24,566.717
2009-06-25,566.893
2009-06-26,577.905
2009-06-29,578.634
2009-06-30,575.937
2009-07-01,582.391
2009-07-02,575.568
2009-07-03,573.326
2009-07-06,565.856
2009-07-07,565.331
2009-07-08,555.01
2009-07-09,559.082
2009-07-10,556.284
2009-07-13,552.319
2009-07-14,562.89
2009-07-15,575.555
2009-07-16,578.37
2009-07-17,579.461
2009-07-20,587.917
2009-07-21,597.745
2009-07-22,599.894
2009-07-23,605.154
2009-07-24,606.353
2009-07-27,607.961
2009-07-28,603.969
2009-07-29,600.583
2009-07-30,607.027
2009-07-31,616.459
2009-08-03,632.165
2009-08-04,632.332
2009-08-05,630.932
2009-08-06,631.917
2009-08-07,624.826
2009-08-10,626.079
2009-08-11,625.432
2009-08-12,627.22
2009-08-13,639.618
2009-08-14,641.431
2009-08-17,621.4
2009-08-18,626.229
2009-08-19,627.854
2009-08-20,636.635
2009-08-21,642.323
2009-08-24,652.118
2009-08-25,652.725
2009-08-26,648.988
2009-08-27,645.395
2009-08-28,655.798
2009-08-31,651.703
2009-09-01,644.573
2009-09-02,636.74
2009-09-03,642.495
2009-09-04,647.779
2009-09-07,658.829
2009-09-08,671.277
2009-09-09,675.806
2009-09-10,681.838
2009-09-11,686.526
2009-09-14,679.009
2009-09-15,680.738
2009-09-16,692.544
2009-09-17,697.617
2009-09-18,692.924
2009-09-21,684.295
2009-09-22,695.965
2009-09-23,695.923
2009-09-24,685.967
2009-09-25,684.239
2009-09-28,684.321
2009-09-29,682.933
2009-09-30,690.447
2009-10-01,679.321
2009-10-02,665.546
2009-10-05,668.117
2009-10-06,686.394
2009-10-07,690.115
2009-10-08,702.884
2009-10-09,703.748
2009-10-12,707.227
2009-10-13,708.368
2009-10-14,719.39
2009-10-15,720.067
2009-10-16,714.467
2009-10-19,722.499
2009-10-20,722.143
2009-10-21,722.532
2009-10-22,715.494
2009-10-23,712.815
2009-10-26,705.048
2009-10-27,694.277
2009-10-28,678.417
2009-10-29,687.407
2009-10-30,686.025
2009-11-02,682.998
2009-11-03,678.537
2009-11-04,692.521
2009-11-05,694.774
2009-11-06,698.484
2009-11-09,710.912
2009-11-10,708.819
2009-11-11,710.967
2009-11-12,704.64
2009-11-13,709.173
2009-11-16,720.63
2009-11-17,711.162
2009-11-18,713.688
2009-11-19,701.211
2009-11-20,698.118
2009-11-23,709.908
2009-11-24,704.137
2009-11-25,710.765
2009-11-26,697.524
2009-11-27,697.143
2009-11-30,698.966
2009-12-01,718.968
2009-12-02,722.519
2009-12-03,724.008
2009-12-04,715.121
2009-12-07,714.603
2009-12-08,705.541
2009-12-09,700.559
2009-12-10,700.512
2009-12-11,699.856
2009-12-14,706.069
2009-12-15,702.026
2009-12-16,707.924
2009-12-17,694.887
2009-12-18,691.819
2009-12-21,695.329
2009-12-22,694.618
2009-12-23,701.739
2009-12-24,703.505
2009-12-25,703.133
2009-12-28,707.528
2009-12-29,711.629
2009-12-30,706.193
2009-12-31,709.393
2010-01-01,709.393
2010-01-04,727.615
2010-01-05,733.321
2010-01-06,736.374
2010-01-07,736.679
2010-01-08,741.541
2010-01-11,752.147
2010-01-12,746.678
2010-01-13,744.957
2010-01-14,751.223
2010-01-15,748.238
2010-01-18,749.082
2010-01-19,746.354
2010-01-20,734.451
2010-01-21,724.935
2010-01-22,718.628
2010-01-25,718.928
2010-01-26,712.29
2010-01-27,705.365
2010-01-28,703.742
2010-01-29,697.613
2010-02-01,698.833
2010-02-02,713.185
2010-02-03,710.975
2010-02-04,693.307
2010-02-05,677.919
2010-02-08,672.981
2010-02-09,676.238
2010-02-10,678.093
2010-02-11,683.565
2010-02-12,683.941
2010-02-15,682.659
2010-02-16,691.577
2010-02-17,699.818
2010-02-18,701.091
2010-02-19,692.886
2010-02-22,701.014
2010-02-23,696.65
2010-02-24,694.857
2010-02-25,686.203
2010-02-26,695.301
2010-03-01,698.869
2010-03-02,708.255
2010-03-03,717.913
2010-03-04,714.364
2010-03-05,721.851
2010-03-08,725.679
2010-03-09,724.621
2010-03-10,730.143
2010-03-11,732.756
2010-03-12,738.632
2010-03-15,733.968
2010-03-16,741.567
2010-03-17,750.109
2010-03-18,744.231
2010-03-19,740.312
2010-03-22,740.102
2010-03-23,745.642
2010-03-24,736.642
2010-03-25,738.836
2010-03-26,742.634
2010-03-29,748.136
2010-03-30,748.539
2010-03-31,750.269
2010-04-01,761.122
2010-04-02,761.604
2010-04-05,763.69
2010-04-06,767.455
2010-04-07,768.213
2010-04-08,765.618
2010-04-09,775.563
2010-04-12,780.051
2010-04-13,773.077
2010-04-14,782.044
2010-04-15,785.511
2010-04-16,776.332
2010-04-19,764.837
2010-04-20,773.331
2010-04-21,776.222
2010-04-22,770.358
2010-04-23,776.985
2010-04-26,785.334
2010-04-27,774.52
2010-04-28,756.033
2010-04-29,764.292
2010-04-30,766.945
2010-05-03,761.527
2010-05-04,740.489
2010-05-05,727.253
2010-05-06,713.635
2010-05-07,689.085
2010-05-10,723.205
2010-05-11,717.688
2010-05-12,727.965
2010-05-13,729.939
2010-05-14,713.245
2010-05-17,695.186
2010-05-18,695.142
2010-05-19,675.017
2010-05-20,657.809
2010-05-21,661.592
2010-05-24,659.881
2010-05-25,637.761
2010-05-26,650.363
2010-05-27,668.317
2010-05-28,672.075
2010-05-31,675.006
2010-06-01,672.984
2010-06-02,667.754
2010-06-03,680.457
2010-06-04,669.663
2010-06-07,653.808
2010-06-08,652.924
2010-06-09,662.405
2010-06-10,673.995
2010-06-11,678.084
2010-06-14,694.197
2010-06-15,699.472
2010-06-16,702.076
2010-06-17,702.278
2010-06-18,707.026
2010-06-21,714.923
2010-06-22,709.333
2010-06-23,700.214
2010-06-24,696.281
2010-06-25,692.385
2010-06-28,694.815
2010-06-29,673.498
2010-06-30,670.113
2010-07-01,664.553
2010-07-02,670.578
2010-07-05,669.913
2010-07-06,686.913
2010-07-07,687.64
2010-07-08,696.0
2010-07-09,699.454
2010-07-12,698.478
2010-07-13,706.845
2010-07-14,711.882
2010-07-15,711.988
2010-07-16,705.355
2010-07-19,698.397
2010-07-20,695.975
2010-07-21,701.908
2010-07-22,711.078
2010-07-23,717.807
2010-07-26,727.859
2010-07-27,727.105
2010-07-28,728.891
2010-07-29,732.495
2010-07-30,727.876
2010-08-02,743.59
2010-08-03,748.684
2010-08-04,743.971
2010-08-05,747.681
2010-08-06,751.555
2010-08-09,754.931
2010-08-10,740.891
2010-08-11,720.403
2010-08-12,712.609
2010-08-13,714.703
2010-08-16,718.855
2010-08-17,727.185
2010-08-18,728.269
2010-08-19,727.358
2010-08-20,712.514
2010-08-23,712.866
2010-08-24,704.017
2010-08-25,696.009
2010-08-26,705.725
2010-08-27,710.089
2010-08-30,714.511
2010-08-31,711.352
2010-09-01,727.514
2010-09-02,732.435
2010-09-03,739.877
2010-09-06,747.762
2010-09-07,741.075
2010-09-08,743.06
2010-09-09,749.891
2010-09-10,751.414
2010-09-13,763.71
2010-09-14,769.935
2010-09-15,767.542
