Date,WORLD ex USA SMALL GROWTH Small Cap
2010-09-16,759.679
2010-09-17,761.746
2010-09-20,768.25
2010-09-21,770.519
2010-09-22,775.828
2010-09-23,772.904
2010-09-24,780.402
2010-09-27,785.694
2010-09-28,788.195
2010-09-29,793.349
2010-09-30,789.725
2010-10-01,794.124
2010-10-04,789.185
2010-10-05,801.213
2010-10-06,810.686
2010-10-07,812.357
2010-10-08,812.704
2010-10-11,816.555
2010-10-12,810.053
2010-10-13,824.602
2010-10-14,833.649
2010-10-15,827.156
2010-10-18,826.092
2010-10-19,812.215
2010-10-20,821.242
2010-10-21,824.707
2010-10-22,823.169
2010-10-25,833.718
2010-10-26,827.524
2010-10-27,815.72
2010-10-28,822.625
2010-10-29,827.016
2010-11-01,830.414
2010-11-02,835.56
2010-11-03,833.272
2010-11-04,855.1
2010-11-05,856.758
2010-11-08,856.954
2010-11-09,860.916
2010-11-10,845.714
2010-11-11,844.906
2010-11-12,837.272
2010-11-15,836.928
2010-11-16,819.143
2010-11-17,821.127
2010-11-18,836.982
2010-11-19,838.508
2010-11-22,840.519
2010-11-23,826.031
2010-11-24,830.925
2010-11-25,836.81
2010-11-26,827.037
2010-11-29,817.664
2010-11-30,815.062
2010-12-01,827.702
2010-12-02,846.777
2010-12-03,860.64
2010-12-06,864.533
2010-12-07,869.766
2010-12-08,861.396
2010-12-09,861.048
2010-12-10,862.015
2010-12-13,875.681
2010-12-14,879.292
2010-12-15,875.876
2010-12-16,868.083
2010-12-17,869.874
2010-12-20,870.895
2010-12-21,877.707
2010-12-22,877.009
2010-12-23,879.647
2010-12-24,879.187
2010-12-27,878.34
2010-12-28,882.943
2010-12-29,891.98
2010-12-30,895.588
2010-12-31,905.376
2011-01-03,904.445
2011-01-04,905.3
2011-01-05,893.241
2011-01-06,889.802
2011-01-07,889.05
2011-01-10,884.601
2011-01-11,893.385
2011-01-12,904.799
2011-01-13,912.465
2011-01-14,909.73
2011-01-17,908.715
2011-01-18,916.77
2011-01-19,917.81
2011-01-20,895.354
2011-01-21,897.637
2011-01-24,900.071
2011-01-25,898.672
2011-01-26,907.327
2011-01-27,909.103
2011-01-28,903.266
2011-01-31,901.735
2011-02-01,919.142
2011-02-02,922.015
2011-02-03,920.211
2011-02-04,922.31
2011-02-07,930.506
2011-02-08,934.644
2011-02-09,929.352
2011-02-10,919.67
2011-02-11,918.254
2011-02-14,925.115
2011-02-15,925.684
2011-02-16,926.658
2011-02-17,930.74
2011-02-18,933.576
2011-02-21,928.651
2011-02-22,917.137
2011-02-23,911.824
2011-02-24,903.826
2011-02-25,916.896
2011-02-28,927.388
2011-03-01,932.902
2011-03-02,928.936
2011-03-03,932.509
2011-03-04,939.144
2011-03-07,936.773
2011-03-08,929.339
2011-03-09,929.3
2011-03-10,906.615
2011-03-11,901.459
2011-03-14,879.861
2011-03-15,842.925
2011-03-16,853.407
2011-03-17,869.194
2011-03-18,884.675
2011-03-21,901.357
2011-03-22,910.649
2011-03-23,908.13
2011-03-24,916.255
2011-03-25,917.859
2011-03-28,914.706
2011-03-29,913.564
2011-03-30,925.164
2011-03-31,929.209
2011-04-01,928.662
2011-04-04,939.279
2011-04-05,937.849
2011-04-06,940.192
2011-04-07,934.685
2011-04-08,947.409
2011-04-11,945.753
2011-04-12,929.894
2011-04-13,938.251
2011-04-14,942.8
2011-04-15,940.413
2011-04-18,925.704
2011-04-19,930.902
2011-04-20,952.616
2011-04-21,963.737
2011-04-22,964.489
2011-04-25,961.393
2011-04-26,962.5
2011-04-27,961.206
2011-04-28,976.969
2011-04-29,979.075
2011-05-02,982.043
2011-05-03,970.935
2011-05-04,963.866
2011-05-05,952.302
2011-05-06,953.942
2011-05-09,948.747
2011-05-10,958.192
2011-05-11,954.889
2011-05-12,940.109
2011-05-13,936.617
2011-05-16,931.23
2011-05-17,920.966
2011-05-18,930.459
2011-05-19,934.316
2011-05-20,933.885
2011-05-23,914.883
2011-05-24,919.494
2011-05-25,919.105
2011-05-26,927.073
2011-05-27,940.346
2011-05-30,943.803
2011-05-31,953.146
2011-06-01,954.293
2011-06-02,943.779
2011-06-03,944.055
2011-06-06,941.298
2011-06-07,943.553
2011-06-08,930.145
2011-06-09,932.589
2011-06-10,920.773
2011-06-13,918.264
2011-06-14,929.182
2011-06-15,917.478
2011-06-16,897.257
2011-06-17,901.296
2011-06-20,894.795
2011-06-21,911.269
2011-06-22,915.583
2011-06-23,894.036
2011-06-24,894.867
2011-06-27,890.452
2011-06-28,898.906
2011-06-29,917.026
2011-06-30,932.326
2011-07-01,936.056
2011-07-04,945.254
2011-07-05,945.274
2011-07-06,941.639
2011-07-07,947.848
2011-07-08,944.877
2011-07-11,924.356
2011-07-12,919.49
2011-07-13,937.911
2011-07-14,931.443
2011-07-15,929.259
2011-07-18,917.825
2011-07-19,928.086
2011-07-20,935.971
2011-07-21,945.739
2011-07-22,954.46
2011-07-25,952.279
2011-07-26,958.386
2011-07-27,945.92
2011-07-28,935.879
2011-07-29,933.825
2011-08-01,931.739
2011-08-02,914.194
2011-08-03,898.243
2011-08-04,858.33
2011-08-05,834.344
2011-08-08,797.981
2011-08-09,809.918
2011-08-10,813.432
2011-08-11,824.946
2011-08-12,837.272
2011-08-15,856.793
2011-08-16,851.117
2011-08-17,855.9
2011-08-18,821.308
2011-08-19,813.156
2011-08-22,810.597
2011-08-23,818.985
2011-08-24,819.594
2011-08-25,818.384
2011-08-26,822.434
2011-08-29,839.776
2011-08-30,849.299
2011-08-31,865.275
2011-09-01,861.544
2011-09-02,849.761
2011-09-05,825.513
2011-09-06,813.05
2011-09-07,831.3
2011-09-08,838.048
2011-09-09,817.87
2011-09-12,796.182
2011-09-13,803.65
2011-09-14,802.598
2011-09-15,819.165
2011-09-16,829.966
2011-09-19,812.173
2011-09-20,815.237
2011-09-21,806.622
2011-09-22,765.279
2011-09-23,757.927
2011-09-26,747.476
2011-09-27,779.131
2011-09-28,776.972
2011-09-29,776.788
2011-09-30,763.044
2011-10-03,745.206
2011-10-04,723.98
2011-10-05,733.799
2011-10-06,756.126
2011-10-07,766.785
2011-10-10,779.485
2011-10-11,786.638
2011-10-12,801.185
2011-10-13,798.926
2011-10-14,805.948
2011-10-17,804.258
2011-10-18,796.804
2011-10-19,800.461
2011-10-20,785.65
2011-10-21,803.043
2011-10-24,820.151
2011-10-25,817.442
2011-10-26,815.629
2011-10-27,847.688
2011-10-28,852.195
2011-10-31,827.03
2011-11-01,796.505
2011-11-02,803.162
2011-11-03,811.332
2011-11-04,815.99
2011-11-07,814.595
2011-11-08,817.738
2011-11-09,804.388
2011-11-10,792.47
2011-11-11,811.669
2011-11-14,807.344
2011-11-15,799.09
2011-11-16,794.413
2011-11-17,785.297
2011-11-18,779.002
2011-11-21,757.926
2011-11-22,756.801
2011-11-23,740.744
2011-11-24,738.511
2011-11-25,734.765
2011-11-28,755.048
2011-11-29,765.536
2011-11-30,789.813
2011-12-01,787.96
2011-12-02,791.552
2011-12-05,800.144
2011-12-06,789.748
2011-12-07,794.384
2011-12-08,782.419
2011-12-09,781.833
2011-12-12,770.613
2011-12-13,764.047
2011-12-14,744.801
2011-12-15,745.067
2011-12-16,749.837
2011-12-19,742.203
2011-12-20,759.144
2011-12-21,759.921
2011-12-22,760.267
2011-12-23,765.507
2011-12-26,765.713
2011-12-27,766.473
2011-12-28,757.035
2011-12-29,759.638
2011-12-30,771.427
2012-01-02,774.612
2012-01-03,791.725
2012-01-04,789.446
2012-01-05,780.941
2012-01-06,778.235
2012-01-09,779.838
2012-01-10,789.364
2012-01-11,787.669
2012-01-12,791.75
2012-01-13,789.195
2012-01-16,791.195
2012-01-17,799.094
2012-01-18,805.273
2012-01-19,813.616
2012-01-20,816.583
2012-01-23,823.568
2012-01-24,813.401
2012-01-25,818.123
2012-01-26,833.183
2012-01-27,834.227
2012-01-30,827.362
2012-01-31,833.064
2012-02-01,847.742
2012-02-02,852.716
2012-02-03,854.758
2012-02-06,857.062
2012-02-07,857.3
2012-02-08,858.278
2012-02-09,860.233
2012-02-10,851.818
2012-02-13,856.984
2012-02-14,849.768
2012-02-15,854.054
2012-02-16,847.848
2012-02-17,854.905
2012-02-20,863.607
2012-02-21,863.429
2012-02-22,863.291
2012-02-23,868.225
2012-02-24,875.261
2012-02-27,871.119
2012-02-28,874.81
2012-02-29,873.844
2012-03-01,872.151
2012-03-02,868.822
2012-03-05,861.813
2012-03-06,839.92
2012-03-07,843.801
2012-03-08,860.067
2012-03-09,859.312
2012-03-12,855.142
2012-03-13,862.515
2012-03-14,855.967
2012-03-15,858.568
2012-03-16,865.666
2012-03-19,867.918
2012-03-20,858.65
2012-03-21,856.15
2012-03-22,852.247
2012-03-23,857.348
2012-03-26,867.478
2012-03-27,868.518
2012-03-28,860.502
2012-03-29,856.197
2012-03-30,865.149
2012-04-02,873.341
2012-04-03,870.258
2012-04-04,847.63
2012-04-05,845.824
2012-04-06,845.147
2012-04-09,843.869
2012-04-10,833.271
2012-04-11,837.033
2012-04-12,852.385
2012-04-13,847.274
2012-04-16,841.951
2012-04-17,851.732
2012-04-18,857.038
2012-04-19,855.014
2012-04-20,859.007
2012-04-23,843.865
2012-04-24,848.142
2012-04-25,856.605
2012-04-26,863.919
2012-04-27,869.182
2012-04-30,870.455
2012-05-01,869.212
2012-05-02,867.949
2012-05-03,864.088
2012-05-04,850.531
2012-05-07,840.822
2012-05-08,829.072
2012-05-09,818.533
2012-05-10,827.287
2012-05-11,824.439
2012-05-14,806.762
2012-05-15,794.745
2012-05-16,784.987
2012-05-17,785.922
2012-05-18,773.166
2012-05-21,777.52
2012-05-22,788.499
2012-05-23,773.303
2012-05-24,775.389
2012-05-25,772.78
2012-05-28,777.153
2012-05-29,786.506
2012-05-30,773.063
2012-05-31,772.283
2012-06-01,757.533
2012-06-04,751.567
2012-06-05,758.368
2012-06-06,773.46
2012-06-07,783.192
2012-06-08,771.862
2012-06-11,775.433
2012-06-12,771.448
2012-06-13,772.494
2012-06-14,770.29
2012-06-15,779.22
2012-06-18,784.842
2012-06-19,792.13
2012-06-20,798.318
2012-06-21,787.601
2012-06-22,777.571
2012-06-25,769.234
2012-06-26,765.668
2012-06-27,771.412
2012-06-28,768.62
2012-06-29,794.198
2012-07-02,799.498
2012-07-03,809.295
2012-07-04,810.094
2012-07-05,805.414
2012-07-06,798.133
2012-07-09,792.016
2012-07-10,792.22
2012-07-11,788.436
2012-07-12,777.726
2012-07-13,789.302
2012-07-16,792.349
2012-07-17,790.305
2012-07-18,792.864
2012-07-19,806.058
2012-07-20,797.785
2012-07-23,776.509
2012-07-24,775.628
2012-07-25,775.462
2012-07-26,793.554
2012-07-27,800.609
2012-07-30,805.46
2012-07-31,804.522
2012-08-01,801.889
2012-08-02,793.296
2012-08-03,802.13
2012-08-06,813.487
2012-08-07,818.238
2012-08-08,818.698
2012-08-09,820.7
2012-08-10,822.154
2012-08-13,819.853
2012-08-14,821.349
2012-08-15,820.972
2012-08-16,826.623
2012-08-17,829.9
2012-08-20,830.225
2012-08-21,840.182
2012-08-22,834.197
2012-08-23,840.118
2012-08-24,833.485
2012-08-27,833.747
2012-08-28,829.88
2012-08-29,829.371
2012-08-30,821.703
2012-08-31,829.936
2012-09-03,831.837
2012-09-04,827.366
2012-09-05,824.755
2012-09-06,835.98
2012-09-07,852.6
2012-09-10,853.28
2012-09-11,855.136
2012-09-12,860.719
2012-09-13,864.597
2012-09-14,882.799
2012-09-17,879.246
2012-09-18,874.004
2012-09-19,878.9
2012-09-20,871.793
2012-09-21,878.264
2012-09-24,872.249
2012-09-25,875.558
2012-09-26,862.008
2012-09-27,868.916
2012-09-28,868.597
2012-10-01,871.47
2012-10-02,871.651
2012-10-03,863.771
2012-10-04,874.455
2012-10-05,881.613
2012-10-08,875.763
2012-10-09,868.373
2012-10-10,861.47
2012-10-11,862.559
2012-10-12,862.836
2012-10-15,861.764
2012-10-16,870.502
2012-10-17,881.645
2012-10-18,882.93
2012-10-19,877.062
2012-10-22,876.836
2012-10-23,865.635
2012-10-24,865.596
2012-10-25,870.78
2012-10-26,867.964
2012-10-29,865.568
2012-10-30,868.0
2012-10-31,869.445
2012-11-01,875.765
2012-11-02,874.492
2012-11-05,868.332
2012-11-06,869.67
2012-11-07,866.331
2012-11-08,861.507
2012-11-09,857.652
2012-11-12,853.239
2012-11-13,849.158
2012-11-14,842.693
2012-11-15,836.664
2012-11-16,832.881
2012-11-19,849.654
2012-11-20,849.948
2012-11-21,849.456
2012-11-22,856.873
2012-11-23,863.293
2012-11-26,862.584
2012-11-27,863.446
2012-11-28,860.878
2012-11-29,869.076
2012-11-30,869.15
2012-12-03,870.425
2012-12-04,871.737
2012-12-05,870.911
2012-12-06,873.955
2012-12-07,873.38
2012-12-10,874.419
2012-12-11,877.748
2012-12-12,881.923
2012-12-13,879.585
2012-12-14,881.128
2012-12-17,881.374
2012-12-18,886.917
2012-12-19,893.736
2012-12-20,892.253
2012-12-21,886.253
2012-12-24,884.478
2012-12-25,885.255
2012-12-26,885.793
2012-12-27,887.848
2012-12-28,887.597
2012-12-31,890.418
2013-01-01,890.576
2013-01-02,905.848
2013-01-03,903.716
2013-01-04,903.24
2013-01-07,906.721
2013-01-08,903.228
2013-01-09,905.751
2013-01-10,912.43
2013-01-11,914.15
2013-01-14,911.974
2013-01-15,913.684
2013-01-16,911.007
2013-01-17,913.574
2013-01-18,914.836
2013-01-21,916.357
2013-01-22,918.421
2013-01-23,917.932
2013-01-24,917.626
2013-01-25,921.156
2013-01-28,919.071
2013-01-29,918.292
2013-01-30,921.326
2013-01-31,921.879
2013-02-01,929.896
2013-02-04,922.034
2013-02-05,917.609
2013-02-06,923.085
2013-02-07,921.004
2013-02-08,925.75
2013-02-11,919.555
2013-02-12,926.048
2013-02-13,925.528
2013-02-14,923.179
2013-02-15,919.836
2013-02-18,919.892
2013-02-19,927.896
2013-02-20,926.043
2013-02-21,913.94
2013-02-22,918.198
2013-02-25,919.365
2013-02-26,913.973
2013-02-27,917.593
2013-02-28,923.328
2013-03-01,916.804
2013-03-04,915.991
2013-03-05,925.8
2013-03-06,930.073
2013-03-07,930.236
2013-03-08,927.314
2013-03-11,930.269
2013-03-12,930.744
2013-03-13,926.736
2013-03-14,935.124
2013-03-15,949.198
2013-03-18,941.716
2013-03-19,939.884
2013-03-20,939.807
2013-03-21,944.641
2013-03-22,943.922
2013-03-25,943.247
2013-03-26,945.169
2013-03-27,943.939
2013-03-28,947.085
2013-03-29,946.463
2013-04-01,937.585
2013-04-02,936.539
2013-04-03,937.348
2013-04-04,927.115
2013-04-05,925.772
2013-04-08,929.253
2013-04-09,933.609
2013-04-10,941.677
2013-04-11,949.879
2013-04-12,944.67
2013-04-15,927.162
2013-04-16,923.635
2013-04-17,916.476
2013-04-18,914.246
2013-04-19,917.083
2013-04-22,920.909
2013-04-23,929.748
2013-04-24,940.219
2013-04-25,951.134
2013-04-26,951.775
2013-04-29,954.802
2013-04-30,964.799
2013-05-01,963.805
2013-05-02,957.757
2013-05-03,962.876
2013-05-06,961.341
2013-05-07,969.411
2013-05-08,982.925
2013-05-09,979.695
2013-05-10,972.254
2013-05-13,972.805
2013-05-14,973.57
2013-05-15,966.818
2013-05-16,968.295
2013-05-17,966.328
2013-05-20,973.238
2013-05-21,972.423
2013-05-22,967.274
2013-05-23,942.828
2013-05-24,946.56
2013-05-27,942.551
2013-05-28,944.873
2013-05-29,949.689
2013-05-30,947.283
2013-05-31,944.482
2013-06-03,940.181
2013-06-04,943.709
2013-06-05,934.307
2013-06-06,925.815
2013-06-07,926.799
2013-06-10,936.164
2013-06-11,932.178
2013-06-12,937.72
2013-06-13,927.267
2013-06-14,935.65
2013-06-17,945.913
2013-06-18,945.246
2013-06-19,951.433
2013-06-20,912.125
2013-06-21,906.457
2013-06-24,889.154
2013-06-25,893.408
2013-06-26,893.887
2013-06-27,903.05
2013-06-28,908.438
2013-07-01,919.054
2013-07-02,921.887
2013-07-03,921.197
2013-07-04,929.183
2013-07-05,922.969
2013-07-08,927.706
2013-07-09,934.135
2013-07-10,938.046
2013-07-11,957.352
2013-07-12,958.109
2013-07-15,958.402
2013-07-16,962.264
2013-07-17,961.67
2013-07-18,965.834
2013-07-19,967.119
2013-07-22,977.659
2013-07-23,978.026
2013-07-24,976.671
2013-07-25,973.381
2013-07-26,972.102
2013-07-29,964.491
2013-07-30,970.405
2013-07-31,964.92
2013-08-01,971.733
2013-08-02,982.658
2013-08-05,986.4
2013-08-06,989.861
2013-08-07,983.552
2013-08-08,991.796
2013-08-09,992.903
2013-08-12,989.372
2013-08-13,990.343
2013-08-14,997.824
2013-08-15,985.277
2013-08-16,991.067
2013-08-19,993.389
2013-08-20,987.764
2013-08-21,981.89
2013-08-22,980.897
2013-08-23,990.309
2013-08-26,988.788
2013-08-27,978.474
2013-08-28,965.83
2013-08-29,968.129
2013-08-30,962.177
2013-09-02,974.301
2013-09-03,979.111
2013-09-04,986.587
2013-09-05,985.98
2013-09-06,991.796
2013-09-09,1003.231
2013-09-10,1012.871
2013-09-11,1016.789
2013-09-12,1016.247
2013-09-13,1016.67
2013-09-16,1027.769
2013-09-17,1023.856
2013-09-18,1029.381
2013-09-19,1046.386
2013-09-20,1039.899
2013-09-23,1038.718
2013-09-24,1040.937
2013-09-25,1039.717
2013-09-26,1040.976
2013-09-27,1046.542
2013-09-30,1043.045
2013-10-01,1046.47
2013-10-02,1043.696
2013-10-03,1041.273
2013-10-04,1036.649
2013-10-07,1026.778
2013-10-08,1025.213
2013-10-09,1019.583
2013-10-10,1029.334
2013-10-11,1036.952
2013-10-14,1039.952
2013-10-15,1041.903
2013-10-16,1040.886
2013-10-17,1056.998
2013-10-18,1067.151
2013-10-21,1073.66
2013-10-22,1078.421
2013-10-23,1071.48
2013-10-24,1075.533
2013-10-25,1071.741
2013-10-28,1069.882
2013-10-29,1067.422
2013-10-30,1069.318
2013-10-31,1064.706
2013-11-01,1053.273
2013-11-04,1056.085
2013-11-05,1056.635
2013-11-06,1064.339
2013-11-07,1055.795
2013-11-08,1048.695
2013-11-11,1052.681
2013-11-12,1051.416
2013-11-13,1045.42
2013-11-14,1055.475
2013-11-15,1060.957
2013-11-18,1065.587
2013-11-19,1060.424
2013-11-20,1057.431
2013-11-21,1052.976
2013-11-22,1056.262
2013-11-25,1059.016
2013-11-26,1063.315
2013-11-27,1062.9
2013-11-28,1068.778
2013-11-29,1071.383
2013-12-02,1066.08
2013-12-03,1060.146
2013-12-04,1051.907
2013-12-05,1054.383
2013-12-06,1058.634
2013-12-09,1064.802
2013-12-10,1067.929
2013-12-11,1063.603
2013-12-12,1050.965
2013-12-13,1050.786
2013-12-16,1052.777
2013-12-17,1052.154
2013-12-18,1058.377
2013-12-19,1061.796
2013-12-20,1065.93
2013-12-23,1073.443
2013-12-24,1072.447
2013-12-25,1073.279
2013-12-26,1078.673
2013-12-27,1088.3
2013-12-30,1095.431
2013-12-31,1098.081
2014-01-01,1098.181
2014-01-02,1095.478
2014-01-03,1101.267
2014-01-06,1101.318
2014-01-07,1100.304
2014-01-08,1103.544
2014-01-09,1099.791
2014-01-10,1114.514
2014-01-13,1117.739
2014-01-14,1110.184
2014-01-15,1113.27
2014-01-16,1111.638
2014-01-17,1115.586
2014-01-20,1115.597
2014-01-21,1115.459
2014-01-22,1117.935
2014-01-23,1110.226
2014-01-24,1091.774
2014-01-27,1074.732
2014-01-28,1081.624
2014-01-29,1089.945
2014-01-30,1080.127
2014-01-31,1077.275
2014-02-03,1065.737
2014-02-04,1049.019
2014-02-05,1054.742
2014-02-06,1069.632
2014-02-07,1080.491
2014-02-10,1087.211
2014-02-11,1096.85
2014-02-12,1102.662
2014-02-13,1105.067
2014-02-14,1109.707
2014-02-17,1117.172
2014-02-18,1122.731
2014-02-19,1121.61
2014-02-20,1115.152
2014-02-21,1124.027
2014-02-24,1129.916
2014-02-25,1134.488
2014-02-26,1127.912
2014-02-27,1127.786
2014-02-28,1139.894
2014-03-03,1120.214
2014-03-04,1133.963
2014-03-05,1138.591
2014-03-06,1147.149
2014-03-07,1145.13
2014-03-10,1138.03
2014-03-11,1139.347
2014-03-12,1126.677
2014-03-13,1125.774
2014-03-14,1112.073
2014-03-17,1117.801
2014-03-18,1126.702
2014-03-19,1125.888
2014-03-20,1107.943
2014-03-21,1105.534
2014-03-24,1102.598
2014-03-25,1107.553
2014-03-26,1113.431
2014-03-27,1116.883
2014-03-28,1122.379
2014-03-31,1130.221
2014-04-01,1135.691
2014-04-02,1138.76
2014-04-03,1136.03
2014-04-04,1139.094
2014-04-07,1125.94
2014-04-08,1118.254
2014-04-09,1124.606
2014-04-10,1125.339
2014-04-11,1106.612
2014-04-14,1093.511
2014-04-15,1087.673
2014-04-16,1103.744
2014-04-17,1112.317
2014-04-18,1114.299
2014-04-21,1112.054
2014-04-22,1121.053
2014-04-23,1122.603
2014-04-24,1122.892
2014-04-25,1119.85
2014-04-28,1110.84
2014-04-29,1115.516
2014-04-30,1119.957
2014-05-01,1125.969
2014-05-02,1132.131
2014-05-05,1131.183
2014-05-06,1138.044
2014-05-07,1125.105
2014-05-08,1127.301
2014-05-09,1120.345
2014-05-12,1124.041
2014-05-13,1126.959
2014-05-14,1125.369
2014-05-15,1111.559
2014-05-16,1099.981
2014-05-19,1097.367
2014-05-20,1099.203
2014-05-21,1103.769
2014-05-22,1113.493
2014-05-23,1115.553
2014-05-26,1125.755
2014-05-27,1127.659
2014-05-28,1131.202
2014-05-29,1134.39
2014-05-30,1137.178
2014-06-02,1142.464
2014-06-03,1138.405
2014-06-04,1140.833
2014-06-05,1143.641
2014-06-06,1153.177
2014-06-09,1153.987
2014-06-10,1149.862
2014-06-11,1148.231
2014-06-12,1151.754
2014-06-13,1147.284
2014-06-16,1143.867
2014-06-17,1141.912
2014-06-18,1148.301
2014-06-19,1160.497
2014-06-20,1158.339
2014-06-23,1158.763
2014-06-24,1152.523
2014-06-25,1147.46
2014-06-26,1153.764
2014-06-27,1154.391
2014-06-30,1164.735
2014-07-01,1171.684
2014-07-02,1175.45
2014-07-03,1179.352
2014-07-04,1180.464
2014-07-07,1171.308
2014-07-08,1162.472
2014-07-09,1159.816
2014-07-10,1147.09
2014-07-11,1147.419
2014-07-14,1154.8
2014-07-15,1147.419
2014-07-16,1154.196
2014-07-17,1151.161
2014-07-18,1147.277
2014-07-21,1144.921
2014-07-22,1153.314
2014-07-23,1156.692
2014-07-24,1156.525
2014-07-25,1154.308
2014-07-28,1152.525
2014-07-29,1152.77
2014-07-30,1144.569
2014-07-31,1134.091
2014-08-01,1126.363
2014-08-04,1121.228
2014-08-05,1115.104
2014-08-06,1107.789
2014-08-07,1108.442
2014-08-08,1099.782
2014-08-11,1116.936
2014-08-12,1118.451
2014-08-13,1120.575
2014-08-14,1125.782
2014-08-15,1126.685
2014-08-18,1133.922
2014-08-19,1140.637
2014-08-20,1136.599
2014-08-21,1140.328
2014-08-22,1136.576
2014-08-25,1141.192
2014-08-26,1144.365
2014-08-27,1148.4
2014-08-28,1141.252
2014-08-29,1140.471
2014-09-01,1140.482
2014-09-02,1136.044
2014-09-03,1140.74
2014-09-04,1133.12
2014-09-05,1129.064
2014-09-08,1120.781
2014-09-09,1114.752
2014-09-10,1109.869
2014-09-11,1109.991
2014-09-12,1108.591
2014-09-15,1105.265
2014-09-16,1100.209
2014-09-17,1102.063
2014-09-18,1104.145
2014-09-19,1103.738
2014-09-22,1094.417
2014-09-23,1089.835
2014-09-24,1088.131
2014-09-25,1084.039
2014-09-26,1077.454
2014-09-29,1077.754
2014-09-30,1073.763
2014-10-01,1065.126
2014-10-02,1049.764
2014-10-03,1046.065
2014-10-06,1055.983
2014-10-07,1047.638
2014-10-08,1038.872
2014-10-09,1032.014
2014-10-10,1009.154
2014-10-13,1006.871
2014-10-14,1001.294
2014-10-15,995.808
2014-10-16,992.487
2014-10-17,1005.373
2014-10-20,1016.999
2014-10-21,1027.564
2014-10-22,1036.345
2014-10-23,1035.245
2014-10-24,1037.158
2014-10-27,1035.903
2014-10-28,1042.04
2014-10-29,1049.887
2014-10-30,1042.531
2014-10-31,1050.355
2014-11-03,1042.352
2014-11-04,1045.343
2014-11-05,1044.795
2014-11-06,1040.406
2014-11-07,1041.398
2014-11-10,1048.163
2014-11-11,1047.676
2014-11-12,1047.39
2014-11-13,1044.867
2014-11-14,1046.448
2014-11-17,1040.542
2014-11-18,1050.946
2014-11-19,1045.411
2014-11-20,1047.852
2014-11-21,1054.739
2014-11-24,1055.149
2014-11-25,1061.001
2014-11-26,1062.662
2014-11-27,1057.48
2014-11-28,1052.166
2014-12-01,1048.762
2014-12-02,1047.579
2014-12-03,1050.673
2014-12-04,1051.766
2014-12-05,1049.732
2014-12-08,1046.813
2014-12-09,1043.502
2014-12-10,1037.34
2014-12-11,1031.49
2014-12-12,1026.021
2014-12-15,1012.701
2014-12-16,1017.628
2014-12-17,1016.344
2014-12-18,1029.692
2014-12-19,1038.453
2014-12-22,1038.981
2014-12-23,1035.966
2014-12-24,1040.665
2014-12-25,1039.631
2014-12-26,1042.809
2014-12-29,1044.074
2014-12-30,1043.751
2014-12-31,1044.905
2015-01-01,1044.868
2015-01-02,1040.696
2015-01-05,1030.871
2015-01-06,1017.227
2015-01-07,1007.731
2015-01-08,1021.227
2015-01-09,1023.995
2015-01-12,1021.424
2015-01-13,1025.294
2015-01-14,1019.85
2015-01-15,1022.802
2015-01-16,1016.359
2015-01-19,1026.956
2015-01-20,1027.418
2015-01-21,1029.87
2015-01-22,1027.528
2015-01-23,1028.079
2015-01-26,1031.713
2015-01-27,1040.912
2015-01-28,1040.029
2015-01-29,1031.2
2015-01-30,1034.779
2015-02-02,1039.702
2015-02-03,1045.683
2015-02-04,1051.459
2015-02-05,1058.64
2015-02-06,1051.792
2015-02-09,1050.494
2015-02-10,1053.029
2015-02-11,1046.57
2015-02-12,1064.937
2015-02-13,1071.009
2015-02-16,1072.875
2015-02-17,1072.689
2015-02-18,1081.587
2015-02-19,1085.128
2015-02-20,1087.203
2015-02-23,1089.863
2015-02-24,1091.036
2015-02-25,1098.776
2015-02-26,1094.609
2015-02-27,1098.791
2015-03-02,1093.574
2015-03-03,1091.899
2015-03-04,1085.7
2015-03-05,1090.197
2015-03-06,1080.367
2015-03-09,1074.562
2015-03-10,1061.303
2015-03-11,1060.151
2015-03-12,1070.616
2015-03-13,1068.226
2015-03-16,1074.09
2015-03-17,1069.938
2015-03-18,1076.925
2015-03-19,1079.938
2015-03-20,1098.899
2015-03-23,1107.827
2015-03-24,1109.91
2015-03-25,1110.762
2015-03-26,1095.524
2015-03-27,1092.575
2015-03-30,1093.508
2015-03-31,1090.567
2015-04-01,1089.715
2015-04-02,1103.403
2015-04-03,1106.712
2015-04-06,1120.802
2015-04-07,1119.056
2015-04-08,1124.592
2015-04-09,1125.187
2015-04-10,1130.698
2015-04-13,1128.971
2015-04-14,1140.201
2015-04-15,1135.61
2015-04-16,1139.915
2015-04-17,1129.332
2015-04-20,1126.335
2015-04-21,1134.52
2015-04-22,1132.58
2015-04-23,1135.993
2015-04-24,1145.743
2015-04-27,1153.601
2015-04-28,1154.967
2015-04-29,1153.972
2015-04-30,1145.654
2015-05-01,1139.256
2015-05-04,1142.736
2015-05-05,1139.804
2015-05-06,1143.087
2015-05-07,1136.036
2015-05-08,1156.03
2015-05-11,1160.878
2015-05-12,1161.266
2015-05-13,1176.195
2015-05-14,1180.037
2015-05-15,1188.56
2015-05-18,1184.445
2015-05-19,1179.465
2015-05-20,1180.588
2015-05-21,1185.83
2015-05-22,1181.173
2015-05-25,1180.823
2015-05-26,1163.633
2015-05-27,1164.084
2015-05-28,1163.046
2015-05-29,1161.747
2015-06-01,1161.541
2015-06-02,1173.06
