Date,SWEDEN IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-25,732.011
2010-08-26,751.532
2010-08-27,761.77
2010-08-30,754.861
2010-08-31,759.068
2010-09-01,797.578
2010-09-02,796.013
2010-09-03,804.766
2010-09-06,810.765
2010-09-07,798.138
2010-09-08,811.717
2010-09-09,816.532
2010-09-10,822.099
2010-09-13,840.326
2010-09-14,851.055
2010-09-15,851.713
2010-09-16,853.065
2010-09-17,859.339
2010-09-20,876.379
2010-09-21,883.704
2010-09-22,893.742
2010-09-23,877.611
2010-09-24,909.683
2010-09-27,898.324
2010-09-28,909.859
2010-09-29,906.291
2010-09-30,908.374
2010-10-01,903.193
2010-10-04,884.249
2010-10-05,910.01
2010-10-06,908.238
2010-10-07,911.561
2010-10-08,904.143
2010-10-11,914.016
2010-10-12,909.201
2010-10-13,932.658
2010-10-14,941.542
2010-10-15,928.516
2010-10-18,921.322
2010-10-19,903.572
2010-10-20,926.795
2010-10-21,947.6
2010-10-22,933.358
2010-10-25,940.253
2010-10-26,918.552
2010-10-27,902.819
2010-10-28,903.148
2010-10-29,903.914
2010-11-01,914.304
2010-11-02,925.591
2010-11-03,921.025
2010-11-04,956.743
2010-11-05,937.074
2010-11-08,930.617
2010-11-09,943.052
2010-11-10,922.215
2010-11-11,913.452
2010-11-12,905.711
2010-11-15,908.153
2010-11-16,882.574
2010-11-17,887.254
2010-11-18,910.145
2010-11-19,915.892
2010-11-22,912.516
2010-11-23,891.268
2010-11-24,907.367
2010-11-25,914.076
2010-11-26,904.308
2010-11-29,896.878
2010-11-30,901.751
2010-12-01,929.242
2010-12-02,951.861
2010-12-03,972.525
2010-12-06,966.694
2010-12-07,969.959
2010-12-08,955.227
2010-12-09,944.29
2010-12-10,953.619
2010-12-13,970.855
2010-12-14,981.487
2010-12-15,981.963
2010-12-16,972.56
2010-12-17,973.108
2010-12-20,969.321
2010-12-21,986.642
2010-12-22,980.227
2010-12-23,978.208
2010-12-24,979.77
2010-12-27,980.514
2010-12-28,976.806
2010-12-29,983.948
2010-12-30,990.978
2010-12-31,997.022
2011-01-03,1023.082
2011-01-04,1010.496
2011-01-05,986.045
2011-01-06,973.856
2011-01-07,975.202
2011-01-10,971.044
2011-01-11,995.424
2011-01-12,1004.408
2011-01-13,1011.538
2011-01-14,1009.049
2011-01-17,999.995
2011-01-18,1009.275
2011-01-19,993.631
2011-01-20,964.274
2011-01-21,987.793
2011-01-24,987.144
2011-01-25,999.437
2011-01-26,1028.836
2011-01-27,1024.4
2011-01-28,999.247
2011-01-31,1003.612
2011-02-01,1001.875
2011-02-02,975.488
2011-02-03,974.803
2011-02-04,981.964
2011-02-07,986.781
2011-02-08,990.354
2011-02-09,988.715
2011-02-10,976.186
2011-02-11,989.585
2011-02-14,981.624
2011-02-15,975.703
2011-02-16,980.982
2011-02-17,970.914
2011-02-18,979.075
2011-02-21,976.416
2011-02-22,976.349
2011-02-23,962.517
2011-02-24,967.514
2011-02-25,974.798
2011-02-28,1003.205
2011-03-01,1000.01
2011-03-02,983.706
2011-03-03,991.605
2011-03-04,993.499
2011-03-07,1000.206
2011-03-08,998.424
2011-03-09,1012.984
2011-03-10,994.569
2011-03-11,979.85
2011-03-14,973.798
2011-03-15,941.985
2011-03-16,928.209
2011-03-17,951.091
2011-03-18,984.883
2011-03-21,1006.904
2011-03-22,1000.016
2011-03-23,1002.028
2011-03-24,1025.718
2011-03-25,1020.932
2011-03-28,1023.985
2011-03-29,1024.648
2011-03-30,1037.046
2011-03-31,1037.065
2011-04-01,1043.794
2011-04-04,1052.332
2011-04-05,1046.958
2011-04-06,1062.331
2011-04-07,1047.605
2011-04-08,1068.534
2011-04-11,1058.877
2011-04-12,1035.75
2011-04-13,1050.995
2011-04-14,1049.552
2011-04-15,1049.537
2011-04-18,1011.896
2011-04-19,1044.937
2011-04-20,1089.507
2011-04-21,1099.873
2011-04-22,1099.873
2011-04-25,1100.144
2011-04-26,1107.557
2011-04-27,1105.021
2011-04-28,1121.455
2011-04-29,1132.265
2011-05-02,1137.593
2011-05-03,1121.812
2011-05-04,1111.62
2011-05-05,1086.94
2011-05-06,1093.42
2011-05-09,1080.354
2011-05-10,1100.61
2011-05-11,1099.716
2011-05-12,1079.19
2011-05-13,1079.54
2011-05-16,1092.19
2011-05-17,1069.415
2011-05-18,1078.927
2011-05-19,1092.627
2011-05-20,1083.064
2011-05-23,1048.282
2011-05-24,1053.186
2011-05-25,1062.125
2011-05-26,1054.884
2011-05-27,1080.687
2011-05-30,1081.659
2011-05-31,1094.258
2011-06-01,1101.819
2011-06-02,1093.838
2011-06-03,1081.413
2011-06-06,1077.718
2011-06-07,1079.963
2011-06-08,1046.432
2011-06-09,1048.906
2011-06-10,1011.018
2011-06-13,1004.303
2011-06-14,1023.55
2011-06-15,991.253
2011-06-16,970.337
2011-06-17,985.491
2011-06-20,971.993
2011-06-21,1003.462
2011-06-22,992.016
2011-06-23,949.045
2011-06-24,951.877
2011-06-27,979.005
2011-06-28,983.885
2011-06-29,1019.91
2011-06-30,1043.683
2011-07-01,1047.594
2011-07-04,1059.686
2011-07-05,1061.835
2011-07-06,1041.279
2011-07-07,1063.945
2011-07-08,1038.096
2011-07-11,995.794
2011-07-12,993.231
2011-07-13,1019.212
2011-07-14,997.668
2011-07-15,982.787
2011-07-18,944.514
2011-07-19,975.223
2011-07-20,992.976
2011-07-21,1007.207
2011-07-22,1009.896
2011-07-25,1006.829
2011-07-26,1008.841
2011-07-27,995.348
2011-07-28,985.842
2011-07-29,989.306
2011-08-01,954.801
2011-08-02,929.521
2011-08-03,897.482
2011-08-04,837.838
2011-08-05,844.286
2011-08-08,797.078
2011-08-09,830.244
2011-08-10,804.77
2011-08-11,843.412
2011-08-12,858.772
2011-08-15,881.296
2011-08-16,874.626
2011-08-17,885.78
2011-08-18,812.545
2011-08-19,804.979
2011-08-22,813.82
2011-08-23,829.419
2011-08-24,843.43
2011-08-25,828.001
2011-08-26,828.759
2011-08-29,858.176
2011-08-30,849.445
2011-08-31,882.63
2011-09-01,878.638
2011-09-02,849.461
2011-09-05,804.963
2011-09-06,810.238
2011-09-07,844.543
2011-09-08,846.177
2011-09-09,807.364
2011-09-12,767.712
2011-09-13,773.443
2011-09-14,778.419
2011-09-15,820.147
2011-09-16,819.628
2011-09-19,784.22
2011-09-20,816.005
2011-09-21,796.698
2011-09-22,729.708
2011-09-23,729.012
2011-09-26,731.905
2011-09-27,789.92
2011-09-28,765.415
2011-09-29,788.687
2011-09-30,756.475
2011-10-03,746.857
2011-10-04,714.141
2011-10-05,742.481
2011-10-06,765.731
2011-10-07,775.093
2011-10-10,807.253
2011-10-11,803.47
2011-10-12,826.236
2011-10-13,800.768
2011-10-14,828.878
2011-10-17,813.692
2011-10-18,816.287
2011-10-19,820.19
2011-10-20,807.319
2011-10-21,844.92
2011-10-24,859.36
2011-10-25,856.329
2011-10-26,862.632
2011-10-27,931.718
2011-10-28,933.542
2011-10-31,888.071
2011-11-01,828.514
2011-11-02,851.142
2011-11-03,867.222
2011-11-04,866.669
2011-11-07,855.884
2011-11-08,863.191
2011-11-09,828.886
2011-11-10,822.092
2011-11-11,856.084
2011-11-14,835.676
2011-11-15,824.227
2011-11-16,821.903
2011-11-17,808.894
2011-11-18,801.651
2011-11-21,765.561
2011-11-22,767.839
2011-11-23,744.032
2011-11-24,739.542
2011-11-25,738.022
2011-11-28,774.355
2011-11-29,787.87
2011-11-30,845.815
2011-12-01,835.859
2011-12-02,843.182
2011-12-05,856.98
2011-12-06,839.556
2011-12-07,844.718
2011-12-08,817.114
2011-12-09,826.803
2011-12-12,796.521
2011-12-13,796.295
2011-12-14,774.577
2011-12-15,785.869
2011-12-16,788.961
2011-12-19,789.04
2011-12-20,814.905
2011-12-21,810.247
2011-12-22,820.84
2011-12-23,826.304
2011-12-26,826.304
2011-12-27,828.826
2011-12-28,814.682
2011-12-29,822.158
2011-12-30,840.149
2012-01-02,850.055
2012-01-03,869.541
2012-01-04,855.292
2012-01-05,848.748
2012-01-06,846.32
2012-01-09,846.777
2012-01-10,865.719
2012-01-11,856.229
2012-01-12,860.221
2012-01-13,847.362
2012-01-16,849.711
2012-01-17,867.154
2012-01-18,879.103
2012-01-19,893.865
2012-01-20,890.746
2012-01-23,905.794
2012-01-24,891.914
2012-01-25,885.011
2012-01-26,909.111
2012-01-27,901.863
2012-01-30,893.564
2012-01-31,894.006
2012-02-01,926.913
2012-02-02,929.62
2012-02-03,942.907
2012-02-06,937.497
2012-02-07,942.159
2012-02-08,944.2
2012-02-09,948.262
2012-02-10,934.148
2012-02-13,943.267
2012-02-14,937.352
2012-02-15,945.936
2012-02-16,945.817
2012-02-17,959.988
2012-02-20,982.654
2012-02-21,976.658
2012-02-22,964.673
2012-02-23,968.362
2012-02-24,983.748
2012-02-27,970.305
2012-02-28,980.296
2012-02-29,981.123
2012-03-01,975.234
2012-03-02,963.055
2012-03-05,958.168
2012-03-06,908.57
2012-03-07,911.829
2012-03-08,955.995
2012-03-09,941.814
2012-03-12,939.562
2012-03-13,954.515
2012-03-14,949.209
2012-03-15,962.575
2012-03-16,976.243
2012-03-19,978.112
2012-03-20,953.42
2012-03-21,946.981
2012-03-22,930.344
2012-03-23,942.617
2012-03-26,972.169
2012-03-27,966.465
2012-03-28,959.027
2012-03-29,941.255
2012-03-30,962.664
2012-04-02,979.161
2012-04-03,979.825
2012-04-04,931.464
2012-04-05,923.154
2012-04-06,923.154
2012-04-09,916.315
2012-04-10,896.041
2012-04-11,907.417
2012-04-12,934.546
2012-04-13,910.852
2012-04-16,918.317
2012-04-17,936.091
2012-04-18,926.262
2012-04-19,936.618
2012-04-20,950.112
2012-04-23,898.633
2012-04-24,915.352
2012-04-25,929.221
2012-04-26,929.449
2012-04-27,948.173
2012-04-30,949.977
2012-05-01,949.342
2012-05-02,940.674
2012-05-03,948.286
2012-05-04,918.45
2012-05-07,915.041
2012-05-08,893.551
2012-05-09,890.089
2012-05-10,896.298
2012-05-11,899.967
2012-05-14,865.411
2012-05-15,852.62
2012-05-16,838.143
2012-05-17,831.626
2012-05-18,808.144
2012-05-21,832.639
2012-05-22,858.069
2012-05-23,825.268
2012-05-24,838.767
2012-05-25,833.425
2012-05-28,839.584
2012-05-29,853.001
2012-05-30,831.497
2012-05-31,817.445
2012-06-01,796.667
2012-06-04,796.44
2012-06-05,796.714
2012-06-06,796.526
2012-06-07,830.272
2012-06-08,820.498
2012-06-11,833.949
2012-06-12,834.727
2012-06-13,828.645
2012-06-14,825.358
2012-06-15,834.561
2012-06-18,833.189
2012-06-19,855.971
2012-06-20,873.057
2012-06-21,863.187
2012-06-22,860.199
2012-06-25,831.631
2012-06-26,825.053
2012-06-27,834.722
2012-06-28,823.158
2012-06-29,878.38
2012-07-02,878.383
2012-07-03,892.644
2012-07-04,895.174
2012-07-05,889.91
2012-07-06,870.526
2012-07-09,866.548
2012-07-10,878.771
2012-07-11,871.456
2012-07-12,856.02
2012-07-13,873.556
2012-07-16,872.937
2012-07-17,870.017
2012-07-18,882.645
2012-07-19,900.057
2012-07-20,896.451
2012-07-23,871.913
2012-07-24,874.369
2012-07-25,878.856
2012-07-26,906.924
2012-07-27,917.688
2012-07-30,932.121
2012-07-31,932.609
2012-08-01,933.663
2012-08-02,920.447
2012-08-03,950.753
2012-08-06,956.49
2012-08-07,954.116
2012-08-08,958.082
2012-08-09,963.63
2012-08-10,966.005
2012-08-13,958.33
2012-08-14,956.59
2012-08-15,950.852
2012-08-16,951.745
2012-08-17,961.307
2012-08-20,961.601
2012-08-21,966.82
2012-08-22,940.872
2012-08-23,942.686
2012-08-24,945.671
2012-08-27,952.471
2012-08-28,932.283
2012-08-29,923.891
2012-08-30,916.091
2012-08-31,932.126
2012-09-03,926.883
2012-09-04,912.764
2012-09-05,913.461
2012-09-06,927.466
2012-09-07,961.237
2012-09-10,954.822
2012-09-11,964.327
2012-09-12,975.805
2012-09-13,967.957
2012-09-14,1007.892
2012-09-17,995.291
2012-09-18,990.08
2012-09-19,1005.017
2012-09-20,993.508
2012-09-21,989.541
2012-09-24,985.097
2012-09-25,996.444
2012-09-26,969.919
2012-09-27,977.122
2012-09-28,966.593
2012-10-01,978.81
2012-10-02,973.879
2012-10-03,958.227
2012-10-04,972.435
2012-10-05,987.118
2012-10-08,968.087
2012-10-09,957.282
2012-10-10,946.137
2012-10-11,947.328
2012-10-12,942.102
2012-10-15,949.851
2012-10-16,961.815
2012-10-17,975.231
2012-10-18,983.397
2012-10-19,965.608
2012-10-22,967.441
2012-10-23,938.011
2012-10-24,938.892
2012-10-25,943.035
2012-10-26,948.742
2012-10-29,951.121
2012-10-30,961.085
2012-10-31,954.637
2012-11-01,962.77
2012-11-02,965.026
2012-11-05,959.712
2012-11-06,966.548
2012-11-07,951.298
2012-11-08,946.297
2012-11-09,939.047
2012-11-12,938.037
2012-11-13,933.9
2012-11-14,931.132
2012-11-15,922.722
2012-11-16,907.799
2012-11-19,938.537
2012-11-20,939.027
2012-11-21,943.978
2012-11-22,958.454
2012-11-23,975.18
2012-11-26,975.75
2012-11-27,970.496
2012-11-28,968.473
2012-11-29,980.412
2012-11-30,984.517
2012-12-03,990.294
2012-12-04,994.244
2012-12-05,994.75
2012-12-06,997.369
2012-12-07,991.828
2012-12-10,993.305
2012-12-11,1007.734
2012-12-12,1000.757
2012-12-13,984.559
2012-12-14,986.651
2012-12-17,998.82
2012-12-18,1012.318
2012-12-19,1023.371
2012-12-20,1025.494
2012-12-21,1020.998
2012-12-24,1019.663
2012-12-25,1019.663
2012-12-26,1023.341
2012-12-27,1028.311
2012-12-28,1025.269
2012-12-31,1026.113
2013-01-01,1026.113
2013-01-02,1054.177
2013-01-03,1043.945
2013-01-04,1042.597
2013-01-07,1039.477
2013-01-08,1029.85
2013-01-09,1026.145
2013-01-10,1033.212
2013-01-11,1037.218
2013-01-14,1040.442
2013-01-15,1036.798
2013-01-16,1036.743
2013-01-17,1042.366
2013-01-18,1036.015
2013-01-21,1044.302
2013-01-22,1043.023
2013-01-23,1045.659
2013-01-24,1057.285
2013-01-25,1074.736
2013-01-28,1081.892
2013-01-29,1086.624
2013-01-30,1089.617
2013-01-31,1070.197
2013-02-01,1091.163
2013-02-04,1072.936
2013-02-05,1075.828
2013-02-06,1081.389
2013-02-07,1056.641
2013-02-08,1064.328
2013-02-11,1064.259
2013-02-12,1074.984
2013-02-13,1096.847
2013-02-14,1087.84
2013-02-15,1090.023
2013-02-18,1086.04
2013-02-19,1097.858
2013-02-20,1107.246
2013-02-21,1074.22
2013-02-22,1083.597
2013-02-25,1081.117
2013-02-26,1055.648
2013-02-27,1068.841
2013-02-28,1074.67
2013-03-01,1071.178
2013-03-04,1075.019
2013-03-05,1092.361
2013-03-06,1088.801
2013-03-07,1097.826
2013-03-08,1090.058
2013-03-11,1092.15
2013-03-12,1088.46
2013-03-13,1075.599
2013-03-14,1079.51
2013-03-15,1086.634
2013-03-18,1072.82
2013-03-19,1054.589
2013-03-20,1054.527
2013-03-21,1045.684
2013-03-22,1052.206
2013-03-25,1048.198
2013-03-26,1055.817
2013-03-27,1054.043
2013-03-28,1063.707
2013-03-29,1063.707
2013-04-01,1062.808
2013-04-02,1073.091
2013-04-03,1065.781
2013-04-04,1043.681
2013-04-05,1047.91
2013-04-08,1051.865
2013-04-09,1059.454
2013-04-10,1080.984
2013-04-11,1092.04
2013-04-12,1075.984
2013-04-15,1062.562
2013-04-16,1054.388
2013-04-17,1016.019
2013-04-18,1017.322
2013-04-19,1013.751
2013-04-22,1010.918
2013-04-23,1022.427
2013-04-24,1022.122
2013-04-25,1039.895
2013-04-26,1043.624
2013-04-29,1050.451
2013-04-30,1065.589
2013-05-01,1066.487
2013-05-02,1049.954
2013-05-03,1067.559
2013-05-06,1065.686
2013-05-07,1065.32
2013-05-08,1082.057
2013-05-09,1077.236
2013-05-10,1072.897
2013-05-13,1074.638
2013-05-14,1071.138
2013-05-15,1067.262
2013-05-16,1077.397
2013-05-17,1073.716
2013-05-20,1079.472
2013-05-21,1088.319
2013-05-22,1094.914
2013-05-23,1064.524
2013-05-24,1063.776
2013-05-27,1076.932
2013-05-28,1075.157
2013-05-29,1066.096
2013-05-30,1082.822
2013-05-31,1060.555
2013-06-03,1073.852
2013-06-04,1071.184
2013-06-05,1049.683
2013-06-06,1053.649
2013-06-07,1053.285
2013-06-10,1051.257
2013-06-11,1045.913
2013-06-12,1053.125
2013-06-13,1047.804
2013-06-14,1065.003
2013-06-17,1069.858
2013-06-18,1071.8
2013-06-19,1078.963
2013-06-20,1013.003
2013-06-21,1000.894
2013-06-24,962.016
2013-06-25,983.662
2013-06-26,994.839
2013-06-27,1001.871
2013-06-28,993.39
2013-07-01,1016.227
2013-07-02,1015.657
2013-07-03,1003.553
2013-07-04,1025.041
2013-07-05,999.962
2013-07-08,1011.631
2013-07-09,1020.795
2013-07-10,1032.182
2013-07-11,1057.465
2013-07-12,1058.656
2013-07-15,1059.942
2013-07-16,1082.442
2013-07-17,1084.625
2013-07-18,1080.573
2013-07-19,1090.992
2013-07-22,1095.271
2013-07-23,1102.452
2013-07-24,1108.236
2013-07-25,1104.817
2013-07-26,1107.217
2013-07-29,1106.92
2013-07-30,1101.411
2013-07-31,1103.541
2013-08-01,1103.99
2013-08-02,1102.553
2013-08-05,1105.71
2013-08-06,1109.431
2013-08-07,1107.11
2013-08-08,1119.12
2013-08-09,1122.091
2013-08-12,1117.172
2013-08-13,1121.923
2013-08-14,1133.282
2013-08-15,1110.158
2013-08-16,1124.146
2013-08-19,1126.419
2013-08-20,1126.911
2013-08-21,1096.778
2013-08-22,1114.696
2013-08-23,1125.413
2013-08-26,1126.894
2013-08-27,1116.135
2013-08-28,1104.211
2013-08-29,1095.308
2013-08-30,1082.126
2013-09-02,1103.1
2013-09-03,1105.146
2013-09-04,1113.171
2013-09-05,1103.308
2013-09-06,1113.809
2013-09-09,1125.838
2013-09-10,1146.92
2013-09-11,1154.329
2013-09-12,1154.849
2013-09-13,1145.684
2013-09-16,1175.259
2013-09-17,1177.053
2013-09-18,1179.003
2013-09-19,1215.709
2013-09-20,1205.463
2013-09-23,1193.863
2013-09-24,1195.844
2013-09-25,1179.445
2013-09-26,1188.38
2013-09-27,1182.628
2013-09-30,1173.199
2013-10-01,1192.621
2013-10-02,1181.62
2013-10-03,1180.452
2013-10-04,1163.107
2013-10-07,1153.515
2013-10-08,1149.047
2013-10-09,1132.403
2013-10-10,1148.182
2013-10-11,1159.71
2013-10-14,1153.372
2013-10-15,1147.792
2013-10-16,1143.826
2013-10-17,1154.078
2013-10-18,1168.916
2013-10-21,1180.904
2013-10-22,1190.523
2013-10-23,1184.019
2013-10-24,1193.395
2013-10-25,1183.491
2013-10-28,1173.786
2013-10-29,1165.679
2013-10-30,1165.067
2013-10-31,1141.337
2013-11-01,1121.444
2013-11-04,1132.495
2013-11-05,1122.519
2013-11-06,1140.713
2013-11-07,1139.384
2013-11-08,1126.386
2013-11-11,1138.83
2013-11-12,1119.576
2013-11-13,1104.801
2013-11-14,1120.788
2013-11-15,1126.654
2013-11-18,1143.804
2013-11-19,1133.103
2013-11-20,1133.505
2013-11-21,1122.976
2013-11-22,1140.326
2013-11-25,1148.251
2013-11-26,1148.975
2013-11-27,1155.497
2013-11-28,1160.411
2013-11-29,1157.023
2013-12-02,1152.535
2013-12-03,1139.76
2013-12-04,1139.213
2013-12-05,1132.83
2013-12-06,1131.311
2013-12-09,1133.481
2013-12-10,1125.071
2013-12-11,1118.598
2013-12-12,1099.411
2013-12-13,1102.651
2013-12-16,1114.207
2013-12-17,1107.507
2013-12-18,1122.546
2013-12-19,1133.847
2013-12-20,1139.479
2013-12-23,1151.753
2013-12-24,1147.416
2013-12-25,1147.416
2013-12-26,1151.937
2013-12-27,1171.83
2013-12-30,1184.583
2013-12-31,1185.228
2014-01-01,1185.228
2014-01-02,1166.716
2014-01-03,1165.34
2014-01-06,1164.482
2014-01-07,1162.732
2014-01-08,1155.605
2014-01-09,1149.535
2014-01-10,1171.578
2014-01-13,1167.787
2014-01-14,1175.268
2014-01-15,1181.672
2014-01-16,1185.781
2014-01-17,1193.632
2014-01-20,1188.291
2014-01-21,1186.609
2014-01-22,1197.234
2014-01-23,1185.47
2014-01-24,1162.484
2014-01-27,1165.453
2014-01-28,1176.589
2014-01-29,1165.154
2014-01-30,1146.018
2014-01-31,1145.123
2014-02-03,1129.4
2014-02-04,1124.659
2014-02-05,1128.96
2014-02-06,1157.402
2014-02-07,1161.316
2014-02-10,1166.463
2014-02-11,1194.887
2014-02-12,1188.02
2014-02-13,1187.318
2014-02-14,1197.792
2014-02-17,1201.942
2014-02-18,1183.984
2014-02-19,1190.845
2014-02-20,1183.372
2014-02-21,1188.828
2014-02-24,1209.979
2014-02-25,1210.744
2014-02-26,1208.124
2014-02-27,1202.231
2014-02-28,1225.519
2014-03-03,1186.429
2014-03-04,1210.678
2014-03-05,1215.415
2014-03-06,1232.486
2014-03-07,1217.912
2014-03-10,1217.518
2014-03-11,1218.211
2014-03-12,1206.121
2014-03-13,1200.185
2014-03-14,1194.17
2014-03-17,1219.126
2014-03-18,1229.734
2014-03-19,1224.027
2014-03-20,1211.647
2014-03-21,1208.087
2014-03-24,1194.463
2014-03-25,1208.596
2014-03-26,1207.655
2014-03-27,1198.083
2014-03-28,1199.178
2014-03-31,1217.382
2014-04-01,1232.284
2014-04-02,1230.672
2014-04-03,1215.086
2014-04-04,1219.861
2014-04-07,1212.027
2014-04-08,1221.973
2014-04-09,1226.813
2014-04-10,1214.504
2014-04-11,1204.98
2014-04-14,1202.55
2014-04-15,1186.655
2014-04-16,1193.268
2014-04-17,1194.738
2014-04-18,1194.738
2014-04-21,1190.321
2014-04-22,1220.54
2014-04-23,1204.936
2014-04-24,1211.319
2014-04-25,1205.386
2014-04-28,1208.133
2014-04-29,1212.79
2014-04-30,1220.031
2014-05-01,1222.789
2014-05-02,1221.463
2014-05-05,1213.557
2014-05-06,1218.879
2014-05-07,1213.396
2014-05-08,1224.175
2014-05-09,1215.911
2014-05-12,1229.485
2014-05-13,1239.308
2014-05-14,1239.583
2014-05-15,1247.796
2014-05-16,1237.619
2014-05-19,1235.106
2014-05-20,1234.84
2014-05-21,1238.099
2014-05-22,1240.567
2014-05-23,1230.245
2014-05-26,1235.438
2014-05-27,1233.528
2014-05-28,1227.38
2014-05-29,1229.433
2014-05-30,1227.973
2014-06-02,1222.986
2014-06-03,1220.331
2014-06-04,1227.329
2014-06-05,1213.134
2014-06-06,1223.282
2014-06-09,1225.846
2014-06-10,1225.351
2014-06-11,1222.475
2014-06-12,1224.09
2014-06-13,1224.811
2014-06-16,1218.586
2014-06-17,1215.394
2014-06-18,1207.323
2014-06-19,1211.904
2014-06-20,1202.652
2014-06-23,1219.927
2014-06-24,1220.105
2014-06-25,1201.961
2014-06-26,1192.893
2014-06-27,1201.585
2014-06-30,1211.306
2014-07-01,1211.788
2014-07-02,1214.19
2014-07-03,1216.891
2014-07-04,1206.475
2014-07-07,1203.354
2014-07-08,1190.446
2014-07-09,1194.482
2014-07-10,1177.705
2014-07-11,1175.463
2014-07-14,1193.308
2014-07-15,1178.859
2014-07-16,1191.49
2014-07-17,1183.834
2014-07-18,1185.538
2014-07-21,1179.079
2014-07-22,1191.389
2014-07-23,1191.436
2014-07-24,1194.092
2014-07-25,1195.475
2014-07-28,1190.144
2014-07-29,1185.711
2014-07-30,1175.819
2014-07-31,1158.746
2014-08-01,1152.448
2014-08-04,1147.839
2014-08-05,1156.174
2014-08-06,1135.542
2014-08-07,1128.738
2014-08-08,1131.338
2014-08-11,1161.733
2014-08-12,1154.177
2014-08-13,1162.097
2014-08-14,1161.889
2014-08-15,1158.748
2014-08-18,1173.548
2014-08-19,1180.418
2014-08-20,1172.387
2014-08-21,1180.424
2014-08-22,1173.449
2014-08-25,1181.726
2014-08-26,1184.185
2014-08-27,1184.08
2014-08-28,1166.39
2014-08-29,1168.586
2014-09-01,1161.956
2014-09-02,1161.921
2014-09-03,1171.43
2014-09-04,1163.4
2014-09-05,1151.382
2014-09-08,1157.192
2014-09-09,1145.041
2014-09-10,1148.396
2014-09-11,1144.043
2014-09-12,1145.207
2014-09-15,1153.072
2014-09-16,1152.117
2014-09-17,1156.867
2014-09-18,1169.008
2014-09-19,1163.451
2014-09-22,1156.194
2014-09-23,1144.605
2014-09-24,1140.671
2014-09-25,1118.837
2014-09-26,1111.875
2014-09-29,1111.607
2014-09-30,1125.268
2014-10-01,1105.98
2014-10-02,1090.065
2014-10-03,1088.992
2014-10-06,1089.129
2014-10-07,1071.809
2014-10-08,1065.775
2014-10-09,1064.059
2014-10-10,1038.01
2014-10-13,1038.272
2014-10-14,1047.465
2014-10-15,1024.362
2014-10-16,1029.694
2014-10-17,1057.821
2014-10-20,1052.411
2014-10-21,1066.631
2014-10-22,1072.273
2014-10-23,1088.612
2014-10-24,1087.823
2014-10-27,1083.374
2014-10-28,1092.387
2014-10-29,1106.365
2014-10-30,1106.033
2014-10-31,1110.694
2014-11-03,1101.264
2014-11-04,1103.116
2014-11-05,1113.861
2014-11-06,1118.712
2014-11-07,1109.591
2014-11-10,1120.83
2014-11-11,1126.205
2014-11-12,1119.351
2014-11-13,1125.053
2014-11-14,1122.436
2014-11-17,1122.854
2014-11-18,1140.527
2014-11-19,1131.425
2014-11-20,1128.116
2014-11-21,1138.32
2014-11-24,1144.159
2014-11-25,1152.202
2014-11-26,1151.577
2014-11-27,1145.072
2014-11-28,1142.55
2014-12-01,1142.471
2014-12-02,1129.707
2014-12-03,1136.778
2014-12-04,1133.662
2014-12-05,1137.093
2014-12-08,1133.078
2014-12-09,1127.893
2014-12-10,1125.822
2014-12-11,1122.261
2014-12-12,1104.923
2014-12-15,1080.932
2014-12-16,1092.086
2014-12-17,1081.905
2014-12-18,1106.771
2014-12-19,1114.094
2014-12-22,1111.39
2014-12-23,1118.347
2014-12-24,1114.235
2014-12-25,1114.235
2014-12-26,1109.334
2014-12-29,1116.744
2014-12-30,1116.617
2014-12-31,1105.534
2015-01-01,1105.534
2015-01-02,1097.418
2015-01-05,1093.197
2015-01-06,1094.587
2015-01-07,1060.08
2015-01-08,1084.449
2015-01-09,1081.687
2015-01-12,1082.206
2015-01-13,1094.788
2015-01-14,1069.245
2015-01-15,1072.982
2015-01-16,1077.593
2015-01-19,1084.877
2015-01-20,1089.328
2015-01-21,1097.048
2015-01-22,1108.841
2015-01-23,1110.482
2015-01-26,1118.263
2015-01-27,1114.949
2015-01-28,1120.97
2015-01-29,1125.355
2015-01-30,1127.274
2015-02-02,1123.636
2015-02-03,1141.066
2015-02-04,1137.349
2015-02-05,1142.006
2015-02-06,1135.271
2015-02-09,1134.321
2015-02-10,1152.337
2015-02-11,1135.209
2015-02-12,1156.13
2015-02-13,1171.78
2015-02-16,1174.272
2015-02-17,1169.766
2015-02-18,1175.902
2015-02-19,1189.908
2015-02-20,1192.464
2015-02-23,1195.326
2015-02-24,1198.374
2015-02-25,1208.502
2015-02-26,1202.24
2015-02-27,1210.922
2015-03-02,1205.618
2015-03-03,1192.808
2015-03-04,1180.05
2015-03-05,1188.909
2015-03-06,1162.416
2015-03-09,1158.013
2015-03-10,1135.499
2015-03-11,1139.951
2015-03-12,1144.014
2015-03-13,1139.398
2015-03-16,1162.275
2015-03-17,1144.513
2015-03-18,1156.198
2015-03-19,1166.712
2015-03-20,1179.607
2015-03-23,1190.358
2015-03-24,1193.169
2015-03-25,1194.768
2015-03-26,1176.426
2015-03-27,1171.866
2015-03-30,1185.295
2015-03-31,1174.903
2015-04-01,1170.231
2015-04-02,1180.856
2015-04-03,1180.856
2015-04-06,1200.444
2015-04-07,1197.738
2015-04-08,1189.132
