Date,SWEDEN IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,565.412
2005-11-09,561.879
2005-11-10,561.528
2005-11-11,566.51
2005-11-14,567.714
2005-11-15,562.458
2005-11-16,564.488
2005-11-17,568.511
2005-11-18,571.448
2005-11-21,576.956
2005-11-22,573.763
2005-11-23,581.672
2005-11-24,581.335
2005-11-25,582.09
2005-11-28,587.828
2005-11-29,580.479
2005-11-30,576.733
2005-12-01,584.87
2005-12-02,592.739
2005-12-05,590.411
2005-12-06,603.119
2005-12-07,599.168
2005-12-08,604.477
2005-12-09,606.76
2005-12-12,607.245
2005-12-13,607.853
2005-12-14,608.291
2005-12-15,601.224
2005-12-16,612.069
2005-12-19,612.775
2005-12-20,606.114
2005-12-21,605.768
2005-12-22,607.343
2005-12-23,610.133
2005-12-26,610.133
2005-12-27,612.608
2005-12-28,616.461
2005-12-29,615.374
2005-12-30,613.926
2006-01-02,614.044
2006-01-03,628.393
2006-01-04,639.319
2006-01-05,639.655
2006-01-06,643.234
2006-01-09,651.489
2006-01-10,643.98
2006-01-11,648.781
2006-01-12,644.012
2006-01-13,641.37
2006-01-16,644.474
2006-01-17,635.857
2006-01-18,625.222
2006-01-19,630.381
2006-01-20,625.241
2006-01-23,636.839
2006-01-24,631.36
2006-01-25,638.215
2006-01-26,645.596
2006-01-27,650.731
2006-01-30,650.796
2006-01-31,655.427
2006-02-01,658.343
2006-02-02,655.546
2006-02-03,649.237
2006-02-06,647.828
2006-02-07,639.016
2006-02-08,638.601
2006-02-09,647.313
2006-02-10,640.237
2006-02-13,639.186
2006-02-14,642.403
2006-02-15,652.335
2006-02-16,653.532
2006-02-17,653.549
2006-02-20,656.706
2006-02-21,654.133
2006-02-22,654.36
2006-02-23,654.481
2006-02-24,656.036
2006-02-27,657.12
2006-02-28,646.976
2006-03-01,654.16
2006-03-02,658.937
2006-03-03,665.643
2006-03-06,668.706
2006-03-07,654.956
2006-03-08,650.299
2006-03-09,657.614
2006-03-10,654.248
2006-03-13,658.415
2006-03-14,667.567
2006-03-15,674.398
2006-03-16,689.231
2006-03-17,694.639
2006-03-20,705.22
2006-03-21,699.547
2006-03-22,705.152
2006-03-23,704.723
2006-03-24,708.395
2006-03-27,701.935
2006-03-28,702.054
2006-03-29,695.05
2006-03-30,715.253
2006-03-31,703.096
2006-04-03,715.99
2006-04-04,718.284
2006-04-05,724.633
2006-04-06,722.131
2006-04-07,711.588
2006-04-10,712.397
2006-04-11,711.003
2006-04-12,714.21
2006-04-13,716.527
2006-04-14,716.527
2006-04-17,729.352
2006-04-18,727.657
2006-04-19,736.77
2006-04-20,736.005
2006-04-21,723.58
2006-04-24,720.125
2006-04-25,718.783
2006-04-26,729.022
2006-04-27,729.792
2006-04-28,729.659
2006-05-01,732.49
2006-05-02,736.926
2006-05-03,740.743
2006-05-04,751.323
2006-05-05,763.191
2006-05-08,758.999
2006-05-09,758.688
2006-05-10,747.925
2006-05-11,750.942
2006-05-12,731.214
2006-05-15,708.232
2006-05-16,711.318
2006-05-17,678.616
2006-05-18,669.613
2006-05-19,663.388
2006-05-22,637.125
2006-05-23,678.256
2006-05-24,659.55
2006-05-25,660.428
2006-05-26,688.751
2006-05-29,696.941
2006-05-30,681.514
2006-05-31,684.426
2006-06-01,690.248
2006-06-02,697.262
2006-06-05,695.993
2006-06-06,687.838
2006-06-07,671.27
2006-06-08,625.248
2006-06-09,643.595
2006-06-12,630.844
2006-06-13,609.677
2006-06-14,629.969
2006-06-15,656.657
2006-06-16,643.136
2006-06-19,648.786
2006-06-20,656.09
2006-06-21,667.782
2006-06-22,662.823
2006-06-23,660.385
2006-06-26,659.936
2006-06-27,650.88
2006-06-28,650.79
2006-06-29,668.158
2006-06-30,697.423
2006-07-03,699.857
2006-07-04,705.985
2006-07-05,691.666
2006-07-06,701.397
2006-07-07,696.996
2006-07-10,693.045
2006-07-11,680.566
2006-07-12,673.58
2006-07-13,660.208
2006-07-14,642.916
2006-07-17,627.534
2006-07-18,620.831
2006-07-19,653.426
2006-07-20,651.507
2006-07-21,641.555
2006-07-24,645.794
2006-07-25,646.284
2006-07-26,656.285
2006-07-27,670.537
2006-07-28,674.848
2006-07-31,668.614
2006-08-01,657.308
2006-08-02,672.563
2006-08-03,662.745
2006-08-04,669.539
2006-08-07,658.785
2006-08-08,657.407
2006-08-09,666.975
2006-08-10,649.903
2006-08-11,652.667
2006-08-14,656.648
2006-08-15,672.872
2006-08-16,685.041
2006-08-17,697.887
2006-08-18,690.196
2006-08-21,694.583
2006-08-22,692.065
2006-08-23,682.244
2006-08-24,683.339
2006-08-25,676.709
2006-08-28,683.968
2006-08-29,689.93
2006-08-30,701.382
2006-08-31,696.424
2006-09-01,696.718
2006-09-04,712.542
2006-09-05,709.13
2006-09-06,701.745
2006-09-07,688.362
2006-09-08,691.918
2006-09-11,692.688
2006-09-12,705.391
2006-09-13,713.699
2006-09-14,718.295
2006-09-15,717.77
2006-09-18,722.897
2006-09-19,718.409
2006-09-20,723.348
2006-09-21,724.838
2006-09-22,718.929
2006-09-25,703.119
2006-09-26,708.624
2006-09-27,725.77
2006-09-28,724.025
2006-09-29,721.123
2006-10-02,722.718
2006-10-03,714.962
2006-10-04,717.986
2006-10-05,731.647
2006-10-06,727.424
2006-10-09,734.675
2006-10-10,735.906
2006-10-11,748.1
2006-10-12,757.446
2006-10-13,749.867
2006-10-16,752.33
2006-10-17,742.392
2006-10-18,746.249
2006-10-19,753.415
2006-10-20,766.013
2006-10-23,764.589
2006-10-24,765.758
2006-10-25,775.965
2006-10-26,773.183
2006-10-27,769.0
2006-10-30,765.415
2006-10-31,771.712
2006-11-01,777.505
2006-11-02,773.086
2006-11-03,771.085
2006-11-06,782.39
2006-11-07,796.069
2006-11-08,795.684
2006-11-09,802.234
2006-11-10,801.678
2006-11-13,801.701
2006-11-14,803.105
2006-11-15,818.339
2006-11-16,816.849
2006-11-17,803.625
2006-11-20,810.431
2006-11-21,809.193
2006-11-22,819.116
2006-11-23,825.704
2006-11-24,822.068
2006-11-27,798.651
2006-11-28,794.273
2006-11-29,812.454
2006-11-30,809.385
2006-12-01,809.752
2006-12-04,823.558
2006-12-05,830.259
2006-12-06,829.066
2006-12-07,838.916
2006-12-08,838.543
2006-12-11,844.154
2006-12-12,858.374
2006-12-13,855.075
2006-12-14,848.56
2006-12-15,853.323
2006-12-18,850.555
2006-12-19,853.319
2006-12-20,865.352
2006-12-21,870.23
2006-12-22,867.192
2006-12-25,867.192
2006-12-26,863.373
2006-12-27,867.185
2006-12-28,868.75
2006-12-29,876.736
2007-01-01,876.736
2007-01-02,892.632
2007-01-03,881.483
2007-01-04,857.275
2007-01-05,851.91
2007-01-08,849.142
2007-01-09,844.648
2007-01-10,832.169
2007-01-11,841.383
2007-01-12,849.092
2007-01-15,863.69
2007-01-16,863.572
2007-01-17,861.403
2007-01-18,855.199
2007-01-19,855.394
2007-01-22,856.627
2007-01-23,864.208
2007-01-24,866.615
2007-01-25,875.125
2007-01-26,862.737
2007-01-29,869.088
2007-01-30,887.434
2007-01-31,890.626
2007-02-01,894.488
2007-02-02,894.133
2007-02-05,885.924
2007-02-06,894.176
2007-02-07,907.686
2007-02-08,900.73
2007-02-09,901.469
2007-02-12,883.435
2007-02-13,884.538
2007-02-14,905.191
2007-02-15,903.929
2007-02-16,895.26
2007-02-19,903.836
2007-02-20,893.731
2007-02-21,883.284
2007-02-22,889.106
2007-02-23,895.339
2007-02-26,909.722
2007-02-27,877.872
2007-02-28,858.483
2007-03-01,846.622
2007-03-02,851.234
2007-03-05,835.847
2007-03-06,840.066
2007-03-07,850.903
2007-03-08,865.193
2007-03-09,863.479
2007-03-12,874.642
2007-03-13,866.314
2007-03-14,841.802
2007-03-15,865.47
2007-03-16,867.161
2007-03-19,882.388
2007-03-20,888.98
2007-03-21,895.66
2007-03-22,913.634
2007-03-23,910.89
2007-03-26,902.415
2007-03-27,906.442
2007-03-28,897.101
2007-03-29,908.446
2007-03-30,908.499
2007-04-02,917.448
2007-04-03,930.085
2007-04-04,935.666
2007-04-05,945.748
2007-04-06,945.748
2007-04-09,939.455
2007-04-10,961.318
2007-04-11,954.494
2007-04-12,962.932
2007-04-13,969.139
2007-04-16,992.373
2007-04-17,990.064
2007-04-18,988.469
2007-04-19,989.42
2007-04-20,992.699
2007-04-23,995.84
2007-04-24,986.988
2007-04-25,1002.234
2007-04-26,1001.163
2007-04-27,1001.066
2007-04-30,1006.891
2007-05-01,1005.991
2007-05-02,1008.04
2007-05-03,998.677
2007-05-04,1010.912
2007-05-07,1019.797
2007-05-08,990.927
2007-05-09,989.134
2007-05-10,972.49
2007-05-11,979.433
2007-05-14,992.36
2007-05-15,997.447
2007-05-16,997.878
2007-05-17,988.248
2007-05-18,999.402
2007-05-21,993.363
2007-05-22,995.28
2007-05-23,1012.254
2007-05-24,1003.286
2007-05-25,1007.035
2007-05-28,1009.797
2007-05-29,999.905
2007-05-30,987.317
2007-05-31,1000.0
2007-06-01,1005.591
2007-06-04,1002.688
2007-06-05,1006.012
2007-06-06,1001.74
2007-06-07,961.698
2007-06-08,958.3
2007-06-11,964.917
2007-06-12,947.012
2007-06-13,953.188
2007-06-14,969.353
2007-06-15,980.606
2007-06-18,993.341
2007-06-19,989.904
2007-06-20,1009.31
2007-06-21,986.936
2007-06-22,991.699
2007-06-25,988.482
2007-06-26,983.898
2007-06-27,981.033
2007-06-28,1001.904
2007-06-29,1001.067
2007-07-02,1011.073
2007-07-03,1031.607
2007-07-04,1041.977
2007-07-05,1036.972
2007-07-06,1043.445
2007-07-09,1051.861
2007-07-10,1054.287
2007-07-11,1060.434
2007-07-12,1079.015
2007-07-13,1078.766
2007-07-16,1081.771
2007-07-17,1065.997
2007-07-18,1057.617
2007-07-19,1068.136
2007-07-20,1050.076
2007-07-23,1053.878
2007-07-24,1030.889
2007-07-25,1005.716
2007-07-26,969.58
2007-07-27,967.319
2007-07-30,983.954
2007-07-31,990.49
2007-08-01,968.316
2007-08-02,982.912
2007-08-03,978.159
2007-08-06,963.515
2007-08-07,967.398
2007-08-08,991.372
2007-08-09,958.27
2007-08-10,925.85
2007-08-13,943.023
2007-08-14,933.851
2007-08-15,913.761
2007-08-16,872.388
2007-08-17,895.219
2007-08-20,903.04
2007-08-21,899.566
2007-08-22,920.896
2007-08-23,927.989
2007-08-24,946.186
2007-08-27,939.301
2007-08-28,917.037
2007-08-29,928.927
2007-08-30,940.898
2007-08-31,954.185
2007-09-03,956.11
2007-09-04,956.435
2007-09-05,937.008
2007-09-06,942.467
2007-09-07,922.711
2007-09-10,910.371
2007-09-11,939.545
2007-09-12,956.891
2007-09-13,972.35
2007-09-14,959.804
2007-09-17,942.315
2007-09-18,956.697
2007-09-19,999.793
2007-09-20,998.637
2007-09-21,1004.961
2007-09-24,997.243
2007-09-25,985.801
2007-09-26,992.908
2007-09-27,1003.111
2007-09-28,1014.697
2007-10-01,1023.658
2007-10-02,1015.64
2007-10-03,1025.032
2007-10-04,1023.752
2007-10-05,1043.076
2007-10-08,1037.183
2007-10-09,1042.635
2007-10-10,1055.224
2007-10-11,1073.262
2007-10-12,1063.521
2007-10-15,1062.412
2007-10-16,992.174
2007-10-17,997.419
2007-10-18,983.424
2007-10-19,964.732
2007-10-22,929.534
2007-10-23,967.252
2007-10-24,954.324
2007-10-25,975.148
2007-10-26,984.935
2007-10-29,985.088
2007-10-30,977.365
2007-10-31,988.344
2007-11-01,970.537
2007-11-02,960.053
2007-11-05,967.399
2007-11-06,982.543
2007-11-07,983.841
2007-11-08,979.299
2007-11-09,945.883
2007-11-12,939.062
2007-11-13,935.272
2007-11-14,951.546
2007-11-15,928.366
2007-11-16,920.925
2007-11-19,892.414
2007-11-20,903.058
2007-11-21,879.485
2007-11-22,878.562
2007-11-23,881.222
2007-11-26,893.556
2007-11-27,882.558
2007-11-28,902.295
2007-11-29,906.923
2007-11-30,904.83
2007-12-03,901.789
2007-12-04,886.103
2007-12-05,904.72
2007-12-06,905.066
2007-12-07,922.491
2007-12-10,933.736
2007-12-11,936.559
2007-12-12,932.754
2007-12-13,899.293
2007-12-14,891.393
2007-12-17,856.051
2007-12-18,850.696
2007-12-19,847.567
2007-12-20,845.32
2007-12-21,864.342
2007-12-24,863.43
2007-12-25,863.43
2007-12-26,873.421
2007-12-27,871.597
2007-12-28,885.125
2007-12-31,880.338
2008-01-01,880.338
2008-01-02,868.986
2008-01-03,863.744
2008-01-04,833.038
2008-01-07,822.32
2008-01-08,830.864
2008-01-09,801.26
2008-01-10,798.577
2008-01-11,802.077
2008-01-14,827.182
2008-01-15,794.918
2008-01-16,781.763
2008-01-17,788.65
2008-01-18,774.915
2008-01-21,736.969
2008-01-22,772.626
2008-01-23,743.164
2008-01-24,785.633
2008-01-25,794.828
2008-01-28,789.149
2008-01-29,795.325
2008-01-30,790.313
2008-01-31,786.131
2008-02-01,812.36
2008-02-04,819.455
2008-02-05,778.356
2008-02-06,784.053
2008-02-07,748.285
2008-02-08,756.816
2008-02-11,750.896
2008-02-12,789.832
2008-02-13,797.254
2008-02-14,803.747
2008-02-15,800.259
2008-02-18,819.618
2008-02-19,829.938
2008-02-20,810.695
2008-02-21,826.904
2008-02-22,816.547
2008-02-25,833.659
2008-02-26,851.643
2008-02-27,871.298
2008-02-28,856.966
2008-02-29,849.278
2008-03-03,838.267
2008-03-04,819.575
2008-03-05,838.946
2008-03-06,834.345
2008-03-07,822.175
2008-03-10,808.529
2008-03-11,817.26
2008-03-12,837.404
2008-03-13,830.43
2008-03-14,826.238
2008-03-17,798.984
2008-03-18,817.905
2008-03-19,801.321
2008-03-20,779.754
2008-03-21,779.754
2008-03-24,778.178
2008-03-25,817.339
2008-03-26,827.161
2008-03-27,848.802
2008-03-28,845.82
2008-03-31,855.098
2008-04-01,867.205
2008-04-02,882.146
2008-04-03,876.047
2008-04-04,873.611
2008-04-07,886.634
2008-04-08,872.679
2008-04-09,877.229
2008-04-10,876.997
2008-04-11,860.432
2008-04-14,856.982
2008-04-15,855.427
2008-04-16,881.36
2008-04-17,863.82
2008-04-18,864.635
2008-04-21,871.035
2008-04-22,878.769
2008-04-23,888.545
2008-04-24,879.284
2008-04-25,909.168
2008-04-28,918.026
2008-04-29,898.909
2008-04-30,900.424
2008-05-01,892.118
2008-05-02,902.573
2008-05-05,908.578
2008-05-06,921.557
2008-05-07,929.806
2008-05-08,932.55
2008-05-09,926.918
2008-05-12,935.771
2008-05-13,940.338
2008-05-14,943.126
2008-05-15,950.91
2008-05-16,963.931
2008-05-19,978.905
2008-05-20,959.837
2008-05-21,962.132
2008-05-22,966.751
2008-05-23,951.901
2008-05-26,954.774
2008-05-27,948.123
2008-05-28,949.796
2008-05-29,945.488
2008-05-30,945.455
2008-06-02,934.809
2008-06-03,940.085
2008-06-04,924.864
2008-06-05,925.613
2008-06-06,937.454
2008-06-09,918.643
2008-06-10,894.432
2008-06-11,878.992
2008-06-12,881.529
2008-06-13,877.274
2008-06-16,891.477
2008-06-17,903.65
2008-06-18,888.324
2008-06-19,889.843
2008-06-20,896.568
2008-06-23,876.458
2008-06-24,859.16
2008-06-25,867.796
2008-06-26,849.412
2008-06-27,841.002
2008-06-30,834.691
2008-07-01,812.936
2008-07-02,810.464
2008-07-03,809.667
2008-07-04,800.065
2008-07-07,812.93
2008-07-08,790.363
2008-07-09,804.433
2008-07-10,784.905
2008-07-11,773.39
2008-07-14,781.484
2008-07-15,773.625
2008-07-16,774.307
2008-07-17,805.301
2008-07-18,816.394
2008-07-21,820.896
2008-07-22,805.115
2008-07-23,812.602
2008-07-24,785.732
2008-07-25,779.472
2008-07-28,788.292
2008-07-29,776.629
2008-07-30,799.023
2008-07-31,797.284
2008-08-01,778.954
2008-08-04,769.542
2008-08-05,783.453
2008-08-06,791.739
2008-08-07,794.077
2008-08-08,774.474
2008-08-11,783.188
2008-08-12,777.03
2008-08-13,758.242
2008-08-14,767.203
2008-08-15,761.367
2008-08-18,763.71
2008-08-19,731.239
2008-08-20,736.202
2008-08-21,740.533
2008-08-22,762.561
2008-08-25,748.072
2008-08-26,744.212
2008-08-27,744.329
2008-08-28,758.131
2008-08-29,750.016
2008-09-01,744.682
2008-09-02,747.755
2008-09-03,731.582
2008-09-04,705.327
2008-09-05,679.092
2008-09-08,696.72
2008-09-09,672.187
2008-09-10,662.08
2008-09-11,645.715
2008-09-12,667.735
2008-09-15,649.942
2008-09-16,632.318
2008-09-17,615.039
2008-09-18,625.89
2008-09-19,683.52
2008-09-22,689.104
2008-09-23,678.504
2008-09-24,666.241
2008-09-25,683.883
2008-09-26,661.54
2008-09-29,614.791
2008-09-30,588.608
2008-10-01,584.299
2008-10-02,563.532
2008-10-03,575.513
2008-10-06,517.534
2008-10-07,522.624
2008-10-08,490.089
2008-10-09,492.963
2008-10-10,467.454
2008-10-13,509.167
2008-10-14,513.699
2008-10-15,469.638
2008-10-16,440.678
2008-10-17,443.791
2008-10-20,448.198
2008-10-21,447.138
2008-10-22,418.425
2008-10-23,405.152
2008-10-24,377.04
2008-10-27,356.783
2008-10-28,367.838
2008-10-29,412.614
2008-10-30,432.585
2008-10-31,426.697
2008-11-03,454.365
2008-11-04,485.804
2008-11-05,470.598
2008-11-06,430.722
2008-11-07,445.258
2008-11-10,454.141
2008-11-11,414.237
2008-11-12,396.708
2008-11-13,397.681
2008-11-14,401.871
2008-11-17,396.038
2008-11-18,390.964
2008-11-19,368.619
2008-11-20,355.738
2008-11-21,343.259
2008-11-24,391.258
2008-11-25,412.708
2008-11-26,396.82
2008-11-27,410.479
2008-11-28,404.27
2008-12-01,375.764
2008-12-02,393.8
2008-12-03,396.404
2008-12-04,394.59
2008-12-05,369.943
2008-12-08,416.852
2008-12-09,421.696
2008-12-10,429.55
2008-12-11,431.937
2008-12-12,422.588
2008-12-15,413.84
2008-12-16,418.844
2008-12-17,438.443
2008-12-18,452.364
2008-12-19,434.748
2008-12-22,425.792
2008-12-23,422.223
2008-12-24,418.683
2008-12-25,418.683
2008-12-26,420.585
2008-12-29,434.545
2008-12-30,437.277
2008-12-31,428.175
2009-01-01,428.175
2009-01-02,456.154
2009-01-05,452.099
2009-01-06,451.41
2009-01-07,461.466
2009-01-08,453.157
2009-01-09,445.414
2009-01-12,430.699
2009-01-13,416.303
2009-01-14,394.47
2009-01-15,395.4
2009-01-16,411.675
2009-01-19,404.106
2009-01-20,387.214
2009-01-21,394.181
2009-01-22,398.478
2009-01-23,395.203
2009-01-26,417.689
2009-01-27,416.881
2009-01-28,432.429
2009-01-29,418.657
2009-01-30,408.661
2009-02-02,399.398
2009-02-03,412.513
2009-02-04,424.757
2009-02-05,425.24
2009-02-06,443.538
2009-02-09,457.939
2009-02-10,446.121
2009-02-11,434.498
2009-02-12,423.049
2009-02-13,429.396
2009-02-16,422.219
2009-02-17,396.077
2009-02-18,398.385
2009-02-19,408.036
2009-02-20,388.8
2009-02-23,384.464
2009-02-24,377.137
2009-02-25,377.536
2009-02-26,387.889
2009-02-27,386.696
2009-03-02,366.164
2009-03-03,359.039
2009-03-04,374.611
2009-03-05,354.696
2009-03-06,355.541
2009-03-09,360.706
2009-03-10,382.002
2009-03-11,389.051
2009-03-12,390.673
2009-03-13,397.941
2009-03-16,414.729
2009-03-17,406.142
2009-03-18,408.771
2009-03-19,434.178
2009-03-20,414.786
2009-03-23,428.86
2009-03-24,419.976
2009-03-25,425.463
2009-03-26,423.137
2009-03-27,408.092
2009-03-30,390.016
2009-03-31,401.128
2009-04-01,413.05
2009-04-02,443.636
2009-04-03,444.539
2009-04-06,442.623
2009-04-07,430.895
2009-04-08,430.393
2009-04-09,436.7
2009-04-10,436.7
2009-04-13,440.563
2009-04-14,452.808
2009-04-15,443.074
2009-04-16,448.056
2009-04-17,446.894
2009-04-20,420.292
2009-04-21,431.13
2009-04-22,454.404
2009-04-23,462.474
2009-04-24,486.646
2009-04-27,490.888
2009-04-28,475.696
2009-04-29,493.635
2009-04-30,495.559
2009-05-01,495.264
2009-05-04,515.441
2009-05-05,519.543
2009-05-06,533.08
2009-05-07,533.657
2009-05-08,543.897
2009-05-11,537.287
2009-05-12,528.087
2009-05-13,511.5
2009-05-14,517.574
2009-05-15,527.445
2009-05-18,536.111
2009-05-19,549.457
2009-05-20,558.247
2009-05-21,553.082
2009-05-22,552.146
2009-05-25,553.293
2009-05-26,550.834
2009-05-27,545.819
2009-05-28,542.16
2009-05-29,553.301
2009-06-01,585.281
2009-06-02,581.231
2009-06-03,552.072
2009-06-04,551.528
2009-06-05,544.411
2009-06-08,534.895
2009-06-09,542.948
2009-06-10,560.828
2009-06-11,569.662
2009-06-12,566.278
2009-06-15,540.684
2009-06-16,545.355
2009-06-17,528.262
2009-06-18,532.944
2009-06-19,530.856
2009-06-22,509.49
2009-06-23,512.058
2009-06-24,538.613
2009-06-25,525.54
2009-06-26,546.166
2009-06-29,561.778
2009-06-30,552.039
2009-07-01,577.306
2009-07-02,550.28
2009-07-03,547.455
2009-07-06,534.249
2009-07-07,532.949
2009-07-08,524.15
2009-07-09,528.133
2009-07-10,523.244
2009-07-13,531.017
2009-07-14,536.929
2009-07-15,561.348
2009-07-16,562.346
2009-07-17,574.43
2009-07-20,579.736
2009-07-21,598.643
2009-07-22,601.049
2009-07-23,620.288
2009-07-24,616.204
2009-07-27,607.451
2009-07-28,605.25
2009-07-29,606.426
2009-07-30,626.277
2009-07-31,640.807
2009-08-03,665.349
2009-08-04,652.444
2009-08-05,648.712
2009-08-06,646.406
2009-08-07,659.076
2009-08-10,650.283
2009-08-11,628.722
2009-08-12,648.435
2009-08-13,665.473
2009-08-14,650.036
2009-08-17,628.326
2009-08-18,640.528
2009-08-19,641.155
2009-08-20,658.909
2009-08-21,691.15
2009-08-24,693.38
2009-08-25,690.099
2009-08-26,667.276
2009-08-27,659.476
2009-08-28,683.183
2009-08-31,668.379
2009-09-01,652.393
2009-09-02,639.822
2009-09-03,640.64
2009-09-04,651.501
2009-09-07,672.097
2009-09-08,685.64
2009-09-09,697.658
2009-09-10,693.176
2009-09-11,701.305
2009-09-14,696.304
2009-09-15,700.621
2009-09-16,713.78
2009-09-17,724.226
2009-09-18,720.871
2009-09-21,708.654
2009-09-22,728.535
2009-09-23,726.89
2009-09-24,700.963
2009-09-25,696.111
2009-09-28,700.51
2009-09-29,688.159
2009-09-30,687.307
2009-10-01,672.807
2009-10-02,663.354
2009-10-05,665.685
2009-10-06,690.774
2009-10-07,678.077
2009-10-08,692.638
2009-10-09,691.776
2009-10-12,702.902
2009-10-13,696.658
2009-10-14,723.044
2009-10-15,719.902
2009-10-16,717.804
2009-10-19,731.321
2009-10-20,725.074
2009-10-21,732.382
2009-10-22,719.851
2009-10-23,733.332
2009-10-26,722.737
2009-10-27,714.141
2009-10-28,695.269
2009-10-29,716.564
2009-10-30,715.866
2009-11-02,712.803
2009-11-03,693.138
2009-11-04,719.254
2009-11-05,730.952
2009-11-06,722.448
2009-11-09,755.766
2009-11-10,754.596
2009-11-11,763.279
2009-11-12,760.528
2009-11-13,763.379
2009-11-16,773.297
2009-11-17,754.463
2009-11-18,761.273
2009-11-19,737.626
2009-11-20,734.929
2009-11-23,762.881
2009-11-24,747.289
2009-11-25,754.463
2009-11-26,720.385
2009-11-27,735.423
2009-11-30,721.557
2009-12-01,743.962
2009-12-02,753.759
2009-12-03,746.551
2009-12-04,744.939
2009-12-07,734.669
2009-12-08,717.844
2009-12-09,713.317
2009-12-10,716.941
2009-12-11,717.021
2009-12-14,723.302
2009-12-15,708.844
2009-12-16,717.074
2009-12-17,694.154
2009-12-18,686.592
2009-12-21,698.269
2009-12-22,698.433
2009-12-23,706.141
2009-12-24,703.671
2009-12-25,703.671
2009-12-28,714.439
2009-12-29,719.269
2009-12-30,709.776
2009-12-31,713.384
2010-01-01,713.384
2010-01-04,734.644
2010-01-05,735.043
2010-01-06,733.831
2010-01-07,734.485
2010-01-08,735.581
2010-01-11,753.46
2010-01-12,743.414
2010-01-13,748.991
2010-01-14,753.711
2010-01-15,744.497
2010-01-18,752.466
2010-01-19,749.294
2010-01-20,725.224
2010-01-21,717.65
2010-01-22,713.805
2010-01-25,712.611
2010-01-26,703.237
2010-01-27,703.178
2010-01-28,696.337
2010-01-29,707.646
2010-02-01,724.348
2010-02-02,731.746
2010-02-03,729.675
2010-02-04,702.332
2010-02-05,687.564
2010-02-08,690.293
2010-02-09,698.187
2010-02-10,698.994
2010-02-11,707.231
2010-02-12,700.646
2010-02-15,694.731
2010-02-16,705.871
2010-02-17,717.773
2010-02-18,720.053
2010-02-19,718.656
2010-02-22,722.295
2010-02-23,711.257
2010-02-24,716.718
2010-02-25,707.927
2010-02-26,724.218
2010-03-01,726.372
2010-03-02,735.211
2010-03-03,746.689
2010-03-04,749.554
2010-03-05,762.969
2010-03-08,770.904
2010-03-09,762.539
2010-03-10,776.841
2010-03-11,777.985
2010-03-12,789.565
2010-03-15,778.877
2010-03-16,792.334
2010-03-17,797.139
2010-03-18,784.26
2010-03-19,785.377
2010-03-22,782.516
2010-03-23,792.716
2010-03-24,780.472
2010-03-25,789.978
2010-03-26,784.666
2010-03-29,782.676
2010-03-30,778.543
2010-03-31,785.858
2010-04-01,800.613
2010-04-02,800.613
2010-04-05,802.206
2010-04-06,803.606
2010-04-07,795.69
2010-04-08,799.189
2010-04-09,806.149
2010-04-12,813.645
2010-04-13,812.76
2010-04-14,824.35
2010-04-15,828.75
2010-04-16,823.129
2010-04-19,815.708
2010-04-20,833.305
2010-04-21,819.589
2010-04-22,811.643
2010-04-23,848.802
2010-04-26,852.194
2010-04-27,827.5
2010-04-28,814.25
2010-04-29,836.248
2010-04-30,836.511
2010-05-03,836.823
2010-05-04,802.863
2010-05-05,767.617
2010-05-06,739.153
2010-05-07,702.918
2010-05-10,766.917
2010-05-11,749.585
2010-05-12,774.476
2010-05-13,767.458
2010-05-14,736.974
2010-05-17,735.658
2010-05-18,750.237
2010-05-19,714.24
2010-05-20,684.263
2010-05-21,701.247
2010-05-24,698.28
2010-05-25,664.69
2010-05-26,690.737
2010-05-27,712.72
2010-05-28,719.846
2010-05-31,722.066
2010-06-01,726.749
2010-06-02,728.611
2010-06-03,744.394
2010-06-04,718.968
2010-06-07,698.819
2010-06-08,690.49
2010-06-09,719.51
2010-06-10,741.157
2010-06-11,735.467
2010-06-14,759.396
2010-06-15,770.191
2010-06-16,765.352
2010-06-17,766.525
2010-06-18,774.629
2010-06-21,784.627
2010-06-22,776.639
2010-06-23,765.168
2010-06-24,747.799
2010-06-25,748.453
2010-06-28,754.64
2010-06-29,719.947
2010-06-30,728.223
2010-07-01,713.016
2010-07-02,726.514
2010-07-05,719.427
2010-07-06,747.462
2010-07-07,752.025
2010-07-08,755.912
2010-07-09,769.456
2010-07-12,769.63
2010-07-13,799.371
2010-07-14,810.796
2010-07-15,806.869
2010-07-16,791.261
2010-07-19,783.758
2010-07-20,779.321
2010-07-21,794.432
2010-07-22,816.191
2010-07-23,811.021
2010-07-26,818.38
2010-07-27,814.656
2010-07-28,810.527
2010-07-29,810.59
2010-07-30,811.704
2010-08-02,845.349
2010-08-03,845.895
2010-08-04,839.256
2010-08-05,840.836
2010-08-06,842.592
2010-08-09,848.203
2010-08-10,827.907
2010-08-11,790.469
2010-08-12,782.746
2010-08-13,776.549
2010-08-16,799.529
2010-08-17,813.665
2010-08-18,810.39
2010-08-19,795.775
2010-08-20,776.431
2010-08-23,776.417
2010-08-24,759.115
2010-08-25,752.219
2010-08-26,772.293
2010-08-27,782.813
2010-08-30,775.713
2010-08-31,780.036
2010-09-01,819.61
2010-09-02,818.002
2010-09-03,826.997
2010-09-06,833.162
2010-09-07,820.186
2010-09-08,834.139
2010-09-09,839.088
2010-09-10,844.808
