Date,NETHERLANDS SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,660.629
2005-11-09,663.178
2005-11-10,665.63
2005-11-11,669.116
2005-11-14,662.463
2005-11-15,670.457
2005-11-16,665.288
2005-11-17,659.906
2005-11-18,664.131
2005-11-21,668.956
2005-11-22,667.72
2005-11-23,676.669
2005-11-24,675.562
2005-11-25,675.561
2005-11-28,675.012
2005-11-29,674.565
2005-11-30,673.591
2005-12-01,681.285
2005-12-02,679.182
2005-12-05,679.426
2005-12-06,685.514
2005-12-07,681.164
2005-12-08,687.381
2005-12-09,685.317
2005-12-12,692.151
2005-12-13,688.806
2005-12-14,690.601
2005-12-15,684.464
2005-12-16,690.247
2005-12-19,690.96
2005-12-20,684.319
2005-12-21,688.907
2005-12-22,689.082
2005-12-23,692.551
2005-12-26,692.551
2005-12-27,696.747
2005-12-28,697.646
2005-12-29,697.818
2005-12-30,692.906
2006-01-02,700.385
2006-01-03,711.33
2006-01-04,724.312
2006-01-05,723.932
2006-01-06,736.168
2006-01-09,741.837
2006-01-10,730.32
2006-01-11,732.788
2006-01-12,732.572
2006-01-13,727.149
2006-01-16,732.627
2006-01-17,718.861
2006-01-18,727.262
2006-01-19,730.672
2006-01-20,725.213
2006-01-23,733.925
2006-01-24,740.577
2006-01-25,754.844
2006-01-26,761.056
2006-01-27,765.866
2006-01-30,766.237
2006-01-31,762.877
2006-02-01,768.732
2006-02-02,765.18
2006-02-03,760.233
2006-02-06,762.257
2006-02-07,757.787
2006-02-08,754.88
2006-02-09,763.738
2006-02-10,751.621
2006-02-13,756.226
2006-02-14,754.402
2006-02-15,758.156
2006-02-16,748.354
2006-02-17,748.964
2006-02-20,754.398
2006-02-21,746.881
2006-02-22,741.477
2006-02-23,742.122
2006-02-24,736.181
2006-02-27,739.958
2006-02-28,738.231
2006-03-01,746.587
2006-03-02,751.251
2006-03-03,753.12
2006-03-06,751.267
2006-03-07,735.77
2006-03-08,729.365
2006-03-09,736.768
2006-03-10,732.465
2006-03-13,739.117
2006-03-14,752.334
2006-03-15,758.798
2006-03-16,762.432
2006-03-17,762.855
2006-03-20,762.53
2006-03-21,759.415
2006-03-22,759.325
2006-03-23,763.038
2006-03-24,766.073
2006-03-27,768.926
2006-03-28,772.705
2006-03-29,767.395
2006-03-30,781.896
2006-03-31,779.28
2006-04-03,782.117
2006-04-04,786.222
2006-04-05,788.418
2006-04-06,794.327
2006-04-07,785.25
2006-04-10,790.157
2006-04-11,778.427
2006-04-12,771.905
2006-04-13,777.627
2006-04-14,777.627
2006-04-17,789.978
2006-04-18,793.501
2006-04-19,808.238
2006-04-20,816.008
2006-04-21,824.472
2006-04-24,822.317
2006-04-25,823.828
2006-04-26,827.05
2006-04-27,822.263
2006-04-28,821.506
2006-05-01,822.94
2006-05-02,834.762
2006-05-03,826.916
2006-05-04,842.195
2006-05-05,856.482
2006-05-08,855.33
2006-05-09,856.754
2006-05-10,854.96
2006-05-11,849.297
2006-05-12,829.634
2006-05-15,808.553
2006-05-16,806.71
2006-05-17,784.697
2006-05-18,778.571
2006-05-19,768.8
2006-05-22,748.521
2006-05-23,778.646
2006-05-24,766.69
2006-05-25,776.9
2006-05-26,785.478
2006-05-29,794.92
2006-05-30,786.068
2006-05-31,787.006
2006-06-01,789.884
2006-06-02,799.782
2006-06-05,796.649
2006-06-06,765.603
2006-06-07,766.597
2006-06-08,735.215
2006-06-09,744.269
2006-06-12,733.459
2006-06-13,715.284
2006-06-14,723.262
2006-06-15,747.483
2006-06-16,740.609
2006-06-19,741.946
2006-06-20,740.465
2006-06-21,748.289
2006-06-22,748.989
2006-06-23,748.601
2006-06-26,747.999
2006-06-27,745.702
2006-06-28,740.321
2006-06-29,750.404
2006-06-30,777.178
2006-07-03,786.17
2006-07-04,783.682
2006-07-05,770.004
2006-07-06,776.814
2006-07-07,775.061
2006-07-10,772.032
2006-07-11,764.588
2006-07-12,767.684
2006-07-13,760.643
2006-07-14,742.426
2006-07-17,726.186
2006-07-18,722.548
2006-07-19,753.353
2006-07-20,755.516
2006-07-21,747.271
2006-07-24,753.945
2006-07-25,755.401
2006-07-26,757.001
2006-07-27,762.627
2006-07-28,766.176
2006-07-31,768.531
2006-08-01,759.147
2006-08-02,770.988
2006-08-03,763.561
2006-08-04,772.59
2006-08-07,757.035
2006-08-08,751.679
2006-08-09,759.748
2006-08-10,747.756
2006-08-11,751.378
2006-08-14,757.033
2006-08-15,767.486
2006-08-16,783.079
2006-08-17,791.198
2006-08-18,786.568
2006-08-21,788.567
2006-08-22,785.944
2006-08-23,779.616
2006-08-24,777.939
2006-08-25,776.044
2006-08-28,781.338
2006-08-29,782.364
2006-08-30,793.467
2006-08-31,793.103
2006-09-01,797.021
2006-09-04,807.02
2006-09-05,799.539
2006-09-06,797.26
2006-09-07,789.367
2006-09-08,789.142
2006-09-11,784.648
2006-09-12,795.238
2006-09-13,796.237
2006-09-14,801.603
2006-09-15,796.908
2006-09-18,801.269
2006-09-19,795.583
2006-09-20,799.805
2006-09-21,803.498
2006-09-22,798.893
2006-09-25,793.09
2006-09-26,803.669
2006-09-27,807.584
2006-09-28,809.488
2006-09-29,810.315
2006-10-02,813.415
2006-10-03,812.247
2006-10-04,813.997
2006-10-05,820.683
2006-10-06,814.847
2006-10-09,816.629
2006-10-10,813.85
2006-10-11,814.288
2006-10-12,820.811
2006-10-13,821.345
2006-10-16,825.083
2006-10-17,818.832
2006-10-18,815.208
2006-10-19,822.72
2006-10-20,823.666
2006-10-23,824.896
2006-10-24,823.535
2006-10-25,825.613
2006-10-26,827.342
2006-10-27,834.299
2006-10-30,831.46
2006-10-31,833.138
2006-11-01,830.231
2006-11-02,829.858
2006-11-03,830.669
2006-11-06,837.797
2006-11-07,848.245
2006-11-08,849.066
2006-11-09,861.482
2006-11-10,862.054
2006-11-13,862.636
2006-11-14,866.132
2006-11-15,876.348
2006-11-16,867.061
2006-11-17,865.902
2006-11-20,865.536
2006-11-21,869.568
2006-11-22,877.675
2006-11-23,874.473
2006-11-24,881.668
2006-11-27,865.971
2006-11-28,861.237
2006-11-29,874.867
2006-11-30,877.233
2006-12-01,877.063
2006-12-04,878.569
2006-12-05,884.826
2006-12-06,887.273
2006-12-07,886.655
2006-12-08,887.736
2006-12-11,885.471
2006-12-12,882.961
2006-12-13,889.618
2006-12-14,888.934
2006-12-15,889.125
2006-12-18,887.302
2006-12-19,887.19
2006-12-20,892.16
2006-12-21,886.755
2006-12-22,884.142
2006-12-25,884.142
2006-12-26,882.764
2006-12-27,893.051
2006-12-28,893.644
2006-12-29,900.703
2007-01-01,900.703
2007-01-02,915.276
2007-01-03,909.626
2007-01-04,899.697
2007-01-05,893.904
2007-01-08,900.605
2007-01-09,899.394
2007-01-10,889.411
2007-01-11,900.313
2007-01-12,903.794
2007-01-15,907.258
2007-01-16,900.786
2007-01-17,918.259
2007-01-18,916.77
2007-01-19,913.199
2007-01-22,911.628
2007-01-23,913.006
2007-01-24,914.688
2007-01-25,907.768
2007-01-26,903.464
2007-01-29,904.579
2007-01-30,911.017
2007-01-31,914.233
2007-02-01,924.927
2007-02-02,924.071
2007-02-05,921.377
2007-02-06,924.32
2007-02-07,936.385
2007-02-08,932.572
2007-02-09,930.602
2007-02-12,915.948
2007-02-13,921.356
2007-02-14,939.784
2007-02-15,952.762
2007-02-16,948.92
2007-02-19,948.881
2007-02-20,950.307
2007-02-21,941.507
2007-02-22,941.418
2007-02-23,947.796
2007-02-26,948.738
2007-02-27,928.391
2007-02-28,913.728
2007-03-01,899.713
2007-03-02,897.635
2007-03-05,880.356
2007-03-06,880.968
2007-03-07,884.526
2007-03-08,893.369
2007-03-09,891.207
2007-03-12,895.92
2007-03-13,883.737
2007-03-14,873.799
2007-03-15,892.452
2007-03-16,897.599
2007-03-19,904.22
2007-03-20,914.114
2007-03-21,919.235
2007-03-22,931.15
2007-03-23,934.767
2007-03-26,927.752
2007-03-27,924.536
2007-03-28,923.486
2007-03-29,929.383
2007-03-30,925.424
2007-04-02,934.316
2007-04-03,943.022
2007-04-04,942.577
2007-04-05,948.346
2007-04-06,948.346
2007-04-09,943.406
2007-04-10,954.047
2007-04-11,945.311
2007-04-12,947.772
2007-04-13,954.461
2007-04-16,961.631
2007-04-17,965.26
2007-04-18,974.317
2007-04-19,973.528
2007-04-20,980.418
2007-04-23,980.876
2007-04-24,981.968
2007-04-25,986.636
2007-04-26,983.537
2007-04-27,982.724
2007-04-30,989.427
2007-05-01,985.729
2007-05-02,986.197
2007-05-03,985.345
2007-05-04,1001.969
2007-05-07,1009.355
2007-05-08,990.63
2007-05-09,990.711
2007-05-10,981.551
2007-05-11,989.805
2007-05-14,989.05
2007-05-15,994.816
2007-05-16,988.337
2007-05-17,985.064
2007-05-18,992.169
2007-05-21,989.527
2007-05-22,988.368
2007-05-23,989.792
2007-05-24,979.358
2007-05-25,982.053
2007-05-28,984.818
2007-05-29,985.155
2007-05-30,981.772
2007-05-31,1000.0
2007-06-01,1003.552
2007-06-04,1003.498
2007-06-05,999.771
2007-06-06,983.516
2007-06-07,973.852
2007-06-08,968.369
2007-06-11,977.771
2007-06-12,970.235
2007-06-13,970.924
2007-06-14,985.528
2007-06-15,1004.138
2007-06-18,1007.84
2007-06-19,1009.705
2007-06-20,1012.822
2007-06-21,1005.943
2007-06-22,1011.311
2007-06-25,1009.783
2007-06-26,1004.042
2007-06-27,1002.258
2007-06-28,1018.13
2007-06-29,1027.319
2007-07-02,1051.983
2007-07-03,1054.453
2007-07-04,1058.392
2007-07-05,1051.679
2007-07-06,1059.962
2007-07-09,1081.343
2007-07-10,1116.107
2007-07-11,1109.538
2007-07-12,1118.507
2007-07-13,1123.719
2007-07-16,1126.552
2007-07-17,1127.957
2007-07-18,1130.778
2007-07-19,1143.387
2007-07-20,1141.053
2007-07-23,1156.684
2007-07-24,1150.641
2007-07-25,1119.608
2007-07-26,1101.947
2007-07-27,1076.127
2007-07-30,1084.23
2007-07-31,1103.355
2007-08-01,1085.47
2007-08-02,1086.022
2007-08-03,1086.564
2007-08-06,1078.219
2007-08-07,1078.422
2007-08-08,1096.324
2007-08-09,1067.489
2007-08-10,1044.567
2007-08-13,1060.303
2007-08-14,1051.939
2007-08-15,1034.777
2007-08-16,993.237
2007-08-17,1008.751
2007-08-20,1019.351
2007-08-21,1024.143
2007-08-22,1034.9
2007-08-23,1045.386
2007-08-24,1050.74
2007-08-27,1056.937
2007-08-28,1043.976
2007-08-29,1043.577
2007-08-30,1053.203
2007-08-31,1063.118
2007-09-03,1066.407
2007-09-04,1067.924
2007-09-05,1064.273
2007-09-06,1074.42
2007-09-07,1058.33
2007-09-10,1053.083
2007-09-11,1067.46
2007-09-12,1077.136
2007-09-13,1071.626
2007-09-14,1063.655
2007-09-17,1050.588
2007-09-18,1060.653
2007-09-19,1090.373
2007-09-20,1098.97
2007-09-21,1107.235
2007-09-24,1106.298
2007-09-25,1098.483
2007-09-26,1104.34
2007-09-27,1106.008
2007-09-28,1114.904
2007-10-01,1125.262
2007-10-02,1119.614
2007-10-03,1111.41
2007-10-04,1110.073
2007-10-05,1117.269
2007-10-08,1111.807
2007-10-09,1116.663
2007-10-10,1125.051
2007-10-11,1129.575
2007-10-12,1123.831
2007-10-15,1129.938
2007-10-16,1121.639
2007-10-17,1150.719
2007-10-18,1148.907
2007-10-19,1138.995
2007-10-22,1124.063
2007-10-23,1147.243
2007-10-24,1138.811
2007-10-25,1155.791
2007-10-26,1153.371
2007-10-29,1163.468
2007-10-30,1157.229
2007-10-31,1157.324
2007-11-01,1141.68
2007-11-02,1146.915
2007-11-05,1139.468
2007-11-06,1148.084
2007-11-07,1160.897
2007-11-08,1147.736
2007-11-09,1132.271
2007-11-12,1126.635
2007-11-13,1113.54
2007-11-14,1133.421
2007-11-15,1108.652
2007-11-16,1093.8
2007-11-19,1071.125
2007-11-20,1086.621
2007-11-21,1063.466
2007-11-22,1060.425
2007-11-23,1065.737
2007-11-26,1079.672
2007-11-27,1074.797
2007-11-28,1091.32
2007-11-29,1093.794
2007-11-30,1129.156
2007-12-03,1114.735
2007-12-04,1099.347
2007-12-05,1116.62
2007-12-06,1115.572
2007-12-07,1121.023
2007-12-10,1128.906
2007-12-11,1125.442
2007-12-12,1107.777
2007-12-13,1086.122
2007-12-14,1083.87
2007-12-17,1051.738
2007-12-18,1038.903
2007-12-19,1030.537
2007-12-20,1031.489
2007-12-21,1043.975
2007-12-24,1050.851
2007-12-25,1050.851
2007-12-26,1058.074
2007-12-27,1053.277
2007-12-28,1064.931
2007-12-31,1066.723
2008-01-01,1066.723
2008-01-02,1063.091
2008-01-03,1046.895
2008-01-04,1037.567
2008-01-07,1011.601
2008-01-08,1018.194
2008-01-09,993.955
2008-01-10,975.106
2008-01-11,970.597
2008-01-14,986.876
2008-01-15,954.773
2008-01-16,909.014
2008-01-17,917.875
2008-01-18,897.379
2008-01-21,841.381
2008-01-22,872.512
2008-01-23,850.657
2008-01-24,919.961
2008-01-25,929.402
2008-01-28,925.094
2008-01-29,937.461
2008-01-30,927.576
2008-01-31,921.942
2008-02-01,937.628
2008-02-04,950.419
2008-02-05,908.845
2008-02-06,909.237
2008-02-07,877.917
2008-02-08,881.979
2008-02-11,877.085
2008-02-12,905.571
2008-02-13,923.99
2008-02-14,934.422
2008-02-15,921.951
2008-02-18,936.435
2008-02-19,945.975
2008-02-20,927.792
2008-02-21,934.264
2008-02-22,934.312
2008-02-25,948.409
2008-02-26,960.058
2008-02-27,968.308
2008-02-28,950.066
2008-02-29,942.49
2008-03-03,921.709
2008-03-04,908.387
2008-03-05,933.164
2008-03-06,928.445
2008-03-07,915.73
2008-03-10,909.075
2008-03-11,914.858
2008-03-12,931.26
2008-03-13,924.612
2008-03-14,913.929
2008-03-17,882.495
2008-03-18,898.647
2008-03-19,888.185
2008-03-20,880.046
2008-03-21,880.046
2008-03-24,878.79
2008-03-25,914.881
2008-03-26,929.842
2008-03-27,951.247
2008-03-28,947.298
2008-03-31,959.177
2008-04-01,962.8
2008-04-02,971.677
2008-04-03,963.178
2008-04-04,977.324
2008-04-07,988.556
2008-04-08,963.268
2008-04-09,964.895
2008-04-10,971.223
2008-04-11,953.707
2008-04-14,951.46
2008-04-15,958.561
2008-04-16,1004.691
2008-04-17,1008.994
2008-04-18,1014.461
2008-04-21,1014.567
2008-04-22,1022.086
2008-04-23,1038.49
2008-04-24,1024.704
2008-04-25,1028.82
2008-04-28,1031.008
2008-04-29,1022.459
2008-04-30,1023.769
2008-05-01,1015.977
2008-05-02,1033.302
2008-05-05,1031.391
2008-05-06,1043.298
2008-05-07,1051.643
2008-05-08,1046.59
2008-05-09,1038.263
2008-05-12,1046.115
2008-05-13,1050.297
2008-05-14,1063.584
2008-05-15,1065.151
2008-05-16,1071.146
2008-05-19,1091.496
2008-05-20,1073.127
2008-05-21,1081.306
2008-05-22,1077.724
2008-05-23,1060.451
2008-05-26,1054.203
2008-05-27,1047.252
2008-05-28,1054.043
2008-05-29,1056.768
2008-05-30,1067.644
2008-06-02,1058.033
2008-06-03,1069.974
2008-06-04,1058.988
2008-06-05,1058.629
2008-06-06,1043.894
2008-06-09,1034.323
2008-06-10,1003.24
2008-06-11,993.233
2008-06-12,1000.657
2008-06-13,996.772
2008-06-16,1009.857
2008-06-17,1017.571
2008-06-18,986.978
2008-06-19,956.64
2008-06-20,939.62
2008-06-23,929.382
2008-06-24,932.187
2008-06-25,934.656
2008-06-26,919.297
2008-06-27,916.57
2008-06-30,928.3
2008-07-01,902.535
2008-07-02,888.253
2008-07-03,875.365
2008-07-04,873.961
2008-07-07,884.474
2008-07-08,851.72
2008-07-09,860.778
2008-07-10,835.146
2008-07-11,832.26
2008-07-14,809.735
2008-07-15,795.635
2008-07-16,793.165
2008-07-17,820.516
2008-07-18,834.718
2008-07-21,849.91
2008-07-22,840.422
2008-07-23,842.326
2008-07-24,810.077
2008-07-25,808.479
2008-07-28,807.328
2008-07-29,806.903
2008-07-30,818.681
2008-07-31,824.783
2008-08-01,810.956
2008-08-04,809.795
2008-08-05,828.001
2008-08-06,841.347
2008-08-07,843.546
2008-08-08,831.398
2008-08-11,842.466
2008-08-12,833.067
2008-08-13,824.807
2008-08-14,825.234
2008-08-15,824.868
2008-08-18,827.149
2008-08-19,797.745
2008-08-20,806.73
2008-08-21,820.035
2008-08-22,827.988
2008-08-25,820.165
2008-08-26,826.411
2008-08-27,833.494
2008-08-28,852.319
2008-08-29,850.095
2008-09-01,846.7
2008-09-02,852.602
2008-09-03,833.733
2008-09-04,807.769
2008-09-05,783.686
2008-09-08,794.14
2008-09-09,770.828
2008-09-10,759.702
2008-09-11,749.137
2008-09-12,762.679
2008-09-15,746.789
2008-09-16,737.519
2008-09-17,715.501
2008-09-18,735.578
2008-09-19,788.379
2008-09-22,776.958
2008-09-23,769.27
2008-09-24,745.113
2008-09-25,753.4
2008-09-26,729.923
2008-09-29,668.535
2008-09-30,671.293
2008-10-01,666.243
2008-10-02,645.417
2008-10-03,648.804
2008-10-06,577.275
2008-10-07,570.696
2008-10-08,539.234
2008-10-09,537.177
2008-10-10,500.037
2008-10-13,550.298
2008-10-14,561.556
2008-10-15,533.606
2008-10-16,504.01
2008-10-17,507.74
2008-10-20,528.448
2008-10-21,535.471
2008-10-22,499.844
2008-10-23,500.061
2008-10-24,480.274
2008-10-27,457.469
2008-10-28,462.458
2008-10-29,511.369
2008-10-30,518.098
2008-10-31,529.206
2008-11-03,544.137
2008-11-04,586.156
2008-11-05,574.394
2008-11-06,526.469
2008-11-07,533.795
2008-11-10,543.397
2008-11-11,513.013
2008-11-12,493.402
2008-11-13,492.827
2008-11-14,494.547
2008-11-17,479.083
2008-11-18,480.577
2008-11-19,456.15
2008-11-20,433.254
2008-11-21,422.995
2008-11-24,465.025
2008-11-25,464.477
2008-11-26,465.052
2008-11-27,483.65
2008-11-28,470.352
2008-12-01,437.309
2008-12-02,444.169
2008-12-03,444.005
2008-12-04,440.079
2008-12-05,418.598
2008-12-08,444.878
2008-12-09,453.214
2008-12-10,474.763
2008-12-11,488.435
2008-12-12,486.201
2008-12-15,503.549
2008-12-16,503.231
2008-12-17,518.972
2008-12-18,525.7
2008-12-19,511.155
2008-12-22,501.619
2008-12-23,505.943
2008-12-24,502.625
2008-12-25,502.625
2008-12-26,505.05
2008-12-29,512.656
2008-12-30,519.565
2008-12-31,515.003
2009-01-01,515.003
2009-01-02,534.702
2009-01-05,534.772
2009-01-06,536.619
2009-01-07,535.293
2009-01-08,544.713
2009-01-09,535.934
2009-01-12,520.794
2009-01-13,516.049
2009-01-14,494.088
2009-01-15,493.112
2009-01-16,504.002
2009-01-19,506.183
2009-01-20,490.521
2009-01-21,486.854
2009-01-22,484.754
2009-01-23,473.601
2009-01-26,494.604
2009-01-27,501.156
2009-01-28,520.1
2009-01-29,502.494
2009-01-30,489.509
2009-02-02,485.46
2009-02-03,495.294
2009-02-04,506.082
2009-02-05,503.26
2009-02-06,521.237
2009-02-09,531.096
2009-02-10,515.286
2009-02-11,509.775
2009-02-12,496.473
2009-02-13,509.315
2009-02-16,500.738
2009-02-17,474.578
2009-02-18,468.889
2009-02-19,474.299
2009-02-20,457.804
2009-02-23,453.165
2009-02-24,451.308
2009-02-25,452.994
2009-02-26,460.123
2009-02-27,453.775
2009-03-02,433.659
2009-03-03,420.875
2009-03-04,442.31
2009-03-05,426.397
2009-03-06,424.548
2009-03-09,429.115
2009-03-10,454.812
2009-03-11,460.119
2009-03-12,461.16
2009-03-13,467.222
2009-03-16,484.502
2009-03-17,481.443
2009-03-18,486.807
2009-03-19,513.199
2009-03-20,502.911
2009-03-23,514.417
2009-03-24,509.53
2009-03-25,519.872
2009-03-26,525.584
2009-03-27,504.088
2009-03-30,489.832
2009-03-31,506.134
2009-04-01,508.831
2009-04-02,537.781
2009-04-03,537.091
2009-04-06,544.35
2009-04-07,526.034
2009-04-08,524.128
2009-04-09,538.683
2009-04-10,538.683
2009-04-13,543.251
2009-04-14,543.894
2009-04-15,545.265
2009-04-16,551.055
2009-04-17,559.42
2009-04-20,533.85
2009-04-21,539.965
2009-04-22,543.706
2009-04-23,548.925
2009-04-24,561.039
2009-04-27,555.37
2009-04-28,546.58
2009-04-29,566.045
2009-04-30,580.231
2009-05-01,580.319
2009-05-04,609.47
2009-05-05,609.513
2009-05-06,610.83
2009-05-07,598.501
2009-05-08,603.932
2009-05-11,598.099
2009-05-12,599.05
2009-05-13,581.53
2009-05-14,585.943
2009-05-15,600.68
2009-05-18,606.587
2009-05-19,620.028
2009-05-20,635.093
2009-05-21,620.526
2009-05-22,625.768
2009-05-25,628.79
2009-05-26,630.418
2009-05-27,631.386
2009-05-28,622.913
2009-05-29,637.77
2009-06-01,653.861
2009-06-02,672.044
2009-06-03,657.164
2009-06-04,652.398
2009-06-05,642.64
2009-06-08,625.944
2009-06-09,634.018
2009-06-10,642.815
2009-06-11,648.734
2009-06-12,639.752
2009-06-15,621.109
2009-06-16,621.695
2009-06-17,606.489
2009-06-18,607.401
2009-06-19,615.429
2009-06-22,600.785
2009-06-23,602.097
2009-06-24,623.373
2009-06-25,622.896
2009-06-26,631.79
2009-06-29,641.252
2009-06-30,637.322
2009-07-01,656.324
2009-07-02,641.643
2009-07-03,643.616
2009-07-06,629.136
2009-07-07,630.343
2009-07-08,616.522
2009-07-09,624.178
2009-07-10,612.777
2009-07-13,625.516
2009-07-14,627.922
2009-07-15,652.913
2009-07-16,655.096
2009-07-17,667.913
2009-07-20,679.392
2009-07-21,682.513
2009-07-22,691.626
2009-07-23,701.25
2009-07-24,703.54
2009-07-27,708.111
2009-07-28,702.111
2009-07-29,706.406
2009-07-30,719.753
2009-07-31,729.308
2009-08-03,752.845
2009-08-04,751.174
2009-08-05,746.694
2009-08-06,747.076
2009-08-07,752.34
2009-08-10,746.404
2009-08-11,731.809
2009-08-12,744.187
2009-08-13,754.66
2009-08-14,749.828
2009-08-17,731.731
2009-08-18,743.667
2009-08-19,752.248
2009-08-20,768.918
2009-08-21,783.6
2009-08-24,799.839
2009-08-25,805.117
2009-08-26,799.879
2009-08-27,794.407
2009-08-28,812.317
2009-08-31,796.265
2009-09-01,779.917
2009-09-02,767.2
2009-09-03,775.395
2009-09-04,786.805
2009-09-07,805.644
2009-09-08,818.053
2009-09-09,825.712
2009-09-10,833.187
2009-09-11,839.086
2009-09-14,836.68
2009-09-15,845.179
2009-09-16,863.452
2009-09-17,869.298
2009-09-18,863.832
2009-09-21,858.554
2009-09-22,869.245
2009-09-23,868.874
2009-09-24,852.327
2009-09-25,846.266
2009-09-28,856.007
2009-09-29,848.106
2009-09-30,851.1
2009-10-01,834.007
2009-10-02,815.979
2009-10-05,823.141
2009-10-06,858.106
2009-10-07,853.407
2009-10-08,872.243
2009-10-09,875.172
2009-10-12,892.368
2009-10-13,893.497
2009-10-14,897.173
2009-10-15,894.218
2009-10-16,879.579
2009-10-19,896.538
2009-10-20,895.059
2009-10-21,897.835
2009-10-22,889.355
2009-10-23,886.079
2009-10-26,871.317
2009-10-27,856.166
2009-10-28,817.96
2009-10-29,838.934
2009-10-30,821.187
2009-11-02,826.634
2009-11-03,813.555
2009-11-04,844.695
2009-11-05,850.856
2009-11-06,857.393
2009-11-09,883.33
2009-11-10,871.53
2009-11-11,887.294
2009-11-12,886.094
2009-11-13,891.545
2009-11-16,913.04
2009-11-17,908.771
2009-11-18,915.65
2009-11-19,877.002
2009-11-20,876.065
2009-11-23,900.173
2009-11-24,894.649
2009-11-25,901.724
2009-11-26,875.377
2009-11-27,885.86
2009-11-30,883.705
2009-12-01,914.918
2009-12-02,920.191
2009-12-03,928.193
2009-12-04,931.368
2009-12-07,931.506
2009-12-08,916.386
2009-12-09,909.065
2009-12-10,915.192
2009-12-11,919.864
2009-12-14,938.139
2009-12-15,933.092
2009-12-16,940.281
2009-12-17,917.72
2009-12-18,909.922
2009-12-21,923.551
2009-12-22,928.487
2009-12-23,933.795
2009-12-24,935.554
2009-12-25,935.554
2009-12-28,936.139
2009-12-29,941.196
2009-12-30,932.754
2009-12-31,936.375
2010-01-01,936.375
2010-01-04,962.086
2010-01-05,966.027
2010-01-06,970.921
2010-01-07,964.805
2010-01-08,958.792
2010-01-11,964.477
2010-01-12,959.043
2010-01-13,966.221
2010-01-14,968.141
2010-01-15,960.072
2010-01-18,960.653
2010-01-19,952.516
2010-01-20,946.893
2010-01-21,939.502
2010-01-22,931.678
2010-01-25,923.126
2010-01-26,920.403
2010-01-27,914.525
2010-01-28,906.43
2010-01-29,908.205
2010-02-01,913.026
2010-02-02,930.071
2010-02-03,929.059
2010-02-04,896.291
2010-02-05,867.588
2010-02-08,863.025
2010-02-09,869.909
2010-02-10,873.015
2010-02-11,869.327
2010-02-12,866.28
2010-02-15,862.342
2010-02-16,879.798
2010-02-17,885.959
2010-02-18,882.067
2010-02-19,877.447
2010-02-22,884.79
2010-02-23,875.171
2010-02-24,869.208
2010-02-25,851.503
2010-02-26,870.734
2010-03-01,880.434
2010-03-02,903.976
2010-03-03,921.898
2010-03-04,915.841
2010-03-05,925.912
2010-03-08,934.071
2010-03-09,928.304
2010-03-10,940.738
2010-03-11,937.571
2010-03-12,947.364
2010-03-15,926.37
2010-03-16,945.002
2010-03-17,956.31
2010-03-18,943.577
2010-03-19,935.558
2010-03-22,940.89
2010-03-23,960.198
2010-03-24,950.896
2010-03-25,958.705
2010-03-26,961.453
2010-03-29,967.091
2010-03-30,954.71
2010-03-31,969.131
2010-04-01,982.303
2010-04-02,982.303
2010-04-05,980.054
2010-04-06,983.25
2010-04-07,975.89
2010-04-08,967.377
2010-04-09,988.354
2010-04-12,993.711
2010-04-13,981.262
2010-04-14,987.035
2010-04-15,984.464
2010-04-16,969.529
2010-04-19,965.466
2010-04-20,991.54
2010-04-21,987.994
2010-04-22,976.806
2010-04-23,990.358
2010-04-26,992.579
2010-04-27,968.532
2010-04-28,939.172
2010-04-29,950.338
2010-04-30,945.732
2010-05-03,940.187
2010-05-04,905.211
2010-05-05,885.117
2010-05-06,870.459
2010-05-07,831.271
2010-05-10,888.451
2010-05-11,870.637
2010-05-12,890.93
2010-05-13,882.885
2010-05-14,846.888
2010-05-17,836.067
2010-05-18,841.449
2010-05-19,812.922
2010-05-20,787.377
2010-05-21,801.935
2010-05-24,793.044
2010-05-25,755.46
2010-05-26,781.433
2010-05-27,805.868
2010-05-28,809.279
2010-05-31,812.236
2010-06-01,805.103
2010-06-02,802.763
2010-06-03,824.059
2010-06-04,800.678
2010-06-07,776.917
2010-06-08,771.313
2010-06-09,795.705
2010-06-10,814.98
2010-06-11,817.041
2010-06-14,845.475
2010-06-15,854.154
2010-06-16,852.4
2010-06-17,853.999
2010-06-18,861.972
2010-06-21,871.959
2010-06-22,861.366
2010-06-23,844.19
2010-06-24,829.161
2010-06-25,819.427
2010-06-28,830.466
2010-06-29,786.032
2010-06-30,787.447
2010-07-01,778.513
2010-07-02,790.325
2010-07-05,789.106
2010-07-06,819.547
2010-07-07,820.543
2010-07-08,832.919
2010-07-09,835.819
2010-07-12,835.798
2010-07-13,858.863
2010-07-14,874.878
2010-07-15,871.913
2010-07-16,859.597
2010-07-19,855.083
2010-07-20,844.545
2010-07-21,853.64
2010-07-22,878.941
2010-07-23,875.814
2010-07-26,884.195
2010-07-27,884.457
2010-07-28,881.613
2010-07-29,882.206
2010-07-30,871.378
2010-08-02,906.503
2010-08-03,907.793
2010-08-04,908.0
2010-08-05,902.152
2010-08-06,896.688
2010-08-09,906.475
2010-08-10,883.115
2010-08-11,840.733
2010-08-12,831.179
2010-08-13,827.954
2010-08-16,833.418
2010-08-17,849.903
2010-08-18,847.712
2010-08-19,844.09
2010-08-20,815.789
2010-08-23,808.529
2010-08-24,789.724
