Date,NETHERLANDS SMID GROWTH SMID (Small+Mid Cap)
2010-08-25,781.927
2010-08-26,800.049
2010-08-27,797.209
2010-08-30,794.166
2010-08-31,790.099
2010-09-01,823.916
2010-09-02,827.479
2010-09-03,837.695
2010-09-06,843.387
2010-09-07,822.091
2010-09-08,827.93
2010-09-09,837.484
2010-09-10,836.888
2010-09-13,858.422
2010-09-14,873.092
2010-09-15,871.308
2010-09-16,871.109
2010-09-17,885.907
2010-09-20,900.178
2010-09-21,908.656
2010-09-22,918.355
2010-09-23,908.571
2010-09-24,928.71
2010-09-27,927.69
2010-09-28,938.061
2010-09-29,945.246
2010-09-30,940.833
2010-10-01,944.349
2010-10-04,938.545
2010-10-05,957.224
2010-10-06,963.704
2010-10-07,962.44
2010-10-08,961.376
2010-10-11,966.645
2010-10-12,967.314
2010-10-13,1003.517
2010-10-14,1011.668
2010-10-15,1014.53
2010-10-18,1014.572
2010-10-19,993.854
2010-10-20,1006.511
2010-10-21,1007.179
2010-10-22,1001.459
2010-10-25,1017.311
2010-10-26,1007.191
2010-10-27,999.953
2010-10-28,1006.645
2010-10-29,998.821
2010-11-01,1007.316
2010-11-02,1025.239
2010-11-03,1020.879
2010-11-04,1054.439
2010-11-05,1045.679
2010-11-08,1030.725
2010-11-09,1040.535
2010-11-10,1010.612
2010-11-11,996.25
2010-11-12,995.459
2010-11-15,998.36
2010-11-16,979.261
2010-11-17,983.886
2010-11-18,1006.431
2010-11-19,1018.823
2010-11-22,1023.913
2010-11-23,996.989
2010-11-24,1010.02
2010-11-25,1024.308
2010-11-26,1007.262
2010-11-29,973.297
2010-11-30,964.936
2010-12-01,993.058
2010-12-02,1015.305
2010-12-03,1034.476
2010-12-06,1031.968
2010-12-07,1041.375
2010-12-08,1027.874
2010-12-09,1040.485
2010-12-10,1043.366
2010-12-13,1055.587
2010-12-14,1054.967
2010-12-15,1050.817
2010-12-16,1046.086
2010-12-17,1052.251
2010-12-20,1056.924
2010-12-21,1068.969
2010-12-22,1071.287
2010-12-23,1064.658
2010-12-24,1067.336
2010-12-27,1071.518
2010-12-28,1074.585
2010-12-29,1077.315
2010-12-30,1088.739
2010-12-31,1099.096
2011-01-03,1101.462
2011-01-04,1086.818
2011-01-05,1066.026
2011-01-06,1054.206
2011-01-07,1047.961
2011-01-10,1037.877
2011-01-11,1055.473
2011-01-12,1075.353
2011-01-13,1086.787
2011-01-14,1102.181
2011-01-17,1093.009
2011-01-18,1107.141
2011-01-19,1084.26
2011-01-20,1059.466
2011-01-21,1088.498
2011-01-24,1092.116
2011-01-25,1099.918
2011-01-26,1119.184
2011-01-27,1130.573
2011-01-28,1119.451
2011-01-31,1119.174
2011-02-01,1151.223
2011-02-02,1150.581
2011-02-03,1135.96
2011-02-04,1136.475
2011-02-07,1151.548
2011-02-08,1151.34
2011-02-09,1153.113
2011-02-10,1137.651
2011-02-11,1143.602
2011-02-14,1148.791
2011-02-15,1147.708
2011-02-16,1154.485
2011-02-17,1141.074
2011-02-18,1146.834
2011-02-21,1139.781
2011-02-22,1136.596
2011-02-23,1128.287
2011-02-24,1123.949
2011-02-25,1135.594
2011-02-28,1147.89
2011-03-01,1152.564
2011-03-02,1150.775
2011-03-03,1172.33
2011-03-04,1174.945
2011-03-07,1165.627
2011-03-08,1154.28
2011-03-09,1150.116
2011-03-10,1112.088
2011-03-11,1099.618
2011-03-14,1108.605
2011-03-15,1089.026
2011-03-16,1069.721
2011-03-17,1094.966
2011-03-18,1108.793
2011-03-21,1135.793
2011-03-22,1132.183
2011-03-23,1141.99
2011-03-24,1162.199
2011-03-25,1164.762
2011-03-28,1164.196
2011-03-29,1164.883
2011-03-30,1183.842
2011-03-31,1184.608
2011-04-01,1194.455
2011-04-04,1204.714
2011-04-05,1199.964
2011-04-06,1206.722
2011-04-07,1188.014
2011-04-08,1198.751
2011-04-11,1203.037
2011-04-12,1186.437
2011-04-13,1186.162
2011-04-14,1167.598
2011-04-15,1169.354
2011-04-18,1130.891
2011-04-19,1143.969
2011-04-20,1193.777
2011-04-21,1194.935
2011-04-22,1194.935
2011-04-25,1194.074
2011-04-26,1205.069
2011-04-27,1202.535
2011-04-28,1216.371
2011-04-29,1217.206
2011-05-02,1220.452
2011-05-03,1213.946
2011-05-04,1209.161
2011-05-05,1182.936
2011-05-06,1181.464
2011-05-09,1164.371
2011-05-10,1182.106
2011-05-11,1165.718
2011-05-12,1155.435
2011-05-13,1148.837
2011-05-16,1154.299
2011-05-17,1129.148
2011-05-18,1136.213
2011-05-19,1142.728
2011-05-20,1132.304
2011-05-23,1096.378
2011-05-24,1101.293
2011-05-25,1101.102
2011-05-26,1099.444
2011-05-27,1119.659
2011-05-30,1121.934
2011-05-31,1139.781
2011-06-01,1136.444
2011-06-02,1126.313
2011-06-03,1131.681
2011-06-06,1132.102
2011-06-07,1130.779
2011-06-08,1103.363
2011-06-09,1115.448
2011-06-10,1090.263
2011-06-13,1084.454
2011-06-14,1106.597
2011-06-15,1077.291
2011-06-16,1046.796
2011-06-17,1062.682
2011-06-20,1051.415
2011-06-21,1081.625
2011-06-22,1073.823
2011-06-23,1028.448
2011-06-24,1030.022
2011-06-27,1035.236
2011-06-28,1042.209
2011-06-29,1075.254
2011-06-30,1101.883
2011-07-01,1113.425
2011-07-04,1121.478
2011-07-05,1106.102
2011-07-06,1089.954
2011-07-07,1107.146
2011-07-08,1078.464
2011-07-11,1037.026
2011-07-12,1026.284
2011-07-13,1046.756
2011-07-14,1023.751
2011-07-15,1015.566
2011-07-18,987.812
2011-07-19,1019.983
2011-07-20,1044.207
2011-07-21,1075.53
2011-07-22,1085.455
2011-07-25,1078.384
2011-07-26,1085.419
2011-07-27,1068.089
2011-07-28,1042.925
2011-07-29,1041.958
2011-08-01,1013.75
2011-08-02,978.039
2011-08-03,949.011
2011-08-04,878.118
2011-08-05,866.077
2011-08-08,807.749
2011-08-09,847.051
2011-08-10,824.151
2011-08-11,851.577
2011-08-12,865.956
2011-08-15,895.923
2011-08-16,874.008
2011-08-17,881.596
2011-08-18,816.23
2011-08-19,812.258
2011-08-22,811.199
2011-08-23,814.422
2011-08-24,836.383
2011-08-25,828.501
2011-08-26,826.209
2011-08-29,855.65
2011-08-30,863.177
2011-08-31,894.368
2011-09-01,887.171
2011-09-02,861.847
2011-09-05,819.373
2011-09-06,803.039
2011-09-07,830.721
2011-09-08,841.62
2011-09-09,801.323
2011-09-12,780.728
2011-09-13,785.427
2011-09-14,803.801
2011-09-15,838.634
2011-09-16,850.604
2011-09-19,816.398
2011-09-20,839.263
2011-09-21,831.392
2011-09-22,780.027
2011-09-23,775.204
2011-09-26,782.969
2011-09-27,838.407
2011-09-28,828.363
2011-09-29,841.09
2011-09-30,811.961
2011-10-03,783.705
2011-10-04,758.535
2011-10-05,778.422
2011-10-06,810.827
2011-10-07,819.273
2011-10-10,857.454
2011-10-11,855.451
2011-10-12,895.404
2011-10-13,881.846
2011-10-14,909.33
2011-10-17,885.06
2011-10-18,886.179
2011-10-19,895.741
2011-10-20,873.682
2011-10-21,914.52
2011-10-24,926.897
2011-10-25,920.155
2011-10-26,913.125
2011-10-27,958.483
2011-10-28,956.49
2011-10-31,916.42
2011-11-01,861.06
2011-11-02,875.151
2011-11-03,891.457
2011-11-04,885.603
2011-11-07,882.351
2011-11-08,881.813
2011-11-09,847.047
2011-11-10,839.893
2011-11-11,873.192
2011-11-14,853.362
2011-11-15,839.956
2011-11-16,847.041
2011-11-17,823.783
2011-11-18,818.424
2011-11-21,779.52
2011-11-22,778.65
2011-11-23,762.87
2011-11-24,762.251
2011-11-25,763.961
2011-11-28,801.637
2011-11-29,812.885
2011-11-30,857.005
2011-12-01,847.662
2011-12-02,858.197
2011-12-05,875.007
2011-12-06,865.012
2011-12-07,873.562
2011-12-08,842.781
2011-12-09,856.038
2011-12-12,822.148
2011-12-13,821.67
2011-12-14,790.347
2011-12-15,805.812
2011-12-16,816.506
2011-12-19,815.296
2011-12-20,849.254
2011-12-21,834.041
2011-12-22,846.162
2011-12-23,847.426
2011-12-26,847.426
2011-12-27,854.527
2011-12-28,841.131
2011-12-29,847.682
2011-12-30,857.555
2012-01-02,873.759
2012-01-03,887.97
2012-01-04,871.372
2012-01-05,858.918
2012-01-06,854.592
2012-01-09,864.862
2012-01-10,878.933
2012-01-11,864.775
2012-01-12,879.457
2012-01-13,864.707
2012-01-16,873.032
2012-01-17,886.287
2012-01-18,896.686
2012-01-19,915.211
2012-01-20,912.839
2012-01-23,928.064
2012-01-24,902.204
2012-01-25,901.768
2012-01-26,928.447
2012-01-27,925.77
2012-01-30,908.402
2012-01-31,919.204
2012-02-01,945.954
2012-02-02,947.117
2012-02-03,958.504
2012-02-06,956.222
2012-02-07,972.494
2012-02-08,969.27
2012-02-09,970.539
2012-02-10,950.803
2012-02-13,949.051
2012-02-14,938.603
2012-02-15,939.534
2012-02-16,932.695
2012-02-17,952.948
2012-02-20,1026.102
2012-02-21,1015.134
2012-02-22,1011.873
2012-02-23,1010.253
2012-02-24,1024.194
2012-02-27,1017.348
2012-02-28,1022.561
2012-02-29,1024.561
2012-03-01,1032.644
2012-03-02,1037.875
2012-03-05,1031.774
2012-03-06,989.05
2012-03-07,1000.518
2012-03-08,1027.812
2012-03-09,1023.511
2012-03-12,1021.527
2012-03-13,1024.407
2012-03-14,1014.268
2012-03-15,1022.15
2012-03-16,1032.848
2012-03-19,1042.441
2012-03-20,1026.778
2012-03-21,1019.499
2012-03-22,1009.287
2012-03-23,1020.538
2012-03-26,1042.404
2012-03-27,1030.85
2012-03-28,1020.744
2012-03-29,1014.373
2012-03-30,1031.165
2012-04-02,1045.213
2012-04-03,1044.703
2012-04-04,999.919
2012-04-05,1004.376
2012-04-06,1004.376
2012-04-09,1004.953
2012-04-10,970.985
2012-04-11,978.381
2012-04-12,1004.695
2012-04-13,988.203
2012-04-16,990.989
2012-04-17,1021.432
2012-04-18,1006.977
2012-04-19,1006.255
2012-04-20,1016.114
2012-04-23,976.094
2012-04-24,998.174
2012-04-25,1009.897
2012-04-26,1020.951
2012-04-27,1031.466
2012-04-30,1023.254
2012-05-01,1022.442
2012-05-02,1010.927
2012-05-03,1013.424
2012-05-04,984.62
2012-05-07,989.779
2012-05-08,959.941
2012-05-09,945.828
2012-05-10,960.087
2012-05-11,962.443
2012-05-14,928.811
2012-05-15,922.11
2012-05-16,921.306
2012-05-17,900.698
2012-05-18,890.736
2012-05-21,908.748
2012-05-22,925.545
2012-05-23,883.094
2012-05-24,890.706
2012-05-25,884.967
2012-05-28,894.714
2012-05-29,908.882
2012-05-30,887.56
2012-05-31,877.602
2012-06-01,852.432
2012-06-04,854.114
2012-06-05,858.003
2012-06-06,886.117
2012-06-07,900.181
2012-06-08,895.355
2012-06-11,895.305
2012-06-12,882.431
2012-06-13,878.76
2012-06-14,883.077
2012-06-15,904.479
2012-06-18,901.655
2012-06-19,925.085
2012-06-20,931.311
2012-06-21,914.989
2012-06-22,896.95
2012-06-25,876.798
2012-06-26,869.762
2012-06-27,884.167
2012-06-28,879.303
2012-06-29,926.538
2012-07-02,936.095
2012-07-03,956.447
2012-07-04,949.933
2012-07-05,933.683
2012-07-06,912.324
2012-07-09,908.68
2012-07-10,915.166
2012-07-11,903.891
2012-07-12,890.504
2012-07-13,902.998
2012-07-16,903.654
2012-07-17,904.446
2012-07-18,915.231
2012-07-19,923.977
2012-07-20,909.962
2012-07-23,878.882
2012-07-24,880.215
2012-07-25,884.341
2012-07-26,917.581
2012-07-27,930.05
2012-07-30,921.573
2012-07-31,928.045
2012-08-01,924.064
2012-08-02,888.931
2012-08-03,922.41
2012-08-06,934.607
2012-08-07,940.401
2012-08-08,930.697
2012-08-09,931.384
2012-08-10,923.698
2012-08-13,917.314
2012-08-14,918.501
2012-08-15,919.839
2012-08-16,939.13
2012-08-17,944.876
2012-08-20,942.583
2012-08-21,959.492
2012-08-22,947.915
2012-08-23,952.133
2012-08-24,943.023
2012-08-27,944.457
2012-08-28,942.896
2012-08-29,941.329
2012-08-30,932.044
2012-08-31,950.116
2012-09-03,954.912
2012-09-04,948.25
2012-09-05,949.992
2012-09-06,969.67
2012-09-07,986.708
2012-09-10,985.879
2012-09-11,997.156
2012-09-12,1009.945
2012-09-13,1003.658
2012-09-14,1034.602
2012-09-17,1031.312
2012-09-18,1018.929
2012-09-19,1018.538
2012-09-20,1008.535
2012-09-21,1005.847
2012-09-24,993.579
2012-09-25,1004.731
2012-09-26,982.354
2012-09-27,987.568
2012-09-28,981.987
2012-10-01,997.27
2012-10-02,995.383
2012-10-03,990.384
2012-10-04,1004.109
2012-10-05,1017.494
2012-10-08,1000.672
2012-10-09,988.453
2012-10-10,982.937
2012-10-11,989.217
2012-10-12,985.489
2012-10-15,984.765
2012-10-16,998.827
2012-10-17,1010.65
2012-10-18,1015.963
2012-10-19,1006.286
2012-10-22,1003.098
2012-10-23,973.812
2012-10-24,982.597
2012-10-25,984.247
2012-10-26,970.326
2012-10-29,968.095
2012-10-30,977.484
2012-10-31,976.247
2012-11-01,988.977
2012-11-02,986.103
2012-11-05,974.03
2012-11-06,974.024
2012-11-07,960.798
2012-11-08,953.685
2012-11-09,951.897
2012-11-12,949.49
2012-11-13,952.792
2012-11-14,949.5
2012-11-15,933.51
2012-11-16,916.473
2012-11-19,912.862
2012-11-20,913.155
2012-11-21,912.64
2012-11-22,929.597
2012-11-23,940.476
2012-11-26,940.988
2012-11-27,950.988
2012-11-28,948.572
2012-11-29,970.488
2012-11-30,967.054
2012-12-03,971.822
2012-12-04,972.051
2012-12-05,973.533
2012-12-06,976.452
2012-12-07,971.026
2012-12-10,962.726
2012-12-11,971.295
2012-12-12,972.666
2012-12-13,975.915
2012-12-14,973.471
2012-12-17,977.711
2012-12-18,987.642
2012-12-19,997.314
2012-12-20,1002.727
2012-12-21,995.487
2012-12-24,997.189
2012-12-25,997.189
2012-12-26,999.199
2012-12-27,995.805
2012-12-28,990.285
2012-12-31,991.043
2013-01-01,991.043
2013-01-02,1014.807
2013-01-03,1000.994
2013-01-04,998.565
2013-01-07,997.467
2013-01-08,994.416
2013-01-09,997.724
2013-01-10,1011.138
2013-01-11,1011.653
2013-01-14,969.174
2013-01-15,974.077
2013-01-16,974.644
2013-01-17,981.42
2013-01-18,974.622
2013-01-21,981.648
2013-01-22,976.636
2013-01-23,981.601
2013-01-24,985.836
2013-01-25,999.003
2013-01-28,1008.974
2013-01-29,1007.925
2013-01-30,1010.298
2013-01-31,1005.375
2013-02-01,1028.944
2013-02-04,979.631
2013-02-05,969.151
2013-02-06,963.791
2013-02-07,957.584
2013-02-08,961.395
2013-02-11,955.59
2013-02-12,967.193
2013-02-13,972.421
2013-02-14,961.002
2013-02-15,958.066
2013-02-18,956.131
2013-02-19,965.865
2013-02-20,967.587
2013-02-21,944.246
2013-02-22,954.716
2013-02-25,964.559
2013-02-26,951.166
2013-02-27,957.974
2013-02-28,961.571
2013-03-01,937.145
2013-03-04,945.604
2013-03-05,956.162
2013-03-06,957.307
2013-03-07,962.46
2013-03-08,973.884
2013-03-11,977.521
2013-03-12,981.089
2013-03-13,965.243
2013-03-14,964.38
2013-03-15,965.553
2013-03-18,956.358
2013-03-19,941.414
2013-03-20,950.498
2013-03-21,953.111
2013-03-22,947.209
2013-03-25,933.555
2013-03-26,935.81
2013-03-27,920.624
2013-03-28,983.781
2013-03-29,983.781
2013-04-01,984.232
2013-04-02,987.491
2013-04-03,988.466
2013-04-04,990.189
2013-04-05,993.175
2013-04-08,991.89
2013-04-09,996.457
2013-04-10,1005.916
2013-04-11,1018.289
2013-04-12,1007.164
2013-04-15,997.047
2013-04-16,998.908
2013-04-17,983.676
2013-04-18,990.795
2013-04-19,993.591
2013-04-22,986.903
2013-04-23,996.133
2013-04-24,997.735
2013-04-25,1000.978
2013-04-26,996.682
2013-04-29,1003.864
2013-04-30,1007.936
2013-05-01,1008.612
2013-05-02,996.715
2013-05-03,1008.793
2013-05-06,1005.99
2013-05-07,1011.181
2013-05-08,1018.228
2013-05-09,1019.877
2013-05-10,1016.684
2013-05-13,1018.154
2013-05-14,1021.028
2013-05-15,1013.291
2013-05-16,1016.874
2013-05-17,1011.687
2013-05-20,1018.032
2013-05-21,1022.788
2013-05-22,1024.694
2013-05-23,1012.105
2013-05-24,1013.136
2013-05-27,1022.355
2013-05-28,1026.946
2013-05-29,1027.79
2013-05-30,1034.504
2013-05-31,1021.904
2013-06-03,1023.93
2013-06-04,1032.498
2013-06-05,1026.92
2013-06-06,1032.232
2013-06-07,1040.38
2013-06-10,1041.163
2013-06-11,1045.541
2013-06-12,1053.079
2013-06-13,1048.14
2013-06-14,1050.658
2013-06-17,1055.492
2013-06-18,1064.103
2013-06-19,1065.583
2013-06-20,1029.868
2013-06-21,1015.632
2013-06-24,997.225
2013-06-25,1002.03
2013-06-26,1009.688
2013-06-27,1027.158
2013-06-28,1028.672
2013-07-01,1040.196
2013-07-02,1040.985
2013-07-03,1037.541
2013-07-04,1041.211
2013-07-05,1029.948
2013-07-08,1041.96
2013-07-09,1038.577
2013-07-10,1048.422
2013-07-11,1064.496
2013-07-12,1067.554
2013-07-15,1071.338
2013-07-16,1081.186
2013-07-17,1082.778
2013-07-18,1084.329
2013-07-19,1079.084
2013-07-22,1076.186
2013-07-23,1075.849
2013-07-24,1079.699
2013-07-25,1095.755
2013-07-26,1098.532
2013-07-29,1097.336
2013-07-30,1103.27
2013-07-31,1109.516
2013-08-01,1122.709
2013-08-02,1120.633
2013-08-05,1118.07
2013-08-06,1118.518
2013-08-07,1108.994
2013-08-08,1125.945
2013-08-09,1129.363
2013-08-12,1122.315
2013-08-13,1122.841
2013-08-14,1133.598
2013-08-15,1129.617
2013-08-16,1137.969
2013-08-19,1143.228
2013-08-20,1141.288
2013-08-21,1137.574
2013-08-22,1139.988
2013-08-23,1149.31
2013-08-26,1140.498
2013-08-27,1127.381
2013-08-28,1121.815
2013-08-29,1122.78
2013-08-30,1124.994
2013-09-02,1136.061
2013-09-03,1132.277
2013-09-04,1137.658
2013-09-05,1135.3
2013-09-06,1138.186
2013-09-09,1144.381
2013-09-10,1156.026
2013-09-11,1152.606
2013-09-12,1152.041
2013-09-13,1152.157
2013-09-16,1171.191
2013-09-17,1176.86
2013-09-18,1173.221
2013-09-19,1186.246
2013-09-20,1187.291
2013-09-23,1177.521
2013-09-24,1179.505
2013-09-25,1172.772
2013-09-26,1167.71
2013-09-27,1173.845
2013-09-30,1164.054
2013-10-01,1175.492
2013-10-02,1176.926
2013-10-03,1174.493
2013-10-04,1176.185
2013-10-07,1168.955
2013-10-08,1167.412
2013-10-09,1146.55
2013-10-10,1158.507
2013-10-11,1167.886
2013-10-14,1172.783
2013-10-15,1176.627
2013-10-16,1181.883
2013-10-17,1187.404
2013-10-18,1200.554
2013-10-21,1208.899
2013-10-22,1215.727
2013-10-23,1219.481
2013-10-24,1215.459
2013-10-25,1219.402
2013-10-28,1223.587
2013-10-29,1220.182
2013-10-30,1219.42
2013-10-31,1208.737
2013-11-01,1198.407
2013-11-04,1201.956
2013-11-05,1200.747
2013-11-06,1209.286
2013-11-07,1192.607
2013-11-08,1189.54
2013-11-11,1199.425
2013-11-12,1204.154
2013-11-13,1194.278
2013-11-14,1211.27
2013-11-15,1219.14
2013-11-18,1220.372
2013-11-19,1213.681
2013-11-20,1209.797
2013-11-21,1205.133
2013-11-22,1210.447
2013-11-25,1215.963
2013-11-26,1217.435
2013-11-27,1224.726
2013-11-28,1233.211
2013-11-29,1234.855
2013-12-02,1226.234
2013-12-03,1208.388
2013-12-04,1193.543
2013-12-05,1193.911
2013-12-06,1197.052
2013-12-09,1196.872
2013-12-10,1197.624
2013-12-11,1195.113
2013-12-12,1177.08
2013-12-13,1176.666
2013-12-16,1188.876
2013-12-17,1186.225
2013-12-18,1193.051
2013-12-19,1196.063
2013-12-20,1206.151
2013-12-23,1222.084
2013-12-24,1227.58
2013-12-25,1227.58
2013-12-26,1229.871
2013-12-27,1241.58
2013-12-30,1247.466
2013-12-31,1247.74
2014-01-01,1247.74
2014-01-02,1235.304
2014-01-03,1240.374
2014-01-06,1243.506
2014-01-07,1243.258
2014-01-08,1251.809
2014-01-09,1248.236
2014-01-10,1263.111
2014-01-13,1257.335
2014-01-14,1279.217
2014-01-15,1281.37
2014-01-16,1279.168
2014-01-17,1277.448
2014-01-20,1273.569
2014-01-21,1267.973
2014-01-22,1278.679
2014-01-23,1284.008
2014-01-24,1253.448
2014-01-27,1246.214
2014-01-28,1246.341
2014-01-29,1243.697
2014-01-30,1238.594
2014-01-31,1225.377
2014-02-03,1218.458
2014-02-04,1211.579
2014-02-05,1217.801
2014-02-06,1240.831
2014-02-07,1238.791
2014-02-10,1239.338
2014-02-11,1250.992
2014-02-12,1242.132
2014-02-13,1253.471
2014-02-14,1256.372
2014-02-17,1263.579
2014-02-18,1273.113
2014-02-19,1271.978
2014-02-20,1252.852
2014-02-21,1267.939
2014-02-24,1276.5
2014-02-25,1277.267
2014-02-26,1258.177
2014-02-27,1263.639
2014-02-28,1277.302
2014-03-03,1244.917
2014-03-04,1267.572
2014-03-05,1270.819
2014-03-06,1294.739
2014-03-07,1284.599
2014-03-10,1275.553
2014-03-11,1279.59
2014-03-12,1275.368
2014-03-13,1267.912
2014-03-14,1255.243
2014-03-17,1270.478
2014-03-18,1277.295
2014-03-19,1272.165
2014-03-20,1259.53
2014-03-21,1258.321
2014-03-24,1246.749
2014-03-25,1260.404
2014-03-26,1268.785
2014-03-27,1263.182
2014-03-28,1273.661
2014-03-31,1279.268
2014-04-01,1287.154
2014-04-02,1288.082
2014-04-03,1278.162
2014-04-04,1278.231
2014-04-07,1278.953
2014-04-08,1270.691
2014-04-09,1277.123
2014-04-10,1275.045
2014-04-11,1255.653
2014-04-14,1235.414
2014-04-15,1227.997
2014-04-16,1239.319
2014-04-17,1251.897
2014-04-18,1251.897
2014-04-21,1249.047
2014-04-22,1262.546
2014-04-23,1259.206
2014-04-24,1252.864
2014-04-25,1236.285
2014-04-28,1237.1
2014-04-29,1248.235
2014-04-30,1253.393
2014-05-01,1253.393
2014-05-02,1256.831
2014-05-05,1250.96
2014-05-06,1245.195
2014-05-07,1238.479
2014-05-08,1231.887
2014-05-09,1228.751
2014-05-12,1244.738
2014-05-13,1241.232
2014-05-14,1237.616
2014-05-15,1224.503
2014-05-16,1225.004
2014-05-19,1238.188
2014-05-20,1241.079
2014-05-21,1233.807
2014-05-22,1240.141
2014-05-23,1246.426
2014-05-26,1255.219
2014-05-27,1257.032
2014-05-28,1259.346
2014-05-29,1262.805
2014-05-30,1266.497
2014-06-02,1266.477
2014-06-03,1263.603
2014-06-04,1266.102
2014-06-05,1268.74
2014-06-06,1284.234
2014-06-09,1282.259
2014-06-10,1281.462
2014-06-11,1264.025
2014-06-12,1270.32
2014-06-13,1265.255
2014-06-16,1260.975
2014-06-17,1264.154
2014-06-18,1262.406
2014-06-19,1268.54
2014-06-20,1259.148
2014-06-23,1253.321
2014-06-24,1250.002
2014-06-25,1242.818
2014-06-26,1234.943
2014-06-27,1238.244
2014-06-30,1248.132
2014-07-01,1248.65
2014-07-02,1244.837
2014-07-03,1245.975
2014-07-04,1241.22
2014-07-07,1223.189
2014-07-08,1206.551
2014-07-09,1211.614
2014-07-10,1183.234
2014-07-11,1181.681
2014-07-14,1193.518
2014-07-15,1185.089
2014-07-16,1197.085
2014-07-17,1186.683
2014-07-18,1180.184
2014-07-21,1182.148
2014-07-22,1182.905
2014-07-23,1185.26
2014-07-24,1197.439
2014-07-25,1182.381
2014-07-28,1171.87
2014-07-29,1173.14
2014-07-30,1172.413
2014-07-31,1166.084
2014-08-01,1155.882
2014-08-04,1145.073
2014-08-05,1146.632
2014-08-06,1136.716
2014-08-07,1131.378
2014-08-08,1133.103
2014-08-11,1152.037
2014-08-12,1144.446
2014-08-13,1145.816
2014-08-14,1151.811
2014-08-15,1151.806
2014-08-18,1163.426
2014-08-19,1169.816
2014-08-20,1173.563
2014-08-21,1176.073
2014-08-22,1171.709
2014-08-25,1178.62
2014-08-26,1187.556
2014-08-27,1192.61
2014-08-28,1184.191
2014-08-29,1183.421
2014-09-01,1180.696
2014-09-02,1180.462
2014-09-03,1184.149
2014-09-04,1173.87
2014-09-05,1174.711
2014-09-08,1172.863
2014-09-09,1169.479
2014-09-10,1167.087
2014-09-11,1167.793
2014-09-12,1173.775
2014-09-15,1168.601
2014-09-16,1165.239
2014-09-17,1169.163
2014-09-18,1172.468
2014-09-19,1168.83
2014-09-22,1162.901
2014-09-23,1151.031
2014-09-24,1139.767
2014-09-25,1134.989
2014-09-26,1129.413
2014-09-29,1135.128
2014-09-30,1130.544
2014-10-01,1116.215
2014-10-02,1099.97
2014-10-03,1100.842
2014-10-06,1111.548
2014-10-07,1100.146
2014-10-08,1091.988
2014-10-09,1094.204
2014-10-10,1072.751
2014-10-13,1067.53
2014-10-14,1069.418
2014-10-15,1046.471
2014-10-16,1051.44
2014-10-17,1056.358
2014-10-20,1072.815
2014-10-21,1096.11
2014-10-22,1102.122
2014-10-23,1100.436
2014-10-24,1103.432
2014-10-27,1107.711
2014-10-28,1123.575
2014-10-29,1129.097
2014-10-30,1133.72
2014-10-31,1139.624
2014-11-03,1139.402
2014-11-04,1135.383
2014-11-05,1138.344
2014-11-06,1137.461
2014-11-07,1133.686
2014-11-10,1155.751
2014-11-11,1156.893
2014-11-12,1153.172
2014-11-13,1152.673
2014-11-14,1158.322
2014-11-17,1162.244
2014-11-18,1175.068
2014-11-19,1174.941
2014-11-20,1180.397
2014-11-21,1179.925
2014-11-24,1180.418
2014-11-25,1202.099
2014-11-26,1213.542
2014-11-27,1217.923
2014-11-28,1218.971
2014-12-01,1225.231
2014-12-02,1222.219
2014-12-03,1217.066
2014-12-04,1220.814
2014-12-05,1222.717
2014-12-08,1216.724
2014-12-09,1211.129
2014-12-10,1206.082
2014-12-11,1200.222
2014-12-12,1184.338
2014-12-15,1164.345
2014-12-16,1191.421
2014-12-17,1170.467
2014-12-18,1191.812
2014-12-19,1194.026
2014-12-22,1208.138
2014-12-23,1205.698
2014-12-24,1207.856
2014-12-25,1207.856
2014-12-26,1205.973
2014-12-29,1207.439
2014-12-30,1201.577
2014-12-31,1203.097
2015-01-01,1203.097
2015-01-02,1188.71
2015-01-05,1155.347
2015-01-06,1143.527
2015-01-07,1138.743
2015-01-08,1161.993
2015-01-09,1160.015
2015-01-12,1167.995
2015-01-13,1171.209
2015-01-14,1161.551
2015-01-15,1152.296
2015-01-16,1152.564
2015-01-19,1176.528
2015-01-20,1181.558
2015-01-21,1182.546
2015-01-22,1173.997
2015-01-23,1178.037
2015-01-26,1188.992
2015-01-27,1193.03
2015-01-28,1188.405
2015-01-29,1196.914
2015-01-30,1199.587
2015-02-02,1199.71
2015-02-03,1222.472
2015-02-04,1230.59
2015-02-05,1237.272
2015-02-06,1229.279
2015-02-09,1217.369
2015-02-10,1228.94
2015-02-11,1241.377
2015-02-12,1251.596
2015-02-13,1258.127
2015-02-16,1256.811
2015-02-17,1249.071
2015-02-18,1255.675
2015-02-19,1279.095
2015-02-20,1276.275
2015-02-23,1280.426
2015-02-24,1282.334
2015-02-25,1291.752
2015-02-26,1281.297
2015-02-27,1279.318
2015-03-02,1279.673
2015-03-03,1268.712
2015-03-04,1253.538
2015-03-05,1252.703
2015-03-06,1243.753
2015-03-09,1250.886
2015-03-10,1226.506
2015-03-11,1231.318
2015-03-12,1240.537
2015-03-13,1234.363
2015-03-16,1249.999
2015-03-17,1246.629
2015-03-18,1256.888
2015-03-19,1256.738
2015-03-20,1283.274
2015-03-23,1295.543
2015-03-24,1299.372
2015-03-25,1296.466
2015-03-26,1283.963
2015-03-27,1278.081
2015-03-30,1299.844
