Date,PORTUGAL LARGE GROWTH Large Cap
2014-01-08,723.025
2014-01-09,715.939
2014-01-10,720.196
2014-01-13,719.523
2014-01-14,717.393
2014-01-15,702.331
2014-01-16,708.688
2014-01-17,717.153
2014-01-20,721.656
2014-01-21,717.659
2014-01-22,711.843
2014-01-23,718.232
2014-01-24,712.763
2014-01-27,702.495
2014-01-28,704.115
2014-01-29,707.621
2014-01-30,689.668
2014-01-31,682.433
2014-02-03,676.058
2014-02-04,667.022
2014-02-05,665.126
2014-02-06,682.207
2014-02-07,683.16
2014-02-10,678.599
2014-02-11,685.165
2014-02-12,670.873
2014-02-13,681.627
2014-02-14,701.327
2014-02-17,713.347
2014-02-18,713.447
2014-02-19,713.577
2014-02-20,712.356
2014-02-21,721.618
2014-02-24,727.605
2014-02-25,727.068
2014-02-26,733.789
2014-02-27,727.029
2014-02-28,741.548
2014-03-03,719.775
2014-03-04,722.699
2014-03-05,730.111
2014-03-06,740.028
2014-03-07,745.481
2014-03-10,748.258
2014-03-11,748.779
2014-03-12,740.132
2014-03-13,731.2
2014-03-14,719.712
2014-03-17,722.885
2014-03-18,738.411
2014-03-19,738.532
2014-03-20,720.602
2014-03-21,721.764
2014-03-24,724.247
2014-03-25,737.9
2014-03-26,750.786
2014-03-27,755.549
2014-03-28,751.717
2014-03-31,761.559
2014-04-01,760.093
2014-04-02,764.095
2014-04-03,761.54
2014-04-04,764.79
2014-04-07,770.224
2014-04-08,750.364
2014-04-09,761.746
2014-04-10,758.741
2014-04-11,759.096
2014-04-14,755.161
2014-04-15,759.281
2014-04-16,764.406
2014-04-17,768.146
2014-04-18,768.146
2014-04-21,766.398
2014-04-22,768.11
2014-04-23,766.289
2014-04-24,771.827
2014-04-25,773.137
2014-04-28,767.12
2014-04-29,757.706
2014-04-30,763.089
2014-05-01,763.089
2014-05-02,772.257
2014-05-05,767.169
2014-05-06,777.552
2014-05-07,778.5
2014-05-08,779.145
2014-05-09,776.192
2014-05-12,786.14
2014-05-13,780.621
2014-05-14,776.618
2014-05-15,772.121
2014-05-16,776.278
2014-05-19,780.393
2014-05-20,779.639
2014-05-21,781.834
2014-05-22,784.42
2014-05-23,781.161
2014-05-26,784.437
2014-05-27,783.221
2014-05-28,778.0
2014-05-29,782.672
2014-05-30,790.783
2014-06-02,791.311
2014-06-03,790.549
2014-06-04,784.231
2014-06-05,782.946
2014-06-06,786.759
2014-06-09,787.741
2014-06-10,784.082
2014-06-11,788.487
2014-06-12,800.74
2014-06-13,811.443
2014-06-16,813.66
2014-06-17,809.656
2014-06-18,818.59
2014-06-19,832.843
2014-06-20,829.997
2014-06-23,826.491
2014-06-24,825.522
2014-06-25,821.084
2014-06-26,811.77
2014-06-27,812.688
2014-06-30,816.642
2014-07-01,804.645
2014-07-02,816.261
2014-07-03,825.735
2014-07-04,820.827
2014-07-07,805.491
2014-07-08,777.123
2014-07-09,786.541
2014-07-10,772.137
2014-07-11,770.811
2014-07-14,777.562
2014-07-15,770.651
2014-07-16,787.425
2014-07-17,788.818
2014-07-18,776.879
2014-07-21,778.416
2014-07-22,777.466
2014-07-23,781.736
2014-07-24,783.557
2014-07-25,784.457
2014-07-28,805.206
2014-07-29,798.716
2014-07-30,786.343
2014-07-31,790.905
2014-08-01,780.931
2014-08-04,773.798
2014-08-05,764.955
2014-08-06,754.387
2014-08-07,742.498
2014-08-08,741.517
2014-08-11,738.83
2014-08-12,726.457
2014-08-13,731.585
2014-08-14,735.163
2014-08-15,738.582
2014-08-18,746.74
2014-08-19,764.737
2014-08-20,763.521
2014-08-21,761.304
2014-08-22,760.598
2014-08-25,765.173
2014-08-26,782.532
2014-08-27,791.919
2014-08-28,786.452
2014-08-29,792.702
2014-09-01,792.06
2014-09-02,796.743
2014-09-03,798.825
2014-09-04,789.295
2014-09-05,791.407
2014-09-08,783.004
2014-09-09,776.342
2014-09-10,777.326
2014-09-11,777.935
2014-09-12,778.043
2014-09-15,764.104
2014-09-16,769.309
2014-09-17,775.588
2014-09-18,782.39
2014-09-19,782.965
2014-09-22,781.898
2014-09-23,771.004
2014-09-24,760.779
2014-09-25,750.809
2014-09-26,747.775
2014-09-29,740.34
2014-09-30,734.336
2014-10-01,719.384
2014-10-02,690.977
2014-10-03,691.417
2014-10-06,697.149
2014-10-07,696.484
2014-10-08,685.33
2014-10-09,676.399
2014-10-10,661.531
2014-10-13,668.969
2014-10-14,667.139
2014-10-15,640.287
2014-10-16,621.136
2014-10-17,651.068
2014-10-20,634.991
2014-10-21,653.73
2014-10-22,649.351
2014-10-23,654.141
2014-10-24,649.453
2014-10-27,657.399
2014-10-28,664.129
2014-10-29,662.264
2014-10-30,647.044
2014-10-31,654.469
2014-11-03,645.941
2014-11-04,622.335
2014-11-05,625.277
2014-11-06,630.257
2014-11-07,635.285
2014-11-10,647.473
2014-11-11,636.486
2014-11-12,625.829
2014-11-13,621.477
2014-11-14,631.591
2014-11-17,624.238
2014-11-18,629.977
2014-11-19,611.455
2014-11-20,622.217
2014-11-21,636.074
2014-11-24,631.661
2014-11-25,623.153
2014-11-26,618.509
2014-11-27,586.309
2014-11-28,551.82
2014-12-01,533.666
2014-12-02,549.379
2014-12-03,543.287
2014-12-04,542.425
2014-12-05,529.321
2014-12-08,508.598
2014-12-09,505.923
2014-12-10,488.813
2014-12-11,476.625
2014-12-12,468.315
2014-12-15,448.875
2014-12-16,469.535
2014-12-17,484.364
2014-12-18,490.076
2014-12-19,492.428
2014-12-22,481.723
2014-12-23,488.935
2014-12-24,484.557
2014-12-25,484.557
2014-12-26,483.801
2014-12-29,478.862
2014-12-30,463.673
2014-12-31,460.796
2015-01-01,460.796
2015-01-02,461.88
2015-01-05,434.729
2015-01-06,429.3
2015-01-07,431.84
2015-01-08,445.073
2015-01-09,438.907
2015-01-12,426.979
2015-01-13,428.587
2015-01-14,421.564
2015-01-15,441.209
2015-01-16,464.526
2015-01-19,461.324
2015-01-20,459.455
2015-01-21,484.974
2015-01-22,476.981
2015-01-23,467.768
2015-01-26,489.392
2015-01-27,494.284
2015-01-28,483.457
2015-01-29,482.254
2015-01-30,477.277
2015-02-02,501.445
2015-02-03,524.857
2015-02-04,518.081
2015-02-05,528.937
2015-02-06,517.528
2015-02-09,533.245
2015-02-10,511.478
2015-02-11,499.262
2015-02-12,512.898
2015-02-13,531.504
2015-02-16,537.006
2015-02-17,533.915
2015-02-18,538.317
2015-02-19,534.289
2015-02-20,539.675
2015-02-23,537.216
2015-02-24,542.533
2015-02-25,542.231
2015-02-26,528.265
2015-02-27,532.206
2015-03-02,519.327
2015-03-03,508.46
2015-03-04,489.916
2015-03-05,494.34
2015-03-06,503.588
2015-03-09,501.89
2015-03-10,456.548
2015-03-11,459.709
2015-03-12,467.054
2015-03-13,446.432
2015-03-16,452.099
2015-03-17,459.82
2015-03-18,464.396
2015-03-19,475.471
2015-03-20,504.626
2015-03-23,510.303
2015-03-24,502.965
2015-03-25,515.882
2015-03-26,512.149
2015-03-27,510.59
2015-03-30,504.084
2015-03-31,488.253
2015-04-01,495.631
2015-04-02,496.206
2015-04-03,496.206
2015-04-06,503.091
2015-04-07,535.427
2015-04-08,565.17
2015-04-09,575.383
2015-04-10,571.168
2015-04-13,584.979
2015-04-14,588.831
2015-04-15,592.509
2015-04-16,593.456
2015-04-17,583.99
2015-04-20,587.277
2015-04-21,576.379
2015-04-22,570.112
2015-04-23,584.965
2015-04-24,582.787
2015-04-27,591.372
2015-04-28,603.145
2015-04-29,607.867
2015-04-30,616.967
2015-05-01,617.903
2015-05-04,609.251
2015-05-05,612.944
2015-05-06,619.016
2015-05-07,589.276
2015-05-08,597.809
2015-05-11,608.552
2015-05-12,613.994
2015-05-13,629.148
2015-05-14,620.5
2015-05-15,610.19
2015-05-18,599.572
2015-05-19,581.483
2015-05-20,574.324
2015-05-21,583.209
2015-05-22,575.291
2015-05-25,567.206
2015-05-26,541.491
2015-05-27,546.878
2015-05-28,541.033
2015-05-29,538.739
2015-06-01,534.247
2015-06-02,553.989
2015-06-03,559.002
2015-06-04,551.029
2015-06-05,545.659
2015-06-08,533.89
2015-06-09,538.631
2015-06-10,567.314
2015-06-11,579.35
2015-06-12,568.19
2015-06-15,561.759
2015-06-16,551.284
2015-06-17,555.097
2015-06-18,560.336
2015-06-19,568.125
2015-06-22,562.368
2015-06-23,569.543
2015-06-24,572.414
2015-06-25,563.588
2015-06-26,560.204
2015-06-29,541.539
2015-06-30,537.296
2015-07-01,540.711
2015-07-02,540.323
2015-07-03,532.751
2015-07-06,512.466
2015-07-07,490.846
2015-07-08,511.266
2015-07-09,526.567
2015-07-10,543.913
2015-07-13,543.573
2015-07-14,540.029
2015-07-15,540.907
2015-07-16,541.539
2015-07-17,542.787
2015-07-20,543.287
2015-07-21,549.795
2015-07-22,530.459
2015-07-23,536.96
2015-07-24,525.769
2015-07-27,513.97
2015-07-28,521.379
2015-07-29,534.52
2015-07-30,532.316
2015-07-31,534.307
2015-08-03,520.069
2015-08-04,517.239
2015-08-05,517.286
2015-08-06,506.494
2015-08-07,512.989
2015-08-10,513.15
2015-08-11,512.23
2015-08-12,530.867
2015-08-13,530.986
2015-08-14,520.012
2015-08-17,521.35
2015-08-18,513.144
2015-08-19,502.212
2015-08-20,499.468
2015-08-21,485.223
2015-08-24,456.907
2015-08-25,467.832
2015-08-26,454.967
2015-08-27,479.713
2015-08-28,489.023
2015-08-31,482.654
2015-09-01,472.882
2015-09-02,464.242
2015-09-03,477.624
2015-09-04,457.552
2015-09-07,460.57
2015-09-08,463.92
2015-09-09,465.835
2015-09-10,449.919
2015-09-11,447.537
2015-09-14,453.521
2015-09-15,458.794
2015-09-16,477.957
2015-09-17,477.653
2015-09-18,476.764
2015-09-21,468.778
2015-09-22,462.802
2015-09-23,466.365
2015-09-24,461.143
2015-09-25,457.546
2015-09-28,447.096
2015-09-29,447.324
2015-09-30,460.761
2015-10-01,473.091
2015-10-02,491.873
2015-10-05,505.07
2015-10-06,526.781
2015-10-07,541.906
2015-10-08,536.982
2015-10-09,534.789
2015-10-12,527.528
2015-10-13,519.998
2015-10-14,515.398
2015-10-15,511.672
2015-10-16,523.093
2015-10-19,515.768
2015-10-20,510.652
2015-10-21,512.95
2015-10-22,511.516
2015-10-23,510.359
2015-10-26,498.712
2015-10-27,486.546
2015-10-28,506.85
2015-10-29,502.452
2015-10-30,509.763
2015-11-02,504.24
2015-11-03,524.823
2015-11-04,521.505
2015-11-05,513.192
2015-11-06,502.491
2015-11-09,500.386
2015-11-10,497.787
2015-11-11,494.534
2015-11-12,474.089
2015-11-13,465.776
2015-11-16,468.867
2015-11-17,480.497
2015-11-18,497.221
2015-11-19,506.941
2015-11-20,478.173
2015-11-23,480.149
2015-11-24,486.135
2015-11-25,490.394
2015-11-26,496.66
2015-11-27,491.539
2015-11-30,498.926
2019-11-26,1000.0
2019-11-27,1009.021
2019-11-28,1003.375
2019-11-29,1005.152
2019-12-02,988.213
2019-12-03,977.632
2019-12-04,995.887
2019-12-05,1002.122
2019-12-06,1009.994
2019-12-09,1006.918
2019-12-10,1013.925
2019-12-11,1022.417
2019-12-12,1022.883
2019-12-13,1037.356
2019-12-16,1051.005
2019-12-17,1056.671
2019-12-18,1043.287
2019-12-19,1059.24
2019-12-20,1053.21
2019-12-23,1057.854
2019-12-24,1052.859
2019-12-25,1052.859
2019-12-26,1053.666
2019-12-27,1081.972
2019-12-30,1073.096
2019-12-31,1077.386
2020-01-01,1077.386
2020-01-02,1070.074
2020-01-03,1069.686
2020-01-06,1064.806
2020-01-07,1051.936
2020-01-08,1055.935
2020-01-09,1051.563
2020-01-10,1068.34
2020-01-13,1076.672
2020-01-14,1087.895
2020-01-15,1118.806
2020-01-16,1128.32
2020-01-17,1134.635
2020-01-20,1140.238
2020-01-21,1139.352
2020-01-22,1142.269
2020-01-23,1155.637
2020-01-24,1178.414
2020-01-27,1161.212
2020-01-28,1178.801
2020-01-29,1192.246
2020-01-30,1214.294
2020-01-31,1245.342
2020-02-03,1239.018
2020-02-04,1227.292
2020-02-05,1231.433
2020-02-06,1233.053
2020-02-07,1248.967
2020-02-10,1260.691
2020-02-11,1275.165
2020-02-12,1257.132
2020-02-13,1254.403
2020-02-14,1269.682
2020-02-17,1296.712
2020-02-18,1316.783
2020-02-19,1320.579
2020-02-20,1307.97
2020-02-21,1314.92
2020-02-24,1268.812
2020-02-25,1223.059
2020-02-26,1232.348
2020-02-27,1201.261
2020-02-28,1151.438
2020-03-02,1193.668
2020-03-03,1241.414
2020-03-04,1300.678
2020-03-05,1273.764
2020-03-06,1228.315
2020-03-09,1150.416
2020-03-10,1120.417
2020-03-11,1129.767
2020-03-12,956.536
2020-03-13,976.353
2020-03-16,939.045
2020-03-17,986.602
2020-03-18,889.92
2020-03-19,814.747
2020-03-20,845.657
2020-03-23,838.139
2020-03-24,924.694
2020-03-25,971.368
2020-03-26,980.599
2020-03-27,966.318
2020-03-30,970.951
2020-03-31,997.005
2020-04-01,968.719
2020-04-02,960.655
2020-04-03,953.834
2020-04-06,950.099
2020-04-07,974.725
2020-04-08,971.179
2020-04-09,1022.445
2020-04-10,1022.445
2020-04-13,1018.893
2020-04-14,1012.217
2020-04-15,999.539
2020-04-16,1015.743
2020-04-17,1021.605
2020-04-20,1004.413
2020-04-21,998.25
2020-04-22,1021.214
2020-04-23,1019.109
2020-04-24,1012.279
2020-04-27,1023.248
2020-04-28,1027.558
2020-04-29,1030.406
2020-04-30,1047.47
2020-05-01,1052.778
2020-05-04,1027.71
2020-05-05,1044.251
2020-05-06,1046.01
2020-05-07,1041.395
2020-05-08,1113.771
2020-05-11,1103.527
2020-05-12,1103.441
2020-05-13,1119.04
2020-05-14,1091.054
2020-05-15,1097.477
2020-05-18,1146.124
2020-05-19,1162.184
2020-05-20,1188.153
2020-05-21,1195.467
2020-05-22,1197.272
2020-05-25,1216.048
2020-05-26,1213.043
2020-05-27,1184.33
2020-05-28,1205.907
2020-05-29,1223.756
2021-05-27,1000.0
2021-05-28,995.298
2021-05-31,988.217
2021-06-01,992.278
2021-06-02,957.959
2021-06-03,933.688
2021-06-04,947.959
2021-06-07,948.769
2021-06-08,962.006
2021-06-09,968.565
2021-06-10,944.541
2021-06-11,951.947
2021-06-14,985.561
2021-06-15,981.151
2021-06-16,1000.348
2021-06-17,972.728
2021-06-18,934.923
2021-06-21,942.753
2021-06-22,935.322
2021-06-23,917.146
2021-06-24,923.991
2021-06-25,932.9
2021-06-28,953.975
2021-06-29,986.175
2021-06-30,970.936
2021-07-01,984.602
2021-07-02,991.956
2021-07-05,978.596
2021-07-06,1015.156
2021-07-07,1027.37
2021-07-08,1029.179
2021-07-09,1018.116
2021-07-12,1060.187
2021-07-13,1040.447
2021-07-14,1022.135
2021-07-15,985.942
2021-07-16,980.202
2021-07-19,980.406
2021-07-20,970.921
2021-07-21,1016.534
2021-07-22,1041.584
2021-07-23,1033.918
2021-07-26,1027.121
2021-07-27,1014.769
2021-07-28,1047.147
2021-07-29,1030.788
2021-07-30,983.772
2021-08-02,1008.622
2021-08-03,1032.595
2021-08-04,1024.47
2021-08-05,1011.917
2021-08-06,988.453
2021-08-09,1004.866
2021-08-10,1011.566
2021-08-11,1019.152
2021-08-12,992.77
2021-08-13,1008.028
2021-08-16,1027.401
2021-08-17,1023.089
2021-08-18,1064.854
2021-08-19,1069.071
2021-08-20,1093.265
2021-08-23,1090.073
2021-08-24,1089.02
2021-08-25,1081.293
2021-08-26,1066.794
2021-08-27,1053.85
2021-08-30,1061.934
2021-08-31,1113.868
2021-09-01,1133.44
2021-09-02,1151.637
2021-09-03,1152.947
2021-09-06,1140.121
2021-09-07,1116.745
2021-09-08,1097.749
2021-09-09,1089.347
2021-09-10,1087.939
2021-09-13,1111.418
2021-09-14,1129.342
2021-09-15,1082.552
2021-09-16,1070.568
2021-09-17,1072.091
2021-09-20,1050.361
2021-09-21,1090.599
2021-09-22,1101.269
2021-09-23,1114.586
2021-09-24,1087.613
2021-09-27,1068.757
2021-09-28,1031.073
2021-09-29,1026.924
2021-09-30,1040.165
2021-10-01,1054.398
2021-10-04,1026.701
2021-10-05,1012.305
2021-10-06,994.354
2021-10-07,1012.374
2021-10-08,995.128
2021-10-11,984.331
2021-10-12,1022.013
2021-10-13,1062.097
2021-10-14,1065.416
2021-10-15,1069.805
2021-10-18,1057.769
2021-10-19,1087.061
2021-10-20,1123.456
2021-10-21,1142.83
2021-10-22,1163.375
2021-10-25,1157.109
2021-10-26,1150.358
2021-10-27,1167.076
2021-10-28,1212.361
2021-10-29,1168.59
2021-11-01,1199.546
2021-11-02,1184.874
2021-11-03,1114.467
2021-11-04,1097.169
2021-11-05,1071.881
2021-11-08,1094.505
2021-11-09,1087.285
2021-11-10,1094.604
2021-11-11,1090.09
2021-11-12,1089.49
2021-11-15,1087.205
2021-11-16,1088.15
2021-11-17,1093.552
2021-11-18,1060.379
2021-11-19,1062.225
2021-11-22,1037.654
2021-11-23,1016.569
2021-11-24,1024.596
2021-11-25,1065.287
2021-11-26,1069.623
2021-11-29,1060.459
2021-11-30,1066.829
2021-12-01,1070.422
2021-12-02,1029.03
2021-12-03,1009.551
2021-12-06,1022.868
2021-12-07,1049.953
2021-12-08,1039.891
2021-12-09,1048.818
2021-12-10,1022.164
2021-12-13,1028.991
2021-12-14,987.241
2021-12-15,996.629
2021-12-16,1014.81
2021-12-17,1020.397
2021-12-20,1001.887
2021-12-21,1021.198
2021-12-22,1026.729
2021-12-23,1033.898
2021-12-24,1036.722
2021-12-27,1031.064
2021-12-28,1029.014
2021-12-29,1025.373
2021-12-30,1032.157
2021-12-31,1043.515
2022-01-03,1041.852
2022-01-04,1017.878
2022-01-05,980.407
2022-01-06,949.453
2022-01-07,927.672
2022-01-10,917.754
2022-01-11,936.087
2022-01-12,952.74
2022-01-13,953.196
2022-01-14,918.852
2022-01-17,921.179
2022-01-18,896.846
2022-01-19,913.166
2022-01-20,959.53
2022-01-21,915.229
2022-01-24,879.942
2022-01-25,848.876
2022-01-26,879.771
2022-01-27,870.295
2022-01-28,852.402
2022-01-31,874.587
2022-02-01,883.758
2022-02-02,902.162
2022-02-03,877.381
2022-02-04,873.108
2022-02-07,868.982
2022-02-08,856.998
2022-02-09,872.959
2022-02-10,853.835
2022-02-11,817.057
2022-02-14,805.512
2022-02-15,846.998
2022-02-16,853.309
2022-02-17,886.477
2022-02-18,874.392
2022-02-21,850.694
2022-02-22,854.381
2022-02-23,847.458
2022-02-24,919.254
2022-02-25,937.669
2022-02-28,1022.198
2022-03-01,991.553
2022-03-02,989.605
2022-03-03,949.295
2022-03-04,942.514
2022-03-07,991.576
2022-03-08,1030.955
2022-03-09,1072.795
2022-03-10,1048.012
2022-03-11,1041.228
2022-03-14,1006.625
2022-03-15,1018.903
2022-03-16,1006.941
2022-03-17,1035.255
2022-03-18,1061.976
2022-03-21,1031.515
2022-03-22,1049.269
2022-03-23,1016.893
2022-03-24,1027.595
2022-03-25,1030.05
2022-03-28,1044.271
2022-03-29,1041.115
2022-03-30,1077.804
2022-03-31,1088.121
2022-04-01,1082.094
2022-04-04,1090.613
2022-04-05,1135.277
2022-04-06,1106.768
2022-04-07,1093.613
2022-04-08,1075.68
2022-04-11,1052.436
2022-04-12,1043.333
2022-04-13,1031.748
2022-04-14,1044.411
2022-04-15,1044.411
2022-04-18,1046.058
2022-04-19,1030.465
2022-04-20,1047.573
2022-04-21,1034.643
2022-04-22,1019.03
2022-04-25,1031.891
2022-04-26,1015.688
2022-04-27,1008.292
2022-04-28,1011.736
2022-04-29,1004.704
2022-05-02,961.943
2022-05-03,957.108
2022-05-04,948.254
2022-05-05,912.084
2022-05-06,940.671
2022-05-09,889.007
2022-05-10,911.836
2022-05-11,928.554
2022-05-12,880.401
2022-05-13,891.56
2022-05-16,897.626
2022-05-17,919.165
2022-05-18,910.083
2022-05-19,957.731
2022-05-20,968.206
2022-05-23,1001.227
2022-05-24,1037.804
2022-05-25,1031.909
2022-05-26,1053.615
2022-05-27,1024.945
2022-05-30,1040.211
2022-05-31,1029.24
2022-06-01,1011.454
2022-06-02,1026.919
2022-06-03,1028.348
2022-06-06,1042.184
2022-06-07,1061.892
2022-06-08,1053.637
2022-06-09,1038.964
2022-06-10,1015.74
2022-06-13,985.594
2022-06-14,947.673
2022-06-15,954.68
2022-06-16,946.626
2022-06-17,960.749
2022-06-20,1006.125
2022-06-21,987.911
2022-06-22,969.954
2022-06-23,996.503
2022-06-24,1013.542
2022-06-27,1008.383
2022-06-28,1014.197
2022-06-29,997.501
2022-06-30,990.379
2022-07-01,1040.8
2022-07-04,1018.184
2022-07-05,998.683
2022-07-06,1019.353
2022-07-07,1033.588
2022-07-08,1037.795
2022-07-11,1049.823
2022-07-12,1026.837
2022-07-13,1038.071
2022-07-14,988.201
2022-07-15,1019.302
2022-07-18,1043.9
2022-07-19,1031.119
2022-07-20,1027.167
2022-07-21,992.95
2022-07-22,1032.851
2022-07-25,1034.977
2022-07-26,1034.568
2022-07-27,1025.577
2022-07-28,1076.97
2022-07-29,1085.179
2022-08-01,1104.124
2022-08-02,1102.66
2022-08-03,1059.404
2022-08-04,1073.459
2022-08-05,1079.314
2022-08-08,1111.913
2022-08-09,1141.754
2022-08-10,1139.128
2022-08-11,1131.935
2022-08-12,1099.337
2022-08-15,1121.417
2022-08-16,1131.329
2022-08-17,1134.997
2022-08-18,1107.023
2022-08-19,1101.208
2022-08-22,1097.595
2022-08-23,1090.135
2022-08-24,1105.447
2022-08-25,1108.904
2022-08-26,1089.618
2022-08-29,1041.932
2022-08-30,1027.327
2022-08-31,1022.374
2022-09-01,1003.955
2022-09-02,1004.342
2022-09-05,1006.145
2022-09-06,991.189
2022-09-07,1029.49
2022-09-08,1054.61
2022-09-09,1061.185
2022-09-12,1072.241
2022-09-13,1059.175
2022-09-14,1041.71
2022-09-15,1022.581
2022-09-16,1029.959
2022-09-19,1000.313
2022-09-20,985.481
2022-09-21,1006.04
2022-09-22,950.49
2022-09-23,919.424
2022-09-26,877.902
2022-09-27,861.639
2022-09-28,855.603
2022-09-29,859.469
2022-09-30,867.054
2022-10-03,898.235
2022-10-04,931.894
2022-10-05,910.003
2022-10-06,892.151
2022-10-07,863.611
2022-10-10,841.185
2022-10-11,819.285
2022-10-12,787.147
2022-10-13,780.884
2022-10-14,803.962
2022-10-17,828.769
2022-10-18,840.756
2022-10-19,829.045
2022-10-20,834.775
2022-10-21,817.19
2022-10-24,852.805
2022-10-25,866.312
2022-10-26,917.679
2022-10-27,912.18
2022-10-28,886.874
2022-10-31,885.98
2022-11-01,899.114
2022-11-02,888.686
2022-11-03,873.954
2022-11-04,887.472
2022-11-07,891.331
2022-11-08,911.7
2022-11-09,911.212
2022-11-10,975.652
2022-11-11,955.23
2022-11-14,951.347
2022-11-15,962.419
2022-11-16,961.662
2022-11-17,955.508
2022-11-18,971.98
2022-11-21,962.352
2022-11-22,960.863
2022-11-23,990.655
2022-11-24,1003.631
2022-11-25,988.896
2022-11-28,968.796
2022-11-29,946.678
2022-11-30,955.054
2022-12-01,997.38
2022-12-02,970.59
2022-12-05,980.023
2022-12-06,970.627
2022-12-07,966.301
2022-12-08,948.872
2022-12-09,954.63
2022-12-12,969.727
2022-12-13,989.461
2022-12-14,998.808
2022-12-15,967.728
2022-12-16,956.957
2022-12-19,958.162
2022-12-20,943.008
2022-12-21,937.667
2022-12-22,937.768
2022-12-23,934.899
2022-12-26,934.899
2022-12-27,930.903
2022-12-28,922.833
2022-12-29,940.017
2022-12-30,923.934
2023-01-02,931.567
2023-01-03,913.806
2023-01-04,921.529
2023-01-05,889.448
2023-01-06,903.602
2023-01-09,916.352
2023-01-10,937.314
2023-01-11,975.73
2023-01-12,989.631
2023-01-13,986.726
2023-01-16,981.352
2023-01-17,976.905
2023-01-18,967.771
2023-01-19,926.348
2023-01-20,936.289
2023-01-23,938.314
2023-01-24,927.326
2023-01-25,935.132
2023-01-26,951.975
2023-01-27,940.303
2023-01-30,923.242
2023-01-31,911.2
2023-02-01,914.48
2023-02-02,945.755
2023-02-03,915.743
2023-02-06,910.985
2023-02-07,892.831
2023-02-08,906.782
2023-02-09,902.03
2023-02-10,897.783
2023-02-13,890.577
2023-02-14,870.204
2023-02-15,882.921
2023-02-16,899.733
2023-02-17,892.204
2023-02-20,900.956
2023-02-21,905.113
2023-02-22,858.609
2023-02-23,863.419
2023-02-24,873.349
2023-02-27,871.631
2023-02-28,865.896
2023-03-01,868.184
2023-03-02,909.194
2023-03-03,937.502
2023-03-06,911.47
2023-03-07,908.833
2023-03-08,900.673
2023-03-09,897.635
2023-03-10,903.204
2023-03-13,909.715
2023-03-14,927.898
2023-03-15,897.807
2023-03-16,919.879
2023-03-17,892.937
2023-03-20,905.626
2023-03-21,903.195
2023-03-22,903.822
2023-03-23,920.775
2023-03-24,893.696
2023-03-27,907.973
2023-03-28,913.264
2023-03-29,922.165
2023-03-30,960.822
2023-03-31,963.864
2023-04-03,947.214
2023-04-04,962.567
2023-04-05,969.87
2023-04-06,960.828
2023-04-07,960.828
2023-04-10,953.439
2023-04-11,959.86
2023-04-12,958.189
2023-04-13,965.228
2023-04-14,957.566
2023-04-17,945.015
2023-04-18,925.983
2023-04-19,932.56
2023-04-20,929.643
2023-04-21,936.144
2023-04-24,939.066
2023-04-25,929.097
2023-04-26,924.463
2023-04-27,936.985
2023-04-28,936.244
2023-05-01,931.198
2023-05-02,920.449
2023-05-03,914.332
2023-05-04,933.82
2023-05-05,935.718
2023-05-08,925.931
2023-05-09,919.984
2023-05-10,923.942
2023-05-11,919.628
2023-05-12,938.104
2023-05-15,951.332
2023-05-16,944.008
2023-05-17,926.175
2023-05-18,904.824
2023-05-19,908.363
2023-05-22,895.564
2023-05-23,903.283
2023-05-24,890.243
2023-05-25,874.397
2023-05-26,862.027
2023-05-29,871.895
2023-05-30,853.51
2023-05-31,844.356
2023-06-01,862.977
2023-06-02,879.411
2023-06-05,872.327
2023-06-06,883.149
2023-06-07,875.881
2023-06-08,881.493
2023-06-09,893.915
2023-06-12,891.522
2023-06-13,897.927
2023-06-14,899.01
2023-06-15,897.684
2023-06-16,900.466
2023-06-19,892.933
2023-06-20,901.55
2023-06-21,896.593
2023-06-22,892.757
2023-06-23,868.625
2023-06-26,868.415
2023-06-27,861.41
2023-06-28,866.345
2023-06-29,843.344
2023-06-30,850.823
2023-07-03,854.966
2023-07-04,854.614
2023-07-05,827.389
2023-07-06,806.048
2023-07-07,802.795
2023-07-10,810.389
2023-07-11,818.45
2023-07-12,841.679
2023-07-13,863.705
2023-07-14,863.574
2023-07-17,860.412
2023-07-18,842.517
2023-07-19,839.583
2023-07-20,836.082
2023-07-21,834.953
2023-07-24,838.34
2023-07-25,834.712
2023-07-26,869.671
2023-07-27,838.203
2023-07-28,821.096
2023-07-31,816.357
2023-08-01,802.42
2023-08-02,782.98
2023-08-03,782.675
2023-08-04,800.431
2023-08-07,794.794
2023-08-08,799.775
2023-08-09,803.415
2023-08-10,805.271
2023-08-11,802.106
2023-08-14,789.502
2023-08-15,779.679
2023-08-16,777.13
2023-08-17,758.012
2023-08-18,764.778
2023-08-21,773.652
2023-08-22,774.954
2023-08-23,790.62
2023-08-24,807.668
2023-08-25,809.872
2023-08-28,809.28
2023-08-29,817.733
2023-08-30,801.255
2023-08-31,782.108
2023-09-01,777.642
2023-09-04,770.312
2023-09-05,753.173
2023-09-06,760.212
2023-09-07,767.757
2023-09-08,769.616
2023-09-11,763.139
2023-09-12,741.651
2023-09-13,744.983
2023-09-14,762.651
2023-09-15,757.948
2023-09-18,741.295
2023-09-19,740.707
2023-09-20,756.916
2023-09-21,734.539
2023-09-22,730.767
2023-09-25,698.42
2023-09-26,705.616
2023-09-27,686.669
2023-09-28,684.404
