Date,NORWAY SMID VALUE SMID (Small+Mid Cap)
2005-11-09,521.806
2005-11-10,523.015
2005-11-11,523.131
2005-11-14,519.094
2005-11-15,515.691
2005-11-16,508.096
2005-11-17,515.074
2005-11-18,516.433
2005-11-21,516.552
2005-11-22,520.376
2005-11-23,525.088
2005-11-24,523.847
2005-11-25,527.261
2005-11-28,526.684
2005-11-29,523.967
2005-11-30,527.21
2005-12-01,529.46
2005-12-02,536.675
2005-12-05,543.009
2005-12-06,539.148
2005-12-07,543.965
2005-12-08,546.562
2005-12-09,547.501
2005-12-12,552.89
2005-12-13,550.378
2005-12-14,556.095
2005-12-15,551.77
2005-12-16,552.703
2005-12-19,548.637
2005-12-20,542.289
2005-12-21,544.3
2005-12-22,547.312
2005-12-23,549.348
2005-12-26,549.348
2005-12-27,553.168
2005-12-28,556.889
2005-12-29,555.528
2005-12-30,559.666
2006-01-02,557.281
2006-01-03,564.314
2006-01-04,573.376
2006-01-05,571.517
2006-01-06,578.39
2006-01-09,570.051
2006-01-10,563.966
2006-01-11,566.476
2006-01-12,568.634
2006-01-13,566.125
2006-01-16,569.929
2006-01-17,559.992
2006-01-18,550.231
2006-01-19,556.757
2006-01-20,562.304
2006-01-23,565.607
2006-01-24,574.095
2006-01-25,573.639
2006-01-26,571.2
2006-01-27,574.8
2006-01-30,575.519
2006-01-31,575.752
2006-02-01,582.153
2006-02-02,584.29
2006-02-03,569.365
2006-02-06,571.138
2006-02-07,565.718
2006-02-08,562.108
2006-02-09,565.169
2006-02-10,562.444
2006-02-13,560.236
2006-02-14,556.743
2006-02-15,567.827
2006-02-16,571.032
2006-02-17,580.01
2006-02-20,589.107
2006-02-21,591.421
2006-02-22,588.995
2006-02-23,598.807
2006-02-24,602.848
2006-02-27,603.958
2006-02-28,597.342
2006-03-01,604.354
2006-03-02,604.629
2006-03-03,614.295
2006-03-06,611.55
2006-03-07,604.908
2006-03-08,602.588
2006-03-09,600.063
2006-03-10,598.511
2006-03-13,605.126
2006-03-14,611.244
2006-03-15,611.014
2006-03-16,621.994
2006-03-17,632.857
2006-03-20,639.9
2006-03-21,626.08
2006-03-22,630.675
2006-03-23,638.435
2006-03-24,645.716
2006-03-27,648.466
2006-03-28,647.825
2006-03-29,646.407
2006-03-30,651.34
2006-03-31,647.925
2006-04-03,658.611
2006-04-04,658.572
2006-04-05,667.037
2006-04-06,671.161
2006-04-07,658.887
2006-04-10,657.845
2006-04-11,658.201
2006-04-12,649.238
2006-04-13,647.201
2006-04-14,647.201
2006-04-17,657.815
2006-04-18,660.146
2006-04-19,679.357
2006-04-20,689.769
2006-04-21,687.892
2006-04-24,697.209
2006-04-25,694.51
2006-04-26,703.311
2006-04-27,690.045
2006-04-28,684.855
2006-05-01,686.533
2006-05-02,695.683
2006-05-03,699.738
2006-05-04,704.064
2006-05-05,716.74
2006-05-08,717.566
2006-05-09,718.185
2006-05-10,720.655
2006-05-11,723.013
2006-05-12,711.255
2006-05-15,678.268
2006-05-16,673.603
2006-05-17,672.059
2006-05-18,642.979
2006-05-19,637.851
2006-05-22,610.688
2006-05-23,650.348
2006-05-24,633.423
2006-05-25,634.66
2006-05-26,642.003
2006-05-29,659.607
2006-05-30,651.057
2006-05-31,656.535
2006-06-01,658.198
2006-06-02,673.793
2006-06-05,676.636
2006-06-06,649.454
2006-06-07,638.867
2006-06-08,605.803
2006-06-09,619.465
2006-06-12,605.495
2006-06-13,585.363
2006-06-14,589.623
2006-06-15,618.0
2006-06-16,615.104
2006-06-19,611.063
2006-06-20,612.042
2006-06-21,612.733
2006-06-22,613.475
2006-06-23,623.18
2006-06-26,624.885
2006-06-27,629.99
2006-06-28,623.312
2006-06-29,625.903
2006-06-30,636.154
2006-07-03,642.644
2006-07-04,643.547
2006-07-05,633.231
2006-07-06,639.751
2006-07-07,644.349
2006-07-10,636.334
2006-07-11,636.212
2006-07-12,641.563
2006-07-13,634.101
2006-07-14,623.384
2006-07-17,606.894
2006-07-18,597.413
2006-07-19,607.671
2006-07-20,615.585
2006-07-21,614.169
2006-07-24,610.37
2006-07-25,617.591
2006-07-26,622.96
2006-07-27,639.701
2006-07-28,636.799
2006-07-31,640.359
2006-08-01,644.707
2006-08-02,654.359
2006-08-03,652.977
2006-08-04,664.392
2006-08-07,658.341
2006-08-08,653.952
2006-08-09,653.895
2006-08-10,638.603
2006-08-11,637.321
2006-08-14,634.963
2006-08-15,642.392
2006-08-16,646.56
2006-08-17,645.894
2006-08-18,651.647
2006-08-21,660.425
2006-08-22,656.501
2006-08-23,660.845
2006-08-24,656.117
2006-08-25,657.495
2006-08-28,658.416
2006-08-29,651.811
2006-08-30,660.59
2006-08-31,663.352
2006-09-01,663.476
2006-09-04,671.856
2006-09-05,667.672
2006-09-06,655.03
2006-09-07,645.842
2006-09-08,639.307
2006-09-11,622.241
2006-09-12,624.007
2006-09-13,625.056
2006-09-14,635.116
2006-09-15,636.813
2006-09-18,636.128
2006-09-19,641.939
2006-09-20,640.873
2006-09-21,638.101
2006-09-22,631.935
2006-09-25,620.399
2006-09-26,630.648
2006-09-27,646.332
2006-09-28,645.998
2006-09-29,646.35
2006-10-02,645.563
2006-10-03,636.016
2006-10-04,635.75
2006-10-05,637.978
2006-10-06,632.981
2006-10-09,637.398
2006-10-10,640.722
2006-10-11,635.717
2006-10-12,645.446
2006-10-13,653.664
2006-10-16,657.945
2006-10-17,652.206
2006-10-18,659.941
2006-10-19,669.19
2006-10-20,673.721
2006-10-23,671.332
2006-10-24,676.535
2006-10-25,686.572
2006-10-26,697.659
2006-10-27,694.885
2006-10-30,689.71
2006-10-31,693.976
2006-11-01,704.897
2006-11-02,701.056
2006-11-03,701.924
2006-11-06,708.89
2006-11-07,714.487
2006-11-08,712.772
2006-11-09,718.479
2006-11-10,724.125
2006-11-13,722.531
2006-11-14,726.36
2006-11-15,726.369
2006-11-16,733.64
2006-11-17,717.406
2006-11-20,724.948
2006-11-21,730.191
2006-11-22,738.148
2006-11-23,738.267
2006-11-24,745.549
2006-11-27,738.441
2006-11-28,722.182
2006-11-29,737.537
2006-11-30,751.414
2006-12-01,752.716
2006-12-04,757.891
2006-12-05,754.788
2006-12-06,761.969
2006-12-07,762.121
2006-12-08,758.958
2006-12-11,756.002
2006-12-12,757.792
2006-12-13,751.009
2006-12-14,752.035
2006-12-15,753.928
2006-12-18,752.637
2006-12-19,752.015
2006-12-20,763.183
2006-12-21,760.733
2006-12-22,760.529
2006-12-25,760.529
2006-12-26,760.322
2006-12-27,759.342
2006-12-28,763.865
2006-12-29,770.348
2007-01-01,770.348
2007-01-02,783.324
2007-01-03,773.935
2007-01-04,753.698
2007-01-05,741.504
2007-01-08,752.506
2007-01-09,747.381
2007-01-10,731.207
2007-01-11,738.326
2007-01-12,747.912
2007-01-15,767.66
2007-01-16,771.84
2007-01-17,768.456
2007-01-18,773.46
2007-01-19,779.623
2007-01-22,785.653
2007-01-23,789.018
2007-01-24,802.539
2007-01-25,799.925
2007-01-26,796.286
2007-01-29,810.039
2007-01-30,808.93
2007-01-31,814.853
2007-02-01,823.239
2007-02-02,829.37
2007-02-05,837.93
2007-02-06,845.761
2007-02-07,853.89
2007-02-08,852.33
2007-02-09,852.641
2007-02-12,847.293
2007-02-13,860.235
2007-02-14,889.831
2007-02-15,885.832
2007-02-16,888.369
2007-02-19,894.309
2007-02-20,886.071
2007-02-21,886.651
2007-02-22,888.175
2007-02-23,888.688
2007-02-26,895.135
2007-02-27,866.354
2007-02-28,845.363
2007-03-01,831.708
2007-03-02,833.602
2007-03-05,808.905
2007-03-06,825.156
2007-03-07,842.579
2007-03-08,859.541
2007-03-09,861.907
2007-03-12,866.527
2007-03-13,861.659
2007-03-14,838.547
2007-03-15,845.967
2007-03-16,858.618
2007-03-19,868.031
2007-03-20,871.167
2007-03-21,884.519
2007-03-22,896.602
2007-03-23,898.64
2007-03-26,899.727
2007-03-27,887.036
2007-03-28,888.283
2007-03-29,896.858
2007-03-30,892.179
2007-04-02,904.145
2007-04-03,903.132
2007-04-04,900.938
2007-04-05,908.562
2007-04-06,908.562
2007-04-09,903.581
2007-04-10,917.993
2007-04-11,925.077
2007-04-12,923.306
2007-04-13,931.808
2007-04-16,948.064
2007-04-17,941.909
2007-04-18,934.115
2007-04-19,939.4
2007-04-20,952.425
2007-04-23,951.96
2007-04-24,948.319
2007-04-25,955.454
2007-04-26,951.128
2007-04-27,957.659
2007-04-30,962.563
2007-05-01,958.493
2007-05-02,963.754
2007-05-03,972.312
2007-05-04,974.421
2007-05-07,974.023
2007-05-08,946.228
2007-05-09,952.759
2007-05-10,942.757
2007-05-11,935.68
2007-05-14,936.417
2007-05-15,954.069
2007-05-16,960.068
2007-05-17,951.931
2007-05-18,966.741
2007-05-21,973.699
2007-05-22,980.764
2007-05-23,998.293
2007-05-24,990.496
2007-05-25,987.293
2007-05-28,987.293
2007-05-29,983.761
2007-05-30,978.783
2007-05-31,1000.0
2007-06-01,1004.996
2007-06-04,1012.465
2007-06-05,1013.364
2007-06-06,993.635
2007-06-07,982.542
2007-06-08,962.281
2007-06-11,967.61
2007-06-12,954.596
2007-06-13,959.454
2007-06-14,977.145
2007-06-15,992.426
2007-06-18,1001.803
2007-06-19,1005.733
2007-06-20,1020.373
2007-06-21,1014.269
2007-06-22,1010.177
2007-06-25,1007.655
2007-06-26,998.621
2007-06-27,988.654
2007-06-28,1004.394
2007-06-29,1006.854
2007-07-02,1027.912
2007-07-03,1033.494
2007-07-04,1039.336
2007-07-05,1037.368
2007-07-06,1016.218
2007-07-09,1022.804
2007-07-10,1012.924
2007-07-11,1019.024
2007-07-12,1030.154
2007-07-13,1027.95
2007-07-16,1035.298
2007-07-17,1028.773
2007-07-18,1030.786
2007-07-19,1036.192
2007-07-20,1035.393
2007-07-23,1030.995
2007-07-24,1018.155
2007-07-25,998.25
2007-07-26,978.3
2007-07-27,953.84
2007-07-30,958.375
2007-07-31,974.774
2007-08-01,952.133
2007-08-02,958.524
2007-08-03,940.933
2007-08-06,923.435
2007-08-07,929.023
2007-08-08,958.339
2007-08-09,925.229
2007-08-10,897.166
2007-08-13,911.84
2007-08-14,911.753
2007-08-15,891.437
2007-08-16,849.433
2007-08-17,877.38
2007-08-20,890.945
2007-08-21,884.801
2007-08-22,901.992
2007-08-23,917.998
2007-08-24,922.212
2007-08-27,926.247
2007-08-28,915.796
2007-08-29,913.54
2007-08-30,923.748
2007-08-31,941.584
2007-09-03,937.395
2007-09-04,938.989
2007-09-05,927.431
2007-09-06,938.865
2007-09-07,932.561
2007-09-10,923.656
2007-09-11,938.569
2007-09-12,944.865
2007-09-13,947.29
2007-09-14,939.745
2007-09-17,931.564
2007-09-18,925.979
2007-09-19,949.043
2007-09-20,952.865
2007-09-21,965.647
2007-09-24,975.311
2007-09-25,962.683
2007-09-26,971.776
2007-09-27,975.164
2007-09-28,982.533
2007-10-01,988.524
2007-10-02,984.787
2007-10-03,976.969
2007-10-04,969.148
2007-10-05,973.227
2007-10-08,975.124
2007-10-09,984.905
2007-10-10,988.835
2007-10-11,1001.036
2007-10-12,989.708
2007-10-15,994.818
2007-10-16,983.325
2007-10-17,980.883
2007-10-18,977.979
2007-10-19,985.175
2007-10-22,945.048
2007-10-23,991.932
2007-10-24,987.124
2007-10-25,1006.318
2007-10-26,1028.518
2007-10-29,1042.05
2007-10-30,1031.661
2007-10-31,1042.988
2007-11-01,1023.294
2007-11-02,1008.947
2007-11-05,1008.944
2007-11-06,1027.243
2007-11-07,1025.561
2007-11-08,1033.587
2007-11-09,1007.499
2007-11-12,972.413
2007-11-13,960.391
2007-11-14,971.51
2007-11-15,942.293
2007-11-16,921.687
2007-11-19,906.341
2007-11-20,925.233
2007-11-21,917.315
2007-11-22,920.392
2007-11-23,935.171
2007-11-26,940.708
2007-11-27,922.136
2007-11-28,938.215
2007-11-29,941.582
2007-11-30,948.66
2007-12-03,956.895
2007-12-04,940.46
2007-12-05,951.727
2007-12-06,963.02
2007-12-07,986.534
2007-12-10,999.558
2007-12-11,1003.582
2007-12-12,1017.488
2007-12-13,994.045
2007-12-14,977.349
2007-12-17,951.011
2007-12-18,928.961
2007-12-19,926.274
2007-12-20,928.263
2007-12-21,946.813
2007-12-24,952.127
2007-12-25,952.127
2007-12-26,958.61
2007-12-27,977.724
2007-12-28,995.623
2007-12-31,993.037
2008-01-01,993.037
2008-01-02,1006.911
2008-01-03,1011.883
2008-01-04,999.651
2008-01-07,972.773
2008-01-08,980.426
2008-01-09,953.241
2008-01-10,938.873
2008-01-11,926.661
2008-01-14,933.596
2008-01-15,900.638
2008-01-16,853.387
2008-01-17,843.401
2008-01-18,831.279
2008-01-21,782.395
2008-01-22,801.377
2008-01-23,786.126
2008-01-24,829.605
2008-01-25,859.154
2008-01-28,840.751
2008-01-29,880.179
2008-01-30,874.787
2008-01-31,859.692
2008-02-01,872.346
2008-02-04,892.782
2008-02-05,860.778
2008-02-06,864.118
2008-02-07,848.607
2008-02-08,852.249
2008-02-11,854.314
2008-02-12,891.339
2008-02-13,888.777
2008-02-14,916.066
2008-02-15,909.662
2008-02-18,922.785
2008-02-19,942.463
2008-02-20,924.559
2008-02-21,948.96
2008-02-22,940.423
2008-02-25,934.883
2008-02-26,944.498
2008-02-27,966.741
2008-02-28,959.04
2008-02-29,943.81
2008-03-03,934.612
2008-03-04,947.745
2008-03-05,951.765
2008-03-06,949.019
2008-03-07,913.898
2008-03-10,891.289
2008-03-11,901.165
2008-03-12,921.341
2008-03-13,910.104
2008-03-14,915.292
2008-03-17,895.493
2008-03-18,900.509
2008-03-19,898.061
2008-03-20,875.466
2008-03-21,875.466
2008-03-24,875.466
2008-03-25,914.781
2008-03-26,919.684
2008-03-27,939.015
2008-03-28,936.657
2008-03-31,945.28
2008-04-01,935.508
2008-04-02,944.907
2008-04-03,960.64
2008-04-04,986.231
2008-04-07,995.945
2008-04-08,993.988
2008-04-09,1000.813
2008-04-10,999.682
2008-04-11,997.29
2008-04-14,993.352
2008-04-15,1007.556
2008-04-16,1024.408
2008-04-17,1019.312
2008-04-18,1037.371
2008-04-21,1048.756
2008-04-22,1071.277
2008-04-23,1051.483
2008-04-24,1027.246
2008-04-25,1044.249
2008-04-28,1055.883
2008-04-29,1035.105
2008-04-30,1035.355
2008-05-01,1025.641
2008-05-02,1050.992
2008-05-05,1063.877
2008-05-06,1063.199
2008-05-07,1078.684
2008-05-08,1080.072
2008-05-09,1076.499
2008-05-12,1087.04
2008-05-13,1097.552
2008-05-14,1106.402
2008-05-15,1116.122
2008-05-16,1116.325
2008-05-19,1136.016
2008-05-20,1126.082
2008-05-21,1140.428
2008-05-22,1131.57
2008-05-23,1112.831
2008-05-26,1093.542
2008-05-27,1077.156
2008-05-28,1082.24
2008-05-29,1086.931
2008-05-30,1076.835
2008-06-02,1088.11
2008-06-03,1088.587
2008-06-04,1066.818
2008-06-05,1079.003
2008-06-06,1103.007
2008-06-09,1091.17
2008-06-10,1053.818
2008-06-11,1045.924
2008-06-12,1037.565
2008-06-13,1040.266
2008-06-16,1060.898
2008-06-17,1069.721
2008-06-18,1052.972
2008-06-19,1032.968
2008-06-20,1027.025
2008-06-23,1034.584
2008-06-24,1029.538
2008-06-25,1025.711
2008-06-26,1023.683
2008-06-27,1011.843
2008-06-30,1002.758
2008-07-01,983.512
2008-07-02,999.38
2008-07-03,972.413
2008-07-04,973.458
2008-07-07,969.902
2008-07-08,934.997
2008-07-09,954.899
2008-07-10,940.41
2008-07-11,942.928
2008-07-14,948.367
2008-07-15,919.925
2008-07-16,900.361
2008-07-17,940.64
2008-07-18,940.791
2008-07-21,948.273
2008-07-22,941.627
2008-07-23,957.619
2008-07-24,942.518
2008-07-25,918.632
2008-07-28,930.491
2008-07-29,918.19
2008-07-30,945.406
2008-07-31,945.434
2008-08-01,936.354
2008-08-04,930.491
2008-08-05,917.704
2008-08-06,927.457
2008-08-07,938.501
2008-08-08,922.427
2008-08-11,938.93
2008-08-12,926.713
2008-08-13,892.62
2008-08-14,905.885
2008-08-15,902.823
2008-08-18,910.69
2008-08-19,895.402
2008-08-20,895.958
2008-08-21,894.844
2008-08-22,896.886
2008-08-25,904.038
2008-08-26,884.869
2008-08-27,899.976
2008-08-28,917.865
2008-08-29,928.343
2008-09-01,905.488
2008-09-02,890.689
2008-09-03,862.611
2008-09-04,842.394
2008-09-05,820.777
2008-09-08,840.406
2008-09-09,801.287
2008-09-10,783.142
2008-09-11,757.971
2008-09-12,778.814
2008-09-15,745.939
2008-09-16,701.919
2008-09-17,688.925
2008-09-18,705.752
2008-09-19,772.598
2008-09-22,780.621
2008-09-23,756.023
2008-09-24,747.969
2008-09-25,749.456
2008-09-26,723.756
2008-09-29,655.172
2008-09-30,662.379
2008-10-01,637.567
2008-10-02,614.33
2008-10-03,624.237
2008-10-06,537.718
2008-10-07,524.111
2008-10-08,483.003
2008-10-09,494.481
2008-10-10,449.284
2008-10-13,472.237
2008-10-14,501.773
2008-10-15,461.525
2008-10-16,416.454
2008-10-17,429.303
2008-10-20,433.933
2008-10-21,434.94
2008-10-22,401.053
2008-10-23,393.335
2008-10-24,362.239
2008-10-27,333.514
2008-10-28,340.548
2008-10-29,358.11
2008-10-30,378.001
2008-10-31,398.841
2008-11-03,422.593
2008-11-04,465.364
2008-11-05,453.742
2008-11-06,412.713
2008-11-07,425.141
2008-11-10,440.204
2008-11-11,402.92
2008-11-12,386.237
2008-11-13,383.47
2008-11-14,389.902
2008-11-17,378.657
2008-11-18,367.061
2008-11-19,343.09
2008-11-20,323.126
2008-11-21,310.935
2008-11-24,348.648
2008-11-25,350.236
2008-11-26,353.729
2008-11-27,376.273
2008-11-28,360.89
2008-12-01,330.012
2008-12-02,335.863
2008-12-03,339.744
2008-12-04,333.912
2008-12-05,309.245
2008-12-08,348.816
2008-12-09,352.408
2008-12-10,367.586
2008-12-11,370.471
2008-12-12,354.7
2008-12-15,360.786
2008-12-16,356.678
2008-12-17,382.247
2008-12-18,376.293
2008-12-19,357.119
2008-12-22,340.986
2008-12-23,346.563
2008-12-24,345.069
2008-12-25,345.069
2008-12-26,343.39
2008-12-29,358.769
2008-12-30,365.533
2008-12-31,365.473
2009-01-01,365.473
2009-01-02,398.904
2009-01-05,394.303
2009-01-06,407.286
2009-01-07,393.847
2009-01-08,394.725
2009-01-09,391.666
2009-01-12,375.217
2009-01-13,366.663
2009-01-14,346.944
2009-01-15,347.964
2009-01-16,372.997
2009-01-19,360.591
2009-01-20,344.456
2009-01-21,350.546
2009-01-22,344.385
2009-01-23,347.652
2009-01-26,372.004
2009-01-27,365.278
2009-01-28,389.265
2009-01-29,380.217
2009-01-30,373.67
2009-02-02,350.31
2009-02-03,365.546
2009-02-04,378.244
2009-02-05,376.189
2009-02-06,394.712
2009-02-09,410.694
2009-02-10,405.267
2009-02-11,395.189
2009-02-12,386.336
2009-02-13,406.056
2009-02-16,391.239
2009-02-17,373.215
2009-02-18,363.828
2009-02-19,375.756
2009-02-20,355.473
2009-02-23,346.067
2009-02-24,344.062
2009-02-25,350.368
2009-02-26,355.699
2009-02-27,340.845
2009-03-02,322.246
2009-03-03,301.252
2009-03-04,328.244
2009-03-05,311.542
2009-03-06,307.647
2009-03-09,315.498
2009-03-10,335.738
2009-03-11,331.266
2009-03-12,335.852
2009-03-13,341.315
2009-03-16,349.204
2009-03-17,346.645
2009-03-18,347.609
2009-03-19,382.372
2009-03-20,385.784
2009-03-23,406.251
2009-03-24,398.801
2009-03-25,399.741
2009-03-26,404.858
2009-03-27,388.096
2009-03-30,359.337
2009-03-31,371.966
2009-04-01,371.99
2009-04-02,403.19
2009-04-03,401.332
2009-04-06,396.349
2009-04-07,384.079
2009-04-08,376.657
2009-04-09,380.553
2009-04-10,380.553
2009-04-13,383.125
2009-04-14,399.926
2009-04-15,397.602
2009-04-16,410.246
2009-04-17,424.884
2009-04-20,398.558
2009-04-21,409.789
2009-04-22,417.085
2009-04-23,423.855
2009-04-24,444.057
2009-04-27,432.331
2009-04-28,425.973
2009-04-29,448.082
2009-04-30,449.078
2009-05-01,450.54
2009-05-04,481.981
2009-05-05,476.183
2009-05-06,482.112
2009-05-07,491.548
2009-05-08,515.294
2009-05-11,502.277
2009-05-12,501.211
2009-05-13,481.185
2009-05-14,485.324
2009-05-15,492.014
2009-05-18,499.128
2009-05-19,512.605
2009-05-20,527.352
2009-05-21,524.329
2009-05-22,514.919
2009-05-25,517.344
2009-05-26,505.819
2009-05-27,513.913
2009-05-28,511.438
2009-05-29,526.203
2009-06-01,532.998
2009-06-02,563.98
2009-06-03,531.624
2009-06-04,542.123
2009-06-05,539.417
2009-06-08,530.063
2009-06-09,551.634
2009-06-10,576.345
2009-06-11,589.946
2009-06-12,583.859
2009-06-15,555.908
2009-06-16,567.452
2009-06-17,534.873
2009-06-18,548.836
2009-06-19,554.843
2009-06-22,505.26
2009-06-23,505.669
2009-06-24,537.91
2009-06-25,528.352
2009-06-26,535.112
2009-06-29,541.794
2009-06-30,536.485
2009-07-01,557.567
2009-07-02,536.754
2009-07-03,533.3
2009-07-06,502.06
2009-07-07,502.654
2009-07-08,482.397
2009-07-09,488.084
2009-07-10,475.189
2009-07-13,490.259
2009-07-14,501.765
2009-07-15,529.41
2009-07-16,521.919
2009-07-17,524.518
2009-07-20,541.724
2009-07-21,556.785
2009-07-22,553.82
2009-07-23,569.616
2009-07-24,569.913
2009-07-27,581.852
2009-07-28,567.065
2009-07-29,555.2
2009-07-30,574.71
2009-07-31,589.681
2009-08-03,621.752
2009-08-04,612.162
2009-08-05,614.705
2009-08-06,608.206
2009-08-07,606.878
2009-08-10,594.08
2009-08-11,569.809
2009-08-12,590.058
2009-08-13,608.135
2009-08-14,606.515
2009-08-17,579.348
2009-08-18,595.584
2009-08-19,597.874
2009-08-20,613.836
2009-08-21,626.969
2009-08-24,645.079
2009-08-25,649.893
2009-08-26,628.997
2009-08-27,621.71
2009-08-28,641.744
2009-08-31,622.624
2009-09-01,614.14
2009-09-02,590.203
2009-09-03,602.892
2009-09-04,612.153
2009-09-07,627.162
2009-09-08,644.272
2009-09-09,650.751
2009-09-10,644.753
2009-09-11,651.616
2009-09-14,649.9
2009-09-15,669.835
2009-09-16,690.944
2009-09-17,695.92
2009-09-18,700.767
2009-09-21,689.423
2009-09-22,708.613
2009-09-23,702.299
2009-09-24,683.396
2009-09-25,683.152
2009-09-28,689.761
2009-09-29,685.453
2009-09-30,699.383
2009-10-01,687.537
2009-10-02,672.229
2009-10-05,684.707
2009-10-06,717.637
2009-10-07,711.285
2009-10-08,743.764
2009-10-09,752.039
2009-10-12,758.851
2009-10-13,756.303
2009-10-14,783.334
2009-10-15,787.438
2009-10-16,775.375
2009-10-19,802.99
2009-10-20,799.979
2009-10-21,805.411
2009-10-22,794.183
2009-10-23,793.383
2009-10-26,767.015
2009-10-27,754.315
2009-10-28,713.108
2009-10-29,743.107
2009-10-30,724.445
2009-11-02,719.466
2009-11-03,699.786
2009-11-04,734.173
2009-11-05,740.852
2009-11-06,732.406
2009-11-09,766.903
2009-11-10,764.167
2009-11-11,773.27
2009-11-12,767.507
2009-11-13,783.658
2009-11-16,818.264
2009-11-17,803.952
2009-11-18,808.13
2009-11-19,781.054
2009-11-20,777.272
2009-11-23,809.482
2009-11-24,794.867
2009-11-25,801.927
2009-11-26,769.002
2009-11-27,784.835
2009-11-30,775.341
2009-12-01,796.229
2009-12-02,800.054
2009-12-03,808.52
2009-12-04,805.301
2009-12-07,794.197
2009-12-08,777.335
2009-12-09,766.919
2009-12-10,775.333
2009-12-11,766.903
2009-12-14,772.726
2009-12-15,771.906
2009-12-16,792.408
2009-12-17,771.321
2009-12-18,772.054
2009-12-21,775.364
2009-12-22,766.08
2009-12-23,776.011
2009-12-24,776.338
2009-12-25,776.338
2009-12-28,796.817
2009-12-29,798.672
2009-12-30,793.146
2009-12-31,797.684
2010-01-01,797.684
2010-01-04,828.354
2010-01-05,839.239
2010-01-06,843.503
2010-01-07,863.361
2010-01-08,868.181
2010-01-11,882.596
2010-01-12,869.434
2010-01-13,882.742
2010-01-14,894.546
2010-01-15,883.894
2010-01-18,888.567
2010-01-19,880.298
2010-01-20,847.713
2010-01-21,832.186
2010-01-22,824.474
2010-01-25,830.709
2010-01-26,816.587
2010-01-27,810.543
2010-01-28,809.089
2010-01-29,823.944
2010-02-01,830.702
2010-02-02,845.787
2010-02-03,832.652
2010-02-04,801.49
2010-02-05,779.426
2010-02-08,773.508
2010-02-09,780.598
2010-02-10,776.907
2010-02-11,780.524
2010-02-12,776.995
2010-02-15,774.571
2010-02-16,790.135
2010-02-17,801.159
2010-02-18,794.766
2010-02-19,790.385
2010-02-22,807.086
2010-02-23,788.248
2010-02-24,788.584
2010-02-25,766.389
2010-02-26,785.637
2010-03-01,790.463
2010-03-02,801.635
2010-03-03,815.893
2010-03-04,814.198
2010-03-05,836.322
2010-03-08,830.646
2010-03-09,829.931
2010-03-10,853.763
2010-03-11,853.043
2010-03-12,855.895
2010-03-15,840.638
2010-03-16,855.604
2010-03-17,857.129
2010-03-18,841.683
2010-03-19,840.638
2010-03-22,834.839
2010-03-23,846.507
2010-03-24,838.827
2010-03-25,838.632
2010-03-26,830.57
2010-03-29,847.713
2010-03-30,846.732
2010-03-31,859.796
2010-04-01,861.908
2010-04-02,861.908
2010-04-05,859.607
2010-04-06,878.659
2010-04-07,885.597
2010-04-08,885.865
2010-04-09,907.046
2010-04-12,913.245
2010-04-13,893.714
2010-04-14,910.351
2010-04-15,923.622
2010-04-16,904.005
2010-04-19,886.621
2010-04-20,910.589
2010-04-21,899.608
2010-04-22,885.993
2010-04-23,907.86
2010-04-26,913.462
2010-04-27,903.113
2010-04-28,869.37
2010-04-29,888.417
2010-04-30,882.854
2010-05-03,881.129
2010-05-04,846.364
2010-05-05,816.058
2010-05-06,783.535
2010-05-07,731.648
2010-05-10,806.914
2010-05-11,793.627
2010-05-12,815.719
2010-05-13,811.57
2010-05-14,781.89
2010-05-17,777.145
2010-05-18,772.489
2010-05-19,714.253
2010-05-20,678.344
2010-05-21,690.165
2010-05-24,688.545
2010-05-25,643.624
2010-05-26,683.707
2010-05-27,693.31
2010-05-28,687.719
2010-05-31,672.229
2010-06-01,681.016
2010-06-02,673.494
2010-06-03,693.892
2010-06-04,676.476
2010-06-07,654.908
2010-06-08,644.133
2010-06-09,675.362
2010-06-10,692.141
2010-06-11,703.912
2010-06-14,734.306
2010-06-15,733.375
2010-06-16,720.079
2010-06-17,718.312
2010-06-18,724.247
2010-06-21,733.929
2010-06-22,716.26
2010-06-23,697.569
2010-06-24,681.646
2010-06-25,670.407
2010-06-28,671.628
2010-06-29,621.639
2010-06-30,622.954
2010-07-01,597.307
2010-07-02,621.329
2010-07-05,614.892
2010-07-06,650.126
2010-07-07,651.006
2010-07-08,658.097
2010-07-09,657.919
2010-07-12,662.469
2010-07-13,683.243
2010-07-14,685.368
2010-07-15,677.014
2010-07-16,668.418
2010-07-19,661.639
2010-07-20,654.072
2010-07-21,676.815
2010-07-22,698.381
2010-07-23,690.034
2010-07-26,706.449
2010-07-27,715.338
2010-07-28,716.086
2010-07-29,721.876
2010-07-30,718.455
2010-08-02,753.555
2010-08-03,757.168
2010-08-04,760.935
2010-08-05,764.247
2010-08-06,763.034
2010-08-09,761.969
2010-08-10,741.001
2010-08-11,708.797
2010-08-12,701.499
2010-08-13,697.746
2010-08-16,703.598
2010-08-17,722.267
2010-08-18,719.363
2010-08-19,708.605
2010-08-20,689.543
2010-08-23,693.729
2010-08-24,677.594
2010-08-25,663.121
2010-08-26,678.233
2010-08-27,682.534
2010-08-30,684.681
2010-08-31,681.237
2010-09-01,711.289
2010-09-02,714.578
2010-09-03,729.182
2010-09-06,731.374
2010-09-07,717.233
