Date,NORWAY SMID VALUE SMID (Small+Mid Cap)
2010-09-09,711.673
2010-09-10,715.45
2010-09-13,741.514
2010-09-14,743.684
2010-09-15,740.335
2010-09-16,738.39
2010-09-17,741.364
2010-09-20,755.063
2010-09-21,764.191
2010-09-22,773.135
2010-09-23,765.798
2010-09-24,777.234
2010-09-27,779.664
2010-09-28,783.642
2010-09-29,792.351
2010-09-30,802.397
2010-10-01,805.637
2010-10-04,809.112
2010-10-05,829.348
2010-10-06,839.325
2010-10-07,835.34
2010-10-08,834.783
2010-10-11,832.442
2010-10-12,823.2
2010-10-13,855.095
2010-10-14,868.507
2010-10-15,859.886
2010-10-18,857.426
2010-10-19,840.976
2010-10-20,854.318
2010-10-21,860.569
2010-10-22,857.698
2010-10-25,867.684
2010-10-26,858.55
2010-10-27,851.768
2010-10-28,863.225
2010-10-29,871.674
2010-11-01,881.77
2010-11-02,885.847
2010-11-03,878.514
2010-11-04,914.868
2010-11-05,914.047
2010-11-08,909.343
2010-11-09,928.864
2010-11-10,901.705
2010-11-11,899.628
2010-11-12,887.709
2010-11-15,884.684
2010-11-16,855.068
2010-11-17,867.176
2010-11-18,878.524
2010-11-19,883.065
2010-11-22,876.257
2010-11-23,849.216
2010-11-24,858.837
2010-11-25,859.824
2010-11-26,842.317
2010-11-29,830.746
2010-11-30,829.804
2010-12-01,858.912
2010-12-02,884.892
2010-12-03,904.943
2010-12-06,903.865
2010-12-07,913.261
2010-12-08,905.605
2010-12-09,902.5
2010-12-10,905.91
2010-12-13,923.962
2010-12-14,917.436
2010-12-15,906.983
2010-12-16,889.358
2010-12-17,900.989
2010-12-20,912.229
2010-12-21,931.911
2010-12-22,927.247
2010-12-23,937.083
2010-12-24,939.726
2010-12-27,946.701
2010-12-28,953.995
2010-12-29,953.889
2010-12-30,960.948
2010-12-31,973.629
2011-01-03,978.788
2011-01-04,961.067
2011-01-05,953.854
2011-01-06,951.659
2011-01-07,953.821
2011-01-10,945.159
2011-01-11,948.305
2011-01-12,968.734
2011-01-13,972.294
2011-01-14,966.114
2011-01-17,959.554
2011-01-18,977.507
2011-01-19,975.4
2011-01-20,939.231
2011-01-21,962.119
2011-01-24,960.232
2011-01-25,953.87
2011-01-26,968.166
2011-01-27,972.553
2011-01-28,967.673
2011-01-31,971.59
2011-02-01,1008.159
2011-02-02,1010.998
2011-02-03,1008.674
2011-02-04,1012.843
2011-02-07,1026.822
2011-02-08,1021.927
2011-02-09,1023.932
2011-02-10,1006.178
2011-02-11,1012.531
2011-02-14,1031.656
2011-02-15,1022.262
2011-02-16,1024.462
2011-02-17,1022.47
2011-02-18,1024.335
2011-02-21,1009.339
2011-02-22,1017.76
2011-02-23,1020.425
2011-02-24,1027.798
2011-02-25,1039.081
2011-02-28,1047.729
2011-03-01,1049.445
2011-03-02,1048.833
2011-03-03,1047.523
2011-03-04,1053.661
2011-03-07,1049.066
2011-03-08,1041.881
2011-03-09,1038.773
2011-03-10,996.67
2011-03-11,988.63
2011-03-14,986.126
2011-03-15,959.603
2011-03-16,961.078
2011-03-17,980.203
2011-03-18,1003.951
2011-03-21,1024.514
2011-03-22,1025.386
2011-03-23,1025.826
2011-03-24,1036.191
2011-03-25,1040.018
2011-03-28,1037.739
2011-03-29,1023.42
2011-03-30,1037.983
2011-03-31,1040.563
2011-04-01,1052.653
2011-04-04,1057.868
2011-04-05,1061.654
2011-04-06,1064.176
2011-04-07,1051.135
2011-04-08,1063.617
2011-04-11,1062.905
2011-04-12,1031.889
2011-04-13,1044.577
2011-04-14,1030.773
2011-04-15,1029.335
2011-04-18,990.698
2011-04-19,1010.055
2011-04-20,1040.029
2011-04-21,1040.835
2011-04-22,1040.835
2011-04-25,1039.031
2011-04-26,1050.627
2011-04-27,1051.425
2011-04-28,1055.695
2011-04-29,1068.072
2011-05-02,1068.428
2011-05-03,1044.166
2011-05-04,1003.258
2011-05-05,989.764
2011-05-06,992.95
2011-05-09,986.323
2011-05-10,999.963
2011-05-11,987.946
2011-05-12,959.986
2011-05-13,969.932
2011-05-16,973.073
2011-05-17,959.924
2011-05-18,967.643
2011-05-19,973.174
2011-05-20,970.101
2011-05-23,941.714
2011-05-24,953.438
2011-05-25,952.336
2011-05-26,960.452
2011-05-27,986.53
2011-05-30,986.001
2011-05-31,996.055
2011-06-01,992.176
2011-06-02,990.141
2011-06-03,985.054
2011-06-06,977.498
2011-06-07,982.326
2011-06-08,947.044
2011-06-09,943.657
2011-06-10,919.038
2011-06-13,925.96
2011-06-14,945.618
2011-06-15,905.0
2011-06-16,884.628
2011-06-17,885.99
2011-06-20,868.682
2011-06-21,887.807
2011-06-22,898.828
2011-06-23,859.168
2011-06-24,858.79
2011-06-27,862.208
2011-06-28,874.956
2011-06-29,903.909
2011-06-30,925.064
2011-07-01,932.978
2011-07-04,944.777
2011-07-05,943.707
2011-07-06,921.285
2011-07-07,933.039
2011-07-08,910.489
2011-07-11,873.837
2011-07-12,853.07
2011-07-13,867.144
2011-07-14,863.921
2011-07-15,864.872
2011-07-18,848.714
2011-07-19,876.639
2011-07-20,890.03
2011-07-21,909.148
2011-07-22,915.51
2011-07-25,909.878
2011-07-26,920.21
2011-07-27,902.386
2011-07-28,895.209
2011-07-29,887.826
2011-08-01,877.13
2011-08-02,850.099
2011-08-03,831.688
2011-08-04,776.245
2011-08-05,748.916
2011-08-08,699.884
2011-08-09,701.733
2011-08-10,700.297
2011-08-11,723.891
2011-08-12,748.038
2011-08-15,786.526
2011-08-16,780.006
2011-08-17,802.583
2011-08-18,741.726
2011-08-19,738.315
2011-08-22,737.067
2011-08-23,730.901
2011-08-24,746.201
2011-08-25,743.114
2011-08-26,749.208
2011-08-29,775.602
2011-08-30,777.184
2011-08-31,801.049
2011-09-01,794.485
2011-09-02,772.157
2011-09-05,731.888
2011-09-06,736.518
2011-09-07,761.506
2011-09-08,763.088
2011-09-09,733.952
2011-09-12,694.21
2011-09-13,684.516
2011-09-14,688.671
2011-09-15,723.061
2011-09-16,727.433
2011-09-19,692.623
2011-09-20,708.057
2011-09-21,699.649
2011-09-22,648.474
2011-09-23,640.307
2011-09-26,632.466
2011-09-27,667.371
2011-09-28,653.715
2011-09-29,661.624
2011-09-30,645.63
2011-10-03,615.151
2011-10-04,588.679
2011-10-05,615.278
2011-10-06,636.829
2011-10-07,641.131
2011-10-10,676.923
2011-10-11,667.851
2011-10-12,700.1
2011-10-13,681.259
2011-10-14,706.817
2011-10-17,701.201
2011-10-18,698.699
2011-10-19,702.192
2011-10-20,688.228
2011-10-21,729.921
2011-10-24,746.271
2011-10-25,741.793
2011-10-26,740.21
2011-10-27,791.482
2011-10-28,775.606
2011-10-31,744.302
2011-11-01,693.498
2011-11-02,708.813
2011-11-03,728.637
2011-11-04,729.082
2011-11-07,736.572
2011-11-08,747.615
2011-11-09,709.963
2011-11-10,707.925
2011-11-11,737.817
2011-11-14,726.229
2011-11-15,718.522
2011-11-16,719.41
2011-11-17,700.5
2011-11-18,700.593
2011-11-21,670.883
2011-11-22,661.193
2011-11-23,627.264
2011-11-24,630.077
2011-11-25,630.386
2011-11-28,658.074
2011-11-29,663.067
2011-11-30,703.182
2011-12-01,694.977
2011-12-02,701.783
2011-12-05,715.657
2011-12-06,711.683
2011-12-07,708.177
2011-12-08,688.266
2011-12-09,701.89
2011-12-12,671.451
2011-12-13,667.838
2011-12-14,635.272
2011-12-15,646.596
2011-12-16,654.276
2011-12-19,655.877
2011-12-20,679.062
2011-12-21,672.343
2011-12-22,680.206
2011-12-23,684.178
2011-12-26,684.178
2011-12-27,690.826
2011-12-28,671.6
2011-12-29,675.232
2011-12-30,687.354
2012-01-02,689.844
2012-01-03,699.597
2012-01-04,694.461
2012-01-05,689.99
2012-01-06,687.814
2012-01-09,681.434
2012-01-10,696.549
2012-01-11,690.653
2012-01-12,706.134
2012-01-13,695.49
2012-01-16,700.708
2012-01-17,705.179
2012-01-18,714.083
2012-01-19,736.721
2012-01-20,734.708
2012-01-23,748.975
2012-01-24,734.036
2012-01-25,734.518
2012-01-26,749.376
2012-01-27,753.305
2012-01-30,742.672
2012-01-31,743.9
2012-02-01,765.471
2012-02-02,764.842
2012-02-03,767.272
2012-02-06,769.82
2012-02-07,765.649
2012-02-08,770.085
2012-02-09,770.112
2012-02-10,772.787
2012-02-13,778.933
2012-02-14,763.899
2012-02-15,756.039
2012-02-16,753.066
2012-02-17,771.953
2012-02-20,781.687
2012-02-21,782.214
2012-02-22,785.405
2012-02-23,778.821
2012-02-24,790.328
2012-02-27,787.945
2012-02-28,792.721
2012-02-29,792.337
2012-03-01,785.409
2012-03-02,782.286
2012-03-05,774.645
2012-03-06,735.131
2012-03-07,747.826
2012-03-08,773.038
2012-03-09,761.847
2012-03-12,758.463
2012-03-13,767.822
2012-03-14,764.19
2012-03-15,769.898
2012-03-16,785.454
2012-03-19,787.498
2012-03-20,770.993
2012-03-21,771.725
2012-03-22,755.212
2012-03-23,767.79
2012-03-26,783.555
2012-03-27,778.313
2012-03-28,765.469
2012-03-29,755.175
2012-03-30,766.943
2012-04-02,773.483
2012-04-03,768.613
2012-04-04,752.205
2012-04-05,751.107
2012-04-06,751.107
2012-04-09,748.196
2012-04-10,719.702
2012-04-11,723.026
2012-04-12,735.606
2012-04-13,728.318
2012-04-16,720.954
2012-04-17,751.236
2012-04-18,762.716
2012-04-19,762.484
2012-04-20,763.81
2012-04-23,742.521
2012-04-24,752.76
2012-04-25,768.082
2012-04-26,765.179
2012-04-27,764.848
2012-04-30,764.178
2012-05-01,765.113
2012-05-02,763.216
2012-05-03,765.653
2012-05-04,746.948
2012-05-07,749.587
2012-05-08,721.7
2012-05-09,713.543
2012-05-10,728.047
2012-05-11,730.274
2012-05-14,700.827
2012-05-15,690.562
2012-05-16,685.992
2012-05-17,682.936
2012-05-18,667.379
2012-05-21,681.503
2012-05-22,697.343
2012-05-23,668.771
2012-05-24,670.772
2012-05-25,667.514
2012-05-28,669.71
2012-05-29,673.618
2012-05-30,655.669
2012-05-31,650.416
2012-06-01,630.972
2012-06-04,622.589
2012-06-05,628.221
2012-06-06,648.108
2012-06-07,661.489
2012-06-08,656.611
2012-06-11,656.092
2012-06-12,653.467
2012-06-13,651.015
2012-06-14,655.89
2012-06-15,674.981
2012-06-18,668.983
2012-06-19,685.843
2012-06-20,697.012
2012-06-21,685.445
2012-06-22,671.265
2012-06-25,654.351
2012-06-26,651.059
2012-06-27,663.178
2012-06-28,663.936
2012-06-29,703.499
2012-07-02,706.594
2012-07-03,719.914
2012-07-04,709.65
2012-07-05,703.851
2012-07-06,684.777
2012-07-09,683.461
2012-07-10,691.026
2012-07-11,686.727
2012-07-12,680.708
2012-07-13,701.4
2012-07-16,702.238
2012-07-17,708.489
2012-07-18,716.229
2012-07-19,725.249
2012-07-20,709.008
2012-07-23,687.828
2012-07-24,686.711
2012-07-25,688.738
2012-07-26,715.201
2012-07-27,718.789
2012-07-30,718.129
2012-07-31,720.589
2012-08-01,717.776
2012-08-02,702.888
2012-08-03,729.365
2012-08-06,740.45
2012-08-07,745.326
2012-08-08,739.219
2012-08-09,739.741
2012-08-10,734.07
2012-08-13,731.399
2012-08-14,733.626
2012-08-15,730.618
2012-08-16,733.456
2012-08-17,744.342
2012-08-20,744.313
2012-08-21,757.09
2012-08-22,752.945
2012-08-23,752.989
2012-08-24,751.175
2012-08-27,752.118
2012-08-28,749.478
2012-08-29,749.655
2012-08-30,745.241
2012-08-31,753.538
2012-09-03,758.66
2012-09-04,751.748
2012-09-05,749.733
2012-09-06,761.243
2012-09-07,782.076
2012-09-10,783.106
2012-09-11,786.55
2012-09-12,790.119
2012-09-13,786.78
2012-09-14,823.312
2012-09-17,815.185
2012-09-18,809.212
2012-09-19,806.806
2012-09-20,793.743
2012-09-21,802.369
2012-09-24,794.715
2012-09-25,804.159
2012-09-26,778.735
2012-09-27,791.345
2012-09-28,790.479
2012-10-01,799.634
2012-10-02,803.797
2012-10-03,793.046
2012-10-04,803.312
2012-10-05,821.084
2012-10-08,811.187
2012-10-09,808.842
2012-10-10,800.7
2012-10-11,807.866
2012-10-12,806.851
2012-10-15,810.578
2012-10-16,822.41
2012-10-17,826.092
2012-10-18,825.94
2012-10-19,820.881
2012-10-22,817.799
2012-10-23,787.111
2012-10-24,792.741
2012-10-25,800.22
2012-10-26,798.339
2012-10-29,795.414
2012-10-30,801.396
2012-10-31,808.05
2012-11-01,824.979
2012-11-02,820.005
2012-11-05,811.835
2012-11-06,819.024
2012-11-07,806.148
2012-11-08,803.762
2012-11-09,800.078
2012-11-12,794.075
2012-11-13,782.306
2012-11-14,784.218
2012-11-15,771.562
2012-11-16,762.368
2012-11-19,786.018
2012-11-20,791.179
2012-11-21,793.249
2012-11-22,807.075
2012-11-23,811.435
2012-11-26,806.588
2012-11-27,801.398
2012-11-28,792.736
2012-11-29,804.828
2012-11-30,806.326
2012-12-03,809.886
2012-12-04,809.308
2012-12-05,807.982
2012-12-06,815.397
2012-12-07,810.395
2012-12-10,808.067
2012-12-11,822.062
2012-12-12,831.868
2012-12-13,828.564
2012-12-14,831.037
2012-12-17,831.954
2012-12-18,841.158
2012-12-19,852.71
2012-12-20,852.459
2012-12-21,854.166
2012-12-24,848.435
2012-12-25,848.435
2012-12-26,849.815
2012-12-27,850.691
2012-12-28,843.344
2012-12-31,846.541
2013-01-01,846.541
2013-01-02,878.564
2013-01-03,874.026
2013-01-04,871.835
2013-01-07,872.329
2013-01-08,875.667
2013-01-09,875.727
2013-01-10,884.268
2013-01-11,886.217
2013-01-14,889.038
2013-01-15,875.308
2013-01-16,871.835
2013-01-17,879.022
2013-01-18,870.321
2013-01-21,876.505
2013-01-22,876.841
2013-01-23,885.373
2013-01-24,880.746
2013-01-25,884.137
2013-01-28,879.354
2013-01-29,886.058
2013-01-30,887.023
2013-01-31,886.432
2013-02-01,900.959
2013-02-04,888.472
2013-02-05,880.651
2013-02-06,880.583
2013-02-07,872.212
2013-02-08,876.08
2013-02-11,874.02
2013-02-12,887.445
2013-02-13,887.391
2013-02-14,874.577
2013-02-15,868.183
2013-02-18,869.846
2013-02-19,879.487
2013-02-20,885.499
2013-02-21,856.298
2013-02-22,853.147
2013-02-25,862.687
2013-02-26,853.278
2013-02-27,852.27
2013-02-28,849.643
2013-03-01,839.682
2013-03-04,843.041
2013-03-05,859.315
2013-03-06,859.362
2013-03-07,863.663
2013-03-08,856.915
2013-03-11,854.951
2013-03-12,861.656
2013-03-13,854.38
2013-03-14,856.857
2013-03-15,855.563
2013-03-18,848.445
2013-03-19,840.716
2013-03-20,837.03
2013-03-21,834.621
2013-03-22,835.864
2013-03-25,828.208
2013-03-26,829.55
2013-03-27,823.302
2013-03-28,826.648
2013-03-29,826.648
2013-04-01,828.751
2013-04-02,840.339
2013-04-03,847.558
2013-04-04,840.897
2013-04-05,839.557
2013-04-08,839.373
2013-04-09,846.48
2013-04-10,854.043
2013-04-11,864.207
2013-04-12,858.436
2013-04-15,841.386
2013-04-16,832.992
2013-04-17,820.954
2013-04-18,816.211
2013-04-19,825.639
2013-04-22,816.591
2013-04-23,819.246
2013-04-24,826.41
2013-04-25,848.898
2013-04-26,848.665
2013-04-29,845.634
2013-04-30,856.138
2013-05-01,855.38
2013-05-02,844.544
2013-05-03,859.733
2013-05-06,854.457
2013-05-07,854.592
2013-05-08,873.27
2013-05-09,870.852
2013-05-10,865.054
2013-05-13,867.194
2013-05-14,867.199
2013-05-15,861.425
2013-05-16,876.307
2013-05-17,869.215
2013-05-20,873.558
2013-05-21,886.377
2013-05-22,886.568
2013-05-23,859.991
2013-05-24,859.012
2013-05-27,865.671
2013-05-28,869.416
2013-05-29,862.909
2013-05-30,869.424
2013-05-31,859.512
2013-06-03,862.899
2013-06-04,866.012
2013-06-05,857.966
2013-06-06,860.286
2013-06-07,866.294
2013-06-10,859.354
2013-06-11,839.343
2013-06-12,855.825
2013-06-13,850.441
2013-06-14,860.99
2013-06-17,866.751
2013-06-18,867.738
2013-06-19,870.282
2013-06-20,815.456
2013-06-21,805.699
2013-06-24,772.22
2013-06-25,784.752
2013-06-26,799.089
2013-06-27,806.077
2013-06-28,801.023
2013-07-01,813.339
2013-07-02,818.735
2013-07-03,805.645
2013-07-04,818.877
2013-07-05,801.413
2013-07-08,819.636
2013-07-09,814.878
2013-07-10,832.056
2013-07-11,853.628
2013-07-12,858.122
2013-07-15,863.21
2013-07-16,876.734
2013-07-17,873.201
2013-07-18,852.685
2013-07-19,860.122
2013-07-22,866.849
2013-07-23,872.474
2013-07-24,866.608
2013-07-25,865.839
2013-07-26,862.876
2013-07-29,862.46
2013-07-30,863.186
2013-07-31,863.352
2013-08-01,863.915
2013-08-02,867.663
2013-08-05,868.091
2013-08-06,869.135
2013-08-07,868.905
2013-08-08,877.93
2013-08-09,888.424
2013-08-12,882.386
2013-08-13,875.815
2013-08-14,881.379
2013-08-15,863.673
2013-08-16,871.261
2013-08-19,877.969
2013-08-20,858.456
2013-08-21,839.448
2013-08-22,841.853
2013-08-23,853.187
2013-08-26,844.113
2013-08-27,836.333
2013-08-28,832.897
2013-08-29,827.342
2013-08-30,819.461
2013-09-02,834.424
2013-09-03,834.894
2013-09-04,839.955
2013-09-05,833.544
2013-09-06,839.232
2013-09-09,855.764
2013-09-10,873.284
2013-09-11,879.775
2013-09-12,877.734
2013-09-13,871.302
2013-09-16,881.641
2013-09-17,877.976
2013-09-18,877.505
2013-09-19,886.264
2013-09-20,869.878
2013-09-23,865.832
2013-09-24,844.036
2013-09-25,839.661
2013-09-26,841.917
2013-09-27,835.047
2013-09-30,819.265
2013-10-01,829.02
2013-10-02,824.365
2013-10-03,840.418
2013-10-04,836.85
2013-10-07,829.511
2013-10-08,819.401
2013-10-09,808.351
2013-10-10,819.445
2013-10-11,828.888
2013-10-14,829.173
2013-10-15,829.146
2013-10-16,826.031
2013-10-17,839.833
2013-10-18,855.064
2013-10-21,861.196
2013-10-22,876.772
2013-10-23,875.369
2013-10-24,881.737
2013-10-25,882.604
2013-10-28,872.144
2013-10-29,878.884
2013-10-30,887.797
2013-10-31,875.59
2013-11-01,871.662
2013-11-04,874.963
2013-11-05,866.797
2013-11-06,888.187
2013-11-07,870.788
2013-11-08,847.157
2013-11-11,858.819
2013-11-12,843.773
2013-11-13,839.214
2013-11-14,846.033
2013-11-15,857.533
2013-11-18,860.391
2013-11-19,857.665
2013-11-20,854.767
2013-11-21,843.782
2013-11-22,855.349
2013-11-25,849.765
2013-11-26,849.806
2013-11-27,865.705
2013-11-28,865.978
2013-11-29,866.739
2013-12-02,863.03
2013-12-03,855.1
2013-12-04,839.277
2013-12-05,835.696
2013-12-06,833.917
2013-12-09,838.452
2013-12-10,842.843
2013-12-11,831.724
2013-12-12,813.45
2013-12-13,814.678
2013-12-16,818.697
2013-12-17,819.15
2013-12-18,819.541
2013-12-19,816.806
2013-12-20,833.24
2013-12-23,848.321
2013-12-24,846.776
2013-12-25,846.776
2013-12-26,846.666
2013-12-27,866.839
2013-12-30,880.568
2013-12-31,882.186
2014-01-01,882.186
2014-01-02,861.171
2014-01-03,862.075
2014-01-06,852.222
2014-01-07,849.09
2014-01-08,848.366
2014-01-09,861.345
2014-01-10,875.108
2014-01-13,885.261
2014-01-14,883.638
2014-01-15,883.009
2014-01-16,880.026
2014-01-17,887.899
2014-01-20,885.035
2014-01-21,889.473
2014-01-22,890.273
2014-01-23,888.832
2014-01-24,869.784
2014-01-27,854.316
2014-01-28,861.357
2014-01-29,850.992
2014-01-30,843.51
2014-01-31,834.762
2014-02-03,835.031
2014-02-04,829.915
2014-02-05,834.184
2014-02-06,844.819
2014-02-07,849.359
2014-02-10,864.695
2014-02-11,865.028
2014-02-12,868.069
2014-02-13,864.651
2014-02-14,868.852
2014-02-17,870.84
2014-02-18,872.107
2014-02-19,874.029
2014-02-20,868.004
2014-02-21,883.139
2014-02-24,892.137
2014-02-25,885.598
2014-02-26,889.352
2014-02-27,892.3
2014-02-28,908.567
2014-03-03,888.122
2014-03-04,905.055
2014-03-05,912.135
2014-03-06,916.199
2014-03-07,919.188
2014-03-10,910.764
2014-03-11,916.106
2014-03-12,901.191
2014-03-13,893.986
2014-03-14,882.42
2014-03-17,892.821
2014-03-18,897.852
2014-03-19,890.156
2014-03-20,880.966
2014-03-21,889.569
2014-03-24,889.247
2014-03-25,898.41
2014-03-26,908.297
2014-03-27,906.539
2014-03-28,909.131
2014-03-31,916.552
2014-04-01,917.657
2014-04-02,924.314
2014-04-03,913.134
2014-04-04,925.731
2014-04-07,913.82
2014-04-08,910.626
2014-04-09,921.898
2014-04-10,919.981
2014-04-11,894.52
2014-04-14,892.185
2014-04-15,895.575
2014-04-16,893.54
2014-04-17,893.293
2014-04-18,893.293
2014-04-21,890.783
2014-04-22,917.131
2014-04-23,910.749
2014-04-24,913.164
2014-04-25,916.789
2014-04-28,918.203
2014-04-29,925.801
2014-04-30,925.509
2014-05-01,928.37
2014-05-02,940.105
2014-05-05,934.786
2014-05-06,938.531
2014-05-07,944.157
2014-05-08,954.401
2014-05-09,946.96
2014-05-12,960.686
2014-05-13,960.057
2014-05-14,962.657
2014-05-15,949.667
2014-05-16,943.438
2014-05-19,943.828
2014-05-20,936.822
2014-05-21,941.968
2014-05-22,947.045
2014-05-23,951.205
2014-05-26,945.65
2014-05-27,948.306
2014-05-28,947.951
2014-05-29,951.386
2014-05-30,948.398
2014-06-02,952.869
2014-06-03,951.0
2014-06-04,951.751
2014-06-05,960.12
2014-06-06,977.427
2014-06-09,975.028
2014-06-10,977.847
2014-06-11,970.355
2014-06-12,975.931
2014-06-13,972.152
2014-06-16,972.778
2014-06-17,965.551
2014-06-18,969.431
2014-06-19,962.907
2014-06-20,959.072
2014-06-23,967.228
2014-06-24,959.151
2014-06-25,941.993
2014-06-26,942.051
2014-06-27,942.065
2014-06-30,946.553
2014-07-01,944.144
2014-07-02,945.757
2014-07-03,949.461
2014-07-04,949.555
2014-07-07,951.128
2014-07-08,936.417
2014-07-09,937.586
2014-07-10,916.801
2014-07-11,918.741
2014-07-14,931.449
2014-07-15,929.507
2014-07-16,936.788
2014-07-17,936.116
2014-07-18,929.721
2014-07-21,931.358
2014-07-22,941.275
2014-07-23,945.126
2014-07-24,930.119
2014-07-25,928.284
2014-07-28,921.975
2014-07-29,925.17
2014-07-30,919.134
2014-07-31,910.598
2014-08-01,900.727
2014-08-04,906.121
2014-08-05,905.158
2014-08-06,895.373
2014-08-07,882.83
2014-08-08,878.305
2014-08-11,907.108
2014-08-12,896.9
2014-08-13,900.136
2014-08-14,903.71
2014-08-15,911.662
2014-08-18,914.843
2014-08-19,916.314
2014-08-20,917.109
2014-08-21,919.789
2014-08-22,909.918
2014-08-25,916.268
2014-08-26,921.581
2014-08-27,919.731
2014-08-28,916.65
2014-08-29,913.601
2014-09-01,907.461
2014-09-02,904.058
2014-09-03,898.419
2014-09-04,899.987
2014-09-05,885.6
2014-09-08,882.545
2014-09-09,876.299
2014-09-10,880.082
2014-09-11,870.14
2014-09-12,871.751
2014-09-15,862.644
2014-09-16,862.464
2014-09-17,868.928
2014-09-18,881.705
2014-09-19,881.906
2014-09-22,880.856
2014-09-23,873.026
2014-09-24,871.598
2014-09-25,862.329
2014-09-26,858.35
2014-09-29,861.559
2014-09-30,870.552
2014-10-01,854.944
2014-10-02,828.345
2014-10-03,818.433
2014-10-06,820.297
2014-10-07,810.533
2014-10-08,814.432
2014-10-09,805.316
2014-10-10,786.804
2014-10-13,783.577
2014-10-14,789.223
2014-10-15,768.908
2014-10-16,749.917
2014-10-17,776.653
2014-10-20,771.287
2014-10-21,785.749
2014-10-22,790.395
2014-10-23,790.214
2014-10-24,784.227
2014-10-27,780.102
2014-10-28,785.399
2014-10-29,788.597
2014-10-30,768.571
2014-10-31,767.699
2014-11-03,766.876
2014-11-04,755.808
2014-11-05,762.711
2014-11-06,768.486
2014-11-07,771.001
2014-11-10,786.896
2014-11-11,784.568
2014-11-12,787.891
2014-11-13,782.226
2014-11-14,789.924
2014-11-17,788.972
2014-11-18,796.795
2014-11-19,787.216
2014-11-20,788.273
2014-11-21,791.312
2014-11-24,788.686
2014-11-25,783.613
2014-11-26,775.486
2014-11-27,742.329
2014-11-28,713.019
2014-12-01,717.884
2014-12-02,719.277
2014-12-03,716.415
2014-12-04,709.337
2014-12-05,694.853
2014-12-08,679.514
2014-12-09,678.401
2014-12-10,672.679
2014-12-11,658.391
2014-12-12,647.636
2014-12-15,639.736
2014-12-16,627.326
2014-12-17,649.675
2014-12-18,678.949
2014-12-19,683.446
2014-12-22,691.233
2014-12-23,692.214
2014-12-24,688.405
2014-12-25,688.405
2014-12-26,687.531
2014-12-29,687.751
2014-12-30,685.131
2014-12-31,677.185
2015-01-01,677.185
2015-01-02,678.046
2015-01-05,656.073
2015-01-06,651.939
2015-01-07,651.005
2015-01-08,663.54
2015-01-09,657.697
2015-01-12,639.776
2015-01-13,643.605
2015-01-14,650.265
2015-01-15,651.985
2015-01-16,650.612
2015-01-19,665.101
2015-01-20,649.451
2015-01-21,658.659
2015-01-22,661.962
2015-01-23,650.647
2015-01-26,657.026
2015-01-27,656.548
2015-01-28,652.206
2015-01-29,644.727
2015-01-30,651.276
2015-02-02,675.294
2015-02-03,694.593
2015-02-04,676.427
2015-02-05,694.272
2015-02-06,688.959
2015-02-09,688.654
2015-02-10,690.85
2015-02-11,672.823
2015-02-12,677.534
2015-02-13,696.1
2015-02-16,710.918
2015-02-17,708.747
2015-02-18,716.752
2015-02-19,701.76
2015-02-20,710.276
2015-02-23,697.958
2015-02-24,700.246
2015-02-25,706.574
2015-02-26,704.033
2015-02-27,700.558
2015-03-02,689.367
2015-03-03,697.409
2015-03-04,675.298
2015-03-05,688.356
2015-03-06,681.773
2015-03-09,672.851
2015-03-10,643.312
2015-03-11,639.309
2015-03-12,650.575
2015-03-13,636.605
2015-03-16,627.491
2015-03-17,625.609
2015-03-18,628.57
2015-03-19,646.303
2015-03-20,658.237
2015-03-23,676.903
2015-03-24,674.433
2015-03-25,668.18
2015-03-26,658.128
2015-03-27,649.827
2015-03-30,648.788
2015-03-31,644.424
2015-04-01,645.48
2015-04-02,651.581
2015-04-03,651.581
2015-04-06,657.219
2015-04-07,681.531
2015-04-08,675.606
2015-04-09,673.268
2015-04-10,690.701
2015-04-13,683.745
2015-04-14,702.099
2015-04-15,718.754
2015-04-16,728.702
2015-04-17,719.858
2015-04-20,715.049
2015-04-21,708.456
2015-04-22,696.882
2015-04-23,710.152
2015-04-24,714.413
2015-04-27,724.769
2015-04-28,719.375
2015-04-29,717.615
2015-04-30,735.416
2015-05-01,731.147
2015-05-04,742.509
2015-05-05,757.473
2015-05-06,769.086
2015-05-07,746.225
2015-05-08,746.438
2015-05-11,749.306
2015-05-12,761.003
2015-05-13,786.798
2015-05-14,785.998
2015-05-15,773.405
2015-05-18,768.215
2015-05-19,743.147
2015-05-20,740.185
2015-05-21,749.578
2015-05-22,744.142
2015-05-25,744.142
2015-05-26,721.51
2015-05-27,723.089
2015-05-28,710.489
2015-05-29,709.346
2015-06-01,696.626
2015-06-02,716.667
2015-06-03,731.044
2015-06-04,724.049
2015-06-05,710.733
2015-06-08,718.199
2015-06-09,722.687
2015-06-10,727.926
2015-06-11,717.081
2015-06-12,717.892
2015-06-15,700.864
2015-06-16,699.209
2015-06-17,705.392
2015-06-18,697.523
2015-06-19,693.035
2015-06-22,705.213
2015-06-23,705.525
2015-06-24,699.917
2015-06-25,697.718
2015-06-26,692.472
2015-06-29,682.282
2015-06-30,681.176
2015-07-01,677.616
2015-07-02,677.294
2015-07-03,667.789
2015-07-06,656.553
2015-07-07,630.615
2015-07-08,641.536
2015-07-09,659.631
2015-07-10,670.141
2015-07-13,668.706
2015-07-14,672.173
