Date,KOKUSAI INDEX (WORLD ex JP) SMID CAP SMID (Small+Mid Cap)
2005-11-04,669.03
2005-11-07,669.928
2005-11-08,666.746
2005-11-09,667.921
2005-11-10,670.924
2005-11-11,673.186
2005-11-14,672.906
2005-11-15,670.003
2005-11-16,669.64
2005-11-17,678.389
2005-11-18,680.798
2005-11-21,685.82
2005-11-22,688.723
2005-11-23,692.46
2005-11-24,692.522
2005-11-25,692.904
2005-11-28,687.083
2005-11-29,688.373
2005-11-30,688.71
2005-12-01,697.332
2005-12-02,699.449
2005-12-05,698.812
2005-12-06,700.71
2005-12-07,697.721
2005-12-08,700.447
2005-12-09,703.182
2005-12-12,706.272
2005-12-13,707.172
2005-12-14,710.153
2005-12-15,706.334
2005-12-16,707.37
2005-12-19,701.946
2005-12-20,701.29
2005-12-21,703.961
2005-12-22,707.545
2005-12-23,709.022
2005-12-26,709.022
2005-12-27,704.479
2005-12-28,707.742
2005-12-29,707.041
2005-12-30,703.617
2006-01-02,704.31
2006-01-03,716.848
2006-01-04,725.218
2006-01-05,724.691
2006-01-06,732.021
2006-01-09,734.815
2006-01-10,735.581
2006-01-11,738.921
2006-01-12,736.05
2006-01-13,736.132
2006-01-16,737.922
2006-01-17,733.573
2006-01-18,730.837
2006-01-19,739.192
2006-01-20,732.625
2006-01-23,736.793
2006-01-24,741.274
2006-01-25,742.522
2006-01-26,748.746
2006-01-27,752.638
2006-01-30,752.535
2006-01-31,754.123
2006-02-01,756.732
2006-02-02,751.122
2006-02-03,746.741
2006-02-06,750.111
2006-02-07,742.156
2006-02-08,743.219
2006-02-09,744.308
2006-02-10,742.436
2006-02-13,738.943
2006-02-14,742.094
2006-02-15,745.455
2006-02-16,750.247
2006-02-17,752.444
2006-02-20,754.498
2006-02-21,753.571
2006-02-22,757.531
2006-02-23,757.537
2006-02-24,758.908
2006-02-27,760.884
2006-02-28,755.261
2006-03-01,763.12
2006-03-02,763.483
2006-03-03,762.65
2006-03-06,759.198
2006-03-07,749.047
2006-03-08,746.483
2006-03-09,747.116
2006-03-10,751.226
2006-03-13,755.846
2006-03-14,764.328
2006-03-15,769.876
2006-03-16,774.124
2006-03-17,776.097
2006-03-20,775.007
2006-03-21,769.292
2006-03-22,773.646
2006-03-23,772.895
2006-03-24,777.055
2006-03-27,776.511
2006-03-28,774.968
2006-03-29,779.771
2006-03-30,784.334
2006-03-31,782.394
2006-04-03,784.0
2006-04-04,788.807
2006-04-05,793.918
2006-04-06,795.242
2006-04-07,786.651
2006-04-10,785.617
2006-04-11,778.224
2006-04-12,778.106
2006-04-13,779.814
2006-04-14,779.815
2006-04-17,784.262
2006-04-18,795.239
2006-04-19,804.369
2006-04-20,802.851
2006-04-21,805.342
2006-04-24,803.094
2006-04-25,802.201
2006-04-26,804.306
2006-04-27,803.236
2006-04-28,804.857
2006-05-01,805.569
2006-05-02,811.117
2006-05-03,809.943
2006-05-04,816.72
2006-05-05,826.401
2006-05-08,828.054
2006-05-09,829.781
2006-05-10,829.201
2006-05-11,821.626
2006-05-12,808.097
2006-05-15,795.475
2006-05-16,793.426
2006-05-17,777.453
2006-05-18,769.1
2006-05-19,768.616
2006-05-22,755.39
2006-05-23,763.1
2006-05-24,755.857
2006-05-25,766.548
2006-05-26,775.727
2006-05-29,778.008
2006-05-30,766.859
2006-05-31,773.303
2006-06-01,780.939
2006-06-02,787.01
2006-06-05,774.204
2006-06-06,761.341
2006-06-07,756.528
2006-06-08,744.861
2006-06-09,748.456
2006-06-12,734.857
2006-06-13,718.776
2006-06-14,723.176
2006-06-15,745.661
2006-06-16,742.876
2006-06-19,735.666
2006-06-20,734.608
2006-06-21,743.961
2006-06-22,742.24
2006-06-23,744.113
2006-06-26,748.231
2006-06-27,742.831
2006-06-28,742.375
2006-06-29,759.783
2006-06-30,771.536
2006-07-03,776.67
2006-07-04,778.319
2006-07-05,767.609
2006-07-06,770.651
2006-07-07,766.473
2006-07-10,763.948
2006-07-11,764.469
2006-07-12,758.942
2006-07-13,747.052
2006-07-14,739.086
2006-07-17,731.116
2006-07-18,730.225
2006-07-19,747.406
2006-07-20,740.984
2006-07-21,732.102
2006-07-24,743.834
2006-07-25,750.272
2006-07-26,750.707
2006-07-27,751.714
2006-07-28,759.936
2006-07-31,761.086
2006-08-01,756.303
2006-08-02,763.394
2006-08-03,764.392
2006-08-04,767.018
2006-08-07,762.383
2006-08-08,758.645
2006-08-09,756.68
2006-08-10,754.518
2006-08-11,751.993
2006-08-14,753.09
2006-08-15,763.886
2006-08-16,774.084
2006-08-17,775.726
2006-08-18,775.148
2006-08-21,774.5
2006-08-22,774.369
2006-08-23,769.539
2006-08-24,768.703
2006-08-25,768.177
2006-08-28,773.031
2006-08-29,776.057
2006-08-30,780.771
2006-08-31,782.313
2006-09-01,786.493
2006-09-04,789.45
2006-09-05,789.716
2006-09-06,779.268
2006-09-07,772.227
2006-09-08,772.858
2006-09-11,769.124
2006-09-12,779.354
2006-09-13,784.413
2006-09-14,785.046
2006-09-15,784.781
2006-09-18,786.59
2006-09-19,783.984
2006-09-20,787.668
2006-09-21,786.085
2006-09-22,781.818
2006-09-25,784.538
2006-09-26,789.401
2006-09-27,793.798
2006-09-28,794.393
2006-09-29,792.003
2006-10-02,791.228
2006-10-03,787.828
2006-10-04,795.01
2006-10-05,803.012
2006-10-06,799.045
2006-10-09,801.818
2006-10-10,804.33
2006-10-11,802.74
2006-10-12,811.49
2006-10-13,814.486
2006-10-16,820.316
2006-10-17,814.154
2006-10-18,815.758
2006-10-19,819.488
2006-10-20,818.595
2006-10-23,819.745
2006-10-24,821.562
2006-10-25,826.477
2006-10-26,832.659
2006-10-27,827.952
2006-10-30,828.318
2006-10-31,829.937
2006-11-01,824.518
2006-11-02,822.972
2006-11-03,823.006
2006-11-06,831.71
2006-11-07,836.292
2006-11-08,837.474
2006-11-09,835.846
2006-11-10,840.731
2006-11-13,841.558
2006-11-14,846.125
2006-11-15,850.649
2006-11-16,851.519
2006-11-17,849.767
2006-11-20,851.009
2006-11-21,855.81
2006-11-22,861.685
2006-11-23,861.922
2006-11-24,863.288
2006-11-27,850.188
2006-11-28,849.725
2006-11-29,861.404
2006-11-30,865.847
2006-12-01,865.738
2006-12-04,873.27
2006-12-05,876.144
2006-12-06,876.967
2006-12-07,876.191
2006-12-08,877.116
2006-12-11,876.53
2006-12-12,875.089
2006-12-13,877.033
2006-12-14,881.379
2006-12-15,879.722
2006-12-18,874.838
2006-12-19,875.75
2006-12-20,879.02
2006-12-21,875.584
2006-12-22,873.061
2006-12-25,873.061
2006-12-26,874.864
2006-12-27,882.137
2006-12-28,882.301
2006-12-29,880.312
2007-01-01,880.312
2007-01-02,886.026
2007-01-03,882.257
2007-01-04,877.049
2007-01-05,868.357
2007-01-08,870.428
2007-01-09,872.54
2007-01-10,871.059
2007-01-11,878.833
2007-01-12,885.463
2007-01-15,888.893
2007-01-16,887.031
2007-01-17,887.468
2007-01-18,883.591
2007-01-19,888.388
2007-01-22,886.319
2007-01-23,891.891
2007-01-24,897.421
2007-01-25,891.294
2007-01-26,888.96
2007-01-29,891.074
2007-01-30,895.867
2007-01-31,899.563
2007-02-01,908.61
2007-02-02,911.637
2007-02-05,911.07
2007-02-06,915.536
2007-02-07,921.009
2007-02-08,919.182
2007-02-09,915.126
2007-02-12,909.865
2007-02-13,916.478
2007-02-14,926.277
2007-02-15,929.513
2007-02-16,929.392
2007-02-19,931.53
2007-02-20,934.462
2007-02-21,934.104
2007-02-22,935.856
2007-02-23,936.656
2007-02-26,936.73
2007-02-27,907.107
2007-02-28,903.035
2007-03-01,897.078
2007-03-02,888.284
2007-03-05,869.681
2007-03-06,884.3
2007-03-07,888.794
2007-03-08,897.699
2007-03-09,900.504
2007-03-12,904.26
2007-03-13,889.84
2007-03-14,884.269
2007-03-15,895.464
2007-03-16,895.527
2007-03-19,906.08
2007-03-20,911.921
2007-03-21,923.566
2007-03-22,929.651
2007-03-23,930.764
2007-03-26,930.364
2007-03-27,926.225
2007-03-28,921.314
2007-03-29,925.12
2007-03-30,926.234
2007-04-02,932.257
2007-04-03,940.686
2007-04-04,942.472
2007-04-05,945.871
2007-04-06,945.871
2007-04-09,944.404
2007-04-10,950.68
2007-04-11,946.704
2007-04-12,950.751
2007-04-13,954.713
2007-04-16,965.079
2007-04-17,965.164
2007-04-18,963.733
2007-04-19,959.478
2007-04-20,968.04
2007-04-23,969.38
2007-04-24,966.35
2007-04-25,974.611
2007-04-26,974.106
2007-04-27,973.543
2007-04-30,966.451
2007-05-01,965.907
2007-05-02,975.133
2007-05-03,976.678
2007-05-04,982.562
2007-05-07,984.902
2007-05-08,979.265
2007-05-09,983.806
2007-05-10,973.546
2007-05-11,979.886
2007-05-14,977.721
2007-05-15,977.111
2007-05-16,979.01
2007-05-17,977.866
2007-05-18,983.979
2007-05-21,987.968
2007-05-22,990.692
2007-05-23,992.852
2007-05-24,979.802
2007-05-25,983.214
2007-05-28,984.04
2007-05-29,988.793
2007-05-30,991.714
2007-05-31,1000.0
2007-06-01,1005.279
2007-06-04,1009.108
2007-06-05,1004.512
2007-06-06,991.045
2007-06-07,972.94
2007-06-08,975.609
2007-06-11,978.952
2007-06-12,970.454
2007-06-13,977.708
2007-06-14,986.312
2007-06-15,996.621
2007-06-18,996.135
2007-06-19,996.807
2007-06-20,991.497
2007-06-21,990.799
2007-06-22,985.728
2007-06-25,979.683
2007-06-26,975.286
2007-06-27,978.427
2007-06-28,984.587
2007-06-29,986.221
2007-07-02,996.93
2007-07-03,1001.843
2007-07-04,1004.658
2007-07-05,1004.662
2007-07-06,1010.391
2007-07-09,1012.381
2007-07-10,1002.436
2007-07-11,1004.611
2007-07-12,1018.421
2007-07-13,1022.548
2007-07-16,1018.971
2007-07-17,1017.825
2007-07-18,1014.352
2007-07-19,1021.65
2007-07-20,1012.766
2007-07-23,1012.099
2007-07-24,993.079
2007-07-25,985.328
2007-07-26,961.051
2007-07-27,945.82
2007-07-30,951.813
2007-07-31,953.077
2007-08-01,946.599
2007-08-02,952.875
2007-08-03,935.007
2007-08-06,936.94
2007-08-07,942.853
2007-08-08,961.067
2007-08-09,940.353
2007-08-10,929.831
2007-08-13,933.754
2007-08-14,916.739
2007-08-15,898.545
2007-08-16,882.288
2007-08-17,900.654
2007-08-20,908.291
2007-08-21,910.101
2007-08-22,927.151
2007-08-23,928.717
2007-08-24,937.584
2007-08-27,934.306
2007-08-28,913.818
2007-08-29,927.971
2007-08-30,929.814
2007-08-31,943.261
2007-09-03,944.935
2007-09-04,953.583
2007-09-05,943.599
2007-09-06,947.395
2007-09-07,932.174
2007-09-10,924.102
2007-09-11,938.131
2007-09-12,939.06
2007-09-13,941.84
2007-09-14,938.956
2007-09-17,928.391
2007-09-18,948.932
2007-09-19,965.434
2007-09-20,962.295
2007-09-21,966.726
2007-09-24,963.928
2007-09-25,959.084
2007-09-26,965.374
2007-09-27,973.923
2007-09-28,973.729
2007-10-01,986.234
2007-10-02,989.908
2007-10-03,988.064
2007-10-04,988.842
2007-10-05,1002.127
2007-10-08,998.148
2007-10-09,1004.842
2007-10-10,1008.246
2007-10-11,1006.816
2007-10-12,1007.506
2007-10-15,1001.099
2007-10-16,989.926
2007-10-17,996.03
2007-10-18,995.614
2007-10-19,976.492
2007-10-22,970.91
2007-10-23,985.128
2007-10-24,979.826
2007-10-25,983.932
2007-10-26,994.277
2007-10-29,1000.449
2007-10-30,994.757
2007-10-31,1009.247
2007-11-01,988.857
2007-11-02,987.25
2007-11-05,978.527
2007-11-06,990.182
2007-11-07,974.151
2007-11-08,972.099
2007-11-09,957.435
2007-11-12,939.38
2007-11-13,954.518
2007-11-14,956.719
2007-11-15,940.884
2007-11-16,935.909
2007-11-19,915.105
2007-11-20,918.868
2007-11-21,901.045
2007-11-22,902.734
2007-11-23,916.113
2007-11-26,907.96
2007-11-27,910.152
2007-11-28,933.415
2007-11-29,935.389
2007-11-30,941.341
2007-12-03,936.799
2007-12-04,927.416
2007-12-05,938.124
2007-12-06,949.273
2007-12-07,955.636
2007-12-10,962.438
2007-12-11,945.543
2007-12-12,947.929
2007-12-13,936.494
2007-12-14,924.203
2007-12-17,903.432
2007-12-18,908.115
2007-12-19,908.131
2007-12-20,912.89
2007-12-21,928.24
2007-12-24,935.514
2007-12-25,935.514
2007-12-26,937.964
2007-12-27,930.513
2007-12-28,934.119
2007-12-31,931.249
2008-01-01,931.249
2008-01-02,922.982
2008-01-03,915.878
2008-01-04,893.441
2008-01-07,884.496
2008-01-08,875.449
2008-01-09,869.859
2008-01-10,870.66
2008-01-11,861.939
2008-01-14,871.937
2008-01-15,849.125
2008-01-16,837.803
2008-01-17,823.969
2008-01-18,817.639
2008-01-21,798.333
2008-01-22,803.55
2008-01-23,811.867
2008-01-24,832.235
2008-01-25,833.314
2008-01-28,841.605
2008-01-29,851.559
2008-01-30,845.897
2008-01-31,855.67
2008-02-01,876.297
2008-02-04,875.81
2008-02-05,846.283
2008-02-06,840.164
2008-02-07,836.654
2008-02-08,838.407
2008-02-11,838.695
2008-02-12,851.117
2008-02-13,860.485
2008-02-14,856.547
2008-02-15,851.812
2008-02-18,855.157
2008-02-19,860.046
2008-02-20,860.475
2008-02-21,858.343
2008-02-22,858.979
2008-02-25,874.291
2008-02-26,884.074
2008-02-27,887.412
2008-02-28,878.364
2008-02-29,859.048
2008-03-03,853.375
2008-03-04,847.52
2008-03-05,856.847
2008-03-06,843.018
2008-03-07,833.339
2008-03-10,815.635
2008-03-11,835.539
2008-03-12,839.658
2008-03-13,842.26
2008-03-14,831.257
2008-03-17,808.359
2008-03-18,834.73
2008-03-19,816.215
2008-03-20,817.788
2008-03-21,817.788
2008-03-24,830.77
2008-03-25,850.146
2008-03-26,850.125
2008-03-27,850.163
2008-03-28,843.522
2008-03-31,849.269
2008-04-01,868.521
2008-04-02,874.502
2008-04-03,875.296
2008-04-04,880.491
2008-04-07,883.526
2008-04-08,877.044
2008-04-09,869.24
2008-04-10,872.499
2008-04-11,859.447
2008-04-14,855.786
2008-04-15,859.752
2008-04-16,884.027
2008-04-17,881.192
2008-04-18,891.585
2008-04-21,892.802
2008-04-22,885.532
2008-04-23,886.769
2008-04-24,885.236
2008-04-25,893.962
2008-04-28,897.533
2008-04-29,889.174
2008-04-30,891.099
2008-05-01,896.338
2008-05-02,902.983
2008-05-05,904.68
2008-05-06,911.158
2008-05-07,903.249
2008-05-08,908.278
2008-05-09,904.574
2008-05-12,914.316
2008-05-13,916.092
2008-05-14,917.491
2008-05-15,926.524
2008-05-16,932.553
2008-05-19,934.27
2008-05-20,927.436
2008-05-21,919.61
2008-05-22,921.026
2008-05-23,911.442
2008-05-26,909.935
2008-05-27,911.193
2008-05-28,916.729
2008-05-29,918.027
2008-05-30,923.165
2008-06-02,915.75
2008-06-03,914.764
2008-06-04,913.977
2008-06-05,926.338
2008-06-06,911.378
2008-06-09,905.49
2008-06-10,892.711
2008-06-11,879.639
2008-06-12,878.446
2008-06-13,887.737
2008-06-16,895.077
2008-06-17,895.851
2008-06-18,885.7
2008-06-19,885.465
2008-06-20,874.278
2008-06-23,868.087
2008-06-24,860.231
2008-06-25,867.066
2008-06-26,850.536
2008-06-27,848.028
2008-06-30,845.181
2008-07-01,837.797
2008-07-02,820.73
2008-07-03,811.426
2008-07-04,809.248
2008-07-07,805.438
2008-07-08,809.753
2008-07-09,806.102
2008-07-10,805.962
2008-07-11,800.032
2008-07-14,797.083
2008-07-15,787.335
2008-07-16,799.959
2008-07-17,814.311
2008-07-18,816.402
2008-07-21,824.641
2008-07-22,828.217
2008-07-23,831.786
2008-07-24,810.29
2008-07-25,811.392
2008-07-28,802.337
2008-07-29,809.552
2008-07-30,820.868
2008-07-31,815.771
2008-08-01,810.388
2008-08-04,799.996
2008-08-05,812.206
2008-08-06,819.493
2008-08-07,810.001
2008-08-08,816.388
2008-08-11,825.328
2008-08-12,817.216
2008-08-13,811.725
2008-08-14,818.386
2008-08-15,817.012
2008-08-18,809.356
2008-08-19,796.848
2008-08-20,801.134
2008-08-21,803.535
2008-08-22,811.961
2008-08-25,801.21
2008-08-26,801.023
2008-08-27,807.968
2008-08-28,819.727
2008-08-29,817.059
2008-09-01,812.947
2008-09-02,808.844
2008-09-03,801.037
2008-09-04,778.469
2008-09-05,772.37
2008-09-08,785.206
2008-09-09,759.702
2008-09-10,761.693
2008-09-11,759.742
2008-09-12,773.583
2008-09-15,743.23
2008-09-16,743.034
2008-09-17,718.769
2008-09-18,743.305
2008-09-19,782.541
2008-09-22,762.689
2008-09-23,750.22
2008-09-24,743.814
2008-09-25,749.923
2008-09-26,740.225
2008-09-29,685.462
2008-09-30,699.457
2008-10-01,694.237
2008-10-02,662.057
2008-10-03,653.489
2008-10-06,611.821
2008-10-07,588.779
2008-10-08,571.398
2008-10-09,543.716
2008-10-10,528.035
2008-10-13,578.103
2008-10-14,580.646
2008-10-15,532.701
2008-10-16,534.272
2008-10-17,536.284
2008-10-20,554.456
2008-10-21,542.253
2008-10-22,507.609
2008-10-23,495.909
2008-10-24,474.062
2008-10-27,452.671
2008-10-28,479.942
2008-10-29,500.182
2008-10-30,518.581
2008-10-31,529.829
2008-11-03,535.229
2008-11-04,557.934
2008-11-05,538.301
2008-11-06,508.609
2008-11-07,517.595
2008-11-10,512.889
2008-11-11,493.617
2008-11-12,469.568
2008-11-13,489.842
2008-11-14,474.292
2008-11-17,464.303
2008-11-18,462.11
2008-11-19,435.409
2008-11-20,406.762
2008-11-21,420.155
2008-11-24,452.128
2008-11-25,459.452
2008-11-26,474.52
2008-11-27,479.245
2008-11-28,482.658
2008-12-01,440.568
2008-12-02,454.686
2008-12-03,461.384
2008-12-04,450.005
2008-12-05,456.308
2008-12-08,480.442
2008-12-09,475.667
2008-12-10,486.967
2008-12-11,475.527
2008-12-12,480.009
2008-12-15,476.94
2008-12-16,496.493
2008-12-17,504.719
2008-12-18,500.099
2008-12-19,496.583
2008-12-22,485.134
2008-12-23,482.814
2008-12-24,484.696
2008-12-25,484.696
2008-12-26,488.391
2008-12-29,489.06
2008-12-30,500.157
2008-12-31,507.169
2009-01-01,507.169
2009-01-02,522.943
2009-01-05,525.689
2009-01-06,534.45
2009-01-07,524.307
2009-01-08,525.525
2009-01-09,513.293
2009-01-12,498.011
2009-01-13,495.407
2009-01-14,476.671
2009-01-15,478.331
2009-01-16,486.787
2009-01-19,483.064
2009-01-20,457.153
2009-01-21,469.763
2009-01-22,462.694
2009-01-23,462.472
2009-01-26,471.62
2009-01-27,476.81
2009-01-28,493.786
2009-01-29,478.126
2009-01-30,468.492
2009-02-02,463.878
2009-02-03,470.516
2009-02-04,473.124
2009-02-05,478.519
2009-02-06,493.129
2009-02-09,497.281
2009-02-10,478.165
2009-02-11,476.42
2009-02-12,475.238
2009-02-13,476.344
2009-02-16,472.883
2009-02-17,452.238
2009-02-18,447.179
2009-02-19,444.232
2009-02-20,436.158
2009-02-23,424.041
2009-02-24,433.869
2009-02-25,429.711
2009-02-26,428.486
2009-02-27,423.014
2009-03-02,399.976
2009-03-03,395.104
2009-03-04,407.292
2009-03-05,390.679
2009-03-06,388.862
2009-03-09,383.206
2009-03-10,406.25
2009-03-11,408.248
2009-03-12,421.041
2009-03-13,426.187
2009-03-16,427.45
2009-03-17,436.422
2009-03-18,446.104
2009-03-19,454.236
2009-03-20,444.594
2009-03-23,468.89
2009-03-24,462.131
2009-03-25,466.325
2009-03-26,477.724
2009-03-27,465.892
2009-03-30,448.778
2009-03-31,458.471
2009-04-01,464.975
2009-04-02,488.766
2009-04-03,494.957
2009-04-06,490.571
2009-04-07,476.753
2009-04-08,482.067
2009-04-09,503.081
2009-04-10,503.081
2009-04-13,504.977
2009-04-14,501.242
2009-04-15,504.938
2009-04-16,515.702
2009-04-17,520.506
2009-04-20,494.915
2009-04-21,504.605
2009-04-22,509.439
2009-04-23,512.177
2009-04-24,526.178
2009-04-27,518.631
2009-04-28,515.047
2009-04-29,531.974
2009-04-30,535.62
2009-05-01,537.299
2009-05-04,558.304
2009-05-05,559.419
2009-05-06,564.728
2009-05-07,557.414
2009-05-08,572.061
2009-05-11,562.526
2009-05-12,558.888
2009-05-13,536.789
2009-05-14,542.082
2009-05-15,541.504
2009-05-18,556.448
2009-05-19,564.393
2009-05-20,567.577
2009-05-21,556.821
2009-05-22,558.954
2009-05-25,559.532
2009-05-26,571.378
2009-05-27,567.801
2009-05-28,569.216
2009-05-29,579.142
2009-06-01,599.479
2009-06-02,603.929
2009-06-03,592.083
2009-06-04,596.143
2009-06-05,594.043
2009-06-08,586.928
2009-06-09,594.028
2009-06-10,596.457
2009-06-11,602.507
2009-06-12,599.427
2009-06-15,581.123
2009-06-16,574.719
2009-06-17,566.708
2009-06-18,569.886
2009-06-19,574.473
2009-06-22,553.256
2009-06-23,552.613
2009-06-24,563.321
2009-06-25,569.877
2009-06-26,575.185
2009-06-29,578.839
2009-06-30,575.965
2009-07-01,583.491
2009-07-02,566.406
2009-07-03,565.565
2009-07-06,558.565
2009-07-07,551.171
2009-07-08,543.5
2009-07-09,547.921
2009-07-10,545.215
2009-07-13,554.826
2009-07-14,562.574
2009-07-15,582.236
2009-07-16,588.086
2009-07-17,588.03
2009-07-20,599.252
2009-07-21,601.669
2009-07-22,603.95
2009-07-23,619.203
2009-07-24,621.494
2009-07-27,624.537
2009-07-28,621.025
2009-07-29,616.833
2009-07-30,628.166
2009-07-31,632.466
2009-08-03,648.5
2009-08-04,651.576
2009-08-05,650.776
2009-08-06,647.901
2009-08-07,655.346
2009-08-10,653.437
2009-08-11,643.659
2009-08-12,652.527
2009-08-13,661.67
2009-08-14,655.103
2009-08-17,633.793
2009-08-18,642.78
2009-08-19,646.202
2009-08-20,655.158
2009-08-21,668.679
2009-08-24,671.99
2009-08-25,674.676
2009-08-26,671.047
2009-08-27,670.683
2009-08-28,677.556
2009-08-31,668.85
2009-09-01,654.333
2009-09-02,648.089
2009-09-03,656.303
2009-09-04,666.01
2009-09-07,672.979
2009-09-08,683.782
2009-09-09,692.27
2009-09-10,698.708
2009-09-11,701.736
2009-09-14,703.387
2009-09-15,709.031
2009-09-16,724.357
2009-09-17,724.512
2009-09-18,722.357
2009-09-21,716.749
2009-09-22,725.77
2009-09-23,720.662
2009-09-24,705.62
2009-09-25,701.314
2009-09-28,712.495
2009-09-29,712.743
2009-09-30,713.151
2009-10-01,694.422
2009-10-02,685.103
2009-10-05,696.598
2009-10-06,712.038
2009-10-07,712.367
2009-10-08,724.623
2009-10-09,727.818
2009-10-12,731.881
2009-10-13,729.176
2009-10-14,743.895
2009-10-15,746.384
2009-10-16,739.155
2009-10-19,747.878
2009-10-20,742.741
2009-10-21,738.792
2009-10-22,740.231
2009-10-23,732.106
2009-10-26,720.917
2009-10-27,710.78
2009-10-28,686.823
2009-10-29,703.937
2009-10-30,687.439
2009-11-02,688.428
2009-11-03,689.679
2009-11-04,697.051
2009-11-05,708.522
2009-11-06,709.93
2009-11-09,727.946
2009-11-10,724.956
2009-11-11,730.149
2009-11-12,722.293
2009-11-13,727.411
2009-11-16,742.076
2009-11-17,737.265
2009-11-18,737.915
2009-11-19,721.552
2009-11-20,717.032
2009-11-23,729.154
2009-11-24,724.978
2009-11-25,730.211
2009-11-26,719.752
2009-11-27,712.889
2009-11-30,712.541
2009-12-01,728.516
2009-12-02,733.401
2009-12-03,728.259
2009-12-04,731.988
2009-12-07,730.186
2009-12-08,720.658
2009-12-09,718.151
2009-12-10,721.57
2009-12-11,724.085
2009-12-14,732.953
2009-12-15,730.438
2009-12-16,736.307
2009-12-17,724.635
2009-12-18,725.717
2009-12-21,733.782
2009-12-22,737.538
2009-12-23,744.198
2009-12-24,747.476
2009-12-25,747.476
2009-12-28,749.035
2009-12-29,750.839
2009-12-30,748.411
2009-12-31,746.158
2010-01-01,746.158
2010-01-04,761.607
2010-01-05,764.889
2010-01-06,767.919
2010-01-07,770.067
2010-01-08,773.581
2010-01-11,778.916
2010-01-12,768.258
2010-01-13,773.547
2010-01-14,776.727
2010-01-15,767.528
2010-01-18,769.067
2010-01-19,773.79
2010-01-20,762.222
2010-01-21,749.87
2010-01-22,737.941
2010-01-25,739.196
2010-01-26,734.361
2010-01-27,733.524
2010-01-28,725.746
2010-01-29,719.252
2010-02-01,728.234
2010-02-02,739.171
2010-02-03,734.807
2010-02-04,710.025
2010-02-05,703.697
2010-02-08,699.827
2010-02-09,707.538
2010-02-10,708.819
2010-02-11,716.418
2010-02-12,717.536
2010-02-15,717.662
2010-02-16,729.948
2010-02-17,735.79
2010-02-18,739.344
2010-02-19,739.16
2010-02-22,741.806
2010-02-23,732.401
2010-02-24,736.212
2010-02-25,730.848
2010-02-26,736.366
2010-03-01,745.79
2010-03-02,753.324
2010-03-03,758.334
2010-03-04,758.753
2010-03-05,770.672
2010-03-08,772.231
2010-03-09,771.534
2010-03-10,778.848
2010-03-11,780.247
2010-03-12,784.295
2010-03-15,778.878
2010-03-16,788.194
2010-03-17,794.789
2010-03-18,789.513
2010-03-19,782.329
2010-03-22,786.742
2010-03-23,793.939
2010-03-24,787.227
2010-03-25,786.624
2010-03-26,787.401
2010-03-29,793.454
2010-03-30,792.988
2010-03-31,792.336
2010-04-01,801.969
2010-04-02,801.969
2010-04-05,810.18
2010-04-06,813.282
2010-04-07,809.789
2010-04-08,808.01
2010-04-09,816.995
2010-04-12,820.402
2010-04-13,818.785
2010-04-14,831.121
2010-04-15,831.721
2010-04-16,818.934
2010-04-19,813.077
2010-04-20,825.22
2010-04-21,826.412
2010-04-22,828.14
2010-04-23,837.324
2010-04-26,837.852
2010-04-27,816.776
2010-04-28,810.934
2010-04-29,825.505
2010-04-30,814.978
2010-05-03,821.259
2010-05-04,795.628
2010-05-05,781.63
2010-05-06,759.175
2010-05-07,734.538
2010-05-10,778.922
2010-05-11,775.67
2010-05-12,793.151
2010-05-13,787.328
2010-05-14,765.881
2010-05-17,760.541
2010-05-18,754.884
2010-05-19,739.468
2010-05-20,709.954
2010-05-21,721.754
2010-05-24,715.33
2010-05-25,704.192
2010-05-26,712.712
2010-05-27,739.448
2010-05-28,735.403
2010-05-31,735.585
2010-06-01,723.185
2010-06-02,735.045
2010-06-03,743.985
2010-06-04,716.747
2010-06-07,701.236
2010-06-08,701.437
2010-06-09,709.262
2010-06-10,730.484
2010-06-11,736.004
2010-06-14,745.366
2010-06-15,759.438
2010-06-16,758.254
2010-06-17,757.94
2010-06-18,760.438
2010-06-21,760.478
2010-06-22,747.401
2010-06-23,742.424
2010-06-24,731.115
2010-06-25,735.272
2010-06-28,736.296
2010-06-29,707.882
2010-06-30,702.92
2010-07-01,698.464
2010-07-02,698.196
2010-07-05,696.149
2010-07-06,703.417
2010-07-07,719.971
2010-07-08,729.609
2010-07-09,736.191
2010-07-12,732.967
2010-07-13,749.602
2010-07-14,750.261
2010-07-15,749.552
2010-07-16,731.27
2010-07-19,731.382
2010-07-20,737.576
2010-07-21,734.615
2010-07-22,753.76
2010-07-23,762.316
2010-07-26,774.182
2010-07-27,771.802
2010-07-28,765.318
2010-07-29,765.253
2010-07-30,764.424
2010-08-02,783.009
2010-08-03,780.517
2010-08-04,784.062
2010-08-05,781.971
2010-08-06,780.362
2010-08-09,786.567
2010-08-10,773.232
2010-08-11,747.706
2010-08-12,742.498
2010-08-13,740.657
2010-08-16,743.429
2010-08-17,756.007
2010-08-18,757.159
2010-08-19,746.808
2010-08-20,739.599
2010-08-23,736.666
2010-08-24,725.607
2010-08-25,725.553
2010-08-26,727.803
2010-08-27,738.921
2010-08-30,731.702
2010-08-31,731.398
2010-09-01,755.989
2010-09-02,763.525
2010-09-03,773.303
2010-09-06,775.53
2010-09-07,763.524
2010-09-08,769.478
2010-09-09,773.341
2010-09-10,775.145
