Date,KOKUSAI INDEX (WORLD ex JP) SMID CAP SMID (Small+Mid Cap)
2010-09-13,801.213
2010-09-14,803.221
2010-09-15,805.864
2010-09-16,803.698
2010-09-17,804.628
2010-09-20,818.041
2010-09-21,815.75
2010-09-22,814.043
2010-09-23,807.768
2010-09-24,826.464
2010-09-27,824.955
2010-09-28,830.82
2010-09-29,832.91
2010-09-30,832.042
2010-10-01,835.245
2010-10-04,828.505
2010-10-05,846.114
2010-10-06,846.839
2010-10-07,846.878
2010-10-08,852.218
2010-10-11,854.388
2010-10-12,854.362
2010-10-13,866.765
2010-10-14,867.552
2010-10-15,865.717
2010-10-18,866.985
2010-10-19,850.903
2010-10-20,861.414
2010-10-21,863.245
2010-10-22,864.519
2010-10-25,871.284
2010-10-26,867.701
2010-10-27,860.891
2010-10-28,863.731
2010-10-29,867.139
2010-11-01,868.422
2010-11-02,878.098
2010-11-03,878.325
2010-11-04,898.966
2010-11-05,900.238
2010-11-08,898.542
2010-11-09,894.543
2010-11-10,891.459
2010-11-11,888.899
2010-11-12,878.312
2010-11-15,878.334
2010-11-16,860.498
2010-11-17,863.472
2010-11-18,877.468
2010-11-19,880.649
2010-11-22,881.416
2010-11-23,866.87
2010-11-24,880.382
2010-11-25,882.267
2010-11-26,874.571
2010-11-29,867.269
2010-11-30,863.287
2010-12-01,881.819
2010-12-02,898.17
2010-12-03,907.147
2010-12-06,907.905
2010-12-07,912.596
2010-12-08,908.805
2010-12-09,910.284
2010-12-10,916.274
2010-12-13,920.107
2010-12-14,920.506
2010-12-15,915.759
2010-12-16,918.01
2010-12-17,919.911
2010-12-20,921.629
2010-12-21,930.575
2010-12-22,931.786
2010-12-23,930.795
2010-12-24,931.437
2010-12-27,931.126
2010-12-28,931.49
2010-12-29,935.572
2010-12-30,936.525
2010-12-31,937.634
2011-01-03,946.407
2011-01-04,941.139
2011-01-05,940.312
2011-01-06,937.061
2011-01-07,935.561
2011-01-10,933.554
2011-01-11,940.965
2011-01-12,951.966
2011-01-13,954.893
2011-01-14,958.271
2011-01-17,957.475
2011-01-18,964.571
2011-01-19,953.192
2011-01-20,939.247
2011-01-21,942.664
2011-01-24,948.893
2011-01-25,946.503
2011-01-26,958.139
2011-01-27,962.173
2011-01-28,946.866
2011-01-31,951.359
2011-02-01,968.898
2011-02-02,967.734
2011-02-03,968.325
2011-02-04,971.458
2011-02-07,979.549
2011-02-08,984.136
2011-02-09,980.274
2011-02-10,978.534
2011-02-11,984.064
2011-02-14,988.422
2011-02-15,985.252
2011-02-16,991.503
2011-02-17,996.702
2011-02-18,998.672
2011-02-21,995.082
2011-02-22,976.372
2011-02-23,965.949
2011-02-24,964.95
2011-02-25,981.734
2011-02-28,988.323
2011-03-01,978.239
2011-03-02,979.735
2011-03-03,993.432
2011-03-04,992.041
2011-03-07,984.019
2011-03-08,987.302
2011-03-09,985.755
2011-03-10,963.524
2011-03-11,964.874
2011-03-14,961.719
2011-03-15,946.743
2011-03-16,936.093
2011-03-17,947.857
2011-03-18,957.832
2011-03-21,976.636
2011-03-22,973.707
2011-03-23,974.692
2011-03-24,985.76
2011-03-25,989.336
2011-03-28,985.831
2011-03-29,990.3
2011-03-30,1001.486
2011-03-31,1003.225
2011-04-01,1010.388
2011-04-04,1015.387
2011-04-05,1018.303
2011-04-06,1022.351
2011-04-07,1016.579
2011-04-08,1017.788
2011-04-11,1012.094
2011-04-12,998.393
2011-04-13,1003.935
2011-04-14,1003.45
2011-04-15,1007.841
2011-04-18,989.397
2011-04-19,997.307
2011-04-20,1018.428
2011-04-21,1027.388
2011-04-22,1027.388
2011-04-25,1025.222
2011-04-26,1032.83
2011-04-27,1036.443
2011-04-28,1043.239
2011-04-29,1046.34
2011-05-02,1044.388
2011-05-03,1032.162
2011-05-04,1022.041
2011-05-05,1012.03
2011-05-06,1017.857
2011-05-09,1019.302
2011-05-10,1031.607
2011-05-11,1023.62
2011-05-12,1020.289
2011-05-13,1014.06
2011-05-16,1007.016
2011-05-17,999.741
2011-05-18,1011.81
2011-05-19,1015.947
2011-05-20,1010.807
2011-05-23,992.086
2011-05-24,993.145
2011-05-25,998.419
2011-05-26,1005.116
2011-05-27,1015.791
2011-05-30,1016.757
2011-05-31,1028.146
2011-06-01,1011.057
2011-06-02,1006.243
2011-06-03,999.583
2011-06-06,989.147
2011-06-07,991.498
2011-06-08,978.244
2011-06-09,982.962
2011-06-10,966.484
2011-06-13,964.111
2011-06-14,980.424
2011-06-15,963.259
2011-06-16,953.498
2011-06-17,957.997
2011-06-20,959.002
2011-06-21,977.943
2011-06-22,975.456
2011-06-23,964.571
2011-06-24,958.964
2011-06-27,963.261
2011-06-28,975.887
2011-06-29,988.641
2011-06-30,1001.211
2011-07-01,1013.035
2011-07-04,1016.825
2011-07-05,1016.307
2011-07-06,1013.828
2011-07-07,1024.684
2011-07-08,1016.069
2011-07-11,989.625
2011-07-12,984.443
2011-07-13,995.749
2011-07-14,984.611
2011-07-15,987.195
2011-07-18,971.352
2011-07-19,989.898
2011-07-20,993.634
2011-07-21,1006.512
2011-07-22,1011.607
2011-07-25,1004.604
2011-07-26,1002.669
2011-07-27,980.512
2011-07-28,974.088
2011-07-29,971.032
2011-08-01,961.284
2011-08-02,934.929
2011-08-03,931.854
2011-08-04,881.302
2011-08-05,865.736
2011-08-08,805.62
2011-08-09,841.511
2011-08-10,818.984
2011-08-11,851.494
2011-08-12,863.087
2011-08-15,885.212
2011-08-16,873.369
2011-08-17,874.262
2011-08-18,827.501
2011-08-19,816.29
2011-08-22,816.814
2011-08-23,839.37
2011-08-24,849.408
2011-08-25,836.696
2011-08-26,847.914
2011-08-29,877.681
2011-08-30,883.371
2011-08-31,893.793
2011-09-01,883.074
2011-09-02,859.85
2011-09-05,846.801
2011-09-06,839.064
2011-09-07,867.365
2011-09-08,861.971
2011-09-09,835.269
2011-09-12,826.978
2011-09-13,837.299
2011-09-14,848.154
2011-09-15,863.682
2011-09-16,867.154
2011-09-19,850.188
2011-09-20,849.154
2011-09-21,827.482
2011-09-22,788.537
2011-09-23,791.334
2011-09-26,801.21
2011-09-27,825.103
2011-09-28,804.542
2011-09-29,808.014
2011-09-30,786.302
2011-10-03,756.472
2011-10-04,764.718
2011-10-05,782.937
2011-10-06,805.719
2011-10-07,802.597
2011-10-10,828.275
2011-10-11,830.508
2011-10-12,846.782
2011-10-13,842.668
2011-10-14,858.754
2011-10-17,841.541
2011-10-18,851.184
2011-10-19,845.385
2011-10-20,840.719
2011-10-21,863.049
2011-10-24,884.481
2011-10-25,869.41
2011-10-26,875.264
2011-10-27,916.089
2011-10-28,917.075
2011-10-31,891.772
2011-11-01,858.045
2011-11-02,873.934
2011-11-03,890.718
2011-11-04,889.259
2011-11-07,887.877
2011-11-08,896.219
2011-11-09,863.366
2011-11-10,863.329
2011-11-11,885.95
2011-11-14,875.292
2011-11-15,875.459
2011-11-16,865.893
2011-11-17,850.525
2011-11-18,847.138
2011-11-21,826.518
2011-11-22,822.821
2011-11-23,801.354
2011-11-24,801.269
2011-11-25,798.192
2011-11-28,827.674
2011-11-29,831.181
2011-11-30,870.011
2011-12-01,866.654
2011-12-02,869.643
2011-12-05,880.481
2011-12-06,875.233
2011-12-07,874.888
2011-12-08,853.476
2011-12-09,866.516
2011-12-12,850.23
2011-12-13,838.503
2011-12-14,820.711
2011-12-15,826.736
2011-12-16,833.066
2011-12-19,821.769
2011-12-20,848.836
2011-12-21,849.035
2011-12-22,856.564
2011-12-23,862.262
2011-12-26,862.329
2011-12-27,864.017
2011-12-28,850.377
2011-12-29,857.778
2011-12-30,859.805
2012-01-02,861.982
2012-01-03,876.875
2012-01-04,872.247
2012-01-05,871.032
2012-01-06,869.051
2012-01-09,870.913
2012-01-10,883.839
2012-01-11,883.866
2012-01-12,889.046
2012-01-13,882.862
2012-01-16,884.305
2012-01-17,890.064
2012-01-18,902.144
2012-01-19,910.895
2012-01-20,910.812
2012-01-23,915.795
2012-01-24,913.662
2012-01-25,921.355
2012-01-26,925.724
2012-01-27,926.789
2012-01-30,918.743
2012-01-31,921.666
2012-02-01,939.211
2012-02-02,942.778
2012-02-03,956.219
2012-02-06,954.812
2012-02-07,956.709
2012-02-08,959.036
2012-02-09,961.587
2012-02-10,950.05
2012-02-13,958.065
2012-02-14,953.574
2012-02-15,952.829
2012-02-16,960.3
2012-02-17,965.284
2012-02-20,971.49
2012-02-21,967.883
2012-02-22,962.521
2012-02-23,969.304
2012-02-24,974.084
2012-02-27,971.189
2012-02-28,971.995
2012-02-29,968.605
2012-03-01,973.557
2012-03-02,966.427
2012-03-05,959.983
2012-03-06,935.697
2012-03-07,943.857
2012-03-08,960.482
2012-03-09,965.603
2012-03-12,961.714
2012-03-13,978.53
2012-03-14,972.729
2012-03-15,979.248
2012-03-16,982.826
2012-03-19,986.55
2012-03-20,977.262
2012-03-21,976.864
2012-03-22,966.509
2012-03-23,973.064
2012-03-26,988.063
2012-03-27,984.564
2012-03-28,975.994
2012-03-29,971.373
2012-03-30,976.854
2012-04-02,985.825
2012-04-03,982.791
2012-04-04,962.006
2012-04-05,960.568
2012-04-06,960.568
2012-04-09,950.898
2012-04-10,931.134
2012-04-11,941.35
2012-04-12,958.5
2012-04-13,946.258
2012-04-16,944.106
2012-04-17,959.969
2012-04-18,956.25
2012-04-19,953.794
2012-04-20,956.99
2012-04-23,940.489
2012-04-24,945.862
2012-04-25,960.164
2012-04-26,967.562
2012-04-27,974.814
2012-04-30,969.573
2012-05-01,973.158
2012-05-02,971.485
2012-05-03,962.159
2012-05-04,944.286
2012-05-07,943.113
2012-05-08,933.475
2012-05-09,926.96
2012-05-10,932.265
2012-05-11,932.014
2012-05-14,915.657
2012-05-15,907.776
2012-05-16,899.67
2012-05-17,882.709
2012-05-18,872.065
2012-05-21,887.576
2012-05-22,894.148
2012-05-23,888.299
2012-05-24,890.63
2012-05-25,890.08
2012-05-28,892.529
2012-05-29,903.352
2012-05-30,883.999
2012-05-31,880.154
2012-06-01,856.548
2012-06-04,854.504
2012-06-05,863.177
2012-06-06,884.017
2012-06-07,886.468
2012-06-08,887.179
2012-06-11,876.742
2012-06-12,882.474
2012-06-13,876.233
2012-06-14,880.675
2012-06-15,891.412
2012-06-18,895.493
2012-06-19,909.447
2012-06-20,911.202
2012-06-21,890.816
2012-06-22,890.781
2012-06-25,875.158
2012-06-26,876.706
2012-06-27,885.743
2012-06-28,883.385
2012-06-29,913.63
2012-07-02,918.886
2012-07-03,930.243
2012-07-04,930.052
2012-07-05,926.17
2012-07-06,913.683
2012-07-09,908.6
2012-07-10,902.949
2012-07-11,900.165
2012-07-12,892.903
2012-07-13,907.457
2012-07-16,905.912
2012-07-17,909.041
2012-07-18,916.502
2012-07-19,923.451
2012-07-20,911.791
2012-07-23,894.669
2012-07-24,886.334
2012-07-25,888.357
2012-07-26,907.606
2012-07-27,924.653
2012-07-30,924.545
2012-07-31,919.72
2012-08-01,914.07
2012-08-02,904.387
2012-08-03,925.478
2012-08-06,932.694
2012-08-07,941.054
2012-08-08,940.273
2012-08-09,943.201
2012-08-10,943.557
2012-08-13,941.018
2012-08-14,940.818
2012-08-15,944.494
2012-08-16,953.837
2012-08-17,958.3
2012-08-20,955.692
2012-08-21,960.31
2012-08-22,955.832
2012-08-23,952.655
2012-08-24,952.879
2012-08-27,952.626
2012-08-28,952.871
2012-08-29,953.903
2012-08-30,944.872
2012-08-31,952.729
2012-09-03,953.747
2012-09-04,954.448
2012-09-05,953.925
2012-09-06,973.814
2012-09-07,985.013
2012-09-10,982.091
2012-09-11,985.29
2012-09-12,990.524
2012-09-13,998.066
2012-09-14,1016.538
2012-09-17,1009.506
2012-09-18,1003.14
2012-09-19,1005.817
2012-09-20,999.813
2012-09-21,1003.195
2012-09-24,996.168
2012-09-25,988.952
2012-09-26,976.908
2012-09-27,986.653
2012-09-28,983.771
2012-10-01,988.004
2012-10-02,989.766
2012-10-03,988.555
2012-10-04,997.227
2012-10-05,1001.707
2012-10-08,994.346
2012-10-09,983.973
2012-10-10,978.831
2012-10-11,984.021
2012-10-12,979.721
2012-10-15,984.304
2012-10-16,995.588
2012-10-17,1003.99
2012-10-18,1003.319
2012-10-19,989.948
2012-10-22,988.497
2012-10-23,976.097
2012-10-24,974.772
2012-10-25,978.572
2012-10-26,975.873
2012-10-29,974.004
2012-10-30,976.983
2012-10-31,980.194
2012-11-01,993.094
2012-11-02,984.246
2012-11-05,984.569
2012-11-06,992.167
2012-11-07,975.68
2012-11-08,965.264
2012-11-09,964.107
2012-11-12,962.464
2012-11-13,959.587
2012-11-14,947.449
2012-11-15,942.727
2012-11-16,943.655
2012-11-19,963.347
2012-11-20,965.158
2012-11-21,968.441
2012-11-22,973.035
2012-11-23,983.745
2012-11-26,982.032
2012-11-27,980.565
2012-11-28,984.204
2012-11-29,993.308
2012-11-30,994.41
2012-12-03,993.513
2012-12-04,993.529
2012-12-05,995.032
2012-12-06,997.751
2012-12-07,998.908
2012-12-10,1001.892
2012-12-11,1008.706
2012-12-12,1010.064
2012-12-13,1005.95
2012-12-14,1005.356
2012-12-17,1012.921
2012-12-18,1024.693
2012-12-19,1026.872
2012-12-20,1030.679
2012-12-21,1022.447
2012-12-24,1020.905
2012-12-25,1020.871
2012-12-26,1016.848
2012-12-27,1017.798
2012-12-28,1011.843
2012-12-31,1023.695
2013-01-01,1023.808
2013-01-02,1048.927
2013-01-03,1047.429
2013-01-04,1051.348
2013-01-07,1050.351
2013-01-08,1046.803
2013-01-09,1051.662
2013-01-10,1058.084
2013-01-11,1060.017
2013-01-14,1059.385
2013-01-15,1062.505
2013-01-16,1060.361
2013-01-17,1069.347
2013-01-18,1070.261
2013-01-21,1071.928
2013-01-22,1076.314
2013-01-23,1074.966
2013-01-24,1079.212
2013-01-25,1087.096
2013-01-28,1084.765
2013-01-29,1086.51
2013-01-30,1082.987
2013-01-31,1083.779
2013-02-01,1095.346
2013-02-04,1082.516
2013-02-05,1088.311
2013-02-06,1092.064
2013-02-07,1087.626
2013-02-08,1095.545
2013-02-11,1091.891
2013-02-12,1098.097
2013-02-13,1101.381
2013-02-14,1101.368
2013-02-15,1100.584
2013-02-18,1099.31
2013-02-19,1107.958
2013-02-20,1094.687
2013-02-21,1079.323
2013-02-22,1088.953
2013-02-25,1075.561
2013-02-26,1072.763
2013-02-27,1085.486
2013-02-28,1089.34
2013-03-01,1086.536
2013-03-04,1087.21
2013-03-05,1100.739
2013-03-06,1102.556
2013-03-07,1106.361
2013-03-08,1111.205
2013-03-11,1113.277
2013-03-12,1112.484
2013-03-13,1112.808
2013-03-14,1121.462
2013-03-15,1122.955
2013-03-18,1115.779
2013-03-19,1109.529
2013-03-20,1117.799
2013-03-21,1110.781
2013-03-22,1113.39
2013-03-25,1108.755
2013-03-26,1113.728
2013-03-27,1111.934
2013-03-28,1119.107
2013-03-29,1119.107
2013-04-01,1111.865
2013-04-02,1112.162
2013-04-03,1099.392
2013-04-04,1099.036
2013-04-05,1095.58
2013-04-08,1101.98
2013-04-09,1106.349
2013-04-10,1122.628
2013-04-11,1129.241
2013-04-12,1123.068
2013-04-15,1093.064
2013-04-16,1102.711
2013-04-17,1084.677
2013-04-18,1080.721
2013-04-19,1090.85
2013-04-22,1093.246
2013-04-23,1108.022
2013-04-24,1114.051
2013-04-25,1123.852
2013-04-26,1120.051
2013-04-29,1128.182
2013-04-30,1135.616
2013-05-01,1124.313
2013-05-02,1129.62
2013-05-03,1143.078
2013-05-06,1146.055
2013-05-07,1152.073
2013-05-08,1161.504
2013-05-09,1158.932
2013-05-10,1161.824
2013-05-13,1160.39
2013-05-14,1168.956
2013-05-15,1171.124
2013-05-16,1169.014
2013-05-17,1174.299
2013-05-20,1177.312
2013-05-21,1179.067
2013-05-22,1167.139
2013-05-23,1159.127
2013-05-24,1156.892
2013-05-27,1157.937
2013-05-28,1165.616
2013-05-29,1157.338
2013-05-30,1166.089
2013-05-31,1153.521
2013-06-03,1153.735
2013-06-04,1149.942
2013-06-05,1134.996
2013-06-06,1142.047
2013-06-07,1152.921
2013-06-10,1153.366
2013-06-11,1140.977
2013-06-12,1135.093
2013-06-13,1146.91
2013-06-14,1147.151
2013-06-17,1154.935
2013-06-18,1162.298
2013-06-19,1153.365
2013-06-20,1115.289
2013-06-21,1109.949
2013-06-24,1092.58
2013-06-25,1105.502
2013-06-26,1114.815
2013-06-27,1127.402
2013-06-28,1124.542
2013-07-01,1136.796
2013-07-02,1136.145
2013-07-03,1133.001
2013-07-04,1138.47
2013-07-05,1142.604
2013-07-08,1149.53
2013-07-09,1157.537
2013-07-10,1161.524
2013-07-11,1180.133
2013-07-12,1182.7
2013-07-15,1185.764
2013-07-16,1182.429
2013-07-17,1185.067
2013-07-18,1193.965
2013-07-19,1196.773
2013-07-22,1201.919
2013-07-23,1201.063
2013-07-24,1196.5
2013-07-25,1199.999
2013-07-26,1197.786
2013-07-29,1194.278
2013-07-30,1197.296
2013-07-31,1199.573
2013-08-01,1215.663
2013-08-02,1217.442
2013-08-05,1218.467
2013-08-06,1211.726
2013-08-07,1205.053
2013-08-08,1216.181
2013-08-09,1217.946
2013-08-12,1218.465
2013-08-13,1218.342
2013-08-14,1216.934
2013-08-15,1199.086
2013-08-16,1200.379
2013-08-19,1193.137
2013-08-20,1200.003
2013-08-21,1192.164
2013-08-22,1203.072
2013-08-23,1208.29
2013-08-26,1206.365
2013-08-27,1183.887
2013-08-28,1182.203
2013-08-29,1186.76
2013-08-30,1176.375
2013-09-02,1183.444
2013-09-03,1186.075
2013-09-04,1195.515
2013-09-05,1198.288
2013-09-06,1202.28
2013-09-09,1216.882
2013-09-10,1229.155
2013-09-11,1232.951
2013-09-12,1228.253
2013-09-13,1229.918
2013-09-16,1240.416
2013-09-17,1244.033
2013-09-18,1253.682
2013-09-19,1261.07
2013-09-20,1251.83
2013-09-23,1246.182
2013-09-24,1248.208
2013-09-25,1248.135
2013-09-26,1250.119
2013-09-27,1248.829
2013-09-30,1246.031
2013-10-01,1258.096
2013-10-02,1256.525
2013-10-03,1248.644
2013-10-04,1253.856
2013-10-07,1243.203
2013-10-08,1228.781
2013-10-09,1221.855
2013-10-10,1245.149
2013-10-11,1254.759
2013-10-14,1259.699
2013-10-15,1253.896
2013-10-16,1264.708
2013-10-17,1278.291
2013-10-18,1289.765
2013-10-21,1291.818
2013-10-22,1299.158
2013-10-23,1291.453
2013-10-24,1296.348
2013-10-25,1297.702
2013-10-28,1295.284
2013-10-29,1298.99
2013-10-30,1292.745
2013-10-31,1288.851
2013-11-01,1284.133
2013-11-04,1292.793
2013-11-05,1287.618
2013-11-06,1289.995
2013-11-07,1271.909
2013-11-08,1280.942
2013-11-11,1285.936
2013-11-12,1282.519
2013-11-13,1286.458
2013-11-14,1293.933
2013-11-15,1299.062
2013-11-18,1295.177
2013-11-19,1287.589
2013-11-20,1282.85
2013-11-21,1291.216
2013-11-22,1296.782
2013-11-25,1296.595
2013-11-26,1299.462
2013-11-27,1304.149
2013-11-28,1306.094
2013-11-29,1306.098
2013-12-02,1299.364
2013-12-03,1291.464
2013-12-04,1287.286
2013-12-05,1286.339
2013-12-06,1295.847
2013-12-09,1298.338
2013-12-10,1296.513
2013-12-11,1281.452
2013-12-12,1275.517
2013-12-13,1278.028
2013-12-16,1288.955
2013-12-17,1286.684
2013-12-18,1299.9
2013-12-19,1300.039
2013-12-20,1312.736
2013-12-23,1323.347
2013-12-24,1327.632
2013-12-25,1327.627
2013-12-26,1329.601
2013-12-27,1334.12
2013-12-30,1337.143
2013-12-31,1341.494
2014-01-01,1341.537
2014-01-02,1329.286
2014-01-03,1332.735
2014-01-06,1328.731
2014-01-07,1335.681
2014-01-08,1337.894
2014-01-09,1336.581
2014-01-10,1346.813
2014-01-13,1336.768
2014-01-14,1347.236
2014-01-15,1352.019
2014-01-16,1351.435
2014-01-17,1349.544
2014-01-20,1349.064
2014-01-21,1352.715
2014-01-22,1357.346
2014-01-23,1348.082
2014-01-24,1317.572
2014-01-27,1306.491
2014-01-28,1318.377
2014-01-29,1308.915
2014-01-30,1317.369
2014-01-31,1310.4
2014-02-03,1282.905
2014-02-04,1289.868
2014-02-05,1287.852
2014-02-06,1306.603
2014-02-07,1320.576
2014-02-10,1323.605
2014-02-11,1338.32
2014-02-12,1342.74
2014-02-13,1352.218
2014-02-14,1358.87
2014-02-17,1361.894
2014-02-18,1368.925
2014-02-19,1364.35
2014-02-20,1370.32
2014-02-21,1373.559
2014-02-24,1382.148
2014-02-25,1382.388
2014-02-26,1382.631
2014-02-27,1387.584
2014-02-28,1394.476
2014-03-03,1378.585
2014-03-04,1401.597
2014-03-05,1402.072
2014-03-06,1407.487
2014-03-07,1404.079
2014-03-10,1397.416
2014-03-11,1391.17
2014-03-12,1388.578
2014-03-13,1376.615
2014-03-14,1374.092
2014-03-17,1385.96
2014-03-18,1397.325
2014-03-19,1391.132
2014-03-20,1386.877
2014-03-21,1384.386
2014-03-24,1370.553
2014-03-25,1375.519
2014-03-26,1368.734
2014-03-27,1366.895
2014-03-28,1373.166
2014-03-31,1388.638
2014-04-01,1401.754
2014-04-02,1405.375
2014-04-03,1398.493
2014-04-04,1386.707
2014-04-07,1368.381
2014-04-08,1372.48
2014-04-09,1388.292
2014-04-10,1367.271
2014-04-11,1348.684
2014-04-14,1348.391
2014-04-15,1349.438
2014-04-16,1365.395
2014-04-17,1372.681
2014-04-18,1372.681
2014-04-21,1374.698
2014-04-22,1387.787
2014-04-23,1383.758
2014-04-24,1384.362
2014-04-25,1369.909
2014-04-28,1365.969
2014-04-29,1373.527
2014-04-30,1380.917
2014-05-01,1382.313
2014-05-02,1386.077
2014-05-05,1385.41
2014-05-06,1379.429
2014-05-07,1378.955
2014-05-08,1376.448
2014-05-09,1374.755
2014-05-12,1392.888
2014-05-13,1388.987
2014-05-14,1380.423
2014-05-15,1366.805
2014-05-16,1367.139
2014-05-19,1373.842
2014-05-20,1364.7
2014-05-21,1371.686
2014-05-22,1379.285
2014-05-23,1386.368
2014-05-26,1390.056
2014-05-27,1398.076
2014-05-28,1396.273
2014-05-29,1401.405
2014-05-30,1401.471
2014-06-02,1402.912
2014-06-03,1399.74
2014-06-04,1405.042
2014-06-05,1416.296
2014-06-06,1427.613
2014-06-09,1430.706
2014-06-10,1427.887
2014-06-11,1421.637
2014-06-12,1418.119
2014-06-13,1417.612
2014-06-16,1418.464
2014-06-17,1423.423
2014-06-18,1429.351
2014-06-19,1435.175
2014-06-20,1436.394
2014-06-23,1434.569
2014-06-24,1424.788
2014-06-25,1426.733
2014-06-26,1428.839
2014-06-27,1434.782
2014-06-30,1439.827
2014-07-01,1450.167
2014-07-02,1449.047
2014-07-03,1456.875
2014-07-04,1455.704
2014-07-07,1441.901
2014-07-08,1427.863
2014-07-09,1431.079
2014-07-10,1419.071
2014-07-11,1418.555
2014-07-14,1426.143
2014-07-15,1417.143
2014-07-16,1423.153
2014-07-17,1408.827
2014-07-18,1419.146
2014-07-21,1414.849
2014-07-22,1424.164
2014-07-23,1426.442
2014-07-24,1428.475
2014-07-25,1419.47
2014-07-28,1416.139
2014-07-29,1413.488
2014-07-30,1411.0
2014-07-31,1387.34
2014-08-01,1380.473
2014-08-04,1384.603
2014-08-05,1377.858
2014-08-06,1374.158
2014-08-07,1367.559
2014-08-08,1375.538
2014-08-11,1387.148
2014-08-12,1383.599
2014-08-13,1392.11
2014-08-14,1397.351
2014-08-15,1396.536
2014-08-18,1410.702
2014-08-19,1417.147
2014-08-20,1417.593
2014-08-21,1420.678
2014-08-22,1419.095
2014-08-25,1424.992
2014-08-26,1431.375
2014-08-27,1432.933
2014-08-28,1427.082
2014-08-29,1432.655
2014-09-01,1432.183
2014-09-02,1432.448
2014-09-03,1433.481
2014-09-04,1428.688
2014-09-05,1430.25
2014-09-08,1424.944
2014-09-09,1413.832
2014-09-10,1414.327
2014-09-11,1417.502
2014-09-12,1409.304
2014-09-15,1400.389
2014-09-16,1402.644
2014-09-17,1406.399
2014-09-18,1411.315
2014-09-19,1404.415
2014-09-22,1388.479
2014-09-23,1377.495
2014-09-24,1382.522
2014-09-25,1364.917
2014-09-26,1369.884
2014-09-29,1367.241
2014-09-30,1359.476
2014-10-01,1342.267
2014-10-02,1338.645
2014-10-03,1344.937
2014-10-06,1344.422
2014-10-07,1326.414
2014-10-08,1337.057
2014-10-09,1315.886
2014-10-10,1291.266
2014-10-13,1278.157
2014-10-14,1284.733
2014-10-15,1278.979
2014-10-16,1287.215
2014-10-17,1302.801
2014-10-20,1313.101
2014-10-21,1339.692
2014-10-22,1331.326
2014-10-23,1345.053
2014-10-24,1350.15
2014-10-27,1346.566
2014-10-28,1368.21
2014-10-29,1366.796
2014-10-30,1368.328
2014-10-31,1383.834
2014-11-03,1380.799
2014-11-04,1373.962
2014-11-05,1379.423
2014-11-06,1383.868
2014-11-07,1384.638
2014-11-10,1390.991
2014-11-11,1392.348
2014-11-12,1393.431
2014-11-13,1388.696
2014-11-14,1389.706
2014-11-17,1388.38
2014-11-18,1398.44
2014-11-19,1392.851
2014-11-20,1399.245
2014-11-21,1406.432
2014-11-24,1413.531
2014-11-25,1415.222
2014-11-26,1417.609
2014-11-27,1415.366
2014-11-28,1404.1
2014-12-01,1389.171
2014-12-02,1394.623
2014-12-03,1404.1
2014-12-04,1400.327
2014-12-05,1404.112
2014-12-08,1391.173
2014-12-09,1393.736
2014-12-10,1373.265
2014-12-11,1374.663
2014-12-12,1356.354
2014-12-15,1342.187
2014-12-16,1345.681
2014-12-17,1365.899
2014-12-18,1389.741
2014-12-19,1398.157
2014-12-22,1403.34
2014-12-23,1406.758
2014-12-24,1408.921
2014-12-25,1408.929
2014-12-26,1412.285
2014-12-29,1416.194
2014-12-30,1409.595
2014-12-31,1402.364
2015-01-01,1402.369
2015-01-02,1398.848
2015-01-05,1373.782
2015-01-06,1358.095
2015-01-07,1365.063
2015-01-08,1387.835
2015-01-09,1381.795
2015-01-12,1373.815
2015-01-13,1375.594
2015-01-14,1367.509
2015-01-15,1356.663
2015-01-16,1369.303
2015-01-19,1375.505
2015-01-20,1372.242
2015-01-21,1378.359
2015-01-22,1393.304
2015-01-23,1390.123
2015-01-26,1400.943
2015-01-27,1397.418
2015-01-28,1383.828
2015-01-29,1389.346
2015-01-30,1375.205
2015-02-02,1387.239
2015-02-03,1410.457
2015-02-04,1407.288
2015-02-05,1424.055
2015-02-06,1417.942
2015-02-09,1410.502
2015-02-10,1420.845
2015-02-11,1417.864
2015-02-12,1435.811
2015-02-13,1444.775
2015-02-16,1444.754
2015-02-17,1446.093
2015-02-18,1453.185
2015-02-19,1454.056
2015-02-20,1459.169
2015-02-23,1460.576
2015-02-24,1462.197
2015-02-25,1466.802
2015-02-26,1462.696
2015-02-27,1461.89
2015-03-02,1466.655
2015-03-03,1458.998
2015-03-04,1451.227
2015-03-05,1456.423
2015-03-06,1437.404
2015-03-09,1436.966
2015-03-10,1415.801
2015-03-11,1419.55
2015-03-12,1435.373
2015-03-13,1427.276
2015-03-16,1441.361
2015-03-17,1438.624
2015-03-18,1451.706
2015-03-19,1452.806
2015-03-20,1471.647
2015-03-23,1473.939
2015-03-24,1472.248
2015-03-25,1454.453
2015-03-26,1445.255
2015-03-27,1450.246
2015-03-30,1462.133
2015-03-31,1454.155
2015-04-01,1453.357
2015-04-02,1463.339
2015-04-03,1463.339
2015-04-06,1476.307
2015-04-07,1472.59
2015-04-08,1477.369
2015-04-09,1478.217
2015-04-10,1483.053
2015-04-13,1478.325
2015-04-14,1484.234
2015-04-15,1489.39
2015-04-16,1490.587
2015-04-17,1474.366
2015-04-20,1481.952
2015-04-21,1485.449
2015-04-22,1485.843
2015-04-23,1492.288
2015-04-24,1494.932
2015-04-27,1492.575
