Date,SWITZERLAND SMALL VALUE Small Cap
2010-09-14,1027.104
2010-09-15,1018.969
2010-09-16,1008.626
2010-09-17,1008.081
2010-09-20,1022.597
2010-09-21,1029.443
2010-09-22,1045.586
2010-09-23,1040.33
2010-09-24,1046.055
2010-09-27,1050.599
2010-09-28,1063.729
2010-09-29,1065.194
2010-09-30,1065.655
2010-10-01,1070.857
2010-10-04,1070.883
2010-10-05,1087.746
2010-10-06,1098.108
2010-10-07,1102.848
2010-10-08,1110.26
2010-10-11,1108.504
2010-10-12,1114.822
2010-10-13,1122.95
2010-10-14,1125.297
2010-10-15,1116.993
2010-10-18,1123.046
2010-10-19,1101.922
2010-10-20,1118.158
2010-10-21,1115.46
2010-10-22,1105.893
2010-10-25,1110.559
2010-10-26,1094.849
2010-10-27,1084.195
2010-10-28,1092.909
2010-10-29,1094.107
2010-11-01,1084.342
2010-11-02,1105.649
2010-11-03,1108.718
2010-11-04,1137.193
2010-11-05,1142.803
2010-11-08,1130.525
2010-11-09,1134.786
2010-11-10,1110.251
2010-11-11,1106.244
2010-11-12,1100.154
2010-11-15,1096.786
2010-11-16,1083.599
2010-11-17,1083.002
2010-11-18,1087.187
2010-11-19,1082.717
2010-11-22,1095.235
2010-11-23,1081.256
2010-11-24,1088.009
2010-11-25,1088.096
2010-11-26,1077.803
2010-11-29,1075.847
2010-11-30,1072.909
2010-12-01,1082.638
2010-12-02,1120.265
2010-12-03,1146.905
2010-12-06,1146.791
2010-12-07,1158.338
2010-12-08,1149.528
2010-12-09,1147.053
2010-12-10,1153.073
2010-12-13,1167.269
2010-12-14,1175.145
2010-12-15,1187.919
2010-12-16,1171.05
2010-12-17,1171.95
2010-12-20,1182.068
2010-12-21,1198.507
2010-12-22,1204.276
2010-12-23,1199.752
2010-12-24,1198.505
2010-12-27,1191.763
2010-12-28,1207.556
2010-12-29,1212.266
2010-12-30,1223.489
2010-12-31,1229.658
2011-01-03,1244.409
2011-01-04,1227.814
2011-01-05,1197.905
2011-01-06,1203.85
2011-01-07,1190.44
2011-01-10,1178.15
2011-01-11,1181.648
2011-01-12,1193.243
2011-01-13,1195.146
2011-01-14,1200.276
2011-01-17,1197.05
2011-01-18,1209.613
2011-01-19,1201.673
2011-01-20,1180.11
2011-01-21,1197.297
2011-01-24,1214.993
2011-01-25,1223.276
2011-01-26,1232.635
2011-01-27,1234.637
2011-01-28,1238.353
2011-01-31,1232.404
2011-02-01,1251.176
2011-02-02,1254.201
2011-02-03,1241.256
2011-02-04,1228.78
2011-02-07,1240.789
2011-02-08,1245.457
2011-02-09,1245.509
2011-02-10,1229.812
2011-02-11,1220.621
2011-02-14,1232.019
2011-02-15,1233.842
2011-02-16,1213.758
2011-02-17,1230.927
2011-02-18,1241.337
2011-02-21,1240.132
2011-02-22,1243.083
2011-02-23,1236.071
2011-02-24,1220.332
2011-02-25,1224.785
2011-02-28,1236.796
2011-03-01,1233.152
2011-03-02,1238.949
2011-03-03,1227.784
2011-03-04,1239.354
2011-03-07,1240.451
2011-03-08,1231.852
2011-03-09,1235.31
2011-03-10,1211.238
2011-03-11,1209.938
2011-03-14,1209.293
2011-03-15,1188.558
2011-03-16,1188.228
2011-03-17,1212.649
2011-03-18,1229.161
2011-03-21,1253.696
2011-03-22,1254.425
2011-03-23,1256.747
2011-03-24,1267.557
2011-03-25,1262.122
2011-03-28,1258.27
2011-03-29,1253.389
2011-03-30,1250.986
2011-03-31,1261.611
2011-04-01,1249.779
2011-04-04,1264.882
2011-04-05,1255.355
2011-04-06,1266.31
2011-04-07,1268.726
2011-04-08,1281.287
2011-04-11,1280.384
2011-04-12,1287.188
2011-04-13,1294.243
2011-04-14,1289.752
2011-04-15,1287.199
2011-04-18,1273.594
2011-04-19,1283.245
2011-04-20,1306.34
2011-04-21,1330.979
2011-04-22,1330.979
2011-04-25,1331.432
2011-04-26,1340.927
2011-04-27,1337.114
2011-04-28,1354.266
2011-04-29,1362.829
2011-05-02,1373.869
2011-05-03,1380.909
2011-05-04,1373.13
2011-05-05,1359.836
2011-05-06,1362.715
2011-05-09,1360.741
2011-05-10,1372.715
2011-05-11,1362.286
2011-05-12,1354.227
2011-05-13,1350.943
2011-05-16,1353.941
2011-05-17,1332.922
2011-05-18,1342.219
2011-05-19,1335.075
2011-05-20,1341.75
2011-05-23,1313.271
2011-05-24,1320.116
2011-05-25,1324.289
2011-05-26,1331.976
2011-05-27,1364.158
2011-05-30,1370.502
2011-05-31,1381.089
2011-06-01,1401.359
2011-06-02,1397.372
2011-06-03,1398.657
2011-06-06,1388.811
2011-06-07,1381.058
2011-06-08,1360.063
2011-06-09,1355.871
2011-06-10,1341.45
2011-06-13,1350.428
2011-06-14,1337.28
2011-06-15,1311.356
2011-06-16,1289.554
2011-06-17,1296.662
2011-06-20,1292.338
2011-06-21,1300.781
2011-06-22,1312.541
2011-06-23,1284.739
2011-06-24,1278.052
2011-06-27,1267.497
2011-06-28,1283.665
2011-06-29,1289.91
2011-06-30,1295.373
2011-07-01,1303.67
2011-07-04,1312.151
2011-07-05,1312.583
2011-07-06,1315.039
2011-07-07,1307.017
2011-07-08,1311.04
2011-07-11,1281.495
2011-07-12,1273.666
2011-07-13,1292.285
2011-07-14,1289.893
2011-07-15,1280.736
2011-07-18,1246.53
2011-07-19,1252.391
2011-07-20,1261.107
2011-07-21,1278.545
2011-07-22,1291.189
2011-07-25,1299.829
2011-07-26,1301.805
2011-07-27,1273.089
2011-07-28,1256.701
2011-07-29,1269.124
2011-08-01,1280.742
2011-08-02,1239.563
2011-08-03,1221.234
2011-08-04,1174.297
2011-08-05,1157.887
2011-08-08,1099.94
2011-08-09,1125.919
2011-08-10,1130.195
2011-08-11,1100.45
2011-08-12,1133.809
2011-08-15,1151.074
2011-08-16,1124.743
2011-08-17,1114.736
2011-08-18,1076.396
2011-08-19,1076.403
2011-08-22,1079.936
2011-08-23,1072.067
2011-08-24,1089.247
2011-08-25,1082.657
2011-08-26,1061.828
2011-08-29,1072.318
2011-08-30,1082.075
2011-08-31,1122.479
2011-09-01,1121.289
2011-09-02,1112.408
2011-09-05,1055.31
2011-09-06,974.898
2011-09-07,1001.096
2011-09-08,999.169
2011-09-09,966.976
2011-09-12,944.247
2011-09-13,953.625
2011-09-14,959.022
2011-09-15,982.16
2011-09-16,992.323
2011-09-19,959.937
2011-09-20,965.536
2011-09-21,951.018
2011-09-22,908.811
2011-09-23,907.566
2011-09-26,912.236
2011-09-27,953.619
2011-09-28,946.447
2011-09-29,963.377
2011-09-30,934.796
2011-10-03,914.818
2011-10-04,894.926
2011-10-05,903.448
2011-10-06,919.12
2011-10-07,934.467
2011-10-10,952.827
2011-10-11,952.335
2011-10-12,982.264
2011-10-13,971.246
2011-10-14,991.999
2011-10-17,980.73
2011-10-18,974.451
2011-10-19,981.695
2011-10-20,973.278
2011-10-21,1002.144
2011-10-24,1015.325
2011-10-25,1005.488
2011-10-26,999.025
2011-10-27,1049.347
2011-10-28,1052.438
2011-10-31,1034.806
2011-11-01,979.969
2011-11-02,987.13
2011-11-03,998.054
2011-11-04,989.181
2011-11-07,975.934
2011-11-08,984.458
2011-11-09,963.167
2011-11-10,958.209
2011-11-11,978.419
2011-11-14,961.84
2011-11-15,940.587
2011-11-16,935.305
2011-11-17,923.467
2011-11-18,920.613
2011-11-21,895.687
2011-11-22,890.415
2011-11-23,872.267
2011-11-24,869.254
2011-11-25,856.626
2011-11-28,880.97
2011-11-29,879.303
2011-11-30,915.689
2011-12-01,909.254
2011-12-02,913.878
2011-12-05,924.664
2011-12-06,915.591
2011-12-07,920.556
2011-12-08,906.508
2011-12-09,914.84
2011-12-12,883.312
2011-12-13,876.868
2011-12-14,849.818
2011-12-15,857.179
2011-12-16,859.836
2011-12-19,858.739
2011-12-20,881.544
2011-12-21,876.493
2011-12-22,887.61
2011-12-23,887.668
2011-12-26,887.668
2011-12-27,885.258
2011-12-28,874.529
2011-12-29,874.296
2011-12-30,886.22
2012-01-02,886.22
2012-01-03,914.822
2012-01-04,900.861
2012-01-05,886.606
2012-01-06,878.811
2012-01-09,877.828
2012-01-10,889.327
2012-01-11,886.986
2012-01-12,909.882
2012-01-13,902.566
2012-01-16,907.869
2012-01-17,919.484
2012-01-18,927.695
2012-01-19,952.964
2012-01-20,948.384
2012-01-23,971.477
2012-01-24,957.247
2012-01-25,954.194
2012-01-26,972.248
2012-01-27,969.382
2012-01-30,958.024
2012-01-31,965.602
2012-02-01,990.735
2012-02-02,996.824
2012-02-03,1005.102
2012-02-06,1005.28
2012-02-07,1017.489
2012-02-08,1019.187
2012-02-09,1020.093
2012-02-10,1007.75
2012-02-13,1012.579
2012-02-14,1008.151
2012-02-15,1013.594
2012-02-16,1007.399
2012-02-17,1021.457
2012-02-20,1043.17
2012-02-21,1037.588
2012-02-22,1024.54
2012-02-23,1023.664
2012-02-24,1045.285
2012-02-27,1034.789
2012-02-28,1032.131
2012-02-29,1034.415
2012-03-01,1035.287
2012-03-02,1034.265
2012-03-05,1034.581
2012-03-06,997.848
2012-03-07,1002.326
2012-03-08,1023.057
2012-03-09,1017.67
2012-03-12,1017.994
2012-03-13,1027.327
2012-03-14,1017.553
2012-03-15,1034.611
2012-03-16,1045.217
2012-03-19,1052.954
2012-03-20,1045.807
2012-03-21,1037.297
2012-03-22,1023.115
2012-03-23,1034.849
2012-03-26,1050.067
2012-03-27,1052.05
2012-03-28,1040.592
2012-03-29,1030.56
2012-03-30,1041.18
2012-04-02,1044.037
2012-04-03,1052.03
2012-04-04,1020.213
2012-04-05,1016.69
2012-04-06,1016.69
2012-04-09,1018.073
2012-04-10,1001.188
2012-04-11,1006.215
2012-04-12,1022.983
2012-04-13,1013.267
2012-04-16,1006.11
2012-04-17,1024.265
2012-04-18,1021.454
2012-04-19,1018.193
2012-04-20,1026.467
2012-04-23,1002.719
2012-04-24,1018.676
2012-04-25,1031.683
2012-04-26,1035.329
2012-04-27,1049.949
2012-04-30,1052.159
2012-05-01,1051.058
2012-05-02,1045.679
2012-05-03,1046.365
2012-05-04,1030.643
2012-05-07,1031.019
2012-05-08,1009.358
2012-05-09,988.959
2012-05-10,994.001
2012-05-11,994.534
2012-05-14,964.732
2012-05-15,951.075
2012-05-16,957.327
2012-05-17,954.794
2012-05-18,943.896
2012-05-21,954.194
2012-05-22,965.051
2012-05-23,940.674
2012-05-24,940.494
2012-05-25,934.02
2012-05-28,935.091
2012-05-29,944.371
2012-05-30,924.383
2012-05-31,917.997
2012-06-01,902.863
2012-06-04,897.84
2012-06-05,898.775
2012-06-06,918.582
2012-06-07,933.265
2012-06-08,920.57
2012-06-11,918.381
2012-06-12,904.343
2012-06-13,913.905
2012-06-14,908.159
2012-06-15,918.635
2012-06-18,916.596
2012-06-19,937.258
2012-06-20,951.0
2012-06-21,941.274
2012-06-22,927.107
2012-06-25,909.952
2012-06-26,901.847
2012-06-27,902.347
2012-06-28,891.546
2012-06-29,934.377
2012-07-02,933.103
2012-07-03,947.172
2012-07-04,938.767
2012-07-05,926.717
2012-07-06,913.13
2012-07-09,906.715
2012-07-10,910.443
2012-07-11,901.995
2012-07-12,881.034
2012-07-13,887.551
2012-07-16,888.999
2012-07-17,891.304
2012-07-18,904.881
2012-07-19,914.563
2012-07-20,898.669
2012-07-23,875.95
2012-07-24,874.009
2012-07-25,881.068
2012-07-26,902.8
2012-07-27,910.544
2012-07-30,911.193
2012-07-31,915.442
2012-08-01,913.896
2012-08-02,890.12
2012-08-03,914.723
2012-08-06,928.434
2012-08-07,934.647
2012-08-08,931.987
2012-08-09,930.851
2012-08-10,931.368
2012-08-13,931.242
2012-08-14,933.683
2012-08-15,930.942
2012-08-16,942.203
2012-08-17,939.149
2012-08-20,938.335
2012-08-21,951.261
2012-08-22,943.197
2012-08-23,948.069
2012-08-24,937.65
2012-08-27,940.035
2012-08-28,936.07
2012-08-29,933.381
2012-08-30,925.757
2012-08-31,936.805
2012-09-03,943.971
2012-09-04,934.551
2012-09-05,936.228
2012-09-06,951.48
2012-09-07,975.066
2012-09-10,976.777
2012-09-11,986.807
2012-09-12,997.154
2012-09-13,999.087
2012-09-14,1033.332
2012-09-17,1027.828
2012-09-18,1014.409
2012-09-19,1018.785
2012-09-20,1010.401
2012-09-21,1015.791
2012-09-24,1007.332
2012-09-25,1006.45
2012-09-26,982.414
2012-09-27,987.627
2012-09-28,984.096
2012-10-01,1003.282
2012-10-02,1006.513
2012-10-03,1001.655
2012-10-04,1009.519
2012-10-05,1021.143
2012-10-08,1007.372
2012-10-09,996.115
2012-10-10,987.516
2012-10-11,999.75
2012-10-12,1001.782
2012-10-15,998.633
2012-10-16,1017.077
2012-10-17,1030.58
2012-10-18,1031.883
2012-10-19,1021.582
2012-10-22,1025.788
2012-10-23,1003.828
2012-10-24,1009.173
2012-10-25,1001.524
2012-10-26,1001.994
2012-10-29,993.538
2012-10-30,1006.153
2012-10-31,991.237
2012-11-01,996.245
2012-11-02,988.146
2012-11-05,981.407
2012-11-06,987.541
2012-11-07,976.822
2012-11-08,974.393
2012-11-09,970.592
2012-11-12,964.296
2012-11-13,962.246
2012-11-14,957.929
2012-11-15,956.375
2012-11-16,938.9
2012-11-19,971.223
2012-11-20,964.316
2012-11-21,967.369
2012-11-22,978.858
2012-11-23,986.593
2012-11-26,982.75
2012-11-27,986.067
2012-11-28,985.354
2012-11-29,1000.921
2012-11-30,1008.048
2012-12-03,1015.572
2012-12-04,1015.867
2012-12-05,1021.133
2012-12-06,1023.827
2012-12-07,1021.314
2012-12-10,1024.814
2012-12-11,1027.263
2012-12-12,1031.773
2012-12-13,1037.334
2012-12-14,1039.413
2012-12-17,1040.323
2012-12-18,1054.373
2012-12-19,1063.562
2012-12-20,1065.712
2012-12-21,1050.847
2012-12-24,1052.454
2012-12-25,1052.454
2012-12-26,1054.183
2012-12-27,1060.527
2012-12-28,1059.932
2012-12-31,1057.442
2013-01-01,1057.442
2013-01-02,1059.236
2013-01-03,1071.324
2013-01-04,1073.497
2013-01-07,1082.117
2013-01-08,1080.096
2013-01-09,1089.204
2013-01-10,1109.659
2013-01-11,1119.97
2013-01-14,1116.103
2013-01-15,1102.566
2013-01-16,1096.379
2013-01-17,1110.48
2013-01-18,1108.347
2013-01-21,1108.612
2013-01-22,1109.064
2013-01-23,1115.397
2013-01-24,1116.304
2013-01-25,1132.318
2013-01-28,1127.853
2013-01-29,1121.794
2013-01-30,1123.255
2013-01-31,1123.592
2013-02-01,1144.359
2013-02-04,1128.807
2013-02-05,1128.296
2013-02-06,1132.148
2013-02-07,1117.171
2013-02-08,1127.086
2013-02-11,1123.204
2013-02-12,1129.316
2013-02-13,1139.064
2013-02-14,1144.088
2013-02-15,1141.859
2013-02-18,1142.387
2013-02-19,1153.748
2013-02-20,1156.507
2013-02-21,1131.404
2013-02-22,1134.139
2013-02-25,1140.225
2013-02-26,1123.485
2013-02-27,1137.698
2013-02-28,1143.367
2013-03-01,1126.848
2013-03-04,1125.123
2013-03-05,1152.097
2013-03-06,1145.304
2013-03-07,1152.843
2013-03-08,1141.9
2013-03-11,1149.333
2013-03-12,1152.585
2013-03-13,1142.071
2013-03-14,1153.411
2013-03-15,1168.425
2013-03-18,1154.985
2013-03-19,1142.16
2013-03-20,1148.335
2013-03-21,1132.943
2013-03-22,1129.603
2013-03-25,1115.132
2013-03-26,1118.721
2013-03-27,1104.289
2013-03-28,1119.288
2013-03-29,1119.288
2013-04-01,1118.226
2013-04-02,1120.882
2013-04-03,1125.344
2013-04-04,1114.087
2013-04-05,1112.637
2013-04-08,1109.71
2013-04-09,1110.012
2013-04-10,1139.284
2013-04-11,1147.205
2013-04-12,1139.543
2013-04-15,1127.465
2013-04-16,1126.969
2013-04-17,1098.057
2013-04-18,1097.776
2013-04-19,1106.606
2013-04-22,1097.164
2013-04-23,1115.837
2013-04-24,1121.429
2013-04-25,1134.171
2013-04-26,1141.819
2013-04-29,1149.454
2013-04-30,1164.101
2013-05-01,1165.481
2013-05-02,1148.154
2013-05-03,1160.953
2013-05-06,1157.257
2013-05-07,1163.609
2013-05-08,1182.99
2013-05-09,1176.451
2013-05-10,1166.128
2013-05-13,1167.6
2013-05-14,1175.349
2013-05-15,1168.459
2013-05-16,1172.938
2013-05-17,1155.457
2013-05-20,1161.187
2013-05-21,1163.08
2013-05-22,1159.363
2013-05-23,1143.583
2013-05-24,1154.333
2013-05-27,1152.439
2013-05-28,1156.703
2013-05-29,1159.893
2013-05-30,1167.654
2013-05-31,1156.437
2013-06-03,1149.892
2013-06-04,1160.802
2013-06-05,1151.679
2013-06-06,1146.206
2013-06-07,1159.009
2013-06-10,1157.082
2013-06-11,1155.114
2013-06-12,1159.362
2013-06-13,1155.673
2013-06-14,1161.685
2013-06-17,1162.844
2013-06-18,1172.63
2013-06-19,1178.845
2013-06-20,1132.971
2013-06-21,1123.863
2013-06-24,1098.714
2013-06-25,1108.852
2013-06-26,1119.115
2013-06-27,1123.322
2013-06-28,1125.467
2013-07-01,1129.893
2013-07-02,1130.158
2013-07-03,1127.084
2013-07-04,1139.588
2013-07-05,1129.296
2013-07-08,1137.896
2013-07-09,1140.773
2013-07-10,1148.357
2013-07-11,1181.217
2013-07-12,1186.623
2013-07-15,1188.358
2013-07-16,1194.178
2013-07-17,1189.752
2013-07-18,1196.867
2013-07-19,1202.807
2013-07-22,1208.249
2013-07-23,1206.265
2013-07-24,1209.16
2013-07-25,1204.005
2013-07-26,1208.658
2013-07-29,1198.53
2013-07-30,1213.678
2013-07-31,1214.978
2013-08-01,1208.928
2013-08-02,1237.536
2013-08-05,1240.066
2013-08-06,1240.72
2013-08-07,1245.079
2013-08-08,1255.026
2013-08-09,1256.866
2013-08-12,1251.84
2013-08-13,1260.228
2013-08-14,1265.755
2013-08-15,1258.172
2013-08-16,1272.91
2013-08-19,1276.414
2013-08-20,1280.472
2013-08-21,1275.604
2013-08-22,1289.277
2013-08-23,1299.238
2013-08-26,1289.625
2013-08-27,1276.763
2013-08-28,1260.972
2013-08-29,1253.199
2013-08-30,1249.928
2013-09-02,1267.56
2013-09-03,1260.098
2013-09-04,1263.731
2013-09-05,1255.893
2013-09-06,1269.172
2013-09-09,1280.236
2013-09-10,1295.926
2013-09-11,1306.66
2013-09-12,1306.416
2013-09-13,1295.014
2013-09-16,1310.175
2013-09-17,1302.683
2013-09-18,1301.375
2013-09-19,1330.709
2013-09-20,1320.463
2013-09-23,1309.189
2013-09-24,1313.196
2013-09-25,1307.654
2013-09-26,1307.082
2013-09-27,1316.255
2013-09-30,1308.624
2013-10-01,1321.606
2013-10-02,1318.614
2013-10-03,1313.939
2013-10-04,1305.529
2013-10-07,1302.417
2013-10-08,1307.261
2013-10-09,1288.146
2013-10-10,1306.074
2013-10-11,1313.794
2013-10-14,1313.451
2013-10-15,1313.373
2013-10-16,1308.137
2013-10-17,1330.01
2013-10-18,1343.871
2013-10-21,1351.456
2013-10-22,1361.79
2013-10-23,1368.609
2013-10-24,1369.68
2013-10-25,1365.069
2013-10-28,1358.356
2013-10-29,1362.781
2013-10-30,1373.525
2013-10-31,1369.364
2013-11-01,1359.668
2013-11-04,1360.669
2013-11-05,1352.908
2013-11-06,1364.968
2013-11-07,1357.485
2013-11-08,1350.314
2013-11-11,1366.405
2013-11-12,1362.646
2013-11-13,1343.141
2013-11-14,1358.315
2013-11-15,1361.833
2013-11-18,1370.661
2013-11-19,1364.986
2013-11-20,1352.444
2013-11-21,1345.419
2013-11-22,1355.593
2013-11-25,1354.959
2013-11-26,1361.672
2013-11-27,1363.599
2013-11-28,1370.471
2013-11-29,1374.681
2013-12-02,1363.492
2013-12-03,1349.082
2013-12-04,1339.501
2013-12-05,1351.376
2013-12-06,1358.768
2013-12-09,1368.94
2013-12-10,1368.656
2013-12-11,1365.496
2013-12-12,1344.709
2013-12-13,1345.229
2013-12-16,1359.304
2013-12-17,1358.189
2013-12-18,1373.502
2013-12-19,1373.817
2013-12-20,1390.314
2013-12-23,1405.914
2013-12-24,1400.582
2013-12-25,1400.582
2013-12-26,1402.146
2013-12-27,1422.637
2013-12-30,1427.197
2013-12-31,1422.463
2014-01-01,1422.463
2014-01-02,1404.46
2014-01-03,1409.193
2014-01-06,1416.357
2014-01-07,1415.548
2014-01-08,1417.636
2014-01-09,1412.699
2014-01-10,1437.07
2014-01-13,1438.938
2014-01-14,1439.35
2014-01-15,1439.154
2014-01-16,1439.519
2014-01-17,1443.688
2014-01-20,1444.265
2014-01-21,1443.856
2014-01-22,1444.608
2014-01-23,1450.058
2014-01-24,1427.122
2014-01-27,1416.015
2014-01-28,1434.271
2014-01-29,1433.674
2014-01-30,1431.469
2014-01-31,1427.351
2014-02-03,1411.436
2014-02-04,1407.672
2014-02-05,1411.081
2014-02-06,1433.422
2014-02-07,1443.159
2014-02-10,1441.869
2014-02-11,1459.935
2014-02-12,1453.081
2014-02-13,1469.647
2014-02-14,1476.574
2014-02-17,1486.798
2014-02-18,1490.496
2014-02-19,1496.959
2014-02-20,1481.48
2014-02-21,1488.186
2014-02-24,1486.958
2014-02-25,1499.887
2014-02-26,1492.673
2014-02-27,1495.08
2014-02-28,1519.244
2014-03-03,1488.554
2014-03-04,1499.255
2014-03-05,1511.112
2014-03-06,1532.603
2014-03-07,1519.529
2014-03-10,1515.656
2014-03-11,1518.996
2014-03-12,1510.747
2014-03-13,1502.208
2014-03-14,1489.895
2014-03-17,1507.268
2014-03-18,1516.582
2014-03-19,1514.925
2014-03-20,1488.171
2014-03-21,1490.214
2014-03-24,1470.012
2014-03-25,1476.243
2014-03-26,1490.39
2014-03-27,1488.574
2014-03-28,1489.745
2014-03-31,1507.805
2014-04-01,1518.701
2014-04-02,1522.818
2014-04-03,1518.347
2014-04-04,1520.7
2014-04-07,1517.175
2014-04-08,1512.11
2014-04-09,1528.734
2014-04-10,1535.959
2014-04-11,1512.944
2014-04-14,1485.237
2014-04-15,1478.15
2014-04-16,1488.134
2014-04-17,1501.099
2014-04-18,1501.099
2014-04-21,1496.258
2014-04-22,1517.046
2014-04-23,1522.518
2014-04-24,1527.107
2014-04-25,1521.853
2014-04-28,1520.04
2014-04-29,1521.007
2014-04-30,1530.725
2014-05-01,1532.466
2014-05-02,1541.025
2014-05-05,1534.874
2014-05-06,1542.463
2014-05-07,1531.156
2014-05-08,1531.912
2014-05-09,1520.177
2014-05-12,1527.139
2014-05-13,1519.536
2014-05-14,1514.303
2014-05-15,1491.738
2014-05-16,1478.276
2014-05-19,1482.532
2014-05-20,1481.593
2014-05-21,1481.352
2014-05-22,1494.265
2014-05-23,1496.423
2014-05-26,1514.804
2014-05-27,1515.296
2014-05-28,1512.988
2014-05-29,1515.942
2014-05-30,1521.191
2014-06-02,1512.754
2014-06-03,1505.129
2014-06-04,1510.688
2014-06-05,1516.422
2014-06-06,1528.307
2014-06-09,1522.005
2014-06-10,1521.84
2014-06-11,1507.601
2014-06-12,1512.176
2014-06-13,1504.426
2014-06-16,1496.915
2014-06-17,1489.89
2014-06-18,1496.673
2014-06-19,1514.776
2014-06-20,1513.036
2014-06-23,1510.311
2014-06-24,1509.857
2014-06-25,1500.229
2014-06-26,1492.012
2014-06-27,1496.387
2014-06-30,1505.369
2014-07-01,1511.691
2014-07-02,1510.761
2014-07-03,1516.5
2014-07-04,1516.21
2014-07-07,1510.424
2014-07-08,1499.88
2014-07-09,1498.022
2014-07-10,1482.561
2014-07-11,1482.54
2014-07-14,1500.465
2014-07-15,1491.354
2014-07-16,1495.581
2014-07-17,1486.839
2014-07-18,1475.249
2014-07-21,1473.654
2014-07-22,1477.74
2014-07-23,1482.467
2014-07-24,1492.302
2014-07-25,1480.548
2014-07-28,1474.822
2014-07-29,1478.374
2014-07-30,1463.052
2014-07-31,1452.516
2014-08-01,1459.015
2014-08-04,1429.897
2014-08-05,1432.407
2014-08-06,1418.511
2014-08-07,1416.266
2014-08-08,1410.666
2014-08-11,1428.157
2014-08-12,1427.853
2014-08-13,1436.833
2014-08-14,1448.362
2014-08-15,1449.668
2014-08-18,1456.607
2014-08-19,1466.893
2014-08-20,1458.445
2014-08-21,1462.607
2014-08-22,1456.489
2014-08-25,1466.86
2014-08-26,1468.075
2014-08-27,1471.281
2014-08-28,1460.659
2014-08-29,1460.7
2014-09-01,1454.062
2014-09-02,1457.249
2014-09-03,1461.134
2014-09-04,1442.05
2014-09-05,1440.298
2014-09-08,1437.588
2014-09-09,1434.499
2014-09-10,1423.646
2014-09-11,1425.548
2014-09-12,1426.534
2014-09-15,1418.954
2014-09-16,1410.174
2014-09-17,1412.786
2014-09-18,1417.574
2014-09-19,1410.983
2014-09-22,1403.612
2014-09-23,1397.567
2014-09-24,1387.78
2014-09-25,1381.195
2014-09-26,1372.229
2014-09-29,1366.249
2014-09-30,1360.3
2014-10-01,1352.781
2014-10-02,1343.974
2014-10-03,1336.027
2014-10-06,1336.667
2014-10-07,1324.623
2014-10-08,1319.897
2014-10-09,1316.732
2014-10-10,1288.763
2014-10-13,1295.438
2014-10-14,1299.229
2014-10-15,1289.704
2014-10-16,1291.537
2014-10-17,1315.598
2014-10-20,1314.778
2014-10-21,1331.782
2014-10-22,1337.692
2014-10-23,1348.398
2014-10-24,1347.817
2014-10-27,1346.31
2014-10-28,1361.895
2014-10-29,1369.731
2014-10-30,1361.047
2014-10-31,1366.875
2014-11-03,1350.663
2014-11-04,1356.283
2014-11-05,1360.452
2014-11-06,1359.992
2014-11-07,1352.154
2014-11-10,1370.295
2014-11-11,1370.813
2014-11-12,1376.256
2014-11-13,1385.944
2014-11-14,1386.706
2014-11-17,1381.693
2014-11-18,1398.701
2014-11-19,1398.566
2014-11-20,1400.357
2014-11-21,1396.536
2014-11-24,1400.756
2014-11-25,1407.51
2014-11-26,1412.944
2014-11-27,1413.178
2014-11-28,1410.471
2014-12-01,1403.096
2014-12-02,1397.297
2014-12-03,1388.668
2014-12-04,1404.628
2014-12-05,1400.143
2014-12-08,1397.664
2014-12-09,1396.215
2014-12-10,1396.482
2014-12-11,1391.455
2014-12-12,1385.494
2014-12-15,1361.094
2014-12-16,1374.591
2014-12-17,1367.107
2014-12-18,1373.073
2014-12-19,1382.53
2014-12-22,1390.292
2014-12-23,1390.389
2014-12-24,1391.728
2014-12-25,1391.728
2014-12-26,1389.333
2014-12-29,1392.292
2014-12-30,1389.826
2014-12-31,1382.693
2015-01-01,1382.693
2015-01-02,1375.082
2015-01-05,1360.891
2015-01-06,1354.709
2015-01-07,1348.376
2015-01-08,1360.986
2015-01-09,1371.681
2015-01-12,1373.591
2015-01-13,1383.208
2015-01-14,1376.296
2015-01-15,1447.83
2015-01-16,1461.147
2015-01-19,1450.893
2015-01-20,1445.24
2015-01-21,1449.055
2015-01-22,1441.551
2015-01-23,1441.694
2015-01-26,1430.286
2015-01-27,1415.435
2015-01-28,1409.751
2015-01-29,1397.43
2015-01-30,1406.706
2015-02-02,1411.015
2015-02-03,1424.177
2015-02-04,1436.506
2015-02-05,1440.785
2015-02-06,1440.047
2015-02-09,1442.343
2015-02-10,1445.826
2015-02-11,1442.551
2015-02-12,1452.964
2015-02-13,1462.393
2015-02-16,1471.798
2015-02-17,1460.087
2015-02-18,1467.312
2015-02-19,1469.953
2015-02-20,1471.687
2015-02-23,1474.108
2015-02-24,1483.094
2015-02-25,1486.462
2015-02-26,1481.166
2015-02-27,1496.822
2015-03-02,1489.58
2015-03-03,1472.694
2015-03-04,1471.483
2015-03-05,1467.9
2015-03-06,1448.391
2015-03-09,1443.465
2015-03-10,1412.111
2015-03-11,1411.124
2015-03-12,1415.865
2015-03-13,1426.115
2015-03-16,1432.331
2015-03-17,1428.521
2015-03-18,1443.649
2015-03-19,1455.4
2015-03-20,1493.233
2015-03-23,1511.81
2015-03-24,1527.076
2015-03-25,1516.752
2015-03-26,1518.882
