Date,SWITZERLAND SMALL VALUE Small Cap
2005-11-10,534.714
2005-11-11,536.411
2005-11-14,533.802
2005-11-15,532.791
2005-11-16,529.379
2005-11-17,533.464
2005-11-18,537.081
2005-11-21,540.569
2005-11-22,541.957
2005-11-23,544.92
2005-11-24,545.344
2005-11-25,545.205
2005-11-28,545.786
2005-11-29,544.315
2005-11-30,544.728
2005-12-01,545.663
2005-12-02,551.061
2005-12-05,554.408
2005-12-06,558.688
2005-12-07,556.488
2005-12-08,559.571
2005-12-09,557.812
2005-12-12,563.537
2005-12-13,562.919
2005-12-14,569.498
2005-12-15,563.693
2005-12-16,566.148
2005-12-19,564.192
2005-12-20,559.135
2005-12-21,560.968
2005-12-22,563.653
2005-12-23,564.316
2005-12-26,564.316
2005-12-27,566.261
2005-12-28,570.472
2005-12-29,570.979
2005-12-30,571.998
2006-01-02,571.998
2006-01-03,588.01
2006-01-04,599.644
2006-01-05,600.647
2006-01-06,606.48
2006-01-09,602.639
2006-01-10,600.525
2006-01-11,606.804
2006-01-12,606.754
2006-01-13,608.424
2006-01-16,610.826
2006-01-17,606.215
2006-01-18,606.514
2006-01-19,607.212
2006-01-20,605.565
2006-01-23,614.26
2006-01-24,613.873
2006-01-25,616.681
2006-01-26,617.398
2006-01-27,618.101
2006-01-30,614.02
2006-01-31,618.136
2006-02-01,618.723
2006-02-02,618.51
2006-02-03,614.271
2006-02-06,615.964
2006-02-07,614.872
2006-02-08,617.455
2006-02-09,619.149
2006-02-10,620.74
2006-02-13,623.383
2006-02-14,622.15
2006-02-15,622.083
2006-02-16,625.653
2006-02-17,627.117
2006-02-20,633.813
2006-02-21,635.426
2006-02-22,634.775
2006-02-23,638.267
2006-02-24,637.35
2006-02-27,636.617
2006-02-28,636.775
2006-03-01,641.951
2006-03-02,644.885
2006-03-03,646.903
2006-03-06,650.724
2006-03-07,637.037
2006-03-08,631.097
2006-03-09,631.193
2006-03-10,630.95
2006-03-13,637.522
2006-03-14,644.68
2006-03-15,648.086
2006-03-16,652.749
2006-03-17,656.352
2006-03-20,663.913
2006-03-21,662.015
2006-03-22,666.088
2006-03-23,659.223
2006-03-24,662.155
2006-03-27,667.383
2006-03-28,669.954
2006-03-29,665.191
2006-03-30,673.884
2006-03-31,669.218
2006-04-03,673.676
2006-04-04,685.961
2006-04-05,690.861
2006-04-06,690.196
2006-04-07,686.545
2006-04-10,683.12
2006-04-11,679.373
2006-04-12,680.078
2006-04-13,680.381
2006-04-14,680.381
2006-04-17,692.742
2006-04-18,695.088
2006-04-19,700.005
2006-04-20,699.13
2006-04-21,704.637
2006-04-24,706.999
2006-04-25,705.587
2006-04-26,707.904
2006-04-27,714.992
2006-04-28,722.942
2006-05-01,727.24
2006-05-02,732.324
2006-05-03,730.091
2006-05-04,737.416
2006-05-05,746.741
2006-05-08,745.369
2006-05-09,753.553
2006-05-10,752.443
2006-05-11,757.571
2006-05-12,751.416
2006-05-15,734.793
2006-05-16,730.504
2006-05-17,709.617
2006-05-18,699.699
2006-05-19,693.879
2006-05-22,676.532
2006-05-23,688.429
2006-05-24,677.916
2006-05-25,677.916
2006-05-26,686.476
2006-05-29,693.862
2006-05-30,690.72
2006-05-31,693.736
2006-06-01,689.432
2006-06-02,703.343
2006-06-05,704.657
2006-06-06,680.911
2006-06-07,675.9
2006-06-08,652.359
2006-06-09,664.725
2006-06-12,653.012
2006-06-13,639.087
2006-06-14,643.61
2006-06-15,659.987
2006-06-16,658.882
2006-06-19,656.287
2006-06-20,656.146
2006-06-21,659.168
2006-06-22,658.869
2006-06-23,657.046
2006-06-26,657.097
2006-06-27,656.997
2006-06-28,654.67
2006-06-29,666.193
2006-06-30,687.151
2006-07-03,693.781
2006-07-04,696.134
2006-07-05,686.588
2006-07-06,691.436
2006-07-07,695.221
2006-07-10,691.819
2006-07-11,690.846
2006-07-12,688.451
2006-07-13,683.167
2006-07-14,673.709
2006-07-17,660.944
2006-07-18,652.945
2006-07-19,668.128
2006-07-20,674.825
2006-07-21,673.482
2006-07-24,673.56
2006-07-25,672.857
2006-07-26,676.04
2006-07-27,687.37
2006-07-28,692.83
2006-07-31,695.279
2006-08-01,692.775
2006-08-02,695.198
2006-08-03,688.833
2006-08-04,696.987
2006-08-07,691.587
2006-08-08,689.799
2006-08-09,693.716
2006-08-10,683.621
2006-08-11,683.119
2006-08-14,685.725
2006-08-15,692.816
2006-08-16,698.372
2006-08-17,701.792
2006-08-18,699.349
2006-08-21,703.588
2006-08-22,699.952
2006-08-23,699.513
2006-08-24,699.113
2006-08-25,695.013
2006-08-28,698.951
2006-08-29,704.661
2006-08-30,713.194
2006-08-31,714.291
2006-09-01,716.801
2006-09-04,720.309
2006-09-05,716.935
2006-09-06,713.332
2006-09-07,704.821
2006-09-08,707.431
2006-09-11,707.041
2006-09-12,710.986
2006-09-13,712.906
2006-09-14,717.129
2006-09-15,716.299
2006-09-18,718.815
2006-09-19,721.306
2006-09-20,724.58
2006-09-21,727.947
2006-09-22,734.657
2006-09-25,733.678
2006-09-26,736.027
2006-09-27,741.793
2006-09-28,740.626
2006-09-29,744.187
2006-10-02,747.924
2006-10-03,745.478
2006-10-04,744.755
2006-10-05,747.465
2006-10-06,740.998
2006-10-09,741.688
2006-10-10,741.248
2006-10-11,743.772
2006-10-12,747.756
2006-10-13,747.987
2006-10-16,751.411
2006-10-17,746.88
2006-10-18,748.352
2006-10-19,757.082
2006-10-20,759.061
2006-10-23,754.465
2006-10-24,759.263
2006-10-25,764.807
2006-10-26,768.211
2006-10-27,775.094
2006-10-30,772.197
2006-10-31,776.488
2006-11-01,779.558
2006-11-02,778.781
2006-11-03,777.013
2006-11-06,783.861
2006-11-07,792.843
2006-11-08,790.509
2006-11-09,793.814
2006-11-10,801.328
2006-11-13,797.48
2006-11-14,797.395
2006-11-15,800.286
2006-11-16,800.848
2006-11-17,802.521
2006-11-20,800.536
2006-11-21,802.229
2006-11-22,812.441
2006-11-23,815.876
2006-11-24,817.087
2006-11-27,807.98
2006-11-28,801.785
2006-11-29,810.571
2006-11-30,815.013
2006-12-01,821.452
2006-12-04,819.577
2006-12-05,820.782
2006-12-06,826.672
2006-12-07,828.843
2006-12-08,831.292
2006-12-11,828.92
2006-12-12,833.579
2006-12-13,838.451
2006-12-14,834.573
2006-12-15,830.965
2006-12-18,831.797
2006-12-19,835.826
2006-12-20,838.128
2006-12-21,843.346
2006-12-22,840.025
2006-12-25,840.025
2006-12-26,838.785
2006-12-27,840.365
2006-12-28,842.962
2006-12-29,846.01
2007-01-01,846.01
2007-01-02,850.995
2007-01-03,853.63
2007-01-04,849.808
2007-01-05,847.896
2007-01-08,855.082
2007-01-09,857.417
2007-01-10,854.805
2007-01-11,861.049
2007-01-12,869.867
2007-01-15,872.953
2007-01-16,873.972
2007-01-17,880.17
2007-01-18,881.466
2007-01-19,880.348
2007-01-22,886.477
2007-01-23,892.134
2007-01-24,894.992
2007-01-25,900.441
2007-01-26,896.764
2007-01-29,899.637
2007-01-30,905.573
2007-01-31,918.432
2007-02-01,924.049
2007-02-02,924.762
2007-02-05,921.741
2007-02-06,923.927
2007-02-07,932.561
2007-02-08,921.661
2007-02-09,922.965
2007-02-12,915.767
2007-02-13,915.181
2007-02-14,926.748
2007-02-15,931.866
2007-02-16,936.374
2007-02-19,946.412
2007-02-20,942.301
2007-02-21,940.017
2007-02-22,939.743
2007-02-23,938.421
2007-02-26,942.513
2007-02-27,917.11
2007-02-28,906.327
2007-03-01,899.564
2007-03-02,906.551
2007-03-05,891.318
2007-03-06,900.064
2007-03-07,914.585
2007-03-08,922.599
2007-03-09,918.662
2007-03-12,927.852
2007-03-13,927.043
2007-03-14,911.611
2007-03-15,925.017
2007-03-16,930.598
2007-03-19,939.847
2007-03-20,940.374
2007-03-21,949.79
2007-03-22,960.171
2007-03-23,955.593
2007-03-26,961.958
2007-03-27,957.21
2007-03-28,957.672
2007-03-29,956.747
2007-03-30,957.056
2007-04-02,963.283
2007-04-03,970.581
2007-04-04,977.052
2007-04-05,983.687
2007-04-06,983.687
2007-04-09,974.569
2007-04-10,988.322
2007-04-11,989.182
2007-04-12,989.148
2007-04-13,992.422
2007-04-16,998.19
2007-04-17,1001.4
2007-04-18,1004.805
2007-04-19,1004.566
2007-04-20,1007.821
2007-04-23,1004.682
2007-04-24,1004.877
2007-04-25,1007.753
2007-04-26,1002.145
2007-04-27,1001.277
2007-04-30,1000.626
2007-05-01,994.363
2007-05-02,994.637
2007-05-03,986.409
2007-05-04,996.406
2007-05-07,999.365
2007-05-08,982.835
2007-05-09,986.916
2007-05-10,991.936
2007-05-11,992.091
2007-05-14,987.633
2007-05-15,992.26
2007-05-16,991.926
2007-05-17,985.456
2007-05-18,992.512
2007-05-21,990.076
2007-05-22,990.908
2007-05-23,999.93
2007-05-24,993.077
2007-05-25,991.711
2007-05-28,991.711
2007-05-29,996.165
2007-05-30,992.329
2007-05-31,1000.0
2007-06-01,1001.832
2007-06-04,1007.068
2007-06-05,1006.743
2007-06-06,994.997
2007-06-07,977.736
2007-06-08,966.855
2007-06-11,968.714
2007-06-12,966.194
2007-06-13,964.11
2007-06-14,966.925
2007-06-15,975.725
2007-06-18,976.204
2007-06-19,978.646
2007-06-20,982.57
2007-06-21,973.081
2007-06-22,974.479
2007-06-25,968.758
2007-06-26,967.508
2007-06-27,961.962
2007-06-28,970.407
2007-06-29,978.013
2007-07-02,987.644
2007-07-03,990.125
2007-07-04,996.069
2007-07-05,993.042
2007-07-06,991.662
2007-07-09,995.138
2007-07-10,998.538
2007-07-11,1001.663
2007-07-12,1000.191
2007-07-13,1002.39
2007-07-16,1005.742
2007-07-17,1002.666
2007-07-18,995.711
2007-07-19,997.606
2007-07-20,996.942
2007-07-23,990.988
2007-07-24,985.346
2007-07-25,963.406
2007-07-26,953.383
2007-07-27,947.62
2007-07-30,952.258
2007-07-31,966.346
2007-08-01,968.277
2007-08-02,949.913
2007-08-03,951.186
2007-08-06,948.869
2007-08-07,950.45
2007-08-08,961.828
2007-08-09,946.711
2007-08-10,923.114
2007-08-13,920.147
2007-08-14,912.597
2007-08-15,898.753
2007-08-16,868.634
2007-08-17,883.284
2007-08-20,888.805
2007-08-21,894.704
2007-08-22,903.372
2007-08-23,912.713
2007-08-24,924.449
2007-08-27,926.709
2007-08-28,916.215
2007-08-29,917.648
2007-08-30,918.072
2007-08-31,924.995
2007-09-03,926.555
2007-09-04,931.371
2007-09-05,928.245
2007-09-06,931.78
2007-09-07,931.187
2007-09-10,920.081
2007-09-11,930.273
2007-09-12,934.029
2007-09-13,934.127
2007-09-14,923.604
2007-09-17,914.166
2007-09-18,923.847
2007-09-19,944.301
2007-09-20,952.119
2007-09-21,951.147
2007-09-24,947.638
2007-09-25,948.074
2007-09-26,950.714
2007-09-27,954.942
2007-09-28,959.207
2007-10-01,964.703
2007-10-02,964.7
2007-10-03,968.791
2007-10-04,971.826
2007-10-05,977.238
2007-10-08,973.346
2007-10-09,975.885
2007-10-10,983.675
2007-10-11,991.326
2007-10-12,985.192
2007-10-15,989.525
2007-10-16,977.612
2007-10-17,984.348
2007-10-18,990.319
2007-10-19,982.028
2007-10-22,966.996
2007-10-23,976.84
2007-10-24,970.912
2007-10-25,980.865
2007-10-26,991.944
2007-10-29,992.895
2007-10-30,985.611
2007-10-31,1000.727
2007-11-01,989.842
2007-11-02,990.289
2007-11-05,982.019
2007-11-06,991.984
2007-11-07,990.072
2007-11-08,982.506
2007-11-09,979.628
2007-11-12,967.361
2007-11-13,965.901
2007-11-14,975.458
2007-11-15,961.973
2007-11-16,958.54
2007-11-19,934.264
2007-11-20,939.473
2007-11-21,924.202
2007-11-22,923.597
2007-11-23,933.603
2007-11-26,934.766
2007-11-27,933.27
2007-11-28,935.071
2007-11-29,943.093
2007-11-30,947.362
2007-12-03,952.353
2007-12-04,953.159
2007-12-05,955.39
2007-12-06,961.97
2007-12-07,969.393
2007-12-10,970.704
2007-12-11,974.048
2007-12-12,974.693
2007-12-13,956.19
2007-12-14,947.602
2007-12-17,929.922
2007-12-18,930.069
2007-12-19,925.098
2007-12-20,923.193
2007-12-21,928.881
2007-12-24,927.637
2007-12-25,927.637
2007-12-26,933.725
2007-12-27,944.756
2007-12-28,955.685
2007-12-31,953.026
2008-01-01,953.026
2008-01-02,965.132
2008-01-03,955.809
2008-01-04,949.507
2008-01-07,931.831
2008-01-08,929.639
2008-01-09,913.814
2008-01-10,907.207
2008-01-11,910.899
2008-01-14,920.73
2008-01-15,905.559
2008-01-16,883.459
2008-01-17,879.641
2008-01-18,870.299
2008-01-21,822.742
2008-01-22,844.922
2008-01-23,834.154
2008-01-24,856.532
2008-01-25,864.141
2008-01-28,859.965
2008-01-29,876.85
2008-01-30,882.753
2008-01-31,887.875
2008-02-01,913.785
2008-02-04,913.833
2008-02-05,891.032
2008-02-06,892.001
2008-02-07,875.859
2008-02-08,879.105
2008-02-11,877.71
2008-02-12,901.639
2008-02-13,904.352
2008-02-14,915.461
2008-02-15,916.472
2008-02-18,912.746
2008-02-19,919.518
2008-02-20,906.323
2008-02-21,915.486
2008-02-22,915.279
2008-02-25,918.384
2008-02-26,932.638
2008-02-27,945.185
2008-02-28,948.504
2008-02-29,947.31
2008-03-03,934.505
2008-03-04,932.313
2008-03-05,935.283
2008-03-06,939.777
2008-03-07,927.594
2008-03-10,918.94
2008-03-11,924.192
2008-03-12,940.135
2008-03-13,939.839
2008-03-14,939.02
2008-03-17,928.475
2008-03-18,934.248
2008-03-19,924.956
2008-03-20,901.23
2008-03-21,901.23
2008-03-24,890.613
2008-03-25,933.185
2008-03-26,948.45
2008-03-27,968.826
2008-03-28,968.342
2008-03-31,983.508
2008-04-01,983.788
2008-04-02,994.001
2008-04-03,989.468
2008-04-04,1003.953
2008-04-07,997.344
2008-04-08,996.508
2008-04-09,994.538
2008-04-10,990.176
2008-04-11,983.897
2008-04-14,986.755
2008-04-15,988.051
2008-04-16,1002.865
2008-04-17,997.304
2008-04-18,994.275
2008-04-21,1004.391
2008-04-22,1008.747
2008-04-23,994.919
2008-04-24,975.243
2008-04-25,985.009
2008-04-28,995.116
2008-04-29,988.486
2008-04-30,1002.53
2008-05-01,996.217
2008-05-02,1004.179
2008-05-05,1004.292
2008-05-06,1008.283
2008-05-07,1006.841
2008-05-08,1015.809
2008-05-09,1009.805
2008-05-12,1008.356
2008-05-13,1008.795
2008-05-14,1009.989
2008-05-15,1017.83
2008-05-16,1023.758
2008-05-19,1020.527
2008-05-20,1021.382
2008-05-21,1028.476
2008-05-22,1025.342
2008-05-23,1024.03
2008-05-26,1016.632
2008-05-27,1013.421
2008-05-28,1013.834
2008-05-29,1008.043
2008-05-30,1013.029
2008-06-02,1024.815
2008-06-03,1023.135
2008-06-04,1022.023
2008-06-05,1030.467
2008-06-06,1035.456
2008-06-09,1023.081
2008-06-10,1001.499
2008-06-11,998.699
2008-06-12,998.761
2008-06-13,997.707
2008-06-16,1009.018
2008-06-17,1013.524
2008-06-18,1000.083
2008-06-19,981.231
2008-06-20,983.524
2008-06-23,961.461
2008-06-24,961.736
2008-06-25,963.463
2008-06-26,965.196
2008-06-27,964.23
2008-06-30,967.365
2008-07-01,945.807
2008-07-02,943.932
2008-07-03,927.837
2008-07-04,931.374
2008-07-07,929.672
2008-07-08,917.255
2008-07-09,929.568
2008-07-10,931.693
2008-07-11,925.112
2008-07-14,922.266
2008-07-15,918.267
2008-07-16,908.315
2008-07-17,927.498
2008-07-18,942.759
2008-07-21,962.065
2008-07-22,956.201
2008-07-23,952.434
2008-07-24,942.788
2008-07-25,934.906
2008-07-28,940.438
2008-07-29,928.191
2008-07-30,933.769
2008-07-31,935.216
2008-08-01,934.681
2008-08-04,933.358
2008-08-05,941.087
2008-08-06,950.575
2008-08-07,941.922
2008-08-08,926.149
2008-08-11,931.72
2008-08-12,926.305
2008-08-13,913.74
2008-08-14,904.906
2008-08-15,904.275
2008-08-18,902.959
2008-08-19,881.477
2008-08-20,875.067
2008-08-21,878.857
2008-08-22,875.873
2008-08-25,878.033
2008-08-26,874.54
2008-08-27,869.088
2008-08-28,876.469
2008-08-29,882.516
2008-09-01,882.249
2008-09-02,895.743
2008-09-03,889.448
2008-09-04,877.478
2008-09-05,875.517
2008-09-08,881.26
2008-09-09,878.808
2008-09-10,878.129
2008-09-11,858.285
2008-09-12,873.0
2008-09-15,891.122
2008-09-16,887.74
2008-09-17,880.177
2008-09-18,881.758
2008-09-19,902.927
2008-09-22,919.753
2008-09-23,916.926
2008-09-24,908.645
2008-09-25,905.579
2008-09-26,897.043
2008-09-29,864.82
2008-09-30,840.478
2008-10-01,832.927
2008-10-02,814.743
2008-10-03,817.663
2008-10-06,783.51
2008-10-07,774.435
2008-10-08,753.89
2008-10-09,734.8
2008-10-10,706.661
2008-10-13,738.051
2008-10-14,750.573
2008-10-15,729.156
2008-10-16,713.396
2008-10-17,718.314
2008-10-20,704.973
2008-10-21,709.29
2008-10-22,685.048
2008-10-23,663.694
2008-10-24,650.032
2008-10-27,615.539
2008-10-28,623.137
2008-10-29,654.264
2008-10-30,660.801
2008-10-31,653.416
2008-11-03,663.594
2008-11-04,695.001
2008-11-05,688.229
2008-11-06,660.642
2008-11-07,658.172
2008-11-10,661.926
2008-11-11,643.943
2008-11-12,630.39
2008-11-13,620.687
2008-11-14,617.125
2008-11-17,609.892
2008-11-18,598.73
2008-11-19,582.47
2008-11-20,563.327
2008-11-21,561.812
2008-11-24,583.477
2008-11-25,594.249
2008-11-26,584.44
2008-11-27,604.03
2008-11-28,604.215
2008-12-01,590.247
2008-12-02,589.854
2008-12-03,580.074
2008-12-04,589.378
2008-12-05,568.582
2008-12-08,594.346
2008-12-09,592.674
2008-12-10,598.53
2008-12-11,601.396
2008-12-12,600.365
2008-12-15,609.427
2008-12-16,611.53
2008-12-17,640.612
2008-12-18,655.961
2008-12-19,627.207
2008-12-22,637.616
2008-12-23,649.536
2008-12-24,655.942
2008-12-25,655.942
2008-12-26,658.7
2008-12-29,687.491
2008-12-30,688.014
2008-12-31,680.225
2009-01-01,680.225
2009-01-02,676.001
2009-01-05,667.678
2009-01-06,660.037
2009-01-07,677.367
2009-01-08,679.086
2009-01-09,670.679
2009-01-12,659.974
2009-01-13,643.061
2009-01-14,632.89
2009-01-15,625.147
2009-01-16,631.254
2009-01-19,617.307
2009-01-20,599.423
2009-01-21,594.04
2009-01-22,594.483
2009-01-23,574.045
2009-01-26,590.628
2009-01-27,599.832
2009-01-28,610.777
2009-01-29,605.775
2009-01-30,598.454
2009-02-02,584.679
2009-02-03,592.826
2009-02-04,592.396
2009-02-05,580.968
2009-02-06,591.742
2009-02-09,603.528
2009-02-10,602.606
2009-02-11,598.42
2009-02-12,586.609
2009-02-13,599.657
2009-02-16,594.733
2009-02-17,567.728
2009-02-18,562.565
2009-02-19,563.518
2009-02-20,542.095
2009-02-23,536.468
2009-02-24,520.388
2009-02-25,520.266
2009-02-26,523.516
2009-02-27,518.038
2009-03-02,494.237
2009-03-03,481.106
2009-03-04,486.943
2009-03-05,479.498
2009-03-06,481.59
2009-03-09,468.608
2009-03-10,485.358
2009-03-11,492.139
2009-03-12,482.164
2009-03-13,488.808
2009-03-16,497.014
2009-03-17,500.253
2009-03-18,510.13
2009-03-19,541.111
2009-03-20,539.942
2009-03-23,547.261
2009-03-24,549.17
2009-03-25,557.107
2009-03-26,558.836
2009-03-27,549.935
2009-03-30,537.25
2009-03-31,551.911
2009-04-01,547.798
2009-04-02,576.589
2009-04-03,584.793
2009-04-06,588.729
2009-04-07,581.619
2009-04-08,579.2
2009-04-09,592.421
2009-04-10,592.421
2009-04-13,599.47
2009-04-14,609.083
2009-04-15,608.95
2009-04-16,617.11
2009-04-17,611.624
2009-04-20,596.248
2009-04-21,593.334
2009-04-22,603.694
2009-04-23,609.301
2009-04-24,631.851
2009-04-27,627.008
2009-04-28,615.555
2009-04-29,635.079
2009-04-30,645.316
2009-05-01,646.395
2009-05-04,663.314
2009-05-05,672.164
2009-05-06,672.592
2009-05-07,686.292
2009-05-08,696.177
2009-05-11,698.131
2009-05-12,702.962
2009-05-13,686.321
2009-05-14,688.946
2009-05-15,698.55
2009-05-18,694.511
2009-05-19,712.175
2009-05-20,728.042
2009-05-21,724.743
2009-05-22,733.28
2009-05-25,734.137
2009-05-26,728.01
2009-05-27,728.379
2009-05-28,718.938
2009-05-29,731.339
2009-06-01,727.689
2009-06-02,747.691
2009-06-03,737.634
2009-06-04,738.402
2009-06-05,726.369
2009-06-08,718.237
2009-06-09,727.589
2009-06-10,739.517
2009-06-11,749.137
2009-06-12,742.594
2009-06-15,727.137
2009-06-16,723.558
2009-06-17,707.35
2009-06-18,712.291
2009-06-19,715.627
2009-06-22,696.744
2009-06-23,700.218
2009-06-24,710.085
2009-06-25,702.794
2009-06-26,708.334
2009-06-29,711.847
2009-06-30,704.681
2009-07-01,721.078
2009-07-02,709.326
2009-07-03,701.96
2009-07-06,693.319
2009-07-07,697.577
2009-07-08,682.577
2009-07-09,686.733
2009-07-10,680.741
2009-07-13,686.779
2009-07-14,691.76
2009-07-15,708.663
2009-07-16,710.903
2009-07-17,713.24
2009-07-20,728.103
2009-07-21,737.389
2009-07-22,734.319
2009-07-23,737.511
2009-07-24,733.984
2009-07-27,736.073
2009-07-28,735.194
2009-07-29,732.012
2009-07-30,738.348
2009-07-31,763.322
2009-08-03,791.119
2009-08-04,781.416
2009-08-05,783.852
2009-08-06,794.042
2009-08-07,786.151
2009-08-10,788.758
2009-08-11,776.985
2009-08-12,783.187
2009-08-13,795.47
2009-08-14,799.032
2009-08-17,775.912
2009-08-18,788.083
2009-08-19,795.876
2009-08-20,805.212
2009-08-21,825.142
2009-08-24,843.952
2009-08-25,852.054
2009-08-26,844.572
2009-08-27,844.22
2009-08-28,866.562
2009-08-31,860.684
2009-09-01,840.051
2009-09-02,822.507
2009-09-03,834.412
2009-09-04,841.071
2009-09-07,855.111
2009-09-08,866.7
2009-09-09,879.953
2009-09-10,886.51
2009-09-11,894.073
2009-09-14,889.756
2009-09-15,901.538
2009-09-16,909.456
2009-09-17,916.608
2009-09-18,916.547
2009-09-21,905.826
2009-09-22,922.486
2009-09-23,924.46
2009-09-24,914.009
2009-09-25,913.07
2009-09-28,911.708
2009-09-29,904.728
2009-09-30,911.42
2009-10-01,894.985
2009-10-02,884.963
2009-10-05,887.323
2009-10-06,916.641
2009-10-07,906.273
2009-10-08,916.097
2009-10-09,923.175
2009-10-12,935.039
2009-10-13,930.544
2009-10-14,950.531
2009-10-15,953.961
2009-10-16,947.299
2009-10-19,955.908
2009-10-20,952.759
2009-10-21,951.496
2009-10-22,944.147
2009-10-23,944.231
2009-10-26,925.364
2009-10-27,909.317
2009-10-28,879.809
2009-10-29,892.105
2009-10-30,878.411
2009-11-02,878.262
2009-11-03,863.562
2009-11-04,886.374
2009-11-05,892.56
2009-11-06,897.059
2009-11-09,913.592
2009-11-10,901.176
2009-11-11,906.301
2009-11-12,901.402
2009-11-13,899.446
2009-11-16,912.61
2009-11-17,903.568
2009-11-18,911.211
2009-11-19,891.422
2009-11-20,886.668
2009-11-23,901.541
2009-11-24,895.403
2009-11-25,902.222
2009-11-26,880.324
2009-11-27,887.88
2009-11-30,873.175
2009-12-01,884.024
2009-12-02,882.955
2009-12-03,886.407
2009-12-04,874.931
2009-12-07,869.494
2009-12-08,858.855
2009-12-09,853.451
2009-12-10,857.896
2009-12-11,850.052
2009-12-14,853.333
2009-12-15,847.357
2009-12-16,854.666
2009-12-17,842.231
2009-12-18,843.499
2009-12-21,847.898
2009-12-22,847.261
2009-12-23,858.42
2009-12-24,858.957
2009-12-25,858.957
2009-12-28,864.039
2009-12-29,868.88
2009-12-30,862.96
2009-12-31,869.012
2010-01-01,869.012
2010-01-04,884.498
2010-01-05,894.613
2010-01-06,903.047
2010-01-07,901.541
2010-01-08,910.463
2010-01-11,921.316
2010-01-12,917.335
2010-01-13,917.633
2010-01-14,921.775
2010-01-15,925.078
2010-01-18,924.538
2010-01-19,916.573
2010-01-20,900.913
2010-01-21,896.577
2010-01-22,893.06
2010-01-25,893.69
2010-01-26,887.941
2010-01-27,881.939
2010-01-28,877.073
2010-01-29,881.738
2010-02-01,875.819
2010-02-02,883.054
2010-02-03,881.008
2010-02-04,869.83
2010-02-05,846.809
2010-02-08,847.478
2010-02-09,851.752
2010-02-10,858.516
2010-02-11,854.854
2010-02-12,853.324
2010-02-15,855.018
2010-02-16,861.344
2010-02-17,867.949
2010-02-18,867.996
2010-02-19,862.304
2010-02-22,873.087
2010-02-23,867.49
2010-02-24,874.825
2010-02-25,866.756
2010-02-26,880.977
2010-03-01,874.788
2010-03-02,885.346
2010-03-03,902.403
2010-03-04,897.769
2010-03-05,900.353
2010-03-08,913.19
2010-03-09,909.181
2010-03-10,917.094
2010-03-11,919.714
2010-03-12,928.402
2010-03-15,923.2
2010-03-16,936.062
2010-03-17,943.167
2010-03-18,937.284
2010-03-19,932.841
2010-03-22,934.715
2010-03-23,941.658
2010-03-24,931.661
2010-03-25,939.412
2010-03-26,939.796
2010-03-29,944.708
2010-03-30,947.467
2010-03-31,971.446
2010-04-01,987.551
2010-04-02,987.551
2010-04-05,974.748
2010-04-06,975.209
2010-04-07,972.201
2010-04-08,969.183
2010-04-09,979.687
2010-04-12,987.646
2010-04-13,985.042
2010-04-14,991.716
2010-04-15,989.376
2010-04-16,984.375
2010-04-19,968.299
2010-04-20,964.835
2010-04-21,966.11
2010-04-22,950.379
2010-04-23,959.273
2010-04-26,955.282
2010-04-27,942.14
2010-04-28,913.001
2010-04-29,929.259
2010-04-30,939.889
2010-05-03,928.396
2010-05-04,897.589
2010-05-05,868.285
2010-05-06,866.254
2010-05-07,837.788
2010-05-10,871.343
2010-05-11,869.714
2010-05-12,884.576
2010-05-13,879.179
2010-05-14,855.394
2010-05-17,845.49
2010-05-18,859.009
2010-05-19,831.799
2010-05-20,818.39
2010-05-21,826.968
2010-05-24,820.042
2010-05-25,796.902
2010-05-26,810.285
2010-05-27,825.641
2010-05-28,832.524
2010-05-31,838.57
2010-06-01,836.002
2010-06-02,832.649
2010-06-03,845.276
2010-06-04,831.069
2010-06-07,825.24
2010-06-08,825.399
2010-06-09,841.092
2010-06-10,846.96
2010-06-11,846.386
2010-06-14,864.24
2010-06-15,872.683
2010-06-16,878.232
2010-06-17,888.294
2010-06-18,889.509
2010-06-21,897.744
2010-06-22,898.681
2010-06-23,890.765
2010-06-24,882.973
2010-06-25,884.788
2010-06-28,899.86
2010-06-29,879.178
2010-06-30,884.379
2010-07-01,884.167
2010-07-02,885.145
2010-07-05,886.026
2010-07-06,904.759
2010-07-07,912.254
2010-07-08,924.58
2010-07-09,923.134
2010-07-12,923.802
2010-07-13,941.605
2010-07-14,943.389
2010-07-15,948.063
2010-07-16,936.592
2010-07-19,927.774
2010-07-20,929.716
2010-07-21,932.193
2010-07-22,946.947
2010-07-23,938.121
2010-07-26,949.233
2010-07-27,942.342
2010-07-28,947.825
2010-07-29,960.123
2010-07-30,954.609
2010-08-02,976.79
2010-08-03,982.31
2010-08-04,970.321
2010-08-05,973.786
2010-08-06,977.899
2010-08-09,974.259
2010-08-10,955.17
2010-08-11,938.498
2010-08-12,937.573
2010-08-13,936.207
2010-08-16,949.108
2010-08-17,953.623
2010-08-18,953.891
2010-08-19,960.307
2010-08-20,942.703
2010-08-23,944.42
2010-08-24,939.0
2010-08-25,932.803
2010-08-26,939.263
2010-08-27,941.513
2010-08-30,947.679
2010-08-31,958.427
2010-09-01,965.635
2010-09-02,968.499
2010-09-03,969.693
2010-09-06,976.56
2010-09-07,975.424
2010-09-08,977.287
2010-09-09,978.419
2010-09-10,970.088
2010-09-13,988.279
2010-09-14,999.364
2010-09-15,991.449
