Date,FRANCE MID CAP Mid Cap
2005-11-11,539.746
2005-11-14,539.903
2005-11-15,537.12
2005-11-16,535.415
2005-11-17,542.917
2005-11-18,546.414
2005-11-21,550.439
2005-11-22,551.121
2005-11-23,558.382
2005-11-24,557.593
2005-11-25,557.576
2005-11-28,558.61
2005-11-29,559.776
2005-11-30,560.403
2005-12-01,562.299
2005-12-02,564.472
2005-12-05,569.802
2005-12-06,572.518
2005-12-07,569.475
2005-12-08,576.474
2005-12-09,579.057
2005-12-12,586.027
2005-12-13,583.7
2005-12-14,587.826
2005-12-15,584.969
2005-12-16,590.982
2005-12-19,590.021
2005-12-20,583.623
2005-12-21,584.558
2005-12-22,588.048
2005-12-23,588.077
2005-12-26,588.077
2005-12-27,590.266
2005-12-28,592.148
2005-12-29,590.852
2005-12-30,585.434
2006-01-02,590.156
2006-01-03,602.377
2006-01-04,614.978
2006-01-05,615.409
2006-01-06,622.527
2006-01-09,620.254
2006-01-10,620.778
2006-01-11,630.22
2006-01-12,628.778
2006-01-13,626.895
2006-01-16,631.036
2006-01-17,624.882
2006-01-18,624.306
2006-01-19,631.578
2006-01-20,626.204
2006-01-23,633.24
2006-01-24,634.908
2006-01-25,636.47
2006-01-26,642.063
2006-01-27,640.608
2006-01-30,636.563
2006-01-31,640.279
2006-02-01,642.289
2006-02-02,633.473
2006-02-03,631.896
2006-02-06,635.002
2006-02-07,632.193
2006-02-08,630.751
2006-02-09,638.208
2006-02-10,632.683
2006-02-13,636.703
2006-02-14,633.176
2006-02-15,635.916
2006-02-16,635.954
2006-02-17,639.625
2006-02-20,639.807
2006-02-21,636.898
2006-02-22,639.152
2006-02-23,644.038
2006-02-24,642.03
2006-02-27,647.245
2006-02-28,643.47
2006-03-01,651.351
2006-03-02,651.725
2006-03-03,653.493
2006-03-06,656.184
2006-03-07,642.461
2006-03-08,633.767
2006-03-09,637.96
2006-03-10,640.432
2006-03-13,650.739
2006-03-14,653.118
2006-03-15,656.877
2006-03-16,664.584
2006-03-17,670.428
2006-03-20,675.785
2006-03-21,670.713
2006-03-22,671.285
2006-03-23,668.128
2006-03-24,674.419
2006-03-27,672.284
2006-03-28,673.196
2006-03-29,669.862
2006-03-30,680.657
2006-03-31,679.551
2006-04-03,683.868
2006-04-04,688.04
2006-04-05,692.057
2006-04-06,694.675
2006-04-07,687.762
2006-04-10,686.759
2006-04-11,677.155
2006-04-12,672.973
2006-04-13,673.036
2006-04-14,673.036
2006-04-17,683.726
2006-04-18,681.981
2006-04-19,692.119
2006-04-20,697.47
2006-04-21,709.933
2006-04-24,710.203
2006-04-25,714.313
2006-04-26,715.886
2006-04-27,718.965
2006-04-28,713.826
2006-05-01,715.073
2006-05-02,721.956
2006-05-03,718.269
2006-05-04,729.593
2006-05-05,741.669
2006-05-08,746.025
2006-05-09,750.491
2006-05-10,754.131
2006-05-11,749.865
2006-05-12,734.817
2006-05-15,714.261
2006-05-16,712.178
2006-05-17,686.756
2006-05-18,683.303
2006-05-19,681.137
2006-05-22,659.413
2006-05-23,682.351
2006-05-24,666.138
2006-05-25,672.585
2006-05-26,685.398
2006-05-29,690.625
2006-05-30,680.345
2006-05-31,685.86
2006-06-01,686.945
2006-06-02,698.396
2006-06-05,693.039
2006-06-06,666.231
2006-06-07,666.117
2006-06-08,639.677
2006-06-09,652.104
2006-06-12,644.244
2006-06-13,624.059
2006-06-14,629.841
2006-06-15,652.851
2006-06-16,651.378
2006-06-19,652.616
2006-06-20,656.059
2006-06-21,660.061
2006-06-22,661.819
2006-06-23,659.075
2006-06-26,660.945
2006-06-27,658.779
2006-06-28,654.068
2006-06-29,664.447
2006-06-30,690.712
2006-07-03,693.552
2006-07-04,694.612
2006-07-05,681.753
2006-07-06,686.73
2006-07-07,687.513
2006-07-10,684.74
2006-07-11,674.762
2006-07-12,675.818
2006-07-13,662.562
2006-07-14,650.243
2006-07-17,634.969
2006-07-18,625.432
2006-07-19,645.192
2006-07-20,652.325
2006-07-21,643.261
2006-07-24,654.163
2006-07-25,657.654
2006-07-26,656.965
2006-07-27,674.09
2006-07-28,676.815
2006-07-31,673.958
2006-08-01,666.352
2006-08-02,675.383
2006-08-03,665.916
2006-08-04,677.921
2006-08-07,667.253
2006-08-08,664.499
2006-08-09,671.012
2006-08-10,657.786
2006-08-11,661.738
2006-08-14,666.306
2006-08-15,674.954
2006-08-16,686.262
2006-08-17,693.172
2006-08-18,689.966
2006-08-21,693.571
2006-08-22,693.497
2006-08-23,692.465
2006-08-24,693.553
2006-08-25,694.339
2006-08-28,700.86
2006-08-29,702.081
2006-08-30,714.204
2006-08-31,710.593
2006-09-01,715.313
2006-09-04,722.02
2006-09-05,714.119
2006-09-06,707.954
2006-09-07,698.451
2006-09-08,699.037
2006-09-11,697.391
2006-09-12,706.376
2006-09-13,706.412
2006-09-14,712.84
2006-09-15,710.454
2006-09-18,714.521
2006-09-19,714.361
2006-09-20,720.202
2006-09-21,722.555
2006-09-22,722.638
2006-09-25,718.028
2006-09-26,723.346
2006-09-27,728.363
2006-09-28,730.687
2006-09-29,729.488
2006-10-02,733.397
2006-10-03,728.403
2006-10-04,726.913
2006-10-05,731.691
2006-10-06,726.338
2006-10-09,725.365
2006-10-10,727.348
2006-10-11,727.882
2006-10-12,731.389
2006-10-13,730.796
2006-10-16,735.728
2006-10-17,726.163
2006-10-18,734.238
2006-10-19,743.404
2006-10-20,746.75
2006-10-23,747.98
2006-10-24,748.377
2006-10-25,754.749
2006-10-26,762.087
2006-10-27,761.935
2006-10-30,759.202
2006-10-31,764.529
2006-11-01,768.16
2006-11-02,763.175
2006-11-03,763.951
2006-11-06,769.426
2006-11-07,778.901
2006-11-08,778.371
2006-11-09,783.832
2006-11-10,794.114
2006-11-13,795.694
2006-11-14,792.967
2006-11-15,798.803
2006-11-16,804.911
2006-11-17,799.697
2006-11-20,798.392
2006-11-21,801.368
2006-11-22,814.358
2006-11-23,812.794
2006-11-24,820.636
2006-11-27,806.281
2006-11-28,801.778
2006-11-29,816.09
2006-11-30,817.923
2006-12-01,816.32
2006-12-04,820.696
2006-12-05,827.122
2006-12-06,825.565
2006-12-07,829.994
2006-12-08,833.763
2006-12-11,832.368
2006-12-12,834.4
2006-12-13,837.902
2006-12-14,839.4
2006-12-15,838.158
2006-12-18,839.114
2006-12-19,840.476
2006-12-20,849.751
2006-12-21,851.627
2006-12-22,844.438
2006-12-25,844.438
2006-12-26,843.122
2006-12-27,850.488
2006-12-28,854.008
2006-12-29,857.741
2007-01-01,857.741
2007-01-02,871.728
2007-01-03,863.987
2007-01-04,848.763
2007-01-05,839.843
2007-01-08,846.389
2007-01-09,844.439
2007-01-10,839.169
2007-01-11,849.308
2007-01-12,851.064
2007-01-15,852.739
2007-01-16,847.784
2007-01-17,849.016
2007-01-18,847.877
2007-01-19,850.013
2007-01-22,852.125
2007-01-23,855.218
2007-01-24,858.127
2007-01-25,853.875
2007-01-26,845.487
2007-01-29,852.629
2007-01-30,857.035
2007-01-31,857.186
2007-02-01,865.956
2007-02-02,864.557
2007-02-05,864.257
2007-02-06,867.852
2007-02-07,879.74
2007-02-08,875.784
2007-02-09,875.744
2007-02-12,870.154
2007-02-13,879.483
2007-02-14,899.465
2007-02-15,907.649
2007-02-16,907.808
2007-02-19,912.977
2007-02-20,909.935
2007-02-21,908.911
2007-02-22,913.254
2007-02-23,916.47
2007-02-26,915.523
2007-02-27,886.196
2007-02-28,881.063
2007-03-01,870.887
2007-03-02,873.186
2007-03-05,856.394
2007-03-06,861.366
2007-03-07,871.905
2007-03-08,881.708
2007-03-09,882.045
2007-03-12,883.673
2007-03-13,872.368
2007-03-14,852.685
2007-03-15,876.793
2007-03-16,884.4
2007-03-19,894.669
2007-03-20,902.739
2007-03-21,912.013
2007-03-22,929.37
2007-03-23,933.192
2007-03-26,935.464
2007-03-27,933.491
2007-03-28,932.003
2007-03-29,943.968
2007-03-30,941.665
2007-04-02,953.215
2007-04-03,964.285
2007-04-04,966.328
2007-04-05,974.783
2007-04-06,974.783
2007-04-09,969.704
2007-04-10,973.537
2007-04-11,966.369
2007-04-12,967.309
2007-04-13,970.963
2007-04-16,980.916
2007-04-17,980.022
2007-04-18,976.394
2007-04-19,976.223
2007-04-20,986.524
2007-04-23,985.095
2007-04-24,979.204
2007-04-25,990.3
2007-04-26,980.859
2007-04-27,981.403
2007-04-30,982.284
2007-05-01,978.613
2007-05-02,983.363
2007-05-03,984.488
2007-05-04,996.19
2007-05-07,999.059
2007-05-08,982.585
2007-05-09,981.277
2007-05-10,975.252
2007-05-11,976.725
2007-05-14,970.186
2007-05-15,977.151
2007-05-16,974.879
2007-05-17,971.449
2007-05-18,978.683
2007-05-21,974.403
2007-05-22,980.957
2007-05-23,987.329
2007-05-24,978.73
2007-05-25,978.78
2007-05-28,981.163
2007-05-29,983.235
2007-05-30,979.418
2007-05-31,1000.0
2007-06-01,1002.689
2007-06-04,1007.841
2007-06-05,1003.644
2007-06-06,982.581
2007-06-07,968.531
2007-06-08,960.593
2007-06-11,968.607
2007-06-12,963.219
2007-06-13,964.197
2007-06-14,980.345
2007-06-15,992.489
2007-06-18,989.484
2007-06-19,986.658
2007-06-20,988.134
2007-06-21,976.963
2007-06-22,974.555
2007-06-25,972.94
2007-06-26,968.61
2007-06-27,968.011
2007-06-28,982.079
2007-06-29,989.555
2007-07-02,993.143
2007-07-03,994.84
2007-07-04,1003.239
2007-07-05,998.27
2007-07-06,1005.76
2007-07-09,1003.738
2007-07-10,1002.869
2007-07-11,1002.913
2007-07-12,1014.699
2007-07-13,1018.967
2007-07-16,1019.701
2007-07-17,1014.448
2007-07-18,1006.886
2007-07-19,1020.751
2007-07-20,1014.603
2007-07-23,1015.512
2007-07-24,1001.033
2007-07-25,987.49
2007-07-26,956.312
2007-07-27,944.613
2007-07-30,946.511
2007-07-31,958.215
2007-08-01,939.731
2007-08-02,943.031
2007-08-03,940.851
2007-08-06,930.119
2007-08-07,936.248
2007-08-08,954.988
2007-08-09,933.919
2007-08-10,909.928
2007-08-13,919.386
2007-08-14,906.126
2007-08-15,896.483
2007-08-16,857.684
2007-08-17,871.43
2007-08-20,877.542
2007-08-21,881.394
2007-08-22,904.794
2007-08-23,912.98
2007-08-24,922.627
2007-08-27,927.155
2007-08-28,914.991
2007-08-29,918.78
2007-08-30,927.929
2007-08-31,941.275
2007-09-03,940.985
2007-09-04,943.579
2007-09-05,928.065
2007-09-06,935.401
2007-09-07,919.79
2007-09-10,912.337
2007-09-11,925.052
2007-09-12,928.722
2007-09-13,934.43
2007-09-14,925.946
2007-09-17,913.934
2007-09-18,922.095
2007-09-19,946.819
2007-09-20,950.202
2007-09-21,953.715
2007-09-24,951.535
2007-09-25,947.44
2007-09-26,952.488
2007-09-27,960.512
2007-09-28,966.169
2007-10-01,976.525
2007-10-02,981.056
2007-10-03,981.582
2007-10-04,980.995
2007-10-05,982.925
2007-10-08,988.489
2007-10-09,998.333
2007-10-10,1009.293
2007-10-11,1017.936
2007-10-12,1010.596
2007-10-15,1005.305
2007-10-16,992.17
2007-10-17,999.099
2007-10-18,994.585
2007-10-19,982.854
2007-10-22,962.865
2007-10-23,980.154
2007-10-24,977.151
2007-10-25,990.777
2007-10-26,995.347
2007-10-29,998.878
2007-10-30,981.539
2007-10-31,993.084
2007-11-01,978.348
2007-11-02,978.469
2007-11-05,968.569
2007-11-06,975.618
2007-11-07,974.547
2007-11-08,964.967
2007-11-09,945.772
2007-11-12,939.202
2007-11-13,946.073
2007-11-14,963.346
2007-11-15,941.171
2007-11-16,928.123
2007-11-19,907.54
2007-11-20,921.532
2007-11-21,903.519
2007-11-22,908.968
2007-11-23,925.651
2007-11-26,924.74
2007-11-27,923.307
2007-11-28,936.21
2007-11-29,941.622
2007-11-30,943.39
2007-12-03,940.137
2007-12-04,926.381
2007-12-05,934.01
2007-12-06,932.023
2007-12-07,942.843
2007-12-10,950.581
2007-12-11,948.488
2007-12-12,945.338
2007-12-13,919.832
2007-12-14,908.281
2007-12-17,888.853
2007-12-18,888.905
2007-12-19,882.51
2007-12-20,881.777
2007-12-21,892.181
2007-12-24,904.267
2007-12-25,904.267
2007-12-26,910.482
2007-12-27,908.541
2007-12-28,919.914
2007-12-31,916.443
2008-01-01,916.443
2008-01-02,913.686
2008-01-03,905.491
2008-01-04,887.791
2008-01-07,872.698
2008-01-08,879.41
2008-01-09,854.334
2008-01-10,840.464
2008-01-11,834.206
2008-01-14,852.365
2008-01-15,823.128
2008-01-16,810.624
2008-01-17,808.714
2008-01-18,794.188
2008-01-21,746.851
2008-01-22,776.06
2008-01-23,759.246
2008-01-24,801.186
2008-01-25,809.214
2008-01-28,805.776
2008-01-29,831.359
2008-01-30,820.43
2008-01-31,821.116
2008-02-01,846.288
2008-02-04,848.971
2008-02-05,811.287
2008-02-06,817.24
2008-02-07,788.373
2008-02-08,791.786
2008-02-11,782.29
2008-02-12,813.971
2008-02-13,821.705
2008-02-14,830.561
2008-02-15,827.626
2008-02-18,834.274
2008-02-19,849.601
2008-02-20,840.157
2008-02-21,856.407
2008-02-22,849.961
2008-02-25,867.327
2008-02-26,880.129
2008-02-27,889.722
2008-02-28,879.585
2008-02-29,870.044
2008-03-03,859.093
2008-03-04,851.892
2008-03-05,874.393
2008-03-06,865.479
2008-03-07,856.148
2008-03-10,844.786
2008-03-11,850.4
2008-03-12,867.116
2008-03-13,856.203
2008-03-14,856.554
2008-03-17,833.558
2008-03-18,849.475
2008-03-19,834.326
2008-03-20,822.019
2008-03-21,822.019
2008-03-24,820.846
2008-03-25,859.656
2008-03-26,869.646
2008-03-27,881.675
2008-03-28,876.141
2008-03-31,885.62
2008-04-01,890.39
2008-04-02,892.269
2008-04-03,885.59
2008-04-04,895.021
2008-04-07,904.695
2008-04-08,891.455
2008-04-09,891.983
2008-04-10,890.176
2008-04-11,883.555
2008-04-14,877.024
2008-04-15,879.806
2008-04-16,905.698
2008-04-17,904.22
2008-04-18,906.849
2008-04-21,912.042
2008-04-22,913.96
2008-04-23,916.09
2008-04-24,903.654
2008-04-25,909.736
2008-04-28,912.41
2008-04-29,904.594
2008-04-30,913.37
2008-05-01,906.419
2008-05-02,912.497
2008-05-05,913.884
2008-05-06,915.855
2008-05-07,918.21
2008-05-08,918.128
2008-05-09,911.957
2008-05-12,919.933
2008-05-13,920.741
2008-05-14,921.103
2008-05-15,924.369
2008-05-16,936.614
2008-05-19,944.146
2008-05-20,932.869
2008-05-21,936.218
2008-05-22,930.735
2008-05-23,923.44
2008-05-26,923.251
2008-05-27,915.531
2008-05-28,921.922
2008-05-29,918.637
2008-05-30,930.03
2008-06-02,919.521
2008-06-03,926.177
2008-06-04,923.088
2008-06-05,932.359
2008-06-06,929.057
2008-06-09,911.97
2008-06-10,890.366
2008-06-11,879.726
2008-06-12,871.602
2008-06-13,870.762
2008-06-16,878.698
2008-06-17,882.679
2008-06-18,865.078
2008-06-19,853.975
2008-06-20,848.598
2008-06-23,835.0
2008-06-24,832.62
2008-06-25,846.645
2008-06-26,835.187
2008-06-27,828.447
2008-06-30,829.733
2008-07-01,814.274
2008-07-02,807.067
2008-07-03,799.547
2008-07-04,791.376
2008-07-07,799.2
2008-07-08,784.729
2008-07-09,802.865
2008-07-10,781.27
2008-07-11,765.234
2008-07-14,770.331
2008-07-15,757.146
2008-07-16,765.758
2008-07-17,797.328
2008-07-18,809.659
2008-07-21,814.888
2008-07-22,805.658
2008-07-23,816.472
2008-07-24,801.764
2008-07-25,803.553
2008-07-28,797.44
2008-07-29,793.305
2008-07-30,804.594
2008-07-31,801.146
2008-08-01,793.701
2008-08-04,793.421
2008-08-05,809.68
2008-08-06,821.421
2008-08-07,816.572
2008-08-08,814.322
2008-08-11,825.303
2008-08-12,824.479
2008-08-13,803.834
2008-08-14,805.337
2008-08-15,805.936
2008-08-18,801.725
2008-08-19,777.571
2008-08-20,784.082
2008-08-21,785.532
2008-08-22,799.491
2008-08-25,791.575
2008-08-26,789.267
2008-08-27,789.105
2008-08-28,806.298
2008-08-29,813.045
2008-09-01,805.465
2008-09-02,817.192
2008-09-03,801.905
2008-09-04,774.216
2008-09-05,749.413
2008-09-08,764.176
2008-09-09,755.503
2008-09-10,749.662
2008-09-11,736.007
2008-09-12,756.875
2008-09-15,741.596
2008-09-16,728.617
2008-09-17,713.463
2008-09-18,721.651
2008-09-19,767.446
2008-09-22,768.37
2008-09-23,752.23
2008-09-24,740.846
2008-09-25,748.874
2008-09-26,730.393
2008-09-29,690.015
2008-09-30,686.439
2008-10-01,684.313
2008-10-02,667.441
2008-10-03,670.037
2008-10-06,601.948
2008-10-07,590.312
2008-10-08,564.331
2008-10-09,563.9
2008-10-10,521.592
2008-10-13,569.922
2008-10-14,588.902
2008-10-15,546.185
2008-10-16,515.482
2008-10-17,524.293
2008-10-20,537.085
2008-10-21,534.373
2008-10-22,503.096
2008-10-23,504.74
2008-10-24,481.646
2008-10-27,457.724
2008-10-28,466.136
2008-10-29,505.625
2008-10-30,515.481
2008-10-31,515.172
2008-11-03,527.333
2008-11-04,559.747
2008-11-05,554.949
2008-11-06,510.695
2008-11-07,518.235
2008-11-10,526.598
2008-11-11,497.365
2008-11-12,487.765
2008-11-13,487.943
2008-11-14,495.789
2008-11-17,482.764
2008-11-18,482.382
2008-11-19,466.955
2008-11-20,451.825
2008-11-21,442.872
2008-11-24,479.102
2008-11-25,492.422
2008-11-26,485.013
2008-11-27,491.877
2008-11-28,491.647
2008-12-01,466.502
2008-12-02,475.972
2008-12-03,479.324
2008-12-04,478.505
2008-12-05,458.827
2008-12-08,490.84
2008-12-09,498.657
2008-12-10,511.081
2008-12-11,520.802
2008-12-12,513.574
2008-12-15,526.131
2008-12-16,538.892
2008-12-17,556.951
2008-12-18,565.169
2008-12-19,540.352
2008-12-22,529.263
2008-12-23,534.176
2008-12-24,534.288
2008-12-25,534.288
2008-12-26,536.866
2008-12-29,546.037
2008-12-30,550.632
2008-12-31,545.32
2009-01-01,545.32
2009-01-02,564.873
2009-01-05,563.698
2009-01-06,558.38
2009-01-07,563.892
2009-01-08,560.655
2009-01-09,553.362
2009-01-12,537.039
2009-01-13,525.154
2009-01-14,505.379
2009-01-15,497.263
2009-01-16,506.989
2009-01-19,502.961
2009-01-20,479.883
2009-01-21,481.495
2009-01-22,480.963
2009-01-23,468.896
2009-01-26,493.863
2009-01-27,499.91
2009-01-28,518.143
2009-01-29,504.185
2009-01-30,494.401
2009-02-02,481.393
2009-02-03,492.167
2009-02-04,500.291
2009-02-05,501.694
2009-02-06,511.382
2009-02-09,522.832
2009-02-10,509.918
2009-02-11,503.608
2009-02-12,489.213
2009-02-13,496.126
2009-02-16,489.723
2009-02-17,470.54
2009-02-18,462.83
2009-02-19,466.946
2009-02-20,449.484
2009-02-23,442.329
2009-02-24,437.377
2009-02-25,438.801
2009-02-26,446.399
2009-02-27,444.92
2009-03-02,426.912
2009-03-03,419.277
2009-03-04,431.966
2009-03-05,417.406
2009-03-06,410.841
2009-03-09,411.121
2009-03-10,432.441
2009-03-11,432.657
2009-03-12,435.386
2009-03-13,439.68
2009-03-16,453.537
2009-03-17,451.797
2009-03-18,457.64
2009-03-19,478.703
2009-03-20,472.378
2009-03-23,476.438
2009-03-24,478.462
2009-03-25,480.005
2009-03-26,482.029
2009-03-27,465.207
2009-03-30,447.744
2009-03-31,466.498
2009-04-01,473.19
2009-04-02,501.227
2009-04-03,502.499
2009-04-06,503.604
2009-04-07,493.752
2009-04-08,495.015
2009-04-09,505.992
2009-04-10,505.992
2009-04-13,510.283
2009-04-14,510.553
2009-04-15,507.331
2009-04-16,515.634
2009-04-17,521.682
2009-04-20,493.066
2009-04-21,498.056
2009-04-22,510.127
2009-04-23,517.889
2009-04-24,532.47
2009-04-27,528.609
2009-04-28,518.033
2009-04-29,536.844
2009-04-30,541.819
2009-05-01,541.9
2009-05-04,559.856
2009-05-05,559.517
2009-05-06,567.106
2009-05-07,568.39
2009-05-08,574.731
2009-05-11,566.758
2009-05-12,565.036
2009-05-13,546.151
2009-05-14,549.786
2009-05-15,552.0
2009-05-18,559.088
2009-05-19,572.254
2009-05-20,586.179
2009-05-21,573.168
2009-05-22,582.294
2009-05-25,584.09
2009-05-26,586.097
2009-05-27,591.756
2009-05-28,587.942
2009-05-29,601.942
2009-06-01,618.696
2009-06-02,627.611
2009-06-03,614.706
2009-06-04,615.322
2009-06-05,610.525
2009-06-08,598.667
2009-06-09,605.217
2009-06-10,612.207
2009-06-11,619.293
2009-06-12,615.57
2009-06-15,593.307
2009-06-16,594.685
2009-06-17,583.146
2009-06-18,586.426
2009-06-19,590.923
2009-06-22,571.641
2009-06-23,574.335
2009-06-24,585.524
2009-06-25,580.949
2009-06-26,586.622
2009-06-29,592.558
2009-06-30,592.141
2009-07-01,606.422
2009-07-02,588.897
2009-07-03,585.663
2009-07-06,578.415
2009-07-07,574.991
2009-07-08,561.661
2009-07-09,570.031
2009-07-10,561.459
2009-07-13,570.797
2009-07-14,573.585
2009-07-15,592.562
2009-07-16,598.521
2009-07-17,600.479
2009-07-20,612.515
2009-07-21,618.086
2009-07-22,621.218
2009-07-23,632.486
2009-07-24,629.029
2009-07-27,631.312
2009-07-28,624.454
2009-07-29,626.438
2009-07-30,641.195
2009-07-31,658.126
2009-08-03,678.346
2009-08-04,677.504
2009-08-05,681.294
2009-08-06,683.616
2009-08-07,678.786
2009-08-10,679.045
2009-08-11,666.287
2009-08-12,675.455
2009-08-13,684.048
2009-08-14,677.866
2009-08-17,657.508
2009-08-18,664.474
2009-08-19,666.578
2009-08-20,679.07
2009-08-21,695.632
2009-08-24,705.985
2009-08-25,710.936
2009-08-26,709.98
2009-08-27,703.725
2009-08-28,723.247
2009-08-31,715.006
2009-09-01,698.304
2009-09-02,685.2
2009-09-03,690.289
2009-09-04,700.039
2009-09-07,718.955
2009-09-08,736.707
2009-09-09,748.399
2009-09-10,754.051
2009-09-11,762.84
2009-09-14,760.109
2009-09-15,762.923
2009-09-16,781.203
2009-09-17,789.927
2009-09-18,787.893
2009-09-21,779.091
2009-09-22,791.966
2009-09-23,792.956
2009-09-24,778.562
2009-09-25,773.669
2009-09-28,782.598
2009-09-29,776.627
2009-09-30,777.284
2009-10-01,763.513
2009-10-02,748.336
2009-10-05,757.677
2009-10-06,783.726
2009-10-07,784.904
2009-10-08,802.701
2009-10-09,804.723
2009-10-12,819.587
2009-10-13,810.225
2009-10-14,825.488
2009-10-15,822.438
2009-10-16,811.117
2009-10-19,823.379
2009-10-20,816.917
2009-10-21,812.958
2009-10-22,802.072
2009-10-23,798.579
2009-10-26,778.217
2009-10-27,766.419
2009-10-28,740.337
2009-10-29,758.924
2009-10-30,736.781
2009-11-02,744.096
2009-11-03,732.316
2009-11-04,758.356
2009-11-05,759.311
2009-11-06,759.867
2009-11-09,777.785
2009-11-10,767.855
2009-11-11,773.069
2009-11-12,770.281
2009-11-13,770.471
2009-11-16,787.256
2009-11-17,777.54
2009-11-18,781.324
2009-11-19,759.586
2009-11-20,753.624
2009-11-23,767.807
2009-11-24,760.752
2009-11-25,768.613
2009-11-26,742.513
2009-11-27,750.398
2009-11-30,741.616
2009-12-01,762.274
2009-12-02,766.047
2009-12-03,767.173
2009-12-04,762.26
2009-12-07,761.4
2009-12-08,751.684
2009-12-09,742.33
2009-12-10,745.668
2009-12-11,745.064
2009-12-14,752.802
2009-12-15,751.52
2009-12-16,762.561
2009-12-17,744.253
2009-12-18,739.305
2009-12-21,748.915
2009-12-22,749.908
2009-12-23,756.151
2009-12-24,758.252
2009-12-25,758.252
2009-12-28,762.744
2009-12-29,767.23
2009-12-30,759.417
2009-12-31,762.776
2010-01-01,762.776
2010-01-04,783.571
2010-01-05,787.089
2010-01-06,788.148
2010-01-07,786.968
2010-01-08,788.337
2010-01-11,801.498
2010-01-12,791.612
2010-01-13,793.888
2010-01-14,799.441
2010-01-15,789.903
2010-01-18,793.146
2010-01-19,787.563
2010-01-20,773.207
2010-01-21,761.482
2010-01-22,757.757
2010-01-25,754.387
2010-01-26,751.713
2010-01-27,745.076
2010-01-28,737.885
2010-01-29,742.066
2010-02-01,747.282
2010-02-02,762.383
2010-02-03,760.081
2010-02-04,734.88
2010-02-05,713.274
2010-02-08,712.185
2010-02-09,717.378
2010-02-10,720.019
2010-02-11,710.35
2010-02-12,707.161
2010-02-15,708.045
2010-02-16,721.552
2010-02-17,730.786
2010-02-18,734.242
2010-02-19,731.61
2010-02-22,737.671
2010-02-23,729.393
2010-02-24,736.955
2010-02-25,723.886
2010-02-26,742.875
2010-03-01,745.744
2010-03-02,757.217
2010-03-03,769.316
2010-03-04,767.516
2010-03-05,775.981
2010-03-08,776.683
2010-03-09,770.713
2010-03-10,781.807
2010-03-11,779.466
2010-03-12,787.001
2010-03-15,774.942
2010-03-16,789.395
2010-03-17,791.8
2010-03-18,783.742
2010-03-19,780.081
2010-03-22,780.479
2010-03-23,786.005
2010-03-24,778.08
2010-03-25,786.142
2010-03-26,790.678
2010-03-29,797.162
2010-03-30,786.924
2010-03-31,793.692
2010-04-01,807.37
2010-04-02,807.37
2010-04-05,805.522
2010-04-06,805.247
2010-04-07,795.684
2010-04-08,789.872
2010-04-09,802.899
2010-04-12,809.793
2010-04-13,808.861
2010-04-14,821.597
2010-04-15,822.528
2010-04-16,807.796
2010-04-19,803.874
2010-04-20,813.858
2010-04-21,810.672
2010-04-22,798.283
2010-04-23,806.391
2010-04-26,807.93
2010-04-27,787.298
2010-04-28,764.445
2010-04-29,782.0
2010-04-30,785.231
2010-05-03,782.042
2010-05-04,753.47
2010-05-05,730.536
2010-05-06,716.808
2010-05-07,686.026
2010-05-10,740.218
2010-05-11,730.736
2010-05-12,746.599
2010-05-13,746.331
2010-05-14,716.364
2010-05-17,703.853
2010-05-18,718.126
2010-05-19,698.429
2010-05-20,679.853
2010-05-21,692.845
2010-05-24,683.45
2010-05-25,650.767
2010-05-26,666.6
2010-05-27,689.74
2010-05-28,694.763
2010-05-31,694.025
2010-06-01,691.069
2010-06-02,686.083
2010-06-03,701.064
2010-06-04,681.657
2010-06-07,666.377
2010-06-08,659.865
2010-06-09,679.561
2010-06-10,696.216
2010-06-11,698.119
2010-06-14,719.448
2010-06-15,728.432
2010-06-16,726.009
2010-06-17,730.507
2010-06-18,733.89
2010-06-21,740.275
2010-06-22,729.074
2010-06-23,720.038
2010-06-24,711.501
2010-06-25,705.147
2010-06-28,714.796
2010-06-29,685.171
2010-06-30,687.616
2010-07-01,681.531
2010-07-02,691.321
2010-07-05,685.099
2010-07-06,704.822
2010-07-07,710.61
2010-07-08,723.412
2010-07-09,723.813
2010-07-12,726.647
2010-07-13,744.013
2010-07-14,747.15
2010-07-15,749.138
2010-07-16,743.218
2010-07-19,737.077
2010-07-20,726.421
2010-07-21,731.641
2010-07-22,754.514
2010-07-23,752.606
2010-07-26,762.952
2010-07-27,762.236
2010-07-28,756.749
2010-07-29,758.702
2010-07-30,754.721
2010-08-02,776.718
2010-08-03,776.294
2010-08-04,768.733
2010-08-05,769.465
2010-08-06,767.499
2010-08-09,771.321
2010-08-10,753.88
2010-08-11,724.917
2010-08-12,719.224
2010-08-13,716.273
2010-08-16,720.4
2010-08-17,734.09
2010-08-18,734.462
2010-08-19,726.157
2010-08-20,707.786
2010-08-23,707.544
2010-08-24,700.533
2010-08-25,690.633
2010-08-26,703.748
2010-08-27,704.342
2010-08-30,701.334
2010-08-31,705.417
2010-09-01,728.854
2010-09-02,733.2
2010-09-03,741.341
2010-09-06,744.957
2010-09-07,728.868
2010-09-08,732.335
2010-09-09,740.9
2010-09-10,741.997
2010-09-13,754.542
2010-09-14,763.393
2010-09-15,766.008
2010-09-16,765.44
2010-09-17,764.433
2010-09-20,780.227
2010-09-21,782.784
