Date,SPAIN LARGE CAP Large Cap
2005-11-10,582.562
2005-11-11,586.256
2005-11-14,585.403
2005-11-15,581.768
2005-11-16,577.905
2005-11-17,583.767
2005-11-18,587.246
2005-11-21,589.112
2005-11-22,587.314
2005-11-23,597.019
2005-11-24,597.805
2005-11-25,595.286
2005-11-28,596.152
2005-11-29,595.137
2005-11-30,593.652
2005-12-01,596.293
2005-12-02,593.519
2005-12-05,589.655
2005-12-06,589.813
2005-12-07,586.536
2005-12-08,590.937
2005-12-09,590.907
2005-12-12,599.527
2005-12-13,598.654
2005-12-14,602.703
2005-12-15,597.522
2005-12-16,605.131
2005-12-19,602.272
2005-12-20,598.646
2005-12-21,602.065
2005-12-22,605.971
2005-12-23,607.423
2005-12-26,607.423
2005-12-27,609.733
2005-12-28,612.2
2005-12-29,609.664
2005-12-30,604.647
2006-01-02,607.174
2006-01-03,618.772
2006-01-04,629.158
2006-01-05,631.289
2006-01-06,634.108
2006-01-09,632.862
2006-01-10,627.642
2006-01-11,635.409
2006-01-12,632.003
2006-01-13,627.212
2006-01-16,632.947
2006-01-17,625.031
2006-01-18,620.308
2006-01-19,627.343
2006-01-20,619.688
2006-01-23,628.287
2006-01-24,623.834
2006-01-25,633.766
2006-01-26,636.515
2006-01-27,636.035
2006-01-30,633.427
2006-01-31,642.01
2006-02-01,645.955
2006-02-02,639.302
2006-02-03,636.571
2006-02-06,635.702
2006-02-07,634.169
2006-02-08,635.63
2006-02-09,645.098
2006-02-10,641.383
2006-02-13,645.442
2006-02-14,643.774
2006-02-15,642.545
2006-02-16,645.803
2006-02-17,650.304
2006-02-20,654.15
2006-02-21,658.311
2006-02-22,665.996
2006-02-23,667.462
2006-02-24,667.396
2006-02-27,668.592
2006-02-28,666.715
2006-03-01,674.185
2006-03-02,670.573
2006-03-03,667.775
2006-03-06,668.882
2006-03-07,659.382
2006-03-08,658.29
2006-03-09,662.6
2006-03-10,664.667
2006-03-13,671.54
2006-03-14,676.254
2006-03-15,677.012
2006-03-16,683.241
2006-03-17,684.097
2006-03-20,686.876
2006-03-21,682.075
2006-03-22,683.465
2006-03-23,674.154
2006-03-24,678.812
2006-03-27,671.856
2006-03-28,670.945
2006-03-29,667.11
2006-03-30,679.35
2006-03-31,676.121
2006-04-03,679.762
2006-04-04,687.411
2006-04-05,688.715
2006-04-06,685.286
2006-04-07,673.507
2006-04-10,673.218
2006-04-11,665.978
2006-04-12,661.071
2006-04-13,659.909
2006-04-14,659.909
2006-04-17,670.39
2006-04-18,669.122
2006-04-19,679.713
2006-04-20,681.755
2006-04-21,690.775
2006-04-24,689.754
2006-04-25,694.639
2006-04-26,697.099
2006-04-27,701.875
2006-04-28,706.803
2006-05-01,708.038
2006-05-02,711.794
2006-05-03,705.023
2006-05-04,710.796
2006-05-05,719.344
2006-05-08,719.623
2006-05-09,723.317
2006-05-10,723.576
2006-05-11,722.366
2006-05-12,708.875
2006-05-15,701.32
2006-05-16,704.454
2006-05-17,679.938
2006-05-18,679.963
2006-05-19,675.897
2006-05-22,666.346
2006-05-23,677.946
2006-05-24,666.294
2006-05-25,677.231
2006-05-26,688.335
2006-05-29,686.665
2006-05-30,680.316
2006-05-31,690.576
2006-06-01,689.933
2006-06-02,695.051
2006-06-05,690.861
2006-06-06,674.608
2006-06-07,680.888
2006-06-08,658.837
2006-06-09,667.132
2006-06-12,660.714
2006-06-13,646.463
2006-06-14,652.547
2006-06-15,661.938
2006-06-16,657.778
2006-06-19,657.146
2006-06-20,661.119
2006-06-21,669.013
2006-06-22,671.294
2006-06-23,670.39
2006-06-26,669.89
2006-06-27,668.529
2006-06-28,663.568
2006-06-29,677.469
2006-06-30,702.006
2006-07-03,708.503
2006-07-04,711.455
2006-07-05,702.191
2006-07-06,709.873
2006-07-07,714.578
2006-07-10,711.676
2006-07-11,705.777
2006-07-12,701.699
2006-07-13,691.451
2006-07-14,679.663
2006-07-17,670.743
2006-07-18,668.198
2006-07-19,688.375
2006-07-20,693.587
2006-07-21,690.158
2006-07-24,700.046
2006-07-25,703.306
2006-07-26,704.017
2006-07-27,719.017
2006-07-28,727.887
2006-07-31,723.723
2006-08-01,715.58
2006-08-02,729.343
2006-08-03,725.379
2006-08-04,739.428
2006-08-07,727.568
2006-08-08,729.07
2006-08-09,737.828
2006-08-10,725.455
2006-08-11,722.611
2006-08-14,729.076
2006-08-15,737.445
2006-08-16,745.047
2006-08-17,748.724
2006-08-18,745.281
2006-08-21,749.726
2006-08-22,745.32
2006-08-23,739.555
2006-08-24,742.654
2006-08-25,739.379
2006-08-28,746.887
2006-08-29,746.684
2006-08-30,752.435
2006-08-31,749.226
2006-09-01,752.0
2006-09-04,760.633
2006-09-05,753.39
2006-09-06,745.245
2006-09-07,736.574
2006-09-08,736.452
2006-09-11,736.438
2006-09-12,743.059
2006-09-13,745.011
2006-09-14,749.335
2006-09-15,747.299
2006-09-18,749.911
2006-09-19,747.46
2006-09-20,759.557
2006-09-21,764.4
2006-09-22,762.253
2006-09-25,759.329
2006-09-26,769.627
2006-09-27,793.701
2006-09-28,788.626
2006-09-29,787.655
2006-10-02,790.98
2006-10-03,787.808
2006-10-04,793.227
2006-10-05,802.057
2006-10-06,798.06
2006-10-09,798.602
2006-10-10,800.572
2006-10-11,801.642
2006-10-12,810.988
2006-10-13,812.072
2006-10-16,813.484
2006-10-17,800.107
2006-10-18,806.463
2006-10-19,815.911
2006-10-20,821.129
2006-10-23,821.594
2006-10-24,819.276
2006-10-25,825.927
2006-10-26,832.371
2006-10-27,842.787
2006-10-30,840.934
2006-10-31,846.526
2006-11-01,849.258
2006-11-02,845.59
2006-11-03,846.106
2006-11-06,857.672
2006-11-07,869.525
2006-11-08,868.652
2006-11-09,871.957
2006-11-10,869.423
2006-11-13,869.508
2006-11-14,872.42
2006-11-15,875.233
2006-11-16,879.308
2006-11-17,876.555
2006-11-20,881.06
2006-11-21,879.808
2006-11-22,891.208
2006-11-23,891.673
2006-11-24,888.749
2006-11-27,869.878
2006-11-28,868.609
2006-11-29,882.276
2006-11-30,882.104
2006-12-01,875.639
2006-12-04,886.101
2006-12-05,896.768
2006-12-06,896.026
2006-12-07,898.858
2006-12-08,900.082
2006-12-11,901.065
2006-12-12,901.731
2006-12-13,908.111
2006-12-14,905.986
2006-12-15,901.989
2006-12-18,896.106
2006-12-19,894.139
2006-12-20,898.722
2006-12-21,893.998
2006-12-22,888.241
2006-12-25,888.241
2006-12-26,886.857
2006-12-27,894.163
2006-12-28,893.122
2006-12-29,895.262
2007-01-01,895.262
2007-01-02,917.773
2007-01-03,914.572
2007-01-04,910.398
2007-01-05,898.33
2007-01-08,899.824
2007-01-09,898.213
2007-01-10,883.193
2007-01-11,893.29
2007-01-12,898.655
2007-01-15,901.586
2007-01-16,897.351
2007-01-17,894.11
2007-01-18,892.446
2007-01-19,901.304
2007-01-22,898.616
2007-01-23,904.082
2007-01-24,909.828
2007-01-25,910.927
2007-01-26,898.372
2007-01-29,906.563
2007-01-30,911.49
2007-01-31,913.324
2007-02-01,917.579
2007-02-02,917.729
2007-02-05,912.573
2007-02-06,920.881
2007-02-07,933.564
2007-02-08,934.054
2007-02-09,933.818
2007-02-12,923.816
2007-02-13,931.436
2007-02-14,944.384
2007-02-15,943.662
2007-02-16,938.81
2007-02-19,943.775
2007-02-20,943.236
2007-02-21,936.047
2007-02-22,933.563
2007-02-23,936.542
2007-02-26,942.872
2007-02-27,921.876
2007-02-28,906.984
2007-03-01,891.629
2007-03-02,883.366
2007-03-05,865.483
2007-03-06,870.561
2007-03-07,877.335
2007-03-08,895.155
2007-03-09,898.793
2007-03-12,895.887
2007-03-13,885.965
2007-03-14,862.144
2007-03-15,886.188
2007-03-16,891.009
2007-03-19,908.95
2007-03-20,913.115
2007-03-21,912.97
2007-03-22,929.388
2007-03-23,927.549
2007-03-26,922.629
2007-03-27,929.078
2007-03-28,927.087
2007-03-29,931.948
2007-03-30,931.178
2007-04-02,940.813
2007-04-03,955.024
2007-04-04,956.618
2007-04-05,962.131
2007-04-06,962.131
2007-04-09,957.119
2007-04-10,966.152
2007-04-11,965.659
2007-04-12,963.122
2007-04-13,969.367
2007-04-16,975.556
2007-04-17,973.96
2007-04-18,968.149
2007-04-19,967.108
2007-04-20,984.478
2007-04-23,975.99
2007-04-24,956.983
2007-04-25,962.585
2007-04-26,958.922
2007-04-27,948.394
2007-04-30,945.504
2007-05-01,941.971
2007-05-02,946.298
2007-05-03,945.381
2007-05-04,961.867
2007-05-07,965.989
2007-05-08,953.226
2007-05-09,959.394
2007-05-10,954.544
2007-05-11,965.72
2007-05-14,962.994
2007-05-15,976.33
2007-05-16,979.991
2007-05-17,978.477
2007-05-18,986.289
2007-05-21,981.301
2007-05-22,982.979
2007-05-23,994.831
2007-05-24,982.218
2007-05-25,981.187
2007-05-28,984.693
2007-05-29,992.463
2007-05-30,985.659
2007-05-31,1000.0
2007-06-01,1009.121
2007-06-04,1007.994
2007-06-05,1004.759
2007-06-06,979.152
2007-06-07,963.703
2007-06-08,961.981
2007-06-11,967.917
2007-06-12,953.916
2007-06-13,957.152
2007-06-14,974.643
2007-06-15,988.907
2007-06-18,981.782
2007-06-19,976.5
2007-06-20,980.531
2007-06-21,967.851
2007-06-22,964.215
2007-06-25,970.422
2007-06-26,964.382
2007-06-27,957.901
2007-06-28,968.592
2007-06-29,975.594
2007-07-02,981.511
2007-07-03,984.553
2007-07-04,993.056
2007-07-05,987.131
2007-07-06,999.941
2007-07-09,994.846
2007-07-10,992.324
2007-07-11,992.527
2007-07-12,1004.367
2007-07-13,1010.368
2007-07-16,1017.615
2007-07-17,1022.172
2007-07-18,1016.948
2007-07-19,1029.129
2007-07-20,1010.092
2007-07-23,1017.577
2007-07-24,1009.133
2007-07-25,1002.601
2007-07-26,977.187
2007-07-27,977.572
2007-07-30,973.581
2007-07-31,994.283
2007-08-01,982.099
2007-08-02,987.991
2007-08-03,985.273
2007-08-06,979.587
2007-08-07,994.578
2007-08-08,1021.126
2007-08-09,1001.23
2007-08-10,972.157
2007-08-13,987.53
2007-08-14,972.632
2007-08-15,963.219
2007-08-16,925.062
2007-08-17,951.234
2007-08-20,949.645
2007-08-21,948.684
2007-08-22,956.974
2007-08-23,957.447
2007-08-24,964.562
2007-08-27,963.647
2007-08-28,951.283
2007-08-29,954.74
2007-08-30,962.647
2007-08-31,972.791
2007-09-03,976.107
2007-09-04,977.525
2007-09-05,958.841
2007-09-06,959.595
2007-09-07,943.77
2007-09-10,936.295
2007-09-11,954.982
2007-09-12,959.983
2007-09-13,967.453
2007-09-14,952.27
2007-09-17,941.661
2007-09-18,965.852
2007-09-19,1002.095
2007-09-20,1006.349
2007-09-21,1007.472
2007-09-24,1010.036
2007-09-25,1001.03
2007-09-26,1013.754
2007-09-27,1020.555
2007-09-28,1025.103
2007-10-01,1027.124
2007-10-02,1034.886
2007-10-03,1032.234
2007-10-04,1026.564
2007-10-05,1040.581
2007-10-08,1029.243
2007-10-09,1033.636
2007-10-10,1039.198
2007-10-11,1064.676
2007-10-12,1073.925
2007-10-15,1074.588
2007-10-16,1076.669
2007-10-17,1090.106
2007-10-18,1102.306
2007-10-19,1101.697
2007-10-22,1080.594
2007-10-23,1092.759
2007-10-24,1076.383
2007-10-25,1092.476
2007-10-26,1115.462
2007-10-29,1127.903
2007-10-30,1134.196
2007-10-31,1144.997
2007-11-01,1133.45
2007-11-02,1143.479
2007-11-05,1142.032
2007-11-06,1152.054
2007-11-07,1155.06
2007-11-08,1166.61
2007-11-09,1149.032
2007-11-12,1141.785
2007-11-13,1153.174
2007-11-14,1161.602
2007-11-15,1150.844
2007-11-16,1154.359
2007-11-19,1142.44
2007-11-20,1164.21
2007-11-21,1143.081
2007-11-22,1139.928
2007-11-23,1142.252
2007-11-26,1140.393
2007-11-27,1141.643
2007-11-28,1151.509
2007-11-29,1159.359
2007-11-30,1157.598
2007-12-03,1153.696
2007-12-04,1161.514
2007-12-05,1158.292
2007-12-06,1147.832
2007-12-07,1160.388
2007-12-10,1167.191
2007-12-11,1170.272
2007-12-12,1167.24
2007-12-13,1135.171
2007-12-14,1127.842
2007-12-17,1105.344
2007-12-18,1104.141
2007-12-19,1096.682
2007-12-20,1092.338
2007-12-21,1106.911
2007-12-24,1109.375
2007-12-25,1109.375
2007-12-26,1117.0
2007-12-27,1122.753
2007-12-28,1128.914
2007-12-31,1122.465
2008-01-01,1122.465
2008-01-02,1119.456
2008-01-03,1108.859
2008-01-04,1099.058
2008-01-07,1106.002
2008-01-08,1104.342
2008-01-09,1093.865
2008-01-10,1093.09
2008-01-11,1091.37
2008-01-14,1093.315
2008-01-15,1057.117
2008-01-16,1034.106
2008-01-17,1030.148
2008-01-18,1013.336
2008-01-21,922.644
2008-01-22,947.496
2008-01-23,899.001
2008-01-24,977.136
2008-01-25,978.48
2008-01-28,973.424
2008-01-29,985.485
2008-01-30,984.483
2008-01-31,987.813
2008-02-01,1010.627
2008-02-04,1007.936
2008-02-05,945.172
2008-02-06,963.332
2008-02-07,944.225
2008-02-08,945.569
2008-02-11,936.302
2008-02-12,974.373
2008-02-13,971.841
2008-02-14,977.099
2008-02-15,961.246
2008-02-18,977.328
2008-02-19,979.73
2008-02-20,958.623
2008-02-21,975.432
2008-02-22,967.208
2008-02-25,980.497
2008-02-26,1005.048
2008-02-27,1020.093
2008-02-28,1011.124
2008-02-29,1003.516
2008-03-03,981.362
2008-03-04,965.573
2008-03-05,989.876
2008-03-06,981.775
2008-03-07,972.731
2008-03-10,969.717
2008-03-11,999.135
2008-03-12,1016.679
2008-03-13,1016.391
2008-03-14,1012.678
2008-03-17,994.242
2008-03-18,1028.088
2008-03-19,1014.677
2008-03-20,1001.652
2008-03-21,1001.652
2008-03-24,1000.222
2008-03-25,1052.303
2008-03-26,1060.36
2008-03-27,1073.257
2008-03-28,1062.648
2008-03-31,1054.009
2008-04-01,1075.255
2008-04-02,1089.158
2008-04-03,1082.872
2008-04-04,1099.013
2008-04-07,1104.735
2008-04-08,1090.841
2008-04-09,1082.624
2008-04-10,1079.923
2008-04-11,1061.425
2008-04-14,1054.077
2008-04-15,1072.059
2008-04-16,1099.948
2008-04-17,1091.585
2008-04-18,1109.193
2008-04-21,1106.671
2008-04-22,1099.95
2008-04-23,1095.953
2008-04-24,1084.562
2008-04-25,1089.809
2008-04-28,1098.122
2008-04-29,1084.653
2008-04-30,1088.481
2008-05-01,1080.196
2008-05-02,1101.059
2008-05-05,1106.726
2008-05-06,1105.056
2008-05-07,1096.183
2008-05-08,1101.586
2008-05-09,1093.48
2008-05-12,1108.12
2008-05-13,1107.225
2008-05-14,1118.335
2008-05-15,1119.622
2008-05-16,1120.107
2008-05-19,1123.645
2008-05-20,1118.065
2008-05-21,1114.068
2008-05-22,1109.69
2008-05-23,1091.705
2008-05-26,1091.773
2008-05-27,1076.415
2008-05-28,1074.111
2008-05-29,1070.715
2008-05-30,1075.923
2008-06-02,1049.739
2008-06-03,1054.344
2008-06-04,1045.177
2008-06-05,1043.409
2008-06-06,1029.373
2008-06-09,1022.385
2008-06-10,1006.293
2008-06-11,995.526
2008-06-12,1011.032
2008-06-13,1016.816
2008-06-16,1007.44
2008-06-17,1014.757
2008-06-18,996.562
2008-06-19,988.753
2008-06-20,986.275
2008-06-23,976.998
2008-06-24,968.586
2008-06-25,987.331
2008-06-26,969.921
2008-06-27,967.897
2008-06-30,967.457
2008-07-01,950.842
2008-07-02,969.437
2008-07-03,973.137
2008-07-04,951.593
2008-07-07,964.546
2008-07-08,951.521
2008-07-09,975.252
2008-07-10,959.532
2008-07-11,939.701
2008-07-14,942.448
2008-07-15,923.511
2008-07-16,925.059
2008-07-17,956.903
2008-07-18,977.297
2008-07-21,967.367
2008-07-22,946.44
2008-07-23,966.57
2008-07-24,948.975
2008-07-25,941.607
2008-07-28,936.91
2008-07-29,945.356
2008-07-30,954.78
2008-07-31,964.291
2008-08-01,938.854
2008-08-04,931.118
2008-08-05,949.048
2008-08-06,946.319
2008-08-07,935.455
2008-08-08,920.37
2008-08-11,937.248
2008-08-12,930.179
2008-08-13,903.387
2008-08-14,896.921
2008-08-15,888.904
2008-08-18,889.172
2008-08-19,863.682
2008-08-20,867.71
2008-08-21,861.752
2008-08-22,880.146
2008-08-25,863.75
2008-08-26,862.419
2008-08-27,870.824
2008-08-28,886.542
2008-08-29,889.387
2008-09-01,881.19
2008-09-02,894.071
2008-09-03,888.428
2008-09-04,856.448
2008-09-05,822.982
2008-09-08,852.736
2008-09-09,835.929
2008-09-10,818.439
2008-09-11,807.099
2008-09-12,842.746
2008-09-15,801.945
2008-09-16,798.94
2008-09-17,782.47
2008-09-18,790.415
2008-09-19,862.671
2008-09-22,859.424
2008-09-23,850.609
2008-09-24,840.444
2008-09-25,869.493
2008-09-26,864.137
2008-09-29,822.063
2008-09-30,802.54
2008-10-01,817.942
2008-10-02,796.222
2008-10-03,831.873
2008-10-06,765.091
2008-10-07,785.409
2008-10-08,742.384
2008-10-09,713.711
2008-10-10,636.35
2008-10-13,710.335
2008-10-14,734.677
2008-10-15,694.107
2008-10-16,651.303
2008-10-17,679.404
2008-10-20,693.573
2008-10-21,675.044
2008-10-22,601.664
2008-10-23,584.298
2008-10-24,543.283
2008-10-27,508.803
2008-10-28,499.351
2008-10-29,569.959
2008-10-30,583.019
2008-10-31,596.072
2008-11-03,608.027
2008-11-04,653.396
2008-11-05,661.606
2008-11-06,607.105
2008-11-07,620.803
2008-11-10,616.416
2008-11-11,576.824
2008-11-12,557.9
2008-11-13,568.568
2008-11-14,579.6
2008-11-17,554.089
2008-11-18,556.507
2008-11-19,533.369
2008-11-20,513.566
2008-11-21,510.709
2008-11-24,568.321
2008-11-25,583.582
2008-11-26,577.348
2008-11-27,591.184
2008-11-28,587.972
2008-12-01,555.941
2008-12-02,583.595
2008-12-03,585.39
2008-12-04,583.646
2008-12-05,559.296
2008-12-08,609.613
2008-12-09,611.348
2008-12-10,620.122
2008-12-11,634.496
2008-12-12,624.955
2008-12-15,642.832
2008-12-16,658.531
2008-12-17,688.458
2008-12-18,700.008
2008-12-19,674.428
2008-12-22,661.801
2008-12-23,661.415
2008-12-24,663.527
2008-12-25,663.527
2008-12-26,666.729
2008-12-29,670.81
2008-12-30,681.017
2008-12-31,669.27
2009-01-01,669.27
2009-01-02,694.334
2009-01-05,690.253
2009-01-06,681.408
2009-01-07,682.357
2009-01-08,677.618
2009-01-09,660.864
2009-01-12,642.517
2009-01-13,622.027
2009-01-14,592.814
2009-01-15,583.505
2009-01-16,592.108
2009-01-19,577.915
2009-01-20,551.143
2009-01-21,546.031
2009-01-22,545.276
2009-01-23,540.259
2009-01-26,570.534
2009-01-27,570.492
2009-01-28,602.993
2009-01-29,579.838
2009-01-30,565.732
2009-02-02,551.973
2009-02-03,569.041
2009-02-04,574.435
2009-02-05,568.115
2009-02-06,574.462
2009-02-09,585.322
2009-02-10,569.578
2009-02-11,560.457
2009-02-12,543.522
2009-02-13,554.77
2009-02-16,535.776
2009-02-17,509.065
2009-02-18,509.498
2009-02-19,516.734
2009-02-20,495.033
2009-02-23,496.351
2009-02-24,492.402
2009-02-25,494.669
2009-02-26,520.799
2009-02-27,505.249
2009-03-02,476.537
2009-03-03,472.641
2009-03-04,482.347
2009-03-05,460.157
2009-03-06,456.638
2009-03-09,445.884
2009-03-10,475.066
2009-03-11,481.146
2009-03-12,492.46
2009-03-13,504.05
2009-03-16,524.892
2009-03-17,524.839
2009-03-18,530.693
2009-03-19,557.785
2009-03-20,550.546
2009-03-23,569.313
2009-03-24,570.854
2009-03-25,577.134
2009-03-26,579.038
2009-03-27,555.947
2009-03-30,526.71
2009-03-31,546.999
2009-04-01,555.927
2009-04-02,593.709
2009-04-03,590.657
2009-04-06,589.166
2009-04-07,584.636
2009-04-08,586.351
2009-04-09,609.869
2009-04-10,609.869
2009-04-13,615.041
2009-04-14,622.11
2009-04-15,608.481
2009-04-16,621.469
2009-04-17,627.137
2009-04-20,599.015
2009-04-21,591.61
2009-04-22,609.262
2009-04-23,604.538
2009-04-24,623.629
2009-04-27,610.027
2009-04-28,599.44
2009-04-29,625.142
2009-04-30,635.069
2009-05-01,635.165
2009-05-04,643.357
2009-05-05,649.306
2009-05-06,653.714
2009-05-07,659.199
2009-05-08,676.449
2009-05-11,676.821
2009-05-12,678.264
2009-05-13,656.555
2009-05-14,653.804
2009-05-15,651.298
2009-05-18,661.076
2009-05-19,679.983
2009-05-20,690.429
2009-05-21,678.332
2009-05-22,696.197
2009-05-25,700.65
2009-05-26,704.235
2009-05-27,709.72
2009-05-28,705.279
2009-05-29,715.153
2009-06-01,730.973
2009-06-02,740.671
2009-06-03,719.75
2009-06-04,719.369
2009-06-05,716.396
2009-06-08,700.456
2009-06-09,715.777
2009-06-10,727.142
2009-06-11,736.13
2009-06-12,734.08
2009-06-15,711.464
2009-06-16,713.566
2009-06-17,699.605
2009-06-18,713.817
2009-06-19,729.115
2009-06-22,709.642
2009-06-23,715.634
2009-06-24,737.725
2009-06-25,735.528
2009-06-26,746.069
2009-06-29,759.073
2009-06-30,752.501
2009-07-01,769.155
2009-07-02,741.893
2009-07-03,748.548
2009-07-06,733.57
2009-07-07,735.348
2009-07-08,717.014
2009-07-09,729.155
2009-07-10,720.403
2009-07-13,737.871
2009-07-14,743.391
2009-07-15,774.373
2009-07-16,783.573
2009-07-17,786.192
2009-07-20,801.118
2009-07-21,798.099
2009-07-22,800.627
2009-07-23,821.666
2009-07-24,825.258
2009-07-27,841.947
2009-07-28,849.574
2009-07-29,842.496
2009-07-30,859.341
2009-07-31,866.078
2009-08-03,884.204
2009-08-04,880.669
2009-08-05,863.924
2009-08-06,869.537
2009-08-07,876.362
2009-08-10,869.622
2009-08-11,862.126
2009-08-12,874.696
2009-08-13,887.561
2009-08-14,871.139
2009-08-17,836.066
2009-08-18,847.227
2009-08-19,852.898
2009-08-20,871.093
2009-08-21,898.06
2009-08-24,911.412
2009-08-25,924.241
2009-08-26,914.233
2009-08-27,912.564
2009-08-28,928.311
2009-08-31,919.909
2009-09-01,901.216
2009-09-02,881.934
2009-09-03,885.513
2009-09-04,902.698
2009-09-07,921.895
2009-09-08,930.801
2009-09-09,942.151
2009-09-10,930.627
2009-09-11,942.481
2009-09-14,947.152
2009-09-15,953.407
2009-09-16,971.031
2009-09-17,976.202
2009-09-18,974.931
2009-09-21,967.453
2009-09-22,983.552
2009-09-23,986.864
2009-09-24,968.856
2009-09-25,963.842
2009-09-28,980.205
2009-09-29,970.547
2009-09-30,965.943
2009-10-01,941.499
2009-10-02,928.139
2009-10-05,952.98
2009-10-06,984.033
2009-10-07,970.957
2009-10-08,984.01
2009-10-09,977.794
2009-10-12,981.822
2009-10-13,970.805
2009-10-14,1001.088
2009-10-15,1003.685
2009-10-16,985.582
2009-10-19,1010.073
2009-10-20,1002.074
2009-10-21,1016.248
2009-10-22,1013.287
2009-10-23,1006.524
2009-10-26,993.604
2009-10-27,988.3
2009-10-28,968.435
2009-10-29,994.197
2009-10-30,968.172
2009-11-02,977.423
2009-11-03,945.473
2009-11-04,967.924
2009-11-05,986.241
2009-11-06,988.119
2009-11-09,1017.597
2009-11-10,1014.733
2009-11-11,1021.174
2009-11-12,1018.507
2009-11-13,1022.038
2009-11-16,1038.531
2009-11-17,1026.967
2009-11-18,1042.694
2009-11-19,1019.385
2009-11-20,1005.827
2009-11-23,1036.401
2009-11-24,1031.116
2009-11-25,1045.007
2009-11-26,1013.19
2009-11-27,1022.784
2009-11-30,1013.149
2009-12-01,1038.126
2009-12-02,1037.987
2009-12-03,1042.249
2009-12-04,1041.559
2009-12-07,1033.308
2009-12-08,1008.005
2009-12-09,983.71
2009-12-10,987.581
2009-12-11,980.694
2009-12-14,991.299
2009-12-15,986.606
2009-12-16,998.564
2009-12-17,967.894
2009-12-18,958.496
2009-12-21,977.349
2009-12-22,977.695
2009-12-23,991.793
2009-12-24,993.489
2009-12-25,993.489
2009-12-28,1000.911
2009-12-29,1002.168
2009-12-30,987.338
2009-12-31,990.548
2010-01-01,990.548
2010-01-04,1012.951
2010-01-05,1017.01
2010-01-06,1016.07
2010-01-07,1005.831
2010-01-08,1003.772
2010-01-11,1010.283
2010-01-12,1002.078
2010-01-13,997.858
2010-01-14,997.96
2010-01-15,977.579
2010-01-18,981.61
2010-01-19,988.489
2010-01-20,949.468
2010-01-21,922.24
2010-01-22,922.174
2010-01-25,912.318
2010-01-26,914.458
2010-01-27,883.831
2010-01-28,860.839
2010-01-29,868.649
2010-02-01,873.613
2010-02-02,888.487
2010-02-03,863.32
2010-02-04,801.699
2010-02-05,785.649
2010-02-08,798.582
2010-02-09,806.907
2010-02-10,822.796
2010-02-11,801.607
2010-02-12,796.937
2010-02-15,801.86
2010-02-16,816.42
2010-02-17,822.305
2010-02-18,827.276
2010-02-19,827.477
2010-02-22,822.023
2010-02-23,797.701
2010-02-24,794.597
2010-02-25,780.796
2010-02-26,806.06
2010-03-01,804.661
2010-03-02,815.68
2010-03-03,834.186
2010-03-04,835.225
2010-03-05,858.104
2010-03-08,865.718
2010-03-09,854.544
2010-03-10,869.455
2010-03-11,862.851
2010-03-12,869.612
2010-03-15,852.792
2010-03-16,866.982
2010-03-17,872.809
2010-03-18,855.089
2010-03-19,843.066
2010-03-22,832.887
2010-03-23,843.985
2010-03-24,820.643
2010-03-25,838.007
2010-03-26,839.653
2010-03-29,844.963
2010-03-30,833.017
2010-03-31,831.261
2010-04-01,846.872
2010-04-02,846.872
2010-04-05,844.932
2010-04-06,843.649
2010-04-07,843.808
2010-04-08,836.355
2010-04-09,868.516
2010-04-12,887.252
2010-04-13,884.879
2010-04-14,891.912
2010-04-15,890.355
2010-04-16,865.508
2010-04-19,859.713
2010-04-20,866.211
2010-04-21,843.248
2010-04-22,818.993
2010-04-23,830.381
2010-04-26,830.382
2010-04-27,792.985
2010-04-28,761.463
2010-04-29,786.132
2010-04-30,795.439
2010-05-03,785.423
2010-05-04,733.199
2010-05-05,705.881
2010-05-06,674.703
2010-05-07,649.585
2010-05-10,767.964
2010-05-11,735.581
2010-05-12,740.544
2010-05-13,725.153
2010-05-14,666.445
2010-05-17,660.995
2010-05-18,691.043
2010-05-19,672.308
2010-05-20,665.809
2010-05-21,688.709
2010-05-24,670.235
2010-05-25,641.863
2010-05-26,641.429
2010-05-27,663.002
2010-05-28,674.899
2010-05-31,665.636
2010-06-01,662.341
2010-06-02,654.531
2010-06-03,655.661
2010-06-04,619.088
2010-06-07,605.713
2010-06-08,597.617
2010-06-09,616.629
2010-06-10,645.058
2010-06-11,672.345
2010-06-14,685.268
2010-06-15,699.365
2010-06-16,695.562
2010-06-17,705.583
2010-06-18,724.703
2010-06-21,730.967
2010-06-22,720.519
2010-06-23,707.965
2010-06-24,689.719
2010-06-25,686.078
2010-06-28,699.787
2010-06-29,650.981
2010-06-30,666.138
2010-07-01,672.569
2010-07-02,685.627
2010-07-05,681.894
2010-07-06,715.14
2010-07-07,746.378
2010-07-08,758.443
2010-07-09,759.096
2010-07-12,751.478
2010-07-13,772.402
2010-07-14,777.748
2010-07-15,776.121
2010-07-16,765.821
2010-07-19,762.322
2010-07-20,768.28
2010-07-21,760.243
2010-07-22,785.972
2010-07-23,787.134
2010-07-26,804.339
2010-07-27,819.94
2010-07-28,822.448
2010-07-29,829.349
2010-07-30,812.734
2010-08-02,852.079
2010-08-03,856.276
2010-08-04,849.141
2010-08-05,849.816
2010-08-06,842.848
2010-08-09,852.843
2010-08-10,836.647
2010-08-11,797.963
2010-08-12,793.173
2010-08-13,781.812
2010-08-16,783.94
2010-08-17,792.566
2010-08-18,793.439
2010-08-19,782.398
2010-08-20,760.901
2010-08-23,770.072
2010-08-24,758.644
2010-08-25,742.458
2010-08-26,757.584
