Date,SPAIN LARGE CAP Large Cap
2010-08-24,782.65
2010-08-25,765.951
2010-08-26,781.555
2010-08-27,791.125
2010-08-30,788.039
2010-08-31,794.165
2010-09-01,830.321
2010-09-02,829.048
2010-09-03,837.731
2010-09-06,840.008
2010-09-07,817.903
2010-09-08,827.857
2010-09-09,836.718
2010-09-10,834.315
2010-09-13,849.741
2010-09-14,860.229
2010-09-15,859.331
2010-09-16,861.03
2010-09-17,845.865
2010-09-20,861.968
2010-09-21,865.873
2010-09-22,866.245
2010-09-23,855.884
2010-09-24,885.292
2010-09-27,874.489
2010-09-28,877.486
2010-09-29,871.611
2010-09-30,878.346
2010-10-01,877.185
2010-10-04,868.12
2010-10-05,902.535
2010-10-06,908.247
2010-10-07,915.854
2010-10-08,912.024
2010-10-11,909.604
2010-10-12,901.235
2010-10-13,929.871
2010-10-14,935.944
2010-10-15,935.478
2010-10-18,935.509
2010-10-19,924.883
2010-10-20,936.59
2010-10-21,935.328
2010-10-22,933.555
2010-10-25,930.677
2010-10-26,917.472
2010-10-27,902.407
2010-10-28,914.989
2010-10-29,919.933
2010-11-01,902.654
2010-11-02,922.009
2010-11-03,901.934
2010-11-04,917.777
2010-11-05,889.563
2010-11-08,876.191
2010-11-09,886.956
2010-11-10,856.498
2010-11-11,847.214
2010-11-12,858.366
2010-11-15,861.647
2010-11-16,838.621
2010-11-17,845.859
2010-11-18,861.688
2010-11-19,860.049
2010-11-22,831.97
2010-11-23,792.468
2010-11-24,793.677
2010-11-25,791.478
2010-11-26,765.964
2010-11-29,739.878
2010-11-30,730.279
2010-12-01,769.055
2010-12-02,798.815
2010-12-03,818.888
2010-12-06,799.807
2010-12-07,804.513
2010-12-08,810.397
2010-12-09,818.561
2010-12-10,813.922
2010-12-13,825.15
2010-12-14,826.538
2010-12-15,808.748
2010-12-16,800.784
2010-12-17,787.489
2010-12-20,792.585
2010-12-21,813.02
2010-12-22,808.049
2010-12-23,800.828
2010-12-24,803.984
2010-12-27,789.09
2010-12-28,788.23
2010-12-29,794.542
2010-12-30,793.508
2010-12-31,801.484
2011-01-03,801.079
2011-01-04,799.998
2011-01-05,781.93
2011-01-06,766.633
2011-01-07,751.453
2011-01-10,738.184
2011-01-11,748.338
2011-01-12,803.29
2011-01-13,848.672
2011-01-14,851.326
2011-01-17,839.08
2011-01-18,873.698
2011-01-19,877.632
2011-01-20,879.538
2011-01-21,910.541
2011-01-24,915.472
2011-01-25,899.57
2011-01-26,900.486
2011-01-27,919.731
2011-01-28,903.182
2011-01-31,914.287
2011-02-01,935.922
2011-02-02,939.536
2011-02-03,913.655
2011-02-04,905.617
2011-02-07,909.738
2011-02-08,922.437
2011-02-09,921.968
2011-02-10,900.859
2011-02-11,899.532
2011-02-14,889.526
2011-02-15,899.122
2011-02-16,921.032
2011-02-17,931.463
2011-02-18,931.627
2011-02-21,912.226
2011-02-22,903.102
2011-02-23,901.832
2011-02-24,903.67
2011-02-25,916.507
2011-02-28,922.677
2011-03-01,915.183
2011-03-02,907.083
2011-03-03,902.321
2011-03-04,897.735
2011-03-07,896.472
2011-03-08,895.933
2011-03-09,895.937
2011-03-10,878.722
2011-03-11,877.902
2011-03-14,890.641
2011-03-15,884.005
2011-03-16,858.625
2011-03-17,886.646
2011-03-18,892.396
2011-03-21,918.482
2011-03-22,919.965
2011-03-23,917.856
2011-03-24,932.349
2011-03-25,924.507
2011-03-28,925.034
2011-03-29,918.59
2011-03-30,918.621
2011-03-31,910.693
2011-04-01,925.209
2011-04-04,932.134
2011-04-05,922.796
2011-04-06,947.241
2011-04-07,945.768
2011-04-08,962.411
2011-04-11,960.357
2011-04-12,954.781
2011-04-13,953.428
2011-04-14,934.19
2011-04-15,925.64
2011-04-18,893.467
2011-04-19,902.8
2011-04-20,928.453
2011-04-21,936.155
2011-04-22,936.155
2011-04-25,935.48
2011-04-26,946.195
2011-04-27,956.879
2011-04-28,981.241
2011-04-29,983.802
2011-05-02,990.999
2011-05-03,984.806
2011-05-04,977.731
2011-05-05,950.727
2011-05-06,950.032
2011-05-09,913.537
2011-05-10,926.265
2011-05-11,927.829
2011-05-12,917.051
2011-05-13,905.776
2011-05-16,908.657
2011-05-17,901.197
2011-05-18,910.25
2011-05-19,912.638
2011-05-20,892.33
2011-05-23,872.261
2011-05-24,880.218
2011-05-25,887.702
2011-05-26,887.737
2011-05-27,902.956
2011-05-30,902.841
2011-05-31,932.352
2011-06-01,921.268
2011-06-02,915.419
2011-06-03,927.006
2011-06-06,917.002
2011-06-07,923.546
2011-06-08,911.225
2011-06-09,907.959
2011-06-10,882.348
2011-06-13,882.156
2011-06-14,905.369
2011-06-15,873.021
2011-06-16,864.446
2011-06-17,899.595
2011-06-20,891.783
2011-06-21,913.257
2011-06-22,916.736
2011-06-23,870.145
2011-06-24,860.28
2011-06-27,873.504
2011-06-28,884.972
2011-06-29,904.918
2011-06-30,930.468
2011-07-01,943.752
2011-07-04,942.335
2011-07-05,926.834
2011-07-06,905.034
2011-07-07,909.128
2011-07-08,877.162
2011-07-11,836.411
2011-07-12,832.656
2011-07-13,850.526
2011-07-14,846.546
2011-07-15,834.014
2011-07-18,816.176
2011-07-19,833.667
2011-07-20,862.768
2011-07-21,902.261
2011-07-22,902.002
2011-07-25,880.049
2011-07-26,887.294
2011-07-27,861.32
2011-07-28,857.919
2011-07-29,857.747
2011-08-01,823.069
2011-08-02,807.37
2011-08-03,805.79
2011-08-04,767.66
2011-08-05,769.806
2011-08-08,753.705
2011-08-09,751.298
2011-08-10,702.887
2011-08-11,731.808
2011-08-12,766.311
2011-08-15,784.356
2011-08-16,780.636
2011-08-17,788.483
2011-08-18,743.832
2011-08-19,732.134
2011-08-22,744.006
2011-08-23,744.111
2011-08-24,750.875
2011-08-25,739.985
2011-08-26,730.051
2011-08-29,757.988
2011-08-30,755.539
2011-08-31,779.946
2011-09-01,776.469
2011-09-02,744.884
2011-09-05,703.118
2011-09-06,686.791
2011-09-07,705.142
2011-09-08,714.679
2011-09-09,666.734
2011-09-12,636.858
2011-09-13,660.847
2011-09-14,679.438
2011-09-15,716.874
2011-09-16,717.96
2011-09-19,693.342
2011-09-20,712.565
2011-09-21,697.608
2011-09-22,653.747
2011-09-23,675.678
2011-09-26,692.588
2011-09-27,729.371
2011-09-28,721.771
2011-09-29,734.306
2011-09-30,720.904
2011-10-03,694.33
2011-10-04,686.182
2011-10-05,710.558
2011-10-06,734.932
2011-10-07,748.476
2011-10-10,763.581
2011-10-11,756.354
2011-10-12,781.894
2011-10-13,767.113
2011-10-14,777.003
2011-10-17,764.71
2011-10-18,755.002
2011-10-19,767.305
2011-10-20,737.91
2011-10-21,771.122
2011-10-24,779.202
2011-10-25,772.595
2011-10-26,762.548
2011-10-27,824.435
2011-10-28,822.781
2011-10-31,784.774
2011-11-01,737.359
2011-11-02,741.316
2011-11-03,749.693
2011-11-04,739.825
2011-11-07,734.629
2011-11-08,742.182
2011-11-09,715.651
2011-11-10,714.642
2011-11-11,744.824
2011-11-14,721.996
2011-11-15,703.142
2011-11-16,710.742
2011-11-17,707.369
2011-11-18,712.319
2011-11-21,684.428
2011-11-22,675.673
2011-11-23,653.588
2011-11-24,651.28
2011-11-25,652.909
2011-11-28,689.353
2011-11-29,687.891
2011-11-30,720.042
2011-12-01,717.019
2011-12-02,728.484
2011-12-05,743.541
2011-12-06,740.685
2011-12-07,734.128
2011-12-08,713.942
2011-12-09,733.271
2011-12-12,701.276
2011-12-13,687.933
2011-12-14,668.611
2011-12-15,676.149
2011-12-16,673.358
2011-12-19,674.988
2011-12-20,697.955
2011-12-21,687.945
2011-12-22,696.585
2011-12-23,701.899
2011-12-26,701.899
2011-12-27,702.319
2011-12-28,681.092
2011-12-29,691.716
2011-12-30,703.325
2012-01-02,716.339
2012-01-03,723.245
2012-01-04,699.592
2012-01-05,670.747
2012-01-06,661.699
2012-01-09,661.088
2012-01-10,686.327
2012-01-11,677.367
2012-01-12,682.077
2012-01-13,677.562
2012-01-16,680.8
2012-01-17,692.488
2012-01-18,685.038
2012-01-19,706.357
2012-01-20,704.728
2012-01-23,716.27
2012-01-24,709.586
2012-01-25,707.167
2012-01-26,731.479
2012-01-27,725.772
2012-01-30,713.514
2012-01-31,710.686
2012-02-01,732.175
2012-02-02,738.471
2012-02-03,742.822
2012-02-06,739.115
2012-02-07,750.336
2012-02-08,750.171
2012-02-09,758.767
2012-02-10,741.713
2012-02-13,742.464
2012-02-14,736.212
2012-02-15,731.307
2012-02-16,714.743
2012-02-17,731.639
2012-02-20,752.181
2012-02-21,748.228
2012-02-22,735.614
2012-02-23,728.499
2012-02-24,735.974
2012-02-27,732.293
2012-02-28,732.753
2012-02-29,724.175
2012-03-01,729.939
2012-03-02,724.552
2012-03-05,716.231
2012-03-06,683.85
2012-03-07,683.737
2012-03-08,706.417
2012-03-09,694.6
2012-03-12,683.772
2012-03-13,699.22
2012-03-14,695.382
2012-03-15,702.239
2012-03-16,715.268
2012-03-19,729.339
2012-03-20,725.376
2012-03-21,715.957
2012-03-22,703.926
2012-03-23,700.309
2012-03-26,697.717
2012-03-27,690.505
2012-03-28,676.159
2012-03-29,668.718
2012-03-30,679.386
2012-04-02,681.148
2012-04-03,662.706
2012-04-04,638.573
2012-04-05,635.912
2012-04-06,635.912
2012-04-09,636.277
2012-04-10,617.148
2012-04-11,631.663
2012-04-12,627.118
2012-04-13,604.595
2012-04-16,601.392
2012-04-17,619.347
2012-04-18,591.853
2012-04-19,574.122
2012-04-20,590.555
2012-04-23,571.512
2012-04-24,588.058
2012-04-25,597.502
2012-04-26,589.944
2012-04-27,600.708
2012-04-30,586.33
2012-05-01,585.865
2012-05-02,565.621
2012-05-03,567.727
2012-05-04,572.532
2012-05-07,589.062
2012-05-08,583.04
2012-05-09,562.333
2012-05-10,587.699
2012-05-11,581.932
2012-05-14,561.174
2012-05-15,548.608
2012-05-16,541.365
2012-05-17,534.346
2012-05-18,546.305
2012-05-21,542.145
2012-05-22,553.884
2012-05-23,527.133
2012-05-24,536.681
2012-05-25,533.887
2012-05-28,522.671
2012-05-29,508.376
2012-05-30,490.445
2012-05-31,491.748
2012-06-01,492.28
2012-06-04,516.462
2012-06-05,516.673
2012-06-06,532.039
2012-06-07,535.663
2012-06-08,543.014
2012-06-11,541.854
2012-06-12,541.455
2012-06-13,555.014
2012-06-14,563.079
2012-06-15,563.806
2012-06-18,541.064
2012-06-19,562.637
2012-06-20,572.8
2012-06-21,567.616
2012-06-22,571.991
2012-06-25,545.385
2012-06-26,538.214
2012-06-27,549.179
2012-06-28,553.78
2012-06-29,600.756
2012-07-02,597.655
2012-07-03,607.754
2012-07-04,600.621
2012-07-05,574.683
2012-07-06,551.309
2012-07-09,546.202
2012-07-10,547.012
2012-07-11,555.777
2012-07-12,537.664
2012-07-13,547.233
2012-07-16,533.193
2012-07-17,535.218
2012-07-18,539.754
2012-07-19,542.424
2012-07-20,503.009
2012-07-23,496.744
2012-07-24,474.377
2012-07-25,479.284
2012-07-26,520.192
2012-07-27,546.76
2012-07-30,557.627
2012-07-31,554.038
2012-08-01,553.304
2012-08-02,514.724
2012-08-03,559.793
2012-08-06,589.98
2012-08-07,606.362
2012-08-08,599.139
2012-08-09,592.296
2012-08-10,588.028
2012-08-13,593.556
2012-08-14,596.647
2012-08-15,595.371
2012-08-16,621.7
2012-08-17,629.829
2012-08-20,623.366
2012-08-21,636.959
2012-08-22,616.971
2012-08-23,617.774
2012-08-24,614.486
2012-08-27,622.532
2012-08-28,619.912
2012-08-29,612.979
2012-08-30,600.791
2012-08-31,628.488
2012-09-03,630.963
2012-09-04,635.414
2012-09-05,638.911
2012-09-06,674.508
2012-09-07,689.153
2012-09-10,684.479
2012-09-11,695.71
2012-09-12,705.097
2012-09-13,698.562
2012-09-14,730.994
2012-09-17,728.918
2012-09-18,712.997
2012-09-19,716.2
2012-09-20,700.973
2012-09-21,722.544
2012-09-24,710.273
2012-09-25,716.876
2012-09-26,680.882
2012-09-27,680.957
2012-09-28,666.199
2012-10-01,675.303
2012-10-02,684.239
2012-10-03,677.262
2012-10-04,681.74
2012-10-05,701.158
2012-10-08,690.433
2012-10-09,672.268
2012-10-10,665.212
2012-10-11,675.012
2012-10-12,668.454
2012-10-15,670.396
2012-10-16,701.477
2012-10-17,730.339
2012-10-18,725.243
2012-10-19,703.095
2012-10-22,700.531
2012-10-23,683.231
2012-10-24,687.021
2012-10-25,683.746
2012-10-26,682.623
2012-10-29,675.526
2012-10-30,690.425
2012-10-31,690.944
2012-11-01,693.898
2012-11-02,696.363
2012-11-05,677.299
2012-11-06,680.2
2012-11-07,658.836
2012-11-08,656.356
2012-11-09,656.305
2012-11-12,649.919
2012-11-13,665.649
2012-11-14,665.562
2012-11-15,671.999
2012-11-16,656.086
2012-11-19,678.959
2012-11-20,679.402
2012-11-21,683.895
2012-11-22,694.462
2012-11-23,701.509
2012-11-26,698.267
2012-11-27,693.588
2012-11-28,689.188
2012-11-29,705.244
2012-11-30,704.96
2012-12-03,704.87
2012-12-04,707.192
2012-12-05,702.705
2012-12-06,701.82
2012-12-07,693.291
2012-12-10,686.703
2012-12-11,701.174
2012-12-12,709.213
2012-12-13,716.159
2012-12-14,718.42
2012-12-17,720.502
2012-12-18,734.424
2012-12-19,743.16
2012-12-20,742.078
2012-12-21,742.982
2012-12-24,744.953
2012-12-25,744.953
2012-12-26,746.477
2012-12-27,747.465
2012-12-28,734.265
2012-12-31,738.256
2013-01-01,738.256
2013-01-02,768.062
2013-01-03,755.808
2013-01-04,755.144
2013-01-07,756.516
2013-01-08,757.1
2013-01-09,771.614
2013-01-10,786.616
2013-01-11,800.614
2013-01-14,801.591
2013-01-15,799.542
2013-01-16,796.583
2013-01-17,803.761
2013-01-18,797.382
2013-01-21,803.454
2013-01-22,798.383
2013-01-23,795.727
2013-01-24,807.629
2013-01-25,819.564
2013-01-28,813.664
2013-01-29,811.533
2013-01-30,809.507
2013-01-31,788.749
2013-02-01,783.373
2013-02-04,742.282
2013-02-05,758.753
2013-02-06,754.375
2013-02-07,741.837
2013-02-08,759.283
2013-02-11,749.064
2013-02-12,768.665
2013-02-13,772.846
2013-02-14,759.818
2013-02-15,749.121
2013-02-18,744.261
2013-02-19,756.936
2013-02-20,748.312
2013-02-21,724.647
2013-02-22,738.232
2013-02-25,747.985
2013-02-26,711.614
2013-02-27,730.167
2013-02-28,737.059
2013-03-01,727.905
2013-03-04,736.839
2013-03-05,754.125
2013-03-06,745.653
2013-03-07,754.279
2013-03-08,773.286
2013-03-11,766.657
2013-03-12,763.387
2013-03-13,755.829
2013-03-14,775.055
2013-03-15,777.438
2013-03-18,758.996
2013-03-19,735.775
2013-03-20,751.099
2013-03-21,742.711
2013-03-22,744.292
2013-03-25,717.468
2013-03-26,697.732
2013-03-27,685.897
2013-03-28,690.548
2013-03-29,690.548
2013-04-01,690.871
2013-04-02,704.357
2013-04-03,689.334
2013-04-04,686.3
2013-04-05,693.495
2013-04-08,693.486
2013-04-09,704.528
2013-04-10,731.587
2013-04-11,735.451
2013-04-12,724.234
2013-04-15,721.239
2013-04-16,718.34
2013-04-17,700.953
2013-04-18,703.695
2013-04-19,713.758
2013-04-22,720.978
2013-04-23,746.408
2013-04-24,754.931
2013-04-25,750.641
2013-04-26,743.445
2013-04-29,763.453
2013-04-30,765.212
2013-05-01,765.735
2013-05-02,758.65
2013-05-03,775.475
2013-05-06,766.922
2013-05-07,773.354
2013-05-08,780.766
2013-05-09,772.35
2013-05-10,761.57
2013-05-13,753.12
2013-05-14,753.621
2013-05-15,756.196
2013-05-16,756.285
2013-05-17,755.055
2013-05-20,749.541
2013-05-21,745.522
2013-05-22,744.919
2013-05-23,737.533
2013-05-24,730.966
2013-05-27,741.474
2013-05-28,751.085
2013-05-29,752.325
2013-05-30,756.165
2013-05-31,740.418
2013-06-03,740.425
2013-06-04,750.228
2013-06-05,743.915
2013-06-06,741.673
2013-06-07,749.473
2013-06-10,741.995
2013-06-11,733.247
2013-06-12,738.094
2013-06-13,731.27
2013-06-14,733.339
2013-06-17,740.75
2013-06-18,746.763
2013-06-19,738.72
2013-06-20,700.244
2013-06-21,688.144
2013-06-24,673.419
2013-06-25,677.68
2013-06-26,694.575
2013-06-27,692.38
2013-06-28,683.85
2013-07-01,699.877
2013-07-02,695.946
2013-07-03,682.933
2013-07-04,703.793
2013-07-05,684.855
2013-07-08,700.924
2013-07-09,695.062
2013-07-10,696.817
2013-07-11,710.265
2013-07-12,694.463
2013-07-15,698.046
2013-07-16,695.351
2013-07-17,695.433
2013-07-18,708.104
2013-07-19,708.862
2013-07-22,714.639
2013-07-23,729.556
2013-07-24,742.646
2013-07-25,754.24
2013-07-26,764.663
2013-07-29,765.081
2013-07-30,772.6
2013-07-31,773.146
2013-08-01,779.075
2013-08-02,784.298
2013-08-05,778.196
2013-08-06,779.976
2013-08-07,784.921
2013-08-08,796.778
2013-08-09,801.184
2013-08-12,795.772
2013-08-13,796.6
2013-08-14,801.584
2013-08-15,796.051
2013-08-16,810.704
2013-08-19,794.462
2013-08-20,785.707
2013-08-21,778.203
2013-08-22,791.034
2013-08-23,801.665
2013-08-26,796.371
2013-08-27,774.025
2013-08-28,772.816
2013-08-29,767.548
2013-08-30,752.277
2013-09-02,765.299
2013-09-03,764.087
2013-09-04,771.517
2013-09-05,772.814
2013-09-06,785.403
2013-09-09,788.563
2013-09-10,805.822
2013-09-11,815.011
2013-09-12,819.253
2013-09-13,818.779
2013-09-16,828.533
2013-09-17,826.959
2013-09-18,836.513
2013-09-19,856.932
2013-09-20,855.124
2013-09-23,848.391
2013-09-24,854.815
2013-09-25,864.591
2013-09-26,867.325
2013-09-27,869.57
2013-09-30,865.285
2013-10-01,880.625
2013-10-02,886.636
2013-10-03,883.435
2013-10-04,898.164
2013-10-07,893.163
2013-10-08,888.074
2013-10-09,896.45
2013-10-10,921.194
2013-10-11,924.169
2013-10-14,930.219
2013-10-15,936.378
2013-10-16,950.066
2013-10-17,966.511
2013-10-18,978.101
2013-10-21,976.487
2013-10-22,980.345
2013-10-23,959.028
2013-10-24,968.392
2013-10-25,956.642
2013-10-28,945.435
2013-10-29,959.256
2013-10-30,949.49
2013-10-31,949.75
2013-11-01,935.119
2013-11-04,940.338
2013-11-05,929.206
2013-11-06,941.701
2013-11-07,921.411
2013-11-08,916.408
2013-11-11,924.467
2013-11-12,916.916
2013-11-13,913.217
2013-11-14,920.137
2013-11-15,921.129
2013-11-18,935.025
2013-11-19,919.454
2013-11-20,909.945
2013-11-21,913.364
2013-11-22,925.413
2013-11-25,924.436
2013-11-26,930.461
2013-11-27,941.393
2013-11-28,948.72
2013-11-29,946.485
2013-12-02,931.996
2013-12-03,921.312
2013-12-04,913.007
2013-12-05,902.763
2013-12-06,907.216
2013-12-09,917.203
2013-12-10,915.562
2013-12-11,906.714
2013-12-12,896.201
2013-12-13,894.048
2013-12-16,912.629
2013-12-17,900.426
2013-12-18,913.765
2013-12-19,927.782
2013-12-20,931.452
2013-12-23,941.209
2013-12-24,943.403
2013-12-25,943.403
2013-12-26,945.163
2013-12-27,959.342
2013-12-30,961.455
2013-12-31,960.416
2014-01-01,960.416
2014-01-02,934.959
2014-01-03,935.152
2014-01-06,943.595
2014-01-07,971.698
2014-01-08,976.089
2014-01-09,971.802
2014-01-10,982.67
2014-01-13,989.897
2014-01-14,995.353
2014-01-15,1008.991
2014-01-16,999.869
2014-01-17,998.327
2014-01-20,997.826
2014-01-21,987.766
2014-01-22,979.208
2014-01-23,981.017
2014-01-24,943.115
2014-01-27,929.892
2014-01-28,939.475
2014-01-29,939.593
2014-01-30,940.408
2014-01-31,931.734
2014-02-03,912.108
2014-02-04,915.08
2014-02-05,921.339
2014-02-06,943.204
2014-02-07,955.39
2014-02-10,945.338
2014-02-11,958.651
2014-02-12,949.244
2014-02-13,955.367
2014-02-14,958.318
2014-02-17,960.229
2014-02-18,955.086
2014-02-19,957.619
2014-02-20,956.077
2014-02-21,958.089
2014-02-24,968.389
2014-02-25,973.822
2014-02-26,966.977
2014-02-27,961.117
2014-02-28,965.086
2014-03-03,940.378
2014-03-04,961.71
2014-03-05,972.212
2014-03-06,987.052
2014-03-07,974.145
2014-03-10,980.116
2014-03-11,973.818
2014-03-12,967.184
2014-03-13,957.172
2014-03-14,946.552
2014-03-17,959.733
2014-03-18,967.205
2014-03-19,969.93
2014-03-20,960.389
2014-03-21,959.276
2014-03-24,948.536
2014-03-25,954.692
2014-03-26,969.746
2014-03-27,972.639
2014-03-28,988.042
2014-03-31,993.638
2014-04-01,1006.41
2014-04-02,1001.539
2014-04-03,1015.373
2014-04-04,1021.709
2014-04-07,1019.331
2014-04-08,1016.403
2014-04-09,1018.016
2014-04-10,1005.764
2014-04-11,998.1
2014-04-14,1001.187
2014-04-15,992.887
2014-04-16,1006.786
2014-04-17,1010.009
2014-04-18,1010.009
2014-04-21,1007.71
2014-04-22,1018.71
2014-04-23,1017.951
2014-04-24,1022.793
2014-04-25,1007.932
2014-04-28,1013.131
2014-04-29,1024.85
2014-04-30,1027.279
2014-05-01,1027.279
2014-05-02,1029.231
2014-05-05,1030.66
2014-05-06,1031.962
2014-05-07,1032.507
2014-05-08,1048.131
2014-05-09,1028.721
2014-05-12,1034.924
2014-05-13,1034.961
2014-05-14,1041.683
2014-05-15,1019.756
2014-05-16,1034.6
2014-05-19,1029.394
2014-05-20,1030.386
2014-05-21,1036.771
2014-05-22,1034.206
2014-05-23,1036.691
2014-05-26,1049.678
2014-05-27,1049.34
2014-05-28,1052.72
2014-05-29,1050.571
2014-05-30,1058.405
2014-06-02,1056.251
2014-06-03,1055.141
2014-06-04,1052.613
2014-06-05,1064.302
2014-06-06,1085.542
2014-06-09,1089.196
2014-06-10,1084.826
2014-06-11,1077.456
2014-06-12,1080.017
2014-06-13,1082.401
2014-06-16,1073.844
2014-06-17,1073.988
2014-06-18,1081.762
2014-06-19,1098.131
2014-06-20,1091.507
2014-06-23,1088.76
2014-06-24,1089.409
2014-06-25,1078.884
2014-06-26,1075.476
2014-06-27,1076.315
2014-06-30,1077.523
2014-07-01,1089.541
2014-07-02,1086.625
2014-07-03,1095.976
2014-07-04,1084.584
2014-07-07,1073.212
2014-07-08,1058.208
2014-07-09,1068.501
2014-07-10,1044.916
2014-07-11,1044.216
2014-07-14,1053.419
2014-07-15,1039.14
2014-07-16,1053.571
2014-07-17,1038.752
2014-07-18,1037.988
2014-07-21,1033.055
2014-07-22,1045.805
2014-07-23,1047.401
2014-07-24,1067.449
2014-07-25,1067.146
2014-07-28,1065.706
2014-07-29,1066.483
2014-07-30,1069.622
2014-07-31,1049.68
2014-08-01,1035.746
2014-08-04,1032.682
2014-08-05,1016.421
2014-08-06,1008.077
2014-08-07,991.889
2014-08-08,999.351
2014-08-11,1002.439
2014-08-12,1004.079
2014-08-13,1012.95
2014-08-14,1011.549
2014-08-15,1004.767
2014-08-18,1016.202
2014-08-19,1014.942
2014-08-20,1013.614
2014-08-21,1026.825
2014-08-22,1016.231
2014-08-25,1033.402
2014-08-26,1046.424
2014-08-27,1046.875
2014-08-28,1033.836
2014-08-29,1033.698
2014-09-01,1032.699
2014-09-02,1031.431
2014-09-03,1045.856
2014-09-04,1054.42
2014-09-05,1057.707
2014-09-08,1052.019
2014-09-09,1035.221
2014-09-10,1033.616
2014-09-11,1028.819
2014-09-12,1029.635
2014-09-15,1027.363
2014-09-16,1024.947
2014-09-17,1034.042
2014-09-18,1039.593
2014-09-19,1033.911
2014-09-22,1028.244
2014-09-23,1019.181
2014-09-24,1021.576
2014-09-25,1012.089
2014-09-26,1015.262
2014-09-29,997.341
2014-09-30,1006.002
2014-10-01,998.188
2014-10-02,971.146
2014-10-03,971.777
2014-10-06,982.836
2014-10-07,968.906
2014-10-08,965.47
2014-10-09,962.422
2014-10-10,946.821
2014-10-13,953.924
2014-10-14,951.638
2014-10-15,925.359
2014-10-16,908.78
2014-10-17,931.502
2014-10-20,932.273
2014-10-21,949.033
2014-10-22,951.73
2014-10-23,957.797
2014-10-24,959.803
2014-10-27,947.632
2014-10-28,968.208
2014-10-29,956.41
2014-10-30,944.943
2014-10-31,960.827
2014-11-03,948.588
2014-11-04,934.385
2014-11-05,940.136
2014-11-06,933.847
2014-11-07,918.235
2014-11-10,933.716
2014-11-11,939.717
2014-11-12,927.732
2014-11-13,927.577
2014-11-14,931.518
2014-11-17,943.539
2014-11-18,959.53
2014-11-19,957.332
2014-11-20,938.699
2014-11-21,957.99
2014-11-24,973.971
2014-11-25,984.15
2014-11-26,982.554
2014-11-27,985.7
2014-11-28,990.768
2014-12-01,982.231
2014-12-02,986.6
2014-12-03,990.596
2014-12-04,975.848
2014-12-05,991.67
2014-12-08,981.869
2014-12-09,961.991
2014-12-10,954.91
2014-12-11,955.308
2014-12-12,932.97
2014-12-15,906.894
2014-12-16,926.504
2014-12-17,915.628
2014-12-18,937.224
2014-12-19,932.991
2014-12-22,934.202
2014-12-23,938.413
2014-12-24,939.825
2014-12-25,939.825
2014-12-26,938.36
2014-12-29,931.439
2014-12-30,918.191
2014-12-31,913.405
2015-01-01,913.405
2015-01-02,912.035
2015-01-05,870.254
2015-01-06,858.817
2015-01-07,852.991
2015-01-08,873.297
2015-01-09,827.808
2015-01-12,835.874
2015-01-13,845.891
2015-01-14,838.237
2015-01-15,834.44
2015-01-16,831.868
2015-01-19,852.101
2015-01-20,858.901
2015-01-21,862.862
2015-01-22,864.146
2015-01-23,862.646
2015-01-26,870.366
2015-01-27,873.175
2015-01-28,854.022
2015-01-29,859.008
2015-01-30,847.454
2015-02-02,846.311
2015-02-03,879.979
2015-02-04,877.727
2015-02-05,872.942
2015-02-06,870.16
2015-02-09,851.285
2015-02-10,860.312
2015-02-11,846.781
2015-02-12,868.56
2015-02-13,887.329
2015-02-16,883.274
2015-02-17,884.865
2015-02-18,891.565
2015-02-19,902.134
2015-02-20,897.25
2015-02-23,904.112
2015-02-24,908.087
2015-02-25,908.497
2015-02-26,905.775
2015-02-27,910.26
2015-03-02,909.68
2015-03-03,895.794
2015-03-04,890.301
2015-03-05,891.932
2015-03-06,875.605
2015-03-09,870.541
2015-03-10,844.986
2015-03-11,843.981
2015-03-12,848.1
2015-03-13,841.39
2015-03-16,851.679
2015-03-17,848.609
2015-03-18,853.025
2015-03-19,854.355
2015-03-20,897.734
2015-03-23,910.714
2015-03-24,919.276
2015-03-25,916.911
2015-03-26,912.529
2015-03-27,905.932
2015-03-30,908.891
2015-03-31,900.782
2015-04-01,906.935
2015-04-02,922.589
2015-04-03,922.589
2015-04-06,935.39
2015-04-07,927.493
2015-04-08,913.314
2015-04-09,909.138
2015-04-10,904.706
2015-04-13,911.098
2015-04-14,911.414
2015-04-15,911.432
2015-04-16,904.751
2015-04-17,891.477
2015-04-20,892.109
2015-04-21,893.689
2015-04-22,891.268
2015-04-23,902.317
2015-04-24,913.032
2015-04-27,925.183
2015-04-28,933.119
2015-04-29,929.535
2015-04-30,933.903
2015-05-01,935.32
2015-05-04,933.435
2015-05-05,911.148
2015-05-06,930.373
2015-05-07,923.325
2015-05-08,941.008
2015-05-11,936.206
2015-05-12,937.18
2015-05-13,944.837
2015-05-14,952.591
2015-05-15,948.912
2015-05-18,943.269
2015-05-19,938.85
2015-05-20,944.324
2015-05-21,948.641
2015-05-22,936.683
2015-05-25,918.918
2015-05-26,900.583
2015-05-27,913.664
2015-05-28,912.485
2015-05-29,903.946
2015-06-01,898.812
2015-06-02,922.6
2015-06-03,933.51
2015-06-04,927.334
2015-06-05,904.889
2015-06-08,901.068
2015-06-09,904.219
2015-06-10,922.794
2015-06-11,923.369
2015-06-12,916.603
2015-06-15,898.975
2015-06-16,899.067
2015-06-17,895.026
2015-06-18,914.881
2015-06-19,914.252
