Date,SWEDEN SMALL GROWTH Small Cap
2010-09-22,770.772
2010-09-23,764.201
2010-09-24,782.845
2010-09-27,778.253
2010-09-28,784.994
2010-09-29,788.5
2010-09-30,790.114
2010-10-01,792.757
2010-10-04,781.717
2010-10-05,795.59
2010-10-06,800.148
2010-10-07,805.152
2010-10-08,806.053
2010-10-11,813.755
2010-10-12,814.409
2010-10-13,834.481
2010-10-14,852.754
2010-10-15,838.455
2010-10-18,831.235
2010-10-19,808.389
2010-10-20,821.854
2010-10-21,830.488
2010-10-22,819.244
2010-10-25,824.096
2010-10-26,803.34
2010-10-27,790.558
2010-10-28,787.172
2010-10-29,792.785
2010-11-01,803.571
2010-11-02,806.908
2010-11-03,798.571
2010-11-04,819.569
2010-11-05,810.112
2010-11-08,802.524
2010-11-09,811.478
2010-11-10,797.057
2010-11-11,787.145
2010-11-12,778.802
2010-11-15,778.637
2010-11-16,761.263
2010-11-17,767.924
2010-11-18,782.412
2010-11-19,785.12
2010-11-22,780.889
2010-11-23,762.087
2010-11-24,769.523
2010-11-25,772.542
2010-11-26,759.619
2010-11-29,743.888
2010-11-30,748.709
2010-12-01,766.736
2010-12-02,781.298
2010-12-03,793.69
2010-12-06,794.809
2010-12-07,799.172
2010-12-08,794.438
2010-12-09,800.408
2010-12-10,801.01
2010-12-13,820.635
2010-12-14,831.616
2010-12-15,830.889
2010-12-16,824.271
2010-12-17,821.102
2010-12-20,818.573
2010-12-21,832.875
2010-12-22,825.893
2010-12-23,829.761
2010-12-24,831.086
2010-12-27,834.225
2010-12-28,833.141
2010-12-29,842.024
2010-12-30,850.368
2010-12-31,855.554
2011-01-03,879.302
2011-01-04,878.99
2011-01-05,864.265
2011-01-06,853.582
2011-01-07,845.087
2011-01-10,843.122
2011-01-11,855.725
2011-01-12,868.903
2011-01-13,872.389
2011-01-14,870.338
2011-01-17,865.821
2011-01-18,871.445
2011-01-19,865.779
2011-01-20,842.17
2011-01-21,851.576
2011-01-24,847.443
2011-01-25,848.523
2011-01-26,868.61
2011-01-27,877.887
2011-01-28,866.307
2011-01-31,870.169
2011-02-01,880.738
2011-02-02,860.982
2011-02-03,851.858
2011-02-04,852.166
2011-02-07,857.768
2011-02-08,857.685
2011-02-09,856.949
2011-02-10,842.831
2011-02-11,844.296
2011-02-14,847.795
2011-02-15,840.941
2011-02-16,850.553
2011-02-17,850.132
2011-02-18,856.191
2011-02-21,854.429
2011-02-22,852.016
2011-02-23,844.594
2011-02-24,845.132
2011-02-25,847.019
2011-02-28,868.746
2011-03-01,878.183
2011-03-02,868.895
2011-03-03,876.614
2011-03-04,885.945
2011-03-07,892.3
2011-03-08,888.772
2011-03-09,901.691
2011-03-10,885.59
2011-03-11,870.731
2011-03-14,864.545
2011-03-15,838.307
2011-03-16,821.299
2011-03-17,838.845
2011-03-18,868.102
2011-03-21,881.522
2011-03-22,877.961
2011-03-23,876.945
2011-03-24,891.477
2011-03-25,890.203
2011-03-28,895.167
2011-03-29,893.443
2011-03-30,902.085
2011-03-31,906.692
2011-04-01,909.443
2011-04-04,916.607
2011-04-05,914.574
2011-04-06,925.521
2011-04-07,916.788
2011-04-08,931.847
2011-04-11,926.636
2011-04-12,906.423
2011-04-13,922.342
2011-04-14,920.657
2011-04-15,925.359
2011-04-18,895.986
2011-04-19,911.828
2011-04-20,938.904
2011-04-21,948.145
2011-04-22,948.145
2011-04-25,948.379
2011-04-26,937.616
2011-04-27,933.345
2011-04-28,948.343
2011-04-29,960.523
2011-05-02,962.886
2011-05-03,951.06
2011-05-04,946.504
2011-05-05,926.14
2011-05-06,932.619
2011-05-09,907.71
2011-05-10,921.509
2011-05-11,916.375
2011-05-12,898.105
2011-05-13,902.484
2011-05-16,913.729
2011-05-17,901.636
2011-05-18,914.286
2011-05-19,923.262
2011-05-20,917.57
2011-05-23,892.304
2011-05-24,900.613
2011-05-25,898.977
2011-05-26,899.981
2011-05-27,917.644
2011-05-30,918.012
2011-05-31,930.441
2011-06-01,933.873
2011-06-02,927.109
2011-06-03,925.916
2011-06-06,922.752
2011-06-07,921.314
2011-06-08,893.111
2011-06-09,892.863
2011-06-10,867.206
2011-06-13,862.064
2011-06-14,872.043
2011-06-15,844.804
2011-06-16,819.177
2011-06-17,832.792
2011-06-20,821.27
2011-06-21,844.07
2011-06-22,838.548
2011-06-23,805.706
2011-06-24,808.11
2011-06-27,829.191
2011-06-28,835.294
2011-06-29,867.031
2011-06-30,892.44
2011-07-01,896.946
2011-07-04,905.677
2011-07-05,903.916
2011-07-06,887.793
2011-07-07,904.797
2011-07-08,888.978
2011-07-11,854.735
2011-07-12,851.768
2011-07-13,865.453
2011-07-14,846.717
2011-07-15,838.196
2011-07-18,812.512
2011-07-19,839.995
2011-07-20,857.386
2011-07-21,877.808
2011-07-22,879.654
2011-07-25,879.297
2011-07-26,883.713
2011-07-27,874.403
2011-07-28,863.35
2011-07-29,860.857
2011-08-01,841.601
2011-08-02,820.971
2011-08-03,786.727
2011-08-04,732.227
2011-08-05,717.036
2011-08-08,666.116
2011-08-09,695.028
2011-08-10,690.091
2011-08-11,716.19
2011-08-12,732.046
2011-08-15,757.508
2011-08-16,755.333
2011-08-17,768.017
2011-08-18,719.731
2011-08-19,712.74
2011-08-22,722.341
2011-08-23,729.351
2011-08-24,744.692
2011-08-25,739.793
2011-08-26,737.438
2011-08-29,764.638
2011-08-30,755.117
2011-08-31,778.674
2011-09-01,770.288
2011-09-02,750.414
2011-09-05,710.947
2011-09-06,715.244
2011-09-07,742.659
2011-09-08,753.442
2011-09-09,724.566
2011-09-12,682.637
2011-09-13,680.983
2011-09-14,685.875
2011-09-15,723.3
2011-09-16,729.756
2011-09-19,702.742
2011-09-20,724.399
2011-09-21,710.107
2011-09-22,652.785
2011-09-23,648.878
2011-09-26,641.227
2011-09-27,684.637
2011-09-28,679.278
2011-09-29,688.476
2011-09-30,682.538
2011-10-03,679.51
2011-10-04,658.095
2011-10-05,677.185
2011-10-06,694.609
2011-10-07,705.11
2011-10-10,733.448
2011-10-11,730.202
2011-10-12,747.212
2011-10-13,728.77
2011-10-14,753.361
2011-10-17,740.357
2011-10-18,742.49
2011-10-19,749.755
2011-10-20,740.809
2011-10-21,766.617
2011-10-24,780.674
2011-10-25,778.44
2011-10-26,779.24
2011-10-27,819.166
2011-10-28,829.491
2011-10-31,804.43
2011-11-01,755.171
2011-11-02,771.226
2011-11-03,781.203
2011-11-04,788.321
2011-11-07,778.018
2011-11-08,787.966
2011-11-09,766.579
2011-11-10,750.773
2011-11-11,776.576
2011-11-14,764.813
2011-11-15,763.076
2011-11-16,758.429
2011-11-17,746.724
2011-11-18,737.879
2011-11-21,704.044
2011-11-22,706.747
2011-11-23,688.646
2011-11-24,683.744
2011-11-25,683.227
2011-11-28,710.423
2011-11-29,722.981
2011-11-30,759.322
2011-12-01,748.224
2011-12-02,754.843
2011-12-05,766.341
2011-12-06,760.011
2011-12-07,763.966
2011-12-08,743.282
2011-12-09,740.847
2011-12-12,716.409
2011-12-13,714.751
2011-12-14,701.276
2011-12-15,711.492
2011-12-16,716.8
2011-12-19,720.497
2011-12-20,744.746
2011-12-21,745.324
2011-12-22,752.823
2011-12-23,757.506
2011-12-26,757.506
2011-12-27,760.304
2011-12-28,751.206
2011-12-29,753.327
2011-12-30,767.393
2012-01-02,778.852
2012-01-03,787.677
2012-01-04,776.693
2012-01-05,774.237
2012-01-06,772.022
2012-01-09,776.246
2012-01-10,783.743
2012-01-11,775.027
2012-01-12,778.331
2012-01-13,769.276
2012-01-16,772.811
2012-01-17,781.536
2012-01-18,788.821
2012-01-19,805.173
2012-01-20,811.014
2012-01-23,819.41
2012-01-24,807.158
2012-01-25,804.565
2012-01-26,820.494
2012-01-27,819.926
2012-01-30,812.879
2012-01-31,817.942
2012-02-01,840.208
2012-02-02,846.935
2012-02-03,855.848
2012-02-06,852.38
2012-02-07,853.429
2012-02-08,853.141
2012-02-09,853.043
2012-02-10,841.432
2012-02-13,847.852
2012-02-14,844.731
2012-02-15,846.013
2012-02-16,842.361
2012-02-17,854.959
2012-02-20,862.959
2012-02-21,859.727
2012-02-22,854.323
2012-02-23,853.449
2012-02-24,869.1
2012-02-27,857.643
2012-02-28,866.378
2012-02-29,869.78
2012-03-01,865.497
2012-03-02,858.07
2012-03-05,864.648
2012-03-06,825.916
2012-03-07,829.098
2012-03-08,860.393
2012-03-09,854.346
2012-03-12,850.705
2012-03-13,865.234
2012-03-14,855.328
2012-03-15,855.115
2012-03-16,866.505
2012-03-19,871.265
2012-03-20,859.947
2012-03-21,857.517
2012-03-22,845.119
2012-03-23,849.795
2012-03-26,881.144
2012-03-27,875.829
2012-03-28,870.102
2012-03-29,859.309
2012-03-30,871.499
2012-04-02,886.801
2012-04-03,893.78
2012-04-04,859.187
2012-04-05,855.228
2012-04-06,855.228
2012-04-09,848.893
2012-04-10,833.706
2012-04-11,838.239
2012-04-12,858.326
2012-04-13,846.271
2012-04-16,847.419
2012-04-17,864.144
2012-04-18,867.959
2012-04-19,868.173
2012-04-20,870.39
2012-04-23,842.75
2012-04-24,855.825
2012-04-25,862.132
2012-04-26,853.319
2012-04-27,858.739
2012-04-30,867.561
2012-05-01,866.981
2012-05-02,864.451
2012-05-03,867.586
2012-05-04,846.84
2012-05-07,845.708
2012-05-08,827.915
2012-05-09,818.882
2012-05-10,825.292
2012-05-11,828.613
2012-05-14,804.067
2012-05-15,793.69
2012-05-16,786.808
2012-05-17,780.69
2012-05-18,768.313
2012-05-21,786.578
2012-05-22,809.399
2012-05-23,786.31
2012-05-24,796.663
2012-05-25,794.26
2012-05-28,795.373
2012-05-29,802.201
2012-05-30,784.809
2012-05-31,781.044
2012-06-01,760.555
2012-06-04,762.61
2012-06-05,755.793
2012-06-06,755.615
2012-06-07,788.428
2012-06-08,777.584
2012-06-11,779.361
2012-06-12,773.689
2012-06-13,776.028
2012-06-14,773.676
2012-06-15,781.242
2012-06-18,779.147
2012-06-19,795.521
2012-06-20,804.138
2012-06-21,795.341
2012-06-22,792.588
2012-06-25,771.475
2012-06-26,765.699
2012-06-27,777.498
2012-06-28,768.491
2012-06-29,815.344
2012-07-02,808.146
2012-07-03,821.349
2012-07-04,824.552
2012-07-05,822.134
2012-07-06,810.584
2012-07-09,809.591
2012-07-10,816.961
2012-07-11,814.689
2012-07-12,799.071
2012-07-13,808.558
2012-07-16,812.352
2012-07-17,819.915
2012-07-18,829.333
2012-07-19,837.372
2012-07-20,832.291
2012-07-23,812.496
2012-07-24,812.108
2012-07-25,812.106
2012-07-26,835.007
2012-07-27,842.24
2012-07-30,856.027
2012-07-31,853.17
2012-08-01,852.81
2012-08-02,844.171
2012-08-03,863.542
2012-08-06,870.722
2012-08-07,869.549
2012-08-08,873.645
2012-08-09,877.236
2012-08-10,878.417
2012-08-13,873.128
2012-08-14,871.912
2012-08-15,869.602
2012-08-16,869.165
2012-08-17,875.856
2012-08-20,879.686
2012-08-21,885.302
2012-08-22,871.895
2012-08-23,877.96
2012-08-24,879.925
2012-08-27,880.709
2012-08-28,873.992
2012-08-29,866.071
2012-08-30,859.034
2012-08-31,874.777
2012-09-03,866.362
2012-09-04,862.64
2012-09-05,864.848
2012-09-06,871.027
2012-09-07,894.06
2012-09-10,888.143
2012-09-11,889.826
2012-09-12,901.35
2012-09-13,895.686
2012-09-14,916.675
2012-09-17,914.136
2012-09-18,908.883
2012-09-19,919.315
2012-09-20,908.673
2012-09-21,905.779
2012-09-24,898.609
2012-09-25,908.274
2012-09-26,899.779
2012-09-27,909.285
2012-09-28,905.73
2012-10-01,909.331
2012-10-02,901.453
2012-10-03,886.405
2012-10-04,899.852
2012-10-05,909.778
2012-10-08,897.861
2012-10-09,884.365
2012-10-10,872.43
2012-10-11,873.004
2012-10-12,870.583
2012-10-15,877.744
2012-10-16,883.398
2012-10-17,895.474
2012-10-18,899.248
2012-10-19,891.755
2012-10-22,889.493
2012-10-23,870.058
2012-10-24,865.704
2012-10-25,865.337
2012-10-26,870.64
2012-10-29,872.878
2012-10-30,882.02
2012-10-31,879.382
2012-11-01,882.1
2012-11-02,878.893
2012-11-05,874.761
2012-11-06,880.015
2012-11-07,872.09
2012-11-08,866.922
2012-11-09,860.981
2012-11-12,856.18
2012-11-13,848.858
2012-11-14,844.721
2012-11-15,840.704
2012-11-16,829.126
2012-11-19,850.304
2012-11-20,845.193
2012-11-21,850.316
2012-11-22,864.076
2012-11-23,876.391
2012-11-26,871.247
2012-11-27,868.46
2012-11-28,871.188
2012-11-29,881.063
2012-11-30,887.576
2012-12-03,891.738
2012-12-04,893.589
2012-12-05,897.31
2012-12-06,899.564
2012-12-07,893.47
2012-12-10,888.282
2012-12-11,897.822
2012-12-12,896.782
2012-12-13,888.695
2012-12-14,891.127
2012-12-17,896.164
2012-12-18,906.79
2012-12-19,919.977
2012-12-20,922.846
2012-12-21,915.789
2012-12-24,914.591
2012-12-25,914.591
2012-12-26,917.89
2012-12-27,923.723
2012-12-28,934.231
2012-12-31,934.999
2013-01-01,934.999
2013-01-02,952.772
2013-01-03,945.8
2013-01-04,943.429
2013-01-07,948.948
2013-01-08,942.846
2013-01-09,940.274
2013-01-10,949.44
2013-01-11,950.533
2013-01-14,953.489
2013-01-15,949.286
2013-01-16,948.873
2013-01-17,957.013
2013-01-18,951.937
2013-01-21,957.279
2013-01-22,960.244
2013-01-23,960.977
2013-01-24,972.814
2013-01-25,981.4
2013-01-28,987.567
2013-01-29,989.284
2013-01-30,993.016
2013-01-31,989.591
2013-02-01,1009.162
2013-02-04,993.955
2013-02-05,999.089
2013-02-06,1005.79
2013-02-07,993.485
2013-02-08,1003.096
2013-02-11,1012.692
2013-02-12,1027.203
2013-02-13,1055.075
2013-02-14,1043.48
2013-02-15,1052.906
2013-02-18,1050.539
2013-02-19,1067.509
2013-02-20,1078.977
2013-02-21,1045.474
2013-02-22,1044.579
2013-02-25,1051.774
2013-02-26,1036.714
2013-02-27,1044.961
2013-02-28,1053.22
2013-03-01,1047.854
2013-03-04,1049.352
2013-03-05,1064.241
2013-03-06,1055.531
2013-03-07,1068.639
2013-03-08,1058.572
2013-03-11,1062.308
2013-03-12,1062.881
2013-03-13,1052.062
2013-03-14,1063.544
2013-03-15,1068.297
2013-03-18,1062.239
2013-03-19,1047.427
2013-03-20,1048.532
2013-03-21,1046.213
2013-03-22,1050.406
2013-03-25,1045.639
2013-03-26,1051.287
2013-03-27,1044.798
2013-03-28,1052.795
2013-03-29,1052.795
2013-04-01,1051.905
2013-04-02,1061.506
2013-04-03,1057.387
2013-04-04,1036.99
2013-04-05,1038.135
2013-04-08,1042.77
2013-04-09,1042.551
2013-04-10,1055.333
2013-04-11,1064.964
2013-04-12,1056.845
2013-04-15,1041.62
2013-04-16,1032.708
2013-04-17,999.656
2013-04-18,999.276
2013-04-19,1002.825
2013-04-22,1004.854
2013-04-23,1005.01
2013-04-24,1012.209
2013-04-25,1027.67
2013-04-26,1030.26
2013-04-29,1043.973
2013-04-30,1062.199
2013-05-01,1063.094
2013-05-02,1060.104
2013-05-03,1064.125
2013-05-06,1066.235
2013-05-07,1071.929
2013-05-08,1085.508
2013-05-09,1080.672
2013-05-10,1068.649
2013-05-13,1068.553
2013-05-14,1063.686
2013-05-15,1065.73
2013-05-16,1073.267
2013-05-17,1063.569
2013-05-20,1069.238
2013-05-21,1072.431
2013-05-22,1077.584
2013-05-23,1052.08
2013-05-24,1057.467
2013-05-27,1063.474
2013-05-28,1060.014
2013-05-29,1056.711
2013-05-30,1073.315
2013-05-31,1062.167
2013-06-03,1063.453
2013-06-04,1069.162
2013-06-05,1047.578
2013-06-06,1051.536
2013-06-07,1055.313
2013-06-10,1046.113
2013-06-11,1044.737
2013-06-12,1059.441
2013-06-13,1054.917
2013-06-14,1075.384
2013-06-17,1078.555
2013-06-18,1077.103
2013-06-19,1089.52
2013-06-20,1032.795
2013-06-21,1020.45
2013-06-24,985.208
2013-06-25,1003.032
2013-06-26,1013.784
2013-06-27,1018.241
2013-06-28,1020.252
2013-07-01,1037.888
2013-07-02,1045.981
2013-07-03,1035.206
2013-07-04,1052.027
2013-07-05,1034.29
2013-07-08,1039.402
2013-07-09,1045.188
2013-07-10,1051.334
2013-07-11,1068.098
2013-07-12,1074.296
2013-07-15,1076.617
2013-07-16,1091.82
2013-07-17,1093.226
2013-07-18,1102.909
2013-07-19,1122.626
2013-07-22,1133.033
2013-07-23,1144.582
2013-07-24,1142.547
2013-07-25,1137.585
2013-07-26,1140.124
2013-07-29,1137.623
2013-07-30,1132.392
2013-07-31,1135.521
2013-08-01,1137.315
2013-08-02,1130.039
2013-08-05,1136.719
2013-08-06,1140.99
2013-08-07,1139.368
2013-08-08,1152.229
2013-08-09,1152.086
2013-08-12,1145.906
2013-08-13,1137.58
2013-08-14,1151.15
2013-08-15,1130.476
2013-08-16,1147.612
2013-08-19,1153.844
2013-08-20,1155.836
2013-08-21,1134.913
2013-08-22,1150.912
2013-08-23,1157.341
2013-08-26,1150.955
2013-08-27,1146.931
2013-08-28,1131.265
2013-08-29,1127.245
2013-08-30,1118.844
2013-09-02,1142.85
2013-09-03,1141.956
2013-09-04,1154.845
2013-09-05,1148.831
2013-09-06,1153.335
2013-09-09,1165.821
2013-09-10,1182.515
2013-09-11,1190.783
2013-09-12,1190.93
2013-09-13,1183.725
2013-09-16,1209.222
2013-09-17,1212.73
2013-09-18,1214.757
2013-09-19,1253.643
2013-09-20,1245.256
2013-09-23,1237.467
2013-09-24,1241.886
2013-09-25,1234.42
2013-09-26,1237.26
2013-09-27,1238.519
2013-09-30,1230.552
2013-10-01,1250.619
2013-10-02,1247.921
2013-10-03,1247.498
2013-10-04,1232.829
2013-10-07,1223.494
2013-10-08,1220.072
2013-10-09,1199.358
2013-10-10,1205.377
2013-10-11,1214.652
2013-10-14,1208.009
2013-10-15,1211.421
2013-10-16,1209.651
2013-10-17,1239.891
2013-10-18,1248.357
2013-10-21,1262.431
2013-10-22,1268.518
2013-10-23,1257.328
2013-10-24,1270.413
2013-10-25,1290.879
2013-10-28,1283.982
2013-10-29,1270.263
2013-10-30,1267.466
2013-10-31,1245.403
2013-11-01,1229.883
2013-11-04,1230.473
2013-11-05,1236.324
2013-11-06,1252.659
2013-11-07,1254.828
2013-11-08,1248.1
2013-11-11,1265.326
2013-11-12,1249.152
2013-11-13,1229.756
2013-11-14,1236.542
2013-11-15,1239.975
2013-11-18,1261.364
2013-11-19,1251.102
2013-11-20,1247.069
2013-11-21,1233.856
2013-11-22,1252.294
2013-11-25,1255.42
2013-11-26,1264.246
2013-11-27,1268.942
2013-11-28,1276.209
2013-11-29,1278.167
2013-12-02,1277.616
2013-12-03,1270.425
2013-12-04,1265.537
2013-12-05,1267.553
2013-12-06,1265.661
2013-12-09,1261.196
2013-12-10,1253.338
2013-12-11,1246.228
2013-12-12,1228.263
2013-12-13,1229.696
2013-12-16,1234.006
2013-12-17,1232.559
2013-12-18,1246.348
2013-12-19,1248.092
2013-12-20,1260.598
2013-12-23,1279.342
2013-12-24,1274.525
2013-12-25,1274.525
2013-12-26,1279.547
2013-12-27,1295.885
2013-12-30,1312.281
2013-12-31,1312.997
2014-01-01,1312.997
2014-01-02,1298.651
2014-01-03,1304.981
2014-01-06,1304.019
2014-01-07,1302.729
2014-01-08,1304.102
2014-01-09,1304.694
2014-01-10,1331.685
2014-01-13,1333.525
2014-01-14,1345.389
2014-01-15,1348.749
2014-01-16,1351.117
2014-01-17,1361.655
2014-01-20,1358.308
2014-01-21,1353.803
2014-01-22,1360.903
2014-01-23,1353.271
2014-01-24,1318.318
2014-01-27,1304.69
2014-01-28,1315.161
2014-01-29,1299.146
2014-01-30,1285.712
2014-01-31,1281.179
2014-02-03,1271.474
2014-02-04,1268.726
2014-02-05,1266.271
2014-02-06,1300.157
2014-02-07,1304.54
2014-02-10,1312.473
2014-02-11,1341.818
2014-02-12,1340.405
2014-02-13,1353.132
2014-02-14,1363.719
2014-02-17,1371.208
2014-02-18,1359.938
2014-02-19,1372.941
2014-02-20,1365.421
2014-02-21,1371.636
2014-02-24,1394.828
2014-02-25,1402.18
2014-02-26,1397.101
2014-02-27,1391.727
2014-02-28,1430.805
2014-03-03,1371.858
2014-03-04,1401.297
2014-03-05,1399.356
2014-03-06,1411.281
2014-03-07,1404.55
2014-03-10,1400.753
2014-03-11,1407.185
2014-03-12,1403.455
2014-03-13,1402.187
2014-03-14,1393.132
2014-03-17,1416.041
2014-03-18,1427.817
2014-03-19,1430.136
2014-03-20,1404.234
2014-03-21,1391.67
2014-03-24,1374.961
2014-03-25,1387.036
2014-03-26,1375.862
2014-03-27,1375.633
2014-03-28,1379.528
2014-03-31,1400.477
2014-04-01,1419.584
2014-04-02,1422.689
2014-04-03,1406.974
2014-04-04,1415.244
2014-04-07,1408.468
2014-04-08,1403.488
2014-04-09,1413.853
2014-04-10,1398.377
2014-04-11,1379.691
2014-04-14,1366.496
2014-04-15,1350.77
2014-04-16,1364.689
2014-04-17,1371.242
2014-04-18,1371.242
2014-04-21,1366.172
2014-04-22,1398.421
2014-04-23,1405.33
2014-04-24,1415.321
2014-04-25,1419.805
2014-04-28,1413.179
2014-04-29,1414.666
2014-04-30,1427.083
2014-05-01,1430.31
2014-05-02,1441.85
2014-05-05,1432.675
2014-05-06,1445.7
2014-05-07,1443.227
2014-05-08,1456.965
2014-05-09,1449.32
2014-05-12,1469.602
2014-05-13,1471.371
2014-05-14,1467.051
2014-05-15,1472.757
2014-05-16,1458.648
2014-05-19,1463.327
2014-05-20,1464.865
2014-05-21,1468.329
2014-05-22,1473.386
2014-05-23,1462.276
2014-05-26,1474.54
2014-05-27,1473.987
2014-05-28,1478.918
2014-05-29,1481.393
2014-05-30,1472.912
2014-06-02,1473.967
2014-06-03,1466.025
2014-06-04,1474.914
2014-06-05,1466.644
2014-06-06,1478.914
2014-06-09,1481.804
2014-06-10,1478.146
2014-06-11,1468.8
2014-06-12,1474.669
2014-06-13,1467.122
2014-06-16,1449.309
2014-06-17,1444.897
2014-06-18,1442.471
2014-06-19,1442.976
2014-06-20,1431.961
2014-06-23,1462.318
2014-06-24,1460.694
2014-06-25,1446.863
2014-06-26,1444.399
2014-06-27,1455.542
2014-06-30,1475.394
2014-07-01,1475.679
2014-07-02,1478.794
2014-07-03,1473.762
2014-07-04,1467.838
2014-07-07,1463.004
2014-07-08,1450.058
2014-07-09,1457.487
2014-07-10,1437.707
2014-07-11,1436.237
2014-07-14,1456.093
2014-07-15,1435.13
2014-07-16,1433.363
2014-07-17,1423.899
2014-07-18,1412.677
2014-07-21,1401.688
2014-07-22,1405.64
2014-07-23,1410.082
2014-07-24,1409.456
2014-07-25,1406.945
2014-07-28,1399.668
2014-07-29,1397.677
2014-07-30,1384.314
2014-07-31,1371.128
2014-08-01,1360.311
2014-08-04,1353.915
2014-08-05,1360.663
2014-08-06,1334.711
2014-08-07,1329.206
2014-08-08,1322.185
2014-08-11,1353.784
2014-08-12,1354.708
2014-08-13,1357.486
2014-08-14,1365.542
2014-08-15,1359.696
2014-08-18,1377.366
2014-08-19,1385.196
2014-08-20,1382.515
2014-08-21,1389.967
2014-08-22,1380.786
2014-08-25,1387.294
2014-08-26,1390.077
2014-08-27,1396.626
2014-08-28,1375.642
2014-08-29,1373.659
2014-09-01,1368.084
2014-09-02,1363.766
2014-09-03,1375.421
2014-09-04,1365.416
2014-09-05,1348.863
2014-09-08,1347.268
2014-09-09,1335.146
2014-09-10,1331.808
2014-09-11,1319.906
2014-09-12,1327.184
2014-09-15,1326.451
2014-09-16,1311.493
2014-09-17,1317.639
2014-09-18,1322.121
2014-09-19,1314.558
2014-09-22,1316.103
2014-09-23,1309.43
2014-09-24,1303.741
2014-09-25,1288.16
2014-09-26,1278.46
2014-09-29,1274.754
2014-09-30,1284.824
2014-10-01,1269.698
2014-10-02,1250.608
2014-10-03,1248.587
2014-10-06,1259.99
2014-10-07,1238.18
2014-10-08,1230.091
2014-10-09,1225.014
2014-10-10,1204.986
2014-10-13,1204.485
2014-10-14,1214.527
2014-10-15,1192.898
2014-10-16,1198.677
2014-10-17,1244.611
2014-10-20,1243.948
2014-10-21,1274.29
2014-10-22,1287.041
2014-10-23,1305.339
2014-10-24,1299.082
2014-10-27,1299.016
2014-10-28,1312.338
2014-10-29,1332.557
2014-10-30,1329.191
2014-10-31,1342.381
2014-11-03,1337.092
2014-11-04,1343.237
2014-11-05,1347.208
2014-11-06,1340.645
2014-11-07,1329.825
2014-11-10,1346.477
2014-11-11,1347.242
2014-11-12,1349.064
2014-11-13,1347.639
2014-11-14,1349.881
2014-11-17,1344.996
2014-11-18,1354.561
2014-11-19,1345.627
2014-11-20,1343.611
2014-11-21,1344.732
2014-11-24,1357.406
2014-11-25,1369.399
2014-11-26,1370.311
2014-11-27,1367.236
2014-11-28,1363.173
2014-12-01,1364.412
2014-12-02,1350.776
2014-12-03,1358.148
2014-12-04,1357.537
2014-12-05,1356.02
2014-12-08,1353.643
2014-12-09,1349.468
2014-12-10,1356.2
2014-12-11,1344.363
2014-12-12,1330.506
2014-12-15,1304.426
2014-12-16,1302.899
2014-12-17,1296.846
2014-12-18,1321.972
2014-12-19,1326.209
2014-12-22,1329.22
2014-12-23,1332.899
2014-12-24,1327.998
2014-12-25,1327.998
2014-12-26,1322.156
2014-12-29,1329.749
2014-12-30,1338.854
2014-12-31,1325.565
2015-01-01,1325.565
2015-01-02,1322.378
2015-01-05,1321.057
2015-01-06,1322.736
2015-01-07,1276.851
2015-01-08,1297.311
2015-01-09,1294.86
2015-01-12,1296.606
2015-01-13,1306.383
2015-01-14,1284.096
2015-01-15,1282.977
2015-01-16,1280.575
2015-01-19,1295.15
2015-01-20,1293.41
2015-01-21,1292.916
2015-01-22,1298.77
2015-01-23,1294.372
2015-01-26,1302.94
2015-01-27,1309.661
2015-01-28,1310.349
2015-01-29,1309.952
2015-01-30,1317.97
2015-02-02,1317.113
2015-02-03,1331.361
2015-02-04,1331.837
2015-02-05,1346.247
2015-02-06,1332.729
2015-02-09,1329.988
2015-02-10,1360.126
2015-02-11,1347.856
2015-02-12,1369.965
2015-02-13,1386.824
2015-02-16,1392.885
2015-02-17,1391.958
2015-02-18,1397.981
2015-02-19,1403.099
2015-02-20,1402.783
2015-02-23,1405.379
2015-02-24,1409.937
2015-02-25,1429.611
2015-02-26,1417.699
2015-02-27,1429.279
2015-03-02,1423.624
2015-03-03,1406.762
2015-03-04,1383.235
2015-03-05,1397.1
2015-03-06,1365.589
2015-03-09,1354.019
2015-03-10,1331.199
2015-03-11,1333.309
2015-03-12,1337.489
2015-03-13,1338.317
2015-03-16,1359.418
2015-03-17,1343.1
2015-03-18,1345.486
2015-03-19,1356.051
2015-03-20,1368.609
2015-03-23,1380.908
2015-03-24,1392.263
2015-03-25,1389.96
2015-03-26,1358.96
2015-03-27,1358.407
2015-03-30,1381.319
2015-03-31,1377.019
2015-04-01,1379.042
2015-04-02,1391.682
2015-04-03,1391.682
2015-04-06,1414.767
2015-04-07,1409.837
2015-04-08,1405.209
2015-04-09,1411.852
2015-04-10,1415.689
2015-04-13,1420.799
2015-04-14,1433.704
2015-04-15,1432.229
2015-04-16,1447.691
2015-04-17,1424.311
2015-04-20,1427.268
2015-04-21,1446.586
2015-04-22,1422.623
2015-04-23,1440.464
2015-04-24,1455.394
2015-04-27,1495.765
2015-04-28,1483.722
2015-04-29,1490.837
2015-04-30,1490.739
2015-05-01,1487.417
2015-05-04,1502.906
2015-05-05,1473.641
2015-05-06,1480.241
2015-05-07,1468.918
2015-05-08,1496.552
2015-05-11,1495.617
2015-05-12,1480.553
2015-05-13,1512.94
2015-05-14,1508.618
2015-05-15,1531.719
2015-05-18,1542.139
2015-05-19,1530.798
2015-05-20,1529.016
