Date,NETHERLANDS SMID VALUE SMID (Small+Mid Cap)
2010-09-06,780.825
2010-09-07,767.693
2010-09-08,773.436
2010-09-09,779.468
2010-09-10,780.378
2010-09-13,795.142
2010-09-14,808.415
2010-09-15,810.318
2010-09-16,813.163
2010-09-17,810.116
2010-09-20,825.033
2010-09-21,830.106
2010-09-22,837.042
2010-09-23,827.63
2010-09-24,844.71
2010-09-27,843.839
2010-09-28,853.347
2010-09-29,853.935
2010-09-30,859.974
2010-10-01,866.982
2010-10-04,858.838
2010-10-05,884.1
2010-10-06,893.589
2010-10-07,896.942
2010-10-08,896.555
2010-10-11,899.007
2010-10-12,894.666
2010-10-13,913.867
2010-10-14,925.122
2010-10-15,926.999
2010-10-18,925.81
2010-10-19,911.334
2010-10-20,922.544
2010-10-21,930.823
2010-10-22,924.822
2010-10-25,928.792
2010-10-26,920.422
2010-10-27,909.322
2010-10-28,914.213
2010-10-29,907.124
2010-11-01,906.301
2010-11-02,910.177
2010-11-03,910.173
2010-11-04,922.71
2010-11-05,909.746
2010-11-08,903.05
2010-11-09,904.434
2010-11-10,889.264
2010-11-11,885.13
2010-11-12,883.95
2010-11-15,884.478
2010-11-16,868.36
2010-11-17,871.654
2010-11-18,879.839
2010-11-19,884.805
2010-11-22,884.819
2010-11-23,864.817
2010-11-24,865.881
2010-11-25,865.844
2010-11-26,851.749
2010-11-29,830.748
2010-11-30,818.057
2010-12-01,838.559
2010-12-02,856.674
2010-12-03,874.8
2010-12-06,869.602
2010-12-07,878.528
2010-12-08,872.643
2010-12-09,881.697
2010-12-10,884.447
2010-12-13,896.124
2010-12-14,897.431
2010-12-15,892.931
2010-12-16,887.981
2010-12-17,890.048
2010-12-20,891.683
2010-12-21,903.715
2010-12-22,902.348
2010-12-23,898.972
2010-12-24,902.642
2010-12-27,906.172
2010-12-28,907.786
2010-12-29,908.107
2010-12-30,918.722
2010-12-31,926.406
2011-01-03,932.944
2011-01-04,927.718
2011-01-05,915.987
2011-01-06,904.935
2011-01-07,894.789
2011-01-10,892.153
2011-01-11,903.469
2011-01-12,926.878
2011-01-13,937.515
2011-01-14,949.559
2011-01-17,950.856
2011-01-18,962.194
2011-01-19,950.07
2011-01-20,932.595
2011-01-21,952.141
2011-01-24,958.338
2011-01-25,963.415
2011-01-26,968.887
2011-01-27,971.031
2011-01-28,958.993
2011-01-31,959.439
2011-02-01,982.7
2011-02-02,985.205
2011-02-03,969.239
2011-02-04,965.856
2011-02-07,976.818
2011-02-08,989.178
2011-02-09,990.767
2011-02-10,981.101
2011-02-11,982.89
2011-02-14,977.668
2011-02-15,978.708
2011-02-16,981.029
2011-02-17,979.35
2011-02-18,984.686
2011-02-21,975.652
2011-02-22,972.499
2011-02-23,961.769
2011-02-24,959.936
2011-02-25,962.334
2011-02-28,975.686
2011-03-01,978.775
2011-03-02,982.818
2011-03-03,996.509
2011-03-04,1004.562
2011-03-07,1001.144
2011-03-08,991.031
2011-03-09,992.092
2011-03-10,964.057
2011-03-11,958.107
2011-03-14,961.006
2011-03-15,936.485
2011-03-16,924.032
2011-03-17,945.331
2011-03-18,959.809
2011-03-21,976.385
2011-03-22,977.842
2011-03-23,978.619
2011-03-24,992.124
2011-03-25,991.541
2011-03-28,992.376
2011-03-29,993.263
2011-03-30,1009.343
2011-03-31,1012.878
2011-04-01,1018.966
2011-04-04,1027.396
2011-04-05,1024.026
2011-04-06,1031.4
2011-04-07,1018.429
2011-04-08,1028.652
2011-04-11,1031.602
2011-04-12,1017.178
2011-04-13,1019.207
2011-04-14,1009.624
2011-04-15,1005.761
2011-04-18,976.066
2011-04-19,987.154
2011-04-20,1021.968
2011-04-21,1031.328
2011-04-22,1031.328
2011-04-25,1030.585
2011-04-26,1033.249
2011-04-27,1043.044
2011-04-28,1065.27
2011-04-29,1067.955
2011-05-02,1081.61
2011-05-03,1072.547
2011-05-04,1062.409
2011-05-05,1042.172
2011-05-06,1042.553
2011-05-09,1024.935
2011-05-10,1044.765
2011-05-11,1046.096
2011-05-12,1034.839
2011-05-13,1034.183
2011-05-16,1031.068
2011-05-17,1013.519
2011-05-18,1019.643
2011-05-19,1023.438
2011-05-20,1015.222
2011-05-23,984.788
2011-05-24,991.527
2011-05-25,990.369
2011-05-26,991.004
2011-05-27,1009.014
2011-05-30,1013.172
2011-05-31,1029.792
2011-06-01,1024.43
2011-06-02,1012.714
2011-06-03,1020.922
2011-06-06,1017.972
2011-06-07,1016.896
2011-06-08,997.622
2011-06-09,993.405
2011-06-10,969.108
2011-06-13,969.378
2011-06-14,982.929
2011-06-15,963.933
2011-06-16,940.328
2011-06-17,946.007
2011-06-20,938.785
2011-06-21,954.246
2011-06-22,956.186
2011-06-23,916.581
2011-06-24,917.0
2011-06-27,923.961
2011-06-28,927.723
2011-06-29,948.992
2011-06-30,966.793
2011-07-01,974.731
2011-07-04,977.8
2011-07-05,968.231
2011-07-06,954.142
2011-07-07,964.497
2011-07-08,948.69
2011-07-11,913.802
2011-07-12,907.422
2011-07-13,916.126
2011-07-14,906.778
2011-07-15,902.819
2011-07-18,877.403
2011-07-19,895.112
2011-07-20,902.236
2011-07-21,927.996
2011-07-22,930.483
2011-07-25,927.978
2011-07-26,936.771
2011-07-27,915.607
2011-07-28,899.546
2011-07-29,897.661
2011-08-01,871.866
2011-08-02,859.071
2011-08-03,843.701
2011-08-04,800.884
2011-08-05,792.224
2011-08-08,756.339
2011-08-09,770.223
2011-08-10,746.628
2011-08-11,770.415
2011-08-12,797.01
2011-08-15,816.685
2011-08-16,797.825
2011-08-17,803.387
2011-08-18,756.462
2011-08-19,753.202
2011-08-22,756.596
2011-08-23,762.036
2011-08-24,773.181
2011-08-25,768.135
2011-08-26,762.159
2011-08-29,786.068
2011-08-30,784.484
2011-08-31,805.097
2011-09-01,799.631
2011-09-02,782.717
2011-09-05,747.441
2011-09-06,737.363
2011-09-07,754.283
2011-09-08,756.554
2011-09-09,721.169
2011-09-12,690.965
2011-09-13,692.572
2011-09-14,701.255
2011-09-15,720.726
2011-09-16,731.582
2011-09-19,707.736
2011-09-20,718.054
2011-09-21,711.782
2011-09-22,667.115
2011-09-23,662.744
2011-09-26,670.96
2011-09-27,708.302
2011-09-28,702.361
2011-09-29,711.909
2011-09-30,691.07
2011-10-03,673.217
2011-10-04,654.664
2011-10-05,669.774
2011-10-06,696.275
2011-10-07,709.506
2011-10-10,725.566
2011-10-11,724.867
2011-10-12,748.139
2011-10-13,736.835
2011-10-14,756.223
2011-10-17,739.546
2011-10-18,734.587
2011-10-19,746.848
2011-10-20,729.982
2011-10-21,757.182
2011-10-24,762.776
2011-10-25,761.0
2011-10-26,755.967
2011-10-27,792.935
2011-10-28,790.98
2011-10-31,768.233
2011-11-01,725.622
2011-11-02,733.287
2011-11-03,747.531
2011-11-04,741.787
2011-11-07,735.747
2011-11-08,736.616
2011-11-09,708.266
2011-11-10,701.089
2011-11-11,724.578
2011-11-14,709.403
2011-11-15,691.923
2011-11-16,688.902
2011-11-17,675.491
2011-11-18,670.044
2011-11-21,645.753
2011-11-22,642.586
2011-11-23,626.729
2011-11-24,625.784
2011-11-25,623.98
2011-11-28,655.967
2011-11-29,658.658
2011-11-30,692.53
2011-12-01,686.704
2011-12-02,695.281
2011-12-05,704.401
2011-12-06,695.811
2011-12-07,690.873
2011-12-08,673.327
2011-12-09,686.319
2011-12-12,659.487
2011-12-13,653.924
2011-12-14,634.131
2011-12-15,640.53
2011-12-16,645.992
2011-12-19,643.466
2011-12-20,669.218
2011-12-21,661.26
2011-12-22,668.637
2011-12-23,675.863
2011-12-26,675.863
2011-12-27,684.492
2011-12-28,670.8
2011-12-29,674.729
2011-12-30,684.891
2012-01-02,695.079
2012-01-03,702.632
2012-01-04,687.227
2012-01-05,668.055
2012-01-06,660.748
2012-01-09,660.242
2012-01-10,674.461
2012-01-11,672.687
2012-01-12,683.972
2012-01-13,675.378
2012-01-16,679.964
2012-01-17,687.178
2012-01-18,692.663
2012-01-19,710.734
2012-01-20,716.273
2012-01-23,731.787
2012-01-24,727.476
2012-01-25,726.892
2012-01-26,747.352
2012-01-27,742.411
2012-01-30,726.655
2012-01-31,730.482
2012-02-01,748.952
2012-02-02,749.764
2012-02-03,755.33
2012-02-06,750.443
2012-02-07,760.988
2012-02-08,766.958
2012-02-09,775.162
2012-02-10,756.151
2012-02-13,761.108
2012-02-14,749.553
2012-02-15,747.887
2012-02-16,753.785
2012-02-17,766.379
2012-02-20,792.228
2012-02-21,782.43
2012-02-22,778.267
2012-02-23,777.984
2012-02-24,792.728
2012-02-27,785.595
2012-02-28,781.086
2012-02-29,778.154
2012-03-01,779.518
2012-03-02,777.975
2012-03-05,778.335
2012-03-06,749.52
2012-03-07,755.68
2012-03-08,776.386
2012-03-09,771.744
2012-03-12,774.833
2012-03-13,785.1
2012-03-14,784.099
2012-03-15,789.909
2012-03-16,799.102
2012-03-19,802.753
2012-03-20,796.551
2012-03-21,793.14
2012-03-22,790.195
2012-03-23,793.349
2012-03-26,809.467
2012-03-27,809.301
2012-03-28,802.757
2012-03-29,789.65
2012-03-30,798.044
2012-04-02,799.785
2012-04-03,794.823
2012-04-04,757.575
2012-04-05,755.786
2012-04-06,755.786
2012-04-09,756.211
2012-04-10,740.605
2012-04-11,744.608
2012-04-12,758.077
2012-04-13,740.285
2012-04-16,736.398
2012-04-17,754.568
2012-04-18,744.543
2012-04-19,742.286
2012-04-20,748.81
2012-04-23,725.269
2012-04-24,741.961
2012-04-25,750.578
2012-04-26,746.688
2012-04-27,757.851
2012-04-30,752.887
2012-05-01,752.304
2012-05-02,751.915
2012-05-03,753.099
2012-05-04,734.06
2012-05-07,738.946
2012-05-08,727.522
2012-05-09,717.11
2012-05-10,723.678
2012-05-11,729.417
2012-05-14,704.89
2012-05-15,692.529
2012-05-16,687.434
2012-05-17,675.622
2012-05-18,670.322
2012-05-21,673.755
2012-05-22,689.404
2012-05-23,662.891
2012-05-24,669.22
2012-05-25,666.704
2012-05-28,669.956
2012-05-29,674.785
2012-05-30,654.468
2012-05-31,646.791
2012-06-01,632.604
2012-06-04,637.897
2012-06-05,639.261
2012-06-06,657.461
2012-06-07,664.432
2012-06-08,657.795
2012-06-11,655.288
2012-06-12,648.465
2012-06-13,642.507
2012-06-14,646.493
2012-06-15,660.477
2012-06-18,660.442
2012-06-19,679.3
2012-06-20,688.506
2012-06-21,680.087
2012-06-22,671.766
2012-06-25,657.901
2012-06-26,655.374
2012-06-27,662.754
2012-06-28,660.088
2012-06-29,694.752
2012-07-02,699.024
2012-07-03,712.332
2012-07-04,706.552
2012-07-05,695.774
2012-07-06,684.956
2012-07-09,682.358
2012-07-10,681.915
2012-07-11,679.739
2012-07-12,671.674
2012-07-13,685.115
2012-07-16,686.865
2012-07-17,684.766
2012-07-18,686.856
2012-07-19,691.602
2012-07-20,679.362
2012-07-23,652.625
2012-07-24,647.892
2012-07-25,658.293
2012-07-26,684.316
2012-07-27,691.745
2012-07-30,686.556
2012-07-31,684.688
2012-08-01,689.365
2012-08-02,669.109
2012-08-03,695.227
2012-08-06,698.429
2012-08-07,698.951
2012-08-08,694.62
2012-08-09,693.983
2012-08-10,690.749
2012-08-13,689.148
2012-08-14,691.423
2012-08-15,691.478
2012-08-16,702.026
2012-08-17,703.05
2012-08-20,703.305
2012-08-21,714.726
2012-08-22,706.988
2012-08-23,710.277
2012-08-24,705.131
2012-08-27,708.857
2012-08-28,707.378
2012-08-29,711.724
2012-08-30,703.568
2012-08-31,714.325
2012-09-03,717.558
2012-09-04,713.701
2012-09-05,719.211
2012-09-06,731.63
2012-09-07,745.956
2012-09-10,743.993
2012-09-11,749.607
2012-09-12,757.703
2012-09-13,756.687
2012-09-14,773.81
2012-09-17,774.125
2012-09-18,765.161
2012-09-19,770.197
2012-09-20,763.101
2012-09-21,766.587
2012-09-24,758.698
2012-09-25,767.605
2012-09-26,751.138
2012-09-27,752.824
2012-09-28,744.526
2012-10-01,753.633
2012-10-02,755.119
2012-10-03,752.91
2012-10-04,759.858
2012-10-05,770.58
2012-10-08,761.004
2012-10-09,754.157
2012-10-10,751.133
2012-10-11,756.879
2012-10-12,757.82
2012-10-15,762.615
2012-10-16,774.635
2012-10-17,787.27
2012-10-18,786.771
2012-10-19,785.491
2012-10-22,782.302
2012-10-23,762.379
2012-10-24,766.843
2012-10-25,767.272
2012-10-26,764.465
2012-10-29,761.981
2012-10-30,773.482
2012-10-31,772.826
2012-11-01,777.554
2012-11-02,773.214
2012-11-05,761.263
2012-11-06,769.822
2012-11-07,760.087
2012-11-08,751.009
2012-11-09,749.831
2012-11-12,749.824
2012-11-13,751.864
2012-11-14,749.732
2012-11-15,741.986
2012-11-16,725.983
2012-11-19,739.129
2012-11-20,739.875
2012-11-21,748.135
2012-11-22,756.924
2012-11-23,769.122
2012-11-26,769.038
2012-11-27,770.0
2012-11-28,773.713
2012-11-29,788.527
2012-11-30,788.805
2012-12-03,796.21
2012-12-04,796.143
2012-12-05,800.436
2012-12-06,801.764
2012-12-07,798.82
2012-12-10,798.976
2012-12-11,805.263
2012-12-12,807.803
2012-12-13,810.886
2012-12-14,813.247
2012-12-17,816.411
2012-12-18,825.491
2012-12-19,836.385
2012-12-20,844.833
2012-12-21,834.195
2012-12-24,838.277
2012-12-25,838.277
2012-12-26,839.973
2012-12-27,840.472
2012-12-28,836.561
2012-12-31,836.706
2013-01-01,836.706
2013-01-02,855.942
2013-01-03,847.704
2013-01-04,847.47
2013-01-07,849.671
2013-01-08,845.555
2013-01-09,847.916
2013-01-10,863.577
2013-01-11,872.623
2013-01-14,858.953
2013-01-15,856.355
2013-01-16,852.195
2013-01-17,862.07
2013-01-18,860.706
2013-01-21,863.324
2013-01-22,865.973
2013-01-23,864.756
2013-01-24,873.24
2013-01-25,883.262
2013-01-28,878.983
2013-01-29,879.275
2013-01-30,880.912
2013-01-31,876.979
2013-02-01,895.445
2013-02-04,872.142
2013-02-05,867.72
2013-02-06,866.085
2013-02-07,854.004
2013-02-08,857.954
2013-02-11,854.599
2013-02-12,861.002
2013-02-13,867.462
2013-02-14,858.452
2013-02-15,859.736
2013-02-18,861.069
2013-02-19,875.657
2013-02-20,870.396
2013-02-21,841.485
2013-02-22,844.879
2013-02-25,847.367
2013-02-26,829.134
2013-02-27,836.185
2013-02-28,842.191
2013-03-01,836.05
2013-03-04,836.141
2013-03-05,854.728
2013-03-06,852.867
2013-03-07,858.632
2013-03-08,858.294
2013-03-11,860.716
2013-03-12,873.046
2013-03-13,871.093
2013-03-14,879.371
2013-03-15,888.109
2013-03-18,883.205
2013-03-19,875.304
2013-03-20,886.264
2013-03-21,880.084
2013-03-22,884.857
2013-03-25,872.501
2013-03-26,876.862
2013-03-27,859.275
2013-03-28,868.684
2013-03-29,868.684
2013-04-01,869.085
2013-04-02,876.918
2013-04-03,875.833
2013-04-04,869.656
2013-04-05,865.377
2013-04-08,868.5
2013-04-09,873.873
2013-04-10,888.838
2013-04-11,901.492
2013-04-12,897.237
2013-04-15,891.534
2013-04-16,891.532
2013-04-17,873.335
2013-04-18,872.245
2013-04-19,872.72
2013-04-22,870.787
2013-04-23,889.252
2013-04-24,896.306
2013-04-25,912.255
2013-04-26,907.505
2013-04-29,911.703
2013-04-30,913.278
2013-05-01,913.894
2013-05-02,911.063
2013-05-03,919.807
2013-05-06,918.648
2013-05-07,922.428
2013-05-08,932.013
2013-05-09,930.411
2013-05-10,928.063
2013-05-13,929.655
2013-05-14,935.041
2013-05-15,929.733
2013-05-16,932.13
2013-05-17,926.576
2013-05-20,935.858
2013-05-21,940.08
2013-05-22,941.756
2013-05-23,925.259
2013-05-24,924.985
2013-05-27,929.851
2013-05-28,940.746
2013-05-29,940.271
2013-05-30,948.597
2013-05-31,936.008
2013-06-03,931.432
2013-06-04,935.686
2013-06-05,922.067
2013-06-06,927.022
2013-06-07,944.587
2013-06-10,939.929
2013-06-11,940.807
2013-06-12,940.813
2013-06-13,940.925
2013-06-14,944.129
2013-06-17,957.743
2013-06-18,961.516
2013-06-19,957.962
2013-06-20,915.703
2013-06-21,900.704
2013-06-24,877.434
2013-06-25,884.12
2013-06-26,891.95
2013-06-27,906.104
2013-06-28,907.544
2013-07-01,918.57
2013-07-02,924.651
2013-07-03,924.153
2013-07-04,928.93
2013-07-05,919.754
2013-07-08,935.121
2013-07-09,939.005
2013-07-10,945.597
2013-07-11,963.854
2013-07-12,960.637
2013-07-15,967.992
2013-07-16,966.294
2013-07-17,964.697
2013-07-18,978.989
2013-07-19,989.72
2013-07-22,1005.646
2013-07-23,1006.978
2013-07-24,1021.814
2013-07-25,1015.939
2013-07-26,1013.419
2013-07-29,1018.64
2013-07-30,1022.618
2013-07-31,1023.047
2013-08-01,1039.301
2013-08-02,1037.407
2013-08-05,1031.327
2013-08-06,1041.302
2013-08-07,1037.795
2013-08-08,1055.032
2013-08-09,1079.601
2013-08-12,1078.407
2013-08-13,1079.065
2013-08-14,1082.58
2013-08-15,1070.515
2013-08-16,1076.736
2013-08-19,1079.219
2013-08-20,1074.663
2013-08-21,1073.963
2013-08-22,1077.262
2013-08-23,1083.548
2013-08-26,1080.739
2013-08-27,1059.373
2013-08-28,1049.741
2013-08-29,1048.047
2013-08-30,1030.329
2013-09-02,1042.915
2013-09-03,1041.062
2013-09-04,1045.425
2013-09-05,1043.556
2013-09-06,1050.843
2013-09-09,1055.226
2013-09-10,1076.096
2013-09-11,1081.161
2013-09-12,1085.1
2013-09-13,1088.962
2013-09-16,1102.881
2013-09-17,1102.812
2013-09-18,1105.221
2013-09-19,1126.321
2013-09-20,1126.764
2013-09-23,1119.365
2013-09-24,1125.442
2013-09-25,1126.527
2013-09-26,1109.954
2013-09-27,1120.499
2013-09-30,1116.418
2013-10-01,1125.043
2013-10-02,1129.907
2013-10-03,1125.753
2013-10-04,1127.572
2013-10-07,1118.157
2013-10-08,1118.992
2013-10-09,1101.778
2013-10-10,1113.996
2013-10-11,1118.529
2013-10-14,1120.141
2013-10-15,1126.305
2013-10-16,1130.642
2013-10-17,1128.863
2013-10-18,1139.703
2013-10-21,1140.285
2013-10-22,1161.185
2013-10-23,1166.919
2013-10-24,1174.765
2013-10-25,1172.578
2013-10-28,1170.681
2013-10-29,1169.751
2013-10-30,1169.128
2013-10-31,1165.614
2013-11-01,1154.937
2013-11-04,1166.078
2013-11-05,1167.87
2013-11-06,1190.292
2013-11-07,1170.752
2013-11-08,1174.38
2013-11-11,1188.472
2013-11-12,1187.207
2013-11-13,1177.331
2013-11-14,1191.018
2013-11-15,1190.412
2013-11-18,1194.444
2013-11-19,1197.631
2013-11-20,1178.972
2013-11-21,1180.593
2013-11-22,1184.217
2013-11-25,1183.333
2013-11-26,1180.858
2013-11-27,1184.589
2013-11-28,1188.684
2013-11-29,1188.552
2013-12-02,1182.643
2013-12-03,1166.446
2013-12-04,1153.422
2013-12-05,1156.445
2013-12-06,1167.081
2013-12-09,1168.101
2013-12-10,1169.049
2013-12-11,1161.701
2013-12-12,1152.485
2013-12-13,1149.473
2013-12-16,1156.7
2013-12-17,1149.835
2013-12-18,1164.239
2013-12-19,1167.078
2013-12-20,1176.217
2013-12-23,1186.249
2013-12-24,1186.87
2013-12-25,1186.87
2013-12-26,1189.038
2013-12-27,1201.298
2013-12-30,1207.666
2013-12-31,1207.5
2014-01-01,1207.5
2014-01-02,1193.11
2014-01-03,1199.907
2014-01-06,1207.413
2014-01-07,1211.873
2014-01-08,1218.862
2014-01-09,1220.531
2014-01-10,1231.385
2014-01-13,1234.016
2014-01-14,1243.333
2014-01-15,1237.912
2014-01-16,1238.83
2014-01-17,1237.182
2014-01-20,1239.368
2014-01-21,1208.287
2014-01-22,1203.982
2014-01-23,1214.573
2014-01-24,1186.386
2014-01-27,1175.62
2014-01-28,1185.416
2014-01-29,1184.701
2014-01-30,1180.024
2014-01-31,1171.81
2014-02-03,1160.384
2014-02-04,1151.851
2014-02-05,1155.736
2014-02-06,1172.725
2014-02-07,1167.034
2014-02-10,1170.25
2014-02-11,1180.965
2014-02-12,1174.628
2014-02-13,1185.194
2014-02-14,1187.878
2014-02-17,1194.639
2014-02-18,1196.039
2014-02-19,1189.634
2014-02-20,1177.355
2014-02-21,1187.317
2014-02-24,1178.574
2014-02-25,1178.078
2014-02-26,1170.189
2014-02-27,1166.629
2014-02-28,1189.519
2014-03-03,1163.939
2014-03-04,1184.526
2014-03-05,1186.482
2014-03-06,1201.256
2014-03-07,1194.333
2014-03-10,1188.263
2014-03-11,1191.368
2014-03-12,1183.369
2014-03-13,1172.583
2014-03-14,1158.648
2014-03-17,1170.11
2014-03-18,1176.983
2014-03-19,1176.626
2014-03-20,1160.926
2014-03-21,1159.379
2014-03-24,1149.068
2014-03-25,1161.005
2014-03-26,1171.484
2014-03-27,1169.821
2014-03-28,1180.496
2014-03-31,1188.575
2014-04-01,1200.895
2014-04-02,1203.958
2014-04-03,1190.199
2014-04-04,1186.956
2014-04-07,1180.864
2014-04-08,1173.733
2014-04-09,1184.066
2014-04-10,1182.903
2014-04-11,1165.108
2014-04-14,1150.316
2014-04-15,1142.738
2014-04-16,1154.756
2014-04-17,1170.11
2014-04-18,1170.11
2014-04-21,1167.502
2014-04-22,1183.572
2014-04-23,1186.529
2014-04-24,1191.495
2014-04-25,1183.93
2014-04-28,1183.257
2014-04-29,1193.453
2014-04-30,1199.527
2014-05-01,1199.527
2014-05-02,1199.493
2014-05-05,1197.773
2014-05-06,1214.647
2014-05-07,1211.762
2014-05-08,1217.092
2014-05-09,1205.79
2014-05-12,1218.572
2014-05-13,1219.655
2014-05-14,1221.789
2014-05-15,1205.713
2014-05-16,1196.206
2014-05-19,1203.918
2014-05-20,1202.749
2014-05-21,1206.223
2014-05-22,1206.049
2014-05-23,1213.06
2014-05-26,1222.694
2014-05-27,1222.008
2014-05-28,1219.024
2014-05-29,1224.27
2014-05-30,1228.491
2014-06-02,1223.518
2014-06-03,1220.918
2014-06-04,1220.829
2014-06-05,1223.095
2014-06-06,1237.364
2014-06-09,1240.513
2014-06-10,1234.389
2014-06-11,1226.739
2014-06-12,1227.648
2014-06-13,1222.294
2014-06-16,1222.253
2014-06-17,1226.077
2014-06-18,1226.01
2014-06-19,1235.049
2014-06-20,1227.429
2014-06-23,1221.807
2014-06-24,1227.129
2014-06-25,1220.108
2014-06-26,1213.644
2014-06-27,1214.848
2014-06-30,1224.951
2014-07-01,1227.2
2014-07-02,1221.547
2014-07-03,1224.944
2014-07-04,1218.514
2014-07-07,1204.381
2014-07-08,1187.303
2014-07-09,1191.072
2014-07-10,1151.771
2014-07-11,1146.483
2014-07-14,1156.537
2014-07-15,1144.562
2014-07-16,1157.816
2014-07-17,1145.277
2014-07-18,1150.383
2014-07-21,1147.39
2014-07-22,1147.33
2014-07-23,1149.846
2014-07-24,1156.41
2014-07-25,1136.355
2014-07-28,1133.11
2014-07-29,1140.787
2014-07-30,1132.383
2014-07-31,1118.635
2014-08-01,1111.459
2014-08-04,1103.267
2014-08-05,1101.496
2014-08-06,1092.862
2014-08-07,1084.441
2014-08-08,1075.398
2014-08-11,1096.963
2014-08-12,1086.796
2014-08-13,1090.405
2014-08-14,1091.422
2014-08-15,1089.23
2014-08-18,1098.342
2014-08-19,1108.478
2014-08-20,1107.054
2014-08-21,1119.775
2014-08-22,1114.06
2014-08-25,1118.157
2014-08-26,1127.377
2014-08-27,1129.896
2014-08-28,1122.117
2014-08-29,1123.565
2014-09-01,1120.116
2014-09-02,1118.463
2014-09-03,1128.561
2014-09-04,1117.136
2014-09-05,1112.149
2014-09-08,1113.163
2014-09-09,1103.868
2014-09-10,1096.641
2014-09-11,1097.189
2014-09-12,1094.877
2014-09-15,1087.293
2014-09-16,1081.705
2014-09-17,1085.393
2014-09-18,1092.307
2014-09-19,1087.084
2014-09-22,1081.548
2014-09-23,1070.619
2014-09-24,1064.739
2014-09-25,1053.426
2014-09-26,1048.389
2014-09-29,1050.497
2014-09-30,1051.939
2014-10-01,1033.732
2014-10-02,1021.869
2014-10-03,1020.616
2014-10-06,1028.838
2014-10-07,1021.752
2014-10-08,1017.934
2014-10-09,1008.725
2014-10-10,979.736
2014-10-13,936.954
2014-10-14,917.65
2014-10-15,896.687
2014-10-16,884.063
2014-10-17,894.885
2014-10-20,891.947
2014-10-21,906.326
2014-10-22,914.329
2014-10-23,906.047
2014-10-24,904.285
2014-10-27,901.742
2014-10-28,916.723
2014-10-29,910.733
2014-10-30,906.142
2014-10-31,908.418
2014-11-03,895.614
2014-11-04,895.947
2014-11-05,899.497
2014-11-06,907.989
2014-11-07,908.015
2014-11-10,932.948
2014-11-11,931.04
2014-11-12,938.444
2014-11-13,937.143
2014-11-14,942.72
2014-11-17,944.762
2014-11-18,952.108
2014-11-19,955.156
2014-11-20,952.674
2014-11-21,948.896
2014-11-24,947.731
2014-11-25,951.625
2014-11-26,960.177
2014-11-27,962.933
2014-11-28,960.226
2014-12-01,959.916
2014-12-02,962.697
2014-12-03,958.81
2014-12-04,960.93
2014-12-05,958.381
2014-12-08,953.886
2014-12-09,950.86
2014-12-10,948.389
2014-12-11,945.847
2014-12-12,938.058
2014-12-15,917.47
2014-12-16,934.186
2014-12-17,922.641
2014-12-18,935.495
2014-12-19,937.251
2014-12-22,945.33
2014-12-23,949.802
2014-12-24,952.129
2014-12-25,952.129
2014-12-26,950.645
2014-12-29,948.434
2014-12-30,940.158
2014-12-31,941.594
2015-01-01,941.594
2015-01-02,931.903
2015-01-05,907.062
2015-01-06,901.114
2015-01-07,884.517
2015-01-08,895.387
2015-01-09,896.177
2015-01-12,894.776
2015-01-13,901.124
2015-01-14,896.849
2015-01-15,873.992
2015-01-16,878.351
2015-01-19,895.99
2015-01-20,889.99
2015-01-21,896.351
2015-01-22,890.089
2015-01-23,884.238
2015-01-26,896.276
2015-01-27,901.123
2015-01-28,900.149
2015-01-29,900.948
2015-01-30,897.275
2015-02-02,901.736
2015-02-03,919.943
2015-02-04,915.606
2015-02-05,924.193
2015-02-06,916.504
2015-02-09,908.296
2015-02-10,913.555
2015-02-11,919.004
2015-02-12,933.923
2015-02-13,942.754
2015-02-16,946.624
2015-02-17,942.402
2015-02-18,949.124
2015-02-19,959.334
2015-02-20,957.157
2015-02-23,966.903
2015-02-24,970.844
2015-02-25,974.328
2015-02-26,965.53
2015-02-27,970.927
2015-03-02,975.777
2015-03-03,971.495
2015-03-04,964.563
2015-03-05,974.638
2015-03-06,964.372
2015-03-09,965.885
2015-03-10,948.552
2015-03-11,950.967
2015-03-12,962.296
2015-03-13,951.937
2015-03-16,963.679
2015-03-17,955.528
2015-03-18,964.179
2015-03-19,964.491
2015-03-20,990.707
2015-03-23,1003.4
2015-03-24,1009.563
2015-03-25,1007.404
2015-03-26,993.59
2015-03-27,991.018
2015-03-30,999.503
2015-03-31,980.021
2015-04-01,984.775
2015-04-02,1002.412
2015-04-03,1002.412
2015-04-06,1016.321
2015-04-07,1020.565
2015-04-08,1010.303
2015-04-09,1009.542
2015-04-10,1013.389
2015-04-13,1013.893
2015-04-14,1021.5
2015-04-15,1011.434
2015-04-16,1006.947
2015-04-17,994.502
2015-04-20,1005.068
2015-04-21,1010.865
2015-04-22,1002.371
2015-04-23,1004.866
2015-04-24,1015.204
2015-04-27,1024.413
2015-04-28,1019.262
2015-04-29,1010.88
2015-04-30,1018.587
2015-05-01,1020.132
2015-05-04,1027.043
2015-05-05,1011.911
2015-05-06,1015.942
2015-05-07,1004.769
2015-05-08,1020.799
2015-05-11,1019.431
2015-05-12,1017.456
2015-05-13,1019.791
2015-05-14,1034.793
2015-05-15,1051.922
2015-05-18,1039.778
2015-05-19,1030.588
2015-05-20,1025.994
2015-05-21,1030.246
2015-05-22,1019.174
2015-05-25,1019.038
2015-05-26,1000.304
