Date,NETHERLANDS SMID VALUE SMID (Small+Mid Cap)
2005-11-08,561.032
2005-11-09,558.629
2005-11-10,560.323
2005-11-11,559.537
2005-11-14,560.045
2005-11-15,559.252
2005-11-16,557.532
2005-11-17,566.333
2005-11-18,566.392
2005-11-21,567.706
2005-11-22,569.379
2005-11-23,573.884
2005-11-24,571.412
2005-11-25,573.017
2005-11-28,574.54
2005-11-29,574.182
2005-11-30,576.288
2005-12-01,575.008
2005-12-02,578.98
2005-12-05,580.858
2005-12-06,582.448
2005-12-07,579.919
2005-12-08,585.524
2005-12-09,590.316
2005-12-12,597.314
2005-12-13,596.483
2005-12-14,600.786
2005-12-15,598.077
2005-12-16,601.77
2005-12-19,601.614
2005-12-20,594.828
2005-12-21,595.357
2005-12-22,598.899
2005-12-23,601.238
2005-12-26,601.238
2005-12-27,602.651
2005-12-28,605.21
2005-12-29,604.662
2005-12-30,600.624
2006-01-02,605.291
2006-01-03,616.357
2006-01-04,626.294
2006-01-05,625.76
2006-01-06,631.098
2006-01-09,627.946
2006-01-10,626.177
2006-01-11,631.702
2006-01-12,631.798
2006-01-13,629.995
2006-01-16,636.941
2006-01-17,628.569
2006-01-18,628.396
2006-01-19,629.748
2006-01-20,629.929
2006-01-23,637.674
2006-01-24,639.071
2006-01-25,646.676
2006-01-26,648.35
2006-01-27,648.91
2006-01-30,648.379
2006-01-31,651.528
2006-02-01,658.079
2006-02-02,659.102
2006-02-03,657.157
2006-02-06,660.737
2006-02-07,655.694
2006-02-08,654.666
2006-02-09,653.587
2006-02-10,650.961
2006-02-13,653.227
2006-02-14,658.161
2006-02-15,661.539
2006-02-16,665.454
2006-02-17,666.391
2006-02-20,671.966
2006-02-21,672.031
2006-02-22,673.145
2006-02-23,676.025
2006-02-24,672.559
2006-02-27,675.553
2006-02-28,672.638
2006-03-01,680.055
2006-03-02,681.243
2006-03-03,682.175
2006-03-06,682.919
2006-03-07,672.867
2006-03-08,670.549
2006-03-09,673.336
2006-03-10,674.72
2006-03-13,680.927
2006-03-14,686.254
2006-03-15,689.927
2006-03-16,696.991
2006-03-17,699.734
2006-03-20,704.582
2006-03-21,702.434
2006-03-22,706.394
2006-03-23,701.94
2006-03-24,706.68
2006-03-27,709.114
2006-03-28,708.656
2006-03-29,702.405
2006-03-30,712.211
2006-03-31,708.562
2006-04-03,711.169
2006-04-04,719.751
2006-04-05,721.791
2006-04-06,722.704
2006-04-07,716.788
2006-04-10,717.092
2006-04-11,707.532
2006-04-12,701.267
2006-04-13,704.265
2006-04-14,704.265
2006-04-17,715.451
2006-04-18,716.855
2006-04-19,725.687
2006-04-20,731.575
2006-04-21,738.706
2006-04-24,740.179
2006-04-25,739.656
2006-04-26,744.138
2006-04-27,747.164
2006-04-28,746.281
2006-05-01,747.584
2006-05-02,750.923
2006-05-03,746.748
2006-05-04,756.259
2006-05-05,765.859
2006-05-08,767.643
2006-05-09,770.839
2006-05-10,774.199
2006-05-11,773.862
2006-05-12,761.472
2006-05-15,745.336
2006-05-16,743.184
2006-05-17,726.031
2006-05-18,716.752
2006-05-19,708.441
2006-05-22,685.67
2006-05-23,708.539
2006-05-24,700.229
2006-05-25,706.126
2006-05-26,718.951
2006-05-29,723.994
2006-05-30,715.598
2006-05-31,719.549
2006-06-01,718.01
2006-06-02,726.826
2006-06-05,728.071
2006-06-06,704.358
2006-06-07,703.257
2006-06-08,675.066
2006-06-09,680.75
2006-06-12,672.954
2006-06-13,653.744
2006-06-14,656.524
2006-06-15,680.448
2006-06-16,672.944
2006-06-19,674.333
2006-06-20,672.862
2006-06-21,676.104
2006-06-22,678.243
2006-06-23,680.572
2006-06-26,683.549
2006-06-27,684.645
2006-06-28,679.241
2006-06-29,689.031
2006-06-30,714.26
2006-07-03,722.629
2006-07-04,728.642
2006-07-05,719.319
2006-07-06,725.168
2006-07-07,724.766
2006-07-10,721.681
2006-07-11,718.236
2006-07-12,718.257
2006-07-13,710.265
2006-07-14,699.521
2006-07-17,686.014
2006-07-18,680.955
2006-07-19,696.302
2006-07-20,705.755
2006-07-21,703.183
2006-07-24,708.642
2006-07-25,709.496
2006-07-26,712.895
2006-07-27,722.259
2006-07-28,727.869
2006-07-31,725.74
2006-08-01,722.534
2006-08-02,723.512
2006-08-03,715.259
2006-08-04,724.733
2006-08-07,716.327
2006-08-08,714.22
2006-08-09,716.401
2006-08-10,707.435
2006-08-11,712.33
2006-08-14,715.436
2006-08-15,722.502
2006-08-16,731.77
2006-08-17,733.441
2006-08-18,730.79
2006-08-21,732.072
2006-08-22,727.798
2006-08-23,726.715
2006-08-24,725.95
2006-08-25,726.629
2006-08-28,729.869
2006-08-29,727.012
2006-08-30,732.744
2006-08-31,730.795
2006-09-01,736.044
2006-09-04,745.483
2006-09-05,739.145
2006-09-06,733.856
2006-09-07,724.026
2006-09-08,721.355
2006-09-11,718.848
2006-09-12,727.058
2006-09-13,729.728
2006-09-14,735.676
2006-09-15,732.84
2006-09-18,736.223
2006-09-19,732.729
2006-09-20,738.0
2006-09-21,743.112
2006-09-22,744.109
2006-09-25,738.525
2006-09-26,742.703
2006-09-27,746.602
2006-09-28,751.396
2006-09-29,754.132
2006-10-02,763.334
2006-10-03,761.649
2006-10-04,762.932
2006-10-05,767.653
2006-10-06,761.427
2006-10-09,761.707
2006-10-10,758.026
2006-10-11,757.328
2006-10-12,762.756
2006-10-13,762.248
2006-10-16,764.482
2006-10-17,759.515
2006-10-18,763.71
2006-10-19,770.54
2006-10-20,772.312
2006-10-23,773.209
2006-10-24,777.873
2006-10-25,784.171
2006-10-26,788.988
2006-10-27,789.834
2006-10-30,785.515
2006-10-31,788.832
2006-11-01,787.083
2006-11-02,788.933
2006-11-03,787.033
2006-11-06,791.73
2006-11-07,800.999
2006-11-08,797.908
2006-11-09,801.691
2006-11-10,804.969
2006-11-13,804.24
2006-11-14,804.942
2006-11-15,810.899
2006-11-16,809.187
2006-11-17,804.448
2006-11-20,802.12
2006-11-21,805.745
2006-11-22,811.537
2006-11-23,810.345
2006-11-24,817.521
2006-11-27,803.351
2006-11-28,802.65
2006-11-29,812.686
2006-11-30,813.787
2006-12-01,815.233
2006-12-04,816.586
2006-12-05,821.325
2006-12-06,822.33
2006-12-07,823.404
2006-12-08,825.324
2006-12-11,826.215
2006-12-12,830.238
2006-12-13,838.744
2006-12-14,840.588
2006-12-15,842.228
2006-12-18,843.347
2006-12-19,845.091
2006-12-20,853.281
2006-12-21,856.046
2006-12-22,852.914
2006-12-25,852.914
2006-12-26,851.585
2006-12-27,861.662
2006-12-28,863.93
2006-12-29,868.671
2007-01-01,868.671
2007-01-02,885.463
2007-01-03,874.332
2007-01-04,862.39
2007-01-05,848.989
2007-01-08,851.361
2007-01-09,855.786
2007-01-10,847.665
2007-01-11,853.335
2007-01-12,858.248
2007-01-15,864.093
2007-01-16,864.699
2007-01-17,867.091
2007-01-18,870.236
2007-01-19,876.07
2007-01-22,877.204
2007-01-23,882.673
2007-01-24,882.834
2007-01-25,877.052
2007-01-26,865.365
2007-01-29,871.177
2007-01-30,872.01
2007-01-31,875.247
2007-02-01,886.52
2007-02-02,888.529
2007-02-05,888.134
2007-02-06,894.931
2007-02-07,907.077
2007-02-08,895.984
2007-02-09,898.677
2007-02-12,890.083
2007-02-13,898.291
2007-02-14,899.632
2007-02-15,904.933
2007-02-16,902.209
2007-02-19,914.459
2007-02-20,914.63
2007-02-21,916.741
2007-02-22,913.643
2007-02-23,917.188
2007-02-26,910.542
2007-02-27,880.713
2007-02-28,873.628
2007-03-01,855.229
2007-03-02,859.376
2007-03-05,840.893
2007-03-06,841.674
2007-03-07,854.493
2007-03-08,863.199
2007-03-09,867.475
2007-03-12,871.479
2007-03-13,863.224
2007-03-14,847.833
2007-03-15,868.633
2007-03-16,878.454
2007-03-19,893.598
2007-03-20,897.968
2007-03-21,911.955
2007-03-22,923.681
2007-03-23,920.734
2007-03-26,914.161
2007-03-27,912.185
2007-03-28,903.796
2007-03-29,910.868
2007-03-30,913.414
2007-04-02,920.551
2007-04-03,925.806
2007-04-04,927.852
2007-04-05,941.389
2007-04-06,941.389
2007-04-09,936.485
2007-04-10,962.266
2007-04-11,955.464
2007-04-12,952.095
2007-04-13,957.328
2007-04-16,966.409
2007-04-17,965.497
2007-04-18,962.626
2007-04-19,963.926
2007-04-20,974.785
2007-04-23,974.305
2007-04-24,973.904
2007-04-25,979.263
2007-04-26,969.994
2007-04-27,974.749
2007-04-30,975.407
2007-05-01,971.762
2007-05-02,975.662
2007-05-03,972.67
2007-05-04,977.407
2007-05-07,979.995
2007-05-08,963.463
2007-05-09,964.059
2007-05-10,966.501
2007-05-11,971.941
2007-05-14,967.946
2007-05-15,972.313
2007-05-16,965.796
2007-05-17,964.573
2007-05-18,971.122
2007-05-21,971.981
2007-05-22,981.472
2007-05-23,986.178
2007-05-24,978.97
2007-05-25,979.689
2007-05-28,981.871
2007-05-29,984.517
2007-05-30,977.573
2007-05-31,1000.0
2007-06-01,1005.134
2007-06-04,1014.379
2007-06-05,1014.375
2007-06-06,991.105
2007-06-07,974.891
2007-06-08,968.779
2007-06-11,981.751
2007-06-12,973.516
2007-06-13,972.311
2007-06-14,980.017
2007-06-15,983.376
2007-06-18,988.739
2007-06-19,990.234
2007-06-20,991.323
2007-06-21,979.026
2007-06-22,981.182
2007-06-25,978.254
2007-06-26,974.969
2007-06-27,970.872
2007-06-28,987.021
2007-06-29,993.525
2007-07-02,1000.158
2007-07-03,1007.727
2007-07-04,1015.874
2007-07-05,1012.948
2007-07-06,1020.137
2007-07-09,1031.635
2007-07-10,1040.487
2007-07-11,1043.342
2007-07-12,1053.455
2007-07-13,1057.801
2007-07-16,1054.64
2007-07-17,1051.833
2007-07-18,1042.139
2007-07-19,1053.784
2007-07-20,1049.652
2007-07-23,1048.194
2007-07-24,1031.763
2007-07-25,1010.737
2007-07-26,989.924
2007-07-27,969.881
2007-07-30,981.088
2007-07-31,1001.323
2007-08-01,982.678
2007-08-02,985.584
2007-08-03,985.909
2007-08-06,977.758
2007-08-07,985.945
2007-08-08,991.081
2007-08-09,956.081
2007-08-10,938.353
2007-08-13,955.271
2007-08-14,942.731
2007-08-15,923.985
2007-08-16,883.691
2007-08-17,891.505
2007-08-20,909.131
2007-08-21,908.897
2007-08-22,927.465
2007-08-23,939.855
2007-08-24,948.53
2007-08-27,952.237
2007-08-28,936.257
2007-08-29,941.895
2007-08-30,949.704
2007-08-31,956.012
2007-09-03,956.595
2007-09-04,960.932
2007-09-05,946.503
2007-09-06,952.225
2007-09-07,934.182
2007-09-10,925.349
2007-09-11,940.156
2007-09-12,944.681
2007-09-13,945.048
2007-09-14,932.543
2007-09-17,916.424
2007-09-18,930.212
2007-09-19,958.138
2007-09-20,961.044
2007-09-21,963.384
2007-09-24,957.205
2007-09-25,943.802
2007-09-26,956.409
2007-09-27,975.012
2007-09-28,980.872
2007-10-01,995.476
2007-10-02,997.073
2007-10-03,995.0
2007-10-04,996.088
2007-10-05,1013.853
2007-10-08,1013.763
2007-10-09,1028.899
2007-10-10,1036.219
2007-10-11,1047.799
2007-10-12,1046.306
2007-10-15,1044.322
2007-10-16,1030.977
2007-10-17,1040.956
2007-10-18,1035.856
2007-10-19,1030.62
2007-10-22,1002.62
2007-10-23,1025.506
2007-10-24,1017.706
2007-10-25,1029.042
2007-10-26,1031.333
2007-10-29,1040.482
2007-10-30,1031.6
2007-10-31,1047.861
2007-11-01,1033.752
2007-11-02,1030.832
2007-11-05,1015.899
2007-11-06,1023.557
2007-11-07,1023.458
2007-11-08,1014.53
2007-11-09,997.148
2007-11-12,986.457
2007-11-13,985.058
2007-11-14,992.525
2007-11-15,972.962
2007-11-16,958.155
2007-11-19,938.766
2007-11-20,952.971
2007-11-21,926.271
2007-11-22,934.11
2007-11-23,953.551
2007-11-26,951.408
2007-11-27,954.192
2007-11-28,970.806
2007-11-29,981.119
2007-11-30,986.325
2007-12-03,983.915
2007-12-04,971.987
2007-12-05,981.329
2007-12-06,981.362
2007-12-07,991.571
2007-12-10,1005.452
2007-12-11,1002.791
2007-12-12,998.195
2007-12-13,973.986
2007-12-14,963.704
2007-12-17,939.405
2007-12-18,934.833
2007-12-19,929.344
2007-12-20,928.366
2007-12-21,932.706
2007-12-24,940.055
2007-12-25,940.055
2007-12-26,946.516
2007-12-27,951.451
2007-12-28,962.109
2007-12-31,963.283
2008-01-01,963.283
2008-01-02,965.487
2008-01-03,959.674
2008-01-04,943.017
2008-01-07,925.085
2008-01-08,923.761
2008-01-09,903.922
2008-01-10,892.362
2008-01-11,892.307
2008-01-14,912.316
2008-01-15,879.622
2008-01-16,853.8
2008-01-17,856.542
2008-01-18,839.467
2008-01-21,789.944
2008-01-22,823.641
2008-01-23,804.257
2008-01-24,847.831
2008-01-25,857.574
2008-01-28,852.924
2008-01-29,875.929
2008-01-30,870.238
2008-01-31,877.735
2008-02-01,895.319
2008-02-04,900.551
2008-02-05,865.878
2008-02-06,876.726
2008-02-07,847.23
2008-02-08,844.743
2008-02-11,838.683
2008-02-12,868.058
2008-02-13,880.435
2008-02-14,884.533
2008-02-15,884.963
2008-02-18,894.231
2008-02-19,921.945
2008-02-20,913.233
2008-02-21,927.707
2008-02-22,932.394
2008-02-25,944.927
2008-02-26,956.819
2008-02-27,968.02
2008-02-28,961.189
2008-02-29,954.481
2008-03-03,941.931
2008-03-04,935.688
2008-03-05,956.208
2008-03-06,952.846
2008-03-07,932.071
2008-03-10,920.451
2008-03-11,936.098
2008-03-12,957.623
2008-03-13,957.403
2008-03-14,952.923
2008-03-17,932.655
2008-03-18,953.349
2008-03-19,935.016
2008-03-20,914.923
2008-03-21,914.923
2008-03-24,913.617
2008-03-25,948.643
2008-03-26,970.938
2008-03-27,985.252
2008-03-28,986.935
2008-03-31,998.331
2008-04-01,1005.987
2008-04-02,1013.581
2008-04-03,1002.817
2008-04-04,1016.489
2008-04-07,1020.055
2008-04-08,1019.513
2008-04-09,1027.622
2008-04-10,1021.282
2008-04-11,1015.22
2008-04-14,1009.374
2008-04-15,1008.897
2008-04-16,1032.207
2008-04-17,1029.845
2008-04-18,1033.751
2008-04-21,1042.578
2008-04-22,1048.092
2008-04-23,1047.642
2008-04-24,1028.82
2008-04-25,1031.142
2008-04-28,1037.8
2008-04-29,1037.396
2008-04-30,1041.567
2008-05-01,1033.639
2008-05-02,1046.238
2008-05-05,1051.718
2008-05-06,1059.597
2008-05-07,1057.051
2008-05-08,1061.515
2008-05-09,1053.405
2008-05-12,1064.424
2008-05-13,1066.753
2008-05-14,1075.828
2008-05-15,1069.084
2008-05-16,1076.975
2008-05-19,1084.345
2008-05-20,1074.608
2008-05-21,1079.306
2008-05-22,1078.484
2008-05-23,1071.748
2008-05-26,1067.754
2008-05-27,1055.351
2008-05-28,1062.968
2008-05-29,1063.884
2008-05-30,1069.753
2008-06-02,1060.887
2008-06-03,1072.175
2008-06-04,1067.649
2008-06-05,1080.476
2008-06-06,1071.813
2008-06-09,1058.089
2008-06-10,1030.98
2008-06-11,1016.276
2008-06-12,1015.539
2008-06-13,1019.365
2008-06-16,1033.117
2008-06-17,1042.928
2008-06-18,1013.462
2008-06-19,990.614
2008-06-20,980.292
2008-06-23,959.419
2008-06-24,953.929
2008-06-25,968.913
2008-06-26,956.344
2008-06-27,958.466
2008-06-30,953.513
2008-07-01,933.624
2008-07-02,932.086
2008-07-03,915.194
2008-07-04,917.816
2008-07-07,925.017
2008-07-08,899.176
2008-07-09,914.637
2008-07-10,893.556
2008-07-11,872.669
2008-07-14,874.326
2008-07-15,856.817
2008-07-16,854.958
2008-07-17,896.407
2008-07-18,899.429
2008-07-21,930.866
2008-07-22,918.188
2008-07-23,922.307
2008-07-24,896.07
2008-07-25,889.293
2008-07-28,890.228
2008-07-29,895.6
2008-07-30,911.813
2008-07-31,914.474
2008-08-01,911.82
2008-08-04,911.84
2008-08-05,932.583
2008-08-06,942.707
2008-08-07,922.44
2008-08-08,915.873
2008-08-11,929.529
2008-08-12,921.669
2008-08-13,887.428
2008-08-14,887.469
2008-08-15,881.318
2008-08-18,879.445
2008-08-19,852.69
2008-08-20,860.296
2008-08-21,866.368
2008-08-22,882.572
2008-08-25,875.918
2008-08-26,868.511
2008-08-27,871.867
2008-08-28,889.647
2008-08-29,901.01
2008-09-01,890.686
2008-09-02,900.936
2008-09-03,887.506
2008-09-04,858.48
2008-09-05,840.049
2008-09-08,853.717
2008-09-09,844.426
2008-09-10,836.664
2008-09-11,817.887
2008-09-12,835.905
2008-09-15,828.658
2008-09-16,815.706
2008-09-17,798.694
2008-09-18,801.288
2008-09-19,841.134
2008-09-22,841.566
2008-09-23,830.617
2008-09-24,822.617
2008-09-25,833.757
2008-09-26,808.052
2008-09-29,744.576
2008-09-30,743.264
2008-10-01,739.217
2008-10-02,721.617
2008-10-03,727.278
2008-10-06,663.133
2008-10-07,650.748
2008-10-08,612.309
2008-10-09,610.7
2008-10-10,577.707
2008-10-13,624.545
2008-10-14,643.051
2008-10-15,602.843
2008-10-16,574.998
2008-10-17,580.237
2008-10-20,587.006
2008-10-21,592.661
2008-10-22,553.907
2008-10-23,544.626
2008-10-24,515.814
2008-10-27,469.643
2008-10-28,470.107
2008-10-29,508.254
2008-10-30,517.35
2008-10-31,528.35
2008-11-03,534.03
2008-11-04,569.56
2008-11-05,564.386
2008-11-06,523.872
2008-11-07,527.819
2008-11-10,531.74
2008-11-11,507.769
2008-11-12,492.558
2008-11-13,486.546
2008-11-14,484.347
2008-11-17,470.958
2008-11-18,471.792
2008-11-19,446.288
2008-11-20,419.442
2008-11-21,416.623
2008-11-24,448.995
2008-11-25,452.29
2008-11-26,451.477
2008-11-27,463.459
2008-11-28,455.793
2008-12-01,429.617
2008-12-02,438.769
2008-12-03,441.034
2008-12-04,432.125
2008-12-05,414.683
2008-12-08,441.919
2008-12-09,449.558
2008-12-10,459.578
2008-12-11,464.743
2008-12-12,461.718
2008-12-15,477.356
2008-12-16,480.522
2008-12-17,497.857
2008-12-18,507.017
2008-12-19,484.943
2008-12-22,475.487
2008-12-23,479.748
2008-12-24,479.611
2008-12-25,479.611
2008-12-26,481.925
2008-12-29,484.35
2008-12-30,493.788
2008-12-31,488.885
2009-01-01,488.885
2009-01-02,516.877
2009-01-05,513.586
2009-01-06,509.485
2009-01-07,518.569
2009-01-08,519.844
2009-01-09,513.447
2009-01-12,497.504
2009-01-13,483.95
2009-01-14,461.197
2009-01-15,450.567
2009-01-16,463.537
2009-01-19,454.845
2009-01-20,436.661
2009-01-21,433.73
2009-01-22,440.998
2009-01-23,429.079
2009-01-26,456.483
2009-01-27,456.897
2009-01-28,471.316
2009-01-29,460.263
2009-01-30,446.946
2009-02-02,435.75
2009-02-03,446.246
2009-02-04,452.678
2009-02-05,450.196
2009-02-06,465.271
2009-02-09,480.158
2009-02-10,465.795
2009-02-11,462.504
2009-02-12,450.049
2009-02-13,455.99
2009-02-16,450.215
2009-02-17,423.541
2009-02-18,418.026
2009-02-19,423.534
2009-02-20,407.718
2009-02-23,401.306
2009-02-24,401.741
2009-02-25,402.334
2009-02-26,405.339
2009-02-27,402.316
2009-03-02,381.043
2009-03-03,368.546
2009-03-04,382.356
2009-03-05,357.777
2009-03-06,357.303
2009-03-09,353.446
2009-03-10,375.879
2009-03-11,375.994
2009-03-12,382.057
2009-03-13,386.122
2009-03-16,399.422
2009-03-17,396.569
2009-03-18,400.163
2009-03-19,424.765
2009-03-20,423.994
2009-03-23,434.768
2009-03-24,432.121
2009-03-25,443.222
2009-03-26,446.941
2009-03-27,432.257
2009-03-30,412.737
2009-03-31,428.005
2009-04-01,433.842
2009-04-02,465.902
2009-04-03,462.885
2009-04-06,463.368
2009-04-07,449.364
2009-04-08,453.352
2009-04-09,462.616
2009-04-10,462.616
2009-04-13,466.539
2009-04-14,471.481
2009-04-15,471.687
2009-04-16,479.489
2009-04-17,488.527
2009-04-20,463.95
2009-04-21,472.28
2009-04-22,483.762
2009-04-23,483.181
2009-04-24,499.08
2009-04-27,490.623
2009-04-28,482.418
2009-04-29,497.242
2009-04-30,504.849
2009-05-01,504.925
2009-05-04,526.087
2009-05-05,532.357
2009-05-06,538.403
2009-05-07,549.149
2009-05-08,561.502
2009-05-11,556.683
2009-05-12,553.795
2009-05-13,533.451
2009-05-14,531.115
2009-05-15,544.859
2009-05-18,555.665
2009-05-19,574.411
2009-05-20,589.89
2009-05-21,579.517
2009-05-22,588.908
2009-05-25,590.965
2009-05-26,590.534
2009-05-27,589.546
2009-05-28,580.355
2009-05-29,585.342
2009-06-01,601.456
2009-06-02,612.685
2009-06-03,597.485
2009-06-04,592.904
2009-06-05,589.395
2009-06-08,571.673
2009-06-09,580.35
2009-06-10,586.259
2009-06-11,590.297
2009-06-12,592.567
2009-06-15,570.952
2009-06-16,568.705
2009-06-17,554.438
2009-06-18,556.659
2009-06-19,559.321
2009-06-22,542.543
2009-06-23,546.827
2009-06-24,564.19
2009-06-25,560.034
2009-06-26,568.192
2009-06-29,576.853
2009-06-30,573.289
2009-07-01,589.214
2009-07-02,577.833
2009-07-03,577.603
2009-07-06,562.029
2009-07-07,562.366
2009-07-08,545.654
2009-07-09,551.267
2009-07-10,543.664
2009-07-13,554.365
2009-07-14,557.183
2009-07-15,577.181
2009-07-16,582.139
2009-07-17,588.2
2009-07-20,595.845
2009-07-21,599.465
2009-07-22,603.711
2009-07-23,611.042
2009-07-24,607.966
2009-07-27,613.281
2009-07-28,607.992
2009-07-29,613.034
2009-07-30,626.257
2009-07-31,637.356
2009-08-03,658.046
2009-08-04,652.364
2009-08-05,654.805
2009-08-06,658.2
2009-08-07,654.846
2009-08-10,653.031
2009-08-11,642.517
2009-08-12,656.604
2009-08-13,666.671
2009-08-14,664.732
2009-08-17,646.147
2009-08-18,653.955
2009-08-19,661.313
2009-08-20,674.645
2009-08-21,693.07
2009-08-24,713.226
2009-08-25,720.64
2009-08-26,711.988
2009-08-27,707.085
2009-08-28,726.554
2009-08-31,715.661
2009-09-01,703.308
2009-09-02,686.103
2009-09-03,694.963
2009-09-04,704.835
2009-09-07,725.09
2009-09-08,738.513
2009-09-09,748.505
2009-09-10,753.799
2009-09-11,759.057
2009-09-14,758.076
2009-09-15,766.151
2009-09-16,782.551
2009-09-17,784.987
2009-09-18,785.693
2009-09-21,780.648
2009-09-22,786.633
2009-09-23,784.485
2009-09-24,774.193
2009-09-25,768.507
2009-09-28,774.925
2009-09-29,769.802
2009-09-30,775.168
2009-10-01,760.783
2009-10-02,746.578
2009-10-05,755.625
2009-10-06,785.756
2009-10-07,785.495
2009-10-08,796.601
2009-10-09,801.605
2009-10-12,815.197
2009-10-13,813.034
2009-10-14,827.326
2009-10-15,826.994
2009-10-16,818.388
2009-10-19,832.605
2009-10-20,830.452
2009-10-21,833.397
2009-10-22,824.893
2009-10-23,819.892
2009-10-26,809.577
2009-10-27,800.945
2009-10-28,757.436
2009-10-29,781.904
2009-10-30,761.155
2009-11-02,771.221
2009-11-03,756.894
2009-11-04,781.918
2009-11-05,789.53
2009-11-06,790.579
2009-11-09,811.603
2009-11-10,803.511
2009-11-11,812.135
2009-11-12,812.805
2009-11-13,813.87
2009-11-16,839.055
2009-11-17,829.582
2009-11-18,837.931
2009-11-19,809.485
2009-11-20,803.777
2009-11-23,825.866
2009-11-24,823.226
2009-11-25,828.527
2009-11-26,799.4
2009-11-27,806.598
2009-11-30,798.786
2009-12-01,827.676
2009-12-02,829.395
2009-12-03,827.516
2009-12-04,821.893
2009-12-07,821.912
2009-12-08,807.26
2009-12-09,800.135
2009-12-10,799.183
2009-12-11,798.418
2009-12-14,806.514
2009-12-15,801.941
2009-12-16,812.336
2009-12-17,797.443
2009-12-18,787.91
2009-12-21,801.111
2009-12-22,798.823
2009-12-23,802.038
2009-12-24,804.33
2009-12-25,804.33
2009-12-28,809.158
2009-12-29,810.2
2009-12-30,804.547
2009-12-31,810.034
2010-01-01,810.034
2010-01-04,827.922
2010-01-05,829.694
2010-01-06,827.306
2010-01-07,819.334
2010-01-08,824.377
2010-01-11,835.211
2010-01-12,828.809
2010-01-13,831.422
2010-01-14,831.654
2010-01-15,823.229
2010-01-18,824.664
2010-01-19,821.474
2010-01-20,808.484
2010-01-21,797.804
2010-01-22,792.461
2010-01-25,793.174
2010-01-26,789.009
2010-01-27,782.513
2010-01-28,777.295
2010-01-29,778.533
2010-02-01,785.421
2010-02-02,793.829
2010-02-03,790.853
2010-02-04,765.911
2010-02-05,745.021
2010-02-08,744.367
2010-02-09,746.625
2010-02-10,746.905
2010-02-11,743.013
2010-02-12,743.959
2010-02-15,740.875
2010-02-16,745.158
2010-02-17,750.533
2010-02-18,748.444
2010-02-19,745.061
2010-02-22,749.49
2010-02-23,747.023
2010-02-24,738.923
2010-02-25,726.763
2010-02-26,736.057
2010-03-01,734.166
2010-03-02,746.004
2010-03-03,759.03
2010-03-04,754.658
2010-03-05,763.38
2010-03-08,764.292
2010-03-09,761.766
2010-03-10,770.807
2010-03-11,769.689
2010-03-12,775.507
2010-03-15,766.435
2010-03-16,779.035
2010-03-17,785.61
2010-03-18,773.742
2010-03-19,765.137
2010-03-22,764.841
2010-03-23,773.53
2010-03-24,762.188
2010-03-25,768.595
2010-03-26,774.12
2010-03-29,784.208
2010-03-30,785.404
2010-03-31,791.864
2010-04-01,804.045
2010-04-02,804.045
2010-04-05,802.204
2010-04-06,802.226
2010-04-07,799.394
2010-04-08,794.976
2010-04-09,816.51
2010-04-12,824.414
2010-04-13,824.318
2010-04-14,829.152
2010-04-15,827.384
2010-04-16,816.492
2010-04-19,806.72
2010-04-20,817.217
2010-04-21,814.367
2010-04-22,803.543
2010-04-23,818.225
2010-04-26,816.985
2010-04-27,798.205
2010-04-28,777.024
2010-04-29,787.359
2010-04-30,792.376
2010-05-03,789.438
2010-05-04,759.318
2010-05-05,737.879
2010-05-06,724.622
2010-05-07,688.511
2010-05-10,735.606
2010-05-11,725.169
2010-05-12,743.249
2010-05-13,736.343
2010-05-14,708.509
2010-05-17,701.917
2010-05-18,707.116
2010-05-19,687.193
2010-05-20,670.096
2010-05-21,680.134
2010-05-24,672.013
2010-05-25,646.957
2010-05-26,660.757
2010-05-27,682.71
2010-05-28,688.631
2010-05-31,686.903
2010-06-01,688.753
2010-06-02,685.81
2010-06-03,695.002
2010-06-04,676.009
2010-06-07,664.458
2010-06-08,659.746
2010-06-09,675.682
2010-06-10,689.173
2010-06-11,692.398
2010-06-14,709.379
2010-06-15,718.201
2010-06-16,717.254
2010-06-17,720.316
2010-06-18,726.253
2010-06-21,732.309
2010-06-22,727.566
2010-06-23,724.218
2010-06-24,717.866
2010-06-25,712.143
2010-06-28,720.563
2010-06-29,691.355
2010-06-30,693.085
2010-07-01,692.81
2010-07-02,701.248
2010-07-05,694.959
2010-07-06,711.464
2010-07-07,716.838
2010-07-08,728.315
2010-07-09,724.959
2010-07-12,725.287
2010-07-13,742.029
2010-07-14,746.965
2010-07-15,750.72
2010-07-16,741.336
2010-07-19,738.907
2010-07-20,730.374
2010-07-21,741.152
2010-07-22,760.354
2010-07-23,763.773
2010-07-26,772.782
2010-07-27,780.351
2010-07-28,779.237
2010-07-29,784.669
2010-07-30,777.149
2010-08-02,801.595
2010-08-03,803.084
2010-08-04,802.37
2010-08-05,805.297
2010-08-06,802.757
2010-08-09,805.495
2010-08-10,787.637
2010-08-11,760.271
2010-08-12,755.098
2010-08-13,752.338
2010-08-16,753.844
2010-08-17,764.817
2010-08-18,762.548
2010-08-19,753.897
2010-08-20,734.536
2010-08-23,729.699
2010-08-24,722.427
2010-08-25,711.891
2010-08-26,723.497
2010-08-27,728.235
2010-08-30,723.442
2010-08-31,728.439
2010-09-01,750.328
2010-09-02,755.876
2010-09-03,761.083
2010-09-06,764.322
