Date,CANADA IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,651.924
2005-11-09,656.805
2005-11-10,654.16
2005-11-11,656.984
2005-11-14,656.086
2005-11-15,654.114
2005-11-16,661.334
2005-11-17,665.914
2005-11-18,662.372
2005-11-21,673.514
2005-11-22,680.766
2005-11-23,688.765
2005-11-24,702.284
2005-11-25,698.081
2005-11-28,696.229
2005-11-29,696.688
2005-11-30,688.051
2005-12-01,694.915
2005-12-02,699.026
2005-12-05,703.283
2005-12-06,708.067
2005-12-07,706.729
2005-12-08,707.561
2005-12-09,705.782
2005-12-12,705.492
2005-12-13,707.925
2005-12-14,704.807
2005-12-15,699.963
2005-12-16,706.9
2005-12-19,705.488
2005-12-20,700.49
2005-12-21,705.626
2005-12-22,707.208
2005-12-23,707.875
2005-12-26,707.875
2005-12-27,704.104
2005-12-28,712.288
2005-12-29,712.028
2005-12-30,709.5
2006-01-02,709.5
2006-01-03,725.901
2006-01-04,731.103
2006-01-05,724.278
2006-01-06,726.274
2006-01-09,720.23
2006-01-10,725.377
2006-01-11,730.704
2006-01-12,727.924
2006-01-13,729.41
2006-01-16,737.087
2006-01-17,730.761
2006-01-18,719.147
2006-01-19,723.101
2006-01-20,729.046
2006-01-23,736.546
2006-01-24,731.122
2006-01-25,736.763
2006-01-26,739.743
2006-01-27,745.453
2006-01-30,751.667
2006-01-31,753.1
2006-02-01,754.467
2006-02-02,753.638
2006-02-03,752.048
2006-02-06,759.529
2006-02-07,745.087
2006-02-08,739.779
2006-02-09,746.81
2006-02-10,741.901
2006-02-13,737.165
2006-02-14,742.98
2006-02-15,742.912
2006-02-16,744.368
2006-02-17,751.232
2006-02-20,756.097
2006-02-21,756.148
2006-02-22,757.538
2006-02-23,753.211
2006-02-24,753.588
2006-02-27,759.12
2006-02-28,760.371
2006-03-01,764.089
2006-03-02,771.901
2006-03-03,773.759
2006-03-06,767.56
2006-03-07,759.024
2006-03-08,754.466
2006-03-09,752.754
2006-03-10,754.711
2006-03-13,756.439
2006-03-14,765.088
2006-03-15,769.644
2006-03-16,772.543
2006-03-17,762.828
2006-03-20,759.111
2006-03-21,760.244
2006-03-22,760.335
2006-03-23,760.974
2006-03-24,767.355
2006-03-27,763.16
2006-03-28,760.554
2006-03-29,766.591
2006-03-30,775.626
2006-03-31,765.491
2006-04-03,765.837
2006-04-04,768.042
2006-04-05,774.834
2006-04-06,782.347
2006-04-07,783.671
2006-04-10,784.604
2006-04-11,781.128
2006-04-12,775.806
2006-04-13,777.597
2006-04-14,777.597
2006-04-17,785.139
2006-04-18,790.448
2006-04-19,794.547
2006-04-20,784.892
2006-04-21,793.642
2006-04-24,787.619
2006-04-25,793.584
2006-04-26,800.045
2006-04-27,797.506
2006-04-28,796.734
2006-05-01,800.308
2006-05-02,805.104
2006-05-03,798.985
2006-05-04,794.192
2006-05-05,806.221
2006-05-08,806.249
2006-05-09,811.502
2006-05-10,810.756
2006-05-11,800.451
2006-05-12,794.973
2006-05-15,785.846
2006-05-16,789.171
2006-05-17,780.593
2006-05-18,764.699
2006-05-19,762.214
2006-05-22,766.636
2006-05-23,762.76
2006-05-24,755.446
2006-05-25,779.501
2006-05-26,782.662
2006-05-29,788.407
2006-05-30,788.061
2006-05-31,784.308
2006-06-01,790.187
2006-06-02,795.682
2006-06-05,782.377
2006-06-06,772.102
2006-06-07,769.401
2006-06-08,758.445
2006-06-09,770.112
2006-06-12,767.893
2006-06-13,743.235
2006-06-14,741.352
2006-06-15,746.879
2006-06-16,744.083
2006-06-19,737.748
2006-06-20,739.945
2006-06-21,748.612
2006-06-22,740.16
2006-06-23,737.324
2006-06-26,746.306
2006-06-27,741.473
2006-06-28,740.646
2006-06-29,756.457
2006-06-30,760.883
2006-07-03,761.294
2006-07-04,773.532
2006-07-05,760.048
2006-07-06,764.389
2006-07-07,770.395
2006-07-10,767.344
2006-07-11,770.067
2006-07-12,762.954
2006-07-13,755.942
2006-07-14,757.389
2006-07-17,746.378
2006-07-18,746.932
2006-07-19,759.401
2006-07-20,751.656
2006-07-21,750.324
2006-07-24,756.722
2006-07-25,763.112
2006-07-26,770.004
2006-07-27,765.146
2006-07-28,768.696
2006-07-31,763.109
2006-08-01,761.989
2006-08-02,770.105
2006-08-03,770.714
2006-08-04,769.119
2006-08-07,774.786
2006-08-08,777.192
2006-08-09,775.874
2006-08-10,769.396
2006-08-11,775.244
2006-08-14,769.798
2006-08-15,778.948
2006-08-16,789.56
2006-08-17,796.848
2006-08-18,788.964
2006-08-21,800.499
2006-08-22,803.823
2006-08-23,813.512
2006-08-24,806.257
2006-08-25,803.133
2006-08-28,808.245
2006-08-29,799.798
2006-08-30,802.61
2006-08-31,801.822
2006-09-01,807.84
2006-09-04,807.402
2006-09-05,804.903
2006-09-06,800.717
2006-09-07,791.258
2006-09-08,786.57
2006-09-11,777.356
2006-09-12,785.677
2006-09-13,787.173
2006-09-14,786.283
2006-09-15,785.616
2006-09-18,792.289
2006-09-19,789.993
2006-09-20,785.382
2006-09-21,787.243
2006-09-22,788.036
2006-09-25,792.704
2006-09-26,791.05
2006-09-27,797.224
2006-09-28,805.96
2006-09-29,796.011
2006-10-02,804.31
2006-10-03,793.013
2006-10-04,791.312
2006-10-05,793.931
2006-10-06,790.239
2006-10-09,793.724
2006-10-10,788.408
2006-10-11,776.576
2006-10-12,780.573
2006-10-13,785.556
2006-10-16,791.936
2006-10-17,788.714
2006-10-18,788.731
2006-10-19,794.673
2006-10-20,802.241
2006-10-23,805.108
2006-10-24,808.097
2006-10-25,817.563
2006-10-26,817.568
2006-10-27,819.589
2006-10-30,818.823
2006-10-31,824.523
2006-11-01,808.438
2006-11-02,816.458
2006-11-03,823.498
2006-11-06,827.281
2006-11-07,827.899
2006-11-08,830.797
2006-11-09,828.787
2006-11-10,828.027
2006-11-13,822.897
2006-11-14,823.605
2006-11-15,830.962
2006-11-16,830.804
2006-11-17,827.036
2006-11-20,825.497
2006-11-21,834.926
2006-11-22,837.756
2006-11-23,843.581
2006-11-24,847.682
2006-11-27,844.511
2006-11-28,840.296
2006-11-29,839.956
2006-11-30,837.017
2006-12-01,835.66
2006-12-04,840.493
2006-12-05,845.195
2006-12-06,842.657
2006-12-07,846.357
2006-12-08,848.019
2006-12-11,845.861
2006-12-12,842.047
2006-12-13,840.914
2006-12-14,847.134
2006-12-15,839.551
2006-12-18,838.484
2006-12-19,836.335
2006-12-20,844.478
2006-12-21,836.977
2006-12-22,834.401
2006-12-25,834.401
2006-12-26,832.566
2006-12-27,840.264
2006-12-28,843.482
2006-12-29,841.511
2007-01-01,841.511
2007-01-02,840.146
2007-01-03,829.327
2007-01-04,818.493
2007-01-05,811.306
2007-01-08,813.322
2007-01-09,809.057
2007-01-10,808.745
2007-01-11,811.906
2007-01-12,822.954
2007-01-15,828.065
2007-01-16,824.926
2007-01-17,824.508
2007-01-18,820.984
2007-01-19,823.669
2007-01-22,821.46
2007-01-23,824.257
2007-01-24,827.755
2007-01-25,829.89
2007-01-26,830.5
2007-01-29,828.19
2007-01-30,832.363
2007-01-31,834.186
2007-02-01,843.588
2007-02-02,836.597
2007-02-05,840.839
2007-02-06,842.277
2007-02-07,838.891
2007-02-08,838.73
2007-02-09,841.417
2007-02-12,840.659
2007-02-13,851.84
2007-02-14,855.416
2007-02-15,862.676
2007-02-16,860.827
2007-02-19,861.21
2007-02-20,862.629
2007-02-21,867.199
2007-02-22,866.002
2007-02-23,869.612
2007-02-26,872.45
2007-02-27,849.478
2007-02-28,842.169
2007-03-01,838.051
2007-03-02,833.151
2007-03-05,821.126
2007-03-06,832.376
2007-03-07,837.997
2007-03-08,839.114
2007-03-09,846.967
2007-03-12,850.987
2007-03-13,838.401
2007-03-14,831.782
2007-03-15,835.374
2007-03-16,835.12
2007-03-19,844.912
2007-03-20,853.057
2007-03-21,867.903
2007-03-22,866.09
2007-03-23,868.811
2007-03-26,872.566
2007-03-27,869.937
2007-03-28,868.067
2007-03-29,869.673
2007-03-30,867.33
2007-04-02,869.861
2007-04-03,874.676
2007-04-04,876.008
2007-04-05,880.77
2007-04-06,880.77
2007-04-09,882.579
2007-04-10,882.223
2007-04-11,883.548
2007-04-12,893.163
2007-04-13,895.069
2007-04-16,906.325
2007-04-17,908.508
2007-04-18,913.63
2007-04-19,909.595
2007-04-20,919.094
2007-04-23,917.563
2007-04-24,916.949
2007-04-25,926.334
2007-04-26,920.495
2007-04-27,926.707
2007-04-30,923.403
2007-05-01,918.17
2007-05-02,927.065
2007-05-03,934.199
2007-05-04,938.073
2007-05-07,956.103
2007-05-08,955.274
2007-05-09,953.106
2007-05-10,951.99
2007-05-11,954.294
2007-05-14,957.324
2007-05-15,968.712
2007-05-16,970.034
2007-05-17,978.3
2007-05-18,983.364
2007-05-21,988.624
2007-05-22,988.466
2007-05-23,995.445
2007-05-24,985.282
2007-05-25,988.858
2007-05-28,992.397
2007-05-29,995.626
2007-05-30,998.782
2007-05-31,1000.0
2007-06-01,1007.029
2007-06-04,1012.023
2007-06-05,1006.276
2007-06-06,995.114
2007-06-07,977.424
2007-06-08,985.947
2007-06-11,987.597
2007-06-12,978.798
2007-06-13,986.971
2007-06-14,988.77
2007-06-15,998.544
2007-06-18,991.458
2007-06-19,996.8
2007-06-20,991.113
2007-06-21,987.839
2007-06-22,986.836
2007-06-25,980.128
2007-06-26,974.93
2007-06-27,975.038
2007-06-28,982.939
2007-06-29,990.83
2007-07-02,1000.518
2007-07-03,1001.77
2007-07-04,1006.213
2007-07-05,1005.119
2007-07-06,1016.869
2007-07-09,1016.841
2007-07-10,1012.576
2007-07-11,1008.203
2007-07-12,1035.655
2007-07-13,1041.345
2007-07-16,1038.848
2007-07-17,1042.039
2007-07-18,1050.858
2007-07-19,1051.878
2007-07-20,1049.739
2007-07-23,1041.112
2007-07-24,1025.118
2007-07-25,1020.828
2007-07-26,996.9
2007-07-27,981.491
2007-07-30,975.054
2007-07-31,978.258
2007-08-01,972.942
2007-08-02,987.204
2007-08-03,968.907
2007-08-06,969.919
2007-08-07,969.1
2007-08-08,989.624
2007-08-09,962.908
2007-08-10,961.389
2007-08-13,959.221
2007-08-14,935.276
2007-08-15,918.384
2007-08-16,916.07
2007-08-17,943.041
2007-08-20,945.261
2007-08-21,954.518
2007-08-22,964.319
2007-08-23,976.289
2007-08-24,979.107
2007-08-27,979.949
2007-08-28,958.583
2007-08-29,970.59
2007-08-30,971.508
2007-08-31,981.785
2007-09-03,987.104
2007-09-04,991.937
2007-09-05,987.516
2007-09-06,987.514
2007-09-07,980.629
2007-09-10,975.881
2007-09-11,987.465
2007-09-12,994.867
2007-09-13,1003.268
2007-09-14,1003.025
2007-09-17,1006.79
2007-09-18,1023.201
2007-09-19,1030.293
2007-09-20,1034.55
2007-09-21,1040.998
2007-09-24,1043.654
2007-09-25,1048.319
2007-09-26,1049.744
2007-09-27,1059.327
2007-09-28,1065.541
2007-10-01,1074.725
2007-10-02,1065.522
2007-10-03,1061.42
2007-10-04,1064.709
2007-10-05,1088.264
2007-10-08,1083.295
2007-10-09,1083.459
2007-10-10,1084.669
2007-10-11,1090.236
2007-10-12,1092.372
2007-10-15,1084.804
2007-10-16,1068.787
2007-10-17,1078.345
2007-10-18,1076.592
2007-10-19,1067.182
2007-10-22,1058.465
2007-10-23,1072.038
2007-10-24,1063.185
2007-10-25,1066.817
2007-10-26,1086.793
2007-10-29,1105.021
2007-10-30,1107.871
2007-10-31,1134.395
2007-11-01,1116.841
2007-11-02,1125.384
2007-11-05,1119.795
2007-11-06,1134.347
2007-11-07,1118.89
2007-11-08,1107.3
2007-11-09,1073.984
2007-11-12,1040.82
2007-11-13,1049.293
2007-11-14,1059.48
2007-11-15,1016.167
2007-11-16,1015.349
2007-11-19,998.054
2007-11-20,995.517
2007-11-21,976.596
2007-11-22,986.761
2007-11-23,988.941
2007-11-26,980.487
2007-11-27,987.05
2007-11-28,1013.444
2007-11-29,1016.229
2007-11-30,1020.076
2007-12-03,1016.421
2007-12-04,999.166
2007-12-05,1004.349
2007-12-06,1003.967
2007-12-07,1011.971
2007-12-10,1016.396
2007-12-11,1001.806
2007-12-12,1004.839
2007-12-13,991.39
2007-12-14,986.075
2007-12-17,981.317
2007-12-18,972.548
2007-12-19,980.814
2007-12-20,979.541
2007-12-21,989.303
2007-12-24,1002.616
2007-12-25,1002.616
2007-12-26,1007.562
2007-12-27,1006.445
2007-12-28,1021.611
2007-12-31,1013.489
2008-01-01,1013.489
2008-01-02,1001.3
2008-01-03,1002.291
2008-01-04,981.444
2008-01-07,971.182
2008-01-08,972.06
2008-01-09,964.874
2008-01-10,970.532
2008-01-11,962.344
2008-01-14,962.712
2008-01-15,943.067
2008-01-16,928.291
2008-01-17,912.635
2008-01-18,905.523
2008-01-21,860.661
2008-01-22,900.201
2008-01-23,916.436
2008-01-24,933.128
2008-01-25,938.34
2008-01-28,946.127
2008-01-29,958.611
2008-01-30,955.918
2008-01-31,955.58
2008-02-01,979.786
2008-02-04,973.77
2008-02-05,942.193
2008-02-06,942.999
2008-02-07,941.916
2008-02-08,952.413
2008-02-11,950.781
2008-02-12,955.467
2008-02-13,962.626
2008-02-14,960.251
2008-02-15,953.919
2008-02-18,948.901
2008-02-19,954.838
2008-02-20,954.954
2008-02-21,955.406
2008-02-22,962.23
2008-02-25,980.279
2008-02-26,1001.167
2008-02-27,1006.218
2008-02-28,1012.572
2008-02-29,985.216
2008-03-03,963.399
2008-03-04,953.803
2008-03-05,959.62
2008-03-06,944.264
2008-03-07,942.108
2008-03-10,914.923
2008-03-11,937.138
2008-03-12,942.989
2008-03-13,952.139
2008-03-14,931.554
2008-03-17,901.608
2008-03-18,925.065
2008-03-19,899.977
2008-03-20,888.806
2008-03-21,888.806
2008-03-24,915.598
2008-03-25,932.953
2008-03-26,929.429
2008-03-27,940.412
2008-03-28,919.81
2008-03-31,932.536
2008-04-01,938.836
2008-04-02,950.095
2008-04-03,958.734
2008-04-04,961.945
2008-04-07,963.548
2008-04-08,956.415
2008-04-09,945.745
2008-04-10,957.856
2008-04-11,940.885
2008-04-14,939.506
2008-04-15,945.906
2008-04-16,970.183
2008-04-17,965.744
2008-04-18,977.797
2008-04-21,984.088
2008-04-22,977.686
2008-04-23,957.623
2008-04-24,965.154
2008-04-25,972.301
2008-04-28,974.034
2008-04-29,964.32
2008-04-30,979.826
2008-05-01,980.437
2008-05-02,993.604
2008-05-05,987.358
2008-05-06,998.307
2008-05-07,998.846
2008-05-08,993.705
2008-05-09,998.209
2008-05-12,1000.639
2008-05-13,1003.999
2008-05-14,1009.91
2008-05-15,1026.145
2008-05-16,1034.303
2008-05-19,1039.775
2008-05-20,1039.141
2008-05-21,1034.728
2008-05-22,1038.606
2008-05-23,1032.116
2008-05-26,1029.747
2008-05-27,1012.259
2008-05-28,1022.287
2008-05-29,1032.312
2008-05-30,1029.606
2008-06-02,1025.181
2008-06-03,1016.175
2008-06-04,1008.276
2008-06-05,1012.391
2008-06-06,1007.707
2008-06-09,997.004
2008-06-10,989.993
2008-06-11,987.752
2008-06-12,976.36
2008-06-13,986.511
2008-06-16,1000.893
2008-06-17,1008.852
2008-06-18,1000.451
2008-06-19,995.036
2008-06-20,970.919
2008-06-23,971.329
2008-06-24,961.648
2008-06-25,974.201
2008-06-26,962.234
2008-06-27,963.923
2008-06-30,963.355
2008-07-01,955.351
2008-07-02,938.467
2008-07-03,944.603
2008-07-04,940.5
2008-07-07,924.899
2008-07-08,928.351
2008-07-09,921.745
2008-07-10,926.657
2008-07-11,916.154
2008-07-14,905.237
2008-07-15,890.616
2008-07-16,909.573
2008-07-17,927.298
2008-07-18,927.495
2008-07-21,935.367
2008-07-22,944.306
2008-07-23,951.137
2008-07-24,925.317
2008-07-25,925.868
2008-07-28,912.379
2008-07-29,920.708
2008-07-30,939.657
2008-07-31,938.066
2008-08-01,929.505
2008-08-04,926.081
2008-08-05,921.2
2008-08-06,922.775
2008-08-07,904.917
2008-08-08,898.189
2008-08-11,894.677
2008-08-12,893.351
2008-08-13,889.288
2008-08-14,899.917
2008-08-15,890.141
2008-08-18,890.011
2008-08-19,872.199
2008-08-20,884.65
2008-08-21,905.643
2008-08-22,906.989
2008-08-25,894.304
2008-08-26,892.515
2008-08-27,908.328
2008-08-28,928.604
2008-08-29,926.568
2008-09-01,918.723
2008-09-02,897.295
2008-09-03,906.052
2008-09-04,885.75
2008-09-05,879.429
2008-09-08,881.08
2008-09-09,856.775
2008-09-10,874.973
2008-09-11,870.515
2008-09-12,883.496
2008-09-15,854.116
2008-09-16,839.895
2008-09-17,801.852
2008-09-18,832.499
2008-09-19,896.772
2008-09-22,885.333
2008-09-23,892.036
2008-09-24,892.053
2008-09-25,900.476
2008-09-26,884.55
2008-09-29,832.259
2008-09-30,846.589
2008-10-01,850.743
2008-10-02,803.736
2008-10-03,790.35
2008-10-06,735.646
2008-10-07,706.869
2008-10-08,706.144
2008-10-09,649.774
2008-10-10,601.132
2008-10-13,616.811
2008-10-14,683.453
2008-10-15,639.228
2008-10-16,630.72
2008-10-17,651.895
2008-10-20,684.614
2008-10-21,646.389
2008-10-22,598.486
2008-10-23,603.254
2008-10-24,587.579
2008-10-27,532.728
2008-10-28,566.067
2008-10-29,609.597
2008-10-30,630.582
2008-10-31,630.551
2008-11-03,645.491
2008-11-04,685.304
2008-11-05,668.78
2008-11-06,648.139
2008-11-07,648.426
2008-11-10,640.995
2008-11-11,618.686
2008-11-12,581.384
2008-11-13,604.087
2008-11-14,593.403
2008-11-17,571.114
2008-11-18,574.465
2008-11-19,543.693
2008-11-20,471.157
2008-11-21,484.676
2008-11-24,527.452
2008-11-25,530.091
2008-11-26,536.929
2008-11-27,541.953
2008-11-28,578.531
2008-12-01,529.932
2008-12-02,518.416
2008-12-03,513.669
2008-12-04,495.816
2008-12-05,486.482
2008-12-08,527.41
2008-12-09,508.877
2008-12-10,513.446
2008-12-11,516.067
2008-12-12,516.181
2008-12-15,512.55
2008-12-16,526.508
2008-12-17,531.998
2008-12-18,525.191
2008-12-19,522.327
2008-12-22,507.287
2008-12-23,511.334
2008-12-24,512.193
2008-12-25,512.193
2008-12-26,509.823
2008-12-29,528.858
2008-12-30,541.378
2008-12-31,546.723
2009-01-01,546.723
2009-01-02,572.385
2009-01-05,588.96
2009-01-06,608.141
2009-01-07,583.956
2009-01-08,590.378
2009-01-09,576.809
2009-01-12,553.829
2009-01-13,553.582
2009-01-14,529.497
2009-01-15,525.618
2009-01-16,531.157
2009-01-19,525.69
2009-01-20,500.703
2009-01-21,509.627
2009-01-22,495.638
2009-01-23,501.145
2009-01-26,520.992
2009-01-27,526.562
2009-01-28,547.159
2009-01-29,530.58
2009-01-30,516.418
2009-02-02,512.304
2009-02-03,514.008
2009-02-04,520.118
2009-02-05,527.21
2009-02-06,528.793
2009-02-09,544.485
2009-02-10,526.451
2009-02-11,512.787
2009-02-12,514.684
2009-02-13,512.842
2009-02-16,511.542
2009-02-17,484.043
2009-02-18,467.673
2009-02-19,472.617
2009-02-20,455.069
2009-02-23,442.688
2009-02-24,465.759
2009-02-25,468.432
2009-02-26,494.841
2009-02-27,478.917
2009-03-02,449.009
2009-03-03,438.572
2009-03-04,454.906
2009-03-05,437.73
2009-03-06,436.325
2009-03-09,428.091
2009-03-10,463.413
2009-03-11,469.365
2009-03-12,484.684
2009-03-13,491.565
2009-03-16,500.697
2009-03-17,513.428
2009-03-18,516.081
2009-03-19,529.269
2009-03-20,518.014
2009-03-23,553.592
2009-03-24,549.833
2009-03-25,545.049
2009-03-26,551.952
2009-03-27,541.415
2009-03-30,517.592
2009-03-31,527.358
2009-04-01,535.717
2009-04-02,556.957
2009-04-03,563.504
2009-04-06,558.895
2009-04-07,547.254
2009-04-08,555.077
2009-04-09,579.396
2009-04-10,579.396
2009-04-13,586.69
2009-04-14,590.938
2009-04-15,596.265
2009-04-16,607.344
2009-04-17,611.174
2009-04-20,575.498
2009-04-21,585.749
2009-04-22,587.344
2009-04-23,599.83
2009-04-24,616.156
2009-04-27,606.525
2009-04-28,599.833
2009-04-29,616.797
2009-04-30,619.258
2009-05-01,626.558
2009-05-04,658.36
2009-05-05,663.068
2009-05-06,682.346
2009-05-07,670.413
2009-05-08,696.109
2009-05-11,685.823
2009-05-12,677.71
2009-05-13,646.447
2009-05-14,651.023
2009-05-15,648.302
2009-05-18,650.194
2009-05-19,678.782
2009-05-20,694.177
2009-05-21,674.779
2009-05-22,689.225
2009-05-25,695.948
2009-05-26,717.643
2009-05-27,712.487
2009-05-28,727.98
2009-05-29,737.403
2009-06-01,762.571
2009-06-02,765.876
2009-06-03,735.684
2009-06-04,748.063
2009-06-05,748.227
2009-06-08,741.104
2009-06-09,752.759
2009-06-10,750.588
2009-06-11,768.089
2009-06-12,752.087
2009-06-15,726.811
2009-06-16,721.57
2009-06-17,699.818
2009-06-18,718.79
2009-06-19,728.277
2009-06-22,688.044
2009-06-23,683.098
2009-06-24,704.655
2009-06-25,710.522
2009-06-26,724.886
2009-06-29,728.78
2009-06-30,716.937
2009-07-01,725.243
2009-07-02,707.851
2009-07-03,714.378
2009-07-06,698.785
2009-07-07,685.327
2009-07-08,670.815
2009-07-09,678.519
2009-07-10,676.675
2009-07-13,692.75
2009-07-14,716.708
2009-07-15,745.064
2009-07-16,751.733
2009-07-17,755.862
2009-07-20,771.175
2009-07-21,775.777
2009-07-22,774.291
2009-07-23,802.146
2009-07-24,815.496
2009-07-27,824.32
2009-07-28,810.453
2009-07-29,801.81
2009-07-30,821.212
2009-07-31,830.928
2009-08-03,843.014
2009-08-04,856.867
2009-08-05,857.121
2009-08-06,826.248
2009-08-07,830.418
2009-08-10,826.975
2009-08-11,798.168
2009-08-12,811.219
2009-08-13,825.816
2009-08-14,822.225
2009-08-17,787.119
2009-08-18,797.434
2009-08-19,800.533
2009-08-20,808.331
2009-08-21,828.669
2009-08-24,830.967
2009-08-25,844.676
2009-08-26,830.268
2009-08-27,839.228
2009-08-28,849.517
2009-08-31,835.292
2009-09-01,817.533
2009-09-02,800.811
2009-09-03,815.104
2009-09-04,836.705
2009-09-07,848.017
2009-09-08,856.376
2009-09-09,846.588
2009-09-10,849.707
2009-09-11,860.348
2009-09-14,860.49
2009-09-15,874.185
2009-09-16,888.27
2009-09-17,895.534
2009-09-18,885.699
2009-09-21,872.168
2009-09-22,895.64
2009-09-23,890.956
2009-09-24,863.415
2009-09-25,860.562
2009-09-28,874.378
2009-09-29,878.396
2009-09-30,890.943
2009-10-01,868.112
2009-10-02,851.412
2009-10-05,868.828
2009-10-06,889.91
2009-10-07,895.564
2009-10-08,905.655
2009-10-09,915.365
2009-10-12,922.31
2009-10-13,915.986
2009-10-14,929.719
2009-10-15,925.143
2009-10-16,915.13
2009-10-19,923.797
2009-10-20,911.275
2009-10-21,905.554
2009-10-22,916.18
2009-10-23,902.164
2009-10-26,882.389
2009-10-27,861.105
2009-10-28,839.182
2009-10-29,862.846
2009-10-30,845.975
2009-11-02,848.451
2009-11-03,859.714
2009-11-04,868.905
2009-11-05,878.068
2009-11-06,873.967
2009-11-09,901.027
2009-11-10,901.766
2009-11-11,908.195
2009-11-12,903.684
2009-11-13,904.106
2009-11-16,914.796
2009-11-17,909.312
2009-11-18,925.76
2009-11-19,901.277
2009-11-20,898.414
2009-11-23,916.189
2009-11-24,905.599
2009-11-25,918.329
2009-11-26,896.953
2009-11-27,899.733
2009-11-30,905.588
2009-12-01,928.212
2009-12-02,927.467
2009-12-03,909.47
2009-12-04,908.989
2009-12-07,908.851
2009-12-08,893.581
2009-12-09,895.818
2009-12-10,904.739
2009-12-11,905.013
2009-12-14,910.595
2009-12-15,910.05
2009-12-16,916.541
2009-12-17,902.278
2009-12-18,903.824
2009-12-21,917.71
2009-12-22,923.088
2009-12-23,929.118
2009-12-24,937.5
2009-12-25,937.5
2009-12-28,942.128
2009-12-29,943.757
2009-12-30,935.318
2009-12-31,941.36
2010-01-01,941.36
2010-01-04,960.845
2010-01-05,958.429
2010-01-06,961.732
2010-01-07,956.425
2010-01-08,960.706
2010-01-11,965.336
2010-01-12,955.246
2010-01-13,958.248
2010-01-14,966.549
2010-01-15,957.09
2010-01-18,964.558
2010-01-19,960.487
2010-01-20,942.738
2010-01-21,925.246
2010-01-22,910.057
2010-01-25,908.095
2010-01-26,906.076
2010-01-27,903.861
2010-01-28,904.047
2010-01-29,890.377
2010-02-01,900.959
2010-02-02,917.007
2010-02-03,912.98
2010-02-04,889.07
2010-02-05,893.449
2010-02-08,888.876
2010-02-09,894.218
2010-02-10,904.627
2010-02-11,919.845
2010-02-12,925.711
2010-02-15,930.251
2010-02-16,944.609
2010-02-17,949.055
2010-02-18,955.953
2010-02-19,953.697
2010-02-22,953.829
2010-02-23,941.51
2010-02-24,939.52
2010-02-25,936.166
2010-02-26,943.784
2010-03-01,961.872
2010-03-02,983.251
2010-03-03,988.361
2010-03-04,989.212
2010-03-05,1003.839
2010-03-08,1003.124
2010-03-09,1001.451
2010-03-10,1009.389
2010-03-11,1005.499
2010-03-12,1021.931
2010-03-15,1021.554
2010-03-16,1035.493
2010-03-17,1039.986
2010-03-18,1034.94
2010-03-19,1029.44
2010-03-22,1029.096
2010-03-23,1039.67
2010-03-24,1028.368
2010-03-25,1040.903
2010-03-26,1026.191
2010-03-29,1038.489
2010-03-30,1040.06
2010-03-31,1042.436
2010-04-01,1057.495
2010-04-02,1057.495
2010-04-05,1062.831
2010-04-06,1066.357
2010-04-07,1056.122
2010-04-08,1050.521
2010-04-09,1056.02
2010-04-12,1057.748
2010-04-13,1049.362
2010-04-14,1071.857
2010-04-15,1071.916
2010-04-16,1048.665
2010-04-19,1050.907
2010-04-20,1067.457
2010-04-21,1071.953
2010-04-22,1073.556
2010-04-23,1073.604
2010-04-26,1077.283
2010-04-27,1056.119
2010-04-28,1038.515
2010-04-29,1057.178
2010-04-30,1044.194
2010-05-03,1046.192
2010-05-04,1022.422
2010-05-05,1007.723
2010-05-06,990.543
2010-05-07,967.073
2010-05-10,1011.323
2010-05-11,1016.734
2010-05-12,1041.6
2010-05-13,1034.33
2010-05-14,1007.51
2010-05-17,990.096
2010-05-18,989.995
2010-05-19,970.603
2010-05-20,928.917
2010-05-21,945.981
2010-05-24,947.765
2010-05-25,925.798
2010-05-26,946.159
2010-05-27,967.826
2010-05-28,963.843
2010-05-31,972.125
2010-06-01,963.537
2010-06-02,981.66
2010-06-03,987.375
2010-06-04,956.933
2010-06-07,944.649
2010-06-08,947.593
2010-06-09,956.523
2010-06-10,975.822
2010-06-11,974.338
2010-06-14,990.385
2010-06-15,1005.749
2010-06-16,1009.109
2010-06-17,1002.15
2010-06-18,1008.904
2010-06-21,1018.951
2010-06-22,1006.332
2010-06-23,979.532
2010-06-24,968.723
2010-06-25,976.204
2010-06-28,975.383
2010-06-29,930.536
2010-06-30,922.87
2010-07-01,921.873
2010-07-02,919.106
2010-07-05,908.34
2010-07-06,938.354
2010-07-07,949.412
2010-07-08,962.104
2010-07-09,981.999
2010-07-12,975.834
2010-07-13,990.142
2010-07-14,984.253
2010-07-15,984.294
2010-07-16,959.174
2010-07-19,952.259
2010-07-20,957.607
2010-07-21,959.969
2010-07-22,976.078
2010-07-23,978.208
2010-07-26,991.116
2010-07-27,993.368
2010-07-28,989.109
2010-07-29,996.353
2010-07-30,996.765
2010-08-02,1004.568
2010-08-03,1006.52
2010-08-04,1015.431
2010-08-05,1006.044
2010-08-06,995.234
2010-08-09,1000.402
2010-08-10,986.67
2010-08-11,957.596
2010-08-12,947.526
2010-08-13,957.351
2010-08-16,953.748
2010-08-17,972.001
2010-08-18,976.504
2010-08-19,962.732
2010-08-20,953.309
2010-08-23,954.63
2010-08-24,929.828
2010-08-25,930.785
2010-08-26,940.675
2010-08-27,955.623
