Date,EM (EMERGING MARKETS) SMID VALUE SMID (Small+Mid Cap)
2010-07-15,1209.484
2010-07-16,1205.114
2010-07-19,1199.857
2010-07-20,1205.717
2010-07-21,1216.229
2010-07-22,1223.785
2010-07-23,1233.141
2010-07-26,1238.087
2010-07-27,1245.045
2010-07-28,1247.249
2010-07-29,1252.222
2010-07-30,1253.33
2010-08-02,1277.042
2010-08-03,1274.29
2010-08-04,1278.225
2010-08-05,1279.086
2010-08-06,1281.076
2010-08-09,1289.997
2010-08-10,1274.894
2010-08-11,1255.643
2010-08-12,1248.71
2010-08-13,1260.403
2010-08-16,1263.845
2010-08-17,1275.173
2010-08-18,1279.519
2010-08-19,1282.615
2010-08-20,1277.388
2010-08-23,1280.743
2010-08-24,1269.543
2010-08-25,1252.051
2010-08-26,1254.952
2010-08-27,1255.155
2010-08-30,1260.774
2010-08-31,1254.835
2010-09-01,1277.265
2010-09-02,1287.401
2010-09-03,1297.693
2010-09-06,1308.573
2010-09-07,1301.56
2010-09-08,1303.167
2010-09-09,1312.963
2010-09-10,1319.903
2010-09-13,1339.12
2010-09-14,1343.758
2010-09-15,1349.343
2010-09-16,1343.873
2010-09-17,1353.703
2010-09-20,1363.12
2010-09-21,1363.228
2010-09-22,1367.713
2010-09-23,1366.319
2010-09-24,1379.587
2010-09-27,1393.613
2010-09-28,1392.361
2010-09-29,1401.938
2010-09-30,1406.647
2010-10-01,1420.53
2010-10-04,1421.946
2010-10-05,1427.62
2010-10-06,1448.152
2010-10-07,1446.706
2010-10-08,1442.337
2010-10-11,1447.877
2010-10-12,1435.682
2010-10-13,1462.232
2010-10-14,1475.792
2010-10-15,1471.534
2010-10-18,1456.801
2010-10-19,1443.161
2010-10-20,1446.652
2010-10-21,1453.159
2010-10-22,1454.325
2010-10-25,1472.805
2010-10-26,1474.478
2010-10-27,1457.245
2010-10-28,1459.406
2010-10-29,1460.878
2010-11-01,1476.81
2010-11-02,1483.103
2010-11-03,1491.937
2010-11-04,1510.85
2010-11-05,1513.585
2010-11-08,1511.533
2010-11-09,1518.723
2010-11-10,1513.353
2010-11-11,1506.063
2010-11-12,1473.918
2010-11-15,1461.122
2010-11-16,1443.069
2010-11-17,1435.852
2010-11-18,1457.102
2010-11-19,1456.67
2010-11-22,1460.293
2010-11-23,1434.93
2010-11-24,1433.653
2010-11-25,1439.61
2010-11-26,1414.085
2010-11-29,1413.977
2010-11-30,1419.412
2010-12-01,1445.618
2010-12-02,1460.593
2010-12-03,1466.135
2010-12-06,1472.119
2010-12-07,1478.57
2010-12-08,1463.876
2010-12-09,1465.662
2010-12-10,1467.523
2010-12-13,1478.642
2010-12-14,1486.677
2010-12-15,1481.648
2010-12-16,1472.181
2010-12-17,1477.282
2010-12-20,1470.42
2010-12-21,1487.937
2010-12-22,1491.711
2010-12-23,1494.855
2010-12-24,1496.039
2010-12-27,1494.295
2010-12-28,1496.711
2010-12-29,1506.112
2010-12-30,1519.042
2010-12-31,1526.866
2011-01-03,1545.353
2011-01-04,1551.612
2011-01-05,1543.05
2011-01-06,1539.976
2011-01-07,1530.137
2011-01-10,1518.324
2011-01-11,1524.357
2011-01-12,1543.361
2011-01-13,1545.668
2011-01-14,1541.569
2011-01-17,1531.198
2011-01-18,1534.727
2011-01-19,1537.943
2011-01-20,1518.6
2011-01-21,1509.303
2011-01-24,1509.22
2011-01-25,1509.495
2011-01-26,1513.709
2011-01-27,1512.602
2011-01-28,1493.319
2011-01-31,1481.811
2011-02-01,1487.794
2011-02-02,1495.183
2011-02-03,1490.941
2011-02-04,1489.236
2011-02-07,1493.058
2011-02-08,1492.14
2011-02-09,1472.179
2011-02-10,1447.392
2011-02-11,1436.686
2011-02-14,1451.271
2011-02-15,1450.998
2011-02-16,1455.578
2011-02-17,1453.036
2011-02-18,1465.635
2011-02-21,1462.544
2011-02-22,1431.527
2011-02-23,1420.196
2011-02-24,1399.646
2011-02-25,1415.156
2011-02-28,1422.418
2011-03-01,1433.404
2011-03-02,1429.642
2011-03-03,1447.576
2011-03-04,1460.5
2011-03-07,1452.989
2011-03-08,1459.097
2011-03-09,1465.766
2011-03-10,1450.183
2011-03-11,1437.624
2011-03-14,1434.721
2011-03-15,1395.871
2011-03-16,1405.524
2011-03-17,1394.189
2011-03-18,1411.317
2011-03-21,1428.786
2011-03-22,1444.205
2011-03-23,1447.687
2011-03-24,1460.522
2011-03-25,1469.09
2011-03-28,1464.6
2011-03-29,1470.523
2011-03-30,1489.76
2011-03-31,1504.694
2011-04-01,1524.381
2011-04-04,1534.629
2011-04-05,1539.422
2011-04-06,1554.882
2011-04-07,1558.522
2011-04-08,1565.019
2011-04-11,1557.907
2011-04-12,1534.954
2011-04-13,1545.612
2011-04-14,1547.292
2011-04-15,1547.729
2011-04-18,1531.745
2011-04-19,1532.422
2011-04-20,1559.03
2011-04-21,1571.633
2011-04-22,1573.145
2011-04-25,1573.052
2011-04-26,1570.987
2011-04-27,1571.978
2011-04-28,1571.461
2011-04-29,1573.155
2011-05-02,1578.805
2011-05-03,1559.256
2011-05-04,1551.85
2011-05-05,1541.794
2011-05-06,1539.012
2011-05-09,1539.511
2011-05-10,1543.876
2011-05-11,1548.187
2011-05-12,1526.666
2011-05-13,1523.827
2011-05-16,1511.833
2011-05-17,1505.112
2011-05-18,1516.878
2011-05-19,1510.727
2011-05-20,1507.167
2011-05-23,1472.333
2011-05-24,1482.621
2011-05-25,1469.803
2011-05-26,1485.288
2011-05-27,1497.627
2011-05-30,1502.088
2011-05-31,1530.323
2011-06-01,1532.622
2011-06-02,1523.361
2011-06-03,1527.862
2011-06-06,1523.125
2011-06-07,1527.718
2011-06-08,1515.925
2011-06-09,1504.984
2011-06-10,1490.728
2011-06-13,1480.794
2011-06-14,1490.466
2011-06-15,1484.484
2011-06-16,1457.946
2011-06-17,1462.18
2011-06-20,1445.903
2011-06-21,1460.848
2011-06-22,1465.919
2011-06-23,1452.559
2011-06-24,1466.499
2011-06-27,1461.216
2011-06-28,1468.964
2011-06-29,1483.586
2011-06-30,1501.392
2011-07-01,1511.775
2011-07-04,1527.845
2011-07-05,1526.75
2011-07-06,1524.4
2011-07-07,1535.703
2011-07-08,1534.669
2011-07-11,1513.608
2011-07-12,1484.154
2011-07-13,1501.968
2011-07-14,1500.777
2011-07-15,1505.292
2011-07-18,1491.577
2011-07-19,1497.954
2011-07-20,1509.776
2011-07-21,1515.557
2011-07-22,1532.513
2011-07-25,1525.057
2011-07-26,1537.597
2011-07-27,1534.886
2011-07-28,1529.661
2011-07-29,1517.028
2011-08-01,1527.261
2011-08-02,1506.533
2011-08-03,1479.508
2011-08-04,1447.788
2011-08-05,1392.018
2011-08-08,1324.587
2011-08-09,1288.168
2011-08-10,1315.125
2011-08-11,1319.935
2011-08-12,1324.8
2011-08-15,1348.568
2011-08-16,1359.496
2011-08-17,1366.225
2011-08-18,1340.502
2011-08-19,1299.956
2011-08-22,1287.96
2011-08-23,1308.487
2011-08-24,1299.096
2011-08-25,1289.443
2011-08-26,1287.726
2011-08-29,1320.108
2011-08-30,1333.102
2011-08-31,1358.113
2011-09-01,1362.489
2011-09-02,1352.205
2011-09-05,1316.284
2011-09-06,1302.761
2011-09-07,1325.767
2011-09-08,1327.103
2011-09-09,1308.032
2011-09-12,1284.104
2011-09-13,1275.001
2011-09-14,1246.796
2011-09-15,1255.904
2011-09-16,1277.634
2011-09-19,1239.851
2011-09-20,1237.55
2011-09-21,1229.64
2011-09-22,1160.314
2011-09-23,1130.685
2011-09-26,1093.961
2011-09-27,1139.765
2011-09-28,1137.451
2011-09-29,1140.362
2011-09-30,1132.682
2011-10-03,1099.834
2011-10-04,1078.357
2011-10-05,1081.524
2011-10-06,1106.651
2011-10-07,1130.658
2011-10-10,1141.557
2011-10-11,1158.391
2011-10-12,1175.665
2011-10-13,1192.798
2011-10-14,1193.851
2011-10-17,1207.32
2011-10-18,1182.246
2011-10-19,1195.881
2011-10-20,1164.285
2011-10-21,1176.063
2011-10-24,1206.405
2011-10-25,1209.425
2011-10-26,1212.163
2011-10-27,1250.041
2011-10-28,1267.531
2011-10-31,1253.104
2011-11-01,1226.407
2011-11-02,1229.708
2011-11-03,1220.502
2011-11-04,1242.866
2011-11-07,1239.117
2011-11-08,1240.356
2011-11-09,1230.801
2011-11-10,1193.742
2011-11-11,1210.585
2011-11-14,1217.218
2011-11-15,1205.505
2011-11-16,1194.671
2011-11-17,1193.107
2011-11-18,1171.548
2011-11-21,1141.686
2011-11-22,1134.543
2011-11-23,1106.978
2011-11-24,1113.105
2011-11-25,1103.229
2011-11-28,1124.591
2011-11-29,1136.647
2011-11-30,1144.682
2011-12-01,1181.894
2011-12-02,1186.351
2011-12-05,1189.908
2011-12-06,1175.357
2011-12-07,1187.007
2011-12-08,1175.01
2011-12-09,1160.324
2011-12-12,1153.139
2011-12-13,1140.292
2011-12-14,1131.129
2011-12-15,1119.436
2011-12-16,1126.581
2011-12-19,1098.737
2011-12-20,1109.987
2011-12-21,1133.597
2011-12-22,1136.389
2011-12-23,1149.877
2011-12-26,1149.536
2011-12-27,1143.812
2011-12-28,1136.704
2011-12-29,1140.733
2011-12-30,1144.064
2012-01-02,1140.327
2012-01-03,1160.566
2012-01-04,1162.767
2012-01-05,1161.586
2012-01-06,1155.068
2012-01-09,1158.561
2012-01-10,1178.47
2012-01-11,1180.633
2012-01-12,1190.748
2012-01-13,1192.145
2012-01-16,1188.913
2012-01-17,1214.504
2012-01-18,1223.293
2012-01-19,1238.98
2012-01-20,1246.253
2012-01-23,1249.886
2012-01-24,1247.942
2012-01-25,1250.124
2012-01-26,1272.162
2012-01-27,1276.854
2012-01-30,1271.535
2012-01-31,1290.433
2012-02-01,1307.848
2012-02-02,1335.025
2012-02-03,1346.612
2012-02-06,1345.55
2012-02-07,1344.423
2012-02-08,1370.498
2012-02-09,1380.333
2012-02-10,1363.704
2012-02-13,1370.355
2012-02-14,1363.121
2012-02-15,1382.742
2012-02-16,1364.743
2012-02-17,1381.009
2012-02-20,1390.274
2012-02-21,1386.727
2012-02-22,1389.881
2012-02-23,1383.593
2012-02-24,1389.854
2012-02-27,1377.12
2012-02-28,1392.276
2012-02-29,1405.79
2012-03-01,1401.722
2012-03-02,1411.604
2012-03-05,1395.322
2012-03-06,1364.048
2012-03-07,1360.539
2012-03-08,1381.851
2012-03-09,1391.622
2012-03-12,1376.999
2012-03-13,1391.866
2012-03-14,1392.512
2012-03-15,1388.868
2012-03-16,1385.977
2012-03-19,1382.345
2012-03-20,1371.575
2012-03-21,1367.561
2012-03-22,1357.33
2012-03-23,1358.169
2012-03-26,1356.855
2012-03-27,1368.62
2012-03-28,1356.794
2012-03-29,1337.075
2012-03-30,1350.376
2012-04-02,1355.269
2012-04-03,1358.113
2012-04-04,1339.655
2012-04-05,1335.972
2012-04-06,1340.354
2012-04-09,1322.457
2012-04-10,1313.751
2012-04-11,1310.358
2012-04-12,1320.926
2012-04-13,1330.427
2012-04-16,1321.182
2012-04-17,1321.468
2012-04-18,1325.2
2012-04-19,1320.991
2012-04-20,1318.196
2012-04-23,1303.601
2012-04-24,1302.725
2012-04-25,1306.735
2012-04-26,1307.035
2012-04-27,1306.959
2012-04-30,1314.434
2012-05-01,1314.653
2012-05-02,1326.649
2012-05-03,1324.941
2012-05-04,1320.873
2012-05-07,1305.071
2012-05-08,1299.756
2012-05-09,1277.699
2012-05-10,1277.28
2012-05-11,1263.835
2012-05-14,1240.146
2012-05-15,1230.393
2012-05-16,1204.426
2012-05-17,1204.196
2012-05-18,1179.485
2012-05-21,1183.714
2012-05-22,1199.399
2012-05-23,1174.918
2012-05-24,1177.388
2012-05-25,1177.657
2012-05-28,1185.164
2012-05-29,1205.271
2012-05-30,1187.82
2012-05-31,1188.359
2012-06-01,1170.656
2012-06-04,1145.319
2012-06-05,1152.609
2012-06-06,1170.528
2012-06-07,1183.014
2012-06-08,1177.244
2012-06-11,1192.538
2012-06-12,1193.176
2012-06-13,1198.165
2012-06-14,1192.771
2012-06-15,1203.449
2012-06-18,1215.251
2012-06-19,1222.633
2012-06-20,1232.513
2012-06-21,1221.904
2012-06-22,1207.516
2012-06-25,1197.952
2012-06-26,1199.618
2012-06-27,1205.746
2012-06-28,1199.371
2012-06-29,1230.493
2012-07-02,1237.632
2012-07-03,1254.847
2012-07-04,1259.397
2012-07-05,1260.951
2012-07-06,1253.288
2012-07-09,1239.324
2012-07-10,1239.182
2012-07-11,1239.141
2012-07-12,1217.975
2012-07-13,1225.4
2012-07-16,1225.097
2012-07-17,1229.623
2012-07-18,1224.961
2012-07-19,1232.553
2012-07-20,1228.508
2012-07-23,1199.537
2012-07-24,1194.922
2012-07-25,1186.799
2012-07-26,1196.152
2012-07-27,1220.446
2012-07-30,1221.204
2012-07-31,1229.907
2012-08-01,1237.063
2012-08-02,1227.931
2012-08-03,1233.65
2012-08-06,1249.186
2012-08-07,1250.29
2012-08-08,1253.307
2012-08-09,1267.806
2012-08-10,1266.686
2012-08-13,1260.252
2012-08-14,1262.985
2012-08-15,1259.914
2012-08-16,1265.3
2012-08-17,1263.72
2012-08-20,1262.574
2012-08-21,1270.516
2012-08-22,1266.163
2012-08-23,1274.738
2012-08-24,1264.527
2012-08-27,1263.272
2012-08-28,1255.829
2012-08-29,1254.328
2012-08-30,1245.349
2012-08-31,1247.136
2012-09-03,1257.726
2012-09-04,1255.302
2012-09-05,1244.058
2012-09-06,1252.01
2012-09-07,1271.928
2012-09-10,1275.344
2012-09-11,1276.411
2012-09-12,1281.283
2012-09-13,1284.985
2012-09-14,1321.744
2012-09-17,1325.899
2012-09-18,1324.064
2012-09-19,1334.426
2012-09-20,1320.436
2012-09-21,1333.217
2012-09-24,1328.912
2012-09-25,1328.728
2012-09-26,1313.075
2012-09-27,1321.598
2012-09-28,1329.116
2012-10-01,1330.473
2012-10-02,1330.245
2012-10-03,1328.178
2012-10-04,1329.557
2012-10-05,1331.386
2012-10-08,1315.919
2012-10-09,1314.827
2012-10-10,1310.509
2012-10-11,1310.775
2012-10-12,1315.56
2012-10-15,1312.263
2012-10-16,1323.476
2012-10-17,1334.791
2012-10-18,1336.741
2012-10-19,1328.584
2012-10-22,1330.5
2012-10-23,1321.693
2012-10-24,1323.302
2012-10-25,1319.346
2012-10-26,1301.028
2012-10-29,1294.518
2012-10-30,1301.014
2012-10-31,1304.854
2012-11-01,1312.839
2012-11-02,1315.825
2012-11-05,1312.727
2012-11-06,1323.605
2012-11-07,1330.967
2012-11-08,1318.49
2012-11-09,1318.115
2012-11-12,1313.81
2012-11-13,1302.78
2012-11-14,1299.409
2012-11-15,1290.396
2012-11-16,1284.493
2012-11-19,1292.811
2012-11-20,1292.831
2012-11-21,1286.447
2012-11-22,1291.158
2012-11-23,1303.219
2012-11-26,1307.066
2012-11-27,1311.333
2012-11-28,1307.373
2012-11-29,1323.183
2012-11-30,1328.956
2012-12-03,1330.222
2012-12-04,1332.468
2012-12-05,1343.728
2012-12-06,1351.62
2012-12-07,1354.945
2012-12-10,1356.759
2012-12-11,1361.462
2012-12-12,1372.283
2012-12-13,1374.742
2012-12-14,1377.377
2012-12-17,1378.057
2012-12-18,1384.285
2012-12-19,1393.031
2012-12-20,1393.138
2012-12-21,1381.011
2012-12-24,1381.567
2012-12-25,1384.278
2012-12-26,1388.818
2012-12-27,1394.892
2012-12-28,1404.877
2012-12-31,1406.025
2013-01-01,1407.377
2013-01-02,1434.629
2013-01-03,1448.458
2013-01-04,1448.57
2013-01-07,1456.53
2013-01-08,1447.643
2013-01-09,1454.056
2013-01-10,1456.705
2013-01-11,1450.577
2013-01-14,1462.169
2013-01-15,1454.953
2013-01-16,1449.876
2013-01-17,1446.816
2013-01-18,1458.289
2013-01-21,1458.482
2013-01-22,1458.661
2013-01-23,1451.269
2013-01-24,1444.37
2013-01-25,1439.834
2013-01-28,1430.491
2013-01-29,1438.53
2013-01-30,1439.536
2013-01-31,1438.972
2013-02-01,1440.868
2013-02-04,1442.523
2013-02-05,1436.209
2013-02-06,1435.193
2013-02-07,1427.617
2013-02-08,1426.418
2013-02-11,1424.822
2013-02-12,1424.508
2013-02-13,1434.079
2013-02-14,1438.694
2013-02-15,1441.859
2013-02-18,1441.179
2013-02-19,1439.401
2013-02-20,1446.979
2013-02-21,1426.524
2013-02-22,1430.159
2013-02-25,1430.225
2013-02-26,1416.404
2013-02-27,1424.445
2013-02-28,1435.593
2013-03-01,1434.87
2013-03-04,1418.909
2013-03-05,1432.002
2013-03-06,1443.885
2013-03-07,1443.007
2013-03-08,1449.752
2013-03-11,1446.654
2013-03-12,1438.226
2013-03-13,1426.952
2013-03-14,1424.68
2013-03-15,1417.877
2013-03-18,1402.85
2013-03-19,1399.56
2013-03-20,1397.805
2013-03-21,1395.451
2013-03-22,1389.319
2013-03-25,1399.234
2013-03-26,1406.252
2013-03-27,1407.539
2013-03-28,1409.774
2013-03-29,1413.567
2013-04-01,1411.885
2013-04-02,1409.293
2013-04-03,1403.691
2013-04-04,1395.859
2013-04-05,1383.775
2013-04-08,1376.71
2013-04-09,1383.661
2013-04-10,1397.399
2013-04-11,1404.859
2013-04-12,1396.498
2013-04-15,1379.614
2013-04-16,1386.001
2013-04-17,1383.098
2013-04-18,1382.191
2013-04-19,1396.534
2013-04-22,1399.672
2013-04-23,1396.939
2013-04-24,1406.687
2013-04-25,1416.366
2013-04-26,1411.311
2013-04-29,1416.936
2013-04-30,1427.686
2013-05-01,1426.571
2013-05-02,1425.849
2013-05-03,1430.066
2013-05-06,1437.275
2013-05-07,1444.14
2013-05-08,1456.61
2013-05-09,1460.435
2013-05-10,1446.662
2013-05-13,1439.419
2013-05-14,1442.996
2013-05-15,1444.937
2013-05-16,1446.717
2013-05-17,1445.991
2013-05-20,1444.217
2013-05-21,1447.3
2013-05-22,1446.968
2013-05-23,1419.096
2013-05-24,1421.942
2013-05-27,1425.147
2013-05-28,1429.03
2013-05-29,1422.659
2013-05-30,1410.537
2013-05-31,1401.716
2013-06-03,1386.031
2013-06-04,1394.32
2013-06-05,1381.696
2013-06-06,1371.802
2013-06-07,1369.278
2013-06-10,1358.274
2013-06-11,1337.573
2013-06-12,1336.875
2013-06-13,1323.736
2013-06-14,1332.298
2013-06-17,1335.006
2013-06-18,1329.444
2013-06-19,1322.783
2013-06-20,1276.889
2013-06-21,1261.921
2013-06-24,1235.815
2013-06-25,1232.608
2013-06-26,1254.236
2013-06-27,1273.81
2013-06-28,1296.173
2013-07-01,1304.435
2013-07-02,1297.998
2013-07-03,1271.322
2013-07-04,1281.089
2013-07-05,1276.735
2013-07-08,1262.428
2013-07-09,1269.591
2013-07-10,1269.087
2013-07-11,1299.418
2013-07-12,1303.223
2013-07-15,1316.63
2013-07-16,1321.488
2013-07-17,1325.632
2013-07-18,1325.016
2013-07-19,1320.17
2013-07-22,1326.366
2013-07-23,1343.481
2013-07-24,1340.642
2013-07-25,1333.954
2013-07-26,1331.312
2013-07-29,1318.754
2013-07-30,1317.038
2013-07-31,1305.664
2013-08-01,1311.883
2013-08-02,1314.411
2013-08-05,1321.333
2013-08-06,1312.553
2013-08-07,1305.142
2013-08-08,1315.953
2013-08-09,1319.882
2013-08-12,1327.256
2013-08-13,1333.139
2013-08-14,1335.478
2013-08-15,1325.695
2013-08-16,1322.888
2013-08-19,1309.11
2013-08-20,1289.444
2013-08-21,1278.58
2013-08-22,1271.519
2013-08-23,1283.737
2013-08-26,1285.535
2013-08-27,1258.521
2013-08-28,1249.761
2013-08-29,1262.959
2013-08-30,1278.111
2013-09-02,1289.622
2013-09-03,1290.663
2013-09-04,1296.311
2013-09-05,1304.702
2013-09-06,1314.177
2013-09-09,1331.918
2013-09-10,1346.196
2013-09-11,1352.381
2013-09-12,1355.689
2013-09-13,1349.129
2013-09-16,1362.383
2013-09-17,1363.929
2013-09-18,1364.722
2013-09-19,1386.207
2013-09-20,1376.333
2013-09-23,1382.815
2013-09-24,1376.276
2013-09-25,1376.084
2013-09-26,1369.794
2013-09-27,1368.099
2013-09-30,1360.453
2013-10-01,1365.063
2013-10-02,1366.819
2013-10-03,1375.086
2013-10-04,1378.737
2013-10-07,1377.457
2013-10-08,1381.225
2013-10-09,1377.086
2013-10-10,1385.686
2013-10-11,1396.443
2013-10-14,1394.078
2013-10-15,1402.198
2013-10-16,1404.882
2013-10-17,1411.65
2013-10-18,1421.865
2013-10-21,1423.082
2013-10-22,1429.249
2013-10-23,1419.554
2013-10-24,1421.643
2013-10-25,1414.705
2013-10-28,1416.443
2013-10-29,1415.371
2013-10-30,1420.777
2013-10-31,1410.782
2013-11-01,1401.847
2013-11-04,1400.304
2013-11-05,1391.688
2013-11-06,1391.81
2013-11-07,1383.336
2013-11-08,1367.031
2013-11-11,1353.636
2013-11-12,1350.757
2013-11-13,1339.678
2013-11-14,1354.271
2013-11-15,1366.718
2013-11-18,1382.448
2013-11-19,1385.291
2013-11-20,1382.179
2013-11-21,1366.171
2013-11-22,1371.862
2013-11-25,1375.594
2013-11-26,1368.338
2013-11-27,1374.46
2013-11-28,1378.647
2013-11-29,1388.81
2013-12-02,1386.669
2013-12-03,1375.355
2013-12-04,1370.576
2013-12-05,1372.348
2013-12-06,1373.361
2013-12-09,1380.417
2013-12-10,1378.394
2013-12-11,1366.989
2013-12-12,1354.513
2013-12-13,1356.058
2013-12-16,1351.617
2013-12-17,1352.458
2013-12-18,1356.174
2013-12-19,1349.379
2013-12-20,1349.42
2013-12-23,1354.408
2013-12-24,1360.748
2013-12-25,1360.513
2013-12-26,1359.008
2013-12-27,1365.348
2013-12-30,1373.625
2013-12-31,1377.333
2014-01-01,1377.984
2014-01-02,1369.208
2014-01-03,1361.919
2014-01-06,1349.384
2014-01-07,1351.474
2014-01-08,1356.759
2014-01-09,1349.157
2014-01-10,1356.55
2014-01-13,1363.862
2014-01-14,1359.819
2014-01-15,1361.849
2014-01-16,1360.677
2014-01-17,1358.115
2014-01-20,1355.316
2014-01-21,1354.963
2014-01-22,1358.877
2014-01-23,1349.075
2014-01-24,1332.401
2014-01-27,1304.305
2014-01-28,1308.096
2014-01-29,1312.246
2014-01-30,1308.746
2014-01-31,1310.831
2014-02-03,1300.689
2014-02-04,1290.998
2014-02-05,1289.378
2014-02-06,1304.845
2014-02-07,1315.214
2014-02-10,1316.65
2014-02-11,1322.994
2014-02-12,1336.217
2014-02-13,1328.477
2014-02-14,1338.485
2014-02-17,1346.42
2014-02-18,1340.876
2014-02-19,1343.629
2014-02-20,1336.098
2014-02-21,1343.28
2014-02-24,1341.461
2014-02-25,1339.515
2014-02-26,1340.771
2014-02-27,1346.818
2014-02-28,1355.795
2014-03-03,1344.056
2014-03-04,1346.954
2014-03-05,1355.333
2014-03-06,1371.013
2014-03-07,1365.929
2014-03-10,1354.702
2014-03-11,1358.943
2014-03-12,1346.434
2014-03-13,1349.294
2014-03-14,1341.354
2014-03-17,1347.145
2014-03-18,1355.99
2014-03-19,1356.574
2014-03-20,1341.607
2014-03-21,1347.948
2014-03-24,1352.601
2014-03-25,1357.223
2014-03-26,1366.312
2014-03-27,1371.682
2014-03-28,1382.862
2014-03-31,1395.334
2014-04-01,1401.48
2014-04-02,1411.022
2014-04-03,1406.162
2014-04-04,1409.079
2014-04-07,1408.802
2014-04-08,1415.463
2014-04-09,1425.299
2014-04-10,1434.58
2014-04-11,1427.546
2014-04-14,1420.312
2014-04-15,1412.337
2014-04-16,1416.184
2014-04-17,1423.973
2014-04-18,1424.389
2014-04-21,1424.004
2014-04-22,1423.645
2014-04-23,1418.272
2014-04-24,1417.015
2014-04-25,1400.88
2014-04-28,1399.36
2014-04-29,1407.131
2014-04-30,1403.764
2014-05-01,1404.099
2014-05-02,1413.906
2014-05-05,1411.744
2014-05-06,1413.154
2014-05-07,1409.883
2014-05-08,1411.139
2014-05-09,1409.195
2014-05-12,1413.657
2014-05-13,1421.748
2014-05-14,1432.284
2014-05-15,1429.006
2014-05-16,1431.313
2014-05-19,1441.932
2014-05-20,1432.499
2014-05-21,1432.58
2014-05-22,1447.561
2014-05-23,1454.98
2014-05-26,1453.032
2014-05-27,1444.791
2014-05-28,1451.158
2014-05-29,1451.444
2014-05-30,1442.679
2014-06-02,1443.551
2014-06-03,1446.697
2014-06-04,1444.646
2014-06-05,1452.43
2014-06-06,1462.147
2014-06-09,1469.664
2014-06-10,1473.221
2014-06-11,1471.955
2014-06-12,1473.575
2014-06-13,1465.336
2014-06-16,1461.467
2014-06-17,1460.176
2014-06-18,1458.068
2014-06-19,1464.819
2014-06-20,1459.084
2014-06-23,1453.284
2014-06-24,1456.948
2014-06-25,1452.334
2014-06-26,1457.545
2014-06-27,1459.021
2014-06-30,1469.226
2014-07-01,1472.517
2014-07-02,1479.938
2014-07-03,1483.564
2014-07-04,1488.307
2014-07-07,1489.808
2014-07-08,1486.381
2014-07-09,1484.132
2014-07-10,1487.19
2014-07-11,1476.136
2014-07-14,1484.731
2014-07-15,1486.444
2014-07-16,1486.925
2014-07-17,1488.009
2014-07-18,1484.723
2014-07-21,1487.317
2014-07-22,1497.193
2014-07-23,1503.931
2014-07-24,1508.941
2014-07-25,1508.302
2014-07-28,1510.965
2014-07-29,1504.854
2014-07-30,1502.967
2014-07-31,1494.483
2014-08-01,1488.678
2014-08-04,1498.591
2014-08-05,1493.364
2014-08-06,1482.799
2014-08-07,1476.747
2014-08-08,1470.315
2014-08-11,1487.148
2014-08-12,1493.398
2014-08-13,1502.327
2014-08-14,1504.812
2014-08-15,1506.007
2014-08-18,1506.161
2014-08-19,1516.913
2014-08-20,1514.776
2014-08-21,1511.163
2014-08-22,1518.654
2014-08-25,1518.6
2014-08-26,1521.589
2014-08-27,1529.91
2014-08-28,1523.821
2014-08-29,1524.333
2014-09-01,1530.164
2014-09-02,1526.821
2014-09-03,1537.429
2014-09-04,1538.115
2014-09-05,1535.217
2014-09-08,1533.949
2014-09-09,1525.032
2014-09-10,1515.697
2014-09-11,1510.94
2014-09-12,1501.753
2014-09-15,1494.164
2014-09-16,1484.719
2014-09-17,1494.141
2014-09-18,1487.523
2014-09-19,1491.634
2014-09-22,1476.969
2014-09-23,1469.778
2014-09-24,1471.915
2014-09-25,1459.81
2014-09-26,1454.138
2014-09-29,1435.214
2014-09-30,1432.515
2014-10-01,1423.769
2014-10-02,1421.06
2014-10-03,1424.315
2014-10-06,1432.063
2014-10-07,1430.7
2014-10-08,1422.097
2014-10-09,1431.571
2014-10-10,1414.859
2014-10-13,1397.887
2014-10-14,1400.216
2014-10-15,1385.146
2014-10-16,1372.809
2014-10-17,1375.777
2014-10-20,1386.167
2014-10-21,1389.363
2014-10-22,1399.547
2014-10-23,1396.059
2014-10-24,1395.127
2014-10-27,1386.049
2014-10-28,1399.693
2014-10-29,1417.58
2014-10-30,1412.748
2014-10-31,1419.464
2014-11-03,1418.151
2014-11-04,1413.201
2014-11-05,1406.863
2014-11-06,1398.879
2014-11-07,1398.11
2014-11-10,1406.901
2014-11-11,1403.428
2014-11-12,1403.816
2014-11-13,1401.781
2014-11-14,1398.626
2014-11-17,1394.438
2014-11-18,1395.649
2014-11-19,1395.631
2014-11-20,1394.158
2014-11-21,1404.328
2014-11-24,1412.58
2014-11-25,1409.253
2014-11-26,1411.895
2014-11-27,1412.42
2014-11-28,1403.848
2014-12-01,1381.826
2014-12-02,1387.381
2014-12-03,1390.656
2014-12-04,1392.339
2014-12-05,1388.389
2014-12-08,1375.895
2014-12-09,1362.11
2014-12-10,1359.306
2014-12-11,1342.929
2014-12-12,1337.161
2014-12-15,1322.201
2014-12-16,1307.761
2014-12-17,1310.149
2014-12-18,1324.0
2014-12-19,1329.14
2014-12-22,1339.38
2014-12-23,1333.074
2014-12-24,1335.856
2014-12-25,1335.413
2014-12-26,1339.106
2014-12-29,1346.279
