Date,EM (EMERGING MARKETS) SMID VALUE SMID (Small+Mid Cap)
2005-11-07,533.91
2005-11-08,534.888
2005-11-09,539.458
2005-11-10,540.918
2005-11-11,545.747
2005-11-14,545.014
2005-11-15,543.27
2005-11-16,544.774
2005-11-17,549.386
2005-11-18,551.416
2005-11-21,551.893
2005-11-22,548.084
2005-11-23,558.791
2005-11-24,562.415
2005-11-25,563.4
2005-11-28,565.479
2005-11-29,564.806
2005-11-30,569.07
2005-12-01,571.91
2005-12-02,575.534
2005-12-05,579.205
2005-12-06,582.83
2005-12-07,581.53
2005-12-08,578.576
2005-12-09,578.171
2005-12-12,581.622
2005-12-13,585.531
2005-12-14,587.592
2005-12-15,587.092
2005-12-16,586.446
2005-12-19,589.701
2005-12-20,590.411
2005-12-21,594.435
2005-12-22,594.336
2005-12-23,597.596
2005-12-26,598.702
2005-12-27,600.45
2005-12-28,599.691
2005-12-29,605.571
2005-12-30,606.923
2006-01-02,606.426
2006-01-03,617.342
2006-01-04,626.79
2006-01-05,633.045
2006-01-06,639.013
2006-01-09,646.424
2006-01-10,641.647
2006-01-11,645.34
2006-01-12,650.846
2006-01-13,651.334
2006-01-16,654.578
2006-01-17,644.295
2006-01-18,632.07
2006-01-19,642.708
2006-01-20,636.897
2006-01-23,630.695
2006-01-24,640.447
2006-01-25,647.307
2006-01-26,652.87
2006-01-27,657.625
2006-01-30,659.114
2006-01-31,660.793
2006-02-01,659.673
2006-02-02,655.316
2006-02-03,648.74
2006-02-06,657.777
2006-02-07,654.528
2006-02-08,646.117
2006-02-09,650.723
2006-02-10,655.559
2006-02-13,646.087
2006-02-14,650.451
2006-02-15,651.493
2006-02-16,655.533
2006-02-17,660.327
2006-02-20,663.536
2006-02-21,661.006
2006-02-22,657.763
2006-02-23,661.908
2006-02-24,664.866
2006-02-27,666.406
2006-02-28,663.696
2006-03-01,669.56
2006-03-02,671.433
2006-03-03,664.235
2006-03-06,662.131
2006-03-07,647.119
2006-03-08,642.326
2006-03-09,643.991
2006-03-10,647.207
2006-03-13,651.947
2006-03-14,651.346
2006-03-15,658.597
2006-03-16,662.318
2006-03-17,662.932
2006-03-20,665.332
2006-03-21,658.244
2006-03-22,654.43
2006-03-23,653.883
2006-03-24,654.909
2006-03-27,658.643
2006-03-28,653.4
2006-03-29,655.836
2006-03-30,664.171
2006-03-31,670.843
2006-04-03,680.214
2006-04-04,688.145
2006-04-05,691.522
2006-04-06,696.396
2006-04-07,695.17
2006-04-10,695.038
2006-04-11,693.583
2006-04-12,693.371
2006-04-13,694.904
2006-04-14,700.694
2006-04-17,706.416
2006-04-18,713.01
2006-04-19,720.22
2006-04-20,720.64
2006-04-21,723.041
2006-04-24,722.143
2006-04-25,718.527
2006-04-26,724.586
2006-04-27,724.598
2006-04-28,725.261
2006-05-01,728.276
2006-05-02,736.9
2006-05-03,742.137
2006-05-04,744.505
2006-05-05,748.746
2006-05-08,757.98
2006-05-09,755.884
2006-05-10,757.828
2006-05-11,754.529
2006-05-12,742.547
2006-05-15,716.234
2006-05-16,710.451
2006-05-17,710.048
2006-05-18,691.3
2006-05-19,687.827
2006-05-22,658.078
2006-05-23,664.901
2006-05-24,656.321
2006-05-25,656.446
2006-05-26,669.586
2006-05-29,672.364
2006-05-30,659.635
2006-05-31,657.02
2006-06-01,654.26
2006-06-02,659.848
2006-06-05,650.316
2006-06-06,643.067
2006-06-07,627.758
2006-06-08,605.707
2006-06-09,613.834
2006-06-12,607.367
2006-06-13,587.57
2006-06-14,591.98
2006-06-15,598.891
2006-06-16,615.904
2006-06-19,612.402
2006-06-20,601.225
2006-06-21,601.026
2006-06-22,606.22
2006-06-23,602.413
2006-06-26,600.972
2006-06-27,604.501
2006-06-28,604.501
2006-06-29,615.733
2006-06-30,633.798
2006-07-03,642.032
2006-07-04,644.482
2006-07-05,633.349
2006-07-06,633.575
2006-07-07,636.043
2006-07-10,641.366
2006-07-11,640.051
2006-07-12,637.719
2006-07-13,626.846
2006-07-14,616.1
2006-07-17,607.13
2006-07-18,606.713
2006-07-19,612.202
2006-07-20,624.84
2006-07-21,622.76
2006-07-24,622.876
2006-07-25,628.023
2006-07-26,627.386
2006-07-27,637.932
2006-07-28,639.394
2006-07-31,638.915
2006-08-01,633.234
2006-08-02,637.511
2006-08-03,637.572
2006-08-04,641.626
2006-08-07,639.38
2006-08-08,643.625
2006-08-09,648.053
2006-08-10,646.422
2006-08-11,644.662
2006-08-14,644.707
2006-08-15,647.035
2006-08-16,654.347
2006-08-17,657.998
2006-08-18,655.165
2006-08-21,648.104
2006-08-22,650.425
2006-08-23,646.207
2006-08-24,642.771
2006-08-25,643.74
2006-08-28,642.119
2006-08-29,649.055
2006-08-30,654.297
2006-08-31,654.129
2006-09-01,658.57
2006-09-04,666.473
2006-09-05,665.527
2006-09-06,661.233
2006-09-07,657.268
2006-09-08,659.05
2006-09-11,651.137
2006-09-12,652.332
2006-09-13,655.142
2006-09-14,656.92
2006-09-15,660.339
2006-09-18,670.206
2006-09-19,670.658
2006-09-20,668.972
2006-09-21,669.328
2006-09-22,662.029
2006-09-25,664.09
2006-09-26,665.356
2006-09-27,670.874
2006-09-28,673.744
2006-09-29,673.798
2006-10-02,676.436
2006-10-03,676.011
2006-10-04,672.973
2006-10-05,679.682
2006-10-06,680.35
2006-10-09,671.527
2006-10-10,676.15
2006-10-11,676.924
2006-10-12,682.783
2006-10-13,691.639
2006-10-16,696.549
2006-10-17,692.275
2006-10-18,695.044
2006-10-19,696.019
2006-10-20,699.188
2006-10-23,698.681
2006-10-24,701.595
2006-10-25,704.797
2006-10-26,709.49
2006-10-27,708.323
2006-10-30,704.576
2006-10-31,712.232
2006-11-01,719.944
2006-11-02,721.545
2006-11-03,727.58
2006-11-06,727.695
2006-11-07,732.791
2006-11-08,731.633
2006-11-09,736.526
2006-11-10,737.922
2006-11-13,738.425
2006-11-14,744.833
2006-11-15,746.664
2006-11-16,749.529
2006-11-17,747.19
2006-11-20,745.205
2006-11-21,749.505
2006-11-22,758.4
2006-11-23,762.722
2006-11-24,765.75
2006-11-27,767.327
2006-11-28,760.133
2006-11-29,768.872
2006-11-30,775.87
2006-12-01,779.175
2006-12-04,784.013
2006-12-05,786.229
2006-12-06,790.117
2006-12-07,791.344
2006-12-08,787.735
2006-12-11,784.537
2006-12-12,778.15
2006-12-13,779.625
2006-12-14,789.424
2006-12-15,793.058
2006-12-18,794.965
2006-12-19,786.736
2006-12-20,795.156
2006-12-21,793.251
2006-12-22,795.381
2006-12-25,795.643
2006-12-26,796.169
2006-12-27,800.85
2006-12-28,804.971
2006-12-29,808.616
2007-01-01,808.975
2007-01-02,817.623
2007-01-03,815.487
2007-01-04,806.393
2007-01-05,796.921
2007-01-08,792.326
2007-01-09,790.953
2007-01-10,781.803
2007-01-11,785.027
2007-01-12,796.166
2007-01-15,802.703
2007-01-16,803.204
2007-01-17,804.01
2007-01-18,806.995
2007-01-19,804.584
2007-01-22,806.989
2007-01-23,806.586
2007-01-24,814.529
2007-01-25,811.791
2007-01-26,806.991
2007-01-29,802.853
2007-01-30,805.527
2007-01-31,804.923
2007-02-01,813.793
2007-02-02,821.114
2007-02-05,826.489
2007-02-06,833.95
2007-02-07,835.556
2007-02-08,835.337
2007-02-09,835.603
2007-02-12,827.863
2007-02-13,831.315
2007-02-14,842.833
2007-02-15,849.021
2007-02-16,851.113
2007-02-19,852.874
2007-02-20,850.474
2007-02-21,852.935
2007-02-22,858.161
2007-02-23,856.966
2007-02-26,859.701
2007-02-27,837.167
2007-02-28,823.875
2007-03-01,815.21
2007-03-02,810.954
2007-03-05,776.786
2007-03-06,793.447
2007-03-07,796.019
2007-03-08,812.126
2007-03-09,816.138
2007-03-12,822.875
2007-03-13,819.524
2007-03-14,806.28
2007-03-15,816.195
2007-03-16,815.743
2007-03-19,824.171
2007-03-20,829.245
2007-03-21,836.863
2007-03-22,846.349
2007-03-23,848.835
2007-03-26,852.553
2007-03-27,851.487
2007-03-28,842.683
2007-03-29,850.189
2007-03-30,855.03
2007-04-02,855.151
2007-04-03,863.466
2007-04-04,873.809
2007-04-05,878.012
2007-04-06,878.551
2007-04-09,887.688
2007-04-10,891.144
2007-04-11,893.313
2007-04-12,895.932
2007-04-13,898.908
2007-04-16,910.454
2007-04-17,906.934
2007-04-18,910.097
2007-04-19,902.231
2007-04-20,916.397
2007-04-23,921.494
2007-04-24,924.749
2007-04-25,928.26
2007-04-26,927.62
2007-04-27,922.296
2007-04-30,919.943
2007-05-01,919.623
2007-05-02,923.246
2007-05-03,930.526
2007-05-04,939.632
2007-05-07,946.812
2007-05-08,943.032
2007-05-09,948.543
2007-05-10,952.138
2007-05-11,953.3
2007-05-14,962.704
2007-05-15,957.106
2007-05-16,966.448
2007-05-17,970.932
2007-05-18,971.926
2007-05-21,982.644
2007-05-22,987.283
2007-05-23,987.925
2007-05-24,977.993
2007-05-25,981.889
2007-05-28,987.364
2007-05-29,989.886
2007-05-30,984.343
2007-05-31,1000.0
2007-06-01,1009.862
2007-06-04,1011.832
2007-06-05,1014.264
2007-06-06,1006.356
2007-06-07,1006.352
2007-06-08,998.382
2007-06-11,1000.482
2007-06-12,1002.68
2007-06-13,1004.268
2007-06-14,1019.501
2007-06-15,1031.09
2007-06-18,1042.08
2007-06-19,1044.027
2007-06-20,1042.522
2007-06-21,1048.13
2007-06-22,1046.924
2007-06-25,1042.082
2007-06-26,1035.085
2007-06-27,1028.112
2007-06-28,1039.949
2007-06-29,1045.625
2007-07-02,1059.067
2007-07-03,1074.165
2007-07-04,1083.427
2007-07-05,1085.124
2007-07-06,1092.479
2007-07-09,1105.047
2007-07-10,1105.032
2007-07-11,1103.887
2007-07-12,1117.978
2007-07-13,1130.421
2007-07-16,1130.024
2007-07-17,1133.353
2007-07-18,1130.476
2007-07-19,1137.831
2007-07-20,1148.494
2007-07-23,1161.9
2007-07-24,1158.609
2007-07-25,1157.849
2007-07-26,1136.35
2007-07-27,1101.796
2007-07-30,1108.869
2007-07-31,1130.494
2007-08-01,1093.336
2007-08-02,1092.737
2007-08-03,1096.928
2007-08-06,1077.615
2007-08-07,1080.131
2007-08-08,1106.948
2007-08-09,1098.429
2007-08-10,1065.29
2007-08-13,1069.504
2007-08-14,1053.867
2007-08-15,1027.226
2007-08-16,957.814
2007-08-17,947.724
2007-08-20,991.597
2007-08-21,989.463
2007-08-22,1012.78
2007-08-23,1034.396
2007-08-24,1040.153
2007-08-27,1058.466
2007-08-28,1054.77
2007-08-29,1053.737
2007-08-30,1066.37
2007-08-31,1088.988
2007-09-03,1095.305
2007-09-04,1091.844
2007-09-05,1085.985
2007-09-06,1094.682
2007-09-07,1090.702
2007-09-10,1078.372
2007-09-11,1086.426
2007-09-12,1085.125
2007-09-13,1092.664
2007-09-14,1098.966
2007-09-17,1095.89
2007-09-18,1098.002
2007-09-19,1124.846
2007-09-20,1129.812
2007-09-21,1141.136
2007-09-24,1149.985
2007-09-25,1146.737
2007-09-26,1158.786
2007-09-27,1174.222
2007-09-28,1177.698
2007-10-01,1194.691
2007-10-02,1209.139
2007-10-03,1205.668
2007-10-04,1201.126
2007-10-05,1213.188
2007-10-08,1216.591
2007-10-09,1220.031
2007-10-10,1227.123
2007-10-11,1243.451
2007-10-12,1229.776
2007-10-15,1238.952
2007-10-16,1231.624
2007-10-17,1232.75
2007-10-18,1236.564
2007-10-19,1222.283
2007-10-22,1195.219
2007-10-23,1221.954
2007-10-24,1219.443
2007-10-25,1235.584
2007-10-26,1256.848
2007-10-29,1272.794
2007-10-30,1265.438
2007-10-31,1272.088
2007-11-01,1257.942
2007-11-02,1242.511
2007-11-05,1234.158
2007-11-06,1247.66
2007-11-07,1241.684
2007-11-08,1212.686
2007-11-09,1209.121
2007-11-12,1164.958
2007-11-13,1171.872
2007-11-14,1201.959
2007-11-15,1189.662
2007-11-16,1178.924
2007-11-19,1168.684
2007-11-20,1163.832
2007-11-21,1126.207
2007-11-22,1115.108
2007-11-23,1106.946
2007-11-26,1122.394
2007-11-27,1115.513
2007-11-28,1121.888
2007-11-29,1139.634
2007-11-30,1158.371
2007-12-03,1161.971
2007-12-04,1166.118
2007-12-05,1179.157
2007-12-06,1183.929
2007-12-07,1185.976
2007-12-10,1181.812
2007-12-11,1183.143
2007-12-12,1179.293
2007-12-13,1159.471
2007-12-14,1149.302
2007-12-17,1112.53
2007-12-18,1113.631
2007-12-19,1119.288
2007-12-20,1110.308
2007-12-21,1121.502
2007-12-24,1139.689
2007-12-25,1141.768
2007-12-26,1147.598
2007-12-27,1156.078
2007-12-28,1165.136
2007-12-31,1170.968
2008-01-01,1173.403
2008-01-02,1166.06
2008-01-03,1162.324
2008-01-04,1163.184
2008-01-07,1148.751
2008-01-08,1153.108
2008-01-09,1152.399
2008-01-10,1144.586
2008-01-11,1141.168
2008-01-14,1146.921
2008-01-15,1137.429
2008-01-16,1103.964
2008-01-17,1096.52
2008-01-18,1089.883
2008-01-21,1035.89
2008-01-22,1000.966
2008-01-23,1006.015
2008-01-24,1022.835
2008-01-25,1044.663
2008-01-28,1026.695
2008-01-29,1037.863
2008-01-30,1030.976
2008-01-31,1031.18
2008-02-01,1046.671
2008-02-04,1063.659
2008-02-05,1056.604
2008-02-06,1044.52
2008-02-07,1036.387
2008-02-08,1034.346
2008-02-11,1023.032
2008-02-12,1032.496
2008-02-13,1037.153
2008-02-14,1057.763
2008-02-15,1057.454
2008-02-18,1065.002
2008-02-19,1074.647
2008-02-20,1060.551
2008-02-21,1072.381
2008-02-22,1071.587
2008-02-25,1083.337
2008-02-26,1091.982
2008-02-27,1107.558
2008-02-28,1108.738
2008-02-29,1099.658
2008-03-03,1082.378
2008-03-04,1082.218
2008-03-05,1086.688
2008-03-06,1088.614
2008-03-07,1067.484
2008-03-10,1043.595
2008-03-11,1061.631
2008-03-12,1070.162
2008-03-13,1045.757
2008-03-14,1038.661
2008-03-17,999.52
2008-03-18,1013.184
2008-03-19,1013.32
2008-03-20,1006.13
2008-03-21,1010.955
2008-03-24,1029.312
2008-03-25,1048.366
2008-03-26,1052.578
2008-03-27,1050.95
2008-03-28,1054.275
2008-03-31,1049.742
2008-04-01,1052.518
2008-04-02,1068.057
2008-04-03,1069.682
2008-04-04,1072.641
2008-04-07,1084.453
2008-04-08,1079.717
2008-04-09,1078.334
2008-04-10,1086.357
2008-04-11,1087.754
2008-04-14,1080.681
2008-04-15,1085.168
2008-04-16,1100.164
2008-04-17,1105.165
2008-04-18,1107.71
2008-04-21,1114.968
2008-04-22,1115.522
2008-04-23,1119.947
2008-04-24,1115.312
2008-04-25,1114.638
2008-04-28,1117.42
2008-04-29,1106.514
2008-04-30,1115.085
2008-05-01,1115.643
2008-05-02,1126.915
2008-05-05,1127.532
2008-05-06,1126.364
2008-05-07,1120.034
2008-05-08,1109.797
2008-05-09,1105.582
2008-05-12,1105.214
2008-05-13,1111.219
2008-05-14,1110.197
2008-05-15,1121.691
2008-05-16,1133.853
2008-05-19,1139.36
2008-05-20,1123.906
2008-05-21,1122.067
2008-05-22,1118.849
2008-05-23,1110.86
2008-05-26,1098.41
2008-05-27,1101.711
2008-05-28,1104.041
2008-05-29,1107.359
2008-05-30,1110.977
2008-06-02,1107.553
2008-06-03,1100.705
2008-06-04,1093.986
2008-06-05,1098.945
2008-06-06,1096.385
2008-06-09,1084.308
2008-06-10,1061.138
2008-06-11,1053.121
2008-06-12,1041.508
2008-06-13,1036.703
2008-06-16,1045.457
2008-06-17,1052.774
2008-06-18,1049.77
2008-06-19,1039.475
2008-06-20,1026.986
2008-06-23,1010.781
2008-06-24,999.062
2008-06-25,1010.405
2008-06-26,1004.927
2008-06-27,985.787
2008-06-30,980.882
2008-07-01,963.288
2008-07-02,957.149
2008-07-03,943.125
2008-07-04,938.533
2008-07-07,942.829
2008-07-08,929.405
2008-07-09,941.86
2008-07-10,947.141
2008-07-11,955.262
2008-07-14,953.345
2008-07-15,929.989
2008-07-16,931.368
2008-07-17,946.616
2008-07-18,940.456
2008-07-21,955.852
2008-07-22,955.871
2008-07-23,976.854
2008-07-24,977.952
2008-07-25,969.16
2008-07-28,968.639
2008-07-29,959.595
2008-07-30,972.422
2008-07-31,972.959
2008-08-01,966.959
2008-08-04,955.59
2008-08-05,950.426
2008-08-06,960.327
2008-08-07,953.382
2008-08-08,944.497
2008-08-11,943.36
2008-08-12,933.936
2008-08-13,926.65
2008-08-14,933.405
2008-08-15,923.838
2008-08-18,912.887
2008-08-19,900.203
2008-08-20,908.696
2008-08-21,903.527
2008-08-22,903.862
2008-08-25,899.858
2008-08-26,889.872
2008-08-27,899.417
2008-08-28,903.441
2008-08-29,907.679
2008-09-01,886.795
2008-09-02,878.641
2008-09-03,867.824
2008-09-04,857.447
2008-09-05,839.298
2008-09-08,863.994
2008-09-09,843.852
2008-09-10,839.228
2008-09-11,816.289
2008-09-12,827.253
2008-09-15,801.841
2008-09-16,764.115
2008-09-17,753.133
2008-09-18,733.438
2008-09-19,779.365
2008-09-22,791.084
2008-09-23,778.601
2008-09-24,778.668
2008-09-25,781.05
2008-09-26,768.65
2008-09-29,738.377
2008-09-30,736.144
2008-10-01,742.786
2008-10-02,726.458
2008-10-03,719.811
2008-10-06,662.355
2008-10-07,651.515
2008-10-08,601.563
2008-10-09,603.023
2008-10-10,575.966
2008-10-13,606.283
2008-10-14,639.787
2008-10-15,606.832
2008-10-16,566.501
2008-10-17,564.089
2008-10-20,572.812
2008-10-21,564.781
2008-10-22,530.913
2008-10-23,511.484
2008-10-24,481.77
2008-10-27,457.83
2008-10-28,475.738
2008-10-29,485.829
2008-10-30,520.189
2008-10-31,534.224
2008-11-03,550.897
2008-11-04,566.805
2008-11-05,570.222
2008-11-06,538.554
2008-11-07,545.456
2008-11-10,555.2
2008-11-11,535.885
2008-11-12,519.382
2008-11-13,506.801
2008-11-14,511.926
2008-11-17,502.257
2008-11-18,487.223
2008-11-19,481.556
2008-11-20,459.747
2008-11-21,462.057
2008-11-24,468.091
2008-11-25,478.756
2008-11-26,490.011
2008-11-27,502.583
2008-11-28,504.984
2008-12-01,499.696
2008-12-02,488.848
2008-12-03,492.277
2008-12-04,489.166
2008-12-05,486.699
2008-12-08,515.523
2008-12-09,518.54
2008-12-10,539.359
2008-12-11,547.974
2008-12-12,534.236
2008-12-15,546.733
2008-12-16,555.605
2008-12-17,565.535
2008-12-18,580.052
2008-12-19,579.668
2008-12-22,566.001
2008-12-23,551.807
2008-12-24,553.151
2008-12-25,554.032
2008-12-26,552.635
2008-12-29,556.947
2008-12-30,567.796
2008-12-31,570.506
2009-01-01,572.884
2009-01-02,577.634
2009-01-05,590.139
2009-01-06,598.613
2009-01-07,595.548
2009-01-08,577.118
2009-01-09,572.856
2009-01-12,556.909
2009-01-13,555.898
2009-01-14,552.98
2009-01-15,534.262
2009-01-16,546.628
2009-01-19,544.006
2009-01-20,529.464
2009-01-21,524.263
2009-01-22,524.85
2009-01-23,517.558
2009-01-26,521.737
2009-01-27,524.381
2009-01-28,534.958
2009-01-29,533.948
2009-01-30,532.315
2009-02-02,522.947
2009-02-03,529.907
2009-02-04,537.498
2009-02-05,536.185
2009-02-06,549.549
2009-02-09,554.867
2009-02-10,552.831
2009-02-11,547.832
2009-02-12,540.462
2009-02-13,550.853
2009-02-16,545.725
2009-02-17,524.3
2009-02-18,522.06
2009-02-19,524.927
2009-02-20,507.782
2009-02-23,513.716
2009-02-24,504.77
2009-02-25,504.975
2009-02-26,504.25
2009-02-27,499.81
2009-03-02,476.762
2009-03-03,475.748
2009-03-04,489.005
2009-03-05,485.878
2009-03-06,486.374
2009-03-09,484.442
2009-03-10,498.415
2009-03-11,507.867
2009-03-12,508.635
2009-03-13,518.466
2009-03-16,531.344
2009-03-17,537.298
2009-03-18,540.159
2009-03-19,551.499
2009-03-20,549.597
2009-03-23,571.412
2009-03-24,578.321
2009-03-25,585.712
2009-03-26,596.651
2009-03-27,594.388
2009-03-30,567.614
2009-03-31,578.081
2009-04-01,593.544
2009-04-02,624.457
2009-04-03,630.285
2009-04-06,639.406
2009-04-07,635.512
2009-04-08,628.498
2009-04-09,653.376
2009-04-10,658.794
2009-04-13,667.868
2009-04-14,675.747
2009-04-15,676.538
2009-04-16,682.886
2009-04-17,670.563
2009-04-20,662.308
2009-04-21,663.475
2009-04-22,668.76
2009-04-23,676.908
2009-04-24,687.186
2009-04-27,669.742
2009-04-28,654.715
2009-04-29,675.085
2009-04-30,701.416
2009-05-01,701.773
2009-05-04,733.819
2009-05-05,737.552
2009-05-06,753.042
2009-05-07,761.348
2009-05-08,774.51
2009-05-11,777.848
2009-05-12,772.452
2009-05-13,770.106
2009-05-14,761.313
2009-05-15,774.221
2009-05-18,792.976
2009-05-19,809.861
2009-05-20,823.337
2009-05-21,816.902
2009-05-22,823.791
2009-05-25,831.616
2009-05-26,818.952
2009-05-27,833.808
2009-05-28,838.504
2009-05-29,847.791
2009-06-01,878.432
2009-06-02,873.645
2009-06-03,869.826
2009-06-04,866.394
2009-06-05,871.975
2009-06-08,854.719
2009-06-09,849.548
2009-06-10,864.174
2009-06-11,870.587
2009-06-12,868.936
2009-06-15,845.861
2009-06-16,841.866
2009-06-17,829.619
2009-06-18,820.903
2009-06-19,829.045
2009-06-22,820.458
2009-06-23,806.617
2009-06-24,826.286
2009-06-25,833.925
2009-06-26,844.764
2009-06-29,848.178
2009-06-30,845.621
2009-07-01,858.871
2009-07-02,856.167
2009-07-03,860.445
2009-07-06,848.455
2009-07-07,850.424
2009-07-08,837.817
2009-07-09,843.116
2009-07-10,837.825
2009-07-13,818.136
2009-07-14,836.421
2009-07-15,864.736
2009-07-16,872.714
2009-07-17,882.95
2009-07-20,906.188
2009-07-21,910.722
2009-07-22,910.808
2009-07-23,925.06
2009-07-24,929.977
2009-07-27,944.358
2009-07-28,952.088
2009-07-29,939.51
2009-07-30,945.902
2009-07-31,960.836
2009-08-03,985.187
2009-08-04,980.518
2009-08-05,972.102
2009-08-06,971.181
2009-08-07,968.659
2009-08-10,970.343
2009-08-11,964.066
2009-08-12,959.748
2009-08-13,977.625
2009-08-14,973.431
2009-08-17,938.445
2009-08-18,941.816
2009-08-19,937.821
2009-08-20,952.366
2009-08-21,959.96
2009-08-24,982.201
2009-08-25,978.503
2009-08-26,975.357
2009-08-27,967.381
2009-08-28,975.64
2009-08-31,968.448
2009-09-01,971.736
2009-09-02,961.643
2009-09-03,975.66
2009-09-04,988.107
2009-09-07,1000.707
2009-09-08,1010.675
2009-09-09,1008.72
2009-09-10,1013.085
2009-09-11,1023.664
2009-09-14,1014.53
2009-09-15,1023.627
2009-09-16,1042.234
2009-09-17,1048.722
2009-09-18,1054.05
2009-09-21,1047.622
2009-09-22,1057.154
2009-09-23,1048.884
2009-09-24,1043.999
2009-09-25,1046.674
2009-09-28,1040.177
2009-09-29,1046.912
2009-09-30,1048.418
2009-10-01,1046.32
2009-10-02,1036.779
2009-10-05,1043.181
2009-10-06,1063.869
2009-10-07,1071.464
2009-10-08,1079.969
2009-10-09,1083.944
2009-10-12,1091.413
2009-10-13,1091.936
2009-10-14,1111.73
2009-10-15,1114.078
2009-10-16,1109.139
2009-10-19,1118.142
2009-10-20,1116.609
2009-10-21,1111.028
2009-10-22,1101.636
2009-10-23,1109.558
2009-10-26,1104.649
2009-10-27,1082.799
2009-10-28,1052.802
2009-10-29,1049.871
2009-10-30,1047.73
2009-11-02,1041.08
2009-11-03,1029.678
2009-11-04,1055.473
2009-11-05,1059.06
2009-11-06,1070.389
2009-11-09,1091.82
2009-11-10,1092.078
2009-11-11,1104.947
2009-11-12,1096.678
2009-11-13,1100.781
2009-11-16,1116.04
2009-11-17,1110.834
2009-11-18,1113.816
2009-11-19,1102.122
2009-11-20,1099.945
2009-11-23,1109.926
2009-11-24,1107.788
2009-11-25,1115.821
2009-11-26,1098.489
2009-11-27,1075.018
2009-11-30,1093.19
2009-12-01,1113.356
2009-12-02,1124.713
2009-12-03,1132.295
2009-12-04,1130.003
2009-12-07,1131.042
2009-12-08,1127.364
2009-12-09,1120.216
2009-12-10,1121.137
2009-12-11,1132.842
2009-12-14,1142.397
2009-12-15,1136.964
2009-12-16,1134.22
2009-12-17,1119.203
2009-12-18,1114.267
2009-12-21,1112.714
2009-12-22,1119.607
2009-12-23,1128.525
2009-12-24,1139.071
2009-12-25,1140.19
2009-12-28,1148.541
2009-12-29,1150.614
2009-12-30,1155.493
2009-12-31,1164.228
2010-01-01,1164.228
2010-01-04,1183.563
2010-01-05,1195.205
2010-01-06,1204.424
2010-01-07,1199.312
2010-01-08,1206.83
2010-01-11,1220.665
2010-01-12,1214.704
2010-01-13,1205.053
2010-01-14,1214.668
2010-01-15,1217.731
2010-01-18,1220.158
2010-01-19,1217.981
2010-01-20,1205.888
2010-01-21,1188.669
2010-01-22,1165.599
2010-01-25,1155.519
2010-01-26,1128.604
2010-01-27,1112.516
2010-01-28,1125.037
2010-01-29,1120.859
2010-02-01,1119.687
2010-02-02,1122.044
2010-02-03,1137.289
2010-02-04,1117.535
2010-02-05,1080.911
2010-02-08,1075.854
2010-02-09,1089.811
2010-02-10,1096.038
2010-02-11,1107.385
2010-02-12,1109.371
2010-02-15,1112.381
2010-02-16,1119.428
2010-02-17,1132.288
2010-02-18,1129.406
2010-02-19,1117.672
2010-02-22,1129.57
2010-02-23,1128.039
2010-02-24,1123.361
2010-02-25,1112.238
2010-02-26,1127.032
2010-03-01,1139.78
2010-03-02,1152.153
2010-03-03,1163.733
2010-03-04,1161.679
2010-03-05,1174.411
2010-03-08,1188.829
2010-03-09,1185.939
2010-03-10,1193.695
2010-03-11,1190.006
2010-03-12,1194.11
2010-03-15,1183.844
2010-03-16,1192.143
2010-03-17,1211.018
2010-03-18,1211.167
2010-03-19,1208.857
2010-03-22,1202.128
2010-03-23,1204.791
2010-03-24,1202.901
2010-03-25,1203.863
2010-03-26,1209.767
2010-03-29,1220.42
2010-03-30,1224.434
2010-03-31,1225.912
2010-04-01,1241.05
2010-04-02,1242.155
2010-04-05,1250.023
2010-04-06,1255.936
2010-04-07,1263.579
2010-04-08,1255.965
2010-04-09,1264.209
2010-04-12,1266.969
2010-04-13,1256.316
2010-04-14,1269.437
2010-04-15,1274.263
2010-04-16,1261.966
2010-04-19,1231.252
2010-04-20,1248.483
2010-04-21,1259.054
2010-04-22,1252.396
2010-04-23,1256.946
2010-04-26,1269.924
2010-04-27,1256.725
2010-04-28,1239.383
2010-04-29,1246.401
2010-04-30,1251.832
2010-05-03,1242.744
2010-05-04,1224.887
2010-05-05,1197.485
2010-05-06,1167.284
2010-05-07,1140.388
2010-05-10,1189.883
2010-05-11,1178.095
2010-05-12,1187.097
2010-05-13,1198.539
2010-05-14,1185.251
2010-05-17,1157.383
2010-05-18,1159.835
2010-05-19,1125.081
2010-05-20,1089.7
2010-05-21,1085.882
2010-05-24,1090.499
2010-05-25,1041.677
2010-05-26,1067.344
2010-05-27,1097.107
2010-05-28,1117.943
2010-05-31,1126.835
2010-06-01,1106.468
2010-06-02,1106.177
2010-06-03,1126.296
2010-06-04,1117.01
2010-06-07,1088.23
2010-06-08,1092.953
2010-06-09,1095.48
2010-06-10,1106.674
2010-06-11,1115.339
2010-06-14,1134.985
2010-06-15,1140.673
2010-06-16,1145.308
2010-06-17,1152.764
2010-06-18,1160.873
2010-06-21,1191.187
2010-06-22,1183.835
2010-06-23,1179.727
2010-06-24,1176.826
2010-06-25,1167.173
2010-06-28,1175.198
2010-06-29,1149.667
2010-06-30,1145.707
2010-07-01,1137.115
2010-07-02,1140.44
2010-07-05,1141.866
2010-07-06,1158.893
2010-07-07,1157.334
2010-07-08,1172.5
2010-07-09,1184.991
2010-07-12,1185.896
2010-07-13,1188.246
2010-07-14,1198.777
