Date,IRELAND SMALL VALUE Small Cap
2010-09-09,561.051
2010-09-10,560.339
2010-09-13,577.15
2010-09-14,574.812
2010-09-15,575.777
2010-09-16,573.446
2010-09-17,558.336
2010-09-20,567.507
2010-09-21,572.045
2010-09-22,576.364
2010-09-23,564.758
2010-09-24,578.98
2010-09-27,578.218
2010-09-28,571.2
2010-09-29,583.667
2010-09-30,578.276
2010-10-01,570.596
2010-10-04,565.907
2010-10-05,578.56
2010-10-06,575.86
2010-10-07,575.547
2010-10-08,573.039
2010-10-11,578.727
2010-10-12,573.687
2010-10-13,589.803
2010-10-14,592.266
2010-10-15,585.3
2010-10-18,586.077
2010-10-19,570.643
2010-10-20,574.461
2010-10-21,586.744
2010-10-22,577.509
2010-10-25,577.399
2010-10-26,570.917
2010-10-27,565.239
2010-10-28,565.635
2010-10-29,570.318
2010-11-01,570.707
2010-11-02,579.117
2010-11-03,573.083
2010-11-04,584.282
2010-11-05,557.472
2010-11-08,547.642
2010-11-09,558.226
2010-11-10,541.147
2010-11-11,528.034
2010-11-12,534.455
2010-11-15,531.848
2010-11-16,522.729
2010-11-17,536.555
2010-11-18,550.869
2010-11-19,562.264
2010-11-22,544.163
2010-11-23,514.682
2010-11-24,510.371
2010-11-25,502.8
2010-11-26,496.604
2010-11-29,499.6
2010-11-30,504.715
2010-12-01,514.855
2010-12-02,522.978
2010-12-03,530.569
2010-12-06,529.136
2010-12-07,542.481
2010-12-08,545.223
2010-12-09,547.715
2010-12-10,546.282
2010-12-13,557.467
2010-12-14,552.904
2010-12-15,556.841
2010-12-16,549.256
2010-12-17,548.623
2010-12-20,544.484
2010-12-21,551.841
2010-12-22,551.658
2010-12-23,542.838
2010-12-24,545.449
2010-12-27,546.738
2010-12-28,545.969
2010-12-29,551.791
2010-12-30,555.366
2010-12-31,565.39
2011-01-03,563.136
2011-01-04,563.08
2011-01-05,557.481
2011-01-06,548.308
2011-01-07,542.654
2011-01-10,538.385
2011-01-11,554.864
2011-01-12,566.953
2011-01-13,574.045
2011-01-14,577.029
2011-01-17,574.504
2011-01-18,584.372
2011-01-19,587.097
2011-01-20,570.923
2011-01-21,579.05
2011-01-24,581.976
2011-01-25,584.351
2011-01-26,587.305
2011-01-27,592.687
2011-01-28,578.952
2011-01-31,573.098
2011-02-01,591.517
2011-02-02,594.887
2011-02-03,588.04
2011-02-04,589.501
2011-02-07,598.61
2011-02-08,598.48
2011-02-09,586.049
2011-02-10,580.617
2011-02-11,583.557
2011-02-14,582.319
2011-02-15,588.536
2011-02-16,592.836
2011-02-17,592.358
2011-02-18,599.376
2011-02-21,593.131
2011-02-22,590.155
2011-02-23,589.697
2011-02-24,590.497
2011-02-25,600.506
2011-02-28,613.029
2011-03-01,617.899
2011-03-02,608.501
2011-03-03,608.354
2011-03-04,610.698
2011-03-07,609.335
2011-03-08,599.364
2011-03-09,602.478
2011-03-10,586.851
2011-03-11,582.317
2011-03-14,583.657
2011-03-15,570.408
2011-03-16,560.389
2011-03-17,574.414
2011-03-18,580.781
2011-03-21,589.02
2011-03-22,587.415
2011-03-23,578.644
2011-03-24,593.032
2011-03-25,586.06
2011-03-28,584.509
2011-03-29,570.925
2011-03-30,578.248
2011-03-31,580.315
2011-04-01,585.703
2011-04-04,598.257
2011-04-05,602.676
2011-04-06,608.747
2011-04-07,601.031
2011-04-08,604.534
2011-04-11,598.315
2011-04-12,594.229
2011-04-13,600.341
2011-04-14,597.366
2011-04-15,601.24
2011-04-18,584.527
2011-04-19,591.004
2011-04-20,602.742
2011-04-21,606.17
2011-04-22,606.17
2011-04-25,605.733
2011-04-26,612.769
2011-04-27,608.069
2011-04-28,621.33
2011-04-29,621.716
2011-05-02,624.042
2011-05-03,615.955
2011-05-04,609.118
2011-05-05,595.974
2011-05-06,592.799
2011-05-09,587.422
2011-05-10,595.228
2011-05-11,594.223
2011-05-12,585.022
2011-05-13,584.52
2011-05-16,585.916
2011-05-17,586.146
2011-05-18,587.433
2011-05-19,584.517
2011-05-20,587.559
2011-05-23,576.31
2011-05-24,576.804
2011-05-25,575.349
2011-05-26,571.901
2011-05-27,583.89
2011-05-30,589.252
2011-05-31,594.903
2011-06-01,598.641
2011-06-02,604.768
2011-06-03,600.003
2011-06-06,601.507
2011-06-07,603.016
2011-06-08,595.964
2011-06-09,591.837
2011-06-10,575.308
2011-06-13,575.559
2011-06-14,577.669
2011-06-15,565.607
2011-06-16,554.226
2011-06-17,564.529
2011-06-20,562.895
2011-06-21,568.279
2011-06-22,570.387
2011-06-23,548.4
2011-06-24,550.289
2011-06-27,558.658
2011-06-28,568.598
2011-06-29,566.921
2011-06-30,568.964
2011-07-01,579.45
2011-07-04,590.749
2011-07-05,585.15
2011-07-06,572.363
2011-07-07,574.281
2011-07-08,560.31
2011-07-11,536.055
2011-07-12,531.021
2011-07-13,536.485
2011-07-14,534.978
2011-07-15,524.387
2011-07-18,513.159
2011-07-19,519.164
2011-07-20,522.237
2011-07-21,535.412
2011-07-22,540.307
2011-07-25,538.392
2011-07-26,554.439
2011-07-27,534.656
2011-07-28,535.942
2011-07-29,535.25
2011-08-01,521.566
2011-08-02,504.061
2011-08-03,486.376
2011-08-04,460.261
2011-08-05,452.563
2011-08-08,436.316
2011-08-09,455.013
2011-08-10,449.558
2011-08-11,463.292
2011-08-12,466.876
2011-08-15,484.064
2011-08-16,477.693
2011-08-17,473.686
2011-08-18,448.831
2011-08-19,448.511
2011-08-22,457.334
2011-08-23,451.747
2011-08-24,453.955
2011-08-25,449.752
2011-08-26,448.406
2011-08-29,457.013
2011-08-30,457.44
2011-08-31,471.312
2011-09-01,469.681
2011-09-02,459.648
2011-09-05,437.279
2011-09-06,434.995
2011-09-07,449.619
2011-09-08,441.308
2011-09-09,423.019
2011-09-12,414.98
2011-09-13,421.339
2011-09-14,425.659
2011-09-15,427.826
2011-09-16,434.564
2011-09-19,418.047
2011-09-20,422.379
2011-09-21,419.52
2011-09-22,401.896
2011-09-23,405.523
2011-09-26,406.22
2011-09-27,421.486
2011-09-28,419.934
2011-09-29,423.469
2011-09-30,413.292
2011-10-03,405.357
2011-10-04,393.121
2011-10-05,406.232
2011-10-06,422.718
2011-10-07,430.473
2011-10-10,436.202
2011-10-11,436.791
2011-10-12,453.996
2011-10-13,447.384
2011-10-14,455.602
2011-10-17,450.56
2011-10-18,445.087
2011-10-19,445.048
2011-10-20,436.951
2011-10-21,448.527
2011-10-24,452.763
2011-10-25,452.831
2011-10-26,452.028
2011-10-27,485.272
2011-10-28,486.092
2011-10-31,476.059
2011-11-01,440.798
2011-11-02,444.926
2011-11-03,449.17
2011-11-04,450.504
2011-11-07,449.26
2011-11-08,449.19
2011-11-09,434.796
2011-11-10,430.947
2011-11-11,434.792
2011-11-14,433.792
2011-11-15,424.15
2011-11-16,422.63
2011-11-17,414.533
2011-11-18,408.823
2011-11-21,399.379
2011-11-22,398.912
2011-11-23,391.358
2011-11-24,389.356
2011-11-25,388.682
2011-11-28,406.59
2011-11-29,411.023
2011-11-30,434.291
2011-12-01,411.367
2011-12-02,426.19
2011-12-05,431.44
2011-12-06,428.239
2011-12-07,433.459
2011-12-08,422.044
2011-12-09,427.441
2011-12-12,408.98
2011-12-13,401.867
2011-12-14,389.813
2011-12-15,390.038
2011-12-16,388.726
2011-12-19,384.091
2011-12-20,396.841
2011-12-21,397.041
2011-12-22,402.95
2011-12-23,407.867
2011-12-26,407.867
2011-12-27,408.712
2011-12-28,395.687
2011-12-29,391.165
2011-12-30,397.514
2012-01-02,397.514
2012-01-03,410.339
2012-01-04,399.26
2012-01-05,396.012
2012-01-06,395.692
2012-01-09,397.501
2012-01-10,406.368
2012-01-11,404.234
2012-01-12,409.094
2012-01-13,411.632
2012-01-16,414.178
2012-01-17,419.498
2012-01-18,425.097
2012-01-19,448.714
2012-01-20,454.999
2012-01-23,468.715
2012-01-24,465.756
2012-01-25,465.832
2012-01-26,483.372
2012-01-27,481.616
2012-01-30,471.979
2012-01-31,479.783
2012-02-01,499.244
2012-02-02,509.411
2012-02-03,541.464
2012-02-06,535.428
2012-02-07,544.173
2012-02-08,550.826
2012-02-09,559.541
2012-02-10,548.445
2012-02-13,539.525
2012-02-14,527.692
2012-02-15,521.425
2012-02-16,523.195
2012-02-17,552.556
2012-02-20,570.583
2012-02-21,576.432
2012-02-22,559.879
2012-02-23,557.858
2012-02-24,570.277
2012-02-27,569.897
2012-02-28,567.121
2012-02-29,569.207
2012-03-01,574.095
2012-03-02,565.909
2012-03-05,555.422
2012-03-06,530.665
2012-03-07,537.748
2012-03-08,562.095
2012-03-09,559.467
2012-03-12,551.413
2012-03-13,560.361
2012-03-14,553.494
2012-03-15,560.177
2012-03-16,582.383
2012-03-19,572.281
2012-03-20,566.34
2012-03-21,560.349
2012-03-22,542.163
2012-03-23,553.617
2012-03-26,558.401
2012-03-27,552.653
2012-03-28,549.844
2012-03-29,539.859
2012-03-30,542.738
2012-04-02,538.864
2012-04-03,534.285
2012-04-04,509.542
2012-04-05,501.815
2012-04-06,501.815
2012-04-09,502.127
2012-04-10,488.21
2012-04-11,496.256
2012-04-12,507.557
2012-04-13,501.508
2012-04-16,499.978
2012-04-17,520.619
2012-04-18,525.687
2012-04-19,525.3
2012-04-20,522.148
2012-04-23,509.075
2012-04-24,517.476
2012-04-25,518.598
2012-04-26,518.842
2012-04-27,520.125
2012-04-30,524.289
2012-05-01,524.472
2012-05-02,517.368
2012-05-03,521.177
2012-05-04,504.342
2012-05-07,501.964
2012-05-08,491.564
2012-05-09,482.848
2012-05-10,490.829
2012-05-11,487.186
2012-05-14,467.989
2012-05-15,468.859
2012-05-16,458.558
2012-05-17,449.248
2012-05-18,443.605
2012-05-21,451.023
2012-05-22,457.454
2012-05-23,438.011
2012-05-24,443.223
2012-05-25,439.234
2012-05-28,440.918
2012-05-29,443.087
2012-05-30,432.266
2012-05-31,431.233
2012-06-01,420.817
2012-06-04,425.344
2012-06-05,431.498
2012-06-06,446.103
2012-06-07,455.047
2012-06-08,448.817
2012-06-11,447.86
2012-06-12,441.469
2012-06-13,434.518
2012-06-14,437.92
2012-06-15,443.72
2012-06-18,439.532
2012-06-19,446.741
2012-06-20,448.21
2012-06-21,442.446
2012-06-22,435.655
2012-06-25,419.645
2012-06-26,416.933
2012-06-27,420.426
2012-06-28,417.875
2012-06-29,454.458
2012-07-02,464.101
2012-07-03,468.109
2012-07-04,461.086
2012-07-05,451.913
2012-07-06,441.368
2012-07-09,433.883
2012-07-10,432.801
2012-07-11,429.737
2012-07-12,417.007
2012-07-13,425.004
2012-07-16,429.419
2012-07-17,427.202
2012-07-18,432.986
2012-07-19,444.306
2012-07-20,437.388
2012-07-23,420.311
2012-07-24,415.786
2012-07-25,422.934
2012-07-26,445.889
2012-07-27,456.904
2012-07-30,457.745
2012-07-31,457.538
2012-08-01,457.479
2012-08-02,446.56
2012-08-03,464.354
2012-08-06,468.211
2012-08-07,470.085
2012-08-08,465.105
2012-08-09,462.148
2012-08-10,459.674
2012-08-13,464.226
2012-08-14,463.004
2012-08-15,461.036
2012-08-16,465.972
2012-08-17,463.434
2012-08-20,466.977
2012-08-21,475.38
2012-08-22,471.584
2012-08-23,471.79
2012-08-24,469.474
2012-08-27,469.634
2012-08-28,466.428
2012-08-29,466.163
2012-08-30,462.752
2012-08-31,477.562
2012-09-03,482.297
2012-09-04,480.556
2012-09-05,482.231
2012-09-06,500.457
2012-09-07,517.965
2012-09-10,513.648
2012-09-11,518.202
2012-09-12,519.479
2012-09-13,520.444
2012-09-14,550.784
2012-09-17,540.348
2012-09-18,537.323
2012-09-19,538.507
2012-09-20,530.667
2012-09-21,537.554
2012-09-24,539.86
2012-09-25,544.361
2012-09-26,523.314
2012-09-27,529.437
2012-09-28,533.617
2012-10-01,538.368
2012-10-02,541.719
2012-10-03,540.179
2012-10-04,549.681
2012-10-05,558.864
2012-10-08,547.97
2012-10-09,540.653
2012-10-10,533.549
2012-10-11,537.698
2012-10-12,536.832
2012-10-15,534.354
2012-10-16,550.839
2012-10-17,553.684
2012-10-18,551.248
2012-10-19,541.204
2012-10-22,546.741
2012-10-23,533.8
2012-10-24,539.396
2012-10-25,540.998
2012-10-26,537.295
2012-10-29,534.899
2012-10-30,538.343
2012-10-31,531.912
2012-11-01,541.625
2012-11-02,545.912
2012-11-05,540.654
2012-11-06,545.538
2012-11-07,536.641
2012-11-08,536.055
2012-11-09,526.662
2012-11-12,523.034
2012-11-13,523.017
2012-11-14,521.821
2012-11-15,521.035
2012-11-16,519.797
2012-11-19,535.951
2012-11-20,542.737
2012-11-21,549.163
2012-11-22,554.027
2012-11-23,560.355
2012-11-26,563.524
2012-11-27,571.351
2012-11-28,580.121
2012-11-29,604.015
2012-11-30,595.511
2012-12-03,594.439
2012-12-04,601.35
2012-12-05,603.612
2012-12-06,612.533
2012-12-07,613.374
2012-12-10,606.339
2012-12-11,614.658
2012-12-12,620.919
2012-12-13,619.016
2012-12-14,616.055
2012-12-17,614.837
2012-12-18,621.192
2012-12-19,624.514
2012-12-20,620.41
2012-12-21,620.133
2012-12-24,623.948
2012-12-25,623.948
2012-12-26,625.225
2012-12-27,621.522
2012-12-28,628.168
2012-12-31,625.082
2013-01-01,625.082
2013-01-02,643.181
2013-01-03,637.363
2013-01-04,640.247
2013-01-07,657.706
2013-01-08,673.822
2013-01-09,673.263
2013-01-10,693.137
2013-01-11,693.271
2013-01-14,692.85
2013-01-15,695.339
2013-01-16,693.662
2013-01-17,705.001
2013-01-18,699.434
2013-01-21,705.999
2013-01-22,701.792
2013-01-23,698.295
2013-01-24,704.426
2013-01-25,717.972
2013-01-28,725.947
2013-01-29,728.061
2013-01-30,731.175
2013-01-31,726.26
2013-02-01,737.491
2013-02-04,721.313
2013-02-05,719.229
2013-02-06,723.511
2013-02-07,716.375
2013-02-08,728.413
2013-02-11,718.917
2013-02-12,734.013
2013-02-13,742.169
2013-02-14,732.268
2013-02-15,731.77
2013-02-18,731.745
2013-02-19,739.418
2013-02-20,741.682
2013-02-21,721.728
2013-02-22,728.365
2013-02-25,730.609
2013-02-26,715.082
2013-02-27,715.393
2013-02-28,717.478
2013-03-01,713.252
2013-03-04,726.55
2013-03-05,743.61
2013-03-06,738.099
2013-03-07,750.126
2013-03-08,761.025
2013-03-11,780.751
2013-03-12,790.712
2013-03-13,791.179
2013-03-14,795.985
2013-03-15,763.445
2013-03-18,788.197
2013-03-19,780.889
2013-03-20,786.831
2013-03-21,782.428
2013-03-22,790.243
2013-03-25,784.179
2013-03-26,771.089
2013-03-27,754.475
2013-03-28,773.303
2013-03-29,773.303
2013-04-01,773.664
2013-04-02,782.709
2013-04-03,783.465
2013-04-04,780.55
2013-04-05,768.243
2013-04-08,765.729
2013-04-09,776.241
2013-04-10,795.409
2013-04-11,808.034
2013-04-12,795.622
2013-04-15,791.383
2013-04-16,806.785
2013-04-17,786.165
2013-04-18,786.758
2013-04-19,787.994
2013-04-22,788.155
2013-04-23,804.369
2013-04-24,797.102
2013-04-25,796.294
2013-04-26,786.368
2013-04-29,795.243
2013-04-30,800.843
2013-05-01,800.444
2013-05-02,798.129
2013-05-03,817.137
2013-05-06,813.399
2013-05-07,837.151
2013-05-08,848.53
2013-05-09,841.195
2013-05-10,834.01
2013-05-13,836.545
2013-05-14,842.001
2013-05-15,838.118
2013-05-16,838.878
2013-05-17,832.887
2013-05-20,836.861
2013-05-21,846.125
2013-05-22,863.979
2013-05-23,847.661
2013-05-24,859.155
2013-05-27,867.246
2013-05-28,866.984
2013-05-29,859.066
2013-05-30,854.409
2013-05-31,849.654
2013-06-03,854.21
2013-06-04,843.288
2013-06-05,833.142
2013-06-06,830.787
2013-06-07,842.103
2013-06-10,841.873
2013-06-11,828.84
2013-06-12,837.465
2013-06-13,847.765
2013-06-14,850.304
2013-06-17,857.637
2013-06-18,869.626
2013-06-19,876.634
2013-06-20,825.268
2013-06-21,821.904
2013-06-24,789.749
2013-06-25,797.799
2013-06-26,805.256
2013-06-27,839.567
2013-06-28,844.214
2013-07-01,846.943
2013-07-02,841.512
2013-07-03,824.24
2013-07-04,841.931
2013-07-05,829.708
2013-07-08,839.583
2013-07-09,849.964
2013-07-10,844.445
2013-07-11,876.21
2013-07-12,890.935
2013-07-15,888.603
2013-07-16,890.741
2013-07-17,882.927
2013-07-18,902.738
2013-07-19,905.019
2013-07-22,915.026
2013-07-23,913.055
2013-07-24,926.106
2013-07-25,938.587
2013-07-26,924.643
2013-07-29,923.308
2013-07-30,932.377
2013-07-31,963.595
2013-08-01,962.188
2013-08-02,961.919
2013-08-05,964.502
2013-08-06,963.878
2013-08-07,961.837
2013-08-08,974.153
2013-08-09,971.242
2013-08-12,961.221
2013-08-13,954.392
2013-08-14,959.742
2013-08-15,955.804
2013-08-16,959.056
2013-08-19,979.943
2013-08-20,977.269
2013-08-21,975.444
2013-08-22,995.666
2013-08-23,1005.421
2013-08-26,1011.726
2013-08-27,987.854
2013-08-28,986.092
2013-08-29,994.666
2013-08-30,985.085
2013-09-02,999.422
2013-09-03,1004.903
2013-09-04,999.884
2013-09-05,1000.513
2013-09-06,1004.456
2013-09-09,1007.343
2013-09-10,1021.279
2013-09-11,1037.702
2013-09-12,1047.524
2013-09-13,1038.658
2013-09-16,1054.888
2013-09-17,1060.419
2013-09-18,1064.332
2013-09-19,1078.077
2013-09-20,1041.905
2013-09-23,1057.245
2013-09-24,1064.675
2013-09-25,1069.294
2013-09-26,1066.033
2013-09-27,1073.287
2013-09-30,1070.081
2013-10-01,1079.521
2013-10-02,1086.02
2013-10-03,1094.156
2013-10-04,1099.744
2013-10-07,1086.869
2013-10-08,1084.557
2013-10-09,1066.737
2013-10-10,1076.255
2013-10-11,1080.876
2013-10-14,1084.858
2013-10-15,1099.513
2013-10-16,1118.122
2013-10-17,1135.943
2013-10-18,1153.614
2013-10-21,1153.803
2013-10-22,1140.935
2013-10-23,1144.033
2013-10-24,1143.432
2013-10-25,1145.072
2013-10-28,1124.89
2013-10-29,1113.103
2013-10-30,1118.123
2013-10-31,1121.145
2013-11-01,1109.775
2013-11-04,1116.964
2013-11-05,1126.148
2013-11-06,1141.01
2013-11-07,1125.244
2013-11-08,1125.202
2013-11-11,1137.618
2013-11-12,1139.324
2013-11-13,1130.052
2013-11-14,1141.371
2013-11-15,1148.336
2013-11-18,1141.331
2013-11-19,1127.042
2013-11-20,1116.996
2013-11-21,1123.059
2013-11-22,1138.031
2013-11-25,1123.603
2013-11-26,1117.191
2013-11-27,1115.693
2013-11-28,1122.712
2013-11-29,1122.108
2013-12-02,1112.618
2013-12-03,1066.146
2013-12-04,1055.892
2013-12-05,1053.669
2013-12-06,1067.541
2013-12-09,1053.587
2013-12-10,1078.647
2013-12-11,1079.808
2013-12-12,1066.11
2013-12-13,1065.392
2013-12-16,1064.823
2013-12-17,1078.501
2013-12-18,1099.996
2013-12-19,1104.313
2013-12-20,1108.727
2013-12-23,1107.716
2013-12-24,1108.612
2013-12-25,1108.612
2013-12-26,1110.681
2013-12-27,1127.809
2013-12-30,1145.872
2013-12-31,1141.506
2014-01-01,1141.506
2014-01-02,1133.662
2014-01-03,1106.604
2014-01-06,1120.332
2014-01-07,1125.448
2014-01-08,1124.009
2014-01-09,1132.984
2014-01-10,1145.058
2014-01-13,1159.574
2014-01-14,1159.188
2014-01-15,1164.237
2014-01-16,1176.768
2014-01-17,1179.641
2014-01-20,1193.455
2014-01-21,1192.125
2014-01-22,1192.254
2014-01-23,1205.143
2014-01-24,1152.542
2014-01-27,1137.163
2014-01-28,1150.653
2014-01-29,1137.079
2014-01-30,1113.258
2014-01-31,1102.238
2014-02-03,1084.598
2014-02-04,1073.659
2014-02-05,1085.612
2014-02-06,1133.406
2014-02-07,1152.836
2014-02-10,1159.821
2014-02-11,1173.043
2014-02-12,1205.708
2014-02-13,1213.894
2014-02-14,1248.787
2014-02-17,1267.196
2014-02-18,1277.792
2014-02-19,1287.824
2014-02-20,1280.82
2014-02-21,1286.401
2014-02-24,1287.403
2014-02-25,1283.421
2014-02-26,1264.566
2014-02-27,1273.75
2014-02-28,1306.213
2014-03-03,1266.908
2014-03-04,1293.808
2014-03-05,1281.911
2014-03-06,1305.458
2014-03-07,1286.234
2014-03-10,1293.339
2014-03-11,1288.828
2014-03-12,1278.527
2014-03-13,1242.187
2014-03-14,1221.108
2014-03-17,1236.19
2014-03-18,1238.088
2014-03-19,1223.766
2014-03-20,1212.889
2014-03-21,1181.752
2014-03-24,1181.031
2014-03-25,1203.802
2014-03-26,1242.104
2014-03-27,1216.121
2014-03-28,1178.078
2014-03-31,1172.212
2014-04-01,1206.824
2014-04-02,1201.682
2014-04-03,1191.923
2014-04-04,1188.716
2014-04-07,1184.374
2014-04-08,1164.195
2014-04-09,1183.908
2014-04-10,1168.027
2014-04-11,1160.433
2014-04-14,1145.74
2014-04-15,1112.293
2014-04-16,1145.503
2014-04-17,1135.147
2014-04-18,1135.147
2014-04-21,1132.562
2014-04-22,1132.205
2014-04-23,1127.195
2014-04-24,1099.604
2014-04-25,1088.081
2014-04-28,1079.382
2014-04-29,1067.399
2014-04-30,1088.478
2014-05-01,1087.914
2014-05-02,1088.913
2014-05-05,1089.933
2014-05-06,1112.501
2014-05-07,1122.06
2014-05-08,1141.183
2014-05-09,1129.461
2014-05-12,1145.136
2014-05-13,1132.63
2014-05-14,1127.079
2014-05-15,1090.672
2014-05-16,1058.873
2014-05-19,1092.491
2014-05-20,1077.712
2014-05-21,1078.979
2014-05-22,1092.671
2014-05-23,1124.147
2014-05-26,1122.418
2014-05-27,1130.651
2014-05-28,1143.079
2014-05-29,1140.998
2014-05-30,1156.002
2014-06-02,1152.783
2014-06-03,1158.572
2014-06-04,1178.814
2014-06-05,1175.092
2014-06-06,1187.916
2014-06-09,1191.813
2014-06-10,1183.894
2014-06-11,1157.621
2014-06-12,1174.258
2014-06-13,1149.089
2014-06-16,1145.889
2014-06-17,1136.945
2014-06-18,1146.87
2014-06-19,1157.754
2014-06-20,1123.073
2014-06-23,1127.852
2014-06-24,1130.716
2014-06-25,1129.468
2014-06-26,1121.281
2014-06-27,1120.739
2014-06-30,1128.756
2014-07-01,1114.563
2014-07-02,1103.783
2014-07-03,1091.362
2014-07-04,1086.925
2014-07-07,1073.977
2014-07-08,1049.566
2014-07-09,1046.713
2014-07-10,1039.876
2014-07-11,1055.424
2014-07-14,1059.803
2014-07-15,1057.376
2014-07-16,1066.607
2014-07-17,1065.539
2014-07-18,1061.994
2014-07-21,1064.34
2014-07-22,1071.512
2014-07-23,1078.762
2014-07-24,1083.423
2014-07-25,1065.054
2014-07-28,1071.744
2014-07-29,1076.839
2014-07-30,1062.839
2014-07-31,1050.862
2014-08-01,1047.882
2014-08-04,1053.219
2014-08-05,1064.507
2014-08-06,1037.441
2014-08-07,1035.427
2014-08-08,1042.062
2014-08-11,1057.539
2014-08-12,1046.739
2014-08-13,1050.607
2014-08-14,1047.319
2014-08-15,1062.366
2014-08-18,1059.712
2014-08-19,1055.755
2014-08-20,1046.992
2014-08-21,1059.192
2014-08-22,1052.254
2014-08-25,1054.854
2014-08-26,1057.434
2014-08-27,1072.83
2014-08-28,1077.592
2014-08-29,1085.571
2014-09-01,1088.48
2014-09-02,1088.994
2014-09-03,1093.266
2014-09-04,1087.429
2014-09-05,1093.062
2014-09-08,1080.409
2014-09-09,1076.122
2014-09-10,1077.885
2014-09-11,1078.193
2014-09-12,1091.092
2014-09-15,1092.071
2014-09-16,1087.181
2014-09-17,1096.311
2014-09-18,1104.624
2014-09-19,1095.149
2014-09-22,1091.725
2014-09-23,1067.229
2014-09-24,1046.856
2014-09-25,1032.896
2014-09-26,1028.945
2014-09-29,1039.697
2014-09-30,1041.944
2014-10-01,1032.248
2014-10-02,1022.862
2014-10-03,1021.256
2014-10-06,1036.006
2014-10-07,1024.369
2014-10-08,1004.724
2014-10-09,1004.52
2014-10-10,957.809
2014-10-13,960.112
2014-10-14,966.182
2014-10-15,962.192
2014-10-16,940.002
2014-10-17,964.956
2014-10-20,957.004
2014-10-21,985.923
2014-10-22,1002.715
2014-10-23,989.735
2014-10-24,965.908
2014-10-27,975.73
2014-10-28,983.939
2014-10-29,955.471
2014-10-30,951.331
2014-10-31,967.35
2014-11-03,968.136
2014-11-04,981.732
2014-11-05,996.066
2014-11-06,991.885
2014-11-07,987.785
2014-11-10,989.758
2014-11-11,978.322
2014-11-12,984.637
2014-11-13,984.105
2014-11-14,977.037
2014-11-17,972.154
2014-11-18,993.317
2014-11-19,1006.268
2014-11-20,1006.811
2014-11-21,1014.13
2014-11-24,1017.328
2014-11-25,1025.417
2014-11-26,1039.031
2014-11-27,1047.285
2014-11-28,1048.701
2014-12-01,1036.222
2014-12-02,1028.743
2014-12-03,1029.678
2014-12-04,1042.843
2014-12-05,1047.647
2014-12-08,1033.097
2014-12-09,1021.784
2014-12-10,1029.756
2014-12-11,1023.928
2014-12-12,1017.742
2014-12-15,1001.066
2014-12-16,1006.404
2014-12-17,987.469
2014-12-18,991.603
2014-12-19,1006.439
2014-12-22,1026.512
2014-12-23,1030.11
2014-12-24,1032.537
2014-12-25,1032.537
2014-12-26,1030.928
2014-12-29,1036.813
2014-12-30,1036.132
2014-12-31,1029.218
2015-01-01,1029.218
2015-01-02,1031.827
2015-01-05,1010.436
2015-01-06,1002.604
2015-01-07,994.093
2015-01-08,1027.253
2015-01-09,1039.387
2015-01-12,1035.855
2015-01-13,1054.596
2015-01-14,1028.494
2015-01-15,1026.534
2015-01-16,1006.832
2015-01-19,1019.412
2015-01-20,1004.253
2015-01-21,1000.316
2015-01-22,998.097
2015-01-23,1014.327
2015-01-26,1035.524
2015-01-27,1028.579
2015-01-28,1031.132
2015-01-29,1026.985
2015-01-30,1022.961
2015-02-02,1036.869
2015-02-03,1046.583
2015-02-04,1038.752
2015-02-05,1058.735
2015-02-06,1050.361
2015-02-09,1041.831
2015-02-10,1056.357
2015-02-11,1072.056
2015-02-12,1113.344
2015-02-13,1127.551
2015-02-16,1107.798
2015-02-17,1101.453
2015-02-18,1102.287
2015-02-19,1111.267
2015-02-20,1099.847
2015-02-23,1104.195
2015-02-24,1122.107
2015-02-25,1127.897
2015-02-26,1128.095
2015-02-27,1135.852
2015-03-02,1127.726
2015-03-03,1118.247
2015-03-04,1106.908
2015-03-05,1130.366
2015-03-06,1124.699
2015-03-09,1115.44
2015-03-10,1085.194
2015-03-11,1092.292
2015-03-12,1109.512
2015-03-13,1107.151
2015-03-16,1126.97
2015-03-17,1110.404
2015-03-18,1109.26
2015-03-19,1102.936
2015-03-20,1113.023
2015-03-23,1126.982
2015-03-24,1141.703
2015-03-25,1134.407
2015-03-26,1107.039
2015-03-27,1116.121
2015-03-30,1126.503
2015-03-31,1104.364
2015-04-01,1121.357
2015-04-02,1145.927
2015-04-03,1145.927
2015-04-06,1161.827
2015-04-07,1180.189
2015-04-08,1183.178
2015-04-09,1172.561
2015-04-10,1169.391
2015-04-13,1178.653
2015-04-14,1191.512
2015-04-15,1169.208
2015-04-16,1168.883
2015-04-17,1182.746
2015-04-20,1177.504
2015-04-21,1173.851
2015-04-22,1163.696
2015-04-23,1169.914
2015-04-24,1178.879
2015-04-27,1199.574
2015-04-28,1184.493
2015-04-29,1165.029
2015-04-30,1181.827
2015-05-01,1177.039
2015-05-04,1170.641
2015-05-05,1176.233
2015-05-06,1163.184
2015-05-07,1177.299
2015-05-08,1195.911
2015-05-11,1178.466
2015-05-12,1168.582
2015-05-13,1200.473
2015-05-14,1216.26
2015-05-15,1236.051
2015-05-18,1220.769
2015-05-19,1216.15
2015-05-20,1226.748
2015-05-21,1215.066
2015-05-22,1203.75
2015-05-25,1216.671
2015-05-26,1191.32
2015-05-27,1174.302
2015-05-28,1178.033
2015-05-29,1153.778
