Date,IRELAND SMALL VALUE Small Cap
2005-11-10,602.849
2005-11-11,605.393
2005-11-14,599.844
2005-11-15,595.728
2005-11-16,588.534
2005-11-17,579.324
2005-11-18,576.786
2005-11-21,571.97
2005-11-22,572.667
2005-11-23,582.392
2005-11-24,584.807
2005-11-25,573.071
2005-11-28,574.502
2005-11-29,571.635
2005-11-30,575.58
2005-12-01,572.587
2005-12-02,571.844
2005-12-05,583.999
2005-12-06,590.213
2005-12-07,593.421
2005-12-08,598.81
2005-12-09,601.375
2005-12-12,602.179
2005-12-13,598.589
2005-12-14,603.167
2005-12-15,606.167
2005-12-16,625.967
2005-12-19,615.923
2005-12-20,609.869
2005-12-21,616.023
2005-12-22,612.152
2005-12-23,622.11
2005-12-26,622.11
2005-12-27,621.796
2005-12-28,624.247
2005-12-29,624.809
2005-12-30,622.669
2006-01-02,622.669
2006-01-03,635.654
2006-01-04,646.678
2006-01-05,641.82
2006-01-06,652.31
2006-01-09,651.468
2006-01-10,641.994
2006-01-11,665.166
2006-01-12,669.768
2006-01-13,668.403
2006-01-16,669.418
2006-01-17,665.428
2006-01-18,654.326
2006-01-19,657.425
2006-01-20,654.138
2006-01-23,658.114
2006-01-24,660.893
2006-01-25,660.009
2006-01-26,657.102
2006-01-27,657.131
2006-01-30,652.424
2006-01-31,649.268
2006-02-01,649.934
2006-02-02,646.177
2006-02-03,647.949
2006-02-06,652.781
2006-02-07,647.29
2006-02-08,646.145
2006-02-09,650.125
2006-02-10,644.708
2006-02-13,645.382
2006-02-14,639.238
2006-02-15,653.371
2006-02-16,647.923
2006-02-17,651.929
2006-02-20,658.69
2006-02-21,661.742
2006-02-22,662.46
2006-02-23,665.777
2006-02-24,664.135
2006-02-27,661.262
2006-02-28,663.078
2006-03-01,665.51
2006-03-02,663.372
2006-03-03,670.712
2006-03-06,677.281
2006-03-07,669.972
2006-03-08,671.278
2006-03-09,669.341
2006-03-10,666.686
2006-03-13,670.595
2006-03-14,674.465
2006-03-15,675.545
2006-03-16,680.82
2006-03-17,686.046
2006-03-20,691.313
2006-03-21,684.915
2006-03-22,680.61
2006-03-23,674.945
2006-03-24,675.286
2006-03-27,673.496
2006-03-28,671.196
2006-03-29,666.679
2006-03-30,679.404
2006-03-31,679.609
2006-04-03,679.32
2006-04-04,687.851
2006-04-05,689.282
2006-04-06,685.785
2006-04-07,671.571
2006-04-10,673.744
2006-04-11,671.19
2006-04-12,667.153
2006-04-13,665.974
2006-04-14,665.974
2006-04-17,676.551
2006-04-18,680.738
2006-04-19,688.288
2006-04-20,686.718
2006-04-21,686.61
2006-04-24,686.7
2006-04-25,691.117
2006-04-26,694.588
2006-04-27,699.051
2006-04-28,702.608
2006-05-01,703.835
2006-05-02,703.063
2006-05-03,694.944
2006-05-04,702.242
2006-05-05,706.733
2006-05-08,702.702
2006-05-09,709.334
2006-05-10,715.097
2006-05-11,713.047
2006-05-12,713.594
2006-05-15,699.146
2006-05-16,701.627
2006-05-17,693.483
2006-05-18,687.494
2006-05-19,678.306
2006-05-22,667.891
2006-05-23,676.546
2006-05-24,676.849
2006-05-25,683.545
2006-05-26,687.632
2006-05-29,687.828
2006-05-30,692.445
2006-05-31,691.859
2006-06-01,694.126
2006-06-02,701.038
2006-06-05,701.635
2006-06-06,685.623
2006-06-07,686.96
2006-06-08,675.185
2006-06-09,674.477
2006-06-12,668.033
2006-06-13,656.663
2006-06-14,658.048
2006-06-15,667.077
2006-06-16,665.735
2006-06-19,667.225
2006-06-20,669.613
2006-06-21,663.545
2006-06-22,670.157
2006-06-23,662.09
2006-06-26,659.975
2006-06-27,666.834
2006-06-28,657.421
2006-06-29,665.469
2006-06-30,685.807
2006-07-03,688.841
2006-07-04,683.838
2006-07-05,685.928
2006-07-06,691.66
2006-07-07,702.46
2006-07-10,700.707
2006-07-11,701.296
2006-07-12,700.268
2006-07-13,695.5
2006-07-14,689.402
2006-07-17,684.159
2006-07-18,685.488
2006-07-19,692.774
2006-07-20,696.067
2006-07-21,692.714
2006-07-24,690.837
2006-07-25,688.307
2006-07-26,686.193
2006-07-27,693.819
2006-07-28,696.928
2006-07-31,694.023
2006-08-01,692.192
2006-08-02,693.843
2006-08-03,690.904
2006-08-04,699.905
2006-08-07,696.37
2006-08-08,700.326
2006-08-09,702.484
2006-08-10,695.634
2006-08-11,691.144
2006-08-14,693.289
2006-08-15,698.722
2006-08-16,702.792
2006-08-17,706.437
2006-08-18,705.498
2006-08-21,715.441
2006-08-22,708.161
2006-08-23,709.197
2006-08-24,711.12
2006-08-25,709.084
2006-08-28,715.095
2006-08-29,722.553
2006-08-30,733.375
2006-08-31,740.287
2006-09-01,731.43
2006-09-04,736.497
2006-09-05,733.622
2006-09-06,732.551
2006-09-07,731.058
2006-09-08,725.238
2006-09-11,720.384
2006-09-12,722.537
2006-09-13,726.115
2006-09-14,734.123
2006-09-15,723.535
2006-09-18,724.475
2006-09-19,722.617
2006-09-20,726.133
2006-09-21,723.729
2006-09-22,725.897
2006-09-25,720.864
2006-09-26,724.834
2006-09-27,726.489
2006-09-28,724.234
2006-09-29,727.614
2006-10-02,732.087
2006-10-03,732.92
2006-10-04,732.742
2006-10-05,737.492
2006-10-06,734.453
2006-10-09,740.372
2006-10-10,742.315
2006-10-11,744.373
2006-10-12,748.09
2006-10-13,744.84
2006-10-16,746.87
2006-10-17,746.443
2006-10-18,748.649
2006-10-19,756.711
2006-10-20,758.904
2006-10-23,754.981
2006-10-24,757.346
2006-10-25,760.428
2006-10-26,777.989
2006-10-27,790.386
2006-10-30,783.448
2006-10-31,794.223
2006-11-01,799.171
2006-11-02,802.719
2006-11-03,802.938
2006-11-06,808.687
2006-11-07,812.367
2006-11-08,811.679
2006-11-09,808.361
2006-11-10,815.443
2006-11-13,826.213
2006-11-14,827.953
2006-11-15,830.923
2006-11-16,839.296
2006-11-17,839.378
2006-11-20,837.415
2006-11-21,836.49
2006-11-22,850.287
2006-11-23,851.796
2006-11-24,855.652
2006-11-27,851.341
2006-11-28,842.182
2006-11-29,849.063
2006-11-30,861.095
2006-12-01,868.687
2006-12-04,868.61
2006-12-05,864.235
2006-12-06,871.175
2006-12-07,877.132
2006-12-08,885.165
2006-12-11,889.07
2006-12-12,890.893
2006-12-13,898.309
2006-12-14,920.593
2006-12-15,912.989
2006-12-18,910.136
2006-12-19,925.789
2006-12-20,930.229
2006-12-21,934.169
2006-12-22,931.081
2006-12-25,931.081
2006-12-26,929.63
2006-12-27,933.595
2006-12-28,940.492
2006-12-29,946.293
2007-01-01,946.293
2007-01-02,976.502
2007-01-03,970.926
2007-01-04,948.974
2007-01-05,930.45
2007-01-08,923.226
2007-01-09,928.949
2007-01-10,913.039
2007-01-11,905.042
2007-01-12,907.825
2007-01-15,909.335
2007-01-16,909.336
2007-01-17,912.592
2007-01-18,918.493
2007-01-19,920.336
2007-01-22,913.394
2007-01-23,923.085
2007-01-24,936.512
2007-01-25,933.983
2007-01-26,920.068
2007-01-29,925.094
2007-01-30,921.191
2007-01-31,906.479
2007-02-01,914.892
2007-02-02,918.636
2007-02-05,916.38
2007-02-06,921.418
2007-02-07,939.279
2007-02-08,959.278
2007-02-09,962.95
2007-02-12,969.766
2007-02-13,988.319
2007-02-14,1006.1
2007-02-15,1012.78
2007-02-16,999.626
2007-02-19,1004.28
2007-02-20,1003.458
2007-02-21,997.552
2007-02-22,993.732
2007-02-23,998.097
2007-02-26,998.033
2007-02-27,984.246
2007-02-28,969.805
2007-03-01,962.693
2007-03-02,965.916
2007-03-05,925.837
2007-03-06,925.155
2007-03-07,931.217
2007-03-08,951.643
2007-03-09,949.491
2007-03-12,956.505
2007-03-13,961.096
2007-03-14,944.127
2007-03-15,951.163
2007-03-16,957.848
2007-03-19,959.999
2007-03-20,960.107
2007-03-21,980.536
2007-03-22,1006.116
2007-03-23,1012.953
2007-03-26,1008.465
2007-03-27,1013.603
2007-03-28,1011.972
2007-03-29,1012.034
2007-03-30,1018.39
2007-04-02,1014.525
2007-04-03,1016.885
2007-04-04,1017.343
2007-04-05,1026.573
2007-04-06,1026.573
2007-04-09,1021.225
2007-04-10,1027.661
2007-04-11,1022.45
2007-04-12,1033.401
2007-04-13,1031.827
2007-04-16,1030.568
2007-04-17,1033.33
2007-04-18,1029.437
2007-04-19,1023.221
2007-04-20,1027.118
2007-04-23,1016.903
2007-04-24,1000.663
2007-04-25,1003.393
2007-04-26,1000.963
2007-04-27,995.598
2007-04-30,984.994
2007-05-01,983.36
2007-05-02,994.506
2007-05-03,998.039
2007-05-04,1008.507
2007-05-07,1011.03
2007-05-08,1010.296
2007-05-09,1007.857
2007-05-10,1006.404
2007-05-11,999.848
2007-05-14,994.224
2007-05-15,1002.017
2007-05-16,987.511
2007-05-17,982.658
2007-05-18,997.397
2007-05-21,996.187
2007-05-22,996.764
2007-05-23,1005.073
2007-05-24,996.106
2007-05-25,987.443
2007-05-28,996.332
2007-05-29,990.24
2007-05-30,991.769
2007-05-31,1000.0
2007-06-01,1009.196
2007-06-04,1011.913
2007-06-05,997.65
2007-06-06,978.852
2007-06-07,981.291
2007-06-08,982.499
2007-06-11,980.795
2007-06-12,981.47
2007-06-13,975.177
2007-06-14,976.914
2007-06-15,993.304
2007-06-18,996.669
2007-06-19,987.563
2007-06-20,998.714
2007-06-21,987.009
2007-06-22,990.873
2007-06-25,993.383
2007-06-26,991.98
2007-06-27,982.885
2007-06-28,1000.625
2007-06-29,1012.222
2007-07-02,1017.559
2007-07-03,1003.705
2007-07-04,995.133
2007-07-05,987.582
2007-07-06,1000.175
2007-07-09,997.503
2007-07-10,994.27
2007-07-11,986.553
2007-07-12,982.095
2007-07-13,983.942
2007-07-16,979.705
2007-07-17,988.634
2007-07-18,1000.963
2007-07-19,1019.134
2007-07-20,1025.917
2007-07-23,1017.846
2007-07-24,997.933
2007-07-25,978.297
2007-07-26,973.654
2007-07-27,954.047
2007-07-30,955.116
2007-07-31,966.15
2007-08-01,950.863
2007-08-02,966.309
2007-08-03,976.651
2007-08-06,980.105
2007-08-07,973.709
2007-08-08,970.673
2007-08-09,951.5
2007-08-10,931.135
2007-08-13,936.81
2007-08-14,929.048
2007-08-15,914.338
2007-08-16,888.241
2007-08-17,887.293
2007-08-20,892.898
2007-08-21,904.558
2007-08-22,916.055
2007-08-23,922.131
2007-08-24,932.62
2007-08-27,941.685
2007-08-28,919.672
2007-08-29,928.354
2007-08-30,921.68
2007-08-31,930.524
2007-09-03,929.729
2007-09-04,935.601
2007-09-05,941.679
2007-09-06,941.726
2007-09-07,953.202
2007-09-10,959.745
2007-09-11,965.462
2007-09-12,969.468
2007-09-13,968.479
2007-09-14,962.176
2007-09-17,939.437
2007-09-18,929.638
2007-09-19,952.572
2007-09-20,944.737
2007-09-21,953.747
2007-09-24,954.366
2007-09-25,925.672
2007-09-26,924.944
2007-09-27,928.907
2007-09-28,919.291
2007-10-01,929.532
2007-10-02,931.447
2007-10-03,940.282
2007-10-04,960.443
2007-10-05,962.136
2007-10-08,965.933
2007-10-09,965.412
2007-10-10,970.286
2007-10-11,973.035
2007-10-12,961.448
2007-10-15,970.64
2007-10-16,965.047
2007-10-17,987.254
2007-10-18,978.547
2007-10-19,969.34
2007-10-22,940.358
2007-10-23,964.822
2007-10-24,960.477
2007-10-25,974.195
2007-10-26,988.789
2007-10-29,994.466
2007-10-30,985.491
2007-10-31,985.342
2007-11-01,984.442
2007-11-02,994.042
2007-11-05,979.101
2007-11-06,983.144
2007-11-07,960.639
2007-11-08,957.262
2007-11-09,948.263
2007-11-12,938.751
2007-11-13,952.9
2007-11-14,947.517
2007-11-15,945.225
2007-11-16,939.929
2007-11-19,934.853
2007-11-20,928.669
2007-11-21,895.381
2007-11-22,894.528
2007-11-23,905.821
2007-11-26,912.461
2007-11-27,899.904
2007-11-28,888.189
2007-11-29,908.035
2007-11-30,925.105
2007-12-03,929.473
2007-12-04,921.42
2007-12-05,932.395
2007-12-06,944.391
2007-12-07,955.236
2007-12-10,975.094
2007-12-11,975.644
2007-12-12,966.283
2007-12-13,938.181
2007-12-14,917.432
2007-12-17,916.649
2007-12-18,925.107
2007-12-19,933.572
2007-12-20,929.815
2007-12-21,944.073
2007-12-24,960.504
2007-12-25,960.504
2007-12-26,967.106
2007-12-27,966.809
2007-12-28,982.825
2007-12-31,964.355
2008-01-01,964.355
2008-01-02,982.693
2008-01-03,973.671
2008-01-04,984.976
2008-01-07,970.57
2008-01-08,977.413
2008-01-09,958.731
2008-01-10,952.551
2008-01-11,966.581
2008-01-14,962.969
2008-01-15,943.898
2008-01-16,913.871
2008-01-17,919.876
2008-01-18,946.686
2008-01-21,915.296
2008-01-22,955.054
2008-01-23,956.075
2008-01-24,987.305
2008-01-25,968.014
2008-01-28,961.813
2008-01-29,975.587
2008-01-30,970.388
2008-01-31,991.966
2008-02-01,1010.473
2008-02-04,1017.422
2008-02-05,976.101
2008-02-06,977.433
2008-02-07,947.799
2008-02-08,949.738
2008-02-11,954.412
2008-02-12,972.973
2008-02-13,972.231
2008-02-14,969.653
2008-02-15,971.391
2008-02-18,965.26
2008-02-19,975.192
2008-02-20,969.566
2008-02-21,979.081
2008-02-22,962.617
2008-02-25,973.271
2008-02-26,979.885
2008-02-27,1009.166
2008-02-28,1012.438
2008-02-29,1001.862
2008-03-03,987.518
2008-03-04,978.278
2008-03-05,982.726
2008-03-06,967.944
2008-03-07,958.37
2008-03-10,950.536
2008-03-11,954.638
2008-03-12,990.152
2008-03-13,970.111
2008-03-14,988.616
2008-03-17,970.48
2008-03-18,968.622
2008-03-19,952.002
2008-03-20,932.737
2008-03-21,932.737
2008-03-24,931.405
2008-03-25,974.05
2008-03-26,981.377
2008-03-27,992.847
2008-03-28,992.305
2008-03-31,1013.863
2008-04-01,1014.915
2008-04-02,1037.274
2008-04-03,1013.507
2008-04-04,1009.605
2008-04-07,1019.824
2008-04-08,1016.939
2008-04-09,1026.529
2008-04-10,1017.11
2008-04-11,1014.349
2008-04-14,1012.313
2008-04-15,1009.955
2008-04-16,1026.033
2008-04-17,1022.497
2008-04-18,1013.675
2008-04-21,1030.825
2008-04-22,1021.609
2008-04-23,1015.517
2008-04-24,986.148
2008-04-25,976.865
2008-04-28,975.349
2008-04-29,967.245
2008-04-30,960.471
2008-05-01,954.072
2008-05-02,979.915
2008-05-05,984.813
2008-05-06,990.195
2008-05-07,981.492
2008-05-08,988.464
2008-05-09,986.418
2008-05-12,1024.683
2008-05-13,1016.254
2008-05-14,1013.811
2008-05-15,1015.849
2008-05-16,1017.511
2008-05-19,1015.615
2008-05-20,1008.649
2008-05-21,1017.974
2008-05-22,1007.213
2008-05-23,1019.721
2008-05-26,1024.74
2008-05-27,997.567
2008-05-28,998.449
2008-05-29,983.945
2008-05-30,995.487
2008-06-02,992.122
2008-06-03,978.976
2008-06-04,978.395
2008-06-05,999.148
2008-06-06,1000.366
2008-06-09,984.391
2008-06-10,967.031
2008-06-11,945.638
2008-06-12,927.91
2008-06-13,925.812
2008-06-16,922.641
2008-06-17,926.595
2008-06-18,897.857
2008-06-19,868.265
2008-06-20,849.381
2008-06-23,808.802
2008-06-24,799.295
2008-06-25,803.682
2008-06-26,783.11
2008-06-27,767.713
2008-06-30,746.458
2008-07-01,726.451
2008-07-02,686.327
2008-07-03,679.17
2008-07-04,655.374
2008-07-07,664.09
2008-07-08,651.378
2008-07-09,650.506
2008-07-10,628.573
2008-07-11,599.665
2008-07-14,613.321
2008-07-15,594.876
2008-07-16,602.286
2008-07-17,640.214
2008-07-18,675.033
2008-07-21,705.364
2008-07-22,713.209
2008-07-23,733.288
2008-07-24,709.399
2008-07-25,689.541
2008-07-28,670.969
2008-07-29,669.517
2008-07-30,689.868
2008-07-31,699.842
2008-08-01,688.994
2008-08-04,697.371
2008-08-05,724.484
2008-08-06,729.295
2008-08-07,702.262
2008-08-08,686.429
2008-08-11,716.463
2008-08-12,718.864
2008-08-13,697.004
2008-08-14,703.898
2008-08-15,691.622
2008-08-18,684.973
2008-08-19,660.262
2008-08-20,651.662
2008-08-21,646.495
2008-08-22,665.339
2008-08-25,651.679
2008-08-26,644.517
2008-08-27,658.221
2008-08-28,652.87
2008-08-29,653.647
2008-09-01,657.103
2008-09-02,671.099
2008-09-03,655.213
2008-09-04,644.89
2008-09-05,634.937
2008-09-08,654.523
2008-09-09,652.315
2008-09-10,634.356
2008-09-11,614.39
2008-09-12,617.377
2008-09-15,598.032
2008-09-16,591.846
2008-09-17,594.189
2008-09-18,601.705
2008-09-19,640.316
2008-09-22,628.014
2008-09-23,597.33
2008-09-24,593.425
2008-09-25,595.869
2008-09-26,576.791
2008-09-29,528.423
2008-09-30,517.38
2008-10-01,514.939
2008-10-02,517.746
2008-10-03,513.265
2008-10-06,465.291
2008-10-07,454.093
2008-10-08,417.719
2008-10-09,416.277
2008-10-10,392.27
2008-10-13,409.591
2008-10-14,411.488
2008-10-15,393.626
2008-10-16,361.024
2008-10-17,349.68
2008-10-20,346.015
2008-10-21,343.857
2008-10-22,322.606
2008-10-23,317.823
2008-10-24,304.69
2008-10-27,295.658
2008-10-28,290.111
2008-10-29,305.567
2008-10-30,304.955
2008-10-31,311.852
2008-11-03,323.716
2008-11-04,341.743
2008-11-05,340.389
2008-11-06,330.391
2008-11-07,340.132
2008-11-10,356.288
2008-11-11,341.3
2008-11-12,327.697
2008-11-13,326.108
2008-11-14,323.556
2008-11-17,312.76
2008-11-18,298.026
2008-11-19,288.927
2008-11-20,273.119
2008-11-21,269.582
2008-11-24,303.661
2008-11-25,300.826
2008-11-26,294.083
2008-11-27,303.127
2008-11-28,296.842
2008-12-01,285.737
2008-12-02,290.556
2008-12-03,278.506
2008-12-04,287.171
2008-12-05,286.372
2008-12-08,311.789
2008-12-09,318.042
2008-12-10,320.002
2008-12-11,312.342
2008-12-12,304.55
2008-12-15,316.733
2008-12-16,327.22
2008-12-17,334.72
2008-12-18,331.261
2008-12-19,318.192
2008-12-22,329.302
2008-12-23,326.526
2008-12-24,328.217
2008-12-25,328.217
2008-12-26,329.801
2008-12-29,333.921
2008-12-30,335.695
2008-12-31,335.374
2009-01-01,335.374
2009-01-02,338.391
2009-01-05,343.818
2009-01-06,346.538
2009-01-07,354.437
2009-01-08,360.507
2009-01-09,371.95
2009-01-12,372.47
2009-01-13,354.344
2009-01-14,328.656
2009-01-15,322.53
2009-01-16,317.04
2009-01-19,252.38
2009-01-20,240.314
2009-01-21,245.305
2009-01-22,237.541
2009-01-23,237.011
2009-01-26,245.648
2009-01-27,251.78
2009-01-28,275.328
2009-01-29,250.186
2009-01-30,241.648
2009-02-02,236.057
2009-02-03,232.92
2009-02-04,235.372
2009-02-05,236.571
2009-02-06,249.305
2009-02-09,268.928
2009-02-10,270.228
2009-02-11,255.946
2009-02-12,235.962
2009-02-13,232.007
2009-02-16,216.97
2009-02-17,203.335
2009-02-18,200.226
2009-02-19,206.501
2009-02-20,192.026
2009-02-23,186.508
2009-02-24,177.676
2009-02-25,178.457
2009-02-26,175.59
2009-02-27,179.209
2009-03-02,180.916
2009-03-03,180.692
2009-03-04,185.58
2009-03-05,171.733
2009-03-06,180.163
2009-03-09,182.96
2009-03-10,194.284
2009-03-11,192.654
2009-03-12,198.607
2009-03-13,212.708
2009-03-16,233.958
2009-03-17,227.397
2009-03-18,228.387
2009-03-19,255.345
2009-03-20,278.732
2009-03-23,282.567
2009-03-24,292.946
2009-03-25,274.294
2009-03-26,278.205
2009-03-27,268.269
2009-03-30,249.106
2009-03-31,266.634
2009-04-01,289.498
2009-04-02,335.191
2009-04-03,371.237
2009-04-06,391.804
2009-04-07,403.106
2009-04-08,393.946
2009-04-09,391.695
2009-04-10,391.695
2009-04-13,395.017
2009-04-14,400.136
2009-04-15,383.027
2009-04-16,380.837
2009-04-17,363.164
2009-04-20,361.631
2009-04-21,359.575
2009-04-22,369.929
2009-04-23,370.129
2009-04-24,379.016
2009-04-27,368.848
2009-04-28,354.967
2009-04-29,376.274
2009-04-30,407.151
2009-05-01,407.127
2009-05-04,409.892
2009-05-05,454.487
2009-05-06,492.371
2009-05-07,512.916
2009-05-08,521.284
2009-05-11,511.974
2009-05-12,511.021
2009-05-13,447.463
2009-05-14,470.361
2009-05-15,491.742
2009-05-18,504.33
2009-05-19,551.345
2009-05-20,597.942
2009-05-21,580.222
2009-05-22,603.576
2009-05-25,607.373
2009-05-26,603.969
2009-05-27,636.133
2009-05-28,619.014
2009-05-29,652.676
2009-06-01,652.976
2009-06-02,712.301
2009-06-03,728.19
2009-06-04,721.867
2009-06-05,761.532
2009-06-08,725.901
2009-06-09,737.178
2009-06-10,755.848
2009-06-11,810.179
2009-06-12,806.93
2009-06-15,716.679
2009-06-16,733.242
2009-06-17,655.709
2009-06-18,675.13
2009-06-19,686.188
2009-06-22,640.625
2009-06-23,636.767
2009-06-24,697.422
2009-06-25,666.692
2009-06-26,662.211
2009-06-29,675.502
2009-06-30,678.527
2009-07-01,682.063
2009-07-02,652.45
2009-07-03,647.587
2009-07-06,616.954
2009-07-07,608.296
2009-07-08,586.925
2009-07-09,576.455
2009-07-10,543.738
2009-07-13,564.466
2009-07-14,605.12
2009-07-15,659.187
2009-07-16,661.033
2009-07-17,644.641
2009-07-20,647.151
2009-07-21,637.594
2009-07-22,640.509
2009-07-23,683.603
2009-07-24,673.699
2009-07-27,675.492
2009-07-28,673.511
2009-07-29,670.123
2009-07-30,695.21
2009-07-31,726.409
2009-08-03,751.534
2009-08-04,729.579
2009-08-05,737.761
2009-08-06,777.238
2009-08-07,779.635
2009-08-10,775.398
2009-08-11,756.707
2009-08-12,768.957
2009-08-13,796.189
2009-08-14,826.437
2009-08-17,774.908
2009-08-18,770.508
2009-08-19,773.344
2009-08-20,792.713
2009-08-21,804.115
2009-08-24,825.815
2009-08-25,847.835
2009-08-26,880.236
2009-08-27,921.313
2009-08-28,997.903
2009-08-31,968.055
2009-09-01,930.59
2009-09-02,902.341
2009-09-03,898.25
2009-09-04,922.11
2009-09-07,937.529
2009-09-08,948.146
2009-09-09,947.413
2009-09-10,967.054
2009-09-11,1036.012
2009-09-14,1051.863
2009-09-15,1060.355
2009-09-16,1085.772
2009-09-17,1214.441
2009-09-18,1176.342
2009-09-21,1125.681
2009-09-22,1142.132
2009-09-23,1167.83
2009-09-24,1119.053
2009-09-25,1130.131
2009-09-28,1140.975
2009-09-29,1139.738
2009-09-30,1163.326
2009-10-01,1118.522
2009-10-02,1088.473
2009-10-05,1084.943
2009-10-06,1134.655
2009-10-07,1106.499
2009-10-08,1115.512
2009-10-09,1130.59
2009-10-12,1133.146
2009-10-13,1084.286
2009-10-14,1086.122
2009-10-15,1075.092
2009-10-16,1052.391
2009-10-19,1063.726
2009-10-20,1077.673
2009-10-21,1071.458
2009-10-22,1035.701
2009-10-23,1035.356
2009-10-26,999.596
2009-10-27,929.895
2009-10-28,807.193
2009-10-29,855.86
2009-10-30,823.226
2009-11-02,797.973
2009-11-03,724.293
2009-11-04,807.452
2009-11-05,842.237
2009-11-06,872.445
2009-11-09,896.959
2009-11-10,848.385
2009-11-11,869.418
2009-11-12,851.881
2009-11-13,853.125
2009-11-16,819.57
2009-11-17,775.099
2009-11-18,788.551
2009-11-19,766.213
2009-11-20,768.862
2009-11-23,781.912
2009-11-24,774.85
2009-11-25,788.994
2009-11-26,758.905
2009-11-27,770.367
2009-11-30,752.245
2009-12-01,766.471
2009-12-02,777.0
2009-12-03,788.252
2009-12-04,779.921
2009-12-07,770.603
2009-12-08,733.473
2009-12-09,724.288
2009-12-10,712.834
2009-12-11,712.123
2009-12-14,711.45
2009-12-15,702.286
2009-12-16,691.575
2009-12-17,668.946
2009-12-18,671.633
2009-12-21,668.336
2009-12-22,693.741
2009-12-23,712.832
2009-12-24,701.247
2009-12-25,701.247
2009-12-28,702.883
2009-12-29,714.607
2009-12-30,704.041
2009-12-31,706.506
2010-01-01,706.506
2010-01-04,748.34
2010-01-05,754.402
2010-01-06,776.304
2010-01-07,773.122
2010-01-08,772.144
2010-01-11,780.294
2010-01-12,756.318
2010-01-13,758.463
2010-01-14,763.189
2010-01-15,761.083
2010-01-18,760.56
2010-01-19,750.069
2010-01-20,735.331
2010-01-21,712.418
2010-01-22,707.907
2010-01-25,705.695
2010-01-26,698.127
2010-01-27,676.822
2010-01-28,670.128
2010-01-29,672.029
2010-02-01,670.115
2010-02-02,680.982
2010-02-03,671.929
2010-02-04,639.849
2010-02-05,630.518
2010-02-08,634.726
2010-02-09,625.148
2010-02-10,637.451
2010-02-11,630.257
2010-02-12,623.757
2010-02-15,605.56
2010-02-16,631.362
2010-02-17,636.734
2010-02-18,640.988
2010-02-19,633.239
2010-02-22,630.789
2010-02-23,615.632
2010-02-24,600.465
2010-02-25,584.146
2010-02-26,588.894
2010-03-01,580.28
2010-03-02,599.69
2010-03-03,606.11
2010-03-04,623.599
2010-03-05,655.045
2010-03-08,638.151
2010-03-09,630.427
2010-03-10,644.377
2010-03-11,652.943
2010-03-12,672.598
2010-03-15,658.177
2010-03-16,669.119
2010-03-17,687.339
2010-03-18,666.115
2010-03-19,662.846
2010-03-22,657.819
2010-03-23,675.806
2010-03-24,678.113
2010-03-25,701.96
2010-03-26,689.093
2010-03-29,663.29
2010-03-30,663.92
2010-03-31,703.234
2010-04-01,706.238
2010-04-02,706.238
2010-04-05,704.621
2010-04-06,725.62
2010-04-07,730.608
2010-04-08,736.346
2010-04-09,752.366
2010-04-12,765.695
2010-04-13,751.703
2010-04-14,776.634
2010-04-15,773.68
2010-04-16,757.935
2010-04-19,759.488
2010-04-20,779.35
2010-04-21,764.688
2010-04-22,747.972
2010-04-23,756.099
2010-04-26,769.686
2010-04-27,730.897
2010-04-28,712.133
2010-04-29,734.022
2010-04-30,740.895
2010-05-03,734.125
2010-05-04,694.326
2010-05-05,668.371
2010-05-06,644.179
2010-05-07,610.214
2010-05-10,680.856
2010-05-11,663.262
2010-05-12,677.595
2010-05-13,664.673
2010-05-14,629.944
2010-05-17,617.304
2010-05-18,618.601
2010-05-19,596.554
2010-05-20,554.79
2010-05-21,571.539
2010-05-24,554.252
2010-05-25,518.727
2010-05-26,556.082
2010-05-27,560.742
2010-05-28,548.309
2010-05-31,542.815
2010-06-01,541.233
2010-06-02,543.006
2010-06-03,538.919
2010-06-04,531.116
2010-06-07,526.439
2010-06-08,512.061
2010-06-09,530.322
2010-06-10,530.983
2010-06-11,535.698
2010-06-14,562.216
2010-06-15,568.607
2010-06-16,569.764
2010-06-17,575.644
2010-06-18,593.441
2010-06-21,590.181
2010-06-22,579.267
2010-06-23,563.527
2010-06-24,569.489
2010-06-25,569.005
2010-06-28,575.648
2010-06-29,543.291
2010-06-30,545.293
2010-07-01,535.083
2010-07-02,549.832
2010-07-05,553.493
2010-07-06,579.419
2010-07-07,570.409
2010-07-08,584.779
2010-07-09,577.075
2010-07-12,571.969
2010-07-13,573.555
2010-07-14,578.834
2010-07-15,578.008
2010-07-16,582.659
2010-07-19,575.701
2010-07-20,568.366
2010-07-21,576.781
2010-07-22,586.781
2010-07-23,581.359
2010-07-26,596.204
2010-07-27,600.852
2010-07-28,601.963
2010-07-29,610.524
2010-07-30,607.186
2010-08-02,621.882
2010-08-03,626.597
2010-08-04,616.085
2010-08-05,616.124
2010-08-06,617.007
2010-08-09,619.47
2010-08-10,601.291
2010-08-11,579.644
2010-08-12,577.398
2010-08-13,566.822
2010-08-16,561.947
2010-08-17,575.427
2010-08-18,572.663
2010-08-19,564.258
2010-08-20,550.356
2010-08-23,555.539
2010-08-24,546.797
2010-08-25,540.731
2010-08-26,549.343
2010-08-27,548.471
2010-08-30,545.6
2010-08-31,551.023
2010-09-01,568.209
2010-09-02,563.719
2010-09-03,575.797
2010-09-06,579.042
2010-09-07,564.367
2010-09-08,565.326
