Date,WORLD SMALL CAP Small Cap
2010-09-24,215.624
2010-09-27,215.896
2010-09-28,217.366
2010-09-29,218.212
2010-09-30,217.711
2010-10-01,218.713
2010-10-04,216.66
2010-10-05,221.144
2010-10-06,221.471
2010-10-07,221.656
2010-10-08,223.104
2010-10-11,223.623
2010-10-12,223.272
2010-10-13,226.458
2010-10-14,227.033
2010-10-15,225.993
2010-10-18,226.893
2010-10-19,222.805
2010-10-20,225.214
2010-10-21,225.17
2010-10-22,225.901
2010-10-25,227.715
2010-10-26,226.729
2010-10-27,224.987
2010-10-28,225.454
2010-10-29,226.353
2010-11-01,226.299
2010-11-02,228.79
2010-11-03,228.892
2010-11-04,234.222
2010-11-05,234.974
2010-11-08,234.97
2010-11-09,233.7
2010-11-10,233.149
2010-11-11,232.601
2010-11-12,229.744
2010-11-15,229.754
2010-11-16,225.373
2010-11-17,226.185
2010-11-18,229.892
2010-11-19,230.605
2010-11-22,231.332
2010-11-23,228.242
2010-11-24,231.374
2010-11-25,231.891
2010-11-26,230.06
2010-11-29,228.751
2010-11-30,227.557
2010-12-01,231.794
2010-12-02,235.916
2010-12-03,238.589
2010-12-06,239.42
2010-12-07,240.549
2010-12-08,239.652
2010-12-09,240.377
2010-12-10,242.037
2010-12-13,243.115
2010-12-14,243.415
2010-12-15,242.41
2010-12-16,242.823
2010-12-17,243.466
2010-12-20,243.866
2010-12-21,246.128
2010-12-22,246.492
2010-12-23,246.482
2010-12-24,246.452
2010-12-27,246.663
2010-12-28,246.835
2010-12-29,248.285
2010-12-30,248.675
2010-12-31,249.006
2011-01-03,251.176
2011-01-04,249.705
2011-01-05,249.697
2011-01-06,249.064
2011-01-07,248.505
2011-01-10,248.524
2011-01-11,250.076
2011-01-12,252.608
2011-01-13,253.602
2011-01-14,254.398
2011-01-17,254.313
2011-01-18,255.709
2011-01-19,252.939
2011-01-20,248.921
2011-01-21,248.832
2011-01-24,250.486
2011-01-25,250.373
2011-01-26,253.217
2011-01-27,254.041
2011-01-28,250.274
2011-01-31,251.28
2011-02-01,256.006
2011-02-02,256.028
2011-02-03,256.045
2011-02-04,256.906
2011-02-07,259.203
2011-02-08,260.525
2011-02-09,259.319
2011-02-10,258.704
2011-02-11,260.132
2011-02-14,261.644
2011-02-15,260.734
2011-02-16,262.327
2011-02-17,263.843
2011-02-18,264.301
2011-02-21,263.609
2011-02-22,258.505
2011-02-23,255.714
2011-02-24,255.239
2011-02-25,259.758
2011-02-28,261.499
2011-03-01,259.353
2011-03-02,259.436
2011-03-03,262.795
2011-03-04,262.823
2011-03-07,260.5
2011-03-08,261.303
2011-03-09,260.947
2011-03-10,255.037
2011-03-11,255.275
2011-03-14,252.056
2011-03-15,246.349
2011-03-16,245.835
2011-03-17,248.585
2011-03-18,251.498
2011-03-21,256.394
2011-03-22,256.902
2011-03-23,256.82
2011-03-24,259.115
2011-03-25,260.323
2011-03-28,259.536
2011-03-29,260.734
2011-03-30,263.756
2011-03-31,264.704
2011-04-01,265.462
2011-04-04,266.844
2011-04-05,267.152
2011-04-06,267.517
2011-04-07,266.023
2011-04-08,266.303
2011-04-11,264.913
2011-04-12,261.322
2011-04-13,262.687
2011-04-14,263.482
2011-04-15,264.486
2011-04-18,260.326
2011-04-19,261.688
2011-04-20,266.813
2011-04-21,269.377
2011-04-22,269.451
2011-04-25,268.967
2011-04-26,270.661
2011-04-27,271.517
2011-04-28,273.916
2011-04-29,274.809
2011-05-02,274.002
2011-05-03,271.04
2011-05-04,268.53
2011-05-05,266.658
2011-05-06,267.507
2011-05-09,268.243
2011-05-10,271.411
2011-05-11,268.918
2011-05-12,268.174
2011-05-13,265.98
2011-05-16,263.46
2011-05-17,261.599
2011-05-18,264.984
2011-05-19,265.574
2011-05-20,264.393
2011-05-23,259.662
2011-05-24,259.78
2011-05-25,261.22
2011-05-26,263.554
2011-05-27,266.124
2011-05-30,266.48
2011-05-31,269.311
2011-06-01,265.251
2011-06-02,263.879
2011-06-03,261.868
2011-06-06,259.105
2011-06-07,259.901
2011-06-08,256.668
2011-06-09,257.741
2011-06-10,254.071
2011-06-13,253.326
2011-06-14,257.462
2011-06-15,253.662
2011-06-16,251.256
2011-06-17,251.965
2011-06-20,252.278
2011-06-21,257.194
2011-06-22,256.91
2011-06-23,254.434
2011-06-24,253.411
2011-06-27,253.915
2011-06-28,257.233
2011-06-29,260.412
2011-06-30,263.565
2011-07-01,266.529
2011-07-04,267.681
2011-07-05,267.772
2011-07-06,267.926
2011-07-07,270.491
2011-07-08,268.946
2011-07-11,262.786
2011-07-12,261.468
2011-07-13,264.515
2011-07-14,261.596
2011-07-15,262.186
2011-07-18,258.461
2011-07-19,262.878
2011-07-20,263.67
2011-07-21,266.483
2011-07-22,267.933
2011-07-25,265.975
2011-07-26,265.643
2011-07-27,259.893
2011-07-28,258.229
2011-07-29,257.473
2011-08-01,256.219
2011-08-02,249.494
2011-08-03,248.421
2011-08-04,235.148
2011-08-05,230.002
2011-08-08,214.415
2011-08-09,223.221
2011-08-10,218.246
2011-08-11,225.941
2011-08-12,228.27
2011-08-15,234.145
2011-08-16,231.224
2011-08-17,231.52
2011-08-18,219.984
2011-08-19,216.753
2011-08-22,216.217
2011-08-23,222.405
2011-08-24,224.339
2011-08-25,221.3
2011-08-26,224.767
2011-08-29,232.469
2011-08-30,234.122
2011-08-31,236.29
2011-09-01,233.239
2011-09-02,227.5
2011-09-05,224.386
2011-09-06,221.963
2011-09-07,229.066
2011-09-08,227.504
2011-09-09,221.288
2011-09-12,219.345
2011-09-13,222.356
2011-09-14,224.395
2011-09-15,228.288
2011-09-16,229.723
2011-09-19,225.72
2011-09-20,223.977
2011-09-21,218.525
2011-09-22,209.48
2011-09-23,210.278
2011-09-26,211.561
2011-09-27,217.736
2011-09-28,213.222
2011-09-29,214.84
2011-09-30,209.862
2011-10-03,201.91
2011-10-04,204.841
2011-10-05,208.158
2011-10-06,213.876
2011-10-07,212.659
2011-10-10,218.943
2011-10-11,220.215
2011-10-12,223.944
2011-10-13,223.436
2011-10-14,226.604
2011-10-17,222.735
2011-10-18,225.15
2011-10-19,223.428
2011-10-20,222.159
2011-10-21,227.087
2011-10-24,233.015
2011-10-25,229.025
2011-10-26,230.843
2011-10-27,241.07
2011-10-28,241.204
2011-10-31,234.714
2011-11-01,226.276
2011-11-02,230.07
2011-11-03,234.291
2011-11-04,234.329
2011-11-07,233.867
2011-11-08,235.723
2011-11-09,228.108
2011-11-10,227.788
2011-11-11,233.148
2011-11-14,230.966
2011-11-15,231.257
2011-11-16,228.521
2011-11-17,225.316
2011-11-18,224.497
2011-11-21,219.449
2011-11-22,218.347
2011-11-23,212.886
2011-11-24,212.574
2011-11-25,211.178
2011-11-28,218.496
2011-11-29,219.655
2011-11-30,229.142
2011-12-01,228.043
2011-12-02,229.077
2011-12-05,232.198
2011-12-06,230.655
2011-12-07,231.078
2011-12-08,225.718
2011-12-09,229.197
2011-12-12,225.471
2011-12-13,222.236
2011-12-14,217.954
2011-12-15,219.196
2011-12-16,220.837
2011-12-19,217.651
2011-12-20,224.431
2011-12-21,224.854
2011-12-22,226.243
2011-12-23,227.495
2011-12-26,227.524
2011-12-27,228.1
2011-12-28,224.512
2011-12-29,226.477
2011-12-30,227.33
2012-01-02,227.777
2012-01-03,231.423
2012-01-04,230.55
2012-01-05,230.275
2012-01-06,229.734
2012-01-09,230.489
2012-01-10,233.429
2012-01-11,233.823
2012-01-12,234.84
2012-01-13,233.56
2012-01-16,233.889
2012-01-17,235.182
2012-01-18,238.33
2012-01-19,240.445
2012-01-20,241.15
2012-01-23,242.147
2012-01-24,241.722
2012-01-25,243.655
2012-01-26,244.781
2012-01-27,245.832
2012-01-30,243.95
2012-01-31,244.531
2012-02-01,249.221
2012-02-02,250.238
2012-02-03,253.489
2012-02-06,253.543
2012-02-07,253.795
2012-02-08,254.467
2012-02-09,254.732
2012-02-10,251.767
2012-02-13,254.211
2012-02-14,252.695
2012-02-15,252.463
2012-02-16,254.226
2012-02-17,255.319
2012-02-20,256.61
2012-02-21,255.757
2012-02-22,254.621
2012-02-23,256.872
2012-02-24,257.674
2012-02-27,257.274
2012-02-28,257.333
2012-02-29,255.706
2012-03-01,256.616
2012-03-02,254.592
2012-03-05,253.334
2012-03-06,247.744
2012-03-07,249.803
2012-03-08,253.653
2012-03-09,255.314
2012-03-12,254.27
2012-03-13,258.314
2012-03-14,256.606
2012-03-15,258.437
2012-03-16,259.271
2012-03-19,260.467
2012-03-20,257.991
2012-03-21,257.565
2012-03-22,255.376
2012-03-23,257.13
2012-03-26,260.798
2012-03-27,260.268
2012-03-28,258.462
2012-03-29,257.41
2012-03-30,258.295
2012-04-02,260.365
2012-04-03,259.633
2012-04-04,254.429
2012-04-05,253.708
2012-04-06,253.59
2012-04-09,251.099
2012-04-10,246.205
2012-04-11,248.63
2012-04-12,252.911
2012-04-13,250.234
2012-04-16,249.651
2012-04-17,253.274
2012-04-18,252.93
2012-04-19,251.941
2012-04-20,252.938
2012-04-23,249.199
2012-04-24,250.326
2012-04-25,253.9
2012-04-26,255.929
2012-04-27,257.776
2012-04-30,256.539
2012-05-01,256.708
2012-05-02,256.964
2012-05-03,254.357
2012-05-04,250.198
2012-05-07,249.098
2012-05-08,247.288
2012-05-09,245.296
2012-05-10,246.699
2012-05-11,246.311
2012-05-14,242.257
2012-05-15,240.247
2012-05-16,237.901
2012-05-17,234.456
2012-05-18,231.304
2012-05-21,235.024
2012-05-22,236.321
2012-05-23,235.201
2012-05-24,235.59
2012-05-25,235.157
2012-05-28,235.606
2012-05-29,238.673
2012-05-30,234.14
2012-05-31,233.788
2012-06-01,227.62
2012-06-04,226.41
2012-06-05,228.876
2012-06-06,234.079
2012-06-07,234.632
2012-06-08,234.563
2012-06-11,231.982
2012-06-12,233.023
2012-06-13,231.452
2012-06-14,232.719
2012-06-15,235.542
2012-06-18,236.813
2012-06-19,239.96
2012-06-20,240.564
2012-06-21,235.782
2012-06-22,236.014
2012-06-25,232.353
2012-06-26,232.534
2012-06-27,235.089
2012-06-28,235.098
2012-06-29,242.354
2012-07-02,244.295
2012-07-03,247.126
2012-07-04,247.166
2012-07-05,246.357
2012-07-06,243.542
2012-07-09,242.249
2012-07-10,240.477
2012-07-11,239.516
2012-07-12,237.812
2012-07-13,241.334
2012-07-16,241.121
2012-07-17,241.463
2012-07-18,242.712
2012-07-19,244.217
2012-07-20,241.444
2012-07-23,236.727
2012-07-24,234.648
2012-07-25,234.698
2012-07-26,238.696
2012-07-27,242.81
2012-07-30,242.874
2012-07-31,242.053
2012-08-01,239.864
2012-08-02,237.998
2012-08-03,242.231
2012-08-06,244.539
2012-08-07,246.539
2012-08-08,246.624
2012-08-09,247.425
2012-08-10,247.557
2012-08-13,247.004
2012-08-14,246.859
2012-08-15,247.799
2012-08-16,250.021
2012-08-17,251.464
2012-08-20,250.924
2012-08-21,252.12
2012-08-22,251.05
2012-08-23,250.603
2012-08-24,250.331
2012-08-27,250.332
2012-08-28,250.466
2012-08-29,250.833
2012-08-30,248.48
2012-08-31,250.081
2012-09-03,250.338
2012-09-04,251.352
2012-09-05,250.892
2012-09-06,255.205
2012-09-07,258.298
2012-09-10,257.924
2012-09-11,258.747
2012-09-12,260.22
2012-09-13,262.331
2012-09-14,266.508
2012-09-17,264.643
2012-09-18,263.424
2012-09-19,264.14
2012-09-20,262.371
2012-09-21,263.431
2012-09-24,261.955
2012-09-25,260.193
2012-09-26,257.383
2012-09-27,259.894
2012-09-28,258.951
2012-10-01,259.35
2012-10-02,259.636
2012-10-03,258.674
2012-10-04,261.17
2012-10-05,262.165
2012-10-08,260.709
2012-10-09,258.123
2012-10-10,256.678
2012-10-11,257.543
2012-10-12,256.574
2012-10-15,257.593
2012-10-16,260.257
2012-10-17,262.934
2012-10-18,262.642
2012-10-19,259.444
2012-10-22,259.157
2012-10-23,256.779
2012-10-24,256.335
2012-10-25,257.371
2012-10-26,256.543
2012-10-29,256.082
2012-10-30,256.419
2012-10-31,257.498
2012-11-01,260.627
2012-11-02,258.392
2012-11-05,258.639
2012-11-06,260.152
2012-11-07,256.195
2012-11-08,253.491
2012-11-09,253.12
2012-11-12,252.35
2012-11-13,251.173
2012-11-14,247.842
2012-11-15,246.692
2012-11-16,247.453
2012-11-19,252.467
2012-11-20,252.765
2012-11-21,253.564
2012-11-22,254.706
2012-11-23,257.168
2012-11-26,257.289
2012-11-27,257.099
2012-11-28,257.663
2012-11-29,260.234
2012-11-30,260.146
2012-12-03,260.131
2012-12-04,260.463
2012-12-05,260.374
2012-12-06,261.172
2012-12-07,261.31
2012-12-10,262.096
2012-12-11,263.838
2012-12-12,263.927
2012-12-13,262.961
2012-12-14,262.882
2012-12-17,264.905
2012-12-18,267.918
2012-12-19,268.95
2012-12-20,269.651
2012-12-21,267.777
2012-12-24,267.146
2012-12-25,267.262
2012-12-26,266.367
2012-12-27,266.61
2012-12-28,265.557
2012-12-31,268.572
2013-01-01,268.6
2013-01-02,274.643
2013-01-03,274.526
2013-01-04,275.955
2013-01-07,276.109
2013-01-08,275.233
2013-01-09,276.466
2013-01-10,277.859
2013-01-11,278.21
2013-01-14,277.941
2013-01-15,279.017
2013-01-16,278.16
2013-01-17,279.954
2013-01-18,280.629
2013-01-21,281.009
2013-01-22,282.43
2013-01-23,281.852
2013-01-24,282.527
2013-01-25,284.384
2013-01-28,284.137
2013-01-29,284.301
2013-01-30,283.306
2013-01-31,284.266
2013-02-01,286.822
2013-02-04,283.909
2013-02-05,284.724
2013-02-06,286.394
2013-02-07,285.748
2013-02-08,287.418
2013-02-11,286.44
2013-02-12,288.199
2013-02-13,288.692
2013-02-14,288.838
2013-02-15,288.108
2013-02-18,288.376
2013-02-19,290.91
2013-02-20,287.63
2013-02-21,284.102
2013-02-22,286.288
2013-02-25,283.13
2013-02-26,283.002
2013-02-27,285.599
2013-02-28,286.658
2013-03-01,285.789
2013-03-04,286.039
2013-03-05,289.245
2013-03-06,290.223
2013-03-07,290.966
2013-03-08,292.162
2013-03-11,293.001
2013-03-12,292.662
2013-03-13,292.839
2013-03-14,295.452
2013-03-15,297.023
2013-03-18,295.112
2013-03-19,294.035
2013-03-20,295.806
2013-03-21,294.983
2013-03-22,295.187
2013-03-25,294.814
2013-03-26,295.901
2013-03-27,295.894
2013-03-28,296.822
2013-03-29,296.677
2013-04-01,293.527
2013-04-02,292.751
2013-04-03,290.184
2013-04-04,289.975
2013-04-05,289.62
2013-04-08,291.595
2013-04-09,292.347
2013-04-10,296.211
2013-04-11,297.814
2013-04-12,296.533
2013-04-15,288.71
2013-04-16,290.878
2013-04-17,287.186
2013-04-18,285.805
2013-04-19,287.974
2013-04-22,289.14
2013-04-23,292.456
2013-04-24,294.505
2013-04-25,297.131
2013-04-26,296.41
2013-04-29,298.149
2013-04-30,300.43
2013-05-01,296.905
2013-05-02,298.303
2013-05-03,301.353
2013-05-06,302.113
2013-05-07,304.757
2013-05-08,307.058
2013-05-09,305.876
2013-05-10,306.22
2013-05-13,306.119
2013-05-14,308.228
2013-05-15,308.203
2013-05-16,307.691
2013-05-17,309.481
2013-05-20,310.948
2013-05-21,311.179
2013-05-22,307.556
2013-05-23,304.318
2013-05-24,304.388
2013-05-27,303.823
2013-05-28,306.081
2013-05-29,304.93
2013-05-30,305.863
2013-05-31,303.665
2013-06-03,303.372
2013-06-04,302.448
2013-06-05,298.603
2013-06-06,299.553
2013-06-07,301.476
2013-06-10,302.959
2013-06-11,300.359
2013-06-12,299.196
2013-06-13,301.185
2013-06-14,301.292
2013-06-17,303.736
2013-06-18,305.315
2013-06-19,303.761
2013-06-20,293.882
2013-06-21,293.259
2013-06-24,288.912
2013-06-25,291.559
2013-06-26,292.868
2013-06-27,296.847
2013-06-28,297.27
2013-07-01,300.791
2013-07-02,301.039
2013-07-03,300.831
2013-07-04,301.879
2013-07-05,303.534
2013-07-08,304.641
2013-07-09,307.24
2013-07-10,308.129
2013-07-11,312.912
2013-07-12,313.711
2013-07-15,314.458
2013-07-16,313.859
2013-07-17,314.659
2013-07-18,316.746
2013-07-19,316.874
2013-07-22,318.871
2013-07-23,318.936
2013-07-24,317.351
2013-07-25,318.199
2013-07-26,317.217
2013-07-29,315.176
2013-07-30,316.532
2013-07-31,316.457
2013-08-01,320.45
2013-08-02,321.895
2013-08-05,322.536
2013-08-06,320.808
2013-08-07,318.648
2013-08-08,321.103
2013-08-09,321.444
2013-08-12,321.746
2013-08-13,321.631
2013-08-14,321.818
2013-08-15,316.976
2013-08-16,317.19
2013-08-19,315.66
2013-08-20,317.335
2013-08-21,315.396
2013-08-22,317.714
2013-08-23,319.371
2013-08-26,319.095
2013-08-27,313.63
2013-08-28,312.573
2013-08-29,313.873
2013-08-30,310.454
2013-09-02,312.011
2013-09-03,313.284
2013-09-04,315.881
2013-09-05,316.405
2013-09-06,317.637
2013-09-09,322.05
2013-09-10,325.214
2013-09-11,325.962
2013-09-12,324.982
2013-09-13,325.703
2013-09-16,327.928
2013-09-17,329.019
2013-09-18,331.614
2013-09-19,333.654
2013-09-20,331.625
2013-09-23,330.852
2013-09-24,331.613
2013-09-25,331.642
2013-09-26,332.767
2013-09-27,332.716
2013-09-30,332.037
2013-10-01,335.088
2013-10-02,334.317
2013-10-03,332.269
2013-10-04,333.251
2013-10-07,329.952
2013-10-08,326.602
2013-10-09,325.175
2013-10-10,330.888
2013-10-11,334.104
2013-10-14,335.449
2013-10-15,333.931
2013-10-16,336.209
2013-10-17,340.291
2013-10-18,343.351
2013-10-21,344.06
2013-10-22,345.69
2013-10-23,343.867
2013-10-24,345.468
2013-10-25,345.219
2013-10-28,344.768
2013-10-29,345.286
2013-10-30,343.531
2013-10-31,342.307
2013-11-01,340.622
2013-11-04,343.02
2013-11-05,342.133
2013-11-06,342.538
2013-11-07,337.591
2013-11-08,339.988
2013-11-11,341.29
2013-11-12,340.939
2013-11-13,342.148
2013-11-14,343.869
2013-11-15,345.431
2013-11-18,344.662
2013-11-19,342.683
2013-11-20,341.81
2013-11-21,344.16
2013-11-22,345.509
2013-11-25,345.558
2013-11-26,346.897
2013-11-27,347.72
2013-11-28,348.378
2013-11-29,348.617
2013-12-02,346.423
2013-12-03,344.702
2013-12-04,343.357
2013-12-05,343.46
2013-12-06,345.502
2013-12-09,346.25
2013-12-10,345.551
2013-12-11,341.633
2013-12-12,340.129
2013-12-13,340.629
2013-12-16,342.864
2013-12-17,342.811
2013-12-18,346.048
2013-12-19,345.359
2013-12-20,348.909
2013-12-23,351.8
2013-12-24,352.452
2013-12-25,352.498
2013-12-26,353.505
2013-12-27,354.919
2013-12-30,356.141
2013-12-31,356.995
2014-01-01,357.007
2014-01-02,354.428
2014-01-03,355.896
2014-01-06,354.672
2014-01-07,356.326
2014-01-08,357.072
2014-01-09,356.736
2014-01-10,360.067
2014-01-13,357.838
2014-01-14,359.757
2014-01-15,361.392
2014-01-16,361.34
2014-01-17,361.029
2014-01-20,361.078
2014-01-21,361.904
2014-01-22,363.191
2014-01-23,360.735
2014-01-24,353.141
2014-01-27,348.561
2014-01-28,351.417
2014-01-29,350.136
2014-01-30,351.866
2014-01-31,350.425
2014-02-03,342.166
2014-02-04,341.973
2014-02-05,341.707
2014-02-06,345.932
2014-02-07,349.652
2014-02-10,350.846
2014-02-11,354.057
2014-02-12,355.696
2014-02-13,358.12
2014-02-14,359.316
2014-02-17,360.382
2014-02-18,362.874
2014-02-19,360.996
2014-02-20,362.081
2014-02-21,363.621
2014-02-24,365.692
2014-02-25,366.269
2014-02-26,366.459
2014-02-27,367.541
2014-02-28,368.954
2014-03-03,365.138
2014-03-04,371.532
2014-03-05,371.815
2014-03-06,372.887
2014-03-07,372.529
2014-03-10,370.732
2014-03-11,368.935
2014-03-12,368.081
2014-03-13,365.407
2014-03-14,364.344
2014-03-17,366.623
2014-03-18,370.534
2014-03-19,368.786
2014-03-20,366.895
2014-03-21,365.925
2014-03-24,363.057
2014-03-25,363.809
2014-03-26,361.263
2014-03-27,361.421
2014-03-28,362.657
2014-03-31,367.491
2014-04-01,370.671
2014-04-02,371.764
2014-04-03,369.788
2014-04-04,366.13
2014-04-07,361.306
2014-04-08,361.95
2014-04-09,365.493
2014-04-10,360.169
2014-04-11,355.06
2014-04-14,354.293
2014-04-15,354.532
2014-04-16,358.999
2014-04-17,360.958
2014-04-18,361.211
2014-04-21,361.772
2014-04-22,364.884
2014-04-23,363.927
2014-04-24,363.961
2014-04-25,360.288
2014-04-28,358.276
2014-04-29,359.831
2014-04-30,361.457
2014-05-01,362.311
2014-05-02,363.438
2014-05-05,363.109
2014-05-06,361.472
2014-05-07,359.954
2014-05-08,358.901
2014-05-09,358.865
2014-05-12,363.504
2014-05-13,362.129
2014-05-14,359.669
2014-05-15,356.387
2014-05-16,355.997
2014-05-19,357.544
2014-05-20,355.054
2014-05-21,356.582
2014-05-22,359.272
2014-05-23,361.624
2014-05-26,362.948
2014-05-27,365.445
2014-05-28,364.944
2014-05-29,366.273
2014-05-30,365.697
2014-06-02,366.246
2014-06-03,365.555
2014-06-04,366.846
2014-06-05,370.322
2014-06-06,373.389
2014-06-09,374.861
2014-06-10,373.995
2014-06-11,373.018
2014-06-12,372.233
2014-06-13,372.297
2014-06-16,372.487
2014-06-17,374.063
2014-06-18,375.986
2014-06-19,377.929
2014-06-20,378.174
2014-06-23,377.914
2014-06-24,375.12
2014-06-25,376.17
2014-06-26,376.671
2014-06-27,378.031
2014-06-30,380.186
2014-07-01,383.071
2014-07-02,382.548
2014-07-03,384.385
2014-07-04,384.491
2014-07-07,380.304
2014-07-08,376.647
2014-07-09,376.756
2014-07-10,373.48
2014-07-11,373.142
2014-07-14,375.029
2014-07-15,372.516
2014-07-16,373.315
2014-07-17,370.041
2014-07-18,372.506
2014-07-21,371.469
2014-07-22,373.994
2014-07-23,374.75
2014-07-24,374.75
2014-07-25,372.759
2014-07-28,371.718
2014-07-29,371.517
2014-07-30,371.086
2014-07-31,364.916
2014-08-01,363.028
2014-08-04,364.102
2014-08-05,362.358
2014-08-06,361.569
2014-08-07,360.597
2014-08-08,361.759
2014-08-11,365.521
2014-08-12,364.466
2014-08-13,366.65
2014-08-14,367.877
2014-08-15,367.865
2014-08-18,371.603
2014-08-19,373.317
2014-08-20,372.569
2014-08-21,373.552
2014-08-22,373.006
2014-08-25,374.517
2014-08-26,376.287
2014-08-27,376.542
2014-08-28,374.801
2014-08-29,376.251
2014-09-01,376.189
2014-09-02,376.341
2014-09-03,376.161
2014-09-04,374.374
2014-09-05,374.726
2014-09-08,373.769
2014-09-09,370.595
2014-09-10,370.923
2014-09-11,372.006
2014-09-12,369.698
2014-09-15,367.14
2014-09-16,367.689
2014-09-17,368.424
2014-09-18,369.317
2014-09-19,367.449
2014-09-22,363.024
2014-09-23,360.589
2014-09-24,361.736
2014-09-25,358.064
2014-09-26,358.809
2014-09-29,358.377
2014-09-30,355.303
2014-10-01,351.241
2014-10-02,350.371
2014-10-03,351.444
2014-10-06,351.388
2014-10-07,346.918
2014-10-08,349.122
2014-10-09,343.165
2014-10-10,336.75
2014-10-13,334.322
2014-10-14,335.576
2014-10-15,335.716
2014-10-16,337.621
2014-10-17,339.798
2014-10-20,343.451
2014-10-21,349.081
2014-10-22,347.631
2014-10-23,350.668
2014-10-24,351.466
2014-10-27,350.905
2014-10-28,356.617
2014-10-29,357.092
2014-10-30,357.254
2014-10-31,361.391
2014-11-03,360.158
2014-11-04,359.307
2014-11-05,359.558
2014-11-06,360.086
2014-11-07,360.275
2014-11-10,362.092
2014-11-11,362.037
2014-11-12,362.86
2014-11-13,361.129
2014-11-14,361.298
2014-11-17,359.604
2014-11-18,362.271
2014-11-19,360.048
2014-11-20,362.086
2014-11-21,363.805
2014-11-24,365.894
2014-11-25,366.675
2014-11-26,367.386
2014-11-27,366.492
2014-11-28,363.095
2014-12-01,359.297
2014-12-02,360.998
2014-12-03,363.262
2014-12-04,362.5
2014-12-05,363.182
2014-12-08,360.337
2014-12-09,362.546
2014-12-10,356.956
2014-12-11,356.975
2014-12-12,353.311
2014-12-15,349.366
2014-12-16,349.679
2014-12-17,355.429
2014-12-18,360.538
2014-12-19,362.837
2014-12-22,363.931
2014-12-23,364.216
2014-12-24,365.386
2014-12-25,365.223
2014-12-26,366.789
2014-12-29,367.963
2014-12-30,366.934
2014-12-31,365.287
2015-01-01,365.287
2015-01-02,364.138
2015-01-05,359.07
2015-01-06,354.496
2015-01-07,355.942
2015-01-08,361.296
2015-01-09,360.059
2015-01-12,358.512
2015-01-13,358.793
2015-01-14,357.328
2015-01-15,354.437
2015-01-16,357.094
2015-01-19,358.49
2015-01-20,357.53
2015-01-21,358.096
2015-01-22,361.898
2015-01-23,361.491
2015-01-26,364.16
2015-01-27,364.118
2015-01-28,360.779
2015-01-29,361.702
2015-01-30,358.738
2015-02-02,361.499
2015-02-03,366.653
2015-02-04,366.284
2015-02-05,370.349
2015-02-06,368.802
2015-02-09,367.226
2015-02-10,368.718
2015-02-11,367.618
2015-02-12,372.983
2015-02-13,375.284
2015-02-16,375.749
2015-02-17,375.986
2015-02-18,377.96
2015-02-19,378.437
2015-02-20,379.812
2015-02-23,379.98
2015-02-24,380.399
2015-02-25,381.835
2015-02-26,381.366
2015-02-27,380.956
2015-03-02,381.94
2015-03-03,380.359
2015-03-04,378.525
2015-03-05,379.427
2015-03-06,375.03
2015-03-09,374.897
2015-03-10,370.246
2015-03-11,371.361
2015-03-12,375.814
2015-03-13,374.365
2015-03-16,376.868
2015-03-17,376.74
2015-03-18,380.026
2015-03-19,380.298
2015-03-20,385.16
2015-03-23,386.277
2015-03-24,386.04
2015-03-25,381.752
2015-03-26,379.249
2015-03-27,380.194
2015-03-30,383.235
2015-03-31,381.922
2015-04-01,381.496
2015-04-02,384.189
2015-04-03,384.503
2015-04-06,387.718
2015-04-07,386.205
2015-04-08,388.168
2015-04-09,387.642
2015-04-10,389.162
2015-04-13,388.455
2015-04-14,390.347
2015-04-15,391.464
2015-04-16,391.96
2015-04-17,387.427
2015-04-20,389.053
2015-04-21,389.877
2015-04-22,390.076
2015-04-23,391.863
2015-04-24,392.513
2015-04-27,391.326
2015-04-28,392.359
2015-04-29,390.518
2015-04-30,385.605
2015-05-01,386.37
2015-05-04,387.737
2015-05-05,384.17
2015-05-06,384.918
2015-05-07,384.816
2015-05-08,389.474
2015-05-11,390.223
2015-05-12,389.912
2015-05-13,392.026
2015-05-14,394.719
2015-05-15,395.946
2015-05-18,397.394
2015-05-19,396.044
2015-05-20,396.337
2015-05-21,396.945
2015-05-22,395.734
2015-05-25,395.737
2015-05-26,391.138
2015-05-27,393.466
2015-05-28,392.972
2015-05-29,391.367
2015-06-01,391.717
2015-06-02,393.821
2015-06-03,396.175
2015-06-04,393.025
2015-06-05,391.525
2015-06-08,390.048
2015-06-09,389.274
2015-06-10,394.603
2015-06-11,395.05
2015-06-12,393.969
2015-06-15,391.334
2015-06-16,392.845
2015-06-17,392.391
2015-06-18,396.222
2015-06-19,396.232
2015-06-22,399.066
2015-06-23,399.497
2015-06-24,396.76
2015-06-25,396.289
2015-06-26,395.289
2015-06-29,386.775
2015-06-30,387.98
2015-07-01,389.652
2015-07-02,388.452
2015-07-03,387.69
2015-07-06,384.657
2015-07-07,383.342
2015-07-08,378.38
2015-07-09,380.237
2015-07-10,384.726
2015-07-13,388.261
2015-07-14,390.422
2015-07-15,388.945
2015-07-16,391.349
2015-07-17,389.665
2015-07-20,388.875
2015-07-21,388.38
2015-07-22,387.578
2015-07-23,385.823
2015-07-24,382.286
2015-07-27,378.342
2015-07-28,380.953
2015-07-29,384.108
2015-07-30,383.748
2015-07-31,386.352
2015-08-03,385.262
2015-08-04,385.022
2015-08-05,385.07
2015-08-06,382.543
