Date,UNITED KINGDOM IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-31,768.314
2010-09-01,797.198
2010-09-02,794.395
2010-09-03,804.16
2010-09-06,801.593
2010-09-07,790.824
2010-09-08,805.645
2010-09-09,817.656
2010-09-10,813.263
2010-09-13,825.158
2010-09-14,828.835
2010-09-15,835.434
2010-09-16,831.676
2010-09-17,828.059
2010-09-20,837.815
2010-09-21,832.582
2010-09-22,837.955
2010-09-23,839.995
2010-09-24,855.33
2010-09-27,853.954
2010-09-28,852.822
2010-09-29,850.955
2010-09-30,843.781
2010-10-01,850.914
2010-10-04,847.528
2010-10-05,864.68
2010-10-06,870.993
2010-10-07,868.656
2010-10-08,869.083
2010-10-11,870.269
2010-10-12,862.101
2010-10-13,879.159
2010-10-14,886.662
2010-10-15,883.718
2010-10-18,881.001
2010-10-19,864.014
2010-10-20,876.416
2010-10-21,877.065
2010-10-22,869.241
2010-10-25,875.649
2010-10-26,875.524
2010-10-27,861.47
2010-10-28,874.063
2010-10-29,875.164
2010-11-01,880.861
2010-11-02,887.448
2010-11-03,888.946
2010-11-04,918.754
2010-11-05,920.11
2010-11-08,911.173
2010-11-09,913.779
2010-11-10,899.46
2010-11-11,907.128
2010-11-12,902.685
2010-11-15,902.838
2010-11-16,871.762
2010-11-17,876.002
2010-11-18,894.109
2010-11-19,886.333
2010-11-22,879.098
2010-11-23,859.334
2010-11-24,866.733
2010-11-25,874.071
2010-11-26,860.109
2010-11-29,837.514
2010-11-30,835.907
2010-12-01,852.839
2010-12-02,873.461
2010-12-03,881.377
2010-12-06,883.146
2010-12-07,897.421
2010-12-08,890.453
2010-12-09,888.987
2010-12-10,892.406
2010-12-13,903.363
2010-12-14,901.297
2010-12-15,889.73
2010-12-16,889.644
2010-12-17,883.86
2010-12-20,888.751
2010-12-21,897.671
2010-12-22,899.479
2010-12-23,899.216
2010-12-24,903.424
2010-12-27,899.798
2010-12-28,899.36
2010-12-29,901.696
2010-12-30,896.352
2010-12-31,900.792
2011-01-03,889.832
2011-01-04,910.211
2011-01-05,906.291
2011-01-06,902.874
2011-01-07,902.882
2011-01-10,896.207
2011-01-11,907.337
2011-01-12,922.123
2011-01-13,925.141
2011-01-14,922.749
2011-01-17,921.255
2011-01-18,936.752
2011-01-19,922.146
2011-01-20,895.575
2011-01-21,906.297
2011-01-24,913.437
2011-01-25,897.285
2011-01-26,911.125
2011-01-27,913.147
2011-01-28,891.99
2011-01-31,901.923
2011-02-01,923.888
2011-02-02,938.039
2011-02-03,934.811
2011-02-04,932.454
2011-02-07,946.151
2011-02-08,950.352
2011-02-09,945.922
2011-02-10,937.194
2011-02-11,942.98
2011-02-14,944.113
2011-02-15,944.545
2011-02-16,942.018
2011-02-17,947.47
2011-02-18,946.925
2011-02-21,936.289
2011-02-22,930.477
2011-02-23,921.239
2011-02-24,914.181
2011-02-25,928.185
2011-02-28,935.335
2011-03-01,929.924
2011-03-02,929.913
2011-03-03,941.61
2011-03-04,936.798
2011-03-07,931.251
2011-03-08,926.531
2011-03-09,926.527
2011-03-10,900.448
2011-03-11,897.464
2011-03-14,901.154
2011-03-15,882.995
2011-03-16,868.06
2011-03-17,888.483
2011-03-18,895.672
2011-03-21,909.617
2011-03-22,910.33
2011-03-23,909.557
2011-03-24,919.001
2011-03-25,916.399
2011-03-28,914.151
2011-03-29,917.967
2011-03-30,928.758
2011-03-31,921.339
2011-04-01,935.754
2011-04-04,943.741
2011-04-05,950.645
2011-04-06,957.7
2011-04-07,951.02
2011-04-08,963.316
2011-04-11,964.241
2011-04-12,939.768
2011-04-13,949.269
2011-04-14,947.304
2011-04-15,948.658
2011-04-18,923.303
2011-04-19,935.554
2011-04-20,960.315
2011-04-21,974.155
2011-04-22,974.155
2011-04-25,968.305
2011-04-26,972.136
2011-04-27,974.584
2011-04-28,983.719
2011-04-29,985.64
2011-05-02,987.088
2011-05-03,974.873
2011-05-04,960.991
2011-05-05,942.587
2011-05-06,954.661
2011-05-09,942.351
2011-05-10,958.146
2011-05-11,957.604
2011-05-12,941.434
2011-05-13,936.017
2011-05-16,938.045
2011-05-17,925.842
2011-05-18,931.66
2011-05-19,936.7
2011-05-20,935.936
2011-05-23,914.215
2011-05-24,922.742
2011-05-25,929.814
2011-05-26,936.018
2011-05-27,954.083
2011-05-30,953.736
2011-05-31,960.454
2011-06-01,951.685
2011-06-02,935.93
2011-06-03,936.825
2011-06-06,938.691
2011-06-07,945.448
2011-06-08,930.201
2011-06-09,938.579
2011-06-10,916.179
2011-06-13,921.138
2011-06-14,929.281
2011-06-15,912.278
2011-06-16,897.128
2011-06-17,901.949
2011-06-20,900.298
2011-06-21,912.425
2011-06-22,907.098
2011-06-23,882.629
2011-06-24,887.53
2011-06-27,893.937
2011-06-28,901.36
2011-06-29,916.794
2011-06-30,933.192
2011-07-01,941.59
2011-07-04,946.762
2011-07-05,950.027
2011-07-06,941.77
2011-07-07,949.994
2011-07-08,943.026
2011-07-11,924.123
2011-07-12,915.794
2011-07-13,933.268
2011-07-14,926.459
2011-07-15,924.475
2011-07-18,904.27
2011-07-19,918.601
2011-07-20,926.65
2011-07-21,939.382
2011-07-22,946.883
2011-07-25,944.134
2011-07-26,951.701
2011-07-27,938.006
2011-07-28,936.982
2011-07-29,928.427
2011-08-01,914.852
2011-08-02,906.135
2011-08-03,893.237
2011-08-04,855.816
2011-08-05,836.659
2011-08-08,799.375
2011-08-09,814.954
2011-08-10,788.098
2011-08-11,815.007
2011-08-12,842.316
2011-08-15,853.329
2011-08-16,856.023
2011-08-17,862.204
2011-08-18,814.328
2011-08-19,814.288
2011-08-22,814.235
2011-08-23,820.98
2011-08-24,826.62
2011-08-25,812.305
2011-08-26,811.434
2011-08-29,820.311
2011-08-30,838.184
2011-08-31,862.389
2011-09-01,860.042
2011-09-02,844.791
2011-09-05,809.874
2011-09-06,811.889
2011-09-07,834.844
2011-09-08,845.515
2011-09-09,817.588
2011-09-12,799.927
2011-09-13,803.779
2011-09-14,808.378
2011-09-15,827.832
2011-09-16,831.697
2011-09-19,805.029
2011-09-20,823.603
2011-09-21,806.273
2011-09-22,751.306
2011-09-23,759.138
2011-09-26,766.428
2011-09-27,807.225
2011-09-28,792.303
2011-09-29,788.377
2011-09-30,770.768
2011-10-03,756.315
2011-10-04,731.87
2011-10-05,754.782
2011-10-06,784.457
2011-10-07,799.484
2011-10-10,815.096
2011-10-11,811.859
2011-10-12,828.087
2011-10-13,819.297
2011-10-14,832.397
2011-10-17,822.58
2011-10-18,810.128
2011-10-19,824.537
2011-10-20,803.993
2011-10-21,834.38
2011-10-24,848.581
2011-10-25,845.047
2011-10-26,844.785
2011-10-27,882.117
2011-10-28,890.437
2011-10-31,858.801
2011-11-01,830.023
2011-11-02,842.766
2011-11-03,852.524
2011-11-04,855.313
2011-11-07,852.03
2011-11-08,864.545
2011-11-09,839.097
2011-11-10,830.673
2011-11-11,855.824
2011-11-14,839.614
2011-11-15,835.893
2011-11-16,832.428
2011-11-17,817.096
2011-11-18,806.717
2011-11-21,774.882
2011-11-22,776.328
2011-11-23,760.103
2011-11-24,761.522
2011-11-25,764.435
2011-11-28,791.442
2011-11-29,798.742
2011-11-30,830.684
2011-12-01,825.803
2011-12-02,829.965
2011-12-05,835.935
2011-12-06,830.546
2011-12-07,832.365
2011-12-08,820.063
2011-12-09,823.942
2011-12-12,809.324
2011-12-13,812.831
2011-12-14,788.525
2011-12-15,795.318
2011-12-16,795.427
2011-12-19,793.564
2011-12-20,811.308
2011-12-21,804.761
2011-12-22,814.176
2011-12-23,819.439
2011-12-26,819.439
2011-12-27,820.906
2011-12-28,812.553
2011-12-29,815.507
2011-12-30,825.305
2012-01-02,825.305
2012-01-03,851.396
2012-01-04,843.864
2012-01-05,831.52
2012-01-06,830.606
2012-01-09,829.198
2012-01-10,842.674
2012-01-11,832.881
2012-01-12,830.607
2012-01-13,825.941
2012-01-16,831.021
2012-01-17,837.266
2012-01-18,843.369
2012-01-19,849.694
2012-01-20,851.95
2012-01-23,860.483
2012-01-24,855.104
2012-01-25,853.6
2012-01-26,873.657
2012-01-27,863.436
2012-01-30,855.153
2012-01-31,860.443
2012-02-01,882.768
2012-02-02,882.679
2012-02-03,897.528
2012-02-06,896.225
2012-02-07,899.974
2012-02-08,893.188
2012-02-09,899.041
2012-02-10,889.416
2012-02-13,899.067
2012-02-14,889.968
2012-02-15,892.836
2012-02-16,894.367
2012-02-17,901.145
2012-02-20,911.247
2012-02-21,904.86
2012-02-22,897.371
2012-02-23,903.529
2012-02-24,912.746
2012-02-27,910.291
2012-02-28,912.168
2012-02-29,913.89
2012-03-01,920.869
2012-03-02,910.866
2012-03-05,904.778
2012-03-06,878.502
2012-03-07,885.464
2012-03-08,905.181
2012-03-09,904.173
2012-03-12,900.152
2012-03-13,916.811
2012-03-14,910.746
2012-03-15,909.95
2012-03-16,926.19
2012-03-19,928.104
2012-03-20,913.078
2012-03-21,914.045
2012-03-22,902.943
2012-03-23,909.183
2012-03-26,922.073
2012-03-27,918.741
2012-03-28,902.398
2012-03-29,897.229
2012-03-30,906.388
2012-04-02,926.018
2012-04-03,918.544
2012-04-04,890.375
2012-04-05,891.071
2012-04-06,891.071
2012-04-09,892.704
2012-04-10,871.314
2012-04-11,881.161
2012-04-12,899.848
2012-04-13,886.02
2012-04-16,886.325
2012-04-17,905.195
2012-04-18,912.503
2012-04-19,915.67
2012-04-20,923.203
2012-04-23,903.223
2012-04-24,910.122
2012-04-25,912.604
2012-04-26,920.853
2012-04-27,927.853
2012-04-30,921.741
2012-05-01,932.741
2012-05-02,926.535
2012-05-03,927.61
2012-05-04,905.151
2012-05-07,906.439
2012-05-08,885.005
2012-05-09,881.113
2012-05-10,886.17
2012-05-11,888.762
2012-05-14,872.764
2012-05-15,864.524
2012-05-16,853.846
2012-05-17,838.638
2012-05-18,826.584
2012-05-21,832.113
2012-05-22,845.047
2012-05-23,819.221
2012-05-24,828.871
2012-05-25,826.053
2012-05-28,833.336
2012-05-29,838.912
2012-05-30,816.908
2012-05-31,813.765
2012-06-01,796.343
2012-06-04,798.732
2012-06-05,798.16
2012-06-06,822.358
2012-06-07,838.763
2012-06-08,827.71
2012-06-11,830.629
2012-06-12,836.81
2012-06-13,838.42
2012-06-14,832.07
2012-06-15,837.848
2012-06-18,842.609
2012-06-19,858.012
2012-06-20,866.962
2012-06-21,855.96
2012-06-22,841.921
2012-06-25,830.44
2012-06-26,832.45
2012-06-27,840.699
2012-06-28,834.899
2012-06-29,859.24
2012-07-02,871.079
2012-07-03,880.027
2012-07-04,873.815
2012-07-05,870.623
2012-07-06,866.415
2012-07-09,861.671
2012-07-10,864.611
2012-07-11,864.07
2012-07-12,846.458
2012-07-13,864.904
2012-07-16,866.957
2012-07-17,859.09
2012-07-18,873.289
2012-07-19,885.431
2012-07-20,873.936
2012-07-23,848.108
2012-07-24,844.87
2012-07-25,839.163
2012-07-26,868.506
2012-07-27,876.082
2012-07-30,882.36
2012-07-31,873.068
2012-08-01,880.1
2012-08-02,866.571
2012-08-03,887.946
2012-08-06,892.467
2012-08-07,894.419
2012-08-08,900.536
2012-08-09,900.712
2012-08-10,902.846
2012-08-13,900.671
2012-08-14,904.301
2012-08-15,902.65
2012-08-16,904.678
2012-08-17,902.649
2012-08-20,899.909
2012-08-21,910.571
2012-08-22,897.659
2012-08-23,904.295
2012-08-24,899.908
2012-08-27,899.026
2012-08-28,898.628
2012-08-29,895.634
2012-08-30,892.075
2012-08-31,896.007
2012-09-03,904.688
2012-09-04,891.505
2012-09-05,894.47
2012-09-06,913.154
2012-09-07,918.497
2012-09-10,916.505
2012-09-11,916.402
2012-09-12,915.421
2012-09-13,922.411
2012-09-14,946.565
2012-09-17,945.348
2012-09-18,942.228
2012-09-19,942.161
2012-09-20,935.645
2012-09-21,938.447
2012-09-24,931.674
2012-09-25,937.476
2012-09-26,917.826
2012-09-27,921.837
2012-09-28,915.397
2012-10-01,928.534
2012-10-02,928.562
2012-10-03,925.158
2012-10-04,933.797
2012-10-05,941.35
2012-10-08,926.153
2012-10-09,918.613
2012-10-10,912.942
2012-10-11,921.844
2012-10-12,920.202
2012-10-15,920.215
2012-10-16,931.38
2012-10-17,939.974
2012-10-18,937.663
2012-10-19,928.497
2012-10-22,927.367
2012-10-23,909.025
2012-10-24,917.107
2012-10-25,925.928
2012-10-26,923.909
2012-10-29,918.122
2012-10-30,926.675
2012-10-31,915.691
2012-11-01,926.445
2012-11-02,922.65
2012-11-05,915.977
2012-11-06,922.669
2012-11-07,910.344
2012-11-08,907.888
2012-11-09,905.134
2012-11-12,900.605
2012-11-13,904.942
2012-11-14,893.93
2012-11-15,887.836
2012-11-16,877.553
2012-11-19,899.037
2012-11-20,902.417
2012-11-21,903.043
2012-11-22,912.206
2012-11-23,919.635
2012-11-26,917.044
2012-11-27,919.941
2012-11-28,917.89
2012-11-29,931.891
2012-11-30,928.468
2012-12-03,934.704
2012-12-04,936.477
2012-12-05,937.296
2012-12-06,935.361
2012-12-07,934.912
2012-12-10,940.406
2012-12-11,939.273
2012-12-12,941.387
2012-12-13,938.903
2012-12-14,938.275
2012-12-17,939.944
2012-12-18,947.557
2012-12-19,951.831
2012-12-20,952.027
2012-12-21,943.051
2012-12-24,941.637
2012-12-25,941.637
2012-12-26,941.754
2012-12-27,942.373
2012-12-28,939.969
2012-12-31,942.795
2013-01-01,942.795
2013-01-02,965.213
2013-01-03,960.013
2013-01-04,957.826
2013-01-07,956.839
2013-01-08,950.961
2013-01-09,954.472
2013-01-10,960.433
2013-01-11,964.932
2013-01-14,959.581
2013-01-15,964.739
2013-01-16,959.196
2013-01-17,961.661
2013-01-18,960.404
2013-01-21,962.82
2013-01-22,965.3
2013-01-23,967.043
2013-01-24,971.78
2013-01-25,975.181
2013-01-28,967.423
2013-01-29,973.955
2013-01-30,973.231
2013-01-31,975.477
2013-02-01,983.762
2013-02-04,971.966
2013-02-05,973.498
2013-02-06,976.653
2013-02-07,971.441
2013-02-08,984.859
2013-02-11,974.214
2013-02-12,982.808
2013-02-13,983.826
2013-02-14,980.127
2013-02-15,981.982
2013-02-18,977.72
2013-02-19,987.586
2013-02-20,985.839
2013-02-21,967.003
2013-02-22,974.018
2013-02-25,962.45
2013-02-26,954.739
2013-02-27,961.991
2013-02-28,970.571
2013-03-01,963.125
2013-03-04,964.738
2013-03-05,981.966
2013-03-06,974.597
2013-03-07,977.299
2013-03-08,972.148
2013-03-11,975.352
2013-03-12,975.977
2013-03-13,977.239
2013-03-14,992.371
2013-03-15,995.392
2013-03-18,989.476
2013-03-19,987.67
2013-03-20,989.655
2013-03-21,985.286
2013-03-22,988.09
2013-03-25,983.827
2013-03-26,982.37
2013-03-27,978.949
2013-03-28,989.154
2013-03-29,989.154
2013-04-01,992.281
2013-04-02,996.195
2013-04-03,989.472
2013-04-04,978.767
2013-04-05,971.905
2013-04-08,973.657
2013-04-09,975.514
2013-04-10,989.68
2013-04-11,1000.985
2013-04-12,993.483
2013-04-15,983.009
2013-04-16,973.096
2013-04-17,962.401
2013-04-18,967.746
2013-04-19,970.005
2013-04-22,965.27
2013-04-23,990.17
2013-04-24,992.478
2013-04-25,1006.066
2013-04-26,1007.239
2013-04-29,1011.613
2013-04-30,1010.544
2013-05-01,1014.653
2013-05-02,1013.793
2013-05-03,1026.853
2013-05-06,1024.38
2013-05-07,1022.487
2013-05-08,1036.472
2013-05-09,1035.055
2013-05-10,1030.791
2013-05-13,1031.9
2013-05-14,1034.788
2013-05-15,1035.535
2013-05-16,1040.248
2013-05-17,1035.076
2013-05-20,1042.09
2013-05-21,1044.403
2013-05-22,1043.943
2013-05-23,1022.644
2013-05-24,1022.421
2013-05-27,1019.888
2013-05-28,1031.557
2013-05-29,1016.588
2013-05-30,1028.43
2013-05-31,1013.379
2013-06-03,1013.714
2013-06-04,1016.443
2013-06-05,1004.16
2013-06-06,1000.062
2013-06-07,1013.407
2013-06-10,1013.229
2013-06-11,1005.739
2013-06-12,1011.852
2013-06-13,1011.421
2013-06-14,1013.255
2013-06-17,1019.62
2013-06-18,1018.066
2013-06-19,1020.713
2013-06-20,976.238
2013-06-21,964.331
2013-06-24,947.848
2013-06-25,960.936
2013-06-26,968.334
2013-06-27,973.237
2013-06-28,965.423
2013-07-01,986.72
2013-07-02,982.772
2013-07-03,980.688
2013-07-04,998.207
2013-07-05,980.448
2013-07-08,996.434
2013-07-09,997.224
2013-07-10,1002.325
2013-07-11,1020.31
2013-07-12,1020.6
2013-07-15,1025.235
2013-07-16,1016.937
2013-07-17,1021.442
2013-07-18,1032.991
2013-07-19,1036.224
2013-07-22,1042.844
2013-07-23,1034.733
2013-07-24,1035.959
2013-07-25,1028.045
2013-07-26,1026.516
2013-07-29,1027.703
2013-07-30,1027.776
2013-07-31,1028.252
2013-08-01,1042.047
2013-08-02,1045.844
2013-08-05,1050.216
2013-08-06,1054.452
2013-08-07,1052.703
2013-08-08,1057.121
2013-08-09,1059.922
2013-08-12,1054.349
2013-08-13,1057.378
2013-08-14,1062.816
2013-08-15,1043.024
2013-08-16,1049.839
2013-08-19,1052.243
2013-08-20,1049.698
2013-08-21,1044.563
2013-08-22,1044.789
2013-08-23,1052.634
2013-08-26,1051.621
2013-08-27,1038.613
2013-08-28,1032.192
2013-08-29,1037.357
2013-08-30,1024.112
2013-09-02,1047.121
2013-09-03,1041.747
2013-09-04,1047.491
2013-09-05,1051.737
2013-09-06,1057.915
2013-09-09,1060.627
2013-09-10,1070.503
2013-09-11,1078.365
2013-09-12,1077.321
2013-09-13,1081.669
2013-09-16,1091.944
2013-09-17,1082.662
2013-09-18,1084.003
2013-09-19,1103.104
2013-09-20,1095.259
2013-09-23,1092.123
2013-09-24,1090.934
2013-09-25,1090.67
2013-09-26,1086.923
2013-09-27,1087.627
2013-09-30,1085.873
2013-10-01,1086.367
2013-10-02,1080.05
2013-10-03,1075.513
2013-10-04,1068.169
2013-10-07,1067.367
2013-10-08,1057.859
2013-10-09,1042.204
2013-10-10,1060.199
2013-10-11,1067.655
2013-10-14,1075.67
2013-10-15,1077.656
2013-10-16,1078.806
2013-10-17,1097.133
2013-10-18,1111.579
2013-10-21,1115.915
2013-10-22,1126.433
2013-10-23,1120.852
2013-10-24,1127.865
2013-10-25,1129.549
2013-10-28,1128.773
2013-10-29,1128.815
2013-10-30,1129.744
2013-10-31,1127.766
2013-11-01,1113.701
2013-11-04,1118.721
2013-11-05,1122.468
2013-11-06,1123.596
2013-11-07,1117.073
2013-11-08,1113.622
2013-11-11,1116.261
2013-11-12,1109.576
2013-11-13,1100.194
2013-11-14,1114.015
2013-11-15,1116.135
2013-11-18,1121.556
2013-11-19,1118.89
2013-11-20,1120.176
2013-11-21,1116.094
2013-11-22,1119.921
2013-11-25,1124.066
2013-11-26,1118.515
2013-11-27,1131.426
2013-11-28,1135.834
2013-11-29,1138.217
2013-12-02,1128.247
2013-12-03,1119.018
2013-12-04,1112.162
2013-12-05,1111.476
2013-12-06,1120.981
2013-12-09,1126.327
2013-12-10,1126.603
2013-12-11,1120.02
2013-12-12,1102.366
2013-12-13,1100.553
2013-12-16,1116.236
2013-12-17,1106.283
2013-12-18,1119.285
2013-12-19,1133.354
2013-12-20,1134.574
2013-12-23,1147.555
2013-12-24,1151.879
2013-12-25,1151.879
2013-12-26,1155.431
2013-12-27,1171.087
2013-12-30,1170.858
2013-12-31,1178.137
2014-01-01,1178.137
2014-01-02,1165.283
2014-01-03,1171.02
2014-01-06,1170.098
2014-01-07,1170.287
2014-01-08,1169.946
2014-01-09,1163.683
2014-01-10,1175.046
2014-01-13,1170.552
2014-01-14,1178.501
2014-01-15,1176.805
2014-01-16,1170.427
2014-01-17,1176.565
2014-01-20,1178.51
2014-01-21,1185.076
2014-01-22,1192.986
2014-01-23,1182.601
2014-01-24,1150.329
2014-01-27,1133.774
2014-01-28,1141.584
2014-01-29,1130.945
2014-01-30,1120.295
2014-01-31,1113.799
2014-02-03,1100.148
2014-02-04,1097.491
2014-02-05,1100.192
2014-02-06,1119.646
2014-02-07,1125.331
2014-02-10,1130.135
2014-02-11,1150.38
2014-02-12,1158.415
2014-02-13,1153.264
2014-02-14,1162.809
2014-02-17,1173.906
2014-02-18,1180.619
2014-02-19,1183.048
2014-02-20,1181.579
2014-02-21,1185.171
2014-02-24,1191.519
2014-02-25,1192.886
2014-02-26,1185.027
2014-02-27,1188.667
2014-02-28,1200.25
2014-03-03,1178.28
2014-03-04,1198.408
2014-03-05,1195.924
2014-03-06,1196.976
2014-03-07,1187.558
2014-03-10,1177.495
2014-03-11,1177.258
2014-03-12,1165.722
2014-03-13,1158.101
2014-03-14,1152.33
2014-03-17,1161.358
2014-03-18,1163.053
2014-03-19,1164.307
2014-03-20,1150.58
2014-03-21,1148.074
2014-03-24,1141.605
2014-03-25,1157.605
2014-03-26,1161.867
2014-03-27,1164.644
2014-03-28,1168.257
2014-03-31,1169.915
2014-04-01,1176.93
2014-04-02,1177.366
2014-04-03,1172.907
2014-04-04,1179.746
2014-04-07,1167.452
2014-04-08,1167.361
2014-04-09,1176.78
2014-04-10,1178.58
2014-04-11,1158.471
2014-04-14,1158.722
2014-04-15,1149.476
2014-04-16,1164.203
2014-04-17,1174.582
2014-04-18,1174.582
2014-04-21,1174.198
2014-04-22,1185.556
2014-04-23,1181.31
2014-04-24,1184.874
2014-04-25,1183.517
2014-04-28,1179.738
2014-04-29,1190.346
2014-04-30,1195.597
2014-05-01,1207.126
2014-05-02,1206.571
2014-05-05,1206.213
2014-05-06,1213.37
2014-05-07,1209.405
2014-05-08,1214.618
2014-05-09,1200.848
2014-05-12,1209.449
2014-05-13,1212.077
2014-05-14,1206.626
2014-05-15,1192.612
2014-05-16,1193.402
2014-05-19,1198.586
2014-05-20,1197.738
2014-05-21,1207.249
2014-05-22,1210.955
2014-05-23,1205.95
2014-05-26,1206.272
2014-05-27,1213.505
2014-05-28,1209.975
2014-05-29,1214.856
2014-05-30,1220.118
2014-06-02,1220.647
2014-06-03,1213.757
2014-06-04,1217.106
2014-06-05,1218.843
2014-06-06,1225.701
2014-06-09,1227.82
2014-06-10,1227.787
2014-06-11,1223.329
2014-06-12,1231.262
2014-06-13,1224.078
2014-06-16,1220.29
2014-06-17,1221.38
2014-06-18,1217.007
2014-06-19,1232.124
2014-06-20,1236.437
2014-06-23,1227.03
2014-06-24,1220.349
2014-06-25,1212.856
2014-06-26,1220.554
2014-06-27,1225.295
2014-06-30,1231.611
2014-07-01,1244.488
2014-07-02,1248.726
2014-07-03,1258.413
2014-07-04,1257.751
2014-07-07,1247.752
2014-07-08,1228.242
2014-07-09,1224.737
2014-07-10,1215.351
2014-07-11,1216.463
2014-07-14,1226.566
2014-07-15,1220.438
2014-07-16,1231.676
2014-07-17,1223.157
2014-07-18,1223.497
2014-07-21,1217.826
2014-07-22,1230.801
2014-07-23,1227.787
2014-07-24,1224.388
2014-07-25,1215.981
2014-07-28,1215.447
2014-07-29,1215.912
2014-07-30,1206.809
2014-07-31,1193.171
2014-08-01,1183.29
2014-08-04,1179.795
2014-08-05,1183.415
2014-08-06,1174.831
2014-08-07,1170.626
2014-08-08,1163.865
2014-08-11,1176.721
2014-08-12,1179.421
2014-08-13,1179.736
2014-08-14,1185.519
2014-08-15,1186.864
2014-08-18,1199.515
2014-08-19,1200.257
2014-08-20,1198.267
2014-08-21,1199.461
2014-08-22,1197.789
2014-08-25,1198.657
2014-08-26,1206.666
2014-08-27,1210.803
2014-08-28,1206.323
2014-08-29,1210.738
2014-09-01,1213.191
2014-09-02,1206.468
2014-09-03,1207.972
2014-09-04,1207.911
2014-09-05,1195.307
2014-09-08,1177.754
2014-09-09,1175.514
2014-09-10,1175.158
2014-09-11,1176.987
2014-09-12,1180.292
2014-09-15,1180.293
2014-09-16,1174.233
2014-09-17,1179.305
2014-09-18,1190.422
2014-09-19,1189.684
2014-09-22,1183.081
2014-09-23,1165.252
2014-09-24,1168.517
2014-09-25,1158.987
2014-09-26,1153.994
2014-09-29,1156.356
2014-09-30,1151.751
2014-10-01,1138.848
2014-10-02,1116.284
2014-10-03,1121.336
2014-10-06,1129.391
2014-10-07,1118.096
2014-10-08,1113.274
2014-10-09,1114.783
2014-10-10,1090.104
2014-10-13,1089.521
2014-10-14,1087.061
2014-10-15,1057.887
2014-10-16,1063.604
2014-10-17,1088.676
2014-10-20,1084.727
2014-10-21,1100.129
2014-10-22,1099.789
2014-10-23,1100.707
2014-10-24,1099.479
2014-10-27,1100.133
2014-10-28,1106.817
2014-10-29,1116.377
2014-10-30,1111.289
2014-10-31,1125.71
2014-11-03,1117.235
2014-11-04,1114.973
2014-11-05,1125.848
2014-11-06,1125.023
2014-11-07,1120.499
2014-11-10,1133.31
2014-11-11,1134.976
2014-11-12,1127.494
2014-11-13,1128.083
2014-11-14,1124.115
2014-11-17,1127.192
2014-11-18,1132.283
2014-11-19,1130.834
2014-11-20,1134.995
2014-11-21,1141.338
2014-11-24,1142.947
2014-11-25,1149.244
2014-11-26,1152.41
2014-11-27,1153.047
2014-11-28,1147.814
2014-12-01,1143.772
2014-12-02,1146.466
2014-12-03,1146.101
2014-12-04,1143.946
2014-12-05,1147.017
2014-12-08,1140.06
2014-12-09,1123.059
2014-12-10,1120.713
2014-12-11,1113.979
2014-12-12,1089.227
2014-12-15,1066.018
2014-12-16,1094.179
2014-12-17,1086.584
2014-12-18,1113.428
2014-12-19,1122.405
2014-12-22,1127.496
2014-12-23,1122.707
2014-12-24,1126.144
2014-12-25,1126.144
2014-12-26,1127.013
2014-12-29,1127.621
2014-12-30,1116.928
2014-12-31,1123.167
2015-01-01,1123.167
2015-01-02,1104.223
2015-01-05,1079.727
2015-01-06,1065.17
2015-01-07,1065.704
2015-01-08,1089.9
2015-01-09,1084.843
2015-01-12,1086.339
2015-01-13,1095.089
2015-01-14,1075.98
2015-01-15,1089.073
2015-01-16,1089.805
2015-01-19,1100.869
2015-01-20,1107.486
2015-01-21,1116.747
2015-01-22,1123.458
2015-01-23,1126.242
2015-01-26,1131.441
2015-01-27,1135.246
2015-01-28,1141.01
2015-01-29,1134.951
2015-01-30,1121.566
2015-02-02,1124.358
2015-02-03,1135.942
2015-02-04,1144.678
2015-02-05,1154.287
2015-02-06,1149.837
2015-02-09,1143.683
2015-02-10,1149.279
2015-02-11,1150.609
2015-02-12,1161.401
2015-02-13,1166.688
2015-02-16,1163.651
2015-02-17,1167.648
2015-02-18,1178.691
2015-02-19,1181.417
2015-02-20,1180.064
2015-02-23,1194.088
2015-02-24,1199.004
2015-02-25,1200.139
2015-02-26,1200.778
2015-02-27,1202.3
2015-03-02,1193.93
2015-03-03,1184.792
2015-03-04,1183.098
2015-03-05,1192.483
2015-03-06,1174.264
2015-03-09,1168.813
2015-03-10,1142.189
2015-03-11,1135.367
2015-03-12,1141.73
2015-03-13,1131.76
2015-03-16,1146.971
2015-03-17,1144.883
2015-03-18,1154.781
2015-03-19,1161.312
2015-03-20,1181.344
2015-03-23,1182.054
2015-03-24,1173.952
2015-03-25,1169.509
2015-03-26,1147.08
2015-03-27,1145.323
2015-03-30,1145.607
2015-03-31,1131.474
2015-04-01,1132.793
2015-04-02,1140.564
2015-04-03,1140.564
2015-04-06,1151.909
2015-04-07,1164.9
2015-04-08,1176.889
2015-04-09,1174.108
2015-04-10,1182.22
2015-04-13,1175.936
2015-04-14,1187.047
2015-04-15,1186.552
2015-04-16,1192.691
2015-04-17,1187.066
2015-04-20,1189.312
2015-04-21,1196.306
2015-04-22,1198.83
2015-04-23,1202.259
2015-04-24,1211.394
2015-04-27,1219.552
2015-04-28,1214.213
2015-04-29,1208.63
2015-04-30,1205.99
2015-05-01,1192.949
2015-05-04,1188.194
2015-05-05,1183.397
2015-05-06,1188.4
