Date,SINGAPORE SMID VALUE SMID (Small+Mid Cap)
2005-11-08,494.334
2005-11-09,494.784
2005-11-10,492.956
2005-11-11,491.76
2005-11-14,485.616
2005-11-15,483.868
2005-11-16,486.666
2005-11-17,488.514
2005-11-18,492.416
2005-11-21,488.914
2005-11-22,486.85
2005-11-23,494.33
2005-11-24,497.497
2005-11-25,495.242
2005-11-28,497.394
2005-11-29,495.646
2005-11-30,496.421
2005-12-01,495.525
2005-12-02,500.92
2005-12-05,501.449
2005-12-06,496.91
2005-12-07,499.08
2005-12-08,498.496
2005-12-09,499.614
2005-12-12,501.971
2005-12-13,503.611
2005-12-14,506.67
2005-12-15,506.28
2005-12-16,504.107
2005-12-19,506.155
2005-12-20,504.771
2005-12-21,505.508
2005-12-22,503.673
2005-12-23,507.788
2005-12-26,507.788
2005-12-27,507.111
2005-12-28,507.876
2005-12-29,510.277
2005-12-30,511.359
2006-01-02,511.571
2006-01-03,518.069
2006-01-04,523.078
2006-01-05,525.429
2006-01-06,531.207
2006-01-09,534.261
2006-01-10,534.816
2006-01-11,539.766
2006-01-12,537.911
2006-01-13,535.667
2006-01-16,535.538
2006-01-17,533.112
2006-01-18,533.275
2006-01-19,536.018
2006-01-20,537.473
2006-01-23,535.267
2006-01-24,534.97
2006-01-25,539.609
2006-01-26,540.196
2006-01-27,547.438
2006-01-30,545.534
2006-01-31,548.058
2006-02-01,549.193
2006-02-02,548.726
2006-02-03,547.222
2006-02-06,553.318
2006-02-07,555.898
2006-02-08,551.556
2006-02-09,554.334
2006-02-10,554.778
2006-02-13,556.05
2006-02-14,556.512
2006-02-15,554.62
2006-02-16,554.816
2006-02-17,554.075
2006-02-20,555.843
2006-02-21,555.012
2006-02-22,551.38
2006-02-23,557.244
2006-02-24,558.693
2006-02-27,563.224
2006-02-28,566.616
2006-03-01,564.645
2006-03-02,568.587
2006-03-03,568.372
2006-03-06,569.789
2006-03-07,564.626
2006-03-08,566.917
2006-03-09,568.701
2006-03-10,566.38
2006-03-13,570.187
2006-03-14,572.856
2006-03-15,574.629
2006-03-16,576.135
2006-03-17,575.737
2006-03-20,577.305
2006-03-21,576.823
2006-03-22,575.456
2006-03-23,576.505
2006-03-24,579.595
2006-03-27,584.456
2006-03-28,589.096
2006-03-29,589.211
2006-03-30,593.771
2006-03-31,598.151
2006-04-03,601.295
2006-04-04,597.935
2006-04-05,603.774
2006-04-06,600.038
2006-04-07,602.315
2006-04-10,601.606
2006-04-11,599.098
2006-04-12,600.713
2006-04-13,603.747
2006-04-14,603.821
2006-04-17,605.47
2006-04-18,608.777
2006-04-19,616.887
2006-04-20,614.576
2006-04-21,614.952
2006-04-24,615.108
2006-04-25,615.531
2006-04-26,615.886
2006-04-27,621.671
2006-04-28,619.486
2006-05-01,620.803
2006-05-02,625.054
2006-05-03,626.271
2006-05-04,621.406
2006-05-05,621.016
2006-05-08,629.709
2006-05-09,630.085
2006-05-10,632.717
2006-05-11,630.273
2006-05-12,629.079
2006-05-15,608.441
2006-05-16,601.734
2006-05-17,612.073
2006-05-18,597.882
2006-05-19,596.455
2006-05-22,575.569
2006-05-23,585.098
2006-05-24,581.797
2006-05-25,575.299
2006-05-26,584.045
2006-05-29,585.099
2006-05-30,585.902
2006-05-31,573.417
2006-06-01,572.86
2006-06-02,582.448
2006-06-05,582.085
2006-06-06,575.113
2006-06-07,570.883
2006-06-08,555.796
2006-06-09,559.668
2006-06-12,558.236
2006-06-13,546.472
2006-06-14,539.715
2006-06-15,546.659
2006-06-16,560.694
2006-06-19,552.635
2006-06-20,549.181
2006-06-21,550.918
2006-06-22,551.59
2006-06-23,547.152
2006-06-26,545.644
2006-06-27,546.295
2006-06-28,545.134
2006-06-29,553.124
2006-06-30,566.929
2006-07-03,568.508
2006-07-04,578.3
2006-07-05,572.577
2006-07-06,575.643
2006-07-07,575.697
2006-07-10,578.135
2006-07-11,571.912
2006-07-12,571.371
2006-07-13,570.877
2006-07-14,560.941
2006-07-17,547.851
2006-07-18,550.141
2006-07-19,551.181
2006-07-20,559.648
2006-07-21,556.753
2006-07-24,553.875
2006-07-25,558.603
2006-07-26,560.875
2006-07-27,571.917
2006-07-28,569.921
2006-07-31,578.902
2006-08-01,577.225
2006-08-02,576.966
2006-08-03,578.378
2006-08-04,579.625
2006-08-07,583.677
2006-08-08,586.963
2006-08-09,587.394
2006-08-10,586.198
2006-08-11,583.861
2006-08-14,585.551
2006-08-15,585.937
2006-08-16,592.542
2006-08-17,596.713
2006-08-18,601.561
2006-08-21,603.094
2006-08-22,603.76
2006-08-23,606.305
2006-08-24,600.823
2006-08-25,600.913
2006-08-28,594.281
2006-08-29,597.685
2006-08-30,602.889
2006-08-31,609.916
2006-09-01,610.266
2006-09-04,617.535
2006-09-05,620.163
2006-09-06,622.935
2006-09-07,618.543
2006-09-08,620.237
2006-09-11,615.24
2006-09-12,617.39
2006-09-13,622.969
2006-09-14,624.519
2006-09-15,624.138
2006-09-18,629.12
2006-09-19,633.784
2006-09-20,632.733
2006-09-21,638.711
2006-09-22,633.642
2006-09-25,632.826
2006-09-26,630.437
2006-09-27,640.724
2006-09-28,636.935
2006-09-29,649.484
2006-10-02,657.909
2006-10-03,660.211
2006-10-04,658.425
2006-10-05,667.429
2006-10-06,666.156
2006-10-09,664.172
2006-10-10,673.499
2006-10-11,673.468
2006-10-12,676.522
2006-10-13,676.563
2006-10-16,674.925
2006-10-17,671.775
2006-10-18,673.599
2006-10-19,675.332
2006-10-20,679.17
2006-10-23,678.07
2006-10-24,678.343
2006-10-25,688.535
2006-10-26,694.955
2006-10-27,695.281
2006-10-30,688.031
2006-10-31,694.101
2006-11-01,701.127
2006-11-02,699.562
2006-11-03,701.625
2006-11-06,703.036
2006-11-07,708.83
2006-11-08,700.123
2006-11-09,698.801
2006-11-10,704.169
2006-11-13,703.327
2006-11-14,708.249
2006-11-15,712.217
2006-11-16,714.985
2006-11-17,718.221
2006-11-20,714.104
2006-11-21,723.011
2006-11-22,732.407
2006-11-23,736.361
2006-11-24,735.312
2006-11-27,740.638
2006-11-28,727.083
2006-11-29,738.312
2006-11-30,745.361
2006-12-01,744.502
2006-12-04,748.42
2006-12-05,767.539
2006-12-06,762.546
2006-12-07,761.115
2006-12-08,745.929
2006-12-11,753.469
2006-12-12,756.733
2006-12-13,749.657
2006-12-14,753.588
2006-12-15,753.23
2006-12-18,749.654
2006-12-19,744.812
2006-12-20,751.893
2006-12-21,754.266
2006-12-22,762.769
2006-12-25,762.769
2006-12-26,762.704
2006-12-27,768.928
2006-12-28,776.915
2006-12-29,785.982
2007-01-01,785.982
2007-01-02,788.171
2007-01-03,794.964
2007-01-04,785.153
2007-01-05,785.839
2007-01-08,781.922
2007-01-09,783.599
2007-01-10,777.719
2007-01-11,778.781
2007-01-12,788.277
2007-01-15,802.785
2007-01-16,803.742
2007-01-17,808.257
2007-01-18,821.931
2007-01-19,829.2
2007-01-22,849.185
2007-01-23,848.522
2007-01-24,855.913
2007-01-25,844.15
2007-01-26,836.387
2007-01-29,852.153
2007-01-30,855.719
2007-01-31,850.981
2007-02-01,867.3
2007-02-02,873.374
2007-02-05,877.808
2007-02-06,880.085
2007-02-07,887.829
2007-02-08,893.33
2007-02-09,888.9
2007-02-12,871.496
2007-02-13,867.492
2007-02-14,872.928
2007-02-15,884.984
2007-02-16,880.896
2007-02-19,880.448
2007-02-20,879.218
2007-02-21,895.267
2007-02-22,904.284
2007-02-23,909.749
2007-02-26,914.528
2007-02-27,898.088
2007-02-28,863.051
2007-03-01,860.574
2007-03-02,850.649
2007-03-05,804.421
2007-03-06,831.91
2007-03-07,841.35
2007-03-08,857.129
2007-03-09,870.503
2007-03-12,894.01
2007-03-13,886.85
2007-03-14,858.418
2007-03-15,868.635
2007-03-16,865.597
2007-03-19,882.343
2007-03-20,884.965
2007-03-21,894.444
2007-03-22,905.831
2007-03-23,906.913
2007-03-26,907.172
2007-03-27,914.024
2007-03-28,911.162
2007-03-29,918.536
2007-03-30,920.745
2007-04-02,924.743
2007-04-03,934.525
2007-04-04,940.418
2007-04-05,949.38
2007-04-06,949.38
2007-04-09,957.333
2007-04-10,958.443
2007-04-11,959.464
2007-04-12,952.589
2007-04-13,962.739
2007-04-16,974.358
2007-04-17,973.557
2007-04-18,966.876
2007-04-19,945.335
2007-04-20,963.89
2007-04-23,975.074
2007-04-24,975.608
2007-04-25,976.39
2007-04-26,981.548
2007-04-27,981.715
2007-04-30,976.56
2007-05-01,975.712
2007-05-02,985.626
2007-05-03,995.676
2007-05-04,1007.849
2007-05-07,1008.092
2007-05-08,998.27
2007-05-09,1014.033
2007-05-10,1012.313
2007-05-11,1009.867
2007-05-14,1023.66
2007-05-15,1014.805
2007-05-16,1019.886
2007-05-17,1020.485
2007-05-18,1013.531
2007-05-21,1014.108
2007-05-22,1014.956
2007-05-23,1024.413
2007-05-24,1017.231
2007-05-25,1003.865
2007-05-28,1011.35
2007-05-29,1008.515
2007-05-30,998.449
2007-05-31,1000.0
2007-06-01,1010.4
2007-06-04,1022.793
2007-06-05,1028.433
2007-06-06,1027.292
2007-06-07,1012.829
2007-06-08,999.056
2007-06-11,1003.161
2007-06-12,1003.332
2007-06-13,1006.488
2007-06-14,1014.335
2007-06-15,1014.854
2007-06-18,1027.947
2007-06-19,1036.743
2007-06-20,1041.421
2007-06-21,1045.662
2007-06-22,1042.116
2007-06-25,1033.073
2007-06-26,1021.639
2007-06-27,1020.038
2007-06-28,1018.47
2007-06-29,1039.799
2007-07-02,1041.768
2007-07-03,1056.094
2007-07-04,1054.548
2007-07-05,1050.976
2007-07-06,1045.804
2007-07-09,1063.64
2007-07-10,1071.597
2007-07-11,1060.69
2007-07-12,1072.367
2007-07-13,1076.259
2007-07-16,1075.408
2007-07-17,1072.528
2007-07-18,1052.761
2007-07-19,1057.448
2007-07-20,1076.241
2007-07-23,1063.125
2007-07-24,1071.454
2007-07-25,1054.149
2007-07-26,1035.341
2007-07-27,1007.058
2007-07-30,1015.063
2007-07-31,1012.851
2007-08-01,977.426
2007-08-02,982.53
2007-08-03,985.49
2007-08-06,954.752
2007-08-07,949.826
2007-08-08,975.942
2007-08-09,972.093
2007-08-10,943.794
2007-08-13,950.524
2007-08-14,955.31
2007-08-15,920.773
2007-08-16,881.01
2007-08-17,868.524
2007-08-20,918.773
2007-08-21,898.692
2007-08-22,930.516
2007-08-23,950.402
2007-08-24,943.082
2007-08-27,962.23
2007-08-28,944.661
2007-08-29,934.727
2007-08-30,930.226
2007-08-31,947.226
2007-09-03,945.997
2007-09-04,941.634
2007-09-05,963.595
2007-09-06,972.987
2007-09-07,979.989
2007-09-10,966.08
2007-09-11,987.913
2007-09-12,995.743
2007-09-13,996.858
2007-09-14,1000.811
2007-09-17,979.88
2007-09-18,975.405
2007-09-19,1012.726
2007-09-20,1011.134
2007-09-21,998.815
2007-09-24,1023.23
2007-09-25,1018.735
2007-09-26,1028.012
2007-09-27,1047.189
2007-09-28,1059.758
2007-10-01,1068.713
2007-10-02,1065.381
2007-10-03,1051.295
2007-10-04,1057.255
2007-10-05,1074.867
2007-10-08,1077.128
2007-10-09,1078.785
2007-10-10,1073.08
2007-10-11,1096.346
2007-10-12,1085.804
2007-10-15,1088.204
2007-10-16,1072.294
2007-10-17,1076.831
2007-10-18,1067.634
2007-10-19,1050.903
2007-10-22,1025.938
2007-10-23,1049.256
2007-10-24,1043.54
2007-10-25,1055.783
2007-10-26,1069.863
2007-10-29,1084.839
2007-10-30,1081.757
2007-10-31,1082.848
2007-11-01,1089.208
2007-11-02,1069.041
2007-11-05,1058.133
2007-11-06,1071.618
2007-11-07,1075.742
2007-11-08,1075.856
2007-11-09,1056.827
2007-11-12,1030.448
2007-11-13,1021.969
2007-11-14,1029.831
2007-11-15,1012.019
2007-11-16,994.279
2007-11-19,993.88
2007-11-20,997.198
2007-11-21,962.635
2007-11-22,959.109
2007-11-23,967.624
2007-11-26,986.468
2007-11-27,973.107
2007-11-28,976.456
2007-11-29,993.657
2007-11-30,988.533
2007-12-03,979.81
2007-12-04,986.861
2007-12-05,995.414
2007-12-06,1003.06
2007-12-07,1018.204
2007-12-10,1012.094
2007-12-11,1015.547
2007-12-12,1006.061
2007-12-13,999.681
2007-12-14,993.666
2007-12-17,962.12
2007-12-18,966.883
2007-12-19,968.883
2007-12-20,968.521
2007-12-21,979.458
2007-12-24,990.26
2007-12-25,990.26
2007-12-26,997.182
2007-12-27,998.883
2007-12-28,997.003
2007-12-31,1016.618
2008-01-01,1016.618
2008-01-02,1010.812
2008-01-03,994.918
2008-01-04,1003.248
2008-01-07,975.462
2008-01-08,972.828
2008-01-09,970.68
2008-01-10,966.601
2008-01-11,965.735
2008-01-14,952.821
2008-01-15,932.613
2008-01-16,904.918
2008-01-17,924.216
2008-01-18,910.206
2008-01-21,859.164
2008-01-22,838.762
2008-01-23,868.404
2008-01-24,883.823
2008-01-25,924.754
2008-01-28,901.757
2008-01-29,903.157
2008-01-30,897.001
2008-01-31,904.099
2008-02-01,914.413
2008-02-04,934.382
2008-02-05,922.289
2008-02-06,904.997
2008-02-07,903.891
2008-02-08,903.386
2008-02-11,894.839
2008-02-12,907.393
2008-02-13,911.73
2008-02-14,936.933
2008-02-15,950.722
2008-02-18,949.569
2008-02-19,951.905
2008-02-20,944.657
2008-02-21,952.732
2008-02-22,961.335
2008-02-25,969.876
2008-02-26,966.199
2008-02-27,977.184
2008-02-28,978.702
2008-02-29,968.535
2008-03-03,946.069
2008-03-04,951.202
2008-03-05,943.823
2008-03-06,948.33
2008-03-07,935.381
2008-03-10,919.156
2008-03-11,917.853
2008-03-12,934.462
2008-03-13,916.694
2008-03-14,923.1
2008-03-17,909.355
2008-03-18,920.874
2008-03-19,920.102
2008-03-20,911.453
2008-03-21,911.453
2008-03-24,933.801
2008-03-25,954.221
2008-03-26,960.889
2008-03-27,968.207
2008-03-28,974.16
2008-03-31,985.799
2008-04-01,984.527
2008-04-02,997.204
2008-04-03,994.945
2008-04-04,990.201
2008-04-07,992.018
2008-04-08,982.081
2008-04-09,971.237
2008-04-10,984.902
2008-04-11,997.159
2008-04-14,978.521
2008-04-15,985.616
2008-04-16,995.704
2008-04-17,1004.162
2008-04-18,991.012
2008-04-21,1005.547
2008-04-22,1006.533
2008-04-23,1002.631
2008-04-24,995.081
2008-04-25,995.937
2008-04-28,999.549
2008-04-29,999.493
2008-04-30,1005.144
2008-05-01,1002.801
2008-05-02,1020.934
2008-05-05,1031.924
2008-05-06,1027.198
2008-05-07,1020.618
2008-05-08,1004.449
2008-05-09,1006.446
2008-05-12,1008.422
2008-05-13,1007.054
2008-05-14,1005.12
2008-05-15,1009.144
2008-05-16,1019.044
2008-05-19,1018.344
2008-05-20,1010.581
2008-05-21,1017.628
2008-05-22,1006.149
2008-05-23,1002.105
2008-05-26,986.229
2008-05-27,987.881
2008-05-28,989.667
2008-05-29,994.377
2008-05-30,994.852
2008-06-02,998.916
2008-06-03,994.953
2008-06-04,989.386
2008-06-05,985.757
2008-06-06,988.206
2008-06-09,969.985
2008-06-10,948.715
2008-06-11,946.459
2008-06-12,936.062
2008-06-13,924.355
2008-06-16,934.887
2008-06-17,935.251
2008-06-18,932.325
2008-06-19,922.516
2008-06-20,925.084
2008-06-23,915.317
2008-06-24,908.066
2008-06-25,913.16
2008-06-26,918.57
2008-06-27,909.593
2008-06-30,909.572
2008-07-01,901.839
2008-07-02,907.294
2008-07-03,894.033
2008-07-04,897.069
2008-07-07,902.357
2008-07-08,880.441
2008-07-09,898.342
2008-07-10,893.442
2008-07-11,899.674
2008-07-14,896.946
2008-07-15,889.873
2008-07-16,888.105
2008-07-17,897.928
2008-07-18,891.19
2008-07-21,909.338
2008-07-22,904.876
2008-07-23,920.752
2008-07-24,925.721
2008-07-25,915.602
2008-07-28,912.981
2008-07-29,895.751
2008-07-30,907.818
2008-07-31,904.604
2008-08-01,897.452
2008-08-04,888.66
2008-08-05,887.374
2008-08-06,897.091
2008-08-07,874.648
2008-08-08,861.044
2008-08-11,855.305
2008-08-12,847.589
2008-08-13,844.109
2008-08-14,839.933
2008-08-15,829.932
2008-08-18,830.68
2008-08-19,816.781
2008-08-20,825.327
2008-08-21,820.182
2008-08-22,821.972
2008-08-25,821.582
2008-08-26,801.447
2008-08-27,800.314
2008-08-28,797.937
2008-08-29,813.779
2008-09-01,798.977
2008-09-02,801.545
2008-09-03,787.467
2008-09-04,769.927
2008-09-05,756.012
2008-09-08,784.932
2008-09-09,770.592
2008-09-10,761.853
2008-09-11,737.589
2008-09-12,744.628
2008-09-15,721.787
2008-09-16,713.355
2008-09-17,710.968
2008-09-18,696.32
2008-09-19,732.871
2008-09-22,732.791
2008-09-23,715.499
2008-09-24,711.36
2008-09-25,704.808
2008-09-26,693.498
2008-09-29,674.161
2008-09-30,672.214
2008-10-01,668.662
2008-10-02,668.237
2008-10-03,652.813
2008-10-06,612.527
2008-10-07,615.716
2008-10-08,572.662
2008-10-09,570.06
2008-10-10,516.635
2008-10-13,540.815
2008-10-14,569.545
2008-10-15,555.14
2008-10-16,526.516
2008-10-17,507.236
2008-10-20,522.293
2008-10-21,523.708
2008-10-22,492.829
2008-10-23,467.906
2008-10-24,430.482
2008-10-27,428.432
2008-10-28,428.28
2008-10-29,430.549
2008-10-30,473.244
2008-10-31,471.421
2008-11-03,507.775
2008-11-04,505.706
2008-11-05,522.19
2008-11-06,505.509
2008-11-07,509.827
2008-11-10,516.428
2008-11-11,499.43
2008-11-12,489.718
2008-11-13,476.9
2008-11-14,473.038
2008-11-17,468.542
2008-11-18,447.455
2008-11-19,441.544
2008-11-20,425.85
2008-11-21,433.629
2008-11-24,428.965
2008-11-25,437.107
2008-11-26,445.859
2008-11-27,454.668
2008-11-28,457.936
2008-12-01,442.58
2008-12-02,431.508
2008-12-03,434.282
2008-12-04,431.729
2008-12-05,432.109
2008-12-08,437.222
2008-12-09,456.681
2008-12-10,476.235
2008-12-11,479.989
2008-12-12,464.296
2008-12-15,481.197
2008-12-16,484.698
2008-12-17,496.85
2008-12-18,516.601
2008-12-19,506.037
2008-12-22,500.14
2008-12-23,489.711
2008-12-24,492.565
2008-12-25,492.565
2008-12-26,490.215
2008-12-29,517.944
2008-12-30,506.975
2008-12-31,502.309
2009-01-01,502.309
2009-01-02,517.211
2009-01-05,540.987
2009-01-06,538.488
2009-01-07,536.255
2009-01-08,522.593
2009-01-09,521.716
2009-01-12,510.281
2009-01-13,502.661
2009-01-14,499.401
2009-01-15,480.184
2009-01-16,486.291
2009-01-19,485.357
2009-01-20,475.627
2009-01-21,478.475
2009-01-22,482.762
2009-01-23,472.008
2009-01-26,474.547
2009-01-27,472.86
2009-01-28,495.976
2009-01-29,486.042
2009-01-30,488.89
2009-02-02,476.735
2009-02-03,475.751
2009-02-04,475.424
2009-02-05,475.337
2009-02-06,487.115
2009-02-09,481.296
2009-02-10,480.298
2009-02-11,477.841
2009-02-12,470.218
2009-02-13,478.943
2009-02-16,469.186
2009-02-17,450.051
2009-02-18,452.471
2009-02-19,448.291
2009-02-20,436.332
2009-02-23,445.11
2009-02-24,437.101
2009-02-25,439.973
2009-02-26,440.638
2009-02-27,435.152
2009-03-02,417.705
2009-03-03,419.5
2009-03-04,419.395
2009-03-05,411.977
2009-03-06,408.898
2009-03-09,396.438
2009-03-10,404.845
2009-03-11,408.546
2009-03-12,400.994
2009-03-13,418.936
2009-03-16,422.363
2009-03-17,420.131
2009-03-18,428.762
2009-03-19,434.684
2009-03-20,435.344
2009-03-23,456.767
2009-03-24,470.836
2009-03-25,470.476
2009-03-26,495.659
2009-03-27,488.544
2009-03-30,462.659
2009-03-31,474.044
2009-04-01,473.08
2009-04-02,506.396
2009-04-03,506.869
2009-04-06,520.048
2009-04-07,503.842
2009-04-08,500.232
2009-04-09,511.627
2009-04-10,511.627
2009-04-13,522.735
2009-04-14,537.95
2009-04-15,550.832
2009-04-16,549.164
2009-04-17,552.691
2009-04-20,542.091
2009-04-21,539.538
2009-04-22,530.821
2009-04-23,538.277
2009-04-24,541.108
2009-04-27,526.78
2009-04-28,518.539
2009-04-29,541.169
2009-04-30,557.694
2009-05-01,555.999
2009-05-04,590.898
2009-05-05,614.512
2009-05-06,633.145
2009-05-07,667.577
2009-05-08,683.034
2009-05-11,668.932
2009-05-12,679.095
2009-05-13,678.945
2009-05-14,657.666
2009-05-15,651.498
2009-05-18,643.977
2009-05-19,677.01
2009-05-20,700.064
2009-05-21,681.682
2009-05-22,700.333
2009-05-25,711.596
2009-05-26,702.632
2009-05-27,717.263
2009-05-28,717.337
2009-05-29,734.327
2009-06-01,765.826
2009-06-02,763.506
2009-06-03,769.841
2009-06-04,765.038
2009-06-05,765.294
2009-06-08,736.107
2009-06-09,738.383
2009-06-10,760.477
2009-06-11,761.108
2009-06-12,758.314
2009-06-15,737.513
2009-06-16,721.69
2009-06-17,716.292
2009-06-18,705.688
2009-06-19,721.185
2009-06-22,716.674
2009-06-23,706.882
2009-06-24,724.401
2009-06-25,729.198
2009-06-26,736.76
2009-06-29,734.946
2009-06-30,736.685
2009-07-01,749.394
2009-07-02,738.566
2009-07-03,729.088
2009-07-06,714.402
2009-07-07,710.947
2009-07-08,697.71
2009-07-09,711.001
2009-07-10,708.459
2009-07-13,695.055
2009-07-14,708.99
2009-07-15,744.505
2009-07-16,746.59
2009-07-17,758.265
2009-07-20,782.942
2009-07-21,779.047
2009-07-22,774.912
2009-07-23,791.068
2009-07-24,806.32
2009-07-27,812.846
2009-07-28,822.918
2009-07-29,815.289
2009-07-30,830.14
2009-07-31,841.766
2009-08-03,860.459
2009-08-04,850.983
2009-08-05,841.527
2009-08-06,848.217
2009-08-07,827.523
2009-08-10,826.299
2009-08-11,840.071
2009-08-12,827.56
2009-08-13,838.345
2009-08-14,842.838
2009-08-17,808.6
2009-08-18,818.222
2009-08-19,809.268
2009-08-20,826.111
2009-08-21,828.571
2009-08-24,847.919
2009-08-25,845.802
2009-08-26,848.694
2009-08-27,854.635
2009-08-28,860.357
2009-08-31,840.482
2009-09-01,841.725
2009-09-02,837.837
2009-09-03,851.963
2009-09-04,859.687
2009-09-07,874.822
2009-09-08,889.369
2009-09-09,887.798
2009-09-10,895.564
2009-09-11,896.158
2009-09-14,880.023
2009-09-15,889.902
2009-09-16,909.824
2009-09-17,908.138
2009-09-18,904.867
2009-09-21,904.425
2009-09-22,913.384
2009-09-23,910.167
2009-09-24,903.3
2009-09-25,904.479
2009-09-28,887.86
2009-09-29,896.557
2009-09-30,909.075
2009-10-01,897.151
2009-10-02,877.74
2009-10-05,867.449
2009-10-06,879.962
2009-10-07,897.997
2009-10-08,908.172
2009-10-09,907.001
2009-10-12,911.202
2009-10-13,909.18
2009-10-14,928.87
2009-10-15,933.632
2009-10-16,930.895
2009-10-19,933.839
2009-10-20,931.187
2009-10-21,925.753
2009-10-22,919.263
2009-10-23,928.532
2009-10-26,927.626
2009-10-27,915.866
2009-10-28,899.219
2009-10-29,893.224
2009-10-30,898.731
2009-11-02,892.537
2009-11-03,881.505
2009-11-04,895.217
2009-11-05,883.804
2009-11-06,888.594
2009-11-09,904.38
2009-11-10,902.696
2009-11-11,920.074
2009-11-12,917.536
2009-11-13,922.426
2009-11-16,936.792
2009-11-17,926.972
2009-11-18,929.483
2009-11-19,925.688
2009-11-20,930.913
2009-11-23,945.784
2009-11-24,945.241
2009-11-25,951.008
2009-11-26,944.183
2009-11-27,942.532
2009-11-30,936.622
2009-12-01,948.702
2009-12-02,957.314
2009-12-03,965.494
2009-12-04,959.11
2009-12-07,962.17
2009-12-08,960.232
2009-12-09,956.789
2009-12-10,952.578
2009-12-11,952.021
2009-12-14,953.861
2009-12-15,956.88
2009-12-16,957.286
2009-12-17,949.397
2009-12-18,943.176
2009-12-21,941.182
2009-12-22,951.456
2009-12-23,960.806
2009-12-24,962.383
2009-12-25,962.383
2009-12-28,967.492
2009-12-29,977.943
2009-12-30,977.831
2009-12-31,986.205
2010-01-01,986.205
2010-01-04,995.568
2010-01-05,1007.632
2010-01-06,1012.651
2010-01-07,1009.802
2010-01-08,1016.474
2010-01-11,1034.012
2010-01-12,1025.016
2010-01-13,1015.82
2010-01-14,1026.044
2010-01-15,1019.912
2010-01-18,1016.651
2010-01-19,1020.45
2010-01-20,1008.674
2010-01-21,990.609
2010-01-22,987.261
2010-01-25,986.133
2010-01-26,955.547
2010-01-27,940.711
2010-01-28,960.683
2010-01-29,954.867
2010-02-01,945.141
2010-02-02,945.75
2010-02-03,954.068
2010-02-04,944.278
2010-02-05,925.781
2010-02-08,924.288
2010-02-09,933.941
2010-02-10,934.839
2010-02-11,944.299
2010-02-12,950.991
2010-02-15,952.322
2010-02-16,956.543
2010-02-17,967.936
2010-02-18,956.758
2010-02-19,950.021
2010-02-22,957.312
2010-02-23,966.818
2010-02-24,965.494
2010-02-25,963.085
2010-02-26,969.054
2010-03-01,977.125
2010-03-02,981.495
2010-03-03,985.142
2010-03-04,982.13
2010-03-05,989.44
2010-03-08,1000.987
2010-03-09,1000.564
2010-03-10,1008.812
2010-03-11,1011.129
2010-03-12,1010.948
2010-03-15,1006.247
2010-03-16,1011.504
2010-03-17,1022.299
2010-03-18,1014.758
2010-03-19,1013.032
2010-03-22,1003.746
2010-03-23,1012.132
2010-03-24,1005.427
2010-03-25,1004.14
2010-03-26,1013.979
2010-03-29,1022.289
2010-03-30,1023.927
2010-03-31,1015.022
2010-04-01,1034.776
2010-04-02,1034.776
2010-04-05,1046.066
2010-04-06,1044.812
2010-04-07,1047.671
2010-04-08,1045.086
2010-04-09,1057.61
2010-04-12,1059.78
2010-04-13,1057.83
2010-04-14,1090.209
2010-04-15,1086.933
2010-04-16,1090.018
2010-04-19,1072.557
2010-04-20,1084.204
2010-04-21,1084.925
2010-04-22,1087.465
2010-04-23,1092.344
2010-04-26,1098.737
2010-04-27,1096.584
2010-04-28,1078.873
2010-04-29,1092.999
2010-04-30,1096.968
2010-05-03,1084.057
2010-05-04,1063.215
2010-05-05,1041.904
2010-05-06,1026.166
2010-05-07,1011.09
2010-05-10,1042.503
2010-05-11,1034.445
2010-05-12,1049.627
2010-05-13,1055.637
2010-05-14,1049.552
2010-05-17,1035.715
2010-05-18,1045.416
2010-05-19,1017.777
2010-05-20,1001.672
2010-05-21,987.504
2010-05-24,994.142
2010-05-25,950.241
2010-05-26,976.979
2010-05-27,991.75
2010-05-28,993.677
2010-05-31,995.439
2010-06-01,978.46
2010-06-02,984.31
2010-06-03,1003.158
2010-06-04,998.453
2010-06-07,978.402
2010-06-08,975.96
2010-06-09,977.248
2010-06-10,991.307
2010-06-11,1001.418
2010-06-14,1016.644
2010-06-15,1014.252
2010-06-16,1025.937
2010-06-17,1022.298
2010-06-18,1030.948
2010-06-21,1046.438
2010-06-22,1044.485
2010-06-23,1033.534
2010-06-24,1028.937
2010-06-25,1032.71
2010-06-28,1042.288
2010-06-29,1027.116
2010-06-30,1024.767
2010-07-01,1021.816
2010-07-02,1034.295
2010-07-05,1031.663
2010-07-06,1050.133
2010-07-07,1049.687
2010-07-08,1061.838
2010-07-09,1074.195
2010-07-12,1074.114
2010-07-13,1079.609
2010-07-14,1091.271
2010-07-15,1092.908
2010-07-16,1094.396
2010-07-19,1095.176
2010-07-20,1109.872
2010-07-21,1104.959
2010-07-22,1116.556
2010-07-23,1116.986
2010-07-26,1122.459
2010-07-27,1132.222
2010-07-28,1128.222
2010-07-29,1132.777
2010-07-30,1127.542
2010-08-02,1147.233
2010-08-03,1149.363
2010-08-04,1149.596
2010-08-05,1145.743
2010-08-06,1148.668
2010-08-09,1148.543
2010-08-10,1135.632
2010-08-11,1121.912
2010-08-12,1116.287
2010-08-13,1122.257
2010-08-16,1116.829
2010-08-17,1126.083
2010-08-18,1127.033
