Date,SINGAPORE SMID VALUE SMID (Small+Mid Cap)
2010-08-19,1126.008
2010-08-20,1117.866
2010-08-23,1115.628
2010-08-24,1107.363
2010-08-25,1109.938
2010-08-26,1110.816
2010-08-27,1113.398
2010-08-30,1114.397
2010-08-31,1119.344
2010-09-01,1135.061
2010-09-02,1135.253
2010-09-03,1143.76
2010-09-06,1154.403
2010-09-07,1154.709
2010-09-08,1161.404
2010-09-09,1170.457
2010-09-10,1171.149
2010-09-13,1185.168
2010-09-14,1175.995
2010-09-15,1182.577
2010-09-16,1186.003
2010-09-17,1186.69
2010-09-20,1192.754
2010-09-21,1205.002
2010-09-22,1212.601
2010-09-23,1212.571
2010-09-24,1219.296
2010-09-27,1224.798
2010-09-28,1224.08
2010-09-29,1241.452
2010-09-30,1254.277
2010-10-01,1252.136
2010-10-04,1258.606
2010-10-05,1254.616
2010-10-06,1257.888
2010-10-07,1255.717
2010-10-08,1251.251
2010-10-11,1253.816
2010-10-12,1246.876
2010-10-13,1258.154
2010-10-14,1261.575
2010-10-15,1263.467
2010-10-18,1255.797
2010-10-19,1241.344
2010-10-20,1243.874
2010-10-21,1249.869
2010-10-22,1249.342
2010-10-25,1255.002
2010-10-26,1248.358
2010-10-27,1237.05
2010-10-28,1247.818
2010-10-29,1259.976
2010-11-01,1273.358
2010-11-02,1289.007
2010-11-03,1291.178
2010-11-04,1299.221
2010-11-05,1295.464
2010-11-08,1304.025
2010-11-09,1312.921
2010-11-10,1300.219
2010-11-11,1295.474
2010-11-12,1274.841
2010-11-15,1258.403
2010-11-16,1254.36
2010-11-17,1255.206
2010-11-18,1255.408
2010-11-19,1247.377
2010-11-22,1254.021
2010-11-23,1223.806
2010-11-24,1225.829
2010-11-25,1233.295
2010-11-26,1219.814
2010-11-29,1212.175
2010-11-30,1210.273
2010-12-01,1229.564
2010-12-02,1246.51
2010-12-03,1242.008
2010-12-06,1240.275
2010-12-07,1247.557
2010-12-08,1234.395
2010-12-09,1241.055
2010-12-10,1241.692
2010-12-13,1247.212
2010-12-14,1256.969
2010-12-15,1245.741
2010-12-16,1226.868
2010-12-17,1221.571
2010-12-20,1215.314
2010-12-21,1227.438
2010-12-22,1239.367
2010-12-23,1241.116
2010-12-24,1248.33
2010-12-27,1249.557
2010-12-28,1261.794
2010-12-29,1274.486
2010-12-30,1277.669
2010-12-31,1282.9
2011-01-03,1290.522
2011-01-04,1293.741
2011-01-05,1295.08
2011-01-06,1303.313
2011-01-07,1299.204
2011-01-10,1292.852
2011-01-11,1299.738
2011-01-12,1311.445
2011-01-13,1314.973
2011-01-14,1304.388
2011-01-17,1301.908
2011-01-18,1306.711
2011-01-19,1316.388
2011-01-20,1291.509
2011-01-21,1302.229
2011-01-24,1302.54
2011-01-25,1303.678
2011-01-26,1313.251
2011-01-27,1308.761
2011-01-28,1300.017
2011-01-31,1283.937
2011-02-01,1301.151
2011-02-02,1313.207
2011-02-03,1309.647
2011-02-04,1310.345
2011-02-07,1309.752
2011-02-08,1311.057
2011-02-09,1296.035
2011-02-10,1275.769
2011-02-11,1258.698
2011-02-14,1261.246
2011-02-15,1254.035
2011-02-16,1257.68
2011-02-17,1260.223
2011-02-18,1263.169
2011-02-21,1256.709
2011-02-22,1234.242
2011-02-23,1236.243
2011-02-24,1223.688
2011-02-25,1237.245
2011-02-28,1238.433
2011-03-01,1257.698
2011-03-02,1246.489
2011-03-03,1252.744
2011-03-04,1261.199
2011-03-07,1262.437
2011-03-08,1266.18
2011-03-09,1270.692
2011-03-10,1260.332
2011-03-11,1248.324
2011-03-14,1243.904
2011-03-15,1198.547
2011-03-16,1210.778
2011-03-17,1193.951
2011-03-18,1198.92
2011-03-21,1224.254
2011-03-22,1233.815
2011-03-23,1237.424
2011-03-24,1257.528
2011-03-25,1259.441
2011-03-28,1260.813
2011-03-29,1264.031
2011-03-30,1273.515
2011-03-31,1268.71
2011-04-01,1272.508
2011-04-04,1279.407
2011-04-05,1278.146
2011-04-06,1283.62
2011-04-07,1280.77
2011-04-08,1292.549
2011-04-11,1290.755
2011-04-12,1280.316
2011-04-13,1287.029
2011-04-14,1297.187
2011-04-15,1297.257
2011-04-18,1283.504
2011-04-19,1286.011
2011-04-20,1299.533
2011-04-21,1309.743
2011-04-22,1309.743
2011-04-25,1310.588
2011-04-26,1311.67
2011-04-27,1315.008
2011-04-28,1320.59
2011-04-29,1331.289
2011-05-02,1331.403
2011-05-03,1321.61
2011-05-04,1304.419
2011-05-05,1297.831
2011-05-06,1303.295
2011-05-09,1306.563
2011-05-10,1311.998
2011-05-11,1313.136
2011-05-12,1298.582
2011-05-13,1304.274
2011-05-16,1289.536
2011-05-17,1287.882
2011-05-18,1297.742
2011-05-19,1302.397
2011-05-20,1306.225
2011-05-23,1285.406
2011-05-24,1305.834
2011-05-25,1304.943
2011-05-26,1305.463
2011-05-27,1317.139
2011-05-30,1323.042
2011-05-31,1326.891
2011-06-01,1327.114
2011-06-02,1318.202
2011-06-03,1325.678
2011-06-06,1314.015
2011-06-07,1317.498
2011-06-08,1315.005
2011-06-09,1311.916
2011-06-10,1297.964
2011-06-13,1285.382
2011-06-14,1299.122
2011-06-15,1287.656
2011-06-16,1274.811
2011-06-17,1268.949
2011-06-20,1275.098
2011-06-21,1289.663
2011-06-22,1285.091
2011-06-23,1279.208
2011-06-24,1286.706
2011-06-27,1277.902
2011-06-28,1283.68
2011-06-29,1295.993
2011-06-30,1310.688
2011-07-01,1317.712
2011-07-04,1325.059
2011-07-05,1321.545
2011-07-06,1320.292
2011-07-07,1332.448
2011-07-08,1337.563
2011-07-11,1324.301
2011-07-12,1312.973
2011-07-13,1325.338
2011-07-14,1324.294
2011-07-15,1321.486
2011-07-18,1317.855
2011-07-19,1323.548
2011-07-20,1335.272
2011-07-21,1344.74
2011-07-22,1353.15
2011-07-25,1347.984
2011-07-26,1358.274
2011-07-27,1354.887
2011-07-28,1357.434
2011-07-29,1351.619
2011-08-01,1360.432
2011-08-02,1353.007
2011-08-03,1333.147
2011-08-04,1314.803
2011-08-05,1275.366
2011-08-08,1236.657
2011-08-09,1238.393
2011-08-10,1213.315
2011-08-11,1197.866
2011-08-12,1213.513
2011-08-15,1244.602
2011-08-16,1236.19
2011-08-17,1246.786
2011-08-18,1225.313
2011-08-19,1204.513
2011-08-22,1192.951
2011-08-23,1208.276
2011-08-24,1203.905
2011-08-25,1209.88
2011-08-26,1208.561
2011-08-29,1226.436
2011-08-30,1224.743
2011-08-31,1261.244
2011-09-01,1254.896
2011-09-02,1253.616
2011-09-05,1230.355
2011-09-06,1229.069
2011-09-07,1240.398
2011-09-08,1241.45
2011-09-09,1216.714
2011-09-12,1180.858
2011-09-13,1175.338
2011-09-14,1177.275
2011-09-15,1184.897
2011-09-16,1201.626
2011-09-19,1160.705
2011-09-20,1172.413
2011-09-21,1157.722
2011-09-22,1115.361
2011-09-23,1114.287
2011-09-26,1087.854
2011-09-27,1128.319
2011-09-28,1108.747
2011-09-29,1098.93
2011-09-30,1085.735
2011-10-03,1058.321
2011-10-04,1035.181
2011-10-05,1046.698
2011-10-06,1050.926
2011-10-07,1064.053
2011-10-10,1085.384
2011-10-11,1092.17
2011-10-12,1111.989
2011-10-13,1118.295
2011-10-14,1136.378
2011-10-17,1144.085
2011-10-18,1128.082
2011-10-19,1133.449
2011-10-20,1120.334
2011-10-21,1129.962
2011-10-24,1140.671
2011-10-25,1149.42
2011-10-26,1139.235
2011-10-27,1188.315
2011-10-28,1207.844
2011-10-31,1187.163
2011-11-01,1143.49
2011-11-02,1160.434
2011-11-03,1150.335
2011-11-04,1165.904
2011-11-07,1161.68
2011-11-08,1164.237
2011-11-09,1149.677
2011-11-10,1125.507
2011-11-11,1137.418
2011-11-14,1142.283
2011-11-15,1135.275
2011-11-16,1136.155
2011-11-17,1131.202
2011-11-18,1114.879
2011-11-21,1098.514
2011-11-22,1105.784
2011-11-23,1091.736
2011-11-24,1088.633
2011-11-25,1078.988
2011-11-28,1096.132
2011-11-29,1097.398
2011-11-30,1112.685
2011-12-01,1124.019
2011-12-02,1130.863
2011-12-05,1137.74
2011-12-06,1129.155
2011-12-07,1132.032
2011-12-08,1101.957
2011-12-09,1085.059
2011-12-12,1079.35
2011-12-13,1073.918
2011-12-14,1063.213
2011-12-15,1062.346
2011-12-16,1068.348
2011-12-19,1052.525
2011-12-20,1065.089
2011-12-21,1076.504
2011-12-22,1081.656
2011-12-23,1085.098
2011-12-26,1085.098
2011-12-27,1081.937
2011-12-28,1080.663
2011-12-29,1077.284
2011-12-30,1076.678
2012-01-02,1076.678
2012-01-03,1106.871
2012-01-04,1106.238
2012-01-05,1102.863
2012-01-06,1108.994
2012-01-09,1100.971
2012-01-10,1119.957
2012-01-11,1123.954
2012-01-12,1120.604
2012-01-13,1134.729
2012-01-16,1128.341
2012-01-17,1148.768
2012-01-18,1147.966
2012-01-19,1151.886
2012-01-20,1164.13
2012-01-23,1170.77
2012-01-24,1167.417
2012-01-25,1181.864
2012-01-26,1195.373
2012-01-27,1204.753
2012-01-30,1196.148
2012-01-31,1209.801
2012-02-01,1210.733
2012-02-02,1225.573
2012-02-03,1229.937
2012-02-06,1235.445
2012-02-07,1245.444
2012-02-08,1260.6
2012-02-09,1263.487
2012-02-10,1244.129
2012-02-13,1255.835
2012-02-14,1247.359
2012-02-15,1263.59
2012-02-16,1247.848
2012-02-17,1263.195
2012-02-20,1280.012
2012-02-21,1280.434
2012-02-22,1275.433
2012-02-23,1274.516
2012-02-24,1277.447
2012-02-27,1269.703
2012-02-28,1277.424
2012-02-29,1295.27
2012-03-01,1293.318
2012-03-02,1300.742
2012-03-05,1282.758
2012-03-06,1258.779
2012-03-07,1253.428
2012-03-08,1285.409
2012-03-09,1285.589
2012-03-12,1276.685
2012-03-13,1288.473
2012-03-14,1288.827
2012-03-15,1292.477
2012-03-16,1300.258
2012-03-19,1294.529
2012-03-20,1288.601
2012-03-21,1289.029
2012-03-22,1280.586
2012-03-23,1288.624
2012-03-26,1287.439
2012-03-27,1307.337
2012-03-28,1306.209
2012-03-29,1295.331
2012-03-30,1305.376
2012-04-02,1312.174
2012-04-03,1313.77
2012-04-04,1301.723
2012-04-05,1299.162
2012-04-06,1299.162
2012-04-09,1286.179
2012-04-10,1292.154
2012-04-11,1286.433
2012-04-12,1296.725
2012-04-13,1307.2
2012-04-16,1303.545
2012-04-17,1305.224
2012-04-18,1312.347
2012-04-19,1315.995
2012-04-20,1321.692
2012-04-23,1312.543
2012-04-24,1321.689
2012-04-25,1323.082
2012-04-26,1330.509
2012-04-27,1331.062
2012-04-30,1331.644
2012-05-01,1333.314
2012-05-02,1339.748
2012-05-03,1333.558
2012-05-04,1323.717
2012-05-07,1290.498
2012-05-08,1294.989
2012-05-09,1284.703
2012-05-10,1293.549
2012-05-11,1285.726
2012-05-14,1270.197
2012-05-15,1273.443
2012-05-16,1247.473
2012-05-17,1252.155
2012-05-18,1221.551
2012-05-21,1230.472
2012-05-22,1250.12
2012-05-23,1230.361
2012-05-24,1231.227
2012-05-25,1228.714
2012-05-28,1236.341
2012-05-29,1242.066
2012-05-30,1227.045
2012-05-31,1229.443
2012-06-01,1216.155
2012-06-04,1201.61
2012-06-05,1206.533
2012-06-06,1229.141
2012-06-07,1228.134
2012-06-08,1210.629
2012-06-11,1230.367
2012-06-12,1229.526
2012-06-13,1238.848
2012-06-14,1231.977
2012-06-15,1249.909
2012-06-18,1258.61
2012-06-19,1267.834
2012-06-20,1274.412
2012-06-21,1260.685
2012-06-22,1256.108
2012-06-25,1248.825
2012-06-26,1258.982
2012-06-27,1270.401
2012-06-28,1272.537
2012-06-29,1300.385
2012-07-02,1310.918
2012-07-03,1329.096
2012-07-04,1321.456
2012-07-05,1335.763
2012-07-06,1336.175
2012-07-09,1318.425
2012-07-10,1338.531
2012-07-11,1350.735
2012-07-12,1333.259
2012-07-13,1351.747
2012-07-16,1353.331
2012-07-17,1363.184
2012-07-18,1373.557
2012-07-19,1384.423
2012-07-20,1372.297
2012-07-23,1344.325
2012-07-24,1356.77
2012-07-25,1363.079
2012-07-26,1376.148
2012-07-27,1380.989
2012-07-30,1391.928
2012-07-31,1401.179
2012-08-01,1404.39
2012-08-02,1399.747
2012-08-03,1412.68
2012-08-06,1420.91
2012-08-07,1408.858
2012-08-08,1404.077
2012-08-09,1403.907
2012-08-10,1406.068
2012-08-13,1401.979
2012-08-14,1411.405
2012-08-15,1403.129
2012-08-16,1401.386
2012-08-17,1399.497
2012-08-20,1400.502
2012-08-21,1406.386
2012-08-22,1398.498
2012-08-23,1412.562
2012-08-24,1411.797
2012-08-27,1408.722
2012-08-28,1401.811
2012-08-29,1410.189
2012-08-30,1397.302
2012-08-31,1413.255
2012-09-03,1415.495
2012-09-04,1411.003
2012-09-05,1403.642
2012-09-06,1408.431
2012-09-07,1427.676
2012-09-10,1425.168
2012-09-11,1430.625
2012-09-12,1441.146
2012-09-13,1440.91
2012-09-14,1471.098
2012-09-17,1468.81
2012-09-18,1459.732
2012-09-19,1467.221
2012-09-20,1462.42
2012-09-21,1475.798
2012-09-24,1463.179
2012-09-25,1464.877
2012-09-26,1459.066
2012-09-27,1471.869
2012-09-28,1477.121
2012-10-01,1473.413
2012-10-02,1478.532
2012-10-03,1465.733
2012-10-04,1473.669
2012-10-05,1486.068
2012-10-08,1471.588
2012-10-09,1472.672
2012-10-10,1468.147
2012-10-11,1466.619
2012-10-12,1478.585
2012-10-15,1482.181
2012-10-16,1492.145
2012-10-17,1496.95
2012-10-18,1497.125
2012-10-19,1488.757
2012-10-22,1486.104
2012-10-23,1482.386
2012-10-24,1481.133
2012-10-25,1499.414
2012-10-26,1498.493
2012-10-29,1490.303
2012-10-30,1479.948
2012-10-31,1479.312
2012-11-01,1470.061
2012-11-02,1471.293
2012-11-05,1464.786
2012-11-06,1462.027
2012-11-07,1477.963
2012-11-08,1460.544
2012-11-09,1449.138
2012-11-12,1454.522
2012-11-13,1455.533
2012-11-14,1449.405
2012-11-15,1428.78
2012-11-16,1425.664
2012-11-19,1435.837
2012-11-20,1441.439
2012-11-21,1447.928
2012-11-22,1454.252
2012-11-23,1460.557
2012-11-26,1470.572
2012-11-27,1464.874
2012-11-28,1469.247
2012-11-29,1491.361
2012-11-30,1500.402
2012-12-03,1496.858
2012-12-04,1494.881
2012-12-05,1495.782
2012-12-06,1497.115
2012-12-07,1509.77
2012-12-10,1511.657
2012-12-11,1513.334
2012-12-12,1520.777
2012-12-13,1523.734
2012-12-14,1530.973
2012-12-17,1527.522
2012-12-18,1528.897
2012-12-19,1533.285
2012-12-20,1536.974
2012-12-21,1528.741
2012-12-24,1535.136
2012-12-25,1535.136
2012-12-26,1542.051
2012-12-27,1542.416
2012-12-28,1548.229
2012-12-31,1544.028
2013-01-01,1544.028
2013-01-02,1563.415
2013-01-03,1556.658
2013-01-04,1553.012
2013-01-07,1557.846
2013-01-08,1558.834
2013-01-09,1569.668
2013-01-10,1590.226
2013-01-11,1582.529
2013-01-14,1566.55
2013-01-15,1564.119
2013-01-16,1564.037
2013-01-17,1563.767
2013-01-18,1569.084
2013-01-21,1568.337
2013-01-22,1568.455
2013-01-23,1577.499
2013-01-24,1574.795
2013-01-25,1573.782
2013-01-28,1571.101
2013-01-29,1576.285
2013-01-30,1586.317
2013-01-31,1586.667
2013-02-01,1585.758
2013-02-04,1588.502
2013-02-05,1583.436
2013-02-06,1596.029
2013-02-07,1590.93
2013-02-08,1592.97
2013-02-11,1588.412
2013-02-12,1589.63
2013-02-13,1602.411
2013-02-14,1612.053
2013-02-15,1617.932
2013-02-18,1616.394
2013-02-19,1624.793
2013-02-20,1630.352
2013-02-21,1615.801
2013-02-22,1610.332
2013-02-25,1607.217
2013-02-26,1597.626
2013-02-27,1604.609
2013-02-28,1615.216
2013-03-01,1604.748
2013-03-04,1572.892
2013-03-05,1579.038
2013-03-06,1594.042
2013-03-07,1594.645
2013-03-08,1582.9
2013-03-11,1582.519
2013-03-12,1592.771
2013-03-13,1590.327
2013-03-14,1587.315
2013-03-15,1580.651
2013-03-18,1573.304
2013-03-19,1574.871
2013-03-20,1575.55
2013-03-21,1588.268
2013-03-22,1591.966
2013-03-25,1599.642
2013-03-26,1607.345
2013-03-27,1615.694
2013-03-28,1611.767
2013-03-29,1611.767
2013-04-01,1612.578
2013-04-02,1621.616
2013-04-03,1632.038
2013-04-04,1626.367
2013-04-05,1631.664
2013-04-08,1624.436
2013-04-09,1634.799
2013-04-10,1645.858
2013-04-11,1653.863
2013-04-12,1663.579
2013-04-15,1659.886
2013-04-16,1656.688
2013-04-17,1649.87
2013-04-18,1646.909
2013-04-19,1655.763
2013-04-22,1653.081
2013-04-23,1643.209
2013-04-24,1650.468
2013-04-25,1669.044
2013-04-26,1679.559
2013-04-29,1691.45
2013-04-30,1691.988
2013-05-01,1689.793
2013-05-02,1681.131
2013-05-03,1676.85
2013-05-06,1686.201
2013-05-07,1686.793
2013-05-08,1702.623
2013-05-09,1706.619
2013-05-10,1688.921
2013-05-13,1689.333
2013-05-14,1695.966
2013-05-15,1693.879
2013-05-16,1684.724
2013-05-17,1674.922
2013-05-20,1677.712
2013-05-21,1673.146
2013-05-22,1668.97
2013-05-23,1606.152
2013-05-24,1607.169
2013-05-27,1613.649
2013-05-28,1616.253
2013-05-29,1587.947
2013-05-30,1567.728
2013-05-31,1547.301
2013-06-03,1554.878
2013-06-04,1590.064
2013-06-05,1575.053
2013-06-06,1554.739
2013-06-07,1553.303
2013-06-10,1530.987
2013-06-11,1516.601
2013-06-12,1508.482
2013-06-13,1485.945
2013-06-14,1505.821
2013-06-17,1507.905
2013-06-18,1514.009
2013-06-19,1521.308
2013-06-20,1456.193
2013-06-21,1443.868
2013-06-24,1403.548
2013-06-25,1421.732
2013-06-26,1437.703
2013-06-27,1450.718
2013-06-28,1466.338
2013-07-01,1465.572
2013-07-02,1474.735
2013-07-03,1451.604
2013-07-04,1460.835
2013-07-05,1458.505
2013-07-08,1438.222
2013-07-09,1449.858
2013-07-10,1460.09
2013-07-11,1502.508
2013-07-12,1498.703
2013-07-15,1493.879
2013-07-16,1496.646
2013-07-17,1485.465
2013-07-18,1487.997
2013-07-19,1487.057
2013-07-22,1496.683
2013-07-23,1510.015
2013-07-24,1515.665
2013-07-25,1510.184
2013-07-26,1516.078
2013-07-29,1506.517
2013-07-30,1501.453
2013-07-31,1488.098
2013-08-01,1490.994
2013-08-02,1492.349
2013-08-05,1494.741
2013-08-06,1492.4
2013-08-07,1493.073
2013-08-08,1502.26
2013-08-09,1504.59
2013-08-12,1497.307
2013-08-13,1488.534
2013-08-14,1477.758
2013-08-15,1469.496
2013-08-16,1469.044
2013-08-19,1448.373
2013-08-20,1427.871
2013-08-21,1420.58
2013-08-22,1410.567
2013-08-23,1418.076
2013-08-26,1419.448
2013-08-27,1404.488
2013-08-28,1398.775
2013-08-29,1405.357
2013-08-30,1409.058
2013-09-02,1423.842
2013-09-03,1426.828
2013-09-04,1415.651
2013-09-05,1409.557
2013-09-06,1421.758
2013-09-09,1433.598
2013-09-10,1444.697
2013-09-11,1451.922
2013-09-12,1459.267
2013-09-13,1455.66
2013-09-16,1495.345
2013-09-17,1487.649
2013-09-18,1492.833
2013-09-19,1536.921
2013-09-20,1518.178
2013-09-23,1516.004
2013-09-24,1508.555
2013-09-25,1512.104
2013-09-26,1512.162
2013-09-27,1512.693
2013-09-30,1498.488
2013-10-01,1508.85
2013-10-02,1508.403
2013-10-03,1504.751
2013-10-04,1495.232
2013-10-07,1483.354
2013-10-08,1485.198
2013-10-09,1481.792
2013-10-10,1497.77
2013-10-11,1503.179
2013-10-14,1500.958
2013-10-15,1502.829
2013-10-16,1502.594
2013-10-17,1511.211
2013-10-18,1527.588
2013-10-21,1530.272
2013-10-22,1537.947
2013-10-23,1539.393
2013-10-24,1545.957
2013-10-25,1549.845
2013-10-28,1547.92
2013-10-29,1552.537
2013-10-30,1566.699
2013-10-31,1563.893
2013-11-01,1552.446
2013-11-04,1547.643
2013-11-05,1543.279
2013-11-06,1547.847
2013-11-07,1542.175
2013-11-08,1534.15
2013-11-11,1525.698
2013-11-12,1518.657
2013-11-13,1515.076
2013-11-14,1520.29
2013-11-15,1531.822
2013-11-18,1540.113
2013-11-19,1539.322
2013-11-20,1535.962
2013-11-21,1518.991
2013-11-22,1516.926
2013-11-25,1513.991
2013-11-26,1518.929
2013-11-27,1507.379
2013-11-28,1506.363
2013-11-29,1507.44
2013-12-02,1507.287
2013-12-03,1503.987
2013-12-04,1489.105
2013-12-05,1470.337
2013-12-06,1472.231
2013-12-09,1474.975
2013-12-10,1469.903
2013-12-11,1453.116
2013-12-12,1450.302
2013-12-13,1454.295
2013-12-16,1449.495
2013-12-17,1452.369
2013-12-18,1444.66
2013-12-19,1436.94
2013-12-20,1445.605
2013-12-23,1455.285
2013-12-24,1462.482
2013-12-25,1462.482
2013-12-26,1466.863
2013-12-27,1474.306
2013-12-30,1471.959
2013-12-31,1482.463
2014-01-01,1482.463
2014-01-02,1479.892
2014-01-03,1462.698
2014-01-06,1459.576
2014-01-07,1454.361
2014-01-08,1464.771
2014-01-09,1458.997
2014-01-10,1465.947
2014-01-13,1464.076
2014-01-14,1453.708
2014-01-15,1449.963
2014-01-16,1445.216
2014-01-17,1445.733
2014-01-20,1440.972
2014-01-21,1441.177
2014-01-22,1447.383
2014-01-23,1436.109
2014-01-24,1426.975
2014-01-27,1426.537
2014-01-28,1432.347
2014-01-29,1434.635
2014-01-30,1428.671
2014-01-31,1424.871
2014-02-03,1417.972
2014-02-04,1413.388
2014-02-05,1410.707
2014-02-06,1420.308
2014-02-07,1429.636
2014-02-10,1426.273
2014-02-11,1436.691
2014-02-12,1437.734
2014-02-13,1439.928
2014-02-14,1445.574
2014-02-17,1457.428
2014-02-18,1458.666
2014-02-19,1469.099
2014-02-20,1469.207
2014-02-21,1469.966
2014-02-24,1473.903
2014-02-25,1481.105
2014-02-26,1477.661
2014-02-27,1487.281
2014-02-28,1486.448
2014-03-03,1477.548
2014-03-04,1485.899
2014-03-05,1492.934
2014-03-06,1505.91
2014-03-07,1502.091
2014-03-10,1494.661
2014-03-11,1503.789
2014-03-12,1498.735
2014-03-13,1500.661
2014-03-14,1504.557
2014-03-17,1508.937
2014-03-18,1512.368
2014-03-19,1505.416
2014-03-20,1481.399
2014-03-21,1491.486
2014-03-24,1501.627
2014-03-25,1503.523
2014-03-26,1515.922
2014-03-27,1528.202
2014-03-28,1539.92
2014-03-31,1542.024
2014-04-01,1541.968
2014-04-02,1546.517
2014-04-03,1561.064
2014-04-04,1566.442
2014-04-07,1558.944
2014-04-08,1575.357
2014-04-09,1590.509
2014-04-10,1585.899
2014-04-11,1583.996
2014-04-14,1577.432
2014-04-15,1587.416
2014-04-16,1600.11
2014-04-17,1607.801
2014-04-18,1607.801
2014-04-21,1602.915
2014-04-22,1606.78
2014-04-23,1597.229
2014-04-24,1614.839
2014-04-25,1606.363
2014-04-28,1602.281
2014-04-29,1605.177
2014-04-30,1610.882
2014-05-01,1614.612
2014-05-02,1625.208
2014-05-05,1629.811
2014-05-06,1635.769
2014-05-07,1631.909
2014-05-08,1638.272
2014-05-09,1631.624
2014-05-12,1634.708
2014-05-13,1633.468
2014-05-14,1649.14
2014-05-15,1649.117
2014-05-16,1652.546
2014-05-19,1654.694
2014-05-20,1653.596
2014-05-21,1654.505
2014-05-22,1655.053
2014-05-23,1661.976
2014-05-26,1660.028
2014-05-27,1656.603
2014-05-28,1660.781
2014-05-29,1676.31
2014-05-30,1664.557
2014-06-02,1660.165
2014-06-03,1655.957
2014-06-04,1645.812
2014-06-05,1650.039
2014-06-06,1662.297
2014-06-09,1665.944
2014-06-10,1663.119
2014-06-11,1655.923
2014-06-12,1659.499
2014-06-13,1654.025
2014-06-16,1654.559
2014-06-17,1644.733
2014-06-18,1650.053
2014-06-19,1652.794
2014-06-20,1652.03
2014-06-23,1648.087
2014-06-24,1647.742
2014-06-25,1646.159
2014-06-26,1657.276
2014-06-27,1653.921
2014-06-30,1654.505
2014-07-01,1648.515
2014-07-02,1654.015
2014-07-03,1661.347
2014-07-04,1663.071
2014-07-07,1659.895
2014-07-08,1659.698
2014-07-09,1663.103
2014-07-10,1668.628
2014-07-11,1674.316
2014-07-14,1670.207
2014-07-15,1668.662
2014-07-16,1675.094
2014-07-17,1676.098
2014-07-18,1678.522
2014-07-21,1685.735
2014-07-22,1688.6
2014-07-23,1695.436
2014-07-24,1694.972
2014-07-25,1693.731
2014-07-28,1692.665
2014-07-29,1692.899
2014-07-30,1685.368
2014-07-31,1683.289
2014-08-01,1673.212
2014-08-04,1662.989
2014-08-05,1662.892
2014-08-06,1660.163
2014-08-07,1658.972
2014-08-08,1645.338
2014-08-11,1652.119
2014-08-12,1653.207
2014-08-13,1660.138
2014-08-14,1666.342
2014-08-15,1670.99
2014-08-18,1674.342
2014-08-19,1680.013
2014-08-20,1676.122
2014-08-21,1677.024
2014-08-22,1684.705
2014-08-25,1681.523
2014-08-26,1679.583
2014-08-27,1686.897
2014-08-28,1685.07
2014-08-29,1688.221
2014-09-01,1684.985
2014-09-02,1678.938
2014-09-03,1686.063
2014-09-04,1683.058
2014-09-05,1682.883
2014-09-08,1678.335
2014-09-09,1671.676
2014-09-10,1665.483
2014-09-11,1667.294
2014-09-12,1666.206
2014-09-15,1647.437
2014-09-16,1632.842
2014-09-17,1638.92
2014-09-18,1628.459
2014-09-19,1629.04
2014-09-22,1623.954
2014-09-23,1625.29
2014-09-24,1622.828
2014-09-25,1622.72
2014-09-26,1614.924
2014-09-29,1613.757
2014-09-30,1614.668
2014-10-01,1618.562
2014-10-02,1610.098
2014-10-03,1604.08
2014-10-06,1608.764
2014-10-07,1604.243
2014-10-08,1598.034
2014-10-09,1614.864
2014-10-10,1595.567
2014-10-13,1588.31
2014-10-14,1586.767
2014-10-15,1588.017
2014-10-16,1571.404
2014-10-17,1579.846
2014-10-20,1590.742
2014-10-21,1600.543
2014-10-22,1599.847
2014-10-23,1612.662
2014-10-24,1611.784
2014-10-27,1613.528
2014-10-28,1614.188
2014-10-29,1619.639
2014-10-30,1610.982
2014-10-31,1616.709
2014-11-03,1614.825
2014-11-04,1612.804
2014-11-05,1608.044
2014-11-06,1607.474
2014-11-07,1607.896
2014-11-10,1614.705
2014-11-11,1612.575
2014-11-12,1618.203
2014-11-13,1613.063
2014-11-14,1604.892
2014-11-17,1598.899
2014-11-18,1610.494
2014-11-19,1601.229
2014-11-20,1602.061
2014-11-21,1612.755
2014-11-24,1605.694
2014-11-25,1613.552
2014-11-26,1621.277
2014-11-27,1618.534
2014-11-28,1617.49
2014-12-01,1601.215
2014-12-02,1597.059
2014-12-03,1589.401
2014-12-04,1588.039
2014-12-05,1580.639
2014-12-08,1576.852
2014-12-09,1585.635
2014-12-10,1595.34
2014-12-11,1586.363
2014-12-12,1591.21
2014-12-15,1587.96
2014-12-16,1582.474
2014-12-17,1575.599
2014-12-18,1573.626
2014-12-19,1573.483
2014-12-22,1587.932
2014-12-23,1581.403
2014-12-24,1589.019
2014-12-25,1589.019
2014-12-26,1590.541
2014-12-29,1595.912
2014-12-30,1599.081
2014-12-31,1596.491
2015-01-01,1596.491
2015-01-02,1598.864
2015-01-05,1589.159
2015-01-06,1582.406
2015-01-07,1586.007
2015-01-08,1597.05
2015-01-09,1602.912
2015-01-12,1602.908
2015-01-13,1605.3
2015-01-14,1600.444
2015-01-15,1613.343
2015-01-16,1614.12
2015-01-19,1611.22
2015-01-20,1616.927
2015-01-21,1625.97
2015-01-22,1635.109
2015-01-23,1642.609
2015-01-26,1659.052
2015-01-27,1656.4
2015-01-28,1644.146
2015-01-29,1634.93
2015-01-30,1622.781
2015-02-02,1635.082
2015-02-03,1639.552
