Date,SPAIN IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,565.928
2005-11-09,565.026
2005-11-10,566.01
2005-11-11,570.078
2005-11-14,568.48
2005-11-15,567.386
2005-11-16,564.428
2005-11-17,571.368
2005-11-18,574.027
2005-11-21,577.144
2005-11-22,575.655
2005-11-23,584.93
2005-11-24,584.196
2005-11-25,581.572
2005-11-28,584.736
2005-11-29,582.33
2005-11-30,580.407
2005-12-01,583.853
2005-12-02,581.424
2005-12-05,577.838
2005-12-06,578.529
2005-12-07,575.247
2005-12-08,580.846
2005-12-09,578.935
2005-12-12,587.309
2005-12-13,587.263
2005-12-14,592.164
2005-12-15,585.216
2005-12-16,593.602
2005-12-19,589.013
2005-12-20,587.091
2005-12-21,591.607
2005-12-22,595.561
2005-12-23,596.276
2005-12-26,596.276
2005-12-27,597.902
2005-12-28,600.158
2005-12-29,597.532
2005-12-30,592.199
2006-01-02,595.531
2006-01-03,605.989
2006-01-04,616.168
2006-01-05,616.374
2006-01-06,619.126
2006-01-09,617.973
2006-01-10,613.061
2006-01-11,620.367
2006-01-12,619.544
2006-01-13,615.988
2006-01-16,622.882
2006-01-17,615.799
2006-01-18,612.218
2006-01-19,620.441
2006-01-20,614.044
2006-01-23,623.698
2006-01-24,621.006
2006-01-25,628.39
2006-01-26,628.003
2006-01-27,625.05
2006-01-30,621.949
2006-01-31,632.882
2006-02-01,639.017
2006-02-02,633.868
2006-02-03,631.808
2006-02-06,633.601
2006-02-07,633.291
2006-02-08,632.545
2006-02-09,636.439
2006-02-10,631.068
2006-02-13,637.882
2006-02-14,636.451
2006-02-15,636.396
2006-02-16,639.679
2006-02-17,645.797
2006-02-20,653.584
2006-02-21,662.48
2006-02-22,671.855
2006-02-23,672.209
2006-02-24,673.162
2006-02-27,673.866
2006-02-28,670.43
2006-03-01,675.243
2006-03-02,671.22
2006-03-03,666.678
2006-03-06,664.118
2006-03-07,653.874
2006-03-08,652.698
2006-03-09,655.811
2006-03-10,658.691
2006-03-13,665.117
2006-03-14,670.132
2006-03-15,670.917
2006-03-16,679.467
2006-03-17,680.133
2006-03-20,682.682
2006-03-21,678.481
2006-03-22,681.063
2006-03-23,673.698
2006-03-24,678.634
2006-03-27,668.955
2006-03-28,667.788
2006-03-29,664.384
2006-03-30,675.766
2006-03-31,671.836
2006-04-03,675.222
2006-04-04,683.512
2006-04-05,685.262
2006-04-06,680.124
2006-04-07,669.508
2006-04-10,668.689
2006-04-11,661.618
2006-04-12,659.05
2006-04-13,657.537
2006-04-14,657.537
2006-04-17,667.981
2006-04-18,667.613
2006-04-19,676.343
2006-04-20,679.369
2006-04-21,688.926
2006-04-24,687.183
2006-04-25,690.548
2006-04-26,693.673
2006-04-27,698.681
2006-04-28,703.958
2006-05-01,705.187
2006-05-02,709.467
2006-05-03,703.709
2006-05-04,709.429
2006-05-05,718.937
2006-05-08,716.441
2006-05-09,719.234
2006-05-10,718.333
2006-05-11,717.466
2006-05-12,703.929
2006-05-15,694.362
2006-05-16,697.546
2006-05-17,672.364
2006-05-18,672.917
2006-05-19,668.369
2006-05-22,656.543
2006-05-23,670.899
2006-05-24,660.113
2006-05-25,670.737
2006-05-26,679.352
2006-05-29,678.121
2006-05-30,670.126
2006-05-31,677.907
2006-06-01,677.98
2006-06-02,682.833
2006-06-05,678.419
2006-06-06,660.204
2006-06-07,664.745
2006-06-08,642.475
2006-06-09,650.333
2006-06-12,641.912
2006-06-13,626.602
2006-06-14,632.336
2006-06-15,644.146
2006-06-16,640.375
2006-06-19,642.585
2006-06-20,647.941
2006-06-21,651.574
2006-06-22,653.012
2006-06-23,656.087
2006-06-26,656.445
2006-06-27,654.43
2006-06-28,650.328
2006-06-29,664.1
2006-06-30,688.228
2006-07-03,699.05
2006-07-04,700.472
2006-07-05,690.36
2006-07-06,694.977
2006-07-07,698.048
2006-07-10,695.309
2006-07-11,689.459
2006-07-12,685.82
2006-07-13,674.316
2006-07-14,663.313
2006-07-17,655.672
2006-07-18,652.269
2006-07-19,673.034
2006-07-20,674.711
2006-07-21,673.348
2006-07-24,682.863
2006-07-25,685.352
2006-07-26,686.758
2006-07-27,705.525
2006-07-28,716.859
2006-07-31,713.046
2006-08-01,704.397
2006-08-02,718.284
2006-08-03,712.814
2006-08-04,725.376
2006-08-07,713.83
2006-08-08,716.876
2006-08-09,724.547
2006-08-10,713.439
2006-08-11,711.779
2006-08-14,719.134
2006-08-15,726.984
2006-08-16,734.44
2006-08-17,735.15
2006-08-18,730.491
2006-08-21,737.352
2006-08-22,733.23
2006-08-23,727.409
2006-08-24,729.666
2006-08-25,726.413
2006-08-28,732.887
2006-08-29,732.027
2006-08-30,737.493
2006-08-31,734.199
2006-09-01,735.24
2006-09-04,743.739
2006-09-05,738.965
2006-09-06,732.85
2006-09-07,724.636
2006-09-08,727.347
2006-09-11,725.881
2006-09-12,732.553
2006-09-13,733.33
2006-09-14,739.463
2006-09-15,737.117
2006-09-18,740.762
2006-09-19,738.614
2006-09-20,748.987
2006-09-21,755.381
2006-09-22,754.108
2006-09-25,749.213
2006-09-26,766.829
2006-09-27,790.436
2006-09-28,785.969
2006-09-29,782.659
2006-10-02,786.181
2006-10-03,784.665
2006-10-04,786.158
2006-10-05,793.421
2006-10-06,793.136
2006-10-09,795.71
2006-10-10,805.353
2006-10-11,807.606
2006-10-12,820.123
2006-10-13,821.159
2006-10-16,824.773
2006-10-17,805.826
2006-10-18,812.857
2006-10-19,821.564
2006-10-20,827.155
2006-10-23,827.667
2006-10-24,824.898
2006-10-25,830.984
2006-10-26,836.242
2006-10-27,845.558
2006-10-30,844.897
2006-10-31,849.164
2006-11-01,848.744
2006-11-02,844.252
2006-11-03,847.855
2006-11-06,860.884
2006-11-07,874.288
2006-11-08,876.261
2006-11-09,881.386
2006-11-10,880.422
2006-11-13,881.333
2006-11-14,885.178
2006-11-15,884.22
2006-11-16,885.157
2006-11-17,882.634
2006-11-20,888.626
2006-11-21,891.756
2006-11-22,908.815
2006-11-23,906.178
2006-11-24,904.538
2006-11-27,888.573
2006-11-28,889.738
2006-11-29,901.903
2006-11-30,901.132
2006-12-01,896.133
2006-12-04,907.748
2006-12-05,922.107
2006-12-06,922.751
2006-12-07,919.937
2006-12-08,918.804
2006-12-11,918.911
2006-12-12,919.42
2006-12-13,923.787
2006-12-14,920.986
2006-12-15,915.962
2006-12-18,911.169
2006-12-19,908.056
2006-12-20,912.269
2006-12-21,909.153
2006-12-22,904.496
2006-12-25,904.496
2006-12-26,903.087
2006-12-27,910.737
2006-12-28,908.636
2006-12-29,912.149
2007-01-01,912.149
2007-01-02,936.314
2007-01-03,929.951
2007-01-04,926.225
2007-01-05,912.193
2007-01-08,910.769
2007-01-09,909.065
2007-01-10,896.224
2007-01-11,904.944
2007-01-12,905.987
2007-01-15,908.786
2007-01-16,904.12
2007-01-17,902.385
2007-01-18,903.534
2007-01-19,912.173
2007-01-22,908.401
2007-01-23,914.5
2007-01-24,926.131
2007-01-25,926.35
2007-01-26,912.996
2007-01-29,923.052
2007-01-30,928.089
2007-01-31,931.992
2007-02-01,931.333
2007-02-02,931.707
2007-02-05,922.032
2007-02-06,925.877
2007-02-07,932.856
2007-02-08,935.049
2007-02-09,935.752
2007-02-12,927.067
2007-02-13,937.921
2007-02-14,950.198
2007-02-15,949.742
2007-02-16,944.888
2007-02-19,950.816
2007-02-20,952.438
2007-02-21,945.276
2007-02-22,946.485
2007-02-23,948.942
2007-02-26,953.184
2007-02-27,934.388
2007-02-28,925.024
2007-03-01,910.353
2007-03-02,905.623
2007-03-05,886.507
2007-03-06,890.66
2007-03-07,900.235
2007-03-08,912.713
2007-03-09,915.563
2007-03-12,913.523
2007-03-13,902.231
2007-03-14,875.517
2007-03-15,894.479
2007-03-16,897.196
2007-03-19,908.893
2007-03-20,914.085
2007-03-21,910.529
2007-03-22,926.387
2007-03-23,923.773
2007-03-26,922.803
2007-03-27,928.765
2007-03-28,924.541
2007-03-29,928.892
2007-03-30,929.111
2007-04-02,934.581
2007-04-03,944.445
2007-04-04,948.983
2007-04-05,955.333
2007-04-06,955.333
2007-04-09,950.356
2007-04-10,961.707
2007-04-11,963.142
2007-04-12,962.878
2007-04-13,968.077
2007-04-16,975.271
2007-04-17,971.54
2007-04-18,965.236
2007-04-19,963.329
2007-04-20,973.651
2007-04-23,966.699
2007-04-24,949.05
2007-04-25,956.771
2007-04-26,953.055
2007-04-27,940.854
2007-04-30,938.075
2007-05-01,934.569
2007-05-02,940.16
2007-05-03,942.811
2007-05-04,957.381
2007-05-07,958.714
2007-05-08,947.678
2007-05-09,951.046
2007-05-10,946.61
2007-05-11,958.344
2007-05-14,953.664
2007-05-15,965.174
2007-05-16,968.776
2007-05-17,966.328
2007-05-18,979.022
2007-05-21,971.529
2007-05-22,973.359
2007-05-23,981.593
2007-05-24,969.148
2007-05-25,971.852
2007-05-28,975.218
2007-05-29,985.056
2007-05-30,979.658
2007-05-31,1000.0
2007-06-01,1011.942
2007-06-04,1010.786
2007-06-05,1008.091
2007-06-06,986.182
2007-06-07,971.092
2007-06-08,970.019
2007-06-11,977.939
2007-06-12,961.727
2007-06-13,964.019
2007-06-14,981.36
2007-06-15,994.772
2007-06-18,991.03
2007-06-19,987.515
2007-06-20,991.509
2007-06-21,978.574
2007-06-22,977.975
2007-06-25,984.079
2007-06-26,975.495
2007-06-27,967.13
2007-06-28,977.996
2007-06-29,984.679
2007-07-02,993.707
2007-07-03,999.594
2007-07-04,1007.32
2007-07-05,999.963
2007-07-06,1013.845
2007-07-09,1009.333
2007-07-10,1007.216
2007-07-11,1006.834
2007-07-12,1018.105
2007-07-13,1023.715
2007-07-16,1028.611
2007-07-17,1033.101
2007-07-18,1024.481
2007-07-19,1038.296
2007-07-20,1021.474
2007-07-23,1028.76
2007-07-24,1019.255
2007-07-25,1010.139
2007-07-26,984.273
2007-07-27,986.373
2007-07-30,982.427
2007-07-31,1004.005
2007-08-01,990.143
2007-08-02,992.828
2007-08-03,989.16
2007-08-06,983.425
2007-08-07,1000.784
2007-08-08,1027.79
2007-08-09,1005.16
2007-08-10,976.327
2007-08-13,991.528
2007-08-14,975.086
2007-08-15,965.081
2007-08-16,927.773
2007-08-17,959.27
2007-08-20,954.213
2007-08-21,950.133
2007-08-22,958.398
2007-08-23,958.359
2007-08-24,964.836
2007-08-27,963.056
2007-08-28,949.926
2007-08-29,953.942
2007-08-30,961.591
2007-08-31,969.577
2007-09-03,970.817
2007-09-04,973.204
2007-09-05,956.54
2007-09-06,958.595
2007-09-07,941.667
2007-09-10,933.116
2007-09-11,948.551
2007-09-12,947.035
2007-09-13,950.383
2007-09-14,940.24
2007-09-17,929.715
2007-09-18,952.278
2007-09-19,988.654
2007-09-20,994.627
2007-09-21,995.756
2007-09-24,998.456
2007-09-25,994.003
2007-09-26,1003.232
2007-09-27,1010.865
2007-09-28,1012.474
2007-10-01,1014.762
2007-10-02,1023.545
2007-10-03,1021.509
2007-10-04,1020.649
2007-10-05,1031.424
2007-10-08,1021.886
2007-10-09,1025.838
2007-10-10,1028.312
2007-10-11,1036.451
2007-10-12,1039.106
2007-10-15,1043.659
2007-10-16,1039.374
2007-10-17,1053.061
2007-10-18,1068.383
2007-10-19,1069.994
2007-10-22,1045.351
2007-10-23,1057.579
2007-10-24,1040.029
2007-10-25,1061.639
2007-10-26,1081.384
2007-10-29,1098.686
2007-10-30,1111.911
2007-10-31,1121.143
2007-11-01,1107.677
2007-11-02,1113.762
2007-11-05,1108.792
2007-11-06,1116.76
2007-11-07,1120.271
2007-11-08,1144.326
2007-11-09,1134.06
2007-11-12,1121.281
2007-11-13,1124.677
2007-11-14,1131.084
2007-11-15,1120.606
2007-11-16,1121.207
2007-11-19,1108.954
2007-11-20,1127.711
2007-11-21,1107.382
2007-11-22,1106.237
2007-11-23,1110.449
2007-11-26,1105.144
2007-11-27,1103.708
2007-11-28,1106.511
2007-11-29,1113.32
2007-11-30,1115.069
2007-12-03,1110.084
2007-12-04,1112.188
2007-12-05,1113.978
2007-12-06,1108.206
2007-12-07,1122.235
2007-12-10,1128.498
2007-12-11,1129.377
2007-12-12,1127.599
2007-12-13,1098.188
2007-12-14,1093.189
2007-12-17,1069.504
2007-12-18,1066.221
2007-12-19,1061.557
2007-12-20,1055.78
2007-12-21,1067.148
2007-12-24,1069.525
2007-12-25,1069.525
2007-12-26,1076.876
2007-12-27,1083.568
2007-12-28,1094.102
2007-12-31,1087.852
2008-01-01,1087.852
2008-01-02,1086.093
2008-01-03,1078.428
2008-01-04,1066.343
2008-01-07,1061.852
2008-01-08,1049.809
2008-01-09,1034.578
2008-01-10,1028.439
2008-01-11,1036.877
2008-01-14,1034.81
2008-01-15,995.375
2008-01-16,972.49
2008-01-17,966.492
2008-01-18,943.692
2008-01-21,854.771
2008-01-22,886.098
2008-01-23,844.416
2008-01-24,924.626
2008-01-25,930.2
2008-01-28,926.484
2008-01-29,938.38
2008-01-30,940.987
2008-01-31,938.371
2008-02-01,965.599
2008-02-04,962.672
2008-02-05,901.366
2008-02-06,916.175
2008-02-07,896.47
2008-02-08,897.942
2008-02-11,889.435
2008-02-12,925.488
2008-02-13,928.742
2008-02-14,934.309
2008-02-15,918.689
2008-02-18,935.886
2008-02-19,938.531
2008-02-20,917.824
2008-02-21,931.218
2008-02-22,924.006
2008-02-25,938.427
2008-02-26,965.577
2008-02-27,980.013
2008-02-28,972.376
2008-02-29,963.02
2008-03-03,941.758
2008-03-04,927.744
2008-03-05,951.985
2008-03-06,940.137
2008-03-07,930.113
2008-03-10,925.235
2008-03-11,959.483
2008-03-12,980.158
2008-03-13,979.436
2008-03-14,975.324
2008-03-17,955.717
2008-03-18,994.341
2008-03-19,988.349
2008-03-20,982.128
2008-03-21,982.128
2008-03-24,980.727
2008-03-25,1030.441
2008-03-26,1040.201
2008-03-27,1053.475
2008-03-28,1044.186
2008-03-31,1039.032
2008-04-01,1061.799
2008-04-02,1081.055
2008-04-03,1074.945
2008-04-04,1086.753
2008-04-07,1092.187
2008-04-08,1082.623
2008-04-09,1068.835
2008-04-10,1065.54
2008-04-11,1050.372
2008-04-14,1044.429
2008-04-15,1065.225
2008-04-16,1093.547
2008-04-17,1089.607
2008-04-18,1109.001
2008-04-21,1106.716
2008-04-22,1100.668
2008-04-23,1091.925
2008-04-24,1086.048
2008-04-25,1087.867
2008-04-28,1098.744
2008-04-29,1091.428
2008-04-30,1095.816
2008-05-01,1087.476
2008-05-02,1107.019
2008-05-05,1110.62
2008-05-06,1112.562
2008-05-07,1104.542
2008-05-08,1109.885
2008-05-09,1100.34
2008-05-12,1112.058
2008-05-13,1108.194
2008-05-14,1119.286
2008-05-15,1123.273
2008-05-16,1125.665
2008-05-19,1129.8
2008-05-20,1130.731
2008-05-21,1126.938
2008-05-22,1116.853
2008-05-23,1097.432
2008-05-26,1093.535
2008-05-27,1080.792
2008-05-28,1079.393
2008-05-29,1073.382
2008-05-30,1078.463
2008-06-02,1055.249
2008-06-03,1055.407
2008-06-04,1046.975
2008-06-05,1042.505
2008-06-06,1027.582
2008-06-09,1017.253
2008-06-10,1004.915
2008-06-11,985.865
2008-06-12,1004.017
2008-06-13,1009.882
2008-06-16,998.449
2008-06-17,1008.696
2008-06-18,986.512
2008-06-19,978.083
2008-06-20,979.78
2008-06-23,967.879
2008-06-24,960.443
2008-06-25,980.548
2008-06-26,958.149
2008-06-27,953.282
2008-06-30,948.282
2008-07-01,929.682
2008-07-02,946.49
2008-07-03,947.266
2008-07-04,914.728
2008-07-07,917.375
2008-07-08,911.262
2008-07-09,937.76
2008-07-10,922.794
2008-07-11,903.425
2008-07-14,904.218
2008-07-15,882.869
2008-07-16,881.571
2008-07-17,911.639
2008-07-18,938.248
2008-07-21,935.252
2008-07-22,926.823
2008-07-23,960.049
2008-07-24,943.419
2008-07-25,933.777
2008-07-28,926.162
2008-07-29,932.363
2008-07-30,937.006
2008-07-31,940.195
2008-08-01,914.315
2008-08-04,900.218
2008-08-05,924.481
2008-08-06,925.294
2008-08-07,912.654
2008-08-08,899.639
2008-08-11,919.998
2008-08-12,914.212
2008-08-13,881.472
2008-08-14,874.502
2008-08-15,868.155
2008-08-18,866.54
2008-08-19,837.069
2008-08-20,836.51
2008-08-21,828.639
2008-08-22,850.334
2008-08-25,831.096
2008-08-26,828.801
2008-08-27,833.924
2008-08-28,853.36
2008-08-29,857.531
2008-09-01,848.052
2008-09-02,862.227
2008-09-03,857.526
2008-09-04,823.709
2008-09-05,792.608
2008-09-08,827.384
2008-09-09,814.23
2008-09-10,793.055
2008-09-11,777.151
2008-09-12,810.393
2008-09-15,761.648
2008-09-16,761.012
2008-09-17,733.42
2008-09-18,738.804
2008-09-19,826.196
2008-09-22,819.59
2008-09-23,813.275
2008-09-24,811.832
2008-09-25,837.269
2008-09-26,834.176
2008-09-29,789.038
2008-09-30,773.515
2008-10-01,789.918
2008-10-02,769.284
2008-10-03,817.303
2008-10-06,752.372
2008-10-07,773.538
2008-10-08,730.741
2008-10-09,704.836
2008-10-10,625.535
2008-10-13,694.868
2008-10-14,716.454
2008-10-15,676.087
2008-10-16,630.711
2008-10-17,650.244
2008-10-20,660.404
2008-10-21,643.699
2008-10-22,570.986
2008-10-23,547.818
2008-10-24,497.588
2008-10-27,467.044
2008-10-28,454.076
2008-10-29,526.333
2008-10-30,543.758
2008-10-31,560.43
2008-11-03,569.459
2008-11-04,612.048
2008-11-05,620.408
2008-11-06,568.596
2008-11-07,579.347
2008-11-10,565.738
2008-11-11,514.863
2008-11-12,490.727
2008-11-13,503.163
2008-11-14,506.699
2008-11-17,478.09
2008-11-18,475.932
2008-11-19,444.282
2008-11-20,422.417
2008-11-21,427.122
2008-11-24,475.136
2008-11-25,490.634
2008-11-26,485.916
2008-11-27,505.311
2008-11-28,501.659
2008-12-01,469.245
2008-12-02,499.246
2008-12-03,498.256
2008-12-04,494.557
2008-12-05,475.06
2008-12-08,523.49
2008-12-09,527.113
2008-12-10,535.319
2008-12-11,546.161
2008-12-12,532.846
2008-12-15,547.17
2008-12-16,563.025
2008-12-17,585.173
2008-12-18,594.762
2008-12-19,574.746
2008-12-22,562.528
2008-12-23,562.266
2008-12-24,564.061
2008-12-25,564.061
2008-12-26,566.783
2008-12-29,567.669
2008-12-30,575.85
2008-12-31,565.916
2009-01-01,565.916
2009-01-02,590.166
2009-01-05,589.273
2009-01-06,585.654
2009-01-07,587.611
2009-01-08,582.896
2009-01-09,569.586
2009-01-12,552.472
2009-01-13,529.175
2009-01-14,498.797
2009-01-15,491.751
2009-01-16,496.488
2009-01-19,475.026
2009-01-20,440.329
2009-01-21,436.908
2009-01-22,436.801
2009-01-23,428.634
2009-01-26,460.545
2009-01-27,468.637
2009-01-28,510.909
2009-01-29,492.193
2009-01-30,479.612
2009-02-02,463.561
2009-02-03,476.818
2009-02-04,482.825
2009-02-05,475.851
2009-02-06,479.27
2009-02-09,488.896
2009-02-10,475.08
2009-02-11,466.912
2009-02-12,450.884
2009-02-13,455.309
2009-02-16,433.488
2009-02-17,401.607
2009-02-18,406.379
2009-02-19,410.082
2009-02-20,385.208
2009-02-23,381.298
2009-02-24,374.713
2009-02-25,379.326
2009-02-26,401.939
2009-02-27,384.414
2009-03-02,353.223
2009-03-03,346.462
2009-03-04,356.963
2009-03-05,333.859
2009-03-06,329.844
2009-03-09,323.676
2009-03-10,355.987
2009-03-11,365.236
2009-03-12,374.491
2009-03-13,384.384
2009-03-16,401.39
2009-03-17,398.774
2009-03-18,404.061
2009-03-19,429.275
2009-03-20,424.647
2009-03-23,445.593
2009-03-24,449.103
2009-03-25,453.761
2009-03-26,456.576
2009-03-27,436.366
2009-03-30,404.754
2009-03-31,424.345
2009-04-01,435.387
2009-04-02,478.403
2009-04-03,479.135
2009-04-06,477.472
2009-04-07,473.525
2009-04-08,479.448
2009-04-09,514.566
2009-04-10,514.566
2009-04-13,518.929
2009-04-14,534.388
2009-04-15,520.181
2009-04-16,533.836
2009-04-17,539.29
2009-04-20,510.966
2009-04-21,503.143
2009-04-22,523.387
2009-04-23,516.974
2009-04-24,538.199
2009-04-27,526.506
2009-04-28,515.445
2009-04-29,545.639
2009-04-30,562.4
2009-05-01,562.485
2009-05-04,567.228
2009-05-05,575.711
2009-05-06,578.406
2009-05-07,582.676
2009-05-08,606.867
2009-05-11,607.037
2009-05-12,603.376
2009-05-13,575.141
2009-05-14,574.748
2009-05-15,573.479
2009-05-18,586.982
2009-05-19,609.038
2009-05-20,617.426
2009-05-21,601.935
2009-05-22,621.213
2009-05-25,625.095
2009-05-26,628.734
2009-05-27,636.807
2009-05-28,629.349
2009-05-29,637.627
2009-06-01,657.346
2009-06-02,665.22
2009-06-03,642.54
2009-06-04,642.49
2009-06-05,641.792
2009-06-08,624.976
2009-06-09,639.023
2009-06-10,651.551
2009-06-11,660.036
2009-06-12,658.628
2009-06-15,635.603
2009-06-16,637.134
2009-06-17,618.72
2009-06-18,631.583
2009-06-19,651.356
2009-06-22,629.46
2009-06-23,631.651
2009-06-24,653.676
2009-06-25,649.532
2009-06-26,659.877
2009-06-29,675.78
2009-06-30,669.759
2009-07-01,685.81
2009-07-02,660.302
2009-07-03,669.376
2009-07-06,652.933
2009-07-07,654.789
2009-07-08,634.795
2009-07-09,646.802
2009-07-10,640.506
2009-07-13,657.243
2009-07-14,665.566
2009-07-15,696.955
2009-07-16,704.432
2009-07-17,705.924
2009-07-20,720.964
2009-07-21,717.374
2009-07-22,719.904
2009-07-23,738.15
2009-07-24,742.474
2009-07-27,760.502
2009-07-28,767.566
2009-07-29,760.969
2009-07-30,776.0
2009-07-31,789.132
2009-08-03,807.612
2009-08-04,803.781
2009-08-05,790.58
2009-08-06,799.86
2009-08-07,803.563
2009-08-10,798.526
2009-08-11,789.767
2009-08-12,804.361
2009-08-13,817.753
2009-08-14,805.746
2009-08-17,772.585
2009-08-18,783.342
2009-08-19,788.78
2009-08-20,804.986
2009-08-21,832.004
2009-08-24,847.053
2009-08-25,860.822
2009-08-26,851.583
2009-08-27,851.324
2009-08-28,867.282
2009-08-31,858.413
2009-09-01,838.492
2009-09-02,816.964
2009-09-03,822.7
2009-09-04,843.623
2009-09-07,859.323
2009-09-08,864.605
2009-09-09,873.235
2009-09-10,859.34
2009-09-11,869.834
2009-09-14,872.337
2009-09-15,877.607
2009-09-16,894.325
2009-09-17,901.429
2009-09-18,903.815
2009-09-21,892.129
2009-09-22,908.101
2009-09-23,912.736
2009-09-24,894.618
2009-09-25,890.909
2009-09-28,905.288
2009-09-29,897.118
2009-09-30,892.744
2009-10-01,867.245
2009-10-02,849.979
2009-10-05,868.924
2009-10-06,902.322
2009-10-07,892.762
2009-10-08,903.67
2009-10-09,896.879
2009-10-12,905.582
2009-10-13,894.041
2009-10-14,924.769
2009-10-15,927.68
2009-10-16,912.623
2009-10-19,938.732
2009-10-20,929.577
2009-10-21,943.718
2009-10-22,936.498
2009-10-23,930.474
2009-10-26,917.417
2009-10-27,911.416
2009-10-28,883.965
2009-10-29,913.695
2009-10-30,884.601
2009-11-02,893.122
2009-11-03,861.0
2009-11-04,883.85
2009-11-05,898.66
2009-11-06,902.481
2009-11-09,928.775
2009-11-10,926.458
2009-11-11,935.645
2009-11-12,930.97
2009-11-13,934.785
2009-11-16,953.074
2009-11-17,940.48
2009-11-18,952.843
2009-11-19,930.521
2009-11-20,918.725
2009-11-23,949.45
2009-11-24,943.215
2009-11-25,954.673
2009-11-26,921.444
2009-11-27,931.303
2009-11-30,920.362
2009-12-01,942.37
2009-12-02,940.774
2009-12-03,946.641
2009-12-04,948.039
2009-12-07,942.153
2009-12-08,917.7
2009-12-09,891.077
2009-12-10,891.359
2009-12-11,881.801
2009-12-14,893.975
2009-12-15,888.791
2009-12-16,904.457
2009-12-17,876.727
2009-12-18,866.772
2009-12-21,883.465
2009-12-22,884.591
2009-12-23,897.917
2009-12-24,899.452
2009-12-25,899.452
2009-12-28,907.765
2009-12-29,909.107
2009-12-30,896.796
2009-12-31,899.712
2010-01-01,899.712
2010-01-04,920.69
2010-01-05,927.817
2010-01-06,930.575
2010-01-07,923.722
2010-01-08,927.34
2010-01-11,940.479
2010-01-12,930.578
2010-01-13,923.126
2010-01-14,924.169
2010-01-15,902.65
2010-01-18,905.981
2010-01-19,911.765
2010-01-20,875.101
2010-01-21,844.039
2010-01-22,843.61
2010-01-25,834.321
2010-01-26,835.45
2010-01-27,800.703
2010-01-28,780.921
2010-01-29,790.731
2010-02-01,798.187
2010-02-02,814.765
2010-02-03,786.483
2010-02-04,720.985
2010-02-05,705.497
2010-02-08,715.762
2010-02-09,726.544
2010-02-10,744.296
2010-02-11,724.404
2010-02-12,718.311
2010-02-15,722.483
2010-02-16,735.834
2010-02-17,741.282
2010-02-18,744.452
2010-02-19,745.056
2010-02-22,739.796
2010-02-23,715.118
2010-02-24,708.655
2010-02-25,694.609
2010-02-26,718.093
2010-03-01,715.161
2010-03-02,725.609
2010-03-03,746.36
2010-03-04,749.71
2010-03-05,772.693
2010-03-08,780.746
2010-03-09,769.838
2010-03-10,784.871
2010-03-11,778.687
2010-03-12,785.266
2010-03-15,770.676
2010-03-16,783.868
2010-03-17,788.886
2010-03-18,770.837
2010-03-19,758.055
2010-03-22,747.088
2010-03-23,759.004
2010-03-24,735.138
2010-03-25,751.73
2010-03-26,754.304
2010-03-29,759.022
2010-03-30,748.241
2010-03-31,746.371
2010-04-01,762.788
2010-04-02,762.788
2010-04-05,761.041
2010-04-06,760.837
2010-04-07,765.484
2010-04-08,758.121
2010-04-09,790.181
2010-04-12,809.616
2010-04-13,807.758
2010-04-14,813.724
2010-04-15,814.05
2010-04-16,791.621
2010-04-19,784.906
2010-04-20,794.199
2010-04-21,770.863
2010-04-22,745.361
2010-04-23,753.342
2010-04-26,755.074
2010-04-27,717.001
2010-04-28,683.792
2010-04-29,708.679
2010-04-30,716.445
2010-05-03,706.008
2010-05-04,652.776
2010-05-05,627.211
2010-05-06,595.569
2010-05-07,571.276
2010-05-10,688.876
2010-05-11,661.072
2010-05-12,666.486
2010-05-13,654.3
2010-05-14,597.274
2010-05-17,587.785
2010-05-18,616.911
2010-05-19,597.219
2010-05-20,589.42
2010-05-21,612.326
2010-05-24,594.648
2010-05-25,566.276
2010-05-26,565.916
2010-05-27,584.614
2010-05-28,594.352
2010-05-31,586.332
2010-06-01,583.241
2010-06-02,575.879
2010-06-03,576.869
2010-06-04,543.978
2010-06-07,531.848
2010-06-08,524.971
2010-06-09,540.149
2010-06-10,565.932
2010-06-11,590.385
2010-06-14,603.148
2010-06-15,615.774
2010-06-16,612.475
2010-06-17,620.843
2010-06-18,638.34
2010-06-21,643.893
2010-06-22,634.29
2010-06-23,623.129
2010-06-24,606.899
2010-06-25,603.685
2010-06-28,616.077
2010-06-29,572.648
2010-06-30,586.499
2010-07-01,592.202
2010-07-02,603.632
2010-07-05,597.998
2010-07-06,627.154
2010-07-07,656.487
2010-07-08,667.191
2010-07-09,667.595
2010-07-12,661.446
2010-07-13,679.494
2010-07-14,683.938
2010-07-15,682.43
2010-07-16,673.265
2010-07-19,670.373
2010-07-20,675.532
2010-07-21,668.9
2010-07-22,691.337
2010-07-23,692.11
2010-07-26,707.519
2010-07-27,723.515
2010-07-28,725.924
2010-07-29,732.272
2010-07-30,717.286
2010-08-02,753.277
2010-08-03,757.024
2010-08-04,751.091
2010-08-05,751.798
2010-08-06,745.634
2010-08-09,753.945
2010-08-10,739.414
2010-08-11,704.087
2010-08-12,699.329
2010-08-13,688.928
2010-08-16,690.311
2010-08-17,697.787
2010-08-18,697.81
2010-08-19,688.13
2010-08-20,668.805
2010-08-23,676.881
2010-08-24,666.352
2010-08-25,651.61
2010-08-26,665.301
2010-08-27,673.269
2010-08-30,670.858
