Date,SWEDEN LARGE GROWTH Large Cap
2010-09-14,899.845
2010-09-15,902.439
2010-09-16,906.21
2010-09-17,914.665
2010-09-20,935.066
2010-09-21,940.976
2010-09-22,951.319
2010-09-23,930.951
2010-09-24,971.023
2010-09-27,956.688
2010-09-28,972.366
2010-09-29,959.502
2010-09-30,962.305
2010-10-01,955.237
2010-10-04,931.457
2010-10-05,960.683
2010-10-06,956.762
2010-10-07,958.962
2010-10-08,947.747
2010-10-11,959.659
2010-10-12,955.435
2010-10-13,981.555
2010-10-14,987.562
2010-10-15,976.75
2010-10-18,969.217
2010-10-19,952.186
2010-10-20,975.547
2010-10-21,1003.036
2010-10-22,989.658
2010-10-25,995.495
2010-10-26,969.255
2010-10-27,953.411
2010-10-28,957.417
2010-10-29,953.495
2010-11-01,963.238
2010-11-02,977.093
2010-11-03,971.417
2010-11-04,1011.121
2010-11-05,986.522
2010-11-08,982.127
2010-11-09,995.838
2010-11-10,970.522
2010-11-11,961.036
2010-11-12,953.363
2010-11-15,957.555
2010-11-16,929.687
2010-11-17,933.915
2010-11-18,962.34
2010-11-19,972.371
2010-11-22,969.605
2010-11-23,947.694
2010-11-24,968.839
2010-11-25,979.592
2010-11-26,967.603
2010-11-29,962.033
2010-11-30,968.104
2010-12-01,1001.896
2010-12-02,1028.015
2010-12-03,1055.409
2010-12-06,1047.565
2010-12-07,1050.034
2010-12-08,1033.974
2010-12-09,1017.219
2010-12-10,1030.647
2010-12-13,1049.941
2010-12-14,1065.236
2010-12-15,1061.299
2010-12-16,1046.333
2010-12-17,1048.457
2010-12-20,1041.181
2010-12-21,1061.221
2010-12-22,1055.087
2010-12-23,1050.73
2010-12-24,1052.407
2010-12-27,1054.637
2010-12-28,1047.261
2010-12-29,1055.498
2010-12-30,1063.044
2010-12-31,1069.527
2011-01-03,1098.65
2011-01-04,1079.961
2011-01-05,1048.349
2011-01-06,1035.391
2011-01-07,1037.966
2011-01-10,1035.049
2011-01-11,1062.71
2011-01-12,1068.243
2011-01-13,1082.655
2011-01-14,1077.965
2011-01-17,1067.112
2011-01-18,1076.803
2011-01-19,1055.063
2011-01-20,1022.132
2011-01-21,1048.654
2011-01-24,1046.321
2011-01-25,1068.117
2011-01-26,1103.143
2011-01-27,1084.122
2011-01-28,1054.668
2011-01-31,1060.478
2011-02-01,1054.364
2011-02-02,1025.717
2011-02-03,1032.203
2011-02-04,1042.361
2011-02-07,1044.689
2011-02-08,1044.243
2011-02-09,1044.205
2011-02-10,1034.943
2011-02-11,1050.264
2011-02-14,1040.373
2011-02-15,1034.599
2011-02-16,1041.393
2011-02-17,1027.556
2011-02-18,1036.037
2011-02-21,1033.069
2011-02-22,1036.078
2011-02-23,1017.297
2011-02-24,1021.103
2011-02-25,1033.079
2011-02-28,1061.673
2011-03-01,1054.731
2011-03-02,1031.934
2011-03-03,1041.831
2011-03-04,1044.17
2011-03-07,1054.646
2011-03-08,1050.045
2011-03-09,1065.717
2011-03-10,1047.902
2011-03-11,1030.034
2011-03-14,1023.39
2011-03-15,987.956
2011-03-16,973.908
2011-03-17,1000.505
2011-03-18,1038.776
2011-03-21,1062.482
2011-03-22,1055.049
2011-03-23,1059.142
2011-03-24,1087.266
2011-03-25,1080.281
2011-03-28,1083.215
2011-03-29,1083.127
2011-03-30,1095.614
2011-03-31,1088.344
2011-04-01,1096.3
2011-04-04,1104.566
2011-04-05,1102.518
2011-04-06,1119.146
2011-04-07,1103.504
2011-04-08,1128.782
2011-04-11,1117.798
2011-04-12,1090.036
2011-04-13,1102.122
2011-04-14,1102.733
2011-04-15,1098.367
2011-04-18,1058.792
2011-04-19,1098.258
2011-04-20,1155.362
2011-04-21,1166.872
2011-04-22,1166.872
2011-04-25,1167.159
2011-04-26,1177.973
2011-04-27,1178.902
2011-04-28,1203.738
2011-04-29,1220.369
2011-05-02,1222.987
2011-05-03,1205.239
2011-05-04,1200.147
2011-05-05,1172.252
2011-05-06,1178.114
2011-05-09,1167.145
2011-05-10,1188.528
2011-05-11,1187.907
2011-05-12,1160.194
2011-05-13,1159.182
2011-05-16,1179.741
2011-05-17,1152.392
2011-05-18,1161.793
2011-05-19,1178.862
2011-05-20,1163.675
2011-05-23,1123.671
2011-05-24,1128.032
2011-05-25,1145.06
2011-05-26,1133.277
2011-05-27,1162.219
2011-05-30,1159.13
2011-05-31,1169.443
2011-06-01,1180.206
2011-06-02,1171.658
2011-06-03,1156.521
2011-06-06,1152.569
2011-06-07,1151.674
2011-06-08,1115.802
2011-06-09,1120.568
2011-06-10,1078.212
2011-06-13,1070.258
2011-06-14,1095.836
2011-06-15,1059.615
2011-06-16,1038.422
2011-06-17,1054.105
2011-06-20,1037.839
2011-06-21,1074.444
2011-06-22,1060.293
2011-06-23,1013.214
2011-06-24,1016.238
2011-06-27,1047.62
2011-06-28,1053.621
2011-06-29,1093.785
2011-06-30,1117.564
2011-07-01,1120.408
2011-07-04,1134.179
2011-07-05,1137.202
2011-07-06,1115.488
2011-07-07,1140.422
2011-07-08,1107.583
2011-07-11,1061.724
2011-07-12,1057.853
2011-07-13,1087.506
2011-07-14,1062.993
2011-07-15,1046.095
2011-07-18,1001.561
2011-07-19,1040.115
2011-07-20,1056.95
2011-07-21,1062.915
2011-07-22,1066.696
2011-07-25,1061.685
2011-07-26,1062.377
2011-07-27,1044.585
2011-07-28,1035.687
2011-07-29,1039.362
2011-08-01,997.253
2011-08-02,967.235
2011-08-03,931.319
2011-08-04,868.773
2011-08-05,880.188
2011-08-08,834.605
2011-08-09,869.365
2011-08-10,840.547
2011-08-11,884.591
2011-08-12,897.251
2011-08-15,917.637
2011-08-16,912.514
2011-08-17,923.166
2011-08-18,836.786
2011-08-19,825.808
2011-08-22,835.798
2011-08-23,852.14
2011-08-24,866.168
2011-08-25,847.029
2011-08-26,851.018
2011-08-29,881.136
2011-08-30,872.203
2011-08-31,910.492
2011-09-01,906.839
2011-09-02,872.194
2011-09-05,822.336
2011-09-06,826.794
2011-09-07,867.12
2011-09-08,868.855
2011-09-09,825.137
2011-09-12,783.38
2011-09-13,793.395
2011-09-14,795.945
2011-09-15,847.983
2011-09-16,848.087
2011-09-19,805.779
2011-09-20,842.527
2011-09-21,820.027
2011-09-22,746.57
2011-09-23,748.539
2011-09-26,755.421
2011-09-27,822.092
2011-09-28,789.207
2011-09-29,820.005
2011-09-30,780.908
2011-10-03,766.907
2011-10-04,729.882
2011-10-05,765.014
2011-10-06,794.283
2011-10-07,805.089
2011-10-10,839.456
2011-10-11,836.132
2011-10-12,861.189
2011-10-13,829.001
2011-10-14,859.746
2011-10-17,840.243
2011-10-18,843.245
2011-10-19,845.034
2011-10-20,829.313
2011-10-21,872.275
2011-10-24,888.559
2011-10-25,887.006
2011-10-26,897.422
2011-10-27,979.112
2011-10-28,974.727
2011-10-31,919.444
2011-11-01,853.561
2011-11-02,877.905
2011-11-03,897.346
2011-11-04,896.73
2011-11-07,883.176
2011-11-08,891.479
2011-11-09,850.34
2011-11-10,843.985
2011-11-11,881.574
2011-11-14,859.325
2011-11-15,848.316
2011-11-16,849.338
2011-11-17,836.578
2011-11-18,828.259
2011-11-21,788.796
2011-11-22,787.438
2011-11-23,760.208
2011-11-24,755.957
2011-11-25,753.639
2011-11-28,795.91
2011-11-29,807.036
2011-11-30,872.936
2011-12-01,861.046
2011-12-02,871.477
2011-12-05,888.023
2011-12-06,865.414
2011-12-07,869.54
2011-12-08,838.121
2011-12-09,851.314
2011-12-12,816.87
2011-12-13,815.739
2011-12-14,795.514
2011-12-15,806.848
2011-12-16,807.713
2011-12-19,806.795
2011-12-20,833.584
2011-12-21,828.33
2011-12-22,841.771
2011-12-23,848.882
2011-12-26,848.882
2011-12-27,851.124
2011-12-28,834.762
2011-12-29,842.166
2011-12-30,862.378
2012-01-02,873.737
2012-01-03,896.817
2012-01-04,881.527
2012-01-05,874.38
2012-01-06,871.878
2012-01-09,871.246
2012-01-10,894.314
2012-01-11,884.471
2012-01-12,887.714
2012-01-13,873.446
2012-01-16,880.196
2012-01-17,900.05
2012-01-18,916.251
2012-01-19,936.486
2012-01-20,933.797
2012-01-23,950.79
2012-01-24,933.751
2012-01-25,920.961
2012-01-26,951.439
2012-01-27,940.548
2012-01-30,933.04
2012-01-31,930.713
2012-02-01,966.673
2012-02-02,970.013
2012-02-03,987.787
2012-02-06,982.214
2012-02-07,991.696
2012-02-08,994.978
2012-02-09,999.536
2012-02-10,979.399
2012-02-13,988.894
2012-02-14,983.446
2012-02-15,993.645
2012-02-16,997.85
2012-02-17,1014.212
2012-02-20,1041.262
2012-02-21,1035.989
2012-02-22,1020.72
2012-02-23,1024.646
2012-02-24,1041.653
2012-02-27,1024.136
2012-02-28,1036.802
2012-02-29,1036.066
2012-03-01,1029.841
2012-03-02,1016.632
2012-03-05,1010.176
2012-03-06,955.165
2012-03-07,956.91
2012-03-08,1007.388
2012-03-09,991.315
2012-03-12,992.228
2012-03-13,1007.326
2012-03-14,1003.21
2012-03-15,1023.087
2012-03-16,1039.524
2012-03-19,1039.521
2012-03-20,1007.375
2012-03-21,997.222
2012-03-22,980.563
2012-03-23,995.735
2012-03-26,1022.745
2012-03-27,1018.413
2012-03-28,1011.054
2012-03-29,983.51
2012-03-30,1006.188
2012-04-02,1022.63
2012-04-03,1023.667
2012-04-04,967.096
2012-04-05,956.483
2012-04-06,956.483
2012-04-09,949.398
2012-04-10,927.066
2012-04-11,942.192
2012-04-12,973.907
2012-04-13,944.303
2012-04-16,952.888
2012-04-17,970.461
2012-04-18,960.399
2012-04-19,976.947
2012-04-20,992.744
2012-04-23,932.759
2012-04-24,955.73
2012-04-25,975.233
2012-04-26,977.737
2012-04-27,1003.4
2012-04-30,1006.984
2012-05-01,1006.311
2012-05-02,994.479
2012-05-03,1001.979
2012-05-04,968.935
2012-05-07,965.948
2012-05-08,944.183
2012-05-09,944.264
2012-05-10,951.006
2012-05-11,956.118
2012-05-14,915.039
2012-05-15,902.747
2012-05-16,885.354
2012-05-17,878.47
2012-05-18,849.455
2012-05-21,877.415
2012-05-22,908.419
2012-05-23,871.305
2012-05-24,886.622
2012-05-25,879.651
2012-05-28,886.904
2012-05-29,903.95
2012-05-30,879.405
2012-05-31,860.542
2012-06-01,839.768
2012-06-04,836.949
2012-06-05,841.035
2012-06-06,840.837
2012-06-07,880.077
2012-06-08,869.824
2012-06-11,884.606
2012-06-12,886.637
2012-06-13,878.709
2012-06-14,875.258
2012-06-15,887.521
2012-06-18,884.619
2012-06-19,913.068
2012-06-20,938.64
2012-06-21,930.421
2012-06-22,927.2
2012-06-25,893.304
2012-06-26,886.925
2012-06-27,897.465
2012-06-28,884.475
2012-06-29,947.789
2012-07-02,945.648
2012-07-03,960.639
2012-07-04,963.02
2012-07-05,954.494
2012-07-06,933.736
2012-07-09,929.448
2012-07-10,941.351
2012-07-11,931.148
2012-07-12,915.045
2012-07-13,934.34
2012-07-16,932.177
2012-07-17,923.59
2012-07-18,941.994
2012-07-19,961.911
2012-07-20,960.099
2012-07-23,934.871
2012-07-24,936.835
2012-07-25,945.017
2012-07-26,976.862
2012-07-27,988.981
2012-07-30,1006.178
2012-07-31,1009.36
2012-08-01,1011.472
2012-08-02,995.033
2012-08-03,1030.583
2012-08-06,1036.566
2012-08-07,1033.04
2012-08-08,1038.478
2012-08-09,1043.138
2012-08-10,1045.505
2012-08-13,1037.552
2012-08-14,1035.472
2012-08-15,1027.394
2012-08-16,1028.48
2012-08-17,1039.997
2012-08-20,1040.256
2012-08-21,1046.548
2012-08-22,1014.959
2012-08-23,1017.118
2012-08-24,1021.444
2012-08-27,1028.888
2012-08-28,1001.19
2012-08-29,991.762
2012-08-30,981.72
2012-08-31,997.768
2012-09-03,992.043
2012-09-04,976.197
2012-09-05,976.388
2012-09-06,993.472
2012-09-07,1031.739
2012-09-10,1024.661
2012-09-11,1037.896
2012-09-12,1049.334
2012-09-13,1041.663
2012-09-14,1090.295
2012-09-17,1074.334
2012-09-18,1066.713
2012-09-19,1084.069
2012-09-20,1071.149
2012-09-21,1065.482
2012-09-24,1062.102
2012-09-25,1079.679
2012-09-26,1046.303
2012-09-27,1047.94
2012-09-28,1031.102
2012-10-01,1043.927
2012-10-02,1041.71
2012-10-03,1024.533
2012-10-04,1043.1
2012-10-05,1058.529
2012-10-08,1036.318
2012-10-09,1026.672
2012-10-10,1013.374
2012-10-11,1014.146
2012-10-12,1006.775
2012-10-15,1014.924
2012-10-16,1027.735
2012-10-17,1039.406
2012-10-18,1055.603
2012-10-19,1032.629
2012-10-22,1036.684
2012-10-23,1004.449
2012-10-24,1004.955
2012-10-25,1011.27
2012-10-26,1016.921
2012-10-29,1017.734
2012-10-30,1033.797
2012-10-31,1027.568
2012-11-01,1033.84
2012-11-02,1040.003
2012-11-05,1031.78
2012-11-06,1039.842
2012-11-07,1022.613
2012-11-08,1018.164
2012-11-09,1009.222
2012-11-12,1008.394
2012-11-13,1005.155
2012-11-14,1002.037
2012-11-15,991.315
2012-11-16,974.786
2012-11-19,1010.258
2012-11-20,1008.086
2012-11-21,1010.992
2012-11-22,1024.142
2012-11-23,1043.617
2012-11-26,1045.814
2012-11-27,1036.676
2012-11-28,1034.724
2012-11-29,1047.135
2012-11-30,1051.154
2012-12-03,1056.961
2012-12-04,1059.399
2012-12-05,1062.329
2012-12-06,1067.014
2012-12-07,1061.982
2012-12-10,1067.922
2012-12-11,1083.435
2012-12-12,1074.222
2012-12-13,1052.387
2012-12-14,1056.391
2012-12-17,1074.979
2012-12-18,1089.991
2012-12-19,1100.258
2012-12-20,1103.73
2012-12-21,1100.829
2012-12-24,1099.39
2012-12-25,1099.39
2012-12-26,1103.355
2012-12-27,1107.6
2012-12-28,1102.66
2012-12-31,1103.567
2013-01-01,1103.567
2013-01-02,1133.523
2013-01-03,1124.717
2013-01-04,1127.694
2013-01-07,1123.648
2013-01-08,1112.01
2013-01-09,1104.664
2013-01-10,1110.23
2013-01-11,1119.923
2013-01-14,1121.718
2013-01-15,1122.173
2013-01-16,1122.957
2013-01-17,1126.604
2013-01-18,1118.958
2013-01-21,1135.071
2013-01-22,1136.515
2013-01-23,1140.11
2013-01-24,1154.234
2013-01-25,1174.069
2013-01-28,1183.131
2013-01-29,1188.421
2013-01-30,1190.354
2013-01-31,1164.835
2013-02-01,1187.22
2013-02-04,1162.226
2013-02-05,1169.488
2013-02-06,1177.439
2013-02-07,1152.436
2013-02-08,1164.703
2013-02-11,1164.765
2013-02-12,1175.261
2013-02-13,1195.937
2013-02-14,1189.345
2013-02-15,1191.124
2013-02-18,1189.722
2013-02-19,1200.734
2013-02-20,1212.296
2013-02-21,1176.211
2013-02-22,1189.36
2013-02-25,1183.798
2013-02-26,1153.125
2013-02-27,1167.411
2013-02-28,1175.036
2013-03-01,1170.568
2013-03-04,1173.619
2013-03-05,1195.16
2013-03-06,1192.978
2013-03-07,1204.788
2013-03-08,1197.379
2013-03-11,1200.144
2013-03-12,1196.63
2013-03-13,1177.508
2013-03-14,1182.212
2013-03-15,1188.919
2013-03-18,1173.701
2013-03-19,1148.527
2013-03-20,1144.65
2013-03-21,1134.991
2013-03-22,1143.527
2013-03-25,1137.83
2013-03-26,1145.371
2013-03-27,1143.066
2013-03-28,1148.137
2013-03-29,1148.137
2013-04-01,1147.167
2013-04-02,1161.355
2013-04-03,1151.783
2013-04-04,1120.756
2013-04-05,1129.286
2013-04-08,1126.82
2013-04-09,1139.438
2013-04-10,1164.254
2013-04-11,1179.885
2013-04-12,1159.372
2013-04-15,1140.967
2013-04-16,1135.817
2013-04-17,1089.676
2013-04-18,1092.664
2013-04-19,1085.316
2013-04-22,1079.412
2013-04-23,1096.475
2013-04-24,1097.683
2013-04-25,1119.847
2013-04-26,1129.54
2013-04-29,1130.691
2013-04-30,1144.725
2013-05-01,1145.69
2013-05-02,1126.336
2013-05-03,1148.865
2013-05-06,1146.348
2013-05-07,1145.844
2013-05-08,1166.796
2013-05-09,1161.598
2013-05-10,1153.707
2013-05-13,1152.272
2013-05-14,1149.074
2013-05-15,1142.307
2013-05-16,1160.072
2013-05-17,1162.932
2013-05-20,1171.057
2013-05-21,1185.82
2013-05-22,1192.417
2013-05-23,1156.128
2013-05-24,1152.444
2013-05-27,1170.331
2013-05-28,1168.486
2013-05-29,1155.183
2013-05-30,1174.095
2013-05-31,1147.233
2013-06-03,1162.292
2013-06-04,1158.643
2013-06-05,1133.71
2013-06-06,1137.993
2013-06-07,1134.088
2013-06-10,1133.186
2013-06-11,1123.601
2013-06-12,1127.962
2013-06-13,1123.12
2013-06-14,1139.699
2013-06-17,1143.623
2013-06-18,1144.982
2013-06-19,1149.483
2013-06-20,1077.299
2013-06-21,1064.423
2013-06-24,1022.373
2013-06-25,1044.842
2013-06-26,1058.884
2013-06-27,1067.95
2013-06-28,1057.207
2013-07-01,1085.254
2013-07-02,1079.581
2013-07-03,1066.708
2013-07-04,1088.879
2013-07-05,1059.501
2013-07-08,1073.732
2013-07-09,1085.379
2013-07-10,1098.027
2013-07-11,1122.854
2013-07-12,1122.651
2013-07-15,1122.292
2013-07-16,1146.892
2013-07-17,1150.93
2013-07-18,1136.387
2013-07-19,1143.13
2013-07-22,1144.272
2013-07-23,1154.011
2013-07-24,1163.498
2013-07-25,1159.171
2013-07-26,1162.718
2013-07-29,1162.232
2013-07-30,1158.282
2013-07-31,1158.543
2013-08-01,1160.169
2013-08-02,1160.089
2013-08-05,1160.331
2013-08-06,1164.419
2013-08-07,1162.611
2013-08-08,1178.973
2013-08-09,1184.91
2013-08-12,1181.246
2013-08-13,1191.88
2013-08-14,1203.817
2013-08-15,1177.587
2013-08-16,1191.886
2013-08-19,1196.897
2013-08-20,1198.441
2013-08-21,1164.187
2013-08-22,1186.226
2013-08-23,1199.062
2013-08-26,1204.901
2013-08-27,1192.217
2013-08-28,1180.603
2013-08-29,1170.163
2013-08-30,1155.437
2013-09-02,1175.194
2013-09-03,1180.832
2013-09-04,1187.027
2013-09-05,1177.516
2013-09-06,1188.892
2013-09-09,1203.402
2013-09-10,1228.386
2013-09-11,1239.91
2013-09-12,1240.754
2013-09-13,1229.401
2013-09-16,1266.162
2013-09-17,1271.863
2013-09-18,1276.39
2013-09-19,1314.861
2013-09-20,1300.615
2013-09-23,1285.711
2013-09-24,1289.021
2013-09-25,1268.0
2013-09-26,1286.483
2013-09-27,1278.934
2013-09-30,1269.237
2013-10-01,1290.822
2013-10-02,1274.929
2013-10-03,1274.852
2013-10-04,1257.907
2013-10-07,1246.78
2013-10-08,1244.508
2013-10-09,1227.959
2013-10-10,1249.132
2013-10-11,1263.473
2013-10-14,1253.374
2013-10-15,1250.602
2013-10-16,1242.707
2013-10-17,1252.58
2013-10-18,1272.556
2013-10-21,1280.941
2013-10-22,1291.816
2013-10-23,1283.103
2013-10-24,1290.687
2013-10-25,1270.315
2013-10-28,1252.798
2013-10-29,1249.676
2013-10-30,1251.599
2013-10-31,1221.527
2013-11-01,1198.262
2013-11-04,1211.829
2013-11-05,1197.946
2013-11-06,1219.42
2013-11-07,1214.414
2013-11-08,1198.295
2013-11-11,1211.473
2013-11-12,1188.981
2013-11-13,1175.232
2013-11-14,1194.776
2013-11-15,1204.199
2013-11-18,1222.992
2013-11-19,1211.412
2013-11-20,1212.926
2013-11-21,1201.129
2013-11-22,1221.616
2013-11-25,1231.572
2013-11-26,1232.343
2013-11-27,1237.413
2013-11-28,1244.196
2013-11-29,1238.578
2013-12-02,1233.116
2013-12-03,1217.962
2013-12-04,1221.748
2013-12-05,1211.579
2013-12-06,1207.841
2013-12-09,1212.665
2013-12-10,1202.447
2013-12-11,1192.778
2013-12-12,1173.185
2013-12-13,1179.022
2013-12-16,1191.139
2013-12-17,1185.251
2013-12-18,1199.117
2013-12-19,1207.916
2013-12-20,1215.754
2013-12-23,1229.325
2013-12-24,1224.696
2013-12-25,1224.696
2013-12-26,1229.522
2013-12-27,1252.165
2013-12-30,1264.692
2013-12-31,1265.381
2014-01-01,1265.381
2014-01-02,1243.702
2014-01-03,1239.626
2014-01-06,1238.713
2014-01-07,1239.397
2014-01-08,1230.414
2014-01-09,1222.372
2014-01-10,1247.699
2014-01-13,1241.443
2014-01-14,1244.679
2014-01-15,1256.052
2014-01-16,1259.667
2014-01-17,1268.332
2014-01-20,1263.778
2014-01-21,1262.745
2014-01-22,1276.518
2014-01-23,1259.936
2014-01-24,1237.985
2014-01-27,1246.96
2014-01-28,1254.737
2014-01-29,1245.556
2014-01-30,1223.089
2014-01-31,1229.982
2014-02-03,1209.009
2014-02-04,1202.221
2014-02-05,1207.682
2014-02-06,1239.797
2014-02-07,1241.275
2014-02-10,1249.195
2014-02-11,1278.165
2014-02-12,1270.552
2014-02-13,1267.9
2014-02-14,1279.468
2014-02-17,1282.738
2014-02-18,1260.954
2014-02-19,1265.195
2014-02-20,1258.286
2014-02-21,1269.536
2014-02-24,1296.945
2014-02-25,1296.745
2014-02-26,1296.396
2014-02-27,1290.52
2014-02-28,1313.146
2014-03-03,1273.228
2014-03-04,1297.704
2014-03-05,1307.555
2014-03-06,1326.563
2014-03-07,1317.917
2014-03-10,1320.355
2014-03-11,1320.717
2014-03-12,1304.918
2014-03-13,1298.135
2014-03-14,1288.868
2014-03-17,1314.978
2014-03-18,1328.192
2014-03-19,1320.455
2014-03-20,1312.361
2014-03-21,1312.699
2014-03-24,1297.989
2014-03-25,1313.341
2014-03-26,1311.01
2014-03-27,1297.299
2014-03-28,1295.38
2014-03-31,1315.993
2014-04-01,1332.863
2014-04-02,1330.404
2014-04-03,1314.739
2014-04-04,1318.254
2014-04-07,1308.809
2014-04-08,1324.866
2014-04-09,1330.197
2014-04-10,1314.725
2014-04-11,1306.991
2014-04-14,1308.908
2014-04-15,1292.418
2014-04-16,1299.499
2014-04-17,1302.404
2014-04-18,1302.404
2014-04-21,1297.589
2014-04-22,1329.412
2014-04-23,1302.438
2014-04-24,1311.26
2014-04-25,1296.825
2014-04-28,1301.224
2014-04-29,1301.918
2014-04-30,1312.254
2014-05-01,1315.22
2014-05-02,1310.289
2014-05-05,1303.044
2014-05-06,1311.184
2014-05-07,1307.494
2014-05-08,1322.518
2014-05-09,1310.187
2014-05-12,1324.717
2014-05-13,1336.878
2014-05-14,1342.205
2014-05-15,1360.027
2014-05-16,1349.631
2014-05-19,1345.07
2014-05-20,1343.788
2014-05-21,1347.438
2014-05-22,1349.546
2014-05-23,1337.459
2014-05-26,1346.117
2014-05-27,1344.508
2014-05-28,1336.666
2014-05-29,1338.902
2014-05-30,1338.866
2014-06-02,1331.298
2014-06-03,1328.598
2014-06-04,1335.076
2014-06-05,1316.843
2014-06-06,1327.86
2014-06-09,1331.067
2014-06-10,1332.76
2014-06-11,1330.942
2014-06-12,1330.431
2014-06-13,1331.978
2014-06-16,1325.769
2014-06-17,1323.579
2014-06-18,1312.59
2014-06-19,1319.518
2014-06-20,1309.445
2014-06-23,1327.441
2014-06-24,1328.414
2014-06-25,1306.662
2014-06-26,1294.22
2014-06-27,1302.561
2014-06-30,1310.575
2014-07-01,1310.757
2014-07-02,1314.785
2014-07-03,1318.236
2014-07-04,1302.931
2014-07-07,1299.52
2014-07-08,1285.461
2014-07-09,1289.949
2014-07-10,1273.014
2014-07-11,1270.756
2014-07-14,1290.67
2014-07-15,1277.388
2014-07-16,1295.331
2014-07-17,1290.289
2014-07-18,1298.582
2014-07-21,1291.195
2014-07-22,1306.683
2014-07-23,1305.935
2014-07-24,1309.173
2014-07-25,1312.308
2014-07-28,1306.573
2014-07-29,1299.078
2014-07-30,1289.477
2014-07-31,1269.027
2014-08-01,1261.665
2014-08-04,1256.94
2014-08-05,1266.877
2014-08-06,1243.207
2014-08-07,1232.761
2014-08-08,1237.685
2014-08-11,1273.053
2014-08-12,1263.308
2014-08-13,1272.336
2014-08-14,1269.671
2014-08-15,1266.451
2014-08-18,1282.976
2014-08-19,1292.038
2014-08-20,1281.908
2014-08-21,1290.778
2014-08-22,1283.089
2014-08-25,1291.822
2014-08-26,1294.94
2014-08-27,1293.339
2014-08-28,1276.834
2014-08-29,1280.49
2014-09-01,1272.928
2014-09-02,1272.832
2014-09-03,1283.407
2014-09-04,1273.805
2014-09-05,1260.97
2014-09-08,1270.31
2014-09-09,1256.847
2014-09-10,1264.058
2014-09-11,1261.608
2014-09-12,1262.556
2014-09-15,1274.891
2014-09-16,1276.694
2014-09-17,1282.084
2014-09-18,1299.919
2014-09-19,1295.492
2014-09-22,1285.099
2014-09-23,1270.135
2014-09-24,1267.187
2014-09-25,1240.38
2014-09-26,1232.451
2014-09-29,1232.35
2014-09-30,1248.756
2014-10-01,1225.424
2014-10-02,1206.734
2014-10-03,1206.753
2014-10-06,1204.207
2014-10-07,1185.83
2014-10-08,1179.145
2014-10-09,1176.56
2014-10-10,1148.391
2014-10-13,1148.315
2014-10-14,1156.729
2014-10-15,1129.991
2014-10-16,1142.807
2014-10-17,1171.155
2014-10-20,1163.806
2014-10-21,1176.242
2014-10-22,1176.355
2014-10-23,1196.76
2014-10-24,1196.553
2014-10-27,1190.769
2014-10-28,1201.289
2014-10-29,1215.847
2014-10-30,1216.934
2014-10-31,1221.365
2014-11-03,1209.868
2014-11-04,1211.653
2014-11-05,1224.946
2014-11-06,1232.195
2014-11-07,1219.787
2014-11-10,1230.069
2014-11-11,1238.635
2014-11-12,1227.904
2014-11-13,1238.474
2014-11-14,1233.906
2014-11-17,1236.634
2014-11-18,1258.637
2014-11-19,1248.531
2014-11-20,1245.851
2014-11-21,1258.771
2014-11-24,1264.066
2014-11-25,1275.451
2014-11-26,1273.96
2014-11-27,1269.513
2014-11-28,1269.705
2014-12-01,1268.711
2014-12-02,1254.917
2014-12-03,1263.665
2014-12-04,1258.368
2014-12-05,1263.752
2014-12-08,1259.097
2014-12-09,1252.952
2014-12-10,1248.74
2014-12-11,1249.437
2014-12-12,1227.359
2014-12-15,1199.797
2014-12-16,1214.083
2014-12-17,1199.55
2014-12-18,1227.533
2014-12-19,1235.821
2014-12-22,1232.273
2014-12-23,1240.996
2014-12-24,1236.433
2014-12-25,1236.433
2014-12-26,1230.994
2014-12-29,1240.273
2014-12-30,1238.146
2014-12-31,1225.856
2015-01-01,1225.856
2015-01-02,1216.601
2015-01-05,1212.117
2015-01-06,1213.658
2015-01-07,1175.647
2015-01-08,1205.001
2015-01-09,1202.659
2015-01-12,1205.767
2015-01-13,1221.312
2015-01-14,1194.607
2015-01-15,1201.063
2015-01-16,1210.318
2015-01-19,1214.368
2015-01-20,1225.496
2015-01-21,1234.058
2015-01-22,1246.888
2015-01-23,1251.204
2015-01-26,1258.224
2015-01-27,1249.992
2015-01-28,1251.051
2015-01-29,1260.064
2015-01-30,1260.066
2015-02-02,1253.647
2015-02-03,1273.909
2015-02-04,1268.54
2015-02-05,1267.605
2015-02-06,1256.96
2015-02-09,1255.334
2015-02-10,1276.971
2015-02-11,1258.055
2015-02-12,1280.097
2015-02-13,1296.313
2015-02-16,1298.823
2015-02-17,1294.101
2015-02-18,1302.568
2015-02-19,1323.984
2015-02-20,1326.705
2015-02-23,1332.677
2015-02-24,1334.798
2015-02-25,1343.128
2015-02-26,1335.505
2015-02-27,1345.73
2015-03-02,1340.448
2015-03-03,1325.882
2015-03-04,1317.154
2015-03-05,1327.562
2015-03-06,1297.198
2015-03-09,1292.912
2015-03-10,1265.813
2015-03-11,1269.423
2015-03-12,1272.995
2015-03-13,1267.914
2015-03-16,1297.769
2015-03-17,1276.979
2015-03-18,1293.796
2015-03-19,1307.479
2015-03-20,1323.246
2015-03-23,1336.505
2015-03-24,1335.709
2015-03-25,1337.831
2015-03-26,1320.608
2015-03-27,1311.667
2015-03-30,1325.706
2015-03-31,1311.136
2015-04-01,1304.052
2015-04-02,1317.334
2015-04-03,1317.334
