Date,NETHERLANDS SMALL GROWTH Small Cap
2010-08-25,762.383
2010-08-26,777.564
2010-08-27,779.522
2010-08-30,775.318
2010-08-31,781.227
2010-09-01,804.902
2010-09-02,808.89
2010-09-03,817.162
2010-09-06,821.371
2010-09-07,803.604
2010-09-08,807.829
2010-09-09,812.031
2010-09-10,818.045
2010-09-13,831.669
2010-09-14,843.388
2010-09-15,838.197
2010-09-16,840.882
2010-09-17,882.277
2010-09-20,895.995
2010-09-21,904.74
2010-09-22,924.787
2010-09-23,916.226
2010-09-24,934.182
2010-09-27,936.97
2010-09-28,942.994
2010-09-29,942.213
2010-09-30,942.608
2010-10-01,950.094
2010-10-04,940.643
2010-10-05,959.404
2010-10-06,965.828
2010-10-07,968.006
2010-10-08,971.947
2010-10-11,971.79
2010-10-12,962.898
2010-10-13,987.061
2010-10-14,996.13
2010-10-15,992.646
2010-10-18,993.397
2010-10-19,976.561
2010-10-20,989.441
2010-10-21,999.3
2010-10-22,993.607
2010-10-25,1012.895
2010-10-26,1007.743
2010-10-27,1006.796
2010-10-28,1014.802
2010-10-29,1004.946
2010-11-01,1004.44
2010-11-02,1029.52
2010-11-03,1028.07
2010-11-04,1061.763
2010-11-05,1050.271
2010-11-08,1038.569
2010-11-09,1047.497
2010-11-10,1020.956
2010-11-11,1005.682
2010-11-12,1004.754
2010-11-15,1010.967
2010-11-16,987.401
2010-11-17,1003.024
2010-11-18,1017.216
2010-11-19,1024.753
2010-11-22,1022.039
2010-11-23,990.318
2010-11-24,1005.968
2010-11-25,1015.079
2010-11-26,998.68
2010-11-29,977.159
2010-11-30,968.681
2010-12-01,993.466
2010-12-02,1016.655
2010-12-03,1034.623
2010-12-06,1028.41
2010-12-07,1045.348
2010-12-08,1031.175
2010-12-09,1027.181
2010-12-10,1031.63
2010-12-13,1052.162
2010-12-14,1057.803
2010-12-15,1056.274
2010-12-16,1042.1
2010-12-17,1039.057
2010-12-20,1043.275
2010-12-21,1052.357
2010-12-22,1054.973
2010-12-23,1042.648
2010-12-24,1047.969
2010-12-27,1045.71
2010-12-28,1045.748
2010-12-29,1053.273
2010-12-30,1065.403
2010-12-31,1083.131
2011-01-03,1080.036
2011-01-04,1063.831
2011-01-05,1040.918
2011-01-06,1037.222
2011-01-07,1024.136
2011-01-10,1015.228
2011-01-11,1024.58
2011-01-12,1037.894
2011-01-13,1057.668
2011-01-14,1055.954
2011-01-17,1046.471
2011-01-18,1066.446
2011-01-19,1066.127
2011-01-20,1035.082
2011-01-21,1056.44
2011-01-24,1062.534
2011-01-25,1063.215
2011-01-26,1073.124
2011-01-27,1075.477
2011-01-28,1063.953
2011-01-31,1066.635
2011-02-01,1084.91
2011-02-02,1083.181
2011-02-03,1069.06
2011-02-04,1068.209
2011-02-07,1082.821
2011-02-08,1095.342
2011-02-09,1098.273
2011-02-10,1080.012
2011-02-11,1089.42
2011-02-14,1091.465
2011-02-15,1086.613
2011-02-16,1080.245
2011-02-17,1066.745
2011-02-18,1069.651
2011-02-21,1064.36
2011-02-22,1057.666
2011-02-23,1058.433
2011-02-24,1051.685
2011-02-25,1065.061
2011-02-28,1082.945
2011-03-01,1086.072
2011-03-02,1081.762
2011-03-03,1089.789
2011-03-04,1092.891
2011-03-07,1092.423
2011-03-08,1079.813
2011-03-09,1084.745
2011-03-10,1061.112
2011-03-11,1052.057
2011-03-14,1052.282
2011-03-15,1030.906
2011-03-16,1023.544
2011-03-17,1045.64
2011-03-18,1069.775
2011-03-21,1093.94
2011-03-22,1090.478
2011-03-23,1095.688
2011-03-24,1124.105
2011-03-25,1123.919
2011-03-28,1120.892
2011-03-29,1122.526
2011-03-30,1131.53
2011-03-31,1134.648
2011-04-01,1143.266
2011-04-04,1159.562
2011-04-05,1148.352
2011-04-06,1165.318
2011-04-07,1153.619
2011-04-08,1167.582
2011-04-11,1167.509
2011-04-12,1147.419
2011-04-13,1161.435
2011-04-14,1155.838
2011-04-15,1157.619
2011-04-18,1116.866
2011-04-19,1139.433
2011-04-20,1177.772
2011-04-21,1180.686
2011-04-22,1180.686
2011-04-25,1179.835
2011-04-26,1184.431
2011-04-27,1186.217
2011-04-28,1193.178
2011-04-29,1200.941
2011-05-02,1204.653
2011-05-03,1195.107
2011-05-04,1184.564
2011-05-05,1154.363
2011-05-06,1151.859
2011-05-09,1131.398
2011-05-10,1161.456
2011-05-11,1153.858
2011-05-12,1138.08
2011-05-13,1130.522
2011-05-16,1134.282
2011-05-17,1118.682
2011-05-18,1125.858
2011-05-19,1140.084
2011-05-20,1135.606
2011-05-23,1093.658
2011-05-24,1104.8
2011-05-25,1103.592
2011-05-26,1103.832
2011-05-27,1125.496
2011-05-30,1128.828
2011-05-31,1145.365
2011-06-01,1149.179
2011-06-02,1135.749
2011-06-03,1139.914
2011-06-06,1141.473
2011-06-07,1141.105
2011-06-08,1114.717
2011-06-09,1118.04
2011-06-10,1095.46
2011-06-13,1093.753
2011-06-14,1113.93
2011-06-15,1086.153
2011-06-16,1055.576
2011-06-17,1068.504
2011-06-20,1056.708
2011-06-21,1082.112
2011-06-22,1074.131
2011-06-23,1031.158
2011-06-24,1034.813
2011-06-27,1041.787
2011-06-28,1049.477
2011-06-29,1077.293
2011-06-30,1107.795
2011-07-01,1107.778
2011-07-04,1113.434
2011-07-05,1094.635
2011-07-06,1083.161
2011-07-07,1094.492
2011-07-08,1071.069
2011-07-11,1022.618
2011-07-12,1006.213
2011-07-13,1023.16
2011-07-14,993.221
2011-07-15,973.778
2011-07-18,945.14
2011-07-19,972.417
2011-07-20,993.622
2011-07-21,1020.081
2011-07-22,1026.339
2011-07-25,1019.397
2011-07-26,1020.958
2011-07-27,1006.835
2011-07-28,987.073
2011-07-29,986.51
2011-08-01,971.474
2011-08-02,931.385
2011-08-03,896.904
2011-08-04,839.258
2011-08-05,836.947
2011-08-08,784.239
2011-08-09,828.349
2011-08-10,807.128
2011-08-11,833.586
2011-08-12,861.147
2011-08-15,896.045
2011-08-16,870.755
2011-08-17,878.201
2011-08-18,818.84
2011-08-19,811.542
2011-08-22,816.36
2011-08-23,823.856
2011-08-24,841.082
2011-08-25,835.919
2011-08-26,836.351
2011-08-29,864.72
2011-08-30,867.164
2011-08-31,890.266
2011-09-01,885.603
2011-09-02,861.965
2011-09-05,824.355
2011-09-06,810.356
2011-09-07,835.753
2011-09-08,843.602
2011-09-09,809.602
2011-09-12,796.786
2011-09-13,808.365
2011-09-14,821.851
2011-09-15,847.278
2011-09-16,860.683
2011-09-19,829.619
2011-09-20,848.064
2011-09-21,841.57
2011-09-22,788.398
2011-09-23,789.269
2011-09-26,793.352
2011-09-27,839.079
2011-09-28,837.677
2011-09-29,848.131
2011-09-30,819.625
2011-10-03,797.765
2011-10-04,771.274
2011-10-05,799.266
2011-10-06,822.191
2011-10-07,827.633
2011-10-10,858.586
2011-10-11,854.446
2011-10-12,887.538
2011-10-13,880.994
2011-10-14,901.958
2011-10-17,876.385
2011-10-18,877.321
2011-10-19,884.325
2011-10-20,869.999
2011-10-21,896.888
2011-10-24,911.96
2011-10-25,905.377
2011-10-26,892.709
2011-10-27,935.655
2011-10-28,932.972
2011-10-31,900.04
2011-11-01,851.347
2011-11-02,865.966
2011-11-03,877.987
2011-11-04,877.509
2011-11-07,868.832
2011-11-08,872.874
2011-11-09,830.427
2011-11-10,817.596
2011-11-11,846.519
2011-11-14,827.921
2011-11-15,811.759
2011-11-16,815.283
2011-11-17,795.813
2011-11-18,789.56
2011-11-21,755.52
2011-11-22,759.493
2011-11-23,742.237
2011-11-24,743.865
2011-11-25,738.559
2011-11-28,778.201
2011-11-29,787.772
2011-11-30,820.25
2011-12-01,803.466
2011-12-02,811.502
2011-12-05,827.506
2011-12-06,821.476
2011-12-07,835.909
2011-12-08,805.485
2011-12-09,819.733
2011-12-12,782.542
2011-12-13,782.745
2011-12-14,757.35
2011-12-15,776.559
2011-12-16,775.239
2011-12-19,773.05
2011-12-20,806.876
2011-12-21,791.539
2011-12-22,799.225
2011-12-23,805.627
2011-12-26,805.627
2011-12-27,811.262
2011-12-28,798.329
2011-12-29,802.711
2011-12-30,816.187
2012-01-02,833.843
2012-01-03,850.099
2012-01-04,828.345
2012-01-05,823.243
2012-01-06,821.426
2012-01-09,827.238
2012-01-10,837.673
2012-01-11,831.501
2012-01-12,849.814
2012-01-13,841.113
2012-01-16,849.805
2012-01-17,867.286
2012-01-18,883.874
2012-01-19,907.104
2012-01-20,911.604
2012-01-23,923.966
2012-01-24,905.508
2012-01-25,909.93
2012-01-26,932.157
2012-01-27,929.087
2012-01-30,913.954
2012-01-31,916.348
2012-02-01,947.417
2012-02-02,945.813
2012-02-03,953.023
2012-02-06,950.455
2012-02-07,961.921
2012-02-08,957.144
2012-02-09,957.386
2012-02-10,943.738
2012-02-13,949.732
2012-02-14,944.952
2012-02-15,944.008
2012-02-16,942.775
2012-02-17,964.818
2012-02-20,994.369
2012-02-21,988.728
2012-02-22,989.208
2012-02-23,988.857
2012-02-24,996.402
2012-02-27,991.169
2012-02-28,996.682
2012-02-29,989.81
2012-03-01,991.045
2012-03-02,978.107
2012-03-05,970.191
2012-03-06,928.62
2012-03-07,934.145
2012-03-08,969.013
2012-03-09,961.992
2012-03-12,966.591
2012-03-13,981.83
2012-03-14,979.942
2012-03-15,985.001
2012-03-16,995.596
2012-03-19,1005.06
2012-03-20,989.217
2012-03-21,984.029
2012-03-22,977.81
2012-03-23,988.037
2012-03-26,1009.235
2012-03-27,996.804
2012-03-28,993.869
2012-03-29,988.553
2012-03-30,998.053
2012-04-02,1009.649
2012-04-03,1014.039
2012-04-04,962.774
2012-04-05,956.651
2012-04-06,956.651
2012-04-09,957.2
2012-04-10,933.727
2012-04-11,948.882
2012-04-12,972.661
2012-04-13,952.126
2012-04-16,955.73
2012-04-17,984.569
2012-04-18,980.718
2012-04-19,981.99
2012-04-20,987.312
2012-04-23,949.87
2012-04-24,972.059
2012-04-25,974.564
2012-04-26,976.381
2012-04-27,981.292
2012-04-30,976.034
2012-05-01,975.26
2012-05-02,976.128
2012-05-03,981.112
2012-05-04,952.006
2012-05-07,953.751
2012-05-08,931.726
2012-05-09,923.193
2012-05-10,926.768
2012-05-11,928.191
2012-05-14,894.801
2012-05-15,895.363
2012-05-16,903.409
2012-05-17,883.959
2012-05-18,873.474
2012-05-21,896.541
2012-05-22,918.271
2012-05-23,881.286
2012-05-24,885.022
2012-05-25,879.768
2012-05-28,890.002
2012-05-29,902.815
2012-05-30,883.269
2012-05-31,875.661
2012-06-01,850.789
2012-06-04,850.112
2012-06-05,852.866
2012-06-06,877.826
2012-06-07,895.031
2012-06-08,890.372
2012-06-11,883.955
2012-06-12,867.332
2012-06-13,862.185
2012-06-14,857.087
2012-06-15,867.237
2012-06-18,870.231
2012-06-19,888.901
2012-06-20,891.288
2012-06-21,880.557
2012-06-22,868.23
2012-06-25,847.968
2012-06-26,837.201
2012-06-27,853.352
2012-06-28,852.253
2012-06-29,895.97
2012-07-02,901.291
2012-07-03,914.424
2012-07-04,908.5
2012-07-05,892.044
2012-07-06,870.117
2012-07-09,865.728
2012-07-10,876.581
2012-07-11,870.959
2012-07-12,857.577
2012-07-13,870.486
2012-07-16,874.001
2012-07-17,869.798
2012-07-18,878.381
2012-07-19,895.706
2012-07-20,884.497
2012-07-23,848.848
2012-07-24,848.915
2012-07-25,857.751
2012-07-26,892.558
2012-07-27,904.596
2012-07-30,897.198
2012-07-31,907.385
2012-08-01,894.222
2012-08-02,866.618
2012-08-03,902.013
2012-08-06,917.919
2012-08-07,919.313
2012-08-08,916.886
2012-08-09,914.224
2012-08-10,908.763
2012-08-13,899.158
2012-08-14,900.702
2012-08-15,898.958
2012-08-16,916.132
2012-08-17,915.605
2012-08-20,920.488
2012-08-21,940.262
2012-08-22,928.224
2012-08-23,930.987
2012-08-24,917.969
2012-08-27,921.405
2012-08-28,917.857
2012-08-29,922.523
2012-08-30,912.807
2012-08-31,924.705
2012-09-03,927.252
2012-09-04,917.163
2012-09-05,914.422
2012-09-06,930.693
2012-09-07,950.571
2012-09-10,944.214
2012-09-11,954.664
2012-09-12,966.2
2012-09-13,960.891
2012-09-14,990.452
2012-09-17,989.656
2012-09-18,979.24
2012-09-19,981.243
2012-09-20,973.685
2012-09-21,973.777
2012-09-24,957.458
2012-09-25,964.384
2012-09-26,939.597
2012-09-27,945.673
2012-09-28,941.779
2012-10-01,957.532
2012-10-02,958.591
2012-10-03,956.641
2012-10-04,971.851
2012-10-05,981.843
2012-10-08,970.041
2012-10-09,956.647
2012-10-10,949.719
2012-10-11,954.647
2012-10-12,950.257
2012-10-15,946.853
2012-10-16,957.274
2012-10-17,970.187
2012-10-18,972.406
2012-10-19,963.883
2012-10-22,966.491
2012-10-23,939.545
2012-10-24,944.607
2012-10-25,946.595
2012-10-26,933.727
2012-10-29,940.22
2012-10-30,944.687
2012-10-31,937.002
2012-11-01,945.631
2012-11-02,944.427
2012-11-05,938.348
2012-11-06,946.914
2012-11-07,938.928
2012-11-08,935.758
2012-11-09,934.401
2012-11-12,933.995
2012-11-13,935.592
2012-11-14,939.293
2012-11-15,934.255
2012-11-16,918.257
2012-11-19,933.573
2012-11-20,922.542
2012-11-21,921.197
2012-11-22,943.782
2012-11-23,952.918
2012-11-26,950.346
2012-11-27,951.818
2012-11-28,950.165
2012-11-29,968.88
2012-11-30,969.736
2012-12-03,979.394
2012-12-04,975.186
2012-12-05,974.442
2012-12-06,978.426
2012-12-07,978.498
2012-12-10,970.994
2012-12-11,982.45
2012-12-12,985.626
2012-12-13,990.881
2012-12-14,993.429
2012-12-17,993.482
2012-12-18,999.891
2012-12-19,1017.311
2012-12-20,1017.367
2012-12-21,1014.068
2012-12-24,1014.089
2012-12-25,1014.089
2012-12-26,1016.061
2012-12-27,1017.272
2012-12-28,1013.139
2012-12-31,1011.435
2013-01-01,1011.435
2013-01-02,1048.039
2013-01-03,1043.278
2013-01-04,1046.071
2013-01-07,1052.938
2013-01-08,1048.743
2013-01-09,1056.465
2013-01-10,1072.457
2013-01-11,1079.851
2013-01-14,1071.997
2013-01-15,1065.785
2013-01-16,1066.275
2013-01-17,1081.719
2013-01-18,1082.753
2013-01-21,1089.651
2013-01-22,1088.46
2013-01-23,1092.787
2013-01-24,1106.695
2013-01-25,1111.823
2013-01-28,1119.593
2013-01-29,1117.224
2013-01-30,1121.885
2013-01-31,1114.599
2013-02-01,1141.657
2013-02-04,1041.708
2013-02-05,1041.584
2013-02-06,1035.548
2013-02-07,1021.668
2013-02-08,1031.235
2013-02-11,1029.924
2013-02-12,1035.252
2013-02-13,1042.145
2013-02-14,1034.451
2013-02-15,1031.932
2013-02-18,1023.29
2013-02-19,1039.752
2013-02-20,1042.876
2013-02-21,1016.964
2013-02-22,1022.143
2013-02-25,1036.066
2013-02-26,1017.174
2013-02-27,1034.199
2013-02-28,1036.886
2013-03-01,1014.13
2013-03-04,1014.254
2013-03-05,1036.106
2013-03-06,1038.017
2013-03-07,1044.089
2013-03-08,1051.718
2013-03-11,1058.251
2013-03-12,1058.148
2013-03-13,1030.343
2013-03-14,1031.253
2013-03-15,1042.174
2013-03-18,1031.978
2013-03-19,1020.407
2013-03-20,1029.83
2013-03-21,1028.506
2013-03-22,1026.645
2013-03-25,1012.018
2013-03-26,1008.368
2013-03-27,989.697
2013-03-28,1000.237
2013-03-29,1000.237
2013-04-01,1000.679
2013-04-02,999.265
2013-04-03,997.175
2013-04-04,993.429
2013-04-05,984.66
2013-04-08,984.001
2013-04-09,988.659
2013-04-10,1006.589
2013-04-11,1018.667
2013-04-12,1009.457
2013-04-15,1001.089
2013-04-16,1006.566
2013-04-17,988.753
2013-04-18,996.11
2013-04-19,1002.535
2013-04-22,994.634
2013-04-23,1002.891
2013-04-24,1010.653
2013-04-25,1013.314
2013-04-26,1010.993
2013-04-29,1020.992
2013-04-30,1027.116
2013-05-01,1027.78
2013-05-02,1009.821
2013-05-03,1019.568
2013-05-06,1026.873
2013-05-07,1018.936
2013-05-08,1026.756
2013-05-09,1031.363
2013-05-10,1027.321
2013-05-13,1029.31
2013-05-14,1031.036
2013-05-15,1022.082
2013-05-16,1018.103
2013-05-17,1012.113
2013-05-20,1022.209
2013-05-21,1021.359
2013-05-22,1027.081
2013-05-23,1009.188
2013-05-24,1012.566
2013-05-27,1023.537
2013-05-28,1034.155
2013-05-29,1033.039
2013-05-30,1038.445
2013-05-31,1027.466
2013-06-03,1023.17
2013-06-04,1032.252
2013-06-05,1024.534
2013-06-06,1027.487
2013-06-07,1036.907
2013-06-10,1031.073
2013-06-11,1030.041
2013-06-12,1033.664
2013-06-13,1029.651
2013-06-14,1051.347
2013-06-17,1049.559
2013-06-18,1057.748
2013-06-19,1055.412
2013-06-20,1010.101
2013-06-21,994.465
2013-06-24,963.041
2013-06-25,964.845
2013-06-26,981.622
2013-06-27,1000.5
2013-06-28,995.377
2013-07-01,1010.262
2013-07-02,1012.476
2013-07-03,1005.519
2013-07-04,1008.98
2013-07-05,1002.971
2013-07-08,1018.387
2013-07-09,1019.791
2013-07-10,1030.733
2013-07-11,1057.132
2013-07-12,1053.822
2013-07-15,1057.52
2013-07-16,1059.443
2013-07-17,1061.158
2013-07-18,1071.757
2013-07-19,1073.94
2013-07-22,1076.897
2013-07-23,1076.257
2013-07-24,1073.539
2013-07-25,1087.406
2013-07-26,1084.676
2013-07-29,1086.934
2013-07-30,1091.794
2013-07-31,1082.344
2013-08-01,1096.751
2013-08-02,1103.657
2013-08-05,1097.313
2013-08-06,1103.295
2013-08-07,1095.982
2013-08-08,1113.131
2013-08-09,1113.121
2013-08-12,1116.077
2013-08-13,1115.987
2013-08-14,1121.642
2013-08-15,1108.11
2013-08-16,1117.174
2013-08-19,1120.565
2013-08-20,1119.498
2013-08-21,1105.952
2013-08-22,1110.619
2013-08-23,1126.186
2013-08-26,1110.801
2013-08-27,1098.082
2013-08-28,1088.037
2013-08-29,1086.54
2013-08-30,1072.721
2013-09-02,1081.429
2013-09-03,1077.376
2013-09-04,1083.953
2013-09-05,1087.591
2013-09-06,1096.84
2013-09-09,1103.344
2013-09-10,1119.719
2013-09-11,1126.71
2013-09-12,1136.028
2013-09-13,1135.677
2013-09-16,1148.899
2013-09-17,1144.195
2013-09-18,1155.444
2013-09-19,1181.282
2013-09-20,1186.559
2013-09-23,1177.423
2013-09-24,1176.528
2013-09-25,1177.629
2013-09-26,1178.298
2013-09-27,1185.485
2013-09-30,1187.134
2013-10-01,1193.721
2013-10-02,1192.204
2013-10-03,1195.927
2013-10-04,1195.751
2013-10-07,1185.038
2013-10-08,1182.284
2013-10-09,1168.055
2013-10-10,1181.649
2013-10-11,1190.334
2013-10-14,1202.965
2013-10-15,1201.793
2013-10-16,1193.246
2013-10-17,1184.053
2013-10-18,1202.2
2013-10-21,1205.394
2013-10-22,1210.135
2013-10-23,1231.349
2013-10-24,1226.881
2013-10-25,1234.261
2013-10-28,1236.156
2013-10-29,1242.391
2013-10-30,1245.757
2013-10-31,1226.118
2013-11-01,1227.105
2013-11-04,1228.912
2013-11-05,1229.895
2013-11-06,1233.999
2013-11-07,1217.459
2013-11-08,1207.434
2013-11-11,1220.88
2013-11-12,1226.132
2013-11-13,1210.119
2013-11-14,1223.715
2013-11-15,1227.749
2013-11-18,1238.052
2013-11-19,1230.948
2013-11-20,1222.549
2013-11-21,1216.053
2013-11-22,1221.144
2013-11-25,1222.615
2013-11-26,1236.675
2013-11-27,1247.569
2013-11-28,1248.038
2013-11-29,1255.76
2013-12-02,1243.833
2013-12-03,1228.996
2013-12-04,1218.812
2013-12-05,1219.912
2013-12-06,1222.033
2013-12-09,1226.267
2013-12-10,1234.539
2013-12-11,1230.303
2013-12-12,1208.875
2013-12-13,1201.245
2013-12-16,1211.668
2013-12-17,1205.351
2013-12-18,1216.395
2013-12-19,1233.784
2013-12-20,1247.149
2013-12-23,1256.75
2013-12-24,1257.11
2013-12-25,1257.11
2013-12-26,1259.455
2013-12-27,1273.8
2013-12-30,1285.119
2013-12-31,1284.859
2014-01-01,1284.859
2014-01-02,1268.737
2014-01-03,1273.793
2014-01-06,1273.488
2014-01-07,1281.468
2014-01-08,1286.452
2014-01-09,1288.061
2014-01-10,1305.4
2014-01-13,1311.147
2014-01-14,1313.257
2014-01-15,1304.955
2014-01-16,1302.492
2014-01-17,1298.136
2014-01-20,1299.645
2014-01-21,1287.953
2014-01-22,1298.532
2014-01-23,1297.338
2014-01-24,1270.889
2014-01-27,1267.59
2014-01-28,1272.342
2014-01-29,1274.009
2014-01-30,1258.277
2014-01-31,1244.439
2014-02-03,1236.445
2014-02-04,1238.898
2014-02-05,1246.187
2014-02-06,1256.34
2014-02-07,1253.326
2014-02-10,1267.988
2014-02-11,1262.063
2014-02-12,1252.734
2014-02-13,1262.261
2014-02-14,1263.33
2014-02-17,1278.973
2014-02-18,1277.253
2014-02-19,1280.442
2014-02-20,1272.228
2014-02-21,1279.196
2014-02-24,1286.179
2014-02-25,1288.518
2014-02-26,1277.299
2014-02-27,1292.591
2014-02-28,1316.671
2014-03-03,1294.518
2014-03-04,1315.068
2014-03-05,1319.57
2014-03-06,1343.778
2014-03-07,1343.097
2014-03-10,1345.786
2014-03-11,1346.434
2014-03-12,1334.054
2014-03-13,1318.888
2014-03-14,1306.849
2014-03-17,1323.228
2014-03-18,1329.246
2014-03-19,1329.803
2014-03-20,1311.447
2014-03-21,1313.273
2014-03-24,1306.745
2014-03-25,1324.153
2014-03-26,1332.52
2014-03-27,1322.535
2014-03-28,1339.088
2014-03-31,1345.663
2014-04-01,1356.822
2014-04-02,1356.86
2014-04-03,1347.97
2014-04-04,1346.982
2014-04-07,1350.706
2014-04-08,1354.539
2014-04-09,1364.666
2014-04-10,1357.499
2014-04-11,1334.552
2014-04-14,1300.44
2014-04-15,1292.881
2014-04-16,1294.542
2014-04-17,1302.768
2014-04-18,1302.768
2014-04-21,1299.802
2014-04-22,1314.244
2014-04-23,1315.036
2014-04-24,1328.756
2014-04-25,1315.766
2014-04-28,1313.607
2014-04-29,1321.71
2014-04-30,1337.315
2014-05-01,1337.315
2014-05-02,1339.618
2014-05-05,1338.622
2014-05-06,1341.692
2014-05-07,1331.861
2014-05-08,1332.907
2014-05-09,1322.995
2014-05-12,1337.319
2014-05-13,1330.848
2014-05-14,1328.498
2014-05-15,1314.232
2014-05-16,1304.551
2014-05-19,1306.571
2014-05-20,1299.044
2014-05-21,1294.986
2014-05-22,1297.861
2014-05-23,1297.001
2014-05-26,1312.845
2014-05-27,1304.95
2014-05-28,1302.369
2014-05-29,1309.034
2014-05-30,1307.623
2014-06-02,1308.916
2014-06-03,1309.618
2014-06-04,1313.001
2014-06-05,1317.592
2014-06-06,1327.774
2014-06-09,1330.066
2014-06-10,1325.324
2014-06-11,1307.161
2014-06-12,1317.834
2014-06-13,1309.554
2014-06-16,1305.451
2014-06-17,1307.69
2014-06-18,1311.169
2014-06-19,1323.723
2014-06-20,1318.595
2014-06-23,1313.858
2014-06-24,1312.421
2014-06-25,1300.877
2014-06-26,1289.404
2014-06-27,1288.679
2014-06-30,1293.002
2014-07-01,1297.473
2014-07-02,1297.252
2014-07-03,1299.268
2014-07-04,1300.917
2014-07-07,1290.579
2014-07-08,1275.296
2014-07-09,1272.521
2014-07-10,1237.164
2014-07-11,1244.849
2014-07-14,1256.568
2014-07-15,1246.279
2014-07-16,1266.898
2014-07-17,1258.473
2014-07-18,1251.35
2014-07-21,1252.592
2014-07-22,1254.478
2014-07-23,1259.487
2014-07-24,1257.35
2014-07-25,1240.748
2014-07-28,1220.735
2014-07-29,1217.499
2014-07-30,1214.188
2014-07-31,1211.338
2014-08-01,1207.28
2014-08-04,1192.407
2014-08-05,1188.284
2014-08-06,1165.349
2014-08-07,1154.998
2014-08-08,1133.055
2014-08-11,1151.975
2014-08-12,1140.046
2014-08-13,1146.012
2014-08-14,1145.318
2014-08-15,1143.278
2014-08-18,1150.16
2014-08-19,1158.327
2014-08-20,1148.205
2014-08-21,1154.405
2014-08-22,1144.195
2014-08-25,1152.494
2014-08-26,1162.728
2014-08-27,1168.808
2014-08-28,1162.839
2014-08-29,1162.569
2014-09-01,1159.112
2014-09-02,1162.475
2014-09-03,1163.935
2014-09-04,1159.972
2014-09-05,1169.655
2014-09-08,1167.391
2014-09-09,1162.848
2014-09-10,1164.532
2014-09-11,1160.419
2014-09-12,1160.482
2014-09-15,1154.8
2014-09-16,1147.235
2014-09-17,1151.79
2014-09-18,1156.611
2014-09-19,1150.923
2014-09-22,1147.578
2014-09-23,1132.21
2014-09-24,1127.448
2014-09-25,1121.359
2014-09-26,1112.877
2014-09-29,1110.978
2014-09-30,1111.196
2014-10-01,1096.593
2014-10-02,1083.87
2014-10-03,1078.411
2014-10-06,1092.304
2014-10-07,1080.641
2014-10-08,1076.565
2014-10-09,1073.927
2014-10-10,1045.403
2014-10-13,1040.092
2014-10-14,1050.47
2014-10-15,1033.89
2014-10-16,1029.07
2014-10-17,1056.006
2014-10-20,1156.481
2014-10-21,1174.412
2014-10-22,1175.426
2014-10-23,1177.113
2014-10-24,1178.54
2014-10-27,1172.581
2014-10-28,1189.671
2014-10-29,1201.424
2014-10-30,1214.069
2014-10-31,1215.479
2014-11-03,1216.135
2014-11-04,1207.995
2014-11-05,1196.013
2014-11-06,1195.934
2014-11-07,1195.986
2014-11-10,1265.106
2014-11-11,1258.17
2014-11-12,1266.572
2014-11-13,1271.034
2014-11-14,1264.046
2014-11-17,1265.252
2014-11-18,1278.39
2014-11-19,1285.217
2014-11-20,1281.825
2014-11-21,1279.428
2014-11-24,1284.099
2014-11-25,1295.208
2014-11-26,1295.49
2014-11-27,1306.557
2014-11-28,1298.051
2014-12-01,1297.939
2014-12-02,1295.756
2014-12-03,1293.38
2014-12-04,1301.105
2014-12-05,1296.646
2014-12-08,1301.645
2014-12-09,1297.339
2014-12-10,1289.966
2014-12-11,1301.322
2014-12-12,1293.723
2014-12-15,1279.237
2014-12-16,1300.295
2014-12-17,1280.268
2014-12-18,1291.328
2014-12-19,1295.14
2014-12-22,1295.974
2014-12-23,1275.593
2014-12-24,1280.195
2014-12-25,1280.195
2014-12-26,1278.2
2014-12-29,1280.133
2014-12-30,1274.609
2014-12-31,1277.021
2015-01-01,1277.021
2015-01-02,1264.256
2015-01-05,1234.651
2015-01-06,1235.819
2015-01-07,1223.838
2015-01-08,1223.514
2015-01-09,1221.241
2015-01-12,1221.309
2015-01-13,1225.289
2015-01-14,1218.727
2015-01-15,1203.646
2015-01-16,1202.108
2015-01-19,1224.666
2015-01-20,1225.745
2015-01-21,1228.753
2015-01-22,1215.419
2015-01-23,1210.096
2015-01-26,1230.519
2015-01-27,1231.358
2015-01-28,1227.416
2015-01-29,1231.799
2015-01-30,1240.347
2015-02-02,1252.621
2015-02-03,1269.222
2015-02-04,1264.53
2015-02-05,1282.516
2015-02-06,1273.729
2015-02-09,1270.733
2015-02-10,1272.091
2015-02-11,1270.017
2015-02-12,1288.185
2015-02-13,1298.53
2015-02-16,1299.436
2015-02-17,1296.334
2015-02-18,1297.325
2015-02-19,1311.061
2015-02-20,1314.634
2015-02-23,1321.528
2015-02-24,1323.316
2015-02-25,1321.887
2015-02-26,1308.952
2015-02-27,1313.984
2015-03-02,1318.008
2015-03-03,1307.314
2015-03-04,1294.272
2015-03-05,1310.64
2015-03-06,1300.66
2015-03-09,1298.203
2015-03-10,1274.955
2015-03-11,1267.982
2015-03-12,1271.635
2015-03-13,1268.623
2015-03-16,1278.775
2015-03-17,1273.265
2015-03-18,1285.686
2015-03-19,1282.766
2015-03-20,1315.496
2015-03-23,1335.379
2015-03-24,1334.347
2015-03-25,1332.327
2015-03-26,1306.361
2015-03-27,1303.919
2015-03-30,1325.978
2015-03-31,1307.253
