Date,NETHERLANDS SMALL GROWTH Small Cap
2005-11-10,552.059
2005-11-11,550.132
2005-11-14,550.092
2005-11-15,547.508
2005-11-16,544.042
2005-11-17,551.487
2005-11-18,560.12
2005-11-21,562.729
2005-11-22,566.816
2005-11-23,572.417
2005-11-24,570.177
2005-11-25,572.565
2005-11-28,574.556
2005-11-29,573.68
2005-11-30,575.132
2005-12-01,572.795
2005-12-02,577.501
2005-12-05,580.662
2005-12-06,587.616
2005-12-07,582.998
2005-12-08,588.628
2005-12-09,588.553
2005-12-12,593.089
2005-12-13,592.256
2005-12-14,591.436
2005-12-15,585.4
2005-12-16,588.182
2005-12-19,586.577
2005-12-20,583.148
2005-12-21,590.441
2005-12-22,593.978
2005-12-23,600.446
2005-12-26,600.446
2005-12-27,602.056
2005-12-28,605.482
2005-12-29,605.099
2005-12-30,600.201
2006-01-02,607.904
2006-01-03,624.206
2006-01-04,633.601
2006-01-05,636.268
2006-01-06,648.969
2006-01-09,645.323
2006-01-10,635.289
2006-01-11,639.331
2006-01-12,642.354
2006-01-13,637.666
2006-01-16,639.791
2006-01-17,627.854
2006-01-18,629.829
2006-01-19,636.824
2006-01-20,633.46
2006-01-23,643.779
2006-01-24,647.086
2006-01-25,660.882
2006-01-26,662.69
2006-01-27,669.746
2006-01-30,669.164
2006-01-31,669.003
2006-02-01,673.592
2006-02-02,673.539
2006-02-03,671.711
2006-02-06,674.811
2006-02-07,670.242
2006-02-08,669.839
2006-02-09,676.991
2006-02-10,670.974
2006-02-13,674.332
2006-02-14,668.924
2006-02-15,675.249
2006-02-16,676.264
2006-02-17,678.796
2006-02-20,687.315
2006-02-21,684.502
2006-02-22,680.44
2006-02-23,687.819
2006-02-24,688.303
2006-02-27,690.659
2006-02-28,685.785
2006-03-01,692.982
2006-03-02,697.582
2006-03-03,698.105
2006-03-06,701.678
2006-03-07,682.122
2006-03-08,676.447
2006-03-09,685.333
2006-03-10,688.431
2006-03-13,695.587
2006-03-14,702.772
2006-03-15,707.831
2006-03-16,715.133
2006-03-17,719.077
2006-03-20,723.137
2006-03-21,720.398
2006-03-22,726.674
2006-03-23,728.785
2006-03-24,735.532
2006-03-27,736.33
2006-03-28,737.664
2006-03-29,733.044
2006-03-30,752.158
2006-03-31,751.458
2006-04-03,762.756
2006-04-04,772.079
2006-04-05,777.744
2006-04-06,778.923
2006-04-07,770.341
2006-04-10,773.171
2006-04-11,769.476
2006-04-12,762.372
2006-04-13,768.346
2006-04-14,768.346
2006-04-17,780.549
2006-04-18,793.43
2006-04-19,809.149
2006-04-20,819.011
2006-04-21,821.986
2006-04-24,826.981
2006-04-25,834.531
2006-04-26,839.104
2006-04-27,826.072
2006-04-28,829.752
2006-05-01,831.201
2006-05-02,831.682
2006-05-03,833.705
2006-05-04,847.02
2006-05-05,857.849
2006-05-08,856.578
2006-05-09,861.662
2006-05-10,864.548
2006-05-11,870.683
2006-05-12,850.016
2006-05-15,821.776
2006-05-16,815.924
2006-05-17,790.593
2006-05-18,774.406
2006-05-19,771.967
2006-05-22,733.342
2006-05-23,772.352
2006-05-24,755.242
2006-05-25,764.18
2006-05-26,783.26
2006-05-29,794.837
2006-05-30,778.83
2006-05-31,785.04
2006-06-01,786.845
2006-06-02,796.768
2006-06-05,797.216
2006-06-06,761.867
2006-06-07,752.319
2006-06-08,707.256
2006-06-09,723.277
2006-06-12,707.088
2006-06-13,681.172
2006-06-14,687.441
2006-06-15,722.801
2006-06-16,715.633
2006-06-19,716.878
2006-06-20,717.526
2006-06-21,717.885
2006-06-22,721.653
2006-06-23,725.605
2006-06-26,729.684
2006-06-27,732.348
2006-06-28,724.856
2006-06-29,735.63
2006-06-30,763.318
2006-07-03,777.038
2006-07-04,769.825
2006-07-05,757.099
2006-07-06,769.905
2006-07-07,768.238
2006-07-10,765.727
2006-07-11,758.354
2006-07-12,759.548
2006-07-13,741.713
2006-07-14,723.513
2006-07-17,698.299
2006-07-18,686.122
2006-07-19,715.175
2006-07-20,719.679
2006-07-21,712.123
2006-07-24,719.381
2006-07-25,723.369
2006-07-26,726.519
2006-07-27,724.286
2006-07-28,722.458
2006-07-31,726.225
2006-08-01,722.717
2006-08-02,734.919
2006-08-03,726.261
2006-08-04,729.283
2006-08-07,714.273
2006-08-08,704.886
2006-08-09,713.423
2006-08-10,700.39
2006-08-11,701.344
2006-08-14,707.503
2006-08-15,717.04
2006-08-16,734.285
2006-08-17,742.446
2006-08-18,740.788
2006-08-21,742.517
2006-08-22,738.425
2006-08-23,734.165
2006-08-24,728.004
2006-08-25,728.366
2006-08-28,733.377
2006-08-29,727.484
2006-08-30,735.61
2006-08-31,732.095
2006-09-01,739.961
2006-09-04,750.775
2006-09-05,742.517
2006-09-06,736.276
2006-09-07,722.559
2006-09-08,723.704
2006-09-11,716.524
2006-09-12,722.838
2006-09-13,722.459
2006-09-14,728.947
2006-09-15,724.237
2006-09-18,729.459
2006-09-19,729.59
2006-09-20,730.502
2006-09-21,731.834
2006-09-22,726.729
2006-09-25,712.059
2006-09-26,718.085
2006-09-27,721.504
2006-09-28,722.13
2006-09-29,722.998
2006-10-02,724.589
2006-10-03,719.508
2006-10-04,720.668
2006-10-05,734.657
2006-10-06,729.32
2006-10-09,734.686
2006-10-10,734.717
2006-10-11,734.84
2006-10-12,743.34
2006-10-13,742.918
2006-10-16,746.005
2006-10-17,738.837
2006-10-18,748.896
2006-10-19,756.098
2006-10-20,757.542
2006-10-23,758.199
2006-10-24,757.488
2006-10-25,762.474
2006-10-26,754.683
2006-10-27,760.754
2006-10-30,761.424
2006-10-31,762.024
2006-11-01,757.035
2006-11-02,754.428
2006-11-03,758.94
2006-11-06,765.626
2006-11-07,774.701
2006-11-08,776.753
2006-11-09,783.394
2006-11-10,784.723
2006-11-13,784.123
2006-11-14,789.064
2006-11-15,801.438
2006-11-16,793.14
2006-11-17,785.062
2006-11-20,778.857
2006-11-21,779.361
2006-11-22,789.05
2006-11-23,788.408
2006-11-24,794.019
2006-11-27,779.131
2006-11-28,771.432
2006-11-29,789.5
2006-11-30,791.184
2006-12-01,790.661
2006-12-04,791.921
2006-12-05,799.954
2006-12-06,806.356
2006-12-07,808.798
2006-12-08,812.45
2006-12-11,811.478
2006-12-12,813.438
2006-12-13,819.363
2006-12-14,820.71
2006-12-15,821.921
2006-12-18,824.644
2006-12-19,824.544
2006-12-20,830.948
2006-12-21,826.54
2006-12-22,826.999
2006-12-25,826.999
2006-12-26,825.71
2006-12-27,832.295
2006-12-28,833.82
2006-12-29,841.004
2007-01-01,841.004
2007-01-02,864.433
2007-01-03,857.648
2007-01-04,840.306
2007-01-05,835.037
2007-01-08,841.975
2007-01-09,842.493
2007-01-10,833.822
2007-01-11,838.677
2007-01-12,839.059
2007-01-15,846.927
2007-01-16,846.107
2007-01-17,849.51
2007-01-18,846.814
2007-01-19,844.768
2007-01-22,850.224
2007-01-23,855.473
2007-01-24,856.515
2007-01-25,853.963
2007-01-26,842.588
2007-01-29,845.513
2007-01-30,849.053
2007-01-31,864.871
2007-02-01,877.405
2007-02-02,874.048
2007-02-05,875.921
2007-02-06,884.104
2007-02-07,901.932
2007-02-08,893.719
2007-02-09,899.313
2007-02-12,884.0
2007-02-13,887.523
2007-02-14,898.544
2007-02-15,899.684
2007-02-16,894.285
2007-02-19,899.06
2007-02-20,896.801
2007-02-21,893.7
2007-02-22,894.375
2007-02-23,900.079
2007-02-26,905.924
2007-02-27,879.347
2007-02-28,868.242
2007-03-01,858.078
2007-03-02,860.154
2007-03-05,833.962
2007-03-06,840.3
2007-03-07,854.082
2007-03-08,867.749
2007-03-09,867.696
2007-03-12,872.814
2007-03-13,863.683
2007-03-14,850.098
2007-03-15,865.499
2007-03-16,866.733
2007-03-19,881.015
2007-03-20,883.367
2007-03-21,893.999
2007-03-22,906.449
2007-03-23,906.508
2007-03-26,902.566
2007-03-27,901.193
2007-03-28,899.888
2007-03-29,906.2
2007-03-30,903.075
2007-04-02,910.675
2007-04-03,920.086
2007-04-04,922.881
2007-04-05,926.439
2007-04-06,926.439
2007-04-09,921.613
2007-04-10,932.869
2007-04-11,929.775
2007-04-12,927.988
2007-04-13,935.529
2007-04-16,942.736
2007-04-17,943.629
2007-04-18,938.891
2007-04-19,936.648
2007-04-20,944.809
2007-04-23,948.962
2007-04-24,950.428
2007-04-25,961.976
2007-04-26,960.372
2007-04-27,958.088
2007-04-30,958.173
2007-05-01,954.593
2007-05-02,963.096
2007-05-03,963.63
2007-05-04,972.59
2007-05-07,977.529
2007-05-08,971.211
2007-05-09,971.359
2007-05-10,969.314
2007-05-11,972.225
2007-05-14,976.84
2007-05-15,980.987
2007-05-16,977.515
2007-05-17,980.391
2007-05-18,987.054
2007-05-21,987.974
2007-05-22,992.311
2007-05-23,992.197
2007-05-24,981.191
2007-05-25,983.446
2007-05-28,988.646
2007-05-29,989.638
2007-05-30,984.357
2007-05-31,1000.0
2007-06-01,1005.075
2007-06-04,1007.999
2007-06-05,1008.13
2007-06-06,993.204
2007-06-07,983.848
2007-06-08,979.272
2007-06-11,990.079
2007-06-12,984.342
2007-06-13,980.767
2007-06-14,993.684
2007-06-15,995.572
2007-06-18,999.806
2007-06-19,1004.387
2007-06-20,1016.897
2007-06-21,1008.0
2007-06-22,1011.158
2007-06-25,1004.498
2007-06-26,998.949
2007-06-27,990.09
2007-06-28,1005.533
2007-06-29,1019.353
2007-07-02,1048.224
2007-07-03,1053.412
2007-07-04,1060.749
2007-07-05,1052.611
2007-07-06,1061.384
2007-07-09,1069.275
2007-07-10,1076.48
2007-07-11,1076.866
2007-07-12,1083.934
2007-07-13,1087.734
2007-07-16,1092.058
2007-07-17,1083.37
2007-07-18,1074.16
2007-07-19,1086.377
2007-07-20,1076.755
2007-07-23,1116.764
2007-07-24,1111.86
2007-07-25,1086.965
2007-07-26,1068.059
2007-07-27,1044.447
2007-07-30,1059.303
2007-07-31,1095.455
2007-08-01,1077.868
2007-08-02,1086.84
2007-08-03,1083.979
2007-08-06,1068.822
2007-08-07,1067.537
2007-08-08,1070.356
2007-08-09,1045.187
2007-08-10,1025.34
2007-08-13,1042.879
2007-08-14,1036.788
2007-08-15,1014.064
2007-08-16,958.94
2007-08-17,975.607
2007-08-20,988.425
2007-08-21,983.973
2007-08-22,999.523
2007-08-23,1014.51
2007-08-24,1014.745
2007-08-27,1022.679
2007-08-28,1008.928
2007-08-29,1013.212
2007-08-30,1022.356
2007-08-31,1030.403
2007-09-03,1038.742
2007-09-04,1035.63
2007-09-05,1038.207
2007-09-06,1034.862
2007-09-07,1020.101
2007-09-10,1007.815
2007-09-11,1036.289
2007-09-12,1037.504
2007-09-13,1029.329
2007-09-14,1024.254
2007-09-17,1010.514
2007-09-18,1016.564
2007-09-19,1041.475
2007-09-20,1043.006
2007-09-21,1055.478
2007-09-24,1054.256
2007-09-25,1039.232
2007-09-26,1048.397
2007-09-27,1047.6
2007-09-28,1050.251
2007-10-01,1074.687
2007-10-02,1071.85
2007-10-03,1057.141
2007-10-04,1056.695
2007-10-05,1067.533
2007-10-08,1063.474
2007-10-09,1073.151
2007-10-10,1088.065
2007-10-11,1094.155
2007-10-12,1084.771
2007-10-15,1097.217
2007-10-16,1079.237
2007-10-17,1094.955
2007-10-18,1091.389
2007-10-19,1081.35
2007-10-22,1059.879
2007-10-23,1088.342
2007-10-24,1102.892
2007-10-25,1120.987
2007-10-26,1128.708
2007-10-29,1142.449
2007-10-30,1143.306
2007-10-31,1118.756
2007-11-01,1103.596
2007-11-02,1105.563
2007-11-05,1080.509
2007-11-06,1103.909
2007-11-07,1114.986
2007-11-08,1102.507
2007-11-09,1088.507
2007-11-12,1079.107
2007-11-13,1077.982
2007-11-14,1098.539
2007-11-15,1080.405
2007-11-16,1072.294
2007-11-19,1050.047
2007-11-20,1061.794
2007-11-21,1031.614
2007-11-22,1037.259
2007-11-23,1048.03
2007-11-26,1060.808
2007-11-27,1061.034
2007-11-28,1070.659
2007-11-29,1072.334
2007-11-30,1091.232
2007-12-03,1070.35
2007-12-04,1064.105
2007-12-05,1076.4
2007-12-06,1077.507
2007-12-07,1093.107
2007-12-10,1108.332
2007-12-11,1109.518
2007-12-12,1102.462
2007-12-13,1073.67
2007-12-14,1059.343
2007-12-17,1017.588
2007-12-18,1013.022
2007-12-19,1006.371
2007-12-20,1010.474
2007-12-21,1024.255
2007-12-24,1037.589
2007-12-25,1037.589
2007-12-26,1044.72
2007-12-27,1052.433
2007-12-28,1069.504
2007-12-31,1077.083
2008-01-01,1077.083
2008-01-02,1075.834
2008-01-03,1063.917
2008-01-04,1050.758
2008-01-07,1015.901
2008-01-08,1010.4
2008-01-09,990.313
2008-01-10,973.694
2008-01-11,974.169
2008-01-14,990.665
2008-01-15,960.101
2008-01-16,915.834
2008-01-17,919.158
2008-01-18,885.929
2008-01-21,838.673
2008-01-22,885.583
2008-01-23,852.812
2008-01-24,908.668
2008-01-25,920.443
2008-01-28,917.059
2008-01-29,935.534
2008-01-30,935.449
2008-01-31,937.727
2008-02-01,962.037
2008-02-04,982.568
2008-02-05,935.205
2008-02-06,944.894
2008-02-07,912.738
2008-02-08,919.886
2008-02-11,916.054
2008-02-12,950.901
2008-02-13,955.974
2008-02-14,958.894
2008-02-15,956.639
2008-02-18,962.654
2008-02-19,980.129
2008-02-20,973.949
2008-02-21,994.583
2008-02-22,992.534
2008-02-25,1023.447
2008-02-26,1051.109
2008-02-27,1071.11
2008-02-28,1051.143
2008-02-29,1029.063
2008-03-03,996.772
2008-03-04,1000.136
2008-03-05,1014.818
2008-03-06,1013.173
2008-03-07,990.308
2008-03-10,971.093
2008-03-11,987.988
2008-03-12,1010.012
2008-03-13,994.892
2008-03-14,992.265
2008-03-17,954.65
2008-03-18,953.687
2008-03-19,941.779
2008-03-20,933.412
2008-03-21,933.412
2008-03-24,932.08
2008-03-25,967.938
2008-03-26,990.331
2008-03-27,1020.284
2008-03-28,1016.799
2008-03-31,1027.128
2008-04-01,1023.759
2008-04-02,1033.206
2008-04-03,1028.251
2008-04-04,1049.873
2008-04-07,1063.734
2008-04-08,1049.796
2008-04-09,1060.809
2008-04-10,1061.359
2008-04-11,1037.55
2008-04-14,1037.023
2008-04-15,1040.241
2008-04-16,1071.328
2008-04-17,1079.963
2008-04-18,1085.143
2008-04-21,1086.767
2008-04-22,1097.328
2008-04-23,1094.562
2008-04-24,1087.67
2008-04-25,1094.222
2008-04-28,1097.89
2008-04-29,1087.683
2008-04-30,1087.571
2008-05-01,1079.293
2008-05-02,1091.035
2008-05-05,1094.426
2008-05-06,1102.247
2008-05-07,1100.125
2008-05-08,1097.28
2008-05-09,1092.929
2008-05-12,1098.637
2008-05-13,1108.592
2008-05-14,1133.12
2008-05-15,1128.606
2008-05-16,1144.969
2008-05-19,1172.972
2008-05-20,1156.227
2008-05-21,1160.259
2008-05-22,1166.063
2008-05-23,1154.301
2008-05-26,1148.823
2008-05-27,1134.959
2008-05-28,1141.918
2008-05-29,1137.693
2008-05-30,1155.146
2008-06-02,1162.182
2008-06-03,1169.785
2008-06-04,1159.73
2008-06-05,1178.726
2008-06-06,1181.278
2008-06-09,1161.308
2008-06-10,1126.315
2008-06-11,1103.997
2008-06-12,1098.842
2008-06-13,1100.848
2008-06-16,1118.721
2008-06-17,1159.947
2008-06-18,1126.673
2008-06-19,1098.975
2008-06-20,1078.371
2008-06-23,1059.18
2008-06-24,1042.079
2008-06-25,1058.877
2008-06-26,1027.544
2008-06-27,1034.964
2008-06-30,1033.025
2008-07-01,1005.212
2008-07-02,997.879
2008-07-03,975.501
2008-07-04,969.06
2008-07-07,992.093
2008-07-08,974.07
2008-07-09,994.613
2008-07-10,972.822
2008-07-11,954.96
2008-07-14,948.723
2008-07-15,927.147
2008-07-16,926.3
2008-07-17,978.011
2008-07-18,983.885
2008-07-21,1004.867
2008-07-22,1002.128
2008-07-23,1008.979
2008-07-24,964.493
2008-07-25,952.218
2008-07-28,956.814
2008-07-29,950.267
2008-07-30,961.084
2008-07-31,966.899
2008-08-01,946.867
2008-08-04,936.633
2008-08-05,937.475
2008-08-06,949.005
2008-08-07,938.158
2008-08-08,926.165
2008-08-11,935.501
2008-08-12,907.532
2008-08-13,891.311
2008-08-14,897.238
2008-08-15,896.559
2008-08-18,904.377
2008-08-19,867.408
2008-08-20,881.516
2008-08-21,911.235
2008-08-22,926.025
2008-08-25,914.972
2008-08-26,927.26
2008-08-27,927.731
2008-08-28,935.918
2008-08-29,939.149
2008-09-01,933.758
2008-09-02,943.225
2008-09-03,940.544
2008-09-04,914.586
2008-09-05,882.657
2008-09-08,890.966
2008-09-09,863.499
2008-09-10,839.557
2008-09-11,821.729
2008-09-12,843.427
2008-09-15,826.266
2008-09-16,810.354
2008-09-17,794.363
2008-09-18,798.104
2008-09-19,838.025
2008-09-22,843.313
2008-09-23,828.913
2008-09-24,811.276
2008-09-25,830.109
2008-09-26,805.496
2008-09-29,746.477
2008-09-30,749.496
2008-10-01,744.023
2008-10-02,733.446
2008-10-03,732.493
2008-10-06,633.507
2008-10-07,624.003
2008-10-08,586.613
2008-10-09,597.003
2008-10-10,549.44
2008-10-13,614.841
2008-10-14,637.391
2008-10-15,593.732
2008-10-16,551.822
2008-10-17,547.137
2008-10-20,561.31
2008-10-21,576.862
2008-10-22,539.482
2008-10-23,522.551
2008-10-24,484.613
2008-10-27,448.217
2008-10-28,449.44
2008-10-29,483.846
2008-10-30,507.188
2008-10-31,503.365
2008-11-03,531.35
2008-11-04,569.811
2008-11-05,563.229
2008-11-06,518.106
2008-11-07,520.234
2008-11-10,530.898
2008-11-11,507.393
2008-11-12,482.597
2008-11-13,467.71
2008-11-14,454.696
2008-11-17,444.177
2008-11-18,441.629
2008-11-19,421.669
2008-11-20,390.95
2008-11-21,389.041
2008-11-24,417.004
2008-11-25,417.373
2008-11-26,410.5
2008-11-27,426.933
2008-11-28,419.375
2008-12-01,401.827
2008-12-02,406.534
2008-12-03,410.024
2008-12-04,413.798
2008-12-05,397.439
2008-12-08,422.762
2008-12-09,426.444
2008-12-10,445.002
2008-12-11,466.304
2008-12-12,458.209
2008-12-15,467.209
2008-12-16,468.494
2008-12-17,486.291
2008-12-18,494.308
2008-12-19,471.531
2008-12-22,469.3
2008-12-23,471.153
2008-12-24,473.185
2008-12-25,473.185
2008-12-26,475.469
2008-12-29,486.742
2008-12-30,484.11
2008-12-31,481.475
2009-01-01,481.475
2009-01-02,500.701
2009-01-05,498.077
2009-01-06,503.177
2009-01-07,503.944
2009-01-08,543.752
2009-01-09,541.53
2009-01-12,528.451
2009-01-13,512.736
2009-01-14,497.141
2009-01-15,491.83
2009-01-16,504.366
2009-01-19,499.151
2009-01-20,485.161
2009-01-21,489.608
2009-01-22,487.256
2009-01-23,463.609
2009-01-26,468.052
2009-01-27,475.181
2009-01-28,488.829
2009-01-29,476.977
2009-01-30,470.769
2009-02-02,467.429
2009-02-03,476.66
2009-02-04,488.694
2009-02-05,492.34
2009-02-06,498.313
2009-02-09,510.042
2009-02-10,503.104
2009-02-11,495.752
2009-02-12,488.957
2009-02-13,499.245
2009-02-16,494.162
2009-02-17,473.718
2009-02-18,465.16
2009-02-19,472.957
2009-02-20,455.698
2009-02-23,451.474
2009-02-24,441.771
2009-02-25,444.534
2009-02-26,446.938
2009-02-27,441.474
2009-03-02,423.381
2009-03-03,410.438
2009-03-04,428.277
2009-03-05,416.391
2009-03-06,413.001
2009-03-09,413.357
2009-03-10,436.332
2009-03-11,434.003
2009-03-12,437.493
2009-03-13,455.279
2009-03-16,463.781
2009-03-17,458.248
2009-03-18,458.533
2009-03-19,485.156
2009-03-20,481.297
2009-03-23,491.19
2009-03-24,490.348
2009-03-25,500.264
2009-03-26,505.806
2009-03-27,488.7
2009-03-30,470.958
2009-03-31,482.352
2009-04-01,491.211
2009-04-02,518.741
2009-04-03,523.658
2009-04-06,524.858
2009-04-07,509.36
2009-04-08,508.039
2009-04-09,517.86
2009-04-10,517.86
2009-04-13,522.252
2009-04-14,526.092
2009-04-15,525.879
2009-04-16,530.064
2009-04-17,528.876
2009-04-20,507.814
2009-04-21,516.035
2009-04-22,522.77
2009-04-23,525.035
2009-04-24,540.699
2009-04-27,544.74
2009-04-28,535.419
2009-04-29,558.339
2009-04-30,571.346
2009-05-01,571.432
2009-05-04,588.282
2009-05-05,602.98
2009-05-06,604.346
2009-05-07,605.389
2009-05-08,618.411
2009-05-11,612.503
2009-05-12,615.649
2009-05-13,591.0
2009-05-14,599.05
2009-05-15,611.772
2009-05-18,616.428
2009-05-19,629.314
2009-05-20,646.309
2009-05-21,635.551
2009-05-22,644.982
2009-05-25,644.79
2009-05-26,645.717
2009-05-27,644.992
2009-05-28,640.957
2009-05-29,651.892
2009-06-01,661.057
2009-06-02,676.413
2009-06-03,666.196
2009-06-04,665.267
2009-06-05,658.479
2009-06-08,649.514
2009-06-09,657.537
2009-06-10,663.951
2009-06-11,670.891
2009-06-12,666.5
2009-06-15,653.37
2009-06-16,651.923
2009-06-17,634.275
2009-06-18,634.897
2009-06-19,633.833
2009-06-22,616.631
2009-06-23,621.615
2009-06-24,645.779
2009-06-25,643.299
2009-06-26,655.657
2009-06-29,665.573
2009-06-30,660.026
2009-07-01,673.245
2009-07-02,661.204
2009-07-03,658.168
2009-07-06,646.798
2009-07-07,651.011
2009-07-08,639.879
2009-07-09,645.081
2009-07-10,635.405
2009-07-13,645.951
2009-07-14,652.86
2009-07-15,673.616
2009-07-16,676.154
2009-07-17,686.48
2009-07-20,703.443
2009-07-21,702.225
2009-07-22,702.782
2009-07-23,712.986
2009-07-24,710.765
2009-07-27,716.321
2009-07-28,705.801
2009-07-29,708.183
2009-07-30,717.899
2009-07-31,729.314
2009-08-03,757.061
2009-08-04,754.08
2009-08-05,754.296
2009-08-06,758.463
2009-08-07,755.294
2009-08-10,750.596
2009-08-11,735.866
2009-08-12,742.984
2009-08-13,770.35
2009-08-14,769.349
2009-08-17,745.739
2009-08-18,758.401
2009-08-19,760.106
2009-08-20,766.03
2009-08-21,778.171
2009-08-24,797.413
2009-08-25,804.794
2009-08-26,792.46
2009-08-27,785.181
2009-08-28,800.655
2009-08-31,783.842
2009-09-01,766.792
2009-09-02,752.464
2009-09-03,763.863
2009-09-04,774.864
2009-09-07,791.986
2009-09-08,806.512
2009-09-09,811.741
2009-09-10,809.29
2009-09-11,826.686
2009-09-14,824.471
2009-09-15,831.801
2009-09-16,844.516
2009-09-17,846.863
2009-09-18,846.809
2009-09-21,842.624
2009-09-22,846.893
2009-09-23,850.816
2009-09-24,831.542
2009-09-25,829.13
2009-09-28,825.224
2009-09-29,821.069
2009-09-30,824.75
2009-10-01,802.683
2009-10-02,790.815
2009-10-05,798.789
2009-10-06,828.692
2009-10-07,823.444
2009-10-08,846.364
2009-10-09,849.873
2009-10-12,867.123
2009-10-13,866.021
2009-10-14,882.619
2009-10-15,892.582
2009-10-16,877.419
2009-10-19,893.008
2009-10-20,890.268
2009-10-21,889.693
2009-10-22,879.751
2009-10-23,882.948
2009-10-26,861.444
2009-10-27,848.38
2009-10-28,817.131
2009-10-29,847.125
2009-10-30,838.852
2009-11-02,835.757
2009-11-03,817.829
2009-11-04,858.434
2009-11-05,867.242
2009-11-06,873.142
2009-11-09,904.175
2009-11-10,892.988
2009-11-11,904.18
2009-11-12,910.184
2009-11-13,913.132
2009-11-16,935.056
2009-11-17,926.012
2009-11-18,936.063
2009-11-19,907.604
2009-11-20,904.312
2009-11-23,923.41
2009-11-24,915.96
2009-11-25,921.838
2009-11-26,894.97
2009-11-27,901.942
2009-11-30,897.086
2009-12-01,926.108
2009-12-02,924.803
2009-12-03,926.912
2009-12-04,929.213
2009-12-07,931.225
2009-12-08,919.747
2009-12-09,911.481
2009-12-10,914.08
2009-12-11,906.235
2009-12-14,915.726
2009-12-15,913.86
2009-12-16,922.4
2009-12-17,899.312
2009-12-18,885.123
2009-12-21,896.417
2009-12-22,895.435
2009-12-23,902.425
2009-12-24,901.975
2009-12-25,901.975
2009-12-28,902.76
2009-12-29,908.331
2009-12-30,901.062
2009-12-31,904.604
2010-01-01,904.604
2010-01-04,939.408
2010-01-05,953.538
2010-01-06,958.937
2010-01-07,953.79
2010-01-08,966.84
2010-01-11,979.68
2010-01-12,964.449
2010-01-13,969.268
2010-01-14,973.87
2010-01-15,966.013
2010-01-18,961.652
2010-01-19,960.195
2010-01-20,944.17
2010-01-21,924.928
2010-01-22,914.031
2010-01-25,912.584
2010-01-26,904.189
2010-01-27,896.088
2010-01-28,893.39
2010-01-29,897.475
2010-02-01,906.732
2010-02-02,925.161
2010-02-03,917.907
2010-02-04,878.11
2010-02-05,845.551
2010-02-08,838.801
2010-02-09,849.38
2010-02-10,853.674
2010-02-11,849.186
2010-02-12,843.106
2010-02-15,845.174
2010-02-16,865.224
2010-02-17,878.63
2010-02-18,882.09
2010-02-19,876.183
2010-02-22,881.939
2010-02-23,876.354
2010-02-24,878.34
2010-02-25,865.791
2010-02-26,884.571
2010-03-01,889.929
2010-03-02,904.193
2010-03-03,917.898
2010-03-04,911.348
2010-03-05,924.427
2010-03-08,918.466
2010-03-09,916.947
2010-03-10,930.012
2010-03-11,932.021
2010-03-12,939.547
2010-03-15,925.116
2010-03-16,938.931
2010-03-17,945.501
2010-03-18,934.636
2010-03-19,928.646
2010-03-22,930.785
2010-03-23,945.873
2010-03-24,934.236
2010-03-25,945.121
2010-03-26,943.97
2010-03-29,949.769
2010-03-30,939.116
2010-03-31,948.374
2010-04-01,962.859
2010-04-02,962.859
2010-04-05,960.654
2010-04-06,968.41
2010-04-07,956.979
2010-04-08,954.027
2010-04-09,973.795
2010-04-12,981.427
2010-04-13,972.53
2010-04-14,983.684
2010-04-15,981.123
2010-04-16,965.49
2010-04-19,954.756
2010-04-20,981.114
2010-04-21,971.49
2010-04-22,959.437
2010-04-23,973.236
2010-04-26,980.139
2010-04-27,953.437
2010-04-28,922.326
2010-04-29,934.342
2010-04-30,937.379
2010-05-03,926.52
2010-05-04,884.28
2010-05-05,860.486
2010-05-06,838.949
2010-05-07,795.493
2010-05-10,862.597
2010-05-11,835.65
2010-05-12,852.3
2010-05-13,852.174
2010-05-14,814.551
2010-05-17,790.571
2010-05-18,804.753
2010-05-19,774.126
2010-05-20,744.515
2010-05-21,761.422
2010-05-24,745.326
2010-05-25,708.978
2010-05-26,728.532
2010-05-27,759.239
2010-05-28,765.753
2010-05-31,766.878
2010-06-01,764.153
2010-06-02,764.589
2010-06-03,781.992
2010-06-04,763.618
2010-06-07,744.267
2010-06-08,739.613
2010-06-09,759.914
2010-06-10,784.164
2010-06-11,782.752
2010-06-14,808.338
2010-06-15,816.7
2010-06-16,815.341
2010-06-17,820.897
2010-06-18,826.542
2010-06-21,836.6
2010-06-22,826.546
2010-06-23,814.355
2010-06-24,796.218
2010-06-25,785.963
2010-06-28,799.657
2010-06-29,760.157
2010-06-30,761.604
2010-07-01,754.14
2010-07-02,761.616
2010-07-05,756.959
2010-07-06,785.072
2010-07-07,787.142
2010-07-08,800.069
2010-07-09,797.616
2010-07-12,795.47
2010-07-13,813.937
2010-07-14,822.393
2010-07-15,825.968
2010-07-16,814.024
2010-07-19,809.5
2010-07-20,796.46
2010-07-21,801.692
2010-07-22,820.298
2010-07-23,818.708
2010-07-26,827.92
2010-07-27,828.173
2010-07-28,824.759
2010-07-29,830.688
2010-07-30,823.62
2010-08-02,852.499
2010-08-03,852.763
2010-08-04,856.828
2010-08-05,853.037
2010-08-06,848.161
2010-08-09,861.086
2010-08-10,844.602
2010-08-11,817.035
2010-08-12,812.486
2010-08-13,806.081
2010-08-16,812.931
2010-08-17,830.697
2010-08-18,831.382
2010-08-19,822.523
2010-08-20,792.835
2010-08-23,791.097
2010-08-24,771.722
2010-08-25,754.979
