Date,JAPAN LARGE CAP Large Cap
2010-09-14,718.495
2010-09-15,709.389
2010-09-16,706.38
2010-09-17,710.395
2010-09-20,711.264
2010-09-21,713.396
2010-09-22,717.343
2010-09-23,718.918
2010-09-24,713.098
2010-09-27,722.782
2010-09-28,725.118
2010-09-29,729.966
2010-09-30,715.6
2010-10-01,719.257
2010-10-04,712.833
2010-10-05,724.883
2010-10-06,737.636
2010-10-07,743.325
2010-10-08,742.028
2010-10-11,739.994
2010-10-12,731.633
2010-10-13,729.531
2010-10-14,747.623
2010-10-15,738.908
2010-10-18,743.649
2010-10-19,740.813
2010-10-20,739.535
2010-10-21,734.444
2010-10-22,736.183
2010-10-25,740.892
2010-10-26,731.296
2010-10-27,727.702
2010-10-28,732.499
2010-10-29,731.684
2010-11-01,723.142
2010-11-02,722.256
2010-11-03,716.889
2010-11-04,736.018
2010-11-05,746.847
2010-11-08,754.666
2010-11-09,755.915
2010-11-10,750.595
2010-11-11,756.265
2010-11-12,748.176
2010-11-15,747.316
2010-11-16,741.448
2010-11-17,745.886
2010-11-18,756.84
2010-11-19,759.444
2010-11-22,763.69
2010-11-23,768.431
2010-11-24,756.191
2010-11-25,756.233
2010-11-26,749.827
2010-11-29,753.827
2010-11-30,747.287
2010-12-01,748.742
2010-12-02,760.771
2010-12-03,774.272
2010-12-06,774.766
2010-12-07,767.735
2010-12-08,763.562
2010-12-09,770.723
2010-12-10,767.259
2010-12-13,776.819
2010-12-14,781.409
2010-12-15,776.796
2010-12-16,775.061
2010-12-17,775.938
2010-12-20,776.228
2010-12-21,783.61
2010-12-22,786.308
2010-12-23,790.19
2010-12-24,788.333
2010-12-27,791.387
2010-12-28,797.55
2010-12-29,801.726
2010-12-30,796.275
2010-12-31,802.558
2011-01-03,796.762
2011-01-04,804.752
2011-01-05,791.55
2011-01-06,804.29
2011-01-07,808.551
2011-01-10,811.043
2011-01-11,803.506
2011-01-12,808.461
2011-01-13,820.763
2011-01-14,813.674
2011-01-17,813.597
2011-01-18,815.347
2011-01-19,825.804
2011-01-20,807.58
2011-01-21,797.251
2011-01-24,804.418
2011-01-25,816.212
2011-01-26,810.73
2011-01-27,811.379
2011-01-28,808.306
2011-01-31,803.019
2011-02-01,810.062
2011-02-02,824.268
2011-02-03,820.344
2011-02-04,825.258
2011-02-07,825.512
2011-02-08,834.789
2011-02-09,829.328
2011-02-10,824.664
2011-02-11,822.686
2011-02-14,834.665
2011-02-15,833.394
2011-02-16,837.998
2011-02-17,850.306
2011-02-18,849.086
2011-02-21,852.046
2011-02-22,837.743
2011-02-23,832.138
2011-02-24,830.351
2011-02-25,837.498
2011-02-28,842.506
2011-03-01,852.918
2011-03-02,838.435
2011-03-03,835.539
2011-03-04,842.219
2011-03-07,833.032
2011-03-08,824.123
2011-03-09,829.109
2011-03-10,814.086
2011-03-11,812.448
2011-03-14,754.29
2011-03-15,694.927
2011-03-16,745.103
2011-03-17,748.265
2011-03-18,741.547
2011-03-21,741.639
2011-03-22,775.28
2011-03-23,769.362
2011-03-24,762.057
2011-03-25,763.033
2011-03-28,757.203
2011-03-29,750.879
2011-03-30,757.367
2011-03-31,760.883
2011-04-01,743.26
2011-04-04,745.158
2011-04-05,729.436
2011-04-06,716.275
2011-04-07,720.794
2011-04-08,732.297
2011-04-11,733.768
2011-04-12,731.965
2011-04-13,734.869
2011-04-14,741.604
2011-04-15,735.787
2011-04-18,739.007
2011-04-19,728.464
2011-04-20,737.84
2011-04-21,749.171
2011-04-22,749.75
2011-04-25,746.586
2011-04-26,741.567
2011-04-27,738.587
2011-04-28,760.155
2011-04-29,763.153
2011-05-02,776.604
2011-05-03,778.813
2011-05-04,780.6
2011-05-05,787.188
2011-05-06,770.78
2011-05-09,767.151
2011-05-10,770.1
2011-05-11,767.446
2011-05-12,763.405
2011-05-13,756.324
2011-05-16,746.161
2011-05-17,740.868
2011-05-18,748.799
2011-05-19,738.981
2011-05-20,736.664
2011-05-23,725.825
2011-05-24,723.89
2011-05-25,725.147
2011-05-26,739.774
2011-05-27,740.633
2011-05-30,738.765
2011-05-31,749.956
2011-06-01,753.453
2011-06-02,739.95
2011-06-03,735.545
2011-06-06,729.994
2011-06-07,734.747
2011-06-08,738.082
2011-06-09,734.428
2011-06-10,737.552
2011-06-13,732.014
2011-06-14,739.155
2011-06-15,739.861
2011-06-16,727.384
2011-06-17,727.723
2011-06-20,726.268
2011-06-21,734.736
2011-06-22,746.771
2011-06-23,739.291
2011-06-24,747.928
2011-06-27,736.548
2011-06-28,741.952
2011-06-29,754.225
2011-06-30,759.168
2011-07-01,762.974
2011-07-04,773.552
2011-07-05,772.894
2011-07-06,782.74
2011-07-07,774.876
2011-07-08,784.426
2011-07-11,782.211
2011-07-12,777.892
2011-07-13,785.436
2011-07-14,780.393
2011-07-15,783.445
2011-07-18,782.9
2011-07-19,778.16
2011-07-20,786.459
2011-07-21,789.837
2011-07-22,800.081
2011-07-25,792.36
2011-07-26,799.822
2011-07-27,794.829
2011-07-28,786.58
2011-07-29,785.997
2011-08-01,800.48
2011-08-02,788.137
2011-08-03,774.938
2011-08-04,753.336
2011-08-05,734.815
2011-08-08,726.475
2011-08-09,716.614
2011-08-10,728.807
2011-08-11,717.96
2011-08-12,715.446
2011-08-15,725.316
2011-08-16,726.562
2011-08-17,724.824
2011-08-18,715.957
2011-08-19,703.947
2011-08-22,691.629
2011-08-23,699.899
2011-08-24,689.3
2011-08-25,692.232
2011-08-26,700.836
2011-08-29,701.4
2011-08-30,710.64
2011-08-31,717.345
2011-09-01,720.736
2011-09-02,714.114
2011-09-05,697.889
2011-09-06,682.611
2011-09-07,692.654
2011-09-08,695.698
2011-09-09,690.735
2011-09-12,684.106
2011-09-13,692.244
2011-09-14,687.14
2011-09-15,696.797
2011-09-16,709.698
2011-09-19,714.064
2011-09-20,702.594
2011-09-21,705.881
2011-09-22,693.358
2011-09-23,693.813
2011-09-26,677.821
2011-09-27,693.85
2011-09-28,704.34
2011-09-29,706.125
2011-09-30,702.701
2011-10-03,692.418
2011-10-04,681.238
2011-10-05,670.793
2011-10-06,683.236
2011-10-07,687.629
2011-10-10,687.898
2011-10-11,701.703
2011-10-12,694.486
2011-10-13,705.309
2011-10-14,692.649
2011-10-17,711.073
2011-10-18,700.223
2011-10-19,699.964
2011-10-20,693.791
2011-10-21,698.739
2011-10-24,709.463
2011-10-25,705.993
2011-10-26,702.835
2011-10-27,721.818
2011-10-28,733.413
2011-10-31,704.051
2011-11-01,692.356
2011-11-02,678.394
2011-11-03,678.96
2011-11-04,690.405
2011-11-07,690.218
2011-11-08,681.342
2011-11-09,691.859
2011-11-10,674.815
2011-11-11,678.06
2011-11-14,686.078
2011-11-15,681.691
2011-11-16,675.86
2011-11-17,678.925
2011-11-18,670.956
2011-11-21,666.352
2011-11-22,666.457
2011-11-23,662.887
2011-11-24,655.394
2011-11-25,651.79
2011-11-28,657.605
2011-11-29,673.932
2011-11-30,673.917
2011-12-01,685.899
2011-12-02,687.166
2011-12-05,691.981
2011-12-06,683.602
2011-12-07,694.559
2011-12-08,691.136
2011-12-09,682.205
2011-12-12,688.365
2011-12-13,681.905
2011-12-14,676.456
2011-12-15,665.967
2011-12-16,666.95
2011-12-19,657.84
2011-12-20,660.171
2011-12-21,665.466
2011-12-22,662.767
2011-12-23,662.682
2011-12-26,666.288
2011-12-27,666.282
2011-12-28,663.446
2011-12-29,665.48
2011-12-30,677.798
2012-01-02,677.798
2012-01-03,679.476
2012-01-04,693.812
2012-01-05,684.24
2012-01-06,678.133
2012-01-09,680.472
2012-01-10,682.984
2012-01-11,683.132
2012-01-12,678.882
2012-01-13,684.119
2012-01-16,675.999
2012-01-17,680.827
2012-01-18,684.134
2012-01-19,688.41
2012-01-20,703.947
2012-01-23,705.499
2012-01-24,700.856
2012-01-25,705.988
2012-01-26,711.533
2012-01-27,712.74
2012-01-30,711.07
2012-01-31,709.833
2012-02-01,712.225
2012-02-02,717.473
2012-02-03,712.709
2012-02-06,722.218
2012-02-07,723.248
2012-02-08,733.288
2012-02-09,731.9
2012-02-10,723.188
2012-02-13,728.1
2012-02-14,722.865
2012-02-15,741.712
2012-02-16,735.124
2012-02-17,741.361
2012-02-20,751.072
2012-02-21,744.562
2012-02-22,746.147
2012-02-23,749.87
2012-02-24,750.858
2012-02-27,754.162
2012-02-28,756.425
2012-02-29,751.346
2012-03-01,746.951
2012-03-02,745.968
2012-03-05,742.445
2012-03-06,741.657
2012-03-07,734.744
2012-03-08,743.367
2012-03-09,746.986
2012-03-12,745.035
2012-03-13,741.94
2012-03-14,744.303
2012-03-15,755.892
2012-03-16,758.215
2012-03-19,760.036
2012-03-20,757.082
2012-03-21,747.19
2012-03-22,760.35
2012-03-23,751.937
2012-03-26,747.847
2012-03-27,763.719
2012-03-28,767.16
2012-03-29,764.758
2012-03-30,760.279
2012-04-02,766.467
2012-04-03,759.818
2012-04-04,743.325
2012-04-05,742.136
2012-04-06,735.026
2012-04-09,731.839
2012-04-10,736.525
2012-04-11,727.942
2012-04-12,732.696
2012-04-13,737.235
2012-04-16,730.744
2012-04-17,725.427
2012-04-18,735.906
2012-04-19,730.205
2012-04-20,726.512
2012-04-23,728.888
2012-04-24,722.959
2012-04-25,724.992
2012-04-26,730.494
2012-04-27,729.077
2012-04-30,734.602
2012-05-01,716.023
2012-05-02,717.692
2012-05-03,715.906
2012-05-04,720.387
2012-05-07,700.693
2012-05-08,705.935
2012-05-09,699.418
2012-05-10,694.645
2012-05-11,690.876
2012-05-14,691.709
2012-05-15,680.382
2012-05-16,671.149
2012-05-17,685.965
2012-05-18,667.528
2012-05-21,665.199
2012-05-22,669.146
2012-05-23,664.157
2012-05-24,663.078
2012-05-25,662.012
2012-05-28,663.767
2012-05-29,668.703
2012-05-30,670.02
2012-05-31,669.549
2012-06-01,662.991
2012-06-04,648.165
2012-06-05,656.339
2012-06-06,662.776
2012-06-07,670.305
2012-06-08,657.611
2012-06-11,671.505
2012-06-12,664.406
2012-06-13,667.404
2012-06-14,668.403
2012-06-15,673.705
2012-06-18,683.238
2012-06-19,678.248
2012-06-20,686.995
2012-06-21,685.063
2012-06-22,680.28
2012-06-25,681.929
2012-06-26,676.378
2012-06-27,679.454
2012-06-28,697.019
2012-06-29,703.261
2012-07-02,706.953
2012-07-03,709.808
2012-07-04,712.212
2012-07-05,708.662
2012-07-06,707.943
2012-07-09,698.591
2012-07-10,694.265
2012-07-11,692.027
2012-07-12,685.719
2012-07-13,683.694
2012-07-16,687.775
2012-07-17,683.278
2012-07-18,683.19
2012-07-19,691.704
2012-07-20,679.598
2012-07-23,669.014
2012-07-24,666.61
2012-07-25,655.839
2012-07-26,662.784
2012-07-27,671.958
2012-07-30,679.688
2012-07-31,685.84
2012-08-01,678.615
2012-08-02,682.906
2012-08-03,671.918
2012-08-06,687.007
2012-08-07,691.448
2012-08-08,694.296
2012-08-09,698.031
2012-08-10,696.617
2012-08-13,695.613
2012-08-14,691.756
2012-08-15,689.325
2012-08-16,698.631
2012-08-17,703.101
2012-08-20,702.982
2012-08-21,703.026
2012-08-22,702.057
2012-08-23,711.652
2012-08-24,701.885
2012-08-27,700.073
2012-08-28,693.118
2012-08-29,694.583
2012-08-30,690.478
2012-08-31,680.119
2012-09-03,677.069
2012-09-04,674.841
2012-09-05,667.09
2012-09-06,663.486
2012-09-07,688.956
2012-09-10,688.899
2012-09-11,687.972
2012-09-12,696.054
2012-09-13,702.095
2012-09-14,708.219
2012-09-17,703.816
2012-09-18,706.383
2012-09-19,716.437
2012-09-20,705.277
2012-09-21,707.762
2012-09-24,706.569
2012-09-25,709.276
2012-09-26,701.037
2012-09-27,705.565
2012-09-28,696.341
2012-10-01,689.787
2012-10-02,690.399
2012-10-03,683.037
2012-10-04,691.933
2012-10-05,690.265
2012-10-08,694.99
2012-10-09,685.013
2012-10-10,673.722
2012-10-11,669.782
2012-10-12,674.689
2012-10-15,676.23
2012-10-16,684.286
2012-10-17,692.535
2012-10-18,701.167
2012-10-19,701.854
2012-10-22,697.164
2012-10-23,693.124
2012-10-24,686.327
2012-10-25,690.682
2012-10-26,685.386
2012-10-29,680.998
2012-10-30,676.412
2012-10-31,683.155
2012-11-01,680.767
2012-11-02,685.661
2012-11-05,685.391
2012-11-06,682.607
2012-11-07,688.448
2012-11-08,678.413
2012-11-09,677.177
2012-11-12,669.929
2012-11-13,669.662
2012-11-14,662.119
2012-11-15,669.717
2012-11-16,683.15
2012-11-19,695.189
2012-11-20,689.261
2012-11-21,688.97
2012-11-22,696.937
2012-11-23,698.418
2012-11-26,703.517
2012-11-27,703.259
2012-11-28,697.251
2012-11-29,701.845
2012-11-30,702.174
2012-12-03,703.53
2012-12-04,706.801
2012-12-05,702.405
2012-12-06,707.457
2012-12-07,709.118
2012-12-10,707.364
2012-12-11,704.691
2012-12-12,705.159
2012-12-13,707.7
2012-12-14,710.095
2012-12-17,713.551
2012-12-18,720.95
2012-12-19,740.365
2012-12-20,737.625
2012-12-21,733.818
2012-12-24,727.977
2012-12-25,732.928
2012-12-26,733.78
2012-12-27,737.409
2012-12-28,742.491
2012-12-31,739.314
2013-01-01,739.314
2013-01-02,733.334
2013-01-03,736.121
2013-01-04,752.034
2013-01-07,747.668
2013-01-08,744.28
2013-01-09,743.965
2013-01-10,750.094
2013-01-11,751.469
2013-01-14,750.038
2013-01-15,762.039
2013-01-16,746.445
2013-01-17,742.681
2013-01-18,756.339
2013-01-21,750.441
2013-01-22,757.953
2013-01-23,745.869
2013-01-24,742.514
2013-01-25,751.786
2013-01-28,751.847
2013-01-29,759.371
2013-01-30,767.482
2013-01-31,770.497
2013-02-01,761.639
2013-02-04,774.061
2013-02-05,754.844
2013-02-06,779.342
2013-02-07,781.148
2013-02-08,775.267
2013-02-11,769.5
2013-02-12,783.753
2013-02-13,772.069
2013-02-14,773.097
2013-02-15,756.704
2013-02-18,770.712
2013-02-19,774.174
2013-02-20,780.382
2013-02-21,776.166
2013-02-22,773.497
2013-02-25,783.091
2013-02-26,788.582
2013-02-27,776.264
2013-02-28,789.594
2013-03-01,786.73
2013-03-04,793.631
2013-03-05,789.762
2013-03-06,800.742
2013-03-07,792.744
2013-03-08,793.972
2013-03-11,811.301
2013-03-12,810.794
2013-03-13,806.36
2013-03-14,810.143
2013-03-15,828.891
2013-03-18,809.648
2013-03-19,823.861
2013-03-20,818.21
2013-03-21,830.769
2013-03-22,819.761
2013-03-25,828.588
2013-03-26,826.251
2013-03-27,833.492
2013-03-28,827.729
2013-03-29,825.043
2013-04-01,807.016
2013-04-02,797.037
2013-04-03,818.056
2013-04-04,810.991
2013-04-05,827.445
2013-04-08,839.575
2013-04-09,838.846
2013-04-10,850.201
2013-04-11,875.449
2013-04-12,883.506
2013-04-15,876.667
2013-04-16,865.174
2013-04-17,879.13
2013-04-18,862.452
2013-04-19,855.681
2013-04-22,867.44
2013-04-23,862.947
2013-04-24,878.759
2013-04-25,884.679
2013-04-26,893.519
2013-04-29,889.24
2013-04-30,895.815
2013-05-01,890.125
2013-05-02,879.852
2013-05-03,871.67
2013-05-06,868.423
2013-05-07,896.473
2013-05-08,904.32
2013-05-09,889.69
2013-05-10,891.628
2013-05-13,911.478
2013-05-14,905.716
2013-05-15,925.283
2013-05-16,923.878
2013-05-17,918.222
2013-05-20,934.809
2013-05-21,933.892
2013-05-22,930.685
2013-05-23,887.952
2013-05-24,889.767
2013-05-27,860.188
2013-05-28,862.964
2013-05-29,879.486
2013-05-30,847.58
2013-05-31,846.069
2013-06-03,828.587
2013-06-04,847.196
2013-06-05,826.787
2013-06-06,823.078
2013-06-07,820.746
2013-06-10,847.683
2013-06-11,860.96
2013-06-12,866.3
2013-06-13,836.526
2013-06-14,843.451
2013-06-17,861.141
2013-06-18,855.967
2013-06-19,878.072
2013-06-20,838.473
2013-06-21,850.993
2013-06-24,839.696
2013-06-25,829.783
2013-06-26,829.172
2013-06-27,842.904
2013-06-28,861.857
2013-07-01,870.997
2013-07-02,881.307
2013-07-03,889.531
2013-07-04,882.787
2013-07-05,889.041
2013-07-08,874.757
2013-07-09,894.4
2013-07-10,901.473
2013-07-11,913.261
2013-07-12,912.451
2013-07-15,908.34
2013-07-16,920.602
2013-07-17,918.76
2013-07-18,917.23
2013-07-19,913.262
2013-07-22,924.678
2013-07-23,927.242
2013-07-24,921.406
2013-07-25,912.109
2013-07-26,896.82
2013-07-29,868.633
2013-07-30,881.495
2013-07-31,866.938
2013-08-01,884.783
2013-08-02,913.711
2013-08-05,905.657
2013-08-06,920.918
2013-08-07,899.828
2013-08-08,894.262
2013-08-09,892.33
2013-08-12,885.114
2013-08-13,887.325
2013-08-14,899.908
2013-08-15,886.893
2013-08-16,881.644
2013-08-19,882.79
2013-08-20,870.252
2013-08-21,862.881
2013-08-22,852.744
2013-08-23,872.299
2013-08-26,870.399
2013-08-27,877.746
2013-08-28,858.445
2013-08-29,854.006
2013-08-30,848.933
2013-09-02,846.615
2013-09-03,867.822
2013-09-04,875.773
2013-09-05,873.623
2013-09-06,876.224
2013-09-09,887.358
2013-09-10,891.976
2013-09-11,895.332
2013-09-12,898.9
2013-09-13,896.47
2013-09-16,901.415
2013-09-17,892.254
2013-09-18,906.127
2013-09-19,917.307
2013-09-20,919.369
2013-09-23,928.032
2013-09-24,924.72
2013-09-25,923.347
2013-09-26,933.033
2013-09-27,936.486
2013-09-30,917.301
2013-10-01,917.844
2013-10-02,912.271
2013-10-03,913.257
2013-10-04,906.387
2013-10-07,896.115
2013-10-08,896.77
2013-10-09,907.64
2013-10-10,908.581
2013-10-11,919.865
2013-10-14,921.647
2013-10-15,917.132
2013-10-16,914.14
2013-10-17,931.234
2013-10-18,929.594
2013-10-21,930.662
2013-10-22,932.814
2013-10-23,926.968
2013-10-24,931.192
2013-10-25,910.865
2013-10-28,923.999
2013-10-29,916.746
2013-10-30,925.883
2013-10-31,918.361
2013-11-01,905.717
2013-11-04,907.324
2013-11-05,907.725
2013-11-06,913.696
2013-11-07,904.751
2013-11-08,897.698
2013-11-11,904.777
2013-11-12,917.236
2013-11-13,917.573
2013-11-14,923.913
2013-11-15,936.709
2013-11-18,942.094
2013-11-19,936.067
2013-11-20,935.746
2013-11-21,935.738
2013-11-22,936.922
2013-11-25,941.669
2013-11-26,938.184
2013-11-27,928.147
2013-11-28,938.883
2013-11-29,935.146
2013-12-02,928.527
2013-12-03,936.92
2013-12-04,917.981
2013-12-05,914.878
2013-12-06,914.222
2013-12-09,925.578
2013-12-10,928.131
2013-12-11,927.832
2013-12-12,916.137
2013-12-13,913.524
2013-12-16,902.463
2013-12-17,911.441
2013-12-18,922.588
2013-12-19,924.564
2013-12-20,924.593
2013-12-23,925.482
2013-12-24,920.631
2013-12-25,921.061
2013-12-26,932.972
2013-12-27,936.885
2013-12-30,944.571
2013-12-31,943.942
2014-01-01,943.942
2014-01-02,944.661
2014-01-03,949.634
2014-01-06,939.793
2014-01-07,932.407
2014-01-08,946.905
2014-01-09,939.941
2014-01-10,947.239
2014-01-13,954.387
2014-01-14,930.105
2014-01-15,940.736
2014-01-16,942.656
2014-01-17,942.879
2014-01-20,941.723
2014-01-21,941.444
2014-01-22,944.589
2014-01-23,941.82
2014-01-24,935.928
2014-01-27,909.772
2014-01-28,902.806
2014-01-29,929.503
2014-01-30,901.623
2014-01-31,904.876
2014-02-03,893.068
2014-02-04,852.348
2014-02-05,873.44
2014-02-06,865.947
2014-02-07,882.908
2014-02-10,895.984
2014-02-11,892.877
2014-02-12,902.543
2014-02-13,890.633
2014-02-14,881.779
2014-02-17,885.909
2014-02-18,907.881
2014-02-19,904.681
2014-02-20,886.229
2014-02-21,902.972
2014-02-24,902.059
2014-02-25,915.048
2014-02-26,908.886
2014-02-27,905.136
2014-02-28,900.953
2014-03-03,895.393
2014-03-04,894.2
2014-03-05,899.011
2014-03-06,904.737
2014-03-07,908.368
2014-03-10,901.19
2014-03-11,905.824
2014-03-12,890.268
2014-03-13,891.975
2014-03-14,868.938
2014-03-17,861.796
2014-03-18,869.96
2014-03-19,868.031
2014-03-20,848.039
2014-03-21,848.164
2014-03-24,859.202
2014-03-25,859.11
2014-03-26,866.143
2014-03-27,878.198
2014-03-28,877.661
2014-03-31,889.848
2014-04-01,886.154
2014-04-02,890.968
2014-04-03,894.313
2014-04-04,896.001
2014-04-07,884.798
2014-04-08,876.291
2014-04-09,860.303
2014-04-10,862.164
2014-04-11,848.544
2014-04-14,846.967
2014-04-15,851.494
2014-04-16,869.264
2014-04-17,868.989
2014-04-18,873.682
2014-04-21,869.652
2014-04-22,863.853
2014-04-23,874.061
2014-04-24,866.778
2014-04-25,871.202
2014-04-28,859.658
2014-04-29,859.993
2014-04-30,865.696
2014-05-01,879.297
2014-05-02,880.436
2014-05-05,881.557
2014-05-06,886.418
2014-05-07,862.007
2014-05-08,869.519
2014-05-09,872.69
2014-05-12,865.2
2014-05-13,881.078
2014-05-14,887.555
2014-05-15,884.754
2014-05-16,870.7
2014-05-19,866.29
2014-05-20,866.938
2014-05-21,862.591
2014-05-22,875.906
2014-05-23,883.341
2014-05-26,893.238
2014-05-27,892.157
2014-05-28,895.832
2014-05-29,899.565
2014-05-30,898.927
2014-06-02,909.122
2014-06-03,913.266
2014-06-04,916.543
2014-06-05,916.842
2014-06-06,916.722
2014-06-09,916.968
2014-06-10,913.393
2014-06-11,925.42
2014-06-12,925.25
2014-06-13,927.056
2014-06-16,921.751
2014-06-17,920.419
2014-06-18,928.902
2014-06-19,948.571
2014-06-20,946.13
2014-06-23,945.917
2014-06-24,942.653
2014-06-25,940.048
2014-06-26,945.383
2014-06-27,940.119
2014-06-30,944.847
2014-07-01,953.82
2014-07-02,955.486
2014-07-03,949.181
2014-07-04,955.289
2014-07-07,953.373
2014-07-08,951.911
2014-07-09,947.785
2014-07-10,942.906
2014-07-11,939.247
2014-07-14,944.449
2014-07-15,949.976
2014-07-16,950.309
2014-07-17,951.02
2014-07-18,945.113
2014-07-21,945.766
2014-07-22,950.137
2014-07-23,948.924
2014-07-24,944.876
2014-07-25,952.598
2014-07-28,956.558
2014-07-29,956.335
2014-07-30,952.191
2014-07-31,949.439
2014-08-01,946.263
2014-08-04,941.094
2014-08-05,929.128
2014-08-06,923.681
2014-08-07,929.072
2014-08-08,908.991
2014-08-11,924.026
2014-08-12,926.977
2014-08-13,928.804
2014-08-14,934.433
2014-08-15,934.798
2014-08-18,932.889
2014-08-19,937.683
2014-08-20,932.28
2014-08-21,937.216
2014-08-22,931.292
2014-08-25,935.543
2014-08-26,930.014
2014-08-27,931.478
2014-08-28,928.999
2014-08-29,926.005
2014-09-01,925.848
2014-09-02,929.379
2014-09-03,934.965
2014-09-04,930.796
2014-09-05,930.883
2014-09-08,930.069
2014-09-09,924.944
2014-09-10,926.376
2014-09-11,929.866
2014-09-12,928.246
2014-09-15,929.371
2014-09-16,927.691
2014-09-17,921.302
2014-09-18,921.939
2014-09-19,929.414
2014-09-22,928.506
2014-09-23,929.615
2014-09-24,925.302
2014-09-25,940.545
2014-09-26,932.781
2014-09-29,935.176
2014-09-30,924.228
2014-10-01,920.019
2014-10-02,902.62
2014-10-03,892.499
2014-10-06,907.466
2014-10-07,912.005
2014-10-08,900.857
2014-10-09,895.607
2014-10-10,883.706
2014-10-13,888.316
2014-10-14,869.31
2014-10-15,882.284
2014-10-16,863.901
2014-10-17,845.225
2014-10-20,877.96
2014-10-21,865.865
2014-10-22,882.231
2014-10-23,871.782
2014-10-24,879.387
2014-10-27,890.74
2014-10-28,886.389
2014-10-29,898.536
2014-10-30,898.041
2014-10-31,912.538
2014-11-03,895.876
2014-11-04,930.467
2014-11-05,921.824
2014-11-06,910.727
2014-11-07,913.396
2014-11-10,912.389
2014-11-11,914.537
2014-11-12,921.939
2014-11-13,925.363
2014-11-14,925.873
2014-11-17,904.597
2014-11-18,921.596
2014-11-19,914.221
2014-11-20,911.983
2014-11-21,917.293
2014-11-24,910.862
2014-11-25,921.589
2014-11-26,921.698
2014-11-27,909.94
2014-11-28,915.669
2014-12-01,925.57
2014-12-02,922.54
2014-12-03,919.29
2014-12-04,926.059
2014-12-05,917.358
2014-12-08,922.341
2014-12-09,929.879
2014-12-10,910.787
2014-12-11,898.336
2014-12-12,906.809
2014-12-15,893.398
2014-12-16,884.993
2014-12-17,881.827
2014-12-18,885.595
2014-12-19,905.294
2014-12-22,904.478
2014-12-23,898.595
2014-12-24,908.701
2014-12-25,906.189
2014-12-26,909.989
2014-12-29,906.575
2014-12-30,903.417
2014-12-31,899.498
2015-01-01,899.498
2015-01-02,897.179
2015-01-05,896.054
2015-01-06,876.496
2015-01-07,870.786
2015-01-08,880.435
2015-01-09,889.938
2015-01-12,891.588
2015-01-13,888.367
2015-01-14,888.832
2015-01-15,900.492
2015-01-16,887.712
2015-01-19,893.487
2015-01-20,904.552
2015-01-21,904.454
2015-01-22,903.431
2015-01-23,914.26
2015-01-26,907.74
2015-01-27,930.238
2015-01-28,928.103
2015-01-29,913.648
2015-01-30,917.027
2015-02-02,915.765
2015-02-03,903.495
2015-02-04,921.373
2015-02-05,917.416
2015-02-06,910.463
2015-02-09,919.151
2015-02-10,915.845
2015-02-11,907.439
2015-02-12,932.453
2015-02-13,935.67
2015-02-16,944.142
2015-02-17,940.495
2015-02-18,953.351
2015-02-19,960.957
2015-02-20,965.994
2015-02-23,966.146
2015-02-24,968.07
2015-02-25,969.646
2015-02-26,975.079
2015-02-27,974.115
2015-03-02,970.121
2015-03-03,975.783
2015-03-04,968.271
2015-03-05,969.083
2015-03-06,973.116
2015-03-09,966.153
2015-03-10,960.601
2015-03-11,958.554
2015-03-12,973.726
2015-03-13,984.329
2015-03-16,981.296
2015-03-17,990.594
2015-03-18,1001.243
2015-03-19,997.512
2015-03-20,1006.062
2015-03-23,1019.283
2015-03-24,1014.786
2015-03-25,1022.178
2015-03-26,1011.186
2015-03-27,1008.396
2015-03-30,1002.595
2015-03-31,991.712
2015-04-01,985.468
2015-04-02,1001.219
2015-04-03,1007.424
2015-04-06,1010.701
2015-04-07,1012.488
2015-04-08,1020.209
2015-04-09,1021.368
2015-04-10,1019.008
2015-04-13,1015.5
2015-04-14,1027.629
2015-04-15,1026.671
2015-04-16,1032.739
2015-04-17,1031.391
2015-04-20,1026.926
2015-04-21,1042.667
2015-04-22,1049.29
2015-04-23,1054.576
2015-04-24,1055.367
2015-04-27,1053.584
2015-04-28,1063.582
2015-04-29,1062.375
2015-04-30,1030.644
2015-05-01,1023.965
2015-05-04,1023.624
2015-05-05,1024.904
2015-05-06,1030.312
2015-05-07,1020.821
2015-05-08,1027.881
2015-05-11,1031.646
2015-05-12,1033.74
2015-05-13,1041.006
2015-05-14,1031.828
2015-05-15,1041.363
2015-05-18,1050.094
2015-05-19,1044.955
2015-05-20,1046.286
2015-05-21,1049.761
2015-05-22,1047.068
2015-05-25,1055.583
2015-05-26,1042.116
2015-05-27,1038.498
2015-05-28,1043.697
2015-05-29,1044.449
2015-06-01,1042.653
2015-06-02,1041.908
2015-06-03,1039.59
2015-06-04,1038.492
2015-06-05,1023.492
2015-06-08,1022.095
2015-06-09,1012.431
2015-06-10,1022.966
2015-06-11,1027.378
2015-06-12,1032.647
2015-06-15,1031.619
2015-06-16,1023.918
2015-06-17,1012.093
2015-06-18,1010.365
2015-06-19,1020.31
2015-06-22,1028.86
2015-06-23,1042.043
2015-06-24,1040.354
2015-06-25,1040.712
2015-06-26,1036.684
2015-06-29,1020.716
2015-06-30,1026.03
2015-07-01,1022.217
2015-07-02,1028.36
2015-07-03,1035.256
2015-07-06,1016.048
2015-07-07,1028.995
2015-07-08,1004.294
2015-07-09,1002.703
2015-07-10,994.348
2015-07-13,1006.844
2015-07-14,1022.491
2015-07-15,1022.489
2015-07-16,1030.281
