Date,JAPAN LARGE CAP Large Cap
2005-11-10,812.445
2005-11-11,817.053
2005-11-14,803.049
2005-11-15,798.557
2005-11-16,805.478
2005-11-17,823.412
2005-11-18,832.512
2005-11-21,835.659
2005-11-22,829.521
2005-11-23,833.221
2005-11-24,828.273
2005-11-25,829.624
2005-11-28,841.392
2005-11-29,837.083
2005-11-30,829.269
2005-12-01,836.163
2005-12-02,848.206
2005-12-05,851.561
2005-12-06,848.131
2005-12-07,854.177
2005-12-08,839.999
2005-12-09,851.901
2005-12-12,868.792
2005-12-13,873.707
2005-12-14,880.664
2005-12-15,872.719
2005-12-16,877.647
2005-12-19,881.628
2005-12-20,888.085
2005-12-21,895.564
2005-12-22,903.058
2005-12-23,905.504
2005-12-26,910.494
2005-12-27,898.0
2005-12-28,904.678
2005-12-29,905.926
2005-12-30,896.496
2006-01-02,896.496
2006-01-03,907.14
2006-01-04,921.951
2006-01-05,931.479
2006-01-06,938.737
2006-01-09,941.365
2006-01-10,922.41
2006-01-11,933.794
2006-01-12,941.41
2006-01-13,935.797
2006-01-16,921.637
2006-01-17,896.862
2006-01-18,876.328
2006-01-19,899.323
2006-01-20,903.034
2006-01-23,892.072
2006-01-24,903.12
2006-01-25,895.04
2006-01-26,906.314
2006-01-27,928.86
2006-01-30,931.296
2006-01-31,940.506
2006-02-01,924.708
2006-02-02,929.863
2006-02-03,921.341
2006-02-06,924.494
2006-02-07,928.896
2006-02-08,901.887
2006-02-09,910.061
2006-02-10,906.48
2006-02-13,888.929
2006-02-14,902.956
2006-02-15,895.588
2006-02-16,901.655
2006-02-17,885.621
2006-02-20,872.853
2006-02-21,886.876
2006-02-22,885.817
2006-02-23,912.155
2006-02-24,918.504
2006-02-27,934.526
2006-02-28,938.992
2006-03-01,924.464
2006-03-02,923.672
2006-03-03,910.773
2006-03-06,910.346
2006-03-07,904.126
2006-03-08,897.395
2006-03-09,916.406
2006-03-10,906.459
2006-03-13,920.436
2006-03-14,927.595
2006-03-15,927.379
2006-03-16,919.188
2006-03-17,937.867
2006-03-20,950.074
2006-03-21,943.905
2006-03-22,941.056
2006-03-23,930.541
2006-03-24,936.228
2006-03-27,947.402
2006-03-28,948.474
2006-03-29,947.812
2006-03-30,964.278
2006-03-31,960.269
2006-04-03,974.61
2006-04-04,975.341
2006-04-05,975.732
2006-04-06,993.916
2006-04-07,995.368
2006-04-10,987.98
2006-04-11,982.182
2006-04-12,968.253
2006-04-13,969.42
2006-04-14,970.227
2006-04-17,964.542
2006-04-18,976.462
2006-04-19,979.083
2006-04-20,983.741
2006-04-21,996.277
2006-04-24,987.897
2006-04-25,991.916
2006-04-26,991.897
2006-04-27,1002.512
2006-04-28,992.036
2006-05-01,1003.388
2006-05-02,1014.095
2006-05-03,1010.347
2006-05-04,1011.103
2006-05-05,1021.858
2006-05-08,1040.46
2006-05-09,1040.086
2006-05-10,1031.807
2006-05-11,1022.739
2006-05-12,1010.349
2006-05-15,1009.004
2006-05-16,989.612
2006-05-17,1000.782
2006-05-18,975.539
2006-05-19,964.425
2006-05-22,951.31
2006-05-23,936.613
2006-05-24,943.507
2006-05-25,933.118
2006-05-26,946.053
2006-05-29,948.731
2006-05-30,953.961
2006-05-31,930.496
2006-06-01,934.325
2006-06-02,956.762
2006-06-05,946.374
2006-06-06,917.144
2006-06-07,896.978
2006-06-08,862.879
2006-06-09,875.002
2006-06-12,874.665
2006-06-13,836.456
2006-06-14,843.139
2006-06-15,852.43
2006-06-16,881.09
2006-06-19,872.876
2006-06-20,867.869
2006-06-21,865.915
2006-06-22,884.824
2006-06-23,880.158
2006-06-26,881.486
2006-06-27,882.294
2006-06-28,869.056
2006-06-29,883.907
2006-06-30,922.491
2006-07-03,922.15
2006-07-04,928.182
2006-07-05,911.91
2006-07-06,906.785
2006-07-07,918.357
2006-07-10,931.515
2006-07-11,925.616
2006-07-12,903.501
2006-07-13,899.183
2006-07-14,873.66
2006-07-17,867.693
2006-07-18,842.531
2006-07-19,845.845
2006-07-20,877.793
2006-07-21,876.567
2006-07-24,872.699
2006-07-25,884.778
2006-07-26,877.003
2006-07-27,900.37
2006-07-28,916.303
2006-07-31,922.954
2006-08-01,912.946
2006-08-02,918.062
2006-08-03,915.249
2006-08-04,923.758
2006-08-07,899.586
2006-08-08,913.113
2006-08-09,921.888
2006-08-10,921.374
2006-08-11,911.961
2006-08-14,922.073
2006-08-15,927.186
2006-08-16,943.877
2006-08-17,947.567
2006-08-18,951.264
2006-08-21,939.503
2006-08-22,945.26
2006-08-23,943.617
2006-08-24,934.675
2006-08-25,925.011
2006-08-28,916.309
2006-08-29,928.376
2006-08-30,924.973
2006-08-31,935.605
2006-09-01,934.106
2006-09-04,954.301
2006-09-05,952.992
2006-09-06,943.303
2006-09-07,927.495
2006-09-08,928.219
2006-09-11,907.341
2006-09-12,902.556
2006-09-13,904.092
2006-09-14,915.036
2006-09-15,910.777
2006-09-18,907.535
2006-09-19,912.552
2006-09-20,898.548
2006-09-21,908.117
2006-09-22,901.691
2006-09-25,897.332
2006-09-26,890.994
2006-09-27,912.842
2006-09-28,914.981
2006-09-29,917.843
2006-10-02,929.479
2006-10-03,924.716
2006-10-04,917.674
2006-10-05,939.417
2006-10-06,932.452
2006-10-09,931.2
2006-10-10,929.717
2006-10-11,926.496
2006-10-12,921.925
2006-10-13,925.652
2006-10-16,939.322
2006-10-17,937.866
2006-10-18,934.633
2006-10-19,936.628
2006-10-20,939.19
2006-10-23,944.045
2006-10-24,945.51
2006-10-25,943.372
2006-10-26,954.722
2006-10-27,954.732
2006-10-30,938.626
2006-10-31,937.821
2006-11-01,942.736
2006-11-02,940.012
2006-11-03,932.369
2006-11-06,928.343
2006-11-07,937.194
2006-11-08,925.067
2006-11-09,917.255
2006-11-10,919.222
2006-11-13,908.835
2006-11-14,927.055
2006-11-15,922.096
2006-11-16,915.307
2006-11-17,915.659
2006-11-20,891.316
2006-11-21,893.859
2006-11-22,912.478
2006-11-23,916.171
2006-11-24,908.509
2006-11-27,914.52
2006-11-28,912.703
2006-11-29,928.053
2006-11-30,946.333
2006-12-01,950.172
2006-12-04,947.882
2006-12-05,946.652
2006-12-06,958.34
2006-12-07,961.543
2006-12-08,955.21
2006-12-11,949.429
2006-12-12,955.471
2006-12-13,955.054
2006-12-14,959.858
2006-12-15,963.34
2006-12-18,965.976
2006-12-19,955.259
2006-12-20,966.018
2006-12-21,969.34
2006-12-22,968.374
2006-12-25,965.213
2006-12-26,967.476
2006-12-27,972.752
2006-12-28,972.142
2006-12-29,972.457
2007-01-01,972.457
2007-01-02,975.157
2007-01-03,970.746
2007-01-04,982.748
2007-01-05,972.673
2007-01-08,973.821
2007-01-09,976.333
2007-01-10,956.929
2007-01-11,946.005
2007-01-12,963.713
2007-01-15,972.372
2007-01-16,969.007
2007-01-17,972.008
2007-01-18,970.635
2007-01-19,968.733
2007-01-22,976.833
2007-01-23,978.905
2007-01-24,987.431
2007-01-25,983.131
2007-01-26,977.632
2007-01-29,976.773
2007-01-30,979.074
2007-01-31,978.806
2007-02-01,990.841
2007-02-02,986.969
2007-02-05,977.235
2007-02-06,986.223
2007-02-07,984.217
2007-02-08,975.943
2007-02-09,986.656
2007-02-12,985.765
2007-02-13,997.2
2007-02-14,1005.816
2007-02-15,1023.017
2007-02-16,1023.234
2007-02-19,1022.098
2007-02-20,1020.714
2007-02-21,1014.037
2007-02-22,1018.092
2007-02-23,1027.597
2007-02-26,1032.72
2007-02-27,1046.911
2007-02-28,1014.982
2007-03-01,1013.112
2007-03-02,1006.023
2007-03-05,983.215
2007-03-06,998.495
2007-03-07,993.358
2007-03-08,1005.555
2007-03-09,1004.511
2007-03-12,1014.733
2007-03-13,1010.517
2007-03-14,986.511
2007-03-15,990.954
2007-03-16,985.217
2007-03-19,989.698
2007-03-20,999.97
2007-03-21,995.685
2007-03-22,1009.884
2007-03-23,1017.128
2007-03-26,1015.002
2007-03-27,1009.557
2007-03-28,1012.693
2007-03-29,1000.626
2007-03-30,999.525
2007-04-02,984.562
2007-04-03,990.706
2007-04-04,1006.893
2007-04-05,1000.56
2007-04-06,998.006
2007-04-09,1003.765
2007-04-10,1004.225
2007-04-11,1004.717
2007-04-12,999.119
2007-04-13,983.711
2007-04-16,992.172
2007-04-17,991.913
2007-04-18,1008.079
2007-04-19,994.096
2007-04-20,991.601
2007-04-23,991.328
2007-04-24,993.302
2007-04-25,980.771
2007-04-26,981.815
2007-04-27,979.229
2007-04-30,979.014
2007-05-01,972.319
2007-05-02,975.473
2007-05-03,973.69
2007-05-04,974.581
2007-05-07,994.628
2007-05-08,995.079
2007-05-09,1003.61
2007-05-10,991.742
2007-05-11,987.532
2007-05-14,993.182
2007-05-15,985.948
2007-05-16,983.618
2007-05-17,975.766
2007-05-18,971.688
2007-05-21,976.937
2007-05-22,989.406
2007-05-23,994.35
2007-05-24,994.577
2007-05-25,979.827
2007-05-28,984.131
2007-05-29,990.847
2007-05-30,989.817
2007-05-31,1000.0
2007-06-01,1005.869
2007-06-04,1011.589
2007-06-05,1015.01
2007-06-06,1021.276
2007-06-07,1017.973
2007-06-08,1002.899
2007-06-11,1005.469
2007-06-12,1000.844
2007-06-13,992.713
2007-06-14,993.313
2007-06-15,997.309
2007-06-18,1004.744
2007-06-19,1003.629
2007-06-20,1002.9
2007-06-21,1005.801
2007-06-22,995.715
2007-06-25,992.357
2007-06-26,998.242
2007-06-27,987.457
2007-06-28,987.426
2007-06-29,998.016
2007-07-02,1011.107
2007-07-03,1012.698
2007-07-04,1011.041
2007-07-05,1012.528
2007-07-06,1005.176
2007-07-09,1011.566
2007-07-10,1019.939
2007-07-11,1008.753
2007-07-12,1001.655
2007-07-13,1016.773
2007-07-16,1018.189
2007-07-17,1013.42
2007-07-18,1005.529
2007-07-19,1008.786
2007-07-20,1021.966
2007-07-23,1010.272
2007-07-24,1021.083
2007-07-25,1017.032
2007-07-26,1016.133
2007-07-27,998.232
2007-07-30,1004.214
2007-07-31,998.307
2007-08-01,979.674
2007-08-02,975.596
2007-08-03,984.895
2007-08-06,986.143
2007-08-07,977.169
2007-08-08,973.009
2007-08-09,988.523
2007-08-10,965.656
2007-08-13,960.308
2007-08-14,967.171
2007-08-15,946.87
2007-08-16,955.614
2007-08-17,902.568
2007-08-20,923.568
2007-08-21,944.001
2007-08-22,935.952
2007-08-23,955.536
2007-08-24,954.216
2007-08-27,954.631
2007-08-28,961.704
2007-08-29,944.347
2007-08-30,944.908
2007-08-31,968.52
2007-09-03,966.367
2007-09-04,957.542
2007-09-05,949.663
2007-09-06,951.374
2007-09-07,957.737
2007-09-10,939.321
2007-09-11,936.897
2007-09-12,934.521
2007-09-13,921.227
2007-09-14,939.061
2007-09-17,939.469
2007-09-18,912.787
2007-09-19,945.526
2007-09-20,960.053
2007-09-21,945.0
2007-09-24,948.617
2007-09-25,968.76
2007-09-26,959.961
2007-09-27,984.029
2007-09-28,990.832
2007-10-01,985.705
2007-10-02,999.122
2007-10-03,1006.204
2007-10-04,1003.519
2007-10-05,1001.81
2007-10-08,994.312
2007-10-09,999.601
2007-10-10,998.065
2007-10-11,1005.888
2007-10-12,995.943
2007-10-15,993.371
2007-10-16,982.114
2007-10-17,965.841
2007-10-18,983.876
2007-10-19,973.214
2007-10-22,962.488
2007-10-23,961.709
2007-10-24,962.953
2007-10-25,949.364
2007-10-26,969.673
2007-10-29,987.268
2007-10-30,984.481
2007-10-31,986.482
2007-11-01,1002.032
2007-11-02,980.279
2007-11-05,967.43
2007-11-06,967.287
2007-11-07,967.527
2007-11-08,946.869
2007-11-09,949.005
2007-11-12,936.483
2007-11-13,926.849
2007-11-14,944.369
2007-11-15,948.886
2007-11-16,933.535
2007-11-19,929.64
2007-11-20,939.602
2007-11-21,932.57
2007-11-22,931.003
2007-11-23,935.576
2007-11-26,953.832
2007-11-27,957.042
2007-11-28,942.322
2007-11-29,970.863
2007-11-30,971.91
2007-12-03,974.049
2007-12-04,971.143
2007-12-05,966.152
2007-12-06,980.508
2007-12-07,983.454
2007-12-10,981.521
2007-12-11,988.463
2007-12-12,975.109
2007-12-13,949.714
2007-12-14,929.376
2007-12-17,914.121
2007-12-18,911.638
2007-12-19,903.143
2007-12-20,909.298
2007-12-21,909.215
2007-12-24,905.478
2007-12-25,924.547
2007-12-26,932.979
2007-12-27,927.365
2007-12-28,922.074
2007-12-31,933.629
2008-01-01,933.629
2008-01-02,950.302
2008-01-03,952.385
2008-01-04,921.544
2008-01-07,904.467
2008-01-08,904.013
2008-01-09,919.807
2008-01-10,903.962
2008-01-11,893.517
2008-01-14,901.873
2008-01-15,896.424
2008-01-16,864.692
2008-01-17,879.976
2008-01-18,885.087
2008-01-21,863.68
2008-01-22,805.588
2008-01-23,835.253
2008-01-24,849.43
2008-01-25,885.585
2008-01-28,853.09
2008-01-29,876.079
2008-01-30,866.616
2008-01-31,890.292
2008-02-01,884.679
2008-02-04,898.998
2008-02-05,891.515
2008-02-06,856.067
2008-02-07,862.375
2008-02-08,843.214
2008-02-11,848.703
2008-02-12,846.346
2008-02-13,840.375
2008-02-14,871.589
2008-02-15,877.358
2008-02-18,871.153
2008-02-19,885.795
2008-02-20,853.14
2008-02-21,877.464
2008-02-22,872.712
2008-02-25,885.659
2008-02-26,887.173
2008-02-27,906.691
2008-02-28,903.248
2008-02-29,896.47
2008-03-03,865.003
2008-03-04,867.485
2008-03-05,857.872
2008-03-06,879.792
2008-03-07,850.711
2008-03-10,844.277
2008-03-11,843.049
2008-03-12,861.275
2008-03-13,847.022
2008-03-14,834.569
2008-03-17,828.705
2008-03-18,826.139
2008-03-19,840.435
2008-03-20,845.242
2008-03-21,859.803
2008-03-24,845.791
2008-03-25,866.23
2008-03-26,877.945
2008-03-27,861.792
2008-03-28,876.926
2008-03-31,854.305
2008-04-01,847.393
2008-04-02,879.876
2008-04-03,896.309
2008-04-04,894.703
2008-04-07,898.755
2008-04-08,882.914
2008-04-09,871.773
2008-04-10,875.112
2008-04-11,895.106
2008-04-14,873.663
2008-04-15,876.384
2008-04-16,887.439
2008-04-17,894.274
2008-04-18,885.051
2008-04-21,919.993
2008-04-22,903.389
2008-04-23,901.741
2008-04-24,893.027
2008-04-25,915.535
2008-04-28,927.364
2008-04-29,937.412
2008-04-30,923.535
2008-05-01,920.077
2008-05-02,930.556
2008-05-05,931.794
2008-05-06,938.397
2008-05-07,941.951
2008-05-08,940.865
2008-05-09,923.191
2008-05-12,919.655
2008-05-13,925.841
2008-05-14,924.279
2008-05-15,942.245
2008-05-16,953.158
2008-05-19,957.456
2008-05-20,960.663
2008-05-21,943.975
2008-05-22,942.73
2008-05-23,944.306
2008-05-26,921.218
2008-05-27,933.641
2008-05-28,914.947
2008-05-29,931.723
2008-05-30,948.802
2008-06-02,971.032
2008-06-03,953.764
2008-06-04,971.656
2008-06-05,954.64
2008-06-06,966.772
2008-06-09,937.986
2008-06-10,918.018
2008-06-11,928.114
2008-06-12,897.578
2008-06-13,905.808
2008-06-16,925.558
2008-06-17,926.363
2008-06-18,934.057
2008-06-19,909.404
2008-06-20,901.824
2008-06-23,890.388
2008-06-24,892.683
2008-06-25,886.359
2008-06-26,893.762
2008-06-27,884.439
2008-06-30,885.077
2008-07-01,884.843
2008-07-02,872.687
2008-07-03,866.293
2008-07-04,865.957
2008-07-07,870.14
2008-07-08,853.202
2008-07-09,855.98
2008-07-10,861.703
2008-07-11,864.922
2008-07-14,857.363
2008-07-15,853.504
2008-07-16,847.199
2008-07-17,850.152
2008-07-18,833.912
2008-07-21,832.976
2008-07-22,858.403
2008-07-23,860.949
2008-07-24,881.528
2008-07-25,854.422
2008-07-28,858.636
2008-07-29,841.28
2008-07-30,854.058
2008-07-31,854.653
2008-08-01,839.773
2008-08-04,820.469
2008-08-05,819.611
2008-08-06,829.219
2008-08-07,815.581
2008-08-08,812.189
2008-08-11,828.593
2008-08-12,826.31
2008-08-13,818.278
2008-08-14,806.941
2008-08-15,805.001
2008-08-18,816.831
2008-08-19,801.618
2008-08-20,796.762
2008-08-21,802.809
2008-08-22,785.205
2008-08-25,803.669
2008-08-26,794.856
2008-08-27,791.33
2008-08-28,790.343
2008-08-29,820.555
2008-09-01,807.778
2008-09-02,791.366
2008-09-03,799.173
2008-09-04,790.317
2008-09-05,780.268
2008-09-08,800.157
2008-09-09,786.649
2008-09-10,785.354
2008-09-11,772.604
2008-09-12,775.795
2008-09-15,783.169
2008-09-16,747.451
2008-09-17,753.001
2008-09-18,729.072
2008-09-19,756.43
2008-09-22,773.374
2008-09-23,781.054
2008-09-24,778.204
2008-09-25,770.678
2008-09-26,771.564
2008-09-29,764.983
2008-09-30,724.357
2008-10-01,740.151
2008-10-02,726.097
2008-10-03,701.956
2008-10-06,701.306
2008-10-07,676.407
2008-10-08,637.037
2008-10-09,638.072
2008-10-10,596.41
2008-10-13,590.286
2008-10-14,662.991
2008-10-15,667.894
2008-10-16,606.023
2008-10-17,619.115
2008-10-20,642.735
2008-10-21,670.534
2008-10-22,634.246
2008-10-23,629.628
2008-10-24,607.89
2008-10-27,561.63
2008-10-28,572.405
2008-10-29,597.215
2008-10-30,651.133
2008-10-31,618.535
2008-11-03,614.689
2008-11-04,640.694
2008-11-05,685.822
2008-11-06,649.306
2008-11-07,625.318
2008-11-10,649.387
2008-11-11,635.595
2008-11-12,636.248
2008-11-13,603.114
2008-11-14,606.457
2008-11-17,610.836
2008-11-18,590.927
2008-11-19,586.691
2008-11-20,562.631
2008-11-21,579.274
2008-11-24,570.59
2008-11-25,597.124
2008-11-26,589.343
2008-11-27,596.201
2008-11-28,602.426
2008-12-01,606.495
2008-12-02,576.925
2008-12-03,585.855
2008-12-04,578.263
2008-12-05,580.789
2008-12-08,594.694
2008-12-09,602.915
2008-12-10,616.448
2008-12-11,634.193
2008-12-12,606.967
2008-12-15,638.86
2008-12-16,627.633
2008-12-17,652.335
2008-12-18,643.018
2008-12-19,639.092
2008-12-22,644.117
2008-12-23,642.801
2008-12-24,625.318
2008-12-25,633.374
2008-12-26,640.757
2008-12-29,650.115
2008-12-30,653.227
2008-12-31,649.84
2009-01-01,649.84
2009-01-02,647.519
2009-01-05,649.041
2009-01-06,640.708
2009-01-07,665.652
2009-01-08,654.563
2009-01-09,657.902
2009-01-12,665.313
2009-01-13,629.164
2009-01-14,638.19
2009-01-15,611.873
2009-01-16,622.3
2009-01-19,624.659
2009-01-20,616.965
2009-01-21,618.622
2009-01-22,617.431
2009-01-23,593.679
2009-01-26,587.943
2009-01-27,624.661
2009-01-28,618.661
2009-01-29,630.556
2009-01-30,608.597
2009-02-02,594.48
2009-02-03,597.615
2009-02-04,609.518
2009-02-05,601.405
2009-02-06,596.835
2009-02-09,588.863
2009-02-10,590.876
2009-02-11,596.7
2009-02-12,579.507
2009-02-13,573.878
2009-02-16,577.743
2009-02-17,564.008
2009-02-18,550.122
2009-02-19,549.285
2009-02-20,540.394
2009-02-23,535.057
2009-02-24,520.414
2009-02-25,532.148
2009-02-26,521.384
2009-02-27,535.898
2009-03-02,519.338
2009-03-03,508.47
2009-03-04,505.03
2009-03-05,516.457
2009-03-06,503.885
2009-03-09,489.293
2009-03-10,487.184
2009-03-11,505.189
2009-03-12,487.556
2009-03-13,505.916
2009-03-16,515.82
2009-03-17,527.864
2009-03-18,536.012
2009-03-19,559.975
2009-03-20,546.382
2009-03-23,559.641
2009-03-24,572.411
2009-03-25,576.903
2009-03-26,583.708
2009-03-27,584.249
2009-03-30,564.17
2009-03-31,541.702
2009-04-01,556.967
2009-04-02,579.014
2009-04-03,583.728
2009-04-06,577.956
2009-04-07,579.807
2009-04-08,570.783
2009-04-09,588.847
2009-04-10,592.236
2009-04-13,593.228
2009-04-14,594.686
2009-04-15,586.864
2009-04-16,585.661
2009-04-17,598.705
2009-04-20,603.939
2009-04-21,590.249
2009-04-22,591.856
2009-04-23,599.532
2009-04-24,596.161
2009-04-27,603.247
2009-04-28,587.578
2009-04-29,585.185
2009-04-30,597.421
2009-05-01,600.099
2009-05-04,599.736
2009-05-05,602.921
2009-05-06,603.837
2009-05-07,633.027
2009-05-08,638.989
2009-05-11,650.826
2009-05-12,645.35
2009-05-13,650.411
2009-05-14,632.159
2009-05-15,648.631
2009-05-18,627.823
2009-05-19,641.785
2009-05-20,651.411
2009-05-21,652.529
2009-05-22,647.117
2009-05-25,649.163
2009-05-26,650.547
2009-05-27,656.511
2009-05-28,647.718
2009-05-29,658.149
2009-06-01,660.646
2009-06-02,665.459
2009-06-03,667.121
2009-06-04,659.332
2009-06-05,653.255
2009-06-08,656.701
2009-06-09,657.172
2009-06-10,666.279
2009-06-11,669.933
2009-06-12,674.263
2009-06-15,670.626
2009-06-16,656.878
2009-06-17,667.763
2009-06-18,652.981
2009-06-19,659.026
2009-06-22,664.607
2009-06-23,653.143
2009-06-24,653.572
2009-06-25,659.467
2009-06-26,670.461
2009-06-29,658.756
2009-06-30,663.746
2009-07-01,661.293
2009-07-02,662.836
2009-07-03,660.521
2009-07-06,662.836
2009-07-07,657.477
2009-07-08,648.49
2009-07-09,647.237
2009-07-10,649.995
2009-07-13,635.842
2009-07-14,645.334
2009-07-15,637.215
2009-07-16,643.867
2009-07-17,645.133
2009-07-20,641.961
2009-07-21,664.656
2009-07-22,667.71
2009-07-23,662.035
2009-07-24,672.166
2009-07-27,674.297
2009-07-28,682.045
2009-07-29,678.85
2009-07-30,682.021
2009-07-31,695.452
2009-08-03,700.76
2009-08-04,700.556
2009-08-05,696.172
2009-08-06,698.962
2009-08-07,685.297
2009-08-10,694.889
2009-08-11,706.794
2009-08-12,693.605
2009-08-13,704.803
2009-08-14,715.598
2009-08-17,696.985
2009-08-18,694.866
2009-08-19,697.168
2009-08-20,704.03
2009-08-21,692.955
2009-08-24,708.232
2009-08-25,708.231
2009-08-26,715.674
2009-08-27,712.654
2009-08-28,717.031
2009-08-31,719.718
2009-09-01,719.181
2009-09-02,709.75
2009-09-03,704.026
2009-09-04,696.534
2009-09-07,703.476
2009-09-08,711.198
2009-09-09,708.556
2009-09-10,723.303
2009-09-11,726.563
2009-09-14,712.609
2009-09-15,707.307
2009-09-16,709.388
2009-09-17,715.501
2009-09-18,716.151
2009-09-21,709.046
2009-09-22,717.526
2009-09-23,715.641
2009-09-24,724.45
2009-09-25,715.729
2009-09-28,701.893
2009-09-29,697.373
2009-09-30,707.75
2009-10-01,697.088
2009-10-02,683.106
2009-10-05,674.698
2009-10-06,686.327
2009-10-07,694.582
2009-10-08,702.171
2009-10-09,703.094
2009-10-12,700.782
2009-10-13,704.3
2009-10-14,701.423
2009-10-15,701.787
2009-10-16,695.124
2009-10-19,701.451
2009-10-20,706.1
2009-10-21,703.022
2009-10-22,695.972
2009-10-23,686.757
2009-10-26,693.365
2009-10-27,681.002
2009-10-28,682.92
2009-10-29,676.041
2009-10-30,693.167
2009-11-02,679.947
2009-11-03,681.165
2009-11-04,679.154
2009-11-05,675.769
2009-11-06,681.671
2009-11-09,679.51
2009-11-10,681.472
2009-11-11,682.285
2009-11-12,676.142
2009-11-13,681.716
2009-11-16,680.258
2009-11-17,678.886
2009-11-18,674.6
2009-11-19,666.292
2009-11-20,664.882
2009-11-23,664.844
2009-11-24,661.869
2009-11-25,673.11
2009-11-26,677.585
2009-11-27,659.899
2009-11-30,688.769
2009-12-01,698.446
2009-12-02,695.095
2009-12-03,712.733
2009-12-04,701.643
2009-12-07,711.317
2009-12-08,720.333
2009-12-09,714.108
2009-12-10,701.628
2009-12-11,704.249
2009-12-14,709.613
2009-12-15,699.501
2009-12-16,712.326
2009-12-17,706.256
2009-12-18,698.59
2009-12-21,695.75
2009-12-22,699.431
2009-12-23,702.185
2009-12-24,709.673
2009-12-25,705.761
2009-12-28,711.464
2009-12-29,710.848
2009-12-30,698.934
2009-12-31,695.819
2010-01-01,695.819
2010-01-04,707.653
2010-01-05,716.971
2010-01-06,717.992
2010-01-07,713.955
2010-01-08,723.366
2010-01-11,731.392
2010-01-12,751.584
2010-01-13,740.102
2010-01-14,754.333
2010-01-15,763.34
2010-01-18,755.923
2010-01-19,745.21
2010-01-20,740.773
2010-01-21,750.837
2010-01-22,747.771
2010-01-25,742.406
2010-01-26,732.219
2010-01-27,726.098
2010-01-28,726.578
2010-01-29,710.024
2010-02-01,707.913
2010-02-02,723.738
2010-02-03,718.659
2010-02-04,718.661
2010-02-05,710.965
2010-02-08,704.237
2010-02-09,702.718
2010-02-10,701.134
2010-02-11,701.603
2010-02-12,707.765
2010-02-15,699.342
2010-02-16,699.28
2010-02-17,710.92
2010-02-18,709.318
2010-02-19,688.784
2010-02-22,712.032
2010-02-23,717.589
2010-02-24,710.163
2010-02-25,713.918
2010-02-26,716.607
2010-03-01,716.211
2010-03-02,722.529
2010-03-03,729.487
2010-03-04,718.815
2010-03-05,716.131
2010-03-08,731.803
2010-03-09,734.316
2010-03-10,725.652
2010-03-11,733.039
2010-03-12,736.185
2010-03-15,740.108
2010-03-16,739.479
2010-03-17,746.793
2010-03-18,740.66
2010-03-19,747.591
2010-03-22,751.536
2010-03-23,748.992
2010-03-24,739.46
2010-03-25,733.684
2010-03-26,745.818
2010-03-29,750.192
2010-03-30,757.143
2010-03-31,752.506
2010-04-01,753.448
2010-04-02,757.656
2010-04-05,757.79
2010-04-06,757.952
2010-04-07,763.565
2010-04-08,759.435
2010-04-09,759.194
2010-04-12,764.246
2010-04-13,760.589
2010-04-14,760.474
2010-04-15,768.853
2010-04-16,767.999
2010-04-19,753.828
2010-04-20,747.084
2010-04-21,757.02
2010-04-22,749.712
2010-04-23,738.857
2010-04-26,754.448
2010-04-27,760.902
2010-04-28,741.157
2010-04-29,739.937
2010-04-30,748.218
2010-05-03,744.26
2010-05-04,744.22
2010-05-05,745.324
2010-05-06,728.769
2010-05-07,728.775
2010-05-10,720.525
2010-05-11,714.27
2010-05-12,712.234
2010-05-13,727.754
2010-05-14,722.192
2010-05-17,706.974
2010-05-18,702.657
2010-05-19,709.25
2010-05-20,712.581
2010-05-21,695.928
2010-05-24,691.32
2010-05-25,681.317
2010-05-26,675.583
2010-05-27,682.754
2010-05-28,687.629
2010-05-31,686.552
2010-06-01,684.712
2010-06-02,668.993
2010-06-03,684.65
2010-06-04,687.692
2010-06-07,664.306
2010-06-08,668.161
2010-06-09,657.988
2010-06-10,664.058
2010-06-11,668.449
2010-06-14,676.635
2010-06-15,681.128
2010-06-16,691.268
2010-06-17,691.573
2010-06-18,687.654
2010-06-21,699.521
2010-06-22,696.227
2010-06-23,689.638
2010-06-24,694.419
2010-06-25,684.75
2010-06-28,680.26
2010-06-29,679.338
2010-06-30,670.674
2010-07-01,670.968
2010-07-02,667.738
2010-07-05,671.562
2010-07-06,683.264
2010-07-07,680.49
2010-07-08,687.275
2010-07-09,687.831
2010-07-12,685.079
2010-07-13,687.005
2010-07-14,697.742
2010-07-15,693.421
2010-07-16,688.177
2010-07-19,686.113
2010-07-20,675.261
2010-07-21,672.014
2010-07-22,670.316
2010-07-23,682.257
2010-07-26,685.551
2010-07-27,681.005
2010-07-28,700.731
2010-07-29,701.934
2010-07-30,696.98
2010-08-02,700.796
2010-08-03,713.141
2010-08-04,698.234
2010-08-05,711.197
2010-08-06,720.675
2010-08-09,711.186
2010-08-10,709.291
2010-08-11,697.015
2010-08-12,686.21
2010-08-13,685.333
2010-08-16,691.183
2010-08-17,687.472
2010-08-18,696.871
2010-08-19,707.593
2010-08-20,690.153
2010-08-23,690.969
2010-08-24,694.465
2010-08-25,679.284
2010-08-26,682.912
2010-08-27,685.734
2010-08-30,695.748
2010-08-31,681.693
2010-09-01,683.031
2010-09-02,691.827
2010-09-03,694.768
2010-09-06,708.185
2010-09-07,709.358
2010-09-08,695.708
2010-09-09,701.856
2010-09-10,704.009
2010-09-13,711.741
