Date,NETHERLANDS MID CAP Mid Cap
2005-11-10,655.881
2005-11-11,659.17
2005-11-14,655.127
2005-11-15,660.829
2005-11-16,656.032
2005-11-17,656.455
2005-11-18,658.404
2005-11-21,661.355
2005-11-22,660.585
2005-11-23,666.695
2005-11-24,664.163
2005-11-25,663.386
2005-11-28,663.495
2005-11-29,663.864
2005-11-30,664.409
2005-12-01,672.743
2005-12-02,672.739
2005-12-05,672.653
2005-12-06,678.185
2005-12-07,674.562
2005-12-08,681.747
2005-12-09,685.992
2005-12-12,694.542
2005-12-13,691.987
2005-12-14,696.249
2005-12-15,691.512
2005-12-16,696.991
2005-12-19,697.586
2005-12-20,688.29
2005-12-21,689.191
2005-12-22,689.283
2005-12-23,691.185
2005-12-26,691.185
2005-12-27,694.407
2005-12-28,695.568
2005-12-29,693.936
2005-12-30,689.879
2006-01-02,695.328
2006-01-03,704.394
2006-01-04,715.445
2006-01-05,712.958
2006-01-06,723.193
2006-01-09,725.935
2006-01-10,718.168
2006-01-11,721.851
2006-01-12,720.824
2006-01-13,718.084
2006-01-16,725.514
2006-01-17,714.053
2006-01-18,720.829
2006-01-19,721.001
2006-01-20,717.259
2006-01-23,724.795
2006-01-24,728.444
2006-01-25,737.655
2006-01-26,743.142
2006-01-27,745.492
2006-01-30,745.672
2006-01-31,745.165
2006-02-01,751.238
2006-02-02,745.864
2006-02-03,740.558
2006-02-06,742.302
2006-02-07,738.197
2006-02-08,733.784
2006-02-09,734.914
2006-02-10,724.839
2006-02-13,728.531
2006-02-14,730.703
2006-02-15,732.449
2006-02-16,722.847
2006-02-17,723.147
2006-02-20,726.989
2006-02-21,721.111
2006-02-22,719.092
2006-02-23,717.63
2006-02-24,711.637
2006-02-27,715.555
2006-02-28,714.892
2006-03-01,723.095
2006-03-02,728.246
2006-03-03,729.337
2006-03-06,729.367
2006-03-07,718.585
2006-03-08,714.528
2006-03-09,719.432
2006-03-10,716.582
2006-03-13,723.84
2006-03-14,734.873
2006-03-15,739.233
2006-03-16,743.26
2006-03-17,744.527
2006-03-20,744.788
2006-03-21,743.136
2006-03-22,743.409
2006-03-23,743.38
2006-03-24,748.177
2006-03-27,750.69
2006-03-28,752.514
2006-03-29,746.278
2006-03-30,757.304
2006-03-31,752.788
2006-04-03,752.74
2006-04-04,760.888
2006-04-05,761.325
2006-04-06,767.053
2006-04-07,757.542
2006-04-10,761.073
2006-04-11,748.128
2006-04-12,740.872
2006-04-13,744.85
2006-04-14,744.85
2006-04-17,756.68
2006-04-18,758.1
2006-04-19,770.28
2006-04-20,776.888
2006-04-21,787.297
2006-04-24,784.414
2006-04-25,781.501
2006-04-26,785.606
2006-04-27,787.812
2006-04-28,782.903
2006-05-01,784.27
2006-05-02,794.183
2006-05-03,787.887
2006-05-04,800.504
2006-05-05,817.185
2006-05-08,815.469
2006-05-09,816.763
2006-05-10,815.906
2006-05-11,809.97
2006-05-12,795.85
2006-05-15,779.768
2006-05-16,779.875
2006-05-17,762.273
2006-05-18,758.091
2006-05-19,746.766
2006-05-22,732.103
2006-05-23,754.879
2006-05-24,747.942
2006-05-25,755.485
2006-05-26,761.989
2006-05-29,767.387
2006-05-30,762.105
2006-05-31,762.454
2006-06-01,765.186
2006-06-02,773.635
2006-06-05,770.09
2006-06-06,745.092
2006-06-07,751.987
2006-06-08,729.358
2006-06-09,732.253
2006-06-12,724.906
2006-06-13,710.431
2006-06-14,717.583
2006-06-15,734.437
2006-06-16,728.046
2006-06-19,729.966
2006-06-20,726.795
2006-06-21,737.84
2006-06-22,736.494
2006-06-23,734.731
2006-06-26,732.398
2006-06-27,728.493
2006-06-28,725.267
2006-06-29,735.249
2006-06-30,760.139
2006-07-03,766.048
2006-07-04,767.605
2006-07-05,755.158
2006-07-06,757.154
2006-07-07,755.866
2006-07-10,752.699
2006-07-11,746.664
2006-07-12,749.623
2006-07-13,747.042
2006-07-14,730.822
2006-07-17,719.877
2006-07-18,721.859
2006-07-19,747.826
2006-07-20,751.057
2006-07-21,744.525
2006-07-24,750.861
2006-07-25,751.195
2006-07-26,753.307
2006-07-27,759.611
2006-07-28,765.299
2006-07-31,765.309
2006-08-01,753.333
2006-08-02,761.678
2006-08-03,757.1
2006-08-04,769.221
2006-08-07,755.363
2006-08-08,753.162
2006-08-09,758.964
2006-08-10,750.111
2006-08-11,757.307
2006-08-14,761.924
2006-08-15,771.364
2006-08-16,784.012
2006-08-17,789.984
2006-08-18,785.225
2006-08-21,787.562
2006-08-22,785.732
2006-08-23,779.068
2006-08-24,780.491
2006-08-25,777.57
2006-08-28,782.782
2006-08-29,787.383
2006-08-30,798.49
2006-08-31,800.465
2006-09-01,801.991
2006-09-04,811.356
2006-09-05,804.972
2006-09-06,803.108
2006-09-07,799.092
2006-09-08,797.825
2006-09-11,795.88
2006-09-12,808.793
2006-09-13,811.089
2006-09-14,816.484
2006-09-15,812.72
2006-09-18,816.81
2006-09-19,807.816
2006-09-20,814.358
2006-09-21,820.253
2006-09-22,818.028
2006-09-25,816.261
2006-09-26,827.108
2006-09-27,832.967
2006-09-28,837.166
2006-09-29,837.98
2006-10-02,844.711
2006-10-03,846.563
2006-10-04,848.552
2006-10-05,850.209
2006-10-06,845.21
2006-10-09,844.4
2006-10-10,838.701
2006-10-11,839.142
2006-10-12,843.476
2006-10-13,843.272
2006-10-16,846.962
2006-10-17,841.689
2006-10-18,834.223
2006-10-19,841.911
2006-10-20,842.118
2006-10-23,843.165
2006-10-24,844.514
2006-10-25,846.561
2006-10-26,852.424
2006-10-27,856.948
2006-10-30,851.159
2006-10-31,855.119
2006-11-01,854.828
2006-11-02,855.024
2006-11-03,853.214
2006-11-06,859.062
2006-11-07,869.578
2006-11-08,870.421
2006-11-09,882.26
2006-11-10,883.579
2006-11-13,884.829
2006-11-14,886.442
2006-11-15,894.631
2006-11-16,885.057
2006-11-17,885.37
2006-11-20,888.365
2006-11-21,893.9
2006-11-22,899.902
2006-11-23,896.559
2006-11-24,904.287
2006-11-27,888.992
2006-11-28,887.175
2006-11-29,896.85
2006-11-30,897.471
2006-12-01,897.465
2006-12-04,899.398
2006-12-05,904.849
2006-12-06,905.24
2006-12-07,904.073
2006-12-08,904.598
2006-12-11,902.94
2006-12-12,901.859
2006-12-13,908.776
2006-12-14,907.992
2006-12-15,907.295
2006-12-18,905.639
2006-12-19,905.116
2006-12-20,910.479
2006-12-21,906.936
2006-12-22,902.831
2006-12-25,902.831
2006-12-26,901.425
2006-12-27,914.213
2006-12-28,915.929
2006-12-29,923.756
2007-01-01,923.756
2007-01-02,935.569
2007-01-03,926.662
2007-01-04,919.135
2007-01-05,910.491
2007-01-08,914.618
2007-01-09,915.719
2007-01-10,905.046
2007-01-11,917.561
2007-01-12,922.911
2007-01-15,925.991
2007-01-16,919.833
2007-01-17,936.687
2007-01-18,938.502
2007-01-19,939.892
2007-01-22,937.817
2007-01-23,938.69
2007-01-24,941.698
2007-01-25,933.122
2007-01-26,928.494
2007-01-29,931.423
2007-01-30,936.449
2007-01-31,934.151
2007-02-01,945.035
2007-02-02,947.666
2007-02-05,944.215
2007-02-06,947.72
2007-02-07,959.917
2007-02-08,952.414
2007-02-09,950.255
2007-02-12,937.746
2007-02-13,943.009
2007-02-14,951.212
2007-02-15,967.588
2007-02-16,964.127
2007-02-19,968.634
2007-02-20,970.315
2007-02-21,965.43
2007-02-22,963.347
2007-02-23,968.908
2007-02-26,961.232
2007-02-27,938.059
2007-02-28,925.897
2007-03-01,907.169
2007-03-02,906.766
2007-03-05,890.624
2007-03-06,887.084
2007-03-07,893.896
2007-03-08,901.136
2007-03-09,901.824
2007-03-12,905.564
2007-03-13,891.671
2007-03-14,880.44
2007-03-15,901.359
2007-03-16,907.08
2007-03-19,915.284
2007-03-20,926.597
2007-03-21,933.367
2007-03-22,945.206
2007-03-23,945.958
2007-03-26,937.817
2007-03-27,931.823
2007-03-28,927.033
2007-03-29,934.121
2007-03-30,931.657
2007-04-02,940.791
2007-04-03,947.477
2007-04-04,945.456
2007-04-05,956.696
2007-04-06,956.696
2007-04-09,951.712
2007-04-10,972.673
2007-04-11,960.458
2007-04-12,959.511
2007-04-13,964.729
2007-04-16,974.079
2007-04-17,977.412
2007-04-18,988.198
2007-04-19,988.651
2007-04-20,998.083
2007-04-23,996.39
2007-04-24,995.361
2007-04-25,996.292
2007-04-26,990.187
2007-04-27,989.724
2007-04-30,995.784
2007-05-01,992.062
2007-05-02,991.504
2007-05-03,990.448
2007-05-04,1004.976
2007-05-07,1011.46
2007-05-08,986.398
2007-05-09,985.172
2007-05-10,978.225
2007-05-11,988.209
2007-05-14,982.839
2007-05-15,988.455
2007-05-16,978.142
2007-05-17,973.463
2007-05-18,983.42
2007-05-21,981.428
2007-05-22,985.171
2007-05-23,987.505
2007-05-24,977.127
2007-05-25,978.586
2007-05-28,979.128
2007-05-29,980.924
2007-05-30,977.269
2007-05-31,1000.0
2007-06-01,1003.296
2007-06-04,1005.878
2007-06-05,1002.208
2007-06-06,982.659
2007-06-07,971.918
2007-06-08,967.729
2007-06-11,976.622
2007-06-12,967.749
2007-06-13,970.073
2007-06-14,984.907
2007-06-15,1002.69
2007-06-18,1007.036
2007-06-19,1007.53
2007-06-20,1007.111
2007-06-21,999.293
2007-06-22,1004.145
2007-06-25,1003.739
2007-06-26,996.714
2007-06-27,995.665
2007-06-28,1012.865
2007-06-29,1018.719
2007-07-02,1038.701
2007-07-03,1040.229
2007-07-04,1043.902
2007-07-05,1038.152
2007-07-06,1046.577
2007-07-09,1068.258
2007-07-10,1104.739
2007-07-11,1098.417
2007-07-12,1107.002
2007-07-13,1113.375
2007-07-16,1115.145
2007-07-17,1117.639
2007-07-18,1122.788
2007-07-19,1135.073
2007-07-20,1135.457
2007-07-23,1141.396
2007-07-24,1132.384
2007-07-25,1102.745
2007-07-26,1088.973
2007-07-27,1062.336
2007-07-30,1069.59
2007-07-31,1085.053
2007-08-01,1068.218
2007-08-02,1067.125
2007-08-03,1068.589
2007-08-06,1061.703
2007-08-07,1063.693
2007-08-08,1085.262
2007-08-09,1053.926
2007-08-10,1033.296
2007-08-13,1047.287
2007-08-14,1038.49
2007-08-15,1024.156
2007-08-16,987.24
2007-08-17,1001.612
2007-08-20,1012.867
2007-08-21,1022.619
2007-08-22,1032.217
2007-08-23,1041.059
2007-08-24,1048.412
2007-08-27,1053.744
2007-08-28,1040.235
2007-08-29,1040.604
2007-08-30,1048.969
2007-08-31,1059.436
2007-09-03,1060.778
2007-09-04,1063.363
2007-09-05,1056.925
2007-09-06,1070.505
2007-09-07,1052.21
2007-09-10,1049.444
2007-09-11,1058.106
2007-09-12,1068.589
2007-09-13,1066.1
2007-09-14,1057.587
2007-09-17,1044.422
2007-09-18,1056.872
2007-09-19,1087.535
2007-09-20,1097.5
2007-09-21,1104.517
2007-09-24,1102.768
2007-09-25,1097.835
2007-09-26,1104.842
2007-09-27,1112.601
2007-09-28,1121.524
2007-10-01,1130.825
2007-10-02,1126.156
2007-10-03,1119.815
2007-10-04,1117.676
2007-10-05,1125.691
2007-10-08,1119.255
2007-10-09,1122.825
2007-10-10,1129.447
2007-10-11,1133.287
2007-10-12,1129.165
2007-10-15,1131.495
2007-10-16,1124.89
2007-10-17,1153.765
2007-10-18,1153.338
2007-10-19,1143.154
2007-10-22,1127.091
2007-10-23,1149.229
2007-10-24,1137.09
2007-10-25,1150.416
2007-10-26,1146.289
2007-10-29,1154.791
2007-10-30,1147.917
2007-10-31,1157.975
2007-11-01,1141.074
2007-11-02,1144.867
2007-11-05,1142.885
2007-11-06,1147.488
2007-11-07,1156.924
2007-11-08,1141.585
2007-11-09,1123.784
2007-11-12,1117.681
2007-11-13,1102.539
2007-11-14,1118.903
2007-11-15,1093.384
2007-11-16,1076.914
2007-11-19,1053.976
2007-11-20,1071.46
2007-11-21,1050.633
2007-11-22,1047.846
2007-11-23,1054.611
2007-11-26,1060.93
2007-11-27,1059.037
2007-11-28,1076.272
2007-11-29,1080.78
2007-11-30,1114.447
2007-12-03,1107.48
2007-12-04,1091.472
2007-12-05,1109.175
2007-12-06,1108.707
2007-12-07,1112.075
2007-12-10,1120.027
2007-12-11,1116.819
2007-12-12,1103.177
2007-12-13,1081.767
2007-12-14,1078.848
2007-12-17,1052.632
2007-12-18,1037.504
2007-12-19,1028.112
2007-12-20,1026.699
2007-12-21,1034.876
2007-12-24,1039.903
2007-12-25,1039.903
2007-12-26,1047.051
2007-12-27,1040.241
2007-12-28,1049.364
2007-12-31,1050.39
2008-01-01,1050.39
2008-01-02,1047.215
2008-01-03,1033.805
2008-01-04,1023.367
2008-01-07,1000.905
2008-01-08,1007.83
2008-01-09,986.94
2008-01-10,969.842
2008-01-11,964.65
2008-01-14,981.8
2008-01-15,946.834
2008-01-16,907.437
2008-01-17,916.391
2008-01-18,901.162
2008-01-21,839.126
2008-01-22,866.708
2008-01-23,849.972
2008-01-24,917.693
2008-01-25,924.718
2008-01-28,918.353
2008-01-29,934.048
2008-01-30,919.644
2008-01-31,916.652
2008-02-01,930.91
2008-02-04,939.361
2008-02-05,898.948
2008-02-06,902.979
2008-02-07,870.097
2008-02-08,867.332
2008-02-11,861.823
2008-02-12,891.209
2008-02-13,912.428
2008-02-14,919.813
2008-02-15,910.958
2008-02-18,925.633
2008-02-19,938.566
2008-02-20,918.743
2008-02-21,922.292
2008-02-22,926.161
2008-02-25,935.121
2008-02-26,943.208
2008-02-27,943.821
2008-02-28,925.385
2008-02-29,922.647
2008-03-03,905.911
2008-03-04,885.553
2008-03-05,915.996
2008-03-06,910.557
2008-03-07,899.251
2008-03-10,891.382
2008-03-11,898.269
2008-03-12,914.396
2008-03-13,913.224
2008-03-14,898.659
2008-03-17,872.237
2008-03-18,894.935
2008-03-19,881.177
2008-03-20,867.474
2008-03-21,867.474
2008-03-24,866.236
2008-03-25,903.582
2008-03-26,925.561
2008-03-27,940.51
2008-03-28,939.018
2008-03-31,950.268
2008-04-01,956.96
2008-04-02,967.193
2008-04-03,959.362
2008-04-04,972.409
2008-04-07,982.202
2008-04-08,961.772
2008-04-09,963.5
2008-04-10,968.387
2008-04-11,957.381
2008-04-14,954.512
2008-04-15,959.56
2008-04-16,1002.413
2008-04-17,1001.143
2008-04-18,1008.553
2008-04-21,1010.904
2008-04-22,1016.72
2008-04-23,1031.494
2008-04-24,1014.141
2008-04-25,1017.692
2008-04-28,1019.756
2008-04-29,1016.89
2008-04-30,1019.991
2008-05-01,1012.228
2008-05-02,1029.799
2008-05-05,1029.946
2008-05-06,1041.645
2008-05-07,1050.367
2008-05-08,1046.991
2008-05-09,1037.34
2008-05-12,1045.693
2008-05-13,1047.342
2008-05-14,1056.288
2008-05-15,1059.242
2008-05-16,1063.524
2008-05-19,1079.307
2008-05-20,1065.084
2008-05-21,1075.64
2008-05-22,1069.559
2008-05-23,1054.839
2008-05-26,1047.792
2008-05-27,1040.348
2008-05-28,1051.909
2008-05-29,1057.715
2008-05-30,1066.554
2008-06-02,1050.489
2008-06-03,1064.904
2008-06-04,1054.703
2008-06-05,1052.526
2008-06-06,1032.587
2008-06-09,1025.931
2008-06-10,999.218
2008-06-11,990.726
2008-06-12,1004.269
2008-06-13,1002.366
2008-06-16,1014.324
2008-06-17,1016.064
2008-06-18,984.401
2008-06-19,956.402
2008-06-20,940.973
2008-06-23,929.144
2008-06-24,936.009
2008-06-25,937.889
2008-06-26,927.525
2008-06-27,925.151
2008-06-30,933.864
2008-07-01,908.415
2008-07-02,896.989
2008-07-03,886.352
2008-07-04,888.131
2008-07-07,892.689
2008-07-08,857.075
2008-07-09,864.593
2008-07-10,839.138
2008-07-11,832.081
2008-07-14,812.433
2008-07-15,798.853
2008-07-16,792.369
2008-07-17,822.079
2008-07-18,834.267
2008-07-21,854.792
2008-07-22,842.661
2008-07-23,839.791
2008-07-24,811.257
2008-07-25,813.493
2008-07-28,815.371
2008-07-29,825.339
2008-07-30,840.515
2008-07-31,846.339
2008-08-01,835.58
2008-08-04,837.0
2008-08-05,863.389
2008-08-06,876.282
2008-08-07,871.772
2008-08-08,858.642
2008-08-11,870.347
2008-08-12,863.291
2008-08-13,849.624
2008-08-14,849.456
2008-08-15,846.749
2008-08-18,847.173
2008-08-19,817.87
2008-08-20,825.997
2008-08-21,831.746
2008-08-22,843.223
2008-08-25,834.319
2008-08-26,834.972
2008-08-27,844.846
2008-08-28,869.215
2008-08-29,869.825
2008-09-01,866.673
2008-09-02,873.908
2008-09-03,853.098
2008-09-04,822.659
2008-09-05,803.283
2008-09-08,815.317
2008-09-09,797.333
2008-09-10,791.644
2008-09-11,779.468
2008-09-12,792.701
2008-09-15,778.533
2008-09-16,767.703
2008-09-17,745.563
2008-09-18,761.709
2008-09-19,815.276
2008-09-22,800.902
2008-09-23,792.984
2008-09-24,774.199
2008-09-25,783.12
2008-09-26,757.72
2008-09-29,691.34
2008-09-30,695.505
2008-10-01,688.368
2008-10-02,665.9
2008-10-03,674.267
2008-10-06,608.53
2008-10-07,600.775
2008-10-08,564.855
2008-10-09,558.032
2008-10-10,523.122
2008-10-13,572.081
2008-10-14,583.694
2008-10-15,553.701
2008-10-16,525.927
2008-10-17,533.304
2008-10-20,550.96
2008-10-21,556.35
2008-10-22,516.993
2008-10-23,517.354
2008-10-24,497.036
2008-10-27,463.903
2008-10-28,467.36
2008-10-29,517.153
2008-10-30,521.815
2008-10-31,533.487
2008-11-03,543.667
2008-11-04,586.549
2008-11-05,576.179
2008-11-06,527.936
2008-11-07,534.924
2008-11-10,542.511
2008-11-11,510.968
2008-11-12,493.659
2008-11-13,495.407
2008-11-14,499.917
2008-11-17,484.079
2008-11-18,485.731
2008-11-19,457.325
2008-11-20,434.568
2008-11-21,422.812
2008-11-24,465.092
2008-11-25,468.753
2008-11-26,470.88
2008-11-27,486.004
2008-11-28,473.727
2008-12-01,436.294
2008-12-02,445.476
2008-12-03,445.779
2008-12-04,436.114
2008-12-05,413.619
2008-12-08,441.171
2008-12-09,449.749
2008-12-10,465.172
2008-12-11,473.305
2008-12-12,473.11
2008-12-15,492.851
2008-12-16,492.674
2008-12-17,508.525
2008-12-18,515.434
2008-12-19,499.272
2008-12-22,486.204
2008-12-23,492.843
2008-12-24,489.495
2008-12-25,489.495
2008-12-26,491.857
2008-12-29,495.147
2008-12-30,504.363
2008-12-31,499.461
2009-01-01,499.461
2009-01-02,522.431
2009-01-05,520.913
2009-01-06,519.473
2009-01-07,523.326
2009-01-08,523.632
2009-01-09,516.069
2009-01-12,502.161
2009-01-13,498.333
2009-01-14,475.145
2009-01-15,470.911
2009-01-16,482.657
2009-01-19,482.307
2009-01-20,466.704
2009-01-21,460.336
2009-01-22,464.599
2009-01-23,455.165
2009-01-26,484.106
2009-01-27,487.61
2009-01-28,504.662
2009-01-29,487.39
2009-01-30,470.944
2009-02-02,463.385
2009-02-03,473.487
2009-02-04,483.274
2009-02-05,478.787
2009-02-06,500.505
2009-02-09,511.275
2009-02-10,492.545
2009-02-11,489.761
2009-02-12,475.671
2009-02-13,485.479
2009-02-16,476.549
2009-02-17,447.738
2009-02-18,444.33
2009-02-19,451.543
2009-02-20,435.684
2009-02-23,430.153
2009-02-24,431.384
2009-02-25,431.463
2009-02-26,436.581
2009-02-27,431.466
2009-03-02,408.517
2009-03-03,397.846
2009-03-04,415.229
2009-03-05,394.469
2009-03-06,394.677
2009-03-09,396.768
2009-03-10,421.579
2009-03-11,424.845
2009-03-12,429.125
2009-03-13,431.28
2009-03-16,448.475
2009-03-17,446.059
2009-03-18,452.532
2009-03-19,478.515
2009-03-20,470.854
2009-03-23,482.991
2009-03-24,478.273
2009-03-25,489.739
2009-03-26,494.769
2009-03-27,472.899
2009-03-30,456.613
2009-03-31,473.304
2009-04-01,474.841
2009-04-02,504.801
2009-04-03,500.746
2009-04-06,505.759
2009-04-07,489.372
2009-04-08,489.679
2009-04-09,502.608
2009-04-10,502.608
2009-04-13,506.87
2009-04-14,508.01
2009-04-15,509.459
2009-04-16,519.391
2009-04-17,532.231
2009-04-20,505.955
2009-04-21,512.49
2009-04-22,518.211
2009-04-23,520.474
2009-04-24,535.071
2009-04-27,527.096
2009-04-28,519.291
2009-04-29,536.164
2009-04-30,548.19
2009-05-01,548.272
2009-05-04,577.981
2009-05-05,576.743
2009-05-06,583.098
2009-05-07,578.25
2009-05-08,584.993
2009-05-11,579.621
2009-05-12,577.537
2009-05-13,560.739
2009-05-14,558.194
2009-05-15,572.096
2009-05-18,582.267
2009-05-19,597.324
2009-05-20,611.273
2009-05-21,597.069
2009-05-22,601.927
2009-05-25,606.459
2009-05-26,606.847
2009-05-27,607.739
2009-05-28,598.036
2009-05-29,609.559
2009-06-01,629.411
2009-06-02,643.572
2009-06-03,625.86
2009-06-04,619.336
2009-06-05,612.209
2009-06-08,590.995
2009-06-09,598.638
2009-06-10,605.878
2009-06-11,609.403
2009-06-12,604.284
2009-06-15,583.695
2009-06-16,583.023
2009-06-17,569.195
2009-06-18,570.691
2009-06-19,580.294
2009-06-22,564.796
2009-06-23,567.561
2009-06-24,586.034
2009-06-25,583.214
2009-06-26,590.843
2009-06-29,599.973
2009-06-30,596.898
2009-07-01,615.646
2009-07-02,603.271
2009-07-03,606.566
2009-07-06,591.308
2009-07-07,591.5
2009-07-08,576.82
2009-07-09,584.749
2009-07-10,574.935
2009-07-13,587.847
2009-07-14,588.698
2009-07-15,612.712
2009-07-16,616.043
2009-07-17,626.743
2009-07-20,634.33
2009-07-21,638.564
2009-07-22,646.376
2009-07-23,654.293
2009-07-24,654.018
2009-07-27,657.501
2009-07-28,653.608
2009-07-29,659.924
2009-07-30,674.256
2009-07-31,685.12
2009-08-03,705.746
2009-08-04,701.208
2009-08-05,694.497
2009-08-06,694.352
2009-08-07,697.4
2009-08-10,691.926
2009-08-11,678.91
2009-08-12,692.302
2009-08-13,696.459
2009-08-14,691.148
2009-08-17,674.8
2009-08-18,683.622
2009-08-19,694.236
2009-08-20,712.003
2009-08-21,725.979
2009-08-24,743.066
2009-08-25,748.547
2009-08-26,742.108
2009-08-27,739.145
2009-08-28,756.556
2009-08-31,743.167
2009-09-01,729.388
2009-09-02,715.273
2009-09-03,719.631
2009-09-04,728.023
2009-09-07,747.482
2009-09-08,760.107
2009-09-09,769.416
2009-09-10,778.992
2009-09-11,781.386
2009-09-14,782.554
2009-09-15,792.205
2009-09-16,809.632
2009-09-17,815.319
2009-09-18,814.74
2009-09-21,807.577
2009-09-22,817.681
2009-09-23,814.709
2009-09-24,805.456
2009-09-25,799.265
2009-09-28,809.796
2009-09-29,802.853
2009-09-30,807.297
2009-10-01,790.318
2009-10-02,775.15
2009-10-05,783.344
2009-10-06,815.323
2009-10-07,811.408
2009-10-08,824.961
2009-10-09,829.442
2009-10-12,843.243
2009-10-13,843.726
2009-10-14,850.765
2009-10-15,847.411
2009-10-16,838.676
2009-10-19,856.662
2009-10-20,855.846
2009-10-21,863.956
2009-10-22,855.613
2009-10-23,849.361
2009-10-26,837.852
2009-10-27,824.561
2009-10-28,784.171
2009-10-29,805.801
2009-10-30,783.512
2009-11-02,793.232
2009-11-03,783.301
2009-11-04,807.627
2009-11-05,812.203
2009-11-06,816.127
2009-11-09,837.186
2009-11-10,828.231
2009-11-11,842.471
2009-11-12,842.499
2009-11-13,845.185
2009-11-16,865.696
2009-11-17,860.701
2009-11-18,868.886
2009-11-19,832.629
2009-11-20,829.192
2009-11-23,855.662
2009-11-24,853.443
2009-11-25,861.222
2009-11-26,831.584
2009-11-27,841.819
2009-11-30,838.388
2009-12-01,870.346
2009-12-02,876.195
2009-12-03,880.188
2009-12-04,879.766
2009-12-07,879.923
2009-12-08,863.009
2009-12-09,855.755
2009-12-10,858.404
2009-12-11,864.582
2009-12-14,879.794
2009-12-15,874.321
2009-12-16,883.615
2009-12-17,863.639
2009-12-18,856.481
2009-12-21,870.069
2009-12-22,872.887
2009-12-23,878.552
2009-12-24,880.28
2009-12-25,880.28
2009-12-28,883.136
2009-12-29,886.472
2009-12-30,878.564
2009-12-31,882.775
2010-01-01,882.775
2010-01-04,902.948
2010-01-05,902.595
2010-01-06,903.528
2010-01-07,895.525
2010-01-08,890.975
2010-01-11,896.621
2010-01-12,891.528
2010-01-13,898.434
2010-01-14,900.355
2010-01-15,891.887
2010-01-18,894.002
2010-01-19,887.388
2010-01-20,880.096
2010-01-21,873.238
2010-01-22,866.585
2010-01-25,860.733
2010-01-26,859.886
2010-01-27,853.485
2010-01-28,845.419
2010-01-29,847.062
2010-02-01,852.526
2010-02-02,864.79
2010-02-03,863.97
2010-02-04,836.269
2010-02-05,811.068
2010-02-08,809.727
2010-02-09,812.604
2010-02-10,813.801
2010-02-11,810.247
2010-02-12,809.75
2010-02-15,804.298
2010-02-16,815.912
2010-02-17,820.58
2010-02-18,813.007
2010-02-19,810.834
2010-02-22,816.055
2010-02-23,808.959
2010-02-24,798.924
2010-02-25,784.124
2010-02-26,797.79
2010-03-01,804.472
2010-03-02,824.568
2010-03-03,841.149
2010-03-04,837.241
2010-03-05,847.769
2010-03-08,854.815
2010-03-09,850.678
2010-03-10,861.592
2010-03-11,857.481
2010-03-12,864.927
2010-03-15,848.148
2010-03-16,865.145
2010-03-17,874.766
2010-03-18,861.94
2010-03-19,851.595
2010-03-22,854.159
2010-03-23,869.217
2010-03-24,859.626
2010-03-25,866.595
2010-03-26,871.959
2010-03-29,879.574
2010-03-30,873.441
2010-03-31,886.133
2010-04-01,898.554
2010-04-02,898.554
2010-04-05,896.496
2010-04-06,897.679
2010-04-07,894.077
2010-04-08,885.833
2010-04-09,908.437
2010-04-12,913.576
2010-04-13,906.97
2010-04-14,910.702
2010-04-15,909.005
2010-04-16,895.797
2010-04-19,890.684
2010-04-20,909.429
2010-04-21,906.99
2010-04-22,896.721
2010-04-23,912.298
2010-04-26,912.504
2010-04-27,892.193
2010-04-28,867.758
2010-04-29,878.18
2010-04-30,875.252
2010-05-03,872.755
2010-05-04,841.682
2010-05-05,822.082
2010-05-06,809.404
2010-05-07,772.182
2010-05-10,821.253
2010-05-11,807.377
2010-05-12,828.037
2010-05-13,820.072
2010-05-14,787.865
2010-05-17,782.007
2010-05-18,785.188
2010-05-19,759.875
2010-05-20,737.447
2010-05-21,750.271
2010-05-24,742.956
2010-05-25,711.397
2010-05-26,734.122
2010-05-27,754.876
2010-05-28,759.594
2010-05-31,759.591
2010-06-01,757.201
2010-06-02,754.722
2010-06-03,770.574
2010-06-04,749.033
2010-06-07,731.29
2010-06-08,726.351
2010-06-09,747.692
2010-06-10,762.736
2010-06-11,766.471
2010-06-14,789.188
2010-06-15,798.844
2010-06-16,797.586
2010-06-17,799.963
2010-06-18,808.444
2010-06-21,816.36
2010-06-22,807.518
2010-06-23,797.851
2010-06-24,788.31
2010-06-25,780.906
2010-06-28,789.996
2010-06-29,751.977
2010-06-30,753.514
2010-07-01,749.267
2010-07-02,759.535
2010-07-05,756.022
2010-07-06,778.647
2010-07-07,781.737
2010-07-08,793.942
2010-07-09,795.091
2010-07-12,796.086
2010-07-13,817.905
2010-07-14,830.364
2010-07-15,829.848
2010-07-16,818.353
2010-07-19,814.441
2010-07-20,804.338
2010-07-21,816.477
2010-07-22,840.803
2010-07-23,842.131
2010-07-26,850.155
2010-07-27,854.886
2010-07-28,853.618
2010-07-29,858.081
2010-07-30,846.817
2010-08-02,879.234
2010-08-03,879.638
2010-08-04,879.613
2010-08-05,877.817
2010-08-06,873.105
2010-08-09,878.412
2010-08-10,856.084
2010-08-11,817.577
2010-08-12,809.539
2010-08-13,806.971
2010-08-16,809.578
2010-08-17,823.35
2010-08-18,820.429
2010-08-19,814.917
2010-08-20,791.334
2010-08-23,781.83
2010-08-24,769.678
2010-08-25,756.025
2010-08-26,770.148
2010-08-27,769.768
2010-08-30,765.313
