Date,SINGAPORE SMALL VALUE Small Cap
2010-09-03,1050.463
2010-09-06,1060.542
2010-09-07,1061.539
2010-09-08,1071.001
2010-09-09,1076.982
2010-09-10,1077.615
2010-09-13,1084.914
2010-09-14,1082.069
2010-09-15,1085.613
2010-09-16,1085.978
2010-09-17,1092.275
2010-09-20,1097.472
2010-09-21,1110.81
2010-09-22,1116.555
2010-09-23,1116.708
2010-09-24,1121.583
2010-09-27,1130.3
2010-09-28,1122.916
2010-09-29,1131.867
2010-09-30,1140.02
2010-10-01,1143.518
2010-10-04,1149.122
2010-10-05,1148.035
2010-10-06,1153.101
2010-10-07,1148.329
2010-10-08,1144.628
2010-10-11,1147.982
2010-10-12,1142.871
2010-10-13,1161.353
2010-10-14,1168.166
2010-10-15,1162.197
2010-10-18,1153.592
2010-10-19,1141.586
2010-10-20,1148.945
2010-10-21,1153.429
2010-10-22,1149.489
2010-10-25,1159.22
2010-10-26,1157.274
2010-10-27,1145.873
2010-10-28,1158.264
2010-10-29,1167.989
2010-11-01,1175.824
2010-11-02,1185.5
2010-11-03,1184.745
2010-11-04,1190.415
2010-11-05,1187.03
2010-11-08,1190.532
2010-11-09,1200.186
2010-11-10,1192.61
2010-11-11,1187.084
2010-11-12,1170.184
2010-11-15,1153.649
2010-11-16,1157.608
2010-11-17,1158.374
2010-11-18,1155.463
2010-11-19,1150.128
2010-11-22,1151.076
2010-11-23,1129.3
2010-11-24,1133.241
2010-11-25,1142.117
2010-11-26,1129.71
2010-11-29,1125.599
2010-11-30,1129.237
2010-12-01,1140.191
2010-12-02,1149.977
2010-12-03,1145.07
2010-12-06,1147.228
2010-12-07,1153.444
2010-12-08,1141.781
2010-12-09,1149.855
2010-12-10,1150.776
2010-12-13,1157.509
2010-12-14,1167.612
2010-12-15,1161.875
2010-12-16,1145.225
2010-12-17,1142.91
2010-12-20,1138.723
2010-12-21,1150.07
2010-12-22,1159.838
2010-12-23,1164.043
2010-12-24,1171.623
2010-12-27,1169.851
2010-12-28,1177.585
2010-12-29,1186.75
2010-12-30,1190.707
2010-12-31,1198.225
2011-01-03,1204.462
2011-01-04,1206.048
2011-01-05,1206.862
2011-01-06,1214.75
2011-01-07,1210.324
2011-01-10,1206.132
2011-01-11,1214.22
2011-01-12,1226.584
2011-01-13,1231.278
2011-01-14,1219.365
2011-01-17,1215.976
2011-01-18,1220.507
2011-01-19,1233.299
2011-01-20,1211.714
2011-01-21,1222.28
2011-01-24,1218.008
2011-01-25,1218.54
2011-01-26,1225.486
2011-01-27,1218.794
2011-01-28,1209.665
2011-01-31,1197.952
2011-02-01,1218.547
2011-02-02,1225.559
2011-02-03,1222.289
2011-02-04,1222.928
2011-02-07,1224.225
2011-02-08,1225.098
2011-02-09,1209.44
2011-02-10,1189.287
2011-02-11,1174.792
2011-02-14,1180.192
2011-02-15,1170.487
2011-02-16,1173.282
2011-02-17,1178.407
2011-02-18,1182.354
2011-02-21,1175.112
2011-02-22,1152.868
2011-02-23,1153.193
2011-02-24,1141.726
2011-02-25,1152.292
2011-02-28,1150.822
2011-03-01,1169.409
2011-03-02,1164.816
2011-03-03,1172.414
2011-03-04,1181.35
2011-03-07,1180.604
2011-03-08,1181.943
2011-03-09,1185.894
2011-03-10,1176.407
2011-03-11,1166.631
2011-03-14,1158.642
2011-03-15,1112.565
2011-03-16,1125.659
2011-03-17,1109.214
2011-03-18,1118.908
2011-03-21,1142.24
2011-03-22,1150.051
2011-03-23,1152.372
2011-03-24,1166.955
2011-03-25,1168.625
2011-03-28,1168.954
2011-03-29,1167.416
2011-03-30,1176.118
2011-03-31,1175.052
2011-04-01,1180.731
2011-04-04,1187.296
2011-04-05,1188.862
2011-04-06,1193.189
2011-04-07,1191.621
2011-04-08,1202.94
2011-04-11,1202.652
2011-04-12,1189.283
2011-04-13,1194.085
2011-04-14,1202.695
2011-04-15,1201.391
2011-04-18,1190.811
2011-04-19,1191.427
2011-04-20,1206.191
2011-04-21,1214.432
2011-04-22,1214.432
2011-04-25,1214.521
2011-04-26,1216.073
2011-04-27,1214.785
2011-04-28,1220.909
2011-04-29,1230.108
2011-05-02,1230.216
2011-05-03,1223.287
2011-05-04,1211.444
2011-05-05,1202.933
2011-05-06,1207.768
2011-05-09,1211.67
2011-05-10,1217.228
2011-05-11,1215.607
2011-05-12,1201.265
2011-05-13,1204.49
2011-05-16,1193.658
2011-05-17,1192.156
2011-05-18,1201.284
2011-05-19,1201.595
2011-05-20,1203.373
2011-05-23,1187.536
2011-05-24,1214.574
2011-05-25,1213.189
2011-05-26,1213.173
2011-05-27,1224.3
2011-05-30,1225.78
2011-05-31,1222.467
2011-06-01,1224.802
2011-06-02,1217.025
2011-06-03,1224.206
2011-06-06,1216.657
2011-06-07,1222.2
2011-06-08,1221.288
2011-06-09,1220.338
2011-06-10,1207.483
2011-06-13,1195.116
2011-06-14,1201.72
2011-06-15,1193.692
2011-06-16,1181.414
2011-06-17,1176.113
2011-06-20,1179.256
2011-06-21,1192.812
2011-06-22,1188.875
2011-06-23,1183.405
2011-06-24,1190.151
2011-06-27,1184.64
2011-06-28,1192.795
2011-06-29,1204.401
2011-06-30,1214.119
2011-07-01,1219.89
2011-07-04,1225.01
2011-07-05,1221.411
2011-07-06,1224.034
2011-07-07,1228.012
2011-07-08,1232.146
2011-07-11,1224.203
2011-07-12,1214.156
2011-07-13,1225.21
2011-07-14,1222.244
2011-07-15,1217.407
2011-07-18,1213.363
2011-07-19,1220.2
2011-07-20,1229.671
2011-07-21,1235.45
2011-07-22,1244.558
2011-07-25,1240.904
2011-07-26,1249.43
2011-07-27,1246.651
2011-07-28,1254.366
2011-07-29,1245.793
2011-08-01,1252.492
2011-08-02,1241.318
2011-08-03,1221.97
2011-08-04,1206.068
2011-08-05,1167.78
2011-08-08,1127.379
2011-08-09,1128.927
2011-08-10,1106.571
2011-08-11,1085.404
2011-08-12,1099.528
2011-08-15,1123.188
2011-08-16,1115.495
2011-08-17,1126.747
2011-08-18,1105.857
2011-08-19,1078.68
2011-08-22,1061.518
2011-08-23,1078.152
2011-08-24,1067.43
2011-08-25,1072.736
2011-08-26,1070.283
2011-08-29,1093.429
2011-08-30,1091.951
2011-08-31,1128.32
2011-09-01,1126.711
2011-09-02,1124.462
2011-09-05,1102.887
2011-09-06,1098.835
2011-09-07,1109.272
2011-09-08,1107.793
2011-09-09,1086.71
2011-09-12,1055.847
2011-09-13,1050.314
2011-09-14,1043.911
2011-09-15,1049.75
2011-09-16,1062.991
2011-09-19,1030.321
2011-09-20,1038.458
2011-09-21,1023.657
2011-09-22,986.387
2011-09-23,977.651
2011-09-26,949.138
2011-09-27,986.218
2011-09-28,966.546
2011-09-29,953.151
2011-09-30,946.388
2011-10-03,913.987
2011-10-04,890.595
2011-10-05,899.434
2011-10-06,907.301
2011-10-07,920.437
2011-10-10,935.971
2011-10-11,948.295
2011-10-12,974.014
2011-10-13,979.629
2011-10-14,995.106
2011-10-17,1004.426
2011-10-18,982.45
2011-10-19,991.521
2011-10-20,980.609
2011-10-21,989.329
2011-10-24,998.818
2011-10-25,1002.796
2011-10-26,994.096
2011-10-27,1039.397
2011-10-28,1061.834
2011-10-31,1037.545
2011-11-01,1001.806
2011-11-02,1019.431
2011-11-03,1008.64
2011-11-04,1023.067
2011-11-07,1019.431
2011-11-08,1019.826
2011-11-09,1008.898
2011-11-10,984.696
2011-11-11,995.375
2011-11-14,996.784
2011-11-15,988.222
2011-11-16,986.242
2011-11-17,982.991
2011-11-18,971.745
2011-11-21,956.314
2011-11-22,959.885
2011-11-23,949.046
2011-11-24,941.086
2011-11-25,932.23
2011-11-28,946.368
2011-11-29,949.832
2011-11-30,954.753
2011-12-01,958.46
2011-12-02,961.816
2011-12-05,970.65
2011-12-06,964.492
2011-12-07,974.266
2011-12-08,950.968
2011-12-09,936.439
2011-12-12,928.863
2011-12-13,927.688
2011-12-14,920.364
2011-12-15,915.861
2011-12-16,914.137
2011-12-19,906.384
2011-12-20,913.603
2011-12-21,921.66
2011-12-22,921.624
2011-12-23,926.482
2011-12-26,926.482
2011-12-27,925.814
2011-12-28,926.917
2011-12-29,921.071
2011-12-30,926.777
2012-01-02,926.777
2012-01-03,953.375
2012-01-04,947.553
2012-01-05,950.517
2012-01-06,954.586
2012-01-09,950.566
2012-01-10,962.731
2012-01-11,967.463
2012-01-12,965.813
2012-01-13,975.676
2012-01-16,973.809
2012-01-17,988.461
2012-01-18,989.02
2012-01-19,994.288
2012-01-20,1007.563
2012-01-23,1013.282
2012-01-24,1010.394
2012-01-25,1021.201
2012-01-26,1036.8
2012-01-27,1046.119
2012-01-30,1039.109
2012-01-31,1046.292
2012-02-01,1046.602
2012-02-02,1064.434
2012-02-03,1069.465
2012-02-06,1072.699
2012-02-07,1079.039
2012-02-08,1092.482
2012-02-09,1100.637
2012-02-10,1086.122
2012-02-13,1094.789
2012-02-14,1085.869
2012-02-15,1104.77
2012-02-16,1088.386
2012-02-17,1099.164
2012-02-20,1113.878
2012-02-21,1112.857
2012-02-22,1108.188
2012-02-23,1102.96
2012-02-24,1107.277
2012-02-27,1102.923
2012-02-28,1107.929
2012-02-29,1120.92
2012-03-01,1116.894
2012-03-02,1122.82
2012-03-05,1112.082
2012-03-06,1092.79
2012-03-07,1093.936
2012-03-08,1114.25
2012-03-09,1116.761
2012-03-12,1107.393
2012-03-13,1124.974
2012-03-14,1124.543
2012-03-15,1126.784
2012-03-16,1141.254
2012-03-19,1135.383
2012-03-20,1128.188
2012-03-21,1125.425
2012-03-22,1118.93
2012-03-23,1121.192
2012-03-26,1124.476
2012-03-27,1131.862
2012-03-28,1129.819
2012-03-29,1124.389
2012-03-30,1130.957
2012-04-02,1138.928
2012-04-03,1139.511
2012-04-04,1132.931
2012-04-05,1131.674
2012-04-06,1131.674
2012-04-09,1121.986
2012-04-10,1124.245
2012-04-11,1124.598
2012-04-12,1129.605
2012-04-13,1143.245
2012-04-16,1140.718
2012-04-17,1141.109
2012-04-18,1150.573
2012-04-19,1149.392
2012-04-20,1158.49
2012-04-23,1152.402
2012-04-24,1160.264
2012-04-25,1162.058
2012-04-26,1169.859
2012-04-27,1169.527
2012-04-30,1173.271
2012-05-01,1174.742
2012-05-02,1181.336
2012-05-03,1173.738
2012-05-04,1170.602
2012-05-07,1147.771
2012-05-08,1156.259
2012-05-09,1153.376
2012-05-10,1157.591
2012-05-11,1150.393
2012-05-14,1135.377
2012-05-15,1135.5
2012-05-16,1109.913
2012-05-17,1110.207
2012-05-18,1086.217
2012-05-21,1094.617
2012-05-22,1111.838
2012-05-23,1094.839
2012-05-24,1098.025
2012-05-25,1095.099
2012-05-28,1098.622
2012-05-29,1103.722
2012-05-30,1088.698
2012-05-31,1092.191
2012-06-01,1084.369
2012-06-04,1069.783
2012-06-05,1070.802
2012-06-06,1091.551
2012-06-07,1091.565
2012-06-08,1076.213
2012-06-11,1088.428
2012-06-12,1087.222
2012-06-13,1098.834
2012-06-14,1093.459
2012-06-15,1106.385
2012-06-18,1113.543
2012-06-19,1119.988
2012-06-20,1124.604
2012-06-21,1118.042
2012-06-22,1115.986
2012-06-25,1109.859
2012-06-26,1117.39
2012-06-27,1126.587
2012-06-28,1121.089
2012-06-29,1142.777
2012-07-02,1154.387
2012-07-03,1166.799
2012-07-04,1163.506
2012-07-05,1167.345
2012-07-06,1168.782
2012-07-09,1159.391
2012-07-10,1171.504
2012-07-11,1180.037
2012-07-12,1170.904
2012-07-13,1190.683
2012-07-16,1193.216
2012-07-17,1198.293
2012-07-18,1204.378
2012-07-19,1211.538
2012-07-20,1200.249
2012-07-23,1183.312
2012-07-24,1191.424
2012-07-25,1202.256
2012-07-26,1216.844
2012-07-27,1218.173
2012-07-30,1226.603
2012-07-31,1230.328
2012-08-01,1233.959
2012-08-02,1236.686
2012-08-03,1248.808
2012-08-06,1256.984
2012-08-07,1248.011
2012-08-08,1240.339
2012-08-09,1240.189
2012-08-10,1246.345
2012-08-13,1236.433
2012-08-14,1242.93
2012-08-15,1239.828
2012-08-16,1239.337
2012-08-17,1235.645
2012-08-20,1236.532
2012-08-21,1243.892
2012-08-22,1241.633
2012-08-23,1254.389
2012-08-24,1254.597
2012-08-27,1257.84
2012-08-28,1253.361
2012-08-29,1258.404
2012-08-30,1249.485
2012-08-31,1263.137
2012-09-03,1270.745
2012-09-04,1267.992
2012-09-05,1262.66
2012-09-06,1270.614
2012-09-07,1288.302
2012-09-10,1288.404
2012-09-11,1295.019
2012-09-12,1302.806
2012-09-13,1305.301
2012-09-14,1327.26
2012-09-17,1326.964
2012-09-18,1319.589
2012-09-19,1328.808
2012-09-20,1324.553
2012-09-21,1332.176
2012-09-24,1331.418
2012-09-25,1339.512
2012-09-26,1332.627
2012-09-27,1344.972
2012-09-28,1347.143
2012-10-01,1350.258
2012-10-02,1353.961
2012-10-03,1342.631
2012-10-04,1355.466
2012-10-05,1365.699
2012-10-08,1350.743
2012-10-09,1349.497
2012-10-10,1347.585
2012-10-11,1349.101
2012-10-12,1360.754
2012-10-15,1365.347
2012-10-16,1379.034
2012-10-17,1387.046
2012-10-18,1388.12
2012-10-19,1378.261
2012-10-22,1376.66
2012-10-23,1368.895
2012-10-24,1372.089
2012-10-25,1381.687
2012-10-26,1380.838
2012-10-29,1382.296
2012-10-30,1371.245
2012-10-31,1371.666
2012-11-01,1367.131
2012-11-02,1367.043
2012-11-05,1358.407
2012-11-06,1362.102
2012-11-07,1372.983
2012-11-08,1360.171
2012-11-09,1352.254
2012-11-12,1351.659
2012-11-13,1352.599
2012-11-14,1349.409
2012-11-15,1334.616
2012-11-16,1335.035
2012-11-19,1344.139
2012-11-20,1347.936
2012-11-21,1348.814
2012-11-22,1351.02
2012-11-23,1357.57
2012-11-26,1360.463
2012-11-27,1355.672
2012-11-28,1361.595
2012-11-29,1372.59
2012-11-30,1383.896
2012-12-03,1383.391
2012-12-04,1383.001
2012-12-05,1383.997
2012-12-06,1383.148
2012-12-07,1394.485
2012-12-10,1394.68
2012-12-11,1399.441
2012-12-12,1407.037
2012-12-13,1410.883
2012-12-14,1414.942
2012-12-17,1417.299
2012-12-18,1422.9
2012-12-19,1426.82
2012-12-20,1426.508
2012-12-21,1421.499
2012-12-24,1425.249
2012-12-25,1425.249
2012-12-26,1434.536
2012-12-27,1433.445
2012-12-28,1437.345
2012-12-31,1438.31
2013-01-01,1438.31
2013-01-02,1456.946
2013-01-03,1450.168
2013-01-04,1445.442
2013-01-07,1459.345
2013-01-08,1455.746
2013-01-09,1468.345
2013-01-10,1480.16
2013-01-11,1477.59
2013-01-14,1456.252
2013-01-15,1455.926
2013-01-16,1456.623
2013-01-17,1460.631
2013-01-18,1468.144
2013-01-21,1473.719
2013-01-22,1475.973
2013-01-23,1478.847
2013-01-24,1479.395
2013-01-25,1480.284
2013-01-28,1482.957
2013-01-29,1489.341
2013-01-30,1498.758
2013-01-31,1499.14
2013-02-01,1501.375
2013-02-04,1509.429
2013-02-05,1507.336
2013-02-06,1518.792
2013-02-07,1514.916
2013-02-08,1515.827
2013-02-11,1511.49
2013-02-12,1512.648
2013-02-13,1525.959
2013-02-14,1534.819
2013-02-15,1547.095
2013-02-18,1542.832
2013-02-19,1547.926
2013-02-20,1552.887
2013-02-21,1534.551
2013-02-22,1531.351
2013-02-25,1533.227
2013-02-26,1525.603
2013-02-27,1531.384
2013-02-28,1537.025
2013-03-01,1528.969
2013-03-04,1504.018
2013-03-05,1508.159
2013-03-06,1518.093
2013-03-07,1517.59
2013-03-08,1510.222
2013-03-11,1511.627
2013-03-12,1518.086
2013-03-13,1513.688
2013-03-14,1514.377
2013-03-15,1506.658
2013-03-18,1503.496
2013-03-19,1501.847
2013-03-20,1508.205
2013-03-21,1520.21
2013-03-22,1523.645
2013-03-25,1529.761
2013-03-26,1539.543
2013-03-27,1547.086
2013-03-28,1549.773
2013-03-29,1549.773
2013-04-01,1550.615
2013-04-02,1557.655
2013-04-03,1564.733
2013-04-04,1564.133
2013-04-05,1565.34
2013-04-08,1557.807
2013-04-09,1572.439
2013-04-10,1585.485
2013-04-11,1594.483
2013-04-12,1599.991
2013-04-15,1600.425
2013-04-16,1607.683
2013-04-17,1609.954
2013-04-18,1599.253
2013-04-19,1617.048
2013-04-22,1612.193
2013-04-23,1603.08
2013-04-24,1603.813
2013-04-25,1623.463
2013-04-26,1627.798
2013-04-29,1634.006
2013-04-30,1633.005
2013-05-01,1630.887
2013-05-02,1625.119
2013-05-03,1615.709
2013-05-06,1619.448
2013-05-07,1614.779
2013-05-08,1631.968
2013-05-09,1635.562
2013-05-10,1620.558
2013-05-13,1623.047
2013-05-14,1630.39
2013-05-15,1629.93
2013-05-16,1621.814
2013-05-17,1612.23
2013-05-20,1620.113
2013-05-21,1602.321
2013-05-22,1600.836
2013-05-23,1545.738
2013-05-24,1546.716
2013-05-27,1556.217
2013-05-28,1565.154
2013-05-29,1530.227
2013-05-30,1502.756
2013-05-31,1496.386
2013-06-03,1502.965
2013-06-04,1538.742
2013-06-05,1528.234
2013-06-06,1515.835
2013-06-07,1512.258
2013-06-10,1489.854
2013-06-11,1464.459
2013-06-12,1460.53
2013-06-13,1429.65
2013-06-14,1446.557
2013-06-17,1449.488
2013-06-18,1455.575
2013-06-19,1469.83
2013-06-20,1405.459
2013-06-21,1392.077
2013-06-24,1355.521
2013-06-25,1367.071
2013-06-26,1383.762
2013-06-27,1393.998
2013-06-28,1410.757
2013-07-01,1410.974
2013-07-02,1420.187
2013-07-03,1401.435
2013-07-04,1412.023
2013-07-05,1403.652
2013-07-08,1381.633
2013-07-09,1391.469
2013-07-10,1396.299
2013-07-11,1433.062
2013-07-12,1433.627
2013-07-15,1426.2
2013-07-16,1428.21
2013-07-17,1419.776
2013-07-18,1415.994
2013-07-19,1411.051
2013-07-22,1420.354
2013-07-23,1429.474
2013-07-24,1434.222
2013-07-25,1430.97
2013-07-26,1435.99
2013-07-29,1427.87
2013-07-30,1418.582
2013-07-31,1402.951
2013-08-01,1411.646
2013-08-02,1414.114
2013-08-05,1415.488
2013-08-06,1414.016
2013-08-07,1412.591
2013-08-08,1421.283
2013-08-09,1423.487
2013-08-12,1417.853
2013-08-13,1405.689
2013-08-14,1394.583
2013-08-15,1390.884
2013-08-16,1392.742
2013-08-19,1370.158
2013-08-20,1348.048
2013-08-21,1352.017
2013-08-22,1346.38
2013-08-23,1356.948
2013-08-26,1344.058
2013-08-27,1329.691
2013-08-28,1325.609
2013-08-29,1332.473
2013-08-30,1332.154
2013-09-02,1352.346
2013-09-03,1353.909
2013-09-04,1351.923
2013-09-05,1344.525
2013-09-06,1353.555
2013-09-09,1366.832
2013-09-10,1373.169
2013-09-11,1384.857
2013-09-12,1391.902
2013-09-13,1388.674
2013-09-16,1420.148
2013-09-17,1410.231
2013-09-18,1413.349
2013-09-19,1458.405
2013-09-20,1438.228
2013-09-23,1440.34
2013-09-24,1433.509
2013-09-25,1437.272
2013-09-26,1432.498
2013-09-27,1432.208
2013-09-30,1423.266
2013-10-01,1434.109
2013-10-02,1435.455
2013-10-03,1433.927
2013-10-04,1415.85
2013-10-07,1398.654
2013-10-08,1406.734
2013-10-09,1397.697
2013-10-10,1414.607
2013-10-11,1421.338
2013-10-14,1420.026
2013-10-15,1421.796
2013-10-16,1414.9
2013-10-17,1427.729
2013-10-18,1436.397
2013-10-21,1439.495
2013-10-22,1443.816
2013-10-23,1446.588
2013-10-24,1452.216
2013-10-25,1457.254
2013-10-28,1452.652
2013-10-29,1455.29
2013-10-30,1463.131
2013-10-31,1459.467
2013-11-01,1453.117
2013-11-04,1451.848
2013-11-05,1445.021
2013-11-06,1448.275
2013-11-07,1437.427
2013-11-08,1433.145
2013-11-11,1425.263
2013-11-12,1417.877
2013-11-13,1411.939
2013-11-14,1410.01
2013-11-15,1415.864
2013-11-18,1422.642
2013-11-19,1423.053
2013-11-20,1423.421
2013-11-21,1411.824
2013-11-22,1405.75
2013-11-25,1400.459
2013-11-26,1403.511
2013-11-27,1394.31
2013-11-28,1394.654
2013-11-29,1396.964
2013-12-02,1396.126
2013-12-03,1396.592
2013-12-04,1385.118
2013-12-05,1374.099
2013-12-06,1376.58
2013-12-09,1375.618
2013-12-10,1373.434
2013-12-11,1360.06
2013-12-12,1354.568
2013-12-13,1357.014
2013-12-16,1357.68
2013-12-17,1355.285
2013-12-18,1349.852
2013-12-19,1346.494
2013-12-20,1351.379
2013-12-23,1357.033
2013-12-24,1360.79
2013-12-25,1360.79
2013-12-26,1368.539
2013-12-27,1375.434
2013-12-30,1374.944
2013-12-31,1381.279
2014-01-01,1381.279
2014-01-02,1380.085
2014-01-03,1370.678
2014-01-06,1366.043
2014-01-07,1363.701
2014-01-08,1370.877
2014-01-09,1367.384
2014-01-10,1375.348
2014-01-13,1368.824
2014-01-14,1362.676
2014-01-15,1356.783
2014-01-16,1355.9
2014-01-17,1352.723
2014-01-20,1348.566
2014-01-21,1349.954
2014-01-22,1353.167
2014-01-23,1347.927
2014-01-24,1344.047
2014-01-27,1340.429
2014-01-28,1342.512
2014-01-29,1345.85
2014-01-30,1342.898
2014-01-31,1339.325
2014-02-03,1339.332
2014-02-04,1335.084
2014-02-05,1331.267
2014-02-06,1337.443
2014-02-07,1344.075
2014-02-10,1339.152
2014-02-11,1347.537
2014-02-12,1351.311
2014-02-13,1354.469
2014-02-14,1361.888
2014-02-17,1371.924
2014-02-18,1375.279
2014-02-19,1376.312
2014-02-20,1377.04
2014-02-21,1376.946
2014-02-24,1374.617
2014-02-25,1380.164
2014-02-26,1379.329
2014-02-27,1386.493
2014-02-28,1385.75
2014-03-03,1372.824
2014-03-04,1378.901
2014-03-05,1383.059
2014-03-06,1394.106
2014-03-07,1390.396
2014-03-10,1386.289
2014-03-11,1390.147
2014-03-12,1388.632
2014-03-13,1392.767
2014-03-14,1393.788
2014-03-17,1400.679
2014-03-18,1403.911
2014-03-19,1390.865
2014-03-20,1373.885
2014-03-21,1379.691
2014-03-24,1388.081
2014-03-25,1389.689
2014-03-26,1395.009
2014-03-27,1403.354
2014-03-28,1414.636
2014-03-31,1415.959
2014-04-01,1415.142
2014-04-02,1416.366
2014-04-03,1422.976
2014-04-04,1435.125
2014-04-07,1431.244
2014-04-08,1444.125
2014-04-09,1458.113
2014-04-10,1456.235
2014-04-11,1454.421
2014-04-14,1453.532
2014-04-15,1459.398
2014-04-16,1473.276
2014-04-17,1480.554
2014-04-18,1480.554
2014-04-21,1479.137
2014-04-22,1479.07
2014-04-23,1471.238
2014-04-24,1490.856
2014-04-25,1486.616
2014-04-28,1479.762
2014-04-29,1478.407
2014-04-30,1476.792
2014-05-01,1480.211
2014-05-02,1489.53
2014-05-05,1496.924
2014-05-06,1501.464
2014-05-07,1498.163
2014-05-08,1506.417
2014-05-09,1500.029
2014-05-12,1498.781
2014-05-13,1497.644
2014-05-14,1511.347
2014-05-15,1507.502
2014-05-16,1511.203
2014-05-19,1513.823
2014-05-20,1514.105
2014-05-21,1514.286
2014-05-22,1516.195
2014-05-23,1520.62
2014-05-26,1522.676
2014-05-27,1520.628
2014-05-28,1523.572
2014-05-29,1532.709
2014-05-30,1530.507
2014-06-02,1529.423
2014-06-03,1527.245
2014-06-04,1523.986
2014-06-05,1523.97
2014-06-06,1534.985
2014-06-09,1536.859
2014-06-10,1534.927
2014-06-11,1529.289
2014-06-12,1531.267
2014-06-13,1527.497
2014-06-16,1528.979
2014-06-17,1519.166
2014-06-18,1527.123
2014-06-19,1530.493
2014-06-20,1535.323
2014-06-23,1527.515
2014-06-24,1529.207
2014-06-25,1527.693
2014-06-26,1536.528
2014-06-27,1537.026
2014-06-30,1540.247
2014-07-01,1539.223
2014-07-02,1543.464
2014-07-03,1553.701
2014-07-04,1558.363
2014-07-07,1553.752
2014-07-08,1552.41
2014-07-09,1556.047
2014-07-10,1561.113
2014-07-11,1564.152
2014-07-14,1565.404
2014-07-15,1561.71
2014-07-16,1569.899
2014-07-17,1571.654
2014-07-18,1568.744
2014-07-21,1579.794
2014-07-22,1582.299
2014-07-23,1587.192
2014-07-24,1585.548
2014-07-25,1584.31
2014-07-28,1583.226
2014-07-29,1582.385
2014-07-30,1576.504
2014-07-31,1574.919
2014-08-01,1565.678
2014-08-04,1556.697
2014-08-05,1559.991
2014-08-06,1553.659
2014-08-07,1552.834
2014-08-08,1537.861
2014-08-11,1546.954
2014-08-12,1546.648
2014-08-13,1552.418
2014-08-14,1561.458
2014-08-15,1561.179
2014-08-18,1568.402
2014-08-19,1570.877
2014-08-20,1567.912
2014-08-21,1570.145
2014-08-22,1578.564
2014-08-25,1578.278
2014-08-26,1573.948
2014-08-27,1579.987
2014-08-28,1578.355
2014-08-29,1586.322
2014-09-01,1587.046
2014-09-02,1578.045
2014-09-03,1580.765
2014-09-04,1575.716
2014-09-05,1576.743
2014-09-08,1573.847
2014-09-09,1566.188
2014-09-10,1562.0
2014-09-11,1564.334
2014-09-12,1559.09
2014-09-15,1544.507
2014-09-16,1527.673
2014-09-17,1532.645
2014-09-18,1528.802
2014-09-19,1527.509
2014-09-22,1517.921
2014-09-23,1520.79
2014-09-24,1516.529
2014-09-25,1518.556
2014-09-26,1508.29
2014-09-29,1509.263
2014-09-30,1502.342
2014-10-01,1515.51
2014-10-02,1510.722
2014-10-03,1502.283
2014-10-06,1507.044
2014-10-07,1506.82
2014-10-08,1503.745
2014-10-09,1519.0
2014-10-10,1502.008
2014-10-13,1493.279
2014-10-14,1490.79
2014-10-15,1485.57
2014-10-16,1467.382
2014-10-17,1480.215
2014-10-20,1489.501
2014-10-21,1496.668
2014-10-22,1495.962
2014-10-23,1506.84
2014-10-24,1507.261
2014-10-27,1505.873
2014-10-28,1507.195
2014-10-29,1513.551
2014-10-30,1506.321
2014-10-31,1511.886
2014-11-03,1509.856
2014-11-04,1508.514
2014-11-05,1503.007
2014-11-06,1500.188
2014-11-07,1505.771
2014-11-10,1512.105
2014-11-11,1502.772
2014-11-12,1509.266
2014-11-13,1507.614
2014-11-14,1497.023
2014-11-17,1492.939
2014-11-18,1503.826
2014-11-19,1496.741
2014-11-20,1501.312
2014-11-21,1510.293
2014-11-24,1502.018
2014-11-25,1506.027
2014-11-26,1513.356
2014-11-27,1511.984
2014-11-28,1508.081
2014-12-01,1497.614
2014-12-02,1488.755
2014-12-03,1488.997
2014-12-04,1480.425
2014-12-05,1471.781
2014-12-08,1466.789
2014-12-09,1467.76
2014-12-10,1473.108
2014-12-11,1464.742
2014-12-12,1471.622
2014-12-15,1463.317
2014-12-16,1465.863
2014-12-17,1455.012
2014-12-18,1452.24
2014-12-19,1448.223
2014-12-22,1455.999
2014-12-23,1449.735
2014-12-24,1456.124
2014-12-25,1456.124
2014-12-26,1454.56
2014-12-29,1457.189
2014-12-30,1461.977
2014-12-31,1462.256
2015-01-01,1462.256
2015-01-02,1469.064
2015-01-05,1463.936
2015-01-06,1463.324
2015-01-07,1456.354
2015-01-08,1472.279
2015-01-09,1475.721
2015-01-12,1466.944
2015-01-13,1467.531
2015-01-14,1467.98
2015-01-15,1474.891
2015-01-16,1473.284
2015-01-19,1465.922
2015-01-20,1469.409
2015-01-21,1477.884
2015-01-22,1492.868
2015-01-23,1492.491
2015-01-26,1499.611
2015-01-27,1503.857
2015-01-28,1492.491
2015-01-29,1490.347
2015-01-30,1490.873
2015-02-02,1500.593
2015-02-03,1498.757
2015-02-04,1500.789
2015-02-05,1505.082
2015-02-06,1497.617
2015-02-09,1495.41
2015-02-10,1491.217
2015-02-11,1484.93
2015-02-12,1485.563
2015-02-13,1487.632
2015-02-16,1482.362
2015-02-17,1488.039
2015-02-18,1488.56
2015-02-19,1489.93
2015-02-20,1489.218
2015-02-23,1485.754
2015-02-24,1491.661
2015-02-25,1503.749
2015-02-26,1499.175
