Date,PORTUGAL SMALL GROWTH Small Cap
2010-09-15,582.908
2010-09-16,581.142
2010-09-17,567.596
2010-09-20,566.076
2010-09-21,568.808
2010-09-22,574.828
2010-09-23,566.138
2010-09-24,573.244
2010-09-27,566.945
2010-09-28,568.81
2010-09-29,573.786
2010-09-30,575.323
2010-10-01,581.11
2010-10-04,571.544
2010-10-05,576.701
2010-10-06,582.239
2010-10-07,586.871
2010-10-08,582.952
2010-10-11,579.215
2010-10-12,574.482
2010-10-13,587.47
2010-10-14,601.342
2010-10-15,602.792
2010-10-18,609.924
2010-10-19,604.46
2010-10-20,610.421
2010-10-21,621.388
2010-10-22,625.535
2010-10-25,630.898
2010-10-26,629.083
2010-10-27,615.414
2010-10-28,631.428
2010-10-29,637.225
2010-11-01,638.634
2010-11-02,646.937
2010-11-03,635.538
2010-11-04,639.695
2010-11-05,618.151
2010-11-08,607.449
2010-11-09,609.086
2010-11-10,589.493
2010-11-11,577.899
2010-11-12,586.633
2010-11-15,582.004
2010-11-16,571.786
2010-11-17,571.641
2010-11-18,578.9
2010-11-19,581.127
2010-11-22,568.899
2010-11-23,541.37
2010-11-24,534.986
2010-11-25,532.957
2010-11-26,513.229
2010-11-29,491.766
2010-11-30,475.614
2010-12-01,515.833
2010-12-02,531.697
2010-12-03,540.054
2010-12-06,540.515
2010-12-07,544.694
2010-12-08,539.797
2010-12-09,533.831
2010-12-10,531.567
2010-12-13,539.821
2010-12-14,537.271
2010-12-15,533.22
2010-12-16,526.786
2010-12-17,525.284
2010-12-20,518.235
2010-12-21,522.599
2010-12-22,520.158
2010-12-23,526.257
2010-12-24,530.085
2010-12-27,523.109
2010-12-28,526.425
2010-12-29,524.228
2010-12-30,525.217
2010-12-31,530.922
2011-01-03,527.627
2011-01-04,533.688
2011-01-05,523.853
2011-01-06,515.822
2011-01-07,504.613
2011-01-10,473.169
2011-01-11,488.928
2011-01-12,498.449
2011-01-13,503.673
2011-01-14,499.209
2011-01-17,496.526
2011-01-18,504.365
2011-01-19,508.949
2011-01-20,509.302
2011-01-21,527.557
2011-01-24,524.152
2011-01-25,509.289
2011-01-26,509.322
2011-01-27,513.734
2011-01-28,512.013
2011-01-31,515.489
2011-02-01,521.743
2011-02-02,519.429
2011-02-03,512.754
2011-02-04,514.843
2011-02-07,518.367
2011-02-08,525.165
2011-02-09,525.893
2011-02-10,514.25
2011-02-11,513.018
2011-02-14,506.764
2011-02-15,509.836
2011-02-16,512.627
2011-02-17,511.302
2011-02-18,513.3
2011-02-21,506.773
2011-02-22,523.828
2011-02-23,522.755
2011-02-24,515.472
2011-02-25,516.156
2011-02-28,524.824
2011-03-01,519.311
2011-03-02,519.721
2011-03-03,515.967
2011-03-04,524.336
2011-03-07,520.634
2011-03-08,522.424
2011-03-09,522.831
2011-03-10,518.624
2011-03-11,513.838
2011-03-14,517.925
2011-03-15,513.526
2011-03-16,507.629
2011-03-17,511.692
2011-03-18,520.087
2011-03-21,526.838
2011-03-22,516.649
2011-03-23,501.216
2011-03-24,507.192
2011-03-25,508.035
2011-03-28,517.104
2011-03-29,508.762
2011-03-30,508.829
2011-03-31,514.461
2011-04-01,514.809
2011-04-04,521.923
2011-04-05,517.385
2011-04-06,521.765
2011-04-07,524.389
2011-04-08,527.789
2011-04-11,533.761
2011-04-12,529.534
2011-04-13,528.876
2011-04-14,526.0
2011-04-15,524.051
2011-04-18,500.377
2011-04-19,507.833
2011-04-20,522.379
2011-04-21,521.979
2011-04-22,521.979
2011-04-25,521.603
2011-04-26,523.962
2011-04-27,522.844
2011-04-28,532.797
2011-04-29,528.879
2011-05-02,531.961
2011-05-03,528.893
2011-05-04,523.361
2011-05-05,519.68
2011-05-06,528.279
2011-05-09,516.311
2011-05-10,516.787
2011-05-11,524.261
2011-05-12,517.298
2011-05-13,518.163
2011-05-16,513.601
2011-05-17,509.672
2011-05-18,510.929
2011-05-19,514.062
2011-05-20,508.465
2011-05-23,495.387
2011-05-24,498.137
2011-05-25,498.162
2011-05-26,493.501
2011-05-27,495.753
2011-05-30,487.478
2011-05-31,485.435
2011-06-01,487.882
2011-06-02,489.005
2011-06-03,497.015
2011-06-06,494.765
2011-06-07,499.204
2011-06-08,489.618
2011-06-09,487.394
2011-06-10,472.729
2011-06-13,470.724
2011-06-14,477.442
2011-06-15,468.096
2011-06-16,459.676
2011-06-17,465.949
2011-06-20,455.889
2011-06-21,457.09
2011-06-22,453.154
2011-06-23,435.191
2011-06-24,434.104
2011-06-27,428.932
2011-06-28,429.517
2011-06-29,445.576
2011-06-30,460.531
2011-07-01,456.853
2011-07-04,458.433
2011-07-05,451.21
2011-07-06,432.733
2011-07-07,443.302
2011-07-08,424.158
2011-07-11,407.588
2011-07-12,401.631
2011-07-13,409.651
2011-07-14,406.565
2011-07-15,398.457
2011-07-18,379.819
2011-07-19,382.542
2011-07-20,392.17
2011-07-21,402.727
2011-07-22,409.898
2011-07-25,409.16
2011-07-26,413.038
2011-07-27,398.416
2011-07-28,389.801
2011-07-29,387.991
2011-08-01,360.215
2011-08-02,355.84
2011-08-03,355.554
2011-08-04,339.667
2011-08-05,336.823
2011-08-08,329.2
2011-08-09,328.147
2011-08-10,314.151
2011-08-11,322.976
2011-08-12,330.067
2011-08-15,337.703
2011-08-16,333.579
2011-08-17,336.741
2011-08-18,319.43
2011-08-19,318.205
2011-08-22,319.329
2011-08-23,321.878
2011-08-24,325.411
2011-08-25,321.87
2011-08-26,319.634
2011-08-29,330.666
2011-08-30,334.686
2011-08-31,337.777
2011-09-01,336.185
2011-09-02,330.215
2011-09-05,317.233
2011-09-06,311.934
2011-09-07,313.0
2011-09-08,312.864
2011-09-09,302.095
2011-09-12,281.822
2011-09-13,276.87
2011-09-14,286.675
2011-09-15,290.243
2011-09-16,296.621
2011-09-19,291.894
2011-09-20,291.961
2011-09-21,292.92
2011-09-22,279.622
2011-09-23,278.291
2011-09-26,281.198
2011-09-27,293.154
2011-09-28,295.188
2011-09-29,299.341
2011-09-30,292.351
2011-10-03,284.011
2011-10-04,275.264
2011-10-05,280.014
2011-10-06,291.449
2011-10-07,297.293
2011-10-10,309.796
2011-10-11,306.344
2011-10-12,315.08
2011-10-13,301.955
2011-10-14,309.784
2011-10-17,303.024
2011-10-18,297.845
2011-10-19,298.935
2011-10-20,285.67
2011-10-21,297.691
2011-10-24,303.656
2011-10-25,299.435
2011-10-26,292.454
2011-10-27,312.855
2011-10-28,309.712
2011-10-31,297.654
2011-11-01,274.249
2011-11-02,284.247
2011-11-03,282.774
2011-11-04,278.714
2011-11-07,278.682
2011-11-08,281.535
2011-11-09,271.342
2011-11-10,270.122
2011-11-11,278.661
2011-11-14,271.337
2011-11-15,262.987
2011-11-16,267.415
2011-11-17,267.102
2011-11-18,269.046
2011-11-21,259.829
2011-11-22,255.538
2011-11-23,256.443
2011-11-24,256.82
2011-11-25,259.922
2011-11-28,268.964
2011-11-29,268.737
2011-11-30,281.349
2011-12-01,280.543
2011-12-02,286.767
2011-12-05,296.553
2011-12-06,289.501
2011-12-07,290.549
2011-12-08,277.079
2011-12-09,284.505
2011-12-12,272.343
2011-12-13,263.244
2011-12-14,255.669
2011-12-15,263.486
2011-12-16,268.739
2011-12-19,266.605
2011-12-20,272.818
2011-12-21,268.78
2011-12-22,270.328
2011-12-23,272.136
2011-12-26,272.136
2011-12-27,277.904
2011-12-28,278.535
2011-12-29,280.223
2011-12-30,283.291
2012-01-02,291.88
2012-01-03,304.338
2012-01-04,289.051
2012-01-05,279.628
2012-01-06,282.655
2012-01-09,281.938
2012-01-10,281.171
2012-01-11,280.78
2012-01-12,286.776
2012-01-13,281.463
2012-01-16,280.065
2012-01-17,284.171
2012-01-18,289.26
2012-01-19,292.408
2012-01-20,289.654
2012-01-23,290.811
2012-01-24,286.438
2012-01-25,281.743
2012-01-26,290.163
2012-01-27,289.088
2012-01-30,272.479
2012-01-31,271.749
2012-02-01,277.552
2012-02-02,280.266
2012-02-03,287.555
2012-02-06,289.219
2012-02-07,293.673
2012-02-08,298.829
2012-02-09,298.177
2012-02-10,290.989
2012-02-13,297.134
2012-02-14,288.574
2012-02-15,284.307
2012-02-16,279.743
2012-02-17,288.214
2012-02-20,289.994
2012-02-21,287.085
2012-02-22,284.222
2012-02-23,278.971
2012-02-24,287.716
2012-02-27,282.78
2012-02-28,281.508
2012-02-29,279.744
2012-03-01,286.524
2012-03-02,287.19
2012-03-05,285.893
2012-03-06,274.261
2012-03-07,270.81
2012-03-08,275.935
2012-03-09,274.162
2012-03-12,267.973
2012-03-13,275.075
2012-03-14,274.276
2012-03-15,274.788
2012-03-16,281.232
2012-03-19,283.139
2012-03-20,283.721
2012-03-21,287.874
2012-03-22,285.202
2012-03-23,287.874
2012-03-26,291.05
2012-03-27,290.231
2012-03-28,286.461
2012-03-29,283.781
2012-03-30,301.953
2012-04-02,304.566
2012-04-03,304.89
2012-04-04,296.184
2012-04-05,295.004
2012-04-06,295.004
2012-04-09,295.173
2012-04-10,293.918
2012-04-11,292.464
2012-04-12,293.403
2012-04-13,290.36
2012-04-16,287.366
2012-04-17,294.231
2012-04-18,290.755
2012-04-19,291.957
2012-04-20,294.992
2012-04-23,288.06
2012-04-24,290.21
2012-04-25,289.437
2012-04-26,291.652
2012-04-27,292.883
2012-04-30,295.867
2012-05-01,295.632
2012-05-02,294.476
2012-05-03,296.362
2012-05-04,291.473
2012-05-07,291.618
2012-05-08,289.36
2012-05-09,288.957
2012-05-10,286.95
2012-05-11,286.464
2012-05-14,283.073
2012-05-15,274.534
2012-05-16,269.384
2012-05-17,260.25
2012-05-18,259.043
2012-05-21,260.294
2012-05-22,263.867
2012-05-23,258.349
2012-05-24,258.996
2012-05-25,262.472
2012-05-28,260.804
2012-05-29,257.351
2012-05-30,252.153
2012-05-31,256.175
2012-06-01,256.928
2012-06-04,260.749
2012-06-05,265.088
2012-06-06,271.888
2012-06-07,274.099
2012-06-08,271.477
2012-06-11,273.758
2012-06-12,271.26
2012-06-13,273.807
2012-06-14,273.765
2012-06-15,278.922
2012-06-18,276.321
2012-06-19,278.719
2012-06-20,281.708
2012-06-21,275.57
2012-06-22,274.029
2012-06-25,273.08
2012-06-26,272.883
2012-06-27,270.733
2012-06-28,268.231
2012-06-29,280.369
2012-07-02,284.667
2012-07-03,292.893
2012-07-04,293.572
2012-07-05,291.592
2012-07-06,286.206
2012-07-09,293.053
2012-07-10,292.782
2012-07-11,294.451
2012-07-12,291.589
2012-07-13,292.507
2012-07-16,291.118
2012-07-17,293.057
2012-07-18,295.071
2012-07-19,295.505
2012-07-20,290.679
2012-07-23,286.911
2012-07-24,281.044
2012-07-25,284.502
2012-07-26,293.845
2012-07-27,296.825
2012-07-30,294.801
2012-07-31,294.215
2012-08-01,294.293
2012-08-02,292.545
2012-08-03,295.844
2012-08-06,291.033
2012-08-07,294.086
2012-08-08,295.207
2012-08-09,292.238
2012-08-10,295.221
2012-08-13,295.859
2012-08-14,295.4
2012-08-15,294.973
2012-08-16,297.441
2012-08-17,297.673
2012-08-20,307.87
2012-08-21,313.184
2012-08-22,311.289
2012-08-23,304.596
2012-08-24,304.851
2012-08-27,304.045
2012-08-28,304.197
2012-08-29,303.782
2012-08-30,309.937
2012-08-31,320.318
2012-09-03,325.878
2012-09-04,327.459
2012-09-05,334.389
2012-09-06,347.259
2012-09-07,380.237
2012-09-10,373.304
2012-09-11,368.81
2012-09-12,370.847
2012-09-13,367.286
2012-09-14,394.421
2012-09-17,391.607
2012-09-18,375.1
2012-09-19,374.054
2012-09-20,371.031
2012-09-21,381.428
2012-09-24,364.798
2012-09-25,367.496
2012-09-26,346.378
2012-09-27,364.36
2012-09-28,369.899
2012-10-01,371.868
2012-10-02,382.03
2012-10-03,385.95
2012-10-04,389.596
2012-10-05,386.55
2012-10-08,378.921
2012-10-09,371.608
2012-10-10,369.858
2012-10-11,369.405
2012-10-12,365.43
2012-10-15,362.095
2012-10-16,368.66
2012-10-17,368.383
2012-10-18,369.506
2012-10-19,366.958
2012-10-22,365.031
2012-10-23,365.62
2012-10-24,366.035
2012-10-25,371.52
2012-10-26,371.538
2012-10-29,375.687
2012-10-30,372.874
2012-10-31,372.299
2012-11-01,375.798
2012-11-02,376.928
2012-11-05,374.298
2012-11-06,373.486
2012-11-07,372.13
2012-11-08,378.308
2012-11-09,377.505
2012-11-12,377.833
2012-11-13,375.414
2012-11-14,374.047
2012-11-15,375.373
2012-11-16,363.97
2012-11-19,371.171
2012-11-20,370.538
2012-11-21,368.848
2012-11-22,373.198
2012-11-23,382.176
2012-11-26,383.738
2012-11-27,388.2
2012-11-28,408.024
2012-11-29,410.479
2012-11-30,400.075
2012-12-03,407.064
2012-12-04,409.191
2012-12-05,412.757
2012-12-06,412.105
2012-12-07,423.094
2012-12-10,427.948
2012-12-11,432.013
2012-12-12,432.549
2012-12-13,432.464
2012-12-14,437.886
2012-12-17,437.97
2012-12-18,441.081
2012-12-19,444.876
2012-12-20,458.673
2012-12-21,459.293
2012-12-24,455.265
2012-12-25,455.265
2012-12-26,456.196
2012-12-27,453.977
2012-12-28,445.82
2012-12-31,442.621
2013-01-01,442.621
2013-01-02,464.917
2013-01-03,462.906
2013-01-04,468.843
2013-01-07,470.784
2013-01-08,469.598
2013-01-09,471.253
2013-01-10,475.737
2013-01-11,485.004
2013-01-14,500.16
2013-01-15,501.462
2013-01-16,498.965
2013-01-17,508.051
2013-01-18,505.522
2013-01-21,506.697
2013-01-22,508.702
2013-01-23,533.481
2013-01-24,534.389
2013-01-25,542.128
2013-01-28,544.411
2013-01-29,540.539
2013-01-30,542.201
2013-01-31,529.754
2013-02-01,546.676
2013-02-04,534.882
2013-02-05,537.703
2013-02-06,538.08
2013-02-07,528.781
2013-02-08,526.162
2013-02-11,521.295
2013-02-12,526.334
2013-02-13,524.672
2013-02-14,524.065
2013-02-15,515.104
2013-02-18,509.76
2013-02-19,520.983
2013-02-20,522.358
2013-02-21,513.24
2013-02-22,509.222
2013-02-25,516.841
2013-02-26,505.779
2013-02-27,526.572
2013-02-28,504.417
2013-03-01,499.591
2013-03-04,494.521
2013-03-05,512.242
2013-03-06,504.054
2013-03-07,514.997
2013-03-08,529.409
2013-03-11,518.924
2013-03-12,518.908
2013-03-13,523.998
2013-03-14,548.853
2013-03-15,543.076
2013-03-18,545.71
2013-03-19,534.526
2013-03-20,547.563
2013-03-21,546.254
2013-03-22,541.307
2013-03-25,521.287
2013-03-26,525.229
2013-03-27,515.288
2013-03-28,520.693
2013-03-29,520.693
2013-04-01,520.937
2013-04-02,512.449
2013-04-03,490.827
2013-04-04,508.72
2013-04-05,490.867
2013-04-08,474.992
2013-04-09,491.101
2013-04-10,511.776
2013-04-11,518.117
2013-04-12,515.311
2013-04-15,495.417
2013-04-16,499.379
2013-04-17,489.691
2013-04-18,490.916
2013-04-19,498.917
2013-04-22,508.267
2013-04-23,532.427
2013-04-24,534.376
2013-04-25,539.208
2013-04-26,537.875
2013-04-29,544.212
2013-04-30,547.702
2013-05-01,548.076
2013-05-02,541.985
2013-05-03,543.789
2013-05-06,540.473
2013-05-07,541.929
2013-05-08,551.165
2013-05-09,557.847
2013-05-10,558.915
2013-05-13,548.389
2013-05-14,552.061
2013-05-15,547.105
2013-05-16,539.214
2013-05-17,538.077
2013-05-20,536.688
2013-05-21,539.836
2013-05-22,533.664
2013-05-23,528.921
2013-05-24,527.598
2013-05-27,539.855
2013-05-28,534.445
2013-05-29,529.365
2013-05-30,537.129
2013-05-31,527.137
2013-06-03,514.901
2013-06-04,523.277
2013-06-05,522.177
2013-06-06,515.49
2013-06-07,517.921
2013-06-10,520.575
2013-06-11,515.206
2013-06-12,519.611
2013-06-13,510.767
2013-06-14,526.315
2013-06-17,540.898
2013-06-18,544.728
2013-06-19,545.483
2013-06-20,514.164
2013-06-21,469.917
2013-06-24,459.724
2013-06-25,483.373
2013-06-26,497.69
2013-06-27,526.102
2013-06-28,520.355
2013-07-01,519.045
2013-07-02,510.635
2013-07-03,478.75
2013-07-04,472.721
2013-07-05,468.18
2013-07-08,481.943
2013-07-09,479.002
2013-07-10,481.405
2013-07-11,482.413
2013-07-12,478.405
2013-07-15,492.709
2013-07-16,492.17
2013-07-17,496.128
2013-07-18,501.657
2013-07-19,499.277
2013-07-22,513.757
2013-07-23,514.447
2013-07-24,514.014
2013-07-25,517.092
2013-07-26,521.349
2013-07-29,532.265
2013-07-30,544.646
2013-07-31,551.462
2013-08-01,551.009
2013-08-02,559.042
2013-08-05,545.328
2013-08-06,541.067
2013-08-07,547.156
2013-08-08,553.04
2013-08-09,558.209
2013-08-12,551.231
2013-08-13,545.467
2013-08-14,543.863
2013-08-15,541.546
2013-08-16,547.731
2013-08-19,546.164
2013-08-20,549.273
2013-08-21,554.693
2013-08-22,548.51
2013-08-23,553.21
2013-08-26,547.146
2013-08-27,542.475
2013-08-28,534.046
2013-08-29,531.95
2013-08-30,528.99
2013-09-02,527.961
2013-09-03,514.589
2013-09-04,507.979
2013-09-05,504.396
2013-09-06,509.276
2013-09-09,505.86
2013-09-10,514.043
2013-09-11,512.552
2013-09-12,516.525
2013-09-13,515.475
2013-09-16,521.949
2013-09-17,539.816
2013-09-18,558.634
2013-09-19,569.964
2013-09-20,574.937
2013-09-23,564.682
2013-09-24,560.349
2013-09-25,566.466
2013-09-26,565.644
2013-09-27,566.153
2013-09-30,563.336
2013-10-01,559.403
2013-10-02,561.51
2013-10-03,562.873
2013-10-04,560.552
2013-10-07,552.009
2013-10-08,558.556
2013-10-09,575.814
2013-10-10,591.412
2013-10-11,599.258
2013-10-14,613.675
2013-10-15,620.645
2013-10-16,636.267
2013-10-17,661.075
2013-10-18,674.327
2013-10-21,684.467
2013-10-22,664.899
2013-10-23,669.464
2013-10-24,679.349
2013-10-25,679.177
2013-10-28,686.136
2013-10-29,701.552
2013-10-30,701.628
2013-10-31,698.191
2013-11-01,686.029
2013-11-04,706.577
2013-11-05,722.002
2013-11-06,734.977
2013-11-07,735.121
2013-11-08,711.874
2013-11-11,737.642
2013-11-12,744.47
2013-11-13,739.773
2013-11-14,735.262
2013-11-15,754.309
2013-11-18,757.715
2013-11-19,752.793
2013-11-20,717.665
2013-11-21,711.795
2013-11-22,717.732
2013-11-25,719.958
2013-11-26,720.514
2013-11-27,741.78
2013-11-28,750.928
2013-11-29,759.729
2013-12-02,777.032
2013-12-03,782.147
2013-12-04,772.284
2013-12-05,766.624
2013-12-06,772.628
2013-12-09,785.638
2013-12-10,800.696
2013-12-11,811.12
2013-12-12,791.107
2013-12-13,786.847
2013-12-16,798.224
2013-12-17,794.487
2013-12-18,807.977
2013-12-19,804.032
2013-12-20,816.168
2013-12-23,837.664
2013-12-24,844.799
2013-12-25,844.799
2013-12-26,846.375
2013-12-27,870.853
2013-12-30,848.559
2013-12-31,840.975
2014-01-01,840.975
2014-01-02,866.651
2014-01-03,863.695
2014-01-06,869.118
2014-01-07,888.778
2014-01-08,904.45
2014-01-09,902.739
2014-01-10,907.805
2014-01-13,911.534
2014-01-14,902.602
2014-01-15,900.919
2014-01-16,886.704
2014-01-17,886.993
2014-01-20,880.342
2014-01-21,875.322
2014-01-22,822.709
2014-01-23,834.108
2014-01-24,826.855
2014-01-27,809.69
2014-01-28,815.809
2014-01-29,823.187
2014-01-30,827.364
2014-01-31,810.697
2014-02-03,798.068
2014-02-04,836.042
2014-02-05,843.338
2014-02-06,874.528
2014-02-07,875.402
2014-02-10,879.371
2014-02-11,896.599
2014-02-12,890.315
2014-02-13,898.22
2014-02-14,911.035
2014-02-17,935.317
2014-02-18,926.435
2014-02-19,919.226
2014-02-20,918.07
2014-02-21,930.34
2014-02-24,935.054
2014-02-25,937.885
2014-02-26,922.389
2014-02-27,920.304
2014-02-28,963.91
2014-03-03,936.179
2014-03-04,962.881
2014-03-05,958.762
2014-03-06,989.386
2014-03-07,989.857
2014-03-10,1002.181
2014-03-11,1028.384
2014-03-12,1007.001
2014-03-13,983.251
2014-03-14,986.443
2014-03-17,1014.996
2014-03-18,1022.289
2014-03-19,1022.792
2014-03-20,1000.457
2014-03-21,998.887
2014-03-24,971.487
2014-03-25,973.617
2014-03-26,988.864
2014-03-27,991.872
2014-03-28,994.622
2014-03-31,1014.809
2014-04-01,1037.037
2014-04-02,1010.669
2014-04-03,1009.932
2014-04-04,1005.356
2014-04-07,991.679
2014-04-08,970.53
2014-04-09,970.845
2014-04-10,955.985
2014-04-11,942.652
2014-04-14,918.505
2014-04-15,895.195
2014-04-16,937.262
2014-04-17,939.866
2014-04-18,939.866
2014-04-21,937.726
2014-04-22,958.705
2014-04-23,943.236
2014-04-24,928.985
2014-04-25,907.23
2014-04-28,917.361
2014-04-29,936.823
2014-04-30,957.414
2014-05-01,957.414
2014-05-02,970.779
2014-05-05,971.002
2014-05-06,984.665
2014-05-07,959.343
2014-05-08,947.862
2014-05-09,912.476
2014-05-12,924.524
2014-05-13,904.552
2014-05-14,852.203
2014-05-15,818.402
2014-05-16,828.524
2014-05-19,816.856
2014-05-20,820.645
2014-05-21,825.538
2014-05-22,823.457
2014-05-23,824.877
2014-05-26,853.524
2014-05-27,866.682
2014-05-28,887.567
2014-05-29,870.228
2014-05-30,874.911
2014-06-02,877.363
2014-06-03,868.561
2014-06-04,880.636
2014-06-05,887.88
2014-06-06,899.696
2014-06-09,891.321
2014-06-10,890.307
2014-06-11,873.356
2014-06-12,846.203
2014-06-13,844.952
2014-06-16,838.228
2014-06-17,835.083
2014-06-18,825.801
2014-06-19,833.371
2014-06-20,810.915
2014-06-23,799.184
2014-06-24,776.635
2014-06-25,819.916
2014-06-26,819.503
2014-06-27,826.495
2014-06-30,836.553
2014-07-01,1003.765
2014-07-02,1003.911
2014-07-03,1008.156
2014-07-04,1000.564
2014-07-07,977.853
2014-07-08,938.351
2014-07-09,936.873
2014-07-10,885.026
2014-07-11,890.513
2014-07-14,909.462
2014-07-15,906.735
2014-07-16,939.692
2014-07-17,935.205
2014-07-18,923.693
2014-07-21,919.991
2014-07-22,924.277
2014-07-23,936.725
2014-07-24,953.988
2014-07-25,946.722
2014-07-28,953.148
2014-07-29,944.321
2014-07-30,936.704
2014-07-31,933.665
2014-08-01,907.122
2014-08-04,901.401
2014-08-05,887.969
2014-08-06,841.257
2014-08-07,831.21
2014-08-08,826.441
2014-08-11,833.306
2014-08-12,830.679
2014-08-13,854.247
2014-08-14,868.925
2014-08-15,870.235
2014-08-18,902.36
2014-08-19,898.977
2014-08-20,895.458
2014-08-21,909.663
2014-08-22,901.522
2014-08-25,913.908
2014-08-26,931.948
2014-08-27,951.133
2014-08-28,939.769
2014-08-29,941.76
2014-09-01,936.297
2014-09-02,933.304
2014-09-03,943.359
2014-09-04,956.431
2014-09-05,966.613
2014-09-08,966.634
2014-09-09,948.804
2014-09-10,950.981
2014-09-11,966.729
2014-09-12,975.398
2014-09-15,973.85
2014-09-16,983.297
2014-09-17,991.556
2014-09-18,1015.006
2014-09-19,1010.479
2014-09-22,992.567
2014-09-23,984.001
2014-09-24,980.554
2014-09-25,969.986
2014-09-26,971.496
2014-09-29,976.799
2014-09-30,974.468
2014-10-01,959.538
2014-10-02,937.342
2014-10-03,936.174
2014-10-06,935.342
2014-10-07,922.662
2014-10-08,907.903
2014-10-09,901.029
2014-10-10,886.099
2014-10-13,894.779
2014-10-14,907.756
2014-10-15,862.456
2014-10-16,844.972
2014-10-17,867.377
2014-10-20,871.688
2014-10-21,895.907
2014-10-22,897.493
2014-10-23,902.384
2014-10-24,902.822
2014-10-27,907.674
2014-10-28,927.255
2014-10-29,916.532
2014-10-30,901.727
2014-10-31,913.839
2014-11-03,917.303
2014-11-04,900.79
2014-11-05,901.688
2014-11-06,902.063
2014-11-07,887.717
2014-11-10,894.627
2014-11-11,894.619
2014-11-12,868.293
2014-11-13,880.018
2014-11-14,874.083
2014-11-17,878.85
2014-11-18,900.426
2014-11-19,909.978
2014-11-20,899.432
2014-11-21,917.821
2014-11-24,929.472
2014-11-25,947.711
2014-11-26,944.788
2014-11-27,956.509
2014-11-28,940.242
2014-12-01,915.887
2014-12-02,918.53
2014-12-03,919.134
2014-12-04,917.359
2014-12-05,926.947
2014-12-08,905.817
2014-12-09,874.337
2014-12-10,864.797
2014-12-11,848.336
2014-12-12,827.865
2014-12-15,793.246
2014-12-16,803.574
2014-12-17,728.142
2014-12-18,735.314
2014-12-19,718.271
2014-12-22,706.992
2014-12-23,725.567
2014-12-24,715.056
2014-12-25,715.056
2014-12-26,713.941
2014-12-29,694.457
2014-12-30,691.922
2014-12-31,703.039
2015-01-01,703.039
2015-01-02,714.475
2015-01-05,675.86
2015-01-06,663.871
2015-01-07,647.856
2015-01-08,674.055
2015-01-09,654.03
2015-01-12,648.794
2015-01-13,660.33
2015-01-14,656.557
2015-01-15,650.624
2015-01-16,646.668
2015-01-19,665.426
2015-01-20,676.095
2015-01-21,676.381
2015-01-22,686.683
2015-01-23,667.483
2015-01-26,679.367
2015-01-27,668.81
2015-01-28,648.685
2015-01-29,635.654
2015-01-30,638.506
2015-02-02,645.913
2015-02-03,672.331
2015-02-04,680.521
2015-02-05,670.221
2015-02-06,673.372
2015-02-09,673.715
2015-02-10,679.208
2015-02-11,674.085
2015-02-12,694.506
2015-02-13,717.251
2015-02-16,723.987
2015-02-17,835.047
2015-02-18,834.04
2015-02-19,836.85
2015-02-20,830.109
2015-02-23,827.526
2015-02-24,832.74
2015-02-25,857.184
2015-02-26,842.067
2015-02-27,841.498
2015-03-02,845.644
2015-03-03,896.98
2015-03-04,868.253
2015-03-05,880.464
2015-03-06,890.394
2015-03-09,884.474
2015-03-10,835.522
2015-03-11,848.235
2015-03-12,862.324
2015-03-13,855.076
2015-03-16,858.16
2015-03-17,846.259
2015-03-18,866.266
2015-03-19,885.464
2015-03-20,923.62
2015-03-23,941.233
2015-03-24,951.346
2015-03-25,937.699
2015-03-26,932.693
2015-03-27,949.131
2015-03-30,939.206
2015-03-31,915.245
2015-04-01,923.39
2015-04-02,948.371
2015-04-03,948.371
2015-04-06,961.531
2015-04-07,937.316
2015-04-08,948.733
2015-04-09,950.764
2015-04-10,948.399
2015-04-13,944.886
2015-04-14,951.115
2015-04-15,951.693
2015-04-16,937.849
2015-04-17,926.241
2015-04-20,919.798
2015-04-21,925.772
2015-04-22,918.638
2015-04-23,926.04
2015-04-24,936.143
2015-04-27,953.043
2015-04-28,950.562
2015-04-29,951.213
2015-04-30,955.107
2015-05-01,956.556
2015-05-04,950.617
2015-05-05,949.934
2015-05-06,965.741
2015-05-07,965.802
2015-05-08,977.461
2015-05-11,968.901
2015-05-12,972.168
2015-05-13,985.242
2015-05-14,994.208
2015-05-15,1000.359
2015-05-18,996.637
2015-05-19,992.425
2015-05-20,987.959
2015-05-21,990.784
2015-05-22,977.158
2015-05-25,963.411
2015-05-26,938.118
2015-05-27,939.248
2015-05-28,940.807
2015-05-29,914.624
2015-06-01,911.908
2015-06-02,938.73
2015-06-03,965.981
2015-06-04,952.76
2015-06-05,927.756
2015-06-08,899.977
2015-06-09,901.957
2015-06-10,925.015
2015-06-11,933.446
2015-06-12,919.396
2015-06-15,897.613
2015-06-16,902.984
2015-06-17,887.739
2015-06-18,905.655
2015-06-19,899.302
2015-06-22,925.253
2015-06-23,932.645
2015-06-24,910.599
2015-06-25,910.298
2015-06-26,907.54
2015-06-29,867.712
2015-06-30,876.984
2015-07-01,895.41
2015-07-02,892.554
2015-07-03,887.664
2015-07-06,846.265
2015-07-07,817.712
2015-07-08,839.569
2015-07-09,869.372
2015-07-10,918.596
2015-07-13,920.139
2015-07-14,911.063
2015-07-15,925.112
2015-07-16,935.101
2015-07-17,922.81
2015-07-20,920.242
2015-07-21,925.612
2015-07-22,922.516
2015-07-23,926.351
2015-07-24,916.629
