Date,PORTUGAL SMALL GROWTH Small Cap
2016-03-18,855.965
2016-03-21,855.949
2016-03-22,846.88
2016-03-23,834.642
2016-03-24,819.635
2016-03-25,819.635
2016-03-28,823.416
2016-03-29,813.065
2016-03-30,839.134
2016-03-31,829.407
2016-04-01,826.132
2016-04-04,834.071
2016-04-05,819.06
2016-04-06,814.138
2016-04-07,813.074
2016-04-08,824.818
2016-04-11,826.347
2016-04-12,822.619
2016-04-13,827.107
2016-04-14,839.221
2016-04-15,839.629
2016-04-18,838.509
2016-04-19,838.093
2016-04-20,835.976
2016-04-21,832.531
2016-04-22,836.359
2016-04-25,834.829
2016-04-26,828.406
2016-04-27,839.645
2016-04-28,859.708
2016-04-29,860.281
2016-05-02,874.32
2016-05-03,869.514
2016-05-04,882.096
2016-05-05,881.883
2016-05-06,872.713
2016-05-09,875.002
2016-05-10,877.012
2016-05-11,866.53
2016-05-12,875.817
2016-05-13,864.973
2016-05-16,863.912
2016-05-17,857.451
2016-05-18,869.955
2016-05-19,855.375
2016-05-20,889.041
2016-05-23,892.934
2016-05-24,897.108
2016-05-25,890.498
2016-05-26,898.215
2016-05-27,896.788
2016-05-30,902.037
2016-05-31,905.403
2016-06-01,859.399
2016-06-02,849.594
2016-06-03,820.325
2016-06-06,809.197
2016-06-07,842.921
2016-06-08,817.71
2016-06-09,799.431
2016-06-10,785.584
2016-06-13,746.517
2016-06-14,716.64
2016-06-15,714.18
2016-06-16,692.137
2016-06-17,720.697
2016-06-20,762.613
2016-06-21,740.92
2016-06-22,740.269
2016-06-23,762.373
2016-06-24,666.757
2016-06-27,646.719
2016-06-28,667.151
2016-06-29,676.148
2016-06-30,668.31
2016-07-01,685.575
2016-07-04,680.549
2016-07-05,657.972
2016-07-06,642.759
2016-07-07,654.209
2016-07-08,681.729
2016-07-11,702.476
2016-07-12,720.682
2016-07-13,692.863
2016-07-14,699.059
2016-07-15,689.019
2016-07-18,692.977
2016-07-19,687.021
2016-07-20,692.47
2016-07-21,710.741
2016-07-22,709.134
2016-07-25,706.858
2016-07-26,709.612
2016-07-27,727.495
2016-07-28,731.079
2016-07-29,746.172
2016-08-01,734.353
2016-08-02,716.393
2016-08-03,705.647
2016-08-04,704.054
2016-08-05,706.857
2016-08-08,713.155
2016-08-09,726.903
2016-08-10,733.838
2016-08-11,737.836
2016-08-12,736.71
2016-08-15,736.038
2016-08-16,727.47
2016-08-17,720.971
2016-08-18,722.82
2016-08-19,711.244
2016-08-22,713.425
2016-08-23,719.032
2016-08-24,716.308
2016-08-25,717.189
2016-08-26,724.962
2016-08-29,720.523
2016-08-30,720.351
2016-08-31,727.849
2016-09-01,743.495
2016-09-02,755.603
2016-09-05,746.045
2016-09-06,737.014
2016-09-07,739.502
2016-09-08,746.524
2016-09-09,734.48
2016-09-12,728.031
2016-09-13,721.185
2016-09-14,720.162
2016-09-15,721.613
2016-09-16,694.474
2016-09-19,696.993
2016-09-20,694.702
2016-09-21,698.4
2016-09-22,708.194
2016-09-23,697.417
2016-09-26,705.11
2016-09-27,687.804
2016-09-28,697.974
2016-09-29,703.781
2016-09-30,698.059
2016-10-03,694.768
2016-10-04,700.764
2016-10-05,698.54
2016-10-06,689.751
2016-10-07,681.018
2016-10-10,685.423
2016-10-11,674.458
2016-10-12,663.582
2016-10-13,658.887
2016-10-14,670.272
2016-10-17,664.279
2016-10-18,679.917
2016-10-19,686.294
2016-10-20,694.021
2016-10-21,691.11
2016-10-24,699.763
2016-10-25,699.897
2016-10-26,703.97
2016-10-27,696.533
2016-10-28,694.716
2016-10-31,689.628
2016-11-01,690.269
2016-11-02,685.746
2016-11-03,679.041
2016-11-04,668.681
2016-11-07,673.344
2016-11-08,674.823
2016-11-09,664.338
2016-11-10,655.057
2016-11-11,651.049
2016-11-14,650.752
2016-11-15,643.804
2016-11-16,636.667
2016-11-17,633.02
2016-11-18,635.431
2016-11-21,634.916
2016-11-22,630.253
2016-11-23,623.776
2016-11-24,630.463
2016-11-25,629.92
2016-11-28,618.55
2016-11-29,617.444
2016-11-30,618.102
2016-12-01,616.577
2016-12-02,604.763
2016-12-05,603.988
2016-12-06,619.685
2016-12-07,644.097
2016-12-08,653.384
2016-12-09,652.458
2016-12-12,654.139
2016-12-13,624.696
2016-12-14,617.068
2016-12-15,599.261
2016-12-16,619.483
2016-12-19,615.914
2016-12-20,617.305
2016-12-21,615.868
2016-12-22,603.733
2016-12-23,606.997
2016-12-26,606.997
2016-12-27,607.457
2016-12-28,599.286
2016-12-29,609.217
2016-12-30,615.416
2017-01-02,625.592
2017-01-03,614.646
2017-01-04,609.615
2017-01-05,608.628
2017-01-06,596.639
2017-01-09,589.829
2017-01-10,573.786
2017-01-11,545.419
2017-01-12,550.109
2017-01-13,559.879
2017-01-16,545.598
2017-01-17,618.877
2017-01-18,616.459
2017-01-19,560.18
2017-01-20,587.115
2017-01-23,596.557
2017-01-24,588.599
2017-01-25,582.032
2017-01-26,565.258
2017-01-27,580.589
2017-01-30,554.859
2017-01-31,561.614
2017-02-01,559.962
2017-02-02,564.021
2017-02-03,565.421
2017-02-06,559.403
2017-02-07,555.015
2017-02-08,555.663
2017-02-09,556.612
2017-02-10,554.048
2017-02-13,548.728
2017-02-14,545.861
2017-02-15,553.748
2017-02-16,560.375
2017-02-17,568.453
2017-02-20,578.066
2017-02-21,585.552
2017-02-22,574.133
2017-02-23,573.131
2017-02-24,566.118
2017-02-27,566.262
2017-02-28,577.734
2017-03-01,587.743
2017-03-02,582.969
2017-03-03,580.311
2017-03-06,567.001
2017-03-07,557.184
2017-03-08,558.424
2017-03-09,569.406
2017-03-10,576.302
2017-03-13,574.699
2017-03-14,560.449
2017-03-15,556.845
2017-03-16,570.3
2017-03-17,578.694
2017-03-20,578.625
2017-03-21,592.001
2017-03-22,584.871
2017-03-23,603.785
2017-03-24,601.677
2017-03-27,621.912
2017-03-28,633.244
2017-03-29,633.693
2017-03-30,655.019
2017-03-31,651.624
2017-04-03,637.966
2017-04-04,619.599
2017-04-05,623.419
2017-04-06,624.557
2017-04-07,611.989
2017-04-10,609.44
2017-04-11,615.067
2017-04-12,616.589
2017-04-13,612.085
2017-04-14,612.085
2017-04-17,614.303
2017-04-18,614.368
2017-04-19,637.405
2017-04-20,636.319
2017-04-21,630.282
2017-04-24,672.593
2017-04-25,694.995
2017-04-26,690.588
2017-04-27,689.106
2017-04-28,688.987
2017-05-01,690.758
2017-05-02,714.004
2017-05-03,718.608
2017-05-04,750.97
2017-05-05,762.223
2017-05-08,746.569
2017-05-09,747.75
2017-05-10,744.701
2017-05-11,738.926
2017-05-12,732.916
2017-05-15,740.261
2017-05-16,727.187
2017-05-17,721.697
2017-05-18,728.252
2017-05-19,740.517
2017-05-22,739.506
2017-05-23,751.353
2017-05-24,759.207
2017-05-25,777.597
2017-05-26,773.127
2017-05-29,776.114
2017-05-30,782.211
2017-05-31,783.298
2017-06-01,788.043
2017-06-02,807.712
2017-06-05,801.516
2017-06-06,795.511
2017-06-07,780.85
2017-06-08,769.089
2017-06-09,790.378
2017-06-12,796.73
2017-06-13,799.162
2017-06-14,807.617
2017-06-15,794.18
2017-06-16,796.074
2017-06-19,806.408
2017-06-20,798.176
2017-06-21,792.507
2017-06-22,793.548
2017-06-23,786.203
2017-06-26,799.08
2017-06-27,799.335
2017-06-28,808.885
2017-06-29,797.484
2017-06-30,801.723
2017-07-03,807.829
2017-07-04,809.725
2017-07-05,808.165
2017-07-06,809.975
2017-07-07,808.367
2017-07-10,808.558
2017-07-11,815.156
2017-07-12,819.456
2017-07-13,862.932
2017-07-14,848.242
2017-07-17,832.95
2017-07-18,855.306
2017-07-19,841.366
2017-07-20,859.423
2017-07-21,857.975
2017-07-24,859.736
2017-07-25,867.42
2017-07-26,857.78
2017-07-27,867.199
2017-07-28,842.861
2017-07-31,845.745
2017-08-01,860.632
2017-08-02,846.59
2017-08-03,827.134
2017-08-04,838.365
2017-08-07,846.635
2017-08-08,839.149
2017-08-09,828.761
2017-08-10,835.624
2017-08-11,830.199
2017-08-14,852.12
2017-08-15,843.43
2017-08-16,838.973
2017-08-17,832.516
2017-08-18,817.393
2017-08-21,817.002
2017-08-22,810.499
2017-08-23,810.475
2017-08-24,818.694
2017-08-25,812.53
2017-08-28,806.953
2017-08-29,806.234
2017-08-30,791.709
2017-08-31,808.925
2017-09-01,816.334
2017-09-04,808.43
2017-09-05,789.931
2017-09-06,789.04
2017-09-07,755.176
2017-09-08,783.424
2017-09-11,757.134
2017-09-12,774.496
2017-09-13,782.17
2017-09-14,785.625
2017-09-15,786.972
2017-09-18,819.941
2017-09-19,835.966
2017-09-20,826.278
2017-09-21,827.266
2017-09-22,829.598
2017-09-25,812.895
2017-09-26,811.832
2017-09-27,828.678
2017-09-28,843.566
2017-09-29,850.649
2017-10-02,850.609
2017-10-03,852.797
2017-10-04,836.675
2017-10-05,845.295
2017-10-06,848.355
2017-10-09,854.271
2017-10-10,844.859
2017-10-11,858.636
2017-10-12,857.99
2017-10-13,866.472
2017-10-16,881.131
2017-10-17,874.161
2017-10-18,880.733
2017-10-19,883.849
2017-10-20,882.84
2017-10-23,867.651
2017-10-24,860.933
2017-10-25,854.42
2017-10-26,848.756
2017-10-27,832.797
2017-10-30,856.026
2017-10-31,860.361
2017-11-01,850.581
2017-11-02,856.698
2017-11-03,848.095
2017-11-06,848.224
2017-11-07,840.542
2017-11-08,824.508
2017-11-09,835.705
2017-11-10,846.948
2017-11-13,852.294
2017-11-14,860.745
2017-11-15,870.759
2017-11-16,874.857
2017-11-17,878.82
2017-11-20,871.899
2017-11-21,871.762
2017-11-22,873.215
2017-11-23,875.846
2017-11-24,883.964
2017-11-27,875.028
2017-11-28,861.349
2017-11-29,897.286
2017-11-30,910.946
2017-12-01,905.696
2017-12-04,905.736
2017-12-05,920.505
2017-12-06,905.947
2017-12-07,907.792
2017-12-08,894.738
2017-12-11,895.235
2017-12-12,898.39
2017-12-13,896.378
2017-12-14,899.991
2017-12-15,904.071
2017-12-18,911.229
2017-12-19,913.63
2017-12-20,916.934
2017-12-21,915.348
2017-12-22,909.471
2017-12-25,909.471
2017-12-26,911.854
2017-12-27,908.852
2017-12-28,910.111
2017-12-29,921.088
2018-01-01,921.088
2018-01-02,950.944
2018-01-03,967.67
2018-01-04,994.813
2018-01-05,987.207
2018-01-08,987.473
2018-01-09,989.527
2018-01-10,993.595
2018-01-11,993.353
2018-01-12,983.641
2018-01-15,983.401
2018-01-16,977.066
2018-01-17,985.544
2018-01-18,1010.995
2018-01-19,1010.008
2018-01-22,1042.824
2018-01-23,1077.811
2018-01-24,1067.651
2018-01-25,1080.529
2018-01-26,1083.71
2018-01-29,1067.691
2018-01-30,1062.763
2018-01-31,1063.398
2018-02-01,1032.857
2018-02-02,1011.584
2018-02-05,993.625
2018-02-06,971.662
2018-02-07,991.853
2018-02-08,972.902
2018-02-09,946.049
2018-02-12,967.119
2018-02-13,970.662
2018-02-14,998.92
2018-02-15,1015.643
2018-02-16,1008.91
2018-02-19,981.811
2018-02-20,973.219
2018-02-21,974.953
2018-02-22,960.122
2018-02-23,955.134
2018-02-26,952.132
2018-02-27,958.199
2018-02-28,963.346
2018-03-01,964.315
2018-03-02,992.778
2018-03-05,978.579
2018-03-06,972.64
2018-03-07,963.741
2018-03-08,964.045
2018-03-09,960.764
2018-03-12,953.978
2018-03-13,960.116
2018-03-14,950.453
2018-03-15,946.648
2018-03-16,926.649
2018-03-19,929.299
2018-03-20,923.544
2018-03-21,922.961
2018-03-22,920.135
2018-03-23,923.196
2018-03-26,927.559
2018-03-27,929.235
2018-03-28,909.943
2018-03-29,915.272
2018-03-30,915.272
2018-04-02,916.09
2018-04-03,905.445
2018-04-04,899.103
2018-04-05,926.373
2018-04-06,919.317
2018-04-09,930.061
2018-04-10,940.008
2018-04-11,940.616
2018-04-12,954.728
2018-04-13,951.474
2018-04-16,956.233
2018-04-17,953.913
2018-04-18,968.727
2018-04-19,968.38
2018-04-20,967.841
2018-04-23,964.207
2018-04-24,966.584
2018-04-25,952.499
2018-04-26,932.234
2018-04-27,936.009
2018-04-30,927.324
2018-05-01,920.224
2018-05-02,920.366
2018-05-03,909.112
2018-05-04,907.314
2018-05-07,914.678
2018-05-08,938.923
2018-05-09,947.425
2018-05-10,949.939
2018-05-11,965.441
2018-05-14,957.416
2018-05-15,927.945
2018-05-16,910.943
2018-05-17,926.868
2018-05-18,897.925
2018-05-21,906.814
2018-05-22,925.753
2018-05-23,913.063
2018-05-24,905.27
2018-05-25,884.848
2018-05-28,866.058
2018-05-29,808.261
2018-05-30,827.4
2018-05-31,840.753
2018-06-01,863.05
2018-06-04,875.845
2018-06-05,877.381
2018-06-06,884.344
2018-06-07,887.599
2018-06-08,876.8
2018-06-11,894.251
2018-06-12,897.835
2018-06-13,894.944
2018-06-14,887.888
2018-06-15,864.746
2018-06-18,865.877
2018-06-19,869.766
2018-06-20,877.887
2018-06-21,867.988
2018-06-22,880.257
2018-06-25,865.936
2018-06-26,864.885
2018-06-27,858.825
2018-06-28,847.791
2018-06-29,855.08
2018-07-02,843.967
2018-07-03,845.006
2018-07-04,849.902
2018-07-05,863.598
2018-07-06,869.513
2018-07-09,878.024
2018-07-10,877.082
2018-07-11,875.18
2018-07-12,871.319
2018-07-13,869.836
2018-07-16,869.965
2018-07-17,867.123
2018-07-18,865.077
2018-07-19,863.87
2018-07-20,871.828
2018-07-23,892.273
2018-07-24,885.954
2018-07-25,879.903
2018-07-26,884.997
2018-07-27,887.158
2018-07-30,889.225
2018-07-31,891.723
2018-08-01,890.726
2018-08-02,873.28
2018-08-03,857.454
2018-08-06,851.572
2018-08-07,859.698
2018-08-08,860.148
2018-08-09,861.08
2018-08-10,852.67
2018-08-13,841.066
2018-08-14,834.737
2018-08-15,819.884
2018-08-16,836.445
2018-08-17,828.586
2018-08-20,837.767
2018-08-21,840.758
2018-08-22,856.981
2018-08-23,853.724
2018-08-24,853.483
2018-08-27,859.281
2018-08-28,862.219
2018-08-29,862.876
2018-08-30,858.742
2018-08-31,855.891
2018-09-03,850.376
2018-09-04,842.781
2018-09-05,843.092
2018-09-06,847.076
2018-09-07,832.165
2018-09-10,839.564
2018-09-11,839.359
2018-09-12,835.47
2018-09-13,846.025
2018-09-14,838.665
2018-09-17,855.962
2018-09-18,866.967
2018-09-19,870.429
2018-09-20,877.61
2018-09-21,878.589
2018-09-24,882.15
2018-09-25,897.651
2018-09-26,895.336
2018-09-27,896.299
2018-09-28,873.764
2018-10-01,863.469
2018-10-02,846.105
2018-10-03,848.235
2018-10-04,834.26
2018-10-05,819.559
2018-10-08,791.99
2018-10-09,792.418
2018-10-10,789.134
2018-10-11,789.165
2018-10-12,792.861
2018-10-15,801.489
2018-10-16,810.657
2018-10-17,808.03
2018-10-18,802.553
2018-10-19,785.99
2018-10-22,787.157
2018-10-23,773.307
2018-10-24,762.986
2018-10-25,771.823
2018-10-26,752.058
2018-10-29,760.302
2018-10-30,773.676
2018-10-31,787.395
2018-11-01,799.759
2018-11-02,803.18
2018-11-05,810.213
2018-11-06,810.6
2018-11-07,827.108
2018-11-08,822.767
2018-11-09,830.116
2018-11-12,812.794
2018-11-13,813.443
2018-11-14,812.238
2018-11-15,806.871
2018-11-16,803.646
2018-11-19,813.311
2018-11-20,788.944
2018-11-21,790.223
2018-11-22,784.424
2018-11-23,782.57
2018-11-26,798.145
2018-11-27,794.345
2018-11-28,802.687
2018-11-29,822.833
2018-11-30,823.657
2018-12-03,840.593
2018-12-04,828.446
2018-12-05,823.198
2018-12-06,810.635
2018-12-07,803.101
2018-12-10,797.578
2018-12-11,795.213
2018-12-12,815.037
2018-12-13,806.634
2018-12-14,795.551
2018-12-17,787.647
2018-12-18,785.561
2018-12-19,797.303
2018-12-20,780.894
2018-12-21,766.539
2018-12-24,766.831
2018-12-25,766.831
2018-12-26,766.428
2018-12-27,750.128
2018-12-28,768.872
2018-12-31,784.158
2019-01-01,784.158
2019-01-02,778.825
2019-01-03,783.917
2019-01-04,810.538
2019-01-07,828.488
2019-01-08,824.861
2019-01-09,830.344
2019-01-10,830.943
2019-01-11,828.779
2019-01-14,824.038
2019-01-15,818.734
2019-01-16,826.983
2019-01-17,825.279
2019-01-18,827.996
2019-01-21,827.816
2019-01-22,822.489
2019-01-23,828.741
2019-01-24,831.515
2019-01-25,845.065
2019-01-28,841.699
2019-01-29,842.624
2019-01-30,843.73
2019-01-31,844.367
2019-02-01,833.535
2019-02-04,819.555
2019-02-05,827.445
2019-02-06,837.317
2019-02-07,818.614
2019-02-08,814.349
2019-02-11,811.713
2019-02-12,819.241
2019-02-13,797.205
2019-02-14,790.214
2019-02-15,806.422
2019-02-18,807.064
2019-02-19,800.938
2019-02-20,806.832
2019-02-21,804.845
2019-02-22,796.339
2019-02-25,801.747
2019-02-26,803.837
2019-02-27,806.091
2019-02-28,823.288
2019-03-01,834.214
2019-03-04,834.834
2019-03-05,836.55
2019-03-06,846.125
2019-03-07,813.659
2019-03-08,805.351
2019-03-11,807.536
2019-03-12,802.742
2019-03-13,812.337
2019-03-14,821.467
2019-03-15,821.695
2019-03-18,834.839
2019-03-19,832.987
2019-03-20,829.224
2019-03-21,825.514
2019-03-22,806.517
2019-03-25,808.734
2019-03-26,805.597
2019-03-27,817.981
2019-03-28,818.913
2019-03-29,821.419
2019-04-01,826.68
2019-04-02,834.755
2019-04-03,850.376
2019-04-04,848.044
2019-04-05,849.846
2019-04-08,846.301
2019-04-09,840.424
2019-04-10,842.096
2019-04-11,849.601
2019-04-12,859.597
2019-04-15,873.285
2019-04-16,878.222
2019-04-17,873.923
2019-04-18,867.326
2019-04-19,867.326
2019-04-22,868.213
2019-04-23,864.142
2019-04-24,860.496
2019-04-25,852.744
2019-04-26,861.924
2019-04-29,862.112
2019-04-30,867.273
2019-05-01,869.865
2019-05-02,869.406
2019-05-03,873.908
2019-05-06,857.115
2019-05-07,849.583
2019-05-08,848.683
2019-05-09,832.47
2019-05-10,851.952
2019-05-13,837.1
2019-05-14,845.557
2019-05-15,849.11
2019-05-16,852.09
2019-05-17,851.345
2019-05-20,846.149
2019-05-21,852.134
2019-05-22,852.211
2019-05-23,847.705
2019-05-24,851.844
2019-05-27,854.472
2019-05-28,855.666
2019-05-29,845.443
2019-05-30,854.8
2019-05-31,853.491
2019-06-03,833.361
2019-06-04,857.095
2019-06-05,854.87
2019-06-06,852.894
2019-06-07,864.246
2019-06-10,875.681
2019-06-11,883.479
2019-06-12,879.282
2019-06-13,879.025
2019-06-14,861.139
2019-06-17,856.139
2019-06-18,861.059
2019-06-19,868.205
2019-06-20,875.466
2019-06-21,884.477
2019-06-24,889.619
2019-06-25,881.41
2019-06-26,881.64
2019-06-27,887.751
2019-06-28,898.11
2019-07-01,895.662
2019-07-02,893.591
2019-07-03,903.069
2019-07-04,912.669
2019-07-05,903.875
2019-07-08,892.278
2019-07-09,883.894
2019-07-10,889.544
2019-07-11,894.699
2019-07-12,897.478
2019-07-15,904.611
2019-07-16,901.885
2019-07-17,898.817
2019-07-18,888.117
2019-07-19,881.149
2019-07-22,876.586
2019-07-23,877.326
2019-07-24,863.292
2019-07-25,861.905
2019-07-26,842.679
2019-07-29,842.206
2019-07-30,818.921
2019-07-31,809.931
2019-08-01,803.152
2019-08-02,789.999
2019-08-05,784.741
2019-08-06,782.197
2019-08-07,775.865
2019-08-08,786.39
2019-08-09,766.876
2019-08-12,749.639
2019-08-13,760.417
2019-08-14,742.944
2019-08-15,739.343
2019-08-16,759.178
2019-08-19,757.12
2019-08-20,751.133
2019-08-21,751.493
2019-08-22,750.566
2019-08-23,739.116
2019-08-26,744.772
2019-08-27,744.186
2019-08-28,731.298
2019-08-29,730.817
2019-08-30,733.257
2019-09-02,730.431
2019-09-03,724.03
2019-09-04,730.285
2019-09-05,735.501
2019-09-06,737.635
2019-09-09,742.231
2019-09-10,752.005
2019-09-11,746.38
2019-09-12,754.249
2019-09-13,774.704
2019-09-16,767.311
2019-09-17,757.2
2019-09-18,745.682
2019-09-19,756.575
2019-09-20,743.558
2019-09-23,730.924
2019-09-24,725.559
2019-09-25,704.628
2019-09-26,707.954
2019-09-27,710.103
2019-09-30,715.709
2019-10-01,713.628
2019-10-02,705.567
2019-10-03,714.347
2019-10-04,715.88
2019-10-07,716.961
2019-10-08,718.059
2019-10-09,721.599
2019-10-10,728.115
2019-10-11,741.603
2019-10-14,737.857
2019-10-15,740.066
2019-10-16,745.901
2019-10-17,761.134
2019-10-18,751.382
2019-10-21,767.089
2019-10-22,758.655
2019-10-23,761.376
2019-10-24,763.103
2019-10-25,763.936
2019-10-28,764.801
2019-10-29,763.687
2019-10-30,766.04
2019-10-31,765.24
2019-11-01,763.521
2019-11-04,781.077
2019-11-05,779.085
2019-11-06,768.489
2019-11-07,787.108
2019-11-08,778.897
2019-11-11,777.906
2019-11-12,776.851
2019-11-13,771.196
2019-11-14,770.026
2019-11-15,765.999
2019-11-18,763.11
2019-11-19,770.092
2019-11-20,766.197
2019-11-21,762.442
2019-11-22,755.305
2019-11-25,753.134
2019-11-26,748.231
2019-11-27,751.41
2019-11-28,756.089
2019-11-29,764.442
2019-12-02,771.891
2019-12-03,768.428
2019-12-04,778.579
2019-12-05,777.519
2019-12-06,782.903
2019-12-09,781.539
2019-12-10,806.897
2019-12-11,795.361
2019-12-12,800.485
2019-12-13,806.103
2019-12-16,792.008
2019-12-17,803.343
2019-12-18,815.597
2019-12-19,810.634
2019-12-20,808.337
2019-12-23,809.937
2019-12-24,810.12
2019-12-25,810.12
2019-12-26,810.741
2019-12-27,815.453
2019-12-30,816.978
2019-12-31,811.365
2020-01-01,811.365
2020-01-02,813.93
2020-01-03,809.885
2020-01-06,810.231
2020-01-07,825.285
2020-01-08,825.078
2020-01-09,828.078
2020-01-10,833.163
2020-01-13,831.851
2020-01-14,819.535
2020-01-15,828.879
2020-01-16,822.434
2020-01-17,816.163
2020-01-20,808.154
2020-01-21,814.964
2020-01-22,799.142
2020-01-23,781.434
2020-01-24,778.573
2020-01-27,765.011
2020-01-28,775.436
2020-01-29,773.887
2020-01-30,762.338
2020-01-31,767.003
2020-02-03,758.234
2020-02-04,754.107
2020-02-05,750.206
2020-02-06,738.705
2020-02-07,733.588
2020-02-10,736.502
2020-02-11,752.686
2020-02-12,759.671
2020-02-13,748.066
2020-02-14,746.472
2020-02-17,748.211
2020-02-18,740.77
2020-02-19,740.063
2020-02-20,739.435
2020-02-21,756.638
2020-02-24,733.34
2020-02-25,717.201
2020-02-26,710.317
2020-02-27,712.573
2020-02-28,699.828
2020-03-02,704.921
2020-03-03,719.306
2020-03-04,726.902
2020-03-05,717.151
2020-03-06,719.151
2020-03-09,665.394
2020-03-10,667.613
2020-03-11,639.865
2020-03-12,592.593
2020-03-13,604.669
2020-03-16,557.879
2020-03-17,533.398
2020-03-18,533.594
2020-03-19,546.944
2020-03-20,546.989
2020-03-23,523.755
2020-03-24,529.7
2020-03-25,544.632
2020-03-26,571.184
2020-03-27,572.945
2020-03-30,578.524
2020-03-31,580.447
2020-04-01,582.074
2020-04-02,587.189
2020-04-03,558.119
2020-04-06,564.931
2020-04-07,579.836
2020-04-08,573.291
2020-04-09,599.64
2020-04-10,599.64
2020-04-13,597.556
2020-04-14,607.626
2020-04-15,585.247
2020-04-16,582.963
2020-04-17,608.07
2020-04-20,604.867
2020-04-21,605.145
2020-04-22,601.866
2020-04-23,611.59
2020-04-24,608.64
2020-04-27,627.552
2020-04-28,649.232
2020-04-29,666.489
2020-04-30,674.0
2020-05-01,677.415
2020-05-04,658.486
2020-05-05,646.968
2020-05-06,636.113
2020-05-07,645.965
2020-05-08,654.441
2020-05-11,649.505
2020-05-12,622.564
2020-05-13,596.265
2020-05-14,570.653
2020-05-15,619.358
2020-05-18,629.23
2020-05-19,638.648
2020-05-20,648.305
2020-05-21,650.896
2020-05-22,645.772
2020-05-25,661.28
2020-05-26,655.562
2020-05-27,646.453
2020-05-28,654.142
2020-05-29,656.031
2020-06-01,656.856
2020-06-02,665.262
2020-06-03,671.022
2020-06-04,684.273
2020-06-05,671.578
2020-06-08,668.668
2020-06-09,658.033
2020-06-10,666.602
2020-06-11,655.929
2020-06-12,672.637
2020-06-15,677.196
2020-06-16,691.507
2020-06-17,706.377
2020-06-18,716.953
2020-06-19,726.814
2020-06-22,729.599
2020-06-23,727.863
2020-06-24,716.925
2020-06-25,702.941
2020-06-26,704.37
2020-06-29,715.05
2020-06-30,724.186
2020-07-01,734.732
2020-07-02,726.865
2020-07-03,723.457
2020-07-06,722.491
2020-07-07,724.78
2020-07-08,730.376
2020-07-09,735.407
2020-07-10,731.243
2020-07-13,740.291
2020-07-14,743.67
2020-07-15,728.907
2020-07-16,729.678
2020-07-17,718.698
2020-07-20,723.541
2020-07-21,742.227
2020-07-22,739.234
2020-07-23,729.584
2020-07-24,727.67
2020-07-27,755.583
2020-07-28,763.851
2020-07-29,754.627
2020-07-30,749.788
2020-07-31,757.096
2020-08-03,750.003
2020-08-04,767.135
2020-08-05,775.423
2020-08-06,765.163
2020-08-07,789.171
2020-08-10,804.49
2020-08-11,790.684
2020-08-12,802.494
2020-08-13,803.201
2020-08-14,796.486
2020-08-17,805.237
2020-08-18,808.833
2020-08-19,802.844
2020-08-20,786.574
2020-08-21,767.173
2020-08-24,777.051
2020-08-25,774.64
2020-08-26,772.714
2020-08-27,760.974
2020-08-28,770.26
2020-08-31,780.448
2020-09-01,779.156
2020-09-02,801.869
2020-09-03,790.915
2020-09-04,765.284
2020-09-07,768.7
2020-09-08,761.135
2020-09-09,827.313
2020-09-10,785.42
2020-09-11,805.83
2020-09-14,820.945
2020-09-15,808.696
2020-09-16,808.729
2020-09-17,834.867
2020-09-18,847.811
2020-09-21,837.924
2020-09-22,826.136
2020-09-23,795.102
2020-09-24,792.855
2020-09-25,789.883
2020-09-28,793.161
2020-09-29,794.453
2020-09-30,798.712
2020-10-01,796.28
2020-10-02,797.895
2020-10-05,809.327
2020-10-06,845.974
2020-10-07,810.252
2020-10-08,795.638
2020-10-09,797.042
2020-10-12,819.895
2020-10-13,810.57
2020-10-14,814.691
2020-10-15,793.838
2020-10-16,795.229
2020-10-19,799.503
2020-10-20,788.913
2020-10-21,790.306
2020-10-22,791.782
2020-10-23,776.962
2020-10-26,766.582
2020-10-27,769.122
2020-10-28,747.054
2020-10-29,722.93
2020-10-30,745.04
2020-11-02,751.821
2020-11-03,748.763
2020-11-04,758.751
2020-11-05,747.986
2020-11-06,770.279
2020-11-09,819.159
2020-11-10,802.048
2020-11-11,793.231
2020-11-12,792.176
2020-11-13,782.079
2020-11-16,790.848
2020-11-17,774.966
2020-11-18,791.947
2020-11-19,771.113
2020-11-20,784.328
2020-11-23,774.313
2020-11-24,788.633
2020-11-25,801.3
2020-11-26,792.137
2020-11-27,802.982
2020-11-30,791.474
2020-12-01,802.133
2020-12-02,804.497
2020-12-03,808.696
2020-12-04,817.378
2020-12-07,811.999
2020-12-08,810.785
2020-12-09,815.071
2020-12-10,813.615
2020-12-11,808.086
2020-12-14,817.566
2020-12-15,833.101
2020-12-16,832.927
2020-12-17,837.812
2020-12-18,816.623
2020-12-21,798.057
2020-12-22,793.915
2020-12-23,800.237
2020-12-24,807.353
2020-12-25,807.353
2020-12-28,829.942
2020-12-29,834.169
2020-12-30,842.268
2020-12-31,855.995
2021-01-01,855.995
2021-01-04,860.725
2021-01-05,857.315
2021-01-06,870.224
2021-01-07,869.011
2021-01-08,857.437
2021-01-11,834.551
2021-01-12,857.204
2021-01-13,851.525
2021-01-14,860.132
2021-01-15,838.568
2021-01-18,849.673
2021-01-19,865.602
2021-01-20,847.07
2021-01-21,846.005
2021-01-22,845.333
2021-01-25,822.34
2021-01-26,827.097
2021-01-27,804.229
