Date,CANADA LARGE VALUE Large Cap
2005-11-10,666.088
2005-11-11,668.408
2005-11-14,668.054
2005-11-15,665.953
2005-11-16,673.668
2005-11-17,676.904
2005-11-18,672.808
2005-11-21,684.948
2005-11-22,693.804
2005-11-23,701.109
2005-11-24,719.21
2005-11-25,714.534
2005-11-28,711.233
2005-11-29,711.257
2005-11-30,701.948
2005-12-01,707.774
2005-12-02,713.99
2005-12-05,717.938
2005-12-06,722.19
2005-12-07,720.149
2005-12-08,721.044
2005-12-09,718.247
2005-12-12,719.001
2005-12-13,719.882
2005-12-14,716.776
2005-12-15,709.948
2005-12-16,719.813
2005-12-19,719.118
2005-12-20,715.879
2005-12-21,720.728
2005-12-22,720.664
2005-12-23,721.271
2005-12-26,721.271
2005-12-27,717.428
2005-12-28,724.883
2005-12-29,723.999
2005-12-30,721.155
2006-01-02,721.155
2006-01-03,739.887
2006-01-04,745.162
2006-01-05,737.389
2006-01-06,737.726
2006-01-09,729.278
2006-01-10,734.472
2006-01-11,739.786
2006-01-12,738.221
2006-01-13,741.072
2006-01-16,748.688
2006-01-17,741.668
2006-01-18,729.554
2006-01-19,730.581
2006-01-20,737.244
2006-01-23,744.751
2006-01-24,739.098
2006-01-25,743.768
2006-01-26,746.728
2006-01-27,751.946
2006-01-30,758.813
2006-01-31,761.239
2006-02-01,762.044
2006-02-02,761.082
2006-02-03,760.56
2006-02-06,769.512
2006-02-07,756.06
2006-02-08,749.415
2006-02-09,756.153
2006-02-10,754.216
2006-02-13,752.414
2006-02-14,757.288
2006-02-15,757.495
2006-02-16,757.993
2006-02-17,764.752
2006-02-20,769.616
2006-02-21,768.707
2006-02-22,769.228
2006-02-23,766.077
2006-02-24,765.547
2006-02-27,772.68
2006-02-28,773.909
2006-03-01,775.536
2006-03-02,782.682
2006-03-03,786.643
2006-03-06,780.124
2006-03-07,772.385
2006-03-08,768.063
2006-03-09,766.92
2006-03-10,768.536
2006-03-13,770.085
2006-03-14,778.778
2006-03-15,782.147
2006-03-16,784.939
2006-03-17,774.581
2006-03-20,771.137
2006-03-21,772.549
2006-03-22,772.495
2006-03-23,773.449
2006-03-24,780.273
2006-03-27,774.407
2006-03-28,773.649
2006-03-29,777.843
2006-03-30,785.204
2006-03-31,774.098
2006-04-03,772.987
2006-04-04,774.259
2006-04-05,780.216
2006-04-06,785.871
2006-04-07,789.153
2006-04-10,789.433
2006-04-11,786.083
2006-04-12,778.349
2006-04-13,779.807
2006-04-14,779.807
2006-04-17,786.401
2006-04-18,790.703
2006-04-19,793.633
2006-04-20,785.113
2006-04-21,793.135
2006-04-24,786.133
2006-04-25,792.798
2006-04-26,799.559
2006-04-27,798.44
2006-04-28,794.399
2006-05-01,796.158
2006-05-02,800.436
2006-05-03,794.16
2006-05-04,785.267
2006-05-05,798.768
2006-05-08,797.502
2006-05-09,799.851
2006-05-10,799.693
2006-05-11,787.276
2006-05-12,786.293
2006-05-15,780.538
2006-05-16,784.684
2006-05-17,775.877
2006-05-18,758.634
2006-05-19,757.879
2006-05-22,762.275
2006-05-23,756.214
2006-05-24,751.76
2006-05-25,776.58
2006-05-26,778.551
2006-05-29,784.11
2006-05-30,786.626
2006-05-31,782.178
2006-06-01,789.202
2006-06-02,794.153
2006-06-05,780.558
2006-06-06,773.01
2006-06-07,770.901
2006-06-08,760.863
2006-06-09,772.439
2006-06-12,773.739
2006-06-13,749.424
2006-06-14,746.033
2006-06-15,747.998
2006-06-16,746.142
2006-06-19,741.568
2006-06-20,744.535
2006-06-21,751.612
2006-06-22,743.157
2006-06-23,737.797
2006-06-26,748.207
2006-06-27,743.301
2006-06-28,742.844
2006-06-29,758.358
2006-06-30,761.752
2006-07-03,762.163
2006-07-04,773.205
2006-07-05,760.044
2006-07-06,764.552
2006-07-07,773.69
2006-07-10,773.433
2006-07-11,776.271
2006-07-12,768.214
2006-07-13,760.934
2006-07-14,762.258
2006-07-17,750.153
2006-07-18,751.035
2006-07-19,764.284
2006-07-20,757.713
2006-07-21,758.948
2006-07-24,764.338
2006-07-25,768.369
2006-07-26,776.431
2006-07-27,769.972
2006-07-28,772.462
2006-07-31,765.47
2006-08-01,764.501
2006-08-02,772.783
2006-08-03,774.09
2006-08-04,771.784
2006-08-07,777.471
2006-08-08,780.487
2006-08-09,780.837
2006-08-10,774.872
2006-08-11,780.826
2006-08-14,775.132
2006-08-15,785.072
2006-08-16,795.448
2006-08-17,805.405
2006-08-18,796.715
2006-08-21,810.46
2006-08-22,814.44
2006-08-23,827.121
2006-08-24,819.458
2006-08-25,813.972
2006-08-28,820.772
2006-08-29,809.782
2006-08-30,812.609
2006-08-31,810.149
2006-09-01,816.043
2006-09-04,815.601
2006-09-05,811.817
2006-09-06,807.057
2006-09-07,797.651
2006-09-08,793.873
2006-09-11,788.695
2006-09-12,798.119
2006-09-13,797.959
2006-09-14,797.91
2006-09-15,799.475
2006-09-18,806.086
2006-09-19,806.152
2006-09-20,802.827
2006-09-21,805.219
2006-09-22,807.168
2006-09-25,816.425
2006-09-26,811.296
2006-09-27,816.461
2006-09-28,825.897
2006-09-29,814.924
2006-10-02,827.127
2006-10-03,816.336
2006-10-04,815.26
2006-10-05,812.28
2006-10-06,808.841
2006-10-09,812.408
2006-10-10,804.696
2006-10-11,788.527
2006-10-12,791.884
2006-10-13,795.739
2006-10-16,801.097
2006-10-17,798.871
2006-10-18,797.251
2006-10-19,803.193
2006-10-20,810.993
2006-10-23,814.643
2006-10-24,815.573
2006-10-25,824.78
2006-10-26,824.617
2006-10-27,827.608
2006-10-30,828.293
2006-10-31,835.514
2006-11-01,826.886
2006-11-02,841.026
2006-11-03,845.896
2006-11-06,847.208
2006-11-07,847.758
2006-11-08,852.401
2006-11-09,850.58
2006-11-10,850.163
2006-11-13,846.064
2006-11-14,848.251
2006-11-15,856.181
2006-11-16,856.138
2006-11-17,851.582
2006-11-20,848.629
2006-11-21,855.673
2006-11-22,858.147
2006-11-23,865.236
2006-11-24,868.672
2006-11-27,864.952
2006-11-28,859.253
2006-11-29,856.005
2006-11-30,849.828
2006-12-01,849.238
2006-12-04,856.247
2006-12-05,859.811
2006-12-06,856.152
2006-12-07,860.155
2006-12-08,861.406
2006-12-11,859.927
2006-12-12,859.108
2006-12-13,857.132
2006-12-14,863.186
2006-12-15,854.22
2006-12-18,853.543
2006-12-19,851.184
2006-12-20,859.76
2006-12-21,851.991
2006-12-22,847.998
2006-12-25,847.998
2006-12-26,846.133
2006-12-27,855.102
2006-12-28,860.04
2006-12-29,857.082
2007-01-01,857.082
2007-01-02,855.497
2007-01-03,845.486
2007-01-04,835.762
2007-01-05,827.161
2007-01-08,828.549
2007-01-09,823.153
2007-01-10,820.825
2007-01-11,823.524
2007-01-12,833.592
2007-01-15,838.194
2007-01-16,835.206
2007-01-17,834.359
2007-01-18,829.266
2007-01-19,833.692
2007-01-22,831.089
2007-01-23,833.901
2007-01-24,838.567
2007-01-25,840.704
2007-01-26,841.588
2007-01-29,836.934
2007-01-30,841.521
2007-01-31,842.88
2007-02-01,853.512
2007-02-02,843.805
2007-02-05,848.061
2007-02-06,850.098
2007-02-07,846.415
2007-02-08,847.413
2007-02-09,849.927
2007-02-12,848.645
2007-02-13,861.805
2007-02-14,863.892
2007-02-15,869.924
2007-02-16,866.735
2007-02-19,866.581
2007-02-20,869.094
2007-02-21,873.443
2007-02-22,871.384
2007-02-23,873.603
2007-02-26,877.308
2007-02-27,856.039
2007-02-28,845.101
2007-03-01,840.929
2007-03-02,837.066
2007-03-05,826.769
2007-03-06,837.951
2007-03-07,843.395
2007-03-08,845.028
2007-03-09,854.048
2007-03-12,859.024
2007-03-13,845.185
2007-03-14,838.274
2007-03-15,842.273
2007-03-16,842.103
2007-03-19,852.086
2007-03-20,860.472
2007-03-21,876.5
2007-03-22,871.517
2007-03-23,874.409
2007-03-26,878.218
2007-03-27,876.085
2007-03-28,873.291
2007-03-29,874.693
2007-03-30,870.839
2007-04-02,873.163
2007-04-03,878.846
2007-04-04,879.834
2007-04-05,883.754
2007-04-06,883.754
2007-04-09,885.708
2007-04-10,883.806
2007-04-11,886.206
2007-04-12,894.233
2007-04-13,895.412
2007-04-16,906.426
2007-04-17,909.006
2007-04-18,915.017
2007-04-19,909.32
2007-04-20,918.937
2007-04-23,915.543
2007-04-24,915.627
2007-04-25,926.612
2007-04-26,919.736
2007-04-27,924.647
2007-04-30,921.045
2007-05-01,913.101
2007-05-02,921.784
2007-05-03,928.34
2007-05-04,933.611
2007-05-07,956.932
2007-05-08,955.204
2007-05-09,951.479
2007-05-10,949.787
2007-05-11,953.941
2007-05-14,958.32
2007-05-15,971.683
2007-05-16,973.413
2007-05-17,980.143
2007-05-18,984.379
2007-05-21,989.644
2007-05-22,987.026
2007-05-23,996.101
2007-05-24,987.923
2007-05-25,991.022
2007-05-28,995.096
2007-05-29,996.689
2007-05-30,1001.357
2007-05-31,1000.0
2007-06-01,1006.225
2007-06-04,1006.396
2007-06-05,1000.04
2007-06-06,987.129
2007-06-07,971.075
2007-06-08,981.383
2007-06-11,982.346
2007-06-12,974.693
2007-06-13,984.438
2007-06-14,983.43
2007-06-15,993.13
2007-06-18,984.911
2007-06-19,989.257
2007-06-20,984.616
2007-06-21,981.608
2007-06-22,980.684
2007-06-25,975.021
2007-06-26,970.573
2007-06-27,970.79
2007-06-28,977.451
2007-06-29,985.891
2007-07-02,995.53
2007-07-03,996.491
2007-07-04,999.448
2007-07-05,997.512
2007-07-06,1007.822
2007-07-09,1006.744
2007-07-10,1002.318
2007-07-11,998.979
2007-07-12,1029.082
2007-07-13,1035.817
2007-07-16,1033.037
2007-07-17,1036.805
2007-07-18,1044.117
2007-07-19,1045.256
2007-07-20,1046.873
2007-07-23,1039.492
2007-07-24,1025.212
2007-07-25,1021.347
2007-07-26,997.394
2007-07-27,979.921
2007-07-30,972.478
2007-07-31,976.638
2007-08-01,971.628
2007-08-02,988.739
2007-08-03,968.757
2007-08-06,969.77
2007-08-07,973.815
2007-08-08,996.389
2007-08-09,968.763
2007-08-10,966.572
2007-08-13,961.779
2007-08-14,938.274
2007-08-15,925.547
2007-08-16,929.88
2007-08-17,957.961
2007-08-20,958.989
2007-08-21,971.544
2007-08-22,979.481
2007-08-23,992.922
2007-08-24,994.56
2007-08-27,994.538
2007-08-28,973.579
2007-08-29,984.577
2007-08-30,985.413
2007-08-31,993.368
2007-09-03,998.749
2007-09-04,1001.188
2007-09-05,997.043
2007-09-06,995.824
2007-09-07,989.326
2007-09-10,984.916
2007-09-11,996.01
2007-09-12,1003.053
2007-09-13,1011.15
2007-09-14,1011.11
2007-09-17,1015.529
2007-09-18,1034.026
2007-09-19,1041.224
2007-09-20,1044.753
2007-09-21,1051.974
2007-09-24,1051.471
2007-09-25,1056.789
2007-09-26,1058.604
2007-09-27,1069.14
2007-09-28,1074.84
2007-10-01,1085.878
2007-10-02,1074.525
2007-10-03,1071.165
2007-10-04,1075.235
2007-10-05,1097.784
2007-10-08,1092.771
2007-10-09,1091.869
2007-10-10,1091.949
2007-10-11,1098.159
2007-10-12,1100.391
2007-10-15,1090.986
2007-10-16,1073.002
2007-10-17,1082.837
2007-10-18,1079.607
2007-10-19,1070.132
2007-10-22,1064.415
2007-10-23,1077.623
2007-10-24,1066.01
2007-10-25,1067.712
2007-10-26,1089.538
2007-10-29,1110.319
2007-10-30,1117.627
2007-10-31,1143.534
2007-11-01,1123.224
2007-11-02,1132.85
2007-11-05,1126.478
2007-11-06,1144.105
2007-11-07,1126.983
2007-11-08,1116.472
2007-11-09,1081.643
2007-11-12,1052.915
2007-11-13,1062.009
2007-11-14,1069.563
2007-11-15,1023.591
2007-11-16,1023.156
2007-11-19,1005.852
2007-11-20,1002.622
2007-11-21,983.246
2007-11-22,994.781
2007-11-23,995.007
2007-11-26,985.884
2007-11-27,998.163
2007-11-28,1028.46
2007-11-29,1031.105
2007-11-30,1036.705
2007-12-03,1034.347
2007-12-04,1015.479
2007-12-05,1020.556
2007-12-06,1014.594
2007-12-07,1022.822
2007-12-10,1030.195
2007-12-11,1013.352
2007-12-12,1015.836
2007-12-13,1002.312
2007-12-14,996.462
2007-12-17,994.231
2007-12-18,984.161
2007-12-19,992.115
2007-12-20,989.522
2007-12-21,998.029
2007-12-24,1012.71
2007-12-25,1012.71
2007-12-26,1017.706
2007-12-27,1014.066
2007-12-28,1030.927
2007-12-31,1022.533
2008-01-01,1022.533
2008-01-02,1007.844
2008-01-03,1007.643
2008-01-04,987.077
2008-01-07,977.696
2008-01-08,977.095
2008-01-09,973.899
2008-01-10,981.638
2008-01-11,974.333
2008-01-14,970.383
2008-01-15,947.19
2008-01-16,933.837
2008-01-17,918.827
2008-01-18,912.418
2008-01-21,868.67
2008-01-22,911.388
2008-01-23,933.864
2008-01-24,945.99
2008-01-25,948.369
2008-01-28,956.872
2008-01-29,969.646
2008-01-30,965.728
2008-01-31,965.475
2008-02-01,987.707
2008-02-04,979.339
2008-02-05,948.497
2008-02-06,948.672
2008-02-07,948.437
2008-02-08,956.91
2008-02-11,954.065
2008-02-12,957.824
2008-02-13,963.046
2008-02-14,958.855
2008-02-15,951.391
2008-02-18,946.386
2008-02-19,951.706
2008-02-20,952.885
2008-02-21,953.714
2008-02-22,962.469
2008-02-25,978.317
2008-02-26,1002.501
2008-02-27,1006.596
2008-02-28,1010.909
2008-02-29,981.846
2008-03-03,957.77
2008-03-04,948.766
2008-03-05,954.821
2008-03-06,936.149
2008-03-07,935.433
2008-03-10,908.19
2008-03-11,932.923
2008-03-12,938.966
2008-03-13,946.06
2008-03-14,922.397
2008-03-17,891.131
2008-03-18,918.439
2008-03-19,895.933
2008-03-20,887.461
2008-03-21,887.461
2008-03-24,915.409
2008-03-25,931.838
2008-03-26,925.048
2008-03-27,937.183
2008-03-28,912.791
2008-03-31,928.518
2008-04-01,936.369
2008-04-02,944.996
2008-04-03,953.199
2008-04-04,954.221
2008-04-07,953.65
2008-04-08,945.38
2008-04-09,934.736
2008-04-10,946.889
2008-04-11,929.959
2008-04-14,926.582
2008-04-15,931.846
2008-04-16,957.379
2008-04-17,953.703
2008-04-18,967.89
2008-04-21,973.934
2008-04-22,969.311
2008-04-23,948.061
2008-04-24,958.76
2008-04-25,964.21
2008-04-28,965.683
2008-04-29,957.575
2008-04-30,974.484
2008-05-01,976.972
2008-05-02,989.898
2008-05-05,978.459
2008-05-06,987.104
2008-05-07,987.841
2008-05-08,981.063
2008-05-09,985.434
2008-05-12,989.357
2008-05-13,991.932
2008-05-14,999.814
2008-05-15,1016.392
2008-05-16,1023.9
2008-05-19,1029.317
2008-05-20,1028.548
2008-05-21,1023.288
2008-05-22,1027.423
2008-05-23,1020.041
2008-05-26,1017.049
2008-05-27,999.413
2008-05-28,1009.773
2008-05-29,1021.567
2008-05-30,1019.036
2008-06-02,1013.921
2008-06-03,1004.959
2008-06-04,998.606
2008-06-05,1001.097
2008-06-06,994.908
2008-06-09,983.684
2008-06-10,977.331
2008-06-11,972.144
2008-06-12,958.653
2008-06-13,969.404
2008-06-16,984.123
2008-06-17,991.38
2008-06-18,981.377
2008-06-19,976.438
2008-06-20,951.925
2008-06-23,948.627
2008-06-24,938.082
2008-06-25,954.507
2008-06-26,939.178
2008-06-27,940.981
2008-06-30,939.556
2008-07-01,931.75
2008-07-02,916.031
2008-07-03,928.5
2008-07-04,923.272
2008-07-07,909.655
2008-07-08,918.191
2008-07-09,906.659
2008-07-10,910.17
2008-07-11,896.835
2008-07-14,882.474
2008-07-15,868.641
2008-07-16,893.683
2008-07-17,917.473
2008-07-18,918.094
2008-07-21,921.656
2008-07-22,934.961
2008-07-23,947.377
2008-07-24,917.651
2008-07-25,918.483
2008-07-28,902.363
2008-07-29,914.001
2008-07-30,931.966
2008-07-31,930.105
2008-08-01,920.325
2008-08-04,916.934
2008-08-05,918.493
2008-08-06,917.62
2008-08-07,895.508
2008-08-08,893.497
2008-08-11,892.232
2008-08-12,890.377
2008-08-13,880.455
2008-08-14,892.15
2008-08-15,882.1
2008-08-18,880.97
2008-08-19,859.375
2008-08-20,872.299
2008-08-21,891.868
2008-08-22,895.364
2008-08-25,880.859
2008-08-26,877.138
2008-08-27,894.343
2008-08-28,917.528
2008-08-29,913.403
2008-09-01,905.669
2008-09-02,887.302
2008-09-03,901.898
2008-09-04,881.016
2008-09-05,873.947
2008-09-08,878.962
2008-09-09,857.942
2008-09-10,878.011
2008-09-11,874.6
2008-09-12,884.287
2008-09-15,857.061
2008-09-16,842.065
2008-09-17,803.779
2008-09-18,837.612
2008-09-19,903.324
2008-09-22,888.81
2008-09-23,899.794
2008-09-24,901.708
2008-09-25,912.744
2008-09-26,894.963
2008-09-29,843.947
2008-09-30,861.604
2008-10-01,866.52
2008-10-02,818.262
2008-10-03,806.17
2008-10-06,754.901
2008-10-07,724.684
2008-10-08,728.288
2008-10-09,662.775
2008-10-10,612.624
2008-10-13,628.602
2008-10-14,701.541
2008-10-15,656.4
2008-10-16,646.751
2008-10-17,666.779
2008-10-20,701.498
2008-10-21,658.926
2008-10-22,610.064
2008-10-23,619.371
2008-10-24,601.734
2008-10-27,541.022
2008-10-28,580.137
2008-10-29,622.001
2008-10-30,644.964
2008-10-31,641.041
2008-11-03,655.95
2008-11-04,696.268
2008-11-05,679.022
2008-11-06,660.399
2008-11-07,661.189
2008-11-10,654.871
2008-11-11,632.198
2008-11-12,591.631
2008-11-13,614.945
2008-11-14,603.759
2008-11-17,579.551
2008-11-18,585.577
2008-11-19,552.362
2008-11-20,472.367
2008-11-21,485.751
2008-11-24,532.068
2008-11-25,535.033
2008-11-26,537.489
2008-11-27,541.201
2008-11-28,584.035
2008-12-01,533.159
2008-12-02,517.806
2008-12-03,516.092
2008-12-04,498.398
2008-12-05,492.398
2008-12-08,534.197
2008-12-09,510.125
2008-12-10,511.033
2008-12-11,511.851
2008-12-12,512.462
2008-12-15,505.773
2008-12-16,519.245
2008-12-17,524.11
2008-12-18,519.423
2008-12-19,516.225
2008-12-22,501.384
2008-12-23,505.145
2008-12-24,505.492
2008-12-25,505.492
2008-12-26,503.153
2008-12-29,519.829
2008-12-30,532.869
2008-12-31,537.208
2009-01-01,537.208
2009-01-02,561.981
2009-01-05,580.025
2009-01-06,596.982
2009-01-07,576.345
2009-01-08,584.093
2009-01-09,568.767
2009-01-12,545.762
2009-01-13,545.327
2009-01-14,521.658
2009-01-15,516.282
2009-01-16,518.307
2009-01-19,510.301
2009-01-20,481.868
2009-01-21,492.115
2009-01-22,474.988
2009-01-23,477.659
2009-01-26,498.515
2009-01-27,507.413
2009-01-28,531.587
2009-01-29,510.963
2009-01-30,496.56
2009-02-02,493.409
2009-02-03,496.183
2009-02-04,501.074
2009-02-05,508.429
2009-02-06,509.22
2009-02-09,526.785
2009-02-10,506.909
2009-02-11,490.73
2009-02-12,492.756
2009-02-13,488.713
2009-02-16,487.475
2009-02-17,455.481
2009-02-18,437.657
2009-02-19,445.341
2009-02-20,427.203
2009-02-23,414.519
2009-02-24,443.571
2009-02-25,449.244
2009-02-26,479.766
2009-02-27,461.43
2009-03-02,432.197
2009-03-03,422.346
2009-03-04,440.564
2009-03-05,420.792
2009-03-06,420.669
2009-03-09,413.02
2009-03-10,455.942
2009-03-11,461.573
2009-03-12,477.328
2009-03-13,484.892
2009-03-16,493.803
2009-03-17,509.213
2009-03-18,509.237
2009-03-19,517.863
2009-03-20,505.639
2009-03-23,546.94
2009-03-24,541.126
2009-03-25,533.847
2009-03-26,541.663
2009-03-27,531.142
2009-03-30,507.621
2009-03-31,517.769
2009-04-01,526.977
2009-04-02,549.504
2009-04-03,556.365
2009-04-06,552.627
2009-04-07,541.527
2009-04-08,549.198
2009-04-09,575.172
2009-04-10,575.172
2009-04-13,580.936
2009-04-14,584.559
2009-04-15,589.786
2009-04-16,601.945
2009-04-17,608.205
2009-04-20,569.908
2009-04-21,580.298
2009-04-22,579.028
2009-04-23,592.925
2009-04-24,607.093
2009-04-27,597.432
2009-04-28,592.143
2009-04-29,607.766
2009-04-30,610.114
2009-05-01,614.664
2009-05-04,645.676
2009-05-05,652.692
2009-05-06,673.598
2009-05-07,659.067
2009-05-08,685.491
2009-05-11,674.155
2009-05-12,663.556
2009-05-13,633.841
2009-05-14,639.627
2009-05-15,636.384
2009-05-18,638.241
2009-05-19,665.755
2009-05-20,681.373
2009-05-21,661.479
2009-05-22,674.41
2009-05-25,684.003
2009-05-26,711.64
2009-05-27,704.371
2009-05-28,721.667
2009-05-29,728.344
2009-06-01,753.577
2009-06-02,756.981
2009-06-03,727.372
2009-06-04,739.696
2009-06-05,740.083
2009-06-08,733.943
2009-06-09,743.407
2009-06-10,739.846
2009-06-11,756.143
2009-06-12,740.222
2009-06-15,716.29
2009-06-16,710.253
2009-06-17,688.992
2009-06-18,709.538
2009-06-19,719.297
2009-06-22,680.395
2009-06-23,672.583
2009-06-24,694.187
2009-06-25,701.471
2009-06-26,717.885
2009-06-29,724.434
2009-06-30,710.958
2009-07-01,719.194
2009-07-02,699.654
2009-07-03,705.759
2009-07-06,690.85
2009-07-07,676.765
2009-07-08,664.477
2009-07-09,671.022
2009-07-10,670.16
2009-07-13,687.503
2009-07-14,712.078
2009-07-15,740.299
2009-07-16,745.597
2009-07-17,748.93
2009-07-20,763.886
2009-07-21,769.411
2009-07-22,767.881
2009-07-23,797.516
2009-07-24,812.6
2009-07-27,824.227
2009-07-28,809.838
2009-07-29,801.309
2009-07-30,819.339
2009-07-31,826.718
2009-08-03,838.743
2009-08-04,851.796
2009-08-05,852.525
2009-08-06,813.319
2009-08-07,818.604
2009-08-10,815.736
2009-08-11,784.352
2009-08-12,795.157
2009-08-13,810.636
2009-08-14,807.7
2009-08-17,774.414
2009-08-18,783.304
2009-08-19,787.922
2009-08-20,794.807
2009-08-21,813.904
2009-08-24,816.218
2009-08-25,836.381
2009-08-26,821.733
2009-08-27,834.779
2009-08-28,840.345
2009-08-31,829.307
2009-09-01,809.285
2009-09-02,788.409
2009-09-03,802.618
2009-09-04,824.673
2009-09-07,835.823
2009-09-08,844.819
2009-09-09,833.069
2009-09-10,834.502
2009-09-11,844.81
2009-09-14,846.283
2009-09-15,858.192
2009-09-16,870.497
2009-09-17,880.212
2009-09-18,870.301
2009-09-21,857.15
2009-09-22,880.404
2009-09-23,876.0
2009-09-24,849.097
2009-09-25,845.914
2009-09-28,859.376
2009-09-29,863.48
2009-09-30,874.009
2009-10-01,853.412
2009-10-02,833.307
2009-10-05,849.947
2009-10-06,867.375
2009-10-07,874.146
2009-10-08,881.125
2009-10-09,890.714
2009-10-12,897.472
2009-10-13,887.761
2009-10-14,901.409
2009-10-15,896.763
2009-10-16,885.856
2009-10-19,894.789
2009-10-20,882.587
2009-10-21,875.785
2009-10-22,886.504
2009-10-23,871.828
2009-10-26,853.896
2009-10-27,829.011
2009-10-28,811.521
2009-10-29,834.12
2009-10-30,818.449
2009-11-02,822.09
2009-11-03,831.087
2009-11-04,836.753
2009-11-05,846.361
2009-11-06,840.45
2009-11-09,868.518
2009-11-10,869.556
2009-11-11,875.843
2009-11-12,873.283
2009-11-13,872.296
2009-11-16,881.11
2009-11-17,876.934
2009-11-18,893.747
2009-11-19,868.918
2009-11-20,865.919
2009-11-23,883.069
2009-11-24,872.79
2009-11-25,884.298
2009-11-26,862.104
2009-11-27,866.768
2009-11-30,873.811
2009-12-01,895.495
2009-12-02,894.923
2009-12-03,876.356
2009-12-04,875.299
2009-12-07,875.682
2009-12-08,861.318
2009-12-09,862.791
2009-12-10,871.615
2009-12-11,872.81
2009-12-14,878.326
2009-12-15,875.367
2009-12-16,880.429
2009-12-17,866.822
2009-12-18,867.636
2009-12-21,882.432
2009-12-22,887.997
2009-12-23,889.471
2009-12-24,898.022
2009-12-25,898.022
2009-12-28,902.454
2009-12-29,903.924
2009-12-30,897.268
2009-12-31,903.462
2010-01-01,903.462
2010-01-04,921.394
2010-01-05,917.369
2010-01-06,915.959
2010-01-07,909.332
2010-01-08,913.114
2010-01-11,915.052
2010-01-12,907.024
2010-01-13,909.722
2010-01-14,916.636
2010-01-15,905.287
2010-01-18,913.331
2010-01-19,908.323
2010-01-20,893.732
2010-01-21,878.243
2010-01-22,861.265
2010-01-25,860.685
2010-01-26,860.671
2010-01-27,860.734
2010-01-28,862.669
2010-01-29,847.963
2010-02-01,855.991
2010-02-02,870.687
2010-02-03,866.644
2010-02-04,844.727
2010-02-05,847.923
2010-02-08,844.094
2010-02-09,850.286
2010-02-10,862.743
2010-02-11,876.999
2010-02-12,882.205
2010-02-15,886.531
2010-02-16,899.637
2010-02-17,907.267
2010-02-18,912.512
2010-02-19,910.84
2010-02-22,910.23
2010-02-23,898.073
2010-02-24,895.82
2010-02-25,894.328
2010-02-26,900.443
2010-03-01,918.741
2010-03-02,940.106
2010-03-03,944.452
2010-03-04,949.399
2010-03-05,963.753
2010-03-08,964.583
2010-03-09,961.94
2010-03-10,968.738
2010-03-11,965.044
2010-03-12,981.753
2010-03-15,983.875
2010-03-16,999.297
2010-03-17,1002.741
2010-03-18,998.322
2010-03-19,994.658
2010-03-22,995.146
2010-03-23,1005.421
2010-03-24,995.507
2010-03-25,1009.381
2010-03-26,993.822
2010-03-29,1004.144
2010-03-30,1006.769
2010-03-31,1008.114
2010-04-01,1021.805
2010-04-02,1021.805
2010-04-05,1023.132
2010-04-06,1027.009
2010-04-07,1015.758
2010-04-08,1011.784
2010-04-09,1017.94
2010-04-12,1020.176
2010-04-13,1012.702
2010-04-14,1039.281
2010-04-15,1040.305
2010-04-16,1016.593
2010-04-19,1020.394
2010-04-20,1034.825
2010-04-21,1038.931
2010-04-22,1040.386
2010-04-23,1038.017
2010-04-26,1041.633
2010-04-27,1020.128
2010-04-28,1000.325
2010-04-29,1021.027
2010-04-30,1004.517
2010-05-03,1008.73
2010-05-04,986.386
2010-05-05,971.856
2010-05-06,953.721
2010-05-07,933.03
2010-05-10,975.789
2010-05-11,978.778
2010-05-12,1003.594
2010-05-13,995.019
2010-05-14,969.383
2010-05-17,953.472
2010-05-18,955.823
2010-05-19,939.417
2010-05-20,898.052
2010-05-21,913.651
2010-05-24,915.374
2010-05-25,894.693
2010-05-26,914.211
2010-05-27,931.934
2010-05-28,925.59
2010-05-31,933.504
2010-06-01,927.886
2010-06-02,945.194
2010-06-03,951.647
2010-06-04,920.395
2010-06-07,908.642
2010-06-08,912.599
2010-06-09,919.041
2010-06-10,938.129
2010-06-11,936.914
2010-06-14,952.958
2010-06-15,970.166
2010-06-16,974.252
2010-06-17,966.352
2010-06-18,972.422
2010-06-21,982.955
2010-06-22,971.274
2010-06-23,944.119
2010-06-24,932.831
2010-06-25,937.948
2010-06-28,936.989
2010-06-29,892.636
2010-06-30,884.793
2010-07-01,883.837
2010-07-02,882.089
2010-07-05,872.115
2010-07-06,903.574
2010-07-07,913.232
2010-07-08,925.272
2010-07-09,944.873
2010-07-12,939.305
2010-07-13,952.487
2010-07-14,945.364
2010-07-15,946.94
2010-07-16,921.407
2010-07-19,911.969
2010-07-20,916.088
2010-07-21,914.485
2010-07-22,928.923
2010-07-23,930.861
2010-07-26,944.016
2010-07-27,949.636
2010-07-28,946.139
2010-07-29,953.801
2010-07-30,954.022
2010-08-02,961.49
2010-08-03,961.938
2010-08-04,970.333
2010-08-05,957.442
2010-08-06,947.072
2010-08-09,952.134
2010-08-10,939.985
2010-08-11,911.326
2010-08-12,898.679
2010-08-13,906.222
2010-08-16,902.05
2010-08-17,918.86
2010-08-18,922.601
2010-08-19,908.358
2010-08-20,900.354
2010-08-23,901.799
2010-08-24,874.233
2010-08-25,876.842
2010-08-26,884.761
2010-08-27,903.477
2010-08-30,910.474
2010-08-31,901.375
2010-09-01,923.265
2010-09-02,931.214
2010-09-03,948.122
2010-09-06,956.275
