Date,CANADA LARGE VALUE Large Cap
2010-09-07,912.783
2010-09-08,918.173
2010-09-09,926.442
2010-09-10,931.271
2010-09-13,945.096
2010-09-14,946.478
2010-09-15,941.851
2010-09-16,938.828
2010-09-17,932.822
2010-09-20,940.431
2010-09-21,931.388
2010-09-22,927.272
2010-09-23,918.511
2010-09-24,936.041
2010-09-27,932.744
2010-09-28,934.083
2010-09-29,940.172
2010-09-30,947.153
2010-10-01,945.445
2010-10-04,945.704
2010-10-05,965.865
2010-10-06,973.358
2010-10-07,964.535
2010-10-08,963.493
2010-10-11,966.344
2010-10-12,971.413
2010-10-13,983.102
2010-10-14,980.047
2010-10-15,971.976
2010-10-18,976.514
2010-10-19,958.037
2010-10-20,969.791
2010-10-21,971.999
2010-10-22,961.338
2010-10-25,969.678
2010-10-26,966.622
2010-10-27,949.644
2010-10-28,954.353
2010-10-29,969.513
2010-11-01,969.196
2010-11-02,974.436
2010-11-03,976.672
2010-11-04,995.765
2010-11-05,1004.106
2010-11-08,1008.694
2010-11-09,1004.688
2010-11-10,997.343
2010-11-11,994.228
2010-11-12,977.135
2010-11-15,981.772
2010-11-16,960.729
2010-11-17,966.593
2010-11-18,981.002
2010-11-19,988.134
2010-11-22,983.645
2010-11-23,969.209
2010-11-24,988.309
2010-11-25,995.49
2010-11-26,981.445
2010-11-29,975.864
2010-11-30,973.364
2010-12-01,995.286
2010-12-02,1006.171
2010-12-03,1001.379
2010-12-06,998.567
2010-12-07,1000.995
2010-12-08,997.549
2010-12-09,998.378
2010-12-10,1005.632
2010-12-13,1017.443
2010-12-14,1012.056
2010-12-15,1012.656
2010-12-16,1007.216
2010-12-17,996.843
2010-12-20,982.037
2010-12-21,998.76
2010-12-22,1005.837
2010-12-23,1008.596
2010-12-24,1014.883
2010-12-27,1012.517
2010-12-28,1021.893
2010-12-29,1023.882
2010-12-30,1023.489
2010-12-31,1030.182
2011-01-03,1033.615
2011-01-04,1021.453
2011-01-05,1022.63
2011-01-06,1015.929
2011-01-07,1023.988
2011-01-10,1014.79
2011-01-11,1028.278
2011-01-12,1038.372
2011-01-13,1031.074
2011-01-14,1043.509
2011-01-17,1047.085
2011-01-18,1047.279
2011-01-19,1038.288
2011-01-20,1025.458
2011-01-21,1030.15
2011-01-24,1036.825
2011-01-25,1029.484
2011-01-26,1034.82
2011-01-27,1034.949
2011-01-28,1026.273
2011-01-31,1032.547
2011-02-01,1052.994
2011-02-02,1054.989
2011-02-03,1067.284
2011-02-04,1068.688
2011-02-07,1074.842
2011-02-08,1074.695
2011-02-09,1063.632
2011-02-10,1065.083
2011-02-11,1066.898
2011-02-14,1077.505
2011-02-15,1082.186
2011-02-16,1094.639
2011-02-17,1106.351
2011-02-18,1109.845
2011-02-21,1108.548
2011-02-22,1095.618
2011-02-23,1082.185
2011-02-24,1099.603
2011-02-25,1113.021
2011-02-28,1123.603
2011-03-01,1118.791
2011-03-02,1122.069
2011-03-03,1135.641
2011-03-04,1139.654
2011-03-07,1132.427
2011-03-08,1131.616
2011-03-09,1129.813
2011-03-10,1108.497
2011-03-11,1108.146
2011-03-14,1111.504
2011-03-15,1093.877
2011-03-16,1080.636
2011-03-17,1097.094
2011-03-18,1106.432
2011-03-21,1131.086
2011-03-22,1131.636
2011-03-23,1127.401
2011-03-24,1131.232
2011-03-25,1128.466
2011-03-28,1124.342
2011-03-29,1128.611
2011-03-30,1145.713
2011-03-31,1142.992
2011-04-01,1158.664
2011-04-04,1157.787
2011-04-05,1156.91
2011-04-06,1161.697
2011-04-07,1153.501
2011-04-08,1160.348
2011-04-11,1150.651
2011-04-12,1125.552
2011-04-13,1132.526
2011-04-14,1133.812
2011-04-15,1131.008
2011-04-18,1113.241
2011-04-19,1127.578
2011-04-20,1142.745
2011-04-21,1154.302
2011-04-22,1154.302
2011-04-25,1143.006
2011-04-26,1147.595
2011-04-27,1137.686
2011-04-28,1148.541
2011-04-29,1155.746
2011-05-02,1164.412
2011-05-03,1145.654
2011-05-04,1128.862
2011-05-05,1111.936
2011-05-06,1126.909
2011-05-09,1124.0
2011-05-10,1132.698
2011-05-11,1128.67
2011-05-12,1113.735
2011-05-13,1112.818
2011-05-16,1110.316
2011-05-17,1110.739
2011-05-18,1123.041
2011-05-19,1129.546
2011-05-20,1127.075
2011-05-23,1120.92
2011-05-24,1113.753
2011-05-25,1126.922
2011-05-26,1117.384
2011-05-27,1116.439
2011-05-30,1116.756
2011-05-31,1126.004
2011-06-01,1092.619
2011-06-02,1086.815
2011-06-03,1089.779
2011-06-06,1074.812
2011-06-07,1077.483
2011-06-08,1070.848
2011-06-09,1076.98
2011-06-10,1063.39
2011-06-13,1057.019
2011-06-14,1078.124
2011-06-15,1064.606
2011-06-16,1045.831
2011-06-17,1049.229
2011-06-20,1054.849
2011-06-21,1075.16
2011-06-22,1072.158
2011-06-23,1052.391
2011-06-24,1044.164
2011-06-27,1048.471
2011-06-28,1061.06
2011-06-29,1080.079
2011-06-30,1098.109
2011-07-01,1101.19
2011-07-04,1107.42
2011-07-05,1103.854
2011-07-06,1096.451
2011-07-07,1102.66
2011-07-08,1090.565
2011-07-11,1072.021
2011-07-12,1070.392
2011-07-13,1086.6
2011-07-14,1082.505
2011-07-15,1085.86
2011-07-18,1068.841
2011-07-19,1089.942
2011-07-20,1096.749
2011-07-21,1110.778
2011-07-22,1104.836
2011-07-25,1104.457
2011-07-26,1093.086
2011-07-27,1069.768
2011-07-28,1071.815
2011-07-29,1056.155
2011-08-01,1049.665
2011-08-02,1028.361
2011-08-03,1032.124
2011-08-04,996.647
2011-08-05,974.982
2011-08-08,931.47
2011-08-09,966.02
2011-08-10,966.3
2011-08-11,995.422
2011-08-12,993.749
2011-08-15,1011.371
2011-08-16,1006.044
2011-08-17,1015.92
2011-08-18,971.787
2011-08-19,954.136
2011-08-22,948.271
2011-08-23,976.434
2011-08-24,988.063
2011-08-25,982.91
2011-08-26,970.439
2011-08-29,995.128
2011-08-30,998.311
2011-08-31,1020.487
2011-09-01,1016.719
2011-09-02,1000.746
2011-09-05,990.439
2011-09-06,981.341
2011-09-07,999.737
2011-09-08,997.702
2011-09-09,961.36
2011-09-12,941.618
2011-09-13,953.995
2011-09-14,955.6
2011-09-15,980.425
2011-09-16,968.323
2011-09-19,956.594
2011-09-20,958.413
2011-09-21,934.308
2011-09-22,883.719
2011-09-23,886.195
2011-09-26,905.222
2011-09-27,927.696
2011-09-28,912.155
2011-09-29,918.705
2011-09-30,905.314
2011-10-03,871.624
2011-10-04,852.228
2011-10-05,880.481
2011-10-06,903.274
2011-10-07,902.195
2011-10-10,906.282
2011-10-11,918.994
2011-10-12,943.491
2011-10-13,923.225
2011-10-14,944.788
2011-10-17,929.39
2011-10-18,935.567
2011-10-19,933.964
2011-10-20,924.844
2011-10-21,945.637
2011-10-24,959.678
2011-10-25,939.783
2011-10-26,947.186
2011-10-27,991.295
2011-10-28,994.37
2011-10-31,976.86
2011-11-01,928.411
2011-11-02,943.32
2011-11-03,958.424
2011-11-04,942.118
2011-11-07,943.601
2011-11-08,950.792
2011-11-09,922.562
2011-11-10,914.752
2011-11-11,934.563
2011-11-14,928.231
2011-11-15,919.766
2011-11-16,917.182
2011-11-17,897.537
2011-11-18,897.915
2011-11-21,878.382
2011-11-22,882.729
2011-11-23,859.388
2011-11-24,850.075
2011-11-25,850.184
2011-11-28,876.053
2011-11-29,887.312
2011-11-30,935.954
2011-12-01,926.674
2011-12-02,937.231
2011-12-05,948.234
2011-12-06,937.316
2011-12-07,945.302
2011-12-08,922.401
2011-12-09,925.677
2011-12-12,914.557
2011-12-13,903.238
2011-12-14,880.841
2011-12-15,882.237
2011-12-16,893.941
2011-12-19,886.445
2011-12-20,903.205
2011-12-21,905.452
2011-12-22,927.912
2011-12-23,933.663
2011-12-26,933.663
2011-12-27,932.474
2011-12-28,919.433
2011-12-29,927.91
2011-12-30,943.095
2012-01-02,943.095
2012-01-03,973.688
2012-01-04,972.094
2012-01-05,963.67
2012-01-06,958.347
2012-01-09,958.286
2012-01-10,971.973
2012-01-11,969.782
2012-01-12,973.896
2012-01-13,965.09
2012-01-16,972.71
2012-01-17,974.074
2012-01-18,981.736
2012-01-19,997.108
2012-01-20,997.344
2012-01-23,1020.392
2012-01-24,1008.31
2012-01-25,1009.522
2012-01-26,1009.332
2012-01-27,1003.775
2012-01-30,998.477
2012-01-31,1000.793
2012-02-01,1012.588
2012-02-02,1011.884
2012-02-03,1024.073
2012-02-06,1022.718
2012-02-07,1018.016
2012-02-08,1019.192
2012-02-09,1017.619
2012-02-10,1001.303
2012-02-13,1003.817
2012-02-14,999.999
2012-02-15,1004.275
2012-02-16,1010.977
2012-02-17,1013.389
2012-02-20,1018.19
2012-02-21,1026.754
2012-02-22,1027.646
2012-02-23,1032.765
2012-02-24,1033.506
2012-02-27,1031.692
2012-02-28,1041.253
2012-02-29,1048.093
2012-03-01,1057.895
2012-03-02,1048.009
2012-03-05,1036.025
2012-03-06,1007.199
2012-03-07,1009.356
2012-03-08,1029.921
2012-03-09,1037.214
2012-03-12,1025.776
2012-03-13,1045.84
2012-03-14,1037.588
2012-03-15,1043.618
2012-03-16,1048.452
2012-03-19,1053.765
2012-03-20,1041.797
2012-03-21,1044.035
2012-03-22,1032.186
2012-03-23,1040.448
2012-03-26,1055.562
2012-03-27,1049.481
2012-03-28,1039.978
2012-03-29,1029.064
2012-03-30,1030.632
2012-04-02,1048.742
2012-04-03,1037.736
2012-04-04,1020.695
2012-04-05,1017.755
2012-04-06,1017.755
2012-04-09,1003.446
2012-04-10,988.928
2012-04-11,998.557
2012-04-12,1020.891
2012-04-13,1003.471
2012-04-16,1005.393
2012-04-17,1030.003
2012-04-18,1030.468
2012-04-19,1029.345
2012-04-20,1028.662
2012-04-23,1015.473
2012-04-24,1023.148
2012-04-25,1033.124
2012-04-26,1035.089
2012-04-27,1047.724
2012-04-30,1047.797
2012-05-01,1052.879
2012-05-02,1038.172
2012-05-03,1023.581
2012-05-04,998.074
2012-05-07,997.394
2012-05-08,979.926
2012-05-09,969.916
2012-05-10,977.968
2012-05-11,983.011
2012-05-14,961.027
2012-05-15,948.546
2012-05-16,940.819
2012-05-17,924.49
2012-05-18,916.527
2012-05-21,913.073
2012-05-22,932.813
2012-05-23,930.401
2012-05-24,928.506
2012-05-25,922.011
2012-05-28,926.667
2012-05-29,937.166
2012-05-30,912.167
2012-05-31,916.609
2012-06-01,891.224
2012-06-04,886.478
2012-06-05,903.161
2012-06-06,923.186
2012-06-07,934.688
2012-06-08,917.458
2012-06-11,912.665
2012-06-12,921.888
2012-06-13,929.429
2012-06-14,927.643
2012-06-15,937.281
2012-06-18,936.339
2012-06-19,962.047
2012-06-20,958.404
2012-06-21,925.772
2012-06-22,926.523
2012-06-25,909.639
2012-06-26,914.869
2012-06-27,924.79
2012-06-28,920.138
2012-06-29,946.911
2012-07-02,947.282
2012-07-03,972.34
2012-07-04,979.128
2012-07-05,970.621
2012-07-06,952.617
2012-07-09,949.482
2012-07-10,941.815
2012-07-11,949.197
2012-07-12,934.536
2012-07-13,952.305
2012-07-16,950.432
2012-07-17,953.693
2012-07-18,961.931
2012-07-19,971.536
2012-07-20,962.959
2012-07-23,953.96
2012-07-24,943.553
2012-07-25,941.848
2012-07-26,963.608
2012-07-27,981.601
2012-07-30,983.109
2012-07-31,978.119
2012-08-01,975.063
2012-08-02,961.84
2012-08-03,980.906
2012-08-06,981.053
2012-08-07,997.286
2012-08-08,990.907
2012-08-09,996.427
2012-08-10,1001.462
2012-08-13,996.871
2012-08-14,1002.386
2012-08-15,1008.844
2012-08-16,1019.343
2012-08-17,1024.707
2012-08-20,1020.333
2012-08-21,1026.576
2012-08-22,1014.41
2012-08-23,1009.068
2012-08-24,1012.074
2012-08-27,1016.366
2012-08-28,1020.451
2012-08-29,1019.305
2012-08-30,1007.67
2012-08-31,1013.55
2012-09-03,1013.139
2012-09-04,1010.936
2012-09-05,1011.33
2012-09-06,1032.181
2012-09-07,1048.477
2012-09-10,1047.893
2012-09-11,1051.188
2012-09-12,1046.364
2012-09-13,1057.027
2012-09-14,1078.505
2012-09-17,1069.459
2012-09-18,1062.761
2012-09-19,1060.029
2012-09-20,1058.303
2012-09-21,1054.604
2012-09-24,1049.989
2012-09-25,1047.405
2012-09-26,1037.277
2012-09-27,1045.149
2012-09-28,1042.88
2012-10-01,1051.65
2012-10-02,1051.677
2012-10-03,1045.67
2012-10-04,1059.155
2012-10-05,1065.183
2012-10-08,1064.638
2012-10-09,1054.39
2012-10-10,1047.064
2012-10-11,1050.98
2012-10-12,1047.753
2012-10-15,1050.539
2012-10-16,1058.755
2012-10-17,1069.129
2012-10-18,1075.037
2012-10-19,1060.958
2012-10-22,1055.595
2012-10-23,1040.784
2012-10-24,1041.289
2012-10-25,1045.135
2012-10-26,1040.632
2012-10-29,1036.639
2012-10-30,1045.437
2012-10-31,1045.236
2012-11-01,1059.8
2012-11-02,1057.916
2012-11-05,1054.328
2012-11-06,1057.048
2012-11-07,1040.805
2012-11-08,1033.966
2012-11-09,1033.631
2012-11-12,1038.053
2012-11-13,1031.929
2012-11-14,1014.894
2012-11-15,1009.903
2012-11-16,1016.183
2012-11-19,1036.796
2012-11-20,1039.987
2012-11-21,1045.49
2012-11-22,1048.909
2012-11-23,1059.236
2012-11-26,1056.181
2012-11-27,1052.483
2012-11-28,1056.358
2012-11-29,1065.567
2012-11-30,1067.392
2012-12-03,1062.953
2012-12-04,1061.861
2012-12-05,1065.61
2012-12-06,1064.648
2012-12-07,1063.664
2012-12-10,1067.351
2012-12-11,1073.076
2012-12-12,1080.053
2012-12-13,1077.336
2012-12-14,1075.153
2012-12-17,1075.542
2012-12-18,1085.481
2012-12-19,1093.591
2012-12-20,1092.113
2012-12-21,1086.289
2012-12-24,1088.021
2012-12-25,1088.021
2012-12-26,1085.778
2012-12-27,1084.387
2012-12-28,1076.417
2012-12-31,1083.708
2013-01-01,1083.708
2013-01-02,1104.324
2013-01-03,1102.421
2013-01-04,1108.286
2013-01-07,1104.868
2013-01-08,1102.787
2013-01-09,1105.228
2013-01-10,1108.223
2013-01-11,1109.532
2013-01-14,1108.78
2013-01-15,1114.276
2013-01-16,1108.986
2013-01-17,1115.309
2013-01-18,1111.913
2013-01-21,1118.074
2013-01-22,1124.011
2013-01-23,1116.249
2013-01-24,1114.772
2013-01-25,1109.287
2013-01-28,1112.152
2013-01-29,1116.484
2013-01-30,1113.572
2013-01-31,1107.257
2013-02-01,1113.791
2013-02-04,1107.134
2013-02-05,1110.094
2013-02-06,1110.136
2013-02-07,1104.198
2013-02-08,1105.366
2013-02-11,1099.657
2013-02-12,1106.309
2013-02-13,1107.411
2013-02-14,1104.547
2013-02-15,1094.651
2013-02-18,1090.315
2013-02-19,1101.359
2013-02-20,1095.816
2013-02-21,1084.064
2013-02-22,1085.591
2013-02-25,1075.261
2013-02-26,1073.292
2013-02-27,1081.921
2013-02-28,1086.695
2013-03-01,1081.125
2013-03-04,1075.852
2013-03-05,1081.839
2013-03-06,1082.705
2013-03-07,1082.586
2013-03-08,1084.762
2013-03-11,1086.939
2013-03-12,1087.653
2013-03-13,1071.67
2013-03-14,1078.32
2013-03-15,1088.962
2013-03-18,1078.808
2013-03-19,1071.494
2013-03-20,1074.641
2013-03-21,1068.551
2013-03-22,1073.601
2013-03-25,1069.121
2013-03-26,1078.059
2013-03-27,1070.913
2013-03-28,1076.527
2013-03-29,1076.527
2013-04-01,1074.691
2013-04-02,1083.588
2013-04-03,1065.268
2013-04-04,1050.233
2013-04-05,1036.374
2013-04-08,1037.164
2013-04-09,1053.189
2013-04-10,1065.565
2013-04-11,1062.973
2013-04-12,1052.728
2013-04-15,1020.029
2013-04-16,1031.01
2013-04-17,1014.821
2013-04-18,1018.643
2013-04-19,1022.56
2013-04-22,1020.499
2013-04-23,1024.147
2013-04-24,1035.185
2013-04-25,1044.258
2013-04-26,1039.656
2013-04-29,1052.938
2013-04-30,1073.884
2013-05-01,1061.613
2013-05-02,1070.158
2013-05-03,1074.5
2013-05-06,1076.53
2013-05-07,1086.07
2013-05-08,1097.934
2013-05-09,1091.418
2013-05-10,1085.029
2013-05-13,1081.145
2013-05-14,1077.626
2013-05-15,1068.231
2013-05-16,1071.833
2013-05-17,1072.009
2013-05-20,1071.383
2013-05-21,1085.578
2013-05-22,1081.452
2013-05-23,1074.403
2013-05-24,1076.195
2013-05-27,1074.683
2013-05-28,1076.348
2013-05-29,1073.169
2013-05-30,1079.579
2013-05-31,1063.748
2013-06-03,1060.507
2013-06-04,1060.442
2013-06-05,1045.888
2013-06-06,1045.364
2013-06-07,1053.927
2013-06-10,1059.055
2013-06-11,1044.556
2013-06-12,1036.904
2013-06-13,1052.129
2013-06-14,1042.66
2013-06-17,1051.23
2013-06-18,1053.924
2013-06-19,1047.751
2013-06-20,1008.528
2013-06-21,1001.398
2013-06-24,985.012
2013-06-25,997.288
2013-06-26,1002.174
2013-06-27,1006.18
2013-06-28,1010.032
2013-07-01,1014.552
2013-07-02,1010.255
2013-07-03,1009.253
2013-07-04,1012.059
2013-07-05,1003.519
2013-07-08,1014.012
2013-07-09,1024.406
2013-07-10,1026.273
2013-07-11,1054.612
2013-07-12,1051.405
2013-07-15,1055.224
2013-07-16,1058.935
2013-07-17,1062.56
2013-07-18,1077.08
2013-07-19,1085.194
2013-07-22,1098.168
2013-07-23,1102.798
2013-07-24,1098.289
2013-07-25,1100.473
2013-07-26,1099.576
2013-07-29,1104.771
2013-07-30,1095.366
2013-07-31,1086.356
2013-08-01,1090.888
2013-08-02,1091.032
2013-08-05,1087.727
2013-08-06,1078.466
2013-08-07,1065.481
2013-08-08,1083.896
2013-08-09,1091.936
2013-08-12,1094.899
2013-08-13,1096.713
2013-08-14,1103.243
2013-08-15,1105.918
2013-08-16,1110.41
2013-08-19,1102.483
2013-08-20,1101.991
2013-08-21,1088.646
2013-08-22,1092.503
2013-08-23,1099.485
2013-08-26,1100.825
2013-08-27,1087.405
2013-08-28,1088.923
2013-08-29,1097.171
2013-08-30,1088.656
2013-09-02,1089.276
2013-09-03,1098.151
2013-09-04,1104.463
2013-09-05,1112.736
2013-09-06,1124.931
2013-09-09,1129.022
2013-09-10,1124.428
2013-09-11,1129.813
2013-09-12,1122.667
2013-09-13,1120.102
2013-09-16,1130.328
2013-09-17,1135.946
2013-09-18,1139.264
2013-09-19,1143.392
2013-09-20,1128.653
2013-09-23,1130.655
2013-09-24,1132.549
2013-09-25,1135.322
2013-09-26,1135.153
2013-09-27,1137.794
2013-09-30,1134.607
2013-10-01,1133.452
2013-10-02,1128.217
2013-10-03,1121.914
2013-10-04,1126.175
2013-10-07,1126.486
2013-10-08,1114.147
2013-10-09,1109.92
2013-10-10,1127.828
2013-10-11,1129.798
2013-10-14,1134.057
2013-10-15,1136.548
2013-10-16,1141.073
2013-10-17,1155.81
2013-10-18,1163.722
2013-10-21,1168.842
2013-10-22,1177.734
2013-10-23,1160.934
2013-10-24,1163.229
2013-10-25,1168.396
2013-10-28,1167.878
2013-10-29,1177.14
2013-10-30,1180.616
2013-10-31,1176.224
2013-11-01,1169.469
2013-11-04,1173.913
2013-11-05,1172.014
2013-11-06,1180.521
2013-11-07,1171.19
2013-11-08,1177.782
2013-11-11,1177.463
2013-11-12,1171.756
2013-11-13,1180.921
2013-11-14,1182.907
2013-11-15,1191.291
2013-11-18,1196.443
2013-11-19,1195.225
2013-11-20,1195.397
2013-11-21,1189.043
2013-11-22,1186.941
2013-11-25,1181.164
2013-11-26,1170.015
2013-11-27,1165.654
2013-11-28,1165.087
2013-11-29,1167.022
2013-12-02,1163.67
2013-12-03,1149.504
2013-12-04,1142.332
2013-12-05,1135.486
2013-12-06,1144.39
2013-12-09,1147.235
2013-12-10,1151.673
2013-12-11,1135.126
2013-12-12,1130.953
2013-12-13,1133.599
2013-12-16,1144.469
2013-12-17,1139.323
2013-12-18,1147.652
2013-12-19,1151.573
2013-12-20,1154.044
2013-12-23,1168.545
2013-12-24,1172.483
2013-12-25,1172.483
2013-12-26,1170.83
2013-12-27,1172.483
2013-12-30,1173.294
2013-12-31,1181.803
2014-01-01,1181.803
2014-01-02,1176.689
2014-01-03,1173.735
2014-01-06,1162.351
2014-01-07,1156.487
2014-01-08,1153.404
2014-01-09,1150.566
2014-01-10,1151.02
2014-01-13,1151.373
2014-01-14,1141.497
2014-01-15,1148.311
2014-01-16,1154.555
2014-01-17,1157.651
2014-01-20,1166.666
2014-01-21,1162.326
2014-01-22,1157.983
2014-01-23,1146.553
2014-01-24,1132.865
2014-01-27,1118.344
2014-01-28,1115.237
2014-01-29,1112.0
2014-01-30,1112.55
2014-01-31,1109.175
2014-02-03,1101.424
2014-02-04,1096.633
2014-02-05,1098.726
2014-02-06,1116.588
2014-02-07,1126.397
2014-02-10,1124.673
2014-02-11,1130.737
2014-02-12,1139.356
2014-02-13,1149.074
2014-02-14,1156.408
2014-02-17,1156.988
2014-02-18,1157.382
2014-02-19,1152.007
2014-02-20,1153.315
2014-02-21,1147.482
2014-02-24,1154.73
2014-02-25,1152.33
2014-02-26,1149.242
2014-02-27,1147.957
2014-02-28,1154.367
2014-03-03,1153.547
2014-03-04,1154.54
2014-03-05,1160.876
2014-03-06,1171.614
2014-03-07,1161.309
2014-03-10,1160.67
2014-03-11,1163.71
2014-03-12,1165.8
2014-03-13,1168.169
2014-03-14,1162.148
2014-03-17,1166.266
2014-03-18,1170.026
2014-03-19,1155.626
2014-03-20,1152.421
2014-03-21,1158.147
2014-03-24,1154.259
2014-03-25,1160.194
2014-03-26,1152.331
2014-03-27,1161.753
2014-03-28,1167.307
2014-03-31,1174.902
2014-04-01,1181.612
2014-04-02,1186.482
2014-04-03,1185.515
2014-04-04,1192.155
2014-04-07,1183.496
2014-04-08,1198.665
2014-04-09,1201.454
2014-04-10,1191.195
2014-04-11,1183.809
2014-04-14,1184.927
2014-04-15,1181.567
2014-04-16,1189.83
2014-04-17,1197.946
2014-04-18,1197.946
2014-04-21,1190.334
2014-04-22,1192.486
2014-04-23,1193.566
2014-04-24,1193.955
2014-04-25,1191.122
2014-04-28,1191.317
2014-04-29,1206.723
2014-04-30,1211.124
2014-05-01,1207.591
2014-05-02,1216.332
2014-05-05,1210.444
2014-05-06,1212.677
2014-05-07,1214.823
2014-05-08,1211.463
2014-05-09,1205.089
2014-05-12,1213.841
2014-05-13,1217.156
2014-05-14,1217.199
2014-05-15,1212.737
2014-05-16,1203.045
2014-05-19,1205.871
2014-05-20,1200.304
2014-05-21,1206.711
2014-05-22,1215.84
2014-05-23,1217.826
2014-05-26,1222.652
2014-05-27,1218.191
2014-05-28,1214.454
2014-05-29,1214.012
2014-05-30,1214.203
2014-06-02,1214.284
2014-06-03,1217.685
2014-06-04,1220.02
2014-06-05,1217.408
2014-06-06,1222.697
2014-06-09,1230.664
2014-06-10,1232.899
2014-06-11,1236.665
2014-06-12,1242.905
2014-06-13,1247.817
2014-06-16,1252.436
2014-06-17,1254.022
2014-06-18,1258.506
2014-06-19,1263.085
2014-06-20,1269.991
2014-06-23,1276.936
2014-06-24,1264.577
2014-06-25,1264.079
2014-06-26,1272.451
2014-06-27,1284.033
2014-06-30,1289.572
2014-07-01,1288.785
2014-07-02,1294.507
2014-07-03,1296.944
2014-07-04,1300.765
2014-07-07,1298.654
2014-07-08,1297.819
2014-07-09,1306.897
2014-07-10,1298.262
2014-07-11,1291.881
2014-07-14,1297.553
2014-07-15,1290.097
2014-07-16,1302.027
2014-07-17,1298.869
2014-07-18,1304.597
2014-07-21,1301.664
2014-07-22,1305.269
2014-07-23,1308.937
2014-07-24,1309.564
2014-07-25,1312.45
2014-07-28,1312.687
2014-07-29,1309.134
2014-07-30,1311.912
2014-07-31,1302.339
2014-08-01,1287.097
2014-08-04,1284.622
2014-08-05,1279.091
2014-08-06,1281.755
2014-08-07,1274.136
2014-08-08,1267.503
2014-08-11,1277.742
2014-08-12,1279.393
2014-08-13,1279.837
2014-08-14,1286.654
2014-08-15,1285.172
2014-08-18,1290.273
2014-08-19,1296.635
2014-08-20,1299.736
2014-08-21,1303.151
2014-08-22,1296.899
2014-08-25,1299.664
2014-08-26,1297.222
2014-08-27,1307.505
2014-08-28,1305.383
2014-08-29,1312.614
2014-09-01,1310.379
2014-09-02,1300.845
2014-09-03,1310.432
2014-09-04,1310.821
2014-09-05,1301.899
2014-09-08,1295.065
2014-09-09,1287.753
2014-09-10,1289.276
2014-09-11,1287.787
2014-09-12,1283.185
2014-09-15,1283.252
2014-09-16,1289.629
2014-09-17,1293.668
2014-09-18,1295.309
2014-09-19,1273.932
2014-09-22,1260.453
2014-09-23,1256.392
2014-09-24,1243.722
2014-09-25,1221.441
2014-09-26,1224.339
2014-09-29,1214.905
2014-09-30,1214.129
2014-10-01,1203.839
2014-10-02,1204.212
2014-10-03,1192.219
2014-10-06,1199.049
2014-10-07,1186.339
2014-10-08,1196.561
2014-10-09,1194.743
2014-10-10,1167.721
2014-10-13,1165.534
2014-10-14,1151.7
2014-10-15,1119.438
2014-10-16,1132.043
2014-10-17,1152.683
2014-10-20,1154.709
2014-10-21,1173.728
2014-10-22,1158.838
2014-10-23,1171.229
2014-10-24,1175.729
2014-10-27,1168.988
2014-10-28,1189.486
2014-10-29,1186.28
2014-10-30,1176.061
2014-10-31,1181.701
2014-11-03,1171.328
2014-11-04,1151.43
2014-11-05,1167.026
2014-11-06,1161.699
2014-11-07,1178.822
2014-11-10,1184.274
2014-11-11,1185.735
2014-11-12,1197.315
2014-11-13,1188.909
2014-11-14,1198.028
2014-11-17,1199.639
2014-11-18,1205.685
2014-11-19,1198.855
2014-11-20,1210.879
2014-11-21,1221.682
2014-11-24,1213.18
2014-11-25,1218.422
2014-11-26,1216.759
2014-11-27,1195.252
2014-11-28,1176.866
2014-12-01,1175.003
2014-12-02,1170.714
2014-12-03,1181.188
2014-12-04,1147.531
2014-12-05,1138.895
2014-12-08,1109.282
2014-12-09,1114.617
2014-12-10,1080.928
2014-12-11,1079.367
2014-12-12,1061.835
2014-12-15,1048.113
2014-12-16,1064.002
2014-12-17,1090.849
2014-12-18,1106.548
2014-12-19,1115.825
2014-12-22,1112.858
2014-12-23,1130.123
2014-12-24,1130.612
2014-12-25,1130.612
2014-12-26,1130.417
2014-12-29,1134.997
2014-12-30,1132.431
2014-12-31,1132.867
2015-01-01,1132.867
2015-01-02,1127.709
2015-01-05,1088.8
2015-01-06,1076.714
2015-01-07,1070.832
2015-01-08,1084.665
2015-01-09,1074.034
2015-01-12,1055.075
2015-01-13,1049.088
2015-01-14,1034.493
2015-01-15,1036.018
2015-01-16,1052.416
2015-01-19,1051.633
2015-01-20,1039.173
2015-01-21,1043.405
2015-01-22,1056.081
2015-01-23,1052.862
2015-01-26,1048.455
2015-01-27,1052.359
2015-01-28,1030.522
2015-01-29,1019.916
2015-01-30,1012.649
2015-02-02,1040.135
2015-02-03,1067.918
2015-02-04,1052.05
2015-02-05,1077.113
2015-02-06,1072.277
2015-02-09,1080.044
2015-02-10,1070.62
2015-02-11,1061.05
2015-02-12,1078.309
2015-02-13,1088.763
2015-02-16,1086.233
2015-02-17,1091.585
2015-02-18,1081.562
2015-02-19,1070.519
2015-02-20,1068.236
2015-02-23,1056.437
2015-02-24,1053.47
2015-02-25,1069.759
2015-02-26,1067.717
2015-02-27,1068.936
2015-03-02,1064.392
2015-03-03,1061.139
2015-03-04,1054.846
2015-03-05,1054.487
2015-03-06,1037.546
2015-03-09,1028.925
2015-03-10,1009.628
2015-03-11,1007.686
2015-03-12,1016.139
2015-03-13,1003.332
2015-03-16,1015.851
2015-03-17,1014.076
2015-03-18,1017.042
2015-03-19,1011.847
2015-03-20,1034.662
2015-03-23,1044.211
2015-03-24,1050.302
