Date,FINLAND MID VALUE Mid Cap
2005-11-10,447.187
2005-11-11,444.702
2005-11-14,453.263
2005-11-15,445.189
2005-11-16,448.525
2005-11-17,455.11
2005-11-18,457.76
2005-11-21,466.146
2005-11-22,467.482
2005-11-23,471.594
2005-11-24,466.375
2005-11-25,467.691
2005-11-28,464.417
2005-11-29,460.985
2005-11-30,464.735
2005-12-01,473.396
2005-12-02,475.232
2005-12-05,480.005
2005-12-06,480.679
2005-12-07,489.806
2005-12-08,485.689
2005-12-09,480.962
2005-12-12,491.628
2005-12-13,491.444
2005-12-14,502.655
2005-12-15,496.867
2005-12-16,508.812
2005-12-19,507.662
2005-12-20,497.081
2005-12-21,498.298
2005-12-22,497.133
2005-12-23,494.892
2005-12-26,494.892
2005-12-27,498.697
2005-12-28,502.282
2005-12-29,494.883
2005-12-30,494.536
2006-01-02,497.896
2006-01-03,515.13
2006-01-04,528.856
2006-01-05,524.554
2006-01-06,526.896
2006-01-09,524.848
2006-01-10,522.181
2006-01-11,540.321
2006-01-12,535.241
2006-01-13,535.51
2006-01-16,538.541
2006-01-17,536.098
2006-01-18,530.07
2006-01-19,541.77
2006-01-20,539.086
2006-01-23,544.34
2006-01-24,540.184
2006-01-25,548.388
2006-01-26,551.228
2006-01-27,552.388
2006-01-30,552.729
2006-01-31,554.759
2006-02-01,560.353
2006-02-02,569.782
2006-02-03,569.099
2006-02-06,583.432
2006-02-07,588.95
2006-02-08,586.129
2006-02-09,585.497
2006-02-10,583.538
2006-02-13,583.971
2006-02-14,579.985
2006-02-15,582.223
2006-02-16,583.23
2006-02-17,578.595
2006-02-20,583.211
2006-02-21,589.389
2006-02-22,574.091
2006-02-23,580.632
2006-02-24,578.051
2006-02-27,585.283
2006-02-28,571.172
2006-03-01,573.643
2006-03-02,577.508
2006-03-03,578.173
2006-03-06,575.682
2006-03-07,568.723
2006-03-08,571.368
2006-03-09,581.311
2006-03-10,591.519
2006-03-13,595.143
2006-03-14,615.822
2006-03-15,597.79
2006-03-16,607.559
2006-03-17,609.448
2006-03-20,617.523
2006-03-21,610.609
2006-03-22,606.964
2006-03-23,604.813
2006-03-24,602.221
2006-03-27,597.934
2006-03-28,595.111
2006-03-29,595.709
2006-03-30,603.105
2006-03-31,598.705
2006-04-03,608.32
2006-04-04,619.193
2006-04-05,617.85
2006-04-06,627.008
2006-04-07,620.678
2006-04-10,614.511
2006-04-11,610.318
2006-04-12,609.82
2006-04-13,608.356
2006-04-14,608.356
2006-04-17,618.018
2006-04-18,618.842
2006-04-19,611.212
2006-04-20,615.7
2006-04-21,618.028
2006-04-24,620.524
2006-04-25,621.334
2006-04-26,609.258
2006-04-27,609.623
2006-04-28,607.198
2006-05-01,608.259
2006-05-02,606.483
2006-05-03,597.469
2006-05-04,617.192
2006-05-05,624.928
2006-05-08,620.15
2006-05-09,623.048
2006-05-10,616.462
2006-05-11,619.129
2006-05-12,603.144
2006-05-15,584.499
2006-05-16,600.038
2006-05-17,573.784
2006-05-18,572.219
2006-05-19,566.032
2006-05-22,543.703
2006-05-23,561.467
2006-05-24,559.502
2006-05-25,560.291
2006-05-26,574.946
2006-05-29,575.024
2006-05-30,578.741
2006-05-31,568.44
2006-06-01,571.951
2006-06-02,586.323
2006-06-05,580.156
2006-06-06,559.952
2006-06-07,557.962
2006-06-08,532.982
2006-06-09,537.24
2006-06-12,525.169
2006-06-13,509.05
2006-06-14,517.5
2006-06-15,533.888
2006-06-16,536.772
2006-06-19,536.417
2006-06-20,536.612
2006-06-21,542.893
2006-06-22,543.362
2006-06-23,540.856
2006-06-26,534.645
2006-06-27,536.74
2006-06-28,532.142
2006-06-29,544.365
2006-06-30,566.43
2006-07-03,574.588
2006-07-04,574.839
2006-07-05,566.979
2006-07-06,566.184
2006-07-07,561.392
2006-07-10,561.887
2006-07-11,561.192
2006-07-12,556.946
2006-07-13,534.167
2006-07-14,523.969
2006-07-17,511.306
2006-07-18,503.219
2006-07-19,529.535
2006-07-20,537.528
2006-07-21,522.892
2006-07-24,531.435
2006-07-25,537.246
2006-07-26,538.557
2006-07-27,555.017
2006-07-28,560.586
2006-07-31,560.418
2006-08-01,558.935
2006-08-02,566.645
2006-08-03,565.359
2006-08-04,577.797
2006-08-07,566.513
2006-08-08,565.248
2006-08-09,568.941
2006-08-10,564.431
2006-08-11,579.039
2006-08-14,581.957
2006-08-15,585.671
2006-08-16,603.453
2006-08-17,596.769
2006-08-18,597.481
2006-08-21,602.637
2006-08-22,599.066
2006-08-23,598.062
2006-08-24,599.396
2006-08-25,591.517
2006-08-28,599.353
2006-08-29,604.838
2006-08-30,611.621
2006-08-31,604.82
2006-09-01,603.74
2006-09-04,609.137
2006-09-05,602.322
2006-09-06,596.013
2006-09-07,586.91
2006-09-08,589.341
2006-09-11,585.839
2006-09-12,592.514
2006-09-13,594.642
2006-09-14,598.138
2006-09-15,596.413
2006-09-18,598.122
2006-09-19,591.731
2006-09-20,590.519
2006-09-21,604.295
2006-09-22,600.544
2006-09-25,591.982
2006-09-26,595.353
2006-09-27,605.617
2006-09-28,607.817
2006-09-29,606.375
2006-10-02,613.547
2006-10-03,611.921
2006-10-04,614.339
2006-10-05,622.299
2006-10-06,614.995
2006-10-09,619.898
2006-10-10,622.997
2006-10-11,624.286
2006-10-12,635.759
2006-10-13,630.677
2006-10-16,633.788
2006-10-17,627.268
2006-10-18,631.179
2006-10-19,641.301
2006-10-20,639.482
2006-10-23,640.248
2006-10-24,645.455
2006-10-25,647.306
2006-10-26,650.732
2006-10-27,659.258
2006-10-30,650.514
2006-10-31,653.103
2006-11-01,656.586
2006-11-02,647.438
2006-11-03,649.71
2006-11-06,658.727
2006-11-07,674.54
2006-11-08,676.723
2006-11-09,718.463
2006-11-10,713.671
2006-11-13,702.428
2006-11-14,715.43
2006-11-15,724.831
2006-11-16,719.381
2006-11-17,716.536
2006-11-20,724.151
2006-11-21,722.491
2006-11-22,727.998
2006-11-23,729.92
2006-11-24,730.717
2006-11-27,715.794
2006-11-28,714.506
2006-11-29,734.512
2006-11-30,742.311
2006-12-01,749.369
2006-12-04,747.993
2006-12-05,765.326
2006-12-06,765.844
2006-12-07,776.871
2006-12-08,772.48
2006-12-11,771.637
2006-12-12,778.79
2006-12-13,786.366
2006-12-14,785.124
2006-12-15,785.412
2006-12-18,789.087
2006-12-19,781.612
2006-12-20,794.222
2006-12-21,788.424
2006-12-22,785.943
2006-12-25,785.943
2006-12-26,784.718
2006-12-27,795.297
2006-12-28,796.14
2006-12-29,795.407
2007-01-01,795.407
2007-01-02,808.332
2007-01-03,795.748
2007-01-04,772.517
2007-01-05,755.104
2007-01-08,760.448
2007-01-09,766.977
2007-01-10,759.004
2007-01-11,766.575
2007-01-12,765.626
2007-01-15,779.997
2007-01-16,775.333
2007-01-17,778.372
2007-01-18,774.358
2007-01-19,782.934
2007-01-22,786.928
2007-01-23,789.265
2007-01-24,801.755
2007-01-25,795.631
2007-01-26,785.116
2007-01-29,796.27
2007-01-30,801.423
2007-01-31,806.829
2007-02-01,797.976
2007-02-02,798.214
2007-02-05,794.984
2007-02-06,795.389
2007-02-07,820.426
2007-02-08,818.291
2007-02-09,825.441
2007-02-12,814.116
2007-02-13,819.567
2007-02-14,838.801
2007-02-15,836.804
2007-02-16,842.318
2007-02-19,851.757
2007-02-20,852.235
2007-02-21,840.648
2007-02-22,850.656
2007-02-23,853.916
2007-02-26,861.486
2007-02-27,833.402
2007-02-28,822.008
2007-03-01,814.554
2007-03-02,824.209
2007-03-05,809.537
2007-03-06,822.145
2007-03-07,835.257
2007-03-08,845.806
2007-03-09,842.265
2007-03-12,844.547
2007-03-13,835.358
2007-03-14,809.799
2007-03-15,827.678
2007-03-16,830.007
2007-03-19,845.604
2007-03-20,851.991
2007-03-21,858.251
2007-03-22,881.493
2007-03-23,874.797
2007-03-26,867.604
2007-03-27,868.053
2007-03-28,866.92
2007-03-29,873.144
2007-03-30,872.38
2007-04-02,881.446
2007-04-03,893.461
2007-04-04,904.335
2007-04-05,906.242
2007-04-06,906.242
2007-04-09,901.52
2007-04-10,916.901
2007-04-11,922.237
2007-04-12,930.366
2007-04-13,935.177
2007-04-16,940.178
2007-04-17,945.752
2007-04-18,940.988
2007-04-19,940.142
2007-04-20,966.136
2007-04-23,968.863
2007-04-24,956.999
2007-04-25,971.9
2007-04-26,968.741
2007-04-27,968.793
2007-04-30,965.149
2007-05-01,961.542
2007-05-02,980.828
2007-05-03,982.055
2007-05-04,993.69
2007-05-07,1009.463
2007-05-08,977.325
2007-05-09,972.157
2007-05-10,957.184
2007-05-11,958.143
2007-05-14,959.843
2007-05-15,960.64
2007-05-16,957.611
2007-05-17,951.826
2007-05-18,958.534
2007-05-21,963.192
2007-05-22,970.31
2007-05-23,980.071
2007-05-24,982.735
2007-05-25,978.863
2007-05-28,985.067
2007-05-29,985.67
2007-05-30,979.267
2007-05-31,1000.0
2007-06-01,1008.478
2007-06-04,1013.331
2007-06-05,1006.498
2007-06-06,982.268
2007-06-07,968.51
2007-06-08,962.448
2007-06-11,980.646
2007-06-12,969.836
2007-06-13,966.969
2007-06-14,992.718
2007-06-15,1013.932
2007-06-18,1013.906
2007-06-19,1012.28
2007-06-20,1019.944
2007-06-21,1013.078
2007-06-22,1015.346
2007-06-25,999.692
2007-06-26,998.578
2007-06-27,986.854
2007-06-28,1003.863
2007-06-29,1009.309
2007-07-02,1030.938
2007-07-03,1037.129
2007-07-04,1053.573
2007-07-05,1037.435
2007-07-06,1041.78
2007-07-09,1050.446
2007-07-10,1050.613
2007-07-11,1050.38
2007-07-12,1059.112
2007-07-13,1068.054
2007-07-16,1064.431
2007-07-17,1052.075
2007-07-18,1028.671
2007-07-19,1042.594
2007-07-20,1040.745
2007-07-23,1043.555
2007-07-24,1017.789
2007-07-25,982.205
2007-07-26,968.339
2007-07-27,961.157
2007-07-30,972.282
2007-07-31,995.846
2007-08-01,959.113
2007-08-02,969.093
2007-08-03,947.177
2007-08-06,931.671
2007-08-07,939.411
2007-08-08,949.029
2007-08-09,902.068
2007-08-10,860.146
2007-08-13,909.789
2007-08-14,905.498
2007-08-15,892.005
2007-08-16,843.678
2007-08-17,865.129
2007-08-20,881.074
2007-08-21,884.945
2007-08-22,916.825
2007-08-23,928.217
2007-08-24,932.543
2007-08-27,940.454
2007-08-28,915.898
2007-08-29,931.548
2007-08-30,943.163
2007-08-31,951.947
2007-09-03,955.257
2007-09-04,956.307
2007-09-05,947.877
2007-09-06,961.229
2007-09-07,937.84
2007-09-10,922.348
2007-09-11,938.42
2007-09-12,944.032
2007-09-13,953.619
2007-09-14,949.928
2007-09-17,931.2
2007-09-18,947.602
2007-09-19,1002.809
2007-09-20,1010.626
2007-09-21,1038.104
2007-09-24,1035.631
2007-09-25,1020.545
2007-09-26,1036.243
2007-09-27,1050.045
2007-09-28,1041.605
2007-10-01,1051.638
2007-10-02,1039.851
2007-10-03,1037.005
2007-10-04,1022.433
2007-10-05,1038.464
2007-10-08,1025.987
2007-10-09,1032.869
2007-10-10,1029.863
2007-10-11,1043.749
2007-10-12,1032.297
2007-10-15,1022.119
2007-10-16,1000.898
2007-10-17,1012.109
2007-10-18,1015.074
2007-10-19,1011.785
2007-10-22,978.043
2007-10-23,1009.85
2007-10-24,998.155
2007-10-25,994.936
2007-10-26,988.677
2007-10-29,998.694
2007-10-30,1008.535
2007-10-31,1011.927
2007-11-01,997.347
2007-11-02,1000.215
2007-11-05,989.532
2007-11-06,1019.409
2007-11-07,1013.209
2007-11-08,1004.996
2007-11-09,975.766
2007-11-12,956.011
2007-11-13,938.154
2007-11-14,954.354
2007-11-15,933.103
2007-11-16,913.494
2007-11-19,892.755
2007-11-20,928.702
2007-11-21,904.916
2007-11-22,898.408
2007-11-23,909.254
2007-11-26,913.249
2007-11-27,892.555
2007-11-28,906.306
2007-11-29,910.485
2007-11-30,924.02
2007-12-03,918.042
2007-12-04,895.62
2007-12-05,911.488
2007-12-06,909.28
2007-12-07,936.61
2007-12-10,935.199
2007-12-11,927.182
2007-12-12,930.018
2007-12-13,898.194
2007-12-14,886.988
2007-12-17,858.713
2007-12-18,863.262
2007-12-19,853.156
2007-12-20,850.978
2007-12-21,867.98
2007-12-24,869.913
2007-12-25,869.913
2007-12-26,875.892
2007-12-27,881.931
2007-12-28,893.165
2007-12-31,888.063
2008-01-01,888.063
2008-01-02,892.826
2008-01-03,887.785
2008-01-04,872.454
2008-01-07,848.276
2008-01-08,855.581
2008-01-09,837.617
2008-01-10,824.136
2008-01-11,824.594
2008-01-14,836.198
2008-01-15,808.204
2008-01-16,783.505
2008-01-17,792.724
2008-01-18,778.357
2008-01-21,741.219
2008-01-22,752.35
2008-01-23,732.053
2008-01-24,798.009
2008-01-25,813.872
2008-01-28,804.578
2008-01-29,833.515
2008-01-30,826.179
2008-01-31,826.636
2008-02-01,852.181
2008-02-04,860.219
2008-02-05,798.587
2008-02-06,804.254
2008-02-07,770.997
2008-02-08,763.413
2008-02-11,754.027
2008-02-12,786.723
2008-02-13,777.742
2008-02-14,785.908
2008-02-15,784.682
2008-02-18,802.375
2008-02-19,810.53
2008-02-20,800.171
2008-02-21,820.392
2008-02-22,813.889
2008-02-25,835.214
2008-02-26,849.73
2008-02-27,861.64
2008-02-28,852.89
2008-02-29,840.92
2008-03-03,829.779
2008-03-04,823.405
2008-03-05,847.648
2008-03-06,847.941
2008-03-07,843.238
2008-03-10,823.947
2008-03-11,834.777
2008-03-12,855.903
2008-03-13,849.448
2008-03-14,857.986
2008-03-17,824.577
2008-03-18,840.171
2008-03-19,844.379
2008-03-20,825.462
2008-03-21,825.462
2008-03-24,824.284
2008-03-25,877.768
2008-03-26,910.839
2008-03-27,923.379
2008-03-28,928.523
2008-03-31,935.836
2008-04-01,962.647
2008-04-02,968.413
2008-04-03,946.268
2008-04-04,949.047
2008-04-07,958.677
2008-04-08,938.908
2008-04-09,943.866
2008-04-10,937.713
2008-04-11,932.62
2008-04-14,916.62
2008-04-15,917.95
2008-04-16,954.048
2008-04-17,948.341
2008-04-18,950.846
2008-04-21,962.78
2008-04-22,957.079
2008-04-23,939.481
2008-04-24,919.75
2008-04-25,933.132
2008-04-28,936.197
2008-04-29,928.953
2008-04-30,930.87
2008-05-01,923.785
2008-05-02,945.911
2008-05-05,952.504
2008-05-06,954.552
2008-05-07,962.804
2008-05-08,957.599
2008-05-09,939.312
2008-05-12,957.111
2008-05-13,961.222
2008-05-14,976.213
2008-05-15,973.606
2008-05-16,995.245
2008-05-19,1006.341
2008-05-20,982.753
2008-05-21,991.069
2008-05-22,990.165
2008-05-23,961.606
2008-05-26,958.495
2008-05-27,941.282
2008-05-28,950.776
2008-05-29,957.673
2008-05-30,955.108
2008-06-02,953.352
2008-06-03,961.302
2008-06-04,946.637
2008-06-05,950.031
2008-06-06,945.493
2008-06-09,925.522
2008-06-10,894.948
2008-06-11,873.534
2008-06-12,860.251
2008-06-13,868.614
2008-06-16,882.711
2008-06-17,875.309
2008-06-18,846.113
2008-06-19,833.129
2008-06-20,840.875
2008-06-23,803.846
2008-06-24,803.042
2008-06-25,812.024
2008-06-26,811.649
2008-06-27,812.364
2008-06-30,811.306
2008-07-01,780.631
2008-07-02,782.736
2008-07-03,763.881
2008-07-04,757.512
2008-07-07,766.658
2008-07-08,745.154
2008-07-09,775.392
2008-07-10,769.932
2008-07-11,752.367
2008-07-14,754.871
2008-07-15,737.029
2008-07-16,742.517
2008-07-17,771.038
2008-07-18,780.592
2008-07-21,803.758
2008-07-22,791.891
2008-07-23,790.264
2008-07-24,718.297
2008-07-25,727.719
2008-07-28,721.112
2008-07-29,706.123
2008-07-30,718.937
2008-07-31,722.331
2008-08-01,712.249
2008-08-04,708.318
2008-08-05,731.06
2008-08-06,748.578
2008-08-07,746.683
2008-08-08,758.771
2008-08-11,770.128
2008-08-12,759.008
2008-08-13,736.545
2008-08-14,745.054
2008-08-15,748.876
2008-08-18,742.54
2008-08-19,718.022
2008-08-20,724.402
2008-08-21,731.856
2008-08-22,743.283
2008-08-25,738.983
2008-08-26,733.107
2008-08-27,735.196
2008-08-28,747.552
2008-08-29,746.703
2008-09-01,745.908
2008-09-02,750.493
2008-09-03,739.368
2008-09-04,712.821
2008-09-05,683.817
2008-09-08,707.531
2008-09-09,697.189
2008-09-10,701.915
2008-09-11,696.925
2008-09-12,717.742
2008-09-15,701.294
2008-09-16,679.004
2008-09-17,660.355
2008-09-18,660.153
2008-09-19,714.178
2008-09-22,710.539
2008-09-23,676.62
2008-09-24,669.035
2008-09-25,671.571
2008-09-26,653.263
2008-09-29,615.954
2008-09-30,609.662
2008-10-01,603.535
2008-10-02,595.544
2008-10-03,614.191
2008-10-06,550.32
2008-10-07,547.064
2008-10-08,511.935
2008-10-09,514.438
2008-10-10,482.397
2008-10-13,530.646
2008-10-14,542.477
2008-10-15,505.594
2008-10-16,472.185
2008-10-17,492.316
2008-10-20,502.353
2008-10-21,501.514
2008-10-22,468.848
2008-10-23,473.057
2008-10-24,450.22
2008-10-27,443.796
2008-10-28,454.556
2008-10-29,483.733
2008-10-30,498.873
2008-10-31,510.427
2008-11-03,523.905
2008-11-04,563.785
2008-11-05,568.322
2008-11-06,518.142
2008-11-07,523.831
2008-11-10,541.614
2008-11-11,516.821
2008-11-12,509.602
2008-11-13,499.992
2008-11-14,502.444
2008-11-17,488.615
2008-11-18,478.824
2008-11-19,452.556
2008-11-20,435.656
2008-11-21,418.374
2008-11-24,467.689
2008-11-25,477.89
2008-11-26,475.923
2008-11-27,497.405
2008-11-28,488.165
2008-12-01,453.245
2008-12-02,465.892
2008-12-03,468.656
2008-12-04,466.034
2008-12-05,443.86
2008-12-08,472.584
2008-12-09,479.646
2008-12-10,482.494
2008-12-11,473.248
2008-12-12,464.005
2008-12-15,472.387
2008-12-16,475.957
2008-12-17,490.499
2008-12-18,498.191
2008-12-19,478.122
2008-12-22,474.256
2008-12-23,478.737
2008-12-24,480.265
2008-12-25,480.265
2008-12-26,482.583
2008-12-29,495.613
2008-12-30,502.561
2008-12-31,493.892
2009-01-01,493.892
2009-01-02,521.831
2009-01-05,529.121
2009-01-06,519.379
2009-01-07,520.731
2009-01-08,498.529
2009-01-09,489.123
2009-01-12,484.939
2009-01-13,462.224
2009-01-14,443.33
2009-01-15,433.521
2009-01-16,448.277
2009-01-19,436.508
2009-01-20,424.927
2009-01-21,424.033
2009-01-22,427.437
2009-01-23,413.622
2009-01-26,435.794
2009-01-27,439.442
2009-01-28,457.348
2009-01-29,442.922
2009-01-30,432.145
2009-02-02,420.197
2009-02-03,429.54
2009-02-04,450.466
2009-02-05,436.023
2009-02-06,455.341
2009-02-09,463.394
2009-02-10,445.896
2009-02-11,439.956
2009-02-12,427.216
2009-02-13,428.806
2009-02-16,425.903
2009-02-17,401.627
2009-02-18,393.177
2009-02-19,394.627
2009-02-20,378.31
2009-02-23,373.521
2009-02-24,368.762
2009-02-25,358.094
2009-02-26,364.903
2009-02-27,354.936
2009-03-02,342.202
2009-03-03,330.554
2009-03-04,344.076
2009-03-05,334.87
2009-03-06,332.611
2009-03-09,330.224
2009-03-10,351.064
2009-03-11,359.188
2009-03-12,359.913
2009-03-13,358.846
2009-03-16,369.583
2009-03-17,365.567
2009-03-18,365.014
2009-03-19,385.974
2009-03-20,379.027
2009-03-23,387.589
2009-03-24,378.018
2009-03-25,385.486
2009-03-26,384.564
2009-03-27,370.747
2009-03-30,354.482
2009-03-31,360.858
2009-04-01,361.339
2009-04-02,393.074
2009-04-03,399.141
2009-04-06,400.81
2009-04-07,388.503
2009-04-08,388.576
2009-04-09,400.161
2009-04-10,400.161
2009-04-13,403.554
2009-04-14,415.924
2009-04-15,411.363
2009-04-16,427.819
2009-04-17,426.189
2009-04-20,402.564
2009-04-21,402.996
2009-04-22,428.796
2009-04-23,436.131
2009-04-24,461.758
2009-04-27,460.532
2009-04-28,452.71
2009-04-29,473.254
2009-04-30,475.405
2009-05-01,475.477
2009-05-04,511.784
2009-05-05,510.103
2009-05-06,527.708
2009-05-07,526.096
2009-05-08,546.651
2009-05-11,528.103
2009-05-12,512.759
2009-05-13,483.587
2009-05-14,487.469
2009-05-15,499.566
2009-05-18,503.735
2009-05-19,514.611
2009-05-20,535.869
2009-05-21,535.325
2009-05-22,522.959
2009-05-25,527.155
2009-05-26,518.467
2009-05-27,520.373
2009-05-28,519.368
2009-05-29,528.846
2009-06-01,547.25
2009-06-02,555.204
2009-06-03,535.431
2009-06-04,530.521
2009-06-05,521.227
2009-06-08,507.292
2009-06-09,515.455
2009-06-10,525.374
2009-06-11,534.871
2009-06-12,529.309
2009-06-15,507.355
2009-06-16,509.297
2009-06-17,484.66
2009-06-18,481.668
2009-06-19,480.461
2009-06-22,474.543
2009-06-23,474.129
2009-06-24,491.65
2009-06-25,486.109
2009-06-26,497.594
2009-06-29,508.676
2009-06-30,494.981
2009-07-01,516.526
2009-07-02,500.543
2009-07-03,493.795
2009-07-06,480.767
2009-07-07,485.928
2009-07-08,470.373
2009-07-09,472.568
2009-07-10,463.7
2009-07-13,475.655
2009-07-14,482.031
2009-07-15,510.102
2009-07-16,508.925
2009-07-17,509.076
2009-07-20,523.763
2009-07-21,539.331
2009-07-22,550.075
2009-07-23,554.429
2009-07-24,549.939
2009-07-27,556.05
2009-07-28,547.901
2009-07-29,542.769
2009-07-30,562.431
2009-07-31,561.993
2009-08-03,591.585
2009-08-04,584.431
2009-08-05,589.728
2009-08-06,588.466
2009-08-07,588.1
2009-08-10,576.382
2009-08-11,569.799
2009-08-12,579.091
2009-08-13,592.592
2009-08-14,596.175
2009-08-17,574.474
2009-08-18,580.303
2009-08-19,586.15
2009-08-20,596.16
2009-08-21,612.243
2009-08-24,625.613
2009-08-25,630.723
2009-08-26,619.384
2009-08-27,621.306
2009-08-28,638.04
2009-08-31,625.841
2009-09-01,613.174
2009-09-02,595.901
2009-09-03,601.027
2009-09-04,609.537
2009-09-07,635.727
2009-09-08,649.841
2009-09-09,659.538
2009-09-10,658.463
2009-09-11,666.808
2009-09-14,658.836
2009-09-15,660.427
2009-09-16,678.654
2009-09-17,687.725
2009-09-18,683.813
2009-09-21,671.304
2009-09-22,682.147
2009-09-23,679.308
2009-09-24,659.324
2009-09-25,651.176
2009-09-28,663.855
2009-09-29,651.145
2009-09-30,649.837
2009-10-01,631.358
2009-10-02,618.644
2009-10-05,624.538
2009-10-06,649.723
2009-10-07,640.868
2009-10-08,654.745
2009-10-09,655.673
2009-10-12,661.337
2009-10-13,659.195
2009-10-14,672.728
2009-10-15,675.098
2009-10-16,676.945
2009-10-19,685.571
2009-10-20,687.068
2009-10-21,686.855
2009-10-22,674.635
2009-10-23,674.688
2009-10-26,657.332
2009-10-27,641.322
2009-10-28,617.554
2009-10-29,645.023
2009-10-30,634.131
2009-11-02,639.039
2009-11-03,625.345
2009-11-04,643.587
2009-11-05,649.414
2009-11-06,649.663
2009-11-09,666.286
2009-11-10,664.554
2009-11-11,676.694
2009-11-12,673.264
2009-11-13,674.013
2009-11-16,696.701
2009-11-17,682.221
2009-11-18,696.843
2009-11-19,674.824
2009-11-20,675.35
2009-11-23,694.748
2009-11-24,685.528
2009-11-25,688.75
2009-11-26,662.045
2009-11-27,672.658
2009-11-30,663.956
2009-12-01,684.496
2009-12-02,691.835
2009-12-03,688.532
2009-12-04,678.999
2009-12-07,676.075
2009-12-08,666.008
2009-12-09,660.791
2009-12-10,667.946
2009-12-11,671.63
2009-12-14,671.661
2009-12-15,665.065
2009-12-16,666.757
2009-12-17,655.174
2009-12-18,647.306
2009-12-21,656.477
2009-12-22,661.85
2009-12-23,666.219
2009-12-24,667.357
2009-12-25,667.357
2009-12-28,671.854
2009-12-29,680.425
2009-12-30,678.808
2009-12-31,681.016
2010-01-01,681.016
2010-01-04,700.99
2010-01-05,706.669
2010-01-06,705.248
2010-01-07,712.574
2010-01-08,718.127
2010-01-11,721.281
2010-01-12,700.385
2010-01-13,706.263
2010-01-14,704.317
2010-01-15,689.521
2010-01-18,698.677
2010-01-19,701.656
2010-01-20,681.541
2010-01-21,679.221
2010-01-22,672.943
2010-01-25,674.819
2010-01-26,660.454
2010-01-27,661.977
2010-01-28,656.961
2010-01-29,661.061
2010-02-01,668.042
2010-02-02,672.539
2010-02-03,663.393
2010-02-04,639.069
2010-02-05,624.603
2010-02-08,614.314
2010-02-09,624.399
2010-02-10,625.776
2010-02-11,624.164
2010-02-12,611.875
2010-02-15,612.978
2010-02-16,627.026
2010-02-17,634.383
2010-02-18,639.09
2010-02-19,633.053
2010-02-22,642.38
2010-02-23,637.533
2010-02-24,642.188
2010-02-25,628.626
2010-02-26,642.322
2010-03-01,647.077
2010-03-02,659.668
2010-03-03,676.216
2010-03-04,674.576
2010-03-05,677.228
2010-03-08,687.969
2010-03-09,686.847
2010-03-10,699.86
2010-03-11,694.901
2010-03-12,716.959
2010-03-15,702.974
2010-03-16,715.888
2010-03-17,722.848
2010-03-18,710.724
2010-03-19,699.527
2010-03-22,710.07
2010-03-23,718.094
2010-03-24,711.931
2010-03-25,724.814
2010-03-26,740.803
2010-03-29,743.061
2010-03-30,734.902
2010-03-31,742.521
2010-04-01,754.235
2010-04-02,754.235
2010-04-05,752.507
2010-04-06,755.474
2010-04-07,750.764
2010-04-08,744.364
2010-04-09,757.236
2010-04-12,769.504
2010-04-13,764.552
2010-04-14,777.549
2010-04-15,775.309
2010-04-16,759.979
2010-04-19,750.963
2010-04-20,770.008
2010-04-21,764.881
2010-04-22,753.569
2010-04-23,767.004
2010-04-26,777.102
2010-04-27,748.768
2010-04-28,733.638
2010-04-29,754.331
2010-04-30,761.924
2010-05-03,754.345
2010-05-04,714.699
2010-05-05,686.633
2010-05-06,667.827
2010-05-07,632.375
2010-05-10,701.221
2010-05-11,686.189
2010-05-12,707.871
2010-05-13,701.48
2010-05-14,672.896
2010-05-17,670.283
2010-05-18,688.642
2010-05-19,659.512
2010-05-20,645.821
2010-05-21,656.241
2010-05-24,643.879
2010-05-25,614.771
2010-05-26,631.378
2010-05-27,650.386
2010-05-28,652.987
2010-05-31,649.949
2010-06-01,651.738
2010-06-02,655.57
2010-06-03,660.289
2010-06-04,641.759
2010-06-07,628.387
2010-06-08,624.112
2010-06-09,645.913
2010-06-10,667.294
2010-06-11,674.198
2010-06-14,704.18
2010-06-15,714.426
2010-06-16,709.656
2010-06-17,710.358
2010-06-18,717.526
2010-06-21,726.363
2010-06-22,718.54
2010-06-23,704.581
2010-06-24,691.317
2010-06-25,689.97
2010-06-28,698.322
2010-06-29,664.796
2010-06-30,669.463
2010-07-01,663.707
2010-07-02,669.166
2010-07-05,660.275
2010-07-06,687.228
2010-07-07,685.969
2010-07-08,698.203
2010-07-09,707.167
2010-07-12,700.526
2010-07-13,722.19
2010-07-14,722.006
2010-07-15,716.245
2010-07-16,709.163
2010-07-19,710.025
2010-07-20,708.135
2010-07-21,718.112
2010-07-22,738.161
2010-07-23,735.222
2010-07-26,748.494
2010-07-27,760.181
2010-07-28,757.07
2010-07-29,766.304
2010-07-30,756.408
2010-08-02,786.032
2010-08-03,794.852
2010-08-04,786.484
2010-08-05,792.447
2010-08-06,799.035
2010-08-09,807.395
2010-08-10,785.06
2010-08-11,748.646
2010-08-12,746.612
2010-08-13,749.687
2010-08-16,748.98
2010-08-17,764.479
2010-08-18,763.974
2010-08-19,750.335
2010-08-20,721.851
2010-08-23,722.613
2010-08-24,705.959
2010-08-25,699.488
2010-08-26,714.247
2010-08-27,713.768
2010-08-30,712.692
2010-08-31,721.399
2010-09-01,751.896
2010-09-02,761.915
2010-09-03,764.826
2010-09-06,763.846
2010-09-07,748.611
2010-09-08,760.354
2010-09-09,769.896
2010-09-10,773.387
2010-09-13,791.511
2010-09-14,791.772
2010-09-15,796.369
