Date,UNITED KINGDOM SMALL GROWTH Small Cap
2020-06-22,1642.216
2020-06-23,1658.638
2020-06-24,1608.589
2020-06-25,1600.797
2020-06-26,1592.514
2020-06-29,1590.322
2020-06-30,1596.772
2020-07-01,1612.277
2020-07-02,1632.324
2020-07-03,1628.958
2020-07-06,1644.223
2020-07-07,1632.703
2020-07-08,1615.062
2020-07-09,1604.193
2020-07-10,1625.89
2020-07-13,1633.773
2020-07-14,1594.936
2020-07-15,1637.722
2020-07-16,1633.527
2020-07-17,1636.238
2020-07-20,1663.653
2020-07-21,1684.611
2020-07-22,1680.749
2020-07-23,1686.435
2020-07-24,1666.047
2020-07-27,1680.105
2020-07-28,1697.777
2020-07-29,1697.191
2020-07-30,1685.33
2020-07-31,1697.824
2020-08-03,1710.398
2020-08-04,1711.016
2020-08-05,1762.326
2020-08-06,1757.396
2020-08-07,1778.282
2020-08-10,1781.92
2020-08-11,1801.839
2020-08-12,1815.256
2020-08-13,1813.82
2020-08-14,1788.187
2020-08-17,1802.582
2020-08-18,1802.21
2020-08-19,1789.888
2020-08-20,1773.522
2020-08-21,1769.519
2020-08-24,1775.324
2020-08-25,1774.128
2020-08-26,1803.513
2020-08-27,1797.319
2020-08-28,1816.429
2020-08-31,1824.4
2020-09-01,1819.734
2020-09-02,1820.106
2020-09-03,1778.182
2020-09-04,1752.66
2020-09-07,1792.232
2020-09-08,1767.356
2020-09-09,1760.887
2020-09-10,1738.785
2020-09-11,1728.762
2020-09-14,1749.027
2020-09-15,1757.129
2020-09-16,1772.255
2020-09-17,1760.825
2020-09-18,1756.65
2020-09-21,1667.409
2020-09-22,1654.141
2020-09-23,1684.238
2020-09-24,1665.099
2020-09-25,1698.8
2020-09-28,1732.498
2020-09-29,1723.156
2020-09-30,1742.969
2020-10-01,1740.982
2020-10-02,1750.39
2020-10-05,1774.47
2020-10-06,1779.165
2020-10-07,1766.538
2020-10-08,1779.281
2020-10-09,1808.779
2020-10-12,1829.945
2020-10-13,1800.832
2020-10-14,1805.578
2020-10-15,1768.978
2020-10-16,1778.772
2020-10-19,1791.678
2020-10-20,1789.579
2020-10-21,1800.036
2020-10-22,1792.856
2020-10-23,1806.867
2020-10-26,1781.512
2020-10-27,1769.124
2020-10-28,1724.742
2020-10-29,1705.671
2020-10-30,1710.839
2020-11-02,1696.995
2020-11-03,1751.671
2020-11-04,1778.192
2020-11-05,1809.515
2020-11-06,1812.796
2020-11-09,1853.871
2020-11-10,1874.712
2020-11-11,1899.766
2020-11-12,1885.911
2020-11-13,1887.802
2020-11-16,1912.295
2020-11-17,1929.561
2020-11-18,1945.893
2020-11-19,1926.059
2020-11-20,1945.529
2020-11-23,1941.067
2020-11-24,1942.512
2020-11-25,1924.04
2020-11-26,1908.279
2020-11-27,1917.72
2020-11-30,1917.778
2020-12-01,1957.762
2020-12-02,1946.261
2020-12-03,1987.376
2020-12-04,1987.072
2020-12-07,1941.728
2020-12-08,1948.52
2020-12-09,1960.572
2020-12-10,1930.81
2020-12-11,1915.278
2020-12-14,1946.714
2020-12-15,1964.241
2020-12-16,2001.648
2020-12-17,2038.386
2020-12-18,2013.984
2020-12-21,1959.75
2020-12-22,1981.615
2020-12-23,2039.356
2020-12-24,2067.778
2020-12-25,2067.778
2020-12-28,2053.801
2020-12-29,2102.02
2020-12-30,2103.863
2020-12-31,2091.568
2021-01-01,2091.568
2021-01-04,2088.853
2021-01-05,2110.525
2021-01-06,2116.781
2021-01-07,2118.48
2021-01-08,2134.293
2021-01-11,2095.694
2021-01-12,2105.997
2021-01-13,2107.864
2021-01-14,2112.765
2021-01-15,2078.468
2021-01-18,2077.907
2021-01-19,2083.983
2021-01-20,2113.248
2021-01-21,2139.699
2021-01-22,2115.343
2021-01-25,2098.613
2021-01-26,2117.707
2021-01-27,2083.544
2021-01-28,2093.145
2021-01-29,2074.828
2021-02-01,2092.296
2021-02-02,2120.701
2021-02-03,2133.747
2021-02-04,2133.828
2021-02-05,2157.787
2021-02-08,2163.8
2021-02-09,2174.103
2021-02-10,2170.938
2021-02-11,2179.666
2021-02-12,2190.403
2021-02-15,2231.624
2021-02-16,2232.626
2021-02-17,2196.276
2021-02-18,2183.754
2021-02-19,2198.982
2021-02-22,2191.528
2021-02-23,2197.881
2021-02-24,2206.601
2021-02-25,2205.411
2021-02-26,2156.976
2021-03-01,2175.384
2021-03-02,2173.682
2021-03-03,2182.165
2021-03-04,2157.927
2021-03-05,2103.256
2021-03-08,2102.012
2021-03-09,2155.171
2021-03-10,2152.584
2021-03-11,2186.792
2021-03-12,2162.351
2021-03-15,2163.622
2021-03-16,2193.015
2021-03-17,2165.879
2021-03-18,2175.365
2021-03-19,2160.077
2021-03-22,2170.833
2021-03-23,2150.147
2021-03-24,2145.946
2021-03-25,2136.016
2021-03-26,2166.842
2021-03-29,2157.908
2021-03-30,2154.464
2021-03-31,2169.549
2021-04-01,2205.519
2021-04-02,2205.519
2021-04-05,2217.088
2021-04-06,2237.258
2021-04-07,2236.37
2021-04-08,2243.999
2021-04-09,2242.342
2021-04-12,2232.174
2021-04-13,2252.447
2021-04-14,2264.252
2021-04-15,2286.943
2021-04-16,2297.24
2021-04-19,2325.025
2021-04-20,2280.771
2021-04-21,2279.951
2021-04-22,2304.158
2021-04-23,2305.394
2021-04-26,2329.381
2021-04-27,2319.787
2021-04-28,2309.828
2021-04-29,2311.767
2021-04-30,2311.377
2021-05-03,2325.066
2021-05-04,2285.182
2021-05-05,2297.821
2021-05-06,2290.132
2021-05-07,2331.641
2021-05-10,2343.928
2021-05-11,2286.456
2021-05-12,2266.592
2021-05-13,2254.865
2021-05-14,2289.472
2021-05-17,2277.775
2021-05-18,2310.878
2021-05-19,2290.192
2021-05-20,2321.407
2021-05-21,2319.619
2021-05-24,2322.471
2021-05-25,2318.509
2021-05-26,2333.537
2021-05-27,2338.206
2021-05-28,2338.945
2021-05-31,2344.966
2021-06-01,2353.604
2021-06-02,2351.462
2021-06-03,2329.913
2021-06-04,2349.89
2021-06-07,2346.407
2021-06-08,2342.149
2021-06-09,2322.7
2021-06-10,2312.829
2021-06-11,2321.355
2021-06-14,2320.364
2021-06-15,2303.772
2021-06-16,2312.827
2021-06-17,2285.031
2021-06-18,2233.312
2021-06-21,2257.037
2021-06-22,2278.959
2021-06-23,2291.018
2021-06-24,2275.516
2021-06-25,2293.335
2021-06-28,2283.484
2021-06-29,2278.809
2021-06-30,2253.797
2021-07-01,2281.088
2021-07-02,2290.962
2021-07-05,2319.711
2021-07-06,2309.956
2021-07-07,2313.968
2021-07-08,2270.736
2021-07-09,2299.376
2021-07-12,2307.562
2021-07-13,2311.61
2021-07-14,2296.618
2021-07-15,2267.049
2021-07-16,2256.661
2021-07-19,2191.327
2021-07-20,2184.669
2021-07-21,2240.863
2021-07-22,2288.466
2021-07-23,2303.852
2021-07-26,2317.957
2021-07-27,2319.726
2021-07-28,2332.638
2021-07-29,2350.714
2021-07-30,2331.059
2021-08-02,2348.459
2021-08-03,2350.563
2021-08-04,2351.061
2021-08-05,2372.033
2021-08-06,2357.005
2021-08-09,2352.262
2021-08-10,2360.728
2021-08-11,2377.74
2021-08-12,2378.933
2021-08-13,2382.92
2021-08-16,2376.648
2021-08-17,2352.732
2021-08-18,2374.887
2021-08-19,2347.212
2021-08-20,2349.842
2021-08-23,2374.641
2021-08-24,2381.281
2021-08-25,2394.726
2021-08-26,2392.561
2021-08-27,2401.581
2021-08-30,2404.027
2021-08-31,2413.854
2021-09-01,2437.794
2021-09-02,2451.767
2021-09-03,2448.404
2021-09-06,2449.493
2021-09-07,2424.66
2021-09-08,2399.857
2021-09-09,2415.251
2021-09-10,2419.489
2021-09-13,2403.541
2021-09-14,2403.558
2021-09-15,2376.156
2021-09-16,2387.522
2021-09-17,2381.787
2021-09-20,2338.669
2021-09-21,2358.79
2021-09-22,2382.041
2021-09-23,2406.031
2021-09-24,2365.987
2021-09-27,2359.728
2021-09-28,2285.16
2021-09-29,2268.453
2021-09-30,2265.26
2021-10-01,2257.923
2021-10-04,2231.666
2021-10-05,2248.987
2021-10-06,2205.632
2021-10-07,2228.573
2021-10-08,2225.507
2021-10-11,2208.308
2021-10-12,2205.026
2021-10-13,2236.903
2021-10-14,2266.285
2021-10-15,2293.895
2021-10-18,2293.238
2021-10-19,2320.885
2021-10-20,2319.374
2021-10-21,2319.995
2021-10-22,2301.921
2021-10-25,2301.158
2021-10-26,2328.443
2021-10-27,2302.693
2021-10-28,2322.057
2021-10-29,2297.083
2021-11-01,2297.051
2021-11-02,2281.662
2021-11-03,2281.241
2021-11-04,2288.104
2021-11-05,2293.719
2021-11-08,2306.841
2021-11-09,2288.154
2021-11-10,2278.669
2021-11-11,2271.833
2021-11-12,2274.535
2021-11-15,2284.192
2021-11-16,2265.977
2021-11-17,2273.56
2021-11-18,2278.279
2021-11-19,2271.974
2021-11-22,2246.401
2021-11-23,2215.94
2021-11-24,2198.826
2021-11-25,2202.517
2021-11-26,2151.971
2021-11-29,2163.418
2021-11-30,2138.276
2021-12-01,2185.292
2021-12-02,2160.617
2021-12-03,2133.789
2021-12-06,2151.899
2021-12-07,2195.333
2021-12-08,2183.324
2021-12-09,2174.414
2021-12-10,2154.618
2021-12-13,2127.549
2021-12-14,2110.253
2021-12-15,2103.353
2021-12-16,2134.496
2021-12-17,2136.197
2021-12-20,2113.804
2021-12-21,2135.61
2021-12-22,2188.528
2021-12-23,2211.44
2021-12-24,2216.598
2021-12-27,2217.672
2021-12-28,2218.829
2021-12-29,2257.531
2021-12-30,2263.766
2021-12-31,2267.261
2022-01-03,2251.024
2022-01-04,2271.661
2022-01-05,2265.757
2022-01-06,2206.444
2022-01-07,2199.635
2022-01-10,2152.851
2022-01-11,2168.233
2022-01-12,2182.064
2022-01-13,2169.02
2022-01-14,2119.676
2022-01-17,2130.944
2022-01-18,2086.824
2022-01-19,2097.64
2022-01-20,2114.273
2022-01-21,2049.739
2022-01-24,1959.731
2022-01-25,1974.369
2022-01-26,1996.823
2022-01-27,1974.732
2022-01-28,1966.517
2022-01-31,1994.492
2022-02-01,2032.074
2022-02-02,2051.682
2022-02-03,2018.659
2022-02-04,1985.822
2022-02-07,1985.345
2022-02-08,1985.557
2022-02-09,2017.913
2022-02-10,2022.882
2022-02-11,2002.685
2022-02-14,1952.946
2022-02-15,1986.224
2022-02-16,1980.759
2022-02-17,1963.968
2022-02-18,1933.289
2022-02-21,1918.009
2022-02-22,1915.845
2022-02-23,1896.412
2022-02-24,1819.591
2022-02-25,1890.249
2022-02-28,1923.843
2022-03-01,1861.702
2022-03-02,1879.504
2022-03-03,1818.004
2022-03-04,1735.051
2022-03-07,1702.833
2022-03-08,1693.081
2022-03-09,1778.673
2022-03-10,1756.033
2022-03-11,1768.133
2022-03-14,1793.291
2022-03-15,1776.58
2022-03-16,1836.549
2022-03-17,1862.382
2022-03-18,1887.352
2022-03-21,1877.441
2022-03-22,1887.163
2022-03-23,1871.258
2022-03-24,1859.502
2022-03-25,1856.792
2022-03-28,1848.135
2022-03-29,1896.559
2022-03-30,1870.335
2022-03-31,1854.306
2022-04-01,1849.815
2022-04-04,1871.117
2022-04-05,1874.52
2022-04-06,1838.988
2022-04-07,1836.934
2022-04-08,1833.848
2022-04-11,1826.861
2022-04-12,1827.103
2022-04-13,1822.732
2022-04-14,1826.877
2022-04-15,1826.877
2022-04-18,1823.096
2022-04-19,1806.512
2022-04-20,1827.626
2022-04-21,1835.382
2022-04-22,1789.092
2022-04-25,1752.01
2022-04-26,1715.229
2022-04-27,1685.132
2022-04-28,1694.193
2022-04-29,1714.171
2022-05-02,1709.461
2022-05-03,1689.98
2022-05-04,1657.432
2022-05-05,1634.183
2022-05-06,1601.906
2022-05-09,1551.32
2022-05-10,1555.382
2022-05-11,1579.216
2022-05-12,1559.175
2022-05-13,1594.253
2022-05-16,1586.465
2022-05-17,1629.288
2022-05-18,1597.698
2022-05-19,1597.289
2022-05-20,1610.551
2022-05-23,1647.621
2022-05-24,1619.33
2022-05-25,1626.563
2022-05-26,1663.203
2022-05-27,1683.554
2022-05-30,1705.41
2022-05-31,1687.574
2022-06-01,1661.056
2022-06-02,1667.37
2022-06-03,1664.445
2022-06-06,1689.753
2022-06-07,1675.693
2022-06-08,1667.616
2022-06-09,1641.231
2022-06-10,1575.529
2022-06-13,1499.898
2022-06-14,1467.967
2022-06-15,1502.52
2022-06-16,1476.689
2022-06-17,1490.954
2022-06-20,1503.572
2022-06-21,1504.902
2022-06-22,1513.01
2022-06-23,1496.397
2022-06-24,1536.09
2022-06-27,1550.782
2022-06-28,1538.862
2022-06-29,1504.95
2022-06-30,1480.88
2022-07-01,1462.022
2022-07-04,1469.59
2022-07-05,1431.685
2022-07-06,1462.164
2022-07-07,1493.66
2022-07-08,1505.306
2022-07-11,1482.233
2022-07-12,1479.193
2022-07-13,1479.534
2022-07-14,1442.104
2022-07-15,1473.787
2022-07-18,1515.931
2022-07-19,1535.061
2022-07-20,1545.032
2022-07-21,1563.257
2022-07-22,1582.269
2022-07-25,1573.801
2022-07-26,1553.991
2022-07-27,1556.73
2022-07-28,1595.795
2022-07-29,1626.271
2022-08-01,1635.456
2022-08-02,1606.243
2022-08-03,1623.304
2022-08-04,1638.324
2022-08-05,1607.924
2022-08-08,1616.261
2022-08-09,1587.42
2022-08-10,1645.047
2022-08-11,1642.137
2022-08-12,1633.045
2022-08-15,1632.132
2022-08-16,1626.672
2022-08-17,1600.071
2022-08-18,1599.191
2022-08-19,1554.236
2022-08-22,1521.139
2022-08-23,1508.538
2022-08-24,1508.786
2022-08-25,1505.276
2022-08-26,1484.044
2022-08-29,1471.584
2022-08-30,1461.826
2022-08-31,1454.692
2022-09-01,1396.695
2022-09-02,1431.344
2022-09-05,1406.401
2022-09-06,1424.806
2022-09-07,1421.583
2022-09-08,1432.418
2022-09-09,1465.793
2022-09-12,1507.082
2022-09-13,1462.582
2022-09-14,1440.114
2022-09-15,1425.001
2022-09-16,1409.011
2022-09-19,1405.807
2022-09-20,1380.536
2022-09-21,1385.969
2022-09-22,1346.501
2022-09-23,1274.384
2022-09-26,1252.809
2022-09-27,1223.931
2022-09-28,1221.829
2022-09-29,1214.429
2022-09-30,1258.51
2022-10-03,1284.609
2022-10-04,1332.379
2022-10-05,1296.505
2022-10-06,1296.025
2022-10-07,1261.316
2022-10-10,1236.147
2022-10-11,1225.938
2022-10-12,1199.902
2022-10-13,1238.115
2022-10-14,1247.652
2022-10-17,1301.744
2022-10-18,1296.214
2022-10-19,1264.434
2022-10-20,1277.238
2022-10-21,1243.821
2022-10-24,1274.664
2022-10-25,1330.512
2022-10-26,1371.7
2022-10-27,1362.553
2022-10-28,1350.703
2022-10-31,1334.101
2022-11-01,1355.15
2022-11-02,1356.045
2022-11-03,1305.126
2022-11-04,1337.795
2022-11-07,1376.059
2022-11-08,1404.163
2022-11-09,1376.396
2022-11-10,1472.973
2022-11-11,1508.962
2022-11-14,1501.018
2022-11-15,1509.921
2022-11-16,1480.026
2022-11-17,1462.991
2022-11-18,1496.671
2022-11-21,1483.156
2022-11-22,1498.688
2022-11-23,1528.246
2022-11-24,1540.662
2022-11-25,1532.448
2022-11-28,1514.642
2022-11-29,1492.441
2022-11-30,1482.126
2022-12-01,1550.646
2022-12-02,1546.169
2022-12-05,1535.616
2022-12-06,1512.525
2022-12-07,1496.05
2022-12-08,1486.727
2022-12-09,1503.622
2022-12-12,1489.942
2022-12-13,1531.214
2022-12-14,1529.988
2022-12-15,1487.979
2022-12-16,1459.164
2022-12-19,1456.594
2022-12-20,1448.265
2022-12-21,1472.317
2022-12-22,1453.261
2022-12-23,1460.519
2022-12-26,1460.519
2022-12-27,1455.373
2022-12-28,1462.749
2022-12-29,1473.887
2022-12-30,1454.741
2023-01-02,1454.741
2023-01-03,1470.668
2023-01-04,1495.686
2023-01-05,1484.096
2023-01-06,1509.172
2023-01-09,1528.204
2023-01-10,1513.971
2023-01-11,1522.786
2023-01-12,1550.599
2023-01-13,1566.415
2023-01-16,1572.703
2023-01-17,1571.259
2023-01-18,1583.921
2023-01-19,1552.563
2023-01-20,1561.122
2023-01-23,1565.544
2023-01-24,1562.054
2023-01-25,1558.246
2023-01-26,1564.276
2023-01-27,1574.066
2023-01-30,1580.853
2023-01-31,1568.226
2023-02-01,1572.549
2023-02-02,1628.776
2023-02-03,1608.852
2023-02-06,1582.713
2023-02-07,1564.395
2023-02-08,1579.216
2023-02-09,1585.904
2023-02-10,1549.795
2023-02-13,1566.32
2023-02-14,1560.536
2023-02-15,1557.474
2023-02-16,1558.648
2023-02-17,1548.935
2023-02-20,1551.443
2023-02-21,1551.685
2023-02-22,1529.129
2023-02-23,1529.37
2023-02-24,1512.579
2023-02-27,1540.195
2023-02-28,1547.074
2023-03-01,1537.246
2023-03-02,1526.551
2023-03-03,1532.425
2023-03-06,1543.302
2023-03-07,1515.199
2023-03-08,1504.966
2023-03-09,1505.868
2023-03-10,1501.159
2023-03-13,1466.644
2023-03-14,1489.47
2023-03-15,1433.553
2023-03-16,1460.45
2023-03-17,1439.33
2023-03-20,1457.813
2023-03-21,1474.076
2023-03-22,1478.764
2023-03-23,1494.188
2023-03-24,1467.438
2023-03-27,1475.724
2023-03-28,1470.475
2023-03-29,1487.083
2023-03-30,1522.557
2023-03-31,1521.979
2023-04-03,1518.616
2023-04-04,1529.478
2023-04-05,1493.73
2023-04-06,1507.135
2023-04-07,1507.135
2023-04-10,1497.985
2023-04-11,1518.556
2023-04-12,1525.643
2023-04-13,1543.616
2023-04-14,1560.963
2023-04-17,1560.042
2023-04-18,1567.027
2023-04-19,1563.28
2023-04-20,1567.087
2023-04-21,1574.372
2023-04-24,1582.023
2023-04-25,1569.728
2023-04-26,1573.072
2023-04-27,1579.809
2023-04-28,1606.97
2023-05-01,1600.769
2023-05-02,1589.147
2023-05-03,1597.919
2023-05-04,1593.66
2023-05-05,1612.002
2023-05-08,1613.727
2023-05-09,1600.624
2023-05-10,1600.308
2023-05-11,1594.042
2023-05-12,1585.412
2023-05-15,1595.1
2023-05-16,1589.195
2023-05-17,1582.368
2023-05-18,1583.928
2023-05-19,1587.781
2023-05-22,1577.765
2023-05-23,1563.109
2023-05-24,1529.232
2023-05-25,1523.27
2023-05-26,1522.462
2023-05-29,1524.993
2023-05-30,1534.464
2023-05-31,1530.845
2023-06-01,1557.775
2023-06-02,1577.849
2023-06-05,1562.219
2023-06-06,1570.968
2023-06-07,1578.396
2023-06-08,1586.313
2023-06-09,1587.754
2023-06-12,1588.742
2023-06-13,1607.824
2023-06-14,1620.666
2023-06-15,1621.998
2023-06-16,1634.926
2023-06-19,1618.435
2023-06-20,1602.94
2023-06-21,1589.0
2023-06-22,1576.28
2023-06-23,1557.3
2023-06-26,1550.467
2023-06-27,1554.78
2023-06-28,1561.569
2023-06-29,1550.62
2023-06-30,1576.232
2023-07-03,1570.591
2023-07-04,1576.164
2023-07-05,1559.017
2023-07-06,1525.769
2023-07-07,1551.612
2023-07-10,1556.229
2023-07-11,1568.075
2023-07-12,1617.635
2023-07-13,1640.768
2023-07-14,1641.439
2023-07-17,1626.79
2023-07-18,1644.485
2023-07-19,1668.772
2023-07-20,1663.31
2023-07-21,1658.843
2023-07-24,1647.397
2023-07-25,1654.84
2023-07-26,1660.72
2023-07-27,1662.334
2023-07-28,1651.622
2023-07-31,1656.653
2023-08-01,1634.593
2023-08-02,1605.779
2023-08-03,1608.726
2023-08-04,1625.386
2023-08-07,1621.374
2023-08-08,1610.242
2023-08-09,1619.142
2023-08-10,1628.028
2023-08-11,1612.708
2023-08-14,1607.91
2023-08-15,1609.239
2023-08-16,1604.57
2023-08-17,1583.703
2023-08-18,1559.452
2023-08-21,1548.372
2023-08-22,1557.757
2023-08-23,1564.246
2023-08-24,1558.491
2023-08-25,1542.919
2023-08-28,1545.931
2023-08-29,1577.546
2023-08-30,1599.988
2023-08-31,1597.18
2023-09-01,1586.284
2023-09-04,1585.879
2023-09-05,1574.687
2023-09-06,1563.608
2023-09-07,1550.431
2023-09-08,1561.613
2023-09-11,1567.569
2023-09-12,1560.544
2023-09-13,1562.922
2023-09-14,1575.988
2023-09-15,1574.929
2023-09-18,1540.125
2023-09-19,1536.98
2023-09-20,1560.088
2023-09-21,1537.689
2023-09-22,1532.802
2023-09-25,1510.655
2023-09-26,1500.017
2023-09-27,1488.155
2023-09-28,1497.138
2023-09-29,1511.522
2023-10-02,1475.481
2023-10-03,1447.597
2023-10-04,1439.298
2023-10-05,1453.551
2023-10-06,1470.666
2023-10-09,1454.803
2023-10-10,1495.531
2023-10-11,1491.837
2023-10-12,1476.403
2023-10-13,1438.309
2023-10-16,1447.694
2023-10-17,1456.245
2023-10-18,1429.485
2023-10-19,1409.275
2023-10-20,1399.345
2023-10-23,1414.883
2023-10-24,1400.145
2023-10-25,1389.281
2023-10-26,1375.599
2023-10-27,1383.763
2023-10-30,1395.692
2023-10-31,1402.804
2023-11-01,1410.981
2023-11-02,1447.073
2023-11-03,1486.326
2023-11-06,1469.112
2023-11-07,1465.484
2023-11-08,1471.747
2023-11-09,1486.911
2023-11-10,1459.65
2023-11-13,1465.723
2023-11-14,1537.174
2023-11-15,1544.324
2023-11-16,1518.227
2023-11-17,1537.389
2023-11-20,1549.943
2023-11-21,1539.858
2023-11-22,1541.58
2023-11-23,1554.058
2023-11-24,1563.242
2023-11-27,1563.257
2023-11-28,1569.433
2023-11-29,1580.914
2023-11-30,1556.763
2023-12-01,1566.276
2023-12-04,1558.597
2023-12-05,1567.038
2023-12-06,1577.585
2023-12-07,1568.456
2023-12-08,1576.9
2023-12-11,1584.913
2023-12-12,1582.165
2023-12-13,1569.397
2023-12-14,1642.775
2023-12-15,1626.712
2023-12-18,1622.68
2023-12-19,1648.269
2023-12-20,1660.785
2023-12-21,1655.051
2023-12-22,1666.817
2023-12-25,1666.817
2023-12-26,1665.376
2023-12-27,1681.052
2023-12-28,1675.879
2023-12-29,1669.162
2024-01-01,1669.162
2024-01-02,1633.158
2024-01-03,1614.964
2024-01-04,1628.315
2024-01-05,1616.977
2024-01-08,1637.5
2024-01-09,1619.146
2024-01-10,1624.267
2024-01-11,1601.264
2024-01-12,1623.949
2024-01-15,1613.916
2024-01-16,1604.535
2024-01-17,1588.455
2024-01-18,1597.202
2024-01-19,1589.838
2024-01-22,1610.793
2024-01-23,1597.898
2024-01-24,1625.609
2024-01-25,1631.923
2024-01-26,1648.39
2024-01-29,1634.184
2024-01-30,1642.291
2024-01-31,1646.619
2024-02-01,1630.748
2024-02-02,1625.933
2024-02-05,1593.651
2024-02-06,1622.933
2024-02-07,1622.519
2024-02-08,1620.381
2024-02-09,1621.457
2024-02-12,1633.056
2024-02-13,1604.885
2024-02-14,1613.598
2024-02-15,1621.985
2024-02-16,1639.995
2024-02-19,1642.929
2024-02-20,1638.661
2024-02-21,1631.745
2024-02-22,1649.235
2024-02-23,1653.694
2024-02-26,1645.661
2024-02-27,1646.867
2024-02-28,1627.544
2024-02-29,1628.942
2024-03-01,1645.244
2024-03-04,1642.2
2024-03-05,1648.136
2024-03-06,1667.542
2024-03-07,1680.965
2024-03-08,1693.833
2024-03-11,1682.782
2024-03-12,1688.582
2024-03-13,1685.564
2024-03-14,1679.426
2024-03-15,1675.637
2024-03-18,1673.165
2024-03-19,1665.274
2024-03-20,1660.124
2024-03-21,1680.483
2024-03-22,1665.869
2024-03-25,1662.019
2024-03-26,1676.271
2024-03-27,1681.576
2024-03-28,1686.256
2024-03-29,1686.256
2024-04-01,1676.912
2024-04-02,1660.909
2024-04-03,1669.705
2024-04-04,1685.474
2024-04-05,1663.586
2024-04-08,1675.575
2024-04-09,1668.334
2024-04-10,1661.144
2024-04-11,1659.974
2024-04-12,1635.294
2024-04-15,1643.806
2024-04-16,1603.738
2024-04-17,1604.15
2024-04-18,1608.499
2024-04-19,1598.273
2024-04-22,1600.726
2024-04-23,1631.842
2024-04-24,1622.43
2024-04-25,1616.38
2024-04-26,1629.01
2024-04-29,1657.498
2024-04-30,1647.97
2024-05-01,1639.184
2024-05-02,1647.928
2024-05-03,1668.798
2024-05-06,1672.987
2024-05-07,1691.723
2024-05-08,1695.824
2024-05-09,1705.428
2024-05-10,1715.363
2024-05-13,1715.561
2024-05-14,1730.393
2024-05-15,1748.908
2024-05-16,1760.144
2024-05-17,1763.204
2024-05-20,1791.092
2024-05-21,1780.676
2024-05-22,1783.449
2024-05-23,1782.275
2024-05-24,1793.772
2024-05-27,1799.194
2024-05-28,1793.485
2024-05-29,1760.556
2024-05-30,1780.665
2024-05-31,1782.616
2024-06-03,1796.974
2024-06-04,1782.579
2024-06-05,1774.675
2024-06-06,1777.777
2024-06-07,1763.328
2024-06-10,1751.559
2024-06-11,1738.478
2024-06-12,1778.598
2024-06-13,1739.324
2024-06-14,1712.814
2024-06-17,1721.448
2024-06-18,1741.611
2024-06-19,1748.119
2024-06-20,1750.496
2024-06-21,1736.438
2024-06-24,1756.661
2024-06-25,1729.862
2024-06-26,1720.907
2024-06-27,1731.667
2024-06-28,1720.066
2024-07-01,1714.317
2024-07-02,1713.67
2024-07-03,1748.162
2024-07-04,1755.697
2024-07-05,1772.323
2024-07-08,1786.827
2024-07-09,1761.732
2024-07-10,1784.618
2024-07-11,1822.424
2024-07-12,1843.605
2024-07-15,1832.215
2024-07-16,1837.257
2024-07-17,1833.834
2024-07-18,1837.565
2024-07-19,1815.817
2024-07-22,1825.415
2024-07-23,1825.057
2024-07-24,1816.703
2024-07-25,1799.133
2024-07-26,1834.726
2024-07-29,1824.589
2024-07-30,1835.496
2024-07-31,1857.355
2024-08-01,1823.562
2024-08-02,1765.857
2024-08-05,1722.413
2024-08-06,1720.609
2024-08-07,1741.559
2024-08-08,1736.153
2024-08-09,1751.451
2024-08-12,1760.214
2024-08-13,1770.94
2024-08-14,1788.503
2024-08-15,1810.436
2024-08-16,1811.816
2024-08-19,1832.84
2024-08-20,1823.018
2024-08-21,1844.99
2024-08-22,1848.947
2024-08-23,1871.569
2024-08-26,1873.414
2024-08-27,1869.934
2024-08-28,1864.851
2024-08-29,1867.561
2024-08-30,1869.401
2024-09-02,1872.69
2024-09-03,1848.031
2024-09-04,1850.509
2024-09-05,1841.215
2024-09-06,1813.824
2024-09-09,1818.451
2024-09-10,1818.518
2024-09-11,1806.666
2024-09-12,1833.071
2024-09-13,1858.664
2024-09-16,1870.78
2024-09-17,1878.339
2024-09-18,1869.908
2024-09-19,1913.329
2024-09-20,1885.924
2024-09-23,1895.822
2024-09-24,1897.486
2024-09-25,1891.838
2024-09-26,1920.282
2024-09-27,1936.244
2024-09-30,1905.637
2024-10-01,1873.329
2024-10-02,1862.867
2024-10-03,1835.423
2024-10-04,1849.714
2024-10-07,1838.78
2024-10-08,1826.24
2024-10-09,1842.617
2024-10-10,1825.91
2024-10-11,1836.373
2024-10-14,1836.62
2024-10-15,1845.796
2024-10-16,1847.045
2024-10-17,1858.909
2024-10-18,1863.656
2024-10-21,1835.895
2024-10-22,1836.035
2024-10-23,1815.338
2024-10-24,1817.369
2024-10-25,1820.469
2024-10-28,1828.513
2024-10-29,1815.88
2024-10-30,1830.099
2024-10-31,1771.905
2024-11-01,1801.032
2024-11-04,1794.698
2024-11-05,1797.421
2024-11-06,1793.215
2024-11-07,1830.481
2024-11-08,1801.963
2024-11-11,1813.689
2024-11-12,1779.86
2024-11-13,1768.132
2024-11-14,1775.932
2024-11-15,1750.254
2024-11-18,1745.956
2024-11-19,1744.987
2024-11-20,1721.206
2024-11-21,1732.702
2024-11-22,1756.303
2024-11-25,1769.794
2024-11-26,1753.669
2024-11-27,1775.502
2024-11-28,1785.945
2024-11-29,1791.906
2024-12-02,1783.642
2024-12-03,1804.06
2024-12-04,1824.901
2024-12-05,1831.23
