Date,CANADA GROWTH Standard (Large+Mid Cap)
2005-10-12,1239.356
2005-10-13,1214.026
2005-10-14,1220.719
2005-10-17,1241.898
2005-10-18,1204.681
2005-10-19,1225.347
2005-10-20,1187.222
2005-10-21,1195.247
2005-10-24,1204.008
2005-10-25,1217.724
2005-10-26,1208.834
2005-10-27,1202.087
2005-10-28,1204.881
2005-10-31,1211.203
2005-11-01,1208.847
2005-11-02,1240.298
2005-11-03,1256.141
2005-11-04,1254.909
2005-11-07,1237.935
2005-11-08,1230.145
2005-11-09,1231.388
2005-11-10,1216.713
2005-11-11,1227.254
2005-11-14,1223.047
2005-11-15,1215.592
2005-11-16,1234.645
2005-11-17,1238.312
2005-11-18,1233.196
2005-11-21,1257.951
2005-11-22,1275.971
2005-11-23,1278.01
2005-11-24,1287.032
2005-11-25,1284.318
2005-11-28,1272.565
2005-11-29,1269.308
2005-11-30,1259.161
2005-12-01,1284.513
2005-12-02,1293.883
2005-12-05,1299.136
2005-12-06,1316.165
2005-12-07,1324.706
2005-12-08,1333.477
2005-12-09,1326.94
2005-12-12,1333.034
2005-12-13,1344.54
2005-12-14,1339.646
2005-12-15,1331.363
2005-12-16,1329.515
2005-12-19,1326.846
2005-12-20,1319.06
2005-12-21,1323.58
2005-12-22,1334.049
2005-12-23,1334.891
2005-12-26,1334.891
2005-12-27,1327.779
2005-12-28,1342.325
2005-12-29,1348.025
2005-12-30,1338.845
2006-01-02,1338.845
2006-01-03,1381.567
2006-01-04,1397.269
2006-01-05,1385.575
2006-01-06,1403.572
2006-01-09,1392.497
2006-01-10,1399.747
2006-01-11,1401.477
2006-01-12,1394.13
2006-01-13,1397.958
2006-01-16,1417.68
2006-01-17,1406.943
2006-01-18,1379.665
2006-01-19,1413.719
2006-01-20,1421.669
2006-01-23,1447.571
2006-01-24,1434.234
2006-01-25,1435.612
2006-01-26,1449.939
2006-01-27,1471.935
2006-01-30,1488.486
2006-01-31,1492.836
2006-02-01,1496.306
2006-02-02,1487.832
2006-02-03,1482.153
2006-02-06,1507.083
2006-02-07,1458.311
2006-02-08,1441.394
2006-02-09,1444.482
2006-02-10,1422.667
2006-02-13,1402.06
2006-02-14,1417.216
2006-02-15,1404.979
2006-02-16,1420.774
2006-02-17,1441.815
2006-02-20,1464.014
2006-02-21,1459.235
2006-02-22,1446.099
2006-02-23,1428.952
2006-02-24,1445.211
2006-02-27,1438.124
2006-02-28,1440.057
2006-03-01,1464.524
2006-03-02,1493.649
2006-03-03,1495.885
2006-03-06,1479.431
2006-03-07,1457.064
2006-03-08,1426.095
2006-03-09,1423.352
2006-03-10,1431.963
2006-03-13,1444.077
2006-03-14,1459.591
2006-03-15,1476.186
2006-03-16,1480.261
2006-03-17,1458.731
2006-03-20,1441.712
2006-03-21,1445.627
2006-03-22,1447.587
2006-03-23,1450.403
2006-03-24,1464.315
2006-03-27,1451.577
2006-03-28,1448.612
2006-03-29,1467.386
2006-03-30,1488.673
2006-03-31,1470.532
2006-04-03,1482.469
2006-04-04,1488.424
2006-04-05,1517.474
2006-04-06,1538.255
2006-04-07,1528.934
2006-04-10,1538.462
2006-04-11,1518.726
2006-04-12,1516.911
2006-04-13,1523.119
2006-04-14,1523.119
2006-04-17,1544.556
2006-04-18,1571.077
2006-04-19,1587.229
2006-04-20,1549.743
2006-04-21,1573.273
2006-04-24,1554.559
2006-04-25,1560.467
2006-04-26,1556.319
2006-04-27,1541.057
2006-04-28,1553.26
2006-05-01,1568.717
2006-05-02,1592.086
2006-05-03,1580.897
2006-05-04,1577.558
2006-05-05,1592.928
2006-05-08,1581.122
2006-05-09,1609.907
2006-05-10,1606.126
2006-05-11,1589.332
2006-05-12,1556.438
2006-05-15,1504.905
2006-05-16,1504.085
2006-05-17,1479.218
2006-05-18,1445.796
2006-05-19,1446.868
2006-05-22,1455.262
2006-05-23,1458.156
2006-05-24,1426.857
2006-05-25,1488.987
2006-05-26,1498.619
2006-05-29,1522.207
2006-05-30,1496.296
2006-05-31,1498.031
2006-06-01,1513.74
2006-06-02,1529.034
2006-06-05,1490.516
2006-06-06,1463.191
2006-06-07,1433.985
2006-06-08,1409.542
2006-06-09,1423.078
2006-06-12,1395.022
2006-06-13,1343.049
2006-06-14,1357.463
2006-06-15,1395.154
2006-06-16,1387.558
2006-06-19,1348.853
2006-06-20,1359.04
2006-06-21,1396.492
2006-06-22,1385.612
2006-06-23,1403.529
2006-06-26,1418.346
2006-06-27,1405.379
2006-06-28,1409.192
2006-06-29,1456.454
2006-06-30,1476.911
2006-07-03,1477.708
2006-07-04,1510.344
2006-07-05,1484.383
2006-07-06,1477.705
2006-07-07,1468.95
2006-07-10,1451.535
2006-07-11,1465.386
2006-07-12,1454.755
2006-07-13,1437.173
2006-07-14,1450.997
2006-07-17,1419.906
2006-07-18,1416.971
2006-07-19,1438.055
2006-07-20,1408.121
2006-07-21,1388.866
2006-07-24,1416.404
2006-07-25,1442.578
2006-07-26,1459.096
2006-07-27,1453.584
2006-07-28,1469.898
2006-07-31,1474.363
2006-08-01,1486.114
2006-08-02,1513.769
2006-08-03,1503.588
2006-08-04,1498.742
2006-08-07,1509.785
2006-08-08,1522.335
2006-08-09,1530.217
2006-08-10,1516.098
2006-08-11,1516.419
2006-08-14,1491.049
2006-08-15,1509.56
2006-08-16,1523.69
2006-08-17,1517.886
2006-08-18,1509.053
2006-08-21,1533.655
2006-08-22,1546.261
2006-08-23,1549.255
2006-08-24,1530.707
2006-08-25,1538.144
2006-08-28,1538.464
2006-08-29,1526.519
2006-08-30,1529.57
2006-08-31,1532.741
2006-09-01,1550.994
2006-09-04,1550.153
2006-09-05,1553.973
2006-09-06,1530.273
2006-09-07,1508.736
2006-09-08,1483.36
2006-09-11,1439.249
2006-09-12,1443.022
2006-09-13,1455.128
2006-09-14,1437.094
2006-09-15,1429.848
2006-09-18,1455.203
2006-09-19,1434.674
2006-09-20,1418.469
2006-09-21,1425.744
2006-09-22,1423.646
2006-09-25,1423.597
2006-09-26,1442.363
2006-09-27,1466.246
2006-09-28,1475.253
2006-09-29,1469.461
2006-10-02,1458.406
2006-10-03,1407.095
2006-10-04,1416.827
2006-10-05,1442.743
2006-10-06,1433.012
2006-10-09,1439.334
2006-10-10,1441.919
2006-10-11,1412.521
2006-10-12,1436.395
2006-10-13,1469.369
2006-10-16,1492.915
2006-10-17,1481.444
2006-10-18,1480.11
2006-10-19,1498.991
2006-10-20,1504.973
2006-10-23,1518.523
2006-10-24,1526.001
2006-10-25,1559.706
2006-10-26,1552.821
2006-10-27,1553.712
2006-10-30,1546.597
2006-10-31,1560.835
2006-11-01,1521.792
2006-11-02,1525.859
2006-11-03,1551.841
2006-11-06,1563.343
2006-11-07,1563.741
2006-11-08,1575.596
2006-11-09,1583.238
2006-11-10,1571.124
2006-11-13,1560.924
2006-11-14,1549.232
2006-11-15,1560.91
2006-11-16,1545.484
2006-11-17,1540.279
2006-11-20,1541.419
2006-11-21,1568.997
2006-11-22,1573.681
2006-11-23,1588.015
2006-11-24,1597.384
2006-11-27,1586.498
2006-11-28,1586.671
2006-11-29,1606.973
2006-11-30,1621.926
2006-12-01,1618.987
2006-12-04,1627.076
2006-12-05,1639.931
2006-12-06,1629.697
2006-12-07,1622.58
2006-12-08,1615.67
2006-12-11,1611.982
2006-12-12,1600.009
2006-12-13,1611.321
2006-12-14,1624.839
2006-12-15,1597.143
2006-12-18,1584.725
2006-12-19,1591.358
2006-12-20,1599.514
2006-12-21,1580.58
2006-12-22,1572.533
2006-12-25,1572.533
2006-12-26,1569.076
2006-12-27,1594.12
2006-12-28,1606.838
2006-12-29,1601.624
2007-01-01,1601.624
2007-01-02,1605.736
2007-01-03,1556.699
2007-01-04,1526.994
2007-01-05,1520.077
2007-01-08,1532.359
2007-01-09,1512.991
2007-01-10,1511.566
2007-01-11,1521.373
2007-01-12,1559.44
2007-01-15,1575.975
2007-01-16,1557.4
2007-01-17,1556.363
2007-01-18,1539.494
2007-01-19,1559.634
2007-01-22,1555.744
2007-01-23,1587.629
2007-01-24,1603.716
2007-01-25,1592.04
2007-01-26,1593.601
2007-01-29,1588.858
2007-01-30,1600.658
2007-01-31,1606.311
2007-02-01,1628.364
2007-02-02,1616.037
2007-02-05,1622.729
2007-02-06,1624.158
2007-02-07,1616.777
2007-02-08,1627.112
2007-02-09,1624.098
2007-02-12,1618.714
2007-02-13,1649.176
2007-02-14,1655.469
2007-02-15,1670.966
2007-02-16,1679.07
2007-02-19,1673.427
2007-02-20,1668.885
2007-02-21,1683.723
2007-02-22,1679.799
2007-02-23,1684.199
2007-02-26,1691.374
2007-02-27,1628.557
2007-02-28,1622.747
2007-03-01,1611.56
2007-03-02,1582.689
2007-03-05,1558.744
2007-03-06,1585.891
2007-03-07,1598.177
2007-03-08,1604.905
2007-03-09,1610.242
2007-03-12,1617.985
2007-03-13,1579.201
2007-03-14,1575.857
2007-03-15,1583.224
2007-03-16,1576.613
2007-03-19,1600.693
2007-03-20,1606.798
2007-03-21,1641.858
2007-03-22,1638.895
2007-03-23,1652.373
2007-03-26,1660.672
2007-03-27,1648.65
2007-03-28,1654.272
2007-03-29,1659.905
2007-03-30,1654.746
2007-04-02,1670.877
2007-04-03,1687.138
2007-04-04,1704.564
2007-04-05,1710.882
2007-04-06,1710.882
2007-04-09,1717.472
2007-04-10,1717.053
2007-04-11,1711.861
2007-04-12,1741.222
2007-04-13,1758.389
2007-04-16,1773.672
2007-04-17,1767.997
2007-04-18,1774.699
2007-04-19,1746.845
2007-04-20,1762.216
2007-04-23,1757.936
2007-04-24,1751.154
2007-04-25,1772.066
2007-04-26,1750.881
2007-04-27,1770.556
2007-04-30,1748.045
2007-05-01,1744.109
2007-05-02,1781.361
2007-05-03,1803.255
2007-05-04,1811.548
2007-05-07,1817.336
2007-05-08,1825.736
2007-05-09,1822.653
2007-05-10,1808.008
2007-05-11,1823.188
2007-05-14,1813.027
2007-05-15,1828.535
2007-05-16,1834.664
2007-05-17,1853.691
2007-05-18,1869.035
2007-05-21,1879.033
2007-05-22,1874.791
2007-05-23,1884.8
2007-05-24,1846.298
2007-05-25,1869.82
2007-05-28,1875.46
2007-05-29,1870.645
2007-05-30,1886.755
2007-05-31,1897.117
2007-06-01,1920.064
2007-06-04,1941.16
2007-06-05,1937.202
2007-06-06,1910.583
2007-06-07,1869.806
2007-06-08,1883.103
2007-06-11,1887.66
2007-06-12,1866.832
2007-06-13,1883.15
2007-06-14,1912.839
2007-06-15,1950.153
2007-06-18,1940.919
2007-06-19,1948.997
2007-06-20,1915.104
2007-06-21,1930.201
2007-06-22,1915.369
2007-06-25,1877.405
2007-06-26,1847.899
2007-06-27,1861.808
2007-06-28,1875.35
2007-06-29,1913.75
2007-07-02,1932.462
2007-07-03,1939.138
2007-07-04,1946.95
2007-07-05,1950.515
2007-07-06,1978.235
2007-07-09,1990.67
2007-07-10,1976.053
2007-07-11,1971.293
2007-07-12,2011.467
2007-07-13,2040.973
2007-07-16,2019.996
2007-07-17,2029.475
2007-07-18,2070.519
2007-07-19,2083.863
2007-07-20,2074.244
2007-07-23,2054.411
2007-07-24,1991.626
2007-07-25,1989.46
2007-07-26,1939.777
2007-07-27,1914.232
2007-07-30,1927.403
2007-07-31,1920.036
2007-08-01,1900.843
2007-08-02,1936.909
2007-08-03,1896.931
2007-08-06,1898.913
2007-08-07,1895.217
2007-08-08,1944.847
2007-08-09,1890.635
2007-08-10,1891.504
2007-08-13,1895.707
2007-08-14,1846.473
2007-08-15,1786.408
2007-08-16,1744.557
2007-08-17,1798.587
2007-08-20,1821.314
2007-08-21,1843.616
2007-08-22,1877.327
2007-08-23,1883.003
2007-08-24,1899.436
2007-08-27,1889.241
2007-08-28,1831.987
2007-08-29,1876.092
2007-08-30,1878.214
2007-08-31,1917.998
2007-09-03,1928.389
2007-09-04,1945.483
2007-09-05,1935.589
2007-09-06,1964.509
2007-09-07,1937.443
2007-09-10,1926.631
2007-09-11,1961.304
2007-09-12,1990.843
2007-09-13,2018.903
2007-09-14,2024.936
2007-09-17,2022.574
2007-09-18,2074.143
2007-09-19,2068.829
2007-09-20,2092.587
2007-09-21,2116.74
2007-09-24,2114.234
2007-09-25,2117.766
2007-09-26,2109.046
2007-09-27,2136.161
2007-09-28,2148.596
2007-10-01,2167.65
2007-10-02,2136.948
2007-10-03,2121.695
2007-10-04,2139.385
2007-10-05,2208.863
2007-10-08,2198.778
2007-10-09,2215.134
2007-10-10,2223.54
2007-10-11,2234.551
2007-10-12,2248.623
2007-10-15,2241.925
2007-10-16,2221.133
2007-10-17,2248.546
2007-10-18,2278.232
2007-10-19,2241.917
2007-10-22,2212.277
2007-10-23,2258.591
2007-10-24,2256.036
2007-10-25,2274.568
2007-10-26,2319.156
2007-10-29,2363.888
2007-10-30,2327.298
2007-10-31,2400.47
2007-11-01,2343.735
2007-11-02,2395.427
2007-11-05,2385.769
2007-11-06,2442.874
2007-11-07,2433.642
2007-11-08,2404.887
2007-11-09,2310.467
2007-11-12,2180.172
2007-11-13,2207.795
2007-11-14,2236.692
2007-11-15,2143.52
2007-11-16,2157.735
2007-11-19,2109.822
2007-11-20,2142.569
2007-11-21,2101.218
2007-11-22,2124.712
2007-11-23,2139.105
2007-11-26,2120.011
2007-11-27,2102.46
2007-11-28,2147.798
2007-11-29,2145.503
2007-11-30,2110.908
2007-12-03,2101.203
2007-12-04,2077.24
2007-12-05,2106.64
2007-12-06,2139.24
2007-12-07,2156.125
2007-12-10,2172.049
2007-12-11,2110.717
2007-12-12,2140.393
2007-12-13,2117.486
2007-12-14,2110.131
2007-12-17,2076.541
2007-12-18,2071.243
2007-12-19,2097.624
2007-12-20,2125.474
2007-12-21,2191.481
2007-12-24,2218.387
2007-12-25,2218.387
2007-12-26,2229.329
2007-12-27,2235.339
2007-12-28,2272.137
2007-12-31,2242.467
2008-01-01,2242.467
2008-01-02,2260.763
2008-01-03,2292.557
2008-01-04,2229.77
2008-01-07,2189.079
2008-01-08,2194.562
2008-01-09,2184.225
2008-01-10,2172.839
2008-01-11,2155.359
2008-01-14,2185.996
2008-01-15,2107.213
2008-01-16,2030.869
2008-01-17,1965.595
2008-01-18,1972.577
2008-01-21,1864.269
2008-01-22,1966.757
2008-01-23,1926.681
2008-01-24,2028.38
2008-01-25,2044.634
2008-01-28,2064.193
2008-01-29,2079.868
2008-01-30,2081.042
2008-01-31,2080.901
2008-02-01,2116.148
2008-02-04,2124.513
2008-02-05,2040.788
2008-02-06,2030.193
2008-02-07,2019.741
2008-02-08,2073.83
2008-02-11,2102.502
2008-02-12,2103.077
2008-02-13,2134.968
2008-02-14,2140.533
2008-02-15,2129.775
2008-02-18,2118.572
2008-02-19,2159.078
2008-02-20,2167.3
2008-02-21,2179.85
2008-02-22,2184.329
2008-02-25,2245.388
2008-02-26,2277.039
2008-02-27,2292.442
2008-02-28,2343.132
2008-02-29,2280.548
2008-03-03,2267.247
2008-03-04,2260.571
2008-03-05,2294.847
2008-03-06,2276.389
2008-03-07,2245.453
2008-03-10,2165.229
2008-03-11,2241.72
2008-03-12,2238.503
2008-03-13,2295.205
2008-03-14,2264.802
2008-03-17,2184.317
2008-03-18,2215.544
2008-03-19,2091.729
2008-03-20,2043.784
2008-03-21,2043.784
2008-03-24,2094.339
2008-03-25,2163.409
2008-03-26,2194.781
2008-03-27,2188.35
2008-03-28,2172.825
2008-03-31,2152.426
2008-04-01,2150.901
2008-04-02,2200.525
2008-04-03,2233.862
2008-04-04,2269.701
2008-04-07,2275.122
2008-04-08,2280.938
2008-04-09,2285.013
2008-04-10,2317.678
2008-04-11,2270.883
2008-04-14,2299.349
2008-04-15,2332.47
2008-04-16,2426.04
2008-04-17,2400.204
2008-04-18,2425.967
2008-04-21,2462.447
2008-04-22,2452.026
2008-04-23,2383.517
2008-04-24,2344.487
2008-04-25,2394.62
2008-04-28,2362.474
2008-04-29,2308.448
2008-04-30,2347.681
2008-05-01,2326.948
2008-05-02,2376.114
2008-05-05,2411.899
2008-05-06,2466.877
2008-05-07,2471.187
2008-05-08,2518.572
2008-05-09,2505.404
2008-05-12,2553.488
2008-05-13,2546.14
2008-05-14,2539.947
2008-05-15,2581.785
2008-05-16,2632.656
2008-05-19,2646.583
2008-05-20,2682.331
2008-05-21,2638.322
2008-05-22,2633.197
2008-05-23,2608.554
2008-05-26,2613.839
2008-05-27,2548.52
2008-05-28,2592.88
2008-05-29,2575.608
2008-05-30,2581.897
2008-06-02,2592.792
2008-06-03,2559.51
2008-06-04,2527.657
2008-06-05,2584.357
2008-06-06,2609.407
2008-06-09,2609.264
2008-06-10,2555.241
2008-06-11,2581.891
2008-06-12,2533.332
2008-06-13,2555.878
2008-06-16,2600.065
2008-06-17,2641.084
2008-06-18,2655.147
2008-06-19,2608.722
2008-06-20,2564.692
2008-06-23,2614.008
2008-06-24,2549.298
2008-06-25,2543.506
2008-06-26,2528.788
2008-06-27,2549.057
2008-06-30,2573.328
2008-07-01,2551.947
2008-07-02,2474.04
2008-07-03,2482.253
2008-07-04,2452.911
2008-07-07,2393.213
2008-07-08,2404.565
2008-07-09,2389.909
2008-07-10,2439.209
2008-07-11,2447.821
2008-07-14,2498.69
2008-07-15,2436.397
2008-07-16,2418.034
2008-07-17,2376.996
2008-07-18,2372.742
2008-07-21,2424.963
2008-07-22,2375.384
2008-07-23,2297.424
2008-07-24,2251.469
2008-07-25,2283.666
2008-07-28,2262.562
2008-07-29,2235.502
2008-07-30,2325.032
2008-07-31,2282.899
2008-08-01,2261.903
2008-08-04,2253.571
2008-08-05,2133.994
2008-08-06,2186.124
2008-08-07,2182.134
2008-08-08,2114.191
2008-08-11,2083.324
2008-08-12,2095.684
2008-08-13,2159.518
2008-08-14,2149.648
2008-08-15,2073.421
2008-08-18,2093.528
2008-08-19,2113.666
2008-08-20,2182.85
2008-08-21,2272.454
2008-08-22,2230.492
2008-08-25,2201.663
2008-08-26,2220.804
2008-08-27,2251.069
2008-08-28,2253.459
2008-08-29,2230.198
2008-09-01,2211.315
2008-09-02,2097.083
2008-09-03,2058.035
2008-09-04,1994.043
2008-09-05,2007.847
2008-09-08,1945.154
2008-09-09,1838.261
2008-09-10,1902.774
2008-09-11,1926.524
2008-09-12,2001.166
2008-09-15,1883.584
2008-09-16,1907.421
2008-09-17,1871.563
2008-09-18,1882.973
2008-09-19,2078.132
2008-09-22,2074.201
2008-09-23,2025.087
2008-09-24,2016.753
2008-09-25,2016.358
2008-09-26,1895.559
2008-09-29,1737.406
2008-09-30,1764.667
2008-10-01,1745.55
2008-10-02,1541.206
2008-10-03,1525.745
2008-10-06,1407.115
2008-10-07,1364.306
2008-10-08,1412.046
2008-10-09,1339.494
2008-10-10,1193.898
2008-10-13,1225.036
2008-10-14,1352.372
2008-10-15,1199.065
2008-10-16,1171.537
2008-10-17,1218.063
2008-10-20,1313.627
2008-10-21,1217.98
2008-10-22,1093.587
2008-10-23,1099.324
2008-10-24,1099.781
2008-10-27,985.271
2008-10-28,1074.523
2008-10-29,1199.447
2008-10-30,1268.755
2008-10-31,1253.986
2008-11-03,1257.557
2008-11-04,1372.691
2008-11-05,1338.431
2008-11-06,1234.137
2008-11-07,1249.852
2008-11-10,1264.514
2008-11-11,1208.548
2008-11-12,1101.836
2008-11-13,1168.457
2008-11-14,1123.101
2008-11-17,1081.913
2008-11-18,1104.506
2008-11-19,1056.618
2008-11-20,921.982
2008-11-21,1028.73
2008-11-24,1101.113
2008-11-25,1099.931
2008-11-26,1154.321
2008-11-27,1162.905
2008-11-28,1220.115
2008-12-01,1078.902
2008-12-02,1083.275
2008-12-03,1069.512
2008-12-04,1026.632
2008-12-05,1013.731
2008-12-08,1112.484
2008-12-09,1100.03
2008-12-10,1155.797
2008-12-11,1145.646
2008-12-12,1155.745
2008-12-15,1161.595
2008-12-16,1223.269
2008-12-17,1249.06
2008-12-18,1203.875
2008-12-19,1195.972
2008-12-22,1144.836
2008-12-23,1160.783
2008-12-24,1156.544
2008-12-25,1156.544
2008-12-26,1151.192
2008-12-29,1201.53
2008-12-30,1220.448
2008-12-31,1230.085
2009-01-01,1230.085
2009-01-02,1283.14
2009-01-05,1322.56
2009-01-06,1354.59
2009-01-07,1287.072
2009-01-08,1313.865
2009-01-09,1287.683
2009-01-12,1228.523
2009-01-13,1229.205
2009-01-14,1175.529
2009-01-15,1196.688
2009-01-16,1227.585
2009-01-19,1204.859
2009-01-20,1157.481
2009-01-21,1185.848
2009-01-22,1159.617
2009-01-23,1210.745
2009-01-26,1234.687
2009-01-27,1232.699
2009-01-28,1270.307
2009-01-29,1252.343
2009-01-30,1216.79
2009-02-02,1213.228
2009-02-03,1205.129
2009-02-04,1234.921
2009-02-05,1263.853
2009-02-06,1273.923
2009-02-09,1294.199
2009-02-10,1264.684
2009-02-11,1221.708
2009-02-12,1227.604
2009-02-13,1221.154
2009-02-16,1218.059
2009-02-17,1161.08
2009-02-18,1143.415
2009-02-19,1139.396
2009-02-20,1110.012
2009-02-23,1071.825
2009-02-24,1090.462
2009-02-25,1080.477
2009-02-26,1122.539
2009-02-27,1096.071
2009-03-02,1014.195
2009-03-03,1013.401
2009-03-04,1039.845
2009-03-05,1029.758
2009-03-06,1022.852
2009-03-09,1014.871
2009-03-10,1053.832
2009-03-11,1076.777
2009-03-12,1101.845
2009-03-13,1118.469
2009-03-16,1124.477
2009-03-17,1145.123
2009-03-18,1158.925
2009-03-19,1219.87
2009-03-20,1185.833
2009-03-23,1245.284
2009-03-24,1232.192
2009-03-25,1230.908
2009-03-26,1256.655
2009-03-27,1221.631
2009-03-30,1181.472
2009-03-31,1187.945
2009-04-01,1215.152
2009-04-02,1248.232
2009-04-03,1253.244
2009-04-06,1241.634
2009-04-07,1216.014
2009-04-08,1238.833
2009-04-09,1275.708
2009-04-10,1275.708
2009-04-13,1288.115
2009-04-14,1290.783
2009-04-15,1291.254
2009-04-16,1299.623
2009-04-17,1300.352
2009-04-20,1251.128
2009-04-21,1248.454
2009-04-22,1265.038
2009-04-23,1293.655
2009-04-24,1332.113
2009-04-27,1312.212
2009-04-28,1292.349
2009-04-29,1315.714
2009-04-30,1319.474
2009-05-01,1346.934
2009-05-04,1417.224
2009-05-05,1414.932
2009-05-06,1455.499
2009-05-07,1442.886
2009-05-08,1490.71
2009-05-11,1475.251
2009-05-12,1476.681
2009-05-13,1429.381
2009-05-14,1437.193
2009-05-15,1439.433
2009-05-18,1443.632
2009-05-19,1500.218
2009-05-20,1547.589
2009-05-21,1496.97
2009-05-22,1530.343
2009-05-25,1536.898
2009-05-26,1572.693
2009-05-27,1567.136
2009-05-28,1607.914
2009-05-29,1628.55
2009-06-01,1680.212
2009-06-02,1683.335
2009-06-03,1604.697
2009-06-04,1629.783
2009-06-05,1622.442
2009-06-08,1597.853
2009-06-09,1622.147
2009-06-10,1625.145
2009-06-11,1659.654
2009-06-12,1617.102
2009-06-15,1554.659
2009-06-16,1542.849
2009-06-17,1484.164
2009-06-18,1498.518
2009-06-19,1512.016
2009-06-22,1406.913
2009-06-23,1436.896
2009-06-24,1474.206
2009-06-25,1497.106
2009-06-26,1509.379
2009-06-29,1509.551
2009-06-30,1494.451
2009-07-01,1511.764
2009-07-02,1476.737
2009-07-03,1479.081
2009-07-06,1426.44
2009-07-07,1411.422
2009-07-08,1379.882
2009-07-09,1398.156
2009-07-10,1387.132
2009-07-13,1401.551
2009-07-14,1432.094
2009-07-15,1491.251
2009-07-16,1515.222
2009-07-17,1533.081
2009-07-20,1578.001
2009-07-21,1579.036
2009-07-22,1561.207
2009-07-23,1611.033
2009-07-24,1610.508
2009-07-27,1613.558
2009-07-28,1571.88
2009-07-29,1546.146
2009-07-30,1590.503
2009-07-31,1609.607
2009-08-03,1633.02
2009-08-04,1670.233
2009-08-05,1666.824
2009-08-06,1638.875
2009-08-07,1618.414
2009-08-10,1605.038
2009-08-11,1561.375
2009-08-12,1577.448
2009-08-13,1615.394
2009-08-14,1601.111
2009-08-17,1524.468
2009-08-18,1560.302
2009-08-19,1565.438
2009-08-20,1576.917
2009-08-21,1620.367
2009-08-24,1621.945
2009-08-25,1616.825
2009-08-26,1587.321
2009-08-27,1572.318
2009-08-28,1613.02
2009-08-31,1562.269
2009-09-01,1555.699
2009-09-02,1566.651
2009-09-03,1603.047
2009-09-04,1635.398
2009-09-07,1657.509
2009-09-08,1679.385
2009-09-09,1653.346
2009-09-10,1677.799
2009-09-11,1716.952
2009-09-14,1704.504
2009-09-15,1743.684
2009-09-16,1772.479
2009-09-17,1780.937
2009-09-18,1737.065
2009-09-21,1720.109
2009-09-22,1765.212
2009-09-23,1743.041
2009-09-24,1685.457
2009-09-25,1652.441
2009-09-28,1659.066
2009-09-29,1676.413
2009-09-30,1693.733
2009-10-01,1642.31
2009-10-02,1613.202
2009-10-05,1639.387
2009-10-06,1701.119
2009-10-07,1711.395
2009-10-08,1745.538
2009-10-09,1759.179
2009-10-12,1772.527
2009-10-13,1786.5
2009-10-14,1811.581
2009-10-15,1805.885
2009-10-16,1792.91
2009-10-19,1807.059
2009-10-20,1781.44
2009-10-21,1778.872
2009-10-22,1780.371
2009-10-23,1741.983
2009-10-26,1699.822
2009-10-27,1671.753
2009-10-28,1603.548
2009-10-29,1656.116
2009-10-30,1617.99
2009-11-02,1610.19
2009-11-03,1650.657
2009-11-04,1669.663
2009-11-05,1682.654
2009-11-06,1691.603
2009-11-09,1753.674
2009-11-10,1748.797
2009-11-11,1759.617
2009-11-12,1735.912
2009-11-13,1746.86
2009-11-16,1775.556
2009-11-17,1773.488
2009-11-18,1786.691
2009-11-19,1752.247
2009-11-20,1742.165
2009-11-23,1770.612
2009-11-24,1751.573
2009-11-25,1786.166
2009-11-26,1738.594
2009-11-27,1737.493
2009-11-30,1742.184
2009-12-01,1818.268
2009-12-02,1835.956
2009-12-03,1795.843
2009-12-04,1768.728
2009-12-07,1758.844
2009-12-08,1720.021
2009-12-09,1740.343
2009-12-10,1759.739
2009-12-11,1739.045
2009-12-14,1745.691
2009-12-15,1746.642
2009-12-16,1765.968
2009-12-17,1707.849
2009-12-18,1709.64
2009-12-21,1741.252
2009-12-22,1746.136
2009-12-23,1780.423
2009-12-24,1797.197
2009-12-25,1797.197
2009-12-28,1806.067
2009-12-29,1793.725
2009-12-30,1784.504
2009-12-31,1790.516
2010-01-01,1790.516
2010-01-04,1837.636
2010-01-05,1845.415
2010-01-06,1864.723
2010-01-07,1853.18
2010-01-08,1868.808
2010-01-11,1873.499
2010-01-12,1831.709
2010-01-13,1839.133
2010-01-14,1834.161
2010-01-15,1807.14
2010-01-18,1819.776
2010-01-19,1812.252
2010-01-20,1765.3
2010-01-21,1734.322
2010-01-22,1706.688
2010-01-25,1692.931
2010-01-26,1688.15
2010-01-27,1678.839
2010-01-28,1673.208
2010-01-29,1631.079
2010-02-01,1675.393
2010-02-02,1690.0
2010-02-03,1691.673
2010-02-04,1628.155
2010-02-05,1655.0
2010-02-08,1630.6
2010-02-09,1653.026
2010-02-10,1652.133
2010-02-11,1699.35
2010-02-12,1708.301
2010-02-15,1716.678
2010-02-16,1750.11
2010-02-17,1746.539
2010-02-18,1768.783
2010-02-19,1760.971
2010-02-22,1749.359
2010-02-23,1716.049
2010-02-24,1708.156
2010-02-25,1706.922
2010-02-26,1720.276
2010-03-01,1749.136
2010-03-02,1787.577
2010-03-03,1800.94
2010-03-04,1782.58
2010-03-05,1818.616
2010-03-08,1816.181
2010-03-09,1808.889
2010-03-10,1819.602
2010-03-11,1811.957
2010-03-12,1839.101
2010-03-15,1816.442
2010-03-16,1841.156
2010-03-17,1848.157
2010-03-18,1829.224
2010-03-19,1805.181
2010-03-22,1797.473
2010-03-23,1805.89
2010-03-24,1769.88
2010-03-25,1774.133
2010-03-26,1767.853
2010-03-29,1805.116
