Date,CANADA GROWTH Standard (Large+Mid Cap)
2010-04-22,1581.743
2010-04-23,1590.214
2010-04-26,1601.036
2010-04-27,1581.016
2010-04-28,1572.402
2010-04-29,1601.992
2010-04-30,1599.219
2010-05-03,1587.7
2010-05-04,1555.211
2010-05-05,1522.784
2010-05-06,1517.811
2010-05-07,1475.876
2010-05-10,1533.953
2010-05-11,1554.678
2010-05-12,1589.458
2010-05-13,1572.154
2010-05-14,1547.598
2010-05-17,1519.852
2010-05-18,1516.613
2010-05-19,1470.048
2010-05-20,1413.244
2010-05-21,1433.504
2010-05-24,1436.208
2010-05-25,1410.661
2010-05-26,1431.686
2010-05-27,1474.231
2010-05-28,1468.737
2010-05-31,1487.02
2010-06-01,1458.297
2010-06-02,1488.284
2010-06-03,1497.324
2010-06-04,1455.489
2010-06-07,1435.487
2010-06-08,1438.969
2010-06-09,1458.811
2010-06-10,1495.324
2010-06-11,1497.106
2010-06-14,1508.646
2010-06-15,1532.006
2010-06-16,1541.731
2010-06-17,1538.504
2010-06-18,1543.406
2010-06-21,1548.793
2010-06-22,1525.665
2010-06-23,1500.274
2010-06-24,1479.169
2010-06-25,1485.673
2010-06-28,1484.012
2010-06-29,1418.166
2010-06-30,1405.674
2010-07-01,1404.155
2010-07-02,1383.581
2010-07-05,1367.956
2010-07-06,1395.084
2010-07-07,1422.381
2010-07-08,1442.494
2010-07-09,1475.899
2010-07-12,1472.48
2010-07-13,1492.653
2010-07-14,1482.871
2010-07-15,1490.71
2010-07-16,1451.312
2010-07-19,1447.673
2010-07-20,1459.124
2010-07-21,1463.332
2010-07-22,1489.966
2010-07-23,1497.003
2010-07-26,1507.373
2010-07-27,1489.754
2010-07-28,1485.303
2010-07-29,1492.869
2010-07-30,1498.916
2010-08-02,1510.65
2010-08-03,1519.609
2010-08-04,1531.907
2010-08-05,1539.298
2010-08-06,1528.594
2010-08-09,1538.974
2010-08-10,1522.639
2010-08-11,1478.031
2010-08-12,1473.364
2010-08-13,1481.244
2010-08-16,1474.157
2010-08-17,1526.295
2010-08-18,1537.113
2010-08-19,1525.542
2010-08-20,1505.76
2010-08-23,1501.046
2010-08-24,1477.574
2010-08-25,1480.595
2010-08-26,1497.569
2010-08-27,1514.104
2010-08-30,1526.759
2010-08-31,1511.805
2010-09-01,1545.729
2010-09-02,1557.245
2010-09-03,1564.91
2010-09-06,1578.367
2010-09-07,1559.529
2010-09-08,1559.784
2010-09-09,1560.276
2010-09-10,1563.377
2010-09-13,1573.311
2010-09-14,1587.898
2010-09-15,1580.721
2010-09-16,1586.93
2010-09-17,1578.409
2010-09-20,1595.388
2010-09-21,1584.497
2010-09-22,1587.329
2010-09-23,1568.352
2010-09-24,1594.421
2010-09-27,1593.132
2010-09-28,1598.039
2010-09-29,1612.58
2010-09-30,1617.77
2010-10-01,1624.797
2010-10-04,1622.478
2010-10-05,1655.909
2010-10-06,1664.981
2010-10-07,1648.669
2010-10-08,1665.822
2010-10-11,1670.752
2010-10-12,1676.224
2010-10-13,1708.502
2010-10-14,1696.859
2010-10-15,1683.029
2010-10-18,1680.872
2010-10-19,1634.191
2010-10-20,1653.285
2010-10-21,1651.556
2010-10-22,1646.466
2010-10-25,1668.954
2010-10-26,1668.767
2010-10-27,1634.04
2010-10-28,1648.295
2010-10-29,1673.708
2010-11-01,1682.3
2010-11-02,1687.594
2010-11-03,1683.112
2010-11-04,1728.287
2010-11-05,1730.521
2010-11-08,1747.187
2010-11-09,1738.888
2010-11-10,1737.701
2010-11-11,1740.034
2010-11-12,1705.843
2010-11-15,1698.862
2010-11-16,1652.352
2010-11-17,1662.825
2010-11-18,1696.917
2010-11-19,1703.686
2010-11-22,1705.433
2010-11-23,1683.696
2010-11-24,1717.768
2010-11-25,1726.151
2010-11-26,1696.845
2010-11-29,1691.997
2010-11-30,1699.162
2010-12-01,1738.882
2010-12-02,1770.47
2010-12-03,1783.459
2010-12-06,1802.922
2010-12-07,1791.628
2010-12-08,1755.443
2010-12-09,1762.483
2010-12-10,1772.312
2010-12-13,1788.853
2010-12-14,1780.465
2010-12-15,1777.682
2010-12-16,1768.174
2010-12-17,1773.278
2010-12-20,1758.396
2010-12-21,1785.902
2010-12-22,1790.131
2010-12-23,1798.386
2010-12-24,1807.92
2010-12-27,1803.706
2010-12-28,1820.408
2010-12-29,1833.212
2010-12-30,1832.4
2010-12-31,1848.703
2011-01-03,1854.863
2011-01-04,1828.665
2011-01-05,1836.938
2011-01-06,1820.825
2011-01-07,1816.982
2011-01-10,1805.047
2011-01-11,1838.206
2011-01-12,1858.321
2011-01-13,1843.702
2011-01-14,1837.334
2011-01-17,1843.841
2011-01-18,1856.438
2011-01-19,1831.946
2011-01-20,1796.354
2011-01-21,1803.472
2011-01-24,1817.45
2011-01-25,1794.583
2011-01-26,1842.55
2011-01-27,1829.217
2011-01-28,1835.836
2011-01-31,1854.552
2011-02-01,1891.724
2011-02-02,1896.803
2011-02-03,1910.329
2011-02-04,1896.538
2011-02-07,1901.186
2011-02-08,1909.992
2011-02-09,1888.328
2011-02-10,1899.222
2011-02-11,1897.045
2011-02-14,1922.589
2011-02-15,1921.418
2011-02-16,1947.984
2011-02-17,1966.204
2011-02-18,1959.222
2011-02-21,1956.931
2011-02-22,1930.759
2011-02-23,1924.543
2011-02-24,1916.05
2011-02-25,1959.13
2011-02-28,1984.768
2011-03-01,1989.229
2011-03-02,1998.023
2011-03-03,1995.947
2011-03-04,2010.617
2011-03-07,1979.582
2011-03-08,1953.833
2011-03-09,1932.646
2011-03-10,1881.429
2011-03-11,1886.407
2011-03-14,1873.844
2011-03-15,1858.219
2011-03-16,1838.237
2011-03-17,1882.169
2011-03-18,1891.132
2011-03-21,1938.898
2011-03-22,1936.614
2011-03-23,1941.559
2011-03-24,1946.813
2011-03-25,1942.129
2011-03-28,1916.578
2011-03-29,1919.752
2011-03-30,1950.883
2011-03-31,1953.382
2011-04-01,1967.43
2011-04-04,1982.163
2011-04-05,2004.0
2011-04-06,2003.962
2011-04-07,1985.327
2011-04-08,2009.526
2011-04-11,1974.296
2011-04-12,1925.167
2011-04-13,1927.099
2011-04-14,1921.52
2011-04-15,1923.587
2011-04-18,1890.183
2011-04-19,1929.994
2011-04-20,1961.928
2011-04-21,1980.823
2011-04-22,1980.823
2011-04-25,1961.759
2011-04-26,1969.218
2011-04-27,1957.875
2011-04-28,1968.964
2011-04-29,1976.716
2011-05-02,1968.289
2011-05-03,1912.915
2011-05-04,1892.669
2011-05-05,1841.008
2011-05-06,1869.741
2011-05-09,1870.93
2011-05-10,1872.267
2011-05-11,1835.769
2011-05-12,1804.986
2011-05-13,1804.265
2011-05-16,1805.417
2011-05-17,1807.43
2011-05-18,1842.386
2011-05-19,1846.077
2011-05-20,1840.936
2011-05-23,1830.883
2011-05-24,1832.003
2011-05-25,1860.118
2011-05-26,1866.87
2011-05-27,1885.352
2011-05-30,1892.738
2011-05-31,1899.815
2011-06-01,1854.039
2011-06-02,1841.349
2011-06-03,1838.173
2011-06-06,1805.509
2011-06-07,1812.871
2011-06-08,1787.002
2011-06-09,1806.27
2011-06-10,1777.736
2011-06-13,1754.962
2011-06-14,1796.007
2011-06-15,1772.913
2011-06-16,1725.973
2011-06-17,1717.212
2011-06-20,1723.073
2011-06-21,1774.108
2011-06-22,1773.931
2011-06-23,1756.938
2011-06-24,1736.405
2011-06-27,1742.286
2011-06-28,1772.141
2011-06-29,1812.126
2011-06-30,1836.032
2011-07-01,1841.183
2011-07-04,1858.754
2011-07-05,1867.368
2011-07-06,1854.959
2011-07-07,1877.337
2011-07-08,1862.736
2011-07-11,1824.367
2011-07-12,1835.372
2011-07-13,1870.871
2011-07-14,1857.559
2011-07-15,1871.441
2011-07-18,1859.115
2011-07-19,1895.289
2011-07-20,1899.717
2011-07-21,1915.864
2011-07-22,1916.965
2011-07-25,1918.0
2011-07-26,1903.578
2011-07-27,1849.685
2011-07-28,1845.857
2011-07-29,1817.573
2011-08-01,1806.403
2011-08-02,1780.617
2011-08-03,1782.298
2011-08-04,1690.21
2011-08-05,1651.856
2011-08-08,1571.578
2011-08-09,1626.228
2011-08-10,1652.724
2011-08-11,1695.044
2011-08-12,1694.276
2011-08-15,1726.794
2011-08-16,1704.782
2011-08-17,1711.501
2011-08-18,1631.081
2011-08-19,1630.505
2011-08-22,1642.217
2011-08-23,1671.118
2011-08-24,1669.206
2011-08-25,1666.306
2011-08-26,1679.817
2011-08-29,1722.75
2011-08-30,1741.633
2011-08-31,1754.844
2011-09-01,1751.443
2011-09-02,1732.267
2011-09-05,1714.427
2011-09-06,1706.917
2011-09-07,1740.147
2011-09-08,1746.588
2011-09-09,1684.35
2011-09-12,1645.017
2011-09-13,1660.007
2011-09-14,1673.703
2011-09-15,1688.891
2011-09-16,1670.191
2011-09-19,1639.896
2011-09-20,1641.599
2011-09-21,1591.129
2011-09-22,1487.343
2011-09-23,1467.998
2011-09-26,1484.256
2011-09-27,1528.56
2011-09-28,1479.651
2011-09-29,1478.788
2011-09-30,1456.13
2011-10-03,1397.765
2011-10-04,1377.871
2011-10-05,1441.349
2011-10-06,1497.242
2011-10-07,1485.054
2011-10-10,1491.781
2011-10-11,1525.518
2011-10-12,1564.863
2011-10-13,1535.216
2011-10-14,1587.545
2011-10-17,1555.043
2011-10-18,1573.322
2011-10-19,1543.194
2011-10-20,1526.744
2011-10-21,1563.249
2011-10-24,1607.193
2011-10-25,1584.498
2011-10-26,1600.627
2011-10-27,1671.095
2011-10-28,1688.927
2011-10-31,1638.222
2011-11-01,1588.137
2011-11-02,1619.901
2011-11-03,1658.18
2011-11-04,1646.513
2011-11-07,1660.268
2011-11-08,1667.501
2011-11-09,1607.526
2011-11-10,1596.321
2011-11-11,1638.308
2011-11-14,1622.772
2011-11-15,1616.236
2011-11-16,1608.664
2011-11-17,1566.436
2011-11-18,1558.193
2011-11-21,1517.008
2011-11-22,1520.427
2011-11-23,1473.723
2011-11-24,1458.4
2011-11-25,1456.655
2011-11-28,1505.619
2011-11-29,1519.047
2011-11-30,1607.202
2011-12-01,1592.178
2011-12-02,1571.413
2011-12-05,1573.593
2011-12-06,1574.304
2011-12-07,1586.457
2011-12-08,1554.253
2011-12-09,1553.168
2011-12-12,1531.042
2011-12-13,1501.723
2011-12-14,1450.215
2011-12-15,1449.913
2011-12-16,1463.055
2011-12-19,1448.883
2011-12-20,1487.203
2011-12-21,1491.18
2011-12-22,1513.654
2011-12-23,1521.817
2011-12-26,1521.817
2011-12-27,1519.88
2011-12-28,1490.693
2011-12-29,1506.315
2011-12-30,1525.918
2012-01-02,1525.918
2012-01-03,1572.734
2012-01-04,1562.799
2012-01-05,1556.78
2012-01-06,1542.932
2012-01-09,1539.452
2012-01-10,1562.593
2012-01-11,1557.915
2012-01-12,1560.473
2012-01-13,1552.114
2012-01-16,1563.494
2012-01-17,1568.661
2012-01-18,1582.107
2012-01-19,1591.085
2012-01-20,1580.122
2012-01-23,1604.826
2012-01-24,1575.494
2012-01-25,1606.734
2012-01-26,1623.565
2012-01-27,1626.05
2012-01-30,1615.638
2012-01-31,1619.877
2012-02-01,1635.985
2012-02-02,1644.196
2012-02-03,1643.313
2012-02-06,1637.601
2012-02-07,1635.486
2012-02-08,1634.2
2012-02-09,1634.161
2012-02-10,1607.505
2012-02-13,1611.552
2012-02-14,1603.704
2012-02-15,1609.098
2012-02-16,1623.889
2012-02-17,1622.914
2012-02-20,1630.601
2012-02-21,1650.444
2012-02-22,1658.681
2012-02-23,1664.954
2012-02-24,1655.966
2012-02-27,1650.245
2012-02-28,1661.539
2012-02-29,1658.185
2012-03-01,1664.334
2012-03-02,1650.389
2012-03-05,1620.479
2012-03-06,1579.682
2012-03-07,1582.328
2012-03-08,1610.389
2012-03-09,1621.256
2012-03-12,1601.406
2012-03-13,1614.884
2012-03-14,1583.255
2012-03-15,1593.187
2012-03-16,1602.129
2012-03-19,1604.738
2012-03-20,1593.524
2012-03-21,1593.222
2012-03-22,1570.761
2012-03-23,1590.7
2012-03-26,1618.601
2012-03-27,1607.237
2012-03-28,1589.863
2012-03-29,1579.375
2012-03-30,1587.996
2012-04-02,1615.171
2012-04-03,1592.248
2012-04-04,1556.398
2012-04-05,1556.305
2012-04-06,1556.305
2012-04-09,1538.898
2012-04-10,1526.049
2012-04-11,1535.637
2012-04-12,1569.158
2012-04-13,1544.229
2012-04-16,1534.47
2012-04-17,1569.281
2012-04-18,1563.117
2012-04-19,1560.145
2012-04-20,1562.684
2012-04-23,1529.701
2012-04-24,1539.653
2012-04-25,1566.811
2012-04-26,1571.619
2012-04-27,1590.658
2012-04-30,1585.155
2012-05-01,1595.882
2012-05-02,1572.416
2012-05-03,1544.972
2012-05-04,1519.32
2012-05-07,1514.202
2012-05-08,1484.009
2012-05-09,1479.564
2012-05-10,1487.654
2012-05-11,1488.3
2012-05-14,1453.941
2012-05-15,1432.421
2012-05-16,1427.201
2012-05-17,1428.189
2012-05-18,1420.326
2012-05-21,1414.974
2012-05-22,1442.197
2012-05-23,1447.719
2012-05-24,1457.285
2012-05-25,1458.198
2012-05-28,1458.81
2012-05-29,1466.15
2012-05-30,1439.97
2012-05-31,1440.528
2012-06-01,1421.418
2012-06-04,1420.392
2012-06-05,1438.674
2012-06-06,1457.021
2012-06-07,1460.254
2012-06-08,1440.669
2012-06-11,1432.665
2012-06-12,1444.018
2012-06-13,1452.054
2012-06-14,1447.316
2012-06-15,1455.643
2012-06-18,1469.73
2012-06-19,1505.099
2012-06-20,1496.725
2012-06-21,1445.839
2012-06-22,1444.137
2012-06-25,1434.349
2012-06-26,1437.049
2012-06-27,1448.425
2012-06-28,1436.479
2012-06-29,1476.392
2012-07-02,1476.972
2012-07-03,1523.267
2012-07-04,1529.777
2012-07-05,1511.426
2012-07-06,1483.726
2012-07-09,1479.495
2012-07-10,1458.279
2012-07-11,1459.229
2012-07-12,1438.459
2012-07-13,1463.027
2012-07-16,1460.424
2012-07-17,1467.77
2012-07-18,1475.666
2012-07-19,1492.923
2012-07-20,1482.139
2012-07-23,1458.753
2012-07-24,1447.516
2012-07-25,1454.05
2012-07-26,1484.767
2012-07-27,1503.098
2012-07-30,1505.568
2012-07-31,1490.486
2012-08-01,1487.517
2012-08-02,1467.929
2012-08-03,1494.988
2012-08-06,1495.212
2012-08-07,1528.958
2012-08-08,1519.021
2012-08-09,1536.704
2012-08-10,1542.693
2012-08-13,1530.262
2012-08-14,1532.125
2012-08-15,1543.617
2012-08-16,1566.226
2012-08-17,1572.682
2012-08-20,1571.188
2012-08-21,1582.124
2012-08-22,1575.563
2012-08-23,1570.27
2012-08-24,1570.25
2012-08-27,1566.745
2012-08-28,1567.128
2012-08-29,1563.65
2012-08-30,1541.287
2012-08-31,1561.991
2012-09-03,1561.359
2012-09-04,1563.832
2012-09-05,1563.164
2012-09-06,1599.919
2012-09-07,1626.473
2012-09-10,1619.207
2012-09-11,1624.953
2012-09-12,1626.224
2012-09-13,1650.797
2012-09-14,1679.657
2012-09-17,1668.781
2012-09-18,1661.516
2012-09-19,1662.043
2012-09-20,1649.593
2012-09-21,1648.458
2012-09-24,1632.116
2012-09-25,1630.065
2012-09-26,1614.65
2012-09-27,1632.204
2012-09-28,1628.377
2012-10-01,1643.064
2012-10-02,1638.97
2012-10-03,1625.876
2012-10-04,1648.456
2012-10-05,1653.108
2012-10-08,1652.261
2012-10-09,1624.084
2012-10-10,1616.316
2012-10-11,1623.919
2012-10-12,1614.22
2012-10-15,1614.104
2012-10-16,1632.147
2012-10-17,1642.596
2012-10-18,1635.388
2012-10-19,1617.893
2012-10-22,1615.418
2012-10-23,1592.958
2012-10-24,1589.95
2012-10-25,1603.896
2012-10-26,1598.64
2012-10-29,1598.558
2012-10-30,1608.716
2012-10-31,1615.783
2012-11-01,1621.62
2012-11-02,1597.985
2012-11-05,1596.77
2012-11-06,1602.068
2012-11-07,1586.766
2012-11-08,1578.188
2012-11-09,1571.348
2012-11-12,1569.324
2012-11-13,1562.824
2012-11-14,1528.941
2012-11-15,1512.577
2012-11-16,1518.249
2012-11-19,1549.445
2012-11-20,1543.269
2012-11-21,1551.949
2012-11-22,1557.612
2012-11-23,1574.124
2012-11-26,1565.676
2012-11-27,1555.685
2012-11-28,1561.457
2012-11-29,1571.697
2012-11-30,1572.514
2012-12-03,1558.694
2012-12-04,1556.86
2012-12-05,1555.634
2012-12-06,1565.297
2012-12-07,1569.104
2012-12-10,1585.735
2012-12-11,1592.641
2012-12-12,1606.87
2012-12-13,1596.712
2012-12-14,1593.565
2012-12-17,1597.014
2012-12-18,1597.652
2012-12-19,1599.543
2012-12-20,1593.055
2012-12-21,1583.796
2012-12-24,1584.233
2012-12-25,1584.233
2012-12-26,1580.967
2012-12-27,1588.692
2012-12-28,1576.991
2012-12-31,1595.791
2013-01-01,1595.791
2013-01-02,1630.461
2013-01-03,1613.944
2013-01-04,1621.944
2013-01-07,1611.957
2013-01-08,1613.898
2013-01-09,1618.08
2013-01-10,1638.112
2013-01-11,1648.123
2013-01-14,1644.153
2013-01-15,1651.793
2013-01-16,1641.308
2013-01-17,1648.114
2013-01-18,1641.593
2013-01-21,1651.528
2013-01-22,1654.853
2013-01-23,1639.756
2013-01-24,1637.586
2013-01-25,1628.531
2013-01-28,1624.063
2013-01-29,1636.456
2013-01-30,1633.583
2013-01-31,1623.058
2013-02-01,1635.629
2013-02-04,1633.14
2013-02-05,1637.897
2013-02-06,1644.466
2013-02-07,1646.09
2013-02-08,1645.586
2013-02-11,1626.194
2013-02-12,1642.868
2013-02-13,1637.619
2013-02-14,1632.436
2013-02-15,1620.851
2013-02-18,1614.431
2013-02-19,1625.422
2013-02-20,1602.845
2013-02-21,1588.194
2013-02-22,1585.303
2013-02-25,1579.672
2013-02-26,1580.071
2013-02-27,1594.709
2013-02-28,1606.749
2013-03-01,1599.959
2013-03-04,1585.237
2013-03-05,1585.581
2013-03-06,1600.827
2013-03-07,1600.989
2013-03-08,1609.562
2013-03-11,1612.119
2013-03-12,1620.363
2013-03-13,1603.443
2013-03-14,1613.231
2013-03-15,1621.495
2013-03-18,1613.329
2013-03-19,1603.836
2013-03-20,1615.972
2013-03-21,1608.726
2013-03-22,1611.006
2013-03-25,1598.525
2013-03-26,1611.255
2013-03-27,1615.43
2013-03-28,1625.11
2013-03-29,1625.11
2013-04-01,1614.018
2013-04-02,1606.02
2013-04-03,1569.507
2013-04-04,1565.956
2013-04-05,1558.444
2013-04-08,1560.73
2013-04-09,1586.394
2013-04-10,1587.364
2013-04-11,1585.514
2013-04-12,1555.763
2013-04-15,1495.162
2013-04-16,1501.674
2013-04-17,1471.244
2013-04-18,1486.025
2013-04-19,1494.419
2013-04-22,1498.938
2013-04-23,1495.433
2013-04-24,1523.403
2013-04-25,1543.603
2013-04-26,1529.666
2013-04-29,1547.173
2013-04-30,1576.932
2013-05-01,1552.019
2013-05-02,1556.399
2013-05-03,1564.421
2013-05-06,1565.687
2013-05-07,1571.467
2013-05-08,1595.187
2013-05-09,1590.625
2013-05-10,1580.557
2013-05-13,1574.131
2013-05-14,1576.43
2013-05-15,1557.913
2013-05-16,1565.441
2013-05-17,1560.243
2013-05-20,1559.332
2013-05-21,1566.453
2013-05-22,1565.673
2013-05-23,1547.086
2013-05-24,1553.24
2013-05-27,1561.031
2013-05-28,1558.572
2013-05-29,1560.696
2013-05-30,1585.887
2013-05-31,1570.311
2013-06-03,1558.889
2013-06-04,1557.144
2013-06-05,1532.902
2013-06-06,1537.597
2013-06-07,1550.39
2013-06-10,1553.513
2013-06-11,1534.945
2013-06-12,1524.969
2013-06-13,1550.857
2013-06-14,1537.372
2013-06-17,1550.857
2013-06-18,1558.781
2013-06-19,1550.643
2013-06-20,1487.619
2013-06-21,1475.262
2013-06-24,1448.926
2013-06-25,1473.226
2013-06-26,1475.705
2013-06-27,1475.816
2013-06-28,1476.894
2013-07-01,1483.503
2013-07-02,1487.7
2013-07-03,1485.446
2013-07-04,1492.758
2013-07-05,1477.918
2013-07-08,1491.305
2013-07-09,1507.615
2013-07-10,1511.544
2013-07-11,1548.668
2013-07-12,1547.959
2013-07-15,1556.197
2013-07-16,1550.544
2013-07-17,1553.196
2013-07-18,1562.952
2013-07-19,1570.134
2013-07-22,1581.702
2013-07-23,1583.331
2013-07-24,1576.078
2013-07-25,1574.46
2013-07-26,1566.277
2013-07-29,1575.32
2013-07-30,1553.314
2013-07-31,1541.294
2013-08-01,1550.878
2013-08-02,1544.371
2013-08-05,1539.693
2013-08-06,1526.292
2013-08-07,1513.675
2013-08-08,1540.671
2013-08-09,1542.671
2013-08-12,1548.923
2013-08-13,1548.97
2013-08-14,1546.674
2013-08-15,1549.875
2013-08-16,1552.858
2013-08-19,1537.127
2013-08-20,1538.483
2013-08-21,1517.628
2013-08-22,1521.029
2013-08-23,1527.779
2013-08-26,1529.141
2013-08-27,1508.929
2013-08-28,1519.2
2013-08-29,1524.254
2013-08-30,1512.674
2013-09-02,1513.535
2013-09-03,1522.435
2013-09-04,1533.534
2013-09-05,1539.322
2013-09-06,1553.145
2013-09-09,1561.376
2013-09-10,1563.85
2013-09-11,1565.062
2013-09-12,1552.26
2013-09-13,1553.678
2013-09-16,1569.852
2013-09-17,1574.029
2013-09-18,1578.729
2013-09-19,1599.776
2013-09-20,1573.517
2013-09-23,1569.746
2013-09-24,1573.185
2013-09-25,1569.139
2013-09-26,1565.569
2013-09-27,1572.616
2013-09-30,1567.02
2013-10-01,1572.347
2013-10-02,1572.043
2013-10-03,1564.206
2013-10-04,1568.532
2013-10-07,1575.967
2013-10-08,1561.781
2013-10-09,1556.401
2013-10-10,1580.917
2013-10-11,1577.786
2013-10-14,1583.733
2013-10-15,1584.029
2013-10-16,1590.163
2013-10-17,1604.662
2013-10-18,1617.832
2013-10-21,1619.75
2013-10-22,1625.176
2013-10-23,1618.792
2013-10-24,1622.018
2013-10-25,1627.198
2013-10-28,1620.137
2013-10-29,1629.055
2013-10-30,1627.924
2013-10-31,1615.807
2013-11-01,1616.266
2013-11-04,1625.306
2013-11-05,1618.964
2013-11-06,1625.462
2013-11-07,1608.315
2013-11-08,1611.148
2013-11-11,1610.946
2013-11-12,1605.092
2013-11-13,1609.777
2013-11-14,1612.941
2013-11-15,1625.77
2013-11-18,1626.62
2013-11-19,1618.748
2013-11-20,1620.074
2013-11-21,1617.197
2013-11-22,1615.413
2013-11-25,1611.919
2013-11-26,1601.495
2013-11-27,1597.064
2013-11-28,1599.318
2013-11-29,1600.667
2013-12-02,1603.193
2013-12-03,1590.081
2013-12-04,1581.594
2013-12-05,1577.855
2013-12-06,1591.206
2013-12-09,1589.358
2013-12-10,1591.535
2013-12-11,1570.631
2013-12-12,1566.624
2013-12-13,1571.198
2013-12-16,1583.909
2013-12-17,1580.772
2013-12-18,1594.554
2013-12-19,1599.089
2013-12-20,1600.426
2013-12-23,1619.632
2013-12-24,1621.143
2013-12-25,1621.143
2013-12-26,1618.857
2013-12-27,1619.89
2013-12-30,1626.308
2013-12-31,1634.558
2014-01-01,1634.558
2014-01-02,1629.18
2014-01-03,1626.361
2014-01-06,1608.989
2014-01-07,1619.37
2014-01-08,1614.605
2014-01-09,1609.449
2014-01-10,1616.218
2014-01-13,1613.667
2014-01-14,1611.112
2014-01-15,1619.855
2014-01-16,1628.002
2014-01-17,1627.647
2014-01-20,1634.685
2014-01-21,1627.733
2014-01-22,1625.556
2014-01-23,1607.435
2014-01-24,1588.614
2014-01-27,1579.769
2014-01-28,1577.942
2014-01-29,1575.191
2014-01-30,1588.062
2014-01-31,1588.647
2014-02-03,1579.345
2014-02-04,1579.63
2014-02-05,1583.16
2014-02-06,1604.274
2014-02-07,1622.185
2014-02-10,1615.038
2014-02-11,1625.479
2014-02-12,1640.623
2014-02-13,1649.496
2014-02-14,1652.665
2014-02-17,1653.493
2014-02-18,1661.642
2014-02-19,1660.561
2014-02-20,1668.378
2014-02-21,1658.017
2014-02-24,1669.208
2014-02-25,1661.141
2014-02-26,1660.068
2014-02-27,1656.724
2014-02-28,1664.039
2014-03-03,1665.772
2014-03-04,1672.849
2014-03-05,1680.966
2014-03-06,1686.854
2014-03-07,1676.194
2014-03-10,1672.085
2014-03-11,1666.566
2014-03-12,1667.748
2014-03-13,1663.699
2014-03-14,1656.914
2014-03-17,1666.738
2014-03-18,1682.461
2014-03-19,1667.266
2014-03-20,1657.751
2014-03-21,1661.576
2014-03-24,1650.336
2014-03-25,1658.509
2014-03-26,1653.659
2014-03-27,1663.67
2014-03-28,1672.881
2014-03-31,1689.771
2014-04-01,1697.205
2014-04-02,1703.014
2014-04-03,1693.129
2014-04-04,1694.792
2014-04-07,1675.677
2014-04-08,1692.902
2014-04-09,1706.978
2014-04-10,1690.325
2014-04-11,1676.15
2014-04-14,1677.98
2014-04-15,1682.777
2014-04-16,1695.23
2014-04-17,1703.966
2014-04-18,1703.966
2014-04-21,1703.521
2014-04-22,1713.365
2014-04-23,1703.881
2014-04-24,1712.766
2014-04-25,1711.342
2014-04-28,1716.18
2014-04-29,1725.266
2014-04-30,1735.745
2014-05-01,1740.175
2014-05-02,1749.903
2014-05-05,1742.082
2014-05-06,1740.115
2014-05-07,1746.36
2014-05-08,1737.385
2014-05-09,1732.857
2014-05-12,1749.976
2014-05-13,1750.867
2014-05-14,1748.778
2014-05-15,1743.145
2014-05-16,1737.437
2014-05-19,1741.518
2014-05-20,1741.362
2014-05-21,1751.73
2014-05-22,1760.169
2014-05-23,1765.883
2014-05-26,1769.068
2014-05-27,1758.829
2014-05-28,1755.374
2014-05-29,1756.828
2014-05-30,1755.427
2014-06-02,1760.556
2014-06-03,1764.973
2014-06-04,1763.792
2014-06-05,1762.396
2014-06-06,1773.533
2014-06-09,1778.785
2014-06-10,1779.271
2014-06-11,1785.985
2014-06-12,1787.118
2014-06-13,1796.843
2014-06-16,1806.275
2014-06-17,1805.82
2014-06-18,1806.426
2014-06-19,1810.093
2014-06-20,1822.219
2014-06-23,1824.347
2014-06-24,1808.121
2014-06-25,1816.813
2014-06-26,1825.332
2014-06-27,1840.631
2014-06-30,1849.923
2014-07-01,1848.794
2014-07-02,1854.378
2014-07-03,1855.306
2014-07-04,1858.269
2014-07-07,1844.334
2014-07-08,1840.122
2014-07-09,1850.333
2014-07-10,1834.435
2014-07-11,1827.204
2014-07-14,1833.023
2014-07-15,1819.842
2014-07-16,1838.373
2014-07-17,1836.683
2014-07-18,1852.264
2014-07-21,1850.758
2014-07-22,1861.76
2014-07-23,1878.023
2014-07-24,1876.574
2014-07-25,1875.989
2014-07-28,1867.403
2014-07-29,1860.417
2014-07-30,1860.143
2014-07-31,1835.171
2014-08-01,1819.203
2014-08-04,1815.705
2014-08-05,1806.773
2014-08-06,1810.075
2014-08-07,1801.872
2014-08-08,1809.688
2014-08-11,1822.08
2014-08-12,1824.018
2014-08-13,1826.909
2014-08-14,1835.043
2014-08-15,1839.154
2014-08-18,1846.56
2014-08-19,1861.451
2014-08-20,1867.299
2014-08-21,1864.827
2014-08-22,1863.065
2014-08-25,1873.341
2014-08-26,1879.84
2014-08-27,1887.089
2014-08-28,1892.009
2014-08-29,1901.059
2014-09-01,1897.823
2014-09-02,1893.987
2014-09-03,1905.209
2014-09-04,1905.715
2014-09-05,1902.32
2014-09-08,1895.327
2014-09-09,1882.513
2014-09-10,1879.038
2014-09-11,1881.662
2014-09-12,1870.651
2014-09-15,1863.943
2014-09-16,1877.386
2014-09-17,1887.226
2014-09-18,1890.475
2014-09-19,1871.085
2014-09-22,1841.714
2014-09-23,1835.141
2014-09-24,1830.302
2014-09-25,1806.398
2014-09-26,1818.09
2014-09-29,1810.674
2014-09-30,1807.344
2014-10-01,1783.473
2014-10-02,1783.691
2014-10-03,1776.468
2014-10-06,1779.7
2014-10-07,1759.325
