Date,SWEDEN SMID CAP SMID (Small+Mid Cap)
2010-09-09,846.494
2010-09-10,853.554
2010-09-13,872.024
2010-09-14,881.503
2010-09-15,880.003
2010-09-16,881.197
2010-09-17,885.822
2010-09-20,901.171
2010-09-21,909.357
2010-09-22,918.886
2010-09-23,904.837
2010-09-24,932.653
2010-09-27,925.121
2010-09-28,936.116
2010-09-29,944.208
2010-09-30,946.863
2010-10-01,943.205
2010-10-04,928.441
2010-10-05,955.876
2010-10-06,958.16
2010-10-07,963.458
2010-10-08,959.528
2010-10-11,968.031
2010-10-12,962.802
2010-10-13,986.31
2010-10-14,999.218
2010-10-15,984.313
2010-10-18,978.327
2010-10-19,956.414
2010-10-20,975.654
2010-10-21,996.689
2010-10-22,984.478
2010-10-25,993.52
2010-10-26,975.451
2010-10-27,959.231
2010-10-28,953.762
2010-10-29,958.395
2010-11-01,966.057
2010-11-02,974.731
2010-11-03,971.23
2010-11-04,1008.912
2010-11-05,991.995
2010-11-08,982.602
2010-11-09,992.265
2010-11-10,971.376
2010-11-11,964.006
2010-11-12,955.873
2010-11-15,956.235
2010-11-16,927.681
2010-11-17,933.131
2010-11-18,952.643
2010-11-19,956.451
2010-11-22,949.42
2010-11-23,924.916
2010-11-24,938.86
2010-11-25,943.326
2010-11-26,932.313
2010-11-29,922.927
2010-11-30,925.059
2010-12-01,949.017
2010-12-02,974.16
2010-12-03,990.845
2010-12-06,986.876
2010-12-07,993.118
2010-12-08,977.174
2010-12-09,970.242
2010-12-10,975.723
2010-12-13,994.491
2010-12-14,1003.911
2010-12-15,1008.015
2010-12-16,1001.985
2010-12-17,1000.744
2010-12-20,1000.4
2010-12-21,1017.433
2010-12-22,1009.705
2010-12-23,1011.028
2010-12-24,1012.643
2010-12-27,1012.743
2010-12-28,1011.87
2010-12-29,1020.212
2010-12-30,1027.886
2010-12-31,1034.155
2011-01-03,1060.96
2011-01-04,1054.114
2011-01-05,1036.056
2011-01-06,1023.249
2011-01-07,1022.781
2011-01-10,1015.924
2011-01-11,1038.45
2011-01-12,1053.35
2011-01-13,1057.214
2011-01-14,1056.688
2011-01-17,1049.131
2011-01-18,1061.274
2011-01-19,1050.62
2011-01-20,1020.194
2011-01-21,1043.553
2011-01-24,1046.017
2011-01-25,1050.403
2011-01-26,1075.794
2011-01-27,1085.074
2011-01-28,1062.256
2011-01-31,1066.707
2011-02-01,1072.777
2011-02-02,1045.294
2011-02-03,1036.168
2011-02-04,1039.34
2011-02-07,1047.67
2011-02-08,1055.485
2011-02-09,1053.467
2011-02-10,1036.72
2011-02-11,1047.145
2011-02-14,1041.776
2011-02-15,1034.969
2011-02-16,1039.09
2011-02-17,1031.539
2011-02-18,1039.905
2011-02-21,1034.196
2011-02-22,1032.419
2011-02-23,1021.976
2011-02-24,1028.224
2011-02-25,1031.845
2011-02-28,1062.772
2011-03-01,1063.702
2011-03-02,1051.376
2011-03-03,1058.436
2011-03-04,1061.931
2011-03-07,1066.149
2011-03-08,1065.436
2011-03-09,1079.409
2011-03-10,1058.662
2011-03-11,1045.578
2011-03-14,1040.133
2011-03-15,1006.893
2011-03-16,991.316
2011-03-17,1015.31
2011-03-18,1047.768
2011-03-21,1068.71
2011-03-22,1062.796
2011-03-23,1062.895
2011-03-24,1083.149
2011-03-25,1079.614
2011-03-28,1081.552
2011-03-29,1083.4
2011-03-30,1095.521
2011-03-31,1102.677
2011-04-01,1110.245
2011-04-04,1120.298
2011-04-05,1112.148
2011-04-06,1128.575
2011-04-07,1115.188
2011-04-08,1133.784
2011-04-11,1123.985
2011-04-12,1101.656
2011-04-13,1119.315
2011-04-14,1117.011
2011-04-15,1119.814
2011-04-18,1080.292
2011-04-19,1108.156
2011-04-20,1144.295
2011-04-21,1157.075
2011-04-22,1157.075
2011-04-25,1157.36
2011-04-26,1162.446
2011-04-27,1158.236
2011-04-28,1170.804
2011-04-29,1177.364
2011-05-02,1189.129
2011-05-03,1170.718
2011-05-04,1154.217
2011-05-05,1127.91
2011-05-06,1136.132
2011-05-09,1119.905
2011-05-10,1139.655
2011-05-11,1135.445
2011-05-12,1118.21
2011-05-13,1120.524
2011-05-16,1124.511
2011-05-17,1109.383
2011-05-18,1121.882
2011-05-19,1132.62
2011-05-20,1128.317
2011-05-23,1095.616
2011-05-24,1102.382
2011-05-25,1106.718
2011-05-26,1102.828
2011-05-27,1127.001
2011-05-30,1130.353
2011-05-31,1146.15
2011-06-01,1150.672
2011-06-02,1142.337
2011-06-03,1131.978
2011-06-06,1128.111
2011-06-07,1132.051
2011-06-08,1098.092
2011-06-09,1096.048
2011-06-10,1059.298
2011-06-13,1053.887
2011-06-14,1067.047
2011-06-15,1035.675
2011-06-16,1010.284
2011-06-17,1026.489
2011-06-20,1011.77
2011-06-21,1039.714
2011-06-22,1030.746
2011-06-23,986.229
2011-06-24,989.172
2011-06-27,1010.242
2011-06-28,1015.362
2011-06-29,1054.395
2011-06-30,1083.199
2011-07-01,1089.508
2011-07-04,1100.802
2011-07-05,1101.51
2011-07-06,1078.716
2011-07-07,1101.142
2011-07-08,1078.476
2011-07-11,1032.805
2011-07-12,1030.142
2011-07-13,1054.733
2011-07-14,1033.87
2011-07-15,1020.017
2011-07-18,985.22
2011-07-19,1012.741
2011-07-20,1034.225
2011-07-21,1062.693
2011-07-22,1065.951
2011-07-25,1064.053
2011-07-26,1067.092
2011-07-27,1055.679
2011-07-28,1044.164
2011-07-29,1046.458
2011-08-01,1017.407
2011-08-02,994.305
2011-08-03,963.019
2011-08-04,898.98
2011-08-05,893.677
2011-08-08,837.451
2011-08-09,868.483
2011-08-10,845.312
2011-08-11,887.254
2011-08-12,908.403
2011-08-15,937.696
2011-08-16,928.25
2011-08-17,941.816
2011-08-18,875.19
2011-08-19,870.603
2011-08-22,879.244
2011-08-23,894.036
2011-08-24,910.083
2011-08-25,897.409
2011-08-26,894.898
2011-08-29,929.699
2011-08-30,921.637
2011-08-31,952.81
2011-09-01,946.01
2011-09-02,920.997
2011-09-05,876.24
2011-09-06,881.26
2011-09-07,912.057
2011-09-08,915.343
2011-09-09,877.593
2011-09-12,834.012
2011-09-13,835.782
2011-09-14,841.98
2011-09-15,879.44
2011-09-16,878.411
2011-09-19,845.183
2011-09-20,874.265
2011-09-21,856.437
2011-09-22,790.735
2011-09-23,787.465
2011-09-26,783.659
2011-09-27,839.665
2011-09-28,823.377
2011-09-29,839.797
2011-09-30,813.952
2011-10-03,809.148
2011-10-04,776.936
2011-10-05,800.431
2011-10-06,821.611
2011-10-07,832.271
2011-10-10,866.486
2011-10-11,861.508
2011-10-12,884.769
2011-10-13,863.412
2011-10-14,892.126
2011-10-17,878.692
2011-10-18,880.853
2011-10-19,888.361
2011-10-20,877.038
2011-10-21,912.896
2011-10-24,927.697
2011-10-25,926.87
2011-10-26,927.561
2011-10-27,990.687
2011-10-28,999.977
2011-10-31,959.761
2011-11-01,898.486
2011-11-02,922.702
2011-11-03,936.009
2011-11-04,938.234
2011-11-07,927.638
2011-11-08,935.432
2011-11-09,904.17
2011-11-10,901.136
2011-11-11,937.22
2011-11-14,916.578
2011-11-15,901.999
2011-11-16,896.579
2011-11-17,879.698
2011-11-18,872.458
2011-11-21,835.139
2011-11-22,839.265
2011-11-23,815.869
2011-11-24,811.567
2011-11-25,811.928
2011-11-28,847.079
2011-11-29,861.745
2011-11-30,917.419
2011-12-01,908.17
2011-12-02,914.498
2011-12-05,928.088
2011-12-06,914.974
2011-12-07,919.238
2011-12-08,891.384
2011-12-09,900.549
2011-12-12,871.177
2011-12-13,872.566
2011-12-14,846.786
2011-12-15,858.924
2011-12-16,863.57
2011-12-19,865.59
2011-12-20,895.08
2011-12-21,890.666
2011-12-22,902.204
2011-12-23,907.96
2011-12-26,907.96
2011-12-27,911.193
2011-12-28,896.975
2011-12-29,903.212
2011-12-30,921.56
2012-01-02,932.868
2012-01-03,952.564
2012-01-04,939.089
2012-01-05,932.136
2012-01-06,929.469
2012-01-09,930.742
2012-01-10,947.556
2012-01-11,940.404
2012-01-12,946.616
2012-01-13,932.754
2012-01-16,934.173
2012-01-17,956.902
2012-01-18,966.415
2012-01-19,979.15
2012-01-20,975.54
2012-01-23,989.586
2012-01-24,974.352
2012-01-25,973.475
2012-01-26,995.502
2012-01-27,990.872
2012-01-30,979.489
2012-01-31,982.151
2012-02-01,1017.576
2012-02-02,1022.812
2012-02-03,1035.08
2012-02-06,1028.44
2012-02-07,1029.728
2012-02-08,1032.599
2012-02-09,1034.537
2012-02-10,1019.006
2012-02-13,1027.762
2012-02-14,1019.615
2012-02-15,1027.637
2012-02-16,1021.457
2012-02-17,1034.083
2012-02-20,1055.747
2012-02-21,1049.568
2012-02-22,1039.016
2012-02-23,1039.555
2012-02-24,1056.471
2012-02-27,1046.406
2012-02-28,1056.944
2012-02-29,1058.896
2012-03-01,1053.569
2012-03-02,1041.044
2012-03-05,1036.14
2012-03-06,983.935
2012-03-07,988.56
2012-03-08,1030.001
2012-03-09,1018.201
2012-03-12,1013.203
2012-03-13,1031.613
2012-03-14,1023.377
2012-03-15,1031.514
2012-03-16,1041.242
2012-03-19,1045.285
2012-03-20,1025.753
2012-03-21,1021.563
2012-03-22,1002.584
2012-03-23,1012.696
2012-03-26,1047.409
2012-03-27,1040.392
2012-03-28,1031.656
2012-03-29,1022.982
2012-03-30,1045.406
2012-04-02,1063.453
2012-04-03,1064.611
2012-04-04,1017.291
2012-04-05,1012.548
2012-04-06,1012.548
2012-04-09,1005.048
2012-04-10,983.445
2012-04-11,992.351
2012-04-12,1019.017
2012-04-13,999.581
2012-04-16,1005.889
2012-04-17,1030.226
2012-04-18,1013.754
2012-04-19,1019.713
2012-04-20,1032.059
2012-04-23,984.647
2012-04-24,997.411
2012-04-25,1008.217
2012-04-26,1004.636
2012-04-27,1020.123
2012-04-30,1022.898
2012-05-01,1022.214
2012-05-02,1016.494
2012-05-03,1025.478
2012-05-04,997.733
2012-05-07,994.78
2012-05-08,972.667
2012-05-09,964.354
2012-05-10,968.388
2012-05-11,972.016
2012-05-14,940.183
2012-05-15,924.082
2012-05-16,909.993
2012-05-17,902.918
2012-05-18,881.491
2012-05-21,906.45
2012-05-22,929.826
2012-05-23,895.725
2012-05-24,908.2
2012-05-25,904.031
2012-05-28,910.588
2012-05-29,922.835
2012-05-30,901.596
2012-05-31,891.612
2012-06-01,867.968
2012-06-04,869.329
2012-06-05,864.945
2012-06-06,864.741
2012-06-07,897.918
2012-06-08,887.718
2012-06-11,900.895
2012-06-12,899.695
2012-06-13,895.18
2012-06-14,891.328
2012-06-15,901.291
2012-06-18,900.29
2012-06-19,919.612
2012-06-20,931.191
2012-06-21,919.778
2012-06-22,916.594
2012-06-25,888.18
2012-06-26,880.819
2012-06-27,892.664
2012-06-28,880.376
2012-06-29,936.786
2012-07-02,940.063
2012-07-03,955.028
2012-07-04,957.287
2012-07-05,954.731
2012-07-06,934.08
2012-07-09,931.659
2012-07-10,945.468
2012-07-11,940.069
2012-07-12,923.15
2012-07-13,940.312
2012-07-16,941.805
2012-07-17,945.292
2012-07-18,955.689
2012-07-19,976.308
2012-07-20,966.786
2012-07-23,939.946
2012-07-24,943.528
2012-07-25,943.23
2012-07-26,971.27
2012-07-27,981.427
2012-07-30,996.172
2012-07-31,993.941
2012-08-01,992.987
2012-08-02,980.195
2012-08-03,1009.223
2012-08-06,1015.022
2012-08-07,1014.402
2012-08-08,1015.563
2012-08-09,1022.6
2012-08-10,1026.175
2012-08-13,1017.366
2012-08-14,1015.35
2012-08-15,1008.364
2012-08-16,1009.768
2012-08-17,1019.32
2012-08-20,1020.252
2012-08-21,1024.536
2012-08-22,1003.36
2012-08-23,1006.236
2012-08-24,1006.893
2012-08-27,1012.174
2012-08-28,998.175
2012-08-29,990.647
2012-08-30,984.008
2012-08-31,1001.95
2012-09-03,995.802
2012-09-04,983.568
2012-09-05,987.294
2012-09-06,999.719
2012-09-07,1033.312
2012-09-10,1027.552
2012-09-11,1034.095
2012-09-12,1046.944
2012-09-13,1040.125
2012-09-14,1077.273
2012-09-17,1067.792
2012-09-18,1062.684
2012-09-19,1076.937
2012-09-20,1063.565
2012-09-21,1061.559
2012-09-24,1054.698
2012-09-25,1061.551
2012-09-26,1036.682
2012-09-27,1051.143
2012-09-28,1045.625
2012-10-01,1058.319
2012-10-02,1048.714
2012-10-03,1033.894
2012-10-04,1046.311
2012-10-05,1062.157
2012-10-08,1041.974
2012-10-09,1026.531
2012-10-10,1016.162
2012-10-11,1018.819
2012-10-12,1015.462
2012-10-15,1022.065
2012-10-16,1033.722
2012-10-17,1051.221
2012-10-18,1058.146
2012-10-19,1044.298
2012-10-22,1044.333
2012-10-23,1014.31
2012-10-24,1015.966
2012-10-25,1017.436
2012-10-26,1026.171
2012-10-29,1029.242
2012-10-30,1036.893
2012-10-31,1029.879
2012-11-01,1039.965
2012-11-02,1038.117
2012-11-05,1036.253
2012-11-06,1041.896
2012-11-07,1027.862
2012-11-08,1022.563
2012-11-09,1015.295
2012-11-12,1014.127
2012-11-13,1007.007
2012-11-14,1004.881
2012-11-15,996.958
2012-11-16,982.466
2012-11-19,1012.241
2012-11-20,1014.818
2012-11-21,1022.625
2012-11-22,1040.182
2012-11-23,1054.96
2012-11-26,1053.276
2012-11-27,1049.305
2012-11-28,1048.227
2012-11-29,1062.444
2012-11-30,1068.113
2012-12-03,1075.261
2012-12-04,1081.421
2012-12-05,1081.559
2012-12-06,1082.081
2012-12-07,1074.717
2012-12-10,1074.243
2012-12-11,1090.064
2012-12-12,1085.576
2012-12-13,1071.653
2012-12-14,1074.038
2012-12-17,1081.854
2012-12-18,1096.234
2012-12-19,1111.104
2012-12-20,1114.177
2012-12-21,1106.208
2012-12-24,1104.762
2012-12-25,1104.762
2012-12-26,1108.747
2012-12-27,1112.956
2012-12-28,1111.732
2012-12-31,1112.647
2013-01-01,1112.647
2013-01-02,1144.309
2013-01-03,1132.594
2013-01-04,1127.389
2013-01-07,1127.378
2013-01-08,1118.966
2013-01-09,1118.441
2013-01-10,1128.539
2013-01-11,1130.607
2013-01-14,1135.7
2013-01-15,1128.671
2013-01-16,1127.681
2013-01-17,1136.894
2013-01-18,1130.215
2013-01-21,1133.954
2013-01-22,1127.758
2013-01-23,1128.922
2013-01-24,1142.229
2013-01-25,1158.887
2013-01-28,1166.668
2013-01-29,1171.647
2013-01-30,1179.88
2013-01-31,1165.145
2013-02-01,1188.593
2013-02-04,1171.162
2013-02-05,1171.124
2013-02-06,1174.599
2013-02-07,1150.489
2013-02-08,1156.363
2013-02-11,1157.189
2013-02-12,1170.874
2013-02-13,1198.813
2013-02-14,1187.025
2013-02-15,1192.363
2013-02-18,1187.505
2013-02-19,1203.024
2013-02-20,1214.474
2013-02-21,1178.126
2013-02-22,1184.054
2013-02-25,1184.64
2013-02-26,1160.587
2013-02-27,1174.219
2013-02-28,1180.157
2013-03-01,1175.732
2013-03-04,1180.719
2013-03-05,1197.853
2013-03-06,1191.983
2013-03-07,1200.921
2013-03-08,1193.109
2013-03-11,1193.829
2013-03-12,1187.54
2013-03-13,1179.682
2013-03-14,1184.543
2013-03-15,1192.703
2013-03-18,1178.179
2013-03-19,1162.238
2013-03-20,1167.062
2013-03-21,1157.618
2013-03-22,1163.774
2013-03-25,1160.794
2013-03-26,1168.337
2013-03-27,1166.158
2013-03-28,1182.647
2013-03-29,1182.647
2013-04-01,1181.647
2013-04-02,1192.123
2013-04-03,1184.688
2013-04-04,1165.363
2013-04-05,1167.159
2013-04-08,1176.572
2013-04-09,1181.277
2013-04-10,1202.218
2013-04-11,1212.136
2013-04-12,1198.941
2013-04-15,1186.486
2013-04-16,1175.287
2013-04-17,1137.807
2013-04-18,1138.856
2013-04-19,1140.528
2013-04-22,1141.014
2013-04-23,1149.537
2013-04-24,1152.833
2013-04-25,1171.355
2013-04-26,1173.609
2013-04-29,1188.192
2013-04-30,1211.11
2013-05-01,1212.13
2013-05-02,1195.401
2013-05-03,1210.297
2013-05-06,1208.585
2013-05-07,1212.082
2013-05-08,1229.354
2013-05-09,1223.876
2013-05-10,1221.118
2013-05-13,1224.056
2013-05-14,1220.559
2013-05-15,1219.855
2013-05-16,1227.726
2013-05-17,1216.686
2013-05-20,1223.004
2013-05-21,1227.736
2013-05-22,1237.432
2013-05-23,1205.985
2013-05-24,1208.162
2013-05-27,1218.576
2013-05-28,1217.667
2013-05-29,1210.083
2013-05-30,1229.03
2013-05-31,1205.993
2013-06-03,1215.459
2013-06-04,1214.487
2013-06-05,1190.121
2013-06-06,1194.618
2013-06-07,1200.883
2013-06-10,1194.386
2013-06-11,1190.692
2013-06-12,1203.4
2013-06-13,1197.15
2013-06-14,1219.328
2013-06-17,1226.284
2013-06-18,1228.35
2013-06-19,1239.038
2013-06-20,1166.317
2013-06-21,1152.376
2013-06-24,1107.055
2013-06-25,1132.542
2013-06-26,1143.989
2013-06-27,1149.504
2013-06-28,1143.618
2013-07-01,1164.922
2013-07-02,1170.83
2013-07-03,1157.854
2013-07-04,1183.325
2013-07-05,1157.894
2013-07-08,1169.897
2013-07-09,1178.49
2013-07-10,1190.613
2013-07-11,1222.696
2013-07-12,1225.22
2013-07-15,1227.681
2013-07-16,1250.392
2013-07-17,1254.153
2013-07-18,1261.363
2013-07-19,1275.113
2013-07-22,1283.827
2013-07-23,1292.753
2013-07-24,1294.493
2013-07-25,1290.544
2013-07-26,1293.764
2013-07-29,1293.478
2013-07-30,1284.213
2013-07-31,1289.334
2013-08-01,1290.482
2013-08-02,1286.209
2013-08-05,1294.195
2013-08-06,1296.138
2013-08-07,1293.881
2013-08-08,1306.25
2013-08-09,1308.419
2013-08-12,1302.371
2013-08-13,1302.091
2013-08-14,1316.398
2013-08-15,1291.954
2013-08-16,1309.371
2013-08-19,1310.197
2013-08-20,1309.331
2013-08-21,1278.39
2013-08-22,1297.524
2013-08-23,1307.277
2013-08-26,1303.675
2013-08-27,1291.232
2013-08-28,1277.562
2013-08-29,1268.124
2013-08-30,1254.508
2013-09-02,1283.81
2013-09-03,1284.467
2013-09-04,1297.039
2013-09-05,1287.241
2013-09-06,1298.123
2013-09-09,1309.682
2013-09-10,1333.348
2013-09-11,1337.681
2013-09-12,1335.855
2013-09-13,1327.005
2013-09-16,1352.21
2013-09-17,1350.255
2013-09-18,1351.021
2013-09-19,1393.836
2013-09-20,1383.416
2013-09-23,1373.222
2013-09-24,1374.926
2013-09-25,1361.363
2013-09-26,1359.592
2013-09-27,1354.872
2013-09-30,1343.459
2013-10-01,1362.868
2013-10-02,1358.355
2013-10-03,1355.928
2013-10-04,1335.501
2013-10-07,1325.089
2013-10-08,1318.264
2013-10-09,1296.964
2013-10-10,1310.021
2013-10-11,1321.245
2013-10-14,1319.343
2013-10-15,1314.064
2013-10-16,1315.377
2013-10-17,1332.309
2013-10-18,1343.578
2013-10-21,1362.959
2013-10-22,1370.805
2013-10-23,1366.577
2013-10-24,1374.858
2013-10-25,1380.024
2013-10-28,1376.639
2013-10-29,1363.217
2013-10-30,1361.066
2013-10-31,1339.175
2013-11-01,1320.884
2013-11-04,1332.704
2013-11-05,1326.236
2013-11-06,1343.835
2013-11-07,1342.121
2013-11-08,1326.996
2013-11-11,1342.087
2013-11-12,1321.925
2013-11-13,1300.016
2013-11-14,1315.333
2013-11-15,1318.68
2013-11-18,1338.978
2013-11-19,1328.127
2013-11-20,1324.785
2013-11-21,1313.472
2013-11-22,1330.724
2013-11-25,1338.6
2013-11-26,1341.325
2013-11-27,1351.928
2013-11-28,1358.099
2013-11-29,1357.736
2013-12-02,1352.487
2013-12-03,1337.454
2013-12-04,1332.709
2013-12-05,1331.116
2013-12-06,1332.224
2013-12-09,1330.06
2013-12-10,1325.34
2013-12-11,1321.999
2013-12-12,1300.405
2013-12-13,1301.155
2013-12-16,1319.269
2013-12-17,1314.748
2013-12-18,1334.37
2013-12-19,1353.512
2013-12-20,1361.489
2013-12-23,1375.922
2013-12-24,1370.742
2013-12-25,1370.742
2013-12-26,1376.143
2013-12-27,1397.136
2013-12-30,1411.707
2013-12-31,1412.476
2014-01-01,1412.476
2014-01-02,1394.863
2014-01-03,1397.228
2014-01-06,1396.199
2014-01-07,1392.205
2014-01-08,1386.29
2014-01-09,1387.168
2014-01-10,1413.106
2014-01-13,1412.454
2014-01-14,1424.88
2014-01-15,1427.71
2014-01-16,1434.87
2014-01-17,1439.485
2014-01-20,1427.543
2014-01-21,1422.549
2014-01-22,1431.579
2014-01-23,1425.301
2014-01-24,1396.275
2014-01-27,1385.875
2014-01-28,1402.228
2014-01-29,1385.129
2014-01-30,1368.63
2014-01-31,1355.305
2014-02-03,1341.432
2014-02-04,1341.014
2014-02-05,1345.204
2014-02-06,1374.77
2014-02-07,1382.699
2014-02-10,1387.833
2014-02-11,1421.7
2014-02-12,1415.799
2014-02-13,1410.635
2014-02-14,1414.625
2014-02-17,1424.391
2014-02-18,1410.412
2014-02-19,1423.164
2014-02-20,1410.979
2014-02-21,1414.155
2014-02-24,1435.81
2014-02-25,1437.432
2014-02-26,1429.632
2014-02-27,1422.384
2014-02-28,1456.369
2014-03-03,1403.552
2014-03-04,1434.479
2014-03-05,1431.311
2014-03-06,1450.856
2014-03-07,1428.882
2014-03-10,1426.526
2014-03-11,1428.658
2014-03-12,1420.387
2014-03-13,1415.184
2014-03-14,1409.241
2014-03-17,1439.177
2014-03-18,1448.273
2014-03-19,1443.571
2014-03-20,1420.658
2014-03-21,1411.301
2014-03-24,1391.046
2014-03-25,1412.468
2014-03-26,1417.07
2014-03-27,1411.837
2014-03-28,1418.248
2014-03-31,1441.198
2014-04-01,1456.389
2014-04-02,1455.249
2014-04-03,1438.523
2014-04-04,1447.275
2014-04-07,1438.374
2014-04-08,1439.421
2014-04-09,1450.684
2014-04-10,1440.981
2014-04-11,1421.807
2014-04-14,1413.947
2014-04-15,1394.792
2014-04-16,1404.501
2014-04-17,1407.657
2014-04-18,1407.657
2014-04-21,1402.453
2014-04-22,1436.228
2014-04-23,1436.256
2014-04-24,1446.386
2014-04-25,1451.298
2014-04-28,1455.311
2014-04-29,1466.768
2014-04-30,1478.334
2014-05-01,1481.676
2014-05-02,1485.394
2014-05-05,1473.071
2014-05-06,1478.3
2014-05-07,1473.683
2014-05-08,1483.524
2014-05-09,1480.883
2014-05-12,1500.982
2014-05-13,1510.238
2014-05-14,1504.88
2014-05-15,1496.796
2014-05-16,1483.569
2014-05-19,1486.47
2014-05-20,1486.125
2014-05-21,1489.775
2014-05-22,1497.065
2014-05-23,1487.346
2014-05-26,1494.745
2014-05-27,1492.439
2014-05-28,1489.143
2014-05-29,1491.634
2014-05-30,1483.663
2014-06-02,1483.968
2014-06-03,1478.166
2014-06-04,1488.637
2014-06-05,1475.371
2014-06-06,1487.713
2014-06-09,1493.424
2014-06-10,1486.361
2014-06-11,1479.59
2014-06-12,1486.666
2014-06-13,1484.246
2014-06-16,1474.175
2014-06-17,1468.274
2014-06-18,1465.43
2014-06-19,1468.986
2014-06-20,1457.772
2014-06-23,1477.209
2014-06-24,1471.88
2014-06-25,1457.769
2014-06-26,1454.09
2014-06-27,1467.039
2014-06-30,1484.963
2014-07-01,1487.878
2014-07-02,1490.982
2014-07-03,1494.739
2014-07-04,1486.733
2014-07-07,1483.478
2014-07-08,1468.053
2014-07-09,1472.628
2014-07-10,1449.464
2014-07-11,1445.932
2014-07-14,1466.405
2014-07-15,1446.215
2014-07-16,1455.516
2014-07-17,1442.611
2014-07-18,1438.106
2014-07-21,1429.449
2014-07-22,1440.452
2014-07-23,1444.558
2014-07-24,1448.778
2014-07-25,1444.533
2014-07-28,1436.916
2014-07-29,1435.999
2014-07-30,1419.828
2014-07-31,1400.788
2014-08-01,1392.682
2014-08-04,1386.561
2014-08-05,1394.214
2014-08-06,1366.596
2014-08-07,1359.985
2014-08-08,1353.918
2014-08-11,1384.073
2014-08-12,1377.123
2014-08-13,1383.681
2014-08-14,1386.635
2014-08-15,1383.932
2014-08-18,1399.889
2014-08-19,1404.05
2014-08-20,1398.387
2014-08-21,1408.134
2014-08-22,1400.337
2014-08-25,1411.274
2014-08-26,1415.93
2014-08-27,1420.584
2014-08-28,1396.787
2014-08-29,1397.957
2014-09-01,1392.419
2014-09-02,1392.642
2014-09-03,1401.066
2014-09-04,1393.773
2014-09-05,1376.68
2014-09-08,1379.148
2014-09-09,1364.663
2014-09-10,1360.884
2014-09-11,1352.08
2014-09-12,1353.93
2014-09-15,1356.232
2014-09-16,1350.015
2014-09-17,1359.239
2014-09-18,1364.848
2014-09-19,1352.168
2014-09-22,1348.661
2014-09-23,1336.947
2014-09-24,1331.124
2014-09-25,1309.793
2014-09-26,1302.649
2014-09-29,1300.327
2014-09-30,1318.643
2014-10-01,1291.229
2014-10-02,1268.491
2014-10-03,1267.297
2014-10-06,1271.245
2014-10-07,1247.19
2014-10-08,1240.97
2014-10-09,1238.163
2014-10-10,1208.44
2014-10-13,1211.109
2014-10-14,1218.542
2014-10-15,1191.446
2014-10-16,1192.108
2014-10-17,1229.128
2014-10-20,1229.012
2014-10-21,1254.586
2014-10-22,1271.144
2014-10-23,1288.142
2014-10-24,1282.273
2014-10-27,1277.993
2014-10-28,1292.5
2014-10-29,1308.055
2014-10-30,1305.99
2014-10-31,1312.699
2014-11-03,1305.887
2014-11-04,1311.65
2014-11-05,1321.096
2014-11-06,1319.516
2014-11-07,1313.865
2014-11-10,1332.437
2014-11-11,1334.936
2014-11-12,1329.569
2014-11-13,1330.062
2014-11-14,1329.04
2014-11-17,1326.015
2014-11-18,1341.245
2014-11-19,1333.117
2014-11-20,1325.237
2014-11-21,1335.001
2014-11-24,1346.38
2014-11-25,1356.961
2014-11-26,1360.74
2014-11-27,1351.698
2014-11-28,1346.027
2014-12-01,1347.539
2014-12-02,1331.344
2014-12-03,1340.944
2014-12-04,1339.244
2014-12-05,1343.042
2014-12-08,1338.494
2014-12-09,1333.628
2014-12-10,1334.364
2014-12-11,1323.539
2014-12-12,1308.334
2014-12-15,1282.062
2014-12-16,1289.266
2014-12-17,1281.908
2014-12-18,1311.775
2014-12-19,1318.098
2014-12-22,1317.927
2014-12-23,1323.465
2014-12-24,1318.599
2014-12-25,1318.599
2014-12-26,1312.798
2014-12-29,1319.78
2014-12-30,1323.599
2014-12-31,1310.461
2015-01-01,1310.461
2015-01-02,1302.054
2015-01-05,1295.955
2015-01-06,1297.602
2015-01-07,1258.713
2015-01-08,1282.852
2015-01-09,1277.641
2015-01-12,1274.381
2015-01-13,1287.248
2015-01-14,1255.452
2015-01-15,1256.608
2015-01-16,1256.729
2015-01-19,1270.148
2015-01-20,1267.182
2015-01-21,1271.671
2015-01-22,1286.912
2015-01-23,1284.455
2015-01-26,1296.072
2015-01-27,1299.469
2015-01-28,1312.56
2015-01-29,1312.878
2015-01-30,1316.137
2015-02-02,1316.419
2015-02-03,1335.835
2015-02-04,1332.772
2015-02-05,1350.334
2015-02-06,1349.362
2015-02-09,1346.794
2015-02-10,1367.134
2015-02-11,1349.028
2015-02-12,1377.127
2015-02-13,1400.595
2015-02-16,1405.778
2015-02-17,1399.223
2015-02-18,1402.5
2015-02-19,1408.377
2015-02-20,1411.704
2015-02-23,1412.106
2015-02-24,1417.641
2015-02-25,1433.857
2015-02-26,1426.988
2015-02-27,1434.754
2015-03-02,1427.467
2015-03-03,1413.4
2015-03-04,1390.29
2015-03-05,1401.731
2015-03-06,1369.547
2015-03-09,1359.68
2015-03-10,1333.502
2015-03-11,1340.453
2015-03-12,1345.069
2015-03-13,1340.222
2015-03-16,1360.047
2015-03-17,1340.73
2015-03-18,1347.975
2015-03-19,1361.037
2015-03-20,1374.301
2015-03-23,1388.697
2015-03-24,1397.265
2015-03-25,1397.269
2015-03-26,1369.649
2015-03-27,1371.06
