Date,SWEDEN SMID CAP SMID (Small+Mid Cap)
2005-11-09,500.972
2005-11-10,500.077
2005-11-11,509.278
2005-11-14,508.829
2005-11-15,503.763
2005-11-16,503.718
2005-11-17,510.184
2005-11-18,511.477
2005-11-21,517.124
2005-11-22,518.918
2005-11-23,525.169
2005-11-24,523.844
2005-11-25,526.476
2005-11-28,530.628
2005-11-29,525.228
2005-11-30,522.986
2005-12-01,528.982
2005-12-02,535.988
2005-12-05,536.163
2005-12-06,542.94
2005-12-07,538.331
2005-12-08,542.667
2005-12-09,545.708
2005-12-12,548.114
2005-12-13,551.901
2005-12-14,552.677
2005-12-15,545.62
2005-12-16,552.861
2005-12-19,556.143
2005-12-20,552.535
2005-12-21,552.11
2005-12-22,554.271
2005-12-23,558.43
2005-12-26,558.43
2005-12-27,561.997
2005-12-28,566.617
2005-12-29,566.068
2005-12-30,564.044
2006-01-02,561.79
2006-01-03,573.915
2006-01-04,583.579
2006-01-05,586.116
2006-01-06,589.395
2006-01-09,592.143
2006-01-10,585.084
2006-01-11,591.099
2006-01-12,593.994
2006-01-13,593.12
2006-01-16,596.196
2006-01-17,589.179
2006-01-18,579.904
2006-01-19,585.625
2006-01-20,584.546
2006-01-23,593.633
2006-01-24,591.085
2006-01-25,597.732
2006-01-26,600.167
2006-01-27,604.925
2006-01-30,603.011
2006-01-31,608.941
2006-02-01,612.759
2006-02-02,613.154
2006-02-03,606.968
2006-02-06,607.301
2006-02-07,602.72
2006-02-08,605.941
2006-02-09,617.191
2006-02-10,610.51
2006-02-13,606.942
2006-02-14,608.911
2006-02-15,615.193
2006-02-16,615.553
2006-02-17,621.765
2006-02-20,625.26
2006-02-21,622.144
2006-02-22,621.749
2006-02-23,624.538
2006-02-24,626.53
2006-02-27,627.974
2006-02-28,619.391
2006-03-01,626.934
2006-03-02,632.619
2006-03-03,639.473
2006-03-06,644.279
2006-03-07,628.66
2006-03-08,623.597
2006-03-09,631.009
2006-03-10,631.359
2006-03-13,636.576
2006-03-14,645.404
2006-03-15,645.784
2006-03-16,657.578
2006-03-17,662.081
2006-03-20,665.143
2006-03-21,658.062
2006-03-22,661.635
2006-03-23,661.661
2006-03-24,664.848
2006-03-27,663.248
2006-03-28,663.567
2006-03-29,659.745
2006-03-30,677.149
2006-03-31,673.634
2006-04-03,689.294
2006-04-04,696.489
2006-04-05,702.214
2006-04-06,701.933
2006-04-07,691.28
2006-04-10,690.172
2006-04-11,689.243
2006-04-12,684.279
2006-04-13,686.947
2006-04-14,686.947
2006-04-17,699.242
2006-04-18,700.219
2006-04-19,716.981
2006-04-20,717.266
2006-04-21,727.931
2006-04-24,726.325
2006-04-25,721.957
2006-04-26,728.077
2006-04-27,729.874
2006-04-28,731.919
2006-05-01,734.759
2006-05-02,743.501
2006-05-03,746.772
2006-05-04,757.702
2006-05-05,766.452
2006-05-08,764.664
2006-05-09,765.4
2006-05-10,768.322
2006-05-11,763.508
2006-05-12,744.67
2006-05-15,717.202
2006-05-16,713.254
2006-05-17,681.057
2006-05-18,668.795
2006-05-19,664.305
2006-05-22,626.316
2006-05-23,672.582
2006-05-24,655.007
2006-05-25,655.879
2006-05-26,685.63
2006-05-29,693.527
2006-05-30,677.728
2006-05-31,683.751
2006-06-01,688.672
2006-06-02,698.981
2006-06-05,700.727
2006-06-06,692.516
2006-06-07,670.244
2006-06-08,631.444
2006-06-09,646.61
2006-06-12,634.849
2006-06-13,604.894
2006-06-14,618.09
2006-06-15,649.656
2006-06-16,639.237
2006-06-19,642.771
2006-06-20,646.685
2006-06-21,654.542
2006-06-22,652.377
2006-06-23,649.978
2006-06-26,652.783
2006-06-27,644.941
2006-06-28,642.093
2006-06-29,658.486
2006-06-30,685.956
2006-07-03,688.289
2006-07-04,693.935
2006-07-05,679.538
2006-07-06,687.802
2006-07-07,687.039
2006-07-10,682.238
2006-07-11,677.761
2006-07-12,675.177
2006-07-13,662.24
2006-07-14,647.238
2006-07-17,627.801
2006-07-18,617.894
2006-07-19,644.933
2006-07-20,648.316
2006-07-21,642.335
2006-07-24,649.522
2006-07-25,651.255
2006-07-26,657.516
2006-07-27,674.493
2006-07-28,679.18
2006-07-31,679.339
2006-08-01,671.839
2006-08-02,682.517
2006-08-03,675.627
2006-08-04,685.217
2006-08-07,677.511
2006-08-08,679.072
2006-08-09,688.189
2006-08-10,671.162
2006-08-11,674.791
2006-08-14,676.511
2006-08-15,683.374
2006-08-16,691.65
2006-08-17,698.876
2006-08-18,694.272
2006-08-21,703.374
2006-08-22,703.329
2006-08-23,698.242
2006-08-24,696.545
2006-08-25,690.831
2006-08-28,694.925
2006-08-29,698.653
2006-08-30,703.784
2006-08-31,698.505
2006-09-01,703.896
2006-09-04,716.643
2006-09-05,713.197
2006-09-06,708.081
2006-09-07,694.944
2006-09-08,698.921
2006-09-11,696.76
2006-09-12,712.728
2006-09-13,721.07
2006-09-14,731.019
2006-09-15,727.419
2006-09-18,735.572
2006-09-19,734.241
2006-09-20,735.3
2006-09-21,737.567
2006-09-22,732.447
2006-09-25,719.707
2006-09-26,718.867
2006-09-27,730.538
2006-09-28,732.649
2006-09-29,727.931
2006-10-02,732.813
2006-10-03,726.398
2006-10-04,730.832
2006-10-05,744.854
2006-10-06,739.931
2006-10-09,737.078
2006-10-10,739.46
2006-10-11,740.844
2006-10-12,752.957
2006-10-13,747.993
2006-10-16,752.892
2006-10-17,744.547
2006-10-18,752.746
2006-10-19,757.484
2006-10-20,765.537
2006-10-23,765.194
2006-10-24,764.454
2006-10-25,773.807
2006-10-26,775.531
2006-10-27,775.122
2006-10-30,767.537
2006-10-31,771.441
2006-11-01,782.044
2006-11-02,776.719
2006-11-03,776.304
2006-11-06,789.404
2006-11-07,798.125
2006-11-08,795.937
2006-11-09,801.899
2006-11-10,804.771
2006-11-13,803.792
2006-11-14,807.314
2006-11-15,810.932
2006-11-16,809.312
2006-11-17,797.87
2006-11-20,801.749
2006-11-21,804.132
2006-11-22,815.758
2006-11-23,818.197
2006-11-24,820.129
2006-11-27,803.489
2006-11-28,795.502
2006-11-29,813.214
2006-11-30,814.621
2006-12-01,817.826
2006-12-04,825.31
2006-12-05,831.659
2006-12-06,830.477
2006-12-07,837.983
2006-12-08,840.429
2006-12-11,845.631
2006-12-12,857.956
2006-12-13,857.482
2006-12-14,853.633
2006-12-15,857.319
2006-12-18,856.781
2006-12-19,858.256
2006-12-20,873.02
2006-12-21,879.025
2006-12-22,877.143
2006-12-25,877.143
2006-12-26,873.28
2006-12-27,880.942
2006-12-28,881.971
2006-12-29,890.293
2007-01-01,890.293
2007-01-02,902.168
2007-01-03,888.826
2007-01-04,862.293
2007-01-05,858.95
2007-01-08,858.366
2007-01-09,856.382
2007-01-10,846.759
2007-01-11,857.96
2007-01-12,865.674
2007-01-15,878.942
2007-01-16,878.968
2007-01-17,878.448
2007-01-18,874.09
2007-01-19,878.763
2007-01-22,881.194
2007-01-23,888.427
2007-01-24,890.802
2007-01-25,889.47
2007-01-26,875.845
2007-01-29,883.314
2007-01-30,891.491
2007-01-31,891.831
2007-02-01,902.074
2007-02-02,900.081
2007-02-05,892.876
2007-02-06,900.37
2007-02-07,914.21
2007-02-08,905.723
2007-02-09,908.982
2007-02-12,894.029
2007-02-13,899.988
2007-02-14,923.328
2007-02-15,916.117
2007-02-16,911.133
2007-02-19,921.069
2007-02-20,914.224
2007-02-21,905.306
2007-02-22,907.738
2007-02-23,916.747
2007-02-26,928.169
2007-02-27,895.742
2007-02-28,875.427
2007-03-01,864.236
2007-03-02,872.477
2007-03-05,850.762
2007-03-06,861.585
2007-03-07,876.305
2007-03-08,888.822
2007-03-09,888.984
2007-03-12,894.53
2007-03-13,887.696
2007-03-14,857.634
2007-03-15,886.87
2007-03-16,889.441
2007-03-19,900.076
2007-03-20,907.372
2007-03-21,912.727
2007-03-22,927.064
2007-03-23,926.343
2007-03-26,923.197
2007-03-27,926.457
2007-03-28,919.782
2007-03-29,930.482
2007-03-30,932.011
2007-04-02,943.344
2007-04-03,956.638
2007-04-04,958.714
2007-04-05,964.027
2007-04-06,964.027
2007-04-09,957.613
2007-04-10,976.966
2007-04-11,972.718
2007-04-12,978.314
2007-04-13,981.164
2007-04-16,996.295
2007-04-17,997.513
2007-04-18,987.435
2007-04-19,982.203
2007-04-20,997.905
2007-04-23,997.48
2007-04-24,986.115
2007-04-25,995.953
2007-04-26,997.443
2007-04-27,999.276
2007-04-30,1000.196
2007-05-01,999.302
2007-05-02,1002.058
2007-05-03,991.537
2007-05-04,1001.052
2007-05-07,1010.171
2007-05-08,981.209
2007-05-09,980.524
2007-05-10,968.93
2007-05-11,973.488
2007-05-14,976.736
2007-05-15,982.261
2007-05-16,982.981
2007-05-17,973.494
2007-05-18,982.568
2007-05-21,981.653
2007-05-22,989.071
2007-05-23,1004.65
2007-05-24,998.175
2007-05-25,998.831
2007-05-28,1005.502
2007-05-29,996.311
2007-05-30,982.26
2007-05-31,1000.0
2007-06-01,1000.809
2007-06-04,999.612
2007-06-05,1005.068
2007-06-06,1000.799
2007-06-07,961.255
2007-06-08,956.889
2007-06-11,964.494
2007-06-12,941.48
2007-06-13,945.093
2007-06-14,957.29
2007-06-15,965.909
2007-06-18,966.068
2007-06-19,965.798
2007-06-20,983.552
2007-06-21,967.707
2007-06-22,972.376
2007-06-25,966.034
2007-06-26,959.82
2007-06-27,955.841
2007-06-28,973.702
2007-06-29,976.545
2007-07-02,986.046
2007-07-03,999.265
2007-07-04,1009.385
2007-07-05,1002.37
2007-07-06,1009.248
2007-07-09,1013.648
2007-07-10,1015.755
2007-07-11,1023.646
2007-07-12,1032.555
2007-07-13,1035.872
2007-07-16,1039.472
2007-07-17,1028.449
2007-07-18,1024.432
2007-07-19,1033.925
2007-07-20,1033.935
2007-07-23,1036.323
2007-07-24,1016.132
2007-07-25,999.433
2007-07-26,964.942
2007-07-27,957.403
2007-07-30,969.164
2007-07-31,984.24
2007-08-01,958.359
2007-08-02,969.218
2007-08-03,961.866
2007-08-06,939.271
2007-08-07,943.367
2007-08-08,967.737
2007-08-09,935.251
2007-08-10,902.814
2007-08-13,916.228
2007-08-14,905.905
2007-08-15,887.33
2007-08-16,844.644
2007-08-17,870.159
2007-08-20,877.471
2007-08-21,875.53
2007-08-22,895.888
2007-08-23,904.212
2007-08-24,923.047
2007-08-27,920.113
2007-08-28,903.596
2007-08-29,915.1
2007-08-30,920.258
2007-08-31,930.676
2007-09-03,930.635
2007-09-04,931.667
2007-09-05,913.851
2007-09-06,922.206
2007-09-07,901.39
2007-09-10,883.876
2007-09-11,904.949
2007-09-12,916.804
2007-09-13,928.345
2007-09-14,914.936
2007-09-17,896.302
2007-09-18,910.891
2007-09-19,945.518
2007-09-20,945.846
2007-09-21,954.052
2007-09-24,950.729
2007-09-25,933.79
2007-09-26,941.89
2007-09-27,953.415
2007-09-28,964.653
2007-10-01,975.403
2007-10-02,970.535
2007-10-03,977.165
2007-10-04,978.631
2007-10-05,993.746
2007-10-08,991.599
2007-10-09,994.643
2007-10-10,1007.528
2007-10-11,1024.877
2007-10-12,1014.402
2007-10-15,1013.465
2007-10-16,989.993
2007-10-17,999.592
2007-10-18,988.464
2007-10-19,966.467
2007-10-22,927.481
2007-10-23,966.902
2007-10-24,950.838
2007-10-25,974.805
2007-10-26,980.196
2007-10-29,984.11
2007-10-30,973.861
2007-10-31,986.644
2007-11-01,972.674
2007-11-02,964.954
2007-11-05,960.274
2007-11-06,973.79
2007-11-07,969.115
2007-11-08,970.204
2007-11-09,946.057
2007-11-12,936.853
2007-11-13,931.35
2007-11-14,947.684
2007-11-15,922.757
2007-11-16,915.44
2007-11-19,881.304
2007-11-20,906.701
2007-11-21,880.801
2007-11-22,886.79
2007-11-23,899.46
2007-11-26,913.905
2007-11-27,902.136
2007-11-28,923.244
2007-11-29,930.184
2007-11-30,929.702
2007-12-03,924.614
2007-12-04,909.026
2007-12-05,922.199
2007-12-06,923.516
2007-12-07,941.274
2007-12-10,951.712
2007-12-11,950.656
2007-12-12,948.112
2007-12-13,911.252
2007-12-14,906.404
2007-12-17,873.062
2007-12-18,872.117
2007-12-19,867.975
2007-12-20,862.244
2007-12-21,878.811
2007-12-24,877.884
2007-12-25,877.884
2007-12-26,888.042
2007-12-27,890.074
2007-12-28,905.368
2007-12-31,900.473
2008-01-01,900.473
2008-01-02,896.562
2008-01-03,894.669
2008-01-04,871.329
2008-01-07,858.678
2008-01-08,864.274
2008-01-09,840.814
2008-01-10,833.303
2008-01-11,827.52
2008-01-14,844.752
2008-01-15,812.839
2008-01-16,794.943
2008-01-17,795.501
2008-01-18,780.437
2008-01-21,742.539
2008-01-22,774.265
2008-01-23,755.819
2008-01-24,798.147
2008-01-25,803.694
2008-01-28,795.0
2008-01-29,815.85
2008-01-30,815.872
2008-01-31,812.518
2008-02-01,845.595
2008-02-04,856.105
2008-02-05,817.656
2008-02-06,822.008
2008-02-07,785.77
2008-02-08,788.607
2008-02-11,781.481
2008-02-12,817.89
2008-02-13,822.368
2008-02-14,828.59
2008-02-15,826.359
2008-02-18,843.028
2008-02-19,851.735
2008-02-20,836.272
2008-02-21,862.72
2008-02-22,856.774
2008-02-25,873.725
2008-02-26,890.539
2008-02-27,905.96
2008-02-28,889.697
2008-02-29,883.034
2008-03-03,875.181
2008-03-04,859.518
2008-03-05,884.09
2008-03-06,882.31
2008-03-07,865.749
2008-03-10,848.603
2008-03-11,861.885
2008-03-12,881.642
2008-03-13,871.378
2008-03-14,868.21
2008-03-17,839.59
2008-03-18,863.155
2008-03-19,849.148
2008-03-20,822.467
2008-03-21,822.467
2008-03-24,820.804
2008-03-25,865.891
2008-03-26,876.644
2008-03-27,897.577
2008-03-28,893.751
2008-03-31,900.747
2008-04-01,916.682
2008-04-02,923.218
2008-04-03,916.673
2008-04-04,914.667
2008-04-07,927.987
2008-04-08,911.341
2008-04-09,916.269
2008-04-10,913.329
2008-04-11,898.304
2008-04-14,892.458
2008-04-15,889.388
2008-04-16,911.955
2008-04-17,896.599
2008-04-18,894.299
2008-04-21,902.365
2008-04-22,913.703
2008-04-23,920.339
2008-04-24,904.312
2008-04-25,907.714
2008-04-28,916.74
2008-04-29,899.474
2008-04-30,897.859
2008-05-01,889.578
2008-05-02,909.061
2008-05-05,916.871
2008-05-06,929.851
2008-05-07,932.887
2008-05-08,937.415
2008-05-09,927.111
2008-05-12,941.02
2008-05-13,936.89
2008-05-14,937.139
2008-05-15,935.82
2008-05-16,950.986
2008-05-19,961.447
2008-05-20,945.638
2008-05-21,953.528
2008-05-22,951.204
2008-05-23,940.538
2008-05-26,946.104
2008-05-27,935.458
2008-05-28,933.51
2008-05-29,930.403
2008-05-30,931.54
2008-06-02,920.977
2008-06-03,924.115
2008-06-04,909.37
2008-06-05,914.839
2008-06-06,926.543
2008-06-09,905.924
2008-06-10,878.271
2008-06-11,866.805
2008-06-12,864.41
2008-06-13,865.186
2008-06-16,882.135
2008-06-17,891.601
2008-06-18,865.791
2008-06-19,860.756
2008-06-20,867.261
2008-06-23,847.808
2008-06-24,833.811
2008-06-25,843.857
2008-06-26,832.239
2008-06-27,828.045
2008-06-30,823.442
2008-07-01,800.871
2008-07-02,797.054
2008-07-03,786.407
2008-07-04,778.766
2008-07-07,789.247
2008-07-08,767.978
2008-07-09,783.155
2008-07-10,769.238
2008-07-11,760.283
2008-07-14,762.897
2008-07-15,748.963
2008-07-16,744.908
2008-07-17,776.585
2008-07-18,789.123
2008-07-21,796.701
2008-07-22,773.512
2008-07-23,779.795
2008-07-24,752.058
2008-07-25,749.96
2008-07-28,752.52
2008-07-29,743.412
2008-07-30,763.947
2008-07-31,761.395
2008-08-01,748.384
2008-08-04,741.853
2008-08-05,754.02
2008-08-06,767.353
2008-08-07,769.828
2008-08-08,758.64
2008-08-11,767.262
2008-08-12,763.618
2008-08-13,750.517
2008-08-14,757.51
2008-08-15,748.919
2008-08-18,750.125
2008-08-19,720.118
2008-08-20,721.356
2008-08-21,726.476
2008-08-22,743.007
2008-08-25,730.953
2008-08-26,725.509
2008-08-27,727.53
2008-08-28,741.319
2008-08-29,737.597
2008-09-01,734.986
2008-09-02,734.885
2008-09-03,722.696
2008-09-04,696.429
2008-09-05,673.84
2008-09-08,693.892
2008-09-09,671.419
2008-09-10,661.299
2008-09-11,641.468
2008-09-12,662.854
2008-09-15,640.818
2008-09-16,617.157
2008-09-17,600.973
2008-09-18,603.369
2008-09-19,654.038
2008-09-22,662.181
2008-09-23,649.873
2008-09-24,638.69
2008-09-25,649.625
2008-09-26,636.139
2008-09-29,591.776
2008-09-30,575.606
2008-10-01,577.74
2008-10-02,561.328
2008-10-03,568.304
2008-10-06,509.903
2008-10-07,509.851
2008-10-08,476.807
2008-10-09,478.105
2008-10-10,450.668
2008-10-13,492.595
2008-10-14,505.791
2008-10-15,463.872
2008-10-16,432.046
2008-10-17,437.101
2008-10-20,444.673
2008-10-21,439.21
2008-10-22,410.418
2008-10-23,398.879
2008-10-24,368.998
2008-10-27,345.311
2008-10-28,353.692
2008-10-29,402.295
2008-10-30,419.581
2008-10-31,411.621
2008-11-03,439.327
2008-11-04,474.431
2008-11-05,461.502
2008-11-06,425.701
2008-11-07,435.202
2008-11-10,444.654
2008-11-11,407.692
2008-11-12,390.627
2008-11-13,391.986
2008-11-14,393.483
2008-11-17,383.71
2008-11-18,374.562
2008-11-19,355.688
2008-11-20,338.486
2008-11-21,327.031
2008-11-24,364.969
2008-11-25,377.499
2008-11-26,369.716
2008-11-27,382.114
2008-11-28,374.401
2008-12-01,345.291
2008-12-02,361.2
2008-12-03,363.06
2008-12-04,360.352
2008-12-05,340.601
2008-12-08,384.411
2008-12-09,390.524
2008-12-10,401.127
2008-12-11,400.953
2008-12-12,391.737
2008-12-15,385.776
2008-12-16,390.653
2008-12-17,409.763
2008-12-18,422.687
2008-12-19,404.201
2008-12-22,393.238
2008-12-23,390.151
2008-12-24,386.88
2008-12-25,386.88
2008-12-26,388.638
2008-12-29,403.233
2008-12-30,410.306
2008-12-31,401.766
2009-01-01,401.766
2009-01-02,426.735
2009-01-05,422.719
2009-01-06,422.075
2009-01-07,433.939
2009-01-08,425.435
2009-01-09,415.534
2009-01-12,401.988
2009-01-13,385.932
2009-01-14,361.104
2009-01-15,362.144
2009-01-16,374.956
2009-01-19,365.914
2009-01-20,349.841
2009-01-21,357.346
2009-01-22,360.903
2009-01-23,355.963
2009-01-26,381.374
2009-01-27,378.657
2009-01-28,394.992
2009-01-29,378.144
2009-01-30,365.767
2009-02-02,354.536
2009-02-03,365.376
2009-02-04,377.909
2009-02-05,378.258
2009-02-06,397.176
2009-02-09,418.12
2009-02-10,402.64
2009-02-11,389.905
2009-02-12,382.107
2009-02-13,391.852
2009-02-16,382.197
2009-02-17,357.793
2009-02-18,357.306
2009-02-19,361.76
2009-02-20,342.219
2009-02-23,335.738
2009-02-24,327.94
2009-02-25,325.473
2009-02-26,337.079
2009-02-27,332.356
2009-03-02,312.69
2009-03-03,305.754
2009-03-04,324.94
2009-03-05,305.995
2009-03-06,307.63
2009-03-09,312.978
2009-03-10,341.346
2009-03-11,348.862
2009-03-12,350.437
2009-03-13,352.5
2009-03-16,367.429
2009-03-17,360.271
2009-03-18,365.402
2009-03-19,393.301
2009-03-20,379.941
2009-03-23,390.906
2009-03-24,379.225
2009-03-25,386.42
2009-03-26,391.853
2009-03-27,379.863
2009-03-30,360.761
2009-03-31,370.295
2009-04-01,379.777
2009-04-02,412.463
2009-04-03,421.873
2009-04-06,418.122
2009-04-07,407.376
2009-04-08,405.721
2009-04-09,414.608
2009-04-10,414.608
2009-04-13,418.275
2009-04-14,434.492
2009-04-15,426.861
2009-04-16,433.233
2009-04-17,438.859
2009-04-20,408.792
2009-04-21,417.425
2009-04-22,447.446
2009-04-23,454.439
2009-04-24,476.368
2009-04-27,477.306
2009-04-28,463.263
2009-04-29,476.309
2009-04-30,476.79
2009-05-01,476.506
2009-05-04,502.151
2009-05-05,503.903
2009-05-06,519.781
2009-05-07,522.844
2009-05-08,535.375
2009-05-11,528.297
2009-05-12,515.885
2009-05-13,492.717
2009-05-14,498.285
2009-05-15,511.0
2009-05-18,521.589
2009-05-19,543.242
2009-05-20,553.209
2009-05-21,548.091
2009-05-22,547.604
2009-05-25,543.91
2009-05-26,536.733
2009-05-27,529.968
2009-05-28,524.575
2009-05-29,533.778
2009-06-01,562.119
2009-06-02,557.172
2009-06-03,526.296
2009-06-04,527.256
2009-06-05,519.126
2009-06-08,511.574
2009-06-09,519.447
2009-06-10,536.46
2009-06-11,540.338
2009-06-12,538.474
2009-06-15,515.695
2009-06-16,519.184
2009-06-17,499.437
2009-06-18,504.163
2009-06-19,502.187
2009-06-22,477.446
2009-06-23,482.052
2009-06-24,505.538
2009-06-25,493.959
2009-06-26,510.414
2009-06-29,524.582
2009-06-30,516.478
2009-07-01,538.377
2009-07-02,518.092
2009-07-03,516.595
2009-07-06,502.75
2009-07-07,502.13
2009-07-08,494.414
2009-07-09,497.842
2009-07-10,490.7
2009-07-13,497.788
2009-07-14,503.909
2009-07-15,531.041
2009-07-16,531.97
2009-07-17,539.362
2009-07-20,547.952
2009-07-21,567.07
2009-07-22,572.531
2009-07-23,595.121
2009-07-24,598.782
2009-07-27,592.525
2009-07-28,589.665
2009-07-29,588.986
2009-07-30,606.669
2009-07-31,619.728
2009-08-03,649.087
2009-08-04,634.906
2009-08-05,636.0
2009-08-06,638.367
2009-08-07,648.374
2009-08-10,643.602
2009-08-11,621.311
2009-08-12,639.279
2009-08-13,656.166
2009-08-14,645.956
2009-08-17,624.852
2009-08-18,640.978
2009-08-19,641.703
2009-08-20,657.904
2009-08-21,683.339
2009-08-24,691.047
2009-08-25,689.129
2009-08-26,671.511
2009-08-27,665.71
2009-08-28,687.708
2009-08-31,672.057
2009-09-01,654.439
2009-09-02,635.924
2009-09-03,640.892
2009-09-04,652.573
2009-09-07,675.017
2009-09-08,688.209
2009-09-09,700.383
2009-09-10,698.102
2009-09-11,705.034
2009-09-14,700.36
2009-09-15,705.947
2009-09-16,722.678
2009-09-17,727.253
2009-09-18,722.501
2009-09-21,710.513
2009-09-22,729.208
2009-09-23,727.056
2009-09-24,703.376
2009-09-25,697.379
2009-09-28,704.81
2009-09-29,694.249
2009-09-30,694.247
2009-10-01,677.654
2009-10-02,667.464
2009-10-05,669.15
2009-10-06,696.691
2009-10-07,683.035
2009-10-08,697.27
2009-10-09,700.151
2009-10-12,711.146
2009-10-13,706.12
2009-10-14,728.866
2009-10-15,725.93
2009-10-16,723.359
2009-10-19,735.811
2009-10-20,730.12
2009-10-21,735.77
2009-10-22,728.408
2009-10-23,734.164
2009-10-26,725.943
2009-10-27,711.343
2009-10-28,689.181
2009-10-29,714.322
2009-10-30,716.236
2009-11-02,715.297
2009-11-03,693.716
2009-11-04,719.03
2009-11-05,732.019
2009-11-06,728.158
2009-11-09,758.306
2009-11-10,757.694
2009-11-11,768.182
2009-11-12,765.119
2009-11-13,767.506
2009-11-16,782.435
2009-11-17,764.61
2009-11-18,773.554
2009-11-19,750.874
2009-11-20,746.707
2009-11-23,777.411
2009-11-24,764.494
2009-11-25,771.457
2009-11-26,735.607
2009-11-27,753.368
2009-11-30,740.203
2009-12-01,765.192
2009-12-02,778.402
2009-12-03,776.28
2009-12-04,773.023
2009-12-07,766.526
2009-12-08,750.27
2009-12-09,744.524
2009-12-10,746.171
2009-12-11,748.764
2009-12-14,753.325
2009-12-15,738.389
2009-12-16,742.265
2009-12-17,724.475
2009-12-18,717.688
2009-12-21,726.856
2009-12-22,723.063
2009-12-23,732.502
2009-12-24,729.94
2009-12-25,729.94
2009-12-28,742.575
2009-12-29,750.123
2009-12-30,746.215
2009-12-31,750.009
2010-01-01,750.009
2010-01-04,774.848
2010-01-05,775.403
2010-01-06,774.124
2010-01-07,775.329
2010-01-08,781.372
2010-01-11,796.381
2010-01-12,783.267
2010-01-13,786.854
2010-01-14,792.033
2010-01-15,784.997
2010-01-18,796.545
2010-01-19,793.359
2010-01-20,769.324
2010-01-21,760.047
2010-01-22,752.748
2010-01-25,751.596
2010-01-26,738.979
2010-01-27,739.542
2010-01-28,723.891
2010-01-29,732.301
2010-02-01,747.423
2010-02-02,758.761
2010-02-03,752.55
2010-02-04,724.013
2010-02-05,709.01
2010-02-08,711.97
2010-02-09,720.327
2010-02-10,721.482
2010-02-11,731.803
2010-02-12,724.071
2010-02-15,718.276
2010-02-16,729.94
2010-02-17,743.417
2010-02-18,746.12
2010-02-19,744.236
2010-02-22,753.216
2010-02-23,745.333
2010-02-24,750.398
2010-02-25,740.3
2010-02-26,757.297
2010-03-01,761.534
2010-03-02,771.614
2010-03-03,781.717
2010-03-04,783.476
2010-03-05,792.445
2010-03-08,798.025
2010-03-09,790.353
2010-03-10,802.106
2010-03-11,804.077
2010-03-12,811.004
2010-03-15,799.461
2010-03-16,813.459
2010-03-17,814.489
2010-03-18,800.586
2010-03-19,797.56
2010-03-22,796.579
2010-03-23,808.007
2010-03-24,796.069
2010-03-25,806.609
2010-03-26,803.971
2010-03-29,803.227
2010-03-30,802.165
2010-03-31,810.44
2010-04-01,821.077
2010-04-02,821.077
2010-04-05,822.711
2010-04-06,826.116
2010-04-07,822.85
2010-04-08,817.476
2010-04-09,828.286
2010-04-12,835.261
2010-04-13,826.275
2010-04-14,834.808
2010-04-15,836.182
2010-04-16,827.703
2010-04-19,819.127
2010-04-20,836.572
2010-04-21,820.943
2010-04-22,808.175
2010-04-23,829.655
2010-04-26,829.869
2010-04-27,807.261
2010-04-28,791.666
2010-04-29,817.549
2010-04-30,819.425
2010-05-03,818.578
2010-05-04,788.842
2010-05-05,750.219
2010-05-06,720.391
2010-05-07,681.658
2010-05-10,748.493
2010-05-11,732.61
2010-05-12,756.817
2010-05-13,749.959
2010-05-14,723.641
2010-05-17,719.092
2010-05-18,732.043
2010-05-19,698.718
2010-05-20,670.056
2010-05-21,687.171
2010-05-24,685.23
2010-05-25,649.708
2010-05-26,675.353
2010-05-27,697.535
2010-05-28,701.819
2010-05-31,704.233
2010-06-01,708.418
2010-06-02,707.783
2010-06-03,719.08
2010-06-04,690.894
2010-06-07,672.68
2010-06-08,666.64
2010-06-09,692.489
2010-06-10,716.249
2010-06-11,712.56
2010-06-14,735.486
2010-06-15,745.604
2010-06-16,738.65
2010-06-17,740.866
2010-06-18,749.806
2010-06-21,757.355
2010-06-22,749.025
2010-06-23,737.572
2010-06-24,722.797
2010-06-25,723.429
2010-06-28,733.038
2010-06-29,699.369
2010-06-30,706.037
2010-07-01,693.296
2010-07-02,705.919
2010-07-05,699.531
2010-07-06,724.857
2010-07-07,732.054
2010-07-08,739.782
2010-07-09,751.934
2010-07-12,753.471
2010-07-13,781.079
2010-07-14,787.092
2010-07-15,784.278
2010-07-16,770.896
2010-07-19,765.501
2010-07-20,760.792
2010-07-21,778.311
2010-07-22,798.554
2010-07-23,790.054
2010-07-26,800.254
2010-07-27,802.997
2010-07-28,800.509
2010-07-29,805.158
2010-07-30,804.264
2010-08-02,838.636
2010-08-03,839.547
2010-08-04,834.899
2010-08-05,837.011
2010-08-06,839.207
2010-08-09,842.843
2010-08-10,821.815
2010-08-11,783.234
2010-08-12,776.099
2010-08-13,770.996
2010-08-16,785.154
2010-08-17,800.341
2010-08-18,794.829
2010-08-19,781.638
2010-08-20,763.462
2010-08-23,766.987
2010-08-24,748.53
2010-08-25,739.44
2010-08-26,756.719
2010-08-27,766.641
2010-08-30,760.158
2010-08-31,758.712
2010-09-01,797.982
2010-09-02,797.584
2010-09-03,807.788
2010-09-06,814.669
2010-09-07,802.089
2010-09-08,817.14
2010-09-09,822.96
2010-09-10,829.824
2010-09-13,847.751
2010-09-14,856.966
2010-09-15,855.507
2010-09-16,856.668
