Date,EUROPE MID GROWTH Mid Cap
2005-11-10,572.624
2005-11-11,574.937
2005-11-14,574.331
2005-11-15,572.856
2005-11-16,569.175
2005-11-17,575.339
2005-11-18,577.574
2005-11-21,580.49
2005-11-22,580.625
2005-11-23,587.317
2005-11-24,586.538
2005-11-25,585.289
2005-11-28,585.875
2005-11-29,585.598
2005-11-30,584.936
2005-12-01,589.116
2005-12-02,593.522
2005-12-05,595.118
2005-12-06,598.294
2005-12-07,594.947
2005-12-08,601.018
2005-12-09,602.872
2005-12-12,608.826
2005-12-13,607.681
2005-12-14,611.283
2005-12-15,606.363
2005-12-16,613.182
2005-12-19,612.647
2005-12-20,608.745
2005-12-21,607.278
2005-12-22,608.802
2005-12-23,609.808
2005-12-26,609.808
2005-12-27,611.724
2005-12-28,612.912
2005-12-29,612.695
2005-12-30,608.277
2006-01-02,610.772
2006-01-03,623.504
2006-01-04,636.414
2006-01-05,635.156
2006-01-06,641.028
2006-01-09,639.308
2006-01-10,636.266
2006-01-11,643.285
2006-01-12,643.936
2006-01-13,643.246
2006-01-16,647.337
2006-01-17,641.77
2006-01-18,639.256
2006-01-19,645.44
2006-01-20,642.736
2006-01-23,650.279
2006-01-24,649.992
2006-01-25,656.938
2006-01-26,661.877
2006-01-27,661.636
2006-01-30,658.323
2006-01-31,661.114
2006-02-01,666.014
2006-02-02,663.124
2006-02-03,658.173
2006-02-06,659.809
2006-02-07,655.968
2006-02-08,654.633
2006-02-09,660.918
2006-02-10,657.397
2006-02-13,658.101
2006-02-14,654.174
2006-02-15,658.504
2006-02-16,660.68
2006-02-17,665.237
2006-02-20,668.335
2006-02-21,666.68
2006-02-22,668.404
2006-02-23,670.406
2006-02-24,669.128
2006-02-27,671.967
2006-02-28,668.361
2006-03-01,675.138
2006-03-02,673.821
2006-03-03,675.257
2006-03-06,677.946
2006-03-07,664.472
2006-03-08,657.522
2006-03-09,665.906
2006-03-10,668.295
2006-03-13,675.361
2006-03-14,682.049
2006-03-15,686.05
2006-03-16,694.498
2006-03-17,696.739
2006-03-20,698.561
2006-03-21,693.639
2006-03-22,694.921
2006-03-23,689.028
2006-03-24,694.225
2006-03-27,691.824
2006-03-28,691.281
2006-03-29,687.628
2006-03-30,701.049
2006-03-31,697.55
2006-04-03,703.145
2006-04-04,710.244
2006-04-05,713.754
2006-04-06,714.722
2006-04-07,703.884
2006-04-10,704.405
2006-04-11,696.817
2006-04-12,693.925
2006-04-13,696.31
2006-04-14,696.31
2006-04-17,706.745
2006-04-18,707.09
2006-04-19,719.984
2006-04-20,720.639
2006-04-21,728.954
2006-04-24,729.722
2006-04-25,729.691
2006-04-26,734.949
2006-04-27,735.945
2006-04-28,733.885
2006-05-01,736.633
2006-05-02,744.486
2006-05-03,740.461
2006-05-04,752.456
2006-05-05,763.912
2006-05-08,767.005
2006-05-09,769.233
2006-05-10,768.98
2006-05-11,767.198
2006-05-12,754.425
2006-05-15,734.822
2006-05-16,731.926
2006-05-17,708.872
2006-05-18,704.854
2006-05-19,699.005
2006-05-22,676.971
2006-05-23,703.51
2006-05-24,684.746
2006-05-25,694.293
2006-05-26,707.946
2006-05-29,711.809
2006-05-30,702.552
2006-05-31,707.774
2006-06-01,707.474
2006-06-02,720.082
2006-06-05,715.707
2006-06-06,688.382
2006-06-07,686.65
2006-06-08,659.727
2006-06-09,671.494
2006-06-12,663.853
2006-06-13,644.13
2006-06-14,649.68
2006-06-15,672.346
2006-06-16,669.083
2006-06-19,670.659
2006-06-20,672.164
2006-06-21,675.776
2006-06-22,676.028
2006-06-23,673.133
2006-06-26,676.519
2006-06-27,674.804
2006-06-28,671.057
2006-06-29,682.43
2006-06-30,706.93
2006-07-03,712.118
2006-07-04,714.399
2006-07-05,701.324
2006-07-06,708.169
2006-07-07,709.771
2006-07-10,707.216
2006-07-11,701.432
2006-07-12,702.606
2006-07-13,690.583
2006-07-14,678.916
2006-07-17,665.417
2006-07-18,661.569
2006-07-19,683.175
2006-07-20,690.555
2006-07-21,683.428
2006-07-24,692.645
2006-07-25,696.491
2006-07-26,699.382
2006-07-27,714.124
2006-07-28,718.775
2006-07-31,716.846
2006-08-01,712.262
2006-08-02,723.539
2006-08-03,715.925
2006-08-04,729.214
2006-08-07,720.147
2006-08-08,719.606
2006-08-09,725.594
2006-08-10,713.406
2006-08-11,715.486
2006-08-14,720.095
2006-08-15,726.553
2006-08-16,735.639
2006-08-17,739.226
2006-08-18,735.036
2006-08-21,739.982
2006-08-22,736.405
2006-08-23,733.719
2006-08-24,734.506
2006-08-25,732.885
2006-08-28,737.813
2006-08-29,739.165
2006-08-30,749.006
2006-08-31,747.275
2006-09-01,753.281
2006-09-04,760.682
2006-09-05,753.531
2006-09-06,745.898
2006-09-07,734.711
2006-09-08,733.962
2006-09-11,731.628
2006-09-12,739.675
2006-09-13,742.107
2006-09-14,747.745
2006-09-15,744.446
2006-09-18,745.908
2006-09-19,742.855
2006-09-20,749.106
2006-09-21,753.38
2006-09-22,750.848
2006-09-25,745.889
2006-09-26,752.33
2006-09-27,759.067
2006-09-28,759.303
2006-09-29,758.288
2006-10-02,763.107
2006-10-03,759.735
2006-10-04,760.231
2006-10-05,764.803
2006-10-06,759.565
2006-10-09,763.042
2006-10-10,765.694
2006-10-11,766.394
2006-10-12,770.929
2006-10-13,770.792
2006-10-16,773.774
2006-10-17,766.405
2006-10-18,772.183
2006-10-19,778.204
2006-10-20,783.002
2006-10-23,780.872
2006-10-24,781.685
2006-10-25,787.008
2006-10-26,792.141
2006-10-27,793.317
2006-10-30,790.423
2006-10-31,796.037
2006-11-01,799.547
2006-11-02,795.754
2006-11-03,794.445
2006-11-06,801.898
2006-11-07,811.804
2006-11-08,808.495
2006-11-09,809.876
2006-11-10,815.563
2006-11-13,815.335
2006-11-14,812.804
2006-11-15,816.443
2006-11-16,820.204
2006-11-17,815.659
2006-11-20,818.493
2006-11-21,823.217
2006-11-22,832.734
2006-11-23,832.504
2006-11-24,835.89
2006-11-27,825.031
2006-11-28,821.248
2006-11-29,834.145
2006-11-30,836.27
2006-12-01,839.642
2006-12-04,843.281
2006-12-05,847.956
2006-12-06,849.889
2006-12-07,856.334
2006-12-08,858.752
2006-12-11,859.009
2006-12-12,860.84
2006-12-13,866.984
2006-12-14,867.602
2006-12-15,866.972
2006-12-18,866.155
2006-12-19,867.154
2006-12-20,872.182
2006-12-21,871.674
2006-12-22,866.856
2006-12-25,866.856
2006-12-26,865.423
2006-12-27,872.526
2006-12-28,874.92
2006-12-29,876.685
2007-01-01,876.685
2007-01-02,891.861
2007-01-03,884.573
2007-01-04,872.466
2007-01-05,862.069
2007-01-08,865.675
2007-01-09,866.439
2007-01-10,857.778
2007-01-11,866.737
2007-01-12,873.874
2007-01-15,880.332
2007-01-16,874.624
2007-01-17,876.26
2007-01-18,877.498
2007-01-19,881.221
2007-01-22,881.747
2007-01-23,885.304
2007-01-24,889.28
2007-01-25,885.84
2007-01-26,874.989
2007-01-29,878.633
2007-01-30,881.277
2007-01-31,880.822
2007-02-01,892.978
2007-02-02,896.783
2007-02-05,894.801
2007-02-06,899.429
2007-02-07,908.648
2007-02-08,903.356
2007-02-09,904.369
2007-02-12,896.987
2007-02-13,899.929
2007-02-14,916.194
2007-02-15,919.343
2007-02-16,917.552
2007-02-19,921.834
2007-02-20,920.243
2007-02-21,914.316
2007-02-22,916.178
2007-02-23,920.763
2007-02-26,922.153
2007-02-27,893.894
2007-02-28,884.044
2007-03-01,871.67
2007-03-02,870.909
2007-03-05,852.621
2007-03-06,861.345
2007-03-07,871.407
2007-03-08,883.928
2007-03-09,885.865
2007-03-12,887.237
2007-03-13,879.017
2007-03-14,858.291
2007-03-15,876.262
2007-03-16,883.049
2007-03-19,894.763
2007-03-20,902.908
2007-03-21,911.544
2007-03-22,925.278
2007-03-23,925.394
2007-03-26,924.05
2007-03-27,921.429
2007-03-28,918.155
2007-03-29,925.931
2007-03-30,925.562
2007-04-02,935.263
2007-04-03,943.591
2007-04-04,944.422
2007-04-05,948.839
2007-04-06,948.839
2007-04-09,943.647
2007-04-10,955.531
2007-04-11,952.974
2007-04-12,951.819
2007-04-13,957.126
2007-04-16,968.649
2007-04-17,970.282
2007-04-18,965.965
2007-04-19,963.657
2007-04-20,972.06
2007-04-23,971.339
2007-04-24,965.375
2007-04-25,976.46
2007-04-26,974.225
2007-04-27,971.94
2007-04-30,974.778
2007-05-01,972.026
2007-05-02,977.936
2007-05-03,974.169
2007-05-04,988.855
2007-05-07,993.277
2007-05-08,978.333
2007-05-09,981.335
2007-05-10,974.746
2007-05-11,978.35
2007-05-14,977.179
2007-05-15,984.241
2007-05-16,983.424
2007-05-17,981.032
2007-05-18,989.03
2007-05-21,986.588
2007-05-22,987.903
2007-05-23,997.45
2007-05-24,988.435
2007-05-25,987.964
2007-05-28,989.048
2007-05-29,992.106
2007-05-30,986.053
2007-05-31,1000.0
2007-06-01,1004.247
2007-06-04,1005.765
2007-06-05,1002.35
2007-06-06,980.168
2007-06-07,963.555
2007-06-08,954.956
2007-06-11,965.011
2007-06-12,958.221
2007-06-13,960.551
2007-06-14,975.936
2007-06-15,991.975
2007-06-18,993.488
2007-06-19,990.135
2007-06-20,994.978
2007-06-21,982.692
2007-06-22,982.064
2007-06-25,979.623
2007-06-26,976.469
2007-06-27,970.358
2007-06-28,984.482
2007-06-29,991.41
2007-07-02,1000.783
2007-07-03,1008.581
2007-07-04,1016.009
2007-07-05,1010.57
2007-07-06,1015.802
2007-07-09,1020.329
2007-07-10,1019.372
2007-07-11,1020.774
2007-07-12,1030.445
2007-07-13,1036.154
2007-07-16,1035.781
2007-07-17,1028.753
2007-07-18,1022.676
2007-07-19,1033.422
2007-07-20,1028.069
2007-07-23,1030.748
2007-07-24,1015.183
2007-07-25,997.71
2007-07-26,969.618
2007-07-27,955.792
2007-07-30,957.186
2007-07-31,977.153
2007-08-01,959.819
2007-08-02,963.312
2007-08-03,959.227
2007-08-06,947.077
2007-08-07,954.639
2007-08-08,981.155
2007-08-09,957.005
2007-08-10,924.111
2007-08-13,936.855
2007-08-14,923.899
2007-08-15,909.943
2007-08-16,862.251
2007-08-17,882.875
2007-08-20,891.125
2007-08-21,892.135
2007-08-22,918.559
2007-08-23,924.829
2007-08-24,932.075
2007-08-27,934.829
2007-08-28,918.235
2007-08-29,924.635
2007-08-30,935.213
2007-08-31,949.978
2007-09-03,952.948
2007-09-04,957.93
2007-09-05,944.318
2007-09-06,950.637
2007-09-07,932.953
2007-09-10,921.954
2007-09-11,940.277
2007-09-12,944.745
2007-09-13,947.561
2007-09-14,932.007
2007-09-17,916.129
2007-09-18,927.042
2007-09-19,959.85
2007-09-20,962.704
2007-09-21,971.469
2007-09-24,971.349
2007-09-25,958.826
2007-09-26,966.855
2007-09-27,977.782
2007-09-28,982.224
2007-10-01,991.836
2007-10-02,993.833
2007-10-03,997.529
2007-10-04,999.688
2007-10-05,1007.987
2007-10-08,1003.933
2007-10-09,1009.854
2007-10-10,1018.283
2007-10-11,1026.898
2007-10-12,1017.965
2007-10-15,1015.332
2007-10-16,998.753
2007-10-17,1013.876
2007-10-18,1008.931
2007-10-19,998.407
2007-10-22,975.171
2007-10-23,1001.895
2007-10-24,993.225
2007-10-25,1011.955
2007-10-26,1017.453
2007-10-29,1026.15
2007-10-30,1020.342
2007-10-31,1034.247
2007-11-01,1021.901
2007-11-02,1015.915
2007-11-05,1006.772
2007-11-06,1019.017
2007-11-07,1017.066
2007-11-08,1012.162
2007-11-09,994.379
2007-11-12,979.148
2007-11-13,978.502
2007-11-14,989.764
2007-11-15,965.668
2007-11-16,952.217
2007-11-19,924.293
2007-11-20,945.004
2007-11-21,916.934
2007-11-22,923.354
2007-11-23,938.404
2007-11-26,941.547
2007-11-27,930.511
2007-11-28,955.42
2007-11-29,959.909
2007-11-30,966.165
2007-12-03,961.173
2007-12-04,947.945
2007-12-05,958.515
2007-12-06,954.608
2007-12-07,967.814
2007-12-10,976.359
2007-12-11,974.687
2007-12-12,974.548
2007-12-13,945.671
2007-12-14,939.653
2007-12-17,914.337
2007-12-18,916.705
2007-12-19,913.253
2007-12-20,911.908
2007-12-21,926.337
2007-12-24,930.414
2007-12-25,930.414
2007-12-26,936.025
2007-12-27,940.051
2007-12-28,950.235
2007-12-31,947.872
2008-01-01,947.872
2008-01-02,944.861
2008-01-03,934.962
2008-01-04,915.406
2008-01-07,895.597
2008-01-08,902.286
2008-01-09,880.161
2008-01-10,869.87
2008-01-11,868.979
2008-01-14,882.576
2008-01-15,852.268
2008-01-16,828.924
2008-01-17,829.274
2008-01-18,821.787
2008-01-21,775.085
2008-01-22,808.455
2008-01-23,790.392
2008-01-24,835.319
2008-01-25,840.973
2008-01-28,835.599
2008-01-29,855.792
2008-01-30,851.014
2008-01-31,849.143
2008-02-01,868.621
2008-02-04,877.454
2008-02-05,837.974
2008-02-06,842.898
2008-02-07,817.289
2008-02-08,821.602
2008-02-11,813.817
2008-02-12,846.884
2008-02-13,851.326
2008-02-14,860.999
2008-02-15,850.636
2008-02-18,861.738
2008-02-19,870.493
2008-02-20,857.122
2008-02-21,871.021
2008-02-22,864.217
2008-02-25,877.084
2008-02-26,891.177
2008-02-27,900.797
2008-02-28,888.662
2008-02-29,876.98
2008-03-03,866.933
2008-03-04,860.29
2008-03-05,882.28
2008-03-06,879.945
2008-03-07,866.973
2008-03-10,852.653
2008-03-11,858.719
2008-03-12,878.728
2008-03-13,868.572
2008-03-14,867.442
2008-03-17,834.085
2008-03-18,858.591
2008-03-19,840.813
2008-03-20,826.126
2008-03-21,826.126
2008-03-24,824.965
2008-03-25,861.729
2008-03-26,868.72
2008-03-27,884.229
2008-03-28,879.335
2008-03-31,884.115
2008-04-01,893.328
2008-04-02,899.99
2008-04-03,893.819
2008-04-04,904.014
2008-04-07,913.306
2008-04-08,897.711
2008-04-09,896.272
2008-04-10,894.722
2008-04-11,887.917
2008-04-14,882.483
2008-04-15,883.517
2008-04-16,911.752
2008-04-17,905.457
2008-04-18,913.979
2008-04-21,913.955
2008-04-22,919.07
2008-04-23,921.683
2008-04-24,908.122
2008-04-25,916.47
2008-04-28,923.374
2008-04-29,910.25
2008-04-30,918.034
2008-05-01,910.938
2008-05-02,923.126
2008-05-05,926.609
2008-05-06,930.482
2008-05-07,933.062
2008-05-08,941.025
2008-05-09,931.345
2008-05-12,939.184
2008-05-13,935.924
2008-05-14,940.591
2008-05-15,944.845
2008-05-16,957.262
2008-05-19,968.397
2008-05-20,950.189
2008-05-21,952.789
2008-05-22,954.229
2008-05-23,943.383
2008-05-26,940.68
2008-05-27,934.398
2008-05-28,939.025
2008-05-29,934.764
2008-05-30,943.551
2008-06-02,934.035
2008-06-03,939.533
2008-06-04,934.851
2008-06-05,938.684
2008-06-06,935.273
2008-06-09,924.409
2008-06-10,903.322
2008-06-11,894.21
2008-06-12,893.111
2008-06-13,889.586
2008-06-16,902.644
2008-06-17,910.313
2008-06-18,894.315
2008-06-19,890.567
2008-06-20,887.139
2008-06-23,876.44
2008-06-24,871.16
2008-06-25,879.962
2008-06-26,867.622
2008-06-27,867.772
2008-06-30,867.958
2008-07-01,843.981
2008-07-02,834.125
2008-07-03,827.376
2008-07-04,819.827
2008-07-07,831.003
2008-07-08,816.823
2008-07-09,835.25
2008-07-10,818.234
2008-07-11,803.783
2008-07-14,808.068
2008-07-15,792.265
2008-07-16,794.047
2008-07-17,820.83
2008-07-18,827.968
2008-07-21,837.318
2008-07-22,830.725
2008-07-23,837.97
2008-07-24,813.621
2008-07-25,810.512
2008-07-28,807.348
2008-07-29,801.316
2008-07-30,808.928
2008-07-31,811.354
2008-08-01,794.581
2008-08-04,787.955
2008-08-05,799.585
2008-08-06,810.514
2008-08-07,809.52
2008-08-08,797.336
2008-08-11,807.189
2008-08-12,797.172
2008-08-13,779.547
2008-08-14,785.32
2008-08-15,781.3
2008-08-18,780.582
2008-08-19,762.674
2008-08-20,768.182
2008-08-21,774.099
2008-08-22,785.19
2008-08-25,780.216
2008-08-26,776.612
2008-08-27,779.7
2008-08-28,789.68
2008-08-29,794.886
2008-09-01,783.104
2008-09-02,786.291
2008-09-03,769.497
2008-09-04,746.403
2008-09-05,723.163
2008-09-08,741.192
2008-09-09,724.812
2008-09-10,713.927
2008-09-11,703.288
2008-09-12,727.71
2008-09-15,706.57
2008-09-16,686.51
2008-09-17,676.729
2008-09-18,684.981
2008-09-19,734.915
2008-09-22,733.123
2008-09-23,720.646
2008-09-24,712.251
2008-09-25,717.797
2008-09-26,699.325
2008-09-29,648.351
2008-09-30,647.789
2008-10-01,641.708
2008-10-02,618.977
2008-10-03,625.494
2008-10-06,563.766
2008-10-07,564.194
2008-10-08,536.001
2008-10-09,532.466
2008-10-10,494.459
2008-10-13,540.567
2008-10-14,554.5
2008-10-15,515.691
2008-10-16,483.98
2008-10-17,490.729
2008-10-20,498.98
2008-10-21,495.704
2008-10-22,462.782
2008-10-23,454.604
2008-10-24,428.683
2008-10-27,406.482
2008-10-28,411.539
2008-10-29,454.09
2008-10-30,464.145
2008-10-31,469.109
2008-11-03,480.983
2008-11-04,515.56
2008-11-05,505.732
2008-11-06,467.465
2008-11-07,474.853
2008-11-10,481.009
2008-11-11,452.13
2008-11-12,435.398
2008-11-13,431.499
2008-11-14,436.286
2008-11-17,426.034
2008-11-18,424.76
2008-11-19,410.142
2008-11-20,390.993
2008-11-21,385.387
2008-11-24,421.796
2008-11-25,434.151
2008-11-26,430.288
2008-11-27,439.684
2008-11-28,441.767
2008-12-01,413.823
2008-12-02,422.904
2008-12-03,421.983
2008-12-04,420.366
2008-12-05,403.337
2008-12-08,431.99
2008-12-09,434.944
2008-12-10,441.211
2008-12-11,446.2
2008-12-12,443.624
2008-12-15,453.645
2008-12-16,459.477
2008-12-17,475.441
2008-12-18,480.637
2008-12-19,463.609
2008-12-22,455.612
2008-12-23,455.832
2008-12-24,456.055
2008-12-25,456.055
2008-12-26,457.337
2008-12-29,466.623
2008-12-30,469.249
2008-12-31,464.387
2009-01-01,464.387
2009-01-02,478.215
2009-01-05,483.028
2009-01-06,486.96
2009-01-07,492.644
2009-01-08,490.417
2009-01-09,480.275
2009-01-12,465.517
2009-01-13,454.84
2009-01-14,438.343
2009-01-15,434.633
2009-01-16,444.443
2009-01-19,435.4
2009-01-20,417.393
2009-01-21,416.628
2009-01-22,417.732
2009-01-23,410.542
2009-01-26,428.945
2009-01-27,434.093
2009-01-28,446.892
2009-01-29,437.467
2009-01-30,433.26
2009-02-02,419.53
2009-02-03,431.049
2009-02-04,441.679
2009-02-05,443.423
2009-02-06,453.2
2009-02-09,463.414
2009-02-10,450.25
2009-02-11,444.402
2009-02-12,436.627
2009-02-13,443.566
2009-02-16,435.411
2009-02-17,419.403
2009-02-18,414.927
2009-02-19,418.959
2009-02-20,405.403
2009-02-23,404.034
2009-02-24,401.276
2009-02-25,398.834
2009-02-26,404.813
2009-02-27,399.612
2009-03-02,380.341
2009-03-03,371.486
2009-03-04,383.347
2009-03-05,371.778
2009-03-06,371.698
2009-03-09,369.212
2009-03-10,388.359
2009-03-11,386.328
2009-03-12,388.3
2009-03-13,394.254
2009-03-16,406.245
2009-03-17,403.004
2009-03-18,404.552
2009-03-19,425.354
2009-03-20,424.002
2009-03-23,430.917
2009-03-24,430.84
2009-03-25,431.462
2009-03-26,431.246
2009-03-27,418.579
2009-03-30,403.389
2009-03-31,419.756
2009-04-01,423.235
2009-04-02,448.459
2009-04-03,447.444
2009-04-06,445.147
2009-04-07,434.559
2009-04-08,434.858
2009-04-09,445.742
2009-04-10,445.742
2009-04-13,449.854
2009-04-14,453.504
2009-04-15,451.109
2009-04-16,457.032
2009-04-17,459.539
2009-04-20,440.022
2009-04-21,443.43
2009-04-22,452.066
2009-04-23,458.075
2009-04-24,472.459
2009-04-27,467.396
2009-04-28,459.97
2009-04-29,475.943
2009-04-30,481.623
2009-05-01,482.69
2009-05-04,495.108
2009-05-05,498.318
2009-05-06,503.56
2009-05-07,501.771
2009-05-08,508.58
2009-05-11,505.423
2009-05-12,507.526
2009-05-13,493.704
2009-05-14,496.644
2009-05-15,504.077
2009-05-18,511.389
2009-05-19,524.437
2009-05-20,536.224
2009-05-21,527.004
2009-05-22,532.188
2009-05-25,534.059
2009-05-26,533.416
2009-05-27,537.523
2009-05-28,533.323
2009-05-29,542.131
2009-06-01,557.996
2009-06-02,565.069
2009-06-03,551.374
2009-06-04,548.29
2009-06-05,543.318
2009-06-08,533.96
2009-06-09,543.278
2009-06-10,549.414
2009-06-11,555.868
2009-06-12,550.554
2009-06-15,531.548
2009-06-16,532.737
2009-06-17,517.705
2009-06-18,521.445
2009-06-19,526.975
2009-06-22,510.562
2009-06-23,514.283
2009-06-24,527.035
2009-06-25,520.375
2009-06-26,527.329
2009-06-29,533.818
2009-06-30,531.451
2009-07-01,542.874
2009-07-02,529.155
2009-07-03,527.187
2009-07-06,518.179
2009-07-07,517.932
2009-07-08,508.691
2009-07-09,514.291
2009-07-10,508.162
2009-07-13,513.018
2009-07-14,518.43
2009-07-15,534.64
2009-07-16,536.855
2009-07-17,538.558
2009-07-20,547.38
2009-07-21,554.612
2009-07-22,557.442
2009-07-23,566.109
2009-07-24,564.573
2009-07-27,566.813
2009-07-28,560.557
2009-07-29,560.297
2009-07-30,571.624
2009-07-31,578.378
2009-08-03,596.367
2009-08-04,594.116
2009-08-05,594.398
2009-08-06,594.215
2009-08-07,591.943
2009-08-10,588.893
2009-08-11,579.41
2009-08-12,587.044
2009-08-13,595.717
2009-08-14,591.843
2009-08-17,574.752
2009-08-18,582.758
2009-08-19,586.227
2009-08-20,596.302
2009-08-21,608.719
2009-08-24,613.518
2009-08-25,614.391
2009-08-26,606.343
2009-08-27,602.84
2009-08-28,614.071
2009-08-31,608.729
2009-09-01,598.301
2009-09-02,591.022
2009-09-03,593.966
2009-09-04,601.642
2009-09-07,616.308
2009-09-08,629.056
2009-09-09,637.238
2009-09-10,639.951
2009-09-11,646.162
2009-09-14,643.011
2009-09-15,644.054
2009-09-16,659.601
2009-09-17,665.587
2009-09-18,658.614
2009-09-21,650.785
2009-09-22,661.251
2009-09-23,661.722
2009-09-24,645.042
2009-09-25,640.847
2009-09-28,646.316
2009-09-29,643.692
2009-09-30,646.02
2009-10-01,634.947
2009-10-02,623.396
2009-10-05,629.015
2009-10-06,647.567
2009-10-07,643.14
2009-10-08,657.176
2009-10-09,655.382
2009-10-12,662.257
2009-10-13,656.834
2009-10-14,671.347
2009-10-15,674.154
2009-10-16,669.756
2009-10-19,679.407
2009-10-20,675.459
2009-10-21,677.694
2009-10-22,669.168
2009-10-23,665.846
2009-10-26,655.323
2009-10-27,647.999
2009-10-28,629.8
2009-10-29,642.408
2009-10-30,629.328
2009-11-02,632.828
2009-11-03,624.391
2009-11-04,646.068
2009-11-05,650.308
2009-11-06,652.791
2009-11-09,669.706
2009-11-10,665.34
2009-11-11,668.348
2009-11-12,664.84
2009-11-13,668.752
2009-11-16,682.204
2009-11-17,674.937
2009-11-18,680.296
2009-11-19,662.24
2009-11-20,658.249
2009-11-23,673.674
2009-11-24,667.971
2009-11-25,675.139
2009-11-26,652.368
2009-11-27,661.347
2009-11-30,656.451
2009-12-01,677.931
2009-12-02,680.142
2009-12-03,678.915
2009-12-04,677.216
2009-12-07,673.489
2009-12-08,660.54
2009-12-09,653.066
2009-12-10,657.814
2009-12-11,659.612
2009-12-14,666.437
2009-12-15,662.093
2009-12-16,671.198
2009-12-17,653.568
2009-12-18,649.081
2009-12-21,656.996
2009-12-22,657.21
2009-12-23,662.032
2009-12-24,662.537
2009-12-25,662.537
2009-12-28,666.893
2009-12-29,671.411
2009-12-30,665.643
2009-12-31,670.233
2010-01-01,670.233
2010-01-04,686.103
2010-01-05,687.629
2010-01-06,688.763
2010-01-07,688.29
2010-01-08,689.353
2010-01-11,700.697
2010-01-12,691.402
2010-01-13,692.332
2010-01-14,696.993
2010-01-15,687.796
2010-01-18,690.663
2010-01-19,688.725
2010-01-20,674.369
2010-01-21,663.091
2010-01-22,658.609
2010-01-25,658.222
2010-01-26,654.31
2010-01-27,649.03
2010-01-28,640.237
2010-01-29,643.272
2010-02-01,647.238
2010-02-02,657.368
2010-02-03,651.45
2010-02-04,629.062
2010-02-05,610.732
2010-02-08,612.143
2010-02-09,617.102
2010-02-10,618.528
2010-02-11,618.377
2010-02-12,615.167
2010-02-15,615.567
2010-02-16,623.998
2010-02-17,630.467
2010-02-18,633.167
2010-02-19,631.491
2010-02-22,635.763
2010-02-23,629.248
2010-02-24,630.78
2010-02-25,617.854
2010-02-26,630.888
2010-03-01,632.25
2010-03-02,642.085
2010-03-03,652.677
2010-03-04,651.14
2010-03-05,659.706
2010-03-08,660.493
2010-03-09,655.23
2010-03-10,663.241
2010-03-11,663.783
2010-03-12,671.327
2010-03-15,661.352
2010-03-16,672.489
2010-03-17,677.214
2010-03-18,670.228
2010-03-19,665.7
2010-03-22,665.636
2010-03-23,672.001
2010-03-24,666.007
2010-03-25,673.049
2010-03-26,675.578
2010-03-29,679.197
2010-03-30,673.849
2010-03-31,679.349
2010-04-01,689.935
2010-04-02,689.935
2010-04-05,688.401
2010-04-06,688.57
2010-04-07,685.103
2010-04-08,679.888
2010-04-09,692.774
2010-04-12,698.916
2010-04-13,694.978
2010-04-14,703.186
2010-04-15,704.988
2010-04-16,693.229
2010-04-19,686.208
2010-04-20,696.634
2010-04-21,692.521
2010-04-22,683.048
2010-04-23,693.711
2010-04-26,697.507
2010-04-27,678.105
2010-04-28,661.327
2010-04-29,677.205
2010-04-30,677.334
2010-05-03,673.62
2010-05-04,649.007
2010-05-05,631.424
2010-05-06,620.702
2010-05-07,592.505
2010-05-10,636.955
2010-05-11,627.157
2010-05-12,642.062
2010-05-13,637.359
2010-05-14,612.896
2010-05-17,605.745
2010-05-18,613.134
2010-05-19,592.324
2010-05-20,576.052
2010-05-21,585.049
2010-05-24,579.912
2010-05-25,556.947
2010-05-26,573.419
2010-05-27,591.405
2010-05-28,594.109
2010-05-31,594.482
2010-06-01,597.192
2010-06-02,593.749
2010-06-03,604.461
2010-06-04,587.5
2010-06-07,576.869
2010-06-08,571.354
2010-06-09,590.383
2010-06-10,605.265
2010-06-11,603.932
2010-06-14,622.344
2010-06-15,628.356
2010-06-16,627.619
2010-06-17,628.69
2010-06-18,631.992
2010-06-21,638.083
2010-06-22,630.568
2010-06-23,623.684
2010-06-24,615.661
2010-06-25,611.532
2010-06-28,620.223
2010-06-29,594.705
2010-06-30,593.939
2010-07-01,588.68
2010-07-02,596.406
2010-07-05,593.208
2010-07-06,612.471
2010-07-07,615.526
2010-07-08,624.394
2010-07-09,626.763
2010-07-12,626.073
2010-07-13,642.978
2010-07-14,645.831
2010-07-15,647.118
2010-07-16,639.829
2010-07-19,634.278
2010-07-20,630.243
2010-07-21,637.742
2010-07-22,653.783
2010-07-23,655.535
2010-07-26,662.332
2010-07-27,662.339
2010-07-28,660.437
2010-07-29,661.774
2010-07-30,657.425
2010-08-02,681.374
2010-08-03,682.299
2010-08-04,678.426
2010-08-05,677.278
2010-08-06,678.03
2010-08-09,682.605
2010-08-10,666.605
2010-08-11,643.302
2010-08-12,638.158
2010-08-13,636.511
2010-08-16,642.891
2010-08-17,653.505
2010-08-18,652.69
2010-08-19,647.255
2010-08-20,632.436
2010-08-23,633.736
2010-08-24,624.294
2010-08-25,615.998
2010-08-26,628.579
2010-08-27,630.467
2010-08-30,629.251
2010-08-31,630.408
2010-09-01,653.087
2010-09-02,654.883
2010-09-03,660.951
2010-09-06,663.226
2010-09-07,651.511
2010-09-08,659.872
2010-09-09,666.625
2010-09-10,665.564
2010-09-13,676.713
2010-09-14,682.515
2010-09-15,685.768
2010-09-16,684.595
