Date,EUROPE MID GROWTH Mid Cap
2010-09-17,675.961
2010-09-20,685.438
2010-09-21,686.918
2010-09-22,692.627
2010-09-23,688.758
2010-09-24,703.495
2010-09-27,701.143
2010-09-28,705.876
2010-09-29,708.669
2010-09-30,708.085
2010-10-01,711.187
2010-10-04,704.585
2010-10-05,719.257
2010-10-06,724.895
2010-10-07,724.824
2010-10-08,725.045
2010-10-11,727.58
2010-10-12,722.939
2010-10-13,738.503
2010-10-14,745.161
2010-10-15,741.784
2010-10-18,739.85
2010-10-19,724.983
2010-10-20,736.941
2010-10-21,742.689
2010-10-22,736.619
2010-10-25,743.607
2010-10-26,737.325
2010-10-27,726.551
2010-10-28,734.762
2010-10-29,734.828
2010-11-01,738.162
2010-11-02,746.41
2010-11-03,743.325
2010-11-04,764.928
2010-11-05,760.538
2010-11-08,754.534
2010-11-09,760.842
2010-11-10,743.605
2010-11-11,740.567
2010-11-12,738.382
2010-11-15,739.406
2010-11-16,720.208
2010-11-17,723.729
2010-11-18,735.66
2010-11-19,736.151
2010-11-22,730.782
2010-11-23,714.287
2010-11-24,722.047
2010-11-25,725.93
2010-11-26,718.142
2010-11-29,700.707
2010-11-30,698.684
2010-12-01,715.104
2010-12-02,733.892
2010-12-03,745.195
2010-12-06,743.079
2010-12-07,752.738
2010-12-08,745.602
2010-12-09,740.18
2010-12-10,744.55
2010-12-13,756.89
2010-12-14,756.188
2010-12-15,752.466
2010-12-16,748.847
2010-12-17,747.846
2010-12-20,750.12
2010-12-21,757.951
2010-12-22,757.957
2010-12-23,756.244
2010-12-24,757.821
2010-12-27,754.662
2010-12-28,755.905
2010-12-29,758.754
2010-12-30,759.792
2010-12-31,764.954
2011-01-03,768.413
2011-01-04,771.165
2011-01-05,758.578
2011-01-06,754.491
2011-01-07,753.788
2011-01-10,746.739
2011-01-11,758.889
2011-01-12,770.48
2011-01-13,774.68
2011-01-14,776.446
2011-01-17,773.458
2011-01-18,785.169
2011-01-19,777.902
2011-01-20,756.34
2011-01-21,769.156
2011-01-24,772.637
2011-01-25,770.573
2011-01-26,784.279
2011-01-27,788.382
2011-01-28,776.197
2011-01-31,777.418
2011-02-01,793.391
2011-02-02,791.999
2011-02-03,785.128
2011-02-04,785.028
2011-02-07,795.312
2011-02-08,799.492
2011-02-09,798.906
2011-02-10,791.763
2011-02-11,795.654
2011-02-14,797.846
2011-02-15,796.717
2011-02-16,797.478
2011-02-17,799.369
2011-02-18,801.794
2011-02-21,794.197
2011-02-22,791.871
2011-02-23,783.802
2011-02-24,781.749
2011-02-25,792.815
2011-02-28,805.306
2011-03-01,805.122
2011-03-02,803.108
2011-03-03,811.488
2011-03-04,810.357
2011-03-07,810.509
2011-03-08,805.369
2011-03-09,807.161
2011-03-10,786.765
2011-03-11,779.204
2011-03-14,780.419
2011-03-15,763.547
2011-03-16,750.788
2011-03-17,768.186
2011-03-18,779.598
2011-03-21,795.247
2011-03-22,793.472
2011-03-23,793.759
2011-03-24,805.887
2011-03-25,804.423
2011-03-28,803.935
2011-03-29,804.946
2011-03-30,813.634
2011-03-31,814.548
2011-04-01,821.452
2011-04-04,829.678
2011-04-05,830.515
2011-04-06,837.345
2011-04-07,827.063
2011-04-08,836.067
2011-04-11,833.814
2011-04-12,821.359
2011-04-13,829.501
2011-04-14,825.108
2011-04-15,825.902
2011-04-18,802.779
2011-04-19,814.885
2011-04-20,840.728
2011-04-21,849.786
2011-04-22,849.786
2011-04-25,847.965
2011-04-26,856.213
2011-04-27,857.647
2011-04-28,867.959
2011-04-29,872.457
2011-05-02,876.556
2011-05-03,866.983
2011-05-04,857.317
2011-05-05,840.637
2011-05-06,845.803
2011-05-09,836.082
2011-05-10,848.5
2011-05-11,848.333
2011-05-12,836.613
2011-05-13,835.523
2011-05-16,835.364
2011-05-17,820.313
2011-05-18,826.729
2011-05-19,832.815
2011-05-20,828.264
2011-05-23,805.623
2011-05-24,813.062
2011-05-25,815.717
2011-05-26,816.331
2011-05-27,832.389
2011-05-30,834.843
2011-05-31,848.752
2011-06-01,845.951
2011-06-02,837.924
2011-06-03,840.391
2011-06-06,839.332
2011-06-07,841.561
2011-06-08,824.351
2011-06-09,827.93
2011-06-10,808.3
2011-06-13,810.241
2011-06-14,822.579
2011-06-15,804.347
2011-06-16,787.348
2011-06-17,796.398
2011-06-20,790.058
2011-06-21,807.37
2011-06-22,807.024
2011-06-23,779.537
2011-06-24,781.06
2011-06-27,786.813
2011-06-28,793.862
2011-06-29,813.024
2011-06-30,826.941
2011-07-01,831.84
2011-07-04,839.304
2011-07-05,837.005
2011-07-06,827.302
2011-07-07,837.743
2011-07-08,826.54
2011-07-11,799.952
2011-07-12,795.282
2011-07-13,813.752
2011-07-14,803.214
2011-07-15,798.014
2011-07-18,776.416
2011-07-19,793.808
2011-07-20,801.973
2011-07-21,816.582
2011-07-22,823.016
2011-07-25,821.994
2011-07-26,823.215
2011-07-27,809.652
2011-07-28,797.903
2011-07-29,798.429
2011-08-01,780.758
2011-08-02,760.542
2011-08-03,746.791
2011-08-04,707.372
2011-08-05,700.883
2011-08-08,663.197
2011-08-09,684.921
2011-08-10,666.488
2011-08-11,687.769
2011-08-12,708.919
2011-08-15,722.664
2011-08-16,714.574
2011-08-17,718.376
2011-08-18,674.676
2011-08-19,675.947
2011-08-22,678.017
2011-08-23,683.943
2011-08-24,695.652
2011-08-25,686.239
2011-08-26,684.705
2011-08-29,703.38
2011-08-30,708.43
2011-08-31,731.469
2011-09-01,726.257
2011-09-02,708.528
2011-09-05,676.772
2011-09-06,669.465
2011-09-07,693.18
2011-09-08,697.747
2011-09-09,668.266
2011-09-12,648.566
2011-09-13,652.204
2011-09-14,664.322
2011-09-15,685.012
2011-09-16,684.729
2011-09-19,662.341
2011-09-20,679.182
2011-09-21,669.385
2011-09-22,626.206
2011-09-23,626.478
2011-09-26,630.889
2011-09-27,665.79
2011-09-28,654.532
2011-09-29,658.875
2011-09-30,636.255
2011-10-03,619.828
2011-10-04,599.211
2011-10-05,616.311
2011-10-06,636.165
2011-10-07,646.185
2011-10-10,667.588
2011-10-11,663.993
2011-10-12,684.768
2011-10-13,673.954
2011-10-14,688.924
2011-10-17,675.401
2011-10-18,672.456
2011-10-19,677.617
2011-10-20,663.89
2011-10-21,691.889
2011-10-24,702.956
2011-10-25,702.559
2011-10-26,699.162
2011-10-27,737.655
2011-10-28,740.245
2011-10-31,711.403
2011-11-01,673.812
2011-11-02,688.32
2011-11-03,702.798
2011-11-04,698.226
2011-11-07,693.457
2011-11-08,700.165
2011-11-09,678.152
2011-11-10,672.762
2011-11-11,695.832
2011-11-14,683.783
2011-11-15,672.656
2011-11-16,671.76
2011-11-17,660.206
2011-11-18,653.967
2011-11-21,629.581
2011-11-22,629.162
2011-11-23,614.834
2011-11-24,616.193
2011-11-25,615.825
2011-11-28,640.523
2011-11-29,647.732
2011-11-30,679.115
2011-12-01,675.401
2011-12-02,678.108
2011-12-05,684.812
2011-12-06,676.631
2011-12-07,676.134
2011-12-08,660.189
2011-12-09,666.962
2011-12-12,648.219
2011-12-13,647.122
2011-12-14,625.053
2011-12-15,632.709
2011-12-16,636.464
2011-12-19,634.478
2011-12-20,656.277
2011-12-21,649.119
2011-12-22,655.666
2011-12-23,659.228
2011-12-26,659.228
2011-12-27,660.735
2011-12-28,653.167
2011-12-29,656.788
2011-12-30,666.646
2012-01-02,672.331
2012-01-03,686.511
2012-01-04,675.666
2012-01-05,665.005
2012-01-06,663.792
2012-01-09,665.164
2012-01-10,677.864
2012-01-11,671.015
2012-01-12,676.816
2012-01-13,669.184
2012-01-16,670.961
2012-01-17,678.852
2012-01-18,686.09
2012-01-19,696.51
2012-01-20,694.54
2012-01-23,703.333
2012-01-24,693.605
2012-01-25,694.014
2012-01-26,712.184
2012-01-27,705.569
2012-01-30,694.881
2012-01-31,701.986
2012-02-01,721.847
2012-02-02,722.98
2012-02-03,732.457
2012-02-06,728.185
2012-02-07,732.108
2012-02-08,731.723
2012-02-09,734.743
2012-02-10,727.245
2012-02-13,731.911
2012-02-14,726.88
2012-02-15,732.042
2012-02-16,729.946
2012-02-17,740.733
2012-02-20,756.034
2012-02-21,748.483
2012-02-22,742.776
2012-02-23,746.759
2012-02-24,759.37
2012-02-27,753.379
2012-02-28,757.125
2012-02-29,756.969
2012-03-01,760.098
2012-03-02,752.603
2012-03-05,746.331
2012-03-06,717.981
2012-03-07,727.282
2012-03-08,750.591
2012-03-09,747.032
2012-03-12,745.038
2012-03-13,754.863
2012-03-14,749.169
2012-03-15,755.077
2012-03-16,765.22
2012-03-19,768.174
2012-03-20,758.261
2012-03-21,757.492
2012-03-22,748.474
2012-03-23,755.391
2012-03-26,769.702
2012-03-27,766.14
2012-03-28,757.423
2012-03-29,750.729
2012-03-30,763.847
2012-04-02,775.173
2012-04-03,771.659
2012-04-04,740.358
2012-04-05,741.429
2012-04-06,741.429
2012-04-09,741.579
2012-04-10,724.239
2012-04-11,732.316
2012-04-12,749.403
2012-04-13,734.48
2012-04-16,735.792
2012-04-17,752.498
2012-04-18,747.989
2012-04-19,749.73
2012-04-20,754.347
2012-04-23,728.984
2012-04-24,738.304
2012-04-25,746.9
2012-04-26,750.826
2012-04-27,759.114
2012-04-30,753.685
2012-05-01,755.811
2012-05-02,752.781
2012-05-03,754.511
2012-05-04,736.522
2012-05-07,736.823
2012-05-08,718.36
2012-05-09,713.405
2012-05-10,718.947
2012-05-11,719.4
2012-05-14,701.819
2012-05-15,694.067
2012-05-16,687.368
2012-05-17,677.64
2012-05-18,668.302
2012-05-21,677.445
2012-05-22,690.441
2012-05-23,666.436
2012-05-24,673.488
2012-05-25,672.634
2012-05-28,678.234
2012-05-29,686.485
2012-05-30,668.492
2012-05-31,661.39
2012-06-01,645.016
2012-06-04,646.057
2012-06-05,646.456
2012-06-06,660.653
2012-06-07,675.04
2012-06-08,666.803
2012-06-11,670.537
2012-06-12,668.993
2012-06-13,669.039
2012-06-14,666.568
2012-06-15,673.298
2012-06-18,674.782
2012-06-19,689.693
2012-06-20,697.526
2012-06-21,687.397
2012-06-22,674.932
2012-06-25,663.55
2012-06-26,659.582
2012-06-27,667.896
2012-06-28,662.782
2012-06-29,694.996
2012-07-02,698.903
2012-07-03,707.668
2012-07-04,704.883
2012-07-05,698.333
2012-07-06,686.333
2012-07-09,682.199
2012-07-10,688.162
2012-07-11,682.739
2012-07-12,671.776
2012-07-13,685.448
2012-07-16,687.136
2012-07-17,683.312
2012-07-18,692.437
2012-07-19,703.58
2012-07-20,692.445
2012-07-23,670.418
2012-07-24,668.915
2012-07-25,672.766
2012-07-26,697.185
2012-07-27,705.973
2012-07-30,707.792
2012-07-31,704.277
2012-08-01,704.953
2012-08-02,690.755
2012-08-03,714.778
2012-08-06,723.66
2012-08-07,726.131
2012-08-08,721.964
2012-08-09,724.056
2012-08-10,724.111
2012-08-13,720.393
2012-08-14,722.803
2012-08-15,722.299
2012-08-16,729.211
2012-08-17,731.955
2012-08-20,729.545
2012-08-21,740.157
2012-08-22,730.066
2012-08-23,733.449
2012-08-24,729.01
2012-08-27,730.79
2012-08-28,727.724
2012-08-29,727.017
2012-08-30,721.443
2012-08-31,731.222
2012-09-03,734.284
2012-09-04,724.461
2012-09-05,728.744
2012-09-06,743.398
2012-09-07,757.339
2012-09-10,755.997
2012-09-11,756.377
2012-09-12,762.76
2012-09-13,760.761
2012-09-14,788.883
2012-09-17,786.286
2012-09-18,778.054
2012-09-19,781.36
2012-09-20,776.137
2012-09-21,781.524
2012-09-24,772.319
2012-09-25,777.914
2012-09-26,758.311
2012-09-27,762.869
2012-09-28,760.261
2012-10-01,771.714
2012-10-02,771.274
2012-10-03,767.29
2012-10-04,774.577
2012-10-05,784.946
2012-10-08,771.3
2012-10-09,763.431
2012-10-10,757.899
2012-10-11,765.124
2012-10-12,761.551
2012-10-15,764.045
2012-10-16,775.044
2012-10-17,782.23
2012-10-18,781.916
2012-10-19,772.483
2012-10-22,771.195
2012-10-23,753.181
2012-10-24,758.335
2012-10-25,762.832
2012-10-26,761.727
2012-10-29,760.258
2012-10-30,768.078
2012-10-31,765.476
2012-11-01,774.64
2012-11-02,771.636
2012-11-05,764.173
2012-11-06,769.536
2012-11-07,758.768
2012-11-08,753.719
2012-11-09,751.918
2012-11-12,750.006
2012-11-13,752.497
2012-11-14,747.77
2012-11-15,742.62
2012-11-16,733.292
2012-11-19,751.443
2012-11-20,755.82
2012-11-21,757.286
2012-11-22,767.755
2012-11-23,776.09
2012-11-26,773.135
2012-11-27,776.167
2012-11-28,775.56
2012-11-29,787.024
2012-11-30,788.625
2012-12-03,792.876
2012-12-04,793.06
2012-12-05,793.507
2012-12-06,793.676
2012-12-07,791.643
2012-12-10,791.942
2012-12-11,798.282
2012-12-12,799.25
2012-12-13,796.326
2012-12-14,796.796
2012-12-17,797.378
2012-12-18,804.852
2012-12-19,813.258
2012-12-20,813.252
2012-12-21,806.199
2012-12-24,805.899
2012-12-25,805.899
2012-12-26,807.137
2012-12-27,807.357
2012-12-28,802.843
2012-12-31,803.842
2013-01-01,803.842
2013-01-02,823.432
2013-01-03,818.242
2013-01-04,816.095
2013-01-07,814.344
2013-01-08,809.086
2013-01-09,809.831
2013-01-10,817.326
2013-01-11,822.483
2013-01-14,819.333
2013-01-15,820.318
2013-01-16,819.264
2013-01-17,826.464
2013-01-18,822.999
2013-01-21,826.731
2013-01-22,826.161
2013-01-23,827.841
2013-01-24,833.601
2013-01-25,843.626
2013-01-28,840.346
2013-01-29,840.947
2013-01-30,841.222
2013-01-31,838.411
2013-02-01,853.293
2013-02-04,839.323
2013-02-05,839.87
2013-02-06,841.286
2013-02-07,832.833
2013-02-08,840.812
2013-02-11,833.787
2013-02-12,842.196
2013-02-13,848.948
2013-02-14,843.046
2013-02-15,845.807
2013-02-18,842.467
2013-02-19,851.754
2013-02-20,852.797
2013-02-21,834.215
2013-02-22,840.553
2013-02-25,838.517
2013-02-26,827.354
2013-02-27,834.401
2013-02-28,838.763
2013-03-01,832.288
2013-03-04,835.741
2013-03-05,849.519
2013-03-06,847.538
2013-03-07,851.655
2013-03-08,846.317
2013-03-11,848.34
2013-03-12,849.963
2013-03-13,846.221
2013-03-14,854.591
2013-03-15,857.82
2013-03-18,853.328
2013-03-19,847.263
2013-03-20,851.491
2013-03-21,845.492
2013-03-22,846.126
2013-03-25,839.143
2013-03-26,840.13
2013-03-27,833.319
2013-03-28,846.053
2013-03-29,846.053
2013-04-01,847.026
2013-04-02,853.185
2013-04-03,850.261
2013-04-04,839.62
2013-04-05,834.541
2013-04-08,837.533
2013-04-09,838.027
2013-04-10,853.338
2013-04-11,862.949
2013-04-12,855.587
2013-04-15,845.411
2013-04-16,840.359
2013-04-17,824.725
2013-04-18,826.115
2013-04-19,829.378
2013-04-22,826.884
2013-04-23,843.434
2013-04-24,845.991
2013-04-25,855.617
2013-04-26,855.62
2013-04-29,862.079
2013-04-30,865.915
2013-05-01,867.142
2013-05-02,859.881
2013-05-03,871.315
2013-05-06,869.232
2013-05-07,868.057
2013-05-08,879.79
2013-05-09,878.785
2013-05-10,874.777
2013-05-13,875.96
2013-05-14,877.626
2013-05-15,875.238
2013-05-16,879.836
2013-05-17,872.941
2013-05-20,880.239
2013-05-21,883.745
2013-05-22,884.763
2013-05-23,869.659
2013-05-24,870.648
2013-05-27,873.672
2013-05-28,879.146
2013-05-29,871.844
2013-05-30,882.075
2013-05-31,870.505
2013-06-03,871.209
2013-06-04,872.896
2013-06-05,863.608
2013-06-06,864.985
2013-06-07,871.279
2013-06-10,872.25
2013-06-11,867.959
2013-06-12,873.301
2013-06-13,870.006
2013-06-14,876.397
2013-06-17,882.077
2013-06-18,886.814
2013-06-19,889.426
2013-06-20,851.477
2013-06-21,838.853
2013-06-24,819.274
2013-06-25,831.026
2013-06-26,836.821
2013-06-27,843.297
2013-06-28,839.462
2013-07-01,854.622
2013-07-02,852.634
2013-07-03,847.71
2013-07-04,860.166
2013-07-05,848.294
2013-07-08,860.22
2013-07-09,861.667
2013-07-10,870.085
2013-07-11,886.101
2013-07-12,888.817
2013-07-15,891.578
2013-07-16,891.823
2013-07-17,892.043
2013-07-18,900.582
2013-07-19,902.913
2013-07-22,905.612
2013-07-23,903.026
2013-07-24,909.584
2013-07-25,906.559
2013-07-26,905.557
2013-07-29,906.079
2013-07-30,908.83
2013-07-31,909.879
2013-08-01,917.061
2013-08-02,921.538
2013-08-05,923.707
2013-08-06,926.504
2013-08-07,923.411
2013-08-08,932.503
2013-08-09,933.719
2013-08-12,928.899
2013-08-13,928.855
2013-08-14,935.699
2013-08-15,922.979
2013-08-16,930.464
2013-08-19,931.781
2013-08-20,931.189
2013-08-21,924.735
2013-08-22,930.668
2013-08-23,937.564
2013-08-26,933.857
2013-08-27,919.679
2013-08-28,909.967
2013-08-29,911.325
2013-08-30,903.777
2013-09-02,919.539
2013-09-03,915.6
2013-09-04,920.309
2013-09-05,921.86
2013-09-06,926.996
2013-09-09,933.976
2013-09-10,945.496
2013-09-11,947.891
2013-09-12,945.945
2013-09-13,946.356
2013-09-16,959.275
2013-09-17,954.121
2013-09-18,955.742
2013-09-19,972.372
2013-09-20,970.285
2013-09-23,964.72
2013-09-24,965.283
2013-09-25,963.692
2013-09-26,960.658
2013-09-27,962.829
2013-09-30,958.959
2013-10-01,966.584
2013-10-02,962.055
2013-10-03,959.187
2013-10-04,954.343
2013-10-07,949.304
2013-10-08,944.406
2013-10-09,931.215
2013-10-10,945.979
2013-10-11,952.054
2013-10-14,955.322
2013-10-15,956.305
2013-10-16,956.168
2013-10-17,966.638
2013-10-18,979.313
2013-10-21,987.348
2013-10-22,995.736
2013-10-23,993.836
2013-10-24,997.456
2013-10-25,995.266
2013-10-28,993.415
2013-10-29,991.755
2013-10-30,994.891
2013-10-31,989.517
2013-11-01,976.325
2013-11-04,981.343
2013-11-05,977.295
2013-11-06,987.229
2013-11-07,978.46
2013-11-08,974.71
2013-11-11,981.598
2013-11-12,976.996
2013-11-13,967.923
2013-11-14,979.802
2013-11-15,981.137
2013-11-18,986.856
2013-11-19,982.503
2013-11-20,978.096
2013-11-21,975.256
2013-11-22,981.78
2013-11-25,984.363
2013-11-26,985.397
2013-11-27,992.379
2013-11-28,997.038
2013-11-29,999.071
2013-12-02,992.306
2013-12-03,979.716
2013-12-04,972.26
2013-12-05,972.901
2013-12-06,979.175
2013-12-09,985.523
2013-12-10,986.244
2013-12-11,983.96
2013-12-12,970.298
2013-12-13,969.227
2013-12-16,979.838
2013-12-17,972.991
2013-12-18,981.427
2013-12-19,989.753
2013-12-20,995.408
2013-12-23,1005.957
2013-12-24,1007.347
2013-12-25,1007.347
2013-12-26,1009.677
2013-12-27,1024.419
2013-12-30,1027.671
2013-12-31,1029.086
2014-01-01,1029.086
2014-01-02,1017.276
2014-01-03,1021.74
2014-01-06,1022.747
2014-01-07,1021.337
2014-01-08,1022.908
2014-01-09,1018.877
2014-01-10,1029.935
2014-01-13,1032.487
2014-01-14,1037.381
2014-01-15,1037.652
2014-01-16,1037.734
2014-01-17,1040.345
2014-01-20,1039.544
2014-01-21,1041.614
2014-01-22,1044.878
2014-01-23,1044.845
2014-01-24,1022.155
2014-01-27,1013.611
2014-01-28,1023.656
2014-01-29,1021.34
2014-01-30,1015.124
2014-01-31,1004.77
2014-02-03,996.729
2014-02-04,995.02
2014-02-05,997.348
2014-02-06,1015.708
2014-02-07,1023.653
2014-02-10,1025.967
2014-02-11,1043.161
2014-02-12,1042.943
2014-02-13,1049.079
2014-02-14,1057.136
2014-02-17,1062.984
2014-02-18,1065.246
2014-02-19,1066.859
2014-02-20,1061.285
2014-02-21,1067.651
2014-02-24,1074.795
2014-02-25,1077.409
2014-02-26,1069.488
2014-02-27,1073.448
2014-02-28,1089.018
2014-03-03,1060.784
2014-03-04,1078.241
2014-03-05,1079.412
2014-03-06,1090.668
2014-03-07,1080.673
2014-03-10,1072.897
2014-03-11,1074.469
2014-03-12,1065.493
2014-03-13,1057.891
2014-03-14,1050.316
2014-03-17,1064.901
2014-03-18,1068.359
2014-03-19,1068.105
2014-03-20,1056.55
2014-03-21,1055.791
2014-03-24,1041.443
2014-03-25,1052.932
2014-03-26,1063.954
2014-03-27,1059.959
2014-03-28,1066.491
2014-03-31,1071.957
2014-04-01,1080.899
2014-04-02,1080.995
2014-04-03,1076.066
2014-04-04,1080.615
2014-04-07,1070.179
2014-04-08,1065.139
2014-04-09,1074.253
2014-04-10,1073.119
2014-04-11,1055.551
2014-04-14,1044.445
2014-04-15,1036.14
2014-04-16,1051.38
2014-04-17,1061.378
2014-04-18,1061.378
2014-04-21,1059.407
2014-04-22,1074.413
2014-04-23,1073.534
2014-04-24,1077.114
2014-04-25,1072.576
2014-04-28,1070.834
2014-04-29,1078.568
2014-04-30,1084.38
2014-05-01,1086.933
2014-05-02,1088.184
2014-05-05,1086.607
2014-05-06,1090.391
2014-05-07,1085.421
2014-05-08,1087.663
2014-05-09,1077.109
2014-05-12,1088.126
2014-05-13,1088.202
2014-05-14,1083.865
2014-05-15,1068.59
2014-05-16,1061.293
2014-05-19,1066.694
2014-05-20,1069.305
2014-05-21,1073.389
2014-05-22,1078.038
2014-05-23,1076.422
2014-05-26,1084.175
2014-05-27,1086.311
2014-05-28,1086.072
2014-05-29,1088.647
2014-05-30,1092.009
2014-06-02,1091.594
2014-06-03,1085.292
2014-06-04,1090.492
2014-06-05,1093.643
2014-06-06,1104.798
2014-06-09,1104.69
2014-06-10,1104.149
2014-06-11,1090.217
2014-06-12,1093.079
2014-06-13,1085.569
2014-06-16,1087.26
2014-06-17,1090.257
2014-06-18,1088.404
2014-06-19,1096.465
2014-06-20,1093.461
2014-06-23,1088.111
2014-06-24,1080.976
2014-06-25,1069.553
2014-06-26,1072.118
2014-06-27,1076.741
2014-06-30,1080.39
2014-07-01,1088.384
2014-07-02,1089.498
2014-07-03,1096.478
2014-07-04,1091.503
2014-07-07,1081.504
2014-07-08,1063.017
2014-07-09,1064.763
2014-07-10,1047.952
2014-07-11,1048.523
2014-07-14,1060.112
2014-07-15,1051.767
2014-07-16,1065.889
2014-07-17,1057.643
2014-07-18,1056.166
2014-07-21,1052.071
2014-07-22,1061.44
2014-07-23,1063.098
2014-07-24,1066.757
2014-07-25,1056.927
2014-07-28,1052.346
2014-07-29,1053.237
2014-07-30,1045.432
2014-07-31,1029.741
2014-08-01,1022.183
2014-08-04,1016.906
2014-08-05,1013.253
2014-08-06,1001.761
2014-08-07,996.365
2014-08-08,995.329
2014-08-11,1011.794
2014-08-12,1010.134
2014-08-13,1015.133
2014-08-14,1018.03
2014-08-15,1014.833
2014-08-18,1026.181
2014-08-19,1029.697
2014-08-20,1025.763
2014-08-21,1029.956
2014-08-22,1027.061
2014-08-25,1033.299
2014-08-26,1040.037
2014-08-27,1043.611
2014-08-28,1032.771
2014-08-29,1034.02
2014-09-01,1032.81
2014-09-02,1032.814
2014-09-03,1038.37
2014-09-04,1033.819
2014-09-05,1028.362
2014-09-08,1021.332
2014-09-09,1014.781
2014-09-10,1012.387
2014-09-11,1013.303
2014-09-12,1014.076
2014-09-15,1008.951
2014-09-16,1001.929
2014-09-17,1008.129
2014-09-18,1014.716
2014-09-19,1009.648
2014-09-22,1003.252
2014-09-23,989.906
2014-09-24,985.884
2014-09-25,975.731
2014-09-26,974.153
2014-09-29,973.005
2014-09-30,971.88
2014-10-01,960.066
2014-10-02,942.303
2014-10-03,943.602
2014-10-06,948.913
2014-10-07,937.172
2014-10-08,930.223
2014-10-09,928.291
2014-10-10,906.228
2014-10-13,906.305
2014-10-14,909.871
2014-10-15,890.255
2014-10-16,892.662
2014-10-17,917.575
2014-10-20,916.276
2014-10-21,934.265
2014-10-22,939.869
2014-10-23,942.73
2014-10-24,940.563
2014-10-27,937.543
2014-10-28,949.42
2014-10-29,953.06
2014-10-30,950.499
2014-10-31,957.193
2014-11-03,951.256
2014-11-04,949.457
2014-11-05,957.158
2014-11-06,956.232
2014-11-07,953.671
2014-11-10,962.449
2014-11-11,965.022
2014-11-12,958.791
2014-11-13,959.548
2014-11-14,960.626
2014-11-17,962.167
2014-11-18,974.368
2014-11-19,972.214
2014-11-20,972.592
2014-11-21,978.533
2014-11-24,982.212
2014-11-25,990.686
2014-11-26,993.205
2014-11-27,992.468
2014-11-28,987.632
2014-12-01,985.66
2014-12-02,983.834
2014-12-03,985.689
2014-12-04,987.791
2014-12-05,992.04
2014-12-08,985.627
2014-12-09,973.98
2014-12-10,971.009
2014-12-11,967.186
2014-12-12,952.409
2014-12-15,934.917
2014-12-16,956.645
2014-12-17,948.525
2014-12-18,968.291
2014-12-19,972.078
2014-12-22,977.461
2014-12-23,977.73
2014-12-24,978.731
2014-12-25,978.731
2014-12-26,977.771
2014-12-29,977.748
2014-12-30,971.516
2014-12-31,970.55
2015-01-01,970.55
2015-01-02,964.285
2015-01-05,943.939
2015-01-06,932.656
2015-01-07,924.837
2015-01-08,943.816
2015-01-09,943.235
2015-01-12,944.207
2015-01-13,952.561
2015-01-14,940.898
2015-01-15,943.255
2015-01-16,940.518
2015-01-19,957.099
2015-01-20,959.496
2015-01-21,965.623
2015-01-22,968.091
2015-01-23,969.662
2015-01-26,978.425
2015-01-27,978.169
2015-01-28,977.006
2015-01-29,975.955
2015-01-30,971.255
2015-02-02,972.554
2015-02-03,987.718
2015-02-04,993.014
2015-02-05,998.929
2015-02-06,994.855
2015-02-09,986.281
2015-02-10,994.596
2015-02-11,991.08
2015-02-12,1008.07
2015-02-13,1012.023
2015-02-16,1011.363
2015-02-17,1010.609
2015-02-18,1022.283
2015-02-19,1028.794
2015-02-20,1027.608
2015-02-23,1036.138
2015-02-24,1037.003
2015-02-25,1037.408
2015-02-26,1033.886
2015-02-27,1037.098
2015-03-02,1033.493
2015-03-03,1020.125
2015-03-04,1015.171
2015-03-05,1021.481
2015-03-06,1007.872
2015-03-09,1004.123
2015-03-10,985.62
2015-03-11,990.036
2015-03-12,994.809
2015-03-13,990.813
2015-03-16,1002.8
2015-03-17,995.405
2015-03-18,999.273
2015-03-19,1004.447
2015-03-20,1024.888
2015-03-23,1030.654
2015-03-24,1032.571
2015-03-25,1027.761
2015-03-26,1012.001
2015-03-27,1011.466
2015-03-30,1017.556
2015-03-31,1005.752
2015-04-01,1009.604
2015-04-02,1020.972
2015-04-03,1020.972
2015-04-06,1033.236
2015-04-07,1034.829
2015-04-08,1030.401
2015-04-09,1032.729
2015-04-10,1036.511
2015-04-13,1033.956
2015-04-14,1045.188
2015-04-15,1039.835
2015-04-16,1041.683
2015-04-17,1030.75
2015-04-20,1035.518
2015-04-21,1045.689
2015-04-22,1043.569
2015-04-23,1045.268
2015-04-24,1055.631
2015-04-27,1067.064
2015-04-28,1058.89
2015-04-29,1053.155
2015-04-30,1055.584
2015-05-01,1052.073
2015-05-04,1055.316
2015-05-05,1045.672
2015-05-06,1052.812
2015-05-07,1049.062
2015-05-08,1073.25
2015-05-11,1073.214
2015-05-12,1068.383
2015-05-13,1079.853
2015-05-14,1088.168
2015-05-15,1094.164
2015-05-18,1091.918
2015-05-19,1085.854
2015-05-20,1083.875
2015-05-21,1090.262
2015-05-22,1080.043
2015-05-25,1076.446
2015-05-26,1060.615
2015-05-27,1072.003
2015-05-28,1073.633
2015-05-29,1062.196
2015-06-01,1058.893
2015-06-02,1070.837
2015-06-03,1082.708
2015-06-04,1074.455
2015-06-05,1048.22
2015-06-08,1048.681
2015-06-09,1050.723
2015-06-10,1074.729
2015-06-11,1073.414
2015-06-12,1068.79
2015-06-15,1049.389
2015-06-16,1056.055
2015-06-17,1049.986
2015-06-18,1066.845
2015-06-19,1066.472
2015-06-22,1090.288
2015-06-23,1083.711
2015-06-24,1077.838
2015-06-25,1078.382
