Date,ACWI MID VALUE Mid Cap
2005-11-11,665.839
2005-11-14,664.737
2005-11-15,661.74
2005-11-16,662.574
2005-11-17,671.59
2005-11-18,673.788
2005-11-21,676.383
2005-11-22,677.895
2005-11-23,682.737
2005-11-24,682.33
2005-11-25,682.864
2005-11-28,681.723
2005-11-29,682.081
2005-11-30,680.869
2005-12-01,687.989
2005-12-02,690.905
2005-12-05,691.301
2005-12-06,693.03
2005-12-07,690.598
2005-12-08,690.564
2005-12-09,693.121
2005-12-12,697.994
2005-12-13,701.106
2005-12-14,706.358
2005-12-15,702.963
2005-12-16,704.893
2005-12-19,701.02
2005-12-20,701.163
2005-12-21,704.603
2005-12-22,707.246
2005-12-23,708.307
2005-12-26,708.721
2005-12-27,705.271
2005-12-28,707.839
2005-12-29,707.515
2005-12-30,704.218
2006-01-02,704.416
2006-01-03,716.219
2006-01-04,724.457
2006-01-05,724.378
2006-01-06,731.109
2006-01-09,733.37
2006-01-10,732.042
2006-01-11,735.025
2006-01-12,732.89
2006-01-13,732.111
2006-01-16,732.807
2006-01-17,726.407
2006-01-18,720.271
2006-01-19,727.337
2006-01-20,722.049
2006-01-23,723.902
2006-01-24,729.112
2006-01-25,731.024
2006-01-26,736.153
2006-01-27,740.224
2006-01-30,740.212
2006-01-31,740.809
2006-02-01,741.854
2006-02-02,737.179
2006-02-03,731.462
2006-02-06,735.049
2006-02-07,731.189
2006-02-08,728.948
2006-02-09,730.629
2006-02-10,730.733
2006-02-13,726.357
2006-02-14,730.925
2006-02-15,732.81
2006-02-16,736.189
2006-02-17,736.628
2006-02-20,737.236
2006-02-21,738.462
2006-02-22,742.268
2006-02-23,745.396
2006-02-24,746.492
2006-02-27,748.026
2006-02-28,743.793
2006-03-01,747.279
2006-03-02,746.667
2006-03-03,743.85
2006-03-06,741.71
2006-03-07,733.265
2006-03-08,731.492
2006-03-09,733.943
2006-03-10,737.272
2006-03-13,742.335
2006-03-14,750.102
2006-03-15,755.388
2006-03-16,760.132
2006-03-17,763.493
2006-03-20,763.292
2006-03-21,758.323
2006-03-22,761.416
2006-03-23,758.827
2006-03-24,761.211
2006-03-27,761.663
2006-03-28,758.833
2006-03-29,761.799
2006-03-30,765.961
2006-03-31,762.706
2006-04-03,767.656
2006-04-04,772.216
2006-04-05,775.455
2006-04-06,776.847
2006-04-07,770.09
2006-04-10,769.552
2006-04-11,763.499
2006-04-12,762.245
2006-04-13,762.269
2006-04-14,762.92
2006-04-17,767.333
2006-04-18,777.641
2006-04-19,784.714
2006-04-20,784.801
2006-04-21,787.681
2006-04-24,784.352
2006-04-25,784.271
2006-04-26,787.491
2006-04-27,790.008
2006-04-28,789.423
2006-05-01,791.518
2006-05-02,797.034
2006-05-03,796.342
2006-05-04,800.411
2006-05-05,810.252
2006-05-08,814.185
2006-05-09,815.018
2006-05-10,815.146
2006-05-11,809.072
2006-05-12,796.724
2006-05-15,788.577
2006-05-16,785.236
2006-05-17,771.949
2006-05-18,763.913
2006-05-19,762.74
2006-05-22,752.438
2006-05-23,757.152
2006-05-24,752.645
2006-05-25,760.216
2006-05-26,768.722
2006-05-29,769.557
2006-05-30,761.784
2006-05-31,763.704
2006-06-01,769.089
2006-06-02,776.539
2006-06-05,766.988
2006-06-06,755.899
2006-06-07,750.382
2006-06-08,737.747
2006-06-09,743.785
2006-06-12,736.615
2006-06-13,720.063
2006-06-14,723.444
2006-06-15,738.904
2006-06-16,742.812
2006-06-19,738.097
2006-06-20,735.702
2006-06-21,741.11
2006-06-22,741.996
2006-06-23,741.603
2006-06-26,744.273
2006-06-27,741.44
2006-06-28,741.143
2006-06-29,754.276
2006-06-30,766.926
2006-07-03,771.932
2006-07-04,773.955
2006-07-05,764.248
2006-07-06,765.755
2006-07-07,766.37
2006-07-10,768.752
2006-07-11,767.03
2006-07-12,760.966
2006-07-13,751.787
2006-07-14,742.198
2006-07-17,737.26
2006-07-18,734.533
2006-07-19,747.178
2006-07-20,751.236
2006-07-21,746.518
2006-07-24,754.012
2006-07-25,758.8
2006-07-26,759.361
2006-07-27,764.568
2006-07-28,772.1
2006-07-31,771.698
2006-08-01,768.064
2006-08-02,773.339
2006-08-03,773.381
2006-08-04,778.544
2006-08-07,771.537
2006-08-08,771.558
2006-08-09,771.623
2006-08-10,769.14
2006-08-11,767.937
2006-08-14,770.307
2006-08-15,777.393
2006-08-16,784.638
2006-08-17,786.701
2006-08-18,785.902
2006-08-21,783.984
2006-08-22,785.511
2006-08-23,781.235
2006-08-24,780.664
2006-08-25,778.51
2006-08-28,781.138
2006-08-29,784.357
2006-08-30,787.924
2006-08-31,790.839
2006-09-01,793.485
2006-09-04,799.009
2006-09-05,797.182
2006-09-06,789.265
2006-09-07,782.912
2006-09-08,784.968
2006-09-11,780.362
2006-09-12,786.739
2006-09-13,789.969
2006-09-14,793.051
2006-09-15,792.984
2006-09-18,793.844
2006-09-19,793.314
2006-09-20,793.662
2006-09-21,794.223
2006-09-22,790.677
2006-09-25,793.047
2006-09-26,796.415
2006-09-27,802.169
2006-09-28,803.502
2006-09-29,801.729
2006-10-02,804.661
2006-10-03,803.795
2006-10-04,806.573
2006-10-05,813.556
2006-10-06,809.793
2006-10-09,809.345
2006-10-10,811.136
2006-10-11,810.63
2006-10-12,817.007
2006-10-13,819.414
2006-10-16,823.677
2006-10-17,819.735
2006-10-18,822.696
2006-10-19,824.341
2006-10-20,825.932
2006-10-23,827.131
2006-10-24,828.897
2006-10-25,832.386
2006-10-26,837.274
2006-10-27,833.939
2006-10-30,832.031
2006-10-31,835.423
2006-11-01,833.823
2006-11-02,831.892
2006-11-03,829.691
2006-11-06,835.362
2006-11-07,837.924
2006-11-08,837.41
2006-11-09,837.105
2006-11-10,841.327
2006-11-13,840.58
2006-11-14,844.448
2006-11-15,846.709
2006-11-16,848.949
2006-11-17,847.614
2006-11-20,846.621
2006-11-21,849.964
2006-11-22,857.869
2006-11-23,858.73
2006-11-24,860.125
2006-11-27,851.623
2006-11-28,850.672
2006-11-29,862.771
2006-11-30,868.926
2006-12-01,869.913
2006-12-04,875.865
2006-12-05,877.872
2006-12-06,879.998
2006-12-07,880.072
2006-12-08,879.314
2006-12-11,878.263
2006-12-12,879.313
2006-12-13,880.228
2006-12-14,884.583
2006-12-15,883.289
2006-12-18,880.428
2006-12-19,878.187
2006-12-20,882.986
2006-12-21,880.434
2006-12-22,878.357
2006-12-25,877.524
2006-12-26,879.686
2006-12-27,886.342
2006-12-28,887.305
2006-12-29,886.17
2007-01-01,886.198
2007-01-02,891.873
2007-01-03,889.769
2007-01-04,885.688
2007-01-05,876.376
2007-01-08,876.303
2007-01-09,878.795
2007-01-10,874.64
2007-01-11,879.827
2007-01-12,886.615
2007-01-15,890.32
2007-01-16,890.46
2007-01-17,891.538
2007-01-18,891.278
2007-01-19,894.663
2007-01-22,893.972
2007-01-23,897.633
2007-01-24,903.352
2007-01-25,898.369
2007-01-26,895.552
2007-01-29,897.137
2007-01-30,902.259
2007-01-31,905.842
2007-02-01,915.615
2007-02-02,920.327
2007-02-05,919.853
2007-02-06,926.199
2007-02-07,929.31
2007-02-08,925.323
2007-02-09,923.58
2007-02-12,918.145
2007-02-13,925.921
2007-02-14,936.244
2007-02-15,940.993
2007-02-16,940.591
2007-02-19,942.237
2007-02-20,944.059
2007-02-21,942.781
2007-02-22,943.743
2007-02-23,945.094
2007-02-26,947.097
2007-02-27,924.044
2007-02-28,915.556
2007-03-01,911.265
2007-03-02,904.244
2007-03-05,883.388
2007-03-06,897.581
2007-03-07,900.291
2007-03-08,909.983
2007-03-09,912.894
2007-03-12,916.858
2007-03-13,903.594
2007-03-14,894.457
2007-03-15,904.32
2007-03-16,902.362
2007-03-19,913.186
2007-03-20,919.494
2007-03-21,928.55
2007-03-22,934.892
2007-03-23,937.185
2007-03-26,935.496
2007-03-27,931.927
2007-03-28,926.997
2007-03-29,930.592
2007-03-30,931.424
2007-04-02,934.852
2007-04-03,942.481
2007-04-04,945.864
2007-04-05,947.699
2007-04-06,947.726
2007-04-09,949.274
2007-04-10,953.924
2007-04-11,950.667
2007-04-12,952.495
2007-04-13,953.353
2007-04-16,964.032
2007-04-17,964.64
2007-04-18,968.043
2007-04-19,964.01
2007-04-20,970.873
2007-04-23,971.973
2007-04-24,969.642
2007-04-25,975.94
2007-04-26,974.481
2007-04-27,972.824
2007-04-30,966.84
2007-05-01,966.437
2007-05-02,972.787
2007-05-03,978.142
2007-05-04,981.941
2007-05-07,986.741
2007-05-08,980.387
2007-05-09,985.412
2007-05-10,977.299
2007-05-11,981.837
2007-05-14,981.984
2007-05-15,981.392
2007-05-16,983.493
2007-05-17,982.629
2007-05-18,985.575
2007-05-21,988.546
2007-05-22,992.454
2007-05-23,993.881
2007-05-24,982.694
2007-05-25,983.109
2007-05-28,984.661
2007-05-29,990.862
2007-05-30,993.427
2007-05-31,1000.0
2007-06-01,1005.521
2007-06-04,1009.172
2007-06-05,1005.437
2007-06-06,995.367
2007-06-07,980.171
2007-06-08,979.042
2007-06-11,980.677
2007-06-12,974.143
2007-06-13,978.226
2007-06-14,985.104
2007-06-15,993.644
2007-06-18,995.391
2007-06-19,996.89
2007-06-20,992.692
2007-06-21,991.961
2007-06-22,985.471
2007-06-25,980.152
2007-06-26,976.604
2007-06-27,974.949
2007-06-28,981.245
2007-06-29,983.909
2007-07-02,994.102
2007-07-03,999.438
2007-07-04,1001.854
2007-07-05,1000.505
2007-07-06,1004.158
2007-07-09,1006.366
2007-07-10,997.7
2007-07-11,996.865
2007-07-12,1006.998
2007-07-13,1013.671
2007-07-16,1012.172
2007-07-17,1011.257
2007-07-18,1005.964
2007-07-19,1011.811
2007-07-20,1007.281
2007-07-23,1005.875
2007-07-24,992.014
2007-07-25,987.109
2007-07-26,966.815
2007-07-27,950.089
2007-07-30,953.887
2007-07-31,956.911
2007-08-01,946.678
2007-08-02,952.098
2007-08-03,938.531
2007-08-06,941.919
2007-08-07,945.83
2007-08-08,960.547
2007-08-09,944.132
2007-08-10,928.035
2007-08-13,932.546
2007-08-14,919.617
2007-08-15,901.853
2007-08-16,885.783
2007-08-17,893.787
2007-08-20,906.651
2007-08-21,910.296
2007-08-22,923.03
2007-08-23,930.814
2007-08-24,935.138
2007-08-27,935.052
2007-08-28,920.39
2007-08-29,928.381
2007-08-30,930.93
2007-08-31,945.635
2007-09-03,947.299
2007-09-04,952.097
2007-09-05,940.949
2007-09-06,943.056
2007-09-07,932.686
2007-09-10,923.081
2007-09-11,932.595
2007-09-12,933.487
2007-09-13,936.999
2007-09-14,936.017
2007-09-17,927.505
2007-09-18,938.915
2007-09-19,958.404
2007-09-20,955.352
2007-09-21,956.549
2007-09-24,956.422
2007-09-25,954.333
2007-09-26,959.902
2007-09-27,971.487
2007-09-28,972.943
2007-10-01,983.132
2007-10-02,989.213
2007-10-03,988.893
2007-10-04,987.007
2007-10-05,996.764
2007-10-08,992.456
2007-10-09,1000.09
2007-10-10,1001.996
2007-10-11,1004.254
2007-10-12,999.275
2007-10-15,994.01
2007-10-16,982.581
2007-10-17,984.4
2007-10-18,984.9
2007-10-19,970.35
2007-10-22,961.843
2007-10-23,972.955
2007-10-24,968.667
2007-10-25,972.528
2007-10-26,983.715
2007-10-29,990.412
2007-10-30,987.832
2007-10-31,997.962
2007-11-01,982.298
2007-11-02,973.765
2007-11-05,966.112
2007-11-06,973.801
2007-11-07,959.316
2007-11-08,951.917
2007-11-09,943.703
2007-11-12,926.77
2007-11-13,940.295
2007-11-14,946.751
2007-11-15,934.473
2007-11-16,926.112
2007-11-19,910.262
2007-11-20,913.348
2007-11-21,896.783
2007-11-22,896.262
2007-11-23,905.485
2007-11-26,902.215
2007-11-27,904.116
2007-11-28,918.81
2007-11-29,924.347
2007-11-30,933.058
2007-12-03,930.83
2007-12-04,923.046
2007-12-05,931.98
2007-12-06,940.887
2007-12-07,947.734
2007-12-10,952.853
2007-12-11,939.635
2007-12-12,938.077
2007-12-13,923.469
2007-12-14,909.993
2007-12-17,889.183
2007-12-18,890.711
2007-12-19,888.598
2007-12-20,887.814
2007-12-21,899.186
2007-12-24,906.226
2007-12-25,908.149
2007-12-26,910.669
2007-12-27,906.475
2007-12-28,907.279
2007-12-31,908.623
2008-01-01,908.758
2008-01-02,903.324
2008-01-03,896.122
2008-01-04,878.428
2008-01-07,870.778
2008-01-08,865.126
2008-01-09,862.707
2008-01-10,862.044
2008-01-11,858.422
2008-01-14,865.977
2008-01-15,847.868
2008-01-16,836.971
2008-01-17,830.082
2008-01-18,825.017
2008-01-21,803.415
2008-01-22,799.951
2008-01-23,814.285
2008-01-24,830.58
2008-01-25,836.551
2008-01-28,837.679
2008-01-29,849.99
2008-01-30,844.285
2008-01-31,855.723
2008-02-01,871.232
2008-02-04,872.276
2008-02-05,849.3
2008-02-06,840.748
2008-02-07,835.921
2008-02-08,831.669
2008-02-11,828.469
2008-02-12,837.538
2008-02-13,840.568
2008-02-14,844.178
2008-02-15,844.064
2008-02-18,847.26
2008-02-19,852.096
2008-02-20,845.872
2008-02-21,849.045
2008-02-22,849.812
2008-02-25,863.754
2008-02-26,870.266
2008-02-27,878.382
2008-02-28,870.561
2008-02-29,854.955
2008-03-03,844.211
2008-03-04,840.256
2008-03-05,844.042
2008-03-06,837.786
2008-03-07,828.384
2008-03-10,815.344
2008-03-11,831.489
2008-03-12,837.762
2008-03-13,834.575
2008-03-14,825.232
2008-03-17,806.151
2008-03-18,828.884
2008-03-19,820.314
2008-03-20,822.012
2008-03-21,825.352
2008-03-24,831.874
2008-03-25,851.843
2008-03-26,852.294
2008-03-27,851.789
2008-03-28,848.481
2008-03-31,849.775
2008-04-01,864.984
2008-04-02,875.013
2008-04-03,877.979
2008-04-04,880.349
2008-04-07,885.556
2008-04-08,875.888
2008-04-09,867.055
2008-04-10,868.361
2008-04-11,863.792
2008-04-14,856.627
2008-04-15,858.871
2008-04-16,879.574
2008-04-17,881.044
2008-04-18,885.104
2008-04-21,888.167
2008-04-22,881.778
2008-04-23,881.846
2008-04-24,878.775
2008-04-25,886.615
2008-04-28,890.438
2008-04-29,884.834
2008-04-30,883.572
2008-05-01,888.138
2008-05-02,896.556
2008-05-05,898.323
2008-05-06,901.797
2008-05-07,895.102
2008-05-08,897.049
2008-05-09,889.729
2008-05-12,897.765
2008-05-13,897.44
2008-05-14,900.164
2008-05-15,908.407
2008-05-16,915.167
2008-05-19,915.902
2008-05-20,908.546
2008-05-21,899.69
2008-05-22,902.231
2008-05-23,895.653
2008-05-26,890.121
2008-05-27,892.651
2008-05-28,892.808
2008-05-29,897.451
2008-05-30,903.606
2008-06-02,898.591
2008-06-03,894.092
2008-06-04,894.308
2008-06-05,901.632
2008-06-06,889.351
2008-06-09,878.99
2008-06-10,866.482
2008-06-11,854.669
2008-06-12,850.006
2008-06-13,854.77
2008-06-16,861.169
2008-06-17,860.456
2008-06-18,850.666
2008-06-19,844.346
2008-06-20,833.791
2008-06-23,823.342
2008-06-24,819.99
2008-06-25,826.561
2008-06-26,813.868
2008-06-27,806.87
2008-06-30,806.019
2008-07-01,798.264
2008-07-02,787.112
2008-07-03,779.224
2008-07-04,776.061
2008-07-07,772.841
2008-07-08,773.817
2008-07-09,772.878
2008-07-10,772.528
2008-07-11,766.372
2008-07-14,761.317
2008-07-15,751.395
2008-07-16,763.223
2008-07-17,780.825
2008-07-18,782.022
2008-07-21,787.543
2008-07-22,794.5
2008-07-23,805.025
2008-07-24,790.713
2008-07-25,784.508
2008-07-28,776.989
2008-07-29,780.162
2008-07-30,791.984
2008-07-31,788.575
2008-08-01,781.817
2008-08-04,774.227
2008-08-05,788.075
2008-08-06,795.315
2008-08-07,782.775
2008-08-08,789.544
2008-08-11,799.039
2008-08-12,790.452
2008-08-13,779.543
2008-08-14,783.843
2008-08-15,783.883
2008-08-18,777.883
2008-08-19,762.923
2008-08-20,765.573
2008-08-21,767.369
2008-08-22,772.75
2008-08-25,767.403
2008-08-26,765.07
2008-08-27,770.323
2008-08-28,781.657
2008-08-29,784.955
2008-09-01,778.735
2008-09-02,776.477
2008-09-03,774.2
2008-09-04,755.783
2008-09-05,751.014
2008-09-08,772.343
2008-09-09,753.769
2008-09-10,752.463
2008-09-11,746.844
2008-09-12,758.637
2008-09-15,736.406
2008-09-16,730.046
2008-09-17,707.738
2008-09-18,725.44
2008-09-19,762.604
2008-09-22,746.927
2008-09-23,738.124
2008-09-24,734.36
2008-09-25,740.938
2008-09-26,734.714
2008-09-29,688.131
2008-09-30,696.188
2008-10-01,697.537
2008-10-02,675.088
2008-10-03,665.3
2008-10-06,628.733
2008-10-07,607.527
2008-10-08,581.514
2008-10-09,557.26
2008-10-10,534.645
2008-10-13,571.873
2008-10-14,592.215
2008-10-15,557.317
2008-10-16,541.111
2008-10-17,546.011
2008-10-20,561.653
2008-10-21,556.873
2008-10-22,522.714
2008-10-23,512.811
2008-10-24,490.916
2008-10-27,467.219
2008-10-28,495.365
2008-10-29,512.825
2008-10-30,533.994
2008-10-31,537.412
2008-11-03,543.561
2008-11-04,568.618
2008-11-05,562.152
2008-11-06,532.128
2008-11-07,537.558
2008-11-10,536.742
2008-11-11,519.328
2008-11-12,502.708
2008-11-13,511.615
2008-11-14,502.293
2008-11-17,493.404
2008-11-18,490.128
2008-11-19,470.347
2008-11-20,444.046
2008-11-21,454.95
2008-11-24,478.965
2008-11-25,490.224
2008-11-26,501.315
2008-11-27,508.031
2008-11-28,512.272
2008-12-01,478.415
2008-12-02,484.969
2008-12-03,491.88
2008-12-04,482.695
2008-12-05,485.723
2008-12-08,511.943
2008-12-09,511.089
2008-12-10,524.607
2008-12-11,518.824
2008-12-12,516.044
2008-12-15,520.179
2008-12-16,535.215
2008-12-17,544.835
2008-12-18,541.742
2008-12-19,537.61
2008-12-22,527.191
2008-12-23,524.152
2008-12-24,523.116
2008-12-25,524.045
2008-12-26,527.409
2008-12-29,531.025
2008-12-30,540.125
2008-12-31,544.238
2009-01-01,544.412
2009-01-02,558.694
2009-01-05,561.705
2009-01-06,570.441
2009-01-07,565.523
2009-01-08,560.482
2009-01-09,551.664
2009-01-12,538.318
2009-01-13,530.278
2009-01-14,515.406
2009-01-15,508.763
2009-01-16,518.46
2009-01-19,514.449
2009-01-20,491.26
2009-01-21,500.459
2009-01-22,495.018
2009-01-23,491.084
2009-01-26,498.727
2009-01-27,507.234
2009-01-28,522.37
2009-01-29,508.497
2009-01-30,496.855
2009-02-02,488.924
2009-02-03,494.671
2009-02-04,499.506
2009-02-05,501.955
2009-02-06,515.477
2009-02-09,519.055
2009-02-10,502.111
2009-02-11,500.653
2009-02-12,495.12
2009-02-13,495.603
2009-02-16,491.768
2009-02-17,469.657
2009-02-18,464.992
2009-02-19,462.225
2009-02-20,451.707
2009-02-23,442.086
2009-02-24,446.356
2009-02-25,444.305
2009-02-26,443.564
2009-02-27,437.785
2009-03-02,415.218
2009-03-03,409.545
2009-03-04,419.971
2009-03-05,407.661
2009-03-06,403.417
2009-03-09,398.019
2009-03-10,418.311
2009-03-11,424.423
2009-03-12,431.514
2009-03-13,438.583
2009-03-16,445.073
2009-03-17,453.34
2009-03-18,463.514
2009-03-19,475.573
2009-03-20,466.423
2009-03-23,489.451
2009-03-24,487.943
2009-03-25,490.709
2009-03-26,499.594
2009-03-27,492.067
2009-03-30,470.715
2009-03-31,478.561
2009-04-01,487.677
2009-04-02,512.938
2009-04-03,520.091
2009-04-06,517.08
2009-04-07,505.945
2009-04-08,506.322
2009-04-09,528.77
2009-04-10,530.17
2009-04-13,533.677
2009-04-14,531.897
2009-04-15,533.834
2009-04-16,543.522
2009-04-17,548.266
2009-04-20,526.505
2009-04-21,532.659
2009-04-22,537.113
2009-04-23,542.311
2009-04-24,554.231
2009-04-27,546.228
2009-04-28,537.901
2009-04-29,552.113
2009-04-30,560.008
2009-05-01,561.147
2009-05-04,582.226
2009-05-05,583.444
2009-05-06,591.955
2009-05-07,590.739
2009-05-08,606.132
2009-05-11,598.654
2009-05-12,593.074
2009-05-13,574.288
2009-05-14,574.508
2009-05-15,576.468
2009-05-18,588.143
2009-05-19,597.735
2009-05-20,603.806
2009-05-21,594.494
2009-05-22,596.607
2009-05-25,597.744
2009-05-26,604.557
2009-05-27,604.105
2009-05-28,604.398
2009-05-29,615.448
2009-06-01,635.796
2009-06-02,638.539
2009-06-03,626.661
2009-06-04,628.848
2009-06-05,627.069
2009-06-08,620.266
2009-06-09,624.291
2009-06-10,629.679
2009-06-11,636.005
2009-06-12,634.299
2009-06-15,616.428
2009-06-16,609.092
2009-06-17,599.947
2009-06-18,601.883
2009-06-19,606.808
2009-06-22,590.134
2009-06-23,587.165
2009-06-24,598.427
2009-06-25,603.621
2009-06-26,609.999
2009-06-29,613.755
2009-06-30,612.286
2009-07-01,619.489
2009-07-02,604.858
2009-07-03,604.005
2009-07-06,598.703
2009-07-07,591.964
2009-07-08,582.707
2009-07-09,587.101
2009-07-10,584.149
2009-07-13,589.037
2009-07-14,598.629
2009-07-15,617.768
2009-07-16,623.96
2009-07-17,625.133
2009-07-20,637.097
2009-07-21,642.2
2009-07-22,644.05
2009-07-23,658.225
2009-07-24,662.185
2009-07-27,667.372
2009-07-28,665.071
2009-07-29,659.227
2009-07-30,670.818
2009-07-31,678.043
2009-08-03,694.721
2009-08-04,697.429
2009-08-05,696.494
2009-08-06,694.815
2009-08-07,699.996
2009-08-10,698.911
2009-08-11,690.968
2009-08-12,697.378
2009-08-13,707.906
2009-08-14,704.515
2009-08-17,680.587
2009-08-18,687.61
2009-08-19,689.843
2009-08-20,699.644
2009-08-21,711.282
2009-08-24,719.057
2009-08-25,721.688
2009-08-26,719.053
2009-08-27,718.01
2009-08-28,726.782
2009-08-31,718.502
2009-09-01,705.38
2009-09-02,696.726
2009-09-03,703.807
2009-09-04,710.932
2009-09-07,719.355
2009-09-08,729.53
2009-09-09,736.338
2009-09-10,742.381
2009-09-11,746.84
2009-09-14,745.803
2009-09-15,751.354
2009-09-16,766.663
2009-09-17,767.627
2009-09-18,765.216
2009-09-21,757.288
2009-09-22,766.955
2009-09-23,761.834
2009-09-24,751.441
2009-09-25,747.311
2009-09-28,755.933
2009-09-29,756.048
2009-09-30,758.061
2009-10-01,741.209
2009-10-02,730.221
2009-10-05,739.613
2009-10-06,754.767
2009-10-07,757.444
2009-10-08,770.133
2009-10-09,772.15
2009-10-12,776.75
2009-10-13,774.794
2009-10-14,788.645
2009-10-15,791.842
2009-10-16,783.972
2009-10-19,792.487
2009-10-20,789.642
2009-10-21,785.396
2009-10-22,784.764
2009-10-23,778.864
2009-10-26,768.316
2009-10-27,755.154
2009-10-28,732.133
2009-10-29,745.925
2009-10-30,733.822
2009-11-02,733.805
2009-11-03,732.707
2009-11-04,741.093
2009-11-05,748.414
2009-11-06,751.359
2009-11-09,769.345
2009-11-10,767.627
2009-11-11,772.808
2009-11-12,765.218
2009-11-13,769.119
2009-11-16,781.084
2009-11-17,775.59
2009-11-18,777.32
2009-11-19,762.971
2009-11-20,758.587
2009-11-23,770.009
2009-11-24,765.304
2009-11-25,770.972
2009-11-26,760.245
2009-11-27,750.134
2009-11-30,755.98
2009-12-01,771.878
2009-12-02,775.074
2009-12-03,773.893
2009-12-04,773.184
2009-12-07,772.28
2009-12-08,764.75
2009-12-09,760.079
2009-12-10,762.895
2009-12-11,766.506
2009-12-14,774.806
2009-12-15,769.849
2009-12-16,775.208
2009-12-17,763.269
2009-12-18,761.238
2009-12-21,766.822
2009-12-22,770.711
2009-12-23,776.118
2009-12-24,780.355
2009-12-25,780.133
2009-12-28,783.898
2009-12-29,785.868
2009-12-30,781.881
2009-12-31,781.551
2010-01-01,781.551
2010-01-04,794.403
2010-01-05,799.696
2010-01-06,801.875
2010-01-07,802.743
2010-01-08,806.439
2010-01-11,814.031
2010-01-12,808.175
2010-01-13,809.729
2010-01-14,814.405
2010-01-15,808.186
2010-01-18,809.465
2010-01-19,812.273
2010-01-20,802.396
2010-01-21,791.851
2010-01-22,780.158
2010-01-25,779.577
2010-01-26,773.019
2010-01-27,769.546
2010-01-28,766.094
2010-01-29,758.931
2010-02-01,764.587
2010-02-02,775.793
2010-02-03,774.126
2010-02-04,754.594
2010-02-05,745.493
2010-02-08,741.298
2010-02-09,746.655
2010-02-10,748.924
2010-02-11,753.454
2010-02-12,753.521
2010-02-15,753.717
2010-02-16,764.382
2010-02-17,771.672
2010-02-18,774.62
2010-02-19,770.57
2010-02-22,776.336
2010-02-23,769.689
2010-02-24,771.393
2010-02-25,765.992
2010-02-26,772.849
2010-03-01,779.037
2010-03-02,786.548
2010-03-03,792.335
2010-03-04,791.54
2010-03-05,800.958
2010-03-08,806.255
2010-03-09,805.039
2010-03-10,810.264
2010-03-11,811.724
2010-03-12,815.574
2010-03-15,811.374
2010-03-16,819.84
2010-03-17,828.594
2010-03-18,823.803
2010-03-19,818.743
2010-03-22,819.994
2010-03-23,824.889
2010-03-24,818.62
2010-03-25,818.441
2010-03-26,821.605
2010-03-29,828.69
2010-03-30,830.011
2010-03-31,829.898
2010-04-01,839.193
2010-04-02,839.504
2010-04-05,845.403
2010-04-06,848.5
2010-04-07,845.83
2010-04-08,842.821
2010-04-09,850.03
2010-04-12,853.725
2010-04-13,851.079
2010-04-14,860.19
2010-04-15,860.365
2010-04-16,847.893
2010-04-19,840.572
2010-04-20,850.788
2010-04-21,853.681
2010-04-22,852.29
2010-04-23,858.625
2010-04-26,861.329
2010-04-27,843.508
2010-04-28,835.628
2010-04-29,847.672
2010-04-30,844.325
2010-05-03,846.568
2010-05-04,825.662
2010-05-05,812.194
2010-05-06,789.771
2010-05-07,770.474
2010-05-10,808.822
2010-05-11,803.149
2010-05-12,815.848
2010-05-13,814.511
2010-05-14,795.638
2010-05-17,787.214
2010-05-18,782.993
2010-05-19,769.087
2010-05-20,744.535
2010-05-21,750.574
2010-05-24,745.438
2010-05-25,730.565
2010-05-26,738.691
2010-05-27,762.99
2010-05-28,763.495
2010-05-31,764.776
2010-06-01,754.145
2010-06-02,761.605
2010-06-03,770.552
2010-06-04,749.521
2010-06-07,733.639
2010-06-08,737.3
2010-06-09,741.987
2010-06-10,760.995
2010-06-11,765.544
2010-06-14,776.217
2010-06-15,788.207
2010-06-16,788.803
2010-06-17,789.811
2010-06-18,792.531
2010-06-21,798.108
2010-06-22,786.913
2010-06-23,780.471
2010-06-24,771.89
2010-06-25,772.544
2010-06-28,773.906
2010-06-29,749.943
2010-06-30,743.799
2010-07-01,739.874
2010-07-02,739.527
2010-07-05,737.984
2010-07-06,749.336
2010-07-07,762.663
2010-07-08,772.356
2010-07-09,778.713
2010-07-12,775.852
2010-07-13,788.112
2010-07-14,789.963
2010-07-15,789.544
2010-07-16,774.422
2010-07-19,775.625
2010-07-20,779.453
2010-07-21,777.548
2010-07-22,793.36
2010-07-23,800.327
2010-07-26,810.9
2010-07-27,812.534
2010-07-28,810.375
2010-07-29,810.12
2010-07-30,806.651
2010-08-02,825.02
2010-08-03,824.169
2010-08-04,823.077
2010-08-05,824.4
2010-08-06,823.576
2010-08-09,827.721
2010-08-10,817.014
2010-08-11,793.59
2010-08-12,786.57
2010-08-13,787.639
2010-08-16,789.19
2010-08-17,799.077
2010-08-18,801.39
2010-08-19,793.335
2010-08-20,783.205
2010-08-23,783.479
2010-08-24,774.63
2010-08-25,770.372
2010-08-26,773.044
2010-08-27,782.757
2010-08-30,779.823
2010-08-31,777.456
2010-09-01,799.701
2010-09-02,806.118
2010-09-03,815.416
2010-09-06,820.534
2010-09-07,809.062
2010-09-08,811.062
2010-09-09,817.725
2010-09-10,819.563
2010-09-13,831.828
2010-09-14,833.808
2010-09-15,834.161
2010-09-16,830.992
2010-09-17,831.246
2010-09-20,842.381
2010-09-21,840.455
2010-09-22,840.166
