Date,ACWI MID VALUE Mid Cap
2005-11-11,671.778
2005-11-14,670.594
2005-11-15,667.565
2005-11-16,668.386
2005-11-17,677.473
2005-11-18,679.69
2005-11-21,682.304
2005-11-22,683.82
2005-11-23,688.703
2005-11-24,688.292
2005-11-25,688.823
2005-11-28,687.657
2005-11-29,687.993
2005-11-30,686.763
2005-12-01,693.945
2005-12-02,696.885
2005-12-05,697.269
2005-12-06,699.013
2005-12-07,696.5
2005-12-08,696.458
2005-12-09,699.036
2005-12-12,703.937
2005-12-13,707.029
2005-12-14,712.307
2005-12-15,708.834
2005-12-16,710.751
2005-12-19,706.845
2005-12-20,706.964
2005-12-21,710.415
2005-12-22,713.046
2005-12-23,714.099
2005-12-26,714.517
2005-12-27,711.032
2005-12-28,713.586
2005-12-29,713.24
2005-12-30,709.917
2006-01-02,710.106
2006-01-03,722.0
2006-01-04,730.294
2006-01-05,730.214
2006-01-06,736.987
2006-01-09,739.265
2006-01-10,737.913
2006-01-11,740.92
2006-01-12,738.754
2006-01-13,737.969
2006-01-16,738.668
2006-01-17,732.217
2006-01-18,726.026
2006-01-19,733.149
2006-01-20,727.815
2006-01-23,729.684
2006-01-24,734.935
2006-01-25,736.847
2006-01-26,742.014
2006-01-27,746.081
2006-01-30,746.023
2006-01-31,746.622
2006-02-01,747.669
2006-02-02,742.944
2006-02-03,737.181
2006-02-06,740.779
2006-02-07,736.885
2006-02-08,734.611
2006-02-09,736.303
2006-02-10,736.392
2006-02-13,731.936
2006-02-14,736.535
2006-02-15,738.391
2006-02-16,741.795
2006-02-17,742.23
2006-02-20,742.843
2006-02-21,744.073
2006-02-22,747.891
2006-02-23,751.026
2006-02-24,752.121
2006-02-27,753.642
2006-02-28,749.355
2006-03-01,752.853
2006-03-02,752.214
2006-03-03,749.376
2006-03-06,747.179
2006-03-07,738.662
2006-03-08,736.782
2006-03-09,739.241
2006-03-10,742.593
2006-03-13,747.655
2006-03-14,755.478
2006-03-15,760.773
2006-03-16,765.522
2006-03-17,768.907
2006-03-20,768.698
2006-03-21,763.68
2006-03-22,766.762
2006-03-23,764.154
2006-03-24,766.555
2006-03-27,767.002
2006-03-28,764.107
2006-03-29,767.063
2006-03-30,771.251
2006-03-31,767.922
2006-04-03,772.888
2006-04-04,777.473
2006-04-05,780.726
2006-04-06,782.096
2006-04-07,775.257
2006-04-10,774.699
2006-04-11,768.592
2006-04-12,767.33
2006-04-13,767.35
2006-04-14,768.006
2006-04-17,772.448
2006-04-18,782.825
2006-04-19,789.939
2006-04-20,790.023
2006-04-21,792.922
2006-04-24,789.559
2006-04-25,789.43
2006-04-26,792.596
2006-04-27,795.124
2006-04-28,794.499
2006-05-01,796.604
2006-05-02,802.147
2006-05-03,801.407
2006-05-04,805.495
2006-05-05,815.37
2006-05-08,819.275
2006-05-09,820.111
2006-05-10,820.208
2006-05-11,814.033
2006-05-12,801.567
2006-05-15,793.366
2006-05-16,789.955
2006-05-17,776.573
2006-05-18,768.443
2006-05-19,767.264
2006-05-22,756.822
2006-05-23,761.551
2006-05-24,757.001
2006-05-25,764.613
2006-05-26,773.156
2006-05-29,773.975
2006-05-30,766.125
2006-05-31,768.045
2006-06-01,773.434
2006-06-02,780.926
2006-06-05,771.295
2006-06-06,760.144
2006-06-07,754.529
2006-06-08,741.816
2006-06-09,747.87
2006-06-12,740.661
2006-06-13,723.978
2006-06-14,727.344
2006-06-15,742.843
2006-06-16,746.762
2006-06-19,742.003
2006-06-20,739.58
2006-06-21,745.003
2006-06-22,745.893
2006-06-23,745.498
2006-06-26,748.128
2006-06-27,745.251
2006-06-28,744.908
2006-06-29,758.098
2006-06-30,770.812
2006-07-03,775.83
2006-07-04,777.864
2006-07-05,768.1
2006-07-06,769.613
2006-07-07,770.231
2006-07-10,772.609
2006-07-11,770.864
2006-07-12,764.767
2006-07-13,755.53
2006-07-14,745.889
2006-07-17,740.926
2006-07-18,738.18
2006-07-19,750.887
2006-07-20,754.958
2006-07-21,750.216
2006-07-24,757.738
2006-07-25,762.55
2006-07-26,763.109
2006-07-27,768.321
2006-07-28,775.868
2006-07-31,775.46
2006-08-01,771.805
2006-08-02,777.081
2006-08-03,777.113
2006-08-04,782.292
2006-08-07,775.229
2006-08-08,775.228
2006-08-09,775.277
2006-08-10,772.77
2006-08-11,771.552
2006-08-14,773.863
2006-08-15,780.979
2006-08-16,788.239
2006-08-17,790.301
2006-08-18,789.497
2006-08-21,787.564
2006-08-22,789.098
2006-08-23,784.793
2006-08-24,784.175
2006-08-25,782.001
2006-08-28,784.638
2006-08-29,787.843
2006-08-30,791.385
2006-08-31,794.294
2006-09-01,796.944
2006-09-04,802.48
2006-09-05,800.617
2006-09-06,792.586
2006-09-07,786.191
2006-09-08,788.256
2006-09-11,783.627
2006-09-12,790.025
2006-09-13,793.209
2006-09-14,796.26
2006-09-15,796.193
2006-09-18,797.045
2006-09-19,796.506
2006-09-20,796.842
2006-09-21,797.405
2006-09-22,793.844
2006-09-25,796.213
2006-09-26,799.538
2006-09-27,805.231
2006-09-28,806.56
2006-09-29,804.781
2006-10-02,807.713
2006-10-03,806.843
2006-10-04,809.624
2006-10-05,816.628
2006-10-06,812.845
2006-10-09,812.396
2006-10-10,814.181
2006-10-11,813.673
2006-10-12,820.062
2006-10-13,822.473
2006-10-16,826.741
2006-10-17,822.786
2006-10-18,825.756
2006-10-19,827.402
2006-10-20,828.999
2006-10-23,830.201
2006-10-24,831.974
2006-10-25,835.472
2006-10-26,840.375
2006-10-27,837.007
2006-10-30,835.071
2006-10-31,838.475
2006-11-01,836.84
2006-11-02,834.9
2006-11-03,832.663
2006-11-06,838.346
2006-11-07,840.912
2006-11-08,840.367
2006-11-09,840.047
2006-11-10,844.275
2006-11-13,843.462
2006-11-14,847.335
2006-11-15,849.58
2006-11-16,851.827
2006-11-17,850.487
2006-11-20,849.479
2006-11-21,852.826
2006-11-22,860.745
2006-11-23,861.608
2006-11-24,863.008
2006-11-27,854.478
2006-11-28,853.485
2006-11-29,865.562
2006-11-30,871.735
2006-12-01,872.718
2006-12-04,878.652
2006-12-05,880.663
2006-12-06,882.725
2006-12-07,882.784
2006-12-08,882.02
2006-12-11,880.949
2006-12-12,881.999
2006-12-13,882.844
2006-12-14,887.192
2006-12-15,885.893
2006-12-18,883.022
2006-12-19,880.758
2006-12-20,885.528
2006-12-21,882.919
2006-12-22,880.813
2006-12-25,879.975
2006-12-26,882.127
2006-12-27,888.642
2006-12-28,889.587
2006-12-29,888.448
2007-01-01,888.475
2007-01-02,894.165
2007-01-03,892.049
2007-01-04,887.957
2007-01-05,878.62
2007-01-08,878.527
2007-01-09,881.025
2007-01-10,876.854
2007-01-11,882.054
2007-01-12,888.856
2007-01-15,892.57
2007-01-16,892.711
2007-01-17,893.789
2007-01-18,893.519
2007-01-19,896.911
2007-01-22,896.215
2007-01-23,899.88
2007-01-24,905.599
2007-01-25,900.601
2007-01-26,897.757
2007-01-29,899.316
2007-01-30,904.438
2007-01-31,908.009
2007-02-01,917.762
2007-02-02,922.471
2007-02-05,921.983
2007-02-06,928.341
2007-02-07,931.451
2007-02-08,927.446
2007-02-09,925.686
2007-02-12,920.181
2007-02-13,927.968
2007-02-14,938.257
2007-02-15,943.016
2007-02-16,942.61
2007-02-19,944.259
2007-02-20,946.064
2007-02-21,944.775
2007-02-22,945.731
2007-02-23,947.082
2007-02-26,949.036
2007-02-27,925.89
2007-02-28,917.354
2007-03-01,913.03
2007-03-02,905.99
2007-03-05,885.062
2007-03-06,899.281
2007-03-07,901.92
2007-03-08,911.606
2007-03-09,914.519
2007-03-12,918.487
2007-03-13,905.127
2007-03-14,895.961
2007-03-15,905.807
2007-03-16,903.846
2007-03-19,914.686
2007-03-20,920.988
2007-03-21,930.007
2007-03-22,936.345
2007-03-23,938.642
2007-03-26,936.941
2007-03-27,933.298
2007-03-28,928.269
2007-03-29,931.836
2007-03-30,932.579
2007-04-02,935.999
2007-04-03,943.632
2007-04-04,946.945
2007-04-05,948.775
2007-04-06,948.802
2007-04-09,950.351
2007-04-10,954.991
2007-04-11,951.723
2007-04-12,953.539
2007-04-13,954.31
2007-04-16,964.988
2007-04-17,965.574
2007-04-18,968.961
2007-04-19,964.903
2007-04-20,971.731
2007-04-23,972.81
2007-04-24,970.47
2007-04-25,976.706
2007-04-26,975.209
2007-04-27,973.539
2007-04-30,967.535
2007-05-01,967.132
2007-05-02,973.451
2007-05-03,978.758
2007-05-04,982.511
2007-05-07,987.312
2007-05-08,980.919
2007-05-09,985.927
2007-05-10,977.785
2007-05-11,982.304
2007-05-14,982.371
2007-05-15,981.746
2007-05-16,983.784
2007-05-17,982.913
2007-05-18,985.853
2007-05-21,988.699
2007-05-22,992.605
2007-05-23,994.005
2007-05-24,982.813
2007-05-25,983.213
2007-05-28,984.765
2007-05-29,990.925
2007-05-30,993.453
2007-05-31,1000.0
2007-06-01,1005.487
2007-06-04,1009.099
2007-06-05,1005.349
2007-06-06,995.227
2007-06-07,979.992
2007-06-08,978.862
2007-06-11,980.482
2007-06-12,973.938
2007-06-13,977.937
2007-06-14,984.798
2007-06-15,993.332
2007-06-18,995.051
2007-06-19,996.549
2007-06-20,992.317
2007-06-21,991.586
2007-06-22,985.092
2007-06-25,979.677
2007-06-26,976.118
2007-06-27,974.382
2007-06-28,980.672
2007-06-29,983.296
2007-07-02,993.46
2007-07-03,998.752
2007-07-04,1001.166
2007-07-05,999.817
2007-07-06,1003.457
2007-07-09,1005.652
2007-07-10,996.99
2007-07-11,996.146
2007-07-12,1006.255
2007-07-13,1012.923
2007-07-16,1011.424
2007-07-17,1010.505
2007-07-18,1005.202
2007-07-19,1011.012
2007-07-20,1006.482
2007-07-23,1005.074
2007-07-24,991.215
2007-07-25,986.304
2007-07-26,966.022
2007-07-27,949.255
2007-07-30,953.016
2007-07-31,956.016
2007-08-01,945.769
2007-08-02,951.157
2007-08-03,937.595
2007-08-06,940.973
2007-08-07,944.869
2007-08-08,959.533
2007-08-09,943.123
2007-08-10,927.029
2007-08-13,931.509
2007-08-14,918.577
2007-08-15,900.812
2007-08-16,884.747
2007-08-17,892.733
2007-08-20,905.564
2007-08-21,909.203
2007-08-22,921.917
2007-08-23,929.665
2007-08-24,933.983
2007-08-27,933.897
2007-08-28,919.245
2007-08-29,927.131
2007-08-30,929.647
2007-08-31,944.308
2007-09-03,945.963
2007-09-04,950.729
2007-09-05,939.539
2007-09-06,941.591
2007-09-07,931.237
2007-09-10,921.621
2007-09-11,931.111
2007-09-12,931.921
2007-09-13,935.425
2007-09-14,934.445
2007-09-17,925.933
2007-09-18,937.315
2007-09-19,956.749
2007-09-20,953.683
2007-09-21,954.869
2007-09-24,954.715
2007-09-25,952.563
2007-09-26,958.042
2007-09-27,969.592
2007-09-28,971.044
2007-10-01,981.2
2007-10-02,987.269
2007-10-03,986.912
2007-10-04,985.029
2007-10-05,994.759
2007-10-08,990.46
2007-10-09,998.079
2007-10-10,999.975
2007-10-11,1002.213
2007-10-12,997.245
2007-10-15,991.99
2007-10-16,980.584
2007-10-17,982.396
2007-10-18,982.875
2007-10-19,968.355
2007-10-22,959.851
2007-10-23,970.939
2007-10-24,966.65
2007-10-25,970.499
2007-10-26,981.661
2007-10-29,988.303
2007-10-30,985.649
2007-10-31,995.727
2007-11-01,980.076
2007-11-02,971.544
2007-11-05,963.886
2007-11-06,971.55
2007-11-07,957.065
2007-11-08,949.677
2007-11-09,941.448
2007-11-12,924.556
2007-11-13,938.024
2007-11-14,944.437
2007-11-15,932.189
2007-11-16,923.842
2007-11-19,908.0
2007-11-20,911.072
2007-11-21,894.538
2007-11-22,894.016
2007-11-23,903.215
2007-11-26,899.948
2007-11-27,901.844
2007-11-28,916.403
2007-11-29,921.904
2007-11-30,930.592
2007-12-03,928.336
2007-12-04,920.572
2007-12-05,929.436
2007-12-06,938.279
2007-12-07,945.107
2007-12-10,950.197
2007-12-11,937.007
2007-12-12,935.374
2007-12-13,920.759
2007-12-14,907.315
2007-12-17,886.567
2007-12-18,888.09
2007-12-19,885.949
2007-12-20,885.159
2007-12-21,896.428
2007-12-24,903.432
2007-12-25,905.344
2007-12-26,907.834
2007-12-27,903.565
2007-12-28,904.344
2007-12-31,905.684
2008-01-01,905.819
2008-01-02,900.38
2008-01-03,893.201
2008-01-04,875.566
2008-01-07,867.939
2008-01-08,862.303
2008-01-09,859.879
2008-01-10,859.209
2008-01-11,855.598
2008-01-14,863.129
2008-01-15,845.078
2008-01-16,834.209
2008-01-17,827.33
2008-01-18,822.279
2008-01-21,800.749
2008-01-22,797.289
2008-01-23,811.551
2008-01-24,827.773
2008-01-25,833.724
2008-01-28,834.818
2008-01-29,847.062
2008-01-30,841.333
2008-01-31,852.744
2008-02-01,868.193
2008-02-04,869.205
2008-02-05,846.284
2008-02-06,837.749
2008-02-07,832.932
2008-02-08,828.688
2008-02-11,825.494
2008-02-12,834.506
2008-02-13,837.497
2008-02-14,841.091
2008-02-15,840.968
2008-02-18,844.145
2008-02-19,848.956
2008-02-20,842.728
2008-02-21,845.878
2008-02-22,846.635
2008-02-25,860.476
2008-02-26,866.901
2008-02-27,874.946
2008-02-28,867.123
2008-02-29,851.577
2008-03-03,840.823
2008-03-04,836.882
2008-03-05,840.601
2008-03-06,834.326
2008-03-07,824.953
2008-03-10,811.948
2008-03-11,828.017
2008-03-12,834.173
2008-03-13,830.971
2008-03-14,821.658
2008-03-17,802.617
2008-03-18,825.238
2008-03-19,816.676
2008-03-20,818.362
2008-03-21,821.687
2008-03-24,828.18
2008-03-25,848.022
2008-03-26,848.332
2008-03-27,847.685
2008-03-28,844.315
2008-03-31,845.602
2008-04-01,860.692
2008-04-02,870.594
2008-04-03,873.496
2008-04-04,875.767
2008-04-07,880.947
2008-04-08,871.321
2008-04-09,862.512
2008-04-10,863.808
2008-04-11,859.25
2008-04-14,852.12
2008-04-15,854.345
2008-04-16,874.922
2008-04-17,876.361
2008-04-18,880.374
2008-04-21,883.42
2008-04-22,877.053
2008-04-23,877.094
2008-04-24,874.016
2008-04-25,881.781
2008-04-28,885.536
2008-04-29,879.92
2008-04-30,878.654
2008-05-01,883.176
2008-05-02,891.504
2008-05-05,893.232
2008-05-06,896.679
2008-05-07,889.992
2008-05-08,891.895
2008-05-09,884.508
2008-05-12,892.442
2008-05-13,892.118
2008-05-14,894.765
2008-05-15,902.946
2008-05-16,909.666
2008-05-19,910.165
2008-05-20,902.822
2008-05-21,894.002
2008-05-22,896.517
2008-05-23,889.977
2008-05-26,884.472
2008-05-27,886.976
2008-05-28,887.036
2008-05-29,891.617
2008-05-30,897.71
2008-06-02,892.706
2008-06-03,888.223
2008-06-04,888.403
2008-06-05,895.648
2008-06-06,883.415
2008-06-09,873.106
2008-06-10,860.678
2008-06-11,848.837
2008-06-12,844.171
2008-06-13,848.902
2008-06-16,855.256
2008-06-17,854.547
2008-06-18,844.802
2008-06-19,838.521
2008-06-20,828.035
2008-06-23,817.637
2008-06-24,814.234
2008-06-25,820.716
2008-06-26,808.022
2008-06-27,801.063
2008-06-30,800.206
2008-07-01,792.477
2008-07-02,781.402
2008-07-03,773.57
2008-07-04,770.417
2008-07-07,767.202
2008-07-08,768.161
2008-07-09,767.211
2008-07-10,766.854
2008-07-11,760.737
2008-07-14,755.706
2008-07-15,745.857
2008-07-16,757.593
2008-07-17,775.057
2008-07-18,776.231
2008-07-21,781.711
2008-07-22,788.594
2008-07-23,799.033
2008-07-24,784.804
2008-07-25,778.646
2008-07-28,771.183
2008-07-29,774.295
2008-07-30,785.971
2008-07-31,782.584
2008-08-01,775.874
2008-08-04,768.326
2008-08-05,782.048
2008-08-06,789.204
2008-08-07,776.721
2008-08-08,783.428
2008-08-11,792.841
2008-08-12,784.302
2008-08-13,773.437
2008-08-14,777.699
2008-08-15,777.726
2008-08-18,771.766
2008-08-19,756.907
2008-08-20,759.529
2008-08-21,761.286
2008-08-22,766.622
2008-08-25,761.285
2008-08-26,758.96
2008-08-27,764.111
2008-08-28,775.326
2008-08-29,778.56
2008-09-01,772.368
2008-09-02,770.109
2008-09-03,767.825
2008-09-04,749.536
2008-09-05,744.787
2008-09-08,765.883
2008-09-09,747.462
2008-09-10,746.117
2008-09-11,740.489
2008-09-12,752.172
2008-09-15,730.13
2008-09-16,723.785
2008-09-17,701.639
2008-09-18,719.18
2008-09-19,756.02
2008-09-22,740.465
2008-09-23,731.725
2008-09-24,727.971
2008-09-25,734.427
2008-09-26,728.212
2008-09-29,682.025
2008-09-30,690.006
2008-10-01,691.309
2008-10-02,669.026
2008-10-03,659.325
2008-10-06,623.087
2008-10-07,602.068
2008-10-08,576.269
2008-10-09,552.233
2008-10-10,529.822
2008-10-13,566.714
2008-10-14,586.872
2008-10-15,552.282
2008-10-16,536.222
2008-10-17,541.078
2008-10-20,556.566
2008-10-21,551.828
2008-10-22,517.975
2008-10-23,508.142
2008-10-24,486.442
2008-10-27,462.948
2008-10-28,490.833
2008-10-29,508.078
2008-10-30,529.025
2008-10-31,532.394
2008-11-03,538.481
2008-11-04,563.304
2008-11-05,556.87
2008-11-06,527.096
2008-11-07,532.466
2008-11-10,531.65
2008-11-11,514.401
2008-11-12,497.912
2008-11-13,506.711
2008-11-14,497.476
2008-11-17,488.661
2008-11-18,485.416
2008-11-19,465.813
2008-11-20,439.755
2008-11-21,450.547
2008-11-24,474.301
2008-11-25,485.414
2008-11-26,496.365
2008-11-27,503.009
2008-11-28,507.2
2008-12-01,473.666
2008-12-02,480.149
2008-12-03,486.933
2008-12-04,477.837
2008-12-05,480.814
2008-12-08,506.719
2008-12-09,505.87
2008-12-10,519.215
2008-12-11,513.45
2008-12-12,510.699
2008-12-15,514.775
2008-12-16,529.652
2008-12-17,539.155
2008-12-18,536.091
2008-12-19,531.996
2008-12-22,521.685
2008-12-23,518.615
2008-12-24,517.544
2008-12-25,518.457
2008-12-26,521.754
2008-12-29,525.285
2008-12-30,534.268
2008-12-31,538.331
2009-01-01,538.504
2009-01-02,552.628
2009-01-05,555.604
2009-01-06,564.246
2009-01-07,559.37
2009-01-08,554.385
2009-01-09,545.659
2009-01-12,532.453
2009-01-13,524.499
2009-01-14,509.783
2009-01-15,503.202
2009-01-16,512.779
2009-01-19,508.811
2009-01-20,485.876
2009-01-21,494.961
2009-01-22,489.575
2009-01-23,485.679
2009-01-26,493.237
2009-01-27,501.644
2009-01-28,516.58
2009-01-29,502.853
2009-01-30,491.338
2009-02-02,483.494
2009-02-03,489.172
2009-02-04,493.933
2009-02-05,496.325
2009-02-06,509.692
2009-02-09,513.215
2009-02-10,496.462
2009-02-11,494.995
2009-02-12,489.512
2009-02-13,489.984
2009-02-16,486.186
2009-02-17,464.32
2009-02-18,459.673
2009-02-19,456.933
2009-02-20,446.532
2009-02-23,437.011
2009-02-24,441.229
2009-02-25,439.156
2009-02-26,438.399
2009-02-27,432.682
2009-03-02,410.359
2009-03-03,404.741
2009-03-04,415.022
2009-03-05,402.851
2009-03-06,398.629
2009-03-09,393.283
2009-03-10,413.321
2009-03-11,419.343
2009-03-12,426.309
2009-03-13,433.267
2009-03-16,439.669
2009-03-17,447.831
2009-03-18,457.872
2009-03-19,469.768
2009-03-20,460.726
2009-03-23,483.469
2009-03-24,481.954
2009-03-25,484.649
2009-03-26,493.312
2009-03-27,485.837
2009-03-30,464.737
2009-03-31,472.473
2009-04-01,481.443
2009-04-02,506.338
2009-04-03,513.369
2009-04-06,510.382
2009-04-07,499.342
2009-04-08,499.714
2009-04-09,521.87
2009-04-10,523.251
2009-04-13,526.707
2009-04-14,524.944
2009-04-15,526.855
2009-04-16,536.415
2009-04-17,541.094
2009-04-20,519.58
2009-04-21,525.642
2009-04-22,530.011
2009-04-23,535.123
2009-04-24,546.871
2009-04-27,538.935
2009-04-28,530.713
2009-04-29,544.709
2009-04-30,552.497
2009-05-01,553.605
2009-05-04,574.37
2009-05-05,575.537
2009-05-06,583.885
2009-05-07,582.644
2009-05-08,597.822
2009-05-11,590.414
2009-05-12,584.884
2009-05-13,566.327
2009-05-14,566.503
2009-05-15,568.43
2009-05-18,579.839
2009-05-19,589.287
2009-05-20,595.253
2009-05-21,586.064
2009-05-22,588.143
2009-05-25,589.26
2009-05-26,595.938
2009-05-27,595.44
2009-05-28,595.671
2009-05-29,606.56
2009-06-01,626.582
2009-06-02,629.277
2009-06-03,617.548
2009-06-04,619.688
2009-06-05,617.926
2009-06-08,611.185
2009-06-09,615.139
2009-06-10,620.444
2009-06-11,626.603
2009-06-12,624.894
2009-06-15,607.279
2009-06-16,600.052
2009-06-17,591.029
2009-06-18,592.908
2009-06-19,597.758
2009-06-22,581.304
2009-06-23,578.38
2009-06-24,589.415
2009-06-25,594.525
2009-06-26,600.763
2009-06-29,604.456
2009-06-30,603.008
2009-07-01,610.092
2009-07-02,595.678
2009-07-03,594.835
2009-07-06,589.593
2009-07-07,582.957
2009-07-08,573.828
2009-07-09,578.155
2009-07-10,575.248
2009-07-13,580.059
2009-07-14,589.501
2009-07-15,608.343
2009-07-16,614.438
2009-07-17,615.592
2009-07-20,627.364
2009-07-21,632.388
2009-07-22,634.207
2009-07-23,648.164
2009-07-24,652.063
2009-07-27,657.169
2009-07-28,654.9
2009-07-29,649.105
2009-07-30,660.503
2009-07-31,667.617
2009-08-03,684.038
2009-08-04,686.676
2009-08-05,685.728
2009-08-06,684.047
2009-08-07,689.144
2009-08-10,688.069
2009-08-11,680.247
2009-08-12,686.506
2009-08-13,696.862
2009-08-14,693.523
2009-08-17,669.954
2009-08-18,676.859
2009-08-19,679.046
2009-08-20,688.687
2009-08-21,700.143
2009-08-24,707.789
2009-08-25,710.376
2009-08-26,707.756
2009-08-27,706.698
2009-08-28,715.304
2009-08-31,707.147
2009-09-01,694.215
2009-09-02,685.671
2009-09-03,692.624
2009-09-04,699.634
2009-09-07,707.918
2009-09-08,717.889
2009-09-09,724.575
2009-09-10,730.514
2009-09-11,734.883
2009-09-14,733.856
2009-09-15,739.317
2009-09-16,754.374
2009-09-17,755.308
2009-09-18,752.934
2009-09-21,745.118
2009-09-22,754.627
2009-09-23,749.588
2009-09-24,739.349
2009-09-25,735.251
2009-09-28,743.69
2009-09-29,743.797
2009-09-30,745.764
2009-10-01,729.177
2009-10-02,718.363
2009-10-05,727.603
2009-10-06,742.51
2009-10-07,745.132
2009-10-08,757.614
2009-10-09,759.596
2009-10-12,764.122
2009-10-13,762.197
2009-10-14,775.823
2009-10-15,778.968
2009-10-16,771.225
2009-10-19,779.602
2009-10-20,776.799
2009-10-21,772.621
2009-10-22,771.996
2009-10-23,766.191
2009-10-26,755.815
2009-10-27,742.862
2009-10-28,720.172
2009-10-29,733.733
2009-10-30,721.827
2009-11-02,721.806
2009-11-03,720.725
2009-11-04,728.945
2009-11-05,736.118
2009-11-06,738.984
2009-11-09,756.667
2009-11-10,754.942
2009-11-11,760.037
2009-11-12,752.543
2009-11-13,756.378
2009-11-16,768.124
2009-11-17,762.717
2009-11-18,764.394
2009-11-19,750.279
2009-11-20,745.966
2009-11-23,757.166
2009-11-24,752.528
2009-11-25,758.043
2009-11-26,747.476
2009-11-27,737.497
2009-11-30,743.235
2009-12-01,758.864
2009-12-02,761.979
2009-12-03,760.811
2009-12-04,760.112
2009-12-07,759.212
2009-12-08,751.782
2009-12-09,747.18
2009-12-10,749.936
2009-12-11,753.473
2009-12-14,761.62
2009-12-15,756.734
2009-12-16,761.993
2009-12-17,750.239
2009-12-18,748.242
2009-12-21,753.718
2009-12-22,757.54
2009-12-23,762.806
2009-12-24,766.97
2009-12-25,766.752
2009-12-28,770.446
2009-12-29,772.314
2009-12-30,768.382
2009-12-31,768.057
2010-01-01,768.057
2010-01-04,780.685
2010-01-05,785.886
2010-01-06,788.017
2010-01-07,788.87
2010-01-08,792.501
2010-01-11,799.95
2010-01-12,794.193
2010-01-13,795.718
2010-01-14,800.312
2010-01-15,794.181
2010-01-18,795.437
2010-01-19,798.197
2010-01-20,788.482
2010-01-21,778.116
2010-01-22,766.622
2010-01-25,766.049
2010-01-26,759.605
2010-01-27,756.147
2010-01-28,752.74
2010-01-29,745.699
2010-02-01,751.256
2010-02-02,762.262
2010-02-03,760.606
2010-02-04,741.391
2010-02-05,732.444
2010-02-08,728.305
2010-02-09,733.549
2010-02-10,735.749
2010-02-11,740.186
2010-02-12,740.242
2010-02-15,740.435
2010-02-16,750.897
2010-02-17,758.021
2010-02-18,760.911
2010-02-19,756.932
2010-02-22,762.595
2010-02-23,756.066
2010-02-24,757.685
2010-02-25,752.34
2010-02-26,759.055
2010-03-01,765.122
2010-03-02,772.496
2010-03-03,778.15
2010-03-04,777.358
2010-03-05,786.582
2010-03-08,791.744
2010-03-09,790.535
2010-03-10,795.653
2010-03-11,797.065
2010-03-12,800.846
2010-03-15,796.709
2010-03-16,805.018
2010-03-17,813.61
2010-03-18,808.894
2010-03-19,803.926
2010-03-22,805.137
2010-03-23,809.905
2010-03-24,803.743
2010-03-25,803.538
2010-03-26,806.643
2010-03-29,813.483
2010-03-30,814.761
2010-03-31,814.585
2010-04-01,823.703
2010-04-02,824.008
2010-04-05,829.798
2010-04-06,832.828
2010-04-07,830.191
2010-04-08,827.226
2010-04-09,834.291
2010-04-12,837.917
2010-04-13,835.309
2010-04-14,844.205
2010-04-15,844.375
2010-04-16,832.114
2010-04-19,824.891
2010-04-20,834.912
2010-04-21,837.739
2010-04-22,836.357
2010-04-23,842.548
2010-04-26,845.196
2010-04-27,827.617
2010-04-28,819.832
2010-04-29,831.619
2010-04-30,828.334
2010-05-03,830.5
2010-05-04,809.928
2010-05-05,796.663
2010-05-06,774.616
2010-05-07,755.683
2010-05-10,793.29
2010-05-11,787.726
2010-05-12,800.095
2010-05-13,798.754
2010-05-14,780.208
2010-05-17,771.922
2010-05-18,767.753
2010-05-19,754.103
2010-05-20,730.024
2010-05-21,735.945
2010-05-24,730.834
2010-05-25,716.245
2010-05-26,724.174
2010-05-27,747.949
2010-05-28,748.433
2010-05-31,749.653
2010-06-01,739.232
2010-06-02,746.532
2010-06-03,755.293
2010-06-04,734.678
2010-06-07,719.094
2010-06-08,722.643
2010-06-09,727.212
2010-06-10,745.821
2010-06-11,750.26
2010-06-14,760.714
2010-06-15,772.462
2010-06-16,773.032
2010-06-17,774.006
2010-06-18,776.671
2010-06-21,782.078
2010-06-22,771.105
2010-06-23,764.79
2010-06-24,756.327
2010-06-25,756.965
2010-06-28,758.242
2010-06-29,734.745
2010-06-30,728.724
2010-07-01,724.859
2010-07-02,724.52
2010-07-05,723.003
2010-07-06,734.124
2010-07-07,747.168
2010-07-08,756.662
2010-07-09,762.886
2010-07-12,760.082
2010-07-13,772.088
2010-07-14,773.901
2010-07-15,773.481
2010-07-16,758.657
2010-07-19,759.829
2010-07-20,763.575
2010-07-21,761.704
2010-07-22,777.18
2010-07-23,784.002
2010-07-26,794.36
2010-07-27,795.96
2010-07-28,793.777
2010-07-29,793.512
2010-07-30,790.114
2010-08-02,808.106
2010-08-03,807.26
2010-08-04,806.156
2010-08-05,807.421
2010-08-06,806.599
2010-08-09,810.647
2010-08-10,800.161
2010-08-11,777.191
2010-08-12,770.276
2010-08-13,771.303
2010-08-16,772.809
2010-08-17,782.48
2010-08-18,784.722
2010-08-19,776.828
2010-08-20,766.909
2010-08-23,767.172
2010-08-24,758.505
2010-08-25,754.326
2010-08-26,756.94
2010-08-27,766.4
2010-08-30,763.494
2010-08-31,761.177
2010-09-01,782.94
2010-09-02,789.211
2010-09-03,798.314
2010-09-06,803.304
2010-09-07,792.026
2010-09-08,793.927
2010-09-09,800.441
2010-09-10,802.24
2010-09-13,814.23
2010-09-14,816.161
2010-09-15,816.49
2010-09-16,813.374
2010-09-17,813.622
2010-09-20,824.511
2010-09-21,822.617
2010-09-22,822.333
