Date,UNITED KINGDOM IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-07,684.73
2005-11-08,683.646
2005-11-09,682.882
2005-11-10,684.381
2005-11-11,685.952
2005-11-14,685.481
2005-11-15,676.179
2005-11-16,669.1
2005-11-17,673.97
2005-11-18,677.056
2005-11-21,679.983
2005-11-22,678.702
2005-11-23,686.92
2005-11-24,685.241
2005-11-25,682.855
2005-11-28,680.217
2005-11-29,680.905
2005-11-30,678.217
2005-12-01,684.116
2005-12-02,686.259
2005-12-05,688.212
2005-12-06,693.578
2005-12-07,693.283
2005-12-08,698.63
2005-12-09,698.847
2005-12-12,704.549
2005-12-13,703.009
2005-12-14,707.39
2005-12-15,701.598
2005-12-16,708.779
2005-12-19,704.494
2005-12-20,704.978
2005-12-21,702.269
2005-12-22,703.866
2005-12-23,701.824
2005-12-26,701.824
2005-12-27,701.622
2005-12-28,702.153
2005-12-29,703.695
2005-12-30,697.571
2006-01-02,697.571
2006-01-03,713.989
2006-01-04,726.522
2006-01-05,721.873
2006-01-06,734.676
2006-01-09,731.188
2006-01-10,727.085
2006-01-11,730.935
2006-01-12,730.121
2006-01-13,729.545
2006-01-16,729.506
2006-01-17,719.685
2006-01-18,718.085
2006-01-19,720.407
2006-01-20,717.121
2006-01-23,725.886
2006-01-24,720.96
2006-01-25,730.897
2006-01-26,734.068
2006-01-27,735.879
2006-01-30,732.605
2006-01-31,734.945
2006-02-01,741.988
2006-02-02,735.846
2006-02-03,728.509
2006-02-06,726.25
2006-02-07,720.901
2006-02-08,722.295
2006-02-09,731.238
2006-02-10,731.137
2006-02-13,733.46
2006-02-14,728.31
2006-02-15,733.72
2006-02-16,734.999
2006-02-17,738.42
2006-02-20,740.086
2006-02-21,738.421
2006-02-22,738.958
2006-02-23,741.656
2006-02-24,743.363
2006-02-27,742.842
2006-02-28,738.434
2006-03-01,745.87
2006-03-02,741.121
2006-03-03,747.683
2006-03-06,754.848
2006-03-07,743.045
2006-03-08,738.251
2006-03-09,743.236
2006-03-10,743.813
2006-03-13,753.099
2006-03-14,758.917
2006-03-15,759.894
2006-03-16,770.929
2006-03-17,771.803
2006-03-20,771.509
2006-03-21,769.059
2006-03-22,772.975
2006-03-23,765.007
2006-03-24,769.537
2006-03-27,765.286
2006-03-28,759.691
2006-03-29,756.577
2006-03-30,768.07
2006-03-31,756.925
2006-04-03,762.102
2006-04-04,768.576
2006-04-05,769.53
2006-04-06,771.953
2006-04-07,765.21
2006-04-10,768.924
2006-04-11,761.165
2006-04-12,760.645
2006-04-13,765.972
2006-04-14,765.972
2006-04-17,775.241
2006-04-18,777.073
2006-04-19,787.462
2006-04-20,782.933
2006-04-21,789.308
2006-04-24,784.708
2006-04-25,787.605
2006-04-26,791.642
2006-04-27,793.246
2006-04-28,795.061
2006-05-01,801.272
2006-05-02,809.73
2006-05-03,801.891
2006-05-04,808.295
2006-05-05,820.989
2006-05-08,818.607
2006-05-09,825.513
2006-05-10,822.966
2006-05-11,822.595
2006-05-12,808.817
2006-05-15,799.925
2006-05-16,803.26
2006-05-17,780.839
2006-05-18,782.831
2006-05-19,774.114
2006-05-22,761.169
2006-05-23,779.944
2006-05-24,762.771
2006-05-25,775.234
2006-05-26,783.81
2006-05-29,785.436
2006-05-30,778.576
2006-05-31,783.694
2006-06-01,787.602
2006-06-02,799.164
2006-06-05,792.897
2006-06-06,773.463
2006-06-07,778.935
2006-06-08,755.604
2006-06-09,771.254
2006-06-12,765.374
2006-06-13,748.793
2006-06-14,751.563
2006-06-15,767.306
2006-06-16,765.206
2006-06-19,764.245
2006-06-20,766.154
2006-06-21,766.805
2006-06-22,765.052
2006-06-23,761.142
2006-06-26,759.382
2006-06-27,758.238
2006-06-28,759.256
2006-06-29,770.959
2006-06-30,791.062
2006-07-03,795.87
2006-07-04,799.001
2006-07-05,786.49
2006-07-06,795.435
2006-07-07,799.117
2006-07-10,796.654
2006-07-11,791.621
2006-07-12,785.642
2006-07-13,776.186
2006-07-14,765.509
2006-07-17,759.656
2006-07-18,759.279
2006-07-19,779.426
2006-07-20,783.509
2006-07-21,780.123
2006-07-24,791.548
2006-07-25,791.829
2006-07-26,795.678
2006-07-27,810.389
2006-07-28,816.816
2006-07-31,811.225
2006-08-01,806.018
2006-08-02,818.972
2006-08-03,811.078
2006-08-04,828.018
2006-08-07,821.935
2006-08-08,820.338
2006-08-09,828.87
2006-08-10,813.561
2006-08-11,813.617
2006-08-14,817.855
2006-08-15,824.558
2006-08-16,828.574
2006-08-17,826.281
2006-08-18,822.854
2006-08-21,830.432
2006-08-22,825.487
2006-08-23,823.536
2006-08-24,824.132
2006-08-25,824.229
2006-08-28,829.036
2006-08-29,829.556
2006-08-30,839.615
2006-08-31,833.74
2006-09-01,840.543
2006-09-04,845.815
2006-09-05,839.166
2006-09-06,828.753
2006-09-07,816.515
2006-09-08,816.026
2006-09-11,813.928
2006-09-12,826.81
2006-09-13,826.975
2006-09-14,832.732
2006-09-15,831.082
2006-09-18,829.555
2006-09-19,826.272
2006-09-20,833.502
2006-09-21,841.22
2006-09-22,834.013
2006-09-25,831.861
2006-09-26,838.809
2006-09-27,843.471
2006-09-28,842.361
2006-09-29,841.569
2006-10-02,847.146
2006-10-03,848.181
2006-10-04,854.778
2006-10-05,857.19
2006-10-06,855.516
2006-10-09,853.336
2006-10-10,856.548
2006-10-11,857.06
2006-10-12,862.704
2006-10-13,866.515
2006-10-16,870.424
2006-10-17,863.248
2006-10-18,867.056
2006-10-19,867.646
2006-10-20,869.409
2006-10-23,867.228
2006-10-24,870.333
2006-10-25,875.515
2006-10-26,883.737
2006-10-27,885.845
2006-10-30,885.827
2006-10-31,890.271
2006-11-01,893.004
2006-11-02,891.444
2006-11-03,888.935
2006-11-06,896.573
2006-11-07,904.091
2006-11-08,902.886
2006-11-09,900.956
2006-11-10,906.573
2006-11-13,903.285
2006-11-14,896.739
2006-11-15,901.275
2006-11-16,904.498
2006-11-17,901.831
2006-11-20,902.432
2006-11-21,903.685
2006-11-22,906.481
2006-11-23,904.271
2006-11-24,908.16
2006-11-27,901.19
2006-11-28,902.519
2006-11-29,911.098
2006-11-30,915.142
2006-12-01,916.05
2006-12-04,919.354
2006-12-05,921.245
2006-12-06,923.955
2006-12-07,926.681
2006-12-08,933.769
2006-12-11,928.633
2006-12-12,932.49
2006-12-13,937.701
2006-12-14,939.447
2006-12-15,940.401
2006-12-18,934.633
2006-12-19,938.126
2006-12-20,939.685
2006-12-21,936.039
2006-12-22,935.539
2006-12-25,935.539
2006-12-26,934.011
2006-12-27,940.802
2006-12-28,941.836
2006-12-29,937.085
2007-01-01,937.085
2007-01-02,958.124
2007-01-03,953.229
2007-01-04,944.764
2007-01-05,927.421
2007-01-08,927.483
2007-01-09,930.206
2007-01-10,921.16
2007-01-11,930.977
2007-01-12,941.02
2007-01-15,948.045
2007-01-16,936.942
2007-01-17,939.371
2007-01-18,938.996
2007-01-19,944.564
2007-01-22,943.608
2007-01-23,948.861
2007-01-24,949.928
2007-01-25,946.881
2007-01-26,936.552
2007-01-29,937.502
2007-01-30,937.416
2007-01-31,930.632
2007-02-01,946.552
2007-02-02,946.368
2007-02-05,945.254
2007-02-06,952.416
2007-02-07,956.736
2007-02-08,946.752
2007-02-09,944.98
2007-02-12,939.042
2007-02-13,939.884
2007-02-14,952.277
2007-02-15,950.291
2007-02-16,946.407
2007-02-19,948.111
2007-02-20,949.008
2007-02-21,940.957
2007-02-22,942.479
2007-02-23,949.657
2007-02-26,954.219
2007-02-27,935.961
2007-02-28,915.796
2007-03-01,908.07
2007-03-02,901.173
2007-03-05,885.84
2007-03-06,896.782
2007-03-07,906.271
2007-03-08,917.074
2007-03-09,920.695
2007-03-12,917.643
2007-03-13,908.02
2007-03-14,884.48
2007-03-15,900.85
2007-03-16,901.864
2007-03-19,912.559
2007-03-20,922.723
2007-03-21,931.353
2007-03-22,946.326
2007-03-23,949.123
2007-03-26,944.691
2007-03-27,943.13
2007-03-28,940.086
2007-03-29,946.506
2007-03-30,940.16
2007-04-02,949.266
2007-04-03,954.964
2007-04-04,953.668
2007-04-05,957.387
2007-04-06,957.387
2007-04-09,952.556
2007-04-10,960.495
2007-04-11,964.514
2007-04-12,965.228
2007-04-13,974.738
2007-04-16,986.273
2007-04-17,990.445
2007-04-18,985.519
2007-04-19,981.503
2007-04-20,989.245
2007-04-23,988.739
2007-04-24,980.842
2007-04-25,988.56
2007-04-26,982.31
2007-04-27,980.577
2007-04-30,983.458
2007-05-01,978.278
2007-05-02,985.09
2007-05-03,992.956
2007-05-04,1000.73
2007-05-07,1002.664
2007-05-08,991.548
2007-05-09,990.778
2007-05-10,981.907
2007-05-11,986.007
2007-05-14,985.908
2007-05-15,989.452
2007-05-16,986.604
2007-05-17,988.858
2007-05-18,998.505
2007-05-21,998.473
2007-05-22,996.935
2007-05-23,1007.637
2007-05-24,998.634
2007-05-25,997.706
2007-05-28,997.706
2007-05-29,1003.27
2007-05-30,997.082
2007-05-31,1000.0
2007-06-01,1009.59
2007-06-04,1014.374
2007-06-05,1012.982
2007-06-06,1000.129
2007-06-07,992.639
2007-06-08,988.279
2007-06-11,991.751
2007-06-12,986.147
2007-06-13,988.33
2007-06-14,1000.807
2007-06-15,1016.092
2007-06-18,1013.355
2007-06-19,1009.417
2007-06-20,1012.936
2007-06-21,1003.488
2007-06-22,1000.741
2007-06-25,1004.855
2007-06-26,1001.916
2007-06-27,994.221
2007-06-28,1005.17
2007-06-29,1012.566
2007-07-02,1012.908
2007-07-03,1022.425
2007-07-04,1027.496
2007-07-05,1018.079
2007-07-06,1028.831
2007-07-09,1031.744
2007-07-10,1024.771
2007-07-11,1021.426
2007-07-12,1030.775
2007-07-13,1036.184
2007-07-16,1034.68
2007-07-17,1034.696
2007-07-18,1027.16
2007-07-19,1035.248
2007-07-20,1028.06
2007-07-23,1034.283
2007-07-24,1015.588
2007-07-25,1002.059
2007-07-26,971.699
2007-07-27,961.915
2007-07-30,958.024
2007-07-31,983.777
2007-08-01,969.632
2007-08-02,978.579
2007-08-03,970.008
2007-08-06,960.813
2007-08-07,975.661
2007-08-08,999.649
2007-08-09,973.499
2007-08-10,933.811
2007-08-13,957.154
2007-08-14,940.932
2007-08-15,936.107
2007-08-16,896.71
2007-08-17,933.517
2007-08-20,932.292
2007-08-21,931.163
2007-08-22,948.349
2007-08-23,953.743
2007-08-24,957.125
2007-08-27,959.411
2007-08-28,936.652
2007-08-29,944.642
2007-08-30,955.802
2007-08-31,970.693
2007-09-03,974.166
2007-09-04,980.774
2007-09-05,969.492
2007-09-06,972.435
2007-09-07,955.602
2007-09-10,950.854
2007-09-11,971.05
2007-09-12,975.146
2007-09-13,979.178
2007-09-14,959.211
2007-09-17,934.07
2007-09-18,946.296
2007-09-19,973.004
2007-09-20,972.167
2007-09-21,977.984
2007-09-24,973.213
2007-09-25,958.851
2007-09-26,964.87
2007-09-27,978.589
2007-09-28,978.847
2007-10-01,985.027
2007-10-02,987.365
2007-10-03,992.761
2007-10-04,998.504
2007-10-05,1003.59
2007-10-08,994.324
2007-10-09,1003.328
2007-10-10,1007.58
2007-10-11,1017.776
2007-10-12,1018.827
2007-10-15,1010.385
2007-10-16,1000.79
2007-10-17,1012.28
2007-10-18,1004.814
2007-10-19,993.266
2007-10-22,978.343
2007-10-23,994.703
2007-10-24,992.026
2007-10-25,1006.194
2007-10-26,1021.882
2007-10-29,1032.508
2007-10-30,1028.385
2007-10-31,1044.702
2007-11-01,1022.712
2007-11-02,1012.297
2007-11-05,1005.563
2007-11-06,1005.91
2007-11-07,998.908
2007-11-08,981.398
2007-11-09,959.712
2007-11-12,955.15
2007-11-13,970.642
2007-11-14,977.179
2007-11-15,955.757
2007-11-16,942.551
2007-11-19,922.327
2007-11-20,944.175
2007-11-21,920.725
2007-11-22,933.432
2007-11-23,941.48
2007-11-26,934.209
2007-11-27,930.697
2007-11-28,953.886
2007-11-29,949.797
2007-11-30,958.184
2007-12-03,956.702
2007-12-04,937.903
2007-12-05,953.009
2007-12-06,953.302
2007-12-07,964.39
2007-12-10,972.694
2007-12-11,964.487
2007-12-12,972.536
2007-12-13,936.465
2007-12-14,937.543
2007-12-17,916.301
2007-12-18,918.088
2007-12-19,913.634
2007-12-20,913.763
2007-12-21,925.987
2007-12-24,928.697
2007-12-25,928.697
2007-12-26,931.777
2007-12-27,937.382
2007-12-28,936.302
2007-12-31,932.541
2008-01-01,932.541
2008-01-02,925.486
2008-01-03,928.776
2008-01-04,911.368
2008-01-07,912.263
2008-01-08,910.421
2008-01-09,888.73
2008-01-10,878.91
2008-01-11,877.358
2008-01-14,881.515
2008-01-15,859.112
2008-01-16,846.51
2008-01-17,850.356
2008-01-18,835.502
2008-01-21,788.166
2008-01-22,821.034
2008-01-23,796.842
2008-01-24,846.749
2008-01-25,848.372
2008-01-28,838.649
2008-01-29,849.648
2008-01-30,842.894
2008-01-31,841.251
2008-02-01,850.141
2008-02-04,856.1
2008-02-05,828.977
2008-02-06,827.081
2008-02-07,797.818
2008-02-08,807.134
2008-02-11,795.06
2008-02-12,830.233
2008-02-13,826.968
2008-02-14,827.335
2008-02-15,807.506
2008-02-18,825.317
2008-02-19,829.567
2008-02-20,813.034
2008-02-21,825.735
2008-02-22,825.206
2008-02-25,847.415
2008-02-26,864.068
2008-02-27,865.302
2008-02-28,847.649
2008-02-29,834.788
2008-03-03,819.93
2008-03-04,810.907
2008-03-05,831.038
2008-03-06,820.654
2008-03-07,814.214
2008-03-10,810.181
2008-03-11,819.436
2008-03-12,840.348
2008-03-13,828.627
2008-03-14,816.91
2008-03-17,776.921
2008-03-18,813.668
2008-03-19,793.175
2008-03-20,787.853
2008-03-21,787.853
2008-03-24,789.043
2008-03-25,827.598
2008-03-26,823.952
2008-03-27,836.534
2008-03-28,822.207
2008-03-31,824.101
2008-04-01,843.609
2008-04-02,857.469
2008-04-03,855.212
2008-04-04,857.753
2008-04-07,862.313
2008-04-08,849.442
2008-04-09,850.949
2008-04-10,849.78
2008-04-11,836.343
2008-04-14,833.194
2008-04-15,828.194
2008-04-16,854.947
2008-04-17,852.76
2008-04-18,873.04
2008-04-21,860.823
2008-04-22,859.178
2008-04-23,856.712
2008-04-24,850.051
2008-04-25,864.887
2008-04-28,869.682
2008-04-29,870.283
2008-04-30,876.063
2008-05-01,869.725
2008-05-02,887.893
2008-05-05,885.266
2008-05-06,883.639
2008-05-07,883.547
2008-05-08,882.863
2008-05-09,867.994
2008-05-12,878.836
2008-05-13,867.432
2008-05-14,863.714
2008-05-15,867.989
2008-05-16,879.518
2008-05-19,884.072
2008-05-20,872.377
2008-05-21,872.262
2008-05-22,877.621
2008-05-23,869.058
2008-05-26,869.124
2008-05-27,859.67
2008-05-28,861.533
2008-05-29,858.812
2008-05-30,856.263
2008-06-02,840.527
2008-06-03,849.059
2008-06-04,833.069
2008-06-05,842.995
2008-06-06,834.015
2008-06-09,829.245
2008-06-10,810.824
2008-06-11,798.874
2008-06-12,800.397
2008-06-13,803.916
2008-06-16,810.392
2008-06-17,813.586
2008-06-18,796.567
2008-06-19,790.047
2008-06-20,779.59
2008-06-23,775.698
2008-06-24,778.697
2008-06-25,787.421
2008-06-26,775.012
2008-06-27,774.726
2008-06-30,785.079
2008-07-01,765.833
2008-07-02,762.056
2008-07-03,765.981
2008-07-04,754.278
2008-07-07,763.942
2008-07-08,754.74
2008-07-09,768.996
2008-07-10,751.478
2008-07-11,734.373
2008-07-14,739.241
2008-07-15,723.084
2008-07-16,719.284
2008-07-17,746.958
2008-07-18,765.687
2008-07-21,769.3
2008-07-22,757.246
2008-07-23,777.792
2008-07-24,764.442
2008-07-25,762.037
2008-07-28,750.686
2008-07-29,743.351
2008-07-30,755.804
2008-07-31,754.884
2008-08-01,752.351
2008-08-04,747.59
2008-08-05,767.607
2008-08-06,769.232
2008-08-07,767.076
2008-08-08,759.195
2008-08-11,773.329
2008-08-12,770.041
2008-08-13,736.998
2008-08-14,744.074
2008-08-15,736.702
2008-08-18,736.505
2008-08-19,712.017
2008-08-20,715.575
2008-08-21,718.691
2008-08-22,733.697
2008-08-25,731.545
2008-08-26,721.405
2008-08-27,728.809
2008-08-28,737.304
2008-08-29,739.574
2008-09-01,728.556
2008-09-02,730.042
2008-09-03,715.171
2008-09-04,693.685
2008-09-05,675.913
2008-09-08,705.733
2008-09-09,706.351
2008-09-10,694.565
2008-09-11,682.193
2008-09-12,705.308
2008-09-15,676.378
2008-09-16,645.246
2008-09-17,638.981
2008-09-18,638.685
2008-09-19,710.888
2008-09-22,704.634
2008-09-23,694.673
2008-09-24,687.158
2008-09-25,703.671
2008-09-26,688.025
2008-09-29,640.772
2008-09-30,637.509
2008-10-01,643.52
2008-10-02,634.184
2008-10-03,658.561
2008-10-06,595.299
2008-10-07,596.569
2008-10-08,564.767
2008-10-09,553.566
2008-10-10,498.356
2008-10-13,542.011
2008-10-14,564.681
2008-10-15,527.912
2008-10-16,495.065
2008-10-17,516.99
2008-10-20,543.435
2008-10-21,529.467
2008-10-22,488.486
2008-10-23,494.778
2008-10-24,450.989
2008-10-27,435.947
2008-10-28,451.206
2008-10-29,513.449
2008-10-30,518.448
2008-10-31,517.938
2008-11-03,514.317
2008-11-04,545.249
2008-11-05,540.073
2008-11-06,503.043
2008-11-07,508.025
2008-11-10,507.03
2008-11-11,482.376
2008-11-12,467.392
2008-11-13,457.849
2008-11-14,465.992
2008-11-17,461.584
2008-11-18,470.45
2008-11-19,445.796
2008-11-20,426.063
2008-11-21,415.069
2008-11-24,462.433
2008-11-25,478.621
2008-11-26,483.457
2008-11-27,492.873
2008-11-28,497.308
2008-12-01,460.035
2008-12-02,469.45
2008-12-03,470.768
2008-12-04,466.736
2008-12-05,451.625
2008-12-08,492.045
2008-12-09,500.328
2008-12-10,497.629
2008-12-11,501.548
2008-12-12,483.495
2008-12-15,495.291
2008-12-16,495.925
2008-12-17,499.316
2008-12-18,493.074
2008-12-19,474.546
2008-12-22,465.286
2008-12-23,464.478
2008-12-24,461.4
2008-12-25,461.4
2008-12-26,461.008
2008-12-29,467.329
2008-12-30,471.438
2008-12-31,474.23
2009-01-01,474.23
2009-01-02,491.939
2009-01-05,495.947
2009-01-06,506.039
2009-01-07,509.335
2009-01-08,508.759
2009-01-09,504.431
2009-01-12,492.669
2009-01-13,477.878
2009-01-14,451.822
2009-01-15,439.286
2009-01-16,445.583
2009-01-19,423.704
2009-01-20,400.761
2009-01-21,394.121
2009-01-22,392.53
2009-01-23,387.767
2009-01-26,413.884
2009-01-27,417.777
2009-01-28,439.576
2009-01-29,424.775
2009-01-30,423.272
2009-02-02,406.706
2009-02-03,421.325
2009-02-04,436.462
2009-02-05,438.476
2009-02-06,450.969
2009-02-09,460.4
2009-02-10,441.724
2009-02-11,431.583
2009-02-12,425.821
2009-02-13,426.912
2009-02-16,414.731
2009-02-17,401.773
2009-02-18,397.903
2009-02-19,399.765
2009-02-20,387.941
2009-02-23,390.788
2009-02-24,383.235
2009-02-25,384.618
2009-02-26,401.605
2009-02-27,383.64
2009-03-02,353.292
2009-03-03,345.786
2009-03-04,359.439
2009-03-05,342.421
2009-03-06,338.662
2009-03-09,328.643
2009-03-10,351.024
2009-03-11,345.708
2009-03-12,349.287
2009-03-13,358.754
2009-03-16,376.041
2009-03-17,376.208
2009-03-18,371.622
2009-03-19,392.841
2009-03-20,387.754
2009-03-23,404.91
2009-03-24,405.753
2009-03-25,399.872
2009-03-26,403.264
2009-03-27,398.301
2009-03-30,378.786
2009-03-31,399.726
2009-04-01,408.728
2009-04-02,440.761
2009-04-03,435.759
2009-04-06,436.49
2009-04-07,424.188
2009-04-08,420.794
2009-04-09,433.143
2009-04-10,433.143
2009-04-13,437.205
2009-04-14,445.516
2009-04-15,443.668
2009-04-16,454.007
2009-04-17,459.577
2009-04-20,437.233
2009-04-21,434.642
2009-04-22,440.643
2009-04-23,438.743
2009-04-24,458.315
2009-04-27,457.081
2009-04-28,448.343
2009-04-29,464.797
2009-04-30,475.784
2009-05-01,477.097
2009-05-04,480.694
2009-05-05,502.47
2009-05-06,506.728
2009-05-07,503.463
2009-05-08,512.18
2009-05-11,511.066
2009-05-12,513.087
2009-05-13,494.449
2009-05-14,498.465
2009-05-15,499.876
2009-05-18,516.233
2009-05-19,529.238
2009-05-20,530.405
2009-05-21,515.621
2009-05-22,523.153
2009-05-25,523.861
2009-05-26,528.187
2009-05-27,533.989
2009-05-28,526.059
2009-05-29,536.348
2009-06-01,559.305
2009-06-02,557.986
2009-06-03,541.801
2009-06-04,538.381
2009-06-05,536.017
2009-06-08,532.017
2009-06-09,542.224
2009-06-10,550.107
2009-06-11,559.078
2009-06-12,552.831
2009-06-15,533.721
2009-06-16,536.697
2009-06-17,527.663
2009-06-18,527.604
2009-06-19,537.627
2009-06-22,521.408
2009-06-23,516.677
2009-06-24,528.923
2009-06-25,519.322
2009-06-26,525.781
2009-06-29,535.154
2009-06-30,527.295
2009-07-01,537.631
2009-07-02,521.229
2009-07-03,520.858
2009-07-06,510.345
2009-07-07,508.397
2009-07-08,497.666
2009-07-09,504.045
2009-07-10,498.746
2009-07-13,505.738
2009-07-14,515.556
2009-07-15,535.993
2009-07-16,539.167
2009-07-17,537.935
2009-07-20,550.891
2009-07-21,552.504
2009-07-22,552.477
2009-07-23,566.483
2009-07-24,566.705
2009-07-27,570.216
2009-07-28,560.204
2009-07-29,561.442
2009-07-30,576.851
2009-07-31,578.987
2009-08-03,605.078
2009-08-04,604.213
2009-08-05,607.486
2009-08-06,612.408
2009-08-07,615.019
2009-08-10,610.208
2009-08-11,600.228
2009-08-12,608.346
2009-08-13,617.222
2009-08-14,610.311
2009-08-17,592.604
2009-08-18,605.788
2009-08-19,605.693
2009-08-20,615.224
2009-08-21,628.017
2009-08-24,631.759
2009-08-25,636.329
2009-08-26,626.582
2009-08-27,622.389
2009-08-28,635.222
2009-08-31,634.716
2009-09-01,617.213
2009-09-02,615.742
2009-09-03,617.723
2009-09-04,625.71
2009-09-07,636.232
2009-09-08,644.768
2009-09-09,654.194
2009-09-10,654.26
2009-09-11,655.837
2009-09-14,653.118
2009-09-15,648.653
2009-09-16,663.011
2009-09-17,671.924
2009-09-18,663.815
2009-09-21,655.192
2009-09-22,664.77
2009-09-23,663.886
2009-09-24,642.804
2009-09-25,636.304
2009-09-28,645.633
2009-09-29,647.205
2009-09-30,645.045
2009-10-01,634.437
2009-10-02,621.449
2009-10-05,627.766
2009-10-06,640.537
2009-10-07,636.959
2009-10-08,648.257
2009-10-09,642.824
2009-10-12,643.65
2009-10-13,638.039
2009-10-14,656.938
2009-10-15,663.922
2009-10-16,662.401
2009-10-19,676.953
2009-10-20,671.723
2009-10-21,681.794
2009-10-22,674.322
2009-10-23,668.569
2009-10-26,661.061
2009-10-27,662.989
2009-10-28,648.375
2009-10-29,661.118
2009-10-30,645.574
2009-11-02,648.761
2009-11-03,639.36
2009-11-04,657.633
2009-11-05,660.047
2009-11-06,662.63
2009-11-09,680.979
2009-11-10,679.631
2009-11-11,678.888
2009-11-12,679.343
2009-11-13,688.486
2009-11-16,703.582
2009-11-17,697.336
2009-11-18,696.291
2009-11-19,679.653
2009-11-20,671.771
2009-11-23,689.413
2009-11-24,683.162
2009-11-25,689.894
2009-11-26,659.585
2009-11-27,666.253
2009-11-30,654.166
2009-12-01,676.838
2009-12-02,679.419
2009-12-03,676.294
2009-12-04,677.5
2009-12-07,669.858
2009-12-08,653.684
2009-12-09,646.922
2009-12-10,653.584
2009-12-11,651.937
2009-12-14,659.589
2009-12-15,654.177
2009-12-16,665.015
2009-12-17,641.362
2009-12-18,635.686
2009-12-21,648.939
2009-12-22,648.397
2009-12-23,654.68
2009-12-24,655.163
2009-12-25,655.163
2009-12-28,658.165
2009-12-29,659.319
2009-12-30,656.952
2009-12-31,663.92
2010-01-01,663.92
2010-01-04,673.533
2010-01-05,676.59
2010-01-06,674.973
2010-01-07,671.065
2010-01-08,672.492
2010-01-11,683.612
2010-01-12,680.76
2010-01-13,679.661
2010-01-14,682.54
2010-01-15,674.297
2010-01-18,679.776
2010-01-19,682.704
2010-01-20,669.63
2010-01-21,658.285
2010-01-22,650.535
2010-01-25,650.563
2010-01-26,650.587
2010-01-27,644.102
2010-01-28,634.146
2010-01-29,634.977
2010-02-01,638.187
2010-02-02,640.443
2010-02-03,638.059
2010-02-04,619.644
2010-02-05,606.133
2010-02-08,607.233
2010-02-09,605.868
2010-02-10,611.232
2010-02-11,611.945
2010-02-12,609.341
2010-02-15,613.258
2010-02-16,623.713
2010-02-17,630.554
2010-02-18,631.403
2010-02-19,627.362
2010-02-22,631.355
2010-02-23,625.43
2010-02-24,630.068
2010-02-25,616.3
2010-02-26,622.948
2010-03-01,611.429
2010-03-02,619.737
2010-03-03,629.63
2010-03-04,629.424
2010-03-05,638.81
2010-03-08,638.483
2010-03-09,635.434
2010-03-10,639.955
2010-03-11,641.3
2010-03-12,648.055
2010-03-15,639.525
2010-03-16,649.187
2010-03-17,658.45
2010-03-18,653.488
2010-03-19,645.592
2010-03-22,645.08
2010-03-23,647.186
2010-03-24,641.421
2010-03-25,645.077
2010-03-26,644.299
2010-03-29,648.06
2010-03-30,648.334
2010-03-31,650.939
2010-04-01,661.631
2010-04-02,661.631
2010-04-05,662.108
2010-04-06,662.045
2010-04-07,661.134
2010-04-08,659.509
2010-04-09,671.204
2010-04-12,675.127
2010-04-13,673.046
2010-04-14,682.023
2010-04-15,691.678
2010-04-16,679.664
2010-04-19,672.81
2010-04-20,682.307
2010-04-21,679.161
2010-04-22,670.208
2010-04-23,674.251
2010-04-26,679.82
2010-04-27,659.519
2010-04-28,654.568
2010-04-29,658.103
2010-04-30,654.296
2010-05-03,650.898
2010-05-04,629.634
2010-05-05,624.955
2010-05-06,608.463
2010-05-07,579.818
2010-05-10,619.192
2010-05-11,609.458
2010-05-12,614.621
2010-05-13,611.314
2010-05-14,588.764
2010-05-17,583.159
2010-05-18,587.193
2010-05-19,570.269
2010-05-20,562.621
2010-05-21,564.018
2010-05-24,561.107
2010-05-25,544.929
2010-05-26,555.07
2010-05-27,575.421
2010-05-28,571.636
2010-05-31,574.444
2010-06-01,572.805
2010-06-02,569.116
2010-06-03,578.526
2010-06-04,568.83
2010-06-07,560.957
2010-06-08,548.803
2010-06-09,559.228
2010-06-10,562.229
2010-06-11,566.276
2010-06-14,573.704
2010-06-15,574.515
2010-06-16,576.229
2010-06-17,578.731
2010-06-18,578.382
2010-06-21,581.938
2010-06-22,575.095
2010-06-23,572.415
2010-06-24,567.611
2010-06-25,561.717
2010-06-28,569.231
2010-06-29,551.799
2010-06-30,551.666
2010-07-01,546.043
2010-07-02,550.067
2010-07-05,547.204
2010-07-06,565.898
2010-07-07,571.5
2010-07-08,580.995
2010-07-09,581.973
2010-07-12,588.487
2010-07-13,604.134
2010-07-14,605.476
2010-07-15,605.676
2010-07-16,599.12
2010-07-19,590.528
2010-07-20,588.487
2010-07-21,596.548
2010-07-22,609.21
2010-07-23,613.507
2010-07-26,622.335
2010-07-27,627.954
2010-07-28,624.253
2010-07-29,629.042
2010-07-30,622.125
2010-08-02,648.919
2010-08-03,650.146
2010-08-04,649.307
2010-08-05,648.927
2010-08-06,651.481
2010-08-09,661.036
2010-08-10,647.004
2010-08-11,629.634
2010-08-12,626.582
2010-08-13,627.397
2010-08-16,628.99
2010-08-17,633.244
2010-08-18,628.492
2010-08-19,618.565
2010-08-20,610.138
2010-08-23,615.405
2010-08-24,603.67
2010-08-25,599.264
2010-08-26,608.738
2010-08-27,610.591
2010-08-30,610.65
2010-08-31,609.56
2010-09-01,625.544
2010-09-02,625.565
2010-09-03,633.502
2010-09-06,636.957
2010-09-07,629.699
2010-09-08,638.818
2010-09-09,642.664
