Date,UNITED KINGDOM IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-10,640.262
2010-09-13,649.735
2010-09-14,652.15
2010-09-15,656.46
2010-09-16,656.105
2010-09-17,651.479
2010-09-20,660.036
2010-09-21,656.035
2010-09-22,655.116
2010-09-23,656.692
2010-09-24,664.372
2010-09-27,662.27
2010-09-28,661.436
2010-09-29,661.173
2010-09-30,659.002
2010-10-01,668.881
2010-10-04,665.668
2010-10-05,677.348
2010-10-06,681.298
2010-10-07,683.529
2010-10-08,680.282
2010-10-11,681.48
2010-10-12,674.431
2010-10-13,685.545
2010-10-14,690.215
2010-10-15,686.181
2010-10-18,688.292
2010-10-19,678.236
2010-10-20,684.827
2010-10-21,683.604
2010-10-22,678.096
2010-10-25,680.313
2010-10-26,683.515
2010-10-27,673.758
2010-10-28,684.398
2010-10-29,687.594
2010-11-01,692.615
2010-11-02,698.956
2010-11-03,703.013
2010-11-04,723.359
2010-11-05,718.524
2010-11-08,713.962
2010-11-09,715.773
2010-11-10,705.466
2010-11-11,708.014
2010-11-12,707.922
2010-11-15,706.222
2010-11-16,684.805
2010-11-17,686.725
2010-11-18,695.644
2010-11-19,690.635
2010-11-22,683.905
2010-11-23,669.956
2010-11-24,673.491
2010-11-25,675.592
2010-11-26,667.483
2010-11-29,652.312
2010-11-30,650.997
2010-12-01,664.859
2010-12-02,676.62
2010-12-03,680.014
2010-12-06,682.089
2010-12-07,692.299
2010-12-08,690.91
2010-12-09,691.651
2010-12-10,696.328
2010-12-13,704.533
2010-12-14,707.624
2010-12-15,699.983
2010-12-16,696.255
2010-12-17,688.59
2010-12-20,691.558
2010-12-21,695.446
2010-12-22,693.517
2010-12-23,698.15
2010-12-24,700.27
2010-12-27,697.459
2010-12-28,697.119
2010-12-29,698.797
2010-12-30,693.876
2010-12-31,699.835
2011-01-03,691.319
2011-01-04,714.445
2011-01-05,712.33
2011-01-06,711.325
2011-01-07,711.623
2011-01-10,710.155
2011-01-11,715.355
2011-01-12,723.429
2011-01-13,730.806
2011-01-14,730.575
2011-01-17,731.066
2011-01-18,742.352
2011-01-19,736.658
2011-01-20,718.587
2011-01-21,730.515
2011-01-24,736.821
2011-01-25,727.449
2011-01-26,734.374
2011-01-27,737.353
2011-01-28,727.77
2011-01-31,729.535
2011-02-01,747.134
2011-02-02,748.165
2011-02-03,742.119
2011-02-04,740.701
2011-02-07,748.55
2011-02-08,752.726
2011-02-09,752.669
2011-02-10,748.871
2011-02-11,745.926
2011-02-14,744.021
2011-02-15,754.209
2011-02-16,757.298
2011-02-17,764.763
2011-02-18,770.458
2011-02-21,763.648
2011-02-22,759.294
2011-02-23,755.349
2011-02-24,746.648
2011-02-25,751.707
2011-02-28,763.631
2011-03-01,758.19
2011-03-02,754.701
2011-03-03,762.466
2011-03-04,764.19
2011-03-07,762.278
2011-03-08,759.777
2011-03-09,759.147
2011-03-10,741.18
2011-03-11,734.603
2011-03-14,733.374
2011-03-15,716.243
2011-03-16,703.581
2011-03-17,722.27
2011-03-18,726.956
2011-03-21,742.799
2011-03-22,746.185
2011-03-23,741.482
2011-03-24,746.557
2011-03-25,746.39
2011-03-28,742.161
2011-03-29,740.737
2011-03-30,744.353
2011-03-31,737.009
2011-04-01,749.74
2011-04-04,756.293
2011-04-05,760.476
2011-04-06,767.53
2011-04-07,763.067
2011-04-08,771.697
2011-04-11,772.762
2011-04-12,756.156
2011-04-13,763.145
2011-04-14,761.28
2011-04-15,763.365
2011-04-18,743.063
2011-04-19,750.824
2011-04-20,772.168
2011-04-21,775.231
2011-04-22,775.231
2011-04-25,770.575
2011-04-26,778.5
2011-04-27,785.719
2011-04-28,792.701
2011-04-29,794.249
2011-05-02,795.416
2011-05-03,787.85
2011-05-04,781.689
2011-05-05,769.236
2011-05-06,773.044
2011-05-09,764.095
2011-05-10,775.134
2011-05-11,779.52
2011-05-12,766.972
2011-05-13,761.965
2011-05-16,760.667
2011-05-17,753.232
2011-05-18,758.264
2011-05-19,765.126
2011-05-20,767.533
2011-05-23,749.854
2011-05-24,754.118
2011-05-25,758.979
2011-05-26,763.881
2011-05-27,774.527
2011-05-30,774.245
2011-05-31,782.835
2011-06-01,773.545
2011-06-02,760.367
2011-06-03,764.588
2011-06-06,763.768
2011-06-07,768.281
2011-06-08,759.158
2011-06-09,763.582
2011-06-10,746.387
2011-06-13,751.1
2011-06-14,760.681
2011-06-15,747.222
2011-06-16,735.305
2011-06-17,739.336
2011-06-20,737.631
2011-06-21,748.751
2011-06-22,745.431
2011-06-23,726.163
2011-06-24,726.962
2011-06-27,730.091
2011-06-28,734.424
2011-06-29,747.447
2011-06-30,758.811
2011-07-01,762.454
2011-07-04,767.433
2011-07-05,770.336
2011-07-06,760.583
2011-07-07,766.259
2011-07-08,763.586
2011-07-11,746.149
2011-07-12,740.013
2011-07-13,751.263
2011-07-14,745.657
2011-07-15,746.301
2011-07-18,729.335
2011-07-19,740.47
2011-07-20,748.059
2011-07-21,764.437
2011-07-22,768.723
2011-07-25,765.598
2011-07-26,770.375
2011-07-27,758.624
2011-07-28,762.478
2011-07-29,764.377
2011-08-01,749.366
2011-08-02,742.779
2011-08-03,734.472
2011-08-04,706.108
2011-08-05,689.091
2011-08-08,666.443
2011-08-09,670.744
2011-08-10,649.944
2011-08-11,673.13
2011-08-12,696.36
2011-08-15,707.265
2011-08-16,706.007
2011-08-17,708.233
2011-08-18,675.844
2011-08-19,670.075
2011-08-22,674.225
2011-08-23,682.717
2011-08-24,690.47
2011-08-25,672.665
2011-08-26,668.888
2011-08-29,676.205
2011-08-30,686.518
2011-08-31,700.417
2011-09-01,698.174
2011-09-02,682.31
2011-09-05,654.717
2011-09-06,656.397
2011-09-07,674.995
2011-09-08,682.86
2011-09-09,659.457
2011-09-12,644.403
2011-09-13,651.037
2011-09-14,656.715
2011-09-15,675.262
2011-09-16,679.476
2011-09-19,661.696
2011-09-20,678.232
2011-09-21,666.098
2011-09-22,630.516
2011-09-23,636.043
2011-09-26,644.199
2011-09-27,672.642
2011-09-28,663.428
2011-09-29,663.788
2011-09-30,652.561
2011-10-03,643.505
2011-10-04,624.294
2011-10-05,643.766
2011-10-06,660.99
2011-10-07,672.449
2011-10-10,688.617
2011-10-11,686.352
2011-10-12,699.955
2011-10-13,693.564
2011-10-14,704.687
2011-10-17,703.899
2011-10-18,695.396
2011-10-19,710.616
2011-10-20,698.908
2011-10-21,722.399
2011-10-24,726.866
2011-10-25,726.051
2011-10-26,727.632
2011-10-27,750.099
2011-10-28,747.763
2011-10-31,734.556
2011-11-01,707.666
2011-11-02,717.832
2011-11-03,724.7
2011-11-04,723.932
2011-11-07,722.402
2011-11-08,731.603
2011-11-09,714.789
2011-11-10,711.427
2011-11-11,734.85
2011-11-14,726.391
2011-11-15,719.947
2011-11-16,720.643
2011-11-17,712.472
2011-11-18,705.891
2011-11-21,682.578
2011-11-22,677.533
2011-11-23,663.674
2011-11-24,658.83
2011-11-25,663.824
2011-11-28,683.207
2011-11-29,690.65
2011-11-30,717.72
2011-12-01,711.83
2011-12-02,719.63
2011-12-05,726.525
2011-12-06,720.408
2011-12-07,720.737
2011-12-08,709.63
2011-12-09,716.786
2011-12-12,702.504
2011-12-13,707.531
2011-12-14,685.792
2011-12-15,694.837
2011-12-16,695.685
2011-12-19,691.763
2011-12-20,705.455
2011-12-21,700.98
2011-12-22,711.004
2011-12-23,716.41
2011-12-26,716.41
2011-12-27,717.693
2011-12-28,706.641
2011-12-29,711.212
2011-12-30,718.481
2012-01-02,718.481
2012-01-03,737.636
2012-01-04,733.692
2012-01-05,720.198
2012-01-06,722.209
2012-01-09,718.568
2012-01-10,731.58
2012-01-11,722.007
2012-01-12,720.456
2012-01-13,715.311
2012-01-16,720.154
2012-01-17,727.312
2012-01-18,730.537
2012-01-19,742.188
2012-01-20,742.797
2012-01-23,755.392
2012-01-24,750.386
2012-01-25,745.604
2012-01-26,757.446
2012-01-27,748.001
2012-01-30,739.454
2012-01-31,748.356
2012-02-01,765.677
2012-02-02,764.171
2012-02-03,776.164
2012-02-06,775.496
2012-02-07,778.794
2012-02-08,775.906
2012-02-09,779.22
2012-02-10,768.144
2012-02-13,778.415
2012-02-14,772.216
2012-02-15,776.056
2012-02-16,777.376
2012-02-17,784.527
2012-02-20,792.619
2012-02-21,788.326
2012-02-22,778.789
2012-02-23,782.705
2012-02-24,790.25
2012-02-27,785.139
2012-02-28,787.102
2012-02-29,786.072
2012-03-01,794.371
2012-03-02,788.015
2012-03-05,784.31
2012-03-06,763.683
2012-03-07,765.371
2012-03-08,777.802
2012-03-09,773.807
2012-03-12,770.774
2012-03-13,786.411
2012-03-14,785.946
2012-03-15,782.96
2012-03-16,793.506
2012-03-19,795.72
2012-03-20,786.639
2012-03-21,786.199
2012-03-22,779.585
2012-03-23,782.127
2012-03-26,792.602
2012-03-27,790.389
2012-03-28,778.148
2012-03-29,769.564
2012-03-30,776.314
2012-04-02,790.123
2012-04-03,783.295
2012-04-04,762.377
2012-04-05,762.447
2012-04-06,762.447
2012-04-09,763.844
2012-04-10,745.928
2012-04-11,755.196
2012-04-12,764.155
2012-04-13,754.219
2012-04-16,751.987
2012-04-17,770.447
2012-04-18,770.523
2012-04-19,770.641
2012-04-20,775.947
2012-04-23,761.749
2012-04-24,773.373
2012-04-25,772.661
2012-04-26,780.742
2012-04-27,788.401
2012-04-30,783.48
2012-05-01,791.299
2012-05-02,782.548
2012-05-03,784.031
2012-05-04,766.718
2012-05-07,767.81
2012-05-08,754.068
2012-05-09,749.672
2012-05-10,757.799
2012-05-11,758.253
2012-05-14,742.505
2012-05-15,735.366
2012-05-16,726.469
2012-05-17,712.935
2012-05-18,702.852
2012-05-21,706.582
2012-05-22,721.492
2012-05-23,701.022
2012-05-24,711.199
2012-05-25,709.13
2012-05-28,711.414
2012-05-29,714.587
2012-05-30,697.108
2012-05-31,694.002
2012-06-01,686.812
2012-06-04,688.872
2012-06-05,688.379
2012-06-06,710.765
2012-06-07,725.161
2012-06-08,716.333
2012-06-11,721.441
2012-06-12,727.917
2012-06-13,731.834
2012-06-14,730.481
2012-06-15,739.733
2012-06-18,741.003
2012-06-19,756.975
2012-06-20,763.436
2012-06-21,750.661
2012-06-22,739.23
2012-06-25,731.69
2012-06-26,732.323
2012-06-27,741.167
2012-06-28,733.471
2012-06-29,751.435
2012-07-02,760.666
2012-07-03,764.801
2012-07-04,759.36
2012-07-05,758.347
2012-07-06,752.842
2012-07-09,748.432
2012-07-10,753.488
2012-07-11,759.231
2012-07-12,745.597
2012-07-13,758.956
2012-07-16,763.465
2012-07-17,756.751
2012-07-18,764.098
2012-07-19,771.41
2012-07-20,757.949
2012-07-23,736.255
2012-07-24,732.274
2012-07-25,732.737
2012-07-26,748.42
2012-07-27,758.409
2012-07-30,767.515
2012-07-31,757.682
2012-08-01,763.636
2012-08-02,755.158
2012-08-03,778.512
2012-08-06,782.78
2012-08-07,792.033
2012-08-08,794.923
2012-08-09,794.037
2012-08-10,796.99
2012-08-13,796.066
2012-08-14,800.681
2012-08-15,799.076
2012-08-16,802.487
2012-08-17,803.877
2012-08-20,801.299
2012-08-21,808.934
2012-08-22,800.261
2012-08-23,802.789
2012-08-24,798.971
2012-08-27,798.188
2012-08-28,799.68
2012-08-29,795.36
2012-08-30,790.108
2012-08-31,792.954
2012-09-03,799.539
2012-09-04,787.74
2012-09-05,786.77
2012-09-06,805.836
2012-09-07,817.612
2012-09-10,817.75
2012-09-11,821.825
2012-09-12,824.725
2012-09-13,830.295
2012-09-14,850.903
2012-09-17,848.308
2012-09-18,840.26
2012-09-19,843.723
2012-09-20,837.517
2012-09-21,840.697
2012-09-24,836.275
2012-09-25,842.773
2012-09-26,822.954
2012-09-27,827.25
2012-09-28,818.849
2012-10-01,829.253
2012-10-02,825.439
2012-10-03,825.487
2012-10-04,828.779
2012-10-05,837.351
2012-10-08,824.849
2012-10-09,820.542
2012-10-10,819.125
2012-10-11,827.58
2012-10-12,824.012
2012-10-15,823.78
2012-10-16,837.748
2012-10-17,848.94
2012-10-18,849.563
2012-10-19,840.996
2012-10-22,839.456
2012-10-23,822.856
2012-10-24,827.361
2012-10-25,832.398
2012-10-26,829.402
2012-10-29,823.957
2012-10-30,836.694
2012-10-31,832.303
2012-11-01,848.803
2012-11-02,843.511
2012-11-05,833.3
2012-11-06,840.191
2012-11-07,828.166
2012-11-08,823.887
2012-11-09,817.1
2012-11-12,815.454
2012-11-13,818.589
2012-11-14,809.454
2012-11-15,806.114
2012-11-16,792.56
2012-11-19,815.898
2012-11-20,816.972
2012-11-21,821.018
2012-11-22,825.388
2012-11-23,832.873
2012-11-26,827.39
2012-11-27,828.506
2012-11-28,827.776
2012-11-29,840.219
2012-11-30,841.57
2012-12-03,844.335
2012-12-04,843.555
2012-12-05,848.667
2012-12-06,852.79
2012-12-07,850.562
2012-12-10,852.978
2012-12-11,858.095
2012-12-12,863.745
2012-12-13,863.862
2012-12-14,861.269
2012-12-17,865.408
2012-12-18,871.091
2012-12-19,878.029
2012-12-20,876.252
2012-12-21,870.024
2012-12-24,869.836
2012-12-25,869.836
2012-12-26,869.943
2012-12-27,869.986
2012-12-28,867.099
2012-12-31,868.534
2013-01-01,868.534
2013-01-02,889.012
2013-01-03,886.153
2013-01-04,886.433
2013-01-07,886.612
2013-01-08,882.788
2013-01-09,889.525
2013-01-10,896.203
2013-01-11,900.325
2013-01-14,894.562
2013-01-15,895.392
2013-01-16,886.589
2013-01-17,889.901
2013-01-18,886.369
2013-01-21,888.121
2013-01-22,888.266
2013-01-23,888.667
2013-01-24,896.495
2013-01-25,901.767
2013-01-28,899.826
2013-01-29,909.363
2013-01-30,910.146
2013-01-31,903.247
2013-02-01,905.354
2013-02-04,888.703
2013-02-05,889.304
2013-02-06,890.18
2013-02-07,883.515
2013-02-08,896.575
2013-02-11,889.728
2013-02-12,898.382
2013-02-13,895.371
2013-02-14,887.059
2013-02-15,886.117
2013-02-18,881.461
2013-02-19,885.763
2013-02-20,877.931
2013-02-21,861.577
2013-02-22,868.733
2013-02-25,866.051
2013-02-26,852.767
2013-02-27,861.706
2013-02-28,868.63
2013-03-01,860.598
2013-03-04,856.403
2013-03-05,870.534
2013-03-06,871.799
2013-03-07,871.517
2013-03-08,873.521
2013-03-11,872.055
2013-03-12,871.221
2013-03-13,869.781
2013-03-14,884.179
2013-03-15,881.626
2013-03-18,876.311
2013-03-19,873.916
2013-03-20,874.958
2013-03-21,873.253
2013-03-22,878.022
2013-03-25,872.176
2013-03-26,875.494
2013-03-27,869.95
2013-03-28,875.513
2013-03-29,875.513
2013-04-01,878.28
2013-04-02,883.643
2013-04-03,872.739
2013-04-04,866.15
2013-04-05,864.591
2013-04-08,862.508
2013-04-09,872.682
2013-04-10,884.428
2013-04-11,891.979
2013-04-12,887.318
2013-04-15,876.667
2013-04-16,872.734
2013-04-17,860.635
2013-04-18,862.263
2013-04-19,867.9
2013-04-22,868.459
2013-04-23,884.354
2013-04-24,890.264
2013-04-25,903.119
2013-04-26,903.708
2013-04-29,908.001
2013-04-30,909.814
2013-05-01,912.073
2013-05-02,909.042
2013-05-03,921.687
2013-05-06,919.467
2013-05-07,922.605
2013-05-08,932.474
2013-05-09,929.529
2013-05-10,924.515
2013-05-13,923.477
2013-05-14,924.521
2013-05-15,926.208
2013-05-16,932.356
2013-05-17,933.574
2013-05-20,938.925
2013-05-21,940.506
2013-05-22,939.777
2013-05-23,921.741
2013-05-24,919.067
2013-05-27,916.791
2013-05-28,927.051
2013-05-29,914.994
2013-05-30,924.436
2013-05-31,912.15
2013-06-03,912.213
2013-06-04,917.728
2013-06-05,903.411
2013-06-06,899.636
2013-06-07,910.682
2013-06-10,907.349
2013-06-11,903.256
2013-06-12,901.636
2013-06-13,900.808
2013-06-14,902.294
2013-06-17,907.837
2013-06-18,909.404
2013-06-19,907.68
2013-06-20,872.133
2013-06-21,860.948
2013-06-24,850.574
2013-06-25,861.21
2013-06-26,865.487
2013-06-27,868.18
2013-06-28,864.179
2013-07-01,878.219
2013-07-02,874.267
2013-07-03,868.417
2013-07-04,882.354
2013-07-05,864.88
2013-07-08,878.151
2013-07-09,882.178
2013-07-10,887.977
2013-07-11,903.915
2013-07-12,905.258
2013-07-15,910.367
2013-07-16,910.602
2013-07-17,917.781
2013-07-18,927.275
2013-07-19,930.537
2013-07-22,936.666
2013-07-23,936.5
2013-07-24,940.09
2013-07-25,932.947
2013-07-26,932.259
2013-07-29,930.603
2013-07-30,924.179
2013-07-31,925.133
2013-08-01,931.319
2013-08-02,934.104
2013-08-05,932.004
2013-08-06,930.011
2013-08-07,926.467
2013-08-08,933.547
2013-08-09,941.525
2013-08-12,938.082
2013-08-13,942.523
2013-08-14,946.319
2013-08-15,933.247
2013-08-16,940.65
2013-08-19,937.706
2013-08-20,936.162
2013-08-21,928.515
2013-08-22,930.498
2013-08-23,938.962
2013-08-26,938.059
2013-08-27,929.11
2013-08-28,930.126
2013-08-29,935.068
2013-08-30,924.692
2013-09-02,943.493
2013-09-03,934.941
2013-09-04,943.947
2013-09-05,952.064
2013-09-06,956.258
2013-09-09,961.322
2013-09-10,969.522
2013-09-11,975.25
2013-09-12,976.494
2013-09-13,977.335
2013-09-16,987.616
2013-09-17,975.76
2013-09-18,978.841
2013-09-19,991.518
2013-09-20,981.577
2013-09-23,976.61
2013-09-24,977.325
2013-09-25,982.157
2013-09-26,980.717
2013-09-27,979.576
2013-09-30,976.595
2013-10-01,977.097
2013-10-02,978.107
2013-10-03,977.58
2013-10-04,973.29
2013-10-07,969.397
2013-10-08,960.83
2013-10-09,947.479
2013-10-10,962.363
2013-10-11,971.044
2013-10-14,978.568
2013-10-15,983.271
2013-10-16,984.534
2013-10-17,996.941
2013-10-18,1004.563
2013-10-21,1007.622
2013-10-22,1015.742
2013-10-23,1010.932
2013-10-24,1015.291
2013-10-25,1015.759
2013-10-28,1012.374
2013-10-29,1017.208
2013-10-30,1020.38
2013-10-31,1007.746
2013-11-01,1002.237
2013-11-04,1008.889
2013-11-05,1011.341
2013-11-06,1015.412
2013-11-07,1005.656
2013-11-08,1003.649
2013-11-11,1004.737
2013-11-12,1003.161
2013-11-13,994.161
2013-11-14,1005.095
2013-11-15,1010.209
2013-11-18,1016.867
2013-11-19,1010.869
2013-11-20,1014.139
2013-11-21,1014.12
2013-11-22,1014.958
2013-11-25,1014.218
2013-11-26,1007.636
2013-11-27,1013.954
2013-11-28,1020.292
2013-11-29,1022.187
2013-12-02,1012.417
2013-12-03,1006.562
2013-12-04,998.726
2013-12-05,995.319
2013-12-06,1007.096
2013-12-09,1010.025
2013-12-10,1006.081
2013-12-11,1000.682
2013-12-12,990.697
2013-12-13,985.9
2013-12-16,998.439
2013-12-17,990.348
2013-12-18,999.587
2013-12-19,1012.247
2013-12-20,1016.085
2013-12-23,1026.6
2013-12-24,1030.107
2013-12-25,1030.107
2013-12-26,1033.284
2013-12-27,1045.188
2013-12-30,1045.056
2013-12-31,1049.153
2014-01-01,1049.153
2014-01-02,1036.463
2014-01-03,1037.624
2014-01-06,1035.498
2014-01-07,1039.708
2014-01-08,1038.708
2014-01-09,1033.992
2014-01-10,1044.24
2014-01-13,1040.71
2014-01-14,1045.955
2014-01-15,1048.615
2014-01-16,1049.891
2014-01-17,1060.225
2014-01-20,1058.611
2014-01-21,1057.46
2014-01-22,1064.159
2014-01-23,1060.603
2014-01-24,1037.985
2014-01-27,1027.417
2014-01-28,1031.455
2014-01-29,1028.079
2014-01-30,1027.38
2014-01-31,1018.095
2014-02-03,1003.893
2014-02-04,997.963
2014-02-05,1000.022
2014-02-06,1016.13
2014-02-07,1023.668
2014-02-10,1026.349
2014-02-11,1043.883
2014-02-12,1053.022
2014-02-13,1057.472
2014-02-14,1063.799
2014-02-17,1073.941
2014-02-18,1083.761
2014-02-19,1087.647
2014-02-20,1086.671
2014-02-21,1094.72
2014-02-24,1091.396
2014-02-25,1087.392
2014-02-26,1079.517
2014-02-27,1084.463
2014-02-28,1090.325
2014-03-03,1070.925
2014-03-04,1084.621
2014-03-05,1081.95
2014-03-06,1083.744
2014-03-07,1070.599
2014-03-10,1059.992
2014-03-11,1058.514
2014-03-12,1050.688
2014-03-13,1045.056
2014-03-14,1036.615
2014-03-17,1044.846
2014-03-18,1045.087
2014-03-19,1042.829
2014-03-20,1029.802
2014-03-21,1032.187
2014-03-24,1024.98
2014-03-25,1038.197
2014-03-26,1044.383
2014-03-27,1043.021
2014-03-28,1049.437
2014-03-31,1049.315
2014-04-01,1055.041
2014-04-02,1056.996
2014-04-03,1051.583
2014-04-04,1059.121
2014-04-07,1050.028
2014-04-08,1053.766
2014-04-09,1061.482
2014-04-10,1064.213
2014-04-11,1048.64
2014-04-14,1052.398
2014-04-15,1045.958
2014-04-16,1056.221
2014-04-17,1063.824
2014-04-18,1063.824
2014-04-21,1063.476
2014-04-22,1073.64
2014-04-23,1070.549
2014-04-24,1077.405
2014-04-25,1074.065
2014-04-28,1078.335
2014-04-29,1093.478
2014-04-30,1097.944
2014-05-01,1098.248
2014-05-02,1101.257
2014-05-05,1100.93
2014-05-06,1104.124
2014-05-07,1104.699
2014-05-08,1111.548
2014-05-09,1101.025
2014-05-12,1109.103
2014-05-13,1109.515
2014-05-14,1110.201
2014-05-15,1107.569
2014-05-16,1110.405
2014-05-19,1103.576
2014-05-20,1096.999
2014-05-21,1102.9
2014-05-22,1099.922
2014-05-23,1100.414
2014-05-26,1100.708
2014-05-27,1099.754
2014-05-28,1094.535
2014-05-29,1097.639
2014-05-30,1095.177
2014-06-02,1098.731
2014-06-03,1092.578
2014-06-04,1089.004
2014-06-05,1089.784
2014-06-06,1099.599
2014-06-09,1102.549
2014-06-10,1098.047
2014-06-11,1096.046
2014-06-12,1097.961
2014-06-13,1095.527
2014-06-16,1093.607
2014-06-17,1091.666
2014-06-18,1095.211
2014-06-19,1105.909
2014-06-20,1104.372
2014-06-23,1102.635
2014-06-24,1096.994
2014-06-25,1088.737
2014-06-26,1089.462
2014-06-27,1094.01
2014-06-30,1096.883
2014-07-01,1109.15
2014-07-02,1115.386
2014-07-03,1120.538
2014-07-04,1121.868
2014-07-07,1113.099
2014-07-08,1100.582
2014-07-09,1098.313
2014-07-10,1088.325
2014-07-11,1091.342
2014-07-14,1099.461
2014-07-15,1098.8
2014-07-16,1113.159
2014-07-17,1100.974
2014-07-18,1100.219
2014-07-21,1097.688
2014-07-22,1107.539
2014-07-23,1110.785
2014-07-24,1111.506
2014-07-25,1109.62
2014-07-28,1110.829
2014-07-29,1110.063
2014-07-30,1102.335
2014-07-31,1096.715
2014-08-01,1083.657
2014-08-04,1085.123
2014-08-05,1087.373
2014-08-06,1079.821
2014-08-07,1074.169
2014-08-08,1066.329
2014-08-11,1075.914
2014-08-12,1075.68
2014-08-13,1074.948
2014-08-14,1079.176
2014-08-15,1078.962
2014-08-18,1089.455
2014-08-19,1088.016
2014-08-20,1087.606
2014-08-21,1087.692
2014-08-22,1086.034
2014-08-25,1086.821
2014-08-26,1093.636
2014-08-27,1094.796
2014-08-28,1089.018
2014-08-29,1092.361
2014-09-01,1093.914
2014-09-02,1086.85
2014-09-03,1091.713
2014-09-04,1085.903
2014-09-05,1079.039
2014-09-08,1064.914
2014-09-09,1058.777
2014-09-10,1062.567
2014-09-11,1062.962
2014-09-12,1063.138
2014-09-15,1062.174
2014-09-16,1060.749
2014-09-17,1066.682
2014-09-18,1077.458
2014-09-19,1075.713
2014-09-22,1064.833
2014-09-23,1054.21
2014-09-24,1058.236
2014-09-25,1044.22
2014-09-26,1039.681
2014-09-29,1037.032
2014-09-30,1030.552
2014-10-01,1020.737
2014-10-02,997.081
2014-10-03,998.358
2014-10-06,1006.983
2014-10-07,1005.125
2014-10-08,1001.6
2014-10-09,996.352
2014-10-10,974.557
2014-10-13,983.078
2014-10-14,977.361
2014-10-15,953.876
2014-10-16,955.467
2014-10-17,977.734
2014-10-20,973.82
2014-10-21,993.412
2014-10-22,993.611
2014-10-23,996.355
2014-10-24,994.486
2014-10-27,992.083
2014-10-28,1000.382
2014-10-29,1007.351
2014-10-30,999.716
2014-10-31,1009.838
2014-11-03,998.553
2014-11-04,994.195
2014-11-05,1005.249
2014-11-06,1002.744
2014-11-07,1002.675
2014-11-10,1008.953
2014-11-11,1012.278
2014-11-12,1008.427
2014-11-13,1004.831
2014-11-14,1002.033
2014-11-17,1004.275
2014-11-18,1009.397
2014-11-19,1007.424
2014-11-20,1005.762
2014-11-21,1017.151
2014-11-24,1013.29
2014-11-25,1014.303
2014-11-26,1018.815
2014-11-27,1010.748
2014-11-28,1005.906
2014-12-01,998.156
2014-12-02,1009.837
2014-12-03,1010.693
2014-12-04,1003.034
2014-12-05,1005.417
2014-12-08,996.806
2014-12-09,979.841
2014-12-10,975.676
2014-12-11,970.739
2014-12-12,946.415
2014-12-15,923.809
2014-12-16,954.101
2014-12-17,952.029
2014-12-18,967.056
2014-12-19,981.605
2014-12-22,986.17
2014-12-23,983.709
2014-12-24,987.479
2014-12-25,987.479
2014-12-26,988.241
2014-12-29,989.44
2014-12-30,979.401
2014-12-31,984.581
2015-01-01,984.581
2015-01-02,970.156
2015-01-05,938.901
2015-01-06,927.685
2015-01-07,928.036
2015-01-08,950.513
2015-01-09,945.778
2015-01-12,942.593
2015-01-13,951.456
2015-01-14,931.117
2015-01-15,942.987
2015-01-16,948.015
2015-01-19,955.464
2015-01-20,963.114
2015-01-21,973.736
2015-01-22,982.614
2015-01-23,982.224
2015-01-26,986.241
2015-01-27,990.413
2015-01-28,988.02
2015-01-29,975.155
2015-01-30,964.059
2015-02-02,972.018
2015-02-03,996.204
2015-02-04,999.087
2015-02-05,1005.523
2015-02-06,1003.229
2015-02-09,999.154
2015-02-10,996.492
2015-02-11,993.018
2015-02-12,1005.034
2015-02-13,1015.898
2015-02-16,1012.565
2015-02-17,1014.736
2015-02-18,1022.81
2015-02-19,1020.983
2015-02-20,1021.077
2015-02-23,1020.765
2015-02-24,1027.249
2015-02-25,1027.134
2015-02-26,1021.887
2015-02-27,1025.686
2015-03-02,1018.995
2015-03-03,1013.254
2015-03-04,1008.842
2015-03-05,1013.853
2015-03-06,994.442
2015-03-09,993.039
2015-03-10,967.616
2015-03-11,960.518
2015-03-12,963.155
2015-03-13,948.117
2015-03-16,959.287
2015-03-17,961.91
2015-03-18,973.252
2015-03-19,980.941
2015-03-20,1004.633
2015-03-23,1009.618
2015-03-24,1003.566
2015-03-25,1004.656
2015-03-26,987.85
2015-03-27,982.788
2015-03-30,982.722
2015-03-31,969.194
2015-04-01,973.457
2015-04-02,978.09
2015-04-03,978.09
2015-04-06,987.819
2015-04-07,999.332
2015-04-08,992.768
2015-04-09,992.232
2015-04-10,995.257
2015-04-13,991.998
2015-04-14,1005.731
2015-04-15,1007.855
2015-04-16,1011.268
2015-04-17,1005.339
2015-04-20,1011.666
2015-04-21,1012.481
2015-04-22,1015.311
2015-04-23,1024.012
2015-04-24,1035.773
2015-04-27,1044.067
2015-04-28,1043.033
2015-04-29,1041.448
2015-04-30,1037.639
2015-05-01,1029.0
2015-05-04,1024.899
2015-05-05,1023.424
2015-05-06,1028.053
2015-05-07,1018.658
2015-05-08,1058.576
2015-05-11,1065.516
2015-05-12,1059.63
2015-05-13,1067.17
2015-05-14,1073.087
2015-05-15,1073.558
2015-05-18,1065.843
2015-05-19,1054.007
2015-05-20,1061.709
2015-05-21,1072.398
2015-05-22,1065.194
2015-05-25,1065.194
2015-05-26,1043.905
2015-05-27,1052.151
2015-05-28,1049.688
2015-05-29,1040.5
2015-06-01,1032.2
2015-06-02,1040.369
2015-06-03,1042.254
2015-06-04,1031.063
2015-06-05,1016.845
2015-06-08,1014.79
2015-06-09,1011.958
2015-06-10,1038.822
