Date,FINLAND SMALL CAP Small Cap
2005-11-10,292.703
2005-11-11,293.503
2005-11-14,290.953
2005-11-15,284.517
2005-11-16,282.125
2005-11-17,286.454
2005-11-18,286.8
2005-11-21,286.135
2005-11-22,284.605
2005-11-23,288.0
2005-11-24,290.175
2005-11-25,289.643
2005-11-28,290.583
2005-11-29,286.314
2005-11-30,287.818
2005-12-01,288.309
2005-12-02,288.844
2005-12-05,291.804
2005-12-06,292.214
2005-12-07,292.648
2005-12-08,294.182
2005-12-09,293.772
2005-12-12,297.753
2005-12-13,296.235
2005-12-14,298.575
2005-12-15,296.747
2005-12-16,298.965
2005-12-19,300.021
2005-12-20,297.123
2005-12-21,294.635
2005-12-22,296.508
2005-12-23,297.487
2005-12-26,297.487
2005-12-27,297.806
2005-12-28,299.87
2005-12-29,299.656
2005-12-30,298.764
2006-01-02,300.174
2006-01-03,308.974
2006-01-04,316.824
2006-01-05,316.425
2006-01-06,317.838
2006-01-09,317.952
2006-01-10,315.817
2006-01-11,315.952
2006-01-12,315.019
2006-01-13,314.739
2006-01-16,316.987
2006-01-17,313.524
2006-01-18,310.579
2006-01-19,314.052
2006-01-20,312.991
2006-01-23,315.105
2006-01-24,316.024
2006-01-25,319.7
2006-01-26,320.318
2006-01-27,321.531
2006-01-30,323.149
2006-01-31,324.055
2006-02-01,323.532
2006-02-02,323.768
2006-02-03,320.419
2006-02-06,323.872
2006-02-07,324.363
2006-02-08,322.772
2006-02-09,321.573
2006-02-10,321.013
2006-02-13,323.238
2006-02-14,326.276
2006-02-15,327.229
2006-02-16,326.698
2006-02-17,329.893
2006-02-20,334.176
2006-02-21,335.155
2006-02-22,332.349
2006-02-23,333.84
2006-02-24,332.175
2006-02-27,336.465
2006-02-28,334.943
2006-03-01,336.15
2006-03-02,337.114
2006-03-03,337.279
2006-03-06,334.71
2006-03-07,331.648
2006-03-08,333.222
2006-03-09,336.02
2006-03-10,334.21
2006-03-13,335.927
2006-03-14,339.634
2006-03-15,340.454
2006-03-16,344.865
2006-03-17,345.838
2006-03-20,347.373
2006-03-21,344.776
2006-03-22,344.627
2006-03-23,340.803
2006-03-24,341.997
2006-03-27,342.802
2006-03-28,344.378
2006-03-29,341.318
2006-03-30,346.403
2006-03-31,345.327
2006-04-03,346.036
2006-04-04,349.518
2006-04-05,351.337
2006-04-06,351.124
2006-04-07,348.136
2006-04-10,345.367
2006-04-11,344.512
2006-04-12,341.65
2006-04-13,342.061
2006-04-14,342.061
2006-04-17,347.494
2006-04-18,347.411
2006-04-19,349.896
2006-04-20,351.095
2006-04-21,353.453
2006-04-24,354.745
2006-04-25,360.392
2006-04-26,362.072
2006-04-27,363.357
2006-04-28,359.445
2006-05-01,360.073
2006-05-02,363.439
2006-05-03,363.045
2006-05-04,367.883
2006-05-05,372.968
2006-05-08,373.972
2006-05-09,375.647
2006-05-10,380.954
2006-05-11,383.72
2006-05-12,376.156
2006-05-15,366.917
2006-05-16,363.945
2006-05-17,358.212
2006-05-18,348.004
2006-05-19,346.532
2006-05-22,334.767
2006-05-23,347.401
2006-05-24,339.124
2006-05-25,339.602
2006-05-26,349.846
2006-05-29,353.951
2006-05-30,350.512
2006-05-31,349.524
2006-06-01,350.442
2006-06-02,357.218
2006-06-05,355.082
2006-06-06,340.453
2006-06-07,337.754
2006-06-08,325.665
2006-06-09,330.847
2006-06-12,322.673
2006-06-13,312.447
2006-06-14,317.269
2006-06-15,326.221
2006-06-16,327.619
2006-06-19,327.25
2006-06-20,326.548
2006-06-21,327.045
2006-06-22,326.133
2006-06-23,324.629
2006-06-26,325.37
2006-06-27,325.718
2006-06-28,322.958
2006-06-29,326.15
2006-06-30,338.983
2006-07-03,341.981
2006-07-04,341.786
2006-07-05,337.378
2006-07-06,340.213
2006-07-07,340.859
2006-07-10,338.94
2006-07-11,337.919
2006-07-12,336.414
2006-07-13,330.851
2006-07-14,327.019
2006-07-17,316.668
2006-07-18,315.408
2006-07-19,325.624
2006-07-20,326.641
2006-07-21,322.866
2006-07-24,323.808
2006-07-25,325.998
2006-07-26,324.287
2006-07-27,330.306
2006-07-28,333.468
2006-07-31,336.092
2006-08-01,334.6
2006-08-02,338.031
2006-08-03,333.903
2006-08-04,337.647
2006-08-07,332.359
2006-08-08,332.978
2006-08-09,337.899
2006-08-10,334.927
2006-08-11,337.932
2006-08-14,339.204
2006-08-15,338.816
2006-08-16,342.446
2006-08-17,342.69
2006-08-18,342.938
2006-08-21,345.632
2006-08-22,343.874
2006-08-23,343.24
2006-08-24,340.037
2006-08-25,339.881
2006-08-28,340.054
2006-08-29,339.311
2006-08-30,346.101
2006-08-31,347.036
2006-09-01,347.184
2006-09-04,349.233
2006-09-05,347.347
2006-09-06,344.395
2006-09-07,341.388
2006-09-08,339.016
2006-09-11,336.604
2006-09-12,339.258
2006-09-13,341.17
2006-09-14,342.589
2006-09-15,340.697
2006-09-18,340.775
2006-09-19,340.817
2006-09-20,340.899
2006-09-21,342.423
2006-09-22,343.049
2006-09-25,336.956
2006-09-26,339.456
2006-09-27,342.569
2006-09-28,342.094
2006-09-29,343.876
2006-10-02,344.833
2006-10-03,345.604
2006-10-04,346.042
2006-10-05,350.528
2006-10-06,347.756
2006-10-09,350.747
2006-10-10,353.336
2006-10-11,354.393
2006-10-12,358.32
2006-10-13,360.258
2006-10-16,360.685
2006-10-17,356.78
2006-10-18,360.583
2006-10-19,361.175
2006-10-20,361.902
2006-10-23,360.207
2006-10-24,360.43
2006-10-25,359.499
2006-10-26,368.749
2006-10-27,371.173
2006-10-30,366.385
2006-10-31,368.228
2006-11-01,367.077
2006-11-02,369.411
2006-11-03,372.538
2006-11-06,374.51
2006-11-07,378.345
2006-11-08,377.04
2006-11-09,382.424
2006-11-10,382.855
2006-11-13,387.344
2006-11-14,390.784
2006-11-15,393.171
2006-11-16,394.233
2006-11-17,394.606
2006-11-20,392.424
2006-11-21,397.623
2006-11-22,402.102
2006-11-23,400.912
2006-11-24,402.974
2006-11-27,398.837
2006-11-28,397.608
2006-11-29,403.558
2006-11-30,405.537
2006-12-01,404.323
2006-12-04,402.574
2006-12-05,405.33
2006-12-06,405.604
2006-12-07,408.92
2006-12-08,412.094
2006-12-11,407.7
2006-12-12,409.001
2006-12-13,408.758
2006-12-14,410.603
2006-12-15,411.046
2006-12-18,412.733
2006-12-19,413.044
2006-12-20,420.829
2006-12-21,423.305
2006-12-22,420.667
2006-12-25,420.667
2006-12-26,420.012
2006-12-27,422.113
2006-12-28,422.434
2006-12-29,426.399
2007-01-01,426.399
2007-01-02,434.662
2007-01-03,428.546
2007-01-04,422.299
2007-01-05,416.547
2007-01-08,423.454
2007-01-09,425.856
2007-01-10,422.31
2007-01-11,421.382
2007-01-12,423.488
2007-01-15,427.224
2007-01-16,427.991
2007-01-17,429.042
2007-01-18,428.829
2007-01-19,433.369
2007-01-22,433.91
2007-01-23,436.372
2007-01-24,438.467
2007-01-25,442.139
2007-01-26,438.551
2007-01-29,441.374
2007-01-30,436.772
2007-01-31,437.711
2007-02-01,442.455
2007-02-02,441.567
2007-02-05,445.072
2007-02-06,446.033
2007-02-07,448.742
2007-02-08,446.651
2007-02-09,446.933
2007-02-12,442.574
2007-02-13,443.416
2007-02-14,446.817
2007-02-15,448.792
2007-02-16,447.358
2007-02-19,452.962
2007-02-20,455.678
2007-02-21,455.384
2007-02-22,460.939
2007-02-23,462.13
2007-02-26,462.838
2007-02-27,451.755
2007-02-28,441.733
2007-03-01,437.423
2007-03-02,440.416
2007-03-05,429.381
2007-03-06,435.007
2007-03-07,442.022
2007-03-08,449.733
2007-03-09,443.837
2007-03-12,450.33
2007-03-13,447.135
2007-03-14,436.847
2007-03-15,444.098
2007-03-16,444.795
2007-03-19,449.095
2007-03-20,452.769
2007-03-21,453.59
2007-03-22,459.841
2007-03-23,457.962
2007-03-26,459.138
2007-03-27,458.881
2007-03-28,456.85
2007-03-29,458.621
2007-03-30,460.039
2007-04-02,460.214
2007-04-03,465.144
2007-04-04,465.921
2007-04-05,471.511
2007-04-06,471.511
2007-04-09,469.055
2007-04-10,475.618
2007-04-11,475.309
2007-04-12,472.398
2007-04-13,473.095
2007-04-16,474.917
2007-04-17,474.155
2007-04-18,474.446
2007-04-19,474.174
2007-04-20,479.94
2007-04-23,479.194
2007-04-24,476.485
2007-04-25,478.652
2007-04-26,480.129
2007-04-27,480.772
2007-04-30,485.705
2007-05-01,483.89
2007-05-02,493.716
2007-05-03,493.67
2007-05-04,500.051
2007-05-07,503.126
2007-05-08,489.425
2007-05-09,488.556
2007-05-10,486.334
2007-05-11,487.241
2007-05-14,492.064
2007-05-15,496.744
2007-05-16,495.8
2007-05-17,492.805
2007-05-18,493.871
2007-05-21,493.971
2007-05-22,493.552
2007-05-23,495.881
2007-05-24,499.672
2007-05-25,500.362
2007-05-28,499.989
2007-05-29,498.881
2007-05-30,494.195
2007-05-31,506.394
2007-06-01,506.141
2007-06-04,506.675
2007-06-05,507.221
2007-06-06,495.596
2007-06-07,487.962
2007-06-08,487.512
2007-06-11,491.231
2007-06-12,484.616
2007-06-13,481.666
2007-06-14,491.707
2007-06-15,498.421
2007-06-18,497.764
2007-06-19,499.006
2007-06-20,499.405
2007-06-21,494.804
2007-06-22,495.912
2007-06-25,495.334
2007-06-26,494.238
2007-06-27,489.36
2007-06-28,493.1
2007-06-29,500.327
2007-07-02,508.169
2007-07-03,507.17
2007-07-04,509.447
2007-07-05,506.711
2007-07-06,508.418
2007-07-09,510.912
2007-07-10,518.946
2007-07-11,521.793
2007-07-12,526.573
2007-07-13,529.556
2007-07-16,523.564
2007-07-17,523.686
2007-07-18,523.676
2007-07-19,518.744
2007-07-20,522.778
2007-07-23,518.428
2007-07-24,511.027
2007-07-25,500.558
2007-07-26,491.565
2007-07-27,492.049
2007-07-30,496.341
2007-07-31,501.91
2007-08-01,494.27
2007-08-02,494.393
2007-08-03,492.267
2007-08-06,491.034
2007-08-07,489.928
2007-08-08,493.226
2007-08-09,476.695
2007-08-10,465.665
2007-08-13,469.197
2007-08-14,469.848
2007-08-15,462.97
2007-08-16,448.525
2007-08-17,456.772
2007-08-20,459.804
2007-08-21,457.968
2007-08-22,469.881
2007-08-23,471.204
2007-08-24,473.792
2007-08-27,473.326
2007-08-28,465.927
2007-08-29,469.376
2007-08-30,472.994
2007-08-31,473.844
2007-09-03,474.962
2007-09-04,479.301
2007-09-05,479.094
2007-09-06,478.394
2007-09-07,474.652
2007-09-10,469.835
2007-09-11,476.615
2007-09-12,482.115
2007-09-13,480.453
2007-09-14,478.886
2007-09-17,472.218
2007-09-18,473.116
2007-09-19,489.903
2007-09-20,489.956
2007-09-21,490.085
2007-09-24,493.667
2007-09-25,490.546
2007-09-26,490.722
2007-09-27,498.662
2007-09-28,495.703
2007-10-01,499.672
2007-10-02,500.997
2007-10-03,498.866
2007-10-04,496.793
2007-10-05,498.874
2007-10-08,496.972
2007-10-09,499.504
2007-10-10,507.263
2007-10-11,511.299
2007-10-12,510.178
2007-10-15,511.214
2007-10-16,504.927
2007-10-17,507.449
2007-10-18,504.832
2007-10-19,503.079
2007-10-22,493.225
2007-10-23,502.418
2007-10-24,503.006
2007-10-25,502.842
2007-10-26,505.241
2007-10-29,509.617
2007-10-30,508.701
2007-10-31,526.219
2007-11-01,523.234
2007-11-02,523.036
2007-11-05,520.354
2007-11-06,531.816
2007-11-07,546.592
2007-11-08,536.343
2007-11-09,527.284
2007-11-12,519.818
2007-11-13,518.925
2007-11-14,521.612
2007-11-15,511.791
2007-11-16,504.882
2007-11-19,484.948
2007-11-20,491.752
2007-11-21,477.812
2007-11-22,477.734
2007-11-23,477.721
2007-11-26,484.094
2007-11-27,479.814
2007-11-28,482.728
2007-11-29,486.833
2007-11-30,487.002
2007-12-03,482.678
2007-12-04,473.926
2007-12-05,476.241
2007-12-06,475.088
2007-12-07,482.46
2007-12-10,489.863
2007-12-11,493.977
2007-12-12,491.902
2007-12-13,480.065
2007-12-14,470.833
2007-12-17,456.836
2007-12-18,455.106
2007-12-19,448.475
2007-12-20,449.998
2007-12-21,457.405
2007-12-24,458.423
2007-12-25,458.423
2007-12-26,461.574
2007-12-27,464.54
2007-12-28,474.336
2007-12-31,471.627
2008-01-01,471.627
2008-01-02,473.277
2008-01-03,468.962
2008-01-04,461.482
2008-01-07,449.04
2008-01-08,451.815
2008-01-09,435.808
2008-01-10,420.339
2008-01-11,421.741
2008-01-14,428.032
2008-01-15,413.695
2008-01-16,399.11
2008-01-17,403.019
2008-01-18,394.524
2008-01-21,378.922
2008-01-22,384.826
2008-01-23,383.375
2008-01-24,400.117
2008-01-25,407.594
2008-01-28,405.972
2008-01-29,417.861
2008-01-30,413.93
2008-01-31,413.924
2008-02-01,425.707
2008-02-04,431.118
2008-02-05,410.63
2008-02-06,413.197
2008-02-07,402.007
2008-02-08,400.78
2008-02-11,400.657
2008-02-12,416.672
2008-02-13,419.582
2008-02-14,421.666
2008-02-15,419.991
2008-02-18,429.19
2008-02-19,431.092
2008-02-20,427.891
2008-02-21,437.947
2008-02-22,435.414
2008-02-25,441.65
2008-02-26,447.817
2008-02-27,453.686
2008-02-28,451.727
2008-02-29,446.202
2008-03-03,438.444
2008-03-04,433.677
2008-03-05,440.226
2008-03-06,442.772
2008-03-07,439.596
2008-03-10,430.167
2008-03-11,433.074
2008-03-12,443.344
2008-03-13,439.964
2008-03-14,434.311
2008-03-17,429.612
2008-03-18,439.338
2008-03-19,429.768
2008-03-20,433.237
2008-03-21,433.237
2008-03-24,432.619
2008-03-25,448.973
2008-03-26,455.936
2008-03-27,461.621
2008-03-28,462.832
2008-03-31,466.944
2008-04-01,467.767
2008-04-02,473.295
2008-04-03,467.892
2008-04-04,473.712
2008-04-07,476.164
2008-04-08,471.335
2008-04-09,471.49
2008-04-10,468.263
2008-04-11,464.882
2008-04-14,456.592
2008-04-15,456.962
2008-04-16,468.644
2008-04-17,464.619
2008-04-18,464.315
2008-04-21,464.976
2008-04-22,466.03
2008-04-23,466.548
2008-04-24,455.681
2008-04-25,462.807
2008-04-28,466.241
2008-04-29,461.305
2008-04-30,460.934
2008-05-01,457.426
2008-05-02,466.439
2008-05-05,471.596
2008-05-06,470.061
2008-05-07,470.746
2008-05-08,469.676
2008-05-09,460.489
2008-05-12,465.922
2008-05-13,467.747
2008-05-14,472.008
2008-05-15,471.516
2008-05-16,477.805
2008-05-19,479.725
2008-05-20,472.518
2008-05-21,476.339
2008-05-22,469.444
2008-05-23,468.579
2008-05-26,462.341
2008-05-27,454.728
2008-05-28,454.707
2008-05-29,451.088
2008-05-30,451.087
2008-06-02,448.116
2008-06-03,449.371
2008-06-04,449.177
2008-06-05,453.069
2008-06-06,451.887
2008-06-09,447.113
2008-06-10,431.075
2008-06-11,425.993
2008-06-12,418.472
2008-06-13,416.177
2008-06-16,424.171
2008-06-17,428.93
2008-06-18,416.799
2008-06-19,412.131
2008-06-20,415.962
2008-06-23,398.481
2008-06-24,397.699
2008-06-25,408.448
2008-06-26,407.928
2008-06-27,404.595
2008-06-30,408.609
2008-07-01,397.992
2008-07-02,395.038
2008-07-03,387.286
2008-07-04,382.187
2008-07-07,386.668
2008-07-08,381.331
2008-07-09,390.602
2008-07-10,387.021
2008-07-11,382.948
2008-07-14,380.342
2008-07-15,376.152
2008-07-16,375.457
2008-07-17,391.495
2008-07-18,390.855
2008-07-21,406.318
2008-07-22,400.343
2008-07-23,399.236
2008-07-24,387.644
2008-07-25,383.528
2008-07-28,379.269
2008-07-29,372.831
2008-07-30,382.55
2008-07-31,378.516
2008-08-01,370.888
2008-08-04,367.244
2008-08-05,372.88
2008-08-06,372.925
2008-08-07,369.971
2008-08-08,364.546
2008-08-11,367.822
2008-08-12,369.056
2008-08-13,359.413
2008-08-14,362.394
2008-08-15,361.319
2008-08-18,361.649
2008-08-19,351.686
2008-08-20,352.847
2008-08-21,352.457
2008-08-22,356.794
2008-08-25,355.802
2008-08-26,347.864
2008-08-27,346.472
2008-08-28,349.784
2008-08-29,353.883
2008-09-01,351.009
2008-09-02,354.506
2008-09-03,349.657
2008-09-04,338.202
2008-09-05,325.162
2008-09-08,328.928
2008-09-09,327.818
2008-09-10,321.568
2008-09-11,317.645
2008-09-12,325.705
2008-09-15,317.079
2008-09-16,311.054
2008-09-17,306.416
2008-09-18,307.71
2008-09-19,323.736
2008-09-22,321.823
2008-09-23,315.3
2008-09-24,314.735
2008-09-25,313.287
2008-09-26,304.239
2008-09-29,288.715
2008-09-30,280.36
2008-10-01,277.655
2008-10-02,267.747
2008-10-03,269.167
2008-10-06,246.236
2008-10-07,243.78
2008-10-08,232.664
2008-10-09,234.139
2008-10-10,220.027
2008-10-13,240.495
2008-10-14,247.015
2008-10-15,232.174
2008-10-16,221.707
2008-10-17,222.452
2008-10-20,223.101
2008-10-21,223.897
2008-10-22,213.166
2008-10-23,206.285
2008-10-24,196.488
2008-10-27,184.804
2008-10-28,182.471
2008-10-29,196.084
2008-10-30,201.091
2008-10-31,202.485
2008-11-03,213.495
2008-11-04,222.205
2008-11-05,225.144
2008-11-06,209.701
2008-11-07,208.672
2008-11-10,213.181
2008-11-11,203.889
2008-11-12,198.607
2008-11-13,196.374
2008-11-14,200.239
2008-11-17,194.249
2008-11-18,191.054
2008-11-19,186.047
2008-11-20,176.655
2008-11-21,173.114
2008-11-24,185.896
2008-11-25,186.611
2008-11-26,185.65
2008-11-27,190.077
2008-11-28,184.65
2008-12-01,178.39
2008-12-02,181.97
2008-12-03,181.441
2008-12-04,181.608
2008-12-05,176.249
2008-12-08,185.493
2008-12-09,186.024
2008-12-10,189.75
2008-12-11,190.665
2008-12-12,187.689
2008-12-15,190.128
2008-12-16,190.928
2008-12-17,197.845
2008-12-18,198.026
2008-12-19,188.329
2008-12-22,187.458
2008-12-23,188.69
2008-12-24,189.292
2008-12-25,189.292
2008-12-26,190.206
2008-12-29,194.929
2008-12-30,198.374
2008-12-31,194.952
2009-01-01,194.952
2009-01-02,207.145
2009-01-05,209.87
2009-01-06,206.006
2009-01-07,206.644
2009-01-08,203.793
2009-01-09,203.079
2009-01-12,198.868
2009-01-13,191.288
2009-01-14,183.822
2009-01-15,183.367
2009-01-16,187.537
2009-01-19,184.117
2009-01-20,178.504
2009-01-21,176.903
2009-01-22,178.754
2009-01-23,175.782
2009-01-26,184.081
2009-01-27,184.879
2009-01-28,192.026
2009-01-29,187.932
2009-01-30,187.086
2009-02-02,181.095
2009-02-03,186.581
2009-02-04,192.461
2009-02-05,191.864
2009-02-06,197.258
2009-02-09,204.865
2009-02-10,203.335
2009-02-11,200.761
2009-02-12,195.699
2009-02-13,201.038
2009-02-16,198.863
2009-02-17,189.887
2009-02-18,188.309
2009-02-19,188.551
2009-02-20,183.952
2009-02-23,181.694
2009-02-24,181.562
2009-02-25,179.636
2009-02-26,185.019
2009-02-27,185.837
2009-03-02,178.644
2009-03-03,174.311
2009-03-04,180.637
2009-03-05,176.452
2009-03-06,174.409
2009-03-09,170.718
2009-03-10,180.14
2009-03-11,184.258
2009-03-12,180.933
2009-03-13,184.031
2009-03-16,188.691
2009-03-17,186.854
2009-03-18,184.204
2009-03-19,197.432
2009-03-20,196.068
2009-03-23,197.359
2009-03-24,194.499
2009-03-25,197.076
2009-03-26,196.701
2009-03-27,192.459
2009-03-30,185.858
2009-03-31,188.929
2009-04-01,191.143
2009-04-02,205.288
2009-04-03,210.803
2009-04-06,213.25
2009-04-07,207.126
2009-04-08,205.578
2009-04-09,209.422
2009-04-10,209.422
2009-04-13,211.198
2009-04-14,215.848
2009-04-15,213.611
2009-04-16,215.649
2009-04-17,215.389
2009-04-20,205.259
2009-04-21,207.427
2009-04-22,214.456
2009-04-23,217.209
2009-04-24,226.773
2009-04-27,226.263
2009-04-28,220.404
2009-04-29,232.733
2009-04-30,240.591
2009-05-01,240.628
2009-05-04,255.684
2009-05-05,257.034
2009-05-06,266.256
2009-05-07,266.657
2009-05-08,269.85
2009-05-11,260.421
2009-05-12,257.592
2009-05-13,245.905
2009-05-14,251.766
2009-05-15,255.216
2009-05-18,258.42
2009-05-19,266.662
2009-05-20,275.556
2009-05-21,275.276
2009-05-22,273.574
2009-05-25,275.396
2009-05-26,271.352
2009-05-27,270.441
2009-05-28,271.804
2009-05-29,271.771
2009-06-01,280.832
2009-06-02,286.264
2009-06-03,277.392
2009-06-04,273.093
2009-06-05,271.377
2009-06-08,264.003
2009-06-09,268.412
2009-06-10,273.66
2009-06-11,277.705
2009-06-12,274.241
2009-06-15,267.206
2009-06-16,269.263
2009-06-17,260.207
2009-06-18,261.72
2009-06-19,261.063
2009-06-22,254.763
2009-06-23,254.625
2009-06-24,264.644
2009-06-25,264.322
2009-06-26,270.8
2009-06-29,273.612
2009-06-30,269.936
2009-07-01,277.227
2009-07-02,270.004
2009-07-03,266.233
2009-07-06,259.394
2009-07-07,261.332
2009-07-08,254.635
2009-07-09,255.059
2009-07-10,251.838
2009-07-13,253.669
2009-07-14,258.029
2009-07-15,268.745
2009-07-16,267.857
2009-07-17,271.449
2009-07-20,276.541
2009-07-21,280.946
2009-07-22,280.593
2009-07-23,284.122
2009-07-24,287.232
2009-07-27,291.439
2009-07-28,290.302
2009-07-29,287.167
2009-07-30,295.218
2009-07-31,300.291
2009-08-03,316.239
2009-08-04,314.206
2009-08-05,320.039
2009-08-06,321.384
2009-08-07,316.336
2009-08-10,313.492
2009-08-11,308.776
2009-08-12,315.882
2009-08-13,325.492
2009-08-14,325.128
2009-08-17,311.682
2009-08-18,316.422
2009-08-19,317.751
2009-08-20,327.577
2009-08-21,335.351
2009-08-24,344.499
2009-08-25,345.986
2009-08-26,341.2
2009-08-27,339.8
2009-08-28,349.737
2009-08-31,342.382
2009-09-01,334.123
2009-09-02,323.632
2009-09-03,332.01
2009-09-04,337.434
2009-09-07,346.566
2009-09-08,358.79
2009-09-09,362.866
2009-09-10,361.806
2009-09-11,365.558
2009-09-14,364.74
2009-09-15,368.431
2009-09-16,375.188
2009-09-17,378.936
2009-09-18,379.727
2009-09-21,377.172
2009-09-22,383.597
2009-09-23,384.927
2009-09-24,378.407
2009-09-25,376.342
2009-09-28,377.215
2009-09-29,373.995
2009-09-30,373.243
2009-10-01,364.03
2009-10-02,356.582
2009-10-05,361.114
2009-10-06,375.769
2009-10-07,372.715
2009-10-08,379.62
2009-10-09,381.442
2009-10-12,387.303
2009-10-13,384.414
2009-10-14,391.561
2009-10-15,391.753
2009-10-16,389.394
2009-10-19,393.426
2009-10-20,395.05
2009-10-21,393.046
2009-10-22,387.771
2009-10-23,387.491
2009-10-26,380.143
2009-10-27,373.132
2009-10-28,357.837
2009-10-29,366.945
2009-10-30,367.987
2009-11-02,368.217
2009-11-03,358.099
2009-11-04,374.937
2009-11-05,378.862
2009-11-06,379.843
2009-11-09,390.813
2009-11-10,389.899
2009-11-11,395.375
2009-11-12,395.423
2009-11-13,395.506
2009-11-16,404.616
2009-11-17,397.988
2009-11-18,404.829
2009-11-19,394.289
2009-11-20,392.24
2009-11-23,401.524
2009-11-24,399.744
2009-11-25,402.729
2009-11-26,388.387
2009-11-27,393.792
2009-11-30,387.942
2009-12-01,399.2
2009-12-02,399.348
2009-12-03,399.221
2009-12-04,396.48
2009-12-07,395.633
2009-12-08,390.538
2009-12-09,388.461
2009-12-10,391.083
2009-12-11,389.328
2009-12-14,388.705
2009-12-15,385.03
2009-12-16,384.953
2009-12-17,376.762
2009-12-18,373.662
2009-12-21,377.943
2009-12-22,378.429
2009-12-23,383.224
2009-12-24,383.879
2009-12-25,383.879
2009-12-28,385.268
2009-12-29,390.717
2009-12-30,390.463
2009-12-31,391.733
2010-01-01,391.733
2010-01-04,404.386
2010-01-05,405.917
2010-01-06,405.101
2010-01-07,408.065
2010-01-08,412.106
2010-01-11,419.017
2010-01-12,412.345
2010-01-13,415.902
2010-01-14,417.34
2010-01-15,415.549
2010-01-18,420.375
2010-01-19,420.808
2010-01-20,412.567
2010-01-21,407.877
2010-01-22,402.803
2010-01-25,404.11
2010-01-26,396.204
2010-01-27,400.494
2010-01-28,398.531
2010-01-29,400.482
2010-02-01,405.285
2010-02-02,407.229
2010-02-03,408.189
2010-02-04,397.506
2010-02-05,385.54
2010-02-08,379.295
2010-02-09,381.128
2010-02-10,378.351
2010-02-11,379.882
2010-02-12,375.185
2010-02-15,374.555
2010-02-16,379.593
2010-02-17,386.379
2010-02-18,386.732
2010-02-19,383.748
2010-02-22,386.546
2010-02-23,385.303
2010-02-24,385.197
2010-02-25,378.512
2010-02-26,384.112
2010-03-01,386.343
2010-03-02,395.242
2010-03-03,403.872
2010-03-04,401.462
2010-03-05,405.966
2010-03-08,409.949
2010-03-09,410.327
2010-03-10,414.939
2010-03-11,411.874
2010-03-12,419.071
2010-03-15,415.401
2010-03-16,419.938
2010-03-17,420.687
2010-03-18,412.816
2010-03-19,405.486
2010-03-22,409.933
2010-03-23,414.131
2010-03-24,407.508
2010-03-25,412.248
2010-03-26,415.012
2010-03-29,414.179
2010-03-30,411.683
2010-03-31,415.349
2010-04-01,421.347
2010-04-02,421.347
2010-04-05,420.382
2010-04-06,422.489
2010-04-07,420.995
2010-04-08,421.002
2010-04-09,426.237
2010-04-12,433.176
2010-04-13,429.769
2010-04-14,432.183
2010-04-15,432.331
2010-04-16,424.939
2010-04-19,417.864
2010-04-20,427.32
2010-04-21,420.367
2010-04-22,416.043
2010-04-23,424.853
2010-04-26,428.695
2010-04-27,418.285
2010-04-28,404.745
2010-04-29,409.993
2010-04-30,415.739
2010-05-03,413.097
2010-05-04,390.759
2010-05-05,375.929
2010-05-06,364.212
2010-05-07,348.012
2010-05-10,385.681
2010-05-11,373.89
2010-05-12,383.073
2010-05-13,379.614
2010-05-14,363.967
2010-05-17,355.131
2010-05-18,360.942
2010-05-19,348.293
2010-05-20,339.778
2010-05-21,347.689
2010-05-24,342.386
2010-05-25,325.067
2010-05-26,333.157
2010-05-27,348.089
2010-05-28,350.433
2010-05-31,348.675
2010-06-01,349.376
2010-06-02,347.827
2010-06-03,354.145
2010-06-04,340.974
2010-06-07,332.856
2010-06-08,332.088
2010-06-09,340.688
2010-06-10,350.897
2010-06-11,351.026
2010-06-14,361.922
2010-06-15,363.665
2010-06-16,360.881
2010-06-17,365.834
2010-06-18,369.096
2010-06-21,372.563
2010-06-22,369.827
2010-06-23,365.644
2010-06-24,360.493
2010-06-25,359.791
2010-06-28,362.002
2010-06-29,343.154
2010-06-30,343.198
2010-07-01,340.33
2010-07-02,346.235
2010-07-05,342.733
2010-07-06,355.179
2010-07-07,356.223
2010-07-08,362.678
2010-07-09,363.985
2010-07-12,365.298
2010-07-13,373.297
2010-07-14,374.66
2010-07-15,376.663
2010-07-16,373.333
2010-07-19,373.623
2010-07-20,367.906
2010-07-21,373.604
2010-07-22,385.268
2010-07-23,386.878
2010-07-26,399.36
2010-07-27,402.481
2010-07-28,403.696
2010-07-29,407.524
2010-07-30,402.382
2010-08-02,413.947
2010-08-03,414.465
2010-08-04,410.675
2010-08-05,413.708
2010-08-06,416.857
2010-08-09,418.838
2010-08-10,410.241
2010-08-11,391.933
2010-08-12,385.509
2010-08-13,385.31
2010-08-16,388.869
2010-08-17,398.041
2010-08-18,396.755
2010-08-19,393.111
2010-08-20,378.814
2010-08-23,377.063
2010-08-24,370.631
2010-08-25,365.059
2010-08-26,370.625
2010-08-27,372.081
2010-08-30,374.509
2010-08-31,377.35
2010-09-01,393.64
2010-09-02,393.991
2010-09-03,397.178
2010-09-06,397.643
2010-09-07,388.05
2010-09-08,390.977
2010-09-09,392.715
2010-09-10,392.485
2010-09-13,401.601
2010-09-14,404.861
2010-09-15,407.318
2010-09-16,408.152
2010-09-17,408.422
2010-09-20,413.68
2010-09-21,418.151
2010-09-22,421.801
