Date,FINLAND SMALL CAP Small Cap
2010-09-16,463.768
2010-09-17,464.074
2010-09-20,470.048
2010-09-21,475.128
2010-09-22,479.276
2010-09-23,474.761
2010-09-24,487.523
2010-09-27,489.952
2010-09-28,496.63
2010-09-29,500.693
2010-09-30,505.103
2010-10-01,509.255
2010-10-04,504.841
2010-10-05,515.16
2010-10-06,520.027
2010-10-07,522.208
2010-10-08,522.345
2010-10-11,528.31
2010-10-12,528.631
2010-10-13,545.246
2010-10-14,541.987
2010-10-15,533.993
2010-10-18,529.805
2010-10-19,520.112
2010-10-20,530.037
2010-10-21,538.217
2010-10-22,532.461
2010-10-25,539.929
2010-10-26,534.559
2010-10-27,520.371
2010-10-28,519.159
2010-10-29,516.297
2010-11-01,520.058
2010-11-02,528.495
2010-11-03,525.177
2010-11-04,540.992
2010-11-05,535.06
2010-11-08,530.307
2010-11-09,538.289
2010-11-10,525.464
2010-11-11,520.584
2010-11-12,518.289
2010-11-15,517.537
2010-11-16,501.565
2010-11-17,502.48
2010-11-18,513.535
2010-11-19,516.578
2010-11-22,511.516
2010-11-23,496.596
2010-11-24,504.29
2010-11-25,510.279
2010-11-26,504.325
2010-11-29,491.208
2010-11-30,486.678
2010-12-01,500.831
2010-12-02,514.708
2010-12-03,524.271
2010-12-06,520.51
2010-12-07,529.204
2010-12-08,522.759
2010-12-09,515.739
2010-12-10,517.958
2010-12-13,528.893
2010-12-14,529.828
2010-12-15,536.274
2010-12-16,529.37
2010-12-17,529.601
2010-12-20,531.79
2010-12-21,536.253
2010-12-22,535.352
2010-12-23,532.616
2010-12-24,534.715
2010-12-27,534.987
2010-12-28,534.907
2010-12-29,537.481
2010-12-30,543.969
2010-12-31,549.436
2011-01-03,556.702
2011-01-04,551.612
2011-01-05,540.017
2011-01-06,535.539
2011-01-07,531.848
2011-01-10,520.121
2011-01-11,531.469
2011-01-12,542.069
2011-01-13,550.21
2011-01-14,549.892
2011-01-17,543.254
2011-01-18,550.345
2011-01-19,545.258
2011-01-20,533.267
2011-01-21,543.068
2011-01-24,545.375
2011-01-25,545.929
2011-01-26,551.445
2011-01-27,552.79
2011-01-28,547.307
2011-01-31,547.685
2011-02-01,557.789
2011-02-02,550.777
2011-02-03,540.17
2011-02-04,546.587
2011-02-07,555.596
2011-02-08,558.016
2011-02-09,558.832
2011-02-10,547.987
2011-02-11,548.613
2011-02-14,551.309
2011-02-15,549.535
2011-02-16,551.041
2011-02-17,549.101
2011-02-18,559.526
2011-02-21,553.8
2011-02-22,551.943
2011-02-23,542.525
2011-02-24,543.797
2011-02-25,550.158
2011-02-28,557.948
2011-03-01,562.675
2011-03-02,558.665
2011-03-03,568.389
2011-03-04,568.93
2011-03-07,569.534
2011-03-08,563.823
2011-03-09,568.77
2011-03-10,556.41
2011-03-11,548.275
2011-03-14,545.575
2011-03-15,539.39
2011-03-16,533.859
2011-03-17,546.104
2011-03-18,558.95
2011-03-21,572.223
2011-03-22,572.598
2011-03-23,569.849
2011-03-24,581.506
2011-03-25,581.607
2011-03-28,583.802
2011-03-29,582.3
2011-03-30,588.384
2011-03-31,586.998
2011-04-01,588.758
2011-04-04,595.686
2011-04-05,593.138
2011-04-06,601.92
2011-04-07,592.785
2011-04-08,602.558
2011-04-11,605.716
2011-04-12,596.166
2011-04-13,600.096
2011-04-14,595.561
2011-04-15,588.668
2011-04-18,571.079
2011-04-19,585.498
2011-04-20,603.08
2011-04-21,609.059
2011-04-22,609.059
2011-04-25,608.62
2011-04-26,613.189
2011-04-27,613.376
2011-04-28,631.865
2011-04-29,630.22
2011-05-02,635.531
2011-05-03,627.065
2011-05-04,620.978
2011-05-05,604.669
2011-05-06,608.602
2011-05-09,598.868
2011-05-10,608.18
2011-05-11,605.282
2011-05-12,595.118
2011-05-13,595.007
2011-05-16,593.611
2011-05-17,587.62
2011-05-18,592.299
2011-05-19,594.833
2011-05-20,590.297
2011-05-23,573.551
2011-05-24,574.343
2011-05-25,569.826
2011-05-26,567.91
2011-05-27,577.681
2011-05-30,576.581
2011-05-31,586.319
2011-06-01,585.276
2011-06-02,585.864
2011-06-03,583.422
2011-06-06,578.528
2011-06-07,580.987
2011-06-08,562.575
2011-06-09,563.301
2011-06-10,549.929
2011-06-13,546.647
2011-06-14,550.303
2011-06-15,533.237
2011-06-16,519.677
2011-06-17,530.29
2011-06-20,516.137
2011-06-21,529.444
2011-06-22,531.483
2011-06-23,510.21
2011-06-24,510.805
2011-06-27,510.637
2011-06-28,520.854
2011-06-29,543.481
2011-06-30,561.907
2011-07-01,565.426
2011-07-04,571.617
2011-07-05,565.673
2011-07-06,557.96
2011-07-07,567.567
2011-07-08,555.233
2011-07-11,526.604
2011-07-12,519.304
2011-07-13,531.578
2011-07-14,523.056
2011-07-15,515.314
2011-07-18,498.346
2011-07-19,508.299
2011-07-20,517.67
2011-07-21,523.077
2011-07-22,528.921
2011-07-25,523.563
2011-07-26,525.735
2011-07-27,512.836
2011-07-28,499.087
2011-07-29,500.338
2011-08-01,475.357
2011-08-02,458.67
2011-08-03,447.281
2011-08-04,413.096
2011-08-05,404.07
2011-08-08,381.778
2011-08-09,403.641
2011-08-10,395.303
2011-08-11,413.453
2011-08-12,427.798
2011-08-15,442.277
2011-08-16,431.154
2011-08-17,432.837
2011-08-18,400.348
2011-08-19,393.264
2011-08-22,392.581
2011-08-23,396.971
2011-08-24,402.355
2011-08-25,400.503
2011-08-26,398.948
2011-08-29,416.752
2011-08-30,418.17
2011-08-31,435.314
2011-09-01,427.29
2011-09-02,414.626
2011-09-05,392.745
2011-09-06,383.175
2011-09-07,394.923
2011-09-08,391.206
2011-09-09,372.493
2011-09-12,357.961
2011-09-13,360.49
2011-09-14,366.861
2011-09-15,384.475
2011-09-16,392.323
2011-09-19,375.102
2011-09-20,381.046
2011-09-21,380.042
2011-09-22,354.705
2011-09-23,350.799
2011-09-26,348.593
2011-09-27,370.192
2011-09-28,364.624
2011-09-29,370.153
2011-09-30,354.151
2011-10-03,345.995
2011-10-04,331.459
2011-10-05,343.701
2011-10-06,359.141
2011-10-07,358.932
2011-10-10,373.098
2011-10-11,376.645
2011-10-12,388.86
2011-10-13,388.319
2011-10-14,400.366
2011-10-17,385.223
2011-10-18,388.081
2011-10-19,389.446
2011-10-20,377.563
2011-10-21,394.384
2011-10-24,413.167
2011-10-25,408.44
2011-10-26,407.477
2011-10-27,444.263
2011-10-28,439.571
2011-10-31,412.013
2011-11-01,389.155
2011-11-02,401.085
2011-11-03,411.977
2011-11-04,406.73
2011-11-07,403.49
2011-11-08,408.791
2011-11-09,395.757
2011-11-10,388.895
2011-11-11,405.696
2011-11-14,400.416
2011-11-15,390.565
2011-11-16,389.213
2011-11-17,383.225
2011-11-18,375.022
2011-11-21,359.054
2011-11-22,358.267
2011-11-23,347.806
2011-11-24,351.612
2011-11-25,348.121
2011-11-28,369.747
2011-11-29,372.403
2011-11-30,393.612
2011-12-01,384.782
2011-12-02,385.88
2011-12-05,395.048
2011-12-06,392.54
2011-12-07,385.408
2011-12-08,366.672
2011-12-09,370.588
2011-12-12,353.546
2011-12-13,353.253
2011-12-14,337.458
2011-12-15,341.465
2011-12-16,342.439
2011-12-19,338.785
2011-12-20,356.706
2011-12-21,355.817
2011-12-22,363.441
2011-12-23,365.06
2011-12-26,365.06
2011-12-27,362.915
2011-12-28,358.64
2011-12-29,360.112
2011-12-30,366.278
2012-01-02,379.271
2012-01-03,390.392
2012-01-04,382.417
2012-01-05,376.416
2012-01-06,374.091
2012-01-09,372.216
2012-01-10,384.296
2012-01-11,383.307
2012-01-12,392.297
2012-01-13,386.158
2012-01-16,390.884
2012-01-17,400.704
2012-01-18,410.129
2012-01-19,422.234
2012-01-20,422.79
2012-01-23,433.967
2012-01-24,422.368
2012-01-25,424.146
2012-01-26,436.136
2012-01-27,432.716
2012-01-30,418.896
2012-01-31,420.92
2012-02-01,434.474
2012-02-02,442.618
2012-02-03,445.352
2012-02-06,446.983
2012-02-07,447.522
2012-02-08,455.881
2012-02-09,458.993
2012-02-10,452.133
2012-02-13,457.501
2012-02-14,455.482
2012-02-15,457.055
2012-02-16,450.474
2012-02-17,462.707
2012-02-20,473.76
2012-02-21,470.532
2012-02-22,465.407
2012-02-23,462.527
2012-02-24,471.413
2012-02-27,464.207
2012-02-28,465.242
2012-02-29,467.101
2012-03-01,467.321
2012-03-02,464.268
2012-03-05,460.323
2012-03-06,436.534
2012-03-07,445.395
2012-03-08,466.482
2012-03-09,459.719
2012-03-12,463.185
2012-03-13,468.204
2012-03-14,467.49
2012-03-15,468.558
2012-03-16,472.211
2012-03-19,473.138
2012-03-20,463.139
2012-03-21,461.268
2012-03-22,453.432
2012-03-23,456.975
2012-03-26,463.426
2012-03-27,459.807
2012-03-28,456.056
2012-03-29,451.109
2012-03-30,455.996
2012-04-02,456.592
2012-04-03,458.995
2012-04-04,438.243
2012-04-05,437.046
2012-04-06,437.046
2012-04-09,437.297
2012-04-10,419.51
2012-04-11,427.431
2012-04-12,437.996
2012-04-13,427.322
2012-04-16,425.936
2012-04-17,443.737
2012-04-18,439.811
2012-04-19,437.49
2012-04-20,443.609
2012-04-23,425.203
2012-04-24,437.049
2012-04-25,446.262
2012-04-26,439.679
2012-04-27,457.353
2012-04-30,452.392
2012-05-01,452.033
2012-05-02,445.88
2012-05-03,444.312
2012-05-04,428.879
2012-05-07,428.876
2012-05-08,414.919
2012-05-09,408.892
2012-05-10,416.846
2012-05-11,418.57
2012-05-14,399.612
2012-05-15,389.384
2012-05-16,382.473
2012-05-17,381.483
2012-05-18,370.151
2012-05-21,377.737
2012-05-22,391.287
2012-05-23,372.833
2012-05-24,372.787
2012-05-25,369.085
2012-05-28,369.479
2012-05-29,376.563
2012-05-30,361.48
2012-05-31,353.68
2012-06-01,342.548
2012-06-04,342.134
2012-06-05,343.3
2012-06-06,356.849
2012-06-07,367.035
2012-06-08,361.462
2012-06-11,361.584
2012-06-12,351.934
2012-06-13,343.613
2012-06-14,344.818
2012-06-15,356.494
2012-06-18,355.94
2012-06-19,366.868
2012-06-20,373.994
2012-06-21,369.638
2012-06-22,367.571
2012-06-25,352.397
2012-06-26,347.785
2012-06-27,350.822
2012-06-28,346.316
2012-06-29,370.442
2012-07-02,374.197
2012-07-03,378.833
2012-07-04,374.909
2012-07-05,370.795
2012-07-06,359.03
2012-07-09,356.952
2012-07-10,361.522
2012-07-11,358.241
2012-07-12,353.059
2012-07-13,359.039
2012-07-16,362.988
2012-07-17,361.461
2012-07-18,364.59
2012-07-19,370.401
2012-07-20,362.316
2012-07-23,349.48
2012-07-24,347.584
2012-07-25,352.714
2012-07-26,367.664
2012-07-27,375.786
2012-07-30,379.834
2012-07-31,373.28
2012-08-01,371.01
2012-08-02,357.514
2012-08-03,372.534
2012-08-06,380.667
2012-08-07,385.265
2012-08-08,379.204
2012-08-09,381.957
2012-08-10,378.187
2012-08-13,376.458
2012-08-14,377.073
2012-08-15,373.996
2012-08-16,380.52
2012-08-17,385.58
2012-08-20,385.613
2012-08-21,394.973
2012-08-22,387.823
2012-08-23,386.009
2012-08-24,379.144
2012-08-27,381.577
2012-08-28,376.704
2012-08-29,373.384
2012-08-30,369.147
2012-08-31,375.773
2012-09-03,379.754
2012-09-04,373.537
2012-09-05,377.397
2012-09-06,386.557
2012-09-07,399.684
2012-09-10,399.525
2012-09-11,406.211
2012-09-12,412.64
2012-09-13,412.966
2012-09-14,434.073
2012-09-17,433.145
2012-09-18,425.205
2012-09-19,425.078
2012-09-20,420.496
2012-09-21,421.515
2012-09-24,409.663
2012-09-25,413.203
2012-09-26,400.18
2012-09-27,402.808
2012-09-28,400.197
2012-10-01,405.864
2012-10-02,405.003
2012-10-03,401.18
2012-10-04,405.926
2012-10-05,416.68
2012-10-08,408.457
2012-10-09,404.786
2012-10-10,400.76
2012-10-11,403.424
2012-10-12,403.617
2012-10-15,400.1
2012-10-16,404.95
2012-10-17,412.502
2012-10-18,411.52
2012-10-19,406.324
2012-10-22,405.541
2012-10-23,397.207
2012-10-24,400.027
2012-10-25,399.545
2012-10-26,399.712
2012-10-29,398.313
2012-10-30,404.621
2012-10-31,405.893
2012-11-01,408.026
2012-11-02,411.616
2012-11-05,408.565
2012-11-06,410.454
2012-11-07,403.615
2012-11-08,400.488
2012-11-09,397.246
2012-11-12,395.836
2012-11-13,391.778
2012-11-14,389.98
2012-11-15,387.481
2012-11-16,382.531
2012-11-19,395.823
2012-11-20,395.701
2012-11-21,398.719
2012-11-22,404.947
2012-11-23,410.931
2012-11-26,409.383
2012-11-27,407.064
2012-11-28,403.919
2012-11-29,414.086
2012-11-30,416.029
2012-12-03,422.195
2012-12-04,421.946
2012-12-05,423.048
2012-12-06,420.41
2012-12-07,422.14
2012-12-10,417.59
2012-12-11,424.424
2012-12-12,425.498
2012-12-13,426.52
2012-12-14,429.097
2012-12-17,433.242
2012-12-18,439.367
2012-12-19,440.512
2012-12-20,439.926
2012-12-21,435.085
2012-12-24,435.762
2012-12-25,435.762
2012-12-26,436.654
2012-12-27,435.543
2012-12-28,433.44
2012-12-31,432.227
2013-01-01,432.227
2013-01-02,449.253
2013-01-03,445.379
2013-01-04,449.673
2013-01-07,450.582
2013-01-08,448.177
2013-01-09,447.802
2013-01-10,451.403
2013-01-11,455.61
2013-01-14,454.677
2013-01-15,453.731
2013-01-16,454.353
2013-01-17,459.47
2013-01-18,458.685
2013-01-21,463.005
2013-01-22,463.219
2013-01-23,463.141
2013-01-24,465.91
2013-01-25,468.023
2013-01-28,470.097
2013-01-29,467.816
2013-01-30,470.677
2013-01-31,464.958
2013-02-01,478.327
2013-02-04,466.032
2013-02-05,473.852
2013-02-06,472.021
2013-02-07,468.717
2013-02-08,472.894
2013-02-11,472.727
2013-02-12,480.869
2013-02-13,485.031
2013-02-14,482.601
2013-02-15,483.481
2013-02-18,479.198
2013-02-19,489.3
2013-02-20,491.982
2013-02-21,476.605
2013-02-22,479.171
2013-02-25,481.005
2013-02-26,467.356
2013-02-27,473.391
2013-02-28,470.909
2013-03-01,467.381
2013-03-04,464.011
2013-03-05,471.177
2013-03-06,468.536
2013-03-07,472.693
2013-03-08,473.293
2013-03-11,475.96
2013-03-12,476.534
2013-03-13,474.148
2013-03-14,476.601
2013-03-15,480.893
2013-03-18,472.706
2013-03-19,468.59
2013-03-20,475.221
2013-03-21,466.592
2013-03-22,464.439
2013-03-25,460.954
2013-03-26,458.37
2013-03-27,451.926
2013-03-28,454.464
2013-03-29,454.464
2013-04-01,454.676
2013-04-02,459.552
2013-04-03,458.885
2013-04-04,455.141
2013-04-05,451.52
2013-04-08,446.03
2013-04-09,451.898
2013-04-10,462.573
2013-04-11,467.174
2013-04-12,461.596
2013-04-15,452.626
2013-04-16,450.772
2013-04-17,441.505
2013-04-18,443.631
2013-04-19,444.002
2013-04-22,441.709
2013-04-23,452.912
2013-04-24,456.806
2013-04-25,464.388
2013-04-26,460.625
2013-04-29,463.913
2013-04-30,462.438
2013-05-01,462.754
2013-05-02,457.986
2013-05-03,467.175
2013-05-06,465.806
2013-05-07,471.008
2013-05-08,483.311
2013-05-09,480.431
2013-05-10,482.233
2013-05-13,479.62
2013-05-14,481.369
2013-05-15,477.902
2013-05-16,478.806
2013-05-17,472.544
2013-05-20,479.376
2013-05-21,482.156
2013-05-22,479.84
2013-05-23,467.712
2013-05-24,466.626
2013-05-27,466.77
2013-05-28,467.895
2013-05-29,466.678
2013-05-30,471.081
2013-05-31,464.726
2013-06-03,462.152
2013-06-04,459.391
2013-06-05,451.037
2013-06-06,450.797
2013-06-07,455.887
2013-06-10,456.907
2013-06-11,452.508
2013-06-12,455.445
2013-06-13,455.718
2013-06-14,462.3
2013-06-17,464.114
2013-06-18,461.483
2013-06-19,457.217
2013-06-20,437.504
2013-06-21,436.225
2013-06-24,421.496
2013-06-25,424.666
2013-06-26,429.815
2013-06-27,435.875
2013-06-28,430.187
2013-07-01,438.95
2013-07-02,438.577
2013-07-03,433.556
2013-07-04,437.044
2013-07-05,433.983
2013-07-08,438.873
2013-07-09,444.137
2013-07-10,443.3
2013-07-11,456.426
2013-07-12,456.213
2013-07-15,455.689
2013-07-16,455.675
2013-07-17,457.474
2013-07-18,459.252
2013-07-19,458.412
2013-07-22,458.352
2013-07-23,458.026
2013-07-24,456.719
2013-07-25,453.04
2013-07-26,452.087
2013-07-29,452.68
2013-07-30,455.063
2013-07-31,455.105
2013-08-01,464.174
2013-08-02,466.557
2013-08-05,466.197
2013-08-06,465.913
2013-08-07,464.962
2013-08-08,471.832
2013-08-09,477.049
2013-08-12,479.492
2013-08-13,478.924
2013-08-14,483.211
2013-08-15,478.921
2013-08-16,484.233
2013-08-19,488.268
2013-08-20,484.342
2013-08-21,479.718
2013-08-22,481.882
2013-08-23,486.225
2013-08-26,486.03
2013-08-27,479.406
2013-08-28,475.625
2013-08-29,473.091
2013-08-30,466.98
2013-09-02,475.07
2013-09-03,477.373
2013-09-04,482.23
2013-09-05,481.09
2013-09-06,485.572
2013-09-09,492.218
2013-09-10,503.622
2013-09-11,506.05
2013-09-12,503.455
2013-09-13,501.409
2013-09-16,503.202
2013-09-17,499.988
2013-09-18,500.665
2013-09-19,514.02
2013-09-20,510.988
2013-09-23,506.069
2013-09-24,504.833
2013-09-25,503.401
2013-09-26,502.595
2013-09-27,504.485
2013-09-30,501.803
2013-10-01,503.873
2013-10-02,504.704
2013-10-03,504.599
2013-10-04,500.222
2013-10-07,493.273
2013-10-08,492.991
2013-10-09,486.94
2013-10-10,491.801
2013-10-11,492.613
2013-10-14,491.992
2013-10-15,492.618
2013-10-16,490.098
2013-10-17,488.281
2013-10-18,493.328
2013-10-21,496.761
2013-10-22,498.261
2013-10-23,499.276
2013-10-24,500.654
2013-10-25,502.659
2013-10-28,503.953
2013-10-29,504.658
2013-10-30,506.415
2013-10-31,495.707
2013-11-01,491.403
2013-11-04,498.304
2013-11-05,498.384
2013-11-06,506.031
2013-11-07,503.256
2013-11-08,498.029
2013-11-11,503.089
2013-11-12,497.651
2013-11-13,492.586
2013-11-14,495.468
2013-11-15,494.595
2013-11-18,498.547
2013-11-19,496.619
2013-11-20,494.689
2013-11-21,497.705
2013-11-22,499.645
2013-11-25,501.459
2013-11-26,503.772
2013-11-27,507.581
2013-11-28,509.706
2013-11-29,513.857
2013-12-02,509.158
2013-12-03,497.808
2013-12-04,492.19
2013-12-05,497.678
2013-12-06,498.68
2013-12-09,500.768
2013-12-10,499.908
2013-12-11,498.993
2013-12-12,490.232
2013-12-13,488.637
2013-12-16,492.949
2013-12-17,492.484
2013-12-18,496.513
2013-12-19,500.564
2013-12-20,502.879
2013-12-23,508.894
2013-12-24,507.427
2013-12-25,507.427
2013-12-26,508.374
2013-12-27,518.457
2013-12-30,520.95
2013-12-31,519.63
2014-01-01,519.63
2014-01-02,509.254
2014-01-03,513.99
2014-01-06,515.085
2014-01-07,511.943
2014-01-08,514.043
2014-01-09,511.745
2014-01-10,519.484
2014-01-13,524.883
2014-01-14,525.02
2014-01-15,527.259
2014-01-16,527.203
2014-01-17,525.197
2014-01-20,528.794
2014-01-21,518.125
2014-01-22,523.714
2014-01-23,523.537
2014-01-24,513.309
2014-01-27,507.386
2014-01-28,514.239
2014-01-29,509.906
2014-01-30,505.785
2014-01-31,496.947
2014-02-03,493.478
2014-02-04,498.521
2014-02-05,500.28
2014-02-06,508.644
2014-02-07,505.979
2014-02-10,513.008
2014-02-11,518.294
2014-02-12,515.105
2014-02-13,519.054
2014-02-14,518.936
2014-02-17,523.739
2014-02-18,525.356
2014-02-19,528.267
2014-02-20,525.785
2014-02-21,530.999
2014-02-24,532.233
2014-02-25,537.02
2014-02-26,535.757
2014-02-27,534.05
2014-02-28,542.589
2014-03-03,528.026
2014-03-04,538.312
2014-03-05,540.584
2014-03-06,550.815
2014-03-07,547.498
2014-03-10,543.649
2014-03-11,542.154
2014-03-12,533.733
2014-03-13,530.067
2014-03-14,525.996
2014-03-17,536.905
2014-03-18,542.749
2014-03-19,537.161
2014-03-20,527.598
2014-03-21,526.994
2014-03-24,520.091
2014-03-25,528.283
2014-03-26,536.321
2014-03-27,532.972
2014-03-28,537.959
2014-03-31,541.333
2014-04-01,548.235
2014-04-02,551.073
2014-04-03,548.583
2014-04-04,549.585
2014-04-07,547.219
2014-04-08,545.366
2014-04-09,554.82
2014-04-10,554.334
2014-04-11,545.727
2014-04-14,536.735
2014-04-15,533.059
2014-04-16,539.134
2014-04-17,542.946
2014-04-18,542.946
2014-04-21,541.709
2014-04-22,549.635
2014-04-23,552.663
2014-04-24,553.768
2014-04-25,552.452
2014-04-28,550.926
2014-04-29,556.199
2014-04-30,557.18
2014-05-01,557.18
2014-05-02,560.146
2014-05-05,558.846
2014-05-06,562.805
2014-05-07,564.675
2014-05-08,566.097
2014-05-09,559.838
2014-05-12,562.889
2014-05-13,565.967
2014-05-14,563.979
2014-05-15,556.206
2014-05-16,551.213
2014-05-19,552.758
2014-05-20,555.415
2014-05-21,556.843
2014-05-22,561.903
2014-05-23,565.603
2014-05-26,571.775
2014-05-27,571.779
2014-05-28,568.953
2014-05-29,569.706
2014-05-30,567.801
2014-06-02,573.436
2014-06-03,571.131
2014-06-04,572.027
2014-06-05,574.936
2014-06-06,579.972
2014-06-09,580.095
2014-06-10,577.552
2014-06-11,571.353
2014-06-12,572.387
2014-06-13,570.38
2014-06-16,565.796
2014-06-17,566.263
2014-06-18,569.24
2014-06-19,571.751
2014-06-20,569.381
2014-06-23,572.969
2014-06-24,566.281
2014-06-25,559.195
2014-06-26,560.611
2014-06-27,564.466
2014-06-30,566.43
2014-07-01,568.083
2014-07-02,568.87
2014-07-03,573.913
2014-07-04,570.928
2014-07-07,567.816
2014-07-08,563.333
2014-07-09,565.366
2014-07-10,555.204
2014-07-11,553.314
2014-07-14,564.002
2014-07-15,557.437
2014-07-16,560.717
2014-07-17,558.227
2014-07-18,552.701
2014-07-21,555.218
2014-07-22,549.644
2014-07-23,558.641
2014-07-24,556.309
2014-07-25,551.449
2014-07-28,547.946
2014-07-29,544.903
2014-07-30,539.933
2014-07-31,529.003
2014-08-01,525.84
2014-08-04,523.888
2014-08-05,519.421
2014-08-06,511.512
2014-08-07,509.002
2014-08-08,502.577
2014-08-11,511.607
2014-08-12,509.219
2014-08-13,508.977
2014-08-14,508.341
2014-08-15,507.55
2014-08-18,513.627
2014-08-19,518.529
2014-08-20,516.215
2014-08-21,522.424
2014-08-22,518.28
2014-08-25,520.404
2014-08-26,525.076
2014-08-27,528.011
2014-08-28,517.163
2014-08-29,515.397
2014-09-01,511.408
2014-09-02,510.151
2014-09-03,517.062
2014-09-04,514.756
2014-09-05,517.315
2014-09-08,517.11
2014-09-09,511.99
2014-09-10,506.631
2014-09-11,506.322
2014-09-12,503.795
2014-09-15,501.705
2014-09-16,498.978
2014-09-17,500.569
2014-09-18,499.849
2014-09-19,497.969
2014-09-22,496.031
2014-09-23,489.69
2014-09-24,485.235
2014-09-25,481.643
2014-09-26,477.154
2014-09-29,474.036
2014-09-30,474.278
2014-10-01,464.452
2014-10-02,458.133
2014-10-03,456.442
2014-10-06,460.358
2014-10-07,452.584
2014-10-08,446.933
2014-10-09,443.316
2014-10-10,431.562
2014-10-13,431.273
2014-10-14,435.804
2014-10-15,429.596
2014-10-16,428.062
2014-10-17,443.617
2014-10-20,443.63
2014-10-21,451.555
2014-10-22,458.569
2014-10-23,456.279
2014-10-24,454.517
2014-10-27,452.63
2014-10-28,459.244
2014-10-29,461.86
2014-10-30,456.67
2014-10-31,459.571
2014-11-03,456.478
2014-11-04,456.697
2014-11-05,457.952
2014-11-06,457.008
2014-11-07,451.18
2014-11-10,454.799
2014-11-11,453.245
2014-11-12,450.435
2014-11-13,453.407
2014-11-14,452.837
2014-11-17,453.554
2014-11-18,462.078
2014-11-19,462.822
2014-11-20,461.083
2014-11-21,466.971
2014-11-24,477.148
2014-11-25,479.195
2014-11-26,479.708
2014-11-27,476.644
2014-11-28,468.748
2014-12-01,467.099
2014-12-02,465.631
2014-12-03,467.325
2014-12-04,470.135
2014-12-05,470.575
2014-12-08,469.509
2014-12-09,469.516
2014-12-10,467.836
2014-12-11,466.404
2014-12-12,461.45
2014-12-15,453.063
2014-12-16,457.332
2014-12-17,455.737
2014-12-18,463.056
2014-12-19,460.925
2014-12-22,461.557
2014-12-23,464.949
2014-12-24,465.446
2014-12-25,465.446
2014-12-26,464.72
2014-12-29,466.058
2014-12-30,461.728
2014-12-31,459.299
2015-01-01,459.299
2015-01-02,464.38
2015-01-05,452.949
2015-01-06,452.285
2015-01-07,443.514
2015-01-08,452.574
2015-01-09,454.586
2015-01-12,452.773
2015-01-13,454.611
2015-01-14,447.451
2015-01-15,444.939
2015-01-16,450.804
2015-01-19,461.144
2015-01-20,461.808
2015-01-21,465.671
2015-01-22,465.567
2015-01-23,468.998
2015-01-26,474.853
2015-01-27,468.479
2015-01-28,470.79
2015-01-29,468.788
2015-01-30,473.266
2015-02-02,477.082
2015-02-03,483.948
2015-02-04,483.588
2015-02-05,499.11
2015-02-06,495.895
2015-02-09,492.101
2015-02-10,496.281
2015-02-11,496.374
2015-02-12,505.275
2015-02-13,513.584
2015-02-16,513.426
2015-02-17,512.361
2015-02-18,516.355
2015-02-19,518.092
2015-02-20,518.695
2015-02-23,521.976
2015-02-24,522.827
2015-02-25,523.239
2015-02-26,517.922
2015-02-27,518.296
2015-03-02,518.549
2015-03-03,512.588
2015-03-04,504.811
2015-03-05,509.319
2015-03-06,508.642
2015-03-09,506.602
2015-03-10,497.95
2015-03-11,496.713
2015-03-12,500.476
2015-03-13,498.166
2015-03-16,505.488
2015-03-17,506.494
2015-03-18,508.54
2015-03-19,513.51
2015-03-20,527.615
2015-03-23,532.857
2015-03-24,536.845
2015-03-25,538.714
2015-03-26,529.879
2015-03-27,523.422
2015-03-30,524.355
2015-03-31,517.511
2015-04-01,523.887
2015-04-02,531.699
2015-04-03,531.699
2015-04-06,539.077
2015-04-07,534.494
2015-04-08,532.757
2015-04-09,530.183
2015-04-10,534.723
2015-04-13,534.254
2015-04-14,543.166
2015-04-15,540.464
2015-04-16,539.092
2015-04-17,533.847
2015-04-20,534.264
2015-04-21,538.555
2015-04-22,532.176
2015-04-23,534.004
2015-04-24,541.753
2015-04-27,546.606
2015-04-28,541.005
2015-04-29,529.628
2015-04-30,532.304
2015-05-01,533.111
2015-05-04,533.737
2015-05-05,528.222
2015-05-06,537.282
2015-05-07,531.869
2015-05-08,539.477
2015-05-11,536.857
2015-05-12,532.312
2015-05-13,542.849
2015-05-14,544.164
2015-05-15,553.107
2015-05-18,546.517
2015-05-19,543.236
2015-05-20,545.773
2015-05-21,546.941
2015-05-22,540.931
2015-05-25,536.565
2015-05-26,527.38
2015-05-27,526.081
2015-05-28,524.919
2015-05-29,522.195
2015-06-01,520.589
2015-06-02,535.816
2015-06-03,545.587
2015-06-04,539.308
2015-06-05,523.677
2015-06-08,520.392
2015-06-09,521.95
2015-06-10,529.73
2015-06-11,528.007
2015-06-12,520.955
2015-06-15,512.431
2015-06-16,518.231
2015-06-17,512.269
2015-06-18,519.781
2015-06-19,516.408
2015-06-22,533.145
2015-06-23,530.192
2015-06-24,528.116
2015-06-25,526.682
2015-06-26,526.365
2015-06-29,513.152
2015-06-30,507.027
2015-07-01,510.312
2015-07-02,507.641
2015-07-03,504.915
2015-07-06,495.457
2015-07-07,479.123
2015-07-08,485.55
2015-07-09,496.284
2015-07-10,514.415
2015-07-13,518.137
2015-07-14,520.364
2015-07-15,519.081
2015-07-16,522.239
2015-07-17,521.18
2015-07-20,528.288
2015-07-21,524.347
2015-07-22,519.236
2015-07-23,523.016
2015-07-24,527.973
2015-07-27,525.389
2015-07-28,526.235
2015-07-29,533.836
