Date,SWEDEN SMALL VALUE Small Cap
2005-11-10,417.15
2005-11-11,422.574
2005-11-14,421.883
2005-11-15,419.885
2005-11-16,420.389
2005-11-17,425.31
2005-11-18,426.144
2005-11-21,432.399
2005-11-22,433.219
2005-11-23,437.641
2005-11-24,438.288
2005-11-25,440.19
2005-11-28,441.292
2005-11-29,441.338
2005-11-30,441.715
2005-12-01,443.101
2005-12-02,449.631
2005-12-05,451.7
2005-12-06,459.667
2005-12-07,458.375
2005-12-08,461.434
2005-12-09,463.006
2005-12-12,467.877
2005-12-13,469.075
2005-12-14,470.017
2005-12-15,466.431
2005-12-16,470.858
2005-12-19,475.964
2005-12-20,473.385
2005-12-21,475.828
2005-12-22,478.086
2005-12-23,482.73
2005-12-26,482.73
2005-12-27,486.602
2005-12-28,490.754
2005-12-29,490.451
2005-12-30,491.224
2006-01-02,486.404
2006-01-03,498.41
2006-01-04,507.544
2006-01-05,510.419
2006-01-06,513.275
2006-01-09,513.402
2006-01-10,510.186
2006-01-11,516.808
2006-01-12,518.452
2006-01-13,518.565
2006-01-16,519.073
2006-01-17,515.169
2006-01-18,510.124
2006-01-19,527.628
2006-01-20,537.003
2006-01-23,540.394
2006-01-24,538.95
2006-01-25,545.763
2006-01-26,553.934
2006-01-27,561.248
2006-01-30,563.09
2006-01-31,573.201
2006-02-01,576.71
2006-02-02,575.312
2006-02-03,570.439
2006-02-06,568.361
2006-02-07,563.523
2006-02-08,565.709
2006-02-09,572.882
2006-02-10,566.236
2006-02-13,561.44
2006-02-14,564.53
2006-02-15,565.649
2006-02-16,565.439
2006-02-17,576.141
2006-02-20,583.205
2006-02-21,581.592
2006-02-22,581.861
2006-02-23,587.327
2006-02-24,587.479
2006-02-27,588.554
2006-02-28,582.212
2006-03-01,592.225
2006-03-02,594.836
2006-03-03,600.712
2006-03-06,604.193
2006-03-07,592.09
2006-03-08,589.757
2006-03-09,594.479
2006-03-10,596.133
2006-03-13,602.316
2006-03-14,614.727
2006-03-15,615.512
2006-03-16,629.369
2006-03-17,635.323
2006-03-20,640.912
2006-03-21,637.612
2006-03-22,640.092
2006-03-23,639.431
2006-03-24,646.618
2006-03-27,646.008
2006-03-28,651.512
2006-03-29,644.594
2006-03-30,656.432
2006-03-31,654.119
2006-04-03,666.778
2006-04-04,676.791
2006-04-05,679.435
2006-04-06,682.581
2006-04-07,672.418
2006-04-10,671.757
2006-04-11,669.536
2006-04-12,664.287
2006-04-13,674.576
2006-04-14,674.576
2006-04-17,686.65
2006-04-18,690.043
2006-04-19,705.829
2006-04-20,697.216
2006-04-21,710.384
2006-04-24,712.373
2006-04-25,706.785
2006-04-26,711.467
2006-04-27,698.972
2006-04-28,713.237
2006-05-01,716.004
2006-05-02,734.789
2006-05-03,724.252
2006-05-04,733.872
2006-05-05,744.202
2006-05-08,746.697
2006-05-09,760.43
2006-05-10,764.678
2006-05-11,763.225
2006-05-12,746.095
2006-05-15,702.44
2006-05-16,692.405
2006-05-17,660.895
2006-05-18,636.42
2006-05-19,631.719
2006-05-22,588.52
2006-05-23,629.694
2006-05-24,623.378
2006-05-25,624.208
2006-05-26,649.969
2006-05-29,671.731
2006-05-30,655.596
2006-05-31,661.05
2006-06-01,665.874
2006-06-02,680.583
2006-06-05,682.147
2006-06-06,674.154
2006-06-07,656.345
2006-06-08,623.992
2006-06-09,633.314
2006-06-12,625.539
2006-06-13,593.362
2006-06-14,601.597
2006-06-15,633.326
2006-06-16,626.337
2006-06-19,630.497
2006-06-20,632.005
2006-06-21,636.799
2006-06-22,637.196
2006-06-23,634.852
2006-06-26,638.421
2006-06-27,631.993
2006-06-28,627.786
2006-06-29,635.867
2006-06-30,661.014
2006-07-03,658.236
2006-07-04,661.086
2006-07-05,652.166
2006-07-06,660.69
2006-07-07,660.484
2006-07-10,653.36
2006-07-11,650.291
2006-07-12,648.106
2006-07-13,637.063
2006-07-14,624.428
2006-07-17,603.029
2006-07-18,597.58
2006-07-19,619.592
2006-07-20,630.531
2006-07-21,625.815
2006-07-24,632.523
2006-07-25,632.023
2006-07-26,635.146
2006-07-27,653.487
2006-07-28,656.298
2006-07-31,659.335
2006-08-01,653.798
2006-08-02,661.626
2006-08-03,656.576
2006-08-04,666.941
2006-08-07,662.899
2006-08-08,662.505
2006-08-09,668.308
2006-08-10,653.693
2006-08-11,659.246
2006-08-14,656.264
2006-08-15,660.803
2006-08-16,668.155
2006-08-17,673.817
2006-08-18,671.171
2006-08-21,679.437
2006-08-22,678.436
2006-08-23,672.261
2006-08-24,670.22
2006-08-25,668.661
2006-08-28,671.188
2006-08-29,671.133
2006-08-30,674.214
2006-08-31,668.956
2006-09-01,672.347
2006-09-04,683.084
2006-09-05,679.91
2006-09-06,674.08
2006-09-07,665.829
2006-09-08,671.029
2006-09-11,671.889
2006-09-12,681.856
2006-09-13,686.392
2006-09-14,694.428
2006-09-15,693.031
2006-09-18,698.153
2006-09-19,697.329
2006-09-20,697.913
2006-09-21,701.677
2006-09-22,698.443
2006-09-25,688.603
2006-09-26,689.136
2006-09-27,700.721
2006-09-28,704.269
2006-09-29,701.964
2006-10-02,706.311
2006-10-03,702.535
2006-10-04,706.736
2006-10-05,717.137
2006-10-06,715.688
2006-10-09,711.2
2006-10-10,710.892
2006-10-11,712.948
2006-10-12,719.224
2006-10-13,716.728
2006-10-16,721.431
2006-10-17,717.571
2006-10-18,724.127
2006-10-19,728.255
2006-10-20,740.595
2006-10-23,740.734
2006-10-24,739.577
2006-10-25,741.483
2006-10-26,745.324
2006-10-27,747.359
2006-10-30,741.767
2006-10-31,746.011
2006-11-01,752.816
2006-11-02,745.27
2006-11-03,745.561
2006-11-06,755.315
2006-11-07,768.435
2006-11-08,764.998
2006-11-09,771.843
2006-11-10,774.229
2006-11-13,773.444
2006-11-14,780.515
2006-11-15,782.945
2006-11-16,783.813
2006-11-17,778.346
2006-11-20,781.684
2006-11-21,784.412
2006-11-22,797.313
2006-11-23,801.319
2006-11-24,803.818
2006-11-27,788.544
2006-11-28,778.075
2006-11-29,787.341
2006-11-30,792.83
2006-12-01,800.071
2006-12-04,807.011
2006-12-05,811.668
2006-12-06,811.831
2006-12-07,819.699
2006-12-08,821.858
2006-12-11,825.009
2006-12-12,833.705
2006-12-13,831.961
2006-12-14,831.089
2006-12-15,833.85
2006-12-18,835.659
2006-12-19,837.714
2006-12-20,850.92
2006-12-21,857.428
2006-12-22,857.301
2006-12-25,857.301
2006-12-26,853.525
2006-12-27,858.24
2006-12-28,861.466
2006-12-29,865.06
2007-01-01,865.06
2007-01-02,876.312
2007-01-03,870.992
2007-01-04,851.009
2007-01-05,848.919
2007-01-08,852.711
2007-01-09,852.867
2007-01-10,844.452
2007-01-11,851.334
2007-01-12,864.038
2007-01-15,881.955
2007-01-16,882.422
2007-01-17,886.577
2007-01-18,880.369
2007-01-19,882.229
2007-01-22,886.634
2007-01-23,890.791
2007-01-24,891.152
2007-01-25,890.061
2007-01-26,877.151
2007-01-29,884.74
2007-01-30,887.881
2007-01-31,884.594
2007-02-01,892.292
2007-02-02,893.232
2007-02-05,883.944
2007-02-06,888.953
2007-02-07,899.659
2007-02-08,889.169
2007-02-09,892.521
2007-02-12,877.527
2007-02-13,885.978
2007-02-14,901.453
2007-02-15,900.701
2007-02-16,902.523
2007-02-19,913.896
2007-02-20,912.579
2007-02-21,904.201
2007-02-22,903.811
2007-02-23,908.238
2007-02-26,917.228
2007-02-27,885.396
2007-02-28,865.562
2007-03-01,852.837
2007-03-02,865.509
2007-03-05,837.815
2007-03-06,851.119
2007-03-07,871.847
2007-03-08,884.137
2007-03-09,885.323
2007-03-12,887.435
2007-03-13,880.283
2007-03-14,851.33
2007-03-15,878.641
2007-03-16,883.583
2007-03-19,892.9
2007-03-20,900.512
2007-03-21,907.427
2007-03-22,923.417
2007-03-23,922.737
2007-03-26,925.536
2007-03-27,923.747
2007-03-28,918.582
2007-03-29,925.305
2007-03-30,929.282
2007-04-02,941.647
2007-04-03,956.186
2007-04-04,961.618
2007-04-05,970.548
2007-04-06,970.548
2007-04-09,964.09
2007-04-10,982.628
2007-04-11,980.522
2007-04-12,984.195
2007-04-13,989.123
2007-04-16,998.097
2007-04-17,1002.0
2007-04-18,991.922
2007-04-19,983.401
2007-04-20,1003.546
2007-04-23,1002.658
2007-04-24,993.493
2007-04-25,998.225
2007-04-26,1000.332
2007-04-27,1002.659
2007-04-30,1003.2
2007-05-01,1002.304
2007-05-02,1008.658
2007-05-03,1004.758
2007-05-04,1007.726
2007-05-07,1015.714
2007-05-08,985.358
2007-05-09,981.945
2007-05-10,973.061
2007-05-11,973.157
2007-05-14,974.005
2007-05-15,978.075
2007-05-16,973.998
2007-05-17,964.598
2007-05-18,972.384
2007-05-21,974.271
2007-05-22,984.209
2007-05-23,995.922
2007-05-24,988.084
2007-05-25,990.117
2007-05-28,996.865
2007-05-29,988.033
2007-05-30,979.353
2007-05-31,1000.0
2007-06-01,994.223
2007-06-04,995.716
2007-06-05,1001.848
2007-06-06,997.593
2007-06-07,955.99
2007-06-08,950.688
2007-06-11,963.71
2007-06-12,932.628
2007-06-13,935.456
2007-06-14,949.338
2007-06-15,956.088
2007-06-18,953.061
2007-06-19,951.335
2007-06-20,964.478
2007-06-21,947.629
2007-06-22,952.201
2007-06-25,942.829
2007-06-26,939.948
2007-06-27,933.68
2007-06-28,947.998
2007-06-29,948.714
2007-07-02,961.665
2007-07-03,972.051
2007-07-04,977.824
2007-07-05,969.973
2007-07-06,974.768
2007-07-09,973.383
2007-07-10,978.576
2007-07-11,986.055
2007-07-12,993.623
2007-07-13,1001.014
2007-07-16,1002.939
2007-07-17,1000.815
2007-07-18,997.283
2007-07-19,1003.563
2007-07-20,1004.643
2007-07-23,1000.117
2007-07-24,979.025
2007-07-25,968.417
2007-07-26,936.806
2007-07-27,924.189
2007-07-30,930.827
2007-07-31,947.01
2007-08-01,917.143
2007-08-02,925.456
2007-08-03,920.199
2007-08-06,894.435
2007-08-07,899.86
2007-08-08,927.301
2007-08-09,897.247
2007-08-10,870.658
2007-08-13,880.085
2007-08-14,873.173
2007-08-15,857.931
2007-08-16,826.878
2007-08-17,852.901
2007-08-20,860.418
2007-08-21,856.074
2007-08-22,874.205
2007-08-23,876.922
2007-08-24,898.983
2007-08-27,900.37
2007-08-28,886.788
2007-08-29,898.932
2007-08-30,900.633
2007-08-31,908.379
2007-09-03,908.701
2007-09-04,909.907
2007-09-05,894.136
2007-09-06,898.244
2007-09-07,882.796
2007-09-10,866.699
2007-09-11,883.443
2007-09-12,892.489
2007-09-13,898.78
2007-09-14,886.641
2007-09-17,873.417
2007-09-18,882.696
2007-09-19,916.071
2007-09-20,911.432
2007-09-21,918.21
2007-09-24,912.948
2007-09-25,902.06
2007-09-26,908.8
2007-09-27,918.531
2007-09-28,934.469
2007-10-01,947.175
2007-10-02,941.562
2007-10-03,944.393
2007-10-04,942.868
2007-10-05,955.149
2007-10-08,948.678
2007-10-09,953.982
2007-10-10,967.724
2007-10-11,987.422
2007-10-12,976.9
2007-10-15,975.528
2007-10-16,956.482
2007-10-17,969.938
2007-10-18,961.108
2007-10-19,940.186
2007-10-22,906.745
2007-10-23,937.959
2007-10-24,925.01
2007-10-25,945.781
2007-10-26,958.752
2007-10-29,957.078
2007-10-30,949.384
2007-10-31,969.139
2007-11-01,952.019
2007-11-02,947.515
2007-11-05,938.878
2007-11-06,940.103
2007-11-07,933.637
2007-11-08,932.118
2007-11-09,910.497
2007-11-12,901.791
2007-11-13,915.244
2007-11-14,928.159
2007-11-15,908.379
2007-11-16,901.386
2007-11-19,863.59
2007-11-20,875.241
2007-11-21,842.971
2007-11-22,857.795
2007-11-23,872.929
2007-11-26,876.41
2007-11-27,868.512
2007-11-28,886.627
2007-11-29,901.184
2007-11-30,909.118
2007-12-03,906.345
2007-12-04,882.48
2007-12-05,888.073
2007-12-06,892.932
2007-12-07,905.663
2007-12-10,920.403
2007-12-11,918.3
2007-12-12,917.433
2007-12-13,884.722
2007-12-14,879.396
2007-12-17,844.573
2007-12-18,843.392
2007-12-19,834.881
2007-12-20,831.908
2007-12-21,848.24
2007-12-24,847.345
2007-12-25,847.345
2007-12-26,857.15
2007-12-27,861.62
2007-12-28,876.419
2007-12-31,871.68
2008-01-01,871.68
2008-01-02,868.86
2008-01-03,871.509
2008-01-04,847.833
2008-01-07,828.467
2008-01-08,835.189
2008-01-09,806.207
2008-01-10,799.919
2008-01-11,794.005
2008-01-14,806.697
2008-01-15,775.992
2008-01-16,766.654
2008-01-17,769.924
2008-01-18,750.639
2008-01-21,711.496
2008-01-22,736.758
2008-01-23,716.584
2008-01-24,751.592
2008-01-25,770.647
2008-01-28,762.797
2008-01-29,787.622
2008-01-30,794.368
2008-01-31,794.397
2008-02-01,823.883
2008-02-04,830.544
2008-02-05,788.344
2008-02-06,791.868
2008-02-07,762.753
2008-02-08,772.188
2008-02-11,761.368
2008-02-12,797.522
2008-02-13,808.071
2008-02-14,812.8
2008-02-15,814.369
2008-02-18,828.843
2008-02-19,834.073
2008-02-20,814.332
2008-02-21,837.086
2008-02-22,834.909
2008-02-25,851.583
2008-02-26,867.534
2008-02-27,883.123
2008-02-28,865.34
2008-02-29,859.829
2008-03-03,848.033
2008-03-04,834.092
2008-03-05,859.046
2008-03-06,854.947
2008-03-07,835.236
2008-03-10,819.038
2008-03-11,835.576
2008-03-12,855.885
2008-03-13,846.703
2008-03-14,838.534
2008-03-17,815.117
2008-03-18,840.374
2008-03-19,826.976
2008-03-20,805.448
2008-03-21,805.448
2008-03-24,803.82
2008-03-25,850.989
2008-03-26,863.026
2008-03-27,886.448
2008-03-28,883.186
2008-03-31,889.072
2008-04-01,903.003
2008-04-02,914.98
2008-04-03,901.502
2008-04-04,903.749
2008-04-07,912.667
2008-04-08,902.472
2008-04-09,903.468
2008-04-10,895.525
2008-04-11,884.338
2008-04-14,873.823
2008-04-15,872.256
2008-04-16,886.234
2008-04-17,874.351
2008-04-18,876.62
2008-04-21,880.384
2008-04-22,885.107
2008-04-23,888.876
2008-04-24,864.127
2008-04-25,860.28
2008-04-28,871.209
2008-04-29,851.663
2008-04-30,854.255
2008-05-01,846.376
2008-05-02,863.955
2008-05-05,869.743
2008-05-06,877.457
2008-05-07,880.006
2008-05-08,883.593
2008-05-09,876.342
2008-05-12,884.219
2008-05-13,875.108
2008-05-14,870.106
2008-05-15,873.848
2008-05-16,885.763
2008-05-19,900.249
2008-05-20,885.099
2008-05-21,885.26
2008-05-22,881.726
2008-05-23,879.299
2008-05-26,878.005
2008-05-27,868.091
2008-05-28,860.807
2008-05-29,855.784
2008-05-30,860.0
2008-06-02,852.677
2008-06-03,849.546
2008-06-04,844.604
2008-06-05,853.224
2008-06-06,864.14
2008-06-09,837.615
2008-06-10,813.366
2008-06-11,805.738
2008-06-12,796.847
2008-06-13,798.217
2008-06-16,812.974
2008-06-17,820.288
2008-06-18,794.888
2008-06-19,785.184
2008-06-20,791.117
2008-06-23,764.195
2008-06-24,746.716
2008-06-25,760.707
2008-06-26,746.727
2008-06-27,734.959
2008-06-30,727.345
2008-07-01,711.142
2008-07-02,712.332
2008-07-03,706.315
2008-07-04,704.518
2008-07-07,709.547
2008-07-08,697.069
2008-07-09,709.012
2008-07-10,700.172
2008-07-11,689.699
2008-07-14,688.202
2008-07-15,672.727
2008-07-16,666.538
2008-07-17,702.214
2008-07-18,720.373
2008-07-21,732.262
2008-07-22,706.757
2008-07-23,714.311
2008-07-24,700.357
2008-07-25,701.014
2008-07-28,693.386
2008-07-29,685.717
2008-07-30,704.509
2008-07-31,705.945
2008-08-01,704.12
2008-08-04,703.358
2008-08-05,725.787
2008-08-06,738.408
2008-08-07,738.426
2008-08-08,728.17
2008-08-11,734.129
2008-08-12,736.816
2008-08-13,719.176
2008-08-14,725.874
2008-08-15,720.505
2008-08-18,718.232
2008-08-19,690.245
2008-08-20,690.291
2008-08-21,693.639
2008-08-22,705.457
2008-08-25,697.745
2008-08-26,694.79
2008-08-27,692.211
2008-08-28,704.561
2008-08-29,703.698
2008-09-01,699.738
2008-09-02,704.158
2008-09-03,695.205
2008-09-04,665.952
2008-09-05,648.804
2008-09-08,665.995
2008-09-09,652.007
2008-09-10,643.062
2008-09-11,621.981
2008-09-12,648.221
2008-09-15,627.646
2008-09-16,602.512
2008-09-17,581.195
2008-09-18,577.826
2008-09-19,621.675
2008-09-22,630.375
2008-09-23,609.769
2008-09-24,600.571
2008-09-25,608.641
2008-09-26,598.191
2008-09-29,556.999
2008-09-30,540.969
2008-10-01,543.893
2008-10-02,537.507
2008-10-03,538.688
2008-10-06,490.29
2008-10-07,481.638
2008-10-08,445.466
2008-10-09,447.833
2008-10-10,419.985
2008-10-13,465.074
2008-10-14,488.532
2008-10-15,455.37
2008-10-16,427.721
2008-10-17,435.346
2008-10-20,438.505
2008-10-21,432.774
2008-10-22,401.639
2008-10-23,389.734
2008-10-24,357.686
2008-10-27,328.805
2008-10-28,331.423
2008-10-29,370.889
2008-10-30,385.273
2008-10-31,383.287
2008-11-03,409.741
2008-11-04,429.131
2008-11-05,416.206
2008-11-06,384.332
2008-11-07,381.961
2008-11-10,389.781
2008-11-11,362.497
2008-11-12,343.194
2008-11-13,342.372
2008-11-14,342.827
2008-11-17,333.792
2008-11-18,323.363
2008-11-19,311.299
2008-11-20,292.527
2008-11-21,283.123
2008-11-24,307.717
2008-11-25,318.393
2008-11-26,314.53
2008-11-27,326.3
2008-11-28,318.956
2008-12-01,295.069
2008-12-02,304.593
2008-12-03,308.512
2008-12-04,313.642
2008-12-05,301.264
2008-12-08,334.893
2008-12-09,339.69
2008-12-10,346.72
2008-12-11,349.749
2008-12-12,339.809
2008-12-15,336.285
2008-12-16,340.103
2008-12-17,359.703
2008-12-18,371.891
2008-12-19,356.536
2008-12-22,350.291
2008-12-23,348.087
2008-12-24,345.168
2008-12-25,345.168
2008-12-26,346.736
2008-12-29,360.512
2008-12-30,370.915
2008-12-31,363.195
2009-01-01,363.195
2009-01-02,386.665
2009-01-05,385.793
2009-01-06,385.205
2009-01-07,397.068
2009-01-08,388.165
2009-01-09,384.621
2009-01-12,373.495
2009-01-13,356.49
2009-01-14,337.492
2009-01-15,335.891
2009-01-16,345.424
2009-01-19,336.23
2009-01-20,319.094
2009-01-21,325.954
2009-01-22,327.886
2009-01-23,323.835
2009-01-26,347.158
2009-01-27,341.937
2009-01-28,356.803
2009-01-29,346.974
2009-01-30,334.928
2009-02-02,327.23
2009-02-03,331.096
2009-02-04,340.152
2009-02-05,342.506
2009-02-06,361.952
2009-02-09,384.43
2009-02-10,370.071
2009-02-11,356.494
2009-02-12,349.559
2009-02-13,360.101
2009-02-16,352.389
2009-02-17,330.379
2009-02-18,325.941
2009-02-19,326.977
2009-02-20,310.608
2009-02-23,306.272
2009-02-24,298.788
2009-02-25,298.243
2009-02-26,309.291
2009-02-27,307.864
2009-03-02,290.582
2009-03-03,284.141
2009-03-04,298.567
2009-03-05,278.691
2009-03-06,276.997
2009-03-09,277.033
2009-03-10,300.623
2009-03-11,309.108
2009-03-12,315.37
2009-03-13,322.302
2009-03-16,334.318
2009-03-17,328.585
2009-03-18,331.352
2009-03-19,352.518
2009-03-20,347.089
2009-03-23,354.486
2009-03-24,346.124
2009-03-25,353.394
2009-03-26,358.152
2009-03-27,350.842
2009-03-30,334.231
2009-03-31,342.266
2009-04-01,348.479
2009-04-02,379.313
2009-04-03,386.636
2009-04-06,388.523
2009-04-07,383.342
2009-04-08,384.317
2009-04-09,394.715
2009-04-10,394.715
2009-04-13,398.206
2009-04-14,416.752
2009-04-15,411.811
2009-04-16,413.336
2009-04-17,420.247
2009-04-20,389.924
2009-04-21,396.626
2009-04-22,418.229
2009-04-23,428.375
2009-04-24,449.793
2009-04-27,451.734
2009-04-28,439.163
2009-04-29,452.347
2009-04-30,452.909
2009-05-01,452.639
2009-05-04,475.375
2009-05-05,476.987
2009-05-06,489.524
2009-05-07,497.364
2009-05-08,503.869
2009-05-11,494.157
2009-05-12,487.462
2009-05-13,462.338
2009-05-14,469.041
2009-05-15,481.248
2009-05-18,487.544
2009-05-19,512.907
2009-05-20,521.827
2009-05-21,516.999
2009-05-22,521.684
2009-05-25,512.256
2009-05-26,503.243
2009-05-27,498.121
2009-05-28,491.574
2009-05-29,500.693
2009-06-01,525.465
2009-06-02,523.757
2009-06-03,496.703
2009-06-04,497.424
2009-06-05,487.311
2009-06-08,476.166
2009-06-09,486.731
2009-06-10,500.88
2009-06-11,503.34
2009-06-12,502.979
2009-06-15,487.658
2009-06-16,488.397
2009-06-17,470.046
2009-06-18,473.091
2009-06-19,471.237
2009-06-22,443.918
2009-06-23,447.607
2009-06-24,463.536
2009-06-25,453.22
2009-06-26,467.654
2009-06-29,479.168
2009-06-30,472.017
2009-07-01,493.587
2009-07-02,477.508
2009-07-03,475.412
2009-07-06,460.297
2009-07-07,461.014
2009-07-08,451.235
2009-07-09,453.73
2009-07-10,446.534
2009-07-13,452.576
2009-07-14,459.045
2009-07-15,481.774
2009-07-16,480.617
2009-07-17,486.064
2009-07-20,503.106
2009-07-21,516.691
2009-07-22,515.951
2009-07-23,536.47
2009-07-24,541.1
2009-07-27,535.371
2009-07-28,530.413
2009-07-29,528.289
2009-07-30,547.836
2009-07-31,558.437
2009-08-03,586.296
2009-08-04,577.075
2009-08-05,585.98
2009-08-06,591.754
2009-08-07,595.796
2009-08-10,589.365
2009-08-11,568.347
2009-08-12,588.527
2009-08-13,604.866
2009-08-14,597.166
2009-08-17,574.8
2009-08-18,590.804
2009-08-19,589.636
2009-08-20,603.046
2009-08-21,622.735
2009-08-24,634.408
2009-08-25,630.162
2009-08-26,616.744
2009-08-27,612.453
2009-08-28,630.529
2009-08-31,618.538
2009-09-01,603.414
2009-09-02,582.445
2009-09-03,595.48
2009-09-04,609.231
2009-09-07,626.903
2009-09-08,644.299
2009-09-09,656.07
2009-09-10,651.811
2009-09-11,662.015
2009-09-14,656.97
2009-09-15,665.256
2009-09-16,682.405
2009-09-17,684.176
2009-09-18,677.958
2009-09-21,668.161
2009-09-22,684.032
2009-09-23,685.759
2009-09-24,662.416
2009-09-25,655.288
2009-09-28,661.566
2009-09-29,661.758
2009-09-30,662.539
2009-10-01,646.419
2009-10-02,635.434
2009-10-05,639.695
2009-10-06,668.16
2009-10-07,655.691
2009-10-08,668.455
2009-10-09,670.696
2009-10-12,679.223
2009-10-13,676.054
2009-10-14,698.587
2009-10-15,696.737
2009-10-16,695.278
2009-10-19,705.172
2009-10-20,704.621
2009-10-21,708.789
2009-10-22,700.333
2009-10-23,715.826
2009-10-26,711.738
2009-10-27,694.197
2009-10-28,668.32
2009-10-29,692.714
2009-10-30,696.838
2009-11-02,695.176
2009-11-03,669.84
2009-11-04,696.691
2009-11-05,709.149
2009-11-06,704.983
2009-11-09,734.073
2009-11-10,732.05
2009-11-11,748.419
2009-11-12,746.003
2009-11-13,748.651
2009-11-16,764.372
2009-11-17,751.248
2009-11-18,760.419
2009-11-19,736.536
2009-11-20,731.738
2009-11-23,757.952
2009-11-24,749.668
2009-11-25,752.86
2009-11-26,718.546
2009-11-27,734.612
2009-11-30,720.489
2009-12-01,743.055
2009-12-02,757.264
2009-12-03,753.534
2009-12-04,751.291
2009-12-07,742.309
2009-12-08,728.509
2009-12-09,722.964
2009-12-10,727.684
2009-12-11,727.835
2009-12-14,728.435
2009-12-15,713.932
2009-12-16,720.912
2009-12-17,705.733
2009-12-18,702.679
2009-12-21,710.773
2009-12-22,704.264
2009-12-23,714.651
2009-12-24,712.151
2009-12-25,712.151
2009-12-28,724.016
2009-12-29,731.668
2009-12-30,733.741
2009-12-31,737.472
2010-01-01,737.472
2010-01-04,764.271
2010-01-05,766.609
2010-01-06,765.344
2010-01-07,765.431
2010-01-08,769.734
2010-01-11,782.035
2010-01-12,768.923
2010-01-13,767.785
2010-01-14,770.416
2010-01-15,771.231
2010-01-18,782.903
2010-01-19,782.663
2010-01-20,761.599
2010-01-21,750.641
2010-01-22,740.722
2010-01-25,741.024
2010-01-26,731.346
2010-01-27,732.995
2010-01-28,727.094
2010-01-29,730.612
2010-02-01,746.222
2010-02-02,757.983
2010-02-03,757.627
2010-02-04,729.102
2010-02-05,711.899
2010-02-08,705.183
2010-02-09,715.627
2010-02-10,715.401
2010-02-11,722.143
2010-02-12,709.758
2010-02-15,699.836
2010-02-16,709.766
2010-02-17,723.959
2010-02-18,728.685
2010-02-19,725.883
2010-02-22,738.172
2010-02-23,731.238
2010-02-24,737.935
2010-02-25,724.915
2010-02-26,741.405
2010-03-01,742.576
2010-03-02,755.353
2010-03-03,769.226
2010-03-04,772.414
2010-03-05,782.207
2010-03-08,785.195
2010-03-09,779.286
2010-03-10,788.118
2010-03-11,791.025
2010-03-12,803.907
2010-03-15,793.636
2010-03-16,806.31
2010-03-17,804.405
2010-03-18,792.143
2010-03-19,787.852
2010-03-22,789.243
2010-03-23,798.754
2010-03-24,787.314
2010-03-25,796.539
2010-03-26,792.503
2010-03-29,795.887
2010-03-30,794.826
2010-03-31,800.899
2010-04-01,812.743
2010-04-02,812.743
2010-04-05,814.361
2010-04-06,818.502
2010-04-07,817.814
2010-04-08,814.783
2010-04-09,823.022
2010-04-12,827.901
2010-04-13,818.913
2010-04-14,823.526
2010-04-15,822.363
2010-04-16,816.222
2010-04-19,804.298
2010-04-20,822.404
2010-04-21,809.735
2010-04-22,790.501
2010-04-23,811.139
2010-04-26,812.207
2010-04-27,783.149
2010-04-28,763.036
2010-04-29,782.664
2010-04-30,785.553
2010-05-03,786.744
2010-05-04,756.049
2010-05-05,712.785
2010-05-06,683.844
2010-05-07,643.187
2010-05-10,708.581
2010-05-11,695.036
2010-05-12,717.307
2010-05-13,710.807
2010-05-14,688.553
2010-05-17,677.417
2010-05-18,692.491
2010-05-19,663.134
2010-05-20,639.523
2010-05-21,654.098
2010-05-24,652.739
2010-05-25,616.973
2010-05-26,637.572
2010-05-27,662.47
2010-05-28,667.725
2010-05-31,673.959
2010-06-01,673.491
2010-06-02,673.189
2010-06-03,683.029
2010-06-04,655.826
2010-06-07,635.443
2010-06-08,627.867
2010-06-09,648.671
2010-06-10,669.669
2010-06-11,666.575
2010-06-14,687.829
2010-06-15,696.514
2010-06-16,687.583
2010-06-17,692.405
2010-06-18,699.337
2010-06-21,706.661
2010-06-22,704.109
2010-06-23,698.588
2010-06-24,681.923
2010-06-25,682.52
2010-06-28,687.75
2010-06-29,656.738
2010-06-30,664.735
2010-07-01,652.87
2010-07-02,668.485
2010-07-05,664.742
2010-07-06,689.223
2010-07-07,698.537
2010-07-08,711.239
2010-07-09,717.678
2010-07-12,718.65
2010-07-13,741.12
2010-07-14,745.583
2010-07-15,745.075
2010-07-16,731.336
2010-07-19,730.24
2010-07-20,722.364
2010-07-21,738.043
2010-07-22,752.928
2010-07-23,746.054
2010-07-26,760.474
2010-07-27,766.0
2010-07-28,764.776
2010-07-29,771.372
2010-07-30,768.72
2010-08-02,797.47
2010-08-03,801.513
2010-08-04,797.611
2010-08-05,806.43
2010-08-06,809.993
2010-08-09,813.336
2010-08-10,796.379
2010-08-11,758.478
2010-08-12,748.125
2010-08-13,746.206
2010-08-16,761.09
2010-08-17,778.904
2010-08-18,772.807
2010-08-19,760.424
2010-08-20,741.739
2010-08-23,747.896
2010-08-24,727.138
2010-08-25,719.984
2010-08-26,735.97
2010-08-27,748.01
2010-08-30,738.422
2010-08-31,732.671
2010-09-01,761.81
2010-09-02,765.562
2010-09-03,773.718
2010-09-06,780.549
2010-09-07,766.247
2010-09-08,778.344
2010-09-09,786.842
2010-09-10,794.544
2010-09-13,811.958
2010-09-14,826.345
2010-09-15,828.607
2010-09-16,835.051
2010-09-17,845.308
2010-09-20,856.571
