Date,SWEDEN SMALL VALUE Small Cap
2016-03-31,1622.788
2016-04-01,1610.245
2016-04-04,1609.727
2016-04-05,1593.965
2016-04-06,1599.427
2016-04-07,1578.174
2016-04-08,1602.458
2016-04-11,1614.26
2016-04-12,1615.153
2016-04-13,1607.184
2016-04-14,1599.598
2016-04-15,1592.512
2016-04-18,1593.906
2016-04-19,1616.333
2016-04-20,1621.912
2016-04-21,1613.122
2016-04-22,1594.749
2016-04-25,1600.286
2016-04-26,1616.927
2016-04-27,1626.616
2016-04-28,1625.192
2016-04-29,1613.946
2016-05-02,1618.845
2016-05-03,1602.908
2016-05-04,1587.511
2016-05-05,1579.896
2016-05-06,1580.071
2016-05-09,1581.215
2016-05-10,1584.453
2016-05-11,1585.261
2016-05-12,1567.973
2016-05-13,1568.446
2016-05-16,1583.478
2016-05-17,1589.657
2016-05-18,1580.607
2016-05-19,1557.871
2016-05-20,1575.549
2016-05-23,1582.428
2016-05-24,1598.493
2016-05-25,1600.28
2016-05-26,1610.822
2016-05-27,1605.972
2016-05-30,1604.899
2016-05-31,1608.435
2016-06-01,1609.546
2016-06-02,1607.051
2016-06-03,1628.625
2016-06-06,1639.306
2016-06-07,1657.669
2016-06-08,1670.311
2016-06-09,1653.996
2016-06-10,1600.373
2016-06-13,1573.772
2016-06-14,1530.025
2016-06-15,1528.808
2016-06-16,1488.168
2016-06-17,1529.071
2016-06-20,1587.834
2016-06-21,1596.917
2016-06-22,1591.407
2016-06-23,1631.018
2016-06-24,1581.017
2016-06-27,1459.135
2016-06-28,1475.418
2016-06-29,1525.977
2016-06-30,1550.978
2016-07-01,1590.433
2016-07-04,1582.55
2016-07-05,1552.766
2016-07-06,1522.125
2016-07-07,1528.567
2016-07-08,1552.498
2016-07-11,1590.828
2016-07-12,1609.963
2016-07-13,1626.125
2016-07-14,1634.015
2016-07-15,1625.649
2016-07-18,1626.555
2016-07-19,1617.925
2016-07-20,1635.303
2016-07-21,1623.651
2016-07-22,1613.606
2016-07-25,1629.983
2016-07-26,1632.457
2016-07-27,1640.257
2016-07-28,1650.771
2016-07-29,1679.042
2016-08-01,1659.158
2016-08-02,1654.522
2016-08-03,1638.713
2016-08-04,1657.804
2016-08-05,1658.099
2016-08-08,1660.932
2016-08-09,1690.94
2016-08-10,1698.986
2016-08-11,1720.152
2016-08-12,1717.803
2016-08-15,1721.127
2016-08-16,1713.313
2016-08-17,1687.71
2016-08-18,1721.548
2016-08-19,1710.376
2016-08-22,1717.314
2016-08-23,1739.079
2016-08-24,1736.446
2016-08-25,1732.663
2016-08-26,1743.133
2016-08-29,1727.602
2016-08-30,1716.609
2016-08-31,1701.245
2016-09-01,1706.724
2016-09-02,1722.219
2016-09-05,1735.484
2016-09-06,1760.317
2016-09-07,1772.398
2016-09-08,1767.02
2016-09-09,1724.907
2016-09-12,1710.51
2016-09-13,1697.845
2016-09-14,1707.361
2016-09-15,1718.678
2016-09-16,1692.408
2016-09-19,1719.939
2016-09-20,1708.919
2016-09-21,1696.876
2016-09-22,1741.863
2016-09-23,1732.377
2016-09-26,1723.402
2016-09-27,1707.322
2016-09-28,1720.226
2016-09-29,1733.417
2016-09-30,1735.612
2016-10-03,1739.538
2016-10-04,1733.388
2016-10-05,1724.899
2016-10-06,1704.922
2016-10-07,1691.013
2016-10-10,1700.545
2016-10-11,1650.707
2016-10-12,1651.336
2016-10-13,1654.698
2016-10-14,1664.938
2016-10-17,1651.319
2016-10-18,1673.858
2016-10-19,1678.788
2016-10-20,1686.333
2016-10-21,1681.177
2016-10-24,1682.694
2016-10-25,1669.572
2016-10-26,1662.543
2016-10-27,1627.286
2016-10-28,1631.032
2016-10-31,1637.047
2016-11-01,1630.877
2016-11-02,1625.513
2016-11-03,1614.931
2016-11-04,1592.847
2016-11-07,1600.586
2016-11-08,1607.061
2016-11-09,1602.818
2016-11-10,1591.704
2016-11-11,1583.452
2016-11-14,1570.724
2016-11-15,1579.738
2016-11-16,1569.271
2016-11-17,1579.933
2016-11-18,1583.957
2016-11-21,1588.357
2016-11-22,1591.591
2016-11-23,1587.111
2016-11-24,1603.403
2016-11-25,1605.325
2016-11-28,1604.503
2016-11-29,1607.549
2016-11-30,1603.231
2016-12-01,1602.455
2016-12-02,1590.359
2016-12-05,1607.169
2016-12-06,1618.494
2016-12-07,1640.235
2016-12-08,1634.638
2016-12-09,1641.937
2016-12-12,1634.338
2016-12-13,1655.893
2016-12-14,1644.53
2016-12-15,1608.274
2016-12-16,1606.674
2016-12-19,1623.866
2016-12-20,1615.138
2016-12-21,1640.752
2016-12-22,1639.131
2016-12-23,1646.921
2016-12-26,1646.921
2016-12-27,1650.792
2016-12-28,1654.385
2016-12-29,1667.452
2016-12-30,1684.91
2017-01-02,1699.69
2017-01-03,1677.351
2017-01-04,1683.444
2017-01-05,1693.776
2017-01-06,1687.853
2017-01-09,1675.166
2017-01-10,1680.823
2017-01-11,1661.837
2017-01-12,1692.053
2017-01-13,1698.52
2017-01-16,1690.668
2017-01-17,1688.476
2017-01-18,1697.041
2017-01-19,1673.561
2017-01-20,1701.115
2017-01-23,1706.626
2017-01-24,1721.881
2017-01-25,1738.653
2017-01-26,1732.653
2017-01-27,1726.901
2017-01-30,1713.933
2017-01-31,1738.423
2017-02-01,1751.949
2017-02-02,1772.814
2017-02-03,1764.728
2017-02-06,1742.099
2017-02-07,1743.305
2017-02-08,1756.4
2017-02-09,1743.334
2017-02-10,1747.117
2017-02-13,1754.403
2017-02-14,1753.145
2017-02-15,1758.19
2017-02-16,1772.716
2017-02-17,1753.049
2017-02-20,1755.238
2017-02-21,1755.376
2017-02-22,1751.158
2017-02-23,1747.83
2017-02-24,1729.241
2017-02-27,1717.726
2017-02-28,1731.245
2017-03-01,1737.954
2017-03-02,1723.023
2017-03-03,1721.422
2017-03-06,1724.475
2017-03-07,1718.597
2017-03-08,1709.319
2017-03-09,1708.167
2017-03-10,1713.433
2017-03-13,1727.167
2017-03-14,1720.861
2017-03-15,1723.876
2017-03-16,1766.112
2017-03-17,1776.984
2017-03-20,1775.365
2017-03-21,1763.807
2017-03-22,1743.612
2017-03-23,1758.308
2017-03-24,1753.514
2017-03-27,1742.032
2017-03-28,1749.159
2017-03-29,1743.907
2017-03-30,1734.697
2017-03-31,1744.858
2017-04-03,1727.616
2017-04-04,1726.751
2017-04-05,1745.829
2017-04-06,1745.47
2017-04-07,1749.395
2017-04-10,1750.988
2017-04-11,1755.763
2017-04-12,1772.637
2017-04-13,1766.6
2017-04-14,1766.6
2017-04-17,1775.584
2017-04-18,1776.757
2017-04-19,1793.306
2017-04-20,1799.839
2017-04-21,1787.228
2017-04-24,1840.896
2017-04-25,1880.41
2017-04-26,1881.43
2017-04-27,1858.398
2017-04-28,1867.651
2017-05-01,1872.78
2017-05-02,1892.945
2017-05-03,1879.75
2017-05-04,1891.354
2017-05-05,1905.592
2017-05-08,1897.377
2017-05-09,1910.658
2017-05-10,1899.016
2017-05-11,1901.186
2017-05-12,1909.152
2017-05-15,1910.846
2017-05-16,1917.45
2017-05-17,1906.907
2017-05-18,1874.896
2017-05-19,1901.839
2017-05-22,1918.77
2017-05-23,1931.808
2017-05-24,1933.286
2017-05-25,1939.345
2017-05-26,1953.096
2017-05-29,1942.631
2017-05-30,1947.345
2017-05-31,1955.704
2017-06-01,1960.039
2017-06-02,1982.283
2017-06-05,1975.831
2017-06-06,1970.665
2017-06-07,1977.999
2017-06-08,1957.544
2017-06-09,1974.305
2017-06-12,1950.202
2017-06-13,1986.845
2017-06-14,1990.559
2017-06-15,1948.383
2017-06-16,1972.672
2017-06-19,1980.088
2017-06-20,1950.983
2017-06-21,1956.262
2017-06-22,1964.727
2017-06-23,1969.428
2017-06-26,1964.091
2017-06-27,1959.966
2017-06-28,1970.296
2017-06-29,1959.607
2017-06-30,1970.478
2017-07-03,1972.742
2017-07-04,1955.811
2017-07-05,1970.149
2017-07-06,1966.782
2017-07-07,1977.278
2017-07-10,1988.648
2017-07-11,1979.618
2017-07-12,2011.862
2017-07-13,2020.521
2017-07-14,2026.256
2017-07-17,2044.785
2017-07-18,2044.722
2017-07-19,2044.474
2017-07-20,2043.918
2017-07-21,2017.695
2017-07-24,2014.028
2017-07-25,2019.18
2017-07-26,2022.966
2017-07-27,2028.98
2017-07-28,2037.925
2017-07-31,2042.457
2017-08-01,2055.862
2017-08-02,2063.715
2017-08-03,2069.996
2017-08-04,2063.556
2017-08-07,2068.071
2017-08-08,2070.57
2017-08-09,2051.128
2017-08-10,2041.498
2017-08-11,2011.065
2017-08-14,2038.975
2017-08-15,2027.006
2017-08-16,2033.741
2017-08-17,2029.185
2017-08-18,2010.397
2017-08-21,2014.816
2017-08-22,2019.504
2017-08-23,2023.505
2017-08-24,2022.056
2017-08-25,2037.419
2017-08-28,2027.498
2017-08-29,2022.09
2017-08-30,2020.779
2017-08-31,2050.445
2017-09-01,2053.405
2017-09-04,2043.642
2017-09-05,2038.112
2017-09-06,2035.583
2017-09-07,2056.884
2017-09-08,2060.508
2017-09-11,2068.532
2017-09-12,2074.618
2017-09-13,2063.33
2017-09-14,2056.956
2017-09-15,2077.847
2017-09-18,2081.226
2017-09-19,2081.993
2017-09-20,2092.03
2017-09-21,2091.058
2017-09-22,2097.236
2017-09-25,2079.032
2017-09-26,2051.958
2017-09-27,2057.975
2017-09-28,2066.166
2017-09-29,2084.485
2017-10-02,2086.255
2017-10-03,2104.4
2017-10-04,2108.045
2017-10-05,2107.232
2017-10-06,2086.69
2017-10-09,2086.703
2017-10-10,2096.343
2017-10-11,2094.75
2017-10-12,2100.017
2017-10-13,2114.882
2017-10-16,2111.126
2017-10-17,2093.878
2017-10-18,2114.146
2017-10-19,2111.609
2017-10-20,2105.713
2017-10-23,2088.389
2017-10-24,2079.17
2017-10-25,2072.571
2017-10-26,2063.867
2017-10-27,2059.016
2017-10-30,2066.766
2017-10-31,2073.259
2017-11-01,2079.251
2017-11-02,2085.578
2017-11-03,2088.668
2017-11-06,2086.643
2017-11-07,2068.129
2017-11-08,2068.829
2017-11-09,2042.222
2017-11-10,2043.758
2017-11-13,2014.729
2017-11-14,2005.861
2017-11-15,1993.859
2017-11-16,2026.464
2017-11-17,2001.485
2017-11-20,2005.021
2017-11-21,2033.267
2017-11-22,2030.383
2017-11-23,2053.595
2017-11-24,2062.824
2017-11-27,2055.619
2017-11-28,2056.291
2017-11-29,2057.657
2017-11-30,2076.939
2017-12-01,2050.478
2017-12-04,2066.631
2017-12-05,2059.615
2017-12-06,2053.066
2017-12-07,2046.429
2017-12-08,2050.086
2017-12-11,2055.093
2017-12-12,2075.065
2017-12-13,2061.788
2017-12-14,2061.179
2017-12-15,2036.702
2017-12-18,2080.112
2017-12-19,2075.811
2017-12-20,2094.241
2017-12-21,2085.075
2017-12-22,2093.585
2017-12-25,2093.585
2017-12-26,2094.952
2017-12-27,2120.335
2017-12-28,2126.46
2017-12-29,2145.47
2018-01-01,2145.47
2018-01-02,2149.874
2018-01-03,2171.454
2018-01-04,2196.422
2018-01-05,2206.566
2018-01-08,2210.063
2018-01-09,2225.023
2018-01-10,2224.99
2018-01-11,2232.8
2018-01-12,2242.848
2018-01-15,2266.928
2018-01-16,2246.464
2018-01-17,2244.17
2018-01-18,2236.988
2018-01-19,2241.833
2018-01-22,2240.268
2018-01-23,2248.287
2018-01-24,2261.989
2018-01-25,2251.97
2018-01-26,2268.165
2018-01-29,2245.963
2018-01-30,2209.624
2018-01-31,2217.89
2018-02-01,2232.767
2018-02-02,2194.007
2018-02-05,2131.101
2018-02-06,2081.412
2018-02-07,2120.987
2018-02-08,2060.814
2018-02-09,2049.061
2018-02-12,2078.765
2018-02-13,2095.26
2018-02-14,2141.512
2018-02-15,2156.802
2018-02-16,2197.626
2018-02-19,2176.732
2018-02-20,2163.175
2018-02-21,2162.107
2018-02-22,2155.954
2018-02-23,2159.072
2018-02-26,2166.168
2018-02-27,2144.23
2018-02-28,2119.96
2018-03-01,2083.127
2018-03-02,2051.667
2018-03-05,2074.483
2018-03-06,2106.547
2018-03-07,2120.435
2018-03-08,2136.903
2018-03-09,2140.821
2018-03-12,2144.303
2018-03-13,2154.115
2018-03-14,2155.742
2018-03-15,2169.109
2018-03-16,2148.487
2018-03-19,2132.965
2018-03-20,2121.908
2018-03-21,2115.399
2018-03-22,2077.655
2018-03-23,2089.639
2018-03-26,2082.449
2018-03-27,2094.895
2018-03-28,2085.558
2018-03-29,2095.45
2018-03-30,2095.45
2018-04-02,2095.2
2018-04-03,2068.902
2018-04-04,2043.662
2018-04-05,2075.751
2018-04-06,2085.559
2018-04-09,2083.963
2018-04-10,2113.496
2018-04-11,2086.599
2018-04-12,2091.601
2018-04-13,2101.179
2018-04-16,2103.794
2018-04-17,2141.027
2018-04-18,2162.923
2018-04-19,2169.117
2018-04-20,2155.545
2018-04-23,2154.927
2018-04-24,2134.463
2018-04-25,2112.616
2018-04-26,2114.863
2018-04-27,2107.483
2018-04-30,2103.993
2018-05-01,2077.416
2018-05-02,2063.549
2018-05-03,2068.21
2018-05-04,2060.222
2018-05-07,2073.541
2018-05-08,2095.369
2018-05-09,2126.854
2018-05-10,2134.736
2018-05-11,2158.376
2018-05-14,2150.18
2018-05-15,2127.54
2018-05-16,2137.995
2018-05-17,2127.897
2018-05-18,2129.549
2018-05-21,2151.185
2018-05-22,2148.881
2018-05-23,2103.821
2018-05-24,2099.775
2018-05-25,2103.662
2018-05-28,2083.22
2018-05-29,2035.423
2018-05-30,2061.979
2018-05-31,2046.115
2018-06-01,2070.802
2018-06-04,2094.731
2018-06-05,2088.515
2018-06-06,2100.366
2018-06-07,2113.243
2018-06-08,2091.201
2018-06-11,2118.69
2018-06-12,2114.287
2018-06-13,2100.902
2018-06-14,2108.506
2018-06-15,2057.902
2018-06-18,2055.569
2018-06-19,2023.62
2018-06-20,2035.34
2018-06-21,2009.253
2018-06-22,2019.111
2018-06-25,1988.644
2018-06-26,1992.363
2018-06-27,1975.417
2018-06-28,1937.477
2018-06-29,1977.915
2018-07-02,1946.072
2018-07-03,1971.189
2018-07-04,1974.009
2018-07-05,1993.135
2018-07-06,2015.048
2018-07-09,2039.132
2018-07-10,2047.241
2018-07-11,2015.148
2018-07-12,2014.601
2018-07-13,2030.429
2018-07-16,2063.603
2018-07-17,2076.17
2018-07-18,2036.966
2018-07-19,2009.491
2018-07-20,1997.802
2018-07-23,2001.484
2018-07-24,2050.348
2018-07-25,2037.297
2018-07-26,2062.684
2018-07-27,2066.149
2018-07-30,2085.612
2018-07-31,2078.577
2018-08-01,2074.65
2018-08-02,2054.821
2018-08-03,2055.567
2018-08-06,2051.349
2018-08-07,2062.168
2018-08-08,2056.393
2018-08-09,2055.549
2018-08-10,2015.879
2018-08-13,2004.186
2018-08-14,1991.282
2018-08-15,1960.649
2018-08-16,1994.484
2018-08-17,2012.367
2018-08-20,2023.583
2018-08-21,2041.99
2018-08-22,2074.136
2018-08-23,2073.407
2018-08-24,2070.516
2018-08-27,2092.24
2018-08-28,2104.954
2018-08-29,2087.641
2018-08-30,2093.416
2018-08-31,2087.248
2018-09-03,2091.414
2018-09-04,2072.446
2018-09-05,2075.703
2018-09-06,2059.756
2018-09-07,2066.851
2018-09-10,2071.066
2018-09-11,2065.855
2018-09-12,2102.2
2018-09-13,2110.186
2018-09-14,2116.969
2018-09-17,2151.294
2018-09-18,2143.507
2018-09-19,2142.311
2018-09-20,2166.682
2018-09-21,2161.225
2018-09-24,2152.059
2018-09-25,2155.067
2018-09-26,2144.38
2018-09-27,2142.931
2018-09-28,2112.377
2018-10-01,2109.931
2018-10-02,2097.999
2018-10-03,2118.932
2018-10-04,2072.879
2018-10-05,2042.134
2018-10-08,2024.888
2018-10-09,2023.091
2018-10-10,1988.615
2018-10-11,1967.618
2018-10-12,1963.323
2018-10-15,1942.774
2018-10-16,1979.878
2018-10-17,1976.282
2018-10-18,1970.852
2018-10-19,1947.673
2018-10-22,1948.235
2018-10-23,1897.346
2018-10-24,1884.297
2018-10-25,1862.268
2018-10-26,1853.9
2018-10-29,1884.946
2018-10-30,1892.066
2018-10-31,1936.156
2018-11-01,1950.502
2018-11-02,1976.635
2018-11-05,1951.542
2018-11-06,1959.29
2018-11-07,1981.546
2018-11-08,1982.076
2018-11-09,1962.431
2018-11-12,1905.275
2018-11-13,1905.868
2018-11-14,1902.207
2018-11-15,1890.233
2018-11-16,1912.433
2018-11-19,1891.717
2018-11-20,1841.758
2018-11-21,1874.495
2018-11-22,1867.416
2018-11-23,1861.66
2018-11-26,1878.771
2018-11-27,1872.35
2018-11-28,1885.468
2018-11-29,1910.745
2018-11-30,1904.291
2018-12-03,1920.828
2018-12-04,1899.595
2018-12-05,1887.346
2018-12-06,1837.033
2018-12-07,1843.698
2018-12-10,1807.549
2018-12-11,1851.114
2018-12-12,1893.427
2018-12-13,1895.076
2018-12-14,1883.501
2018-12-17,1864.067
2018-12-18,1848.704
2018-12-19,1857.366
2018-12-20,1844.421
2018-12-21,1835.237
2018-12-24,1826.79
2018-12-25,1826.79
2018-12-26,1816.599
2018-12-27,1786.484
2018-12-28,1831.12
2018-12-31,1855.254
2019-01-01,1855.254
2019-01-02,1833.723
2019-01-03,1808.551
2019-01-04,1866.42
2019-01-07,1897.479
2019-01-08,1913.594
2019-01-09,1931.812
2019-01-10,1931.913
2019-01-11,1936.581
2019-01-14,1928.143
2019-01-15,1927.524
2019-01-16,1940.426
2019-01-17,1943.328
2019-01-18,1968.017
2019-01-21,1958.962
2019-01-22,1951.864
2019-01-23,1942.092
2019-01-24,1929.016
2019-01-25,1947.893
2019-01-28,1941.589
2019-01-29,1961.088
2019-01-30,1985.849
2019-01-31,1993.9
2019-02-01,2000.111
2019-02-04,1983.592
2019-02-05,1988.137
2019-02-06,1987.756
2019-02-07,1952.804
2019-02-08,1936.781
2019-02-11,1948.546
2019-02-12,1958.262
2019-02-13,1962.878
2019-02-14,1948.596
2019-02-15,1969.207
2019-02-18,1981.217
2019-02-19,1964.447
2019-02-20,1988.874
2019-02-21,1982.509
2019-02-22,1998.232
2019-02-25,1995.449
2019-02-26,2008.362
2019-02-27,2012.336
2019-02-28,2001.691
2019-03-01,2004.84
2019-03-04,1987.572
2019-03-05,1991.297
2019-03-06,1985.923
2019-03-07,1930.165
2019-03-08,1914.109
2019-03-11,1937.231
2019-03-12,1958.777
2019-03-13,1975.944
2019-03-14,1985.834
2019-03-15,2005.752
2019-03-18,2014.136
2019-03-19,2038.214
2019-03-20,2029.812
2019-03-21,2023.671
2019-03-22,1967.055
2019-03-25,1972.563
2019-03-26,1978.574
2019-03-27,1977.62
2019-03-28,1981.753
2019-03-29,1995.0
2019-04-01,2030.34
2019-04-02,2023.398
2019-04-03,2064.509
2019-04-04,2052.236
2019-04-05,2051.07
2019-04-08,2055.128
2019-04-09,2042.067
2019-04-10,2050.354
2019-04-11,2050.375
2019-04-12,2067.231
2019-04-15,2070.079
2019-04-16,2074.957
2019-04-17,2075.678
2019-04-18,2066.866
2019-04-19,2066.866
2019-04-22,2065.523
2019-04-23,2062.914
2019-04-24,2055.296
2019-04-25,2039.254
2019-04-26,2037.112
2019-04-29,2042.524
2019-04-30,2030.079
2019-05-01,2028.82
2019-05-02,2015.856
2019-05-03,2022.646
2019-05-06,1998.12
2019-05-07,1977.681
2019-05-08,1985.432
2019-05-09,1953.528
2019-05-10,1970.99
2019-05-13,1946.25
2019-05-14,1970.177
2019-05-15,1971.031
2019-05-16,1989.373
2019-05-17,1975.809
2019-05-20,1951.642
2019-05-21,1974.308
2019-05-22,1979.227
2019-05-23,1955.097
2019-05-24,1985.634
2019-05-27,1981.13
2019-05-28,1973.092
2019-05-29,1950.652
2019-05-30,1958.759
2019-05-31,1948.561
2019-06-03,1961.288
2019-06-04,2000.422
2019-06-05,2016.265
2019-06-06,2019.135
2019-06-07,2049.553
2019-06-10,2059.644
2019-06-11,2073.534
2019-06-12,2080.463
2019-06-13,2081.05
2019-06-14,2072.77
2019-06-17,2066.329
2019-06-18,2073.459
2019-06-19,2064.06
2019-06-20,2074.0
2019-06-21,2081.159
2019-06-24,2081.306
2019-06-25,2106.693
2019-06-26,2098.59
2019-06-27,2087.738
2019-06-28,2104.137
2019-07-01,2114.321
2019-07-02,2119.99
2019-07-03,2145.782
2019-07-04,2152.319
2019-07-05,2111.294
2019-07-08,2124.025
2019-07-09,2106.288
2019-07-10,2120.979
2019-07-11,2125.844
2019-07-12,2141.154
2019-07-15,2153.2
2019-07-16,2123.303
2019-07-17,2099.873
2019-07-18,2095.94
2019-07-19,2100.602
2019-07-22,2101.693
2019-07-23,2106.835
2019-07-24,2090.588
2019-07-25,2083.193
2019-07-26,2074.699
2019-07-29,2075.255
2019-07-30,2047.254
2019-07-31,2046.209
2019-08-01,2045.19
2019-08-02,2022.141
2019-08-05,1980.187
2019-08-06,1978.224
2019-08-07,1970.668
2019-08-08,1996.565
2019-08-09,1985.942
2019-08-12,1975.38
2019-08-13,1983.313
2019-08-14,1924.375
2019-08-15,1915.506
2019-08-16,1942.272
2019-08-19,1966.599
2019-08-20,1966.605
2019-08-21,1997.344
2019-08-22,1983.302
2019-08-23,1983.032
2019-08-26,1974.553
2019-08-27,1990.555
2019-08-28,1975.65
2019-08-29,1993.643
2019-08-30,2008.806
2019-09-02,2009.031
2019-09-03,2009.94
2019-09-04,2050.835
2019-09-05,2046.837
2019-09-06,2070.465
2019-09-09,2053.92
2019-09-10,2031.836
2019-09-11,2046.764
2019-09-12,2062.523
2019-09-13,2090.434
2019-09-16,2054.073
2019-09-17,2048.89
2019-09-18,2067.974
2019-09-19,2064.383
2019-09-20,2047.368
2019-09-23,2020.954
2019-09-24,2038.263
2019-09-25,2015.598
2019-09-26,2028.067
2019-09-27,2031.191
2019-09-30,2035.541
2019-10-01,2016.664
2019-10-02,1971.524
2019-10-03,1969.13
2019-10-04,1980.644
2019-10-07,1994.734
2019-10-08,1983.084
2019-10-09,1999.368
2019-10-10,2027.123
2019-10-11,2066.851
2019-10-14,2073.027
2019-10-15,2099.332
2019-10-16,2090.973
2019-10-17,2106.141
2019-10-18,2139.719
2019-10-21,2150.197
2019-10-22,2130.937
2019-10-23,2139.773
2019-10-24,2147.656
2019-10-25,2156.688
2019-10-28,2158.853
2019-10-29,2140.757
2019-10-30,2163.428
2019-10-31,2163.365
2019-11-01,2184.274
2019-11-04,2200.35
2019-11-05,2185.326
2019-11-06,2190.834
2019-11-07,2195.184
2019-11-08,2189.757
2019-11-11,2184.742
2019-11-12,2194.093
2019-11-13,2192.974
2019-11-14,2194.122
2019-11-15,2232.814
2019-11-18,2230.641
2019-11-19,2222.917
2019-11-20,2230.755
2019-11-21,2207.164
2019-11-22,2215.196
2019-11-25,2231.224
2019-11-26,2261.046
2019-11-27,2252.904
2019-11-28,2243.777
2019-11-29,2235.294
2019-12-02,2231.588
2019-12-03,2212.39
2019-12-04,2261.774
2019-12-05,2278.853
2019-12-06,2307.702
2019-12-09,2295.809
2019-12-10,2298.964
2019-12-11,2322.483
2019-12-12,2335.314
2019-12-13,2341.12
2019-12-16,2370.462
2019-12-17,2377.599
2019-12-18,2361.744
2019-12-19,2376.014
2019-12-20,2406.171
2019-12-23,2402.324
2019-12-24,2405.398
2019-12-25,2405.398
2019-12-26,2404.696
2019-12-27,2434.898
2019-12-30,2422.47
2019-12-31,2411.588
2020-01-01,2411.588
2020-01-02,2449.595
2020-01-03,2415.277
2020-01-06,2410.579
2020-01-07,2402.878
2020-01-08,2387.006
2020-01-09,2401.445
2020-01-10,2403.977
2020-01-13,2413.311
2020-01-14,2399.121
2020-01-15,2387.023
2020-01-16,2393.685
2020-01-17,2395.819
2020-01-20,2397.629
2020-01-21,2379.529
2020-01-22,2371.124
2020-01-23,2331.983
2020-01-24,2354.434
2020-01-27,2297.733
2020-01-28,2305.839
2020-01-29,2332.635
2020-01-30,2311.487
2020-01-31,2336.519
2020-02-03,2338.673
2020-02-04,2402.202
2020-02-05,2442.999
2020-02-06,2424.038
2020-02-07,2397.806
2020-02-10,2393.478
2020-02-11,2437.936
2020-02-12,2469.383
2020-02-13,2467.208
2020-02-14,2473.547
2020-02-17,2471.724
2020-02-18,2458.502
2020-02-19,2486.604
2020-02-20,2486.809
2020-02-21,2499.513
2020-02-24,2396.14
2020-02-25,2351.044
2020-02-26,2349.774
2020-02-27,2275.596
2020-02-28,2178.082
2020-03-02,2207.405
2020-03-03,2290.481
2020-03-04,2272.601
2020-03-05,2265.864
2020-03-06,2212.851
2020-03-09,2071.31
2020-03-10,2020.211
2020-03-11,1952.527
2020-03-12,1649.397
2020-03-13,1651.497
2020-03-16,1535.374
2020-03-17,1494.319
2020-03-18,1385.209
2020-03-19,1410.225
2020-03-20,1449.491
2020-03-23,1348.753
2020-03-24,1486.556
2020-03-25,1537.828
2020-03-26,1622.299
2020-03-27,1571.613
2020-03-30,1588.058
2020-03-31,1660.401
2020-04-01,1574.701
2020-04-02,1543.31
2020-04-03,1530.213
2020-04-06,1590.733
2020-04-07,1674.634
2020-04-08,1687.54
2020-04-09,1738.662
2020-04-10,1738.662
2020-04-13,1730.705
2020-04-14,1732.937
2020-04-15,1639.001
2020-04-16,1607.369
2020-04-17,1676.418
2020-04-20,1691.153
2020-04-21,1641.524
2020-04-22,1649.039
2020-04-23,1688.039
2020-04-24,1671.463
2020-04-27,1695.314
2020-04-28,1752.472
2020-04-29,1802.296
2020-04-30,1819.116
2020-05-01,1813.841
2020-05-04,1709.524
2020-05-05,1734.285
2020-05-06,1721.675
2020-05-07,1761.724
2020-05-08,1807.727
2020-05-11,1764.06
2020-05-12,1780.601
2020-05-13,1717.67
2020-05-14,1656.069
2020-05-15,1663.729
2020-05-18,1763.22
2020-05-19,1805.605
2020-05-20,1827.958
2020-05-21,1816.375
2020-05-22,1803.639
2020-05-25,1842.668
2020-05-26,1877.752
2020-05-27,1885.185
2020-05-28,1941.652
2020-05-29,1964.996
2020-06-01,2005.583
2020-06-02,2060.816
2020-06-03,2143.156
2020-06-04,2185.474
2020-06-05,2233.48
2020-06-08,2215.292
2020-06-09,2172.183
2020-06-10,2126.039
2020-06-11,2023.878
2020-06-12,2005.782
2020-06-15,2016.43
2020-06-16,2057.168
2020-06-17,2075.5
2020-06-18,2070.434
2020-06-19,2057.955
2020-06-22,2026.923
2020-06-23,2083.558
2020-06-24,2037.423
2020-06-25,2028.432
2020-06-26,2035.125
2020-06-29,2051.298
2020-06-30,2059.387
2020-07-01,2084.948
2020-07-02,2112.956
2020-07-03,2114.819
2020-07-06,2162.3
2020-07-07,2159.87
2020-07-08,2171.902
2020-07-09,2139.708
2020-07-10,2174.254
2020-07-13,2218.942
2020-07-14,2212.031
2020-07-15,2263.284
2020-07-16,2275.64
2020-07-17,2279.508
2020-07-20,2316.047
2020-07-21,2322.976
2020-07-22,2360.963
2020-07-23,2360.289
2020-07-24,2319.332
2020-07-27,2355.223
2020-07-28,2345.916
2020-07-29,2364.205
2020-07-30,2322.801
2020-07-31,2325.964
2020-08-03,2345.543
2020-08-04,2345.665
2020-08-05,2402.033
2020-08-06,2382.615
2020-08-07,2368.515
2020-08-10,2383.2
2020-08-11,2411.5
2020-08-12,2422.098
2020-08-13,2439.126
2020-08-14,2403.746
2020-08-17,2419.993
2020-08-18,2396.959
2020-08-19,2412.623
2020-08-20,2388.53
2020-08-21,2372.059
2020-08-24,2400.868
2020-08-25,2399.32
2020-08-26,2437.851
2020-08-27,2419.0
2020-08-28,2441.121
2020-08-31,2433.462
2020-09-01,2425.39
2020-09-02,2421.096
2020-09-03,2396.835
2020-09-04,2382.047
2020-09-07,2446.378
2020-09-08,2435.347
2020-09-09,2487.446
2020-09-10,2497.805
2020-09-11,2500.018
2020-09-14,2513.793
2020-09-15,2538.631
