Date,GERMANY SMALL VALUE Small Cap
2005-11-10,513.12
2005-11-11,516.049
2005-11-14,517.944
2005-11-15,515.247
2005-11-16,511.953
2005-11-17,518.373
2005-11-18,517.935
2005-11-21,521.414
2005-11-22,522.982
2005-11-23,527.724
2005-11-24,530.092
2005-11-25,529.434
2005-11-28,530.336
2005-11-29,527.086
2005-11-30,528.688
2005-12-01,528.189
2005-12-02,530.31
2005-12-05,533.979
2005-12-06,532.285
2005-12-07,531.458
2005-12-08,534.559
2005-12-09,537.559
2005-12-12,542.553
2005-12-13,540.826
2005-12-14,543.287
2005-12-15,540.555
2005-12-16,544.369
2005-12-19,545.567
2005-12-20,544.569
2005-12-21,547.391
2005-12-22,550.693
2005-12-23,552.961
2005-12-26,552.961
2005-12-27,554.823
2005-12-28,556.903
2005-12-29,556.482
2005-12-30,554.715
2006-01-02,563.665
2006-01-03,577.573
2006-01-04,592.309
2006-01-05,588.794
2006-01-06,594.941
2006-01-09,593.611
2006-01-10,591.423
2006-01-11,596.571
2006-01-12,596.551
2006-01-13,593.085
2006-01-16,602.178
2006-01-17,597.207
2006-01-18,593.417
2006-01-19,601.65
2006-01-20,598.826
2006-01-23,601.879
2006-01-24,605.261
2006-01-25,616.796
2006-01-26,631.581
2006-01-27,637.269
2006-01-30,634.626
2006-01-31,634.206
2006-02-01,645.858
2006-02-02,639.078
2006-02-03,636.929
2006-02-06,633.393
2006-02-07,630.084
2006-02-08,627.743
2006-02-09,636.481
2006-02-10,633.643
2006-02-13,637.38
2006-02-14,638.844
2006-02-15,642.37
2006-02-16,643.132
2006-02-17,653.017
2006-02-20,656.684
2006-02-21,653.454
2006-02-22,653.964
2006-02-23,658.81
2006-02-24,662.907
2006-02-27,668.595
2006-02-28,663.313
2006-03-01,667.04
2006-03-02,668.097
2006-03-03,666.709
2006-03-06,668.367
2006-03-07,656.221
2006-03-08,649.135
2006-03-09,655.869
2006-03-10,657.473
2006-03-13,667.437
2006-03-14,673.49
2006-03-15,677.249
2006-03-16,685.552
2006-03-17,689.697
2006-03-20,694.107
2006-03-21,691.485
2006-03-22,693.237
2006-03-23,690.698
2006-03-24,691.022
2006-03-27,689.974
2006-03-28,689.343
2006-03-29,685.743
2006-03-30,696.213
2006-03-31,694.273
2006-04-03,696.014
2006-04-04,704.842
2006-04-05,711.53
2006-04-06,714.647
2006-04-07,704.249
2006-04-10,702.995
2006-04-11,696.462
2006-04-12,688.829
2006-04-13,690.069
2006-04-14,690.069
2006-04-17,701.029
2006-04-18,700.699
2006-04-19,716.694
2006-04-20,724.696
2006-04-21,734.037
2006-04-24,731.94
2006-04-25,736.895
2006-04-26,738.782
2006-04-27,737.6
2006-04-28,740.367
2006-05-01,741.66
2006-05-02,751.12
2006-05-03,749.037
2006-05-04,757.94
2006-05-05,775.999
2006-05-08,779.141
2006-05-09,782.366
2006-05-10,781.956
2006-05-11,780.226
2006-05-12,766.89
2006-05-15,736.994
2006-05-16,729.657
2006-05-17,705.294
2006-05-18,693.389
2006-05-19,688.566
2006-05-22,655.583
2006-05-23,676.304
2006-05-24,660.474
2006-05-25,674.88
2006-05-26,696.935
2006-05-29,702.888
2006-05-30,694.797
2006-05-31,696.39
2006-06-01,695.28
2006-06-02,708.959
2006-06-05,706.382
2006-06-06,671.912
2006-06-07,667.108
2006-06-08,630.266
2006-06-09,644.46
2006-06-12,629.19
2006-06-13,607.426
2006-06-14,614.097
2006-06-15,639.94
2006-06-16,635.063
2006-06-19,640.664
2006-06-20,642.581
2006-06-21,646.291
2006-06-22,647.679
2006-06-23,645.635
2006-06-26,646.54
2006-06-27,644.472
2006-06-28,634.969
2006-06-29,650.087
2006-06-30,677.375
2006-07-03,688.522
2006-07-04,690.497
2006-07-05,672.112
2006-07-06,682.233
2006-07-07,679.963
2006-07-10,674.064
2006-07-11,667.249
2006-07-12,665.796
2006-07-13,656.582
2006-07-14,639.368
2006-07-17,623.199
2006-07-18,620.775
2006-07-19,642.855
2006-07-20,649.576
2006-07-21,641.607
2006-07-24,646.152
2006-07-25,647.517
2006-07-26,648.066
2006-07-27,665.261
2006-07-28,668.131
2006-07-31,673.12
2006-08-01,667.113
2006-08-02,675.996
2006-08-03,669.275
2006-08-04,680.376
2006-08-07,670.01
2006-08-08,671.451
2006-08-09,672.118
2006-08-10,658.835
2006-08-11,658.416
2006-08-14,661.258
2006-08-15,669.022
2006-08-16,679.151
2006-08-17,681.059
2006-08-18,678.692
2006-08-21,678.784
2006-08-22,673.947
2006-08-23,670.051
2006-08-24,666.574
2006-08-25,665.831
2006-08-28,670.624
2006-08-29,670.668
2006-08-30,678.095
2006-08-31,674.959
2006-09-01,679.528
2006-09-04,689.833
2006-09-05,684.861
2006-09-06,679.774
2006-09-07,669.333
2006-09-08,668.584
2006-09-11,666.607
2006-09-12,672.151
2006-09-13,677.419
2006-09-14,685.92
2006-09-15,683.011
2006-09-18,686.568
2006-09-19,681.793
2006-09-20,688.145
2006-09-21,691.589
2006-09-22,686.661
2006-09-25,683.105
2006-09-26,685.048
2006-09-27,693.369
2006-09-28,698.384
2006-09-29,702.675
2006-10-02,706.401
2006-10-03,704.621
2006-10-04,708.903
2006-10-05,712.553
2006-10-06,705.506
2006-10-09,707.296
2006-10-10,708.925
2006-10-11,712.207
2006-10-12,717.983
2006-10-13,714.678
2006-10-16,717.256
2006-10-17,707.856
2006-10-18,711.701
2006-10-19,717.273
2006-10-20,720.106
2006-10-23,718.499
2006-10-24,721.432
2006-10-25,725.679
2006-10-26,733.462
2006-10-27,732.365
2006-10-30,726.35
2006-10-31,733.148
2006-11-01,734.678
2006-11-02,730.058
2006-11-03,727.322
2006-11-06,737.483
2006-11-07,740.856
2006-11-08,740.859
2006-11-09,743.404
2006-11-10,746.625
2006-11-13,745.893
2006-11-14,749.807
2006-11-15,753.421
2006-11-16,756.135
2006-11-17,749.14
2006-11-20,744.882
2006-11-21,748.002
2006-11-22,757.532
2006-11-23,757.702
2006-11-24,760.673
2006-11-27,745.842
2006-11-28,741.549
2006-11-29,758.278
2006-11-30,764.841
2006-12-01,768.939
2006-12-04,770.385
2006-12-05,772.034
2006-12-06,775.052
2006-12-07,778.646
2006-12-08,780.844
2006-12-11,782.106
2006-12-12,787.943
2006-12-13,792.041
2006-12-14,793.394
2006-12-15,794.081
2006-12-18,794.44
2006-12-19,794.154
2006-12-20,799.622
2006-12-21,801.35
2006-12-22,799.198
2006-12-25,799.198
2006-12-26,797.953
2006-12-27,805.145
2006-12-28,809.695
2006-12-29,816.964
2007-01-01,816.964
2007-01-02,834.477
2007-01-03,835.375
2007-01-04,824.388
2007-01-05,812.101
2007-01-08,812.611
2007-01-09,817.376
2007-01-10,806.135
2007-01-11,811.355
2007-01-12,814.451
2007-01-15,821.393
2007-01-16,820.107
2007-01-17,822.103
2007-01-18,826.025
2007-01-19,836.82
2007-01-22,837.306
2007-01-23,838.015
2007-01-24,840.793
2007-01-25,840.943
2007-01-26,832.166
2007-01-29,840.343
2007-01-30,843.626
2007-01-31,844.908
2007-02-01,858.571
2007-02-02,854.166
2007-02-05,849.82
2007-02-06,852.929
2007-02-07,861.42
2007-02-08,861.148
2007-02-09,862.543
2007-02-12,856.296
2007-02-13,868.985
2007-02-14,891.629
2007-02-15,893.502
2007-02-16,889.443
2007-02-19,896.591
2007-02-20,896.784
2007-02-21,891.768
2007-02-22,892.625
2007-02-23,899.204
2007-02-26,902.537
2007-02-27,861.217
2007-02-28,846.406
2007-03-01,831.6
2007-03-02,833.486
2007-03-05,809.926
2007-03-06,825.115
2007-03-07,840.858
2007-03-08,854.596
2007-03-09,850.148
2007-03-12,859.366
2007-03-13,852.576
2007-03-14,826.626
2007-03-15,847.272
2007-03-16,859.781
2007-03-19,871.686
2007-03-20,873.285
2007-03-21,879.214
2007-03-22,897.525
2007-03-23,895.909
2007-03-26,893.496
2007-03-27,897.2
2007-03-28,891.135
2007-03-29,905.375
2007-03-30,907.314
2007-04-02,916.055
2007-04-03,930.441
2007-04-04,929.998
2007-04-05,937.081
2007-04-06,937.081
2007-04-09,932.199
2007-04-10,948.227
2007-04-11,944.344
2007-04-12,944.017
2007-04-13,952.059
2007-04-16,963.208
2007-04-17,960.241
2007-04-18,951.614
2007-04-19,949.776
2007-04-20,962.799
2007-04-23,964.945
2007-04-24,959.601
2007-04-25,973.385
2007-04-26,974.91
2007-04-27,979.067
2007-04-30,977.972
2007-05-01,974.317
2007-05-02,978.609
2007-05-03,968.799
2007-05-04,982.491
2007-05-07,989.856
2007-05-08,967.453
2007-05-09,973.482
2007-05-10,970.681
2007-05-11,975.55
2007-05-14,981.195
2007-05-15,988.864
2007-05-16,987.425
2007-05-17,989.179
2007-05-18,993.654
2007-05-21,990.49
2007-05-22,993.683
2007-05-23,1000.271
2007-05-24,987.485
2007-05-25,984.417
2007-05-28,984.417
2007-05-29,991.037
2007-05-30,978.024
2007-05-31,1000.0
2007-06-01,1006.011
2007-06-04,1005.654
2007-06-05,1004.596
2007-06-06,975.422
2007-06-07,958.384
2007-06-08,951.114
2007-06-11,972.109
2007-06-12,960.683
2007-06-13,959.027
2007-06-14,974.001
2007-06-15,988.061
2007-06-18,993.725
2007-06-19,1001.073
2007-06-20,1011.893
2007-06-21,998.442
2007-06-22,1005.348
2007-06-25,998.298
2007-06-26,994.61
2007-06-27,983.226
2007-06-28,1004.203
2007-06-29,1011.009
2007-07-02,1024.045
2007-07-03,1033.143
2007-07-04,1040.743
2007-07-05,1035.477
2007-07-06,1042.666
2007-07-09,1050.456
2007-07-10,1046.683
2007-07-11,1042.066
2007-07-12,1056.223
2007-07-13,1057.059
2007-07-16,1057.257
2007-07-17,1051.354
2007-07-18,1037.993
2007-07-19,1045.095
2007-07-20,1035.881
2007-07-23,1031.976
2007-07-24,1015.421
2007-07-25,987.084
2007-07-26,964.613
2007-07-27,951.868
2007-07-30,953.896
2007-07-31,975.781
2007-08-01,953.186
2007-08-02,956.105
2007-08-03,956.116
2007-08-06,951.962
2007-08-07,956.139
2007-08-08,970.822
2007-08-09,932.36
2007-08-10,904.464
2007-08-13,926.099
2007-08-14,909.735
2007-08-15,887.976
2007-08-16,847.681
2007-08-17,857.775
2007-08-20,866.461
2007-08-21,874.462
2007-08-22,900.848
2007-08-23,911.249
2007-08-24,914.229
2007-08-27,917.011
2007-08-28,900.494
2007-08-29,909.772
2007-08-30,921.135
2007-08-31,936.898
2007-09-03,939.653
2007-09-04,949.058
2007-09-05,937.766
2007-09-06,944.977
2007-09-07,929.003
2007-09-10,914.077
2007-09-11,932.551
2007-09-12,937.287
2007-09-13,934.123
2007-09-14,935.313
2007-09-17,918.004
2007-09-18,930.92
2007-09-19,963.249
2007-09-20,971.029
2007-09-21,985.914
2007-09-24,990.641
2007-09-25,981.057
2007-09-26,986.236
2007-09-27,1001.539
2007-09-28,1001.122
2007-10-01,1006.111
2007-10-02,1014.688
2007-10-03,1018.046
2007-10-04,1015.991
2007-10-05,1018.651
2007-10-08,1014.94
2007-10-09,1019.454
2007-10-10,1025.068
2007-10-11,1039.314
2007-10-12,1029.811
2007-10-15,1034.304
2007-10-16,1021.006
2007-10-17,1035.242
2007-10-18,1035.836
2007-10-19,1027.647
2007-10-22,1003.207
2007-10-23,1029.584
2007-10-24,1020.464
2007-10-25,1039.086
2007-10-26,1060.132
2007-10-29,1060.821
2007-10-30,1054.121
2007-10-31,1064.654
2007-11-01,1044.924
2007-11-02,1041.427
2007-11-05,1034.4
2007-11-06,1059.412
2007-11-07,1059.86
2007-11-08,1044.054
2007-11-09,1027.348
2007-11-12,1000.273
2007-11-13,990.754
2007-11-14,998.771
2007-11-15,969.592
2007-11-16,955.717
2007-11-19,920.268
2007-11-20,940.378
2007-11-21,904.554
2007-11-22,910.017
2007-11-23,922.489
2007-11-26,923.907
2007-11-27,929.888
2007-11-28,951.065
2007-11-29,965.815
2007-11-30,983.765
2007-12-03,985.115
2007-12-04,977.716
2007-12-05,983.272
2007-12-06,977.059
2007-12-07,994.227
2007-12-10,1002.58
2007-12-11,1002.866
2007-12-12,1002.577
2007-12-13,974.448
2007-12-14,962.681
2007-12-17,933.266
2007-12-18,936.519
2007-12-19,934.539
2007-12-20,932.853
2007-12-21,947.194
2007-12-24,949.303
2007-12-25,949.303
2007-12-26,955.828
2007-12-27,965.756
2007-12-28,979.262
2007-12-31,973.668
2008-01-01,973.668
2008-01-02,972.962
2008-01-03,964.254
2008-01-04,945.803
2008-01-07,921.706
2008-01-08,922.705
2008-01-09,893.937
2008-01-10,873.433
2008-01-11,879.098
2008-01-14,894.728
2008-01-15,865.168
2008-01-16,842.427
2008-01-17,838.088
2008-01-18,830.144
2008-01-21,780.051
2008-01-22,803.731
2008-01-23,786.178
2008-01-24,829.281
2008-01-25,842.022
2008-01-28,836.07
2008-01-29,860.362
2008-01-30,858.759
2008-01-31,861.513
2008-02-01,891.5
2008-02-04,900.383
2008-02-05,855.021
2008-02-06,863.826
2008-02-07,836.064
2008-02-08,838.504
2008-02-11,832.66
2008-02-12,866.736
2008-02-13,875.682
2008-02-14,882.277
2008-02-15,876.061
2008-02-18,882.927
2008-02-19,896.035
2008-02-20,884.696
2008-02-21,897.951
2008-02-22,893.447
2008-02-25,908.644
2008-02-26,925.48
2008-02-27,937.273
2008-02-28,925.104
2008-02-29,911.674
2008-03-03,897.931
2008-03-04,885.373
2008-03-05,905.015
2008-03-06,901.886
2008-03-07,886.135
2008-03-10,868.663
2008-03-11,888.087
2008-03-12,902.691
2008-03-13,887.053
2008-03-14,888.099
2008-03-17,854.327
2008-03-18,879.958
2008-03-19,859.563
2008-03-20,850.436
2008-03-21,850.436
2008-03-24,849.223
2008-03-25,886.206
2008-03-26,895.568
2008-03-27,915.405
2008-03-28,910.155
2008-03-31,917.09
2008-04-01,936.001
2008-04-02,931.935
2008-04-03,923.716
2008-04-04,939.419
2008-04-07,948.452
2008-04-08,928.376
2008-04-09,926.974
2008-04-10,916.688
2008-04-11,911.138
2008-04-14,907.795
2008-04-15,909.241
2008-04-16,934.422
2008-04-17,933.431
2008-04-18,940.267
2008-04-21,941.348
2008-04-22,937.094
2008-04-23,937.356
2008-04-24,925.724
2008-04-25,935.807
2008-04-28,942.009
2008-04-29,934.532
2008-04-30,936.948
2008-05-01,929.817
2008-05-02,949.997
2008-05-05,957.16
2008-05-06,955.583
2008-05-07,958.247
2008-05-08,958.374
2008-05-09,952.268
2008-05-12,960.015
2008-05-13,958.018
2008-05-14,959.617
2008-05-15,962.071
2008-05-16,971.014
2008-05-19,982.993
2008-05-20,972.126
2008-05-21,973.864
2008-05-22,969.241
2008-05-23,957.973
2008-05-26,949.038
2008-05-27,945.021
2008-05-28,948.553
2008-05-29,946.483
2008-05-30,959.479
2008-06-02,950.151
2008-06-03,955.763
2008-06-04,953.323
2008-06-05,962.789
2008-06-06,957.866
2008-06-09,944.626
2008-06-10,919.308
2008-06-11,908.634
2008-06-12,904.928
2008-06-13,906.023
2008-06-16,917.652
2008-06-17,927.514
2008-06-18,908.225
2008-06-19,896.136
2008-06-20,897.794
2008-06-23,876.83
2008-06-24,869.683
2008-06-25,880.47
2008-06-26,868.194
2008-06-27,858.171
2008-06-30,848.792
2008-07-01,831.655
2008-07-02,825.342
2008-07-03,823.108
2008-07-04,818.896
2008-07-07,826.076
2008-07-08,809.778
2008-07-09,825.582
2008-07-10,822.678
2008-07-11,808.84
2008-07-14,815.009
2008-07-15,797.784
2008-07-16,801.5
2008-07-17,832.69
2008-07-18,844.626
2008-07-21,856.296
2008-07-22,845.75
2008-07-23,853.917
2008-07-24,823.738
2008-07-25,822.502
2008-07-28,812.151
2008-07-29,798.055
2008-07-30,807.742
2008-07-31,821.922
2008-08-01,812.348
2008-08-04,806.282
2008-08-05,819.479
2008-08-06,832.781
2008-08-07,825.856
2008-08-08,821.559
2008-08-11,828.633
2008-08-12,824.684
2008-08-13,801.759
2008-08-14,804.257
2008-08-15,798.606
2008-08-18,799.684
2008-08-19,781.237
2008-08-20,781.539
2008-08-21,778.338
2008-08-22,791.689
2008-08-25,781.172
2008-08-26,777.772
2008-08-27,778.186
2008-08-28,793.247
2008-08-29,803.94
2008-09-01,792.538
2008-09-02,806.893
2008-09-03,797.603
2008-09-04,770.679
2008-09-05,749.884
2008-09-08,768.376
2008-09-09,752.596
2008-09-10,742.264
2008-09-11,726.526
2008-09-12,747.272
2008-09-15,727.009
2008-09-16,718.008
2008-09-17,705.592
2008-09-18,702.464
2008-09-19,735.454
2008-09-22,744.307
2008-09-23,729.265
2008-09-24,723.88
2008-09-25,724.327
2008-09-26,700.858
2008-09-29,647.642
2008-09-30,635.797
2008-10-01,632.786
2008-10-02,616.569
2008-10-03,620.125
2008-10-06,562.332
2008-10-07,551.165
2008-10-08,523.578
2008-10-09,526.322
2008-10-10,490.009
2008-10-13,546.119
2008-10-14,563.146
2008-10-15,524.463
2008-10-16,499.626
2008-10-17,501.626
2008-10-20,502.545
2008-10-21,503.236
2008-10-22,475.308
2008-10-23,466.487
2008-10-24,437.623
2008-10-27,402.243
2008-10-28,401.899
2008-10-29,438.596
2008-10-30,458.626
2008-10-31,461.132
2008-11-03,478.523
2008-11-04,518.282
2008-11-05,510.962
2008-11-06,483.281
2008-11-07,485.549
2008-11-10,496.276
2008-11-11,471.532
2008-11-12,462.396
2008-11-13,461.906
2008-11-14,464.088
2008-11-17,455.707
2008-11-18,453.372
2008-11-19,438.294
2008-11-20,419.625
2008-11-21,416.932
2008-11-24,452.175
2008-11-25,457.604
2008-11-26,454.683
2008-11-27,479.104
2008-11-28,459.382
2008-12-01,436.615
2008-12-02,447.208
2008-12-03,441.1
2008-12-04,448.602
2008-12-05,434.812
2008-12-08,469.033
2008-12-09,475.985
2008-12-10,487.22
2008-12-11,493.542
2008-12-12,491.223
2008-12-15,503.983
2008-12-16,516.512
2008-12-17,542.47
2008-12-18,552.761
2008-12-19,529.167
2008-12-22,538.152
2008-12-23,549.041
2008-12-24,550.794
2008-12-25,550.794
2008-12-26,553.452
2008-12-29,588.097
2008-12-30,603.602
2008-12-31,593.189
2009-01-01,593.189
2009-01-02,610.844
2009-01-05,601.645
2009-01-06,592.102
2009-01-07,595.995
2009-01-08,571.948
2009-01-09,556.45
2009-01-12,537.423
2009-01-13,524.682
2009-01-14,498.306
2009-01-15,491.105
2009-01-16,504.138
2009-01-19,483.665
2009-01-20,464.075
2009-01-21,467.707
2009-01-22,465.408
2009-01-23,451.758
2009-01-26,475.428
2009-01-27,475.369
2009-01-28,501.742
2009-01-29,491.231
2009-01-30,482.215
2009-02-02,469.245
2009-02-03,483.986
2009-02-04,495.527
2009-02-05,493.038
2009-02-06,514.371
2009-02-09,533.852
2009-02-10,511.568
2009-02-11,504.387
2009-02-12,491.878
2009-02-13,505.904
2009-02-16,493.958
2009-02-17,468.234
2009-02-18,461.978
2009-02-19,467.6
2009-02-20,443.667
2009-02-23,434.093
2009-02-24,432.039
2009-02-25,431.854
2009-02-26,446.651
2009-02-27,440.537
2009-03-02,421.313
2009-03-03,410.355
2009-03-04,427.174
2009-03-05,403.33
2009-03-06,398.571
2009-03-09,394.976
2009-03-10,424.508
2009-03-11,428.608
2009-03-12,431.369
2009-03-13,441.582
2009-03-16,455.16
2009-03-17,445.993
2009-03-18,443.904
2009-03-19,473.439
2009-03-20,473.471
2009-03-23,489.767
2009-03-24,491.432
2009-03-25,499.243
2009-03-26,505.73
2009-03-27,494.958
2009-03-30,473.011
2009-03-31,488.63
2009-04-01,491.931
2009-04-02,531.035
2009-04-03,544.502
2009-04-06,549.134
2009-04-07,529.924
2009-04-08,538.891
2009-04-09,562.344
2009-04-10,562.344
2009-04-13,567.113
2009-04-14,578.492
2009-04-15,574.235
2009-04-16,581.952
2009-04-17,596.184
2009-04-20,561.03
2009-04-21,563.433
2009-04-22,581.726
2009-04-23,586.833
2009-04-24,616.581
2009-04-27,607.966
2009-04-28,587.862
2009-04-29,613.604
2009-04-30,624.553
2009-05-01,624.647
2009-05-04,659.184
2009-05-05,672.416
2009-05-06,674.041
2009-05-07,681.731
2009-05-08,686.05
2009-05-11,662.636
2009-05-12,656.802
2009-05-13,623.106
2009-05-14,635.541
2009-05-15,654.854
2009-05-18,664.267
2009-05-19,699.96
2009-05-20,729.046
2009-05-21,706.488
2009-05-22,720.198
2009-05-25,719.435
2009-05-26,714.086
2009-05-27,721.768
2009-05-28,701.214
2009-05-29,713.845
2009-06-01,746.19
2009-06-02,764.962
2009-06-03,747.801
2009-06-04,739.178
2009-06-05,734.797
2009-06-08,706.072
2009-06-09,714.554
2009-06-10,730.304
2009-06-11,744.889
2009-06-12,738.141
2009-06-15,710.529
2009-06-16,704.582
2009-06-17,679.74
2009-06-18,682.492
2009-06-19,681.517
2009-06-22,657.029
2009-06-23,668.153
2009-06-24,697.001
2009-06-25,689.262
2009-06-26,706.381
2009-06-29,717.127
2009-06-30,711.999
2009-07-01,730.968
2009-07-02,712.419
2009-07-03,704.374
2009-07-06,686.677
2009-07-07,686.259
2009-07-08,674.547
2009-07-09,685.916
2009-07-10,676.896
2009-07-13,694.208
2009-07-14,710.447
2009-07-15,740.18
2009-07-16,750.362
2009-07-17,751.888
2009-07-20,763.339
2009-07-21,780.23
2009-07-22,777.001
2009-07-23,790.173
2009-07-24,778.28
2009-07-27,776.698
2009-07-28,756.78
2009-07-29,761.545
2009-07-30,776.957
2009-07-31,788.696
2009-08-03,824.572
2009-08-04,823.958
2009-08-05,827.432
2009-08-06,834.345
2009-08-07,836.997
2009-08-10,837.981
2009-08-11,818.857
2009-08-12,829.381
2009-08-13,859.65
2009-08-14,861.242
2009-08-17,828.358
2009-08-18,842.569
2009-08-19,842.178
2009-08-20,865.128
2009-08-21,885.841
2009-08-24,901.147
2009-08-25,908.585
2009-08-26,892.031
2009-08-27,885.433
2009-08-28,906.476
2009-08-31,890.474
2009-09-01,872.184
2009-09-02,854.017
2009-09-03,873.609
2009-09-04,887.308
2009-09-07,916.448
2009-09-08,942.418
2009-09-09,951.582
2009-09-10,959.166
2009-09-11,966.812
2009-09-14,962.562
2009-09-15,970.801
2009-09-16,1002.358
2009-09-17,1013.048
2009-09-18,1014.839
2009-09-21,990.142
2009-09-22,1010.385
2009-09-23,999.427
2009-09-24,973.562
2009-09-25,960.478
2009-09-28,981.928
2009-09-29,978.03
2009-09-30,986.116
2009-10-01,956.063
2009-10-02,932.788
2009-10-05,945.305
2009-10-06,990.29
2009-10-07,986.321
2009-10-08,1010.226
2009-10-09,1013.169
2009-10-12,1028.087
2009-10-13,1015.284
2009-10-14,1046.154
2009-10-15,1048.945
2009-10-16,1027.433
2009-10-19,1045.432
2009-10-20,1042.697
2009-10-21,1041.438
2009-10-22,1017.859
2009-10-23,1022.659
2009-10-26,991.249
2009-10-27,963.797
2009-10-28,919.872
2009-10-29,948.99
2009-10-30,925.452
2009-11-02,925.372
2009-11-03,902.079
2009-11-04,952.305
2009-11-05,963.45
2009-11-06,973.232
2009-11-09,1000.787
2009-11-10,994.592
2009-11-11,1012.046
2009-11-12,1000.423
2009-11-13,1001.533
2009-11-16,1022.318
2009-11-17,1002.293
2009-11-18,1016.211
2009-11-19,988.8
2009-11-20,984.926
2009-11-23,1025.439
2009-11-24,1019.365
2009-11-25,1032.459
2009-11-26,993.368
2009-11-27,1009.053
2009-11-30,999.695
2009-12-01,1033.638
2009-12-02,1032.095
2009-12-03,1030.543
2009-12-04,1027.694
2009-12-07,1025.264
2009-12-08,1000.09
2009-12-09,991.867
2009-12-10,992.593
2009-12-11,991.703
2009-12-14,1000.495
2009-12-15,996.945
2009-12-16,1000.462
2009-12-17,978.694
2009-12-18,970.706
2009-12-21,978.524
2009-12-22,980.823
2009-12-23,986.914
2009-12-24,988.601
2009-12-25,988.601
2009-12-28,987.482
2009-12-29,989.741
2009-12-30,982.611
2009-12-31,985.806
2010-01-01,985.806
2010-01-04,1022.577
2010-01-05,1023.051
2010-01-06,1029.353
2010-01-07,1030.396
2010-01-08,1035.613
2010-01-11,1060.642
2010-01-12,1046.857
2010-01-13,1052.528
2010-01-14,1062.984
2010-01-15,1045.758
2010-01-18,1053.132
2010-01-19,1042.836
2010-01-20,1009.597
2010-01-21,997.382
2010-01-22,990.459
2010-01-25,994.441
2010-01-26,989.419
2010-01-27,985.677
2010-01-28,975.752
2010-01-29,980.479
2010-02-01,992.417
2010-02-02,1010.934
2010-02-03,1006.08
2010-02-04,967.366
2010-02-05,934.391
2010-02-08,936.851
2010-02-09,946.063
2010-02-10,955.348
2010-02-11,955.098
2010-02-12,954.847
2010-02-15,955.303
2010-02-16,972.286
2010-02-17,982.512
2010-02-18,985.32
2010-02-19,975.476
2010-02-22,976.934
2010-02-23,963.775
2010-02-24,963.286
2010-02-25,945.262
2010-02-26,967.664
2010-03-01,975.293
2010-03-02,985.867
2010-03-03,1004.361
2010-03-04,997.905
2010-03-05,1014.931
2010-03-08,1017.702
2010-03-09,1014.295
2010-03-10,1032.24
2010-03-11,1027.56
2010-03-12,1032.586
2010-03-15,1020.652
2010-03-16,1031.034
2010-03-17,1034.137
2010-03-18,1020.663
2010-03-19,1006.473
2010-03-22,1017.787
2010-03-23,1021.602
2010-03-24,1007.721
2010-03-25,1017.894
2010-03-26,1025.71
2010-03-29,1034.856
2010-03-30,1029.524
2010-03-31,1043.225
2010-04-01,1060.582
2010-04-02,1060.582
2010-04-05,1058.153
2010-04-06,1060.275
2010-04-07,1054.51
2010-04-08,1048.129
2010-04-09,1073.721
2010-04-12,1082.416
2010-04-13,1076.676
2010-04-14,1092.665
2010-04-15,1093.178
2010-04-16,1071.327
2010-04-19,1059.739
2010-04-20,1083.291
2010-04-21,1078.31
2010-04-22,1055.798
2010-04-23,1080.705
2010-04-26,1091.803
2010-04-27,1062.001
2010-04-28,1026.472
2010-04-29,1053.788
2010-04-30,1060.614
2010-05-03,1063.648
2010-05-04,1016.957
2010-05-05,980.349
2010-05-06,950.807
2010-05-07,911.335
2010-05-10,988.452
2010-05-11,973.524
2010-05-12,1002.728
2010-05-13,1002.566
2010-05-14,961.982
2010-05-17,949.139
2010-05-18,956.549
2010-05-19,924.489
2010-05-20,897.234
2010-05-21,921.468
2010-05-24,903.46
2010-05-25,857.134
2010-05-26,880.415
2010-05-27,918.57
2010-05-28,925.624
2010-05-31,924.316
2010-06-01,924.248
2010-06-02,920.777
2010-06-03,939.161
2010-06-04,908.45
2010-06-07,887.007
2010-06-08,878.015
2010-06-09,909.27
2010-06-10,932.113
2010-06-11,941.959
2010-06-14,975.53
2010-06-15,986.947
2010-06-16,981.077
2010-06-17,989.207
2010-06-18,994.867
2010-06-21,1002.963
2010-06-22,989.093
2010-06-23,977.45
2010-06-24,967.122
2010-06-25,954.105
2010-06-28,974.91
2010-06-29,925.151
2010-06-30,931.953
2010-07-01,928.063
2010-07-02,945.988
2010-07-05,937.997
2010-07-06,969.953
2010-07-07,973.299
2010-07-08,983.191
2010-07-09,986.106
2010-07-12,985.025
2010-07-13,1009.232
2010-07-14,1007.665
2010-07-15,1014.887
2010-07-16,1002.272
2010-07-19,999.77
2010-07-20,989.495
2010-07-21,1004.288
2010-07-22,1030.809
2010-07-23,1032.182
2010-07-26,1054.397
2010-07-27,1058.76
2010-07-28,1054.228
2010-07-29,1054.422
2010-07-30,1042.316
2010-08-02,1084.229
2010-08-03,1085.527
2010-08-04,1082.571
2010-08-05,1085.281
2010-08-06,1095.314
2010-08-09,1104.261
2010-08-10,1076.261
2010-08-11,1038.499
2010-08-12,1025.887
2010-08-13,1024.607
2010-08-16,1030.709
2010-08-17,1048.667
2010-08-18,1042.943
2010-08-19,1034.552
2010-08-20,1004.404
2010-08-23,1001.535
2010-08-24,984.262
2010-08-25,969.846
2010-08-26,987.772
2010-08-27,995.387
2010-08-30,993.007
